IterType,AvgEpLen,MaxNormIw,Bound,AvgVanillaIw,VarVanillaIw,VarNormIw,BatchSize,eRenyi2,J,VarRet,AvgRet,VarJ,MinNormIw,MaxVanillaIw,MinVanillaIw,ESSClassic,AvgNormIw,VanillaAvgRet,ESSRenyi,AvgDiscRet,VarDiscRet,EpsThisIter
2,43.07,0.0033333334,-12.335899,1.0,,5.4391416e-20,500,1.0,-4.8947625,294.1098708947133,-3.4611645437263188,18.815422,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,-3.4611645437263188,500.0,-3.4611645437263188,294.1098708947133,100
2,51.27,0.0025,-11.67177,1.0,,5.434597e-20,500,1.0,-5.227556,386.8805734460434,-6.2259378415064655,19.01579,0.0025,1.0,1.0,400.0,0.0024999997,-6.2259378415064655,500.0,-6.2259378415064655,386.8805734460434,100
1,43.79,0.9955338,83.11428,222.97919,24637854.0,0.00198214,500,2.4172583,92.07569,278.9580511635605,-3.972275638132393,9.570277,4.111272e-07,110991.664,0.045836404,1.0089925057939149,0.0019999999,-3.972275638132393,206.84591618899276,-3.972275638132393,278.9580511635605,100
2,45.98,0.01,-19.799122,1.0,,3.5044917e-18,500,1.0,-5.876794,603.7460523835783,-5.876794061774595,24.44808,0.01,1.0,1.0,100.0,0.009999998,-5.876794061774595,500.0,-5.876794061774595,603.7460523835783,100
2,57.04,0.005,-16.49208,1.0,,2.179301e-19,500,1.0,-6.6475096,610.2611899312761,-7.418225291550634,24.52606,0.005,1.0,1.0,200.00000010221265,0.0049999994,-7.418225291550634,500.0,-7.418225291550634,610.2611899312761,100
2,52.31,0.0033333334,-13.396534,1.0,,5.4391416e-20,500,1.0,-5.358475,458.4235575054273,-2.78040582009948,23.571625,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,-2.78040582009948,500.0,-2.78040582009948,458.4235575054273,100
2,54.2,0.0025,-12.238598,1.0,,5.434597e-20,500,1.0,-5.2774343,246.27536048985223,-5.034314145353912,21.856094,0.0025,1.0,1.0,400.0,0.0024999997,-5.034314145353912,500.0,-5.034314145353912,246.27536048985223,100
1,42.08,0.9954506,119.40313,192.03476,18270954.0,0.0019818079,500,2.4635813,129.17574,332.12685675109725,-3.3736787775483816,13.369868,1.2103676e-07,95580.56,0.011621634,1.0091612452288043,0.0019999996,-3.3736787775483816,202.95656376569497,-3.3736787775483816,332.12685675109725,100
2,52.55,0.01,-23.58384,1.0,,3.5044917e-18,500,1.0,-7.208553,729.7338042333953,-7.208552499975199,26.878178,0.01,1.0,1.0,100.0,0.009999998,-7.208552499975199,500.0,-7.208552499975199,729.7338042333953,100
2,52.62,0.005,-20.056152,1.0,,2.179301e-19,500,1.0,-7.296525,793.8666289275488,-7.384498128569982,27.462519,0.005,1.0,1.0,200.00000010221265,0.0049999994,-7.384498128569982,500.0,-7.384498128569982,793.8666289275488,100
2,51.44,0.0033333334,-17.202238,1.0,,5.4391416e-20,500,1.0,-6.7840476,615.3449216964731,-5.759091373397873,26.577856,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,-5.759091373397873,500.0,-5.759091373397873,615.3449216964731,100
2,63.3,0.0025,-15.118187,1.0,,5.434597e-20,500,1.0,-6.095769,605.2924949166375,-4.030934750460014,26.096317,0.0025,1.0,1.0,400.0,0.0024999997,-4.030934750460014,500.0,-4.030934750460014,605.2924949166375,100
1,43.91,0.99408454,72.503494,154.05315,11725933.0,0.0019763613,500,2.2168782,84.51891,293.4907291389342,-1.434358985259247,11.761291,7.67737e-08,76570.92,0.005913615,1.0119367544101303,0.002,-1.434358985259247,225.5423890553298,-1.434358985259247,293.4907291389342,100
2,49.28,0.01,-14.968237,1.0,,3.5044917e-18,500,1.0,-3.0006728,479.42565751669207,-3.0006730606916023,21.786036,0.01,1.0,1.0,100.0,0.009999998,-3.0006730606916023,500.0,-3.0006730606916023,479.42565751669207,100
2,53.45,0.005,-12.53076,1.0,,2.179301e-19,500,1.0,-4.0684147,323.8379695319027,-5.136156671095055,19.968864,0.005,1.0,1.0,200.00000010221265,0.0049999994,-5.136156671095055,500.0,-5.136156671095055,323.8379695319027,100
2,47.89,0.0033333334,-10.641864,1.0,,5.4391416e-20,500,1.0,-3.732388,302.59073190242714,-3.0603343428480416,19.128977,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,-3.0603343428480416,500.0,-3.0603343428480416,302.59073190242714,100
2,56.56,0.0025,-10.889315,1.0,,5.434597e-20,500,1.0,-4.2941985,518.5057555583072,-5.979631787619947,20.09267,0.0025,1.0,1.0,400.0,0.0024999997,-5.979631787619947,500.0,-5.979631787619947,518.5057555583072,100
1,43.81,0.99777544,72.2035,443.20676,97778760.0,0.0019910939,500,2.386956,81.31709,159.36544129344452,-1.4364370167634641,3.803119,9.437308e-08,221110.4,0.020913392,1.004463998766399,0.0019999999,-1.4364370167634641,209.47181469850182,-1.4364370167634641,159.36544129344452,100
2,59.27,0.01,-9.330309,1.0,,3.5044917e-18,500,1.0,-1.0434966,451.47212031724183,-1.0434964951274677,21.141367,0.01,1.0,1.0,100.0,0.009999998,-1.0434964951274677,500.0,-1.0434964951274677,451.47212031724183,100
2,47.39,0.005,-7.6299977,1.0,,2.179301e-19,500,1.0,-1.770336,156.8298216501599,-2.497175540653897,17.367722,0.005,1.0,1.0,200.00000010221265,0.0049999994,-2.497175540653897,500.0,-2.497175540653897,156.8298216501599,100
2,60.9,0.0033333334,-9.794388,1.0,,5.4391416e-20,500,1.0,-4.325156,557.3492277504538,-9.434795667040893,19.951723,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,-9.434795667040893,500.0,-9.434795667040893,557.3492277504538,100
2,59.23,0.0025,-8.81967,1.0,,5.434597e-20,500,1.0,-3.662893,556.33926851623,-1.6761044654992485,20.91801,0.0025,1.0,1.0,400.0,0.0024999997,-1.6761044654992485,500.0,-1.6761044654992485,556.33926851623,100
1,55.18,0.995982,114.48935,232.97948,26921632.0,0.0019839287,500,2.6990867,122.06695,363.095066203443,-2.5595943036679203,10.647417,9.968917e-08,116021.69,0.0116127655,1.0080846746967314,0.0019999999,-2.5595943036679203,185.24784931086964,-2.5595943036679203,363.095066203443,100
2,51.46,0.01,-11.328377,1.0,,3.5044917e-18,500,1.0,-3.1999843,378.3732094938067,-3.1999841914903078,19.354315,0.01,1.0,1.0,100.0,0.009999998,-3.1999841914903078,500.0,-3.1999841914903078,378.3732094938067,100
2,64.96,0.005,-8.891955,1.0,,2.179301e-19,500,1.0,-2.5754273,629.1548475173076,-1.9508698957808144,22.340914,0.005,1.0,1.0,200.00000010221265,0.0049999994,-1.9508698957808144,500.0,-1.9508698957808144,629.1548475173076,100
2,50.09,0.0033333334,-7.3759046,1.0,,5.4391416e-20,500,1.0,-2.2184815,174.7843582234356,-1.5045890844907692,19.765575,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,-1.5045890844907692,500.0,-1.5045890844907692,174.7843582234356,100
2,57.84,0.0025,-6.750575,1.0,,5.434597e-20,500,1.0,-2.2598417,440.53560688998897,-2.383923106099003,20.051088,0.0025,1.0,1.0,400.0,0.0024999997,-2.383923106099003,500.0,-2.383923106099003,440.53560688998897,100
1,65.79,0.9918838,90.49395,117.21085,6757920.0,0.0019676029,500,1.8998768,102.22017,1069.9093138514065,-5.862225914577803,18.96345,1.1945474e-06,58129.773,0.07000696,1.0164320065299146,0.0020000003,-5.862225914577803,263.1749549893012,-5.862225914577803,1069.9093138514065,100
2,57.34,0.01,-30.002928,1.0,,3.5044917e-18,500,1.0,-5.1812854,1358.3262741111234,-5.18128595007957,36.67074,0.01,1.0,1.0,100.0,0.009999998,-5.18128595007957,500.0,-5.18128595007957,1358.3262741111234,100
2,44.09,0.005,-21.104034,1.0,,2.179301e-19,500,1.0,-3.5524821,219.5101744547064,-1.9236791718630915,27.99432,0.005,1.0,1.0,200.00000010221265,0.0049999994,-1.9236791718630915,500.0,-1.9236791718630915,219.5101744547064,100
2,58.74,0.0033333334,-17.956808,1.0,,5.4391416e-20,500,1.0,-3.6260264,538.2404852519064,-3.773112571573306,26.459118,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,-3.773112571573306,500.0,-3.773112571573306,538.2404852519064,100
2,53.28,0.0025,-15.857539,1.0,,5.434597e-20,500,1.0,-3.4467185,319.38957552605933,-2.908796453480104,24.580664,0.0025,1.0,1.0,400.0,0.0024999997,-2.908796453480104,500.0,-2.908796453480104,319.38957552605933,100
1,54.97,0.99252915,97.86333,143.63385,10161484.0,0.0019701694,500,2.31301,114.74573,400.71080938655035,0.7484832493740667,18.619383,3.25822e-09,71280.39,0.00023399532,1.0151105392155726,0.0019999996,0.7484832493740667,216.16854440673765,0.7484832493740667,400.71080938655035,100
2,60.05,0.01,-22.938099,1.0,,3.5044917e-18,500,1.0,-7.154677,711.0521480683956,-7.154676853421944,26.531898,0.01,1.0,1.0,100.0,0.009999998,-7.154676853421944,500.0,-7.154676853421944,711.0521480683956,100
2,56.96,0.005,-16.298922,1.0,,2.179301e-19,500,1.0,-5.138357,404.4876139328756,-3.122037714423042,23.585117,0.005,1.0,1.0,200.00000010221265,0.0049999994,-3.122037714423042,500.0,-3.122037714423042,404.4876139328756,100
2,64.67,0.0033333334,-13.734428,1.0,,5.4391416e-20,500,1.0,-4.6218657,753.0206102470041,-3.5888830316341496,24.897163,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,-3.5888830316341496,500.0,-3.5888830316341496,753.0206102470041,100
2,64.85,0.0025,-12.455269,1.0,,5.434597e-20,500,1.0,-4.5635576,980.1785751654005,-4.388631355701931,26.598986,0.0025,1.0,1.0,400.0,0.0024999997,-4.388631355701931,500.0,-4.388631355701931,980.1785751654005,100
1,58.36,0.99688256,100.72824,330.59116,54304400.0,0.001987525,500,2.4357462,112.59637,1398.5158803413367,0.2471691790957599,7.0456095,1.4640968e-07,164780.28,0.024200872,1.0062641304286195,0.0020000003,0.2471691790957599,205.27590331491172,0.2471691790957599,1398.5158803413367,100
2,67.92,0.01,-13.495535,1.0,,3.5044917e-18,500,1.0,-0.30929562,845.134260504381,-0.3092958056391469,28.92547,0.01,1.0,1.0,100.0,0.009999998,-0.3092958056391469,500.0,-0.3092958056391469,845.134260504381,100
2,68.31,0.005,-9.687904,1.0,,2.179301e-19,500,1.0,0.71556044,828.6150145325282,1.7404157735615107,28.80202,0.005,1.0,1.0,200.00000010221265,0.0049999994,1.7404157735615107,500.0,1.7404157735615107,828.6150145325282,100
2,61.08,0.0033333334,-7.9500484,1.0,,5.4391416e-20,500,1.0,0.5443437,287.6136512766678,0.20191116465588024,25.456013,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,0.20191116465588024,500.0,0.20191116465588024,287.6136512766678,100
2,69.14,0.0025,-8.381737,1.0,,5.434597e-20,500,1.0,-1.0253769,959.5236345075898,-5.734538955164028,27.034803,0.0025,1.0,1.0,400.0,0.0024999997,-5.734538955164028,500.0,-5.734538955164028,959.5236345075898,100
1,50.62,0.9961479,163.15834,265.582,34995170.0,0.0019845904,500,2.7801073,174.16864,900.5144484555565,-3.92636208016336,14.408721,1.03668846e-07,132279.47,0.01376629,1.007749053018865,0.002,-3.92636208016336,179.8491760511774,-3.92636208016336,900.5144484555565,100
2,64.35,0.01,-17.412733,1.0,,3.5044917e-18,500,1.0,-2.2231479,697.6930244818209,-2.2231481663615558,26.281477,0.01,1.0,1.0,100.0,0.009999998,-2.2231481663615558,500.0,-2.2231481663615558,697.6930244818209,100
2,62.93,0.005,-12.164079,1.0,,2.179301e-19,500,1.0,-1.4234207,441.89524744047526,-0.6236935672395003,23.76417,0.005,1.0,1.0,200.00000010221265,0.0049999994,-0.6236935672395003,500.0,-0.6236935672395003,441.89524744047526,100
2,76.38,0.0033333334,-10.155915,1.0,,5.4391416e-20,500,1.0,-1.3862044,1039.0047193666592,-1.3117722046028577,26.820976,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,-1.3117722046028577,500.0,-1.3117722046028577,1039.0047193666592,100
2,95.07,0.0025,-8.334008,1.0,,5.434597e-20,500,1.0,-0.73921585,993.6708836842283,1.2017479655557155,28.048403,0.0025,1.0,1.0,400.0,0.0024999997,1.2017479655557155,500.0,1.2017479655557155,993.6708836842283,100
1,67.79,0.99031514,154.87532,93.03982,4244608.5,0.0019613716,500,2.2861276,165.14629,1023.1790591000128,1.6129303603201737,34.857082,3.7974456e-07,46069.37,0.017665682,1.0196544527055027,0.0020000003,1.6129303603201737,218.71045481177143,1.6129303603201737,1023.1790591000128,100
2,74.84,0.01,-15.303537,1.0,,3.5044917e-18,500,1.0,-5.289397,603.0780810050634,-5.289396863884476,24.43455,0.01,1.0,1.0,100.0,0.009999998,-5.289396863884476,500.0,-5.289396863884476,603.0780810050634,100
2,58.52,0.005,-9.59513,1.0,,2.179301e-19,500,1.0,-2.5140631,444.55743633651474,0.2612708858006624,22.940838,0.005,1.0,1.0,200.00000010221265,0.0049999994,0.2612708858006624,500.0,0.2612708858006624,444.55743633651474,100
2,77.27,0.0033333334,-8.946057,1.0,,5.4391416e-20,500,1.0,-1.4901727,881.5349123806658,0.5576080612742317,25.374355,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,0.5576080612742317,500.0,0.5576080612742317,881.5349123806658,100
2,71.96,0.0025,-6.9687815,1.0,,5.434597e-20,500,1.0,-0.51179504,747.7803209292746,2.423338634639536,25.900595,0.0025,1.0,1.0,400.0,0.0024999997,2.423338634639536,500.0,2.423338634639536,747.7803209292746,100
1,63.91,0.9907202,106.52328,108.41036,5767630.5,0.0019629798,500,1.9749439,114.639465,648.4957409147894,1.3766502449855549,22.525562,8.6970795e-07,53702.168,0.047142677,1.0188208244281192,0.0019999999,1.3766502449855549,253.17175136400428,1.3766502449855549,648.4957409147894,100
2,77.28,0.01,-13.373455,1.0,,3.5044917e-18,500,1.0,-1.5333762,1152.1828026670387,-1.533376198602403,33.773674,0.01,1.0,1.0,100.0,0.009999998,-1.533376198602403,500.0,-1.533376198602403,1152.1828026670387,100
2,79.14,0.005,-21.929216,1.0,,2.179301e-19,500,1.0,-2.735202,1906.6118605809454,-3.937028502800464,38.930035,0.005,1.0,1.0,200.00000010221265,0.0049999994,-3.937028502800464,500.0,-3.937028502800464,1906.6118605809454,100
2,81.77,0.0033333334,-15.069261,1.0,,5.4391416e-20,500,1.0,0.6025852,662.6123994682839,7.278160418179832,35.373844,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,7.278160418179832,500.0,7.278160418179832,662.6123994682839,100
2,77.28,0.0025,-13.382303,1.0,,5.434597e-20,500,1.0,0.18991345,699.6269062977342,-1.0481026139053677,33.348915,0.0025,1.0,1.0,400.0,0.0024999997,-1.0481026139053677,500.0,-1.0481026139053677,699.6269062977342,100
1,77.04,0.2202933,15.515686,2.1022992,131.21227,0.00011875318,500,10.968501,55.7197,886.5867810241552,0.6337627387640162,402.56683,5.6331477e-09,231.56122,5.921281e-06,16.324442837118884,0.002,0.6337627387640162,45.58508002612225,0.6337627387640162,886.5867810241552,100
2,75.01,0.01,-12.000136,1.0,,3.5044917e-18,500,1.0,-0.7275579,599.1087116184673,-0.7275583608371463,24.354008,0.01,1.0,1.0,100.0,0.009999998,-0.7275583608371463,500.0,-0.7275583608371463,599.1087116184673,100
2,88.65,0.005,-7.056609,1.0,,2.179301e-19,500,1.0,3.3178675,1528.6488915717557,7.363293274336534,32.704823,0.005,1.0,1.0,200.00000010221265,0.0049999994,7.363293274336534,500.0,7.363293274336534,1528.6488915717557,100
2,78.02,0.0033333334,-6.2017326,1.0,,5.4391416e-20,500,1.0,2.2689915,798.7744320917867,0.1712393782493094,31.286837,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,0.1712393782493094,500.0,0.1712393782493094,798.7744320917867,100
2,79.81,0.0025,-4.70926,1.0,,5.434597e-20,500,1.0,2.6266026,971.4698548377055,3.6994355085525057,31.22454,0.0025,1.0,1.0,400.0,0.0024999997,3.6994355085525057,500.0,3.6994355085525057,971.4698548377055,100
1,92.53,0.015385074,9.128302,1.0937163,0.46557596,1.5568298e-06,500,1.1611946,16.198778,1358.2547491405871,5.618755113418774,81.22692,0.00018519668,8.413453,0.101276316,360.11916512001744,0.002,5.618755113418774,430.59106197166847,5.618755113418774,1358.2547491405871,100
2,84.14,0.01,-7.6097975,1.0,,3.5044917e-18,500,1.0,5.0994005,1055.3064990470066,5.099401542460037,32.322647,0.01,1.0,1.0,100.0,0.009999998,5.099401542460037,500.0,5.099401542460037,1055.3064990470066,100
2,87.28,0.005,-2.1534119,1.0,,2.179301e-19,500,1.0,6.8333483,1066.153856717087,8.567296200339388,32.451954,0.005,1.0,1.0,200.00000010221265,0.0049999994,8.567296200339388,500.0,8.567296200339388,1066.153856717087,100
2,73.29,0.0033333334,-2.0161777,1.0,,5.4391416e-20,500,1.0,5.3214808,506.1300625341342,2.2977426958246183,29.55809,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,2.2977426958246183,500.0,2.2977426958246183,506.1300625341342,100
2,86.12,0.0025,-1.3189487,1.0,,5.434597e-20,500,1.0,5.0356503,824.8875583582096,4.178160838817349,29.32005,0.0025,1.0,1.0,400.0,0.0024999997,4.178160838817349,500.0,4.178160838817349,824.8875583582096,100
1,93.06,0.009302652,8.292999,1.0507116,0.26700702,9.674211e-07,500,1.1264474,14.325377,896.2849730757229,5.201772085597022,48.552963,0.00046974476,4.8872027,0.24678315,402.7802764227937,0.002,5.201772085597022,443.87335139035315,5.201772085597022,896.2849730757229,100
2,90.96,0.01,-3.6385326,1.0,,3.5044917e-18,500,1.0,7.9908,766.4337723594904,7.9907997654038025,27.545769,0.01,1.0,1.0,100.0,0.009999998,7.9907997654038025,500.0,7.9907997654038025,766.4337723594904,100
2,88.06,0.005,-0.27689266,1.0,,2.179301e-19,500,1.0,7.946287,1012.7415514840519,7.901773828348188,29.676485,0.005,1.0,1.0,200.00000010221265,0.0049999994,7.901773828348188,500.0,7.901773828348188,1012.7415514840519,100
2,99.09,0.0033333334,0.87197256,1.0,,5.4391416e-20,500,1.0,7.5861707,963.5665134771602,6.865938464014161,30.08929,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,6.865938464014161,500.0,6.865938464014161,963.5665134771602,100
2,102.03,0.0025,1.8661861,1.0,,5.434597e-20,500,1.0,8.298323,1583.625959976852,10.434779119881455,32.74894,0.0025,1.0,1.0,400.0,0.0024999997,10.434779119881455,500.0,10.434779119881455,1583.625959976852,100
1,92.11,0.002000025,1.7186217,1.0000011,1.11757765e-11,4.4736158e-17,500,1.0,7.4716997,947.4362856564723,4.164909388127943,32.377884,0.0019999822,1.0000136,0.99999213,499.99999638550463,0.002,4.164909388127943,500.0,4.164909388127943,947.4362856564723,100
2,87.64,0.01,-5.7690063,1.0,,3.5044917e-18,500,1.0,2.9064755,832.0296621695045,2.9064754584502457,28.700338,0.01,1.0,1.0,100.0,0.009999998,2.9064754584502457,500.0,2.9064754584502457,832.0296621695045,100
2,88.65,0.005,-6.164857,1.0,,2.179301e-19,500,1.0,5.0001097,1330.3863097515289,7.093743906963739,32.783825,0.005,1.0,1.0,200.00000010221265,0.0049999994,7.093743906963739,500.0,7.093743906963739,1330.3863097515289,100
2,94.04,0.0033333334,-2.3059564,1.0,,5.4391416e-20,500,1.0,6.8102,1084.5135203817779,10.430381113607819,32.877983,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,10.430381113607819,500.0,10.430381113607819,1084.5135203817779,100
2,88.77,0.0025,-0.27806616,1.0,,5.434597e-20,500,1.0,7.6167574,1230.3301168218604,10.036428071643916,33.424236,0.0025,1.0,1.0,400.0,0.0024999997,10.036428071643916,500.0,10.036428071643916,1230.3301168218604,100
1,88.08,0.0020000092,-0.32380772,0.9999995,1.7947967e-12,7.168553e-18,500,1.0,6.737537,971.9245244018488,3.220565555066318,33.00421,0.0019999912,1.000004,0.9999951,500.0000301567101,0.0019999999,3.220565555066318,500.0,3.220565555066318,971.9245244018488,100
2,97.15,0.01,-10.756598,1.0,,3.5044917e-18,500,1.0,0.07559103,1022.2429843423472,0.0755911566265543,31.81227,0.01,1.0,1.0,100.0,0.009999998,0.0755911566265543,500.0,0.0755911566265543,1022.2429843423472,100
2,84.71,0.005,-5.519464,1.0,,2.179301e-19,500,1.0,2.140051,827.1432787130028,4.204511225149062,30.326689,0.005,1.0,1.0,200.00000010221265,0.0049999994,4.204511225149062,500.0,4.204511225149062,827.1432787130028,100
2,98.6,0.0033333334,-8.190072,1.0,,5.4391416e-20,500,1.0,2.5214045,1612.1780059601394,3.2841109863465388,33.844475,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,3.2841109863465388,500.0,3.2841109863465388,1612.1780059601394,100
2,98.04,0.0025,-5.752326,1.0,,5.434597e-20,500,1.0,3.5240853,1516.3439498348555,6.532128471017887,35.176662,0.0025,1.0,1.0,400.0,0.0024999997,6.532128471017887,500.0,6.532128471017887,1516.3439498348555,100
1,96.32,0.002,-4.4257317,1.0,,5.431875e-20,500,1.0,3.8713424,1218.6544851906262,5.260370750989307,35.0955,0.002,1.0,1.0,500.00000664260017,0.0020000003,5.260370750989307,500.0,5.260370750989307,1218.6544851906262,100
2,90.92,0.01,-7.1763077,1.0,,3.5044917e-18,500,1.0,4.0757313,1430.3209223587864,4.075731383224197,37.630013,0.01,1.0,1.0,100.0,0.009999998,4.075731383224197,500.0,4.075731383224197,1430.3209223587864,100
2,87.22,0.005,-3.678863,1.0,,2.179301e-19,500,1.0,5.540526,1238.4378602486543,7.005320505545034,36.375557,0.005,1.0,1.0,200.00000010221265,0.0049999994,7.005320505545034,500.0,7.005320505545034,1238.4378602486543,100
2,86.91,0.0033333334,-0.7883601,1.0,,5.4391416e-20,500,1.0,6.739239,1042.719139560527,9.136666180610076,35.058407,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,9.136666180610076,500.0,9.136666180610076,1042.719139560527,100
2,96.02,0.0025,-1.2197537,1.0,,5.434597e-20,500,1.0,5.299339,1145.848967244482,0.9796396086558455,34.80857,0.0025,1.0,1.0,400.0,0.0024999997,0.9796396086558455,500.0,0.9796396086558455,1145.848967244482,100
1,68.98,0.002,-1.5021639,1.0,,5.431875e-20,500,1.0,4.3286896,433.05567438559973,0.446086083307357,32.53956,0.002,1.0,1.0,500.00000664260017,0.0020000003,0.446086083307357,500.0,0.446086083307357,433.05567438559973,100
2,82.05,0.01,-2.454692,1.0,,3.5044917e-18,500,1.0,6.807131,610.932541289549,6.807130781030439,24.593155,0.01,1.0,1.0,100.0,0.009999998,6.807130781030439,500.0,6.807130781030439,610.932541289549,100
2,80.75,0.005,-2.78291,1.0,,2.179301e-19,500,1.0,3.7661874,590.7306353722482,0.7252440493160557,24.577848,0.005,1.0,1.0,200.00000010221265,0.0049999994,0.7252440493160557,500.0,0.7252440493160557,590.7306353722482,100
2,95.25,0.0033333334,-3.5171387,1.0,,5.4391416e-20,500,1.0,3.8167846,1488.7765697806246,3.917977764736227,29.900085,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,3.917977764736227,500.0,3.917977764736227,1488.7765697806246,100
2,102.49,0.0025,-1.4064169,1.0,,5.434597e-20,500,1.0,4.9449472,1273.9280322364332,8.32943729345514,31.458332,0.0025,1.0,1.0,400.0,0.0024999997,8.32943729345514,500.0,8.32943729345514,1273.9280322364332,100
1,85.69,0.0020000085,-0.9967594,1.0000002,1.8479309e-12,7.3484575e-18,500,1.0,4.6840734,729.2763627505572,3.6405069414578715,30.600182,0.0019999922,1.0000044,0.9999963,499.9999338504155,0.002,3.6405069414578715,500.0,3.6405069414578715,729.2763627505572,100
2,76.11,0.01,-8.811413,1.0,,3.5044917e-18,500,1.0,1.6537824,897.284388978967,1.6537824942748296,29.804554,0.01,1.0,1.0,100.0,0.009999998,1.6537824942748296,500.0,1.6537824942748296,897.284388978967,100
2,86.22,0.005,-4.5248437,1.0,,2.179301e-19,500,1.0,4.435244,1339.688797828177,7.21670520902036,33.39219,0.005,1.0,1.0,200.00000010221265,0.0049999994,7.21670520902036,500.0,7.21670520902036,1339.688797828177,100
2,90.16,0.0033333334,-4.218487,1.0,,5.4391416e-20,500,1.0,5.1745424,1482.9800591711305,6.653137970165,35.125996,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,6.653137970165,500.0,6.653137970165,1482.9800591711305,100
2,84.78,0.0025,-8.85499,1.0,,5.434597e-20,500,1.0,4.1353407,1450.8112985349658,1.0177361500102853,35.884426,0.0025,1.0,1.0,400.0,0.0024999997,1.0177361500102853,500.0,1.0177361500102853,1450.8112985349658,100
1,102.74,0.0020000038,-6.733523,1.0,4.0876143e-13,1.7199488e-18,500,1.0,4.885382,1318.6040522572823,7.885529353444697,35.965076,0.0019999954,1.0000019,0.99999774,500.00000664260017,0.002,7.885529353444697,500.0,7.885529353444697,1318.6040522572823,100
2,88.03,0.01,-9.674002,1.0,,3.5044917e-18,500,1.0,6.490645,1294.8711648547073,6.490644742807606,35.803944,0.01,1.0,1.0,100.0,0.009999998,6.490644742807606,500.0,6.490644742807606,1294.8711648547073,100
2,81.45,0.005,-6.0411434,1.0,,2.179301e-19,500,1.0,5.3889866,827.5245430810775,4.287328445940716,32.431458,0.005,1.0,1.0,200.00000010221265,0.0049999994,4.287328445940716,500.0,4.287328445940716,827.5245430810775,100
2,89.11,0.0033333334,-2.9034986,1.0,,5.4391416e-20,500,1.0,6.429163,1446.1566072579799,8.509513508542833,34.359795,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,8.509513508542833,500.0,8.509513508542833,1446.1566072579799,100
2,96.78,0.0025,-0.9667373,1.0,,5.434597e-20,500,1.0,7.115586,968.6648206370622,9.17485758890955,33.56493,0.0025,1.0,1.0,400.0,0.0024999997,9.17485758890955,500.0,9.17485758890955,968.6648206370622,100
1,93.96,0.0020000024,0.4879527,1.0,7.2677555e-14,2.6952962e-19,500,1.0,7.717002,1311.1600135752517,10.122654327116896,34.093117,0.0019999973,1.0000012,0.9999987,499.9998360441924,0.0020000003,10.122654327116896,500.0,10.122654327116896,1311.1600135752517,100
2,87.48,0.01,-13.709899,1.0,,3.5044917e-18,500,1.0,4.0131235,1652.7214979585985,4.013124139429745,40.449898,0.01,1.0,1.0,100.0,0.009999998,4.013124139429745,500.0,4.013124139429745,1652.7214979585985,100
2,92.51,0.005,-5.997102,1.0,,2.179301e-19,500,1.0,6.5349674,913.6623592662244,9.056811736885471,35.731216,0.005,1.0,1.0,200.00000010221265,0.0049999994,9.056811736885471,500.0,9.056811736885471,913.6623592662244,100
2,82.85,0.0033333334,-3.785575,1.0,,5.4391416e-20,500,1.0,6.4468164,839.4012845985483,6.270513702422064,33.588158,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,6.270513702422064,500.0,6.270513702422064,839.4012845985483,100
2,78.23,0.0025,-4.3327494,1.0,,5.434597e-20,500,1.0,4.528762,670.3937226768408,-1.2254006439176672,31.98566,0.0025,1.0,1.0,400.0,0.0024999997,-1.2254006439176672,500.0,-1.2254006439176672,670.3937226768408,100
1,86.11,0.0020000024,-2.228382,1.0,5.512046e-14,2.7941564e-19,500,1.0,5.6975946,1062.885916301691,10.372919293342926,32.161816,0.0019999982,1.0000012,0.99999917,499.9999213433854,0.0020000003,10.372919293342926,500.0,10.372919293342926,1062.885916301691,100
2,91.58,0.01,-5.277214,1.0,,3.5044917e-18,500,1.0,2.9945056,804.877233723412,2.9945058334834647,28.22815,0.01,1.0,1.0,100.0,0.009999998,2.9945058334834647,500.0,2.9945058334834647,804.877233723412,100
2,93.45,0.005,-6.777102,1.0,,2.179301e-19,500,1.0,5.435287,1904.0186212348967,7.876069541104107,36.6996,0.005,1.0,1.0,200.00000010221265,0.0049999994,7.876069541104107,500.0,7.876069541104107,1904.0186212348967,100
