AvgNormIw,AvgDiscRet,EpsThisIter,AvgRet,VarNormIw,VarDiscRet,J,VarJ,BatchSize,Delta,Bound,eRenyi2,AvgEpLen,VanillaAvgRet,IterType,MaxNormIw,MinVanillaIw,VarVanillaIw,VarRet,AvgVanillaIw,ESSClassic,ESSRenyi,MinNormIw,MaxVanillaIw
0.002,70.5905802927,100,70.5905802927,0.000143584,240.044046542,89.8873,13.2177,500,0.2,77.7971,2.07862,500.0,70.5905802927,1,0.0857824,0.073467,741.181,240.044046542,4.54401,13.5780921034,240.543853518,3.23357e-05,194.898
0.01,70.5421233476,100,70.5421233476,3.50449e-18,304.274198701,70.5421,17.356,500,0.2,52.1917,1.0,500.0,70.5421233476,2,0.01,1.0,,304.274198701,1.0,100.0,500.0,0.01,1.0
0.005,71.0030688523,100,71.0030688523,2.1793e-19,212.128351621,70.7726,15.9898,500,0.2,57.7968,1.0,500.0,71.0030688523,2,0.005,1.0,,212.128351621,1.0,200.000000102,500.0,0.005,1.0
0.00333333,77.2817307041,100,77.2817307041,5.43914e-20,113.244865068,72.9423,14.7389,500,0.2,62.2316,1.0,500.0,77.2817307041,2,0.00333333,1.0,,113.244865068,1.0,299.999969474,500.0,0.00333333,1.0
0.0025,79.1527067993,100,79.1527067993,5.4346e-20,209.763527421,74.4949,14.9021,500,0.2,65.0543,1.0,500.0,79.1527067993,2,0.0025,1.0,,209.763527421,1.0,400.0,500.0,0.0025,1.0
0.002,81.5493256312,100,81.5493256312,0.00013756,122.096835933,92.7745,13.207,500,0.2,78.902,2.6677,500.0,81.5493256312,1,0.0839975,0.00668475,551.464,122.096835933,4.00444,14.1557566964,187.427669737,3.33867e-06,168.182
0.01,77.5542538008,100,77.5542538008,3.50449e-18,214.278910879,77.5543,14.5649,500,0.2,58.8805,1.0,500.0,77.5542538008,2,0.01,1.0,,214.278910879,1.0,100.0,500.0,0.01,1.0
0.005,74.22272523,100,74.22272523,2.1793e-19,326.004666279,75.8885,16.4382,500,0.2,62.6841,1.0,500.0,74.22272523,2,0.005,1.0,,326.004666279,1.0,200.000000102,500.0,0.005,1.0
0.00333333,72.6298369104,100,72.6298369104,5.43914e-20,91.3898849602,74.8023,14.5829,500,0.2,64.021,1.0,500.0,72.6298369104,2,0.00333333,1.0,,91.3898849602,1.0,299.999969474,500.0,0.00333333,1.0
0.0025,73.9976923645,100,73.9976923645,5.4346e-20,178.937601193,74.6011,14.2795,500,0.2,65.2642,1.0,500.0,73.9976923645,2,0.0025,1.0,,178.937601193,1.0,400.0,500.0,0.0025,1.0
0.002,85.723974868,100,85.723974868,5.62281e-05,71.522889747,87.8234,10.8182,500,0.2,75.4282,2.06586,500.0,85.723974868,1,0.0539194,0.021319,49.3265,71.522889747,1.87324,33.2691929789,242.029949757,2.27616e-05,50.5019
0.01,79.7401642958,100,79.7401642958,3.50449e-18,39.4129964356,79.7402,6.24651,500,0.2,62.3777,1.0,500.0,79.7401642958,2,0.01,1.0,,39.4129964356,1.0,100.0,500.0,0.01,1.0
0.005,80.6561089118,100,80.6561089118,2.1793e-19,196.082400915,80.1981,10.8065,500,0.2,67.2206,1.0,500.0,80.6561089118,2,0.005,1.0,,196.082400915,1.0,200.000000102,500.0,0.005,1.0
0.00333333,82.3407696675,100,82.3407696675,5.43914e-20,201.924063097,80.9123,12.0627,500,0.2,69.6667,1.0,500.0,82.3407696675,2,0.00333333,1.0,,201.924063097,1.0,299.999969474,500.0,0.00333333,1.0
0.0025,84.4830893927,100,84.4830893927,5.4346e-20,39.9413640098,81.805,11.0185,500,0.2,72.066,1.0,500.0,84.4830893927,2,0.0025,1.0,,39.9413640098,1.0,400.0,500.0,0.0025,1.0
0.002,78.4187273221,100,78.4187273221,6.43561e-05,133.373692208,93.1321,16.5227,500,0.2,80.0004,2.27262,500.0,78.4187273221,1,0.0523074,0.102417,111.602,133.373692208,2.63373,29.3137557269,220.010803562,7.77732e-05,68.8817
0.01,79.0818465348,100,79.0818465348,3.50449e-18,110.874594809,79.0818,10.4769,500,0.2,60.5622,1.0,500.0,79.0818465348,2,0.01,1.0,,110.874594809,1.0,100.0,500.0,0.01,1.0
0.005,81.3872137214,100,81.3872137214,2.1793e-19,110.111957171,80.2345,10.5222,500,0.2,67.1392,1.0,500.0,81.3872137214,2,0.005,1.0,,110.111957171,1.0,200.000000102,500.0,0.005,1.0
0.00333333,85.6544910832,100,85.6544910832,5.43914e-20,44.9138913361,82.0412,9.75505,500,0.2,71.3489,1.0,500.0,85.6544910832,2,0.00333333,1.0,,44.9138913361,1.0,299.999969474,500.0,0.00333333,1.0
0.0025,87.1607522266,100,87.1607522266,5.4346e-20,15.5937249834,83.3211,8.95234,500,0.2,73.983,1.0,500.0,87.1607522266,2,0.0025,1.0,,15.5937249834,1.0,400.0,500.0,0.0025,1.0
0.002,79.8931729525,100,79.8931729525,5.43187e-20,142.632786542,82.6355,9.70757,500,0.2,74.2833,1.0,500.0,79.8931729525,1,0.002,1.0,,142.632786542,1.0,500.000006643,500.0,0.002,1.0
0.01,78.7242045148,100,78.7242045148,3.50449e-18,171.476885029,78.7242,13.0293,500,0.2,60.273,1.0,500.0,78.7242045148,2,0.01,1.0,,171.476885029,1.0,100.0,500.0,0.01,1.0
0.005,82.2950444432,100,82.2950444432,2.1793e-19,93.6433074822,80.5096,11.5941,500,0.2,67.3446,1.0,500.0,82.2950444432,2,0.005,1.0,,93.6433074822,1.0,200.000000102,500.0,0.005,1.0
0.00333333,82.8635407807,100,82.8635407807,5.43914e-20,110.406557874,81.2943,11.2819,500,0.2,70.2889,1.0,500.0,82.8635407807,2,0.00333333,1.0,,110.406557874,1.0,299.999969474,500.0,0.00333333,1.0
0.0025,83.2832837937,100,83.2832837937,5.4346e-20,67.5020550804,81.7915,10.6259,500,0.2,72.1348,1.0,500.0,83.2832837937,2,0.0025,1.0,,67.5020550804,1.0,400.0,500.0,0.0025,1.0
0.002,70.7443591531,100,70.7443591531,5.43187e-20,437.523532867,79.5821,14.0172,500,0.2,70.9449,1.0,500.0,70.7443591531,1,0.002,1.0,,437.523532867,1.0,500.000006643,500.0,0.002,1.0
0.01,83.3446707967,100,83.3446707967,3.50449e-18,69.2281427386,83.3447,8.27864,500,0.2,64.7048,1.0,500.0,83.3446707967,2,0.01,1.0,,69.2281427386,1.0,100.0,500.0,0.01,1.0
0.005,81.8238720422,100,81.8238720422,2.1793e-19,55.5358138664,82.5843,7.89534,500,0.2,69.4039,1.0,500.0,81.8238720422,2,0.005,1.0,,55.5358138664,1.0,200.000000102,500.0,0.005,1.0
0.00333333,77.7003954429,100,77.7003954429,5.43914e-20,203.652601147,80.9563,10.68,500,0.2,70.1946,1.0,500.0,77.7003954429,2,0.00333333,1.0,,203.652601147,1.0,299.999969474,500.0,0.00333333,1.0
0.0025,77.6120044784,100,77.6120044784,5.4346e-20,195.277283556,80.1202,11.6609,500,0.2,70.8003,1.0,500.0,77.6120044784,2,0.0025,1.0,,195.277283556,1.0,400.0,500.0,0.0025,1.0
0.002,81.2539518067,100,81.2539518067,5.43187e-20,106.486103324,80.347,11.4048,500,0.2,71.9467,1.0,500.0,81.2539518067,1,0.002,1.0,,106.486103324,1.0,500.000006643,500.0,0.002,1.0
0.01,82.0135401893,100,82.0135401893,3.50449e-18,119.983948873,82.0135,10.8988,500,0.2,63.4529,1.0,500.0,82.0135401893,2,0.01,1.0,,119.983948873,1.0,100.0,500.0,0.01,1.0
0.005,76.1923724834,100,76.1923724834,2.1793e-19,170.096810981,79.103,12.3313,500,0.2,65.9786,1.0,500.0,76.1923724834,2,0.005,1.0,,170.096810981,1.0,200.000000102,500.0,0.005,1.0
0.00333333,85.4576228133,100,85.4576228133,5.43914e-20,94.7646906747,81.2212,11.9004,500,0.2,70.0906,1.0,500.0,85.4576228133,2,0.00333333,1.0,,94.7646906747,1.0,299.999969474,500.0,0.00333333,1.0
0.0025,82.5160719471,100,82.5160719471,5.4346e-20,78.4433036995,81.5449,11.2225,500,0.2,71.8746,1.0,500.0,82.5160719471,2,0.0025,1.0,,78.4433036995,1.0,400.0,500.0,0.0025,1.0
0.002,85.5722489403,100,85.5722489403,5.43187e-20,83.4358347122,82.3504,10.9486,500,0.2,73.701,1.0,500.0,85.5722489403,1,0.002,1.0,,83.4358347122,1.0,500.000006643,500.0,0.002,1.0
0.01,88.0390725244,100,88.0390725244,3.50449e-18,53.686051226,88.0391,7.29035,500,0.2,69.2262,1.0,500.0,88.0390725244,2,0.01,1.0,,53.686051226,1.0,100.0,500.0,0.01,1.0
0.005,79.208764007,100,79.208764007,2.1793e-19,98.7971787181,83.6239,9.7454,500,0.2,70.3212,1.0,500.0,79.208764007,2,0.005,1.0,,98.7971787181,1.0,200.000000102,500.0,0.005,1.0
0.00333333,85.6536130503,100,85.6536130503,5.43914e-20,75.0325205637,84.3005,9.43353,500,0.2,73.1593,1.0,500.0,85.6536130503,2,0.00333333,1.0,,75.0325205637,1.0,299.999969474,500.0,0.00333333,1.0
0.0025,86.17129571,100,86.17129571,5.4346e-20,49.7022448487,84.7682,8.92755,500,0.2,75.1196,1.0,500.0,86.17129571,2,0.0025,1.0,,49.7022448487,1.0,400.0,500.0,0.0025,1.0
0.002,85.0397401025,100,85.0397401025,3.14982e-16,66.936143132,84.8226,8.77637,500,0.2,76.1926,1.0,500.0,85.0397401025,1,0.00200004,0.99997,7.86459e-11,66.936143132,1.0,500.000656014,500.0,0.00199994,1.00002
0.01,84.3289666504,100,84.3289666504,3.50449e-18,23.7519128675,84.329,4.84916,500,0.2,66.0213,1.0,500.0,84.3289666504,2,0.01,1.0,,23.7519128675,1.0,100.0,500.0,0.01,1.0
0.005,82.2641739869,100,82.2641739869,2.1793e-19,82.7233139208,83.2966,7.33288,500,0.2,69.7094,1.0,500.0,82.2641739869,2,0.005,1.0,,82.7233139208,1.0,200.000000102,500.0,0.005,1.0
0.00333333,74.0537870215,100,74.0537870215,5.43914e-20,88.3198975319,80.2156,9.16391,500,0.2,69.1218,1.0,500.0,74.0537870215,2,0.00333333,1.0,,88.3198975319,1.0,299.999969474,500.0,0.00333333,1.0
0.0025,82.2265228168,100,82.2265228168,5.4346e-20,40.1022119501,80.7184,8.58291,500,0.2,71.1108,1.0,500.0,82.2265228168,2,0.0025,1.0,,40.1022119501,1.0,400.0,500.0,0.0025,1.0
0.002,79.7400490727,100,79.7400490727,5.43187e-20,162.58225005,80.5227,9.55393,500,0.2,71.9295,1.0,500.0,79.7400490727,1,0.002,1.0,,162.58225005,1.0,500.000006643,500.0,0.002,1.0
0.01,76.843483188,100,76.843483188,3.50449e-18,76.532305775,76.8435,8.70442,500,0.2,58.647,1.0,500.0,76.843483188,2,0.01,1.0,,76.532305775,1.0,100.0,500.0,0.01,1.0
0.005,82.6538216893,100,82.6538216893,2.1793e-19,113.223956216,79.7487,10.1178,500,0.2,66.2771,1.0,500.0,82.6538216893,2,0.005,1.0,,113.223956216,1.0,200.000000102,500.0,0.005,1.0
0.00333333,78.9106334073,100,78.9106334073,5.43914e-20,99.3353907386,79.4693,10.059,500,0.2,68.416,1.0,500.0,78.9106334073,2,0.00333333,1.0,,99.3353907386,1.0,299.999969474,500.0,0.00333333,1.0
0.0025,76.3816894905,100,76.3816894905,5.4346e-20,171.326930912,78.6974,10.958,500,0.2,69.125,1.0,500.0,76.3816894905,2,0.0025,1.0,,171.326930912,1.0,400.0,500.0,0.0025,1.0
0.002,87.4785444009,100,87.4785444009,3.11616e-18,43.8184387616,80.4537,10.8202,500,0.2,71.8918,1.0,500.0,87.4785444009,1,0.00200001,0.999999,7.59355e-13,43.8184387616,1.0,500.000165484,500.0,0.002,1.0
0.01,75.1634826306,100,75.1634826306,3.50449e-18,195.1464557,75.1635,13.8995,500,0.2,57.1546,1.0,500.0,75.1634826306,2,0.01,1.0,,195.1464557,1.0,100.0,500.0,0.01,1.0
0.005,80.6310963898,100,80.6310963898,2.1793e-19,100.900846533,77.8973,12.4104,500,0.2,64.4018,1.0,500.0,80.6310963898,2,0.005,1.0,,100.900846533,1.0,200.000000102,500.0,0.005,1.0
0.00333333,81.9856699774,100,81.9856699774,5.43914e-20,159.746127236,79.2601,12.6138,500,0.2,68.0676,1.0,500.0,81.9856699774,2,0.00333333,1.0,,159.746127236,1.0,299.999969474,500.0,0.00333333,1.0
0.0025,82.8432763908,100,82.8432763908,5.4346e-20,93.6244548088,80.1559,12.0379,500,0.2,70.463,1.0,500.0,82.8432763908,2,0.0025,1.0,,93.6244548088,1.0,400.0,500.0,0.0025,1.0
0.002,82.350562759,100,82.350562759,2.66509e-18,44.8032223289,80.5948,11.2058,500,0.2,71.9252,1.0,500.0,82.350562759,1,0.002,0.999998,6.4984e-13,44.8032223289,1.0,500.000091942,500.0,0.002,1.0
0.01,84.7115971057,100,84.7115971057,3.50449e-18,30.2624457505,84.7116,5.47356,500,0.2,65.8562,1.0,500.0,84.7115971057,2,0.01,1.0,,30.2624457505,1.0,100.0,500.0,0.01,1.0
0.005,81.2539230146,100,81.2539230146,2.1793e-19,118.725643117,82.9828,8.76002,500,0.2,69.608,1.0,500.0,81.2539230146,2,0.005,1.0,,118.725643117,1.0,200.000000102,500.0,0.005,1.0
0.00333333,80.4275860314,100,80.4275860314,5.43914e-20,58.24082253,82.131,8.4752,500,0.2,71.0577,1.0,500.0,80.4275860314,2,0.00333333,1.0,,58.24082253,1.0,299.999969474,500.0,0.00333333,1.0
0.0025,84.4449086393,100,84.4449086393,5.4346e-20,74.1898166744,82.7095,8.5579,500,0.2,73.1198,1.0,500.0,84.4449086393,2,0.0025,1.0,,74.1898166744,1.0,400.0,500.0,0.0025,1.0
0.002,75.122279196,100,75.122279196,5.43187e-20,172.185384792,81.1921,10.0942,500,0.2,72.6148,1.0,500.0,75.122279196,1,0.002,1.0,,172.185384792,1.0,500.000006643,500.0,0.002,1.0
0.01,84.7279921239,100,84.7279921239,3.50449e-18,9.94710165359,84.728,3.13809,500,0.2,66.3127,1.0,500.0,84.7279921239,2,0.01,1.0,,9.94710165359,1.0,100.0,500.0,0.01,1.0
0.005,76.3578220637,100,76.3578220637,2.1793e-19,233.780591582,80.5429,11.7542,500,0.2,66.7393,1.0,500.0,76.3578220637,2,0.005,1.0,,233.780591582,1.0,200.000000102,500.0,0.005,1.0
0.00333333,82.5025644187,100,82.5025644187,5.43914e-20,105.491387583,81.1961,11.3036,500,0.2,69.9256,1.0,500.0,82.5025644187,2,0.00333333,1.0,,105.491387583,1.0,299.999969474,500.0,0.00333333,1.0
0.0025,83.0669589194,100,83.0669589194,5.4346e-20,83.8806520938,81.6638,10.828,500,0.2,71.9032,1.0,500.0,83.0669589194,2,0.0025,1.0,,83.8806520938,1.0,400.0,500.0,0.0025,1.0
0.002,83.6641885024,100,83.6641885024,5.43187e-20,53.5476133461,82.0639,10.2489,500,0.2,73.3338,1.0,500.0,83.6641885024,1,0.002,1.0,,53.5476133461,1.0,500.000006643,500.0,0.002,1.0
0.01,85.9023147182,100,85.9023147182,3.50449e-18,41.2715446976,85.9023,6.39209,500,0.2,66.7909,1.0,500.0,85.9023147182,2,0.01,1.0,,41.2715446976,1.0,100.0,500.0,0.01,1.0
0.005,83.1054462706,100,83.1054462706,2.1793e-19,14.9000760155,84.5039,5.45532,500,0.2,70.9901,1.0,500.0,83.1054462706,2,0.005,1.0,,14.9000760155,1.0,200.000000102,500.0,0.005,1.0
0.00333333,84.2256614099,100,84.2256614099,5.43914e-20,79.0198634152,84.4111,6.77747,500,0.2,73.3433,1.0,500.0,84.2256614099,2,0.00333333,1.0,,79.0198634152,1.0,299.999969474,500.0,0.00333333,1.0
0.0025,79.5829300123,100,79.5829300123,5.4346e-20,100.307785429,83.2041,7.97795,500,0.2,73.6191,1.0,500.0,79.5829300123,2,0.0025,1.0,,100.307785429,1.0,400.0,500.0,0.0025,1.0
0.002,84.0137937524,100,84.0137937524,5.43187e-20,40.1596309318,83.3661,7.6795,500,0.2,74.793,1.0,500.0,84.0137937524,1,0.002,1.0,,40.1596309318,1.0,500.000006643,500.0,0.002,1.0
0.01,82.3126596574,100,82.3126596574,3.50449e-18,48.9527588633,82.3127,6.96155,500,0.2,63.8626,1.0,500.0,82.3126596574,2,0.01,1.0,,48.9527588633,1.0,100.0,500.0,0.01,1.0
0.005,85.2708526477,100,85.2708526477,2.1793e-19,57.9234497954,83.7917,7.42236,500,0.2,70.6378,1.0,500.0,85.2708526477,2,0.005,1.0,,57.9234497954,1.0,200.000000102,500.0,0.005,1.0
0.00333333,82.2198238279,100,82.2198238279,5.43914e-20,109.842417895,83.2678,8.57466,500,0.2,72.5108,1.0,500.0,82.2198238279,2,0.00333333,1.0,,109.842417895,1.0,299.999969474,500.0,0.00333333,1.0
0.0025,81.4505970977,100,81.4505970977,5.4346e-20,56.2435923957,82.8135,8.34763,500,0.2,73.4977,1.0,500.0,81.4505970977,2,0.0025,1.0,,56.2435923957,1.0,400.0,500.0,0.0025,1.0
0.002,78.6582245387,100,78.6582245387,8.10436e-20,242.100796331,81.9824,10.3172,500,0.2,73.2271,1.0,500.0,78.6582245387,1,0.002,1.0,1.41539e-14,242.100796331,1.0,500.000006643,500.0,0.002,1.0
0.01,86.5163221562,100,86.5163221562,3.50449e-18,108.73571955,86.5163,10.3754,500,0.2,67.7166,1.0,500.0,86.5163221562,2,0.01,1.0,,108.73571955,1.0,100.0,500.0,0.01,1.0
0.005,80.9159031021,100,80.9159031021,2.1793e-19,84.2675183382,83.7161,10.1675,500,0.2,70.4227,1.0,500.0,80.9159031021,2,0.005,1.0,,84.2675183382,1.0,200.000000102,500.0,0.005,1.0
0.00333333,85.9321384603,100,85.9321384603,5.43914e-20,48.5593907184,84.4548,9.27547,500,0.2,73.6008,1.0,500.0,85.9321384603,2,0.00333333,1.0,,48.5593907184,1.0,299.999969474,500.0,0.00333333,1.0
0.0025,81.7909590953,100,81.7909590953,5.4346e-20,26.9516353703,83.7888,8.51627,500,0.2,74.389,1.0,500.0,81.7909590953,2,0.0025,1.0,,26.9516353703,1.0,400.0,500.0,0.0025,1.0
0.002,82.3055493823,100,82.3055493823,5.43187e-20,110.701070476,83.4922,8.9606,500,0.2,74.5778,1.0,500.0,82.3055493823,1,0.002,1.0,,110.701070476,1.0,500.000006643,500.0,0.002,1.0
0.01,84.3874648995,100,84.3874648995,3.50449e-18,8.15025064169,84.3875,2.84055,500,0.2,66.4555,1.0,500.0,84.3874648995,2,0.01,1.0,,8.15025064169,1.0,100.0,500.0,0.01,1.0
0.005,81.5582456137,100,81.5582456137,2.1793e-19,60.2943291809,82.9729,5.99009,500,0.2,69.4968,1.0,500.0,81.5582456137,2,0.005,1.0,,60.2943291809,1.0,200.000000102,500.0,0.005,1.0
0.00333333,85.0223253496,100,85.0223253496,5.43914e-20,79.1201007655,83.656,7.1389,500,0.2,72.6529,1.0,500.0,85.0223253496,2,0.00333333,1.0,,79.1201007655,1.0,299.999969474,500.0,0.00333333,1.0
0.0025,83.9147954551,100,83.9147954551,5.4346e-20,75.2454109573,83.7207,7.54047,500,0.2,74.0846,1.0,500.0,83.9147954551,2,0.0025,1.0,,75.2454109573,1.0,400.0,500.0,0.0025,1.0
0.002,82.0184754135,100,82.0184754135,5.43187e-20,38.54629103,83.3803,7.32002,500,0.2,74.7614,1.0,500.0,82.0184754135,1,0.002,1.0,,38.54629103,1.0,500.000006643,500.0,0.002,1.0
0.01,77.2415845775,100,77.2415845775,3.50449e-18,105.864930713,77.2416,10.2375,500,0.2,57.806,1.0,500.0,77.2415845775,2,0.01,1.0,,105.864930713,1.0,100.0,500.0,0.01,1.0
0.005,78.3329303465,100,78.3329303465,2.1793e-19,79.1027118611,77.7873,9.58419,500,0.2,64.0442,1.0,500.0,78.3329303465,2,0.005,1.0,,79.1027118611,1.0,200.000000102,500.0,0.005,1.0
0.00333333,80.7858278939,100,80.7858278939,5.43914e-20,97.7263748323,78.7868,9.77168,500,0.2,67.5656,1.0,500.0,80.7858278939,2,0.00333333,1.0,,97.7263748323,1.0,299.999969474,500.0,0.00333333,1.0
0.0025,88.5020865356,100,88.5020865356,5.4346e-20,8.72115362474,81.2156,9.56401,500,0.2,71.4978,1.0,500.0,88.5020865356,2,0.0025,1.0,,8.72115362474,1.0,400.0,500.0,0.0025,1.0
0.002,82.4488904109,100,82.4488904109,5.43187e-20,31.334493808,81.4623,8.92322,500,0.2,72.7704,1.0,500.0,82.4488904109,1,0.002,1.0,,31.334493808,1.0,500.000006643,500.0,0.002,1.0
0.01,84.3012175188,100,84.3012175188,3.50449e-18,39.8149932015,84.3012,6.27828,500,0.2,65.108,1.0,500.0,84.3012175188,2,0.01,1.0,,39.8149932015,1.0,100.0,500.0,0.01,1.0
0.005,83.8724791663,100,83.8724791663,2.1793e-19,67.8122570723,84.0869,7.30215,500,0.2,70.5152,1.0,500.0,83.8724791663,2,0.005,1.0,,67.8122570723,1.0,200.000000102,500.0,0.005,1.0
0.00333333,82.6740492237,100,82.6740492237,5.43914e-20,26.3733114894,83.6159,6.68539,500,0.2,72.5347,1.0,500.0,82.6740492237,2,0.00333333,1.0,,26.3733114894,1.0,299.999969474,500.0,0.00333333,1.0
0.0025,83.1197597526,100,83.1197597526,5.4346e-20,121.024978527,83.4919,7.96998,500,0.2,73.5872,1.0,500.0,83.1197597526,2,0.0025,1.0,,121.024978527,1.0,400.0,500.0,0.0025,1.0
0.002,81.3376449003,100,81.3376449003,5.43187e-20,136.783616781,83.061,8.86804,500,0.2,74.202,1.0,500.0,81.3376449003,1,0.002,1.0,,136.783616781,1.0,500.000006643,500.0,0.002,1.0
0.01,79.2150683652,100,79.2150683652,3.50449e-18,185.954784317,79.2151,13.5682,500,0.2,60.8642,1.0,500.0,79.2150683652,2,0.01,1.0,,185.954784317,1.0,100.0,500.0,0.01,1.0
0.005,79.2413898262,100,79.2413898262,2.1793e-19,32.1642705866,79.2282,10.3908,500,0.2,66.2522,1.0,500.0,79.2413898262,2,0.005,1.0,,32.1642705866,1.0,200.000000102,500.0,0.005,1.0
0.00333333,74.6954322871,100,74.6954322871,5.43914e-20,203.236944206,77.7173,11.9839,500,0.2,67.1225,1.0,500.0,74.6954322871,2,0.00333333,1.0,,203.236944206,1.0,299.999969474,500.0,0.00333333,1.0
0.0025,80.1603750514,100,80.1603750514,5.4346e-20,138.996833597,78.3281,11.9679,500,0.2,68.8948,1.0,500.0,80.1603750514,2,0.0025,1.0,,138.996833597,1.0,400.0,500.0,0.0025,1.0
0.002,81.1653590097,100,81.1653590097,5.43187e-20,72.1199960955,78.8955,11.4084,500,0.2,70.4581,1.0,500.0,81.1653590097,1,0.002,1.0,,72.1199960955,1.0,500.000006643,500.0,0.002,1.0
0.01,84.0002826401,100,84.0002826401,3.50449e-18,53.46331371,84.0003,7.27521,500,0.2,65.7591,1.0,500.0,84.0002826401,2,0.01,1.0,,53.46331371,1.0,100.0,500.0,0.01,1.0
0.005,83.7992567962,100,83.7992567962,2.1793e-19,42.6403783219,83.8998,6.89793,500,0.2,71.0013,1.0,500.0,83.7992567962,2,0.005,1.0,,42.6403783219,1.0,200.000000102,500.0,0.005,1.0
0.00333333,85.4823593817,100,85.4823593817,5.43914e-20,60.7941485099,84.4273,7.23461,500,0.2,73.262,1.0,500.0,85.4823593817,2,0.00333333,1.0,,60.7941485099,1.0,299.999969474,500.0,0.00333333,1.0
0.0025,87.0883468434,100,87.0883468434,5.4346e-20,35.9031271902,85.0926,7.03338,500,0.2,75.4231,1.0,500.0,87.0883468434,2,0.0025,1.0,,35.9031271902,1.0,400.0,500.0,0.0025,1.0
0.002,81.2064335933,100,81.2064335933,5.43187e-20,190.658894372,84.3153,8.92981,500,0.2,75.6603,1.0,500.0,81.2064335933,1,0.002,1.0,,190.658894372,1.0,500.000006643,500.0,0.002,1.0
0.01,88.863709296,100,88.863709296,3.50449e-18,9.74432661043,88.8637,3.10594,500,0.2,69.8943,1.0,500.0,88.863709296,2,0.01,1.0,,9.74432661043,1.0,100.0,500.0,0.01,1.0
0.005,84.3528418986,100,84.3528418986,2.1793e-19,115.74484826,86.6083,8.19781,500,0.2,73.1949,1.0,500.0,84.3528418986,2,0.005,1.0,,115.74484826,1.0,200.000000102,500.0,0.005,1.0
0.00333333,85.2215939937,100,85.2215939937,5.43914e-20,47.0328794699,86.146,7.79429,500,0.2,75.1941,1.0,500.0,85.2215939937,2,0.00333333,1.0,,47.0328794699,1.0,299.999969474,500.0,0.00333333,1.0
0.0025,82.9173969702,100,82.9173969702,5.4346e-20,153.673560551,85.3389,9.24943,500,0.2,75.3519,1.0,500.0,82.9173969702,2,0.0025,1.0,,153.673560551,1.0,400.0,500.0,0.0025,1.0
0.002,84.0290606724,100,84.0290606724,5.43187e-20,14.2022722894,85.0769,8.45743,500,0.2,76.1442,1.0,500.0,84.0290606724,1,0.002,1.0,,14.2022722894,1.0,500.000006643,500.0,0.002,1.0
0.01,84.5732818895,100,84.5732818895,3.50449e-18,105.473576901,84.5733,10.2186,500,0.2,65.2821,1.0,500.0,84.5732818895,2,0.01,1.0,,105.473576901,1.0,100.0,500.0,0.01,1.0
0.005,78.6693108573,100,78.6693108573,2.1793e-19,78.6901524942,81.6213,9.99376,500,0.2,67.9804,1.0,500.0,78.6693108573,2,0.005,1.0,,78.6901524942,1.0,200.000000102,500.0,0.005,1.0
0.00333333,83.8349273767,100,83.8349273767,5.43914e-20,103.29780624,82.3592,10.0877,500,0.2,71.2214,1.0,500.0,83.8349273767,2,0.00333333,1.0,,103.29780624,1.0,299.999969474,500.0,0.00333333,1.0
0.0025,82.5368494049,100,82.5368494049,5.4346e-20,107.664407142,82.4036,10.1476,500,0.2,72.758,1.0,500.0,82.5368494049,2,0.0025,1.0,,107.664407142,1.0,400.0,500.0,0.0025,1.0
0.002,79.1737682361,100,79.1737682361,5.43187e-20,134.071635188,81.7576,10.5164,500,0.2,73.1303,1.0,500.0,79.1737682361,1,0.002,1.0,,134.071635188,1.0,500.000006643,500.0,0.002,1.0
0.01,77.7954326305,100,77.7954326305,3.50449e-18,156.196616235,77.7954,12.4352,500,0.2,59.7284,1.0,500.0,77.7954326305,2,0.01,1.0,,156.196616235,1.0,100.0,500.0,0.01,1.0
0.005,77.3253358121,100,77.3253358121,2.1793e-19,89.4403935097,77.5604,11.0293,500,0.2,64.6283,1.0,500.0,77.3253358121,2,0.005,1.0,,89.4403935097,1.0,200.000000102,500.0,0.005,1.0
0.00333333,80.7642233031,100,80.7642233031,5.43914e-20,95.1592627225,78.6283,10.7136,500,0.2,67.8285,1.0,500.0,80.7642233031,2,0.00333333,1.0,,95.1592627225,1.0,299.999969474,500.0,0.00333333,1.0
0.0025,84.2435176234,100,84.2435176234,5.4346e-20,44.4254417806,80.0321,10.1485,500,0.2,70.6692,1.0,500.0,84.2435176234,2,0.0025,1.0,,44.4254417806,1.0,400.0,500.0,0.0025,1.0
0.002,86.7956830665,100,86.7956830665,5.43187e-20,97.3697343071,81.3848,10.44,500,0.2,72.5481,1.0,500.0,86.7956830665,1,0.002,1.0,,97.3697343071,1.0,500.000006643,500.0,0.002,1.0
0.01,74.4522122154,100,74.4522122154,3.50449e-18,180.571816976,74.4522,13.3703,500,0.2,56.327,1.0,500.0,74.4522122154,2,0.01,1.0,,180.571816976,1.0,100.0,500.0,0.01,1.0
0.005,87.6605786298,100,87.6605786298,2.1793e-19,32.9193232876,81.0564,12.2186,500,0.2,67.4631,1.0,500.0,87.6605786298,2,0.005,1.0,,32.9193232876,1.0,200.000000102,500.0,0.005,1.0
0.00333333,82.7152868936,100,82.7152868936,5.43914e-20,54.3323824016,81.6094,10.866,500,0.2,70.5105,1.0,500.0,82.7152868936,2,0.00333333,1.0,,54.3323824016,1.0,299.999969474,500.0,0.00333333,1.0
