IterType,VarRet,AvgEpLen,MaxNormIw,MinNormIw,AvgDiscRet,ESSClassic,Bound,BatchSize,VanillaAvgRet,MinVanillaIw,VarNormIw,VarJ,VarVanillaIw,AvgNormIw,Delta,ESSRenyi,AvgVanillaIw,J,AvgRet,EpsThisIter,eRenyi2,VarDiscRet,MaxVanillaIw
2,4470005.985535905,369.33,0.005,0.005,3690.352618953233,200.00000010221265,3788.399,500,3690.352618953233,1.0,2.179301e-19,2047.7728,,0.0049999994,1.0,500.0,1.0,3788.399,3690.352618953233,100,1.0,4470005.985535905,1.0
2,4400276.225739783,373.46,0.0033333334,0.0033333334,3731.7551136759776,299.999969473632,3769.518,500,3731.7551136759776,1.0,5.4391416e-20,2061.1614,,0.0033333336,1.0,500.0,1.0,3769.518,3731.7551136759776,100,1.0,4400276.225739783,1.0
2,4060076.9164586198,384.81,0.0025,0.0025,3845.445127175086,400.0,3788.4995,500,3845.445127175086,1.0,5.434597e-20,2047.496,,0.0024999997,1.0,500.0,1.0,3788.4995,3845.445127175086,100,1.0,4060076.9164586198,1.0
1,4073766.946627845,387.53,0.002,0.002,3872.747120222897,500.00000664260017,3805.3496,500,3872.747120222897,1.0,5.431875e-20,2039.9838,,0.0020000003,1.0,500.0,1.0,3805.3496,3872.747120222897,100,1.0,4073766.946627845,1.0
2,4629238.843085444,350.63,0.01,0.01,3502.795762578228,100.0,3502.796,500,3502.795762578228,1.0,3.5044917e-18,2140.7817,,0.009999998,1.0,500.0,1.0,3502.796,3502.795762578228,100,1.0,4629238.843085444,1.0
2,4674375.290965175,356.46,0.005,0.005,3561.3443349159807,200.00000010221265,3532.0698,500,3561.3443349159807,1.0,2.179301e-19,2146.1934,,0.0049999994,1.0,500.0,1.0,3532.0698,3561.3443349159807,100,1.0,4674375.290965175,1.0
2,4143127.4085253626,380.56,0.0033333334,0.0033333334,3802.8319424564684,299.999969473632,3622.324,500,3802.8319424564684,1.0,5.4391416e-20,2110.5183,,0.0033333336,1.0,500.0,1.0,3622.324,3802.8319424564684,100,1.0,4143127.4085253626,1.0
2,4546920.151933119,358.33,0.0025,0.0025,3580.0097333913714,400.0,3611.7454,500,3580.0097333913714,1.0,5.434597e-20,2113.3892,,0.0024999997,1.0,500.0,1.0,3611.7454,3580.0097333913714,100,1.0,4546920.151933119,1.0
1,4244935.578701064,379.0,0.002000001,0.0019999966,3787.2628776512443,499.9998360441924,3646.8494,500,3787.2628776512443,0.99999833,3.1244142e-19,2102.0366,7.1823197e-14,0.0020000003,1.0,499.996185331838,1.0,3646.8494,3787.2628776512443,100,1.0000076,4244935.578701064,1.0000005
2,4506040.944677386,365.57,0.01,0.01,3652.6524309171564,100.0,3652.6526,500,3652.6524309171564,1.0,3.5044917e-18,2112.1033,,0.009999998,1.0,500.0,1.0,3652.6526,3652.6524309171564,100,1.0,4506040.944677386,1.0
2,4326460.763528249,374.58,0.005,0.005,3742.9576171048807,200.00000010221265,3697.805,500,3742.9576171048807,1.0,2.179301e-19,2091.4414,,0.0049999994,1.0,500.0,1.0,3697.805,3742.9576171048807,100,1.0,4326460.763528249,1.0
2,4249876.37150042,379.02,0.0033333334,0.0033333334,3787.4553594447893,299.999969473632,3727.6885,500,3787.4553594447893,1.0,5.4391416e-20,2078.5403,,0.0033333336,1.0,500.0,1.0,3727.6885,3787.4553594447893,100,1.0,4249876.37150042,1.0
2,5120890.645977217,331.79,0.0025,0.0025,3314.135900588303,400.0,3624.3003,500,3314.135900588303,1.0,5.434597e-20,2130.6653,,0.0024999997,1.0,500.0,1.0,3624.3003,3314.135900588303,100,1.0,5120890.645977217,1.0
1,4417135.984177432,370.14,0.002,0.002,3698.448697895461,500.00000664260017,3639.13,500,3698.448697895461,1.0,5.431875e-20,2123.031,,0.0020000003,1.0,500.0,1.0,3639.13,3698.448697895461,100,1.0,4417135.984177432,1.0
2,4652205.62418611,360.0,0.01,0.01,3596.821036740804,100.0,3596.821,500,3596.821036740804,1.0,3.5044917e-18,2146.0857,,0.009999998,1.0,500.0,1.0,3596.821,3596.821036740804,100,1.0,4652205.62418611,1.0
2,3304493.76002062,412.94,0.005,0.005,4127.355642030409,200.00000010221265,3862.0884,500,4127.355642030409,1.0,2.179301e-19,2002.232,,0.0049999994,1.0,500.0,1.0,3862.0884,4127.355642030409,100,1.0,3304493.76002062,1.0
2,4441922.53302703,366.65,0.0033333334,0.0033333334,3663.4428825353266,299.999969473632,3795.8735,500,3663.4428825353266,1.0,5.4391416e-20,2036.4738,,0.0033333336,1.0,500.0,1.0,3795.8735,3663.4428825353266,100,1.0,4441922.53302703,1.0
2,4236878.892720683,373.04,0.0025,0.0025,3727.432899372515,400.0,3778.7632,500,3727.432899372515,1.0,5.434597e-20,2039.5894,,0.0024999997,1.0,500.0,1.0,3778.7632,3727.432899372515,100,1.0,4236878.892720683,1.0
1,4647642.453036973,356.75,0.002,0.002,3564.222320829152,500.00000664260017,3735.855,500,3564.222320829152,1.0,5.431875e-20,2062.8955,,0.0020000003,1.0,500.0,1.0,3735.855,3564.222320829152,100,1.0,4647642.453036973,1.0
2,4037170.862947741,388.01,0.01,0.01,3877.560347587755,100.0,3877.5605,500,3877.560347587755,1.0,3.5044917e-18,1999.1997,,0.009999998,1.0,500.0,1.0,3877.5605,3877.560347587755,100,1.0,4037170.862947741,1.0
2,3786546.167750533,394.61,0.005,0.005,3943.638389746996,200.00000010221265,3910.599,500,3943.638389746996,1.0,2.179301e-19,1968.2051,,0.0049999994,1.0,500.0,1.0,3910.599,3943.638389746996,100,1.0,3786546.167750533,1.0
2,4661689.086506409,356.57,0.0033333334,0.0033333334,3562.4497874692343,299.999969473632,3794.5496,500,3562.4497874692343,1.0,5.4391416e-20,2036.6263,,0.0033333336,1.0,500.0,1.0,3794.5496,3562.4497874692343,100,1.0,4661689.086506409,1.0
2,4605396.294493238,357.58,0.0025,0.0025,3572.535012781231,400.0,3739.0457,500,3572.535012781231,1.0,5.434597e-20,2063.9678,,0.0024999997,1.0,500.0,1.0,3739.0457,3572.535012781231,100,1.0,4605396.294493238,1.0
1,3539534.434632123,403.86,0.002,0.002,4036.3641142020233,500.00000664260017,3798.51,500,4036.3641142020233,1.0,5.431875e-20,2030.5029,,0.0020000003,1.0,500.0,1.0,3798.51,4036.3641142020233,100,1.0,3539534.434632123,1.0
2,4459702.518976558,369.39,0.01,0.01,3690.9685702166253,100.0,3690.9685,500,3690.9685702166253,1.0,3.5044917e-18,2101.2153,,0.009999998,1.0,500.0,1.0,3690.9685,3690.9685702166253,100,1.0,4459702.518976558,1.0
2,4075250.4044175143,387.53,0.005,0.005,3872.753035426593,200.00000010221265,3781.8608,500,3872.753035426593,1.0,2.179301e-19,2057.441,,0.0049999994,1.0,500.0,1.0,3781.8608,3872.753035426593,100,1.0,4075250.4044175143,1.0
2,4654928.774635289,356.73,0.0033333334,0.0033333334,3564.028255213771,299.999969473632,3709.2502,500,3564.028255213771,1.0,5.4391416e-20,2090.1467,,0.0033333336,1.0,500.0,1.0,3709.2502,3564.028255213771,100,1.0,4654928.774635289,1.0
2,4809866.18565727,350.89,0.0025,0.0025,3505.5486489493237,400.0,3658.3247,500,3505.5486489493237,1.0,5.434597e-20,2115.3623,,0.0024999997,1.0,500.0,1.0,3658.3247,3505.5486489493237,100,1.0,4809866.18565727,1.0
1,3232656.8297599056,413.71,0.002,0.002,4135.065801939672,500.00000664260017,3753.673,500,4135.065801939672,1.0,5.431875e-20,2063.0652,,0.0020000003,1.0,500.0,1.0,3753.673,4135.065801939672,100,1.0,3232656.8297599056,1.0
2,4547148.716840106,368.06,0.01,0.01,3677.660552769689,100.0,3677.6604,500,3677.660552769689,1.0,3.5044917e-18,2121.7156,,0.009999998,1.0,500.0,1.0,3677.6604,3677.660552769689,100,1.0,4547148.716840106,1.0
2,4256454.851518846,375.64,0.005,0.005,3753.5277647473513,200.00000010221265,3715.594,500,3753.5277647473513,1.0,2.179301e-19,2087.875,,0.0049999994,1.0,500.0,1.0,3715.594,3753.5277647473513,100,1.0,4256454.851518846,1.0
2,4494945.332497647,365.87,0.0033333334,0.0033333334,3655.6420068370185,299.999969473632,3695.6104,500,3655.6420068370185,1.0,5.4391416e-20,2095.2993,,0.0033333336,1.0,500.0,1.0,3695.6104,3655.6420068370185,100,1.0,4494945.332497647,1.0
2,4891460.521630813,339.39,0.0025,0.0025,3390.2342337295668,400.0,3619.2659,500,3390.2342337295668,1.0,5.434597e-20,2126.2246,,0.0024999997,1.0,500.0,1.0,3619.2659,3390.2342337295668,100,1.0,4891460.521630813,1.0
1,4149796.231114235,383.42,0.002,0.002,3831.5593439887657,500.00000664260017,3661.725,500,3831.5593439887657,1.0,5.431875e-20,2108.4438,,0.0020000003,1.0,500.0,1.0,3661.725,3831.5593439887657,100,1.0,4149796.231114235,1.0
2,3962029.352225871,389.18,0.01,0.01,3889.24698984399,100.0,3889.2468,500,3889.24698984399,1.0,3.5044917e-18,1980.5073,,0.009999998,1.0,500.0,1.0,3889.2468,3889.24698984399,100,1.0,3962029.352225871,1.0
2,3941830.3527275757,392.4,0.005,0.005,3921.539950773313,200.00000010221265,3905.3936,500,3921.539950773313,1.0,2.179301e-19,1978.0474,,0.0049999994,1.0,500.0,1.0,3905.3936,3921.539950773313,100,1.0,3941830.3527275757,1.0
2,4530607.509453345,365.24,0.0033333334,0.0033333334,3649.3532915980472,299.999969473632,3820.0466,500,3649.3532915980472,1.0,5.4391416e-20,2029.3143,,0.0033333336,1.0,500.0,1.0,3820.0466,3649.3532915980472,100,1.0,4530607.509453345,1.0
2,4289714.517085822,381.33,0.0025,0.0025,3810.671154099463,400.0,3817.7026,500,3810.671154099463,1.0,5.434597e-20,2037.2305,,0.0024999997,1.0,500.0,1.0,3817.7026,3810.671154099463,100,1.0,4289714.517085822,1.0
1,4815333.08162916,350.71,0.002,0.002,3503.7485249025285,500.00000664260017,3754.9119,500,3503.7485249025285,1.0,5.431875e-20,2071.0996,,0.0020000003,1.0,500.0,1.0,3754.9119,3503.7485249025285,100,1.0,4815333.08162916,1.0
2,3679772.5540313334,401.99,0.01,0.01,4017.6472779261794,100.0,4017.6472,500,4017.6472779261794,1.0,3.5044917e-18,1908.6577,,0.009999998,1.0,500.0,1.0,4017.6472,4017.6472779261794,100,1.0,3679772.5540313334,1.0
2,4670354.869557155,363.14,0.005,0.005,3628.3540965363977,200.00000010221265,3823.0005,500,3628.3540965363977,1.0,2.179301e-19,2042.3516,,0.0049999994,1.0,500.0,1.0,3823.0005,3628.3540965363977,100,1.0,4670354.869557155,1.0
2,5306181.949601179,309.74,0.0033333334,0.0033333334,3093.1275067330466,299.999969473632,3579.7095,500,3093.1275067330466,1.0,5.4391416e-20,2156.4373,,0.0033333336,1.0,500.0,1.0,3579.7095,3093.1275067330466,100,1.0,5306181.949601179,1.0
2,4769196.895599701,351.58,0.0025,0.0025,3512.428451154345,400.0,3562.8894,500,3512.428451154345,1.0,5.434597e-20,2160.7617,,0.0024999997,1.0,500.0,1.0,3562.8894,3512.428451154345,100,1.0,4769196.895599701,1.0
1,4158806.970011617,380.25,0.002,0.002,3799.7650131398136,500.00000664260017,3610.2651,500,3799.7650131398136,1.0,5.431875e-20,2137.1792,,0.0020000003,1.0,500.0,1.0,3610.2651,3799.7650131398136,100,1.0,4158806.970011617,1.0
2,4628755.000936692,357.07,0.01,0.01,3567.4471883433753,100.0,3567.4473,500,3567.4471883433753,1.0,3.5044917e-18,2140.6697,,0.009999998,1.0,500.0,1.0,3567.4473,3567.4471883433753,100,1.0,4628755.000936692,1.0
2,4022417.961021307,388.24,0.005,0.005,3879.8133987972974,200.00000010221265,3723.6304,500,3879.8133987972974,1.0,2.179301e-19,2075.2646,,0.0049999994,1.0,500.0,1.0,3723.6304,3879.8133987972974,100,1.0,4022417.961021307,1.0
2,4073532.020914319,381.63,0.0033333334,0.0033333334,3813.55212650579,299.999969473632,3753.604,500,3813.55212650579,1.0,5.4391416e-20,2053.585,,0.0033333336,1.0,500.0,1.0,3753.604,3813.55212650579,100,1.0,4073532.020914319,1.0
2,4535533.296814297,365.11,0.0025,0.0025,3648.06282743499,400.0,3727.2188,500,3648.06282743499,1.0,5.434597e-20,2070.6382,,0.0024999997,1.0,500.0,1.0,3727.2188,3648.06282743499,100,1.0,4535533.296814297,1.0
1,4370771.34161116,371.02,0.002,0.002,3707.2449728114752,500.00000664260017,3723.2244,500,3707.2449728114752,1.0,5.431875e-20,2072.5613,,0.0020000003,1.0,500.0,1.0,3723.2244,3707.2449728114752,100,1.0,4370771.34161116,1.0
2,4204666.806554515,376.53,0.01,0.01,3762.4292601338616,100.0,3762.4292,500,3762.4292601338616,1.0,3.5044917e-18,2040.25,,0.009999998,1.0,500.0,1.0,3762.4292,3762.4292601338616,100,1.0,4204666.806554515,1.0
2,4509082.998875156,365.41,0.005,0.005,3651.0295832723555,200.00000010221265,3706.7292,500,3651.0295832723555,1.0,2.179301e-19,2077.5967,,0.0049999994,1.0,500.0,1.0,3706.7292,3651.0295832723555,100,1.0,4509082.998875156,1.0
2,3632298.9788523433,399.85,0.0033333334,0.0033333334,3996.137469665079,299.999969473632,3803.199,500,3996.137469665079,1.0,5.4391416e-20,2023.5803,,0.0033333336,1.0,500.0,1.0,3803.199,3996.137469665079,100,1.0,3632298.9788523433,1.0
2,4871308.541427716,346.49,0.0025,0.0025,3461.4425951718213,400.0,3717.7598,500,3461.4425951718213,1.0,5.434597e-20,2073.332,,0.0024999997,1.0,500.0,1.0,3717.7598,3461.4425951718213,100,1.0,4871308.541427716,1.0
1,4315754.5945665445,371.68,0.002,0.002,3713.832408297566,500.00000664260017,3716.9744,500,3713.832408297566,1.0,5.431875e-20,2072.0732,,0.0020000003,1.0,500.0,1.0,3716.9744,3713.832408297566,100,1.0,4315754.5945665445,1.0
2,4200968.93166794,379.64,0.01,0.01,3793.6583256826834,100.0,3793.6582,500,3793.6583256826834,1.0,3.5044917e-18,2039.3525,,0.009999998,1.0,500.0,1.0,3793.6582,3793.6583256826834,100,1.0,4200968.93166794,1.0
2,4259435.005036216,378.73,0.005,0.005,3784.560787730674,200.00000010221265,3789.1094,500,3784.560787730674,1.0,2.179301e-19,2046.4409,,0.0049999994,1.0,500.0,1.0,3789.1094,3784.560787730674,100,1.0,4259435.005036216,1.0
2,3851339.4381607384,396.77,0.0033333334,0.0033333334,3965.3589224890666,299.999969473632,3847.8594,500,3965.3589224890666,1.0,5.4391416e-20,2017.3727,,0.0033333336,1.0,500.0,1.0,3847.8594,3965.3589224890666,100,1.0,3851339.4381607384,1.0
2,4593883.614451249,364.16,0.0025,0.0025,3638.558999157715,400.0,3795.534,500,3638.558999157715,1.0,5.434597e-20,2048.7908,,0.0024999997,1.0,500.0,1.0,3795.534,3638.558999157715,100,1.0,4593883.614451249,1.0
1,4781099.613539025,344.63,0.002,0.002,3442.717808952987,500.00000664260017,3724.9714,500,3442.717808952987,1.0,5.431875e-20,2079.5698,,0.0020000003,1.0,500.0,1.0,3724.9714,3442.717808952987,100,1.0,4781099.613539025,1.0
2,4094209.319309522,384.2,0.01,0.01,3839.369334743685,100.0,3839.3694,500,3839.369334743685,1.0,3.5044917e-18,2013.2728,,0.009999998,1.0,500.0,1.0,3839.3694,3839.369334743685,100,1.0,4094209.319309522,1.0
2,4482100.852119559,362.82,0.005,0.005,3625.027905889377,200.00000010221265,3732.1987,500,3625.027905889377,1.0,2.179301e-19,2063.1914,,0.0049999994,1.0,500.0,1.0,3732.1987,3625.027905889377,100,1.0,4482100.852119559,1.0
2,3939913.7800305407,389.6,0.0033333334,0.0033333334,3893.43648515556,299.999969473632,3785.9446,500,3893.43648515556,1.0,5.4391416e-20,2035.6296,,0.0033333336,1.0,500.0,1.0,3785.9446,3893.43648515556,100,1.0,3939913.7800305407,1.0
2,4440220.341468621,366.56,0.0025,0.0025,3662.5455039122207,400.0,3755.0947,500,3662.5455039122207,1.0,5.434597e-20,2051.7434,,0.0024999997,1.0,500.0,1.0,3755.0947,3662.5455039122207,100,1.0,4440220.341468621,1.0
1,4642350.582807397,360.14,0.002,0.002,3598.261119893114,500.00000664260017,3723.7285,500,3598.261119893114,1.0,5.431875e-20,2071.4348,,0.0020000003,1.0,500.0,1.0,3723.7285,3598.261119893114,100,1.0,4642350.582807397,1.0
2,3996192.620402963,385.74,0.01,0.01,3854.729912125133,100.0,3854.73,500,3854.729912125133,1.0,3.5044917e-18,1989.0276,,0.009999998,1.0,500.0,1.0,3854.73,3854.729912125133,100,1.0,3996192.620402963,1.0
2,3899928.2862771815,393.0,0.005,0.005,3927.556459531968,200.00000010221265,3891.143,500,3927.556459531968,1.0,2.179301e-19,1977.3481,,0.0049999994,1.0,500.0,1.0,3891.143,3927.556459531968,100,1.0,3899928.2862771815,1.0
2,4222579.993213074,376.18,0.0033333334,0.0033333334,3758.9362947171403,299.999969473632,3847.0745,500,3758.9362947171403,1.0,5.4391416e-20,2000.9846,,0.0033333336,1.0,500.0,1.0,3847.0745,3758.9362947171403,100,1.0,4222579.993213074,1.0
2,5104984.321488315,321.28,0.0025,0.0025,3208.7212090470966,400.0,3687.486,500,3208.7212090470966,1.0,5.434597e-20,2083.949,,0.0024999997,1.0,500.0,1.0,3687.486,3208.7212090470966,100,1.0,5104984.321488315,1.0
1,3778935.1789524364,394.81,0.002,0.002,3945.651861222336,500.00000664260017,3739.1194,500,3945.651861222336,1.0,5.431875e-20,2057.4663,,0.0020000003,1.0,500.0,1.0,3739.1194,3945.651861222336,100,1.0,3778935.1789524364,1.0
2,3931203.5246809563,389.52,0.01,0.01,3892.656522891234,100.0,3892.6565,500,3892.656522891234,1.0,3.5044917e-18,1972.7878,,0.009999998,1.0,500.0,1.0,3892.6565,3892.656522891234,100,1.0,3931203.5246809563,1.0
2,4849428.578800001,336.72,0.005,0.005,3363.4086268573296,200.00000010221265,3628.0325,500,3363.4086268573296,1.0,2.179301e-19,2101.5325,,0.0049999994,1.0,500.0,1.0,3628.0325,3363.4086268573296,100,1.0,4849428.578800001,1.0
2,4453141.297094137,369.51,0.0033333334,0.0033333334,3692.161554725102,299.999969473632,3649.4092,500,3692.161554725102,1.0,5.4391416e-20,2101.129,,0.0033333336,1.0,500.0,1.0,3649.4092,3692.161554725102,100,1.0,4453141.297094137,1.0
2,4435152.461307087,363.4,0.0025,0.0025,3630.8083231315068,400.0,3644.7588,500,3630.8083231315068,1.0,5.434597e-20,2099.7197,,0.0024999997,1.0,500.0,1.0,3644.7588,3630.8083231315068,100,1.0,4435152.461307087,1.0
1,4670629.899503566,359.83,0.002,0.002,3595.14956437824,500.00000664260017,3634.8374,500,3595.14956437824,1.0,5.431875e-20,2110.0325,,0.0020000003,1.0,500.0,1.0,3634.8374,3595.14956437824,100,1.0,4670629.899503566,1.0
2,4052770.3304677587,384.88,0.01,0.01,3846.1397650903355,100.0,3846.1396,500,3846.1397650903355,1.0,3.5044917e-18,2003.0582,,0.009999998,1.0,500.0,1.0,3846.1396,3846.1397650903355,100,1.0,4052770.3304677587,1.0
2,4583563.008212712,361.15,0.005,0.005,3608.346137846215,200.00000010221265,3727.243,500,3608.346137846215,1.0,2.179301e-19,2071.0195,,0.0049999994,1.0,500.0,1.0,3727.243,3608.346137846215,100,1.0,4583563.008212712,1.0
2,4985144.413280766,337.56,0.0033333334,0.0033333334,3371.95455684529,299.999969473632,3608.8137,500,3371.95455684529,1.0,5.4391416e-20,2128.9817,,0.0033333336,1.0,500.0,1.0,3608.8137,3371.95455684529,100,1.0,4985144.413280766,1.0
2,4215412.411461247,379.34,0.0025,0.0025,3790.6620694542503,400.0,3654.2756,500,3790.6620694542503,1.0,5.434597e-20,2109.2505,,0.0024999997,1.0,500.0,1.0,3654.2756,3790.6620694542503,100,1.0,4215412.411461247,1.0
1,4354258.202447067,367.99,0.002,0.002,3676.8343821829762,500.00000664260017,3658.7876,500,3676.8343821829762,1.0,5.431875e-20,2102.7065,,0.0020000003,1.0,500.0,1.0,3658.7876,3676.8343821829762,100,1.0,4354258.202447067,1.0
2,4140926.5867647636,380.39,0.01,0.01,3801.1668509308215,100.0,3801.1665,500,3801.1668509308215,1.0,3.5044917e-18,2024.7266,,0.009999998,1.0,500.0,1.0,3801.1665,3801.1668509308215,100,1.0,4140926.5867647636,1.0
2,4725990.920224943,355.5,0.005,0.005,3551.7481753968523,200.00000010221265,3676.4575,500,3551.7481753968523,1.0,2.179301e-19,2098.732,,0.0049999994,1.0,500.0,1.0,3676.4575,3551.7481753968523,100,1.0,4725990.920224943,1.0
2,4736593.524519412,352.06,0.0033333334,0.0033333334,3517.220854529325,299.999969473632,3623.3787,500,3517.220854529325,1.0,5.4391416e-20,2122.5364,,0.0033333336,1.0,500.0,1.0,3623.3787,3517.220854529325,100,1.0,4736593.524519412,1.0
2,3478590.9980691406,407.66,0.0025,0.0025,4074.438812444965,400.0,3736.1436,500,4074.438812444965,1.0,5.434597e-20,2068.3254,,0.0024999997,1.0,500.0,1.0,3736.1436,4074.438812444965,100,1.0,3478590.9980691406,1.0
1,4601118.3615630735,364.03,0.002,0.002,3637.2672006741686,500.00000664260017,3716.3687,500,3637.2672006741686,1.0,5.431875e-20,2082.0574,,0.0020000003,1.0,500.0,1.0,3716.3687,3637.2672006741686,100,1.0,4601118.3615630735,1.0
2,4323569.705796517,371.51,0.01,0.01,3712.140732044488,100.0,3712.1406,500,3712.140732044488,1.0,3.5044917e-18,2068.8967,,0.009999998,1.0,500.0,1.0,3712.1406,3712.140732044488,100,1.0,4323569.705796517,1.0
2,4074439.2844586205,381.81,0.005,0.005,3815.3479233903913,200.00000010221265,3763.7441,500,3815.3479233903913,1.0,2.179301e-19,2039.5287,,0.0049999994,1.0,500.0,1.0,3763.7441,3815.3479233903913,100,1.0,4074439.2844586205,1.0
2,4186015.144245458,379.91,0.0033333334,0.0033333334,3796.331954575672,299.999969473632,3774.6072,500,3796.331954575672,1.0,5.4391416e-20,2038.3177,,0.0033333336,1.0,500.0,1.0,3774.6072,3796.331954575672,100,1.0,4186015.144245458,1.0
2,4932604.820099679,342.02,0.0025,0.0025,3416.656238142752,400.0,3685.1191,500,3416.656238142752,1.0,5.434597e-20,2088.2764,,0.0024999997,1.0,500.0,1.0,3685.1191,3416.656238142752,100,1.0,4932604.820099679,1.0
1,3409983.701917959,411.43,0.002,0.002,4112.282340096045,500.00000664260017,3770.5518,500,4112.282340096045,1.0,5.431875e-20,2047.7039,,0.0020000003,1.0,500.0,1.0,3770.5518,4112.282340096045,100,1.0,3409983.701917959,1.0
2,4178188.0310278707,379.96,0.01,0.01,3796.833227654005,100.0,3796.8333,500,3796.833227654005,1.0,3.5044917e-18,2033.8157,,0.009999998,1.0,500.0,1.0,3796.8333,3796.833227654005,100,1.0,4178188.0310278707,1.0
2,4927618.007148832,328.24,0.005,0.005,3278.4038658135223,200.00000010221265,3537.6184,500,3278.4038658135223,1.0,2.179301e-19,2138.8235,,0.0049999994,1.0,500.0,1.0,3537.6184,3278.4038658135223,100,1.0,4927618.007148832,1.0
2,4067928.0711275367,384.57,0.0033333334,0.0033333334,3843.039258783396,299.999969473632,3639.4255,500,3843.039258783396,1.0,5.4391416e-20,2100.68,,0.0033333336,1.0,500.0,1.0,3639.4255,3843.039258783396,100,1.0,4067928.0711275367,1.0
2,4481627.395764833,369.19,0.0025,0.0025,3688.9566542490943,400.0,3651.808,500,3688.9566542490943,1.0,5.434597e-20,2102.2144,,0.0024999997,1.0,500.0,1.0,3651.808,3688.9566542490943,100,1.0,4481627.395764833,1.0
1,4255542.961544293,375.79,0.0020063906,0.0019877807,3755.04801985752,499.9995213001213,3672.7268,500,3755.04801985752,0.99399495,4.301937e-12,2092.5444,1.0757146e-06,0.0019999999,1.0,499.99994039536233,1.0001053,3672.7268,3755.04801985752,100,1.0000001,4255542.961544293,1.0033009
2,4617343.78662057,363.84,0.01,0.01,3635.3567485814838,100.0,3635.3567,500,3635.3567485814838,1.0,3.5044917e-18,2138.0295,,0.009999998,1.0,500.0,1.0,3635.3567,3635.3567485814838,100,1.0,4617343.78662057,1.0
2,4365034.203533005,364.63,0.005,0.005,3643.12202197109,200.00000010221265,3639.2393,500,3643.12202197109,1.0,2.179301e-19,2108.6233,,0.0049999994,1.0,500.0,1.0,3639.2393,3643.12202197109,100,1.0,4365034.203533005,1.0
2,4476606.896149069,369.24,0.0033333334,0.0033333334,3689.477026831714,299.999969473632,3655.9856,500,3689.477026831714,1.0,5.4391416e-20,2107.6138,,0.0033333336,1.0,500.0,1.0,3655.9856,3689.477026831714,100,1.0,4476606.896149069,1.0
2,4704276.276811488,349.21,0.0025,0.0025,3488.6251412517718,400.0,3614.1453,500,3488.6251412517718,1.0,5.434597e-20,2121.5764,,0.0024999997,1.0,500.0,1.0,3614.1453,3488.6251412517718,100,1.0,4704276.276811488,1.0
1,4204753.472801986,379.62,0.002,0.002,3793.4662856807436,500.00000664260017,3650.0095,500,3793.4662856807436,1.0,5.431875e-20,2106.788,,0.0020000003,1.0,500.0,1.0,3650.0095,3793.4662856807436,100,1.0,4204753.472801986,1.0
2,5331617.924700132,313.23,0.01,0.01,3128.146327531695,100.0,3128.1462,500,3128.146327531695,1.0,3.5044917e-18,2297.4553,,0.009999998,1.0,500.0,1.0,3128.1462,3128.146327531695,100,1.0,5331617.924700132,1.0
2,3999619.396254902,385.82,0.005,0.005,3855.5255248111503,200.00000010221265,3491.836,500,3855.5255248111503,1.0,2.179301e-19,2179.7324,,0.0049999994,1.0,500.0,1.0,3491.836,3855.5255248111503,100,1.0,3999619.396254902,1.0
2,5013780.298977676,340.76,0.0033333334,0.0033333334,3404.030443179399,299.999969473632,3462.5679,500,3404.030443179399,1.0,5.4391416e-20,2196.3035,,0.0033333336,1.0,500.0,1.0,3462.5679,3404.030443179399,100,1.0,5013780.298977676,1.0
2,4288226.095918407,381.62,0.0025,0.0025,3813.5769180535717,400.0,3550.3198,500,3813.5769180535717,1.0,5.434597e-20,2168.467,,0.0024999997,1.0,500.0,1.0,3550.3198,3813.5769180535717,100,1.0,4288226.095918407,1.0
1,3637817.777410606,405.38,0.002,0.002,4051.680828644423,500.00000664260017,3650.5923,500,4051.680828644423,1.0,5.431875e-20,2126.5713,,0.0020000003,1.0,500.0,1.0,3650.5923,4051.680828644423,100,1.0,3637817.777410606,1.0
2,3896645.9910180643,390.07,0.01,0.01,3898.1265728937915,100.0,3898.1265,500,3898.1265728937915,1.0,3.5044917e-18,1964.0977,,0.009999998,1.0,500.0,1.0,3898.1265,3898.1265728937915,100,1.0,3896645.9910180643,1.0
2,4105064.777181175,381.22,0.005,0.005,3809.4459190587986,200.00000010221265,3853.7861,500,3809.4459190587986,1.0,2.179301e-19,1990.6815,,0.0049999994,1.0,500.0,1.0,3853.7861,3809.4459190587986,100,1.0,4105064.777181175,1.0
2,3775078.981123826,394.84,0.0033333334,0.0033333334,3945.913099169806,299.999969473632,3884.4956,500,3945.913099169806,1.0,5.4391416e-20,1972.1912,,0.0033333336,1.0,500.0,1.0,3884.4956,3945.913099169806,100,1.0,3775078.981123826,1.0
2,3951164.6827615914,392.3,0.0025,0.0025,3920.5730730881564,400.0,3893.5146,500,3920.5730730881564,1.0,5.434597e-20,1973.654,,0.0024999997,1.0,500.0,1.0,3893.5146,3920.5730730881564,100,1.0,3951164.6827615914,1.0
1,4116823.911118707,383.85,0.0020008434,0.0019984364,3835.8628855693623,500.0000218842677,3882.0002,500,3835.8628855693623,0.9992338,7.1741726e-14,1982.8872,1.7936365e-08,0.0019999999,1.0,500.0,1.0000156,3882.0002,3835.8628855693623,100,1.0,4116823.911118707,1.0004374
