AvgNormIw,MinVanillaIw,ESSRenyi,AvgVanillaIw,Bound,AvgRet,AvgDiscRet,BatchSize,VanillaAvgRet,ESSClassic,VarNormIw,MaxVanillaIw,J,VarDiscRet,AvgEpLen,MinNormIw,VarVanillaIw,VarJ,VarRet,MaxNormIw,eRenyi2
0.009999998,0.9992098,100.0,0.99999845,4579.1343,4999.944603629138,4999.944603629138,100,4999.944603629138,100.00003814704178,3.4294915e-12,1.0004278,4999.945,0.003895031182180214,500.0,0.009992113,3.429349e-08,0.062055398,0.003895031182180214,0.010004294,1.0
0.01,0.99924153,100.0,1.0000261,4579.135,4999.944284564956,4999.944284564956,100,4999.944284564956,99.99999237080497,6.0471172e-12,1.0008203,4999.9453,0.0033325278252349503,500.0,0.009992154,6.047178e-08,0.057457637,0.0033325278252349503,0.010007942,1.0
0.01,0.99953413,100.0,0.99999315,4579.122,4999.932270637842,4999.932270637842,100,4999.932270637842,100.00001907362002,1.6001528e-12,1.0002674,4999.9326,0.004853438458650835,500.0,0.00999541,1.6002428e-08,0.06928051,0.004853438458650835,0.0100027425,1.0
0.009999999,0.43822494,96.1921979883665,0.995566,4538.234,4949.944084595631,4949.944084595631,100,4949.944084595631,96.21718424460188,3.971261e-06,1.5995919,4967.2925,249994.35497839507,495.01,0.0044017667,0.03936122,326.07794,249994.35497839507,0.01606716,1.0395854
0.01,0.99454385,99.99974966111864,1.0000335,4579.1265,4999.936917644451,4999.936917644451,100,4999.936917644451,99.9996414314309,3.6417727e-10,1.0075846,4999.9375,0.003945394525279161,500.0,0.009945106,3.6420233e-06,0.062470347,0.003945394525279161,0.010075509,1.0000025
0.010000002,0.9990289,100.0,0.999981,4579.1064,4999.916236892489,4999.916236892489,100,4999.916236892489,99.99997711138552,3.2687587e-12,1.0004661,4999.917,0.006268222718540049,500.0,0.009990479,3.268604e-08,0.078761734,0.006268222718540049,0.010004851,1.0
0.009999998,1.0,100.0,1.0,4579.1323,4999.943316809496,4999.943316809496,100,4999.943316809496,100.0,3.5044917e-18,1.0,4999.943,0.00372408799982952,500.0,0.01,,0.060730275,0.00372408799982952,0.01,1.0
0.010000002,0.30764982,98.5720196316602,0.9823241,4571.5674,4985.524318058127,4985.524318058127,100,4985.524318058127,97.59538568199531,2.4887286e-06,1.1537431,4995.415,20736.233226136555,498.57,0.0031318564,0.024015253,45.18869,20736.233226136555,0.011745035,1.0144867
0.010000002,0.9980993,99.99998807907247,0.99993396,4579.1235,4999.933133885592,4999.933133885592,100,4999.933133885592,99.9999465907309,2.598999e-11,1.0011835,4999.934,0.00399909322775008,500.0,0.009981653,2.5986705e-07,0.06288869,0.00399909322775008,0.010012496,1.0000001
0.009999998,1.0,100.0,1.0,4579.123,4999.933461541442,4999.933461541442,100,4999.933461541442,100.0,3.5044917e-18,1.0,4999.9336,0.004749429847959893,500.0,0.01,,0.06857811,0.004749429847959893,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1265,4999.936835174681,4999.936835174681,100,4999.936835174681,100.0,3.5044917e-18,1.0,4999.937,0.004856700156631824,500.0,0.01,,0.06934175,0.004856700156631824,0.01,1.0
0.01,0.99827546,99.99998807907247,1.0000045,4579.1206,4999.930784268304,4999.930784268304,100,4999.930784268304,99.99998092660371,2.0532681e-11,1.0009533,4999.931,0.00430966910080463,500.0,0.009982709,2.053307e-07,0.0653103,0.00430966910080463,0.010009487,1.0000001
0.01,0.99710256,99.99994039539075,0.9999095,4579.118,4999.9284406274155,4999.9284406274155,100,4999.9284406274155,99.99992751423251,7.2143784e-11,1.0014194,4999.9287,0.004341187987579652,500.0,0.009971928,7.21309e-07,0.065518975,0.004341187987579652,0.0100151,1.0000006
0.010000002,0.9991934,99.99998807907247,1.0000004,4579.124,4999.933951604145,4999.933951604145,100,4999.933951604145,99.99998474121735,1.1437101e-11,1.0008003,4999.9346,0.0037048602245604067,500.0,0.009991931,1.1437166e-07,0.06056908,0.0037048602245604067,0.010008,1.0000001
0.009999998,1.0,100.0,1.0,4579.1323,4999.942944376233,4999.942944376233,100,4999.942944376233,100.0,3.5044917e-18,1.0,4999.943,0.00387606171219447,500.0,0.01,,0.06195433,0.00387606171219447,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.125,4999.935448864731,4999.935448864731,100,4999.935448864731,100.0,3.5044917e-18,1.0,4999.9355,0.00530066122776238,500.0,0.01,,0.07243501,0.00530066122776238,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1265,4999.937131504945,4999.937131504945,100,4999.937131504945,100.0,3.5044917e-18,1.0,4999.937,0.00484070703282337,500.0,0.01,,0.06923306,0.00484070703282337,0.01,1.0
0.01,0.9994003,100.0,0.99998605,4579.1235,4999.933919556334,4999.933919556334,100,4999.933919556334,99.99999237049938,2.2344442e-12,1.0001717,4999.934,0.004498070447060177,500.0,0.009994143,2.2344135e-08,0.066727586,0.004498070447060177,0.010001856,1.0
0.009999998,1.0,100.0,1.0,4579.125,4999.935140520579,4999.935140520579,100,4999.935140520579,100.0,3.5044917e-18,1.0,4999.9355,0.004103559462779842,500.0,0.01,,0.063746475,0.004103559462779842,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.123,4999.933495332519,4999.933495332519,100,4999.933495332519,100.0,3.5044917e-18,1.0,4999.9336,0.003930546447401323,500.0,0.01,,0.062359557,0.003930546447401323,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1167,4999.927192820947,4999.927192820947,100,4999.927192820947,100.0,3.5044917e-18,1.0,4999.9272,0.005133452183964291,500.0,0.01,,0.071286574,0.005133452183964291,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.116,4999.927189149289,4999.927189149289,100,4999.927189149289,100.0,3.5044917e-18,1.0,4999.927,0.0042928922514326,500.0,0.01,,0.06520504,0.0042928922514326,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.131,4999.941078918702,4999.941078918702,100,4999.941078918702,100.0,3.5044917e-18,1.0,4999.9414,0.004272393312610272,500.0,0.01,,0.06505101,0.004272393312610272,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.123,4999.933306849608,4999.933306849608,100,4999.933306849608,100.0,3.5044917e-18,1.0,4999.9336,0.005085427853052894,500.0,0.01,,0.07095597,0.005085427853052894,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.129,4999.939606180868,4999.939606180868,100,4999.939606180868,100.0,3.5044917e-18,1.0,4999.9395,0.0032087713632771454,500.0,0.01,,0.056387268,0.0032087713632771454,0.01,1.0
0.01,0.99958986,100.0,1.0000113,4579.12,4999.930309656022,4999.930309656022,100,4999.930309656022,100.00000762930883,7.937656e-12,1.0008827,4999.9307,0.0038797951671711026,500.0,0.009995786,7.9377934e-08,0.061988413,0.0038797951671711026,0.010008714,1.0
0.010000002,0.9988306,99.99998807907247,0.99991775,4579.12,4999.929982398192,4999.929982398192,100,4999.929982398192,99.99997329492814,1.6176728e-11,1.0010977,4999.9307,0.004612622345468493,500.0,0.0099891275,1.6173688e-07,0.0675841,0.004612622345468493,0.010011801,1.0000001
0.009999998,1.0,100.0,1.0,4579.126,4999.93669204213,4999.93669204213,100,4999.93669204213,100.0,3.5044917e-18,1.0,4999.9365,0.0037224258338504975,500.0,0.01,,0.06072718,0.0037224258338504975,0.01,1.0
0.01,0.99945015,100.0,0.9999856,4579.1167,4999.926657502749,4999.926657502749,100,4999.926657502749,99.9999771114903,1.8143319e-12,1.0004206,4999.9272,0.005659922599986623,500.0,0.009994646,1.814412e-08,0.07484425,0.005659922599986623,0.01000435,1.0
0.009999998,1.0,100.0,1.0,4579.116,4999.926790888043,4999.926790888043,100,4999.926790888043,100.0,3.5044917e-18,1.0,4999.927,0.0062535656270864695,500.0,0.01,,0.07868387,0.0062535656270864695,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.127,4999.937993795306,4999.937993795306,100,4999.937993795306,100.0,3.5044917e-18,1.0,4999.9375,0.004729162358467417,500.0,0.01,,0.06844773,0.004729162358467417,0.01,1.0
0.009999999,0.99941665,100.0,0.9999918,4579.1147,4999.924531295683,4999.924531295683,100,4999.924531295683,100.00001144418708,1.975835e-12,1.0003264,4999.9253,0.0059530177459145425,500.0,0.009994249,1.9758241e-08,0.0767407,0.0059530177459145425,0.010003346,1.0
0.010000002,0.99871033,99.99998807907247,0.9999584,4579.1113,4999.921701687259,4999.921701687259,100,4999.921701687259,99.99996185145203,1.1232283e-11,1.000747,4999.922,0.004374229964091489,500.0,0.009987518,1.12311035e-07,0.06580681,0.004374229964091489,0.010007886,1.0000001
0.010000002,0.99915254,99.99998807907247,0.999975,4579.1167,4999.92694429366,4999.92694429366,100,4999.92694429366,99.99996948166749,1.0740413e-11,1.0008359,4999.9272,0.005161394020450291,500.0,0.009991774,1.07401895e-07,0.07147177,0.005161394020450291,0.010008609,1.0000001
0.009999998,1.0,100.0,1.0,4579.118,4999.928690408042,4999.928690408042,100,4999.928690408042,100.0,3.5044917e-18,1.0,4999.9287,0.004059034924598417,500.0,0.01,,0.06338244,0.004059034924598417,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1167,4999.927326033184,4999.927326033184,100,4999.927326033184,100.0,3.5044917e-18,1.0,4999.9272,0.004651243320599988,500.0,0.01,,0.06787571,0.004651243320599988,0.01,1.0
0.010000002,0.99751246,100.0,1.0000012,4579.131,4999.940595795869,4999.940595795869,100,4999.940595795869,99.99995803839451,1.9670088e-11,1.0007919,4999.9414,0.0028766015078041792,500.0,0.009975112,1.9669974e-07,0.05338632,0.0028766015078041792,0.010007907,1.0
0.009999998,1.0,100.0,1.0,4579.122,4999.932604766328,4999.932604766328,100,4999.932604766328,100.0,3.5044917e-18,1.0,4999.9326,0.0047365747442725935,500.0,0.01,,0.06847782,0.0047365747442725935,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.124,4999.934414950402,4999.934414950402,100,4999.934414950402,100.0,3.5044917e-18,1.0,4999.9346,0.0036740060465673243,500.0,0.01,,0.06031226,0.0036740060465673243,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.129,4999.9391577946835,4999.9391577946835,100,4999.9391577946835,100.0,3.5044917e-18,1.0,4999.9395,0.003289139759196179,500.0,0.01,,0.05706368,0.003289139759196179,0.01,1.0
0.010000002,0.99720204,99.99997615814777,1.0000023,4579.1323,4999.94231387327,4999.94231387327,100,4999.94231387327,99.99990463285485,9.5506936e-11,1.0024631,4999.943,0.003612744103830908,500.0,0.009971998,9.550739e-07,0.059775494,0.003612744103830908,0.010024608,1.0000002
0.009999998,1.0,100.0,1.0,4579.13,4999.940211137485,4999.940211137485,100,4999.940211137485,100.0,3.5044917e-18,1.0,4999.9404,0.0033172003046584137,500.0,0.01,,0.057312444,0.0033172003046584137,0.01,1.0
0.01,0.9986243,99.99998807907247,1.0000073,4579.1187,4999.928603076752,4999.928603076752,100,4999.928603076752,99.99999618533079,9.004645e-12,1.0005355,4999.929,0.005051457772056824,500.0,0.009986171,9.004973e-08,0.070739284,0.005051457772056824,0.010005281,1.0000001
0.009999998,1.0,100.0,1.0,4579.132,4999.941887768542,4999.941887768542,100,4999.941887768542,100.0,3.5044917e-18,1.0,4999.9424,0.004478904038212349,500.0,0.01,,0.06659544,0.004478904038212349,0.01,1.0
0.01,0.9983691,99.99998807907247,1.0000734,4579.1177,4999.927750714668,4999.927750714668,100,4999.927750714668,99.99999237116582,1.5265037e-11,1.0007125,4999.928,0.006402220542120988,500.0,0.009982958,1.5267213e-07,0.07958269,0.006402220542120988,0.0100063905,1.0000001
0.009999998,1.0,100.0,1.0,4579.1123,4999.922745409201,4999.922745409201,100,4999.922745409201,100.0,3.5044917e-18,1.0,4999.923,0.004757523962364908,500.0,0.01,,0.06865286,0.004757523962364908,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1235,4999.934216544737,4999.934216544737,100,4999.934216544737,100.0,3.5044917e-18,1.0,4999.934,0.005747134438497963,500.0,0.01,,0.07541276,0.005747134438497963,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1226,4999.932923442664,4999.932923442664,100,4999.932923442664,100.0,3.5044917e-18,1.0,4999.933,0.0043312343588308225,500.0,0.01,,0.06548398,0.0043312343588308225,0.01,1.0
0.010000002,0.998461,99.99992847447743,1.000069,4579.1245,4999.934703180156,4999.934703180156,100,4999.934703180156,99.99981309298694,1.6131323e-10,1.0072304,4999.935,0.004078658173094549,500.0,0.009983921,1.6133589e-06,0.06359793,0.004078658173094549,0.010071609,1.0000007
0.01,0.9992315,100.0,1.0000168,4579.116,4999.926098593044,4999.926098593044,100,4999.926098593044,99.99998092683654,4.664497e-12,1.0005031,4999.927,0.005247430093604481,500.0,0.009992148,4.6645567e-08,0.07208427,0.005247430093604481,0.010004863,1.0
0.010000002,0.99608713,99.99992847447743,0.9999993,4579.131,4999.94084879086,4999.94084879086,100,4999.94084879086,99.99986267094559,1.1693535e-10,1.0028154,4999.9414,0.003623339679980159,500.0,0.009960879,1.1693638e-06,0.059835,0.003623339679980159,0.01002816,1.0000007
0.009999998,1.0,100.0,1.0,4579.1167,4999.926720160172,4999.926720160172,100,4999.926720160172,100.0,3.5044917e-18,1.0,4999.9272,0.004215292097339979,500.0,0.01,,0.06461397,0.004215292097339979,0.01,1.0
0.01,0.9997742,100.0,1.0000234,4579.1245,4999.934672743728,4999.934672743728,100,4999.934672743728,99.9999961853919,2.331702e-12,1.0006435,4999.935,0.0035998451318578965,500.0,0.0099975085,2.3316895e-08,0.05970129,0.0035998451318578965,0.010006201,1.0
0.01,0.9996709,100.0,1.0000004,4579.117,4999.927405584535,4999.927405584535,100,4999.927405584535,100.00000381469621,8.7925267e-13,1.0001026,4999.9277,0.004283200924168521,500.0,0.009996707,8.793468e-09,0.065129645,0.004283200924168521,0.010001023,1.0
0.01,0.9962972,99.99996423722592,0.9999799,4579.1387,4999.948393372399,4999.948393372399,100,4999.948393372399,99.999916075029,9.966841e-11,1.0019662,4999.949,0.00348182222028755,500.0,0.009963172,9.96642e-07,0.05868369,0.00348182222028755,0.010019863,1.0000004
0.009999998,1.0,100.0,1.0,4579.1157,4999.926121546765,4999.926121546765,100,4999.926121546765,100.0,3.5044917e-18,1.0,4999.9263,0.004879443267304665,500.0,0.01,,0.069477424,0.004879443267304665,0.01,1.0
0.01,0.9995713,100.0,0.9999758,4579.126,4999.935630853417,4999.935630853417,100,4999.935630853417,100.00000762957949,8.624421e-12,1.0010813,4999.9365,0.004330483715706074,500.0,0.009995955,8.6237094e-08,0.06546351,0.004330483715706074,0.0100110555,1.0
0.010000002,0.99974984,100.0,0.9999878,4579.1167,4999.9269066060215,4999.9269066060215,100,4999.9269066060215,100.0,7.608696e-13,1.0002643,4999.9272,0.005688921734534547,500.0,0.00999762,7.609174e-09,0.075044245,0.005688921734534547,0.010002765,1.0
0.01,0.9962111,99.99990463265931,0.9998973,4579.1143,4999.9244559264735,4999.9244559264735,100,4999.9244559264735,99.99988936250955,1.1766518e-10,1.0023372,4999.925,0.0060120384640513546,500.0,0.009963134,1.1764124e-06,0.07704732,0.0060120384640513546,0.010024401,1.000001
0.009999998,1.0,100.0,1.0,4579.1284,4999.939074632858,4999.939074632858,100,4999.939074632858,100.0,3.5044917e-18,1.0,4999.939,0.003052538981229704,500.0,0.01,,0.05498784,0.003052538981229704,0.01,1.0
0.01,0.99869895,99.99992847447743,1.0000374,4579.1353,4999.945459991984,4999.945459991984,100,4999.945459991984,99.99990463620165,8.8623844e-11,1.0029807,4999.946,0.00305131329316492,500.0,0.009986616,8.8630264e-07,0.054976635,0.00305131329316492,0.010029432,1.0000007
0.01,0.9995544,100.0,0.9999904,4579.12,4999.930420104958,4999.930420104958,100,4999.930420104958,100.00002288840756,1.5700708e-12,1.0001361,4999.9307,0.005915117938625651,500.0,0.00999564,1.5699833e-08,0.07652371,0.005915117938625651,0.010001457,1.0
0.01,0.9982337,100.0,0.9999686,4579.121,4999.931252111987,4999.931252111987,100,4999.931252111987,99.99996948146956,1.6379372e-11,1.000548,4999.9316,0.005123220147399629,500.0,0.00998265,1.6378101e-07,0.07119575,0.005123220147399629,0.010005794,1.0
0.009999999,0.432987,99.54660212666352,0.99341357,4576.116,4995.232479452838,4995.232479452838,100,4995.232479452838,99.18147768193029,8.336142e-07,1.0848776,4997.884,2209.6326916073695,499.54,0.0043585775,0.008226694,20.502144,2209.6326916073695,0.010920705,1.0045546
0.009999998,0.9995877,100.0,1.0000156,4579.1206,4999.930719081952,4999.930719081952,100,4999.930719081952,100.00003814638696,6.807581e-13,1.0001688,4999.931,0.004527508247212159,500.0,0.00999572,6.806905e-09,0.066948965,0.004527508247212159,0.010001532,1.0
0.01,0.99915457,100.0,0.99997085,4579.1284,4999.938277524492,4999.938277524492,100,4999.938277524492,100.00000762961733,6.901317e-12,1.0007268,4999.939,0.004102748640863069,500.0,0.009991837,6.900905e-08,0.06371152,0.004102748640863069,0.01000756,1.0
0.009999998,1.0,100.0,1.0,4579.135,4999.9452201104705,4999.9452201104705,100,4999.9452201104705,100.0,3.5044917e-18,1.0,4999.9453,0.0041141728466512345,500.0,0.01,,0.06382515,0.0041141728466512345,0.01,1.0
0.01,0.9994282,100.0,1.0000237,4579.12,4999.9300177109835,4999.9300177109835,100,4999.9300177109835,100.00001525842876,3.666562e-12,1.0004115,4999.9307,0.005088486018433139,500.0,0.009994045,3.6667206e-08,0.07095794,0.005088486018433139,0.010003878,1.0
0.009999998,1.0,100.0,1.0,4579.133,4999.94326508932,4999.94326508932,100,4999.94326508932,100.0,3.5044917e-18,1.0,4999.9434,0.002979780377426197,500.0,0.01,,0.054305613,0.002979780377426197,0.01,1.0
0.01,0.9965129,99.99996423722592,0.99999046,4579.136,4999.946425367512,4999.946425367512,100,4999.946425367512,99.99990463172706,9.368782e-11,1.0037365,4999.947,0.0031225273989323654,500.0,0.009965224,9.368641e-07,0.055594906,0.0031225273989323654,0.01003746,1.0000004
0.009999998,1.0,100.0,1.0,4579.1333,4999.9435340266855,4999.9435340266855,100,4999.9435340266855,100.0,3.5044917e-18,1.0,4999.944,0.0038050381708394903,500.0,0.01,,0.061386682,0.0038050381708394903,0.01,1.0
0.01,0.9971375,99.99996423722592,1.0004497,4579.13,4999.939925530326,4999.939925530326,100,4999.939925530326,99.9997216528259,2.7848035e-10,1.0104017,4999.9404,0.003455785834820567,500.0,0.009966894,2.7873143e-06,0.058465946,0.003455785834820567,0.010099476,1.0000004
0.009999998,1.0,100.0,1.0,4579.12,4999.93053556799,4999.93053556799,100,4999.93053556799,100.0,3.5044917e-18,1.0,4999.9307,0.004337800601634192,500.0,0.01,,0.06554317,0.004337800601634192,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.124,4999.9342501051115,4999.9342501051115,100,4999.9342501051115,100.0,3.5044917e-18,1.0,4999.9346,0.005754176237512023,500.0,0.01,,0.07547099,0.005754176237512023,0.01,1.0
0.01,0.9957041,99.99995231630692,1.0001204,4579.115,4999.925164380424,4999.925164380424,100,4999.925164380424,99.9998932014198,1.2083645e-10,1.001901,4999.926,0.004142739353362284,500.0,0.009955843,1.208653e-06,0.0639876,0.004142739353362284,0.010017804,1.0000005
0.009999998,1.0,100.0,1.0,4579.12,4999.93064042355,4999.93064042355,100,4999.93064042355,100.0,3.5044917e-18,1.0,4999.9307,0.004757714616127731,500.0,0.01,,0.068639144,0.004757714616127731,0.01,1.0
0.010000002,0.99897534,99.99979734461846,1.0000026,4579.1333,4999.943158405705,4999.943158405705,100,4999.943158405705,99.99998474125226,8.381672e-12,1.0008265,4999.9443,0.003620058368456477,500.0,0.009989727,8.381619e-08,0.059876516,0.003620058368456477,0.010008239,1.000002
0.010000003,0.2365125,98.19065116705903,0.9727434,4570.5713,4980.616230654848,4980.616230654848,100,4980.616230654848,97.59210223586938,2.4922135e-06,1.1526809,4995.241,37338.95463832478,498.08,0.0024313966,0.023582065,47.10878,37338.95463832478,0.011849795,1.0184269
0.010000002,0.99843377,100.0,0.999974,4579.129,4999.938935571159,4999.938935571159,100,4999.938935571159,99.99998474081569,8.6652786e-12,1.0005932,4999.9395,0.003893562493216636,500.0,0.009984598,8.664916e-08,0.062077656,0.003893562493216636,0.010006192,1.0
0.009999998,1.0,100.0,1.0,4579.124,4999.934566802716,4999.934566802716,100,4999.934566802716,100.0,3.5044917e-18,1.0,4999.9346,0.0039045397888495125,500.0,0.01,,0.06218865,0.0039045397888495125,0.01,1.0
0.01,0.9975649,99.99997615814777,0.99997985,4579.121,4999.931354790363,4999.931354790363,100,4999.931354790363,99.99997711135933,4.7327264e-11,1.000821,4999.9316,0.003911366100548594,500.0,0.00997585,4.732445e-07,0.062186312,0.003911366100548594,0.0100084115,1.0000002
0.009999998,1.0,100.0,1.0,4579.1245,4999.934982558164,4999.934982558164,100,4999.934982558164,100.0,3.5044917e-18,1.0,4999.935,0.004164940018420774,500.0,0.01,,0.064216256,0.004164940018420774,0.01,1.0
0.01,0.99792767,99.99996423722592,1.0000789,4579.1226,4999.9326735389395,4999.9326735389395,100,4999.9326735389395,99.99994278408359,4.4215562e-11,1.0011783,4999.933,0.004041837561981382,500.0,0.009978489,4.422312e-07,0.06324589,0.004041837561981382,0.010010992,1.0000004
0.01,0.9957758,99.99992847447743,0.9999008,4579.1074,4999.917414117051,4999.917414117051,100,4999.917414117051,99.99986647248586,1.4671386e-10,1.0019972,4999.918,0.005512049452549989,500.0,0.009958746,1.4668597e-06,0.07379093,0.005512049452549989,0.010020967,1.0000007
0.01,0.99568903,99.99994039539075,0.9998668,4579.1245,4999.934454371707,4999.934454371707,100,4999.934454371707,99.99983213116995,1.7295615e-10,1.0032986,4999.935,0.0035277645479713697,500.0,0.009958217,1.7290963e-06,0.05909791,0.0035277645479713697,0.010034323,1.0000006
0.009999998,1.0,100.0,1.0,4579.1284,4999.938990251107,4999.938990251107,100,4999.938990251107,100.0,3.5044917e-18,1.0,4999.939,0.004646625271414585,500.0,0.01,,0.06784853,0.004646625271414585,0.01,1.0
0.01,0.99463016,99.99997615814777,0.99988484,4579.1167,4999.926984912112,4999.926984912112,100,4999.926984912112,99.99991988218179,9.6011504e-11,1.0012096,4999.9272,0.004841704119838322,500.0,0.009947447,9.598972e-07,0.06916306,0.004841704119838322,0.010013249,1.0000002
0.01,0.9965375,99.99994039539075,0.99993724,4579.137,4999.9471621058065,4999.9471621058065,100,4999.9471621058065,99.99989699678584,8.961929e-11,1.002783,4999.9478,0.0027527194150866133,500.0,0.009966001,8.9607613e-07,0.052167054,0.0027527194150866133,0.010028459,1.0000006
0.009999999,0.9976586,99.99994039539075,0.9999572,4579.13,4999.94001096367,4999.94001096367,100,4999.94001096367,99.99992751768904,8.277874e-11,1.0017972,4999.9404,0.00346246792240502,500.0,0.009977013,8.2771174e-07,0.058524445,0.00346246792240502,0.010018401,1.0000006
0.009999999,0.99974173,100.0,0.9999978,4579.125,4999.93510716927,4999.93510716927,100,4999.93510716927,100.00001525882458,7.2113745e-13,1.0001986,4999.9355,0.0035368789985362734,500.0,0.00999744,7.2118103e-09,0.0591546,0.0035368789985362734,0.010002008,1.0
0.01,0.99755394,99.99996423722592,0.99999434,4579.1226,4999.932476991669,4999.932476991669,100,4999.932476991669,99.9999389645271,6.57052e-11,1.0014639,4999.933,0.004090516998524006,500.0,0.009975595,6.5704313e-07,0.063610576,0.004090516998524006,0.010014695,1.0000004
0.009999998,1.0,100.0,1.0,4579.128,4999.938112089769,4999.938112089769,100,4999.938112089769,100.0,3.5044917e-18,1.0,4999.9385,0.003599650501667066,500.0,0.01,,0.059694834,0.003599650501667066,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1196,4999.9299722361475,4999.9299722361475,100,4999.9299722361475,100.0,3.5044917e-18,1.0,4999.93,0.005081703287426895,500.0,0.01,,0.07094893,0.005081703287426895,0.01,1.0
0.009999999,0.99818176,99.99994039539075,1.000004,4579.129,4999.9388245813125,4999.9388245813125,100,4999.9388245813125,99.99996948255226,7.8933304e-11,1.0030059,4999.9395,0.0036654777961154035,500.0,0.0099817775,7.893493e-07,0.060220312,0.0036654777961154035,0.010030018,1.0000006
0.009999998,1.0,100.0,1.0,4579.123,4999.9333468431805,4999.9333468431805,100,4999.9333468431805,100.0,3.5044917e-18,1.0,4999.9336,0.004008219898829433,500.0,0.01,,0.062977076,0.004008219898829433,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.122,4999.9325393391555,4999.9325393391555,100,4999.9325393391555,100.0,3.5044917e-18,1.0,4999.9326,0.00390750563528916,500.0,0.01,,0.062197447,0.00390750563528916,0.01,1.0
0.01,0.9941492,99.99992847447743,1.000099,4579.1245,4999.934254069508,4999.934254069508,100,4999.934254069508,99.99976351259022,2.340896e-10,1.0037875,4999.935,0.004044336969768599,500.0,0.009940509,2.3413556e-06,0.063203365,0.004044336969768599,0.010036882,1.0000007
0.009999998,1.0,100.0,1.0,4579.13,4999.940338660981,4999.940338660981,100,4999.940338660981,100.0,3.5044917e-18,1.0,4999.9404,0.0033582227554074928,500.0,0.01,,0.057668,0.0033582227554074928,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1187,4999.929221641805,4999.929221641805,100,4999.929221641805,100.0,3.5044917e-18,1.0,4999.929,0.005257588053353164,500.0,0.01,,0.07215601,0.005257588053353164,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.128,4999.938522731818,4999.938522731818,100,4999.938522731818,100.0,3.5044917e-18,1.0,4999.9385,0.003943057945808537,500.0,0.01,,0.062442638,0.003943057945808537,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.132,4999.94219366733,4999.94219366733,100,4999.94219366733,100.0,3.5044917e-18,1.0,4999.9424,0.003629428977647261,500.0,0.01,,0.05995869,0.003629428977647261,0.01,1.0
0.01,0.99753624,99.99978542373924,0.99998873,4579.1265,4999.936678651073,4999.936678651073,100,4999.936678651073,99.99995422313164,3.4172942e-11,1.0011176,4999.9375,0.004401318468590039,500.0,0.009975475,3.4171862e-07,0.06597764,0.004401318468590039,0.010011289,1.0000021
0.01,0.9964722,99.99995231630692,1.0002061,4579.12,4999.929930089442,4999.929930089442,100,4999.929930089442,99.99991609400988,7.65683e-11,1.0018188,4999.9307,0.005137301569461896,500.0,0.009962668,7.659954e-07,0.07127118,0.005137301569461896,0.010016123,1.0000005
0.01,0.9981448,99.99998807907247,0.9999942,4579.125,4999.9354961576,4999.9354961576,100,4999.9354961576,99.99998474112421,1.8180088e-11,1.0009241,4999.9355,0.003874236642309571,500.0,0.009981506,1.8179678e-07,0.06191467,0.003874236642309571,0.010009299,1.0000001
0.009999998,1.0,100.0,1.0,4579.12,4999.930666830637,4999.930666830637,100,4999.930666830637,100.0,3.5044917e-18,1.0,4999.9307,0.003587199877808532,500.0,0.01,,0.0595905,0.003587199877808532,0.01,1.0
0.010000002,0.99969155,99.99980926550052,1.0000209,4579.118,4999.928641079676,4999.928641079676,100,4999.928641079676,99.99998855614754,3.9449923e-12,1.0005534,4999.929,0.004755823729324703,500.0,0.009996708,3.945161e-08,0.06863865,0.004755823729324703,0.010005325,1.0000019
0.010000002,0.9986328,99.99998807907247,1.0000567,4579.1265,4999.936601238384,4999.936601238384,100,4999.936601238384,99.9999694841587,1.6742153e-11,1.0009485,4999.937,0.0038334495838107416,500.0,0.009985762,1.6743822e-07,0.061607596,0.0038334495838107416,0.010008918,1.0000001
0.009999999,0.44671044,95.770259370403,0.9947101,4541.5107,4949.929564797995,4949.929564797995,100,4949.929564797995,95.34911530617472,4.927047e-06,1.3053108,4971.5137,249992.88928875266,495.01,0.0044908607,0.048750576,284.04428,249992.88928875266,0.013122525,1.0441655
