AvgVanillaIw,VarNormIw,AvgEpLen,MaxVanillaIw,eRenyi2,VarDiscRet,MinNormIw,J,MinVanillaIw,ESSClassic,VarRet,Bound,BatchSize,VarVanillaIw,ESSRenyi,MaxNormIw,AvgDiscRet,AvgNormIw,VarJ,VanillaAvgRet,AvgRet
1.0,3.5044917e-18,200.0,1.0,1.0,1115.3426121165944,0.01,-1.1920929e-07,1.0,100.0,1115.3426121165944,-2.8087664,100,,100.0,0.01,1.3855583347321954e-15,0.009999998,33.22934,-39.50397430312029,1.3855583347321954e-15
1.0,3.5044917e-18,200.0,1.0,1.0,965.9481840006682,0.01,,1.0,100.0,965.9481840006682,-2.6138968,100,,100.0,0.01,-2.6290081223123707e-15,0.009999998,30.923918,-35.15203671609352,-2.6290081223123707e-15
1.0,3.5044917e-18,200.0,1.0,1.0,1173.1357932611888,0.01,-5.9604645e-08,1.0,100.0,1173.1357932611888,-2.8806179,100,,100.0,0.01,4.263256414560601e-16,0.009999998,34.079384,-40.301500198678816,4.263256414560601e-16
1.0,3.5044917e-18,200.0,1.0,1.0,1098.0961825147324,0.01,2.9802322e-08,1.0,100.0,1098.0961825147324,-2.7869663,100,,100.0,0.01,-2.415845301584341e-15,0.009999998,32.971428,-36.349592622042074,-2.415845301584341e-15
1.0,3.5044917e-18,200.0,1.0,1.0,1132.4680915467434,0.01,2.3841858e-07,1.0,100.0,1132.4680915467434,-2.8302476,100,,100.0,0.01,-3.0553337637684308e-15,0.009999998,33.48348,-40.55027186604936,-3.0553337637684308e-15
1.0,3.5044917e-18,200.0,1.0,1.0,1097.5933242060999,0.01,8.940697e-08,1.0,100.0,1097.5933242060999,-2.786328,100,,100.0,0.01,-2.9132252166164106e-15,0.009999998,32.963882,-33.13879208367148,-2.9132252166164106e-15
1.0,3.5044917e-18,200.0,1.0,1.0,957.4847385655477,0.01,1.7881393e-07,1.0,100.0,957.4847385655477,-2.60242,100,,100.0,0.01,-7.460698725481052e-15,0.009999998,30.788145,-34.65325036159307,-7.460698725481052e-15
1.0,3.5044917e-18,200.0,1.0,1.0,1090.5599701772976,0.01,-2.3841858e-07,1.0,100.0,1090.5599701772976,-2.7773867,100,,100.0,0.01,4.263256414560601e-16,0.009999998,32.858093,-35.77592302427183,4.263256414560601e-16
1.0,3.5044917e-18,200.0,1.0,1.0,1047.4418347840249,0.01,-2.3841858e-07,1.0,100.0,1047.4418347840249,-2.7219272,100,,100.0,0.01,2.842170943040401e-16,0.009999998,32.201977,-32.318711200178534,2.842170943040401e-16
1.0,3.5044917e-18,200.0,1.0,1.0,966.3356129624626,0.01,3.5762787e-07,1.0,100.0,966.3356129624626,-2.6144204,100,,100.0,0.01,4.7606363295926715e-15,0.009999998,30.930119,-32.67787500294923,4.7606363295926715e-15
1.0,3.5044917e-18,200.0,1.0,1.0,992.699952336338,0.01,1.4901161e-07,1.0,100.0,992.699952336338,-2.649845,100,,100.0,0.01,-2.4513724383723455e-15,0.009999998,31.349209,-35.23390808402582,-2.4513724383723455e-15
1.0,3.5044917e-18,200.0,1.0,1.0,1369.6660958516202,0.01,-2.0861626e-07,1.0,100.0,1369.6660958516202,-3.1125684,100,,100.0,0.01,,0.009999998,36.82349,-40.62235951952694,
1.0,3.5044917e-18,200.0,1.0,1.0,878.5788925563003,0.01,1.1920929e-07,1.0,100.0,878.5788925563003,-2.4928827,100,,100.0,0.01,-1.9895196601282807e-15,0.009999998,29.492256,-36.87781693790319,-1.9895196601282807e-15
1.0,3.5044917e-18,200.0,1.0,1.0,1153.3892002391335,0.01,-4.7683716e-07,1.0,100.0,1153.3892002391335,-2.8562717,100,,100.0,0.01,4.6895820560166614e-15,0.009999998,33.79135,-38.18039486236168,4.6895820560166614e-15
1.0,3.5044917e-18,200.0,1.0,1.0,1086.7046742477996,0.01,3.5762787e-07,1.0,100.0,1086.7046742477996,-2.772472,100,,100.0,0.01,-3.552713678800501e-15,0.009999998,32.799965,-40.9578449821281,-3.552713678800501e-15
1.0,3.5044917e-18,200.0,1.0,1.0,1112.5813913643237,0.01,5.9604645e-07,1.0,100.0,1112.5813913643237,-2.805287,100,,100.0,0.01,5.755396159656812e-15,0.009999998,33.188183,-37.4299489103708,5.755396159656812e-15
1.0,3.5044917e-18,200.0,1.0,1.0,1089.689521275574,0.01,-3.5762787e-07,1.0,100.0,1089.689521275574,-2.776278,100,,100.0,0.01,-5.684341886080802e-15,0.009999998,32.84498,-33.483339399164066,-5.684341886080802e-15
1.0,3.5044917e-18,200.0,1.0,1.0,1148.845718606679,0.01,-5.364418e-07,1.0,100.0,1148.845718606679,-2.8506403,100,,100.0,0.01,3.9790393202565614e-15,0.009999998,33.724728,-36.79891963146979,3.9790393202565614e-15
1.0,3.5044917e-18,200.0,1.0,1.0,1110.5642152037485,0.01,1.7881393e-07,1.0,100.0,1110.5642152037485,-2.8027432,100,,100.0,0.01,3.126388037344441e-15,0.009999998,33.158085,-37.462743285373335,3.126388037344441e-15
1.0,3.5044917e-18,200.0,1.0,1.0,1031.7655004165288,0.01,-1.4901161e-08,1.0,100.0,1031.7655004165288,-2.7014816,100,,100.0,0.01,-4.192202140984591e-15,0.009999998,31.960096,-35.075526462902964,-4.192202140984591e-15
1.0,3.5044917e-18,200.0,1.0,1.0,1130.2747083744532,0.01,4.3213367e-07,1.0,100.0,1130.2747083744532,-2.8275054,100,,100.0,0.01,4.192202140984591e-15,0.009999998,33.45104,-35.08770213383768,4.192202140984591e-15
1.0,3.5044917e-18,200.0,1.0,1.0,893.853515654786,0.01,5.9604645e-08,1.0,100.0,893.853515654786,-2.5144598,100,,100.0,0.01,2.415845301584341e-15,0.009999998,29.747522,-34.776858337198036,2.415845301584341e-15
1.0,3.5044917e-18,200.0,1.0,1.0,1110.6098207699151,0.01,-3.2782555e-07,1.0,100.0,1110.6098207699151,-2.8028014,100,,100.0,0.01,9.983125437429408e-15,0.009999998,33.158764,-46.75170381711865,9.983125437429408e-15
1.0,3.5044917e-18,200.0,1.0,1.0,1279.0938684240984,0.01,2.3841858e-07,1.0,100.0,1279.0938684240984,-3.0078948,100,,100.0,0.01,5.684341886080802e-16,0.009999998,35.58515,-38.30303977928877,5.684341886080802e-16
1.0,3.5044917e-18,200.0,1.0,1.0,1291.1576289490124,0.01,,1.0,100.0,1291.1576289490124,-3.0220466,100,,100.0,0.01,-7.034373084024992e-15,0.009999998,35.752567,-38.19062286401689,-7.034373084024992e-15
1.0,3.5044917e-18,200.0,1.0,1.0,1098.5745465169584,0.01,-5.9604645e-08,1.0,100.0,1098.5745465169584,-2.7875733,100,,100.0,0.01,-4.121147867408581e-15,0.009999998,32.97861,-35.801483045246194,-4.121147867408581e-15
1.0,3.5044917e-18,200.0,1.0,1.0,1109.8402775494856,0.01,-2.3841858e-07,1.0,100.0,1109.8402775494856,-2.80183,100,,100.0,0.01,5.684341886080802e-16,0.009999998,33.147274,-39.00499511222939,5.684341886080802e-16
1.0,3.5044917e-18,200.0,1.0,1.0,980.102714301077,0.01,1.4901161e-07,1.0,100.0,980.102714301077,-2.6329782,100,,100.0,0.01,-1.5631940186722204e-15,0.009999998,31.149666,-36.003716310714886,-1.5631940186722204e-15
1.0,3.5044917e-18,200.0,1.0,1.0,1107.1771339495967,0.01,,1.0,100.0,1107.1771339495967,-2.7984664,100,,100.0,0.01,6.394884621840901e-16,0.009999998,33.107483,-35.56786563697598,6.394884621840901e-16
1.0,3.5044917e-18,200.0,1.0,1.0,1130.27457726503,0.01,-2.3841858e-07,1.0,100.0,1130.27457726503,-2.8275058,100,,100.0,0.01,-7.176481631177012e-15,0.009999998,33.451035,-40.244074198908066,-7.176481631177012e-15
1.0,3.5044917e-18,200.0,1.0,1.0,1156.6089103278,0.01,-4.7683716e-07,1.0,100.0,1156.6089103278,-2.8602557,100,,100.0,0.01,-6.679101716144941e-15,0.009999998,33.83848,-36.964963971930366,-6.679101716144941e-15
1.0,3.5044917e-18,200.0,1.0,1.0,1169.0857592154093,0.01,-2.3841858e-07,1.0,100.0,1169.0857592154093,-2.8756416,100,,100.0,0.01,2.415845301584341e-15,0.009999998,34.020508,-41.49211160491373,2.415845301584341e-15
1.0,3.5044917e-18,200.0,1.0,1.0,1098.1214300700274,0.01,-1.1920929e-07,1.0,100.0,1098.1214300700274,-2.7869983,100,,100.0,0.01,-4.263256414560601e-16,0.009999998,32.97181,-40.21627482588213,-4.263256414560601e-16
1.0,3.5044917e-18,200.0,1.0,1.0,1184.1737157251414,0.01,1.7881393e-07,1.0,100.0,1184.1737157251414,-2.8941376,100,,100.0,0.01,-2.1316282072803005e-15,0.009999998,34.239334,-36.82321038479514,-2.1316282072803005e-15
1.0,3.5044917e-18,200.0,1.0,1.0,1151.1216182538137,0.01,-5.662441e-07,1.0,100.0,1151.1216182538137,-2.8534625,100,,100.0,0.01,3.836930773104541e-15,0.009999998,33.758114,-38.74893570547064,3.836930773104541e-15
1.0,3.5044917e-18,200.0,1.0,1.0,811.710472440477,0.01,8.940697e-08,1.0,100.0,811.710472440477,-2.3961396,100,,100.0,0.01,2.078337502098293e-15,0.009999998,28.347721,-27.55202269031708,2.078337502098293e-15
1.0,3.5044917e-18,200.0,1.0,1.0,1079.5952592826113,0.01,5.9604645e-08,1.0,100.0,1079.5952592826113,-2.7633889,100,,100.0,0.01,-5.258016244624741e-15,0.009999998,32.692497,-36.97182399844853,-5.258016244624741e-15
1.0,3.5044917e-18,200.0,1.0,1.0,1107.2322930052183,0.01,-2.9802322e-07,1.0,100.0,1107.2322930052183,-2.7985363,100,,100.0,0.01,-2.4513724383723455e-15,0.009999998,33.108307,-32.165810060487765,-2.4513724383723455e-15
1.0,3.5044917e-18,200.0,1.0,1.0,1147.191715706115,0.01,,1.0,100.0,1147.191715706115,-2.8485873,100,,100.0,0.01,1.3500311979441904e-15,0.009999998,33.70044,-40.66935861262024,1.3500311979441904e-15
1.0,3.5044917e-18,200.0,1.0,1.0,1122.1181411049522,0.01,1.1175871e-07,1.0,100.0,1122.1181411049522,-2.817285,100,,100.0,0.01,-6.1106675275368615e-15,0.009999998,33.33012,-45.762908781662944,-6.1106675275368615e-15
1.0,3.5044917e-18,200.0,1.0,1.0,1090.3652176614423,0.01,2.3841858e-07,1.0,100.0,1090.3652176614423,-2.777138,100,,100.0,0.01,7.105427357601002e-17,0.009999998,32.85516,-39.20033955745194,7.105427357601002e-17
1.0,3.5044917e-18,200.0,1.0,1.0,1134.359279234483,0.01,-2.3841858e-07,1.0,100.0,1134.359279234483,-2.8326104,100,,100.0,0.01,4.7961634663806766e-15,0.009999998,33.511425,-35.53757983113201,4.7961634663806766e-15
1.0,3.5044917e-18,200.0,1.0,1.0,1141.7837870047913,0.01,1.7881393e-07,1.0,100.0,1141.7837870047913,-2.8418648,100,,100.0,0.01,3.765876499528531e-15,0.009999998,33.620914,-35.44670637969511,3.765876499528531e-15
1.0,3.5044917e-18,200.0,1.0,1.0,938.4814128426722,0.01,-1.4901161e-07,1.0,100.0,938.4814128426722,-2.5764656,100,,100.0,0.01,5.719869022868807e-15,0.009999998,30.481085,-36.14423071120731,5.719869022868807e-15
1.0,3.5044917e-18,200.0,1.0,1.0,1117.904091527304,0.01,-2.682209e-07,1.0,100.0,1117.904091527304,-2.8119903,100,,100.0,0.01,2.9842794901924207e-15,0.009999998,33.267475,-38.265363161739266,2.9842794901924207e-15
1.0,3.5044917e-18,200.0,1.0,1.0,1121.0330514519003,0.01,2.3841858e-07,1.0,100.0,1121.0330514519003,-2.8159225,100,,100.0,0.01,8.242295734817162e-15,0.009999998,33.314,-38.4973225522412,8.242295734817162e-15
1.0,3.5044917e-18,200.0,1.0,1.0,1123.3538925118592,0.01,-1.1920929e-07,1.0,100.0,1123.3538925118592,-2.8188362,100,,100.0,0.01,-4.050093593832571e-15,0.009999998,33.34847,-40.578151051984186,-4.050093593832571e-15
1.0,3.5044917e-18,200.0,1.0,1.0,811.5863987536327,0.01,-2.682209e-07,1.0,100.0,811.5863987536327,-2.3959565,100,,100.0,0.01,-1.5987211554602255e-15,0.009999998,28.345556,-30.740973029275946,-1.5987211554602255e-15
1.0,3.5044917e-18,200.0,1.0,1.0,1223.8444115118243,0.01,-5.5134296e-07,1.0,100.0,1223.8444115118243,-2.9422169,100,,100.0,0.01,3.3750779948604757e-15,0.009999998,34.808132,-36.79724197804159,3.3750779948604757e-15
