Bound,Delta,VarRet,MinVanillaIw,MaxNormIw,J,eRenyi2,MinNormIw,VarNormIw,AvgNormIw,VarJ,AvgDiscRet,IterType,BatchSize,EpsThisIter,VarVanillaIw,MaxVanillaIw,AvgEpLen,VanillaAvgRet,ESSRenyi,ESSClassic,AvgVanillaIw,VarDiscRet,AvgRet
-103.495,0.6,4913.33407394,0.705689,0.0168836,-78.1644,1.10628,0.0035525,3.16321e-06,0.005,64.1495,-78.068967132,1,200,100,0.124821,3.35386,109.68,-78.068967132,180.78584852,177.636306036,0.99323,4913.33407394,-78.068967132
-111.508,0.6,3789.17966257,1.0,0.01,-77.4481,1.0,0.01,3.50449e-18,0.01,61.2478,-77.4481267361,2,200,100,,1.0,108.67,-77.4481267361,200.0,100.0,1.0,3789.17966257,-77.4481267361
-100.006,0.6,3766.77871636,0.38544,0.00891384,-75.518,1.03383,0.00196307,8.92444e-07,0.005,55.8548,-75.4452120948,1,200,100,0.034405,1.75019,106.91,-75.4452120948,193.455997255,193.139865931,0.981726,3766.77871636,-75.4452120948
-121.349,0.6,8360.67633172,1.0,0.01,-87.2901,1.0,0.01,3.50449e-18,0.01,90.9784,-87.2900450353,2,200,100,,1.0,119.77,-87.2900450353,200.0,100.0,1.0,8360.67633172,-87.2900450353
-109.216,0.6,9411.28345722,0.00129464,0.0141939,-80.227,1.44888,6.23383e-06,1.13245e-05,0.005,86.5789,-91.0869322655,1,200,100,0.488436,2.94778,123.92,-91.0869322655,138.038058257,137.863122805,1.0384,9411.28345722,-91.0869322655
-121.638,0.6,7138.74207215,1.0,0.01,-87.5784,1.0,0.01,3.50449e-18,0.01,84.0676,-87.5784530532,2,200,100,,1.0,120.92,-87.5784530532,200.0,100.0,1.0,7138.74207215,-87.5784530532
-99.9698,0.6,1370.49805961,0.0125972,0.0113389,-73.4935,1.20856,6.26846e-05,5.21679e-06,0.005,47.8786,-68.3338657257,1,200,100,0.210683,2.27867,98.39,-68.3338657257,165.486020276,165.613882263,1.00481,1370.49805961,-68.3338657257
-113.836,0.6,4897.44961432,1.0,0.01,-79.7763,1.0,0.01,3.50449e-18,0.01,69.631,-79.7762561005,2,200,100,,1.0,112.06,-79.7762561005,200.0,100.0,1.0,4897.44961432,-79.7762561005
-97.6966,0.6,1362.07355312,0.448706,0.0106136,-72.8929,1.06069,0.00226728,1.72631e-06,0.005,47.265,-68.9999203667,1,200,100,0.0676132,2.10049,99.39,-68.9999203667,188.557175741,187.142001184,0.989524,1362.07355312,-68.9999203667
-120.047,0.6,7186.59653377,1.0,0.01,-85.9878,1.0,0.01,3.50449e-18,0.01,84.3489,-85.9878077993,2,200,100,,1.0,118.42,-85.9878077993,200.0,100.0,1.0,7186.59653377,-85.9878077993
-102.545,0.6,2546.73471547,0.737658,0.0109714,-77.5704,1.07536,0.00364126,1.72612e-06,0.005,62.0375,-73.1397905283,1,200,100,0.0708397,2.22262,104.14,-73.1397905283,185.98506352,187.143411658,1.01292,2546.73471547,-73.1397905283
-119.406,0.6,5961.62678908,1.0,0.01,-85.348,1.0,0.01,3.50449e-18,0.01,76.8245,-85.3479994005,2,200,100,,1.0,118.93,-85.3479994005,200.0,100.0,1.0,5961.62678908,-85.3479994005
-115.001,0.6,14408.1851829,0.46338,0.0996587,-87.3395,1.31916,0.00206271,4.87555e-05,0.005,82.2383,-108.933510228,1,200,100,2.46049,22.3879,144.22,-108.933510228,151.611797825,68.0164067156,1.12323,14408.1851829,-108.933510228
-114.53,0.6,4917.52882253,1.0,0.01,-80.4709,1.0,0.01,3.50449e-18,0.01,69.7736,-80.4709205398,2,200,100,,1.0,112.08,-80.4709205398,200.0,100.0,1.0,4917.52882253,-80.4709205398
-102.991,0.6,4886.48365885,0.0752433,0.00866148,-77.2594,1.14158,0.00039818,4.1559e-06,0.005,57.5606,-80.2211610191,1,200,100,0.148403,1.63674,112.74,-80.2211610191,175.195381008,171.614205375,0.944841,4886.48365885,-80.2211610191
-116.667,0.6,6048.13128386,1.0,0.01,-82.6077,1.0,0.01,3.50449e-18,0.01,77.3799,-82.607709512,2,200,100,,1.0,114.66,-82.607709512,200.0,100.0,1.0,6048.13128386,-82.607709512
-104.583,0.6,4875.16106611,0.435007,0.0159054,-79.6364,1.07295,0.00219249,2.11956e-06,0.005,69.2334,-80.8074925293,1,200,100,0.0834382,3.15577,113.48,-80.8074925293,186.402575493,184.440890277,0.99204,4875.16106611,-80.8074925293
-115.135,0.6,6081.61835418,1.0,0.01,-81.0761,1.0,0.01,3.50449e-18,0.01,77.5938,-81.0761467132,2,200,100,,1.0,113.06,-81.0761467132,200.0,100.0,1.0,6081.61835418,-81.0761467132
-111.41,0.6,10275.0694889,0.465205,0.0170874,-85.7101,1.13872,0.00235555,3.68263e-06,0.005,78.1789,-98.0723808275,1,200,100,0.143636,3.37464,132.88,-98.0723808275,175.636476432,174.433448924,0.987467,10275.0694889,-98.0723808275
-114.097,0.6,4917.09161205,1.0,0.01,-80.0402,1.0,0.01,3.50449e-18,0.01,69.7705,-80.0401727904,2,200,100,,1.0,111.86,-80.0401727904,200.0,100.0,1.0,4917.09161205,-80.0401727904
-105.117,0.6,7290.01232364,0.171838,0.0113702,-79.6389,1.11912,0.000872907,3.069e-06,0.005,70.8449,-84.8787702492,1,200,100,0.118933,2.23831,117.17,-84.8787702492,178.711692443,178.229846351,0.984288,7290.01232364,-84.8787702492
-118.243,0.6,7243.43002621,1.0,0.01,-84.1835,1.0,0.01,3.50449e-18,0.01,84.6817,-84.1834814377,2,200,100,,1.0,116.43,-84.1834814377,200.0,100.0,1.0,7243.43002621,-84.1834814377
-100.983,0.6,4951.32345292,0.000443682,0.0127316,-70.8454,1.56588,2.21305e-06,1.51435e-05,0.005,45.0111,-76.8244854081,1,200,100,0.608678,2.55248,107.66,-76.8244854081,127.723343396,124.788631012,1.00242,4951.32345292,-76.8244854081
-123.311,0.6,8300.94518719,1.0,0.01,-89.2516,1.0,0.01,3.50449e-18,0.01,90.6528,-89.2515629908,2,200,100,,1.0,122.07,-89.2515629908,200.0,100.0,1.0,8300.94518719,-89.2515629908
-109.14,0.6,6052.15600572,0.0241946,0.00949152,-83.0257,1.1757,0.00012038,4.3813e-06,0.005,83.0867,-83.2775397834,1,200,100,0.176984,1.90766,115.75,-83.2775397834,170.11115435,170.303228166,1.00493,6052.15600572,-83.2775397834
-120.906,0.6,7149.32699086,1.0,0.01,-86.8472,1.0,0.01,3.50449e-18,0.01,84.1299,-86.8471704723,2,200,100,,1.0,120.07,-86.8471704723,200.0,100.0,1.0,7149.32699086,-86.8471704723
-104.893,0.6,3797.9694282,0.739151,0.0114815,-79.9735,1.07062,0.00372264,1.25484e-06,0.005,65.8999,-76.9080807163,1,200,100,0.0494713,2.27972,108.2,-76.9080807163,186.807051299,190.486608197,0.992778,3797.9694282,-76.9080807163
-112.46,0.6,4921.61624489,1.0,0.01,-78.4013,1.0,0.01,3.50449e-18,0.01,69.8026,-78.4013032307,2,200,100,,1.0,109.95,-78.4013032307,200.0,100.0,1.0,4921.61624489,-78.4013032307
-104.333,0.6,8226.45829725,0.0428964,0.0178303,-76.9564,1.2921,0.000205614,7.44231e-06,0.005,62.711,-90.2708658333,1,200,100,0.323926,3.71987,123.73,-90.2708658333,154.786544105,154.296700333,1.04313,8226.45829725,-90.2708658333
-124.116,0.6,8219.69901226,1.0,0.01,-90.0561,1.0,0.01,3.50449e-18,0.01,90.2081,-90.0561463526,2,200,100,,1.0,123.76,-90.0561463526,200.0,100.0,1.0,8219.69901226,-90.0561463526
-102.901,0.6,2582.46550879,1.66871e-05,0.0123158,-73.1254,1.52855,8.25285e-08,1.25193e-05,0.005,51.4953,-71.7447071679,1,200,100,0.511838,2.49023,102.12,-71.7447071679,130.842667559,133.487618158,1.01099,2582.46550879,-71.7447071679
-120.771,0.6,7144.02321563,1.0,0.01,-86.7116,1.0,0.01,3.50449e-18,0.01,84.0986,-86.7115981637,2,200,100,,1.0,119.72,-86.7115981637,200.0,100.0,1.0,7144.02321563,-86.7115981637
-105.421,0.6,6029.24629621,0.556396,0.0509625,-78.7387,1.22741,0.00259587,1.62494e-05,0.005,64.9088,-82.9181673254,1,200,100,0.746515,10.9232,115.76,-82.9181673254,162.944220513,121.453152589,1.07169,6029.24629621,-82.9181673254
-111.182,0.6,4957.02163727,1.0,0.01,-77.1226,1.0,0.01,3.50449e-18,0.01,70.0532,-77.1225524071,2,200,100,,1.0,107.82,-77.1225524071,200.0,100.0,1.0,4957.02163727,-77.1225524071
-96.1941,0.6,1385.69549661,0.417665,0.00829686,-71.6579,1.03794,0.00210218,8.52362e-07,0.005,51.4043,-68.2527335502,1,200,100,0.0336466,1.64844,98.08,-68.2527335502,192.688807505,193.437781073,0.99341,1385.69549661,-68.2527335502
-128.804,0.6,9249.39054807,1.0,0.01,-94.7443,1.0,0.01,3.50449e-18,0.01,95.6917,-94.7443330285,2,200,100,,1.0,128.69,-94.7443330285,200.0,100.0,1.0,9249.39054807,-94.7443330285
-116.746,0.6,10378.1749241,0.000241014,0.0156851,-84.2194,1.82374,1.18437e-06,2.05632e-05,0.005,92.485,-96.617032463,1,200,100,0.851532,3.19186,130.88,-96.617032463,109.664797524,109.98598373,1.01748,10378.1749241,-96.617032463
-117.033,0.6,6051.41320623,1.0,0.01,-82.9731,1.0,0.01,3.50449e-18,0.01,77.4009,-82.9731144872,2,200,100,,1.0,115.27,-82.9731144872,200.0,100.0,1.0,6051.41320623,-82.9731144872
-101.419,0.6,4973.68853522,0.0425247,0.0101866,-74.1491,1.28211,0.000215066,7.76771e-06,0.005,60.3259,-76.9341741873,1,200,100,0.30369,2.01419,107.65,-76.9341741873,155.99227831,152.770269164,0.98864,4973.68853522,-76.9341741873
-122.19,0.6,7121.70449528,1.0,0.01,-88.131,1.0,0.01,3.50449e-18,0.01,83.9672,-88.13097335,2,200,100,,1.0,121.63,-88.13097335,200.0,100.0,1.0,7121.70449528,-88.13097335
-104.371,0.6,3776.74274411,0.00397396,0.0117948,-77.7029,1.22589,2.00492e-05,5.78715e-06,0.005,62.6318,-76.1130132598,1,200,100,0.227363,2.33786,107.62,-76.1130132598,163.147277298,162.558145042,0.991053,3776.74274411,-76.1130132598
-123.151,0.6,8258.19201262,1.0,0.01,-89.0917,1.0,0.01,3.50449e-18,0.01,90.4191,-89.0916945973,2,200,100,,1.0,122.12,-89.0916945973,200.0,100.0,1.0,8258.19201262,-89.0916945973
-104.624,0.6,3775.63078862,0.445019,0.0100599,-79.5105,1.08731,0.00224572,1.97666e-06,0.005,69.18,-74.8382040547,1,200,100,0.0776207,1.9935,105.29,-74.8382040547,183.939363175,185.413274381,0.990815,3775.63078862,-74.8382040547
-116.777,0.6,6112.95497749,1.0,0.01,-82.7186,1.0,0.01,3.50449e-18,0.01,77.7935,-82.718563652,2,200,100,,1.0,114.56,-82.718563652,200.0,100.0,1.0,6112.95497749,-82.718563652
-103.286,0.6,4891.43554258,1.52648e-08,0.0098284,-73.258,1.55454,7.09877e-11,1.23363e-05,0.005,49.9038,-80.3454249825,1,200,100,0.570426,2.11344,112.94,-80.3454249825,128.655606481,134.139483025,1.07517,4891.43554258,-80.3454249825
-123.935,0.6,8255.59545763,1.0,0.01,-89.875,1.0,0.01,3.50449e-18,0.01,90.4049,-89.875031087,2,200,100,,1.0,123.31,-89.875031087,200.0,100.0,1.0,8255.59545763,-89.875031087
-106.83,0.6,6037.73148769,0.0246116,0.0111776,-78.7377,1.36055,0.000120588,9.16675e-06,0.005,65.8087,-82.9797753733,1,200,100,0.381848,2.28132,115.2,-82.9797753733,146.999627884,146.537668856,1.02049,6037.73148769,-82.9797753733
-110.573,0.6,3769.52211554,1.0,0.01,-76.514,1.0,0.01,3.50449e-18,0.01,61.0887,-76.5140270332,2,200,100,,1.0,107.66,-76.5140270332,200.0,100.0,1.0,3769.52211554,-76.5140270332
-102.443,0.6,4908.55752008,0.352978,0.0103976,-77.7071,1.05495,0.00176755,1.32859e-06,0.005,60.5269,-81.5631734015,1,200,100,0.0529838,2.07639,113.98,-81.5631734015,189.583258941,189.955616761,0.998497,4908.55752008,-81.5631734015
-112.342,0.6,4947.23125121,1.0,0.01,-78.286,1.0,0.01,3.50449e-18,0.01,69.984,-78.286039968,2,200,100,,1.0,109.71,-78.286039968,200.0,100.0,1.0,4947.23125121,-78.286039968
-103.083,0.6,6040.75803057,0.232466,0.0128327,-77.2898,1.14699,0.00117947,4.23204e-06,0.005,61.2052,-83.9132170369,1,200,100,0.164396,2.52923,116.7,-83.9132170369,174.369699121,171.169122176,0.985465,6040.75803057,-83.9132170369
-108.665,0.6,3808.91815427,1.0,0.01,-74.6056,1.0,0.01,3.50449e-18,0.01,61.4071,-74.6056372316,2,200,100,,1.0,105.35,-74.6056372316,200.0,100.0,1.0,3808.91815427,-74.6056372316
-100.587,0.6,4906.1399754,0.842073,0.0093601,-76.0779,1.03559,0.00426122,8.79273e-07,0.005,60.718,-79.4239216183,1,200,100,0.0343364,1.84968,111.72,-79.4239216183,193.126969362,193.237595093,0.988065,4906.1399754,-79.4239216183
-121.204,0.6,7135.24603069,1.0,0.01,-87.1445,1.0,0.01,3.50449e-18,0.01,84.047,-87.1445041187,2,200,100,,1.0,120.41,-87.1445041187,200.0,100.0,1.0,7135.24603069,-87.1445041187
-105.347,0.6,4933.82558281,0.216729,0.010415,-80.5332,1.06156,0.00107341,1.65394e-06,0.005,73.8324,-78.2596802767,1,200,100,0.0674257,2.10287,109.96,-78.2596802767,188.402666464,187.647771506,1.00954,4933.82558281,-78.2596802767
-112.256,0.6,4946.27195458,1.0,0.01,-78.1968,1.0,0.01,3.50449e-18,0.01,69.9772,-78.1968071501,2,200,100,,1.0,109.65,-78.1968071501,200.0,100.0,1.0,4946.27195458,-78.1968071501
-110.027,0.6,9213.16202574,0.523764,0.0101358,-85.0793,1.07305,0.00266197,1.83331e-06,0.005,79.9786,-94.9793444291,1,200,100,0.0709743,1.99429,129.55,-94.9793444291,186.385077032,186.399247374,0.983792,9213.16202574,-94.9793444291
-120.407,0.6,7144.43790439,1.0,0.01,-86.3471,1.0,0.01,3.50449e-18,0.01,84.1011,-86.3471224298,2,200,100,,1.0,119.15,-86.3471224298,200.0,100.0,1.0,7144.43790439,-86.3471224298
-105.863,0.6,3698.50688399,0.419761,0.00861855,-81.0508,1.06143,0.00204306,1.35141e-06,0.005,69.4918,-78.6499871576,1,200,100,0.0570469,1.77075,111.48,-78.6499871576,188.424820453,189.791780325,1.02729,3698.50688399,-78.6499871576
-117.101,0.6,6038.55377091,1.0,0.01,-83.042,1.0,0.01,3.50449e-18,0.01,77.3186,-83.0420351984,2,200,100,,1.0,115.37,-83.0420351984,200.0,100.0,1.0,6038.55377091,-83.0420351984
-104.109,0.6,6104.83480554,0.000761827,0.0236758,-75.646,1.39679,3.78482e-06,1.21513e-05,0.005,65.1765,-80.8134601377,1,200,100,0.492316,4.76557,112.13,-80.8134601377,143.185614883,134.805259959,1.00642,6104.83480554,-80.8134601377
-117.994,0.6,6032.92259924,1.0,0.01,-83.9346,1.0,0.01,3.50449e-18,0.01,77.2826,-83.9346326089,2,200,100,,1.0,116.4,-83.9346326089,200.0,100.0,1.0,6032.92259924,-83.9346326089
-100.928,0.6,4964.87908557,0.00665762,0.0109565,-72.2421,1.41866,3.35654e-05,1.05877e-05,0.005,36.5172,-78.5002301089,1,200,100,0.416538,2.17319,109.75,-78.5002301089,140.978149046,140.707376714,0.991738,4964.87908557,-78.5002301089
-116.352,0.6,6081.0369571,1.0,0.01,-82.2929,1.0,0.01,3.50449e-18,0.01,77.5901,-82.2929474293,2,200,100,,1.0,113.92,-82.2929474293,200.0,100.0,1.0,6081.0369571,-82.2929474293
-101.459,0.6,3764.57451653,0.32013,0.0102757,-76.3313,1.08863,0.00160503,2.40964e-06,0.005,61.7113,-74.7274406207,1,200,100,0.0958608,2.04954,105.58,-74.7274406207,183.716974597,182.497833443,0.997274,3764.57451653,-74.7274406207
-105.644,0.6,2564.46570183,1.0,0.01,-71.5884,1.0,0.01,3.50449e-18,0.01,50.3867,-71.5884200171,2,200,100,,1.0,102.08,-71.5884200171,200.0,100.0,1.0,2564.46570183,-71.5884200171
-100.701,0.6,6029.62984395,0.186841,0.0107307,-75.7954,1.06947,0.000926034,1.52209e-06,0.005,57.0833,-84.2970010619,1,200,100,0.0619628,2.16508,116.88,-84.2970010619,187.009218588,188.576189712,1.00882,6029.62984395,-84.2970010619
-121.44,0.6,7111.12943167,1.0,0.01,-87.381,1.0,0.01,3.50449e-18,0.01,83.9048,-87.3810357361,2,200,100,,1.0,121.15,-87.3810357361,200.0,100.0,1.0,7111.12943167,-87.3810357361
-106.102,0.6,4900.8712736,0.33251,0.00910832,-81.0681,1.08046,0.00166651,1.84081e-06,0.005,70.435,-78.704329267,1,200,100,0.0732827,1.81733,109.89,-78.704329267,185.107025724,186.347401703,0.997624,4900.8712736,-78.704329267
-130.935,0.6,10359.5020231,1.0,0.01,-96.875,1.0,0.01,3.50449e-18,0.01,101.271,-96.8749794625,2,200,100,,1.0,131.17,-96.8749794625,200.0,100.0,1.0,10359.5020231,-96.8749794625
-107.13,0.6,3795.06184654,0.00117562,0.0131099,-77.0095,1.56411,5.58672e-06,1.40337e-05,0.005,64.1019,-74.6047461121,1,200,100,0.621437,2.75874,105.19,-74.6047461121,127.868182763,128.324969037,1.05216,3795.06184654,-74.6047461121
-116.913,0.6,6094.82598305,1.0,0.01,-82.8532,1.0,0.01,3.50449e-18,0.01,77.678,-82.8532080384,2,200,100,,1.0,115.13,-82.8532080384,200.0,100.0,1.0,6094.82598305,-82.8532080384
-106.29,0.6,7201.19621639,0.134103,0.00766178,-81.0443,1.09884,0.00067659,2.67941e-06,0.005,77.1411,-85.303345944,1,200,100,0.10526,1.5186,117.25,-85.303345944,182.009725141,180.727203268,0.991022,7201.19621639,-85.303345944
-118.001,0.6,6027.65755068,1.0,0.01,-83.9437,1.0,0.01,3.50449e-18,0.01,77.2488,-83.9436839853,2,200,100,,1.0,116.35,-83.9436839853,200.0,100.0,1.0,6027.65755068,-83.9436839853
-110.028,0.6,8285.82913012,0.47139,0.0113927,-85.0498,1.07565,0.00237799,1.7068e-06,0.005,77.9074,-89.9295549791,1,200,100,0.0670693,2.25838,123.11,-89.9295549791,185.933719478,187.277989255,0.991152,8285.82913012,-89.9295549791
-127.135,0.6,9320.53539665,1.0,0.01,-93.0757,1.0,0.01,3.50449e-18,0.01,96.059,-93.0757007329,2,200,100,,1.0,126.97,-93.0757007329,200.0,100.0,1.0,9320.53539665,-93.0757007329
-109.434,0.6,7177.20736756,0.0337382,0.0159568,-80.3247,1.46087,0.000180222,1.31283e-05,0.005,68.5185,-86.1142134106,1,200,100,0.460085,2.98718,118.41,-86.1142134106,136.904807951,131.362440351,0.93602,7177.20736756,-86.1142134106
-120.478,0.6,7171.61853167,1.0,0.01,-86.4184,1.0,0.01,3.50449e-18,0.01,84.2609,-86.4184446958,2,200,100,,1.0,119.4,-86.4184446958,200.0,100.0,1.0,7171.61853167,-86.4184446958
-107.706,0.6,7151.498925,0.105742,0.010341,-82.1813,1.12328,0.000524284,2.51493e-06,0.005,74.1683,-86.5721702956,1,200,100,0.102303,2.08566,119.37,-86.5721702956,178.050158834,181.802543847,1.00844,7151.498925,-86.5721702956
-116.623,0.6,6041.27490337,1.0,0.01,-82.5641,1.0,0.01,3.50449e-18,0.01,77.336,-82.5640694654,2,200,100,,1.0,114.85,-82.5640694654,200.0,100.0,1.0,6041.27490337,-82.5640694654
-103.216,0.6,3733.97007503,0.00751877,0.00812655,-77.4395,1.14548,3.83045e-05,4.08366e-06,0.005,63.6932,-77.255231145,1,200,100,0.157342,1.59516,109.45,-77.255231145,174.599161827,172.038643339,0.981448,3733.97007503,-77.255231145
-123.221,0.6,8296.21752837,1.0,0.01,-89.1615,1.0,0.01,3.50449e-18,0.01,90.627,-89.1615437193,2,200,100,,1.0,121.79,-89.1615437193,200.0,100.0,1.0,8296.21752837,-89.1615437193
-113.789,0.6,9319.81832232,0.0674034,0.0130411,-85.9601,1.33521,0.000359941,8.68657e-06,0.005,87.6713,-93.5407184125,1,200,100,0.304613,2.44211,127.24,-93.5407184125,149.789162215,148.618665041,0.936311,9319.81832232,-93.5407184125
-117.985,0.6,6014.1785111,1.0,0.01,-83.9257,1.0,0.01,3.50449e-18,0.01,77.1624,-83.9256968893,2,200,100,,1.0,116.14,-83.9256968893,200.0,100.0,1.0,6014.1785111,-83.9256968893
-104.857,0.6,4906.02055192,0.441366,0.0122406,-79.5175,1.10703,0.00219892,2.84156e-06,0.005,62.8101,-80.8542481992,1,200,100,0.114482,2.45694,113.33,-80.8542481992,180.664291582,179.679302303,1.0036,4906.02055192,-80.8542481992
-123.56,0.6,8285.35621308,1.0,0.01,-89.5005,1.0,0.01,3.50449e-18,0.01,90.5677,-89.5005416898,2,200,100,,1.0,122.48,-89.5005416898,200.0,100.0,1.0,8285.35621308,-89.5005416898
-107.034,0.6,7149.62984936,5.85908e-05,0.0134651,-76.7824,1.57782,2.68743e-07,1.23495e-05,0.005,60.862,-87.9330350977,1,200,100,0.586996,2.93563,120.95,-87.9330350977,126.757003448,134.092038975,1.09009,7149.62984936,-87.9330350977
-109.595,0.6,3747.88236637,1.0,0.01,-75.5335,1.0,0.01,3.50449e-18,0.01,60.9131,-75.5335431033,2,200,100,,1.0,106.93,-75.5335431033,200.0,100.0,1.0,3747.88236637,-75.5335431033
-105.894,0.6,7069.98111586,0.631955,0.0132243,-80.8116,1.08456,0.00311112,2.5634e-06,0.005,68.5607,-89.6860990722,1,200,100,0.105768,2.68623,123.7,-89.6860990722,184.405843712,181.484406011,1.01564,7069.98111586,-89.6860990722
-109.617,0.6,3754.33720549,1.0,0.01,-75.5574,1.0,0.01,3.50449e-18,0.01,60.9655,-75.5573506071,2,200,100,,1.0,107.29,-75.5573506071,200.0,100.0,1.0,3754.33720549,-75.5573506071
-103.989,0.6,7167.10272112,0.304565,0.00901309,-79.1407,1.06452,0.00148439,1.41686e-06,0.005,69.0638,-86.2084722577,1,200,100,0.0596475,1.84929,118.86,-86.2084722577,187.877304944,189.323878812,1.02589,7167.10272112,-86.2084722577
-120.027,0.6,7185.3459388,1.0,0.01,-85.9678,1.0,0.01,3.50449e-18,0.01,84.3415,-85.9677973214,2,200,100,,1.0,119.1,-85.9677973214,200.0,100.0,1.0,7185.3459388,-85.9677973214
-108.215,0.6,9422.45721219,0.64798,0.194527,-79.228,1.44865,0.00247202,0.00019023,0.005,101.499,-91.387704666,1,200,100,13.0707,50.9906,124.03,-91.387704666,138.059845132,23.334076522,1.31063,9422.45721219,-91.387704666
-102.655,0.6,1353.37534448,1.0,0.01,-68.5953,1.0,0.01,3.50449e-18,0.01,36.6038,-68.595309701,2,200,100,,1.0,98.99,-68.595309701,200.0,100.0,1.0,1353.37534448,-68.595309701
-92.9557,0.6,2571.41382026,0.427875,0.0211708,-67.9686,1.07642,0.00215814,2.99838e-06,0.005,37.4748,-70.6935041583,1,200,100,0.117858,4.19735,100.98,-70.6935041583,185.800781423,178.677416702,0.991305,2571.41382026,-70.6935041583
-114.168,0.6,4937.53410082,1.0,0.01,-80.1107,1.0,0.01,3.50449e-18,0.01,69.9154,-80.1106652862,2,200,100,,1.0,111.98,-80.1106652862,200.0,100.0,1.0,4937.53410082,-80.1106652862
-108.405,0.6,10349.4839696,0.0117591,0.0140309,-80.3095,1.36086,6.14547e-05,9.73934e-06,0.005,69.4821,-96.933499255,1,200,100,0.356588,2.68475,131.09,-96.933499255,146.965413948,144.131090131,0.956728,10349.4839696,-96.933499255
-113.541,0.6,4917.66119144,1.0,0.01,-79.4823,1.0,0.01,3.50449e-18,0.01,69.7745,-79.4822974929,2,200,100,,1.0,111.51,-79.4822974929,200.0,100.0,1.0,4917.66119144,-79.4822974929
-99.7652,0.6,3773.18210209,0.000310913,0.00918776,-73.8743,1.15574,1.60835e-06,4.07021e-06,0.005,55.5655,-74.3772237968,1,200,100,0.152102,1.7761,104.79,-74.3772237968,173.049155559,172.117851476,0.96656,3773.18210209,-74.3772237968
-123.402,0.6,7064.81584977,1.0,0.01,-89.3426,1.0,0.01,3.50449e-18,0.01,83.6311,-89.342592776,2,200,100,,1.0,123.59,-89.342592776,200.0,100.0,1.0,7064.81584977,-89.342592776
-113.331,0.6,9254.49453227,0.507287,0.130432,-85.7183,1.31452,0.0021104,8.42826e-05,0.005,86.4102,-95.1471084845,1,200,100,4.86983,31.3525,129.74,-95.1471084845,152.147053217,45.9300093802,1.20187,9254.49453227,-95.1471084845
-137.736,0.6,12348.7371666,1.0,0.01,-103.677,1.0,0.01,3.50449e-18,0.01,110.568,-103.677062416,2,200,100,,1.0,139.41,-103.677062416,200.0,100.0,1.0,12348.7371666,-103.677062416
-121.603,0.6,10347.7038357,0.00772767,0.0112498,-94.9164,1.22787,4.12777e-05,7.22595e-06,0.005,108.533,-97.0011970593,1,200,100,0.253256,2.10609,131.38,-97.0011970593,162.883900138,155.328589854,0.936058,10347.7038357,-97.0011970593
-115.886,0.6,4841.69734883,1.0,0.01,-81.8269,1.0,0.01,3.50449e-18,0.01,69.2335,-81.8269228487,2,200,100,,1.0,114.61,-81.8269228487,200.0,100.0,1.0,4841.69734883,-81.8269228487
-100.974,0.6,2568.59708888,0.452346,0.00638487,-76.566,1.02709,0.0022505,7.76179e-07,0.005,58.8372,-72.3046594195,1,200,100,0.0313577,1.28335,103.18,-72.3046594195,194.724933825,194.006729225,1.00499,2568.59708888,-72.3046594195
-116.661,0.6,6075.83420977,1.0,0.01,-82.6019,1.0,0.01,3.50449e-18,0.01,77.5569,-82.6019010985,2,200,100,,1.0,114.59,-82.6019010985,200.0,100.0,1.0,6075.83420977,-82.6019010985
-104.597,0.6,4930.64534028,0.0141202,0.0104001,-78.5397,1.17063,6.88641e-05,3.76103e-06,0.005,67.8221,-80.0828112955,1,200,100,0.158126,2.13249,112.46,-80.0828112955,170.847465636,173.96007299,1.02522,4930.64534028,-80.0828112955
-118.519,0.6,6054.77678044,1.0,0.01,-84.4597,1.0,0.01,3.50449e-18,0.01,77.4224,-84.45968499,2,200,100,,1.0,117.33,-84.45968499,200.0,100.0,1.0,6054.77678044,-84.45968499
-102.574,0.6,3779.92227836,0.817707,0.00954742,-77.8663,1.05248,0.00419519,9.43366e-07,0.005,62.3552,-74.3442633863,1,200,100,0.0358404,1.86094,104.86,-74.3442633863,190.027302552,192.762546462,0.974578,3779.92227836,-74.3442633863
-125.071,0.6,8206.11590253,1.0,0.01,-91.0116,1.0,0.01,3.50449e-18,0.01,90.1335,-91.0116415794,2,200,100,,1.0,125.26,-91.0116415794,200.0,100.0,1.0,8206.11590253,-91.0116415794
-101.838,0.6,1360.17727419,0.165918,0.00940151,-76.8743,1.07441,0.000828499,2.06724e-06,0.005,59.0751,-69.9568772753,1,200,100,0.082908,1.88278,100.38,-69.9568772753,186.147981357,184.79573331,1.00132,1360.17727419,-69.9568772753
-102.553,0.6,1358.67779299,1.0,0.01,-68.5008,1.0,0.01,3.50449e-18,0.01,36.6755,-68.5007494932,2,200,100,,1.0,98.39,-68.5007494932,200.0,100.0,1.0,1358.67779299,-68.5007494932
-94.9126,0.6,2579.46486195,0.885748,0.0085992,-70.5978,1.01939,0.00438359,5.14302e-07,0.005,41.038,-73.6957951309,1,200,100,0.0209981,1.73755,105.32,-73.6957951309,196.19661555,195.988300211,1.0103,2579.46486195,-73.6957951309
-121.496,0.6,7136.64505671,1.0,0.01,-87.4366,1.0,0.01,3.50449e-18,0.01,84.0552,-87.4366305937,2,200,100,,1.0,120.35,-87.4366305937,200.0,100.0,1.0,7136.64505671,-87.4366305937
