MaxVanillaIw,AvgDiscRet,eRenyi2,MinNormIw,AvgVanillaIw,ESSRenyi,Bound,VarVanillaIw,IterType,MinVanillaIw,AvgNormIw,ESSClassic,VanillaAvgRet,VarNormIw,J,VarRet,AvgRet,VarDiscRet,BatchSize,VarJ,Delta,AvgEpLen,EpsThisIter,MaxNormIw
1.0,-490.35519153,1.0,0.00333333,1.0,500.0,-500.498,,2,1.0,0.00333333,299.999969474,-490.35519153,5.43914e-20,-487.511,3021.59245214,-490.35519153,3021.59245214,500,54.1716,0.9,500.0,100,0.00333333
1.0,-502.84073887,1.0,0.0025,1.0,500.0,-503.411,,2,1.0,0.0025,400.0,-502.84073887,5.4346e-20,-491.344,4320.85663324,-502.84073887,4320.85663324,500,57.5708,0.9,500.0,100,0.0025
50.2185,-494.646979471,2.48294,1.51677e-06,1.09182,201.374451458,-499.002,6.1545,1,0.00082802,0.002,81.2676249243,-494.646979471,2.06513e-05,-481.994,2961.9802857,-494.646979471,2961.9802857,500,89.7881,0.9,500.0,100,0.0919903
1.0,-477.561030417,1.0,0.01,1.0,500.0,-499.333,,2,1.0,0.01,100.0,-477.561030417,3.50449e-18,-477.561,2329.72498834,-477.561030417,2329.72498834,500,48.0253,0.9,500.0,100,0.01
1.0,-488.222974341,1.0,0.005,1.0,500.0,-498.287,,2,1.0,0.005,200.000000102,-488.222974341,2.1793e-19,-482.892,2840.09986211,-488.222974341,2840.09986211,500,50.8673,0.9,500.0,100,0.005
1.0,-479.445460327,1.0,0.00333333,1.0,500.0,-494.779,,2,1.0,0.00333333,299.999969474,-479.445460327,5.43914e-20,-481.743,2792.59752355,-479.445460327,2792.59752355,500,51.4702,0.9,500.0,100,0.00333333
1.0,-483.461859334,1.0,0.0025,1.0,500.0,-493.923,,2,1.0,0.0025,400.0,-483.461859334,5.4346e-20,-482.173,3032.63033795,-483.461859334,3032.63033795,500,52.3261,0.9,500.0,100,0.0025
23.5639,-482.446436674,1.954,1.22047e-07,1.026,255.885535578,-487.941,1.85754,1,6.26106e-05,0.002,181.091084978,-482.446436674,7.05829e-06,-473.25,2686.80890381,-482.446436674,2686.80890381,500,60.0566,0.9,500.0,100,0.0459333
1.0,-483.14467223,1.0,0.01,1.0,500.0,-503.728,,2,1.0,0.01,100.0,-483.14467223,3.50449e-18,-483.145,2538.66343857,-483.14467223,2538.66343857,500,50.1326,0.9,500.0,100,0.01
1.0,-486.014873485,1.0,0.005,1.0,500.0,-501.141,,2,1.0,0.005,200.000000102,-486.014873485,2.1793e-19,-484.58,4298.02830783,-486.014873485,4298.02830783,500,58.1913,0.9,500.0,100,0.005
1.0,-480.207457962,1.0,0.00333333,1.0,500.0,-496.644,,2,1.0,0.00333333,299.999969474,-480.207457962,5.43914e-20,-483.122,2109.86198116,-480.207457962,2109.86198116,500,54.3874,0.9,500.0,100,0.00333333
1.0,-476.495612409,1.0,0.0025,1.0,500.0,-493.176,,2,1.0,0.0025,400.0,-476.495612409,5.4346e-20,-481.466,2511.25143927,-476.495612409,2511.25143927,500,53.3691,0.9,500.0,100,0.0025
19.7041,-483.74057854,3.20222,1.03526e-07,0.924412,156.141562258,-487.206,2.67416,1,4.78506e-05,0.002,121.267802054,-483.74057854,1.25175e-05,-468.463,3266.54855351,-483.74057854,3266.54855351,500,75.7994,0.9,500.0,100,0.0426305
1.0,-485.966954624,1.0,0.01,1.0,500.0,-507.238,,2,1.0,0.01,100.0,-485.966954624,3.50449e-18,-485.967,2851.01900829,-485.966954624,2851.01900829,500,53.1273,0.9,500.0,100,0.01
1.0,-480.059433592,1.0,0.005,1.0,500.0,-498.718,,2,1.0,0.005,200.000000102,-480.059433592,2.1793e-19,-483.013,2769.82283638,-480.059433592,2769.82283638,500,52.8303,0.9,500.0,100,0.005
1.0,-485.217604877,1.0,0.00333333,1.0,500.0,-496.571,,2,1.0,0.00333333,299.999969474,-485.217604877,5.43914e-20,-483.748,2326.49212175,-485.217604877,2326.49212175,500,51.2788,0.9,500.0,100,0.00333333
1.0,-477.215719166,1.0,0.0025,1.0,500.0,-493.22,,2,1.0,0.0025,400.0,-477.215719166,5.4346e-20,-482.115,2056.73704356,-477.215719166,2056.73704356,500,49.8917,0.9,500.0,100,0.0025
9.89517,-486.843797633,2.14157,2.15926e-06,1.00419,233.473095317,-489.985,1.35876,1,0.00108415,0.002,213.242128926,-486.843797633,5.38979e-06,-475.05,3356.68803143,-486.843797633,3356.68803143,500,64.6513,0.9,500.0,100,0.0197078
1.0,-480.773048505,1.0,0.01,1.0,500.0,-501.592,,2,1.0,0.01,100.0,-480.773048505,3.50449e-18,-480.773,2344.74071068,-480.773048505,2344.74071068,500,48.1798,0.9,500.0,100,0.01
1.0,-488.410896098,1.0,0.005,1.0,500.0,-500.28,,2,1.0,0.005,200.000000102,-488.410896098,2.1793e-19,-484.592,3331.83084183,-488.410896098,3331.83084183,500,53.1459,0.9,500.0,100,0.005
1.0,-479.811683057,1.0,0.00333333,1.0,500.0,-495.808,,2,1.0,0.00333333,299.999969474,-479.811683057,5.43914e-20,-482.999,2901.32144038,-479.811683057,2901.32144038,500,53.3433,0.9,500.0,100,0.00333333
1.0,-480.664753217,1.0,0.0025,1.0,500.0,-493.508,,2,1.0,0.0025,400.0,-480.664753217,5.4346e-20,-482.415,2295.52773978,-480.664753217,2295.52773978,500,51.9932,0.9,500.0,100,0.0025
8.32695,-479.208703154,2.08234,1.35445e-07,1.02745,240.114596318,-489.1,1.14865,1,6.95815e-05,0.002,239.701560785,-479.208703154,4.35242e-06,-474.782,2365.05407348,-479.208703154,2365.05407348,500,68.5074,0.9,500.0,100,0.016209
1.0,-477.609629301,1.0,0.01,1.0,500.0,-499.54,,2,1.0,0.01,100.0,-477.609629301,3.50449e-18,-477.61,2615.74250881,-477.609629301,2615.74250881,500,50.888,0.9,500.0,100,0.01
1.0,-482.178619948,1.0,0.005,1.0,500.0,-497.912,,2,1.0,0.005,200.000000102,-482.178619948,2.1793e-19,-479.894,2994.02435161,-482.178619948,2994.02435161,500,52.7452,0.9,500.0,100,0.005
1.0,-471.638468945,1.0,0.00333333,1.0,500.0,-491.854,,2,1.0,0.00333333,299.999969474,-471.638468945,5.43914e-20,-477.142,2274.96030536,-471.638468945,2274.96030536,500,51.1917,0.9,500.0,100,0.00333333
1.0,-483.408512151,1.0,0.0025,1.0,500.0,-491.449,,2,1.0,0.0025,400.0,-483.408512151,5.4346e-20,-478.709,3699.63285064,-483.408512151,3699.63285064,500,53.7444,0.9,500.0,100,0.0025
19.4552,-474.973283629,2.14428,3.07624e-05,1.02404,233.178559357,-485.398,1.70076,1,0.0157509,0.002,190.940760329,-474.973283629,6.48743e-06,-468.711,2650.46595451,-474.973283629,2650.46595451,500,61.7071,0.9,500.0,100,0.0379972
1.0,-478.124247551,1.0,0.01,1.0,500.0,-497.996,,2,1.0,0.01,100.0,-478.124247551,3.50449e-18,-478.124,1979.63100107,-478.124247551,1979.63100107,500,44.27,0.9,500.0,100,0.01
1.0,-471.692911846,1.0,0.005,1.0,500.0,-490.159,,2,1.0,0.005,200.000000102,-471.692911846,2.1793e-19,-474.909,2013.87732384,-471.692911846,2013.87732384,500,44.5772,0.9,500.0,100,0.005
1.0,-472.981998058,1.0,0.00333333,1.0,500.0,-486.953,,2,1.0,0.00333333,299.999969474,-472.981998058,5.43914e-20,-474.266,2372.77164426,-472.981998058,2372.77164426,500,45.9194,0.9,500.0,100,0.00333333
1.0,-482.432321813,1.0,0.0025,1.0,500.0,-487.295,,2,1.0,0.0025,400.0,-482.432321813,5.4346e-20,-476.308,2754.14284806,-482.432321813,2754.14284806,500,47.7032,0.9,500.0,100,0.0025
136.019,-471.634510426,4.50363,2.15681e-05,1.19592,111.021432201,-475.255,38.9032,1,0.0128968,0.002,17.7641743931,-471.634510426,0.000108804,-454.401,2044.36045202,-471.634510426,2044.36045202,500,245.581,0.9,500.0,100,0.227473
1.0,-478.802425751,1.0,0.01,1.0,500.0,-500.602,,2,1.0,0.01,100.0,-478.802425751,3.50449e-18,-478.802,2534.20888529,-478.802425751,2534.20888529,500,50.0886,0.9,500.0,100,0.01
1.0,-476.818480519,1.0,0.005,1.0,500.0,-493.225,,2,1.0,0.005,200.000000102,-476.818480519,2.1793e-19,-477.81,3131.17275176,-476.818480519,3131.17275176,500,52.9655,0.9,500.0,100,0.005
1.0,-487.631627532,1.0,0.00333333,1.0,500.0,-493.67,,2,1.0,0.00333333,299.999969474,-487.631627532,5.43914e-20,-481.084,2099.64048604,-487.631627532,2099.64048604,500,50.8384,0.9,500.0,100,0.00333333
1.0,-478.821623248,1.0,0.0025,1.0,500.0,-491.418,,2,1.0,0.0025,400.0,-478.821623248,5.4346e-20,-480.519,2571.75125474,-478.821623248,2571.75125474,500,50.7531,0.9,500.0,100,0.0025
43.8983,-474.570806351,3.20757,7.32996e-06,1.00642,155.881262914,-483.47,4.83284,1,0.00368852,0.002,86.7783270325,-474.570806351,1.90854e-05,-466.009,2362.58588838,-474.570806351,2362.58588838,500,122.706,0.9,500.0,100,0.0872363
1.0,-485.134205913,1.0,0.01,1.0,500.0,-508.067,,2,1.0,0.01,100.0,-485.134205913,3.50449e-18,-485.134,2892.06097096,-485.134205913,2892.06097096,500,53.5083,0.9,500.0,100,0.01
1.0,-477.75086422,1.0,0.005,1.0,500.0,-497.658,,2,1.0,0.005,200.000000102,-477.75086422,2.1793e-19,-481.443,2278.85807281,-477.75086422,2278.85807281,500,50.7271,0.9,500.0,100,0.005
1.0,-475.572302857,1.0,0.00333333,1.0,500.0,-492.726,,2,1.0,0.00333333,299.999969474,-475.572302857,5.43914e-20,-479.486,3137.99086236,-475.572302857,3137.99086236,500,52.5232,0.9,500.0,100,0.00333333
1.0,-480.928596692,1.0,0.0025,1.0,500.0,-491.414,,2,1.0,0.0025,400.0,-480.928596692,5.4346e-20,-479.846,2135.07371655,-480.928596692,2135.07371655,500,50.9689,0.9,500.0,100,0.0025
210.807,-483.856294321,4.05967,2.24992e-06,1.4857,123.162706522,-481.232,90.039,1,0.00167135,0.002,11.9875330133,-483.856294321,0.000163166,-460.386,2694.00954963,-483.856294321,2694.00954963,500,169.874,0.9,500.0,100,0.283781
1.0,-479.762278207,1.0,0.01,1.0,500.0,-500.727,,2,1.0,0.01,100.0,-479.762278207,3.50449e-18,-479.762,2993.72042481,-479.762278207,2993.72042481,500,54.4406,0.9,500.0,100,0.01
1.0,-472.119409725,1.0,0.005,1.0,500.0,-490.765,,2,1.0,0.005,200.000000102,-472.119409725,2.1793e-19,-475.941,2503.65801154,-472.119409725,2503.65801154,500,52.3049,0.9,500.0,100,0.005
1.0,-475.458229537,1.0,0.00333333,1.0,500.0,-487.884,,2,1.0,0.00333333,299.999969474,-475.458229537,5.43914e-20,-475.78,1979.66474635,-475.458229537,1979.66474635,500,49.7716,0.9,500.0,100,0.00333333
1.0,-477.341834457,1.0,0.0025,1.0,500.0,-487.578,,2,1.0,0.0025,400.0,-477.341834457,5.4346e-20,-476.17,2404.081714,-477.341834457,2404.081714,500,49.5316,0.9,500.0,100,0.0025
16.3886,-473.822612151,2.33403,1.23946e-06,1.0613,214.221389778,-480.953,1.82932,1,0.00065772,0.002,190.777593502,-473.822612151,6.4964e-06,-465.365,3114.80690869,-473.822612151,3114.80690869,500,82.9112,0.9,500.0,100,0.030884
1.0,-477.604281536,1.0,0.01,1.0,500.0,-498.001,,2,1.0,0.01,100.0,-477.604281536,3.50449e-18,-477.604,2264.89233861,-477.604281536,2264.89233861,500,47.3523,0.9,500.0,100,0.01
1.0,-476.203675615,1.0,0.005,1.0,500.0,-492.004,,2,1.0,0.005,200.000000102,-476.203675615,2.1793e-19,-476.904,2910.05164365,-476.203675615,2910.05164365,500,50.6171,0.9,500.0,100,0.005
1.0,-481.260404733,1.0,0.00333333,1.0,500.0,-490.685,,2,1.0,0.00333333,299.999969474,-481.260404733,5.43914e-20,-478.356,2552.95556678,-481.260404733,2552.95556678,500,50.5445,0.9,500.0,100,0.00333333
1.0,-476.233504768,1.0,0.0025,1.0,500.0,-488.502,,2,1.0,0.0025,400.0,-476.233504768,5.4346e-20,-477.825,2134.86044012,-476.233504768,2134.86044012,500,49.4498,0.9,500.0,100,0.0025
26.852,-476.307619511,2.27871,4.19743e-06,1.11426,219.422632814,-483.223,3.12391,1,0.00233851,0.002,142.407219872,-476.307619511,1.00644e-05,-468.808,2557.70644239,-476.307619511,2557.70644239,500,91.8877,0.9,500.0,100,0.048197
1.0,-480.398623255,1.0,0.01,1.0,500.0,-502.593,,2,1.0,0.01,100.0,-480.398623255,3.50449e-18,-480.399,2720.26583813,-480.398623255,2720.26583813,500,51.8947,0.9,500.0,100,0.01
1.0,-484.882186085,1.0,0.005,1.0,500.0,-498.334,,2,1.0,0.005,200.000000102,-484.882186085,2.1793e-19,-482.64,3076.2439724,-484.882186085,3076.2439724,500,53.6125,0.9,500.0,100,0.005
1.0,-478.783852994,1.0,0.00333333,1.0,500.0,-494.169,,2,1.0,0.00333333,299.999969474,-478.783852994,5.43914e-20,-481.355,2480.02421385,-478.783852994,2480.02421385,500,52.3251,0.9,500.0,100,0.00333333
1.0,-479.119720387,1.0,0.0025,1.0,500.0,-491.893,,2,1.0,0.0025,400.0,-479.119720387,5.4346e-20,-480.796,2965.14418155,-479.119720387,2965.14418155,500,52.8038,0.9,500.0,100,0.0025
11.0644,-482.936653258,2.78641,2.6217e-09,1.11173,179.44240496,-483.12,2.18117,1,1.45731e-06,0.002,181.076342668,-482.936653258,7.05919e-06,-466.552,2792.80851102,-482.936653258,2792.80851102,500,89.3835,0.9,500.0,100,0.0199049
1.0,-485.81009323,1.0,0.01,1.0,500.0,-506.561,,2,1.0,0.01,100.0,-485.81009323,3.50449e-18,-485.81,2276.51801493,-485.81009323,2276.51801493,500,47.4737,0.9,500.0,100,0.01
1.0,-486.108003426,1.0,0.005,1.0,500.0,-500.872,,2,1.0,0.005,200.000000102,-486.108003426,2.1793e-19,-485.959,2445.78435152,-486.108003426,2445.78435152,500,48.3483,0.9,500.0,100,0.005
1.0,-481.703341475,1.0,0.00333333,1.0,500.0,-496.717,,2,1.0,0.00333333,299.999969474,-481.703341475,5.43914e-20,-484.54,2845.74761282,-481.703341475,2845.74761282,500,50.015,0.9,500.0,100,0.00333333
1.0,-470.277357727,1.0,0.0025,1.0,500.0,-492.236,,2,1.0,0.0025,400.0,-470.277357727,5.4346e-20,-480.975,2795.7288398,-470.277357727,2795.7288398,500,51.051,0.9,500.0,100,0.0025
244.264,-470.039720465,11.7471,1.03367e-05,1.45295,42.5635553454,-470.173,120.772,1,0.00750933,0.002,8.60656305443,-470.039720465,0.000228838,-435.651,2373.66301449,-470.039720465,2373.66301449,500,627.436,0.9,500.0,100,0.336233
1.0,-475.066353347,1.0,0.01,1.0,500.0,-496.909,,2,1.0,0.01,100.0,-475.066353347,3.50449e-18,-475.066,2669.9210572,-475.066353347,2669.9210572,500,51.4123,0.9,500.0,100,0.01
1.0,-478.831448128,1.0,0.005,1.0,500.0,-492.918,,2,1.0,0.005,200.000000102,-478.831448128,2.1793e-19,-476.949,3281.94116005,-478.831448128,3281.94116005,500,54.3113,0.9,500.0,100,0.005
1.0,-475.849440722,1.0,0.00333333,1.0,500.0,-489.621,,2,1.0,0.00333333,299.999969474,-475.849440722,5.43914e-20,-476.582,2326.68301235,-475.849440722,2326.68301235,500,52.2929,0.9,500.0,100,0.00333333
1.0,-479.68750943,1.0,0.0025,1.0,500.0,-488.65,,2,1.0,0.0025,400.0,-479.68750943,5.4346e-20,-477.359,2525.2996302,-479.68750943,2525.2996302,500,51.7468,0.9,500.0,100,0.0025
159.018,-465.313083256,3.39456,1.28282e-07,1.30558,147.294459405,-478.411,51.6448,1,8.37409e-05,0.002,16.0061891909,-465.313083256,0.000121194,-459.803,1533.81929878,-465.313083256,1533.81929878,500,130.045,0.9,500.0,100,0.243597
1.0,-482.092434101,1.0,0.01,1.0,500.0,-506.314,,2,1.0,0.01,100.0,-482.092434101,3.50449e-18,-482.092,3222.51896345,-482.092434101,3222.51896345,500,56.4827,0.9,500.0,100,0.01
1.0,-481.097319299,1.0,0.005,1.0,500.0,-498.722,,2,1.0,0.005,200.000000102,-481.097319299,2.1793e-19,-481.595,2341.0615742,-481.097319299,2341.0615742,500,52.4807,0.9,500.0,100,0.005
1.0,-472.269687245,1.0,0.00333333,1.0,500.0,-492.471,,2,1.0,0.00333333,299.999969474,-472.269687245,5.43914e-20,-478.486,2220.44952315,-472.269687245,2220.44952315,500,50.8745,0.9,500.0,100,0.00333333
1.0,-475.450046279,1.0,0.0025,1.0,500.0,-489.838,,2,1.0,0.0025,400.0,-475.450046279,5.4346e-20,-477.727,2552.06619536,-475.450046279,2552.06619536,500,50.7398,0.9,500.0,100,0.0025
8.32965,-471.658189411,2.6795,1.37674e-09,0.935209,186.601804772,-482.641,1.48677,1,6.43769e-07,0.002,185.424984799,-471.658189411,6.79964e-06,-464.909,2550.04408874,-471.658189411,2550.04408874,500,78.754,0.9,500.0,100,0.0178135
1.0,-480.678668221,1.0,0.01,1.0,500.0,-501.191,,2,1.0,0.01,100.0,-480.678668221,3.50449e-18,-480.679,2434.05249608,-480.678668221,2434.05249608,500,49.0888,0.9,500.0,100,0.01
1.0,-473.690757848,1.0,0.005,1.0,500.0,-491.689,,2,1.0,0.005,200.000000102,-473.690757848,2.1793e-19,-477.185,1677.55512562,-473.690757848,1677.55512562,500,45.2488,0.9,500.0,100,0.005
1.0,-477.47107636,1.0,0.00333333,1.0,500.0,-489.738,,2,1.0,0.00333333,299.999969474,-477.47107636,5.43914e-20,-477.28,2802.84348584,-477.47107636,2802.84348584,500,47.8532,0.9,500.0,100,0.00333333
1.0,-483.480277841,1.0,0.0025,1.0,500.0,-490.123,,2,1.0,0.0025,400.0,-483.480277841,5.4346e-20,-478.83,3358.47775236,-483.480277841,3358.47775236,500,50.5557,0.9,500.0,100,0.0025
12.2687,-475.369126777,3.71646,7.80448e-10,0.957886,134.536793306,-483.645,2.77176,1,3.7379e-07,0.002,124.539206154,-475.369126777,1.20834e-05,-464.173,2057.27861073,-475.369126777,2057.27861073,500,93.2567,0.9,500.0,100,0.0256162
1.0,-483.714995514,1.0,0.01,1.0,500.0,-504.835,,2,1.0,0.01,100.0,-483.714995514,3.50449e-18,-483.715,2685.36522654,-483.714995514,2685.36522654,500,51.5608,0.9,500.0,100,0.01
1.0,-478.672596529,1.0,0.005,1.0,500.0,-496.415,,2,1.0,0.005,200.000000102,-478.672596529,2.1793e-19,-481.194,2687.05887836,-478.672596529,2687.05887836,500,51.6305,0.9,500.0,100,0.005
1.0,-478.907118918,1.0,0.00333333,1.0,500.0,-493.765,,2,1.0,0.00333333,299.999969474,-478.907118918,5.43914e-20,-480.432,2477.9555921,-478.907118918,2477.9555921,500,50.9512,0.9,500.0,100,0.00333333
1.0,-476.296814991,1.0,0.0025,1.0,500.0,-490.945,,2,1.0,0.0025,400.0,-476.296814991,5.4346e-20,-479.398,2316.65851176,-476.296814991,2316.65851176,500,50.2354,0.9,500.0,100,0.0025
4.05856,-475.163104393,1.77883,5.10059e-06,0.958832,281.084397817,-486.497,0.712809,1,0.00244531,0.002,281.883653252,-475.163104393,3.10133e-06,-472.723,2590.03643693,-475.163104393,2590.03643693,500,66.1622,0.9,500.0,100,0.00846563
1.0,-484.265355539,1.0,0.01,1.0,500.0,-505.551,,2,1.0,0.01,100.0,-484.265355539,3.50449e-18,-484.265,2654.85219718,-484.265355539,2654.85219718,500,51.267,0.9,500.0,100,0.01
1.0,-485.76184447,1.0,0.005,1.0,500.0,-500.48,,2,1.0,0.005,200.000000102,-485.76184447,2.1793e-19,-485.014,2074.30442021,-485.76184447,2074.30442021,500,48.389,0.9,500.0,100,0.005
1.0,-473.992135062,1.0,0.00333333,1.0,500.0,-493.968,,2,1.0,0.00333333,299.999969474,-473.992135062,5.43914e-20,-481.34,3102.21302878,-473.992135062,3102.21302878,500,51.105,0.9,500.0,100,0.00333333
1.0,-482.06712906,1.0,0.0025,1.0,500.0,-493.134,,2,1.0,0.0025,400.0,-482.06712906,5.4346e-20,-481.522,3403.55051264,-482.06712906,3403.55051264,500,52.927,0.9,500.0,100,0.0025
30.8094,-475.736320273,5.66092,7.00645e-11,0.960313,88.3248041707,-481.769,5.79623,1,3.36419e-08,0.002,68.7507657764,-475.736320273,2.51409e-05,-457.057,2314.87953823,-475.736320273,2314.87953823,500,124.141,0.9,500.0,100,0.0641653
1.0,-475.360376811,1.0,0.01,1.0,500.0,-495.54,,2,1.0,0.01,100.0,-475.360376811,3.50449e-18,-475.36,2438.32849688,-475.360376811,2438.32849688,500,49.1319,0.9,500.0,100,0.01
1.0,-479.304479424,1.0,0.005,1.0,500.0,-493.196,,2,1.0,0.005,200.000000102,-479.304479424,2.1793e-19,-477.332,3088.72730554,-479.304479424,3088.72730554,500,52.3429,0.9,500.0,100,0.005
1.0,-487.297180246,1.0,0.00333333,1.0,500.0,-493.606,,2,1.0,0.00333333,299.999969474,-487.297180246,5.43914e-20,-480.654,2748.97897495,-487.297180246,2748.97897495,500,52.4952,0.9,500.0,100,0.00333333
1.0,-480.800523434,1.0,0.0025,1.0,500.0,-491.908,,2,1.0,0.0025,400.0,-480.800523434,5.4346e-20,-480.691,3068.17501304,-480.800523434,3068.17501304,500,53.1619,0.9,500.0,100,0.0025
20.7982,-472.704803812,6.60968,1.31883e-13,0.981544,75.646625359,-480.727,5.64405,1,6.47243e-11,0.002,73.0291906116,-472.704803812,2.34332e-05,-454.934,2247.10989625,-472.704803812,2247.10989625,500,99.2502,0.9,500.0,100,0.0423785
1.0,-483.409965106,1.0,0.01,1.0,500.0,-503.773,,2,1.0,0.01,100.0,-483.409965106,3.50449e-18,-483.41,1981.04754511,-483.409965106,1981.04754511,500,44.2859,0.9,500.0,100,0.01
1.0,-482.218810251,1.0,0.005,1.0,500.0,-497.896,,2,1.0,0.005,200.000000102,-482.218810251,2.1793e-19,-482.814,2210.52102031,-482.218810251,2210.52102031,500,45.5542,0.9,500.0,100,0.005
1.0,-479.591958667,1.0,0.00333333,1.0,500.0,-494.054,,2,1.0,0.00333333,299.999969474,-479.591958667,5.43914e-20,-481.74,2511.51508538,-479.591958667,2511.51508538,500,47.0591,0.9,500.0,100,0.00333333
1.0,-476.216006539,1.0,0.0025,1.0,500.0,-491.023,,2,1.0,0.0025,400.0,-476.216006539,5.4346e-20,-480.359,2000.44961973,-476.216006539,2000.44961973,500,46.4947,0.9,500.0,100,0.0025
241.308,-480.390750284,8.37654,8.11079e-07,1.55969,59.6904949108,-476.69,121.32,1,0.000632515,0.002,9.84788596271,-480.390750284,0.000199488,-448.134,3037.94936877,-480.390750284,3037.94936877,500,258.447,0.9,500.0,100,0.309432
1.0,-480.145664936,1.0,0.01,1.0,500.0,-501.2,,2,1.0,0.01,100.0,-480.145664936,3.50449e-18,-480.146,2835.53693998,-480.145664936,2835.53693998,500,52.9828,0.9,500.0,100,0.01
1.0,-476.114650135,1.0,0.005,1.0,500.0,-493.018,,2,1.0,0.005,200.000000102,-476.114650135,2.1793e-19,-478.13,1774.45106484,-476.114650135,1774.45106484,500,47.8122,0.9,500.0,100,0.005
1.0,-482.706533412,1.0,0.00333333,1.0,500.0,-492.059,,2,1.0,0.00333333,299.999969474,-482.706533412,5.43914e-20,-479.656,1967.52203909,-482.706533412,1967.52203909,500,46.6684,0.9,500.0,100,0.00333333
1.0,-486.731512006,1.0,0.0025,1.0,500.0,-492.166,,2,1.0,0.0025,400.0,-486.731512006,5.4346e-20,-481.425,2213.35314985,-486.731512006,2213.35314985,500,46.8044,0.9,500.0,100,0.0025
252.338,-471.701488663,4.70599,2.52563e-07,1.64556,106.247616315,-482.005,135.861,1,0.000207803,0.002,9.78999001502,-471.701488663,0.000200692,-461.163,2343.9187452,-471.701488663,2343.9187452,500,170.477,0.9,500.0,100,0.30669
1.0,-473.662121613,1.0,0.01,1.0,500.0,-494.913,,2,1.0,0.01,100.0,-473.662121613,3.50449e-18,-473.662,3086.44052975,-473.662121613,3086.44052975,500,55.2773,0.9,500.0,100,0.01
1.0,-483.146224123,1.0,0.005,1.0,500.0,-493.431,,2,1.0,0.005,200.000000102,-483.146224123,2.1793e-19,-478.404,2184.47832215,-483.146224123,2184.47832215,500,51.299,0.9,500.0,100,0.005
1.0,-485.725074116,1.0,0.00333333,1.0,500.0,-493.129,,2,1.0,0.00333333,299.999969474,-485.725074116,5.43914e-20,-480.844,2934.80054607,-485.725074116,2934.80054607,500,52.2952,0.9,500.0,100,0.00333333
1.0,-479.89007799,1.0,0.0025,1.0,500.0,-491.245,,2,1.0,0.0025,400.0,-479.89007799,5.4346e-20,-480.606,2617.48969107,-479.89007799,2617.48969107,500,51.9528,0.9,500.0,100,0.0025
92.5849,-477.269411017,9.23841,2.20301e-09,1.31834,54.1218896621,-477.199,26.9462,1,1.45215e-06,0.002,30.3526596341,-477.269411017,6.20161e-05,-448.276,2282.99699957,-477.269411017,2282.99699957,500,271.371,0.9,500.0,100,0.140457
1.0,-479.468793119,1.0,0.01,1.0,500.0,-500.692,,2,1.0,0.01,100.0,-479.468793119,3.50449e-18,-479.469,1889.74633334,-479.468793119,1889.74633334,500,43.2533,0.9,500.0,100,0.01
1.0,-483.992992357,1.0,0.005,1.0,500.0,-497.539,,2,1.0,0.005,200.000000102,-483.992992357,2.1793e-19,-481.731,3242.39935044,-483.992992357,3242.39935044,500,50.4532,0.9,500.0,100,0.005
1.0,-472.483406894,1.0,0.00333333,1.0,500.0,-491.556,,2,1.0,0.00333333,299.999969474,-472.483406894,5.43914e-20,-478.648,2617.6464193,-472.483406894,2617.6464193,500,50.7922,0.9,500.0,100,0.00333333
1.0,-485.088635988,1.0,0.0025,1.0,500.0,-491.638,,2,1.0,0.0025,400.0,-485.088635988,5.4346e-20,-480.258,3257.32042058,-485.088635988,3257.32042058,500,52.4295,0.9,500.0,100,0.0025
247.468,-478.552765741,6.51823,3.25394e-11,1.48107,76.7079074378,-478.271,125.207,1,2.40965e-08,0.002,8.62586668008,-478.552765741,0.000228318,-452.286,2366.49790152,-478.552765741,2366.49790152,500,336.068,0.9,500.0,100,0.334175
1.0,-481.475719332,1.0,0.01,1.0,500.0,-505.004,,2,1.0,0.01,100.0,-481.475719332,3.50449e-18,-481.476,2508.63766634,-481.475719332,2508.63766634,500,49.8352,0.9,500.0,100,0.01
1.0,-471.335904611,1.0,0.005,1.0,500.0,-493.043,,2,1.0,0.005,200.000000102,-471.335904611,2.1793e-19,-476.406,1958.68768015,-471.335904611,1958.68768015,500,47.2973,0.9,500.0,100,0.005
1.0,-485.416398954,1.0,0.00333333,1.0,500.0,-492.993,,2,1.0,0.00333333,299.999969474,-485.416398954,5.43914e-20,-479.409,2997.63607161,-485.416398954,2997.63607161,500,49.9862,0.9,500.0,100,0.00333333
1.0,-480.053687648,1.0,0.0025,1.0,500.0,-491.335,,2,1.0,0.0025,400.0,-480.053687648,5.4346e-20,-479.57,2086.29570602,-480.053687648,2086.29570602,500,48.8917,0.9,500.0,100,0.0025
11.2251,-478.345777032,2.12969,2.15419e-05,0.998025,234.775671704,-486.568,1.31967,1,0.0107497,0.002,215.309094891,-478.345777032,5.29957e-06,-471.213,2426.61094583,-478.345777032,2426.61094583,500,74.5583,0.9,500.0,100,0.0224946
1.0,-474.890337569,1.0,0.01,1.0,500.0,-494.82,,2,1.0,0.01,100.0,-474.890337569,3.50449e-18,-474.89,2088.64774752,-474.890337569,2088.64774752,500,45.4726,0.9,500.0,100,0.01
1.0,-475.619884486,1.0,0.005,1.0,500.0,-493.081,,2,1.0,0.005,200.000000102,-475.619884486,2.1793e-19,-475.255,3200.64587655,-475.619884486,3200.64587655,500,51.1697,0.9,500.0,100,0.005
