IterType,ESSRenyi,ESSClassic,BatchSize,MinNormIw,J,AvgNormIw,eRenyi2,VarDiscRet,VarNormIw,Delta,MaxNormIw,MaxVanillaIw,SamplesThisIter,AvgVanillaIw,Bound,AvgRet,VarJ,AvgEpLen,EpsThisIter,VarRet,VarVanillaIw,AvgDiscRet,MinVanillaIw,VanillaAvgRet
1,100.0,8331.99942901,100,0.000120019,49.9775,0.000120019,1.0,3451.07299698,5.29459e-23,0.6,0.000120019,1.0,50000,1.0,43.8073,49.9774576808,58.7423,6.00096015362,8332,3451.07299698,,49.9774576808,1.0,49.9774576808
1,100.0,8559.00029792,100,0.000116836,48.387,0.000116836,1.0,3456.93843103,4.76512e-22,0.6,0.000116836,1.0,50000,1.0,37.0965,48.3870061741,58.7923,5.84180394906,8559,3456.93843103,,48.3870061741,1.0,48.3870061741
1,100.0,8300.999764,100,0.000120467,50.2019,0.000120467,1.0,3624.45928275,2.11784e-22,0.6,0.000120467,1.0,50000,1.0,44.0201,50.2018698947,60.1999,6.02337067823,8301,3624.45928275,,50.2018698947,1.0,50.2018698947
1,100.0,8425.0005017,100,0.000118694,49.3145,0.000118694,1.0,3782.13186621,2.11783e-22,0.6,0.000118694,1.0,50000,1.0,39.356,49.3145332111,61.4954,5.93471810089,8425,3782.13186621,,49.3145332111,1.0,49.3145332111
1,100.0,8381.00065265,100,0.000119318,49.627,0.000119318,1.0,4687.51342976,8.47134e-22,0.6,0.000119318,1.0,50000,1.0,25.0154,49.6269748255,68.4613,5.96587519389,8381,4687.51342976,,49.6269748255,1.0,49.6269748255
1,100.0,8223.00056105,100,0.00012161,50.7717,0.00012161,1.0,3842.49155231,,0.6,0.00012161,1.0,50000,1.0,43.3911,50.7717166061,61.9841,6.08050589809,8223,3842.49155231,,50.7717166061,1.0,50.7717166061
1,100.0,8466.99979521,100,0.000118106,49.0203,0.000118106,1.0,3814.02317675,4.76512e-22,0.6,0.000118106,1.0,50000,1.0,39.4394,49.020271362,61.7541,5.90527931971,8467,3814.02317675,,49.020271362,1.0,49.020271362
1,100.0,8409.99953365,100,0.000118906,49.4213,0.000118906,1.0,3984.67092574,2.11783e-22,0.6,0.000118906,1.0,50000,1.0,37.3168,49.421277072,63.1205,5.94530321046,8410,3984.67092574,,49.421277072,1.0,49.421277072
1,100.0,8501.00017991,100,0.000117633,48.7851,0.000117633,1.0,3351.30764728,2.11783e-22,0.6,0.000117633,1.0,50000,1.0,40.1967,48.7850620483,57.8871,5.88166098106,8501,3351.30764728,,48.7850620483,1.0,48.7850620483
1,100.0,8483.00003033,100,0.000117883,48.91,0.000117883,1.0,3320.68631572,8.47133e-22,0.6,0.000117883,1.0,50000,1.0,43.0604,48.9100509583,57.622,5.89414122362,8483,3320.68631572,,48.9100509583,1.0,48.9100509583
1,100.0,8515.00024922,100,0.00011744,48.6883,0.00011744,1.0,3319.39275803,2.11783e-22,0.6,0.00011744,1.0,50000,1.0,42.4955,48.6882659621,57.6108,5.87199060482,8515,3319.39275803,,48.6882659621,1.0,48.6882659621
1,100.0,8507.99954319,100,0.000117536,48.7356,0.000117536,1.0,3647.6454788,2.11783e-22,0.6,0.000117536,1.0,50000,1.0,38.9119,48.7355925131,60.3922,5.87682181476,8508,3647.6454788,,48.7355925131,1.0,48.7355925131
1,100.0,8551.99931207,100,0.000116932,48.4334,0.000116932,1.0,3366.32240974,8.47132e-22,0.6,0.000116932,1.0,50000,1.0,41.3737,48.4334375794,58.0167,5.84658559401,8552,3366.32240974,,48.4334375794,1.0,48.4334375794
1,100.0,8342.00016806,100,0.000119875,49.9058,0.000119875,1.0,3882.4357501,4.76513e-22,0.6,0.000119875,1.0,50000,1.0,42.2199,49.9058001239,62.3054,5.99376648286,8342,3882.4357501,,49.9058001239,1.0,49.9058001239
1,100.0,8587.99994309,100,0.000116442,48.1896,0.000116442,1.0,3383.41888614,4.76512e-22,0.6,0.000116442,1.0,50000,1.0,40.2622,48.1896364334,58.1638,5.82207731719,8588,3383.41888614,,48.1896364334,1.0,48.1896364334
