Delta,MaxNormIw,AvgNormIw,AvgEpLen,AvgVanillaIw,AvgDiscRet,VarRet,VarNormIw,VarVanillaIw,ESSRenyi,VarDiscRet,IterType,J,VarJ,MinNormIw,ESSClassic,eRenyi2,EpsThisIter,AvgRet,VanillaAvgRet,MaxVanillaIw,BatchSize,Bound,MinVanillaIw
0.2,0.010005385,0.010000002,500.0,1.0000349,4999.953943055764,0.0024609060677421813,1.3373127e-11,1.337408e-07,99.99998807907247,0.0024609060677421813,1,4999.955,0.049349155,0.009985397,99.99996948349519,1.0000001,100,4999.953943055764,4999.953943055764,1.0005734,100,3999.955,0.99857455
0.2,0.010006243,0.01,500.0,0.9999965,4999.949279607491,0.0027781140226300844,7.3407495e-12,7.3408444e-08,100.0,0.0027781140226300844,1,4999.9497,0.052428197,0.009993817,100.00000381471077,1.0,100,4999.949279607491,4999.949279607491,1.0006208,100,3999.9497,0.99937814
0.2,0.0100032,0.010000002,500.0,1.0000023,4999.951018452351,0.0022180630587648833,7.747791e-13,7.747729e-09,100.0,0.0022180630587648833,1,4999.9517,0.046861578,0.009996091,99.99998474124645,1.0,100,4999.951018452351,4999.951018452351,1.0003222,100,3999.9517,0.9996113
0.2,0.01,0.009999998,500.0,1.0,4999.961902064688,0.0017433290615660828,3.5044917e-18,,100.0,0.0017433290615660828,1,4999.962,0.041530263,0.01,100.0,1.0,100,4999.961902064688,4999.961902064688,1.0,100,3999.962,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.95902250532,0.0014440486869509964,3.5044917e-18,,100.0,0.0014440486869509964,1,4999.959,0.03780158,0.01,100.0,1.0,100,4999.95902250532,4999.95902250532,1.0,100,3999.959,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.947480868536,0.007336263539333009,3.5044917e-18,,100.0,0.007336263539333009,1,4999.9473,0.085223466,0.01,100.0,1.0,100,4999.947480868536,4999.947480868536,1.0,100,3999.9473,1.0
0.2,0.0100149475,0.01,500.0,0.9999572,4999.950381858554,0.0029534391585710608,4.241759e-11,4.2413902e-07,99.99996423722592,0.0029534391585710608,1,4999.9507,0.054068312,0.009983268,99.99996566626393,1.0000004,100,4999.950381858554,4999.950381858554,1.0014518,100,3999.9507,0.99828404
0.2,0.01,0.009999998,500.0,1.0,4999.950567182122,0.002354662094069886,3.5044917e-18,,100.0,0.002354662094069886,1,4999.95,0.04828435,0.01,100.0,1.0,100,4999.950567182122,4999.950567182122,1.0,100,3999.9502,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.9473601398095,0.0027018295145229054,3.5044917e-18,,100.0,0.0027018295145229054,1,4999.9478,0.051713087,0.01,100.0,1.0,100,4999.9473601398095,4999.9473601398095,1.0,100,3999.9478,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.951740313603,0.0024031825152695738,3.5044917e-18,,100.0,0.0024031825152695738,1,4999.952,0.04877194,0.01,100.0,1.0,100,4999.951740313603,4999.951740313603,1.0,100,3999.9521,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.9499943494,0.0033252801583598364,3.5044917e-18,,100.0,0.0033252801583598364,1,4999.95,0.05736663,0.01,100.0,1.0,100,4999.9499943494,4999.9499943494,1.0,100,3999.9502,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.956409430087,0.001851250022381273,3.5044917e-18,,100.0,0.001851250022381273,1,4999.9565,0.0427979,0.01,100.0,1.0,100,4999.956409430087,4999.956409430087,1.0,100,3999.9565,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.944941650685,0.005150393623835096,3.5044917e-18,,100.0,0.005150393623835096,1,4999.945,0.07141827,0.01,100.0,1.0,100,4999.944941650685,4999.944941650685,1.0,100,3999.9448,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.95871919646,0.00227276061076962,3.5044917e-18,,100.0,0.00227276061076962,1,4999.9585,0.04745074,0.01,100.0,1.0,100,4999.95871919646,4999.95871919646,1.0,100,3999.9585,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.945560505932,0.003709488366090401,3.5044917e-18,,100.0,0.003709488366090401,1,4999.9453,0.06060208,0.01,100.0,1.0,100,4999.945560505932,4999.945560505932,1.0,100,3999.9453,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.953440061246,0.0016510144554928118,3.5044917e-18,,100.0,0.0016510144554928118,1,4999.953,0.0404291,0.01,100.0,1.0,100,4999.953440061246,4999.953440061246,1.0,100,3999.9531,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.941225962556,0.002006647612307097,3.5044917e-18,,100.0,0.002006647612307097,1,4999.9414,0.044557102,0.01,100.0,1.0,100,4999.941225962556,4999.941225962556,1.0,100,3999.9414,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.949279415199,0.002976663067734501,3.5044917e-18,,100.0,0.002976663067734501,1,4999.949,0.054282404,0.01,100.0,1.0,100,4999.949279415199,4999.949279415199,1.0,100,3999.9492,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.935309422077,0.017176791444760905,3.5044917e-18,,100.0,0.017176791444760905,1,4999.9346,0.1303936,0.01,100.0,1.0,100,4999.935309422077,4999.935309422077,1.0,100,3999.9346,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.956343820207,0.0016017083159648507,3.5044917e-18,,100.0,0.0016017083159648507,1,4999.9565,0.039812803,0.01,100.0,1.0,100,4999.956343820207,4999.956343820207,1.0,100,3999.9565,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.959308395024,0.0014291504382536546,3.5044917e-18,,100.0,0.0014291504382536546,1,4999.9595,0.03759718,0.01,100.0,1.0,100,4999.959308395024,4999.959308395024,1.0,100,3999.9595,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.952028984044,0.0026379229723897243,3.5044917e-18,,100.0,0.0026379229723897243,1,4999.952,0.05109627,0.01,100.0,1.0,100,4999.952028984044,4999.952028984044,1.0,100,3999.9521,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.94219529455,0.013108132405640288,3.5044917e-18,,100.0,0.013108132405640288,1,4999.9424,0.11391167,0.01,100.0,1.0,100,4999.94219529455,4999.94219529455,1.0,100,3999.9424,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.950275249594,0.002267815241689719,3.5044917e-18,,100.0,0.002267815241689719,1,4999.95,0.047391385,0.01,100.0,1.0,100,4999.950275249594,4999.950275249594,1.0,100,3999.9502,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.947585300539,0.0020981170325676084,3.5044917e-18,,100.0,0.0020981170325676084,1,4999.9473,0.04558424,0.01,100.0,1.0,100,4999.947585300539,4999.947585300539,1.0,100,3999.9473,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.961298355085,0.0015806705961165075,3.5044917e-18,,100.0,0.0015806705961165075,1,4999.9614,0.039549846,0.01,100.0,1.0,100,4999.961298355085,4999.961298355085,1.0,100,3999.9614,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.951928974497,0.0034216313616593644,3.5044917e-18,,100.0,0.0034216313616593644,1,4999.9517,0.058210105,0.01,100.0,1.0,100,4999.951928974497,4999.951928974497,1.0,100,3999.9517,1.0
0.2,0.0100015355,0.009999999,500.0,1.0000077,4999.952366075411,0.0025683123065948924,4.594068e-13,4.5939754e-09,99.99980926550052,0.0025683123065948924,1,4999.953,0.050452046,0.009997883,99.99999237066528,1.0000019,100,4999.952366075411,4999.952366075411,1.0001613,100,3999.9521,0.99979603
0.2,0.01,0.009999998,500.0,1.0,4999.958613592612,0.0029251182027935064,3.5044917e-18,,100.0,0.0029251182027935064,1,4999.959,0.053815857,0.01,100.0,1.0,100,4999.958613592612,4999.958613592612,1.0,100,3999.959,1.0
0.2,0.010028198,0.010000002,500.0,0.9999871,4999.948614550935,0.002106491248175471,7.955856e-11,7.955627e-07,99.99996423722592,0.002106491248175471,1,4999.949,0.045672875,0.009965443,99.99990081666604,1.0000004,100,4999.948614550935,4999.948614550935,1.0028069,100,3999.949,0.9965314
0.2,0.010039145,0.01,500.0,1.0001303,4999.958070248376,0.0016806720264092591,1.2473146e-10,1.247648e-06,99.99995231630692,0.0016806720264092591,1,4999.9585,0.040837795,0.009984133,99.999874131511,1.0000005,100,4999.958070248376,4999.958070248376,1.0040454,100,3999.9585,0.9985434
0.2,0.01,0.009999998,500.0,1.0,4999.954130444362,0.002023605005844183,3.5044917e-18,,100.0,0.002023605005844183,1,4999.954,0.04476407,0.01,100.0,1.0,100,4999.954130444362,4999.954130444362,1.0,100,3999.954,1.0
0.2,0.010007662,0.01,500.0,1.0000091,4999.959535304887,0.0023509966718256005,4.2987808e-11,4.2988364e-07,99.99997615814777,0.0023509966718256005,1,4999.96,0.04820359,0.009955399,99.99994659474454,1.0000002,100,4999.959535304887,4999.959535304887,1.0007752,100,3999.96,0.9955489
0.2,0.01000835,0.009999999,500.0,0.9999145,4999.957387755451,0.001673802306561591,3.044487e-11,3.043931e-07,99.99998807907247,0.001673802306561591,1,4999.958,0.040715415,0.0099741975,99.99998092488644,1.0000001,100,4999.957387755451,4999.957387755451,1.0007495,100,3999.958,0.99733454
0.2,0.01,0.009999998,500.0,1.0,4999.955866668428,0.001964630223266208,3.5044917e-18,,100.0,0.001964630223266208,1,4999.956,0.044097718,0.01,100.0,1.0,100,4999.955866668428,4999.955866668428,1.0,100,3999.956,1.0
0.2,0.010009432,0.01,500.0,1.0000676,4999.940261724374,0.0037840925452815115,8.231381e-12,8.232709e-08,100.0,0.0037840925452815115,1,4999.941,0.06123128,0.009996281,99.9999771133674,1.0,100,4999.940261724374,4999.940261724374,1.0010109,100,3999.941,0.99969566
0.2,0.01,0.009999998,500.0,1.0,4999.947056140145,0.0024343190353132956,3.5044917e-18,,100.0,0.0024343190353132956,1,4999.9473,0.049099736,0.01,100.0,1.0,100,4999.947056140145,4999.947056140145,1.0,100,3999.9473,1.0
0.2,0.010010719,0.01,500.0,0.99996644,4999.9477289293745,0.002443689636670261,3.1319197e-11,3.1316554e-07,99.99997615814777,0.002443689636670261,1,4999.948,0.04916915,0.009985795,99.99996185175765,1.0000002,100,4999.9477289293745,4999.9477289293745,1.0010383,100,3999.9482,0.998546
0.2,0.01,0.009999998,500.0,1.0,4999.954380113485,0.0019466021262277528,3.5044917e-18,,100.0,0.0019466021262277528,1,4999.954,0.043880377,0.01,100.0,1.0,100,4999.954380113485,4999.954380113485,1.0,100,3999.954,1.0
0.2,0.010008551,0.01,500.0,1.0000136,4999.960556523983,0.00141109742807603,5.995159e-12,5.995147e-08,100.0,0.00141109742807603,1,4999.961,0.03739539,0.0099957865,99.9999885560646,1.0,100,4999.960556523983,4999.960556523983,1.0008687,100,3999.961,0.99959224
0.2,0.01,0.009999998,500.0,1.0,4999.9546227453975,0.0018179405436572326,3.5044917e-18,,100.0,0.0018179405436572326,1,4999.9546,0.042450853,0.01,100.0,1.0,100,4999.9546227453975,4999.9546227453975,1.0,100,3999.9546,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.950029658342,0.00271338917122617,3.5044917e-18,,100.0,0.00271338917122617,1,4999.95,0.051830795,0.01,100.0,1.0,100,4999.950029658342,4999.950029658342,1.0,100,3999.9502,1.0
0.2,0.010010012,0.01,500.0,1.0000317,4999.948015356791,0.002110525009044608,1.14364984e-11,1.1436987e-07,99.99998807907247,0.002110525009044608,1,4999.9487,0.04572698,0.009992729,99.99998092712029,1.0000001,100,4999.948015356791,4999.948015356791,1.001033,100,3999.9487,0.99930453
0.2,0.010004127,0.01,500.0,1.0000138,4999.95171688003,0.002603376438147764,1.1446711e-11,1.14467475e-07,100.0,0.002603376438147764,1,4999.952,0.050748326,0.009987297,99.99997711213639,1.0,100,4999.95171688003,4999.95171688003,1.0004265,100,3999.9521,0.9987435
0.2,0.0100022135,0.01,500.0,0.9999975,4999.9459410118625,0.002460714250748912,1.5252112e-12,1.5252263e-08,100.0,0.002460714250748912,1,4999.9463,0.049355336,0.009995996,99.9999923705867,1.0,100,4999.9459410118625,4999.9459410118625,1.0002189,100,3999.9463,0.9995971
0.2,0.01,0.009999998,500.0,1.0,4999.958220495929,0.0022979575632253177,3.5044917e-18,,100.0,0.0022979575632253177,1,4999.9585,0.04771295,0.01,100.0,1.0,100,4999.958220495929,4999.958220495929,1.0,100,3999.9585,1.0
0.2,0.010017326,0.01,500.0,0.9999622,4999.949969299014,0.002518544594389682,7.668731e-11,7.6681584e-07,99.99996423722592,0.002518544594389682,1,4999.9507,0.049887896,0.009968804,99.99992370321696,1.0000004,100,4999.949969299014,4999.949969299014,1.0016948,100,3999.9507,0.99684274
0.2,0.01,0.009999998,500.0,1.0,4999.949598949736,0.0025961970803077745,3.5044917e-18,,100.0,0.0025961970803077745,1,4999.9497,0.05069942,0.01,100.0,1.0,100,4999.949598949736,4999.949598949736,1.0,100,3999.9497,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.950877960397,0.0023093021931837087,3.5044917e-18,,100.0,0.0023093021931837087,1,4999.9507,0.047796648,0.01,100.0,1.0,100,4999.950877960397,4999.950877960397,1.0,100,3999.9507,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.952786964649,0.00261686703066774,3.5044917e-18,,100.0,0.00261686703066774,1,4999.953,0.050901275,0.01,100.0,1.0,100,4999.952786964649,4999.952786964649,1.0,100,3999.9531,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.957689409607,0.0018878430311455767,3.5044917e-18,,100.0,0.0018878430311455767,1,4999.9575,0.043211427,0.01,100.0,1.0,100,4999.957689409607,4999.957689409607,1.0,100,3999.9575,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.946594078107,0.0024488372640650903,3.5044917e-18,,100.0,0.0024488372640650903,1,4999.9463,0.049215138,0.01,100.0,1.0,100,4999.946594078107,4999.946594078107,1.0,100,3999.9463,1.0
0.2,0.010006099,0.010000002,500.0,1.0000111,4999.948325705187,0.002388154174644002,4.120976e-12,4.1210047e-08,100.0,0.002388154174644002,1,4999.9487,0.048629917,0.009996161,99.9999809267274,1.0,100,4999.948325705187,4999.948325705187,1.000621,100,3999.9487,0.9996272
0.2,0.010022144,0.010000002,500.0,0.99985605,4999.951396426039,0.0022813677694615247,1.0109841e-10,1.0106987e-06,99.99996423722592,0.0022813677694615247,1,4999.952,0.047508087,0.009946623,99.99987409698326,1.0000004,100,4999.951396426039,4999.951396426039,1.0020701,100,3999.9521,0.99451905
0.2,0.010001865,0.01,500.0,0.9999986,4999.931574037938,0.02485814312259261,2.38527e-12,2.385131e-08,100.0,0.02485814312259261,1,4999.932,0.15676594,0.009992194,99.99999237059542,1.0,100,4999.931574037938,4999.931574037938,1.0001851,100,3999.9321,0.9992181
0.2,0.010005946,0.010000003,500.0,1.0000293,4999.937918169765,0.004244238263563021,1.4813963e-11,1.4815252e-07,99.99998807907247,0.004244238263563021,1,4999.939,0.06479583,0.009983227,99.99994659582424,1.0000001,100,4999.937918169765,4999.937918169765,1.000624,100,3999.939,0.9983519
0.2,0.01,0.009999998,500.0,1.0,4999.951820055378,0.0026173486032832816,3.5044917e-18,,100.0,0.0026173486032832816,1,4999.9517,0.05090301,0.01,100.0,1.0,100,4999.951820055378,4999.951820055378,1.0,100,3999.9517,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.948947414883,0.0025950639505424463,3.5044917e-18,,100.0,0.0025950639505424463,1,4999.9487,0.05068385,0.01,100.0,1.0,100,4999.948947414883,4999.948947414883,1.0,100,3999.9487,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.959661881825,0.0017238347161163154,3.5044917e-18,,100.0,0.0017238347161163154,1,4999.9595,0.041283943,0.01,100.0,1.0,100,4999.959661881825,4999.959661881825,1.0,100,3999.9595,1.0
0.2,0.010021453,0.010000002,500.0,1.0000778,4999.960448105783,0.001811028756945283,6.547859e-11,6.5489064e-07,99.99996423722592,0.001811028756945283,1,4999.961,0.04231884,0.009987622,99.99992371203506,1.0000004,100,4999.960448105783,4999.960448105783,1.0022233,100,3999.961,0.9988399
0.2,0.010001391,0.01,500.0,0.9999971,4999.954904677283,0.002675011295694311,1.185935e-12,1.18597825e-08,100.0,0.002675011295694311,1,4999.9556,0.05148408,0.009995067,99.99999237058378,1.0,100,4999.954904677283,4999.954904677283,1.0001363,100,3999.9556,0.99950373
0.2,0.010011768,0.010000002,500.0,0.9999781,4999.947046330091,0.004780407552753989,6.158796e-11,6.158522e-07,99.99998807907247,0.004780407552753989,1,4999.9473,0.06867663,0.009965907,99.99991226009944,1.0000001,100,4999.947046330091,4999.947046330091,1.0011549,100,3999.9473,0.99656886
0.2,0.01,0.009999998,500.0,1.0,4999.959312793809,0.002156767478785979,3.5044917e-18,,100.0,0.002156767478785979,1,4999.959,0.046218004,0.01,100.0,1.0,100,4999.959312793809,4999.959312793809,1.0,100,3999.959,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.959676212242,0.0015561482775145648,3.5044917e-18,,100.0,0.0015561482775145648,1,4999.9595,0.039246608,0.01,100.0,1.0,100,4999.959676212242,4999.959676212242,1.0,100,3999.9595,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.9554861635015,0.001832602609954743,3.5044917e-18,,100.0,0.001832602609954743,1,4999.9556,0.04260396,0.01,100.0,1.0,100,4999.9554861635015,4999.9554861635015,1.0,100,3999.9556,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.950438673446,0.00476511891061084,3.5044917e-18,,100.0,0.00476511891061084,1,4999.95,0.068672396,0.01,100.0,1.0,100,4999.950438673446,4999.950438673446,1.0,100,3999.9502,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.961075915861,0.001868729280832258,3.5044917e-18,,100.0,0.001868729280832258,1,4999.961,0.043012258,0.01,100.0,1.0,100,4999.961075915861,4999.961075915861,1.0,100,3999.961,1.0
0.2,0.010001916,0.010000002,500.0,0.9999908,4999.937915600746,0.02496607504359701,2.5911057e-12,2.59102e-08,100.0,0.02496607504359701,1,4999.938,0.15706566,0.009990616,99.99998092634178,1.0,100,4999.937915600746,4999.937915600746,1.0001825,100,3999.938,0.9990524
0.2,0.01,0.009999998,500.0,1.0,4999.952888135822,0.0020355609968666128,3.5044917e-18,,100.0,0.0020355609968666128,1,4999.9526,0.044877805,0.01,100.0,1.0,100,4999.952888135822,4999.952888135822,1.0,100,3999.9526,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.9489840015685,0.002893399260143322,3.5044917e-18,,100.0,0.002893399260143322,1,4999.949,0.053500652,0.01,100.0,1.0,100,4999.9489840015685,4999.9489840015685,1.0,100,3999.9492,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.957833013049,0.00207112692918832,3.5044917e-18,,100.0,0.00207112692918832,1,4999.958,0.04529571,0.01,100.0,1.0,100,4999.957833013049,4999.957833013049,1.0,100,3999.958,1.0
0.2,0.010003896,0.01,500.0,0.99994415,4999.951344600016,0.0029387059654013867,8.84072e-12,8.8396824e-08,100.0,0.0029387059654013867,1,4999.952,0.05390674,0.009983761,100.00000762982107,1.0,100,4999.951344600016,4999.951344600016,1.0003338,100,3999.9521,0.99832034
0.2,0.010001307,0.009999999,500.0,0.9999968,4999.94499832319,0.003683269296085875,1.4162863e-12,1.4163526e-08,100.0,0.003683269296085875,1,4999.946,0.060375802,0.009994269,100.00000762941941,1.0,100,4999.94499832319,4999.94499832319,1.0001276,100,3999.9458,0.99942374
0.2,0.01,0.009999998,500.0,1.0,4999.954463812155,0.002926065334705433,3.5044917e-18,,100.0,0.002926065334705433,1,4999.9546,0.05382308,0.01,100.0,1.0,100,4999.954463812155,4999.954463812155,1.0,100,3999.9546,1.0
0.2,0.0100067975,0.010000002,500.0,1.0000403,4999.94965878149,0.005580664167711638,2.1856626e-11,2.1858482e-07,99.99998807907247,0.005580664167711638,1,4999.95,0.07419821,0.009976673,99.99996948365816,1.0000001,100,4999.94965878149,4999.94965878149,1.00072,100,3999.9502,0.9977075
0.2,0.01,0.009999998,500.0,1.0,4999.941792696102,0.004694918704348806,3.5044917e-18,,100.0,0.004694918704348806,1,4999.942,0.06819714,0.01,100.0,1.0,100,4999.941792696102,4999.941792696102,1.0,100,3999.942,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.956649373341,0.0022442115844170836,3.5044917e-18,,100.0,0.0022442115844170836,1,4999.9565,0.04714112,0.01,100.0,1.0,100,4999.956649373341,4999.956649373341,1.0,100,3999.9565,1.0
0.2,0.010006807,0.010000002,500.0,0.9999802,4999.952678910716,0.00238599771679873,6.1126503e-12,6.112374e-08,100.0,0.00238599771679873,1,4999.9536,0.048615787,0.009993529,99.99999618522746,1.0,100,4999.952678910716,4999.952678910716,1.0006609,100,3999.9536,0.99933314
0.2,0.01,0.009999998,500.0,1.0,4999.955000140762,0.0025870961299246376,3.5044917e-18,,100.0,0.0025870961299246376,1,4999.955,0.050597742,0.01,100.0,1.0,100,4999.955000140762,4999.955000140762,1.0,100,3999.955,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.947449541611,0.008373426863710657,3.5044917e-18,,100.0,0.008373426863710657,1,4999.9478,0.09104882,0.01,100.0,1.0,100,4999.947449541611,4999.947449541611,1.0,100,3999.9478,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.954536190202,0.002491503826218508,3.5044917e-18,,100.0,0.002491503826218508,1,4999.9546,0.04967942,0.01,100.0,1.0,100,4999.954536190202,4999.954536190202,1.0,100,3999.9546,1.0
0.2,0.010280933,0.009999999,499.79,0.9948123,4997.748230963979,483.8582955677974,9.7584355e-08,0.000965745,99.95874676927147,483.8582955677974,1,4998.2173,17.260706,0.007869506,99.9034804413715,1.0004127,100,4997.748230963979,4997.748230963979,1.0227599,100,3998.011,0.7828682
0.2,0.010029578,0.01,500.0,1.0000178,4999.946352772335,0.0032598505421705896,1.9522463e-10,1.9523109e-06,99.99988079085256,0.0032598505421705896,1,4999.9473,0.05673441,0.0099729365,99.99981689803761,1.0000012,100,4999.946352772335,4999.946352772335,1.0029756,100,3999.9468,0.9973114
0.2,0.010007858,0.01,500.0,1.0000116,4999.9527199980475,0.002413957914071368,1.07918206e-11,1.0792161e-07,99.99998807907247,0.002413957914071368,1,4999.953,0.04886244,0.009987674,99.99997711208401,1.0000001,100,4999.9527199980475,4999.9527199980475,1.0007974,100,3999.9531,0.9987789
0.2,0.01,0.009999998,500.0,1.0,4999.959788887854,0.0020872509277993392,3.5044917e-18,,100.0,0.0020872509277993392,1,4999.96,0.04548866,0.01,100.0,1.0,100,4999.959788887854,4999.959788887854,1.0,100,3999.96,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.951701418132,0.0026147439950520504,3.5044917e-18,,100.0,0.0026147439950520504,1,4999.952,0.050878435,0.01,100.0,1.0,100,4999.951701418132,4999.951701418132,1.0,100,3999.9521,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.954878780481,0.002611833271245147,3.5044917e-18,,100.0,0.002611833271245147,1,4999.955,0.05086414,0.01,100.0,1.0,100,4999.954878780481,4999.954878780481,1.0,100,3999.955,1.0
0.2,0.01000826,0.01,500.0,0.99998885,4999.947652590355,0.006566954132848322,5.8213136e-11,5.821224e-07,99.99997615814777,0.006566954132848322,1,4999.948,0.08040053,0.009956374,99.99994659366479,1.0000002,100,4999.947652590355,4999.947652590355,1.0008148,100,3999.9482,0.9956263
0.2,0.01,0.009999998,500.0,1.0,4999.941051374974,0.00340568262243742,3.5044917e-18,,100.0,0.00340568262243742,1,4999.941,0.058073744,0.01,100.0,1.0,100,4999.941051374974,4999.941051374974,1.0,100,3999.941,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.943296166342,0.00452695329169617,3.5044917e-18,,100.0,0.00452695329169617,1,4999.9434,0.066943444,0.01,100.0,1.0,100,4999.943296166342,4999.943296166342,1.0,100,3999.9434,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.958648384058,0.0016608665623079276,3.5044917e-18,,100.0,0.0016608665623079276,1,4999.9585,0.040565416,0.01,100.0,1.0,100,4999.958648384058,4999.958648384058,1.0,100,3999.9585,1.0
0.2,0.011895486,0.01,495.02,0.98604614,4950.040853344684,248997.04105552903,3.0009119e-06,0.029177478,97.9132267820188,248997.04105552903,1,4976.394,235.5818,0.004375856,97.11480417435125,1.0213125,100,4950.040853344684,4950.040853344684,1.1729498,100,3965.794,0.4314796
0.2,0.01,0.009999998,500.0,1.0,4999.959114791629,0.0020172441511417693,3.5044917e-18,,100.0,0.0020172441511417693,1,4999.959,0.044677388,0.01,100.0,1.0,100,4999.959114791629,4999.959114791629,1.0,100,3999.959,1.0
0.2,0.010005805,0.01,500.0,0.99996626,4999.960483012256,0.002030746417923812,1.5080277e-11,1.5079225e-07,100.0,0.002030746417923812,1,4999.961,0.044850174,0.009982276,99.99998855552326,1.0,100,4999.960483012256,4999.960483012256,1.0005467,100,3999.961,0.9981939
0.2,0.010017037,0.01,500.0,1.0000437,4999.949688861855,0.002330720314460982,1.9983753e-11,1.9985376e-07,99.99998807907247,0.002330720314460982,1,4999.9497,0.04801484,0.009988647,99.99996948376292,1.0000001,100,4999.949688861855,4999.949688861855,1.0017475,100,3999.9497,0.9989084
0.2,0.01,0.009999998,500.0,1.0,4999.953959665684,0.0021471983000996703,3.5044917e-18,,100.0,0.0021471983000996703,1,4999.954,0.046124462,0.01,100.0,1.0,100,4999.953959665684,4999.953959665684,1.0,100,3999.954,1.0
0.2,0.010012099,0.010000002,500.0,0.9999594,4999.958282519582,0.0020520436093708423,1.2214647e-11,1.2213704e-07,99.99998807907247,0.0020520436093708423,1,4999.959,0.045086276,0.009994424,99.99996948119015,1.0000001,100,4999.958282519582,4999.958282519582,1.0011692,100,3999.959,0.99940187
0.2,0.010006356,0.010000002,500.0,0.999979,4999.950745371036,0.002343973351718565,8.897426e-12,8.8969166e-08,99.99998807907247,0.002343973351718565,1,4999.951,0.048163943,0.0099916225,99.99998092611621,1.0000001,100,4999.950745371036,4999.950745371036,1.0006146,100,3999.9512,0.99914134
0.2,0.01,0.009999998,500.0,1.0,4999.946282589033,0.0029304201256211367,3.5044917e-18,,100.0,0.0029304201256211367,1,4999.9463,0.053862996,0.01,100.0,1.0,100,4999.946282589033,4999.946282589033,1.0,100,3999.9463,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.956989379232,0.0020557284835960835,3.5044917e-18,,100.0,0.0020557284835960835,1,4999.957,0.045112826,0.01,100.0,1.0,100,4999.956989379232,4999.956989379232,1.0,100,3999.957,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.948601951741,0.002733835386067768,3.5044917e-18,,100.0,0.002733835386067768,1,4999.9487,0.05201376,0.01,100.0,1.0,100,4999.948601951741,4999.948601951741,1.0,100,3999.9487,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.952023555922,0.0022401151538878564,3.5044917e-18,,100.0,0.0022401151538878564,1,4999.952,0.047074214,0.01,100.0,1.0,100,4999.952023555922,4999.952023555922,1.0,100,3999.9521,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.953042666726,0.00199405144689464,3.5044917e-18,,100.0,0.00199405144689464,1,4999.953,0.04443064,0.01,100.0,1.0,100,4999.953042666726,4999.953042666726,1.0,100,3999.9531,1.0
0.2,0.010011141,0.009999999,500.0,1.0000749,4999.948555826488,0.002353412494535409,1.9812743e-11,1.9815525e-07,99.99998807907247,0.002353412494535409,1,4999.949,0.04827985,0.009985255,99.99999237117746,1.0000001,100,4999.948555826488,4999.948555826488,1.0011891,100,3999.9492,0.99860036
0.2,0.01,0.009999998,500.0,1.0,4999.95766193682,0.0019658519525739136,3.5044917e-18,,100.0,0.0019658519525739136,1,4999.9575,0.04410261,0.01,100.0,1.0,100,4999.95766193682,4999.95766193682,1.0,100,3999.9575,1.0
