AvgRet,J,MinVanillaIw,EpsThisIter,ESSRenyi,VarVanillaIw,MaxNormIw,Delta,IterType,MinNormIw,MaxVanillaIw,VarNormIw,AvgNormIw,eRenyi2,AvgEpLen,VarRet,AvgDiscRet,BatchSize,VarDiscRet,VarJ,ESSClassic,AvgVanillaIw,VanillaAvgRet,Bound
-1125.67266897,-1126.87,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,192.337043982,-1125.67266897,500,192.337043982,14.4714,500.000006643,1.0,-1125.67266897,-1126.87
-1127.31382184,-1127.31,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,191.803686651,-1127.31382184,500,191.803686651,13.7799,100.0,1.0,-1127.31382184,-1127.31
-1127.28809325,-1127.3,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,241.351623266,-1127.28809325,500,241.351623266,14.6428,200.000000102,1.0,-1127.28809325,-1127.3
-1126.50460341,-1127.04,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,255.203124175,-1126.50460341,500,255.203124175,15.0765,299.999969474,1.0,-1126.50460341,-1127.04
-1125.40239055,-1126.63,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,132.968370562,-1125.40239055,500,132.968370562,14.2788,400.0,1.0,-1125.40239055,-1126.63
-1126.97665364,-1126.7,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,195.602049164,-1126.97665364,500,195.602049164,14.2076,500.000006643,1.0,-1126.97665364,-1126.7
-1124.52448844,-1124.52,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,198.181852853,-1124.52448844,500,198.181852853,14.0072,100.0,1.0,-1124.52448844,-1124.52
-1126.0814433,-1125.3,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,228.431171038,-1126.0814433,500,228.431171038,14.5526,200.000000102,1.0,-1126.0814433,-1125.3
-1126.55259434,-1125.72,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,173.148686653,-1126.55259434,500,173.148686653,14.0951,299.999969474,1.0,-1126.55259434,-1125.72
-1126.49298459,-1125.91,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,219.804324674,-1126.49298459,500,219.804324674,14.266,400.0,1.0,-1126.49298459,-1125.91
-1130.47349691,-1126.83,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,233.307386283,-1130.47349691,500,233.307386283,14.5718,500.000006643,1.0,-1130.47349691,-1126.83
-1126.02922177,-1126.03,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,188.640197422,-1126.02922177,500,188.640197422,13.6658,100.0,1.0,-1126.02922177,-1126.03
-1127.40936956,-1126.72,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,146.357053195,-1127.40936956,500,146.357053195,12.8957,200.000000102,1.0,-1127.40936956,-1126.72
-1124.83490924,-1126.09,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,164.57983311,-1124.83490924,500,164.57983311,12.8828,299.999969474,1.0,-1124.83490924,-1126.09
-1127.21720496,-1126.37,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,196.330016823,-1127.21720496,500,196.330016823,13.1645,400.0,1.0,-1127.21720496,-1126.37
-1127.45824592,-1126.59,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,203.016687992,-1127.45824592,500,203.016687992,13.3802,500.000006643,1.0,-1127.45824592,-1126.59
-1128.02669744,-1128.03,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,211.664396291,-1128.02669744,500,211.664396291,14.4758,100.0,1.0,-1128.02669744,-1128.03
-1127.09051239,-1127.56,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,244.22073527,-1127.09051239,500,244.22073527,15.0294,200.000000102,1.0,-1127.09051239,-1127.56
-1128.37052621,-1127.83,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,211.008498239,-1128.37052621,500,211.008498239,14.8448,299.999969474,1.0,-1128.37052621,-1127.83
-1126.80085569,-1127.57,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,201.617936282,-1126.80085569,500,201.617936282,14.6756,400.0,1.0,-1126.80085569,-1127.57
-1127.8443732,-1127.63,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,210.861803976,-1127.8443732,500,210.861803976,14.6309,500.000006643,1.0,-1127.8443732,-1127.63
-1126.71416364,-1126.71,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,214.251969673,-1126.71416364,500,214.251969673,14.564,100.0,1.0,-1126.71416364,-1126.71
-1127.70971874,-1127.21,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,269.66270078,-1127.70971874,500,269.66270078,15.485,200.000000102,1.0,-1127.70971874,-1127.21
-1126.98432144,-1127.14,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,159.99936642,-1126.98432144,500,159.99936642,14.5832,299.999969474,1.0,-1126.98432144,-1127.14
-1129.18968304,-1127.65,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,209.036494505,-1129.18968304,500,209.036494505,14.5612,400.0,1.0,-1129.18968304,-1127.65
-1126.93932752,-1127.51,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,244.074934457,-1126.93932752,500,244.074934457,14.7659,500.000006643,1.0,-1126.93932752,-1127.51
-1127.92488166,-1127.92,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,182.647435375,-1127.92488166,500,182.647435375,13.447,100.0,1.0,-1127.92488166,-1127.92
-1125.5190994,-1126.72,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,191.339446373,-1125.5190994,500,191.339446373,13.6591,200.000000102,1.0,-1125.5190994,-1126.72
-1125.33329312,-1126.26,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,243.810902176,-1125.33329312,500,243.810902176,14.3271,299.999969474,1.0,-1125.33329312,-1126.26
-1126.60504588,-1126.35,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,200.095966625,-1126.60504588,500,200.095966625,14.2652,400.0,1.0,-1126.60504588,-1126.35
-1130.34508269,-1127.15,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,245.137756114,-1130.34508269,500,245.137756114,14.6251,500.000006643,1.0,-1130.34508269,-1127.15
-1126.30438201,-1126.3,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,208.494570592,-1126.30438201,500,208.494570592,14.367,100.0,1.0,-1126.30438201,-1126.3
-1129.34049783,-1127.82,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,171.065991171,-1129.34049783,500,171.065991171,13.7908,200.000000102,1.0,-1129.34049783,-1127.82
-1128.63069836,-1128.09,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,216.295143534,-1128.63069836,500,216.295143534,14.0824,299.999969474,1.0,-1128.63069836,-1128.09
-1126.56349865,-1127.71,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,190.583565991,-1126.56349865,500,190.583565991,14.0122,400.0,1.0,-1126.56349865,-1127.71
-1127.14005254,-1127.6,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,209.313103716,-1127.14005254,500,209.313103716,14.0915,500.000006643,1.0,-1127.14005254,-1127.6
-1127.65720895,-1127.66,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,228.884972056,-1127.65720895,500,228.884972056,15.0531,100.0,1.0,-1127.65720895,-1127.66
-1126.68987835,-1127.17,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,169.147844743,-1126.68987835,500,169.147844743,14.0449,200.000000102,1.0,-1126.68987835,-1127.17
-1127.89863881,-1127.42,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,207.634048535,-1127.89863881,500,207.634048535,14.1472,299.999969474,1.0,-1127.89863881,-1127.42
-1128.86788205,-1127.78,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,242.986513208,-1128.86788205,500,242.986513208,14.5135,400.0,1.0,-1128.86788205,-1127.78
-1129.48687634,-1128.12,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,206.986603479,-1129.48687634,500,206.986603479,14.4901,500.000006643,1.0,-1129.48687634,-1128.12
-1128.47415713,-1128.47,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,237.566558186,-1128.47415713,500,237.566558186,15.3359,100.0,1.0,-1128.47415713,-1128.47
-1128.18725664,-1128.33,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,153.949683672,-1128.18725664,500,153.949683672,13.922,200.000000102,1.0,-1128.18725664,-1128.33
-1124.00824701,-1126.89,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,197.861158038,-1124.00824701,500,197.861158038,14.0947,299.999969474,1.0,-1124.00824701,-1126.89
-1126.19000597,-1126.71,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,248.337712269,-1126.19000597,500,248.337712269,14.5104,400.0,1.0,-1126.19000597,-1126.71
-1125.3261212,-1126.44,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,182.695447556,-1125.3261212,500,182.695447556,14.3151,500.000006643,1.0,-1125.3261212,-1126.44
-1125.87520087,-1125.88,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,257.160588384,-1125.87520087,500,257.160588384,15.9558,100.0,1.0,-1125.87520087,-1125.88
-1127.65884017,-1126.77,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,180.969674201,-1127.65884017,500,180.969674201,14.7536,200.000000102,1.0,-1127.65884017,-1126.77
-1128.32446312,-1127.29,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,229.5323309,-1128.32446312,500,229.5323309,14.8794,299.999969474,1.0,-1128.32446312,-1127.29
-1127.68917194,-1127.39,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,174.826957215,-1127.68917194,500,174.826957215,14.4689,400.0,1.0,-1127.68917194,-1127.39
-1128.53445089,-1127.62,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,134.637791468,-1128.53445089,500,134.637791468,13.9409,500.000006643,1.0,-1128.53445089,-1127.62
-1126.32396212,-1126.32,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,189.457238821,-1126.32396212,500,189.457238821,13.6954,100.0,1.0,-1126.32396212,-1126.32
-1128.91004981,-1127.62,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,220.499523893,-1128.91004981,500,220.499523893,14.3039,200.000000102,1.0,-1128.91004981,-1127.62
-1128.82762442,-1128.02,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,254.340842534,-1128.82762442,500,254.340842534,14.8546,299.999969474,1.0,-1128.82762442,-1128.02
-1126.12678295,-1127.55,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,226.562104115,-1126.12678295,500,226.562104115,14.9077,400.0,1.0,-1126.12678295,-1127.55
-1129.60264159,-1127.96,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,168.648811362,-1129.60264159,500,168.648811362,14.5554,500.000006643,1.0,-1129.60264159,-1127.96
-1128.47009914,-1128.47,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,273.115167836,-1128.47009914,500,273.115167836,16.4434,100.0,1.0,-1128.47009914,-1128.47
-1125.64878156,-1127.06,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,243.28928707,-1125.64878156,500,243.28928707,16.0502,200.000000102,1.0,-1125.64878156,-1127.06
-1126.3155145,-1126.81,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,187.323263836,-1126.3155145,500,187.323263836,15.2866,299.999969474,1.0,-1126.3155145,-1126.81
-1128.73106883,-1127.29,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,178.776884902,-1128.73106883,500,178.776884902,14.8391,400.0,1.0,-1128.73106883,-1127.29
-1126.50396359,-1127.13,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,197.761041207,-1126.50396359,500,197.761041207,14.677,500.000006643,1.0,-1126.50396359,-1127.13
-1126.58779221,-1126.59,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,201.285436366,-1126.58779221,500,201.285436366,14.1164,100.0,1.0,-1126.58779221,-1126.59
-1129.56252434,-1128.08,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,214.285448685,-1129.56252434,500,214.285448685,14.4194,200.000000102,1.0,-1129.56252434,-1128.08
-1128.15023496,-1128.1,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,164.208238391,-1128.15023496,500,164.208238391,13.8854,299.999969474,1.0,-1128.15023496,-1128.1
-1128.0884228,-1128.1,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,211.758928433,-1128.0884228,500,211.758928433,14.0361,400.0,1.0,-1128.0884228,-1128.1
-1127.11810788,-1127.9,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,202.07762532,-1127.11810788,500,202.07762532,14.0633,500.000006643,1.0,-1127.11810788,-1127.9
-1128.22124455,-1128.22,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,254.324681881,-1128.22124455,500,254.324681881,15.8676,100.0,1.0,-1128.22124455,-1128.22
-1126.47758124,-1127.35,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,264.395085511,-1126.47758124,500,264.395085511,16.0476,200.000000102,1.0,-1126.47758124,-1127.35
-1126.42674988,-1127.04,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,193.560932595,-1126.42674988,500,193.560932595,15.3541,299.999969474,1.0,-1126.42674988,-1127.04
-1128.99177895,-1127.53,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,224.426822661,-1128.99177895,500,224.426822661,15.2666,400.0,1.0,-1128.99177895,-1127.53
-1125.98702802,-1127.22,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,210.378676918,-1125.98702802,500,210.378676918,15.1159,500.000006643,1.0,-1125.98702802,-1127.22
-1127.81666256,-1127.82,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,170.573825176,-1127.81666256,500,170.573825176,12.9949,100.0,1.0,-1127.81666256,-1127.82
-1127.96726232,-1127.89,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,173.387592894,-1127.96726232,500,173.387592894,13.0486,200.000000102,1.0,-1127.96726232,-1127.89
-1126.0259339,-1127.27,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,249.997682573,-1126.0259339,500,249.997682573,14.028,299.999969474,1.0,-1126.0259339,-1127.27
-1128.94043066,-1127.69,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,227.856437436,-1128.94043066,500,227.856437436,14.3006,400.0,1.0,-1128.94043066,-1127.69
-1129.72740129,-1128.1,0.999992,100,500.0,4.3183e-12,0.00200004,1.0,1,0.00199998,1.00002,1.73863e-17,0.002,1.0,500.0,199.560426189,-1129.72740129,500,199.560426189,14.2753,499.999958114,1.0,-1129.72740129,-1128.1
-1126.26061713,-1126.26,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,216.260591196,-1126.26061713,500,216.260591196,14.6321,100.0,1.0,-1126.26061713,-1126.26
-1128.33051637,-1127.3,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,280.374203431,-1128.33051637,500,280.374203431,15.7132,200.000000102,1.0,-1128.33051637,-1127.3
-1126.5247748,-1127.04,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,192.888150201,-1126.5247748,500,192.888150201,15.1125,299.999969474,1.0,-1126.5247748,-1127.04
-1125.54024446,-1126.66,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,204.819846155,-1125.54024446,500,204.819846155,14.9133,400.0,1.0,-1125.54024446,-1126.66
-1125.05383928,-1126.34,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,197.063684145,-1125.05383928,500,197.063684145,14.7431,500.000006643,1.0,-1125.05383928,-1126.34
-1128.24790708,-1128.25,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,238.865096654,-1128.24790708,500,238.865096654,15.3778,100.0,1.0,-1128.24790708,-1128.25
-1127.51077355,-1127.88,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,231.406677941,-1127.51077355,500,231.406677941,15.2617,200.000000102,1.0,-1127.51077355,-1127.88
-1127.47526866,-1127.74,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,222.004452163,-1127.47526866,500,222.004452163,15.1188,299.999969474,1.0,-1127.47526866,-1127.74
-1127.53545073,-1127.69,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,243.263826065,-1127.53545073,500,243.263826065,15.22,400.0,1.0,-1127.53545073,-1127.69
-1128.44164103,-1127.84,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,206.982121748,-1128.44164103,500,206.982121748,15.0463,500.000006643,1.0,-1128.44164103,-1127.84
-1125.88302431,-1125.88,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,160.330836175,-1125.88302431,500,160.330836175,12.5987,100.0,1.0,-1125.88302431,-1125.88
-1128.35442237,-1127.12,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,188.071707297,-1128.35442237,500,188.071707297,13.1904,200.000000102,1.0,-1128.35442237,-1127.12
-1127.38430197,-1127.21,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,232.975338844,-1127.38430197,500,232.975338844,13.8884,299.999969474,1.0,-1127.38430197,-1127.21
-1126.83585025,-1127.11,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,184.872794628,-1126.83585025,500,184.872794628,13.8003,400.0,1.0,-1126.83585025,-1127.11
-1128.35941057,-1127.36,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,250.005167342,-1128.35941057,500,250.005167342,14.2165,500.000006643,1.0,-1128.35941057,-1127.36
-1126.78342945,-1126.78,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,249.287809123,-1126.78342945,500,249.287809123,15.7097,100.0,1.0,-1126.78342945,-1126.78
-1126.01392795,-1126.4,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,179.423676927,-1126.01392795,500,179.423676927,14.5726,200.000000102,1.0,-1126.01392795,-1126.4
-1128.77407442,-1127.19,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,203.085716876,-1128.77407442,500,203.085716876,14.486,299.999969474,1.0,-1128.77407442,-1127.19
-1125.32280885,-1126.72,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,216.101298727,-1125.32280885,500,216.101298727,14.5438,400.0,1.0,-1125.32280885,-1126.72
-1126.47649876,-1126.67,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,215.670877425,-1126.47649876,500,215.670877425,14.5579,500.000006643,1.0,-1126.47649876,-1126.67
-1127.14713761,-1127.15,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,278.441087132,-1127.14713761,500,278.441087132,16.6029,100.0,1.0,-1127.14713761,-1127.15
-1127.75791627,-1127.45,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,196.048377062,-1127.75791627,500,196.048377062,15.3286,200.000000102,1.0,-1127.75791627,-1127.45
-1127.47531476,-1127.46,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,177.732479614,-1127.47531476,500,177.732479614,14.673,299.999969474,1.0,-1127.47531476,-1127.46
-1125.75995088,-1127.04,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,167.62041871,-1125.75995088,500,167.62041871,14.2653,400.0,1.0,-1125.75995088,-1127.04
-1124.75474937,-1126.58,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,163.334696826,-1124.75474937,500,163.334696826,13.999,500.000006643,1.0,-1124.75474937,-1126.58
-1127.17879508,-1127.18,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,196.197838065,-1127.17879508,500,196.197838065,13.9369,100.0,1.0,-1127.17879508,-1127.18
-1127.80433556,-1127.49,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,214.61669073,-1127.80433556,500,214.61669073,14.2636,200.000000102,1.0,-1127.80433556,-1127.49
-1125.92792519,-1126.97,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,182.901915359,-1125.92792519,500,182.901915359,14.0191,299.999969474,1.0,-1125.92792519,-1126.97
-1126.42525071,-1126.83,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,196.894862035,-1126.42525071,500,196.894862035,14.0067,400.0,1.0,-1126.42525071,-1126.83
-1129.39219029,-1127.35,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,194.2125624,-1129.39219029,500,194.2125624,14.0161,500.000006643,1.0,-1129.39219029,-1127.35
-1125.0108536,-1125.01,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,196.430029013,-1125.0108536,500,196.430029013,13.9451,100.0,1.0,-1125.0108536,-1125.01
-1123.91714319,-1124.46,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,160.270377129,-1123.91714319,500,160.270377129,13.2991,200.000000102,1.0,-1123.91714319,-1124.46
-1129.3152872,-1126.08,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,203.157158273,-1129.3152872,500,203.157158273,13.7907,299.999969474,1.0,-1129.3152872,-1126.08
-1127.25171707,-1126.37,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,215.528103719,-1127.25171707,500,215.528103719,14.0085,400.0,1.0,-1127.25171707,-1126.37
-1125.62603471,-1126.22,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,219.536071129,-1125.62603471,500,219.536071129,14.1615,500.000006643,1.0,-1125.62603471,-1126.22
-1127.20549839,-1127.21,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,214.033750451,-1127.20549839,500,214.033750451,14.5566,100.0,1.0,-1127.20549839,-1127.21
-1129.68688123,-1128.45,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,220.727722053,-1129.68688123,500,220.727722053,14.7223,200.000000102,1.0,-1129.68688123,-1128.45
-1126.69399264,-1127.86,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,219.667394599,-1126.69399264,500,219.667394599,14.7536,299.999969474,1.0,-1126.69399264,-1127.86
-1125.2408041,-1127.21,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,185.713518874,-1125.2408041,500,185.713518874,14.5088,400.0,1.0,-1125.2408041,-1127.21
-1127.44135,-1127.25,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,216.548817745,-1127.44135,500,216.548817745,14.5358,500.000006643,1.0,-1127.44135,-1127.25
-1126.14265074,-1126.14,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,257.343813747,-1126.14265074,500,257.343813747,15.9615,100.0,1.0,-1126.14265074,-1126.14
-1124.38250542,-1125.26,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,177.772862979,-1124.38250542,500,177.772862979,14.7023,200.000000102,1.0,-1124.38250542,-1125.26
-1128.27032671,-1126.27,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,260.459227115,-1128.27032671,500,260.459227115,15.2337,299.999969474,1.0,-1128.27032671,-1126.27
-1126.76593141,-1126.39,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,220.900016404,-1126.76593141,500,220.900016404,15.1251,400.0,1.0,-1126.76593141,-1126.39
