EpThisIter,Max_iw,Our_bound,EpRewMean,EpisodesSoFar,TimestepsSoFar,DiscEpRewMean,entloss,surrgain,optimgain,Step_size,Reny_4,EpLenMean,meankl,ev_tdlam_before,TimeElapsed,Var_J,J_hat,entropy
100,33.27402114868164,10.2293780662,33.9420085669,26200,13100000,27.4178538896,,0.00349949,0.00349949,1.0,1.53785,500.0,0.0087444,0.361052215099,14914.908299207687,690.28564453125,18.111364364624023,0.921873
100,174.28936767578125,-20.671577739,35.1958936135,26300,13150000,28.3918552993,,0.00715422,0.00715422,1.0,15.2349,500.0,0.0135681,0.376751303673,14974.369127988815,58514.5703125,51.89777755737305,0.917516
100,73.38108825683594,13.0578360737,33.853751592,26400,13200000,27.4165923867,,0.00284734,0.00284734,1.0,3.35048,500.0,0.00928733,0.371797859669,15029.012098312378,342.68670654296875,18.61137580871582,0.843253
100,124.73368072509766,3.86707423085,33.3818586144,26500,13250000,26.9132110171,,0.00516568,0.00516568,1.0,3.4732,500.0,0.010609,0.371163129807,15084.39803981781,6040.90576171875,27.184053421020508,0.844584
100,196.4756622314453,10.505839785,34.7465927574,26600,13300000,28.1274061101,,0.00620885,0.00620885,1.0,3.20027,500.0,0.00904713,0.380221605301,15142.31771183014,4063.115966796875,29.628612518310547,0.878727
100,66.22064208984375,4.9328416106,34.1779910991,26700,13350000,27.6182332753,,0.00772252,0.00772252,1.0,3.11234,500.0,0.0101714,0.375951766968,15202.507669687271,2788.9609375,20.776025772094727,0.902346
100,816.90283203125,-66.9522731372,34.8272412494,26800,13400000,28.2244109152,,0.00491355,0.00491355,1.0,6.45161,500.0,0.0110212,0.380260884762,15258.558897733688,185714.6875,62.331607818603516,0.883753
100,58.00201416015625,3.57446686347,34.69439208,26900,13450000,28.1614974958,,0.00670985,0.00670985,1.0,13.2122,500.0,0.0118715,0.389378547668,15310.7726790905,3615.3505859375,21.612802505493164,0.882335
100,98.6951904296875,-3.51221078645,35.5488429713,27000,13500000,28.9019027242,,0.0025379,0.0025379,1.0,2.22258,500.0,0.0105071,0.384526312351,15365.93539571762,10594.5166015625,27.366689682006836,0.886086
100,30.641765594482422,0.445739241551,36.2525432798,27100,13550000,29.3957230316,,0.00390759,0.00390759,1.0,6.82803,500.0,0.0115327,0.406953155994,15426.108481645584,1882.287353515625,13.461339950561523,0.89945
100,94.03062438964844,-0.121882769142,36.0450278117,27200,13600000,29.3422687886,,0.00750624,0.00750624,1.0,2.46686,500.0,0.0110608,0.377008199692,15485.16402888298,2264.0634765625,14.152770042419434,0.927726
100,44.413230895996094,-8.15278428801,36.0091067537,27300,13650000,29.3381886924,,0.00560897,0.00560897,1.0,19.5189,500.0,0.012394,0.389756083488,15539.13536453247,10038.791015625,21.905345916748047,0.961913
100,63.083560943603516,6.7218137705,36.1165686666,27400,13700000,29.404954963,,0.00445125,0.00445125,1.0,30.2874,500.0,0.0110683,0.355577170849,15598.843589782715,2439.994140625,21.54070281982422,0.96208
100,49.543453216552734,17.2543029298,36.0231654469,27500,13750000,29.285236361,,0.00652282,0.00652282,1.0,16.2932,500.0,0.00938138,0.347265601158,15657.40686750412,2895.382568359375,33.39693069458008,0.939451
100,51.47418975830078,2.81513326182,37.0004249121,27600,13800000,29.7963152688,,0.00365669,0.00365669,1.0,12.333,500.0,0.0104351,0.37956905365,15716.456715583801,5352.53759765625,24.763444900512695,0.916504
100,57.88180160522461,-2.93639365822,36.6251531265,27700,13850000,29.4392537478,,0.00644309,0.00644309,1.0,3.14853,500.0,0.0101439,0.335949838161,15770.229227304459,10456.7119140625,27.741025924682617,0.921419
100,8839.001953125,-459.47083393,36.4283520661,27800,13900000,29.5033461418,,0.0035577,0.0035577,1.0,5.29807,500.0,0.0107898,0.414758145809,15828.984332799911,2701357.5,33.60337448120117,0.892046
100,226.0328826904297,-18.6074619442,37.3950448884,27900,13950000,29.9471432674,,0.00309442,0.00309442,1.0,8.76445,500.0,0.0105836,0.386834740639,15886.910753011703,31878.400390625,34.95610809326172,0.863107
100,54.233795166015625,17.259127029,36.9637839529,28000,14000000,29.9128307891,,0.00352889,0.00352889,1.0,1.76231,500.0,0.0084308,0.406158566475,15944.473560333252,2596.553466796875,32.546043395996094,0.819288
100,80.13446807861328,11.4653944198,37.2319059902,28100,14050000,30.298207025,,0.00357725,0.00357725,1.0,2.7541,500.0,0.00829731,0.414589703083,15997.705991983414,1949.1600341796875,24.710182189941406,0.837405
100,32.11732482910156,16.714120873,37.094746561,28200,14100000,30.2537041237,,0.00365995,0.00365995,1.0,16.0242,500.0,0.00931398,0.411383152008,16053.861260414124,1654.6907958984375,28.91748809814453,0.803024
100,697.08935546875,-93.1720326488,36.8945871715,28300,14150000,29.9173355835,,0.00456356,0.00456356,1.0,2.40564,500.0,0.0112154,0.412422180176,16111.016310930252,290543.625,68.53426361083984,0.778805
100,163.38235473632812,-20.4816118131,37.2893340895,28400,14200000,30.3603190341,,0.00509199,0.00509199,1.0,2.48231,500.0,0.0104947,0.419570803642,16172.524149894714,53535.8984375,48.93186569213867,0.790729
100,38.5848388671875,3.06678836465,37.317171234,28500,14250000,30.2818029212,,0.00528026,0.00528026,1.0,4.17787,500.0,0.0108212,0.405667126179,16228.761919736862,3864.0,21.715112686157227,0.794923
100,58.004364013671875,7.27058803237,36.9509105706,28600,14300000,30.1394046008,,0.00654432,0.00654432,1.0,6.29955,500.0,0.009164,0.41220754385,16280.08962059021,3975.823974609375,26.18682861328125,0.822314
100,118.70357513427734,-0.4377454799,37.3745985805,28700,14350000,30.4872396219,,0.0033709,0.0033709,1.0,5.35177,500.0,0.0112132,0.419913947582,16340.495006084442,10148.7509765625,29.784557342529297,0.814902
100,64.06460571289062,9.36584184034,36.7312004643,28800,14400000,30.0450223217,,0.00549687,0.00549687,1.0,6.37386,500.0,0.010747,0.394377887249,16397.88826942444,3146.0869140625,26.192838668823242,0.802405
100,51.972877502441406,-9.28620483656,36.944551541,28900,14450000,30.0719809959,,0.000467959,0.000467959,1.0,5.73467,500.0,0.0133289,0.415527820587,16452.99887228012,6567.57373046875,15.025965690612793,0.776406
100,171.31143188476562,-4.77423882881,37.2400715536,29000,14500000,30.3719276126,,0.00634424,0.00634424,1.0,11.3372,500.0,0.0114051,0.422373354435,16507.19891476631,11965.88671875,28.042369842529297,0.776209
100,23.672019958496094,21.8693362811,37.813717443,29100,14550000,30.8151885864,,0.00347442,0.00347442,1.0,3.14233,500.0,0.00795272,0.421642303467,16566.866822957993,544.3695068359375,28.868854522705078,0.801466
100,25.616092681884766,13.7734487758,37.698162081,29200,14600000,30.7117199538,,0.00271368,0.00271368,1.0,1.60591,500.0,0.00817402,0.436101078987,16622.902311325073,2151.824462890625,27.689777374267578,0.803909
100,43.733558654785156,-6.13365094165,38.2259026982,29300,14650000,31.1593905209,,0.00333684,0.00333684,1.0,16.7003,500.0,0.0119126,0.433037698269,16677.78343963623,6769.955078125,18.550270080566406,0.79879
100,164.05677795410156,11.127816952,37.6926482507,29400,14700000,30.8403447314,,0.00312814,0.00312814,1.0,4.81737,500.0,0.0098577,0.429730474949,16732.677119493484,8035.49853515625,38.02009963989258,0.799766
100,44.591819763183594,9.98709524401,37.9569383774,29500,14750000,30.9345776118,,0.00650554,0.00650554,1.0,20.9083,500.0,0.00908306,0.414445757866,16791.11282134056,4903.634765625,30.994882583618164,0.802538
100,57.09626770019531,8.15853264613,38.521557817,29600,14800000,31.3653798596,,0.00347951,0.00347951,1.0,4.6574,500.0,0.00804061,0.445182442665,16848.869052648544,3076.462890625,24.798294067382812,0.834808
100,47.50593566894531,-3.24119345497,38.2425061091,29700,14850000,31.2553284271,,0.00642934,0.00642934,1.0,4.48127,500.0,0.012319,0.409337043762,16905.844018936157,2582.0927734375,12.003095626831055,0.819776
100,40.3413200378418,1.63660518092,38.1034389088,29800,14900000,31.1141981233,,0.00266836,0.00266836,1.0,5.86397,500.0,0.0107876,0.439435958862,16958.676759004593,2690.6875,17.198156356811523,0.827303
100,73.93302917480469,17.9477494349,37.4885072133,29900,14950000,30.5978972708,,0.0024955,0.0024955,1.0,2.70162,500.0,0.00847051,0.432973980904,17013.714117765427,2456.481201171875,32.816619873046875,0.810362
100,48.69291687011719,16.7476935648,37.6263209475,30000,15000000,30.8450701486,,0.00340834,0.00340834,1.0,6.93954,500.0,0.00911692,0.440634310246,17072.466377019882,1501.0172119140625,28.370582580566406,0.78044
100,97.47756958007812,2.16674419904,37.9744441492,30100,15050000,30.8257820725,,0.00369335,0.00369335,1.0,4.94148,500.0,0.00905282,0.423976063728,17129.828647851944,6040.93603515625,25.483781814575195,0.770549
100,92.21731567382812,-13.3715735475,38.0680233482,30200,15100000,31.0141228491,,0.00448038,0.00448038,1.0,3.96796,500.0,0.0100079,0.421867728233,17183.513942480087,20687.3828125,29.777753829956055,0.773386
100,39.461578369140625,6.68370109066,37.6157077458,30300,15150000,30.6696311809,,0.00425038,0.00425038,1.0,6.22319,500.0,0.0078108,0.418754935265,17232.088930130005,5642.29931640625,29.218273162841797,0.763131
100,59.35874938964844,10.9982102056,37.2744593384,30400,15200000,30.3939109323,,0.00416309,0.00416309,1.0,1.82699,500.0,0.00858235,0.41637969017,17288.465803861618,7551.333984375,37.06773376464844,0.730513
100,1951.07275390625,-21.4622240826,37.72593424,30500,15250000,30.6159610995,,0.0043757,0.0043757,1.0,2.5585,500.0,0.00748506,0.426581203938,17344.199197530746,53745.50390625,48.087005615234375,0.721679
100,469.1004333496094,6.38693953971,38.1632156197,30600,15300000,30.8797884826,,0.0040264,0.0040264,1.0,1.79556,500.0,0.00836433,0.430506706238,17396.448657035828,5439.8955078125,28.513633728027344,0.7424
100,52.887210845947266,-0.534900005919,37.8359306162,30700,15350000,30.6644395034,,0.00118991,0.00118991,1.0,2.05734,500.0,0.00997134,0.43975096941,17452.326959848404,5088.03125,20.86423110961914,0.71956
100,127.05810546875,11.1375626591,37.8088108576,30800,15400000,30.6366215656,,0.00322395,0.00322395,1.0,1.45702,500.0,0.00777066,0.420287013054,17510.404992103577,3231.71337890625,28.1920108795166,0.725582
100,202.69313049316406,-37.5380689286,37.993619444,30900,15450000,30.7649793866,,0.00449785,0.00449785,1.0,3.54531,500.0,0.00966183,0.452923059464,17566.636338710785,104996.2109375,59.671287536621094,0.720755
100,32.00774383544922,0.723066545678,37.7177187435,31000,15500000,30.4789213043,,0.00263146,0.00263146,1.0,4.54765,500.0,0.00753714,0.439829468727,17620.962794542313,4148.28271484375,20.045215606689453,0.715608
100,70.8955078125,-6.91168971083,38.0432443337,31100,15550000,30.7545298211,,0.00685729,0.00685729,1.0,2.29026,500.0,0.0106038,0.43102568388,17674.540654420853,22202.54296875,37.78986358642578,0.712402
100,232.6081085205078,3.73861424383,38.1594977085,31200,15600000,30.9226875186,,0.00313648,0.00313648,1.0,3.17188,500.0,0.0067352,0.432726502419,17732.953501701355,7511.15234375,29.738685607910156,0.697983
100,23.757503509521484,8.31369790294,38.0365383896,31300,15650000,30.7346808575,,0.00341737,0.00341737,1.0,1.97341,500.0,0.00680632,0.449229300022,17790.66563820839,1485.235107421875,19.875322341918945,0.711969
100,132.44512939453125,7.99593569857,37.9925220993,31400,15700000,30.739534177,,0.00181412,0.00181412,1.0,1.98471,500.0,0.008093,0.4225025177,17848.001603364944,8401.74609375,35.49424743652344,0.690256
100,103.681884765625,-12.6506133628,38.1764772715,31500,15750000,30.9418114748,,0.00200018,0.00200018,1.0,1.89901,500.0,0.00966985,0.420420467854,17900.146104335785,29942.7890625,39.2613410949707,0.701354
100,139.93197631835938,-7.45424031275,37.8814926753,31600,15800000,30.6387167635,,0.00458386,0.00458386,1.0,1.84861,500.0,0.00974326,0.425296425819,17958.701441526413,13451.2646484375,27.339635848999023,0.697484
100,680.62158203125,-78.0113899897,37.9294110777,31700,15850000,30.7439245959,,0.00381634,0.00381634,1.0,2.28415,500.0,0.00832532,0.437205255032,18016.617659568787,291622.4375,83.99484252929688,0.706044
100,91.77777099609375,2.81849985832,37.842137413,31800,15900000,30.6359791984,,0.00289037,0.00289037,1.0,2.23803,500.0,0.00787201,0.422733545303,18072.89076256752,15173.29296875,39.77247619628906,0.694152
100,117.11126708984375,2.84137221157,37.8567411944,31900,15950000,30.5794260422,,0.00336747,0.00336747,1.0,1.80848,500.0,0.00753135,0.437995016575,18129.24166536331,6585.17626953125,27.18610191345215,0.736868
100,64.37235260009766,-3.08601388768,38.0582482612,32000,16000000,30.8392420898,,0.00410657,0.00410657,1.0,4.44387,500.0,0.00989788,0.433048844337,18181.976571321487,7603.052734375,23.0726318359375,0.74345
100,85.61206817626953,5.60447176475,37.8758779789,32100,16050000,30.7252853363,,0.00680953,0.00680953,1.0,2.39989,500.0,0.00885143,0.428625762463,18236.914486408234,3142.823486328125,22.422739028930664,0.761021
100,90.0362777709961,3.21228929698,37.9913720864,32200,16100000,30.8462119802,,0.00364441,0.00364441,1.0,7.40912,500.0,0.0102917,0.424958407879,18294.80194735527,6122.0341796875,26.685317993164062,0.734063
100,440.083740234375,-39.2049389283,38.5820313842,32300,16150000,31.2965038082,,0.00637717,0.00637717,1.0,3.79379,500.0,0.0107023,0.427707016468,18348.386508226395,201077.4375,95.32003784179688,0.693055
100,151.1802215576172,-6.10068841729,38.6133734718,32400,16200000,31.2040882844,,0.00504502,0.00504502,1.0,4.22261,500.0,0.00986475,0.419815123081,18403.469417333603,6388.46826171875,17.8776798248291,0.712835
100,85.3155517578125,-4.91133719574,38.9416000998,32500,16250000,31.4436263336,,0.00265914,0.00265914,1.0,4.74477,500.0,0.0104569,0.42930996418,18459.97345662117,11868.2529296875,27.771116256713867,0.677482
100,48.52509307861328,4.38728923928,38.7564695311,32600,16300000,31.3501933439,,0.00229982,0.00229982,1.0,1.85983,500.0,0.00934876,0.426940321922,18519.42538022995,6146.7236328125,27.907602310180664,0.693403
100,52.552127838134766,0.740249636486,38.7704890635,32700,16350000,31.3049548332,,0.00318817,0.00318817,1.0,2.52071,500.0,0.00974979,0.434151530266,18577.069214582443,8890.6728515625,29.027359008789062,0.660459
100,60.909420013427734,-5.47848433289,39.0552071451,32800,16400000,31.4629005215,,0.00325408,0.00325408,1.0,3.99974,500.0,0.00871168,0.436493575573,18629.73387002945,17183.3203125,33.84706497192383,0.6438
100,337.76324462890625,-23.9988118771,39.1663553982,32900,16450000,31.6152637581,,0.00713221,0.00713221,1.0,6.54912,500.0,0.0109591,0.420232951641,18687.97433280945,28422.32421875,26.577953338623047,0.647961
100,35.91130065917969,8.72370697573,38.8491315584,33000,16500000,31.3289433238,,0.002806,0.002806,1.0,39.0932,500.0,0.00991175,0.429939448833,18747.036281108856,1616.080810546875,20.783859252929688,0.659168
100,35.31878662109375,15.5428171766,38.8024758321,33100,16550000,31.3645170847,,0.00304788,0.00304788,1.0,20.7251,500.0,0.00858929,0.401344358921,18804.693806886673,2048.779541015625,29.121850967407227,0.657761
100,110.04576110839844,6.25152775716,38.7073459295,33200,16600000,31.303391757,,0.00226959,0.00226959,1.0,5.40632,500.0,0.00770299,0.413725495338,18856.99699997902,2819.532470703125,22.18130874633789,0.638621
100,34.43437576293945,5.90000116277,38.9413051138,33300,16650000,31.4965869504,,0.00322286,0.00322286,1.0,1.83967,500.0,0.00966318,0.419119298458,18914.421441078186,2561.074462890625,21.08211898803711,0.660462
100,381.0560302734375,-39.3424252688,38.6424722065,33400,16700000,31.6458266354,,0.00390266,0.00390266,1.0,15.2489,500.0,0.00952114,0.429062664509,18973.330950737,119320.9375,64.28616333007812,0.652099
100,50.491722106933594,-0.337509914091,38.6862277122,33500,16750000,31.4194277101,,0.00560943,0.00560943,1.0,12.934,500.0,0.0112819,0.42289018631,19030.35894703865,6988.68505859375,24.74199676513672,0.662549
100,33.457847595214844,12.7529388384,39.1859174037,33600,16800000,31.6794709551,,0.00313267,0.00313267,1.0,2.95619,500.0,0.00660452,0.432668089867,19079.839879989624,1531.60791015625,24.493667602539062,0.655994
100,43.86389923095703,1.74468113213,38.814245512,33700,16850000,31.3088332096,,0.00221186,0.00221186,1.0,5.17481,500.0,0.00978518,0.415787756443,19137.375993728638,1795.7230224609375,14.457472801208496,0.687999
100,40.25917053222656,3.64604359347,38.9380762933,33800,16900000,31.3656749661,,0.00498656,0.00498656,1.0,10.9223,500.0,0.0106274,0.407295167446,19199.172765254974,5507.59814453125,25.910001754760742,0.68829
100,127.24813079833984,-7.28543904974,38.9672810388,33900,16950000,31.4487075841,,0.00407941,0.00407941,1.0,8.08072,500.0,0.0110858,0.421340465546,19259.1628780365,11167.8935546875,24.41803741455078,0.666515
100,278.7410888671875,-24.3676752586,38.6443198487,34000,17000000,31.1833612827,,0.00754366,0.00754366,1.0,4.75698,500.0,0.0102529,0.411543369293,19312.84593105316,57510.21484375,47.57618713378906,0.652831
100,37.869632720947266,6.30129750244,38.3254887694,34100,17050000,30.844357576,,0.00186308,0.00186308,1.0,4.43646,500.0,0.00932351,0.404548287392,19371.35089445114,4341.85693359375,26.069128036499023,0.652294
100,62.44989776611328,11.5195529456,38.2205186841,34200,17100000,30.6925182942,,0.00393814,0.00393814,1.0,3.0722,500.0,0.00908726,0.392919421196,19431.46547102928,6709.21435546875,36.092491149902344,0.652649
100,216.85719299316406,-26.1802147003,38.3311669222,34300,17150000,30.8329946294,,0.00349707,0.00349707,1.0,4.87695,500.0,0.0102931,0.401073396206,19491.216795682907,68483.1015625,52.327613830566406,0.640125
100,312.8025207519531,-46.2630511028,38.6731618703,34400,17200000,31.2043062762,,0.00146676,0.00146676,1.0,9.14386,500.0,0.0122962,0.413491129875,19544.900978326797,91974.921875,44.719051361083984,0.616275
100,51.29176712036133,5.90949401693,39.0047521613,34500,17250000,31.4593902602,,0.00303445,0.00303445,1.0,2.89062,500.0,0.0106553,0.424232006073,19600.290601491928,5398.14208984375,27.951108932495117,0.581735
100,124.42572784423828,11.7273554362,39.0872712333,34600,17300000,31.5890865245,,0.00300502,0.00300502,1.0,3.48959,500.0,0.00954465,0.419377028942,19661.298337459564,3304.16748046875,28.971921920776367,0.554199
100,282.8191833496094,-1.06721395463,38.5639689147,34700,17350000,31.1744121748,,0.0020305,0.0020305,1.0,2.67372,500.0,0.00937371,0.424455821514,19721.155729532242,21697.4375,43.1229362487793,0.508974
100,55.11743927001953,11.5385956669,38.4639115999,34800,17400000,31.0875373536,,0.00410983,0.00410983,1.0,2.21658,500.0,0.0102109,0.41054046154,19776.593933820724,1839.200927734375,24.404367446899414,0.503154
100,51.190101623535156,7.27886590918,38.7485145768,34900,17450000,31.2319912831,,0.00232747,0.00232747,1.0,5.7046,500.0,0.010778,0.431239008904,19829.87411594391,5219.38134765625,28.952451705932617,0.443829
100,108.49371337890625,-10.7838557005,39.0342626384,35000,17500000,31.4265715297,,0.00212034,0.00212034,1.0,4.38461,500.0,0.0118216,0.418495535851,19890.56881070137,28617.296875,39.966087341308594,0.438005
100,110.36547088623047,-2.6468048757,38.9288283162,35100,17550000,31.2278549519,,0.0045187,0.0045187,1.0,2.76541,500.0,0.00984742,0.429159045219,19949.77632856369,10479.82421875,28.064498901367188,0.480225
100,117.59429168701172,5.48357657328,38.4699765277,35200,17600000,31.0256708585,,0.00251556,0.00251556,1.0,4.62668,500.0,0.0109796,0.420420348644,20008.13726425171,1836.61474609375,18.340299606323242,0.492512
100,953.3057861328125,-33.6298981858,38.130212684,35300,17650000,30.8115597984,,0.00525049,0.00525049,1.0,3.13903,500.0,0.0106051,0.423080325127,20060.077028274536,59286.9296875,39.41682434082031,0.500164
100,26.132488250732422,1.35023009594,39.0206041056,35400,17700000,31.5815488973,,0.00541166,0.00541166,1.0,5.36302,500.0,0.010045,0.438242197037,20117.75087094307,3643.402099609375,19.458410263061523,0.480693
100,22.840248107910156,5.56671884583,38.5275336225,35500,17750000,31.2715901625,,0.0038933,0.0038933,1.0,2.12769,500.0,0.00915241,0.413279116154,20179.686296224594,1638.7069091796875,17.711002349853516,0.485107
100,30.71457862854004,10.2431346752,38.7481053894,35600,17800000,31.4196713367,,0.00396511,0.00396511,1.0,1.71836,500.0,0.00852107,0.426566660404,20238.348028182983,987.3277587890625,19.669666290283203,0.494568
100,219.41636657714844,1.50338456282,38.6193142919,35700,17850000,31.296481251,,0.00541122,0.00541122,1.0,3.54104,500.0,0.010339,0.432902574539,20294.1473133564,5713.84765625,24.180383682250977,0.533373
100,169.92819213867188,-8.63751384095,37.6684140858,35800,17900000,30.5705648878,,0.00664534,0.00664534,1.0,3.24773,500.0,0.00892131,0.417502403259,20352.93772125244,23331.251953125,37.18619918823242,0.503173
100,34.761959075927734,1.32907423425,37.8814693129,35900,17950000,30.6629967709,,0.00307929,0.00307929,1.0,4.99386,500.0,0.0126735,0.422396600246,20412.244586467743,4722.68212890625,21.945606231689453,0.489486
100,64.86996459960938,5.30290220204,38.0006624046,36000,18000000,30.6707977948,,0.00350099,0.00350099,1.0,2.15635,500.0,0.0100735,0.414253354073,20469.011835336685,5287.296875,27.117042541503906,0.506911
100,200.49012756347656,-18.9435293919,37.4133896444,36100,18050000,30.1970623047,,0.00384699,0.00384699,1.0,5.9241,500.0,0.0118638,0.415498733521,20523.797295331955,19340.8671875,22.777904510498047,0.508529
100,106.20578002929688,-6.18122576293,37.7898513813,36200,18100000,30.5035047586,,0.00496642,0.00496642,1.0,5.99461,500.0,0.0126382,0.397233903408,20577.95169568062,7787.9970703125,20.293663024902344,0.510029
100,55.094078063964844,15.9191679734,38.1466434587,36300,18150000,30.5974783743,,0.00252635,0.00252635,1.0,2.16015,500.0,0.0089426,0.408989071846,20635.219176769257,3332.529296875,33.237586975097656,0.508624
100,37.44187927246094,-0.854281879157,37.3572795363,36400,18200000,30.1842502053,,0.00299541,0.00299541,1.0,3.59062,500.0,0.0117591,0.429472267628,20693.94985461235,3898.66064453125,17.87749481201172,0.516586
100,22.47545623779297,9.72947769069,37.6652744736,36500,18250000,30.5845293744,,0.00250233,0.00250233,1.0,2.11031,500.0,0.00883179,0.420877039433,20749.13960814476,3387.18310546875,27.1893310546875,0.504229
100,54.16724395751953,-4.79136169861,38.2137187683,36600,18300000,30.7567999411,,0.00557253,0.00557253,1.0,4.1627,500.0,0.0107464,0.424407064915,20804.184321403503,6489.9013671875,19.376615524291992,0.494853
100,105.82563018798828,14.1409002539,37.8885461622,36700,18350000,30.5088511168,,0.00385728,0.00385728,1.0,2.80592,500.0,0.00875184,0.421640098095,20863.66233921051,8605.93359375,41.971351623535156,0.487789
100,66.15448760986328,-3.91142061446,38.0071003023,36800,18400000,30.535454803,,0.00170934,0.00170934,1.0,7.12084,500.0,0.0120589,0.429474174976,20924.154242753983,5636.32666015625,18.611221313476562,0.511229
100,348.9755554199219,-3.09502161048,38.1057530285,36900,18450000,30.7063370528,,0.00666708,0.00666708,1.0,3.00809,500.0,0.0089602,0.395932018757,20981.050411701202,29795.8828125,48.689430236816406,0.540956
100,201.8697967529297,-19.3031477479,38.2528386385,37000,18500000,30.8137885203,,0.00305563,0.00305563,1.0,3.52105,500.0,0.0102369,0.423057258129,21036.105994701385,50560.53515625,48.15386199951172,0.534837
100,43.5651969909668,6.9764609282,37.9200156298,37100,18550000,30.5254936763,,0.00261746,0.00261746,1.0,1.8667,500.0,0.00952307,0.422141671181,21092.981202363968,2588.537109375,22.239761352539062,0.533033
100,59.33285903930664,7.60489038636,38.079155546,37200,18600000,30.5858803799,,0.0034646,0.0034646,1.0,3.07283,500.0,0.0102427,0.421301245689,21152.65448975563,3168.730712890625,24.492334365844727,0.518492
100,1005.96728515625,-182.875168004,37.8855167524,37300,18650000,30.4509504767,,0.00622145,0.00622145,1.0,9.11708,500.0,0.0106391,0.42666053772,21209.506086826324,1059988.375,125.9920425415039,0.503402
100,58.656349182128906,-1.25294112633,38.9054106838,37400,18700000,31.2792526879,,0.00353964,0.00353964,1.0,5.76478,500.0,0.0100592,0.430973470211,21265.809027671814,5895.77978515625,21.78225326538086,0.494633
100,53.87395477294922,5.06742574311,38.1404706948,37500,18750000,30.6289343052,,0.0046202,0.0046202,1.0,2.85562,500.0,0.00913727,0.423189997673,21321.437876701355,10493.81640625,35.799224853515625,0.536866
100,47.42351531982422,1.0003955711,38.39312678,37600,18800000,30.8322737192,,0.00155791,0.00155791,1.0,11.5431,500.0,0.0115629,0.430565774441,21382.003618001938,6657.47509765625,25.47840118408203,0.532397
100,130.40115356445312,-12.427020132,38.3011910321,37700,18850000,30.75226176,,0.00352138,0.00352138,1.0,4.06,500.0,0.0109574,0.412118077278,21439.4297645092,36946.46484375,45.237369537353516,0.552977
100,284.2501525878906,20.9840157301,38.4922384266,37800,18900000,31.0198176172,,0.00321292,0.00321292,1.0,3.14288,500.0,0.00644433,0.423715651035,21494.624387025833,2742.936279296875,36.69593048095703,0.553941
100,452.5130615234375,-110.108324156,38.0943357016,37900,18950000,30.7528811029,,0.00421678,0.00421678,1.0,5.59386,500.0,0.0117255,0.412722229958,21549.909821510315,570653.8125,116.51657104492188,0.546871
100,434.63092041015625,-22.9590442801,37.9375636422,38000,19000000,30.6097612095,,0.0126003,0.0126003,1.0,9.4756,500.0,0.011086,0.429048538208,21609.18873977661,75535.7578125,59.49226379394531,0.585745
100,28.31859016418457,10.4993504595,37.3276521502,38100,19050000,29.8728582002,,0.00400008,0.00400008,1.0,4.91535,500.0,0.00870116,0.418559551239,21665.24617958069,1483.686767578125,22.054946899414062,0.563964
100,1278.848876953125,-434.130556866,37.3549745713,38200,19100000,30.2041811682,,0.00736559,0.00736559,1.0,5.20857,500.0,0.00878459,0.410454928875,21719.396176338196,5374037.0,261.3285217285156,0.56794
100,231.55259704589844,-5.53768154971,37.519059744,38300,19150000,30.199524084,,0.00770835,0.00770835,1.0,11.9108,500.0,0.0119761,0.42948371172,21771.912252664566,39059.9609375,53.75309753417969,0.585191
100,104.76287841796875,11.2734345637,37.0689681285,38400,19200000,29.8206647662,,0.00560842,0.00560842,1.0,4.18474,500.0,0.00967208,0.430086016655,21825.943257331848,3971.12744140625,30.178499221801758,0.586198
100,348.41705322265625,6.85240983604,37.0572319291,38500,19250000,29.8157582393,,0.00290883,0.00290883,1.0,8.66702,500.0,0.00995153,0.42216283083,21885.26304244995,7081.48486328125,32.097877502441406,0.578558
100,264.3310546875,-0.933560233516,36.5061582924,38600,19300000,29.4623610648,,0.0016471,0.0016471,1.0,56.0823,500.0,0.00914352,0.43454182148,21945.06852698326,19902.556640625,41.389366149902344,0.573473
100,734.28271484375,-71.5391429837,37.34100318,38700,19350000,30.1900444314,,0.00307839,0.00307839,1.0,9.57103,500.0,0.0120794,0.43475240469,21998.112977027893,228613.9375,71.90162658691406,0.585639
100,70.87556457519531,4.89070983504,36.1862723483,38800,19400000,29.1379253272,,0.00442318,0.00442318,1.0,2.21012,500.0,0.010118,0.434051156044,22049.749210834503,3180.889404296875,21.810522079467773,0.588919
100,1007.0971069335938,-95.2338369675,36.4889593332,38900,19450000,29.4127426022,,0.00388855,0.00388855,1.0,53.5493,500.0,0.0117902,0.42176681757,22110.34981560707,335652.125,78.57263946533203,0.558278
100,61.550987243652344,7.26466169175,36.3398195587,39000,19500000,29.1792875811,,0.00417188,0.00417188,1.0,5.19694,500.0,0.0119474,0.418107867241,22171.596470355988,5651.04541015625,29.816692352294922,0.558648
100,46.748878479003906,5.34444355893,37.0172113562,39100,19550000,29.7765066066,,0.00235157,0.00235157,1.0,6.79976,500.0,0.0100944,0.425222158432,22229.863816022873,4260.10986328125,24.9252986907959,0.529728
100,67.05620574951172,19.6969155311,37.5019355372,39200,19600000,30.0572180036,,0.00302787,0.00302787,1.0,2.07665,500.0,0.00912905,0.423256158829,22282.664969921112,1289.3677978515625,30.46924591064453,0.464274
