TimestepsSoFar,InitialReturnMin,MinTargetPdf,ReturnStepMax,StdWReturnMean,EpRewMean,Bound,Iteration,WReturnMean,InitialReturnMax,OptimizationReturnMin,MaxIW,InitialReturnMean,EmpiricalD2Arithmetic,OptimizationReturnMax,EpLenMean,MeanEntropy,OptimizationReturnMean,ReturnMeanIW,TimeElapsed,EpisodesSoFar,InitialBound,MinBehavPdf,MeanD2-0,MinIW,Epsilon,LearnableVariance,ESSRenyiHarmonic,InitialReturnStd,Weights,DivergenceHarmonic,EmpiricalD2Harmonic,MeanIW,ESSRenyiArithmetic,Inner Iteration,Penalization,StdIW,ReturnStepMaxmin,EpThisIter,VarianceInitializer
5630156,,-237.46114,10.0,,4799.463070311523,-881243200000000.0,155,23992636.0,4999.5596,,15685821.0,4799.463,1.0,4999.5596,480.06,0.4189424,4799.463,7887934500000.0,30560.962568044662,15450,-26033570.0,-237.46114,1.0,0.24620745,1.0,,50.0,978.6681,[ 0.116  0.488 -2.948 -1.455],1.8312438e+17,1.0,315654.1,50.0,1,True,2195744.5,10.0,50,-1.0
5655156,4998.526,-253.056,10.0,,4999.158543930779,-inf,155,1969720.9,4999.6094,,2.5097837,4999.158,5032931.0,1.0834961,500.0,0.4189424,0.632666,1969720.9,30662.786887168884,15500,-inf,-241.57,5032931.0,2.870666e-12,1.0,,9.934569e-06,0.21322519,[ 0.113  0.381 -2.972 -1.514],inf,5032931.0,0.078814834,9.934569e-06,2,True,0.3651526,10.0,50,-1.0
5679453,259.8078,-246.45691,10.0,,4858.233719491211,-107720870000.0,156,24138532.0,4999.533,,2176.328,4858.234,1.0,4739.7256,485.94,0.4189424,4598.426,3346540000.0,30764.08662199974,15550,-26179442.0,-246.45691,1.0,0.07295445,1.0,,50.0,732.18726,[ 0.113  0.381 -2.972 -1.514],2615537200.0,1.0,133.9245,50.0,1,True,359.40076,10.0,50,-1.0
5701553,,-243.33913,10.0,,4417.552159404024,-2.7168453e+16,156,16785372.0,4999.448,,26.49638,4417.5522,762.1306,4999.448,442.0,0.4189424,4417.5522,16785372.0,30861.466336250305,15600,-2.7168453e+16,-236.13509,762.1306,4.8467452e-09,1.0,,0.06560555,1489.7183,[ 0.161  0.4   -2.964 -1.401],1.772282e+20,762.1306,0.70246965,0.06560555,2,True,3.7175932,10.0,50,-1.0
5723581,279.80774,-257.71292,10.0,,4403.399708286463,-5494164000000000.0,157,21603784.0,4999.421,,241285.9,4403.4,1.0,4719.6133,440.56,0.4189424,4123.592,243958810000.0,30960.408977031708,15650,-23644600.0,-257.71292,1.0,0.013832122,1.0,,50.0,1487.9032,[ 0.161  0.4   -2.964 -1.401],7.2473143e+18,1.0,9764.564,50.0,1,True,46277.01,10.0,50,-1.0
5747101,,-249.12419,10.0,,4702.313897772158,-9.61615e+22,157,82724200.0,4999.491,,157.91269,4702.314,28295.828,4999.491,470.4,0.4189424,4702.314,82724200.0,31061.976071596146,15700,-9.61615e+22,-246.19446,28295.828,6.3949276e-11,1.0,,0.0017670449,1152.7246,[ 0.134  0.521 -2.98  -1.408],2.2201918e+33,28295.828,3.3503208,0.0017670449,2,True,22.091305,10.0,50,-1.0
5771538,,-249.21893,10.0,,4885.894487269442,-12000121000000.0,158,24363360.0,4999.4375,,34707.53,4885.8945,1.0,4999.4375,488.74,0.4189424,4885.8945,55272260000.0,31131.33515548706,15750,-26404194.0,-249.21893,1.0,0.08180242,1.0,,50.0,700.9961,[ 0.134  0.521 -2.98  -1.408],34258470000000.0,1.0,2212.2935,50.0,1,True,6251.4756,10.0,50,-1.0
5796407,3678.9126,-249.49113,10.0,,4972.6940505239745,-8.823898e+19,158,172731970.0,4999.498,,208.95146,4972.694,12676.246,1320.5854,497.38,0.4189424,1293.7814,172731970.0,31233.836794137955,15800,-8.823898e+19,-242.64618,12676.246,6.8911593e-10,1.0,,0.0039443853,184.82607,[ 0.176  0.466 -2.966 -1.511],1.869419e+27,12676.246,6.911612,0.0039443853,2,True,32.237053,10.0,50,-1.0
5821058,1499.6854,-241.95831,10.0,,4929.065014255148,-2.399338e+17,159,24535692.0,4999.5615,,2649189.8,4929.0645,1.0,3499.876,493.02,0.4189424,3429.3794,1448793300000.0,31338.008432149887,15850,-26576628.0,-241.95831,1.0,0.0019542233,1.0,,50.0,489.91144,[ 0.176  0.466 -2.966 -1.511],1.3821054e+22,1.0,57989.773,50.0,1,True,370528.56,10.0,50,-1.0
5844551,,-272.7428,10.0,,4696.711233610567,-inf,159,68691220.0,4999.422,,131.65541,4696.711,723723.25,4999.422,469.86,0.4189424,4696.711,68691220.0,31411.937471151352,15900,-inf,-257.3194,723723.25,1.822381e-14,1.0,,6.908718e-05,960.78516,[ 0.159  0.548 -2.961 -1.418],inf,723723.25,2.7668028,6.908718e-05,2,True,18.422012,10.0,50,-1.0
5867611,,-238.60617,10.0,,4609.716669962779,-915649000000000.0,160,22603916.0,4999.363,,42924.832,4609.7163,1.0,4999.363,461.2,0.4189424,4609.7163,48095875000.0,31482.108010053635,15950,-24644686.0,-238.60617,1.0,0.0019931318,1.0,,50.0,1163.7996,[ 0.159  0.548 -2.961 -1.418],2.0130058e+17,1.0,1928.4055,50.0,1,True,6358.89,10.0,50,-1.0
5889259,219.9126,-258.28275,10.0,,4326.520179566405,-inf,160,102948800000.0,4999.3896,,205885.78,4326.52,352643.44,4779.477,432.96,0.4189424,4106.608,102948800000.0,31562.559844493866,16000,-inf,-247.24489,352643.44,1.3714466e-12,1.0,,0.00014178628,1488.2211,[ 0.139  0.615 -2.958 -1.314],inf,352643.44,4120.2686,0.00014178628,2,True,28823.654,10.0,50,-1.0
5912185,919.854,-240.39131,10.0,,4582.609701431083,-3.4704135e+16,161,22066242.0,4999.333,,1102999.2,4582.61,1.0,4079.479,458.52,0.4189424,3662.7556,710921500000.0,31638.965124607086,16050,-24106988.0,-240.39131,1.0,0.080269195,1.0,,50.0,1032.4397,[ 0.139  0.615 -2.958 -1.314],2.8919288e+20,1.0,28739.883,50.0,1,True,155475.58,10.0,50,-1.0
5936217,439.83752,-248.82292,10.0,,4804.951326415168,-inf,161,5885858.0,4999.425,,219.23001,4804.951,223968.62,4559.5874,480.64,0.4189424,4365.1143,5885858.0,31719.744898319244,16100,-inf,-243.97058,223968.62,6.765714e-10,1.0,,0.00022324554,804.94446,[ 0.131  0.546 -2.953 -1.418],inf,223968.64,4.928169,0.00022324556,2,True,30.749575,10.0,50,-1.0
5960403,229.8764,-242.39984,10.0,,4835.54096723226,-4559393000000000.0,162,23915266.0,4999.4756,,133112.53,4835.541,1.0,4769.599,483.72,0.4189424,4605.6646,153659310000.0,31796.869613409042,16150,-25956130.0,-242.39984,1.0,0.081307136,1.0,,50.0,729.9399,[ 0.131  0.546 -2.953 -1.418],4.990893e+18,1.0,6150.8706,50.0,1,True,23155.78,10.0,50,-1.0
5981665,9.981396,-253.09482,10.0,,4249.281515230417,-inf,162,1642642.5,4999.2363,,1.2743441,4249.2812,5410715.5,4989.255,425.24,0.4189424,4239.3003,1642642.5,31859.08501982689,16200,-inf,-239.50307,5410715.5,1.5644259e-12,1.0,,9.240922e-06,1550.0367,[ 0.173  0.641 -2.958 -1.349],inf,5410715.5,0.07909631,9.240922e-06,2,True,0.25469488,10.0,50,-1.0
6002664,9.984094,-235.74228,10.0,,4196.037623521054,-1.1909955e+18,163,20033420.0,4999.368,,123466.4,4196.0376,1.0,4989.3843,419.98,0.4189424,4186.053,149879980000.0,31930.932595729828,16250,-22074190.0,-235.74228,1.0,0.158818,1.0,,50.0,1557.7838,[ 0.173  0.641 -2.958 -1.349],3.4060493e+23,1.0,6039.3174,50.0,1,True,20312.84,10.0,50,-1.0
6019706,199.78969,-235.49297,10.0,,3401.846687420541,-inf,163,2138204.5,4999.1104,,3.7955592,3401.847,157407000.0,4799.321,340.84,0.4189424,3202.0571,2138204.5,31989.13540172577,16300,-inf,-229.6021,157407000.0,2.2415744e-15,1.0,,3.1764787e-07,1669.2031,[ 0.199  0.736 -2.955 -1.271],inf,157407000.0,0.1321297,3.1764787e-07,2,True,0.5602857,10.0,50,-1.0
6036652,,-238.77582,10.0,,3382.4645856129,-5.097737e+18,164,14573119.0,4999.2637,,1446462.2,3382.4644,1.0,4999.2637,338.92,0.4189424,3382.4644,1011419100000.0,32053.73170518875,16350,-16613796.0,-238.77582,1.0,0.6445412,1.0,,50.0,1769.7606,[ 0.199  0.736 -2.955 -1.271],6.240534e+24,1.0,44952.426,50.0,1,True,214279.73,10.0,50,-1.0
6057785,219.86247,-260.2036,10.0,,4223.290085093494,-inf,164,25214050.0,4999.3105,,1863.6719,4223.2905,586264.1,4779.448,422.66,0.4189424,4003.4275,25214050.0,32121.47149658203,16400,-inf,-252.66373,586264.1,8.245761e-15,1.0,,8.528579e-05,1532.4092,[ 0.163  0.66  -2.975 -1.362],inf,586264.1,37.916904,8.528579e-05,2,True,260.83905,10.0,50,-1.0
6080572,29.946209,-238.18452,10.0,,4555.2757891552355,-521446100000000.0,165,22298790.0,4999.3936,,62711.188,4555.2754,1.0,4969.4473,455.74,0.4189424,4525.3296,101422510000.0,32202.23538351059,16450,-24339586.0,-238.18452,1.0,0.21150698,1.0,,50.0,1244.2878,[ 0.163  0.66  -2.975 -1.362],6.5263725e+16,1.0,4303.7944,50.0,1,True,12515.992,10.0,50,-1.0
6103791,9.980314,-247.49063,10.0,,4642.032499107582,-3.973073e+21,165,283561540.0,4999.4824,,530.84766,4642.0327,21462.482,4989.502,464.38,0.4189424,4632.052,283561540.0,32305.065380096436,16500,-3.973073e+21,-247.50375,21462.482,6.1862716e-11,1.0,,0.0023296466,1205.9408,[ 0.134  0.572 -3.028 -1.427],3.790044e+30,21462.482,11.412624,0.0023296466,2,True,74.31862,10.0,50,-1.0
6128635,3429.3052,-243.8713,10.0,,4967.757677537232,-139714640000.0,166,24726920.0,4999.4575,,18048.39,4967.7573,1.0,1570.1523,496.88,0.4189424,1538.4525,19003105000.0,32411.088235139847,16550,-26767772.0,-243.8713,1.0,0.13604337,1.0,,50.0,219.779,[ 0.134  0.572 -3.028 -1.427],3498623700.0,1.0,760.47205,50.0,1,True,2969.9863,10.0,50,-1.0
6152741,9.981577,-252.69989,10.0,,4819.782413515238,-1.120428e+16,166,43189284.0,4999.512,,48.79978,4819.7827,805.2823,4989.531,482.12,0.4189424,4809.801,43189284.0,32534.94560456276,16600,-1.120428e+16,-249.5703,805.2823,7.125066e-08,1.0,,0.062090028,814.88275,[ 0.169  0.544 -3.058 -1.54 ],3.0140378e+19,805.2823,1.736201,0.062090028,2,True,7.5142493,10.0,50,-1.0
6177097,539.714,-249.39067,10.0,,4869.9847360171625,-788243900000000.0,167,24177810.0,4999.443,,66465.02,4869.985,1.0,4459.729,487.12,0.4189424,4330.271,79850600000.0,32651.405663251877,16650,-26218648.0,-249.39067,1.0,0.03443917,1.0,,50.0,679.01227,[ 0.169  0.544 -3.058 -1.54 ],1.4915506e+17,1.0,3224.0874,50.0,1,True,11552.464,10.0,50,-1.0
6201658,599.61505,-247.83517,10.0,,4911.229926918516,-inf,167,3890897.0,4999.5127,,8.0523205,4911.23,350184.3,4399.8975,491.22,0.4189424,4311.6147,3890897.0,32763.70525407791,16700,-inf,-244.77155,350184.3,4.6144095e-12,1.0,,0.00014278195,615.945,[ 0.141  0.433 -3.064 -1.59 ],inf,350184.3,0.31441173,0.00014278195,2,True,1.3393571,10.0,50,-1.0
6226492,3769.417,-264.0566,10.0,,4965.647000420772,-1553574500000000.0,168,24690822.0,4999.552,,412538.25,4965.647,1.0,1230.1348,496.68,0.4189424,1196.23,365941620000.0,32876.9812810421,16750,-26731750.0,-264.0566,1.0,0.0051471214,1.0,,50.0,182.13394,[ 0.141  0.433 -3.064 -1.59 ],5.791973e+17,1.0,14649.146,50.0,1,True,66917.266,10.0,50,-1.0
6250418,499.7672,-243.51082,10.0,,4783.755723472815,-inf,168,151419660.0,4999.507,,235.00934,4783.756,15673590.0,4499.7397,478.52,0.4189424,4283.989,151419660.0,32960.46591305733,16800,-inf,-237.1835,15673590.0,6.758464e-18,1.0,,3.1900797e-06,891.75183,[ 0.178  0.333 -3.064 -1.655],inf,15673590.0,6.058357,3.1900797e-06,2,True,33.43544,10.0,50,-1.0
6274554,1359.5009,-252.03386,10.0,,4825.454076699508,-221279650000.0,169,23786604.0,4999.504,,583.6808,4825.4546,1.0,3640.003,482.72,0.4189424,3465.9534,1001680640.0,33055.9595952034,16850,-25827490.0,-252.03386,1.0,0.051112596,1.0,,50.0,708.2337,[ 0.178  0.333 -3.064 -1.655],11649995000.0,1.0,40.115917,50.0,1,True,91.49241,10.0,50,-1.0
6297326,699.64526,-234.07513,10.0,,4551.6548235567725,-7.3047285e+17,169,63553664.0,4999.457,,90.665016,4551.655,1252.701,4299.8115,455.44,0.4189424,3852.0098,63553664.0,33130.64065051079,16900,-7.3047285e+17,-230.60374,1252.701,1.5934063e-07,1.0,,0.03991375,1123.7543,[ 0.233  0.318 -3.057 -1.766],1.281174e+23,1252.701,2.5455046,0.03991375,2,True,12.982092,10.0,50,-1.0
6317050,,-237.50558,9.999999,,3940.2952280081495,-2.7586203e+21,170,18130944.0,4999.411,,240851.83,3940.295,1.0,4999.411,394.48,0.4189424,3940.295,71484285000.0,33221.06947135925,16950,-20171746.0,-237.50558,1.0,0.018110959,1.0,,50.0,1614.0068,[ 0.233  0.318 -3.057 -1.766],1.8272575e+30,1.0,7007.6606,50.0,1,True,34036.734,9.999999,50,-1.0
6341922,3709.2556,-250.01918,10.0,,4973.3383534714885,-inf,170,36369096.0,4999.6875,,70.56906,4973.3384,1722996.0,1290.4319,497.44,0.4189424,1264.0828,36369096.0,33316.49540090561,17000,-inf,-245.6055,1722996.0,1.388413e-11,1.0,,2.901922e-05,180.58348,[ 0.155  0.277 -3.07  -1.853],inf,1722996.0,1.4550934,2.901922e-05,2,True,9.875422,10.0,50,-1.0
6366160,1878.5276,-249.73122,10.0,,4845.808622262538,-26217185000.0,171,23816026.0,4999.5615,,6235.359,4845.8086,1.0,3121.034,484.76,0.4189424,2967.281,1274773000.0,33412.26856517792,17050,-25856958.0,-249.73122,1.0,0.020316299,1.0,,50.0,578.0697,[ 0.155  0.277 -3.07  -1.853],149362130.0,1.0,158.84363,50.0,1,True,871.4243,10.0,50,-1.0
6390661,,-252.01456,10.0,,4899.299472399024,-1.9034801e+16,171,75015630.0,4999.616,,47.187355,4899.3,201.93155,4999.616,490.02,0.4189424,4899.3,75015630.0,33502.9508934021,17100,-1.9034801e+16,-250.59653,201.93155,1.9651937e-07,1.0,,0.24760866,699.89996,[ 0.097  0.254 -3.063 -1.855],8.698439e+19,201.93155,3.0232344,0.24760866,2,True,8.215357,10.0,50,-1.0
6415163,9.979547,-243.77893,10.0,,4899.511954224984,-4.1195236e+22,172,24493128.0,4999.6206,,22719196.0,4899.5117,1.0,4989.641,490.04,0.4189424,4889.5327,23914300000000.0,33607.377974271774,17150,-26534108.0,-243.77893,1.0,0.13311924,1.0,,50.0,698.5047,[ 0.097  0.254 -3.063 -1.855],4.0741504e+32,1.0,956796.9,50.0,1,True,3791281.0,10.0,50,-1.0
6439086,409.77698,-251.53635,10.0,,4782.731760332244,-inf,172,265478.8,4999.522,,0.35316053,4782.732,5440157700.0,4589.745,478.46,0.4189424,4372.9546,265478.8,33698.749668598175,17200,-inf,-244.59193,5440157700.0,1.4966172e-12,1.0,,9.19091e-09,886.39124,[ 0.194  0.33  -3.059 -1.834],inf,5440157700.0,0.010629913,9.19091e-09,2,True,0.05400589,10.0,50,-1.0
6462197,29.950508,-229.90134,10.0,,4619.85646515342,-1.5485755e+19,173,22577122.0,4999.483,,211806.36,4619.8564,1.0,4969.532,462.22,0.4189424,4589.906,173156880000.0,33797.4046792984,17250,-24617988.0,-229.90134,1.0,0.15166202,1.0,,50.0,1110.8772,[ 0.194  0.33  -3.059 -1.834],5.7577873e+25,1.0,6951.888,50.0,1,True,30627.488,10.0,50,-1.0
6484715,969.48425,-275.8879,10.0,,4500.51136562178,-inf,173,5193598.5,4999.5254,,4.3560147,4500.511,446785550000000.0,4030.041,450.36,0.4189424,3531.027,5193598.5,33896.99224233627,17300,-inf,-261.15186,446785550000000.0,7.520916e-24,1.0,,1.11910515e-13,1137.4525,[ 0.16   0.218 -3.085 -1.797],inf,446785550000000.0,0.20787498,1.11910515e-13,2,True,0.77091277,10.0,50,-1.0
6508146,19.95911,-243.93028,10.0,,4683.945459730539,-40637470000000.0,174,22923566.0,4999.536,,17946.232,4683.9453,1.0,4979.577,468.62,0.4189424,4663.9863,10022645000.0,33987.74451088905,17350,-24964476.0,-243.93028,1.0,0.15660408,1.0,,50.0,992.0796,[ 0.16   0.218 -3.085 -1.797],396288450000000.0,1.0,409.11734,50.0,1,True,2508.7908,10.0,50,-1.0
6533001,3539.1865,-249.90327,10.0,,4969.957227002476,-2.0339262e+22,174,357020260.0,4999.609,,562.4006,4969.9575,13300.035,1460.4224,497.1,0.4189424,1430.7706,357020260.0,34095.34326720238,17400,-2.0339262e+22,-249.67578,13300.035,7.748597e-08,1.0,,0.0037593888,204.39609,[ 0.102  0.203 -3.095 -1.813],9.93156e+31,13300.034,14.3031845,0.0037593886,2,True,80.62473,10.0,50,-1.0
6557542,399.65814,-238.3218,10.0,,4907.138767876179,-5175199000000.0,175,24494650.0,4999.5845,,1031.4183,4907.1387,1.0,4599.9263,490.82,0.4189424,4507.4805,2234019300.0,34193.03328084946,17450,-26535602.0,-238.3218,1.0,0.05117639,1.0,,50.0,643.92584,[ 0.102  0.203 -3.095 -1.813],6424433000000.0,1.0,89.3892,50.0,1,True,210.28145,10.0,50,-1.0
6580394,,-242.86002,10.0,,4568.076580797033,-8.099422e+17,175,57710180.0,4999.5386,,35.67001,4568.0767,414.09003,4999.5386,457.04,0.4189424,4568.0767,57710180.0,34292.686613082886,17500,-8.099422e+17,-235.01108,414.09003,5.708751e-08,1.0,,0.12074669,1207.7546,[ 0.154  0.225 -3.089 -1.786],1.5749965e+23,414.09003,2.3495803,0.12074669,2,True,6.654276,10.0,50,-1.0
6604439,1109.5427,-251.1065,10.0,,4807.299755343735,-32799197000000.0,176,23701680.0,4999.6064,,1045.0105,4807.2993,1.0,3890.0637,480.9,0.4189424,3697.757,1804644400.0,34405.5418305397,17550,-25742648.0,-251.1065,1.0,0.13752525,1.0,,50.0,769.1231,[ 0.154  0.225 -3.089 -1.786],258241820000000.0,1.0,77.32464,50.0,1,True,176.85861,10.0,50,-1.0
6626807,,-245.97603,10.0,,4470.486477892887,-inf,176,9329372.0,4999.558,,2.692769,4470.4863,165451.44,4999.558,447.36,0.4189424,4470.4863,9329372.0,34507.66821312904,17600,-inf,-239.40045,165451.44,1.8011378e-12,1.0,,0.00030220347,1202.8264,[ 0.132  0.169 -3.093 -1.804],inf,165451.44,0.39787018,0.00030220347,2,True,0.7617611,10.0,50,-1.0
6650408,999.40173,-232.02678,10.0,,4717.775221154939,-8.878412e+16,177,23057874.0,4999.5537,,110782.695,4717.775,1.0,4000.1519,472.02,0.4189424,3718.373,69603690000.0,34615.91079330444,17650,-25098798.0,-232.02678,1.0,0.07355807,1.0,,50.0,894.69135,[ 0.132  0.169 -3.093 -1.804],1.8925014e+21,1.0,2799.042,50.0,1,True,15731.188,10.0,50,-1.0
6675408,4998.793,-238.57426,10.0,,4999.311120928533,-6.52795e+16,177,7288519.5,4999.6333,,4.9364634,4999.311,477.0727,0.84033203,500.0,0.4189424,0.5182129,7288519.5,34725.4579513073,17700,-6.52795e+16,-235.33075,477.0727,4.6438893e-09,1.0,,0.10480583,0.17892364,[ 0.084  0.209 -3.098 -1.799],1.02303924e+21,477.07272,0.29163787,0.104805835,2,True,0.9624937,10.0,50,-1.0
6699909,,-263.02615,10.0,,4899.294279519453,-49404776000.0,178,24492942.0,4999.5996,,35218.61,4899.294,1.0,4999.5996,490.02,0.4189424,4899.294,18789597000.0,34826.38981080055,17750,-26533906.0,-263.02615,1.0,0.06335299,1.0,,50.0,699.89923,[ 0.084  0.209 -3.098 -1.799],225021500.0,1.0,752.0284,50.0,1,True,4925.9575,10.0,50,-1.0
6724909,4999.059,-252.98607,10.0,,4999.434923474725,-9.9999064e+17,178,452234400.0,4999.6895,,824.1524,4999.435,950.0835,0.6303711,500.0,0.4189424,0.37589845,452234400.0,34936.72456073761,17800,-9.9999064e+17,-250.46976,950.0835,1.0169222e-08,1.0,,0.052626953,0.14049123,[ 0.037  0.238 -3.101 -1.828],2.4005514e+23,950.0835,18.096024,0.052626953,2,True,115.22212,10.0,50,-1.0
6749909,4999.047,-239.5035,10.0,,4999.4295505248565,-6.4693194e+16,179,24994296.0,4999.6377,,984627.2,4999.4297,1.0,0.5908203,500.0,0.4189424,0.38264647,924986250000.0,35032.50791311264,17850,-27035292.0,-239.5035,1.0,0.08113611,1.0,,50.0,0.13546085,[ 0.037  0.238 -3.101 -1.828],1.0047126e+21,1.0,37010.766,50.0,1,True,157644.34,10.0,50,-1.0
6774786,4069.6514,-256.64658,10.0,,4974.458544663599,-inf,179,63102504.0,4999.631,,99.06381,4974.4585,211952.52,929.9795,497.54,0.4189424,904.8071,63102504.0,35140.710803985596,17900,-inf,-254.37567,211952.52,2.4819296e-12,1.0,,0.0002359019,136.80238,[ 0.017  0.347 -3.088 -1.772],inf,211952.52,2.7695193,0.0002359019,2,True,14.662993,10.0,50,-1.0
6799544,3719.417,-250.3767,10.0,,4950.656782189484,-8.7687275e+21,180,24566296.0,4999.677,,2612951800.0,4950.657,1.0,1280.2598,495.16,0.4189424,1231.2399,1707010600000000.0,35243.896658182144,17950,-26607324.0,-250.3767,1.0,0.029057384,1.0,,50.0,239.36203,[ 0.017  0.347 -3.088 -1.772],1.8458503e+31,1.0,91629590.0,50.0,1,True,453481630.0,10.0,50,-1.0
6824544,4998.9814,-245.28311,10.0,,4999.391936918097,-166706560000000.0,180,581675800.0,4999.626,,1183.3573,4999.392,48.926525,0.64453125,500.0,0.4189424,0.41045898,649403400.0,35350.4602432251,18000,-176939580000000.0,-244.12524,48.926525,4.296805e-05,1.0,,1.0219406,0.14307375,[ 0.077  0.353 -3.086 -1.756],6671801000000000.0,48.926525,25.983244,1.0219406,2,True,165.43184,10.0,50,-1.0
6849045,,-243.34956,10.0,,4899.40971229464,-4.1877416e+19,181,24494098.0,4999.616,,97577.61,4899.409,1.0,4999.616,490.02,0.4189424,4899.409,107023606000.0,35449.36955142021,18050,-26535076.0,-243.34956,1.0,0.58760065,1.0,,50.0,699.9157,[ 0.077  0.351 -3.084 -1.762],4.2102162e+26,1.0,4282.677,50.0,1,True,17438.107,10.0,50,-1.0
6864641,1179.7993,-266.82886,10.0,,3109.693847501358,-inf,181,580006.75,4999.6465,,1.1601973,3109.6938,inf,3819.8472,311.92,0.4189424,1929.8945,580006.75,35518.01254653931,18100,-inf,-230.86308,inf,2.0615619e-32,1.0,,,1165.6685,[-0.045  0.373 -3.089 -1.77 ],inf,inf,0.02320395,,2,True,0.16242762,10.0,50,-1.0
6881113,1159.772,-242.97581,10.0,,3285.8587903999373,-5.707867e+19,182,12121233.0,4999.6797,,36998.438,3285.8586,1.0,3839.9077,329.44,0.4189424,2126.0867,19061318000.0,35584.71948361397,18150,-14162247.0,-242.97581,1.0,0.0997504,1.0,,50.0,1150.8103,[-0.045  0.373 -3.089 -1.77 ],7.8211435e+26,1.0,2565.7334,50.0,1,True,5767.3477,10.0,50,-1.0
6906113,4999.2383,-237.3274,10.0,,4999.434695658563,-inf,182,24901496.0,4999.662,,47.194553,4999.435,855278200.0,0.42382812,500.0,0.4189424,0.19646484,24901496.0,35694.88125729561,18200,-inf,-233.03215,855278200.0,8.111021e-07,1.0,,5.846051e-08,0.09145835,[ 0.016  0.382 -3.09  -1.772],inf,855278200.0,0.99619806,5.846051e-08,2,True,6.6051903,10.0,50,-1.0
6930615,9.980072,-238.9796,10.0,,4899.668432566764,-7.3152e+23,183,24494688.0,4999.628,,295194000.0,4899.6685,1.0,4989.648,490.04,0.4189424,4889.688,147884310000000.0,35793.14310503006,18250,-26535674.0,-238.9796,1.0,0.072395556,1.0,,50.0,698.5269,[ 0.016  0.382 -3.09  -1.772],1.2846737e+35,1.0,5916580.0,50.0,1,True,41325440.0,10.0,50,-1.0
6955117,9.980698,-246.00278,10.0,,4899.586256037092,-2333241500000.0,183,15485533.0,4999.6094,,5.853257,4899.586,17.47289,4989.629,490.04,0.4189424,4889.6055,15227252.0,35891.947820186615,18300,-2369225200000.0,-242.64204,17.47289,0.00021616174,1.0,,2.8615756,698.51514,[ 0.078  0.381 -3.09  -1.761],1306955100000.0,17.47289,0.63151026,2.8615756,2,True,1.3602248,10.0,50,-1.0
6979618,,-247.67886,10.0,,4899.368003389002,-2829659700000000.0,184,24493680.0,4999.5845,,9749957.0,4899.3677,1.0,4999.5845,490.02,0.4189424,4899.3677,4963934700000.0,35993.79111814499,18350,-26534632.0,-247.67886,1.0,0.0761436,1.0,,50.0,699.9097,[ 0.078  0.377 -3.088 -1.762],1.9155744e+18,1.0,198601.86,50.0,1,True,1364577.8,10.0,50,-1.0
7004618,4997.8467,-242.08167,10.0,,4999.186813513658,-4.207196e+17,184,987296450.0,4999.6396,,1848.3225,4999.187,998.7851,1.7929688,500.0,0.4189424,1.3401074,987296450.0,36095.5270781517,18400,-4.207196e+17,-233.19992,998.7851,3.913412e-09,1.0,,0.05006082,0.31340906,[ 0.158  0.369 -3.08  -1.858],4.249345e+22,998.7851,39.499516,0.05006082,2,True,258.60052,10.0,50,-1.0
7028505,339.7739,-259.6604,10.0,,4775.993903797142,-1.3746408e+24,185,23661074.0,4999.591,,661585700.0,4775.994,1.0,4659.817,477.74,0.4189424,4436.22,112805860000000.0,36188.56170749664,18450,-25702030.0,-259.6604,1.0,4.8149047,1.0,,50.0,922.47394,[ 0.158  0.369 -3.08  -1.858],4.5366153e+35,1.0,13598431.0,50.0,1,True,92585890.0,10.0,50,-1.0
7052652,2029.764,-325.63983,10.0,,4828.098331121706,-inf,185,15652408.0,4999.632,,27.71463,4828.098,inf,2969.8677,482.94,0.4189424,2798.334,15652408.0,36280.67549777031,18500,-inf,-251.88667,inf,,1.0,,,638.8431,[ 0.008  0.293 -3.085 -1.672],inf,inf,0.6262762,,2,True,3.9017434,10.0,50,-1.0
7076149,1939.7605,-239.39343,10.0,,4697.475116690572,-2.1042275e+21,186,22650516.0,4999.6553,,11270352.0,4697.475,1.0,3059.8948,469.94,0.4189424,2757.7146,3587955200000.0,36371.30087852478,18550,-24691524.0,-239.39343,1.0,0.067839354,1.0,,50.0,764.3586,[ 0.008  0.293 -3.085 -1.672],1.0629588e+30,1.0,409535.56,50.0,1,True,1688181.6,10.0,50,-1.0
7100151,,-248.43384,10.0,,4799.390936424609,-2.1675162e+17,186,16841368.0,4999.6074,,22.70301,4799.391,252.99632,4999.6074,480.04,0.4189424,4799.391,16841368.0,36464.055040597916,18600,-2.1675162e+17,-244.3627,252.99632,0.00020248965,1.0,,0.19763133,979.67163,[ 0.068  0.299 -3.083 -1.655],1.1279046e+22,252.99632,0.71116835,0.19763133,2,True,3.1852775,10.0,50,-1.0
