Penalization,MinIW,OptimizationReturnMin,InitialReturnMin,Bound,TimestepsSoFar,InitialReturnMean,TimeElapsed,MeanEntropy,EmpiricalD2Arithmetic,InitialReturnStd,DivergenceHarmonic,ReturnMeanIW,OptimizationReturnMax,MaxIW,EpLenMean,MinBehavPdf,EpThisIter,Weights,StdWReturnMean,OptimizationReturnMean,StdIW,Iteration,EpRewMean,EpisodesSoFar,Inner Iteration,VarianceInitializer,ReturnStepMaxmin,WReturnMean,LearnableVariance,Epsilon,ReturnStepMax,InitialBound,ESSRenyiHarmonic,EmpiricalD2Harmonic,MeanD2-0,ESSRenyiArithmetic,MeanIW,MinTargetPdf,InitialReturnMax
True,0.25729978,,299.81287,-210536500000000.0,8932765,4862.5596,42443.336104631424,0.4189424,1.0,716.20105,1.0640851e+16,9713271000.0,4699.754,4526.7305,486.4,-240.49594,50,[ 0.141  0.894 -2.79  -2.882],,4562.746,877.6883,241,4862.559212396001,24050,1,-1.0,10.0,24157426.0,,1.0,10.0,-26198356.0,50.0,1.0,1.0,50.0,388.82794,-240.49594,4999.567
True,1.2562338e-09,,,-2.0471164e+23,8954464,4336.4927,42533.93854928017,0.4189424,44787.38,1418.3966,1.0061806e+34,16499627.0,4999.483,13.186494,433.98,-249.26454,50,[ 0.236  0.973 -2.775 -2.869],,4336.4927,2.3402297,241,4336.492829952072,24100,2,-1.0,10.0,16499627.0,,1.0,10.0,-2.0471164e+23,0.0011163859,44787.38,44787.38,0.0011163859,0.6971595,-254.07573,4999.483
True,0.0752588,,,-291751400000.0,8976727,4449.917,42615.87358689308,0.4189424,1.0,1366.3245,19772826000.0,4777214500.0,4999.5054,5081.6245,445.26,-248.27242,50,[ 0.236  0.973 -2.775 -2.869],,4449.917,777.1866,242,4449.916806053014,24150,1,-1.0,10.0,21668602.0,,1.0,10.0,-23709480.0,50.0,1.0,1.0,50.0,197.03879,-248.27242,4999.5054
True,5.5906885e-10,,,-3.184293e+18,9000616,4776.3276,42700.51343512535,0.4189424,1338.1798,987.16425,2.4343612e+24,5718604.0,4999.5747,6.9749265,477.78,-236.8504,50,[ 0.128  0.923 -2.805 -2.894],,4776.3276,1.040858,242,4776.327278560085,24200,2,-1.0,10.0,5718604.0,,1.0,10.0,-3.184293e+18,0.037364185,1338.1798,1338.1798,0.037364185,0.27059886,-240.36932,4999.5747
True,0.1511895,,299.70764,-6.639767e+18,9025147,4905.037,42804.08498048782,0.4189424,1.0,657.90436,1.058459e+25,162596780000.0,4699.8403,66028.34,490.62,-258.15356,50,[ 0.128  0.923 -2.805 -2.894],,4605.3296,16247.911,243,4905.037188939812,24250,1,-1.0,10.0,24492228.0,,1.0,10.0,-26533142.0,50.0,1.0,1.0,50.0,6507.6064,-258.15356,4999.548
True,9.0195134e-15,,4998.009,-inf,9050147,4999.0664,42911.11764764786,0.4189424,32669776.0,0.3363729,inf,830677000.0,1.5039062,918.6792,500.0,-232.94548,50,[ 0.123  1.04  -2.804 -2.848],,1.057832,152.80736,243,4999.066635194678,24300,2,-1.0,10.0,830677000.0,,1.0,10.0,-inf,1.5304665e-06,32669776.0,32669776.0,1.5304665e-06,33.236763,-239.20947,4999.5127
True,0.104901835,,879.40356,-1.7412904e+17,9073823,4733.5527,42999.60010790825,0.4189424,1.0,918.3239,7.279224e+21,95015720000.0,4120.217,98267.914,473.52,-235.39993,50,[ 0.123  1.04  -2.804 -2.848],,3854.1494,14701.63,244,4733.552872321777,24350,1,-1.0,10.0,23249840.0,,1.0,10.0,-25290816.0,50.0,1.0,1.0,50.0,3851.6382,-235.39993,4999.62
True,1.7752054e-10,,,-2.1704631e+24,9097788,4791.5654,43108.15142703056,0.4189424,141948.14,978.58124,1.1310384e+36,47557390.0,4999.5356,94.15307,479.3,-248.31796,50,[ 0.095  1.143 -2.814 -2.785],,4791.5654,13.175339,244,4791.565564457087,24400,2,-1.0,10.0,47557390.0,,1.0,10.0,-2.1704631e+24,0.0003522413,141948.14,141948.14,0.0003522413,1.9337173,-256.45538,4999.5356
True,0.50419915,,,-1.7109245e+23,9122220,4885.252,43206.43917322159,0.4189424,1.0,704.74066,7.0280555e+33,664568500000.0,4999.533,879871.0,488.64,-249.1418,50,[ 0.095  1.143 -2.814 -2.785],,4885.252,124862.48,245,4885.251786882396,24450,1,-1.0,10.0,24362342.0,,1.0,10.0,-26403248.0,50.0,1.0,1.0,50.0,26664.387,-249.1418,4999.533
True,,,2929.463,-inf,9144840,4518.4224,43297.781960725784,0.4189424,inf,653.6778,inf,1386247800.0,2070.148,2756.3467,452.4,-244.2507,50,[-0.137  1.235 -2.836 -2.787],,1588.9595,385.847,245,4518.422489977012,24500,2,-1.0,10.0,1386247800.0,,1.0,10.0,-inf,,inf,inf,,55.464283,-310.95837,4999.611
True,0.14437616,,19.96392,-5.979594e+19,9166323,4290.094,43380.05901455879,0.4189424,1.0,925.78674,8.5839614e+26,2388128700000.0,4979.653,3369803.5,429.66,-222.83966,50,[-0.137  1.235 -2.836 -2.787],,4270.1304,557760.25,246,4290.094224359552,24550,1,-1.0,10.0,19261988.0,,1.0,10.0,-21302956.0,50.0,1.0,1.0,50.0,158284.06,-222.83966,4999.6167
True,1.5181496e-22,,19.960686,-inf,9190727,4879.813,43474.906938791275,0.4189424,963608640000.0,708.24115,inf,27830746.0,4979.6743,49.31328,488.08,-239.73962,50,[-0.069  1.158 -2.843 -2.859],,4859.852,6.9191523,246,4879.812486636304,24600,2,-1.0,10.0,27830746.0,,1.0,10.0,-inf,5.1888285e-11,963608640000.0,963608640000.0,5.1888285e-11,1.1305952,-253.03264,4999.635
True,0.15570343,,9.979619,-1.5765298e+19,9215060,4865.1655,43581.223757743835,0.4189424,1.0,720.83374,5.966797e+25,209063410000.0,4989.6587,148162.8,486.66,-252.94183,50,[-0.069  1.158 -2.843 -2.859],,4855.1855,29877.252,247,4865.165383688427,24650,1,-1.0,10.0,24189436.0,,1.0,10.0,-26230428.0,50.0,1.0,1.0,50.0,8370.693,-252.94183,4999.638
True,6.8660147e-12,,,-inf,9237725,4528.0537,43683.755257844925,0.4189424,2424694.5,873.82526,inf,6616321.5,4999.6807,10.493957,453.3,-260.80588,50,[-0.122  1.252 -2.843 -2.795],,4528.0537,1.4773031,247,4528.053884742633,24700,2,-1.0,10.0,6616321.5,,1.0,10.0,-inf,2.0621155e-05,2424694.5,2424694.5,2.0621155e-05,0.2833701,-266.4349,4999.6807
True,0.010227843,,3329.5278,-3.8890096e+19,9261269,4704.189,43789.98134851456,0.4189424,1.0,457.07187,3.631054e+26,167093780000.0,1670.0591,244331.33,470.88,-255.8632,50,[-0.122  1.252 -2.843 -2.795],,1374.6614,36975.586,248,4704.189321991092,24750,1,-1.0,10.0,22338310.0,,1.0,10.0,-24379258.0,50.0,1.0,1.0,50.0,10333.618,-255.8632,4999.587
True,7.6965645e-10,,,-2.7652806e+23,9285770,4899.361,43897.444251298904,0.4189424,40227.086,699.9087,1.8358017e+34,16931370.0,4999.6084,20.41741,490.02,-244.76501,50,[-0.062  1.268 -2.841 -2.786],,4899.361,2.8749914,248,4899.360664310052,24800,2,-1.0,10.0,16931370.0,,1.0,10.0,-2.7652806e+23,0.0012429436,40227.086,40227.086,0.0012429436,0.69641185,-249.65048,4999.6084
True,0.015160122,,,-4.755163e+18,9309248,4694.1714,44005.11200547218,0.4189424,1.0,1185.723,5.4282087e+24,159078480000000.0,4999.587,355095300.0,469.56,-257.32062,50,[-0.062  1.268 -2.841 -2.786],,4694.1714,49712060.0,249,4694.17119365207,24850,1,-1.0,10.0,23441180.0,,1.0,10.0,-25482132.0,50.0,1.0,1.0,50.0,7110877.5,-257.32062,4999.587
True,3.140689e-10,,4998.743,-3.32721e+24,9334248,4999.312,44113.90425658226,0.4189424,74379.586,0.18255936,2.6577466e+36,9601810000.0,0.8486328,19204.205,500.0,-245.64925,50,[-0.02   1.355 -2.836 -2.706],,0.5687207,2688.5798,249,4999.311900630692,24900,2,-1.0,10.0,9601810000.0,,1.0,10.0,-3.32721e+24,0.00067222747,74379.586,74379.586,0.00067222747,384.14685,-253.81563,4999.592
True,0.5409928,,,-409808500000.0,9358251,4799.5254,44219.40618777275,0.4189424,1.0,978.6807,39060062000.0,6449470500.0,4999.6025,8414.824,480.06,-261.07706,50,[-0.02   1.355 -2.836 -2.706],,4799.5254,1213.0624,250,4799.525338522685,24950,1,-1.0,10.0,23993258.0,,1.0,10.0,-26034222.0,50.0,1.0,1.0,50.0,258.07898,-261.07706,4999.6025
True,1.1617515e-08,,,-1.6925169e+16,9382273,4803.2793,44309.63663983345,0.4189424,407.37866,960.2777,6.877852e+19,781233200.0,4999.4946,1225.5874,480.44,-250.92383,50,[ 0.043  1.455 -2.874 -2.692],,4803.2793,172.17732,250,4803.279028634689,25000,2,-1.0,10.0,781233200.0,,1.0,10.0,-1.6925169e+16,0.12273593,407.37866,407.37866,0.12273593,31.287352,-260.0592,4999.4946
True,0.006211457,,3329.2056,-711325500000000.0,9407107,4965.8125,44411.759926080704,0.4189424,1.0,233.80115,1.2147177e+17,6572393000.0,1670.4048,8451.885,496.68,-248.21594,50,[ 0.043  1.455 -2.874 -2.692],,1636.607,1221.6494,251,4965.812433810519,25050,1,-1.0,10.0,24713958.0,,1.0,10.0,-26754930.0,50.0,1.0,1.0,50.0,272.63046,-248.21594,4999.6104
True,9.155183e-17,,4998.819,-inf,9432107,4999.3374,44511.58032274246,0.4189424,8310520300.0,0.18724523,inf,329893250.0,0.7739258,636.0787,500.0,-245.97655,50,[-0.055  1.39  -2.877 -2.735],,0.51873046,88.99816,251,4999.3375447435255,25100,2,-1.0,10.0,329893250.0,,1.0,10.0,-inf,6.016471e-09,8310520000.0,8310520300.0,6.0164704e-09,13.200332,-249.19116,4999.593
True,0.23773837,,4998.8926,-1245395000000000.0,9457107,4999.3394,44613.65722966194,0.4189424,1.0,0.17177014,3.723408e+17,26660317000.0,0.72216797,31582.281,500.0,-259.9624,50,[-0.055  1.39  -2.877 -2.735],,0.44694337,4450.3433,252,4999.339534087386,25150,1,-1.0,10.0,24993396.0,,1.0,10.0,-27034372.0,50.0,1.0,1.0,50.0,1066.7179,-259.9624,4999.6147
True,3.043335e-21,,2939.6003,-inf,9481243,4823.597,44711.46974802017,0.4189424,218174110000.0,413.2792,inf,6962782.0,2060.0046,11.432875,482.72,-254.36032,50,[-0.111  1.322 -2.891 -2.822],,1883.9971,1.6266761,252,4823.5975064035265,25200,2,-1.0,10.0,6962782.0,,1.0,10.0,-inf,2.2917475e-10,218174130000.0,218174110000.0,2.2917476e-10,0.27858698,-260.4958,4999.605
True,0.110822104,,,-1.380628e+20,9505194,4787.1724,44812.78007316589,0.4189424,1.0,730.6789,4.5762512e+27,79801760000.0,4999.582,30309.422,479.02,-242.5323,50,[-0.111  1.322 -2.891 -2.822],,4787.1724,7021.61,253,4787.172219943161,25250,1,-1.0,10.0,23450910.0,,1.0,10.0,-25491856.0,50.0,1.0,1.0,50.0,3397.7878,-242.5323,4999.582
True,6.759222e-15,,2779.5637,-inf,9526101,4174.103,44891.60507321358,0.4189424,3095481.2,734.0137,inf,7101299.0,2220.0525,13.258319,418.14,-243.69199,50,[-0.153  1.23  -2.842 -2.876],,1394.5396,1.8543947,253,4174.103245502081,25300,2,-1.0,10.0,7101299.0,,1.0,10.0,-inf,1.6152577e-05,3095481.2,3095481.2,1.6152577e-05,0.28465644,-244.19281,4999.616
True,0.19146588,,2519.5195,-2.22778e+16,9547643,4301.4805,44979.02081465721,0.4189424,1.0,708.99554,1.1913922e+20,441676820000.0,2480.146,806110.1,430.84,-240.42683,50,[-0.153  1.23  -2.842 -2.876],,1781.9614,112901.37,254,4301.48094184806,25350,1,-1.0,10.0,19005412.0,,1.0,10.0,-21046420.0,50.0,1.0,1.0,50.0,21266.957,-240.42683,4999.6655
True,1.1185263e-13,,,-inf,9571813,4832.3647,45082.10846686363,0.4189424,89338890.0,730.78906,inf,1673632.4,4999.65,1.3019792,483.4,-232.32599,50,[-0.093  1.246 -2.841 -2.869],,4832.3647,0.23813039,254,4832.364812559054,25400,2,-1.0,10.0,1673632.4,,1.0,10.0,-inf,5.596667e-07,89338890.0,89338890.0,5.596667e-07,0.084924154,-236.48422,4999.65
True,0.09747835,,9.981359,-2.1650517e+20,9595826,4799.752,45181.86557555199,0.4189424,1.0,727.751,1.12537e+28,8063416300000.0,4989.5938,11080225.0,480.26,-243.24388,50,[-0.093  1.246 -2.841 -2.869],,4789.7705,1908793.4,255,4799.751984336628,25450,1,-1.0,10.0,23567240.0,,1.0,10.0,-25608180.0,50.0,1.0,1.0,50.0,400402.3,-243.24388,4999.575
True,2.7340508e-05,,4998.4497,-1.0623722e+19,9620826,4999.2583,45266.454847335815,0.4189424,941.04266,0.24994938,2.7096515e+25,80994750.0,1.1220703,153.90198,500.0,-253.30836,50,[-0.033  1.235 -2.828 -2.87 ],,0.80833983,21.524837,255,4999.258068426196,25500,2,-1.0,10.0,80994750.0,,1.0,10.0,-1.0623722e+19,0.053132553,941.04266,941.04266,0.053132553,3.2405312,-253.70555,4999.572
True,0.14214213,,4998.642,-1.2050044e+21,9645826,4999.304,45338.75268435478,0.4189424,1.0,0.21053818,3.4859924e+29,33777921000000.0,0.9609375,52200330.0,500.0,-263.56464,50,[-0.033  1.235 -2.828 -2.87 ],,0.66200197,7503574.5,256,4999.304057152445,25550,1,-1.0,10.0,24993042.0,,1.0,10.0,-27034006.0,50.0,1.0,1.0,50.0,1351590.5,-263.56464,4999.603
True,1.5886793e-13,,19.964619,-5.1140457e+21,9670329,4899.693,45417.04367542267,0.4189424,12650.86,697.10406,6.278871e+30,1368397700.0,4979.629,2690.935,490.06,-254.2497,50,[ 0.031  1.328 -2.833 -2.817],,4879.728,376.60632,256,4899.6929712427145,25600,2,-1.0,10.0,1368397700.0,,1.0,10.0,-5.1140457e+21,0.0039523006,12650.859,12650.86,0.0039523,54.754097,-259.16,4999.5938
True,0.20876871,,,-159105350000.0,9694830,4899.2935,45498.454441308975,0.4189424,1.0,699.8991,5206790700.0,11834860000.0,4999.6333,13369.107,490.02,-249.612,50,[ 0.031  1.328 -2.833 -2.817],,4899.2935,1934.6918,257,4899.293405630595,25650,1,-1.0,10.0,24492934.0,,1.0,10.0,-26533924.0,50.0,1.0,1.0,50.0,473.59943,-249.612,4999.6333
True,2.686365e-09,,269.74844,-1.7861429e+18,9719358,4904.6157,45581.50025820732,0.4189424,1388.7705,662.1239,7.659351e+23,81202350.0,4729.8247,97.757416,490.56,-250.43402,50,[ 0.083  1.275 -2.889 -2.901],,4634.8667,14.67669,257,4904.615448829304,25700,2,-1.0,10.0,81202350.0,,1.0,10.0,-1.7861429e+18,0.036003068,1388.7705,1388.7705,0.036003068,3.2548838,-254.42845,4999.573
True,0.17103285,,4998.426,-1.6650113e+24,9744358,4999.1235,45659.88341665268,0.4189424,1.0,0.30293646,6.655427e+35,28328157000000.0,1.1992188,55646724.0,500.0,-242.02756,50,[ 0.083  1.275 -2.889 -2.901],,0.69777346,7788615.0,258,4999.123576113594,25750,1,-1.0,10.0,24991236.0,,1.0,10.0,-27032220.0,50.0,1.0,1.0,50.0,1133688.5,-242.02756,4999.625
True,1.2553906e-09,,479.7619,-1.2202779e+24,9765528,4229.163,45726.19230103493,0.4189424,110249.04,1226.7289,3.5751978e+35,3726453.0,4519.745,4.204508,423.4,-245.78134,50,[ 0.306  1.284 -2.816 -2.986],,3749.4014,0.6251034,258,4229.163130918173,25800,2,-1.0,10.0,3726453.0,,1.0,10.0,-1.2202779e+24,0.00045351873,110249.03,110249.04,0.0004535187,0.15039983,-246.82108,4999.507
True,0.0139395455,,9.9791975,-2.4479887e+21,9784789,3846.4985,45773.25817966461,0.4189424,1.0,1465.4138,1.4387988e+30,848010300000.0,4989.5317,1712900.6,385.22,-241.19666,50,[ 0.306  1.284 -2.816 -2.986],,3836.5193,239554.1,259,3846.498219963166,25850,1,-1.0,10.0,16942986.0,,1.0,10.0,-18983862.0,50.0,1.0,1.0,50.0,37281.99,-241.19666,4999.5107
True,4.2170668e-16,,249.80046,-inf,9806592,4356.99,45826.93764805794,0.4189424,14039000000.0,1324.1301,inf,26875382000.0,4749.725,53769.2,436.06,-234.12865,50,[ 0.282  1.183 -2.826 -3.055],,4107.1895,7527.4727,259,4356.989855698483,25900,2,-1.0,10.0,26875382000.0,,1.0,10.0,-inf,3.5615073e-09,14039000000.0,14039000000.0,3.5615073e-09,1076.9232,-246.3882,4999.5254
True,0.30364546,,229.79306,-4.919677e+22,9828840,4445.6206,45896.39648914337,0.4189424,1.0,1212.4272,5.8116557e+32,71797440000000.0,4769.587,91673160.0,444.96,-242.02057,50,[ 0.282  1.183 -2.826 -3.055],,4215.8276,13919498.0,260,4445.620511555759,25950,1,-1.0,10.0,21233520.0,,1.0,10.0,-23274296.0,50.0,1.0,1.0,50.0,3023606.5,-242.02057,4999.38
True,7.4543784e-13,,,-inf,9851601,4549.9053,45951.6507089138,0.4189424,249868800.0,1305.458,inf,3506211.5,4999.555,22.337736,455.22,-239.28445,50,[ 0.255  1.303 -2.834 -3.03 ],,4549.9053,3.1699703,260,4549.905451455223,26000,2,-1.0,10.0,3506211.5,,1.0,10.0,-inf,2.0010502e-07,249868800.0,249868800.0,2.0010502e-07,0.63403875,-245.52527,4999.555
True,0.007587709,,279.7979,-11917963000000.0,9874213,4519.7114,46011.1748316288,0.4189424,1.0,1257.9829,33663800000000.0,76758475000.0,4719.741,163242.27,452.24,-259.34918,50,[ 0.255  1.303 -2.834 -3.03 ],,4239.9136,22860.295,261,4519.711537496603,26050,1,-1.0,10.0,22010312.0,,1.0,10.0,-24051218.0,50.0,1.0,1.0,50.0,3827.499,-259.34918,4999.539
True,8.7676326e-14,,469.59637,-inf,9898761,4908.646,46088.89174389839,0.4189424,54814510.0,634.15,inf,41030916.0,4530.0015,111.00716,490.96,-244.17804,50,[ 0.092  1.246 -2.895 -2.86 ],,4439.05,17.534327,261,4908.646100092095,26100,2,-1.0,10.0,41030916.0,,1.0,10.0,-inf,9.121672e-07,54814510.0,54814510.0,9.121672e-07,3.8422456,-255.16327,4999.5977
True,0.029315686,,469.6434,-1.0428828e+19,9923309,4908.609,46172.702904224396,0.4189424,1.0,634.138,2.611111e+25,18120345000000.0,4529.9404,20150832.0,490.96,-241.0842,50,[ 0.092  1.246 -2.895 -2.86 ],,4438.966,3325854.0,262,4908.609094769006,26150,1,-1.0,10.0,24496572.0,,1.0,10.0,-26537520.0,50.0,1.0,1.0,50.0,725171.8,-241.0842,4999.584
True,8.26289e-15,,209.8494,-inf,9947809,4898.7036,46247.271931409836,0.4189424,86171300.0,670.61786,inf,233903.84,4789.7354,0.3262615,490.0,-246.51906,50,[ 0.191  1.234 -2.951 -2.637],,4688.854,0.047866642,262,4898.703694370125,26200,2,-1.0,10.0,233903.84,,1.0,10.0,-inf,5.802396e-07,86171300.0,86171300.0,5.802396e-07,0.009413907,-253.27502,4999.585
True,0.0876354,,4998.1504,-1.7823624e+16,9972809,4999.1504,46321.40443396568,0.4189424,1.0,0.3067159,7.62668e+19,192579080000.0,1.4418945,245018.3,500.0,-256.46207,50,[ 0.191  1.234 -2.951 -2.637],,1.0001367,35157.793,263,4999.150524911434,26250,1,-1.0,10.0,24991504.0,,1.0,10.0,-27032460.0,50.0,1.0,1.0,50.0,7706.6836,-256.46207,4999.5923
True,6.424247e-10,,179.87433,-1.9536072e+22,9996854,4807.82,46396.810274362564,0.4189424,38102.703,937.562,9.162701e+31,243922430.0,4819.729,420.0376,480.9,-241.04985,50,[ 0.145  1.155 -2.961 -2.722],,4627.9453,60.531982,263,4807.819718025579,26300,2,-1.0,10.0,243922430.0,,1.0,10.0,-1.9536072e+22,0.0013122428,38102.703,38102.703,0.0013122428,11.767875,-248.70068,4999.6035
True,0.18869317,,,-825330450000000.0,10020589,4745.6045,46472.050408124924,0.4189424,1.0,1030.599,1.6352464e+17,24266220000.0,4999.592,11183.269,474.7,-251.30597,50,[ 0.145  1.155 -2.961 -2.722],,4745.6045,2499.4812,264,4745.604160907538,26350,1,-1.0,10.0,23582894.0,,1.0,10.0,-25623848.0,50.0,1.0,1.0,50.0,971.1971,-251.30597,4999.592
True,9.062436e-11,,4998.4697,-inf,10045589,4999.2217,46544.575597286224,0.4189424,213305.44,0.25315624,inf,231796130.0,1.1308594,349.9706,500.0,-235.35841,50,[ 0.104  1.045 -2.962 -2.765],,0.75237304,49.50306,264,4999.222079280937,26400,2,-1.0,10.0,231796130.0,,1.0,10.0,-inf,0.00023440567,213305.42,213305.44,0.00023440566,9.274831,-242.33417,4999.6006
True,0.0049295872,,509.54462,-61594755000000.0,10070141,4909.5044,46620.63243031502,0.4189424,1.0,628.5658,902455240000000.0,283801420000.0,4490.0576,463122.0,491.04,-238.4943,50,[ 0.104  1.045 -2.962 -2.765],,4399.9604,64921.227,265,4909.504753405227,26450,1,-1.0,10.0,24498332.0,,1.0,10.0,-26539294.0,50.0,1.0,1.0,50.0,11355.475,-238.4943,4999.602
True,9.186998e-14,,,-2.3023746e+24,10094642,4899.252,46693.68411254883,0.4189424,137496.62,699.8932,1.27257764e+36,360682180.0,4999.6514,562.847,490.02,-250.6489,50,[ 0.09   1.136 -2.969 -2.68 ],,4899.252,81.41836,265,4899.251878167015,26500,2,-1.0,10.0,360682180.0,,1.0,10.0,-2.3023746e+24,0.0003636453,137496.62,137496.62,0.0003636453,14.451451,-256.53876,4999.6514
True,0.008848219,,4998.5977,-708595300000.0,10119642,4999.2544,46762.629381895065,0.4189424,1.0,0.21835506,116938090000.0,10680719000.0,0.99902344,8344.245,500.0,-250.31544,50,[ 0.09   1.136 -2.969 -2.68 ],,0.65638673,1342.514,266,4999.254077903636,26550,1,-1.0,10.0,24992540.0,,1.0,10.0,-27033500.0,50.0,1.0,1.0,50.0,427.35886,-250.31544,4999.5967
True,1.2502334e-10,,,-9.0162324e+16,10143497,4769.642,46820.706439971924,0.4189424,1218.3856,978.83746,1.9516818e+21,1861909500.0,4999.575,2519.0435,477.1,-248.79042,50,[ 0.149  1.175 -2.952 -2.578],,4769.642,374.36133,266,4769.6416798545,26600,2,-1.0,10.0,1861909500.0,,1.0,10.0,-9.0162324e+16,0.04103791,1218.3856,1218.3856,0.04103791,74.5236,-251.24454,4999.575
True,0.12303255,,9.97999,-6.480174e+16,10167999,4899.4556,46862.67310523987,0.4189424,1.0,698.4965,1.0081271e+21,143896410000.0,4989.638,100918.07,490.04,-245.21156,50,[ 0.149  1.175 -2.952 -2.578],,4889.4756,20277.797,267,4899.455544429824,26650,1,-1.0,10.0,24492560.0,,1.0,10.0,-26533538.0,50.0,1.0,1.0,50.0,5758.304,-245.21156,4999.618
True,,,4998.83,-inf,10192999,4999.3823,46936.31013560295,0.4189424,inf,0.19354165,inf,26716070000.0,0.8203125,53433.863,500.0,-242.58566,50,[-0.066  1.289 -3.009 -2.579],,0.55232424,7480.6875,267,4999.382387941161,26700,2,-1.0,10.0,26716070000.0,,1.0,10.0,-inf,,inf,inf,,1069.0514,-337.17,4999.6504
True,0.06422509,,4998.9375,-1750097000000000.0,10217999,4999.381,47024.10757279396,0.4189424,1.0,0.14614534,7.3527414e+17,34044807000.0,0.68652344,61712.57,500.0,-239.12903,50,[-0.066  1.289 -3.009 -2.579],,0.44322264,8657.174,268,4999.38077116955,26750,1,-1.0,10.0,24993808.0,,1.0,10.0,-27034792.0,50.0,1.0,1.0,50.0,1362.0826,-239.12903,4999.624
True,1.0562279,,,-2.8432003e+19,10241283,4655.364,47111.13294839859,0.4189424,4.766214,1215.7623,1.9407152e+26,114138446000000.0,4999.5996,77420670.0,465.68,-255.40437,50,[-0.006  1.304 -3.007 -2.571],,4655.364,14368180.0,268,4655.363655537974,26800,2,-1.0,10.0,17853306.0,,1.0,10.0,-2870857700.0,10.490507,4.766214,4.766214,10.490507,4566797.0,-256.9852,4999.5996
True,0.013320503,,,-7036915000000.0,10258342,3402.4253,47172.68947291374,0.4189424,1.0,942.6628,11865246000000.0,6732960300.0,4999.619,14611.571,341.18,-246.45924,50,[-0.247  1.252 -3.012 -2.61 ],,3402.4253,2328.693,269,3402.4250162459093,26850,1,-1.0,10.0,12465108.0,,1.0,10.0,-14506072.0,50.0,1.0,1.0,50.0,714.09155,-246.45924,4999.619
True,3.0264707e-11,,,-3.1367164e+23,10277912,3906.3918,47237.47586655617,0.4189424,105868.6,1026.5735,2.361988e+34,303147040.0,4999.666,1368.828,391.4,-232.80919,50,[-0.187  1.27  -3.011 -2.607],,3906.3918,191.62207,269,3906.391677739425,26900,2,-1.0,10.0,303147040.0,,1.0,10.0,-3.1367164e+23,0.00047228357,105868.6,105868.6,0.00047228357,27.475061,-236.00107,4999.666
True,0.13251935,,2119.7095,-452453970000000.0,10297617,3933.14,47311.357817173004,0.4189424,1.0,778.55927,4.9131213e+16,57606440000.0,2879.9795,202523.8,394.1,-253.82259,50,[-0.187  1.27  -3.011 -2.607],,1813.4304,28702.875,270,3933.140069766352,26950,1,-1.0,10.0,16075746.0,,1.0,10.0,-18116772.0,50.0,1.0,1.0,50.0,6306.22,-253.82259,4999.689
True,6.323553e-13,,,-inf,10320477,4568.2856,47389.30916619301,0.4189424,9864245.0,1024.8427,inf,5412978.0,4999.6045,4.132507,457.2,-274.27545,50,[-0.126  1.269 -3.003 -2.601],,4568.2856,0.7866565,270,4568.285696127347,27000,2,-1.0,10.0,5412978.0,,1.0,10.0,-inf,5.068812e-06,9864245.0,9864245.0,5.068812e-06,0.25586322,-282.0036,4999.6045
True,0.23057166,,3269.4375,-7.878172e+18,10344350,4771.673,47471.57843184471,0.4189424,1.0,491.52634,1.48998e+25,400746300000.0,1730.2222,428095.72,477.46,-250.99077,50,[-0.126  1.269 -3.003 -2.601],,1502.2354,71328.305,271,4771.672974773538,27050,1,-1.0,10.0,23010462.0,,1.0,10.0,-25051472.0,50.0,1.0,1.0,50.0,22778.13,-250.99077,4999.6597
True,1.826905e-07,,4999.118,-9.332359e+20,10369350,4999.388,47546.14726996422,0.4189424,6922.4043,0.13328443,2.0908283e+29,13034172.0,0.52441406,16.11654,500.0,-241.71019,50,[-0.064  1.262 -3.009 -2.601],,0.2700586,2.2649312,271,4999.38817201933,27100,2,-1.0,10.0,13034172.0,,1.0,10.0,-9.332359e+20,0.007222924,6922.4043,6922.4043,0.007222924,0.52146286,-242.81038,4999.6426
True,0.24644047,,4998.9014,-620795850000.0,10394350,4999.413,47639.635905742645,0.4189424,1.0,0.13957244,92419080000.0,334940930.0,0.74902344,312.92752,500.0,-242.17368,50,[-0.064  1.262 -3.009 -2.601],,0.51160157,46.988556,272,4999.41294047143,27150,1,-1.0,10.0,24994128.0,,1.0,10.0,-27035132.0,50.0,1.0,1.0,50.0,13.401095,-242.17368,4999.6504
True,2.5657038e-10,,3649.56,-inf,10418193,4765.0933,47742.57593083382,0.4189424,333313.62,411.14536,inf,296577860.0,1350.065,408.42102,476.86,-240.96577,50,[-0.117  1.241 -3.01  -2.626],,1115.5331,57.578186,272,4765.0931792782785,27200,2,-1.0,10.0,296577860.0,,1.0,10.0,-inf,0.00015000887,333313.62,333313.62,0.00015000887,11.8656435,-240.57349,4999.625
True,0.16097969,,3319.4443,-1179041300000000.0,10442214,4800.848,47837.48903942108,0.4189424,1.0,386.20325,3.3371147e+17,31701891000.0,1680.1953,58188.062,480.42,-238.0648,50,[-0.117  1.241 -3.01  -2.626],,1481.404,8861.394,273,4800.848339969652,27250,1,-1.0,10.0,23197298.0,,1.0,10.0,-25238290.0,50.0,1.0,1.0,50.0,2085.781,-238.0648,4999.6396
