EmpiricalD2Arithmetic,Bound,MeanEntropy,OptimizationReturnMean,TimeElapsed,Inner Iteration,LearnableVariance,InitialReturnMax,ReturnMeanIW,MeanIW,Penalization,StdIW,MeanD2-0,DivergenceHarmonic,VarianceInitializer,EpLenMean,ReturnStepMax,InitialReturnMean,EpRewMean,ReturnStepMaxmin,InitialBound,Weights,EpisodesSoFar,MinTargetPdf,WReturnMean,EpThisIter,OptimizationReturnMax,Iteration,MaxIW,StdWReturnMean,TimestepsSoFar,InitialReturnMin,InitialReturnStd,MinBehavPdf,MinIW,Epsilon,ESSRenyiArithmetic,ESSRenyiHarmonic,OptimizationReturnMin,EmpiricalD2Harmonic
104333.87,-inf,0.4189424,1.1201465,2948.0252928733826,2,,4999.636,13171001.0,0.52693176,True,2.6077368,104333.87,inf,-1.0,500.0,10.0,4999.2227,4999.222691137195,10.0,-inf,[ 0.029  0.349 -2.495 -2.217],14100,-250.77254,13171001.0,50,1.5336914,141,18.460796,,4003454,4998.1025,0.27973446,-248.19226,2.7775664e-09,1e-07,0.00047923077,0.00047923077,,104333.87
1.0,-1220111000000.0,0.4189424,1.0022364,2967.2470378875732,1,,4999.6055,1995277000.0,79.833405,True,225.9958,1.0,356225840000.0,-1.0,500.0,10.0,4999.2207,4999.220953065162,10.0,-27033180.0,[ 0.029  0.349 -2.495 -2.217],14150,-235.42221,24992212.0,50,1.3867188,142,1411.9778,,4028454,4998.2188,0.28082895,-235.42221,0.06980296,1e-07,50.0,50.0,,1.0
68.7038,-143667060000000.0,0.4189424,4889.249,2985.3733854293823,2,,4999.4844,17903314.0,0.7308395,True,2.9925754,68.7038,4955696000000000.0,-1.0,490.04,10.0,4899.2285,4899.228377064961,10.0,-134396180000000.0,[ 0.076  0.381 -2.5   -2.192],14200,-261.587,17077212.0,50,4989.505,142,19.81038,,4052956,9.9794655,698.46423,-258.50125,1.4148186e-05,1e-07,0.7277618,0.7277618,,68.7038
1.0,-490126380000.0,0.4189424,2862.2144,3002.3972187042236,1,,4999.5435,2539850800.0,101.6588,True,611.323,1.0,57078600000.0,-1.0,494.18,10.0,4940.4937,4940.493637453337,10.0,-26616584.0,[ 0.067  0.39  -2.501 -2.195],14250,-242.52348,24575668.0,50,2921.2642,143,4368.752,,4077665,2078.2793,408.888,-242.52348,0.036554173,1e-07,50.0,50.0,,1.0
54.587845,-143800300000000.0,0.4189424,3459.7134,3021.620012998581,2,,4999.4873,33717780.0,1.3626561,True,4.571478,54.587845,4964880700000000.0,-1.0,466.16,10.0,4659.2153,4659.214968670438,10.0,-44330020000000.0,[ 0.126  0.373 -2.494 -2.206],14300,-233.10742,58964704.0,50,3799.9854,143,29.614826,,4100973,1199.5021,952.60187,-231.4962,3.404993e-07,1e-07,0.9159548,0.9159548,,54.587845
1.0,-2.002524e+22,0.4189424,3854.039,3037.9525792598724,1,,4999.4404,34547064000000.0,1537578.9,True,5580248.0,1.0,9.628556e+31,-1.0,422.76,10.0,4223.695,4223.69469359305,10.0,-21954746.0,[ 0.113  0.35  -2.494 -2.21 ],14350,-254.72003,19913920.0,50,4629.7847,144,30674818.0,,4122111,369.65564,1440.2516,-254.72003,0.4978842,1e-07,50.0,50.0,,1.0
inf,-inf,0.4189424,4390.399,3054.286917448044,2,,4999.6333,2239832.0,0.8685671,True,5.169975,inf,inf,-1.0,439.34,10.0,4390.399,4390.398665400968,10.0,-inf,[-0.006  0.375 -2.517 -2.195],14400,-279.33932,2239832.0,50,4999.6333,144,36.94662,,4144078,,1313.9478,-247.9548,,1e-07,,,,inf
1.0,-12728044000000.0,0.4189424,4614.7495,3071.0044627189636,1,,4999.631,654146370.0,53.859325,True,156.73839,1.0,38888230000000.0,-1.0,462.7,10.0,4624.73,4624.7300968833615,10.0,-24469496.0,[-0.006  0.375 -2.517 -2.195],14450,-249.88907,22428512.0,50,4989.6504,145,885.6177,,4167213,9.98058,1019.9921,-249.88907,0.08994114,1e-07,50.0,50.0,,1.0
9.686326,-395217300000.0,0.4189424,0.6301074,3090.8616287708282,2,,4999.6294,10277824.0,0.4112171,True,0.77462786,9.686326,37496377000.0,-1.0,500.0,10.0,4999.2603,4999.260487948117,10.0,-478559900000.0,[ 0.024  0.379 -2.515 -2.19 ],14500,-253.5172,10181247.0,50,0.99902344,145,4.511467,,4192213,4998.6304,0.1949838,-252.91173,0.0051461793,1e-07,5.161916,5.161916,,9.686326
1.0,-14284838000000.0,0.4189424,1607.1577,3111.035215139389,1,,4999.6113,466751940.0,18.731197,True,35.529774,1.0,48985616000000.0,-1.0,496.74,10.0,4966.4805,4966.480249567424,10.0,-26759610.0,[ 0.024  0.375 -2.515 -2.196],14550,-233.71246,24718638.0,50,1640.2886,146,204.29185,,4217050,3359.3228,229.59404,-233.71246,0.114015914,1e-07,50.0,50.0,,1.0
99722.35,-inf,0.4189424,2775.2812,3124.4410679340363,2,,4999.6855,25408892.0,1.016778,True,4.0403676,99722.35,inf,-1.0,399.04,10.0,3985.068,3985.0683163711305,10.0,-inf,[-0.014  0.332 -2.517 -2.221],14600,-256.83688,25408892.0,50,3789.8982,146,22.914616,,4237002,1209.7874,1359.0215,-253.42354,1.6701412e-09,1e-07,0.0005013921,0.0005013921,,99722.35
1.0,-148659180000.0,0.4189424,4085.66,3141.353712081909,1,,4999.5234,374146300.0,26.83052,True,53.17746,1.0,5279240700.0,-1.0,409.14,10.0,4085.66,4085.659999757995,10.0,-20201272.0,[-0.014  0.332 -2.517 -2.221],14650,-238.08319,18160378.0,50,4999.5234,147,300.71915,,4257459,,1211.5121,-238.08319,0.08147853,1e-07,50.0,50.0,,1.0
178.13763,-6.2107357e+16,0.4189424,4812.4946,3160.752371072769,2,,4999.587,729583360.0,30.669863,True,160.28354,178.13763,9.260638e+20,-1.0,481.4,10.0,4812.4946,4812.494634255587,10.0,-6.2107357e+16,[ 0.016  0.341 -2.516 -2.222],14700,-240.6062,729583360.0,50,4999.587,147,1115.093,,4281529,,789.9922,-238.81512,0.0029225561,1e-07,0.28068185,0.28068185,,178.13763
1.0,-3.9292488e+21,0.4189424,4881.546,3179.8696184158325,1,,4999.652,41402577000.0,1656.6616,True,8368.698,1.0,3.7063913e+30,-1.0,489.26,10.0,4891.5264,4891.525979196203,10.0,-26457480.0,[ 0.016  0.341 -2.516 -2.222],14750,-250.12158,24416476.0,50,4989.672,148,58280.48,,4305992,9.980129,699.6077,-250.12158,0.90393317,1e-07,50.0,50.0,,1.0
2267614.2,-inf,0.4189424,2390.921,3193.1745142936707,2,,4999.6123,528688800.0,21.153437,True,108.785835,2267614.2,inf,-1.0,278.06,10.0,2770.6365,2770.6366548477636,10.0,-inf,[-0.042  0.331 -2.52  -2.241],14800,-221.76593,528688800.0,50,4619.8965,148,694.55676,,4319895,379.71576,1250.8042,-225.03757,9.03614e-09,1e-07,2.2049606e-05,2.2049606e-05,,2267614.2
1.0,-6.988457e+23,0.4189424,2004.7047,3204.024559736252,1,,4999.5454,13844108000.0,2289.3523,True,6305.756,1.0,1.1725511e+35,-1.0,288.38,10.0,2874.6252,2874.625156177176,10.0,-11992706.0,[-0.042  0.331 -2.52  -2.241],14850,-221.20259,9951810.0,50,4129.625,149,31504.791,,4334314,869.92053,1299.3615,-221.20259,0.02955102,1e-07,50.0,50.0,,1.0
50067196.0,-inf,0.4189424,4327.1465,3221.529531478882,2,,4999.5757,14180336.0,1.2939637,True,8.967466,50067196.0,inf,-1.0,478.84,10.0,4786.902,4786.90162004266,10.0,-inf,[ 0.018  0.348 -2.519 -2.24 ],14900,-257.29184,14180336.0,50,4539.8203,149,64.06589,,4358256,459.75513,785.158,-248.85347,2.636497e-09,1e-07,9.986579e-07,9.986579e-07,,50067196.0
1.0,-2.470132e+17,0.4189424,4420.261,3238.6401722431183,1,,4999.649,7207614500.0,288.6555,True,1304.7312,1.0,1.4647836e+22,-1.0,485.1,10.0,4849.916,4849.916382630337,10.0,-26126152.0,[ 0.018  0.348 -2.519 -2.24 ],14950,-244.94896,24085152.0,50,4569.9937,150,9349.961,,4382511,429.6554,750.6412,-244.94896,0.0022711281,1e-07,50.0,50.0,,1.0
14898892.0,-inf,0.4189424,2597.2463,3248.0597734451294,2,,4999.5386,20254474.0,0.8320903,True,3.049363,14898892.0,inf,-1.0,260.62,10.0,2597.2463,2597.24641647018,10.0,-inf,[-0.036  0.317 -2.526 -2.243],15000,-229.33853,20254474.0,50,4999.5386,150,16.299055,,4395542,,1349.6404,-228.29388,6.6830945e-09,1e-07,3.3559543e-06,3.355954e-06,,14898893.0
1.0,-18338236000.0,0.4189424,2225.2393,3260.0312807559967,1,,4999.636,54552020.0,8.47651,True,8.602996,1.0,80253704.0,-1.0,289.46,10.0,2885.0605,2885.060371163615,10.0,-12073921.0,[-0.036  0.317 -2.526 -2.243],15050,-233.50029,10032948.0,50,4339.8154,151,40.09814,,4410015,659.82104,1307.4305,-233.50029,0.13757981,1e-07,50.0,50.0,,1.0
340.0685,-4.2067394e+17,0.4189424,4438.669,3277.620746612549,2,,4999.664,23127238.0,1.822717,True,6.4389687,340.0685,4.24834e+22,-1.0,447.26,10.0,4468.615,4468.61515036603,10.0,-4.2067394e+17,[-0.005  0.317 -2.528 -2.247],15100,-236.1213,23127238.0,50,4969.7183,151,33.592834,,4432378,29.94595,1091.9698,-234.28883,1.2182735e-05,1e-07,0.14702919,0.14702919,,340.0685
1.0,-149468400000.0,0.4189424,4177.2324,3295.6996762752533,1,,4999.639,228237940.0,20.938824,True,43.758118,1.0,5346972700.0,-1.0,418.12,10.0,4177.2324,4177.232241214445,10.0,-21161812.0,[-0.005  0.317 -2.528 -2.247],15150,-242.21593,19120826.0,50,4999.639,152,237.90294,,4453284,,1292.8877,-242.21593,0.18090598,1e-07,50.0,50.0,,1.0
8.212213,-255905190000.0,0.4189424,0.6065918,3315.9694831371307,2,,4999.61,18206324.0,0.72841954,True,2.263268,8.212213,15719662000.0,-1.0,500.0,10.0,4999.23,4999.230145073759,10.0,-286473550000.0,[ 0.025  0.321 -2.528 -2.251],15200,-247.83476,19205316.0,50,0.9863281,152,12.398154,,4478284,4998.6235,0.24179612,-247.50421,0.0037630724,1e-07,6.0884933,6.0884933,,8.212213
1.0,-8737774300000000.0,0.4189424,4872.0605,3335.006847858429,1,,4999.618,79520560000.0,3183.7734,True,21494.584,1.0,1.8328956e+19,-1.0,487.32,10.0,4872.0605,4872.060443126518,10.0,-26298604.0,[ 0.025  0.319 -2.528 -2.247],15250,-244.5075,24257628.0,50,4999.618,153,153618.9,,4502650,,721.5638,-244.5075,0.054182068,1e-07,50.0,50.0,,1.0
1217.7828,-9.317803e+17,0.4189424,4181.637,3352.816828727722,2,,4999.535,86455440.0,3.498172,True,14.96542,1217.7828,2.08449e+23,-1.0,464.34,9.999999,4641.319,4641.318718145706,9.999999,-9.317803e+17,[ 0.072  0.285 -2.527 -2.27 ],15300,-260.31454,86455440.0,50,4539.8535,153,85.85301,,4525867,459.68164,1107.0043,-258.3496,3.7649723e-08,1e-07,0.041058224,0.041058224,,1217.7828
1.0,-3043143000000.0,0.4189424,3808.2905,3373.4427666664124,1,,4999.4688,1177001900.0,47.18349,True,128.40758,1.0,2221797500000.0,-1.0,486.92,10.0,4867.6465,4867.647017599294,10.0,-26165278.0,[ 0.072  0.285 -2.527 -2.27 ],15350,-244.24565,24124424.0,50,3940.1123,154,605.54443,,4550213,1059.3566,656.0764,-244.24565,0.057907548,1e-07,50.0,50.0,,1.0
166740.7,-inf,0.4189424,3566.6804,3387.6567261219025,2,,4999.397,68529500.0,2.765033,True,11.383266,166740.7,inf,-1.0,403.18,10.0,4026.3796,4026.379336664321,10.0,-inf,[ 0.096  0.23  -2.526 -2.287],15400,-239.75032,68529500.0,50,4539.6978,154,69.42836,,4570372,459.6991,1441.3376,-232.26144,3.100532e-13,1e-07,0.0002998668,0.0002998668,,166740.7
1.0,-20160872000000.0,0.4189424,3345.4275,3401.6377370357513,1,,4999.622,14980643000.0,895.90546,True,4328.038,1.0,97435140000000.0,-1.0,378.08,10.0,3775.1074,3775.1071974748934,10.0,-19002188.0,[ 0.096  0.23  -2.526 -2.287],15450,-240.15341,16961220.0,50,4569.9424,155,30851.62,,4589276,429.6798,1646.1425,-240.15341,0.06754601,1e-07,50.0,50.0,,1.0
3145.41,-5.687264e+20,0.4189424,4712.1143,3419.3820617198944,2,,4999.525,8263024.5,0.38639733,True,1.0969281,3145.41,7.7657437e+28,-1.0,472.36,10.0,4722.0938,4722.093702098736,10.0,-5.687264e+20,[ 0.054  0.267 -2.53  -2.261],15500,-242.84511,8263024.5,50,4989.5454,155,6.2570558,,4612894,9.9792795,1098.114,-239.40924,1.8449017e-09,1e-07,0.015896179,0.015896179,,3145.41
1.0,-2255407300000.0,0.4189424,4710.7046,3438.0846650600433,1,,4999.5957,568752400.0,23.0472,True,56.129536,1.0,1220626000000.0,-1.0,472.22,10.0,4720.688,4720.68777447322,10.0,-25543528.0,[ 0.054  0.267 -2.53  -2.261],15550,-246.80714,23502574.0,50,4989.6123,156,330.03357,,4636505,9.983566,1103.4854,-246.80714,0.120855555,1e-07,50.0,50.0,,1.0
117.16885,-3.1146953e+16,0.4189424,4831.158,3458.2267718315125,2,,4999.6646,42968828.0,1.8031648,True,7.1650643,117.16885,2.3289433e+20,-1.0,484.26,10.0,4841.138,4841.1378490575,10.0,-3483505700000000.0,[ 0.046  0.329 -2.532 -2.267],15600,-245.61792,17793454.0,50,4989.685,156,49.161514,,4660718,9.979724,782.23364,-244.25095,7.8782316e-05,1e-07,0.42673457,0.42673457,,117.16885
1.0,-3.5877962e+19,0.4189424,0.45030272,3479.2484974861145,1,,4999.5884,3814922200.0,152.6549,True,297.41574,1.0,3.0903655e+26,-1.0,500.0,10.0,4999.267,4999.267246083135,10.0,-27033624.0,[ 0.022  0.319 -2.532 -2.26 ],15650,-237.62581,24992672.0,50,0.7714844,157,1657.0277,,4685718,4998.817,0.19963789,-237.62581,0.6601936,1e-07,50.0,50.0,,1.0
365494660.0,-inf,0.4189424,2335.9976,3490.585764169693,2,,4999.53,571514940.0,22.878183,True,148.6075,365494660.0,inf,-1.0,282.48,10.0,2815.8218,2815.82207751201,10.0,-inf,[-0.033  0.302 -2.542 -2.283],15700,-222.66223,571514940.0,50,4519.7056,157,1062.0503,,4699842,479.82434,1481.4904,-224.86113,6.8262734e-10,1e-07,1.368009e-07,1.368009e-07,,365494660.0
1.0,-2.9371903e+18,0.4189424,2660.4617,3500.0740897655487,1,,4999.6177,25811667000.0,4248.3804,True,13110.5,1.0,2.0711344e+24,-1.0,266.96,10.0,2660.4617,2660.4614829616385,10.0,-11516745.0,[-0.033  0.302 -2.542 -2.283],15750,-234.57254,9475790.0,50,4999.6177,158,73675.12,,4713190,,1548.4622,-234.57254,0.059226543,1e-07,50.0,50.0,,1.0
2572401.0,-inf,0.4189424,1584.812,3520.2298753261566,2,,4999.565,15059400.0,1.0610335,True,5.2495427,2572401.0,inf,-1.0,494.56,10.0,4944.4473,4944.447796933528,10.0,-inf,[ 0.021  0.333 -2.545 -2.277],15800,-246.76949,15059400.0,50,1639.9292,158,36.568314,,4737918,3359.6357,273.80814,-241.61214,9.755533e-10,1e-07,1.9437093e-05,1.9437093e-05,,2572401.0
1.0,-3.2041392e+16,0.4189424,3705.5366,3539.7980976104736,1,,4999.6064,123531840000.0,7217.55,True,32633.58,1.0,2.4647193e+20,-1.0,484.66,10.0,4845.2217,4845.22175832993,10.0,-26080102.0,[ 0.021  0.333 -2.545 -2.277],15850,-236.96031,24039138.0,50,3859.9214,159,203009.56,,4762151,1139.685,750.30945,-236.96031,0.0027168158,1e-07,50.0,50.0,,1.0
509.61664,-2.5790006e+17,0.4189424,2525.9993,3559.3231654167175,2,,4999.509,4311984.0,0.1725314,True,0.3879549,509.61664,1.5969262e+22,-1.0,486.68,10.0,4865.131,4865.131173139067,10.0,-2.5790006e+17,[ 0.082  0.342 -2.542 -2.269],15900,-243.64066,4311984.0,50,2660.377,159,2.1143527,,4786485,2339.1318,538.96674,-242.57025,4.6171505e-07,1e-07,0.09811296,0.09811297,,509.6166
1.0,-48262540000000.0,0.4189424,3756.3281,3578.1157262325287,1,,4999.494,95542820000.0,3824.306,True,22128.518,1.0,557039700000000.0,-1.0,466.78,10.0,4665.6064,4665.606346631257,10.0,-24828396.0,[ 0.082  0.342 -2.542 -2.269],15950,-253.56712,22787526.0,50,4090.2163,160,158205.36,,4809824,909.2779,1009.7744,-253.56712,0.03376275,1e-07,50.0,50.0,,1.0
47285596.0,-inf,0.4189424,3230.5247,3589.6241331100464,2,,4999.464,460332060.0,18.454527,True,93.51384,47285596.0,inf,-1.0,323.86,10.0,3230.5247,3230.524752201211,10.0,-inf,[ 0.143  0.308 -2.579 -2.367],16000,-269.1237,460332060.0,50,4999.464,160,608.6384,,4826017,,1619.6858,-271.9562,2.0454458e-12,1e-07,1.0574045e-06,1.0574045e-06,,47285596.0
1.0,-7685064000000.0,0.4189424,3289.6138,3601.210845708847,1,,4999.4214,6331508000.0,291.6663,True,1606.2535,1.0,14157656000000.0,-1.0,329.72,10.0,3289.6138,3289.6137858889765,10.0,-15663944.0,[ 0.143  0.308 -2.579 -2.367],16050,-223.78427,13623144.0,50,4999.4214,161,11498.192,,4842503,,1673.7933,-223.78427,0.1607784,1e-07,50.0,50.0,,1.0
331.4887,-2.772609e+16,0.4189424,4494.9824,3617.8094453811646,2,,4999.463,72328350.0,7.107441,True,32.852226,331.4887,1.8457598e+20,-1.0,449.82,10.0,4494.9824,4494.982263441502,10.0,-5339411000000000.0,[ 0.104  0.356 -2.587 -2.36 ],16100,-242.54825,311590370.0,50,4999.463,161,204.6725,,4864994,,1249.9364,-238.55096,5.1946713e-06,1e-07,0.1508347,0.1508347,,331.4887
1.0,-4.4538303e+24,0.4189424,2997.8135,3633.3743357658386,1,,4999.567,2054557000000000.0,90034470.0,True,628475500.0,1.0,4.7624346e+36,-1.0,396.24,10.0,3957.3784,3957.378360723909,10.0,-20047986.0,[ 0.146  0.37  -2.583 -2.354],16150,-241.10912,18007062.0,50,4040.002,162,4489358300.0,,4884806,959.56506,1531.737,-241.10912,0.08328864,1e-07,50.0,50.0,,1.0
4559929.0,-inf,0.4189424,3994.1118,3652.2865262031555,2,,4999.5127,91289.06,0.008483206,True,0.033066683,4559929.0,inf,-1.0,481.5,10.0,4813.497,4813.497186813416,10.0,-inf,[ 0.097  0.452 -2.603 -2.275],16200,-257.48935,91289.06,50,4180.1274,162,0.21932253,,4908881,819.38513,761.89557,-246.90556,7.654661e-11,1e-07,1.0965083e-05,1.0965083e-05,,4559929.0
1.0,-1421409000000000.0,0.4189424,1372.6047,3671.168589115143,1,,4999.572,7073922000.0,309.08734,True,982.7677,1.0,4.8505818e+17,-1.0,497.22,10.0,4971.065,4971.064957355787,10.0,-26790876.0,[ 0.097  0.452 -2.603 -2.275],16250,-249.45195,24749936.0,50,1401.1116,163,6540.086,,4933742,3598.4602,196.08656,-249.45195,0.09257273,1e-07,50.0,50.0,,1.0
1.1426365e+21,-inf,0.4189424,4822.517,3690.7495703697205,2,,4999.5674,1751895000.0,70.14944,True,485.49023,1.1426365e+21,inf,-1.0,484.38,10.0,4842.48,4842.47993540204,10.0,-inf,[ 0.02   0.366 -2.607 -2.226],16300,-278.07697,1751895000.0,50,4979.6045,163,3468.5408,,4957961,19.96295,746.60266,-264.2456,1.0912657e-36,1e-07,4.375845e-20,4.375845e-20,,1.1426365e+21
1.0,-694545600000.0,0.4189424,0.7498438,3711.3787713050842,1,,4999.6074,4145511700.0,165.86333,True,903.07684,1.0,114432490000.0,-1.0,500.0,10.0,4999.2563,4999.256706780522,10.0,-27033534.0,[ 0.02   0.366 -2.607 -2.226],16350,-244.07506,24992568.0,50,1.1005859,164,6331.3286,,4982961,4998.507,0.19820784,-244.07506,0.040062454,1e-07,50.0,50.0,,1.0
38.45933,-621910600000000.0,0.4189424,0.84155273,3729.392079591751,2,,4999.562,564412300000.0,22589.9,True,85853.82,38.45933,9.268954e+16,-1.0,500.0,10.0,4999.1597,4999.159937354922,10.0,-36538583000000.0,[ 0.051  0.318 -2.591 -2.206],16400,-237.01434,36146676.0,50,1.2436523,164,494165.75,,5007961,4998.3184,0.27442458,-237.07777,11.874892,1e-07,1.3000746,1.3000746,,38.45933
1.0,-1.6500016e+22,0.4189424,2639.2947,3738.9221127033234,1,,4999.609,11298888000.0,2435.032,True,5933.1323,1.0,6.536057e+31,-1.0,265.9,10.0,2649.2744,2649.2746497704943,10.0,-10654845.0,[-0.052  0.389 -2.595 -2.195],16450,-225.82014,8613897.0,50,4989.629,165,37713.492,,5021256,9.980041,1263.0286,-225.82014,0.14497662,1e-07,50.0,50.0,,1.0
98136646000.0,-inf,0.4189424,2683.7087,3758.331073284149,2,,4999.6035,746723.94,0.124218464,True,0.8144717,98136646000.0,inf,-1.0,486.44,10.0,4863.1353,4863.135346154316,10.0,-inf,[ 0.011  0.393 -2.594 -2.197],16500,-248.39545,746723.94,50,2820.177,165,5.823769,,5045578,2179.4265,553.6973,-240.71689,3.1755674e-09,1e-07,5.0949367e-10,5.0949367e-10,,98136646000.0
1.0,-1.1046802e+23,0.4189424,1912.2557,3778.7607860565186,1,,4999.613,3308059800000000.0,137772380.0,True,945465100.0,1.0,2.9296714e+33,-1.0,493.32,10.0,4931.8936,4931.893749970096,10.0,-26473318.0,[ 0.011  0.393 -2.594 -2.197],16550,-263.85687,24432344.0,50,1979.9749,166,6754973700.0,,5070244,3019.638,329.8012,-263.85687,0.09831487,1e-07,50.0,50.0,,1.0
93.58716,-386507260000000.0,0.4189424,1773.5459,3797.756377220154,2,,4999.57,126712936.0,5.069747,True,21.052938,93.58716,3.5865406e+16,-1.0,496.4,10.0,4962.942,4962.941797612978,10.0,-421922220000000.0,[ 0.072  0.382 -2.591 -2.2  ],16600,-244.58682,138810030.0,50,1810.1741,166,135.40417,,5095064,3189.3958,253.36388,-242.5124,5.9929134e-06,1e-07,0.53426135,0.53426135,,93.58716
1.0,-7.371438e+19,0.4189424,4599.7954,3816.1031045913696,1,,4999.568,4167326200000.0,166791.11,True,780882.4,1.0,1.3045653e+27,-1.0,460.14,10.0,4599.7954,4599.795835780451,10.0,-25032908.0,[ 0.072  0.388 -2.588 -2.193],16650,-249.72334,22991974.0,50,4999.568,167,4817896.0,,5118071,,1354.1989,-249.72334,0.56355727,1e-07,50.0,50.0,,1.0
1052382.8,-inf,0.4189424,0.49764648,3836.586295604706,2,,4999.6055,55696252.0,2.2284727,True,13.066099,1052382.8,inf,-1.0,500.0,10.0,4999.317,4999.317004925144,10.0,-inf,[ 0.021  0.499 -2.591 -2.166],16700,-255.41899,55696252.0,50,0.7861328,167,92.82641,,5143071,4998.8193,0.17237712,-255.18098,4.5297486e-14,1e-07,4.7511232e-05,4.7511232e-05,,1052382.8
1.0,-1.2501991e+17,0.4189424,4879.7026,3854.94686794281,1,,4999.633,1617340500000.0,64732.62,True,429254.25,1.0,3.7521994e+21,-1.0,490.06,10.0,4899.6636,4899.663166468279,10.0,-26533638.0,[ 0.021  0.499 -2.591 -2.166],16750,-256.0278,24492648.0,50,4979.6724,168,3068241.0,,5167574,19.960632,697.1004,-256.0278,0.35600647,1e-07,50.0,50.0,,1.0
419574300.0,-inf,0.4189424,4657.6226,3873.7365102767944,2,,4999.578,812721100.0,32.536694,True,226.28554,419574300.0,inf,-1.0,467.08,10.0,4667.602,4667.601627414178,10.0,-inf,[-0.031  0.594 -2.543 -2.128],16800,-256.36832,812721100.0,50,4989.599,168,1616.52,,5190928,9.979208,826.6755,-254.68582,7.3938853e-13,1e-07,1.19168405e-07,1.1916841e-07,,419574270.0
1.0,-7193129000000000.0,0.4189424,4669.778,3891.0839014053345,1,,4999.5273,58590020000.0,2364.1973,True,12524.385,1.0,1.2422357e+19,-1.0,467.36,10.0,4669.778,4669.777713137352,10.0,-24476988.0,[-0.031  0.594 -2.543 -2.128],16850,-239.56802,22436086.0,50,4999.5273,169,89662.56,,5214296,,793.26105,-239.56802,0.067585185,1e-07,50.0,50.0,,1.0
6251.5356,-5.774215e+19,0.4189424,3637.5789,3904.49547123909,2,,4999.581,13331440000.0,533.4534,True,3729.3386,6251.5356,8.004657e+26,-1.0,366.52,10.0,3657.5444,3657.54439246713,10.0,-5.774215e+19,[-0.066  0.572 -2.541 -2.246],16900,-239.60614,13331440000.0,50,4979.615,169,26638.812,,5232622,19.965761,1149.8237,-241.24796,5.1073407e-10,1e-07,0.007998035,0.007998035,,6251.5356
1.0,-243123050000000.0,0.4189424,1953.5547,3920.855771303177,1,,4999.6035,7749659000.0,432.34418,True,1340.3297,1.0,1.418971e+16,-1.0,374.16,10.0,3733.1648,3733.164834068621,10.0,-17091620.0,[-0.066  0.572 -2.541 -2.246],16950,-229.07175,15050665.0,50,3219.9934,170,7825.308,,5251330,1779.6101,1055.5311,-229.07175,0.068365164,1e-07,50.0,50.0,,1.0
488.1669,-1.8245569e+16,0.4189424,2519.919,3930.505880832672,2,,4609.625,6394038.5,0.45565414,True,1.5174041,488.1669,1.10597095e+20,-1.0,253.02,10.0,2519.919,2519.918872283299,10.0,-1.8245569e+16,[-0.119  0.599 -2.543 -2.228],17000,-197.8388,6394038.5,50,4609.625,170,8.378265,,5263981,,1020.7597,-198.31467,1.4098667e-06,1e-07,0.10242399,0.10242398,,488.16693
1.0,-258397180000000.0,0.4189424,1462.1882,3940.543926000595,1,,4999.6143,6265281500.0,1652.211,True,4924.0176,1.0,1.6028752e+16,-1.0,273.14,10.0,2722.0818,2722.081873035266,10.0,-10585868.0,[-0.119  0.599 -2.543 -2.228],17050,-218.39708,8544913.0,50,3739.7207,171,28329.188,,5277638,1259.8936,1065.4498,-218.39708,0.0005042811,1e-07,50.0,50.0,,1.0
749980400.0,-inf,0.4189424,2237.114,3957.1037774086,2,,4999.6045,4250258.0,0.6099004,True,3.6045413,749980400.0,inf,-1.0,422.36,10.0,4216.852,4216.852022702229,10.0,-inf,[-0.058  0.613 -2.544 -2.225],17100,-236.37302,4250258.0,50,3019.8665,171,25.67686,,5298756,1979.738,951.07477,-233.89153,8.830824e-17,1e-07,6.6668406e-08,6.6668406e-08,,749980400.0
1.0,-8.1982136e+17,0.4189424,2298.4287,3973.8980672359467,1,,4999.579,145188250000000.0,6432343.0,True,41044830.0,1.0,1.6130285e+23,-1.0,402.54,10.0,4018.113,4018.113135007277,10.0,-19214228.0,[-0.058  0.613 -2.544 -2.225],17150,-235.62831,17173292.0,50,3279.8948,172,292316350.0,,5318883,1719.6843,1013.9325,-235.62831,0.057978284,1e-07,50.0,50.0,,1.0
7675.73,-2.4644238e+21,0.4189424,1480.1204,3984.501166820526,2,,4999.5684,1177213600.0,131.54138,True,644.2841,7675.73,1.4581157e+30,-1.0,265.96,10.0,2649.6682,2649.667970831868,10.0,-2.4644238e+21,[-0.114  0.611 -2.551 -2.253],17200,-226.77107,1177213600.0,50,3830.0208,172,3623.7021,,5332181,1169.5476,980.3541,-227.37573,3.232945e-07,1e-07,0.0065140384,0.0065140384,,7675.73
1.0,-141406950000000.0,0.4189424,2867.676,3995.6404752731323,1,,4999.5586,1652259700.0,276.15088,True,453.68317,1.0,4800605000000000.0,-1.0,288.72,10.0,2877.6562,2877.656249954939,10.0,-11422480.0,[-0.114  0.611 -2.551 -2.253],17250,-231.28781,9381571.0,50,4989.5786,173,2189.9526,,5346617,9.980217,1049.1259,-231.28781,0.0016924784,1e-07,50.0,50.0,,1.0
