DivergenceHarmonic,MinTargetPdf,Bound,OptimizationReturnMean,EmpiricalD2Arithmetic,OptimizationReturnMax,EpThisIter,Inner Iteration,ReturnMeanIW,ReturnStepMax,MeanD2-0,EpLenMean,WReturnMean,Penalization,VarianceInitializer,InitialReturnMean,EmpiricalD2Harmonic,ESSRenyiHarmonic,Weights,Iteration,ReturnStepMaxmin,StdWReturnMean,TimestepsSoFar,ESSRenyiArithmetic,MinIW,InitialReturnMax,MeanIW,InitialReturnMin,MeanEntropy,StdIW,Epsilon,MaxIW,EpisodesSoFar,OptimizationReturnMin,LearnableVariance,InitialBound,EpRewMean,TimeElapsed,InitialReturnStd,MinBehavPdf
2.4347196e+34,-240.294,-3.1845702e+23,2397.5896,1.0,3879.7957,50,1,208330400000.0,10.0,1.0,352.5,14055592.0,True,-1.0,3517.402,1.0,50.0,[-0.037  0.391 -2.769 -2.477],218,10.0,,8887097,50.0,0.13953757,4999.6084,16264.258,1119.8127,0.4189424,54692.79,1e-07,381209.66,21750,,,-16096545.0,3517.402259654043,6242.561273097992,1297.4872,-240.294
inf,-243.2497,-inf,0.4775,14972973.0,0.7573242,50,2,1763112.6,10.0,14972973.0,500.0,1763112.6,True,-1.0,4999.302,14972973.0,3.33935e-06,[ 0.024  0.402 -2.769 -2.471],218,10.0,,8912097,3.33935e-06,2.3087901e-07,4999.581,0.07054008,4998.8237,0.4189424,0.25353774,1e-07,1.6070918,21800,,,-inf,4999.301215735573,6258.366347074509,0.16853127,-239.06885
57407300000000.0,-228.96417,-17971164000000.0,3645.4014,1.0,3720.0571,50,1,2507620700000.0,10.0,1.0,492.58,24526310.0,True,-1.0,4924.9473,1.0,50.0,[ 0.024  0.402 -2.769 -2.471],219,10.0,,8936726,50.0,0.04296369,4999.6035,100339.87,1279.5464,0.4189424,684578.25,1e-07,4892124.5,21850,,,-26567274.0,4924.947436092425,6274.442428350449,520.7716,-228.96417
1.1602692e+33,-255.6688,-6.9520316e+22,4619.292,38951.94,4989.662,50,2,31489564.0,10.0,38951.94,463.14,31489564.0,True,-1.0,4629.2725,38951.94,0.001283633,[ 0.005  0.337 -2.848 -2.243],219,10.0,,8959883,0.001283633,3.3783223e-10,4999.643,1.2704399,9.98103,0.4189424,8.6889925,1e-07,62.089108,21900,,,-6.9520316e+22,4629.272802572238,6288.91366147995,951.1924,-248.62979
2.2497784e+22,-233.47672,-3.061331e+17,4733.0776,1.0,4989.708,50,1,105303990000.0,10.0,1.0,474.46,23384506.0,True,-1.0,4743.058,1.0,50.0,[ 0.005  0.337 -2.848 -2.243],220,10.0,,8983606,50.0,0.116474204,4999.6885,6515.4224,9.980713,0.4189424,23699.768,1e-07,107158.23,21950,,,-25425538.0,4743.058452152315,6304.828027009964,942.2863,-233.47672
7.2971415e+30,-255.7812,-5.513312e+21,4899.359,87.37898,4999.665,50,2,65007690000000.0,10.0,87.37898,490.02,8118582000.0,True,-1.0,4899.359,87.37898,0.57221997,[ 0.043  0.382 -2.85  -2.221],220,10.0,,9008107,0.57221997,0.15412442,4999.665,2600838.2,,0.4189424,18063342.0,1e-07,129043384.0,22000,,,-2637193000000000.0,4899.359069270548,6320.661169052124,699.90845,-254.17622
237275170000000.0,-220.47801,-31438540000000.0,1375.0947,1.0,4199.6763,50,1,1401326300.0,10.0,1.0,218.5,5753870.0,True,-1.0,2174.9724,1.0,50.0,[-0.08   0.363 -2.851 -2.232],221,10.0,,9019032,50.0,0.091190375,4999.5537,379.4669,799.8776,0.4189424,1149.668,1e-07,7951.45,22050,,,-7794767.5,2174.9722230302873,6329.404680013657,1011.6155,-220.47801
inf,-258.32614,-inf,2865.6995,328418600000000.0,3699.8135,50,2,119865370.0,10.0,328418600000000.0,417.08,119865370.0,True,-1.0,4165.533,328418600000000.0,1.5224473e-13,[-0.019  0.374 -2.851 -2.223],221,10.0,,9039886,1.5224473e-13,2.2066784e-23,4999.6475,12.991808,1299.8341,0.4189424,85.4381,1e-07,609.9214,22100,,,-inf,4165.533548087519,6341.664184093475,1144.9998,-247.73767
752276200.0,-243.1952,-56355880000.0,2823.4116,1.0,3489.9468,50,1,377316000.0,10.0,1.0,433.72,19946386.0,True,-1.0,4333.1123,1.0,50.0,[-0.019  0.374 -2.851 -2.223],222,10.0,,9061572,50.0,0.13285139,4999.6475,28.802698,1509.7007,0.4189424,53.97965,1e-07,313.36713,22150,,,-21987380.0,4333.11215358288,6356.569410085678,1081.9077,-243.1952
4.339472e+20,-244.49774,-4.2515976e+16,4879.871,162.31839,4979.6904,50,2,219289630.0,10.0,162.31839,490.06,219289630.0,True,-1.0,4899.8315,162.31839,0.30803657,[ 0.012  0.375 -2.85  -2.225],222,10.0,,9086075,0.30803657,0.0015682512,4999.651,8.791823,19.96069,0.4189424,52.30585,1e-07,370.94217,22200,,,-4.2515976e+16,4899.8315312422355,6372.809566497803,697.1244,-242.12273
8.523302e+34,-258.58688,-5.958437e+23,558.3549,1.0,569.9541,50,1,8854779000.0,10.0,1.0,498.88,24886716.0,True,-1.0,4988.021,1.0,50.0,[ 0.012  0.375 -2.85  -2.225],223,10.0,,9111019,50.0,1.9803191,4999.62,354.3041,4429.666,0.4189424,1276.8884,1e-07,8513.236,22250,,,-26927694.0,4988.020929575327,6389.642889738083,79.76509,-258.58688
inf,-240.42546,-inf,2178.8948,6298894.0,4409.8184,50,2,1380687000.0,10.0,6298894.0,277.78,1380687000.0,True,-1.0,2768.6829,6298894.0,7.9379015e-06,[-0.043  0.346 -2.849 -2.229],223,10.0,,9124908,7.9379015e-06,1.0504041e-08,4999.6064,55.244118,589.7881,0.4189424,339.5376,1e-07,2415.9695,22300,,,-inf,2768.6829672462736,6397.86581492424,1331.5297,-243.237
7.208748e+24,-229.49893,-5.4798054e+18,1818.8331,1.0,3969.7944,50,1,26027223000.0,10.0,1.0,285.74,9739158.0,True,-1.0,2848.6985,1.0,50.0,[-0.043  0.346 -2.849 -2.229],224,10.0,,9139195,50.0,0.09188035,4999.6597,3287.567,1029.8654,0.4189424,5752.852,1e-07,29572.088,22350,,,-11780148.0,2848.698265340846,6409.6524868011475,1274.3925,-229.49893
inf,-247.25885,-inf,4899.3843,153726990.0,4999.684,50,2,170451600.0,10.0,153726990.0,490.02,170451600.0,True,-1.0,4899.3843,153726990.0,3.2525193e-07,[ 0.016  0.36  -2.85  -2.217],224,10.0,,9163696,3.2525193e-07,3.5492025e-09,4999.684,6.8387465,,0.4189424,46.946808,1e-07,335.44574,22400,,,-inf,4899.384111010069,6423.940030813217,699.91205,-242.79659
1628032500.0,-245.4812,-82405430000.0,670.3353,1.0,690.3374,50,1,55694836.0,10.0,1.0,498.06,24807660.0,True,-1.0,4979.6313,1.0,50.0,[ 0.016  0.36  -2.85  -2.217],225,10.0,,9188599,50.0,0.040528513,4999.6333,2.230548,4309.296,0.4189424,1.826706,1e-07,9.442963,22450,,,-26848652.0,4979.631263962637,6436.589241981506,104.55787,-245.4812
3.1016127e+17,-254.76764,-1136642200000000.0,3761.12,58.389057,4389.837,50,2,47501024.0,10.0,58.389057,437.48,50589960.0,True,-1.0,4370.9126,58.389057,0.85632485,[-0.008  0.344 -2.851 -2.229],225,10.0,,9210473,0.85632485,2.9483754e-05,4999.6294,1.9023823,609.7927,0.4189424,3.8289113,1e-07,21.83927,22500,,,-1568816300000000.0,4370.912724534718,6450.552921056747,1120.8394,-251.32382
1.9563067e+33,-252.0399,-9.027209e+22,4439.7227,1.0,4989.6772,50,1,9889948000000.0,10.0,1.0,445.26,21048210.0,True,-1.0,4449.7036,1.0,50.0,[-0.008  0.35  -2.851 -2.225],226,10.0,,9232736,50.0,0.11714437,4999.658,620521.2,9.981154,0.4189424,2463099.0,1e-07,14959754.0,22550,,,-23089216.0,4449.703807247593,6465.964088439941,1117.2936,-252.0399
2.002061e+22,-244.48073,-2.887821e+17,0.7031836,670.1818,1.0458984,50,2,4538837.5,10.0,670.1818,500.0,4538837.5,True,-1.0,4999.2954,670.1818,0.07460662,[ 0.054  0.358 -2.851 -2.228],226,10.0,,9257736,0.07460662,1.0849483e-06,4999.6387,0.18158647,4998.593,0.4189424,0.49869955,1e-07,3.3184354,22600,,,-2.887821e+17,4999.295946934693,6481.654279470444,0.23419331,-240.2651
1164780500000.0,-245.19768,-2204515400000.0,4899.3423,1.0,4999.636,50,1,1826226600.0,10.0,1.0,490.02,24493422.0,True,-1.0,4899.3423,1.0,50.0,[ 0.054  0.358 -2.851 -2.228],227,10.0,,9282237,50.0,0.04561613,4999.636,73.105934,,0.4189424,361.642,1e-07,2559.9622,22650,,,-26534414.0,4899.342328378044,6494.612953662872,699.90607,-245.19768
inf,-253.21844,-inf,3867.2363,1408494100000000.0,4299.8047,50,2,10003883000.0,10.0,1408494100000000.0,457.0,10003883000.0,True,-1.0,4567.12,1408494100000000.0,3.5498907e-14,[-0.008  0.348 -2.854 -2.235],227,10.0,,9305087,3.5498907e-14,4.716888e-19,4999.6885,400.31003,699.8836,0.4189424,2777.7107,1e-07,19844.068,22700,,,-inf,4567.120082345394,6506.624060869217,1003.98065,-240.6502
6.2344108e+29,-241.70149,-1.6114922e+21,3306.2522,1.0,3789.8062,50,1,710426300000.0,10.0,1.0,451.94,21428460.0,True,-1.0,4516.078,1.0,50.0,[-0.008  0.348 -2.854 -2.235],228,10.0,,9327684,50.0,0.1319584,4999.6323,47641.113,1209.826,0.4189424,300211.25,1e-07,2146754.5,22750,,,-23469446.0,4516.078132966363,6520.076995611191,1016.6123,-241.70149
7.627996e+26,-245.77625,-5.636878e+19,4889.5693,2341.975,4989.668,50,2,15869960.0,10.0,2341.975,490.04,15869960.0,True,-1.0,4899.55,2341.975,0.0213495,[ 0.044  0.321 -2.855 -2.257],228,10.0,,9352186,0.0213495,8.585266e-07,4999.649,0.65101004,9.980726,0.4189424,3.5289714,1e-07,25.153728,22800,,,-5.636878e+19,4899.550223395971,6535.092535018921,698.5099,-243.8551
9.061101e+17,-236.36818,-1942752500000000.0,3439.5334,1.0,3509.9907,50,1,526560960.0,10.0,1.0,493.0,24537996.0,True,-1.0,4929.1543,1.0,50.0,[ 0.044  0.321 -2.855 -2.257],229,10.0,,9376836,50.0,0.13971227,4999.6113,21.071627,1489.6206,0.4189424,40.211277,1e-07,233.42967,22850,,,-26578966.0,4929.154077955542,6547.73632144928,491.36197,-236.36818
inf,-263.04303,-inf,4060.7664,36921844000.0,4989.6934,50,2,225805040.0,10.0,36921844000.0,407.52,225805040.0,True,-1.0,4070.7476,36921844000.0,1.3542119e-09,[-0.008  0.291 -2.856 -2.275],229,10.0,,9397212,1.3542119e-09,7.896734e-13,4999.675,9.062711,9.981436,0.4189424,37.317085,1e-07,209.9166,22900,,,-inf,4070.7475717572106,6559.762630939484,1459.5508,-253.98924
68352786000.0,-242.74484,-533839500000.0,3584.166,1.0,4579.877,50,1,240466620.0,10.0,1.0,400.92,17924502.0,True,-1.0,4003.9585,1.0,50.0,[-0.008  0.291 -2.856 -2.275],230,10.0,,9417258,50.0,0.19697177,4999.6694,22.075706,419.7926,0.4189424,39.582664,1e-07,217.00677,22950,,,-19965510.0,4003.9585154064557,6572.617831945419,1375.7975,-242.74484
16045335000000.0,-247.03714,-8175346500000.0,2861.192,27.83707,2919.8198,50,2,44541212.0,10.0,27.83707,494.18,48762760.0,True,-1.0,4940.998,27.83707,1.7961661,[ 0.021  0.296 -2.856 -2.265],230,10.0,,9441967,1.7961661,0.00022719329,4999.626,7.2625847,2079.8062,0.4189424,46.314613,1e-07,331.37585,23000,,,-8990515000000.0,4940.998061353313,6586.727494001389,408.74176,-246.58182
6.5195865e+21,-242.98802,-1.64953e+17,4382.822,1.0,4519.8643,50,1,159532500000000.0,10.0,1.0,486.38,24104762.0,True,-1.0,4862.5864,1.0,50.0,[ 0.021  0.293 -2.856 -2.267],231,10.0,,9466286,50.0,0.14477323,4999.629,7949689.5,479.7647,0.4189424,55616236.0,1e-07,397263300.0,23050,,,-26145746.0,4862.5862253928135,6602.432656288147,678.24615,-242.98802
4.692302e+23,-245.98912,-1.3980131e+18,0.7458496,639.619,1.1069336,50,2,17959062.0,10.0,639.619,500.0,17959062.0,True,-1.0,4999.201,639.619,0.07817154,[ 0.08   0.285 -2.857 -2.285],231,10.0,,9491286,0.07817154,2.066311e-08,4999.562,0.71851975,4998.455,0.4189424,2.987596,1e-07,16.790802,23100,,,-1.3980131e+18,4999.200958523518,6616.583137750626,0.22121623,-242.14114
7918696400.0,-230.39981,-183694740000.0,4757.9707,1.0,4989.65,50,1,2077408500.0,10.0,1.0,476.96,23618204.0,True,-1.0,4767.9526,1.0,50.0,[ 0.08   0.285 -2.857 -2.285],232,10.0,,9515134,50.0,0.18369316,4999.632,87.005615,9.98188,0.4189424,399.98798,1e-07,2838.9,23150,,,-25659190.0,4767.952785927393,6630.200352191925,940.655,-230.39981
1.9040844e+16,-234.4276,-281619860000000.0,4777.5806,79.27876,4989.5913,50,2,18448602.0,10.0,79.27876,478.9,17422106.0,True,-1.0,4787.562,79.27876,0.6306859,[ 0.119  0.334 -2.856 -2.283],232,10.0,,9539079,0.6306859,4.176329e-06,4999.5728,0.75615615,9.981573,0.4189424,2.1616888,1e-07,13.112657,23200,,,-271897970000000.0,4787.562006839744,6644.580455780029,905.93396,-231.57106
1729088300.0,-251.72218,-85380104000.0,4799.3574,1.0,4999.6567,50,1,512233280.0,10.0,1.0,480.06,23991580.0,True,-1.0,4799.3574,1.0,50.0,[ 0.111  0.337 -2.855 -2.273],233,10.0,,9563082,50.0,0.113004416,4999.6567,20.542181,,0.4189424,48.833908,1e-07,246.60355,23250,,,-26032588.0,4799.357341122985,6658.900233745575,978.6466,-251.72218
1.1166699e+23,-246.61116,-6.820188e+17,4899.228,407.06442,4999.6523,50,2,94672590.0,10.0,407.06442,490.02,94672590.0,True,-1.0,4899.228,407.06442,0.12283068,[ 0.08   0.283 -2.86  -2.28 ],233,10.0,,9587583,0.12283068,3.0210688e-06,4999.6523,3.8096688,,0.4189424,18.175602,1e-07,124.69069,23300,,,-6.820188e+17,4899.228224003204,6672.57152223587,699.8898,-243.76256
450456300000.0,-250.57703,-1371631900000.0,1.0036817,1.0,1.4223633,50,1,1889199200.0,10.0,1.0,500.0,24991112.0,True,-1.0,4999.1113,1.0,50.0,[ 0.08   0.283 -2.86  -2.28 ],234,10.0,,9612583,50.0,0.10250306,4999.53,75.596405,4998.1074,0.4189424,277.64215,1e-07,1684.8695,23350,,,-27032016.0,4999.111093203929,6686.757342815399,0.3275035,-250.57703
7.945226e+25,-254.54733,-1.8191276e+19,3984.8054,1257.3367,4569.8223,50,2,146167380.0,10.0,1257.3367,441.72,146167380.0,True,-1.0,4414.498,1257.3367,0.039766595,[ 0.133  0.313 -2.855 -2.266],234,10.0,,9634669,0.039766595,7.5746215e-07,4999.5146,5.852467,429.6924,0.4189424,18.696829,1e-07,97.88578,23400,,,-1.8191276e+19,4414.497647696783,6698.138371229172,1400.159,-252.99857
39338746000.0,-234.71188,-413446340000.0,4674.7476,1.0,4989.5396,50,1,8664349000.0,10.0,1.0,468.66,23150890.0,True,-1.0,4684.7275,1.0,50.0,[ 0.133  0.313 -2.855 -2.266],235,10.0,,9658102,50.0,0.058010142,4999.5195,347.05637,9.980121,0.4189424,1921.7365,1e-07,13727.559,23450,,,-25191780.0,4684.727585759682,6712.530712366104,1097.3693,-234.71188
2046396400000000.0,-250.47029,-92324610000000.0,284.06952,69.38533,290.34717,50,2,31458196.0,10.0,69.38533,499.44,21867348.0,True,-1.0,4993.308,69.38533,0.7206134,[ 0.123  0.374 -2.854 -2.256],235,10.0,,9683074,0.7206134,3.4894423e-05,4999.586,1.2597241,4709.239,0.4189424,5.667961,1e-07,39.171062,23500,,,-99589810000000.0,4993.308360855094,6727.989789485931,40.582237,-246.19096
2.736965e+34,-259.6679,-3.37628e+23,4670.161,1.0,4999.4785,50,1,86887150000000.0,10.0,1.0,467.2,23146754.0,True,-1.0,4670.161,1.0,50.0,[ 0.142  0.371 -2.852 -2.245],236,10.0,,9706434,50.0,0.016682433,4999.4785,3477928.2,,0.4189424,18078768.0,1e-07,122886290.0,23550,,,-25187614.0,4670.160682531147,6742.109236955643,1156.0078,-259.6679
inf,-261.2877,-inf,4538.661,1.2429595e+18,4999.5254,50,2,1668597.8,10.0,1.2429595e+18,454.06,1668597.8,True,-1.0,4538.661,1.2429595e+18,4.022657e-17,[ 0.109  0.267 -2.844 -2.306],236,10.0,,9729137,4.022657e-17,3.56559e-27,4999.5254,0.12910122,,0.4189424,0.55736196,1e-07,3.3106468,23600,,,-inf,4538.660971759123,6756.520635128021,1386.0809,-239.1723
171547750000.0,-248.21164,-846618560000.0,4452.3657,1.0,4999.5674,50,1,1316815900.0,10.0,1.0,445.52,21789434.0,True,-1.0,4452.3657,1.0,50.0,[ 0.109  0.267 -2.844 -2.306],237,10.0,,9751413,50.0,0.11686897,4999.5674,52.80716,,0.4189424,124.25693,1e-07,663.76276,23650,,,-23830364.0,4452.365537583887,6770.276352405548,1402.0972,-248.21164
inf,-250.69019,-inf,2806.8928,1024895.06,4539.8984,50,2,63254310.0,10.0,1024895.06,327.46,63254310.0,True,-1.0,3266.5747,1024895.06,4.878548e-05,[ 0.129  0.212 -2.839 -2.326],237,10.0,,9767786,4.878548e-05,1.5820355e-10,4999.58,2.5743957,459.68182,0.4189424,15.533834,1e-07,110.48668,23700,,,-inf,3266.5745796427864,6780.230953216553,1591.2922,-239.40662
9.333714e+16,-244.69597,-623529600000000.0,3058.8374,1.0,4569.6763,50,1,53490490000.0,10.0,1.0,349.6,14365630.0,True,-1.0,3488.575,1.0,50.0,[ 0.129  0.212 -2.839 -2.326],238,10.0,,9785266,50.0,0.17952007,4999.414,2471.512,429.73767,0.4189424,13757.223,1e-07,97965.49,23750,,,-16406422.0,3488.5749999294035,6790.63084602356,1481.7136,-244.69597
4.6424236e+29,-247.40813,-1.3905638e+21,4510.0337,5331.4893,4989.5825,50,2,774410240.0,10.0,5331.4893,452.24,774410240.0,True,-1.0,4520.014,5331.4893,0.009378242,[ 0.108  0.271 -2.842 -2.322],238,10.0,,9807878,0.009378242,1.5073641e-07,4999.5635,31.179888,9.980919,0.4189424,190.80835,1e-07,1354.3265,23800,,,-1.3905638e+21,4520.014601566309,6804.303057670593,1270.428,-243.91208
6.1167086e+16,-237.46912,-504760700000000.0,3782.6023,1.0,3910.3296,50,1,1992204800.0,10.0,1.0,487.36,24099128.0,True,-1.0,4871.872,1.0,50.0,[ 0.108  0.271 -2.842 -2.322],239,10.0,,9832246,50.0,0.20534396,4999.6,79.79627,1089.2705,0.4189424,169.09412,1e-07,681.49713,23850,,,-26140090.0,4871.872272228772,6818.9575452804565,603.3163,-237.46912
1.0683101e+34,-251.39621,-2.109469e+23,4264.4233,24674.053,4999.5977,50,2,47359210.0,10.0,24674.053,426.8,47359210.0,True,-1.0,4264.4233,24674.053,0.0020264203,[ 0.097  0.212 -2.848 -2.337],239,10.0,,9853586,0.0020264203,7.963501e-12,4999.5977,1.9190854,,0.4189424,10.320927,1e-07,72.50761,23900,,,-2.109469e+23,4264.423149601741,6833.018322944641,1463.8344,-252.77066
1.5456167e+17,-252.93413,-802440100000000.0,4469.333,1.0,4999.4355,50,1,120867810000.0,10.0,1.0,447.22,21691202.0,True,-1.0,4469.333,1.0,50.0,[ 0.097  0.212 -2.848 -2.337],240,10.0,,9875947,50.0,0.3183051,4999.4355,9299.239,,0.4189424,46705.26,1e-07,326563.78,23950,,,-23732022.0,4469.333236121969,6846.796363115311,1310.0612,-252.93413
inf,-245.38441,-inf,4533.2363,108169410.0,4979.644,50,2,76948880.0,10.0,108169410.0,455.52,76948880.0,True,-1.0,4553.1987,108169410.0,4.622379e-07,[ 0.035  0.217 -2.854 -2.347],240,10.0,,9898723,4.622379e-07,8.284633e-16,4999.6064,3.1067789,19.962526,0.4189424,19.46678,1e-07,138.85228,24000,,,-inf,4553.198893130578,6860.078816890717,1289.7975,-230.45163
4.4710833e+20,-246.16046,-4.3155368e+16,4102.5854,1.0,4589.842,50,1,74521070000.0,10.0,1.0,451.44,22160590.0,True,-1.0,4512.36,1.0,50.0,[ 0.035  0.217 -2.854 -2.347],241,10.0,,9921295,50.0,0.007761722,4999.616,2988.6304,409.77448,0.4189424,12830.206,1e-07,89509.46,24050,,,-24201558.0,4512.359826187255,6872.613776445389,1341.3424,-246.16046
inf,-242.3013,-inf,3511.7756,9684499.0,4549.873,50,2,4290356.0,10.0,9684499.0,396.56,4290356.0,True,-1.0,3961.5566,9684499.0,5.1628895e-06,[ 0.09   0.187 -2.851 -2.345],241,10.0,,9941123,5.1628895e-06,1.0155401e-12,4999.654,0.3095621,449.78076,0.4189424,0.81952125,1e-07,4.2333155,24100,,,-inf,3961.5563775264623,6884.204777479172,1675.2954,-242.62595
9.259494e+23,-239.07985,-1.9638666e+18,3579.811,1.0,4619.9023,50,1,2971673300000.0,10.0,1.0,396.36,18532438.0,True,-1.0,3959.4675,1.0,50.0,[ 0.09   0.187 -2.851 -2.345],242,10.0,,9960941,50.0,0.03020199,4999.5586,139362.05,379.65637,0.4189424,663774.1,1e-07,4562467.0,24150,,,-20573354.0,3959.4673407289138,6895.603999137878,1689.691,-239.07985
inf,-240.32205,-inf,4431.072,10819584.0,4999.6465,50,2,9910483.0,10.0,10819584.0,443.32,9910483.0,True,-1.0,4431.072,10819584.0,4.62125e-06,[ 0.032  0.209 -2.857 -2.349],242,10.0,,9983107,4.62125e-06,3.3670784e-17,4999.6465,0.8927215,,0.4189424,2.8207326,1e-07,16.004608,24200,,,-inf,4431.071564954775,6909.109090328217,1485.573,-237.8162
4.0736026e+26,-241.02374,-4.1192513e+19,4005.3904,1.0,4589.842,50,1,15365429000000.0,10.0,1.0,441.74,21652040.0,True,-1.0,4415.1714,1.0,50.0,[ 0.032  0.209 -2.857 -2.349],243,10.0,,10005194,50.0,0.010005866,4999.6226,615828.06,409.78094,0.4189424,4055860.8,1e-07,28965328.0,24250,,,-23693012.0,4415.1711639574,6921.552777290344,1469.117,-241.02374
9.275687e+34,-250.99045,-6.21567e+23,2479.5537,54941.4,2530.7485,50,2,284486880.0,10.0,54941.4,494.96,284486880.0,True,-1.0,4948.3477,54941.4,0.00091006054,[ 0.087  0.237 -2.856 -2.336],243,10.0,,10029942,0.00091006054,6.8521544e-10,4999.5425,11.383371,2468.794,0.4189424,64.19462,1e-07,451.72232,24300,,,-6.21567e+23,4948.347408475701,6935.791513442993,354.22214,-243.36629
12314639000000.0,-247.43526,-7177542000000.0,4800.77,1.0,4929.658,50,1,15649904000.0,10.0,1.0,487.2,24237250.0,True,-1.0,4870.6655,1.0,50.0,[ 0.087  0.237 -2.856 -2.336],244,10.0,,10054302,50.0,0.016130479,4999.554,684.40704,69.89612,0.4189424,2142.98,1e-07,12536.521,24350,,,-26278170.0,4870.665986947196,6950.136063814163,716.8437,-247.43526
inf,-255.77905,-inf,656.46063,70663040.0,670.21533,50,2,2176669700.0,10.0,70663040.0,498.68,2176669700.0,True,-1.0,4985.926,70663040.0,7.0758347e-07,[ 0.03   0.262 -2.86  -2.332],244,10.0,,10079236,7.0758347e-07,2.8339522e-14,4999.68,87.101944,4329.465,0.4189424,550.08746,1e-07,3914.5708,24400,,,-inf,4985.925399966838,6963.366915464401,93.78031,-255.02098
4.757685e+16,-238.0316,-445242950000000.0,4448.845,1.0,4539.9194,50,1,65459370000.0,10.0,1.0,490.94,24498140.0,True,-1.0,4908.5864,1.0,50.0,[ 0.03   0.262 -2.86  -2.332],245,10.0,,10103783,50.0,0.08016637,4999.66,2620.1323,459.7407,0.4189424,12590.406,1e-07,76694.8,24450,,,-26539152.0,4908.586289416569,6976.845681667328,635.54944,-238.0316
4.8893546e+23,-249.62825,-1.4270721e+18,4419.3604,900.2774,4509.912,50,2,114606020.0,10.0,900.2774,491.0,114606020.0,True,-1.0,4909.021,900.2774,0.05553844,[ 0.075  0.304 -2.861 -2.325],245,10.0,,10128333,0.05553844,1.4965419e-06,4999.5728,4.952948,489.66077,0.4189424,18.28828,1e-07,118.24948,24500,,,-1.4270721e+18,4909.021007801164,6992.702226161957,631.3373,-244.5577
54030320000.0,-251.0526,-477025760000.0,0.8916504,1.0,1.2646484,50,1,2633437200.0,10.0,1.0,500.0,24991924.0,True,-1.0,4999.1924,1.0,50.0,[ 0.075  0.304 -2.861 -2.325],246,10.0,,10153333,50.0,0.20919602,4999.5654,105.37528,4998.301,0.4189424,479.49268,1e-07,3357.6213,24550,,,-27032858.0,4999.192414733486,7008.954226255417,0.2883979,-251.0526
2.4202373e+21,-267.79483,-1.0040403e+17,1.1483692,360.62064,1.6972656,50,2,4583487000.0,10.0,360.62064,500.0,4583487000.0,True,-1.0,4999.035,360.62064,0.13864985,[ 0.107  0.357 -2.86  -2.313],246,10.0,,10178333,0.13864985,6.83123e-08,4999.584,183.385,4997.8867,0.4189424,1226.8231,1e-07,8767.407,24600,,,-1.0040403e+17,4999.035078720584,7023.565771102905,0.4006328,-263.15445
2.3933109e+33,-242.78972,-9.984416e+22,4899.1978,1.0,4999.59,50,1,3899961000000.0,10.0,1.0,490.02,24491976.0,True,-1.0,4899.1978,1.0,50.0,[ 0.107  0.357 -2.86  -2.313],247,10.0,,10202834,50.0,0.06828801,4999.59,156076.38,,0.4189424,582828.44,1e-07,3142248.5,24650,,,-26532928.0,4899.197754427439,7040.472492456436,699.88544,-242.78972
inf,-239.71255,-inf,4889.446,772575.8,4989.65,50,2,4434588.0,10.0,772575.8,490.04,4434588.0,True,-1.0,4899.425,772575.8,6.4718566e-05,[ 0.114  0.48  -2.88  -2.316],247,10.0,,10227336,6.4718566e-05,4.263972e-11,4999.629,0.2028733,9.979174,0.4189424,0.7111783,1e-07,4.5350714,24700,,,-inf,4899.424498541543,7056.466161727905,698.49225,-237.82582
4.9463906e+18,-248.96399,-4539170500000000.0,3371.3652,1.0,3440.5596,50,1,154939310000.0,10.0,1.0,493.14,24540440.0,True,-1.0,4930.3633,1.0,50.0,[ 0.114  0.48  -2.88  -2.316],248,10.0,,10251993,50.0,0.09552733,4999.557,6199.0996,1558.9976,0.4189424,32246.861,1e-07,216161.9,24750,,,-26581366.0,4930.362936355435,7069.550566911697,481.62375,-248.96399
inf,-242.57573,-inf,3811.2827,3688946.0,4629.6694,50,2,195667070.0,10.0,3688946.0,418.52,195667070.0,True,-1.0,4181.0225,3688945.8,1.3554008e-05,[ 0.22   0.441 -2.885 -2.37 ],248,10.0,,10272919,1.3554007e-05,4.4495532e-11,4999.409,7.8314757,369.73962,0.4189424,30.935877,1e-07,158.66626,24800,,,-inf,4181.022489691015,7083.126458406448,1494.769,-235.28293
1.1403829e+19,-260.11395,-6892200000000000.0,3340.137,1.0,4260.1025,50,1,40024273000.0,10.0,1.0,408.42,18871914.0,True,-1.0,4079.6633,1.0,50.0,[ 0.22   0.441 -2.885 -2.37 ],249,10.0,,10293340,50.0,0.009876928,4999.6294,2510.0972,739.52686,0.4189424,10044.173,1e-07,65795.016,24850,,,-20912892.0,4079.663491492148,7095.6379561424255,1492.7356,-260.11395
inf,-260.00586,-inf,3488.7703,155187000.0,3560.3462,50,2,1662704000.0,10.0,155187000.0,492.9,1662704000.0,True,-1.0,4928.0376,155187000.0,3.221919e-07,[ 0.097  0.447 -2.904 -2.354],249,10.0,,10317985,3.221919e-07,2.8896013e-16,4999.6133,788.9554,1439.267,0.4189424,5513.845,1e-07,39385.832,24900,,,-inf,4928.037537715376,7110.857631444931,498.39584,-249.55222
