MinBehavPdf,TimestepsSoFar,Weights,LearnableVariance,MeanD2-0,MinTargetPdf,EpLenMean,Penalization,InitialReturnMax,EmpiricalD2Arithmetic,Inner Iteration,WReturnMean,EpRewMean,MaxIW,EmpiricalD2Harmonic,ESSRenyiArithmetic,EpisodesSoFar,ESSRenyiHarmonic,EpThisIter,DivergenceHarmonic,InitialBound,VarianceInitializer,MinIW,StdWReturnMean,ReturnMeanIW,InitialReturnStd,Bound,MeanIW,InitialReturnMean,Iteration,StdIW,MeanEntropy,ReturnStepMaxmin,ReturnStepMax,TimeElapsed,InitialReturnMin
-238.6804,1582053,[-0.028  0.33  -2.004 -1.74 ],,1.0,-238.6804,360.87,True,4999.537,1.0,1,14769156.0,3601.261602805416,186138.61,1.0,100.0,7300,100.0,100,1.667064e+36,-16212291.0,-1,0.027494192,,84409020000.0,1341.6672,-1.8632671e+24,9613.285,3601.2615,73,25984.992,0.4189424,10.0,10.0,2114.700391769409,439.74927
-244.336,1623874,[ 0.032  0.345 -2.005 -1.736],,1.0,-244.336,418.21,True,4999.4355,1.0,1,19967970.0,4178.504182102101,1209376.2,1.0,100.0,7400,100.0,100,2.0302742e+17,-21411050.0,-1,0.22042969,,325996680000.0,1583.69,-650543500000000.0,13294.855,4178.504,74,120293.81,0.4189424,10.0,10.0,2169.7717640399933,359.71155
-248.02698,1668329,[-0.003  0.437 -2.076 -1.766],,1.0,-248.02698,444.55,True,4999.4443,1.0,1,21421952.0,4442.631765625524,974612.1,1.0,100.0,7500,100.0,100,1.0977765e+23,-22865040.0,-1,0.15571293,,299860260000.0,1298.0664,-4.781235e+17,12275.465,4442.6313,75,97240.49,0.4189424,10.0,10.0,2225.654340028763,
-254.68556,1715268,[ 0.029  0.339 -2.145 -1.781],,1.0,-254.68556,469.39,True,4999.5605,1.0,1,22904692.0,4691.655149919796,1715.6378,1.0,100.0,7600,100.0,100,2.1351983e+20,-24347848.0,-1,0.21724416,,1259398700.0,945.0218,-2.108736e+16,52.749107,4691.6553,76,183.2635,0.4189424,10.0,10.0,2278.9990618228912,
-245.78967,1753911,[-0.028  0.359 -2.15  -1.766],,1.0,-245.78967,386.43,True,4999.6313,1.0,1,16232859.0,3857.368667739718,174392.06,1.0,100.0,7700,100.0,100,8.656294e+33,-17676050.0,-1,0.03358599,,159241490000.0,1163.4287,-1.34270725e+23,14027.986,3857.3687,77,31197.701,0.4189424,10.0,10.0,2320.7268018722534,789.8613
-250.8608,1801275,[ 0.034  0.359 -2.15  -1.768],,1.0,-250.8608,473.64,True,4999.5396,1.0,1,23223122.0,4734.24424027536,1964.2892,1.0,100.0,7800,100.0,100,103299920.0,-24666268.0,-1,0.05606686,,851931460.0,900.03033,-15519204000.0,34.81289,4734.244,78,197.2138,0.4189424,10.0,10.0,2371.482981443405,419.7336
-247.69424,1849674,[ 0.037  0.422 -2.154 -1.769],,1.0,-247.69424,483.99,True,4999.5635,1.0,1,23929794.0,4838.082746354786,172.38834,1.0,100.0,7900,100.0,100,604943100000.0,-25372952.0,-1,0.16763267,,264944580.0,723.01337,-1122698800000.0,11.116485,4838.083,79,22.76446,0.4189424,10.0,10.0,2429.1536235809326,329.7513
-252.32893,1893409,[-0.018  0.407 -2.165 -1.792],,1.0,-252.32893,437.35,True,4999.579,1.0,1,20299574.0,4368.9589628984995,1418.0231,1.0,100.0,8000,100.0,100,9806126000.0,-21742738.0,-1,0.05612421,,637326800.0,1100.8053,-143544810000.0,49.5858,4368.959,80,153.0412,0.4189424,10.0,10.0,2477.9197585582733,9.980541
-244.1846,1939441,[ 0.013  0.413 -2.166 -1.791],,1.0,-244.1846,460.32,True,4999.5464,1.0,1,22737482.0,4601.2697723267465,256.30194,1.0,100.0,8100,100.0,100,3.7532074e+20,-24180630.0,-1,0.3652506,,410630240.0,1251.3195,-2.7957727e+16,16.875349,4601.2695,81,33.980774,0.4189424,10.0,10.0,2532.024500846863,
-249.4167,1975431,[-0.039  0.416 -2.179 -1.76 ],,1.0,-249.4167,359.9,True,4999.5674,1.0,1,14463311.0,3591.0552025602756,67486.98,1.0,100.0,8200,100.0,100,1.2123987e+31,-15906463.0,-1,0.023100203,,70093100000.0,1252.0514,-5.0248947e+21,6321.2827,3591.0554,82,11152.823,0.4189424,10.0,10.0,2570.158084630966,
-245.49164,2021504,[ 0.023  0.416 -2.178 -1.764],,1.0,-245.49164,460.73,True,4999.527,1.0,1,22484144.0,4605.07013939775,774.5032,1.0,100.0,8300,100.0,100,6.1940737e+24,-23927280.0,-1,0.028157365,,918087360.0,1130.2546,-3.5915784e+18,39.91481,4605.07,83,104.08598,0.4189424,10.0,10.0,2617.3071587085724,9.9814
-243.21872,2064704,[-0.034  0.44  -2.183 -1.753],,1.0,-243.21872,432.0,True,4999.633,1.0,1,19752948.0,4314.910226408102,879119.44,1.0,100.0,8400,100.0,100,1.3086617e+35,-21196144.0,-1,0.099255435,,620142850000.0,1065.1292,-5.220707e+23,51500.375,4314.91,84,148975.17,0.4189424,10.0,10.0,2674.767459630966,9.98175
-245.2772,2109638,[ 0.027  0.455 -2.184 -1.749],,1.0,-245.2772,449.34,True,4999.549,1.0,1,21777388.0,4490.8583617637805,138.1654,1.0,100.0,8500,100.0,100,8.8740704e+17,-23220536.0,-1,0.055765677,,232698500.0,1268.6918,-1359447600000000.0,10.992587,4490.8584,85,19.726698,0.4189424,10.0,10.0,2730.120846271515,
-259.97134,2151387,[-0.032  0.472 -2.191 -1.736],,1.0,-259.97134,417.49,True,4999.5576,1.0,1,18713164.0,4169.285803462542,824408.4,1.0,100.0,8600,100.0,100,3.5977606e+29,-20156316.0,-1,0.11159929,,354164740000.0,1153.3511,-8.656028e+20,28707.215,4169.2856,86,102888.23,0.4189424,10.0,10.0,2777.6345200538635,
-248.28986,2196547,[ 0.024  0.498 -2.193 -1.73 ],,1.0,-248.28986,451.6,True,4999.4478,1.0,1,21930488.0,4513.2617892079215,734.4494,1.0,100.0,8700,100.0,100,1043198900.0,-23373578.0,-1,0.06981575,,811205950.0,1249.382,-47419904000.0,33.527298,4513.2617,87,90.0667,0.4189424,10.0,10.0,2828.0870530605316,
-248.281,2243733,[ 0.009  0.397 -2.189 -1.658],,1.0,-248.281,471.86,True,4999.5537,1.0,1,23187742.0,4716.74756519603,239.864,1.0,100.0,8800,100.0,100,6.2662844e+17,-24630894.0,-1,0.1683658,,450299970.0,969.55426,-1142370800000000.0,18.409632,4716.7476,88,38.345116,0.4189424,10.0,10.0,2881.938464164734,
-245.52917,2280510,[-0.032  0.364 -2.196 -1.691],,1.0,-245.52917,367.77,True,4999.564,1.0,1,15109068.0,3670.531817083284,132524.81,1.0,100.0,8900,100.0,100,8.723803e+34,-16552219.0,-1,0.01111756,,84905240000.0,1279.1656,-4.2624232e+23,7826.043,3670.532,89,20269.736,0.4189424,10.0,10.0,2934.3868265151978,
-248.04797,2327948,[ 0.027  0.383 -2.198 -1.683],,1.0,-248.04797,474.38,True,4999.498,1.0,1,23306104.0,4741.93884977887,239072.34,1.0,100.0,9000,100.0,100,3.8922432e+16,-24749224.0,-1,0.054943014,,74692714000.0,905.6055,-284777770000000.0,2988.9229,4741.939,90,24110.23,0.4189424,10.0,10.0,2988.9476096630096,
-272.89175,2370900,[ 0.085  0.373 -2.201 -1.662],,1.0,-272.89175,429.52,True,4999.4595,1.0,1,20133822.0,4291.006287386426,375975.9,1.0,100.0,9100,100.0,100,2.9236977e+27,-21576918.0,-1,0.10712766,,138712250000.0,1311.9021,-7.802823e+19,7216.4546,4291.0063,91,42392.383,0.4189424,10.0,10.0,3031.514413833618,9.979725
-239.74084,2407184,[-0.033  0.35  -2.223 -1.688],,1.0,-239.74084,362.84,True,4999.576,1.0,1,15252297.0,3621.6237378842634,93.69446,1.0,100.0,9200,100.0,100,18777870000.0,-16695455.0,-1,0.042997792,,65444580.0,1461.5536,-197821100000.0,9.334798,3621.6238,92,16.582497,0.4189424,10.0,10.0,3071.663381099701,9.982091
-254.42973,2454562,[-1.839e-03  3.509e-01 -2.223e+00 -1.689e+00],,1.0,-254.42973,473.78,True,4999.536,1.0,1,23126410.0,4735.511096601973,40887570.0,1.0,100.0,9300,100.0,100,1.2281759e+32,-24569552.0,-1,0.0734011,,14035539000000.0,837.4637,-1.5992969e+22,724038.9,4735.5107,93,4548932.0,0.4189424,10.0,10.0,3120.815279006958,49.90918
-252.72766,2501560,[ 0.051  0.33  -2.23  -1.714],,1.0,-252.72766,469.98,True,4999.593,1.0,1,22987620.0,4697.536965596435,44692.01,1.0,100.0,9400,100.0,100,1956597600000000.0,-24430796.0,-1,0.13879012,,35718080000.0,959.5655,-63870794000000.0,1443.2688,4697.537,94,5730.93,0.4189424,10.0,10.0,3178.4283950328827,
-256.06256,2548886,[ 0.016  0.379 -2.28  -1.616],,1.0,-256.06256,473.26,True,4999.5654,1.0,1,23229462.0,4730.579957367415,102797620.0,1.0,100.0,9500,100.0,100,4.07133e+20,-24672622.0,-1,0.055343527,,25111535000000.0,922.5378,-2.9143814e+16,1029336.4,4730.58,95,10228100.0,0.4189424,10.0,10.0,3227.825823068619,29.94221
-252.60164,2593027,[ 0.07   0.402 -2.279 -1.637],,1.0,-252.60164,441.41,True,4999.429,1.0,1,21126912.0,4410.761292074667,9582993.0,1.0,100.0,9600,100.0,100,6.0161893e+25,-22569990.0,-1,0.0665455,,4761457300000.0,1293.0955,-1.1192861e+19,190634.88,4410.761,96,1105195.8,0.4189424,10.0,10.0,3280.200227022171,9.983405
-245.68715,2638812,[-0.023  0.483 -2.297 -1.651],,1.0,-245.68715,457.85,True,4999.6074,1.0,1,21822204.0,4574.804462033753,190527600.0,1.0,100.0,9700,100.0,100,3.781899e+35,-23265388.0,-1,0.09907688,,30525404000000.0,945.1819,-8.874954e+23,2286108.5,4574.804,97,18958150.0,0.4189424,10.0,10.0,3338.2629024982452,9.980975
-250.43752,2688074,[ 0.036  0.501 -2.306 -1.656],,1.0,-250.43752,492.62,True,4999.524,1.0,1,24520024.0,4924.8223712846575,280178.56,1.0,100.0,9800,100.0,100,9.626751e+30,-25963162.0,-1,0.21128118,,241355330000.0,515.8957,-4.4775097e+21,9669.446,4924.8223,98,35367.285,0.4189424,10.0,10.0,3405.8262481689453,19.96249
-246.88675,2728928,[-0.05   0.58  -2.324 -1.617],,1.0,-246.88675,408.54,True,4999.6274,1.0,1,18170438.0,4078.8034995934936,145936.98,1.0,100.0,9900,100.0,100,8.2097e+22,-19613630.0,-1,0.061108455,,95274840000.0,1238.4666,-4.1350275e+17,6683.136,4078.8037,99,23134.445,0.4189424,10.0,10.0,3448.379216194153,
-265.70917,2773104,[ 1.029e-03  6.149e-01 -2.331e+00 -1.608e+00],,1.0,-265.70917,441.76,True,4999.541,1.0,1,21418000.0,4414.8851617399805,370.5575,1.0,100.0,10000,100.0,100,103190250000000.0,-22861144.0,-1,0.17698516,,210352130.0,1388.0884,-14659703000000.0,9.050499,4414.885,100,36.894222,0.4189424,10.0,10.0,3507.4478409290314,
-228.50334,2815690,[-0.047  0.582 -2.347 -1.591],,1.0,-228.50334,425.86,True,4999.439,1.0,1,19114260.0,4252.925090310534,2821339.0,1.0,100.0,10100,100.0,100,6.6874334e+28,-20557344.0,-1,0.04326896,,554019850000.0,1013.35596,-3.7317425e+20,56580.176,4252.925,101,303073.3,0.4189424,10.0,10.0,3563.267584323883,299.72076
-252.70676,2862316,[ 0.012  0.599 -2.348 -1.581],,1.0,-252.70676,466.26,True,4999.4575,1.0,1,22946436.0,4660.645491491428,67114570.0,1.0,100.0,10200,100.0,100,4.214209e+26,-24389534.0,-1,0.017122142,,18577124000000.0,1106.7156,-2.9623981e+19,743430.75,4660.6455,102,6699309.0,0.4189424,10.0,10.0,3609.2274191379547,249.79498
-247.92339,2907558,[ 0.081  0.523 -2.376 -1.647],,1.0,-247.92339,452.42,True,4999.5254,1.0,1,21956622.0,4521.502834635313,256557.64,1.0,100.0,10300,100.0,100,1.5878378e+24,-23399758.0,-1,0.021679454,,108496310000.0,1229.8915,-1.8184443e+18,5130.127,4521.5024,103,27169.357,0.4189424,10.0,10.0,3669.8532502651215,
-244.19777,2953787,[ 0.081  0.401 -2.402 -1.657],,1.0,-244.19777,462.29,True,4999.4893,1.0,1,22750916.0,4620.808459181756,9643133.0,1.0,100.0,10400,100.0,100,4.237495e+34,-24194030.0,-1,0.076968305,,4508658700000.0,1182.8125,-2.9706073e+23,184577.81,4620.8086,104,1230304.1,0.4189424,10.0,10.0,3720.8599994182587,9.979922
-248.81618,2997135,[-0.011  0.333 -2.412 -1.707],,1.0,-248.81618,433.48,True,4999.663,1.0,1,20059202.0,4330.147967445592,339.1721,1.0,100.0,10500,100.0,100,230472740000.0,-21502414.0,-1,0.084996186,,508772860.0,1144.124,-693345060000.0,34.202423,4330.148,105,62.799133,0.4189424,10.0,10.0,3766.00261759758,9.9814005
-240.59283,3046305,[ 0.019  0.341 -2.411 -1.703],,1.0,-240.59283,491.7,True,4999.5845,1.0,1,24450750.0,4915.796030705676,4445096.0,1.0,100.0,10600,100.0,100,2.3225257e+17,-25893922.0,-1,0.24331675,,1387111500000.0,534.50836,-696871600000000.0,66611.47,4915.7964,106,476545.28,0.4189424,10.0,10.0,3816.458009958267,9.97928
-246.79681,3092860,[ 0.069  0.336 -2.411 -1.74 ],,1.0,-246.79681,465.55,True,4999.572,1.0,1,22818976.0,4653.521463764051,65463896.0,1.0,100.0,10700,100.0,100,1.8362264e+30,-24262138.0,-1,0.085665435,,17723797000000.0,1078.7555,-1.9555463e+21,709936.75,4653.522,107,6515613.0,0.4189424,10.0,10.0,3868.410362958908,349.7874
-233.72038,3134480,[ 0.003  0.233 -2.419 -1.714],,1.0,-233.72038,416.2,True,4999.602,1.0,1,19270620.0,4157.80410594951,3096618800.0,1.0,100.0,10800,100.0,100,5.2281436e+34,-20713796.0,-1,0.048880752,,562590650000000.0,1408.2914,-3.2997727e+23,33503450.0,4157.804,108,308428260.0,0.4189424,10.0,10.0,3920.1168954372406,
-260.70462,3183876,[ 0.06   0.256 -2.419 -1.708],,1.0,-260.70462,493.96,True,4999.55,1.0,1,24576396.0,4938.3693282519,3980.2227,1.0,100.0,10900,100.0,100,4439710600000.0,-26019548.0,-1,0.081458636,,2686202600.0,434.63452,-3043420500000.0,118.76516,4938.369,109,465.41354,0.4189424,10.0,10.0,3987.951017141342,899.3712
-245.69446,3225270,[ 1.231e-03  2.371e-01 -2.425e+00 -1.704e+00],,1.0,-245.69446,413.94,True,4999.576,1.0,1,18915672.0,4135.108920975384,396.3448,1.0,100.0,11000,100.0,100,279193540.0,-20358834.0,-1,0.08839823,,324518980.0,1347.7936,-24437920000.0,28.992294,4135.109,110,60.82321,0.4189424,10.0,10.0,4037.0950605869293,409.68127
-245.46631,3274947,[ 0.029  0.251 -2.425 -1.699],,1.0,-245.46631,496.77,True,4999.576,1.0,1,24704930.0,4966.595953544855,1200.4161,1.0,100.0,11100,100.0,100,59087604.0,-26148096.0,-1,0.012798088,,895873340.0,194.56781,-11988999000.0,35.95134,4966.5957,111,133.06847,0.4189424,10.0,10.0,4083.6547570228577,3429.6426
-245.91605,3324947,[ 0.028  0.309 -2.425 -1.678],,1.0,-245.91605,500.0,True,4999.5723,1.0,1,24991882.0,4999.188229762868,157.93196,1.0,100.0,11200,100.0,100,2.1924288e+16,-26435048.0,-1,0.08007346,,328674700.0,0.20689109,-213682260000000.0,13.152378,4999.1885,112,19.3813,0.4189424,10.0,10.0,4144.232499599457,4998.4663
-264.36786,3360578,[-0.019  0.277 -2.43  -1.654],,1.0,-264.36786,356.31,True,4999.5796,1.0,1,14676373.0,3555.808801508118,107.87623,1.0,100.0,11300,100.0,100,3923304200.0,-16119532.0,-1,0.031231154,,133185384.0,1425.6917,-90525670000.0,12.999545,3555.8088,113,19.15303,0.4189424,10.0,10.0,4186.19771528244,
-256.12585,3407219,[ 0.012  0.281 -2.43  -1.653],,1.0,-256.12585,466.41,True,4999.629,1.0,1,22663092.0,4661.616589165566,4444.5977,1.0,100.0,11400,100.0,100,96351450.0,-24106288.0,-1,0.079649396,,1447188000.0,965.6206,-15613086000.0,68.67014,4661.6167,114,444.75522,0.4189424,10.0,10.0,4234.213223695755,
-261.77042,3456240,[ 0.036  0.238 -2.435 -1.691],,1.0,-261.77042,490.21,True,4999.6543,1.0,1,24376458.0,4901.007110415579,2738.3623,1.0,100.0,11500,100.0,100,1.0518944e+30,-25819670.0,-1,0.011199201,,3403695600.0,597.1493,-1.480149e+21,161.6962,4901.0073,115,411.3287,0.4189424,10.0,10.0,4275.562642335892,399.6665
-244.4295,3481952,[-0.024  0.227 -2.441 -1.7  ],,1.0,-244.4295,257.12,True,4999.585,1.0,1,8590294.0,2561.871826166405,184498.52,1.0,100.0,11600,100.0,100,1.0737067e+35,-10033449.0,-1,0.0153032895,,47375516000.0,1423.765,-4.7287904e+23,3721.8643,2561.872,116,18948.633,0.4189424,10.0,10.0,4298.724018573761,
-255.15817,3529730,[ 0.037  0.238 -2.441 -1.7  ],,1.0,-255.15817,477.78,True,4999.5986,1.0,1,23646128.0,4776.171797954343,162452.1,1.0,100.0,11700,100.0,100,2540847000000000.0,-25089306.0,-1,0.032079287,,58296426000.0,913.40594,-72802580000000.0,2919.0493,4776.1714,117,18877.66,0.4189424,10.0,10.0,4348.7416298389435,
-246.95288,3571737,[ 0.09   0.21  -2.441 -1.716],,1.0,-246.95288,420.07,True,4999.462,1.0,1,19634770.0,4196.529785407678,352453.7,1.0,100.0,11800,100.0,100,1.0997763e+16,-21077866.0,-1,0.010455382,,132481990000.0,1422.6416,-151467040000000.0,5483.0806,4196.53,118,37362.848,0.4189424,10.0,10.0,4398.975108623505,439.75906
-264.03766,3620582,[ 0.06   0.263 -2.444 -1.703],,1.0,-264.03766,488.45,True,4999.5654,1.0,1,24226674.0,4883.163634898664,157.15788,1.0,100.0,11900,100.0,100,69412350.0,-25669834.0,-1,0.041444063,,451250850.0,617.56616,-12474511000.0,18.107424,4883.1636,119,30.843803,0.4189424,10.0,10.0,4448.744396448135,989.5709
-256.00818,3668925,[ 0.045  0.202 -2.45  -1.697],,1.0,-256.00818,483.43,True,4999.537,1.0,1,23846178.0,4832.620575824854,72327.875,1.0,100.0,12000,100.0,100,9.850096e+29,-25289322.0,-1,0.034070157,,34298644000.0,701.3967,-1.4322514e+21,1373.6323,4832.6206,120,7386.0654,0.4189424,10.0,10.0,4499.479056119919,519.8238
-248.10481,3694223,[-0.016  0.191 -2.451 -1.702],,1.0,-248.10481,252.98,True,4999.578,1.0,1,8968572.0,2521.2715915119616,148456.98,1.0,100.0,12100,100.0,100,2.367091e+36,-10411722.0,-1,0.048125867,,32558348000.0,1616.0942,-2.2203098e+24,3167.3044,2521.2717,121,15349.433,0.4189424,10.0,10.0,4537.339021205902,
-245.83466,3742362,[ 0.044  0.209 -2.451 -1.697],,1.0,-245.83466,481.39,True,4999.5703,1.0,1,23944716.0,4812.510170801723,23886658.0,1.0,100.0,12200,100.0,100,1.3945858e+19,-25387878.0,-1,0.08714734,,6698838000000.0,885.6986,-5395937000000000.0,268041.88,4812.5103,122,2381618.8,0.4189424,10.0,10.0,4605.196961402893,9.979697
-244.6001,3779424,[ 0.101  0.187 -2.449 -1.707],,1.0,-244.6001,370.62,True,4999.45,1.0,1,15898261.0,3699.607861365049,12883.653,1.0,100.0,12300,100.0,100,745883550000000.0,-17341346.0,-1,0.05818034,,6636817400.0,1486.9978,-39417810000000.0,340.7418,3699.608,123,1463.6847,0.4189424,10.0,10.0,4645.397480249405,479.75098
-261.10513,3828323,[ 0.049  0.217 -2.456 -1.723],,1.0,-261.10513,488.99,True,4999.595,1.0,1,24333860.0,4888.748011495479,39350.39,1.0,100.0,12400,100.0,100,1689701000000.0,-25777038.0,-1,0.03789913,,12384118000.0,658.7887,-1888302800000.0,497.04517,4888.748,124,3919.016,0.4189424,10.0,10.0,4712.057040452957,419.65918
-260.61172,3876014,[ 0.011  0.264 -2.462 -1.709],,1.0,-260.61172,476.91,True,4999.634,1.0,1,23277264.0,4767.240413839326,8287.651,1.0,100.0,12500,100.0,100,175484510.0,-24720464.0,-1,0.18779124,,2816167000.0,742.08105,-21933847000.0,119.2732,4767.24,125,832.82153,0.4189424,10.0,10.0,4770.42693567276,1299.5759
-239.33226,3924729,[ 0.041  0.267 -2.464 -1.702],,1.0,-239.33226,487.15,True,4999.5366,1.0,1,24286236.0,4870.369329171951,324.55017,1.0,100.0,12600,100.0,100,5038621000.0,-25729380.0,-1,0.025294075,,670858240.0,752.15686,-103107360000.0,26.953594,4870.369,126,56.240704,0.4189424,10.0,10.0,4818.478042125702,
-246.70096,3970676,[ 0.069  0.213 -2.464 -1.718],,1.0,-246.70096,459.47,True,4999.543,1.0,1,22481410.0,4592.420140647053,37308.54,1.0,100.0,12700,100.0,100,2992691500000.0,-23924554.0,-1,0.0094286585,,14491629000.0,1179.4432,-2510988000000.0,580.85486,4592.42,127,3953.856,0.4189424,10.0,10.0,4864.934221982956,
-245.04337,4017824,[ 0.068  0.276 -2.464 -1.723],,1.0,-245.04337,471.48,True,4999.5654,1.0,1,23305628.0,4713.064207959286,18541.918,1.0,100.0,12800,100.0,100,104104480.0,-24748786.0,-1,0.06597325,,5079193600.0,1045.3009,-19803628000.0,203.34143,4713.0645,128,1843.6224,0.4189424,10.0,10.0,4905.552426338196,9.979634
-250.73744,4065101,[ 0.097  0.329 -2.466 -1.74 ],,1.0,-250.73744,472.77,True,4999.6196,1.0,1,23126564.0,4725.50392701016,27059696.0,1.0,100.0,12900,100.0,100,7.742178e+33,-24569754.0,-1,0.69407636,,6850916000000.0,892.2871,-1.2698279e+23,274433.25,4725.504,129,2692080.0,0.4189424,10.0,10.0,4959.469954490662,
-237.77419,4103568,[-0.022  0.342 -2.485 -1.77 ],,1.0,-237.77419,384.67,True,4999.5737,1.0,1,16606627.0,3840.272566521314,197.90979,1.0,100.0,13000,100.0,100,77499440.0,-18049784.0,-1,0.2128993,,175489760.0,1363.4277,-12879904000.0,19.117556,3840.2722,130,30.181862,0.4189424,10.0,10.0,5004.0957844257355,1049.5409
-251.23463,4153000,[ 0.008  0.348 -2.486 -1.768],,1.0,-251.23463,494.32,True,4999.593,1.0,1,24644170.0,4942.251750015464,4624380000.0,1.0,100.0,13100,100.0,100,2.9175738e+32,-26087346.0,-1,0.01642906,,1162141500000000.0,467.24426,-2.4650153e+22,46498244.0,4942.252,131,460098560.0,0.4189424,10.0,10.0,5057.549795866013,429.73608
-244.16656,4200854,[ 0.065  0.37  -2.483 -1.752],,1.0,-244.16656,478.54,True,4999.5654,1.0,1,23693136.0,4783.9369085036515,153.57356,1.0,100.0,13200,100.0,100,475616220.0,-25136296.0,-1,0.01340778,,290473020.0,898.37787,-31763044000.0,12.226179,4783.937,132,24.865559,0.4189424,10.0,10.0,5110.811628341675,9.979935
-247.24446,4249644,[ 0.012  0.342 -2.488 -1.77 ],,1.0,-247.24446,487.9,True,4999.626,1.0,1,24323316.0,4877.962724651287,4759296.0,1.0,100.0,13300,100.0,100,3.529589e+26,-25766512.0,-1,0.95537215,,3348165300000.0,727.1817,-2.7112936e+19,133981.06,4877.963,133,580164.6,0.4189424,10.0,10.0,5172.081471443176,
-237.81392,4283245,[-0.015  0.25  -2.48  -1.85 ],,1.0,-237.81392,336.01,True,4999.662,1.0,1,13356564.0,3352.461593645546,162.10704,1.0,100.0,13400,100.0,100,94821160000.0,-14799768.0,-1,0.19145419,,133288650.0,1455.1855,-444532560000.0,17.667004,3352.4617,134,27.974215,0.4189424,10.0,10.0,5216.484452962875,409.74738
-232.87274,4328995,[ 0.015  0.255 -2.48  -1.853],,1.0,-232.87274,457.5,True,4999.676,1.0,1,22370480.0,4572.941093978972,1640.8995,1.0,100.0,13500,100.0,100,67552370.0,-23813702.0,-1,0.10825491,,483286620.0,1207.7628,-12344888000.0,34.63237,4572.941,135,179.1785,0.4189424,10.0,10.0,5266.727957248688,
-255.86595,4378066,[ 0.044  0.242 -2.481 -1.858],,1.0,-255.86595,490.71,True,4999.63,1.0,1,24389832.0,4905.9590829301815,204246.19,1.0,100.0,13600,100.0,100,1.706126e+16,-25833030.0,-1,0.024398679,,60511230000.0,566.91956,-188564530000000.0,2421.234,4905.959,136,20417.494,0.4189424,10.0,10.0,5333.715978145599,479.7587
-248.53555,4419083,[ 0.092  0.219 -2.476 -1.889],,1.0,-248.53555,410.17,True,4999.422,1.0,1,18698804.0,4097.0074601489505,4151.933,1.0,100.0,13700,100.0,100,4.1184036e+17,-20141876.0,-1,0.103752494,,4408411000.0,1383.2328,-926073600000000.0,269.10254,4097.0073,137,585.2969,0.4189424,10.0,10.0,5376.6205995082855,409.69623
-248.99869,4466579,[ 0.037  0.192 -2.482 -1.902],,1.0,-248.99869,474.96,True,4999.6377,1.0,1,23524062.0,4748.151417654751,2161.5015,1.0,100.0,13800,100.0,100,8515690500.0,-24967262.0,-1,0.2043188,,2075990800.0,989.5052,-135252130000.0,83.26005,4748.1514,138,295.52164,0.4189424,10.0,10.0,5445.531819343567,
-264.7621,4508711,[ 0.003  0.24  -2.491 -1.921],,1.0,-264.7621,421.32,True,4999.6436,1.0,1,19722998.0,4209.440781608803,37327530.0,1.0,100.0,13900,100.0,100,4.546918e+34,-21166198.0,-1,0.017702894,,17001992000000.0,1415.488,-3.077344e+23,727502.25,4209.441,139,4176843.8,0.4189424,10.0,10.0,5517.384258270264,
-245.0425,4558215,[ 0.057  0.271 -2.492 -1.923],,1.0,-245.0425,495.04,True,4999.58,1.0,1,24741112.0,4949.40973041244,12769.745,1.0,100.0,14000,100.0,100,233802290.0,-26184280.0,-1,0.056902014,,4394197000.0,494.4254,-26460561000.0,175.86511,4949.4097,140,1290.4314,0.4189424,10.0,10.0,5598.430411815643,29.939787
-237.48376,4606480,[ 0.087  0.325 -2.49  -1.932],,1.0,-237.48376,482.65,True,4999.576,1.0,1,23902264.0,4824.813071550693,32099878.0,1.0,100.0,14100,100.0,100,6.527978e+27,-25345428.0,-1,0.05684821,,15782997000000.0,789.5844,-1.165991e+20,631638.8,4824.813,141,3389557.2,0.4189424,10.0,10.0,5666.764157533646,379.70743
-247.35207,4649423,[ 0.134  0.408 -2.509 -1.854],,1.0,-247.35207,429.43,True,4999.528,1.0,1,20547422.0,4290.861723332754,18590462.0,1.0,100.0,14200,100.0,100,5.680329e+27,-21990556.0,-1,0.0043340465,,5680043000000.0,1461.4817,-1.0876374e+20,236509.84,4290.8613,142,1864227.1,0.4189424,10.0,10.0,5733.646245002747,
-249.6038,4698506,[ 0.036  0.342 -2.517 -1.892],,1.0,-249.6038,490.83,True,4999.657,1.0,1,24499112.0,4907.350117933495,6056842.5,1.0,100.0,14300,100.0,100,4.373392e+27,-25942324.0,-1,0.08339291,,3425954700000.0,645.77637,-9.5439685e+19,137096.73,4907.35,143,722297.56,0.4189424,10.0,10.0,5797.140795469284,
-256.8778,4745985,[ 0.068  0.234 -2.518 -1.947],,1.0,-256.8778,474.79,True,4999.5723,1.0,1,23378304.0,4746.054670791286,191.88513,1.0,100.0,14400,100.0,100,87998560.0,-24821466.0,-1,0.09160597,,322375780.0,923.72614,-13860012000.0,13.126451,4746.0547,144,27.988882,0.4189424,10.0,10.0,5852.080517053604,
-235.40831,4789246,[ 0.082  0.176 -2.563 -1.847],,1.0,-235.40831,432.61,True,4999.512,1.0,1,20583914.0,4322.8144143557465,528240.6,1.0,100.0,14500,100.0,100,1.4223354e+22,-22027038.0,-1,0.081690155,,177993780000.0,1377.3854,-1.7210602e+17,11425.994,4322.8145,145,58283.77,0.4189424,10.0,10.0,5911.934132099152,419.77408
