EmpiricalD2Arithmetic,MaxIW,ESSRenyiHarmonic,EpRewMean,DivergenceHarmonic,InitialReturnMax,ESSRenyiArithmetic,EmpiricalD2Harmonic,TimeElapsed,Iteration,Penalization,InitialBound,MinBehavPdf,EpisodesSoFar,MeanEntropy,LearnableVariance,ReturnStepMax,MeanIW,EpLenMean,InitialReturnMin,StdIW,InitialReturnStd,TimestepsSoFar,ReturnMeanIW,Weights,Inner Iteration,Bound,WReturnMean,MinTargetPdf,ReturnStepMaxmin,MeanD2-0,EpThisIter,StdWReturnMean,MinIW,VarianceInitializer,InitialReturnMean
1.0,2201153.8,100.0,4370.92095425039,5.726595e+28,4999.7,100.0,1.0,727.5755758285522,73,True,-21435718.0,-251.12502,7300,0.4189424,,10.0,108953.6,437.62,309.75513,341525.16,942.09204,2138843,1369047700000.0,[-0.052  0.679 -2.223 -2.487],1,-3.453628e+20,19992486.0,-251.12502,10.0,1.0,100,,0.06241077,-1,4370.9214
1.0,52801144.0,100.0,4730.692072007552,1.154689e+31,4999.599,100.0,1.0,753.2109162807465,74,True,-24825144.0,-249.00601,7400,0.4189424,,10.0,558627.6,473.25,,5252265.0,1001.25934,2186168,13954489000000.0,[ 0.01   0.68  -2.227 -2.487],1,-4.903907e+21,23381968.0,-249.00601,10.0,1.0,100,,0.002664268,-1,4730.692
1.0,2652992.2,100.0,4866.626803367495,2.1725202e+23,4999.5557,100.0,1.0,784.1104447841644,75,True,-25517550.0,-250.52174,7500,0.4189424,,10.0,77397.22,486.84,,382005.66,624.77344,2234852,1624459000000.0,[-0.035  0.791 -2.247 -2.461],1,-6.726438e+17,24074398.0,-250.52174,10.0,1.0,100,,0.07821379,-1,4866.627
1.0,26593872.0,100.0,4845.781822002532,6.637487e+23,4999.5215,100.0,1.0,812.5980157852173,76,True,-25382576.0,-246.56905,7600,0.4189424,,10.0,341336.75,484.74,569.58887,2674379.8,676.6391,2283326,8524412000000.0,[ 0.017  0.804 -2.246 -2.494],1,-1.1757129e+18,23939444.0,-246.56905,10.0,1.0,100,,0.010934099,-1,4845.782
1.0,2749.7095,100.0,4845.343705720877,7382663000000000.0,4999.6055,100.0,1.0,842.2747464179993,77,True,-25407258.0,-252.49487,7700,0.4189424,,10.0,41.68619,484.69,849.5214,274.35397,697.6537,2331795,1037346400.0,[-0.026  0.921 -2.255 -2.489],1,-123999800000000.0,23964076.0,-252.49487,10.0,1.0,100,,0.008122308,-1,4845.3438
1.0,700232.3,100.0,4727.6026741916285,1.5239624e+27,4999.6094,100.0,1.0,872.5211191177368,78,True,-24256014.0,-250.59067,7800,0.4189424,,10.0,19350.992,473.08,239.88367,87911.44,680.1505,2379103,472969840000.0,[-0.073  0.958 -2.25  -2.472],1,-5.633764e+19,22812830.0,-250.59067,10.0,1.0,100,,0.027850563,-1,4727.603
1.0,201926260.0,100.0,4860.296998147932,2.3943286e+29,4999.631,100.0,1.0,902.5541801452637,79,True,-25493426.0,-245.95782,7900,0.4189424,,10.0,2175701.8,486.2,549.5698,20100010.0,654.0213,2427723,20067081000000.0,[-0.044  0.866 -2.259 -2.551],1,-7.061665e+20,24050230.0,-245.95782,10.0,1.0,100,,0.05891108,-1,4860.2974
1.0,45.668606,100.0,4818.526167210479,5730733500000000.0,4999.5312,100.0,1.0,930.5173985958099,80,True,-25282416.0,-246.9132,8000,0.4189424,,10.0,5.3260307,482.03,479.75156,7.904387,788.0888,2475926,121970980.0,[ 0.012  0.89  -2.264 -2.542],1,-109245500000000.0,23839278.0,-246.9132,10.0,1.0,100,,0.192315,-1,4818.5264
1.0,13780308.0,100.0,4822.028481636287,2.5185705e+21,4999.652,100.0,1.0,959.434433221817,81,True,-25317472.0,-261.18008,8100,0.4189424,,10.0,151477.56,482.4,319.67285,1373916.0,788.86426,2524166,3784510500000.0,[-0.048  0.881 -2.273 -2.553],1,-7.243003e+16,23874264.0,-261.18008,10.0,1.0,100,,0.045899253,-1,4822.029
1.0,4415082.5,100.0,4736.722477879409,8.1879223e+33,4999.689,100.0,1.0,986.021671295166,82,True,-24538274.0,-266.96216,8200,0.4189424,,10.0,102629.07,473.95,249.79457,550535.44,811.4843,2571561,1606524300000.0,[-0.076  0.957 -2.267 -2.458],1,-1.3059069e+23,23095046.0,-266.96216,10.0,1.0,100,,0.105611734,-1,4736.7227
1.0,120.95397,100.0,4811.697422214608,2.2198525e+17,4999.6113,100.0,1.0,1013.1114072799683,83,True,-25441320.0,-261.92493,8300,0.4189424,,10.0,6.589428,481.3,9.981614,15.611907,919.6212,2619691,163000210.0,[-0.014  0.962 -2.271 -2.463],1,-679945300000000.0,23998134.0,-261.92493,10.0,1.0,100,,0.025600046,-1,4811.6973
1.0,2747836.8,100.0,4619.525888899976,1.6876866e+27,4999.5547,100.0,1.0,1035.990210056305,84,True,-23721780.0,-242.66837,8400,0.4189424,,10.0,47024.23,462.3,,280192.0,968.819,2665921,776514960000.0,[-0.072  0.971 -2.278 -2.443],1,-5.9285425e+19,22278628.0,-242.66837,10.0,1.0,100,,0.07380091,-1,4619.5254
1.0,2118.0776,100.0,4777.972812436826,5492392300000.0,4999.5117,100.0,1.0,1060.4078817367554,85,True,-25173440.0,-244.78131,8500,0.4189424,,10.0,48.516132,477.96,,260.22186,949.362,2713717,1209107800.0,[-0.014  0.96  -2.286 -2.462],1,-3383222600000.0,23730312.0,-244.78131,10.0,1.0,100,,0.064056754,-1,4777.9727
1.0,5696.1885,100.0,4530.004791775807,2.8812583e+36,4999.5234,100.0,1.0,1083.846340417862,86,True,-23771552.0,-250.95572,8600,0.4189424,,10.0,220.20479,453.22,,758.69714,1344.4244,2759039,4777342500.0,[ 0.031  0.922 -2.284 -2.484],1,-2.4495578e+24,22328420.0,-250.95572,10.0,1.0,100,,0.13194631,-1,4530.005
1.0,20324996.0,100.0,4217.435967540019,8.99963e+20,4999.599,100.0,1.0,1109.0796649456024,87,True,-20027388.0,-235.11961,8700,0.4189424,,10.0,246180.7,422.49,19.964252,2053911.6,893.0004,2801288,5137033600000.0,[-0.092  0.913 -2.287 -2.503],1,-4.329857e+16,18584216.0,-235.11961,10.0,1.0,100,,0.09167589,-1,4217.436
1.0,90429.24,100.0,3471.557558968392,5.505325e+18,4999.5874,100.0,1.0,1129.4115738868713,88,True,-14681117.0,-240.38591,8800,0.4189424,,10.0,2389.3035,348.03,,9607.636,1089.1478,2836091,15962842000.0,[-0.143  0.924 -2.277 -2.39 ],1,-3386111400000000.0,13237955.0,-240.38591,10.0,1.0,100,,0.060644016,-1,3471.5576
1.0,533077440.0,100.0,4475.332850716903,7.5223144e+34,4999.6016,100.0,1.0,1152.8042092323303,89,True,-22291420.0,-251.68839,8900,0.4189424,,10.0,15626153.0,448.07,39.937298,65981944.0,905.3404,2880898,256550430000000.0,[-0.081  0.919 -2.273 -2.393],1,-3.9580923e+23,20848244.0,-251.68839,10.0,1.0,100,,0.34772775,-1,4475.333
1.0,1279892.2,100.0,4717.5689010469805,1.2190421e+29,4999.556,100.0,1.0,1179.9932651519775,90,True,-24868038.0,-244.93542,9000,0.4189424,,10.0,35153.484,471.94,,161857.55,1081.3999,2928092,873317800000.0,[-0.032  1.012 -2.255 -2.328],1,-5.0386202e+20,23424884.0,-244.93542,10.0,1.0,100,,0.17804696,-1,4717.569
1.0,4626119.5,100.0,4749.956026300739,2.3215678e+26,4999.6367,100.0,1.0,1209.1504471302032,91,True,-24235978.0,-249.35536,9100,0.4189424,,10.0,91482.1,475.36,3049.189,499622.56,480.31183,2975628,1320444900000.0,[-0.079  0.923 -2.302 -2.384],1,-2.1989076e+19,22792780.0,-249.35536,10.0,1.0,100,,0.07527947,-1,4749.956
1.0,25614916.0,100.0,4825.0001443703895,8.691923e+32,4999.661,100.0,1.0,1238.7509725093842,92,True,-25303330.0,-241.00604,9200,0.4189424,,10.0,405615.62,482.65,269.82257,2724411.5,761.243,3023893,10136242000000.0,[-0.017  0.927 -2.305 -2.39 ],1,-4.254793e+22,23860116.0,-241.00604,10.0,1.0,100,,0.049295712,-1,4825.0
1.0,8857682.0,100.0,4698.669537546191,1.0261825e+23,4999.552,100.0,1.0,1262.882830619812,93,True,-24432776.0,-243.33551,9300,0.4189424,,10.0,113151.51,470.1,19.9603,888590.06,955.05566,3070903,2826702200000.0,[ 0.08   0.851 -2.308 -2.411],1,-4.6229207e+17,22989626.0,-243.33551,10.0,1.0,100,,0.01746038,-1,4698.67
1.0,214309.61,100.0,4840.4520340789695,1.5353829e+23,4999.5464,100.0,1.0,1291.5639255046844,94,True,-25339354.0,-245.01266,9400,0.4189424,,10.0,5353.257,484.23,759.45905,23738.639,682.812,3119326,127300380000.0,[ 0.027  0.924 -2.32  -2.325],1,-5.6546924e+17,23896206.0,-245.01266,10.0,1.0,100,,0.03253081,-1,4840.452
1.0,2198312400.0,100.0,4803.0119690869205,6.2089293e+35,4999.6235,100.0,1.0,1321.2005372047424,95,True,-25287810.0,-239.49687,9500,0.4189424,,10.0,22096166.0,480.46,,218719310.0,880.7331,3167372,529740760000000.0,[-0.048  0.993 -2.314 -2.253],1,-1.137162e+24,23844616.0,-239.49687,10.0,1.0,100,,0.1601076,-1,4803.0117
1.0,163.8778,100.0,4621.319261046938,77204270000000.0,4999.581,100.0,1.0,1347.9640455245972,96,True,-24072208.0,-260.34006,9600,0.4189424,,10.0,13.142601,462.36,219.76938,23.871044,1128.03,3213608,289916350.0,[ 0.014  0.984 -2.319 -2.252],1,-12680523000000.0,22629040.0,-260.34006,10.0,1.0,100,,0.10088927,-1,4621.3193
1.0,1820870.9,100.0,4723.168673645018,1.7350138e+19,4999.6553,100.0,1.0,1375.9351108074188,97,True,-24761960.0,-246.34035,9700,0.4189424,,10.0,20609.703,472.57,,181205.22,1005.1999,3260865,447618350000.0,[-0.074  1.026 -2.356 -2.321],1,-6011783000000000.0,23318748.0,-246.34035,10.0,1.0,100,,0.06577423,-1,4723.169
1.0,220.6496,100.0,4888.693693186268,974541600.0,4999.542,100.0,1.0,1400.742122411728,98,True,-25767830.0,-245.56602,9800,0.4189424,,10.0,12.409359,489.0,9.981116,33.121315,652.19574,3309765,308065150.0,[-0.018  1.007 -2.354 -2.341],1,-45358604000.0,24324684.0,-245.56602,10.0,1.0,100,,0.071392894,-1,4888.694
1.0,2723293.0,100.0,4912.122796867015,1.0683011e+24,4999.4995,100.0,1.0,1426.3813080787659,99,True,-25899520.0,-270.04623,9900,0.4189424,,10.0,41902.83,491.35,9.979497,279970.7,572.2297,3358900,930379860000.0,[-0.052  0.972 -2.36  -2.381],1,-1.491556e+18,24456398.0,-270.04623,10.0,1.0,100,,0.0820249,-1,4912.1226
1.0,6597.015,100.0,4617.231001068593,2.8996301e+18,4999.638,100.0,1.0,1451.637502670288,100,True,-24237474.0,-255.14761,10000,0.4189424,,10.0,140.66927,461.93,219.82104,676.62036,1214.682,3405093,3488759000.0,[ 4.170e-04  9.997e-01 -2.354e+00 -2.360e+00],1,-2457471300000000.0,22794274.0,-255.14761,10.0,1.0,100,,0.05356227,-1,4617.231
1.0,117509670.0,100.0,4758.819707597166,8.205871e+21,4999.5835,100.0,1.0,1478.2250411510468,101,True,-24660864.0,-259.71872,10100,0.4189424,,10.0,1184753.6,476.18,9.980276,11691167.0,755.864,3452711,21045512000000.0,[-0.075  1.015 -2.339 -2.458],1,-1.3074927e+17,23217696.0,-259.71872,10.0,1.0,100,,0.024568286,-1,4758.82
1.0,6935521.5,100.0,4901.871785226776,1.158504e+28,4999.5776,100.0,1.0,1505.9453301429749,102,True,-25935586.0,-243.48843,10200,0.4189424,,10.0,78881.94,490.29,9.980136,691747.3,681.22766,3501740,1971644500000.0,[-0.033  0.931 -2.343 -2.54 ],1,-1.5532978e+20,24492420.0,-243.48843,10.0,1.0,100,,0.09128783,-1,4901.872
1.0,1052521.4,100.0,4685.054522149968,2.927164e+27,4999.5303,100.0,1.0,1532.412736415863,103,True,-24491260.0,-259.4779,10300,0.4189424,,10.0,22340.908,468.7,9.979954,133407.17,1048.04,3548610,555788800000.0,[ 0.025  0.936 -2.351 -2.52 ],1,-7.807666e+19,23048124.0,-259.4779,10.0,1.0,100,,0.17884748,-1,4685.0547
1.0,1355015.9,100.0,4411.219992900931,7.5485594e+27,4999.572,100.0,1.0,1555.3557314872742,104,True,-22853168.0,-243.45305,10400,0.4189424,,10.0,55382.215,441.46,179.86765,205084.28,1396.8346,3592756,1364559000000.0,[ 0.123  1.001 -2.352 -2.477],1,-1.2538252e+20,21410008.0,-243.45305,10.0,1.0,100,,0.08647707,-1,4411.22
1.0,7268.2134,100.0,4453.649906897018,328146460.0,4999.635,100.0,1.0,1583.0102972984314,105,True,-23013476.0,-251.40991,10500,0.4189424,,10.0,95.32271,445.64,9.979461,724.28394,1317.302,3637320,2284671700.0,[ 0.119  0.896 -2.372 -2.542],1,-28427334000.0,21570280.0,-251.40991,10.0,1.0,100,,0.111079425,-1,4453.65
1.0,84984.12,100.0,4832.931610415097,1.4392532e+23,4999.5737,100.0,1.0,1612.277865409851,106,True,-25426890.0,-252.87453,10600,0.4189424,,10.0,2294.367,483.43,249.81018,11492.903,791.51715,3685663,57280168000.0,[ 0.006  0.929 -2.412 -2.562],1,-5.4748725e+17,23983728.0,-252.87453,10.0,1.0,100,,0.044751585,-1,4832.9316
1.0,1217931.9,100.0,4713.540505032271,4.8026132e+17,4999.6465,100.0,1.0,1639.3580946922302,107,True,-24268554.0,-252.40247,10700,0.4189424,,10.0,14696.461,471.68,9.979614,121250.27,779.67114,3732831,302235420000.0,[-0.056  0.82  -2.407 -2.56 ],1,-1000432900000000.0,22825350.0,-252.40247,10.0,1.0,100,,0.021038111,-1,4713.5405
1.0,375207.9,100.0,4871.881738986976,5.8553933e+21,4999.5576,100.0,1.0,1666.7431044578552,108,True,-25712392.0,-259.49954,10800,0.4189424,,10.0,5378.183,487.3,9.981635,38688.04,730.7583,3781561,134405560000.0,[-0.039  0.941 -2.423 -2.539],1,-1.1042848e+17,24269238.0,-259.49954,10.0,1.0,100,,0.06946508,-1,4871.8813
1.0,46941.285,100.0,4788.922243820783,6.655453e+32,4999.62,100.0,1.0,1694.8587684631348,109,True,-25291340.0,-263.55502,10900,0.4189424,,10.0,1017.7662,479.03,,4997.8613,956.2294,3829464,25422465000.0,[ 0.008  0.973 -2.419 -2.511],1,-3.7230787e+22,23848150.0,-263.55502,10.0,1.0,100,,0.065300226,-1,4788.9224
1.0,380280.1,100.0,4316.191554160058,4.0662608e+24,4999.6045,100.0,1.0,1720.7357642650604,110,True,-21088320.0,-267.54745,11000,0.4189424,,10.0,13366.755,432.25,,43481.57,1007.7864,3872689,210273140000.0,[-0.094  0.902 -2.405 -2.501],1,-2.910103e+18,19645142.0,-267.54745,10.0,1.0,100,,0.049413193,-1,4316.1914
1.0,1155615.9,100.0,4999.187680990626,2.601261e+22,4999.611,100.0,1.0,1745.7445600032806,111,True,-26435062.0,-238.1816,11100,0.4189424,,10.0,25166.766,500.0,4998.25,129134.79,0.2840129,3922689,628826400000.0,[-0.034  0.919 -2.405 -2.492],1,-2.3275814e+17,24991876.0,-238.1816,10.0,1.0,100,,0.11044058,-1,4999.188
1.0,16848.639,100.0,4802.000858561102,3095305400000000.0,4999.6104,100.0,1.0,1775.3543281555176,112,True,-25395784.0,-255.86874,11200,0.4189424,,10.0,322.32083,480.33,,1798.9038,945.1911,3970722,7300008000.0,[-0.053  1.019 -2.394 -2.421],1,-80297670000000.0,23952600.0,-255.86874,10.0,1.0,100,,0.043154232,-1,4802.0015
1.0,182.61818,100.0,4794.653756054914,107618060000.0,4999.6143,100.0,1.0,1806.775307416916,113,True,-25208258.0,-274.50906,11300,0.4189424,,10.0,14.261613,479.61,9.980513,27.053123,881.11835,4018683,349796380.0,[-0.005  0.992 -2.401 -2.449],1,-473778880000.0,23765072.0,-274.50906,10.0,1.0,100,,0.07507986,-1,4794.654
1.0,3945475.0,100.0,4873.746685764715,1.739423e+27,4999.639,100.0,1.0,1834.1810956001282,114,True,-25544696.0,-252.27802,11400,0.4189424,,10.0,68773.0,487.54,9.980103,405597.62,589.9889,4067437,1436712400000.0,[-0.059  0.969 -2.455 -2.353],1,-6.01893e+19,24101494.0,-252.27802,10.0,1.0,100,,0.036475055,-1,4873.747
1.0,267813.7,100.0,4851.566548750009,3.5115538e+19,4999.5806,100.0,1.0,1864.8198082447052,115,True,-25685384.0,-253.91402,11500,0.4189424,,10.0,7738.753,485.27,,32853.39,839.355,4115964,193375520000.0,[-0.003  0.996 -2.455 -2.345],1,-8551967000000000.0,24242216.0,-253.91402,10.0,1.0,100,,0.014296046,-1,4851.5664
1.0,147.39758,100.0,4948.10974250914,9.5114195e+17,4999.6484,100.0,1.0,1893.4612503051758,116,True,-26152126.0,-251.51363,11600,0.4189424,,10.0,11.916298,494.91,239.80898,25.270079,474.48,4165455,296898700.0,[-0.03   0.917 -2.462 -2.438],1,-1407476100000000.0,24708920.0,-251.51363,10.0,1.0,100,,0.100950874,-1,4948.11
1.0,1283686.5,100.0,4669.968989094597,1.4452217e+23,4999.649,100.0,1.0,1923.4920961856842,117,True,-23751954.0,-242.4878,11700,0.4189424,,10.0,33629.91,467.41,9.979581,150731.84,707.20435,4212196,623004900000.0,[-0.07   0.869 -2.466 -2.434],1,-5.4863826e+17,22308748.0,-242.4878,10.0,1.0,100,,0.08573081,-1,4669.969
1.0,19253.498,100.0,4842.765328167504,55669928000.0,4999.5903,100.0,1.0,1950.8064758777618,118,True,-25622472.0,-247.67992,11800,0.4189424,,10.0,211.2447,484.39,,1915.0837,852.5962,4260635,4059105800.0,[-0.037  0.961 -2.51  -2.37 ],1,-344560200000.0,24179298.0,-247.67992,10.0,1.0,100,,0.077205904,-1,4842.7656
1.0,87.95336,100.0,4944.06934435332,648227650.0,4999.609,100.0,1.0,1981.8595170974731,119,True,-26116916.0,-240.97435,11900,0.4189424,,10.0,6.7349715,494.51,229.84052,13.62278,479.49063,4310086,165787360.0,[-0.005  1.007 -2.51  -2.342],1,-36908840000.0,24673732.0,-240.97435,10.0,1.0,100,,0.05337625,-1,4944.0693
1.0,927317.44,100.0,4791.643626062891,5.075544e+24,4999.5864,100.0,1.0,2009.4859664440155,120,True,-25364550.0,-275.01236,12000,0.4189424,,10.0,14136.732,479.29,,95419.15,980.5758,4358015,352133250000.0,[-0.052  1.045 -2.511 -2.326],1,-3.2512388e+18,23921378.0,-275.01236,10.0,1.0,100,,0.050455485,-1,4791.6436
1.0,748950.56,100.0,4790.738478266344,4.492835e+25,4999.587,100.0,1.0,2036.346708536148,121,True,-25259634.0,-270.67987,12100,0.4189424,,10.0,13782.701,479.21,189.83115,76611.12,930.2081,4405936,344207520000.0,[-0.029  1.149 -2.514 -2.261],1,-9.673149e+18,23816462.0,-270.67987,10.0,1.0,100,,0.11804873,-1,4790.7383
1.0,681719.2,100.0,4937.454822684277,3092840300000000.0,4999.591,100.0,1.0,2065.406209230423,122,True,-26050240.0,-254.1966,12200,0.4189424,,10.0,9988.983,493.89,229.85162,70488.43,478.12885,4455325,235346500000.0,[-0.071  1.063 -2.525 -2.34 ],1,-80493110000000.0,24607066.0,-254.1966,10.0,1.0,100,,0.12766449,-1,4937.455
1.0,1433.163,100.0,4884.6433088594,502340180000000.0,4999.576,100.0,1.0,2094.106729745865,123,True,-25791192.0,-245.47513,12300,0.4189424,,10.0,22.077356,488.59,,142.94461,698.77405,4504184,550079500.0,[-0.029  1.105 -2.527 -2.322],1,-32345370000000.0,24348026.0,-245.47513,10.0,1.0,100,,0.1366217,-1,4884.643
1.0,235646.17,100.0,4795.701802084287,847238940000000.0,4999.5723,100.0,1.0,2129.785102367401,124,True,-24959564.0,-254.10432,12400,0.4189424,,10.0,3614.1438,479.81,199.82826,23878.059,719.4739,4552165,73078470000.0,[-0.089  1.113 -2.526 -2.308],1,-42078755000000.0,23516400.0,-254.10432,10.0,1.0,100,,0.059139848,-1,4795.7017
1.0,12802.522,100.0,4877.78357699697,2073584700000.0,4999.616,100.0,1.0,2161.5593564510345,125,True,-25756232.0,-250.43675,12500,0.4189424,,10.0,135.13046,487.89,,1273.2471,721.2994,4600954,3375427000.0,[-0.045  1.155 -2.517 -2.317],1,-2081509600000.0,24313044.0,-250.43675,10.0,1.0,100,,0.010030936,-1,4877.783
1.0,469289.56,100.0,4703.407582602641,1.5673804e+19,4999.561,100.0,1.0,2186.978432893753,126,True,-24548782.0,-239.82874,12600,0.4189424,,10.0,9223.691,470.57,,49647.76,991.75775,4648011,131873080000.0,[-0.097  1.138 -2.525 -2.347],1,-5713475300000000.0,23105626.0,-239.82874,10.0,1.0,100,,0.08693218,-1,4703.4077
1.0,202879.48,100.0,4584.608347408288,1938842000000000.0,4999.582,100.0,1.0,2216.848100423813,127,True,-24100250.0,-255.62532,12700,0.4189424,,10.0,7075.864,458.64,9.979832,28363.664,1280.0184,4693875,176766500000.0,[-0.043  1.169 -2.521 -2.339],1,-63721270000000.0,22657082.0,-255.62532,10.0,1.0,100,,0.058299422,-1,4584.6084
1.0,6596748.5,100.0,4949.292778853246,3.9274213e+32,4999.5864,100.0,1.0,2241.360501766205,128,True,-26185104.0,-261.4898,12800,0.4189424,,10.0,139761.48,495.02,9.979727,797336.3,496.41974,4743377,3492799800000.0,[-0.03   1.098 -2.526 -2.441],1,-2.8599686e+22,24741932.0,-261.4898,10.0,1.0,100,,0.022114463,-1,4949.2925
1.0,3037.4338,100.0,4806.014515796347,1.6035468e+21,4999.577,100.0,1.0,2268.2483084201813,129,True,-25185992.0,-245.72614,12900,0.4189424,,10.0,186.63281,480.77,199.8249,456.9804,803.1506,4791454,4627225000.0,[ 0.034  1.15  -2.527 -2.347],1,-5.778921e+16,23742826.0,-245.72614,10.0,1.0,100,,0.13008316,-1,4806.014
1.0,36013.105,100.0,4979.110522523504,1.7638285e+20,4999.591,100.0,1.0,2293.7092151641846,130,True,-26245136.0,-257.59665,13000,0.4189424,,10.0,398.1163,498.04,4378.4385,3584.0044,102.07426,4841258,9945554000.0,[-0.063  1.206 -2.527 -2.293],1,-1.916623e+16,24801960.0,-257.59665,10.0,1.0,100,,0.005878736,-1,4979.111
1.0,1374843.0,100.0,4694.5252695578,2.9486267e+24,4999.5923,100.0,1.0,2316.5339090824127,131,True,-24303418.0,-244.27809,13100,0.4189424,,10.0,36328.805,469.75,,166086.52,906.46423,4888233,521040360000.0,[-0.112  1.179 -2.528 -2.321],1,-2.4780983e+18,22860244.0,-244.27809,10.0,1.0,100,,0.035906274,-1,4694.525
1.0,122300.125,100.0,4738.645759874691,2.2404467e+21,4999.581,100.0,1.0,2344.2954635620117,132,True,-24980790.0,-250.25546,13200,0.4189424,,10.0,1290.9727,474.02,,12170.873,1040.6051,4935635,32263561000.0,[-0.05   1.188 -2.526 -2.321],1,-6.8308397e+16,23537622.0,-250.25546,10.0,1.0,100,,0.021379197,-1,4738.6455
1.0,1510430.5,100.0,4609.724328894937,1.3753138e+20,4999.553,100.0,1.0,2371.0139141082764,133,True,-23963674.0,-281.18658,13300,0.4189424,,10.0,22726.516,461.2,289.89337,152797.2,1127.3715,4981755,567681200000.0,[ 4.950e-04  1.216e+00 -2.525e+00 -2.297e+00],1,-1.6924554e+16,22520524.0,-281.18658,10.0,1.0,100,,0.18667276,-1,4609.7246
1.0,2255347.8,100.0,4642.741489483643,1.8311322e+21,4999.592,100.0,1.0,2398.401208639145,134,True,-24267640.0,-254.2134,13400,0.4189424,,10.0,36553.53,464.47,19.960625,237492.34,1126.685,5028202,909164940000.0,[ 0.053  1.146 -2.511 -2.386],1,-6.1755368e+16,22824466.0,-254.2134,10.0,1.0,100,,0.03184325,-1,4642.741
1.0,3051432.8,100.0,4851.776457710348,2.998869e+17,4999.5713,100.0,1.0,2423.512398004532,135,True,-25685526.0,-245.1225,13500,0.4189424,,10.0,33988.664,485.29,,303958.47,838.23065,5076731,849425500000.0,[ 0.028  1.046 -2.526 -2.454],1,-791134250000000.0,24242364.0,-245.1225,10.0,1.0,100,,0.07701765,-1,4851.7764
1.0,728882.25,100.0,4885.244441498203,1.6508001e+21,4999.498,100.0,1.0,2449.6120252609253,136,True,-25799020.0,-238.67801,13600,0.4189424,,10.0,28601.605,488.65,9.980204,105531.484,700.2043,5125596,714643800000.0,[ 0.06   1.142 -2.579 -2.403],1,-5.8633347e+16,24355900.0,-238.67801,10.0,1.0,100,,0.035113063,-1,4885.244
1.0,5773.5435,100.0,4785.4411508691255,191655980.0,4999.587,100.0,1.0,2480.2053105831146,137,True,-25250510.0,-254.44467,13700,0.4189424,,10.0,106.79147,478.69,9.979123,648.15717,952.30865,5173465,2658224000.0,[ 0.096  1.037 -2.581 -2.46 ],1,-22636999000.0,23807340.0,-254.44467,10.0,1.0,100,,0.038782492,-1,4785.4414
1.0,2661425.8,100.0,4859.773905297907,2.1376343e+21,4999.6094,100.0,1.0,2511.15336060524,138,True,-25692796.0,-268.663,13800,0.4189424,,10.0,28101.453,486.08,,264726.56,795.1174,5222073,702303040000.0,[-0.005  0.969 -2.595 -2.434],1,-6.6724117e+16,24249612.0,-268.663,10.0,1.0,100,,0.045582734,-1,4859.774
1.0,606870.4,100.0,4949.256804307562,2.8402916e+17,4999.605,100.0,1.0,2538.653196334839,139,True,-26185750.0,-254.29787,13900,0.4189424,,10.0,7335.277,495.01,,60388.934,497.41907,5271574,183335940000.0,[ 0.022  0.865 -2.602 -2.496],1,-769300000000000.0,24742568.0,-254.29787,10.0,1.0,100,,0.026479665,-1,4949.257
1.0,2020.2821,100.0,4981.320429930548,4.4046138e+24,4999.6626,100.0,1.0,2568.504346370697,140,True,-26288504.0,-247.56407,14000,0.4189424,,10.0,67.628006,498.22,3208.769,242.43196,178.14827,5321396,1623016300.0,[ 0.061  0.787 -2.609 -2.586],1,-3.0288285e+18,24845290.0,-247.56407,10.0,1.0,100,,0.075916216,-1,4981.3203
1.0,296289.0,100.0,4557.519325230473,4.2704944e+20,4999.628,100.0,1.0,2592.9866733551025,141,True,-22858754.0,-259.23553,14100,0.4189424,,10.0,5332.121,456.15,,30247.906,802.85706,5367011,105794520000.0,[-0.058  0.776 -2.633 -2.561],1,-2.9823276e+16,21415562.0,-259.23553,10.0,1.0,100,,0.043033242,-1,4557.5195
1.0,138006.0,100.0,4999.254624070607,9.153481e+18,4999.6396,100.0,1.0,2619.9857816696167,142,True,-26435748.0,-248.85303,14200,0.4189424,,10.0,1989.1451,500.0,4998.425,14018.096,0.23921649,5417011,49714954000.0,[-0.007  0.755 -2.635 -2.59 ],1,-4366313000000000.0,24992548.0,-248.85303,10.0,1.0,100,,0.17567216,-1,4999.255
1.0,794121.25,100.0,4999.219317312038,3.6426805e+19,4999.6274,100.0,1.0,2647.9975385665894,143,True,-26435388.0,-244.15771,14300,0.4189424,,10.0,10367.333,500.0,4998.41,79526.9,0.24473122,5467011,259105540000.0,[ 0.047  0.786 -2.629 -2.594],1,-8710400400000000.0,24992194.0,-244.15771,10.0,1.0,100,,0.03269802,-1,4999.219
1.0,1533093.0,100.0,4782.256079525959,4.780504e+22,4999.6196,100.0,1.0,2672.9721128940582,144,True,-25226988.0,-248.11621,14400,0.4189424,,10.0,30601.904,478.37,239.7753,182675.03,955.9433,5514848,764593960000.0,[ 0.115  0.885 -2.649 -2.566],1,-3.1553764e+17,23783800.0,-248.11621,10.0,1.0,100,,0.055588964,-1,4782.2563
1.0,1646.8947,100.0,4949.115573685283,167699580.0,4999.574,100.0,1.0,2704.44282913208,145,True,-26184318.0,-264.2555,14500,0.4189424,,10.0,43.062607,495.01,,176.17142,497.40497,5564349,1075686300.0,[ 0.101  1.008 -2.648 -2.548],1,-19764054000.0,24741154.0,-264.2555,10.0,1.0,100,,0.094447546,-1,4949.115
