StdIW,EmpiricalD2Arithmetic,DivergenceHarmonic,EpLenMean,ReturnStepMax,InitialReturnMin,InitialReturnMean,MaxIW,EmpiricalD2Harmonic,MinBehavPdf,MeanIW,Bound,MeanEntropy,WReturnMean,VarianceInitializer,InitialBound,InitialReturnStd,Inner Iteration,Weights,TimestepsSoFar,MinTargetPdf,MeanD2-0,TimeElapsed,StdWReturnMean,EpRewMean,ESSRenyiArithmetic,Penalization,ReturnMeanIW,EpisodesSoFar,ESSRenyiHarmonic,ReturnStepMaxmin,EpThisIter,InitialReturnMax,MinIW,Iteration,LearnableVariance
3527217.5,1.0,2.2684168e+26,477.88,10.0,469.6945,4776.998,32410932.0,1.0,-255.24303,499530.16,-2.1734497e+19,0.4189424,23452670.0,-1,-24895776.0,795.5878,1,[ 0.013  0.336 -2.165 -2.089],2020348,-255.24303,1.0,1099.5374286174774,,4776.9979034756025,100.0,True,11959762000000.0,7300,100.0,10.0,100,4999.4736,0.051953953,73,
69.94222,1.0,75047410000.0,399.21,10.0,,3986.8909,437.6773,1.0,-238.29422,31.92579,-395821700000.0,0.4189424,18097448.0,-1,-19540560.0,1483.9636,1,[ 0.075  0.339 -2.164 -2.089],2060269,-238.29422,1.0,1122.7271916866302,,3986.8911943457274,100.0,True,491870400.0,7400,100.0,10.0,100,4999.4956,0.026383677,74,
47135340.0,1.0,4.7232233e+30,485.86,10.0,729.4785,4857.178,473752830.0,1.0,-257.43933,4899923.5,-3.136342e+21,0.4189424,24041214.0,-1,-25484374.0,670.097,1,[ 0.016  0.358 -2.167 -2.08 ],2108855,-257.43933,1.0,1150.8163931369781,,4857.1786414056005,100.0,True,122075184000000.0,7500,100.0,10.0,100,4999.567,0.06605384,75,
48.095013,1.0,537245950.0,429.69,10.0,,4293.2446,356.8187,1.0,-248.32454,20.017572,-33805070000.0,0.4189424,20461290.0,-1,-21904440.0,1424.5491,1,[ 0.078  0.357 -2.168 -2.089],2151824,-248.32454,1.0,1174.7683801651,,4293.244703610803,100.0,True,355639550.0,7600,100.0,10.0,100,4999.5557,0.26588085,76,
2.3053458,1.0,41096716.0,483.7,10.0,19.95922,4835.379,12.699531,1.0,-252.58705,3.0930789,-9325160000.0,0.4189424,23981514.0,-1,-25424702.0,774.9989,1,[ 0.02   0.364 -2.18  -2.072],2200194,-252.58705,1.0,1200.2653346061707,,4835.379277103457,100.0,True,73569550.0,7700,100.0,10.0,100,4999.617,0.025082689,77,
168.77786,1.0,137203425000.0,435.11,10.0,,4346.5654,1604.5767,1.0,-242.07407,46.674313,-535291700000.0,0.4189424,20115764.0,-1,-21558902.0,1105.9545,1,[-0.011  0.364 -2.183 -2.071],2243705,-242.07407,1.0,1224.3299791812897,,4346.56516738994,100.0,True,750566900.0,7800,100.0,10.0,100,4999.535,0.10270973,78,
21160714.0,1.0,6.2495923e+29,481.07,10.0,19.963514,4809.0107,212685150.0,1.0,-258.15826,2142913.0,-1.1408648e+21,0.4189424,23708700.0,-1,-25151872.0,762.96796,1,[ 0.02   0.364 -2.182 -2.071],2291812,-258.15826,1.0,1250.208679676056,,4809.010438336479,100.0,True,53557684000000.0,7900,100.0,10.0,100,4999.591,0.01358903,79,
78.53974,1.0,2543217300000.0,395.51,10.0,,3950.0002,622.2927,1.0,-246.1678,28.457642,-2301931000000.0,0.4189424,18238456.0,-1,-19681602.0,1623.5637,1,[ 0.08   0.351 -2.189 -2.075],2331363,-246.1678,1.0,1270.9749479293823,,3949.9999177125746,100.0,True,522966100.0,8000,100.0,10.0,100,4999.5537,0.052784994,80,
189594880.0,1.0,2.5945177e+27,475.39,10.0,,4752.1743,1905560400.0,1.0,-257.84366,19122292.0,-7.3508523e+19,0.4189424,23549734.0,-1,-24992900.0,983.1439,1,[ 0.019  0.353 -2.197 -2.066],2378902,-257.84366,1.0,1296.167887210846,,4752.17440671188,100.0,True,477913730000000.0,8100,100.0,10.0,100,4999.5806,0.050206654,81,
254.91179,1.0,1.9936501e+17,423.18,10.0,369.73883,4227.3066,2187.3142,1.0,-254.77937,64.77659,-644333200000000.0,0.4189424,19791656.0,-1,-21234748.0,1386.1947,1,[ 0.076  0.327 -2.193 -2.061],2421220,-254.77937,1.0,1321.1570012569427,,4227.306621693934,100.0,True,1303480600.0,8200,100.0,10.0,100,4999.4575,0.00098845,82,
68545.44,1.0,3750126000000000.0,487.04,10.0,19.959793,4868.92,661632.7,1.0,-248.12268,10144.693,-88612910000000.0,0.4189424,24130752.0,-1,-25573866.0,651.43835,1,[ 0.014  0.333 -2.195 -2.058],2469924,-248.12268,1.0,1349.5683405399323,,4868.91979294227,100.0,True,241159750000.0,8300,100.0,10.0,100,4999.489,0.054069746,83,
104.92305,1.0,479963250000.0,469.39,10.0,,4691.433,603.4782,1.0,-243.7995,46.623672,-1000638600000.0,0.4189424,22931294.0,-1,-24374416.0,960.07825,1,[ 0.049  0.384 -2.197 -2.049],2516863,-243.7995,1.0,1375.020800113678,,4691.433026345596,100.0,True,875118460.0,8400,100.0,10.0,100,4999.5044,0.034424454,84,
5085670.5,1.0,1.4519198e+23,467.66,10.0,,4674.1187,48974860.0,1.0,-237.9927,690260.75,-5.4989074e+17,0.4189424,22717026.0,-1,-24160156.0,932.54456,1,[ 0.006  0.341 -2.199 -2.062],2563629,-237.9927,1.0,1400.1336152553558,,4674.118764510201,100.0,True,11609740000000.0,8500,100.0,10.0,100,4999.5195,0.090854265,85,
2791.1133,1.0,12389542000000.0,427.28,10.0,,4269.05,27933.426,1.0,-248.35435,400.56876,-5089084300000.0,0.4189424,20325976.0,-1,-21769060.0,1449.5486,1,[ 0.065  0.321 -2.201 -2.057],2606357,-248.35435,1.0,1421.4339027404785,,4269.049717832366,100.0,True,9711232000.0,8600,100.0,10.0,100,4999.4424,0.04843232,86,
502.37112,1.0,62302663000.0,467.29,10.0,39.927788,4670.517,4805.316,1.0,-246.32965,92.11695,-362456060000.0,0.4189424,22882126.0,-1,-24325316.0,1033.634,1,[ 0.063  0.383 -2.203 -2.051],2653086,-246.32965,1.0,1449.2075695991516,,4670.516717254626,100.0,True,2236721200.0,8700,100.0,10.0,100,4999.622,0.0026488644,87,
133.27171,1.0,4.509354e+20,473.27,10.0,,4731.2686,1031.7646,1.0,-252.51938,48.14653,-3.0644697e+16,0.4189424,23525744.0,-1,-24968882.0,1068.1022,1,[ 0.029  0.333 -2.21  -2.064],2700413,-252.51938,1.0,1476.463351726532,,4731.2685664197725,100.0,True,1024729500.0,8800,100.0,10.0,100,4999.5327,0.13137576,88,
15.237479,1.0,169730260.0,333.51,10.0,19.960655,3327.4885,81.09075,1.0,-241.54224,11.377829,-18885872000.0,0.4189424,12973527.0,-1,-14416700.0,1378.894,1,[-0.025  0.305 -2.218 -2.076],2733764,-241.54224,1.0,1496.6420950889587,,3327.488401763746,100.0,True,84437970.0,8900,100.0,10.0,100,4999.6084,0.044593442,89,
554.02167,1.0,6227046000.0,457.67,10.0,19.966333,4573.9536,4458.454,1.0,-250.04425,108.007355,-116154410000.0,0.4189424,22106450.0,-1,-23549640.0,1088.7595,1,[ 0.005  0.312 -2.218 -2.073],2779531,-250.04425,1.0,1521.0413663387299,,4573.953827201305,100.0,True,2272331800.0,9000,100.0,10.0,100,4999.6255,0.06305017,90,
109.89601,1.0,3.9891995e+20,484.56,10.0,399.66998,4844.161,702.89417,1.0,-245.07753,50.661224,-2.8824056e+16,0.4189424,24059216.0,-1,-25502402.0,770.27246,1,[ 0.035  0.304 -2.218 -2.071],2827987,-245.07753,1.0,1549.0093743801117,,4844.161003332403,100.0,True,1262670500.0,9100,100.0,10.0,100,4999.6133,0.045874394,91,
31.81781,1.0,26434093000.0,383.43,10.0,,3828.2512,181.65657,1.0,-237.99292,18.630533,-234838950000.0,0.4189424,16677499.0,-1,-18120674.0,1421.9664,1,[-0.017  0.315 -2.222 -2.038],2866330,-237.99292,1.0,1572.5018377304077,,3828.251496104977,100.0,True,203898100.0,9200,100.0,10.0,100,4999.6045,0.06665118,92,
345791740.0,1.0,4.372921e+32,473.69,10.0,29.939747,4735.2344,3475571200.0,1.0,-255.0735,35020000.0,-3.0178078e+22,0.4189424,23460708.0,-1,-24903872.0,1018.95215,1,[ 0.014  0.32  -2.223 -2.039],2913699,-255.0735,1.0,1603.6199038028717,,4735.234367892533,100.0,True,697187900000000.0,9300,100.0,10.0,100,4999.576,0.044146605,93,
344.35587,1.0,665991550.0,436.23,10.0,339.6515,4359.0,3083.8545,1.0,-230.24582,74.0923,-39017644000.0,0.4189424,20918556.0,-1,-22361688.0,1384.8022,1,[ 0.071  0.342 -2.223 -2.026],2957322,-230.24582,1.0,1630.9370970726013,,4358.999884548092,100.0,True,1775770100.0,9400,100.0,10.0,100,4999.527,0.13731137,94,
1239.132,1.0,5019657700000000.0,479.19,10.0,,4790.185,12321.462,1.0,-265.95847,211.71542,-102248340000000.0,0.4189424,23743042.0,-1,-25186180.0,892.84357,1,[ 0.045  0.289 -2.242 -2.019],3005241,-265.95847,1.0,1658.326673746109,,4790.185155427394,100.0,True,5028969000.0,9500,100.0,10.0,100,4999.531,0.01357991,95,
419.3307,1.0,47043932000.0,426.74,10.0,,4263.15,4204.2095,1.0,-233.27997,63.591293,-314379930000.0,0.4189424,19944012.0,-1,-21387174.0,1330.2507,1,[ 1.341e-03  2.458e-01 -2.245e+00 -2.031e+00],3047915,-233.27997,1.0,1682.694480895996,,4263.149602612563,100.0,True,1369947800.0,9600,100.0,10.0,100,4999.58,0.14129877,96,
51436.062,1.0,3.4119724e+19,455.31,10.0,9.981942,4550.828,461915.2,1.0,-255.06534,8990.875,-8429915000000000.0,0.4189424,22253256.0,-1,-23696448.0,1242.2638,1,[ 0.031  0.255 -2.245 -2.028],3093446,-255.06534,1.0,1707.3998012542725,,4550.82828038255,100.0,True,118215360000.0,9700,100.0,10.0,100,4999.6255,0.07530015,97,
70.82699,1.0,248622100000000.0,423.56,10.0,489.68817,4231.1445,440.06134,1.0,-241.2381,40.305424,-22754212000000.0,0.4189424,19619018.0,-1,-21062092.0,1310.1284,1,[ 0.082  0.291 -2.248 -2.019],3135802,-241.2381,1.0,1732.395162820816,,4231.144367749578,100.0,True,636881700.0,9800,100.0,10.0,100,4999.427,0.053913213,98,
11044594.0,1.0,3.139154e+25,470.44,10.0,,4702.6704,107928410.0,1.0,-256.45074,1367086.4,-8.085874e+18,0.4189424,23196052.0,-1,-24639262.0,1039.6858,1,[ 0.02   0.297 -2.255 -2.026],3182846,-256.45074,1.0,1755.9560639858246,,4702.6700134892335,100.0,True,18872248000000.0,9900,100.0,10.0,100,4999.6562,0.07553145,99,
185.59763,1.0,1051584900000.0,445.17,10.0,,4448.061,1332.8414,1.0,-250.3964,70.930695,-1481164800000.0,0.4189424,21202652.0,-1,-22645766.0,1190.5465,1,[ 0.08   0.295 -2.254 -2.042],3227363,-250.3964,1.0,1782.1479923725128,,4448.061533469459,100.0,True,1328027100.0,10000,100.0,10.0,100,4999.495,0.07562024,100,
6939739000.0,1.0,2.816018e+35,461.36,10.0,9.979748,4611.6646,69749090000.0,1.0,-254.61053,699983900.0,-7.658074e+23,0.4189424,22710758.0,-1,-24153908.0,1201.3767,1,[ 0.023  0.272 -2.263 -2.047],3273499,-254.61053,1.0,1807.366103887558,,4611.66477774769,100.0,True,1.7494898e+16,10100,100.0,10.0,100,4999.5537,0.12077075,101,
1500.3352,1.0,30118592000000.0,388.26,10.0,419.74628,3877.4026,13463.687,1.0,-247.46147,294.38354,-7924866000000.0,0.4189424,17625814.0,-1,-19068920.0,1609.8336,1,[ 0.084  0.255 -2.262 -2.044],3312325,-247.46147,1.0,1826.847362279892,,3877.40242448932,100.0,True,5187567600.0,10200,100.0,10.0,100,4999.487,0.19473046,102,
359.25345,1.0,553612500.0,471.87,10.0,429.69278,4716.646,2699.5305,1.0,-235.46445,107.18168,-36073700000.0,0.4189424,23178904.0,-1,-24622070.0,965.4813,1,[ 0.038  0.297 -2.268 -2.035],3359512,-235.46445,1.0,1852.052174091339,,4716.645983093756,100.0,True,2118261200.0,10300,100.0,10.0,100,4999.58,0.024346612,103,
4307.1865,1.0,1.7987444e+19,470.39,10.0,,4702.002,42920.902,1.0,-265.2529,545.0343,-6120667000000000.0,0.4189424,23210192.0,-1,-24653382.0,1049.4603,1,[ 0.018  0.351 -2.264 -2.011],3406551,-265.2529,1.0,1881.7701528072357,,4702.002291508697,100.0,True,9156751000.0,10400,100.0,10.0,100,4999.62,0.015343038,104,
25.805765,1.0,653343600.0,368.61,10.0,449.59058,3678.6995,173.03401,1.0,-228.99104,14.758729,-37025694000.0,0.4189424,15221879.0,-1,-16665032.0,1299.6348,1,[-0.025  0.314 -2.27  -2.035],3443412,-228.99104,1.0,1904.6009764671326,,3678.6993110317608,100.0,True,138527060.0,10500,100.0,10.0,100,4999.569,0.09566299,105,
55.79623,1.0,66802290.0,468.78,10.0,19.962196,4685.6553,405.13446,1.0,-245.33505,17.574896,-12076374000.0,0.4189424,22954964.0,-1,-24398178.0,999.79834,1,[ 0.006  0.319 -2.27  -2.037],3490290,-245.33505,1.0,1933.29643034935,,4685.655607056428,100.0,True,280862940.0,10600,100.0,10.0,100,4999.6646,0.064176105,106,
1223992.2,1.0,5.9987513e+27,483.8,10.0,9.980542,4836.5635,12281172.0,1.0,-249.44327,155035.12,-1.1177153e+20,0.4189424,24080386.0,-1,-25523534.0,829.4829,1,[ 0.036  0.312 -2.271 -2.04 ],3538670,-249.44327,1.0,1962.9616787433624,,4836.563513055287,100.0,True,3805781400000.0,10700,100.0,10.0,100,4999.5474,0.024860924,107,
2024.3347,1.0,1.1499042e+20,461.77,10.0,729.3386,4614.6416,18368.451,1.0,-292.67047,526.24603,-1.5474804e+16,0.4189424,22280354.0,-1,-23723478.0,992.6933,1,[ 0.088  0.417 -2.28  -2.082],3584847,-292.67047,1.0,1989.007414340973,,4614.6414296509765,100.0,True,11201285000.0,10800,100.0,10.0,100,4999.509,0.121410064,108,
148120.67,1.0,9.932079e+29,493.2,10.0,9.980908,4930.7007,1366977.8,1.0,-244.66664,24414.148,-1.4382267e+21,0.4189424,24569348.0,-1,-26012518.0,507.48572,1,[-4.806e-04  4.323e-01 -2.300e+00 -2.166e+00],3634167,-244.66664,1.0,2018.0492146015167,,4930.700405274663,100.0,True,609215700000.0,10900,100.0,10.0,100,4999.585,0.040560685,109,
13217565.0,1.0,1.5098755e+26,485.22,10.0,9.980058,4850.9355,132831224.0,1.0,-252.18864,1395417.6,-1.7733156e+19,0.4189424,24192896.0,-1,-25636090.0,813.2165,1,[ 0.018  0.555 -2.3   -2.152],3682689,-252.18864,1.0,2045.619707107544,,4850.935523756141,100.0,True,34867450000000.0,11000,100.0,10.0,100,4999.627,0.272918,110,
24226728.0,1.0,4.2857788e+29,482.9,10.0,,4827.144,178673060.0,1.0,-249.6762,4164387.8,-9.447574e+20,0.4189424,23766450.0,-1,-25209612.0,682.00073,1,[-0.005  0.44  -2.305 -2.194],3730979,-249.6762,1.0,2075.2248446941376,,4827.14441923042,100.0,True,85327040000000.0,11100,100.0,10.0,100,4999.574,0.08192483,111,
3823.0525,1.0,556261400000.0,486.12,10.0,9.979952,4859.7954,33714.72,1.0,-246.4606,620.53143,-1091826400000.0,0.4189424,24178104.0,-1,-25621256.0,748.6596,1,[ 0.052  0.432 -2.306 -2.219],3779591,-246.4606,1.0,2103.933036804199,,4859.7956462204465,100.0,True,15505861000.0,11200,100.0,10.0,100,4999.5557,0.06997359,112,
521630.62,1.0,1.49484e+29,367.7,10.0,,3671.8113,5246081.5,1.0,-243.8546,61470.863,-5.5792756e+20,0.4189424,16770035.0,-1,-18213108.0,1813.2397,1,[ 0.114  0.433 -2.311 -2.226],3816361,-243.8546,1.0,2127.9276196956635,,3671.811164372352,100.0,True,887396960000.0,11300,100.0,10.0,100,4999.4307,0.14337943,113,
1753915.9,1.0,1.674305e+33,500.0,10.0,4998.259,4999.1597,15362258.0,1.0,-241.01212,310409.6,-5.9049897e+22,0.4189424,24991596.0,-1,-26434750.0,0.2870177,1,[ 0.015  0.498 -2.326 -2.19 ],3866361,-241.01212,1.0,2157.844559431076,,4999.159545472706,100.0,True,7756422600000.0,11400,100.0,10.0,100,4999.5537,0.020273564,114,
79665.57,1.0,1.2535498e+29,458.95,10.0,,4586.13,565320.3,1.0,-252.968,22261.992,-5.109626e+20,0.4189424,22126234.0,-1,-23569440.0,1045.7747,1,[-0.033  0.605 -2.333 -2.148],3912256,-252.968,1.0,2186.622258424759,,4586.130180229556,100.0,True,436889550000.0,11500,100.0,10.0,100,4999.6484,0.058568697,115,
15.631127,1.0,1917180800.0,480.44,10.0,,4803.039,126.56155,1.0,-246.16144,8.298866,-63394054000.0,0.4189424,23920984.0,-1,-25364178.0,922.9301,1,[ 0.016  0.632 -2.335 -2.12 ],3960300,-246.16144,1.0,2217.185300350189,,4803.0391015109635,100.0,True,204382060.0,11600,100.0,10.0,100,4999.627,0.05538746,116,
572365.6,1.0,1.3960042e+35,490.21,10.0,1709.4731,4900.013,4462629.5,1.0,-250.015,146968.33,-5.3922157e+23,0.4189424,24173444.0,-1,-25616670.0,404.1226,1,[-0.027  0.619 -2.339 -2.164],4009321,-250.015,1.0,2242.3023314476013,,4900.013139283267,100.0,True,3019340300000.0,11700,100.0,10.0,100,4999.6807,0.058692157,117,
10.4376,1.0,1149435100000000.0,481.28,10.0,19.960773,4811.3394,73.642685,1.0,-250.43333,6.570674,-48927640000000.0,0.4189424,23871084.0,-1,-25314266.0,849.7619,1,[ 0.03   0.608 -2.336 -2.185],4057449,-250.43333,1.0,2266.7542247772217,,4811.339497810937,100.0,True,149849360.0,11800,100.0,10.0,100,4999.6045,0.0868871,118,
2972773.0,1.0,2.7671602e+35,468.32,10.0,319.75912,4679.556,25572738.0,1.0,-243.73837,651339.44,-7.5914354e+23,0.4189424,22417372.0,-1,-23860538.0,720.5023,1,[-0.031  0.595 -2.34  -2.19 ],4104281,-243.73837,1.0,2295.0159797668457,,4679.556324262903,100.0,True,11144299000000.0,11900,100.0,10.0,100,4999.582,0.04158723,119,
13527.486,1.0,51424847000000.0,482.54,10.0,,4824.072,135766.95,1.0,-257.8857,1520.434,-10386874000000.0,0.4189424,24023010.0,-1,-25466178.0,866.79987,1,[ 0.027  0.618 -2.337 -2.181],4152535,-257.8857,1.0,2325.2167081832886,,4824.071837901837,100.0,True,37998770000.0,12000,100.0,10.0,100,4999.5815,0.031214958,120,
1189111.2,1.0,2.954643e+28,446.38,10.0,,4460.813,9978125.0,1.0,-236.62068,187997.72,-2.4805978e+20,0.4189424,21659682.0,-1,-23102838.0,1326.9629,1,[ 0.085  0.64  -2.328 -2.178],4197173,-236.62068,1.0,2353.0409989356995,,4460.8129385411585,100.0,True,4688941400000.0,12100,100.0,10.0,100,4999.5654,0.029543584,121,
2550.0723,1.0,2957380000000.0,456.45,10.0,39.933002,4561.861,25629.242,1.0,-238.30946,319.8792,-2489551400000.0,0.4189424,22245340.0,-1,-23688468.0,1197.8164,1,[ 0.107  0.744 -2.339 -2.113],4242818,-238.30946,1.0,2383.997517824173,,4561.8606772350395,100.0,True,7857255400.0,12200,100.0,10.0,100,4999.5127,0.118742466,122,
3137.0403,1.0,1226607600000.0,483.59,10.0,229.85582,4834.289,31446.676,1.0,-245.68176,361.80164,-1607330600000.0,0.4189424,23832868.0,-1,-25276022.0,680.08496,1,[-1.228e-03  7.716e-01 -2.376e+00 -2.071e+00],4291177,-245.68176,1.0,2412.769097328186,,4834.289257038209,100.0,True,9042373000.0,12300,100.0,10.0,100,4999.556,0.04949469,123,
37821.188,1.0,6.773678e+18,468.43,10.0,9.979611,4682.3687,313325.78,1.0,-239.00873,6946.573,-3755988600000000.0,0.4189424,23060512.0,-1,-24503644.0,1065.8033,1,[ 0.053  0.798 -2.373 -2.088],4338020,-239.00873,1.0,2440.215868473053,,4682.3686226990185,100.0,True,142033420000.0,12400,100.0,10.0,100,4999.5176,0.04688638,124,
9733.856,1.0,1.8140959e+22,492.45,10.0,289.70212,4923.441,88526.06,1.0,-256.90384,1693.3187,-1.9437809e+17,0.4189424,24538116.0,-1,-25981320.0,545.75323,1,[-2.259e-03  6.938e-01 -2.397e+00 -2.123e+00],4387265,-256.90384,1.0,2474.5671882629395,,4923.440895250158,100.0,True,42322862000.0,12500,100.0,10.0,100,4999.6416,0.0969917,125,
343274.12,1.0,3.3839094e+33,477.62,10.0,539.6625,4774.43,2558453.0,1.0,-254.17436,68775.45,-8.394761e+22,0.4189424,23533328.0,-1,-24976470.0,859.15326,1,[ 0.055  0.698 -2.394 -2.148],4435027,-254.17436,1.0,2502.8124845027924,,4774.430088822346,100.0,True,1404955400000.0,12600,100.0,10.0,100,4999.537,0.16549271,126,
394428.38,1.0,7.46274e+23,487.02,10.0,9.981897,4868.8857,3959345.5,1.0,-256.4257,48520.406,-1.246645e+18,0.4189424,24240160.0,-1,-25683282.0,730.828,1,[ 0.051  0.587 -2.397 -2.204],4483729,-256.4257,1.0,2528.978532075882,,4868.88585749911,100.0,True,1209866800000.0,12700,100.0,10.0,100,4999.504,0.08806434,127,
189.3174,1.0,314095070.0,461.01,10.0,9.98015,4605.958,1844.2656,1.0,-241.12569,44.542774,-26665476000.0,0.4189424,21989882.0,-1,-23433060.0,880.35956,1,[-0.022  0.499 -2.408 -2.255],4529830,-241.12569,1.0,2552.859309196472,,4605.957798920338,100.0,True,1088982000.0,12800,100.0,10.0,100,4999.603,0.04285762,128,
34114.973,1.0,2.1042584e+34,347.31,10.0,9.979886,3465.0227,198476.36,1.0,-232.38676,14219.352,-2.093393e+23,0.4189424,13659968.0,-1,-15103107.0,1285.9178,1,[-0.043  0.445 -2.41  -2.277],4564561,-232.38676,1.0,2572.3175361156464,,3465.022741838838,100.0,True,120353440000.0,12900,100.0,10.0,100,4999.5503,0.02012746,129,
3861064.0,1.0,1.0161302e+29,492.06,10.0,,4919.6255,34478100.0,1.0,-253.71098,548383.6,-4.600272e+20,0.4189424,24533906.0,-1,-25977080.0,575.49164,1,[ 0.019  0.453 -2.41  -2.274],4613767,-253.71098,1.0,2600.1654658317566,,4919.62573532706,100.0,True,13704023000000.0,13000,100.0,10.0,100,4999.5938,0.18231928,130,
288571.9,1.0,1.5046528e+29,489.18,10.0,319.78543,4890.6245,1839469.5,1.0,-238.94044,81474.016,-5.597825e+20,0.4189424,24318228.0,-1,-25761378.0,632.472,1,[ 0.051  0.562 -2.411 -2.221],4662685,-238.94044,1.0,2626.74503159523,,4890.624592429603,100.0,True,2035576000000.0,13100,100.0,10.0,100,4999.55,0.02281297,131,
41.24535,1.0,9290298000000.0,487.71,10.0,,4876.029,278.57843,1.0,-258.94128,14.182123,-4399110000000.0,0.4189424,24281142.0,-1,-25724338.0,710.97626,1,[ 0.006  0.671 -2.42  -2.179],4711456,-258.94128,1.0,2656.2802295684814,,4876.0285317931675,100.0,True,353186340.0,13200,100.0,10.0,100,4999.63,0.09394448,132,
192.02522,1.0,764145300.0,483.21,10.0,9.97994,4830.2686,1428.1858,1.0,-246.12502,50.88016,-40849617000.0,0.4189424,23873150.0,-1,-25316328.0,735.97314,1,[-0.034  0.714 -2.431 -2.162],4759777,-246.12502,1.0,2685.4829919338226,,4830.268695989535,100.0,True,956547140.0,13300,100.0,10.0,100,4999.5977,0.26894107,133,
117215.914,1.0,4.4592154e+23,490.88,10.0,,4907.701,1031408.1,1.0,-259.96005,21355.346,-9.636931e+17,0.4189424,24413270.0,-1,-25856448.0,572.4879,1,[-0.003  0.718 -2.431 -2.162],4808865,-259.96005,1.0,2715.9353380203247,,4907.700949264549,100.0,True,532627900000.0,13400,100.0,10.0,100,4999.5967,0.18808949,134,
140638.0,1.0,4.982089e+26,476.6,10.0,,4764.446,1382711.2,1.0,-244.12355,21357.59,-3.2212718e+19,0.4189424,23713028.0,-1,-25156244.0,1006.5223,1,[ 0.043  0.625 -2.424 -2.231],4856525,-244.12355,1.0,2747.3407905101776,,4764.445613399676,100.0,True,533065830000.0,13500,100.0,10.0,100,4999.6675,0.007539237,135,
2820.2375,1.0,1.5880447e+20,483.27,10.0,9.981822,4831.0254,18609.945,1.0,-245.3511,1072.174,-1.8185875e+16,0.4189424,23860416.0,-1,-25303570.0,722.22455,1,[-0.028  0.724 -2.437 -2.212],4904852,-245.3511,1.0,2776.4752979278564,,4831.025546317904,100.0,True,26353025000.0,13600,100.0,10.0,100,4999.5557,0.11940382,136,
521134.75,1.0,1.2704225e+28,495.32,10.0,309.74622,4952.3433,5165852.0,1.0,-264.77823,62393.523,-1.6266226e+20,0.4189424,24743416.0,-1,-26186604.0,466.5986,1,[ 0.012  0.611 -2.405 -2.224],4954384,-264.77823,1.0,2806.475484609604,,4952.343014653941,100.0,True,1559133600000.0,13700,100.0,10.0,100,4999.616,0.11178677,137,
6798772.5,1.0,4.3470874e+34,494.21,10.0,,4940.896,58652810.0,1.0,-247.53766,1166824.4,-3.0089075e+23,0.4189424,24665546.0,-1,-26108724.0,503.08435,1,[ 0.059  0.503 -2.416 -2.265],5003805,-247.53766,1.0,2837.0892004966736,,4940.895843506456,100.0,True,29151038000000.0,13800,100.0,10.0,100,4999.5986,0.069556296,138,
19317270.0,1.0,1.3372603e+24,479.77,10.0,9.981621,4796.2715,194166860.0,1.0,-250.83977,1989261.5,-1.6689303e+18,0.4189424,23866328.0,-1,-25309532.0,928.4976,1,[ 0.066  0.61  -2.411 -2.2  ],5051782,-250.83977,1.0,2868.834699869156,,4796.271409438781,100.0,True,49694705000000.0,13900,100.0,10.0,100,4999.6426,0.20553204,139,
117492184.0,1.0,4.3178695e+35,488.91,10.0,,4887.833,1178972300.0,1.0,-248.48412,13296753.0,-9.4831195e+23,0.4189424,24319382.0,-1,-25762582.0,654.57794,1,[-0.006  0.533 -2.415 -2.267],5100673,-248.48412,1.0,2895.7873985767365,,4887.8330047670115,100.0,True,325784100000000.0,14000,100.0,10.0,100,4999.6377,0.04343764,140,
4803130.5,1.0,2.38404e+30,495.4,10.0,389.67133,4952.993,48277412.0,1.0,-245.70242,518484.28,-2.228275e+21,0.4189424,24742484.0,-1,-26185670.0,458.6312,1,[ 0.054  0.517 -2.412 -2.271],5150213,-245.70242,1.0,2926.0198168754578,,4952.993282395223,100.0,True,12952669000000.0,14100,100.0,10.0,100,4999.6123,0.5186032,141,
51.859493,1.0,2452590300.0,440.02,10.0,,4395.116,271.50305,1.0,-241.4972,29.384123,-71910190000.0,0.4189424,20214822.0,-1,-21658034.0,947.5103,1,[-0.024  0.426 -2.427 -2.303],5194215,-241.4972,1.0,2953.058675289154,,4395.11634663685,100.0,True,438557440.0,14200,100.0,10.0,100,4999.665,0.057888117,142,
937428.94,1.0,9.533029e+35,488.92,10.0,9.979645,4887.833,9423488.0,1.0,-254.8329,104868.26,-1.4091014e+24,0.4189424,24250744.0,-1,-25693978.0,599.864,1,[ 0.007  0.424 -2.427 -2.307],5243107,-254.8329,1.0,2979.636248111725,,4887.832681321894,100.0,True,2620116000000.0,14300,100.0,10.0,100,4999.6973,0.46317363,143,
11870.679,1.0,2.0776859e+24,288.58,10.0,,2876.4048,84397.43,1.0,-258.85602,3620.6506,-2.080099e+18,0.4189424,9920490.0,-1,-11363600.0,1283.2711,1,[-0.048  0.403 -2.438 -2.417],5271965,-258.85602,1.0,2995.8344089984894,,2876.4047611184533,100.0,True,29958726000.0,14400,100.0,10.0,100,4999.509,0.009074373,144,
