Penalization,InitialReturnStd,StdWReturnMean,Bound,LearnableVariance,MeanEntropy,ReturnMeanIW,ReturnStepMaxmin,EpisodesSoFar,MinBehavPdf,Inner Iteration,EmpiricalD2Arithmetic,EpRewMean,MinTargetPdf,MeanIW,VarianceInitializer,InitialReturnMax,MinIW,InitialReturnMean,EmpiricalD2Harmonic,EpLenMean,ReturnStepMax,Iteration,InitialBound,EpThisIter,TimeElapsed,InitialReturnMin,WReturnMean,MaxIW,ESSRenyiArithmetic,DivergenceHarmonic,StdIW,ESSRenyiHarmonic,MeanD2-0,Weights,TimestepsSoFar
True,1268.4652,,-65882972000.0,,0.4189424,1548838500.0,10.0,14600,-245.9283,1,1.0,4389.605031967756,-245.9283,69.49472,-1,4999.528,0.05723815,4389.6055,1.0,439.31,10.0,146,-22320766.0,100,1227.1936841011047,389.6558,20877634.0,3541.7043,100.0,1987413500.0,358.75262,100.0,1.0,[ 0.109  0.487 -2.404 -2.464],4670867
True,935.8636,,-9.694639e+19,,0.4189424,167365670000.0,10.0,14700,-245.72632,1,1.0,4777.957059792368,-245.72632,6713.5996,-1,4999.586,0.046872072,4777.957,1.0,477.96,10.0,147,-25147880.0,100,1240.081963300705,,23704712.0,449380.4,100.0,4.5128245e+27,46542.363,100.0,1.0,[ 0.076  0.539 -2.411 -2.454],4718663
True,921.7111,,-56475046000.0,,0.4189424,545591800.0,10.0,14800,-253.18208,1,1.0,4530.62403913882,-253.18208,35.982784,-1,4999.6626,0.12268011,4530.6235,1.0,453.45,10.0,148,-22819318.0,100,1252.8110709190369,29.954517,21376106.0,281.79343,100.0,1501895600.0,70.04038,100.0,1.0,[-0.023  0.527 -2.419 -2.379],4764008
True,650.2266,,-10521393000000.0,,0.4189424,2035136800.0,10.0,14900,-239.1074,1,1.0,4906.321144729717,-239.1074,81.47995,-1,4999.6025,0.20660742,4906.321,1.0,490.73,10.0,149,-25937962.0,100,1266.285408258438,349.7814,24494782.0,2537.9485,100.0,53132193000000.0,342.55746,100.0,1.0,[ 0.008  0.528 -2.419 -2.379],4813081
True,730.84076,,-80596660000.0,,0.4189424,364363000.0,10.0,15000,-254.72737,1,1.0,4634.350602290409,-254.72737,22.810345,-1,4999.5703,0.22477728,4634.3506,1.0,463.77,10.0,150,-23454490.0,100,1278.8264496326447,1649.8169,22011332.0,411.05945,100.0,3090927900.0,55.392418,100.0,1.0,[-0.035  0.608 -2.408 -2.464],4859458
True,244.08118,,-5.4344467e+18,,0.4189424,333997600000.0,10.0,15100,-245.77917,1,1.0,4954.93230353803,-245.77917,13375.225,-1,4999.6147,0.05236782,4954.9316,1.0,495.62,10.0,151,-26054116.0,100,1292.098495721817,2929.2156,24610930.0,937132.4,100.0,1.418031e+25,93953.33,100.0,1.0,[-0.004  0.615 -2.408 -2.462],4909020
True,587.58527,,-6389054000000.0,,0.4189424,568478340.0,10.0,15200,-248.08195,1,1.0,4713.425601318692,-248.08195,35.46415,-1,4999.6235,0.082968995,4713.426,1.0,471.69,10.0,152,-24004826.0,100,1304.9226758480072,1759.8463,22561636.0,717.2389,100.0,19596020000000.0,102.16998,100.0,1.0,[-0.024  0.501 -2.417 -2.508],4956189
True,698.32733,,-15102501000000.0,,0.4189424,87457540000.0,10.0,15300,-240.39676,1,1.0,4861.499530645945,-240.39676,20428.04,-1,4999.5747,0.0069769113,4861.4995,1.0,486.27,10.0,153,-25564998.0,100,1318.709900856018,749.50134,24121836.0,1909916.8,100.0,108253530000000.0,190193.14,100.0,1.0,[ 0.007  0.506 -2.416 -2.506],5004816
True,815.01746,,-9.64304e+21,,0.4189424,860425360000000.0,10.0,15400,-240.04256,1,1.0,4836.018382266694,-240.04256,34445704.0,-1,4999.6226,0.011444507,4836.0186,1.0,483.73,10.0,154,-25494518.0,100,1332.4763610363007,,24051328.0,3435184400.0,100.0,4.4647816e+31,341787330.0,100.0,1.0,[ 0.044  0.55  -2.412 -2.482],5053189
True,699.1737,,-2169768200000.0,,0.4189424,32784126000.0,10.0,15500,-259.3043,1,1.0,4899.205855857244,-259.3043,1311.9436,-1,4999.631,0.11411686,4899.206,1.0,490.03,10.0,155,-25934258.0,100,1346.011016368866,,24491062.0,64761.125,100.0,2192664300000.0,7739.652,100.0,1.0,[ 0.043  0.652 -2.421 -2.411],5102192
True,618.86993,,-38491324000.0,,0.4189424,1328937000.0,10.0,15600,-240.6824,1,1.0,4879.415042119063,-240.6824,59.64825,-1,4999.541,0.036235407,4879.415,1.0,488.09,10.0,156,-25634834.0,100,1359.4330687522888,309.74072,24191690.0,1931.2407,100.0,663143940.0,228.40274,100.0,1.0,[ 0.089  0.545 -2.423 -2.366],5151001
True,961.09,,-1043022100000000.0,,0.4189424,7110847400000.0,10.0,15700,-247.91312,1,1.0,4767.877708659919,-247.91312,284490.84,-1,4999.6084,0.09466108,4767.878,1.0,476.95,10.0,157,-25099534.0,100,1372.6213307380676,,23656352.0,27458994.0,100.0,5.1525523e+17,2731658.2,100.0,1.0,[ 0.066  0.599 -2.425 -2.343],5198696
True,1560.9,,-11240346000000.0,,0.4189424,8445272000.0,10.0,15800,-234.40283,1,1.0,4033.2801867605804,-234.40283,418.41486,-1,4999.448,0.013182601,4033.28,1.0,403.78,10.0,158,-20146844.0,100,1382.600992679596,249.7703,18703758.0,9841.2295,100.0,60581415000000.0,1489.0304,100.0,1.0,[ 0.161  0.62  -2.423 -2.264],5239074
True,753.1362,,-3.5866998e+22,,0.4189424,20169089000000.0,10.0,15900,-245.91687,1,1.0,4864.453597463009,-245.91687,807138.06,-1,4999.6016,0.0026733084,4864.4536,1.0,486.57,10.0,159,-25673300.0,100,1395.2544598579407,9.982628,24230122.0,55526280.0,100.0,6.176888e+32,5712548.5,100.0,1.0,[ 0.051  0.577 -2.459 -2.244],5287731
True,1587.0997,,-4786024300000000.0,,0.4189424,35032138000.0,10.0,16000,-237.39697,1,1.0,4002.4935106798694,-237.39697,1778.369,-1,4999.622,0.027481606,4002.4934,1.0,400.71,10.0,160,-19982026.0,100,1406.491896390915,9.982155,18538840.0,53373.562,100.0,1.099806e+19,7181.867,100.0,1.0,[ 0.151  0.504 -2.455 -2.262],5327802
True,496.4086,,-1.4267624e+23,,0.4189424,49589960000000.0,10.0,16100,-246.09312,1,1.0,4948.378476194571,-246.09312,1984256.6,-1,4999.5776,0.012107006,4948.3784,1.0,494.94,10.0,161,-26176036.0,100,1419.95339345932,9.980105,24732870.0,179618850.0,100.0,9.7744285e+33,17875220.0,100.0,1.0,[ 0.038  0.498 -2.478 -2.309],5377296
True,1465.7104,,-1.1533429e+22,,0.4189424,3189261200000.0,10.0,16200,-268.68396,1,1.0,4163.137196531565,-268.68396,166718.4,-1,4999.4805,0.05251987,4163.137,1.0,416.74,10.0,162,-20923122.0,100,1431.2205681800842,329.75275,19480018.0,8311632.0,100.0,6.387614e+31,884247.56,100.0,1.0,[ 0.123  0.408 -2.466 -2.305],5418970
True,750.2058,,-216586660000000.0,,0.4189424,32532095000.0,10.0,16300,-259.1988,1,1.0,4744.545452672304,-259.1988,1452.5607,-1,4999.6167,0.011251272,4744.5454,1.0,474.67,10.0,163,-24516706.0,100,1444.4123706817627,399.675,23073520.0,52745.3,100.0,2.2516832e+16,6090.12,100.0,1.0,[ 0.004  0.376 -2.484 -2.3  ],5466437
True,890.96423,,-3540151500000000.0,,0.4189424,16523337000.0,10.0,16400,-273.8033,1,1.0,4765.264451786937,-273.8033,661.2903,-1,4999.582,0.016551347,4765.264,1.0,476.68,10.0,164,-24944728.0,100,1457.433099269867,9.979871,23501562.0,49348.918,100.0,6.0176376e+18,4909.874,100.0,1.0,[ 0.028  0.299 -2.546 -2.373],5514105
True,1435.5582,,-26419263000.0,,0.4189424,117791320.0,10.0,16500,-239.5042,1,1.0,3270.5848584198234,-239.5042,13.492305,-1,4999.586,0.090993,3270.585,1.0,327.85,10.0,165,-14200710.0,100,1465.8735291957855,409.71545,12757552.0,118.30271,100.0,332158400.0,18.98833,100.0,1.0,[-0.024  0.33  -2.549 -2.356],5546890
True,789.8045,,-62711513000.0,,0.4189424,1816232800.0,10.0,16600,-248.21,1,1.0,4778.315693140966,-248.21,100.56229,-1,4999.6084,0.063639775,4778.316,1.0,478.01,10.0,166,-24899272.0,100,1477.9325335025787,369.74142,23456092.0,6310.495,100.0,1780510700.0,632.2908,100.0,1.0,[ 0.006  0.336 -2.549 -2.351],5594691
True,282.5666,,-5.1929058e+23,,0.4189424,56801886000000.0,10.0,16700,-243.8994,1,1.0,4970.828379854835,-243.8994,2273481.8,-1,4999.6143,0.0001512187,4970.8286,1.0,497.17,10.0,167,-26232164.0,100,1492.7733805179596,2159.3276,24788978.0,205927730.0,100.0,1.2947806e+35,20513132.0,100.0,1.0,[ 0.036  0.345 -2.548 -2.346],5644408
True,0.24190761,,-576256700000.0,,0.4189424,2166238700.0,10.0,16800,-252.10017,1,1.0,4999.230014466704,-252.10017,86.67828,-1,4999.6226,0.064958364,4999.23,1.0,500.0,10.0,168,-26435494.0,100,1506.6356673240662,4998.292,24992302.0,1816.4489,100.0,158246080000.0,282.41827,100.0,1.0,[ 0.025  0.468 -2.552 -2.332],5694408
True,674.6412,,-2.1501172e+23,,0.4189424,152300380000000.0,10.0,16900,-254.85988,1,1.0,4895.209257902849,-254.85988,6097449.5,-1,4999.6357,0.07727191,4895.209,1.0,489.65,10.0,169,-25861412.0,100,1520.0329604148865,,24418214.0,606716300.0,100.0,2.2196886e+34,60364650.0,100.0,1.0,[ 0.075  0.473 -2.551 -2.294],5743373
True,801.2188,,-24000188000.0,,0.4189424,266251700.0,10.0,17000,-235.14291,1,1.0,4509.412129130893,-235.14291,17.767746,-1,4999.6455,0.02075497,4509.412,1.0,451.37,10.0,170,-22419952.0,100,1531.9056406021118,1719.7777,20976750.0,131.70364,100.0,270460540.0,27.730272,100.0,1.0,[-0.035  0.533 -2.549 -2.281],5788510
True,524.1648,,-1.5530586e+17,,0.4189424,1629743100.0,10.0,17100,-252.5572,1,1.0,4921.060893727898,-252.5572,65.236404,-1,4999.6426,0.060205135,4921.0605,1.0,492.21,10.0,171,-25934790.0,100,1546.4065928459167,19.963428,24491588.0,1432.6383,100.0,1.1580868e+22,209.0288,100.0,1.0,[-0.004  0.539 -2.548 -2.282],5837731
True,1026.9547,,-4.582352e+16,,0.4189424,38359044000.0,10.0,17200,-236.51192,1,1.0,3887.8351319482144,-236.51192,3479.4343,-1,4999.6533,0.034365676,3887.835,1.0,389.53,10.0,172,-17613100.0,100,1557.0475769042969,1559.7002,16169898.0,53470.566,100.0,1.00817954e+21,8194.356,100.0,1.0,[-0.056  0.566 -2.567 -2.288],5876684
True,503.5858,,-170861700000.0,,0.4189424,13575585000.0,10.0,17300,-259.3337,1,1.0,4939.648572825509,-259.3337,543.19403,-1,4999.691,0.021190824,4939.6484,1.0,494.06,10.0,173,-26096956.0,100,1571.4527571201324,,24653726.0,12538.052,100.0,11877619000.0,1868.8105,100.0,1.0,[-0.004  0.591 -2.569 -2.264],5926090
True,133.40839,,-1.6317008e+23,,0.4189424,802200840000000.0,10.0,17400,-252.4646,1,1.0,4985.87042079196,-252.4646,55097144.0,-1,4999.621,0.05739557,4985.87,1.0,498.67,10.0,174,-26319892.0,100,1585.2404720783234,3658.475,24876700.0,4951857000.0,100.0,1.278362e+34,494922200.0,100.0,1.0,[-0.011  0.635 -2.585 -2.148],5975957
True,909.04724,,-1.601678e+24,,0.4189424,1.1431432e+17,10.0,17500,-246.368,1,1.0,4811.022075737177,-246.368,4574801000.0,-1,4999.5713,0.033958048,4811.022,1.0,481.23,10.0,175,-25415460.0,100,1598.211933374405,9.979591,23972298.0,457479980000.0,100.0,1.2318009e+36,45518684000.0,100.0,1.0,[ 0.051  0.627 -2.579 -2.149],6024080
True,1167.564,,-1.694697e+20,,0.4189424,10456693000000.0,10.0,17600,-239.36684,1,1.0,4645.631884903512,-239.36684,418613.97,-1,4999.5747,0.0030741433,4645.6313,1.0,464.77,10.0,176,-24388262.0,100,1610.697365283966,29.952953,22945098.0,22397020.0,100.0,1.3790277e+28,2663466.2,100.0,1.0,[ 0.154  0.612 -2.57  -2.081],6070557
True,1095.7876,,-1330180700000.0,,0.4189424,27395850000.0,10.0,17700,-249.76816,1,1.0,4646.099707445144,-249.76816,1652.0107,-1,4999.551,0.04679775,4646.0996,1.0,464.83,10.0,177,-24230140.0,100,1624.4271268844604,,22786990.0,115354.09,100.0,814972000000.0,12166.008,100.0,1.0,[ 0.158  0.697 -2.585 -1.991],6117040
True,826.05994,,-9274095000000000.0,,0.4189424,59719008000000.0,10.0,17800,-245.30447,1,1.0,4847.179224959741,-245.30447,2390028.2,-1,4999.5938,0.03300883,4847.179,1.0,484.84,10.0,178,-25620696.0,100,1637.1270942687988,,24177520.0,235320460.0,100.0,4.0767507e+19,23412526.0,100.0,1.0,[ 0.06   0.768 -2.614 -1.987],6165524
True,972.4056,,-1.5844596e+17,,0.4189424,1937362300.0,10.0,17900,-250.04399,1,1.0,4755.396991142555,-250.04399,77.83378,-1,4999.4824,0.025018472,4755.397,1.0,475.71,10.0,179,-25002484.0,100,1649.2852833271027,,23559372.0,1656.6233,100.0,1.205545e+22,213.1579,100.0,1.0,[ 0.082  0.878 -2.624 -1.932],6213095
True,473.5577,,-3.6334402e+19,,0.4189424,996700500.0,10.0,18000,-259.145,1,1.0,4951.655686541831,-259.145,39.90594,-1,4999.657,0.2210157,4951.656,1.0,495.25,10.0,180,-26186364.0,100,1663.2127077579498,239.81706,24743150.0,1021.17676,100.0,6.3386444e+26,147.27002,100.0,1.0,[-0.022  0.841 -2.643 -1.986],6262620
True,696.49927,,-7.1046342e+19,,0.4189424,988298400000.0,10.0,18100,-246.31468,1,1.0,4503.203289608614,-246.31468,122269.76,-1,4999.654,0.09542972,4503.2036,1.0,450.83,10.0,181,-22207160.0,100,1676.1436922550201,2329.5132,20763952.0,7369655.0,100.0,2.4235108e+27,766455.06,100.0,1.0,[-0.078  0.835 -2.653 -2.012],6307703
True,865.09863,,-2.4113149e+17,,0.4189424,690554000000.0,10.0,18200,-250.69955,1,1.0,4826.459964317817,-250.69955,27632.67,-1,4999.5967,0.16575049,4826.46,1.0,482.76,10.0,182,-25486290.0,100,1689.8343114852905,19.963352,24043112.0,2760612.5,100.0,2.7918159e+22,274674.8,100.0,1.0,[-0.016  0.837 -2.659 -2.018],6355979
True,865.9769,,-3858906000000.0,,0.4189424,34540306000.0,10.0,18300,-245.18355,1,1.0,4826.21306548221,-245.18355,1381.9983,-1,4999.737,0.054173805,4826.213,1.0,482.74,10.0,183,-25485506.0,100,1702.9102847576141,,24042248.0,130394.56,100.0,7021849500000.0,12970.495,100.0,1.0,[ 0.046  0.845 -2.657 -2.019],6404253
True,932.75336,,-15341647000.0,,0.4189424,937598500.0,10.0,18400,-250.6599,1,1.0,4754.508833890571,-250.6599,37.703785,-1,4999.551,0.03384321,4754.509,1.0,475.62,10.0,184,-24918532.0,100,1714.8346750736237,9.980687,23475382.0,1853.1232,100.0,99624560.0,187.68517,100.0,1.0,[ 0.137  0.854 -2.689 -2.098],6451815
True,1345.359,,-14403869000.0,,0.4189424,1683876600.0,10.0,18500,-245.99734,1,1.0,4545.76527299282,-245.99734,67.94811,-1,4999.4644,0.09099022,4545.765,1.0,454.78,10.0,185,-23917072.0,100,1726.98606467247,9.979412,22473972.0,3252.134,100.0,77696420.0,330.39926,100.0,1.0,[ 0.198  0.94  -2.756 -2.112],6497293
True,0.24653496,,-4.204352e+19,,0.4189424,4062377000000.0,10.0,18600,-249.01926,1,1.0,4999.131634562161,-249.01926,162542.1,-1,4999.621,0.0716592,4999.1313,1.0,500.0,10.0,186,-26434512.0,100,1741.4339208602905,4998.4805,24991318.0,11072450.0,100.0,8.487326e+26,1198977.4,100.0,1.0,[ 0.109  0.996 -2.818 -2.085],6547293
True,1072.7455,,-3.1892789e+16,,0.4189424,33010895000.0,10.0,18700,-250.38812,1,1.0,4633.12295920237,-250.38812,1349.439,-1,4999.481,0.015315903,4633.123,1.0,463.57,10.0,187,-24059722.0,100,1754.6823728084564,169.83812,22616612.0,42192.336,100.0,4.884338e+20,5235.9453,100.0,1.0,[ 0.325  0.937 -2.928 -2.101],6593650
True,1124.3428,,-2.4212249e+20,,0.4189424,330351250000.0,10.0,18800,-249.27853,1,1.0,4634.245794971463,-249.27853,14531.088,-1,4999.619,0.026101775,4634.2456,1.0,463.63,10.0,188,-24183568.0,100,1766.733226299286,,22740378.0,368816.38,100.0,2.8147755e+28,51362.363,100.0,1.0,[ 0.255  0.847 -2.964 -2.139],6640013
True,608.3528,,-34881287000000.0,,0.4189424,55918158000.0,10.0,18900,-246.45105,1,1.0,4894.541428997955,-246.45105,2243.605,-1,4999.5234,0.077961184,4894.5415,1.0,489.59,10.0,189,-25769764.0,100,1780.144362449646,229.8472,24326628.0,63918.793,100.0,582369040000000.0,8232.635,100.0,1.0,[ 0.246  0.958 -2.955 -2.083],6688972
True,675.1154,,-19603193000000.0,,0.4189424,32877455000.0,10.0,19000,-247.99358,1,1.0,4881.050160810433,-247.99358,1316.0146,-1,4999.5483,0.003503504,4881.051,1.0,488.23,10.0,190,-25723580.0,100,1794.9834797382355,529.77563,24280430.0,47017.27,100.0,183905150000000.0,5521.1255,100.0,1.0,[ 0.176  0.889 -2.976 -2.158],6737795
True,810.5352,,-3.693565e+16,,0.4189424,284569270000.0,10.0,19100,-245.02869,1,1.0,4804.902290108453,-245.02869,11512.357,-1,4999.584,0.04728441,4804.9023,1.0,480.65,10.0,191,-25187222.0,100,1806.6726202964783,249.87895,23744052.0,232652.17,100.0,6.550443e+20,38168.555,100.0,1.0,[ 0.237  0.812 -2.947 -2.229],6785860
True,644.48785,,-8.465007e+20,,0.4189424,134445800000000.0,10.0,19200,-248.75912,1,1.0,4907.397919655052,-248.75912,5379791.5,-1,4999.5557,0.109909356,4907.398,1.0,490.85,10.0,192,-25941072.0,100,1820.7737176418304,,24497918.0,209081280.0,100.0,3.4407264e+29,26720038.0,100.0,1.0,[ 0.219  0.718 -2.978 -2.304],6834945
True,1062.2332,,-1.0095941e+18,,0.4189424,17232495000.0,10.0,19300,-242.45258,1,1.0,4582.706836760572,-242.45258,744.1428,-1,4999.4463,0.028296918,4582.7065,1.0,458.56,10.0,193,-23572626.0,100,1834.4489703178406,269.79877,22129540.0,24962.303,100.0,4.8947124e+23,3049.6753,100.0,1.0,[ 0.287  0.703 -2.964 -2.543],6880801
True,1105.3749,,-70099330000000.0,,0.4189424,7849971700.0,10.0,19400,-245.89609,1,1.0,4712.882826651375,-245.89609,314.1959,-1,4999.6025,0.04893299,4712.8823,1.0,471.45,10.0,194,-24876294.0,100,1847.2882459163666,,23433116.0,8526.236,100.0,2358901800000000.0,1182.7946,100.0,1.0,[ 0.183  0.64  -2.99  -2.553],6927946
True,1397.8123,,-122097780000000.0,,0.4189424,78234230000.0,10.0,19500,-237.45706,1,1.0,4298.844487891114,-237.45706,3182.6575,-1,4999.4497,0.06576219,4298.844,1.0,430.27,10.0,195,-21877030.0,100,1858.7439353466034,,20433944.0,302723.44,100.0,7149757000000000.0,30110.52,100.0,1.0,[ 0.296  0.68  -2.963 -2.53 ],6970973
True,1060.9525,,-3.2057913e+20,,0.4189424,645477560000.0,10.0,19600,-244.41895,1,1.0,4755.859075967404,-244.41895,25839.703,-1,4999.614,0.03150782,4755.859,1.0,475.72,10.0,196,-25187000.0,100,1872.9621977806091,,23743816.0,1016316.7,100.0,4.934531e+28,127276.27,100.0,1.0,[ 0.183  0.724 -2.992 -2.517],7018545
True,700.95355,,-793093800000000.0,,0.4189424,211327040000.0,10.0,19700,-254.22565,1,1.0,4843.1346941257,-254.22565,8471.888,-1,4999.597,0.047713473,4843.135,1.0,484.45,10.0,197,-25390464.0,100,1887.2855744361877,909.5266,23947288.0,368715.12,100.0,3.0185535e+17,42995.99,100.0,1.0,[ 0.204  0.839 -2.979 -2.475],7066990
True,475.5416,,-311682250000000.0,,0.4189424,172012630000.0,10.0,19800,-260.0411,1,1.0,4951.398046284846,-260.0411,6883.8906,-1,4999.625,0.012768828,4951.398,1.0,495.23,10.0,198,-26185674.0,100,1901.1862304210663,219.81955,24742482.0,371029.06,100.0,4.6592527e+16,38540.332,100.0,1.0,[ 0.164  0.768 -2.994 -2.568],7116513
True,698.5023,,-6.848423e+18,,0.4189424,126356360000.0,10.0,19900,-250.40526,1,1.0,4899.496709230452,-250.40526,5056.2915,-1,4999.635,0.049413193,4899.4966,1.0,490.04,10.0,199,-25936174.0,100,1914.2915980815887,9.979773,24492976.0,301515.66,100.0,2.2519013e+25,30694.994,100.0,1.0,[ 0.119  0.85  -2.992 -2.486],7165517
True,496.4402,,-4.6935062e+20,,0.4189424,13439093000.0,10.0,20000,-244.99585,1,1.0,4949.498201818696,-244.99585,537.74786,-1,4999.705,0.09933725,4949.498,1.0,495.02,10.0,200,-26187222.0,100,1927.6594896316528,9.980989,24743984.0,19235.879,100.0,1.0576416e+29,2118.6653,100.0,1.0,[ 0.039  0.65  -2.967 -2.362],7215019
True,955.6633,,-3.2187763e+16,,0.4189424,112339460000.0,10.0,20100,-250.29468,1,1.0,4114.761967404719,-250.29468,10802.963,-1,4999.652,0.07171827,4114.762,1.0,412.13,10.0,201,-19287760.0,100,1938.6818137168884,9.981323,17844558.0,291855.75,100.0,4.974401e+20,33482.133,100.0,1.0,[-0.064  0.667 -2.976 -2.293],7256232
True,52.732048,,-4.375884e+20,,0.4189424,3236035300000.0,10.0,20200,-256.9166,1,1.0,4994.141317809061,-256.9166,129482.99,-1,4999.6426,0.1118755,4994.141,1.0,499.48,10.0,202,-26387432.0,100,1952.4154877662659,4469.466,24944228.0,11453950.0,100.0,9.193842e+28,1142519.4,100.0,1.0,[-0.01   0.697 -2.978 -2.282],7306180
True,0.1674989,,-1.5189939e+16,,0.4189424,89555210000.0,10.0,20300,-259.51355,1,1.0,4999.381344824259,-259.51355,3583.474,-1,4999.681,0.008339828,4999.3813,1.0,500.0,10.0,203,-26437038.0,100,1965.181696653366,4998.9565,24993812.0,297984.7,100.0,1.1077939e+20,29694.78,100.0,1.0,[ 0.05   0.688 -2.973 -2.296],7356180
True,491.44974,,-7167099400000000.0,,0.4189424,11012740000.0,10.0,20400,-252.7377,1,1.0,4800.381778240148,-252.7377,442.8716,-1,4999.699,0.029703824,4800.382,1.0,480.26,10.0,204,-24728420.0,100,1977.6008729934692,2849.6533,23285186.0,20175.645,100.0,2.4662165e+19,2354.0083,100.0,1.0,[-0.027  0.623 -2.973 -2.37 ],7404206
True,1087.4803,,-515948020000.0,,0.4189424,2783443500.0,10.0,20500,-244.9515,1,1.0,3660.1232920814855,-244.9515,279.70764,-1,4999.671,0.05261131,3660.1235,1.0,366.77,10.0,205,-16022326.0,100,1987.6583497524261,,14579115.0,5494.2104,100.0,126435475000.0,719.3241,100.0,1.0,[-0.071  0.667 -2.976 -2.366],7440883
True,447.58002,,-1.1730845e+22,,0.4189424,802449400000.0,10.0,20600,-245.31099,1,1.0,4841.668722485349,-245.31099,32823.96,-1,4999.6797,0.04306871,4841.669,1.0,484.38,10.0,206,-25085308.0,100,2000.2960727214813,2429.786,23642084.0,3024177.2,100.0,6.6071046e+31,301248.47,100.0,1.0,[-0.034  0.715 -2.979 -2.352],7489321
True,1008.3699,,-6.556525e+17,,0.4189424,26508157000.0,10.0,20700,-268.5256,1,1.0,3388.6362419071897,-268.5256,3445.213,-1,4999.6978,0.014516303,3388.6362,1.0,339.75,10.0,207,-13942888.0,100,2009.4992599487305,1679.7413,12499664.0,61582.758,100.0,2.063924e+23,9452.61,100.0,1.0,[-0.094  0.699 -2.979 -2.361],7523296
True,240.10625,,-4.594335e+19,,0.4189424,19789713000.0,10.0,20800,-252.36661,1,1.0,4933.582801391877,-252.36661,793.9111,-1,4999.663,0.14354143,4933.583,1.0,493.51,10.0,208,-25841106.0,100,2022.6248123645782,3699.7874,24397890.0,36267.88,100.0,1.0134531e+27,4359.5273,100.0,1.0,[-0.032  0.709 -2.979 -2.356],7572647
True,983.8827,,-4.9335854e+20,,0.4189424,177092950000.0,10.0,20900,-243.8018,1,1.0,3716.609321131406,-243.8018,20389.318,-1,4999.659,0.027829321,3716.6094,1.0,372.47,10.0,209,-16224415.0,100,2032.6479513645172,1909.5571,14781210.0,527491.5,100.0,1.168651e+29,71059.04,100.0,1.0,[-0.086  0.699 -2.993 -2.383],7609894
True,326.29343,,-152000640000.0,,0.4189424,411917700.0,10.0,21000,-241.89182,1,1.0,4941.271823329362,-241.89182,26.758816,-1,4999.6855,0.25540656,4941.272,1.0,494.23,10.0,210,-25965862.0,100,2046.4789004325867,2259.7039,24522634.0,998.78534,100.0,11032764000.0,121.05583,100.0,1.0,[-0.025  0.712 -2.992 -2.38 ],7659317
True,699.22107,,-29904037000000.0,,0.4189424,241919820.0,10.0,21100,-254.27434,1,1.0,4899.534086967839,-254.27434,9.70051,-1,4999.663,0.026922118,4899.534,1.0,490.03,10.0,211,-25937556.0,100,2060.427397251129,,24494342.0,212.35861,100.0,429349530000000.0,23.514515,100.0,1.0,[ 0.005  0.707 -2.995 -2.388],7708320
True,430.74176,,-22677928000.0,,0.4189424,480729800.0,10.0,21200,-239.51337,1,1.0,4794.599471430484,-239.51337,24.964571,-1,4999.6914,0.06818806,4794.5996,1.0,479.77,10.0,212,-24616952.0,100,2073.7219886779785,3139.5378,23173722.0,401.31674,100.0,236561870.0,67.530815,100.0,1.0,[-0.049  0.737 -2.992 -2.382],7756297
True,497.4404,,-1.3475467e+22,,0.4189424,11205038000.0,10.0,21300,-245.14473,1,1.0,4949.469560325363,-245.14473,448.31128,-1,4999.698,0.37101376,4949.4697,1.0,495.01,10.0,213,-26187932.0,100,2087.1951744556427,,24744696.0,24283.059,100.0,8.71834e+31,2710.078,100.0,1.0,[-0.018  0.738 -2.992 -2.383],7805798
True,969.119,,-1.126594e+19,,0.4189424,258615570000.0,10.0,21400,-242.68622,1,1.0,4226.629727162388,-242.68622,20884.139,-1,4999.641,0.06174582,4226.63,1.0,423.27,10.0,214,-20246788.0,100,2098.924597978592,9.98033,18803590.0,484578.12,100.0,6.093976e+25,71981.12,100.0,1.0,[-0.077  0.752 -3.006 -2.377],7848125
True,496.44327,,-1.1819509e+19,,0.4189424,1674224100000.0,10.0,21500,-266.08682,1,1.0,4949.528782178985,-266.08682,66985.01,-1,4999.6455,0.07267891,4949.5283,1.0,495.02,10.0,215,-26187496.0,100,2111.7190482616425,9.981314,24744290.0,3051619.2,100.0,6.7075377e+25,375282.84,100.0,1.0,[-0.015  0.757 -3.005 -2.382],7897627
True,0.13475697,,-1.1340762e+18,,0.4189424,1148476300000000.0,10.0,21600,-239.841,1,1.0,4999.374354543166,-239.841,45951064.0,-1,4999.651,0.030286908,4999.374,1.0,500.0,10.0,216,-26436950.0,100,2125.6160202026367,4998.971,24993742.0,4594137600.0,100.0,6.162643e+23,457109900.0,100.0,1.0,[ 0.047  0.761 -2.997 -2.375],7947627
True,497.4216,,-15496441000000.0,,0.4189424,32962994000.0,10.0,21700,-261.04752,1,1.0,4949.281883318766,-261.04752,1319.0258,-1,4999.657,0.06324674,4949.2817,1.0,495.01,10.0,217,-26186030.0,100,2139.0160944461823,,24742818.0,50130.64,100.0,114808660000000.0,5354.882,100.0,1.0,[ 0.148  0.833 -3.003 -2.37 ],7997128
True,498.68234,,-201703050000.0,,0.4189424,1067515700.0,10.0,21800,-241.20949,1,1.0,4945.190518628139,-241.20949,42.98376,-1,4999.6074,0.020983608,4945.1904,1.0,494.61,10.0,218,-26146776.0,100,2151.59397482872,,24703592.0,1924.2987,100.0,19328287000.0,196.19261,100.0,1.0,[ 0.143  0.768 -3.008 -2.476],8046589
