Inner Iteration,EmpiricalD2Harmonic,EmpiricalD2Arithmetic,InitialReturnMin,Bound,ESSRenyiHarmonic,LearnableVariance,WReturnMean,TimestepsSoFar,MeanD2-0,InitialReturnStd,EpLenMean,MinBehavPdf,MinTargetPdf,MinIW,EpRewMean,MeanIW,ReturnMeanIW,EpThisIter,ESSRenyiArithmetic,Weights,InitialReturnMax,ReturnStepMaxmin,MeanEntropy,Iteration,StdWReturnMean,InitialBound,TimeElapsed,MaxIW,EpisodesSoFar,DivergenceHarmonic,ReturnStepMax,StdIW,VarianceInitializer,InitialReturnMean,Penalization
1,1.0,1.0,39.92672,-4.5918394e+19,100.0,,24223420.0,4409409,1.0,723.6258,486.95,-253.94339,-253.94339,0.023194155,4868.242607529606,331019.2,8271307500000.0,100,100.0,[ 0.047  0.462 -2.342 -2.121],4999.527,10.0,0.4189424,142,,-25666556.0,4451.878129959106,27843786.0,14200,1.01246224e+27,10.0,2795034.5,-1,4868.2427,True
1,1.0,1.0,29.941801,-2.6105748e+17,100.0,,23534036.0,4457345,1.0,760.2668,479.36,-253.88031,-253.88031,0.0893175,4791.245139269398,16459.463,346659980000.0,100,100.0,[-0.023  0.56  -2.359 -2.092],4999.575,10.0,0.4189424,143,,-24977200.0,4499.001821041107,559570.25,14300,3.2723515e+22,10.0,70754.2,-1,4791.245,True
1,1.0,1.0,,-1.7902761e+23,100.0,,23491490.0,4504620,1.0,1075.5913,472.75,-255.35707,-255.35707,0.036872365,4725.948955239139,107102.11,2675393700000.0,100,100.0,[ 0.023  0.593 -2.355 -2.066],4999.6494,10.0,0.4189424,144,,-24934698.0,4555.350638151169,9587088.0,14400,1.5388742e+34,10.0,956880.25,-1,4725.949,True
1,1.0,1.0,,-9.260576e+22,100.0,,20442768.0,4548804,1.0,979.52844,441.84,-256.6198,-256.6198,0.02892644,4413.988237355093,141598.9,1693864700000.0,100,100.0,[-0.029  0.488 -2.354 -2.11 ],4999.6484,10.0,0.4189424,145,,-21885972.0,4607.397984743118,6482594.5,14500,4.1175554e+33,10.0,714330.3,-1,4413.9883,True
1,1.0,1.0,,-384550940000000.0,100.0,,24296222.0,4597577,1.0,720.34076,487.73,-244.18053,-244.18053,0.1833963,4876.2004157871925,10.169723,237972830.0,100,100.0,[ 0.031  0.478 -2.356 -2.123],4999.6885,10.0,0.4189424,146,,-25739452.0,4658.122755765915,76.153305,14600,7.0999726e+16,10.0,14.478706,-1,4876.2007,True
1,1.0,1.0,19.961285,-3.940058e+22,100.0,,19740850.0,4640570,1.0,1139.488,429.93,-240.17477,-240.17477,0.061171897,4294.4635484365745,164147.12,2283571500000.0,100,100.0,[-0.03   0.486 -2.362 -2.128],4999.7354,10.0,0.4189424,147,,-21184102.0,4709.316210985184,2990085.0,14700,7.453125e+32,10.0,494206.12,-1,4294.4634,True
1,1.0,1.0,339.72958,-5.3206523e+16,100.0,,24742624.0,4690105,1.0,463.60535,495.35,-244.66005,-244.66005,0.037312694,4952.544059094145,8214.968,205255790000.0,100,100.0,[ 0.032  0.485 -2.359 -2.136],4999.6616,10.0,0.4189424,148,,-26185840.0,4773.817472219467,585637.6,14800,1.359206e+21,10.0,58512.1,-1,4952.544,True
1,1.0,1.0,9.980209,-300912350000.0,100.0,,22477740.0,4736846,1.0,811.1711,467.41,-237.89021,-237.89021,0.16535641,4671.160698882784,60.55813,997803900.0,100,100.0,[-0.013  0.444 -2.385 -2.242],4999.668,10.0,0.4189424,149,,-23920956.0,4826.589277982712,833.3839,14900,43186850000.0,10.0,139.82994,-1,4671.1606,True
1,1.0,1.0,369.75815,-87165830000000.0,100.0,,23897046.0,4785000,1.0,849.21643,481.54,-261.0734,-261.0734,0.013877363,4814.133306990847,27.736618,682108540.0,100,100.0,[ 0.017  0.44  -2.385 -2.233],4999.6377,10.0,0.4189424,150,,-25340246.0,4879.418004512787,386.30783,15000,3647983600000000.0,10.0,60.934795,-1,4814.1333,True
1,1.0,1.0,,-59259814000.0,100.0,,17602308.0,4824855,1.0,1327.2466,398.55,-243.43701,-243.43701,0.09630153,3980.0409512700885,23.885752,233517580.0,100,100.0,[-0.025  0.395 -2.386 -2.244],4999.623,10.0,0.4189424,151,,-19045492.0,4932.398974657059,344.57635,15100,1672874500.0,10.0,45.680096,-1,3980.041,True
1,1.0,1.0,3069.3774,-1.4851949e+23,100.0,,24828280.0,4874656,1.0,192.09882,498.01,-243.5535,-243.5535,0.032964535,4979.09416699928,2554505.5,56807160000000.0,100,100.0,[ 0.006  0.398 -2.385 -2.244],4999.6606,10.0,0.4189424,152,,-26271494.0,5006.000225305557,205915170.0,15200,1.0590735e+34,10.0,20927482.0,-1,4979.094,True
1,1.0,1.0,,-9.890913e+22,100.0,,23048962.0,4921143,1.0,1206.3428,464.87,-265.93353,-265.93353,0.007297474,4646.901980680255,393431.12,9310380000000.0,100,100.0,[ 0.068  0.41  -2.383 -2.239],4999.5415,10.0,0.4189424,153,,-24492106.0,5052.0799107551575,25863916.0,15300,4.6975702e+33,10.0,2606589.2,-1,4646.902,True
1,1.0,1.0,,-24084260000.0,100.0,,15560896.0,4958403,1.0,1315.274,372.6,-243.06757,-243.06757,0.105779454,3718.998590975136,15.077446,172924380.0,100,100.0,[-0.027  0.359 -2.391 -2.302],4999.627,10.0,0.4189424,154,,-17004080.0,5096.347350358963,170.08383,15400,274522880.0,10.0,24.349262,-1,3718.998,True
1,1.0,1.0,,-1.550588e+24,100.0,,23347222.0,5005813,1.0,941.4152,474.1,-251.85764,-251.85764,0.19680353,4739.299328565443,765265100.0,9595711000000000.0,100,100.0,[ 0.003  0.369 -2.391 -2.302],4999.6113,10.0,0.4189424,155,,-24790404.0,5163.216399908066,76429255000.0,15500,1.154434e+36,10.0,7604519000.0,-1,4739.299,True
1,1.0,1.0,9.983192,-532214320000.0,100.0,,23794878.0,5053873,1.0,844.5102,480.6,-255.27306,-255.27306,0.0675955,4804.339791423202,159.02077,3968241700.0,100,100.0,[ 0.064  0.377 -2.395 -2.307],4999.5996,10.0,0.4189424,156,,-25238056.0,5215.707775354385,5896.2266,15600,133984020000.0,10.0,740.6549,-1,4804.34,True
1,1.0,1.0,499.4563,-1.9391034e+16,100.0,,24307050.0,5102784,1.0,629.9774,489.11,-237.9461,-237.9461,0.024879519,4889.803782663212,3647.4075,91142650000.0,100,100.0,[ 0.045  0.325 -2.399 -2.335],4999.6494,10.0,0.4189424,157,,-25750254.0,5257.538706302643,156667.9,15700,1.8053481e+20,10.0,20158.799,-1,4889.8037,True
1,1.0,1.0,369.69934,-1429621700000.0,100.0,,19282300.0,5144320,1.0,1438.5211,415.36,-247.32196,-247.32196,0.059532788,4148.850263467697,70.57408,1415470500.0,100,100.0,[ 0.104  0.345 -2.398 -2.331],4999.3945,10.0,0.4189424,158,,-20725354.0,5298.257536172867,1765.2969,15800,979565350000.0,10.0,223.23805,-1,4148.85,True
1,1.0,1.0,,-1885752900000000.0,100.0,,23257392.0,5191718,1.0,900.567,473.98,-240.61961,-240.61961,0.046386827,4737.7603900328595,2609.2783,59540283000.0,100,100.0,[ 0.079  0.402 -2.403 -2.325],4999.52,10.0,0.4189424,159,,-24700522.0,5351.898984670639,129214.1,15900,1.7074584e+18,10.0,14194.848,-1,4737.7607,True
1,1.0,1.0,9.980552,-599350440000.0,100.0,,23071188.0,5238669,1.0,1021.68964,469.51,-250.76384,-250.76384,0.032434653,4693.329027503427,3.9485724,96473144.0,100,100.0,[ 0.006  0.402 -2.433 -2.228],4999.5713,10.0,0.4189424,160,,-24514348.0,5405.754649877548,38.047085,16000,172429690000.0,10.0,5.2867327,-1,4693.329,True
1,1.0,1.0,9.980451,-60991070000.0,100.0,,17721892.0,5278777,1.0,1295.1161,401.08,-244.62433,-244.62433,0.07819231,4005.5668534680094,26.856977,352729920.0,100,100.0,[-0.024  0.405 -2.434 -2.223],4999.6406,10.0,0.4189424,161,,-19165088.0,5453.840361118317,281.18353,16100,1765471200.0,10.0,55.307503,-1,4005.567,True
1,1.0,1.0,,-1.7744923e+21,100.0,,23690466.0,5326819,1.0,789.9216,480.42,-241.06758,-241.06758,0.044749193,4802.75840817421,1002152.56,7574146500000.0,100,100.0,[ 0.007  0.41  -2.434 -2.224],4999.623,10.0,0.4189424,162,,-25133656.0,5507.872926950455,68972940.0,16200,1.5118911e+30,10.0,7217946.0,-1,4802.7583,True
1,1.0,1.0,,-180454920000.0,100.0,,23807600.0,5374687,1.0,952.6831,478.68,-258.382,-258.382,0.0778946,4785.393935489981,19.54744,484578300.0,100,100.0,[ 0.069  0.411 -2.433 -2.222],4999.666,10.0,0.4189424,163,,-25250816.0,5573.98130273819,642.77185,16300,15551031000.0,10.0,73.54231,-1,4785.3936,True
1,1.0,1.0,19.9613,-253379300000.0,100.0,,24179540.0,5423167,1.0,828.97644,484.8,-243.78659,-243.78659,0.050062835,4846.88939518751,11976.73,221901800000.0,100,100.0,[ 0.016  0.385 -2.442 -2.242],4999.6396,10.0,0.4189424,164,,-25622740.0,5640.1128306388855,1189972.6,16400,475736800.0,10.0,118394.99,-1,4846.889,True
1,1.0,1.0,,-1.9078405e+22,100.0,,24287844.0,5471887,1.0,750.0653,487.2,-246.48451,-246.48451,0.030988112,4870.856847901658,1992752.4,49802000000000.0,100,100.0,[ 0.045  0.397 -2.472 -2.287],4999.62,10.0,0.4189424,165,,-25731034.0,5689.740993738174,142281140.0,16500,1.7476615e+32,10.0,14595473.0,-1,4870.857,True
1,1.0,1.0,,-11332869000.0,100.0,,24138780.0,5520402,1.0,783.6125,485.15,-255.07913,-255.07913,0.21470663,4850.230096298917,70.3774,1240291100.0,100,100.0,[-4.743e-04  5.095e-01 -2.471e+00 -2.256e+00],4999.62,10.0,0.4189424,166,,-25581970.0,5751.2029185295105,5001.925,16600,48907724.0,10.0,503.6932,-1,4850.23,True
1,1.0,1.0,4998.2627,-3.8288807e+22,100.0,,24992164.0,5570402,1.0,0.25131536,500.0,-255.57272,-255.57272,0.005775244,4999.2164795765675,139357.14,3483028200000.0,100,100.0,[ 0.026  0.525 -2.474 -2.256],4999.6113,10.0,0.4189424,167,,-26435350.0,5804.314568758011,6313900.0,16700,7.039145e+32,10.0,700814.5,-1,4999.217,True
1,1.0,1.0,689.5708,-2.400089e+19,100.0,,24507112.0,5619580,1.0,577.38367,491.78,-265.74042,-265.74042,0.050469343,4916.679661110581,192039.78,4798846000000.0,100,100.0,[ 0.087  0.613 -2.484 -2.191],4999.595,10.0,0.4189424,168,,-25950288.0,5869.933726787567,16391012.0,16800,2.7658995e+26,10.0,1632455.0,-1,4916.6797,True
1,1.0,1.0,,-1.514858e+20,100.0,,24497086.0,5668653,1.0,652.1508,490.73,-248.72392,-248.72392,0.020770812,4906.300424582398,54198984.0,1354270600000000.0,100,100.0,[ 0.044  0.526 -2.495 -2.27 ],4999.578,10.0,0.4189424,169,,-25940252.0,5935.942977905273,5368305000.0,16900,1.1018536e+28,10.0,534109340.0,-1,4906.3003,True
1,1.0,1.0,3118.8447,-1.0023821e+20,100.0,,24839276.0,5718466,1.0,187.09244,498.13,-241.69246,-241.69246,0.16809884,4980.388873746451,2034.7008,50802524000.0,100,100.0,[ 0.039  0.647 -2.507 -2.241],4999.6,10.0,0.4189424,170,,-26282456.0,6011.761346101761,153942.73,17000,4.8244384e+27,10.0,15325.393,-1,4980.3887,True
1,1.0,1.0,279.77002,-2.4245973e+22,100.0,,22726916.0,5765673,1.0,685.81934,472.07,-243.1879,-243.1879,0.11331175,4717.686719797667,71727.01,1082868700000.0,100,100.0,[-0.048  0.678 -2.505 -2.157],4999.6475,10.0,0.4189424,171,,-24170122.0,6079.055468320847,2808453.5,17100,2.8225582e+32,10.0,318440.38,-1,4717.6865,True
1,1.0,1.0,9.980194,-2.3125215e+23,100.0,,24742088.0,5815175,1.0,496.42123,495.02,-266.49985,-266.49985,0.13298118,4949.308356418519,836287940.0,2.0902002e+16,100,100.0,[ 0.009  0.7   -2.513 -2.148],4999.666,10.0,0.4189424,172,,-26185306.0,6159.647476434708,83516950000.0,17200,2.567608e+34,10.0,8309722600.0,-1,4949.3086,True
1,1.0,1.0,479.56445,-1.604193e+19,100.0,,24120536.0,5863744,1.0,737.539,485.69,-247.37865,-247.37865,0.020201921,4855.571424553906,26927.96,672900250000.0,100,100.0,[ 0.076  0.79  -2.496 -2.096],4999.5806,10.0,0.4189424,173,,-25563704.0,6230.981029510498,1969371.6,17300,1.2356632e+26,10.0,197896.62,-1,4855.5713,True
1,1.0,1.0,209.84145,-268784470000.0,100.0,,21562768.0,5908666,1.0,1187.0751,449.22,-244.02592,-244.02592,0.020613575,4489.278546138242,3900.4026,79670075000.0,100,100.0,[ 0.126  0.875 -2.514 -2.022],4999.549,10.0,0.4189424,174,,-23005916.0,6282.980540752411,369300.7,17400,17173042000.0,10.0,36735.613,-1,4489.279,True
1,1.0,1.0,9.984897,-21929470000000.0,100.0,,23596008.0,5956390,1.0,914.34875,477.24,-250.87216,-250.87216,0.06104136,4770.74169621694,20917.625,522452630000.0,100,100.0,[ 0.03   0.941 -2.553 -1.999],4999.49,10.0,0.4189424,175,,-25039124.0,6354.921575546265,792499.2,17500,220054710000000.0,10.0,110034.02,-1,4770.7417,True
1,1.0,1.0,409.8593,-4.8907844e+17,100.0,,24473730.0,6005483,1.0,619.9941,490.93,-244.11269,-244.11269,0.041387185,4908.089078403672,4255.2515,106327106000.0,100,100.0,[ 0.036  0.894 -2.545 -2.114],4999.5493,10.0,0.4189424,176,,-25916882.0,6408.066095352173,287998.12,17600,1.1485624e+23,10.0,29437.074,-1,4908.089,True
1,1.0,1.0,3809.2021,-1578914000000000.0,100.0,,24425270.0,6054884,1.0,202.04936,494.01,-266.0842,-266.0842,0.06921538,4938.060935617314,7991.0063,177584210000.0,100,100.0,[-0.047  0.848 -2.526 -2.194],4999.6465,10.0,0.4189424,177,,-25868478.0,6472.242954492569,360877.97,17700,1.1966947e+18,10.0,41335.71,-1,4938.061,True
1,1.0,1.0,,-57372060000.0,100.0,,24100814.0,6103331,1.0,800.39764,484.47,-252.63261,-252.63261,0.087504454,4843.570591218154,28.875217,720978750.0,100,100.0,[-8.419e-04  8.136e-01 -2.522e+00 -2.170e+00],4999.6094,10.0,0.4189424,178,,-25543998.0,6522.79558300972,764.4761,17800,1540967200.0,10.0,115.76237,-1,4843.571,True
1,1.0,1.0,,-4243996200000000.0,100.0,,24491682.0,6152336,1.0,697.7883,490.05,-251.56953,-251.56953,0.005976052,4899.466770879084,81850.56,2045248500000.0,100,100.0,[ 0.047  0.793 -2.533 -2.203],4999.63,10.0,0.4189424,179,,-25934880.0,6577.15225148201,6229875.5,17900,8.639749e+18,10.0,630741.9,-1,4899.467,True
1,1.0,1.0,1029.3333,-1.8022403e+17,100.0,,24112796.0,6200976,1.0,683.00116,486.4,-243.53377,-243.53377,0.07132539,4862.746674602083,6002.155,149919170000.0,100,100.0,[ 0.035  0.892 -2.537 -2.128],4999.5864,10.0,0.4189424,180,,-25555968.0,6628.08141875267,320169.28,18000,1.5595868e+22,10.0,33737.312,-1,4862.7466,True
1,1.0,1.0,19.962883,-277849000000.0,100.0,,24486782.0,6250004,1.0,677.74536,490.28,-243.7006,-243.7006,0.09559878,4901.779444028661,8.882683,221458080.0,100,100.0,[-0.003  0.794 -2.543 -2.195],4999.6035,10.0,0.4189424,181,,-25929964.0,6693.42991399765,156.7125,18100,37008732000.0,10.0,21.104382,-1,4901.78,True
1,1.0,1.0,3009.64,-5.0598744e+20,100.0,,24009420.0,6298894,1.0,353.72513,488.9,-246.6478,-246.6478,0.12513413,4887.156641025317,94208.88,1818676200000.0,100,100.0,[-0.037  0.746 -2.546 -2.215],4999.63,10.0,0.4189424,182,,-25452618.0,6766.624429941177,5152154.5,18200,1.2292758e+29,10.0,542534.1,-1,4887.1567,True
1,1.0,1.0,,-244233150000000.0,100.0,,24492650.0,6347897,1.0,699.19666,490.03,-247.95695,-247.95695,0.01601912,4899.364850432216,3923.8203,98054490000.0,100,100.0,[ 0.012  0.773 -2.555 -2.19 ],4999.6064,10.0,0.4189424,183,,-25935834.0,6848.282442569733,166868.84,18300,2.861794e+16,10.0,18751.346,-1,4899.3647,True
1,1.0,1.0,9.979476,-3369176000000000.0,100.0,,24583088.0,6397220,1.0,514.62354,493.23,-253.59778,-253.59778,0.0328962,4931.353956580005,42.621876,1062616100.0,100,100.0,[-0.024  0.702 -2.557 -2.287],4999.661,10.0,0.4189424,184,,-26026302.0,6908.857644081116,885.88806,18400,5.450121e+18,10.0,122.08976,-1,4931.354,True
1,1.0,1.0,,-3.1496988e+19,100.0,,18634700.0,6439230,1.0,1019.8928,420.1,-250.1648,-250.1648,0.09253318,4194.582142056963,33216.703,475499800000.0,100,100.0,[-0.065  0.667 -2.561 -2.317],4999.6377,10.0,0.4189424,185,,-20077896.0,6944.122542619705,790952.9,18500,4.76327e+26,10.0,114075.61,-1,4194.582,True
1,1.0,1.0,19.96239,-8276527600000000.0,100.0,,24244828.0,6487792,1.0,819.5976,485.62,-252.22385,-252.22385,0.28512666,4855.212668150818,30967.01,773897300000.0,100,100.0,[-0.005  0.683 -2.565 -2.315],4999.62,10.0,0.4189424,186,,-25688018.0,6989.435080289841,2402197.5,18600,3.2884277e+19,10.0,242769.3,-1,4855.213,True
1,1.0,1.0,9.979076,-228650630000.0,100.0,,24743048.0,6537294,1.0,496.43097,495.02,-247.49394,-247.49394,0.14465399,4949.404468147663,157.56479,3937975600.0,100,100.0,[ 0.016  0.58  -2.576 -2.382],4999.6494,10.0,0.4189424,187,,-26186256.0,7042.239708900452,7299.5566,18700,24244773000.0,10.0,790.9739,-1,4949.4043,True
1,1.0,1.0,,-5.5497422e+23,100.0,,24091682.0,6585740,1.0,796.0495,484.46,-255.74492,-255.74492,0.0035522743,4843.344811752992,111348.15,2780261800000.0,100,100.0,[ 0.07   0.61  -2.576 -2.39 ],4999.585,10.0,0.4189424,188,,-25534850.0,7103.014924526215,9896246.0,18800,1.4788738e+35,10.0,987550.3,-1,4843.3447,True
1,1.0,1.0,,-82681220000000.0,100.0,,24743008.0,6635241,1.0,497.42352,495.01,-248.7915,-248.7915,0.026543584,4949.300884709479,10278.36,256867780000.0,100,100.0,[ 0.009  0.718 -2.581 -2.375],4999.6006,10.0,0.4189424,189,,-26186186.0,7164.658987998962,519971.66,18900,3262053200000000.0,10.0,57786.65,-1,4949.301,True
1,1.0,1.0,9.980058,-23819096000.0,100.0,,24493464.0,6684275,1.0,677.841,490.34,-238.97743,-238.97743,0.039437734,4902.4478594866905,82.81578,2069105800.0,100,100.0,[ 0.006  0.794 -2.597 -2.277],4999.6743,10.0,0.4189424,190,,-25936686.0,7231.7411522865295,4795.208,19000,227128910.0,10.0,510.13055,-1,4902.4478,True
1,1.0,1.0,,-17770832000000.0,100.0,,24489582.0,6733474,1.0,543.39557,491.99,-255.01141,-255.01141,0.13543445,4918.770468069101,267.95187,6664070000.0,100,100.0,[ 0.058  0.769 -2.585 -2.297],4999.557,10.0,0.4189424,191,,-25932736.0,7298.186537742615,5409.196,19100,151525170000000.0,10.0,721.2102,-1,4918.7705,True
1,1.0,1.0,2819.3381,-6.25644e+21,100.0,,24761014.0,6783193,1.0,225.70776,497.19,-244.66924,-244.66924,0.035568185,4970.92269784444,663.0504,16491107000.0,100,100.0,[ 0.009  0.81  -2.585 -2.19 ],4999.628,10.0,0.4189424,192,,-26204210.0,7362.43449306488,20046.148,19200,1.8794252e+31,10.0,2353.0322,-1,4970.9233,True
1,1.0,1.0,,-2.5635316e+19,100.0,,21251826.0,6828631,1.0,804.201,454.38,-257.79962,-257.79962,0.054712113,4539.282460828814,25359.94,311227320000.0,100,100.0,[-0.068  0.777 -2.548 -2.276],4999.624,10.0,0.4189424,193,,-22695016.0,7414.36634016037,686636.25,19300,3.1553628e+26,10.0,85711.945,-1,4539.2827,True
1,1.0,1.0,,-2.8727163e+22,100.0,,24492866.0,6877634,1.0,699.19977,490.03,-254.26884,-254.26884,0.122104906,4899.386373341937,17569576.0,439092360000000.0,100,100.0,[-0.012  0.801 -2.547 -2.264],4999.585,10.0,0.4189424,194,,-25936036.0,7460.351851224899,1723633200.0,19400,3.962515e+32,10.0,171496200.0,-1,4899.3867,True
1,1.0,1.0,9.979953,-1.3989652e+17,100.0,,24242698.0,6926165,1.0,837.13934,485.31,-251.40515,-251.40515,0.13857849,4851.999035165946,39.912785,994781000.0,100,100.0,[ 0.045  0.898 -2.548 -2.209],4999.5664,10.0,0.4189424,195,,-25685858.0,7512.8777821063995,1160.7878,19500,9.397356e+21,10.0,134.32942,-1,4851.9985,True
1,1.0,1.0,279.7812,-86447340000000.0,100.0,,23162598.0,6973882,1.0,647.7338,477.17,-253.89896,-253.89896,0.05671478,4768.966223249159,1237.4867,30169872000.0,100,100.0,[-0.066  0.848 -2.576 -2.203],4999.6914,10.0,0.4189424,196,,-24605830.0,7565.061677455902,34005.08,19600,3585489400000000.0,10.0,4363.5967,-1,4768.9663,True
1,1.0,1.0,9.980274,-1.4407491e+22,100.0,,21094092.0,7018779,1.0,987.245,448.97,-247.23657,-247.23657,0.003711068,4485.469817955324,7666888.5,105100070000000.0,100,100.0,[-0.087  0.952 -2.583 -2.137],4999.6616,10.0,0.4189424,197,,-22537304.0,7611.054286956787,389425000.0,19700,9.966336e+31,10.0,42884190.0,-1,4485.47,True
1,1.0,1.0,4998.6094,-317336200000.0,100.0,,24992568.0,7068779,1.0,0.2051675,500.0,-256.26135,-256.26135,0.026174365,4999.25683887377,574.5576,14359494000.0,100,100.0,[-0.02   0.875 -2.612 -2.204],4999.6406,10.0,0.4189424,198,,-26435772.0,7675.577437162399,48644.664,19800,44074213000.0,10.0,4862.349,-1,4999.257,True
1,1.0,1.0,9.979786,-147907230000.0,100.0,,24608834.0,7118123,1.0,519.50446,493.44,-264.1653,-264.1653,0.040354498,4933.4521731549785,201.63391,5038827000.0,100,100.0,[ 0.013  0.912 -2.609 -2.167],4999.6226,10.0,0.4189424,199,,-26052028.0,7734.847215414047,14581.727,19900,9800420000.0,10.0,1469.7389,-1,4933.452,True
1,1.0,1.0,269.82263,-1.3009054e+17,100.0,,24330346.0,7167062,1.0,625.8449,489.39,-250.90848,-250.90848,0.090428285,4892.715344249542,179632.56,4487922000000.0,100,100.0,[ 0.073  0.913 -2.678 -2.082],4999.6035,10.0,0.4189424,200,,-25773528.0,7777.756352424622,17043954.0,20000,8.12532e+21,10.0,1695501.6,-1,4892.7153,True
1,1.0,1.0,209.86043,-179492370000000.0,100.0,,23888456.0,7215125,1.0,894.6255,480.63,-241.06049,-241.06049,0.007143454,4805.008104079902,1179.4209,29454520000.0,100,100.0,[ 0.104  0.816 -2.68  -2.155],4999.632,10.0,0.4189424,201,,-25331654.0,7826.664014339447,24165.516,20100,1.5463882e+16,10.0,4112.908,-1,4805.0083,True
1,1.0,1.0,,-22135190000.0,100.0,,23907770.0,7263216,1.0,890.33734,480.91,-251.67514,-251.67514,0.07399937,4807.813409249135,29.120346,720775740.0,100,100.0,[ 0.081  0.886 -2.698 -2.056],4999.5957,10.0,0.4189424,202,,-25350948.0,7868.795850753784,453.29657,20200,220188220.0,10.0,71.62099,-1,4807.814,True
1,1.0,1.0,9.982823,-1.376914e+21,100.0,,24265888.0,7312125,1.0,596.68097,489.09,-274.19498,-274.19498,0.017952066,4889.771115769174,286493.47,7159440000000.0,100,100.0,[-0.023  0.905 -2.732 -1.997],4999.6133,10.0,0.4189424,203,,-25709076.0,7921.671079874039,23661022.0,20300,9.103098e+29,10.0,2383139.0,-1,4889.7715,True
1,1.0,1.0,,-9.950553e+16,100.0,,24411316.0,7361164,1.0,611.7456,490.39,-256.1839,-256.1839,0.17792745,4902.762956311492,129.67973,3182945300.0,100,100.0,[ 0.027  1.009 -2.755 -1.953],4999.552,10.0,0.4189424,204,,-25854470.0,7969.980509757996,3486.4758,20400,4.754353e+21,10.0,415.9182,-1,4902.763,True
1,1.0,1.0,9.979221,-3.3027237e+17,100.0,,23391610.0,7409192,1.0,595.9266,480.28,-255.36855,-255.36855,0.06239173,4799.633689865862,28160.09,609805800000.0,100,100.0,[-0.081  0.97  -2.77  -2.002],4999.624,10.0,0.4189424,205,,-24834804.0,8028.394006967545,1651962.2,20500,5.2373882e+22,10.0,175948.1,-1,4799.634,True
1,1.0,1.0,4998.8633,-351265460000.0,100.0,,24992788.0,7459192,1.0,0.17812379,500.0,-251.41838,-251.41838,0.11012422,4999.278806808305,5.8113947,145240430.0,100,100.0,[-0.025  0.953 -2.769 -2.024],4999.639,10.0,0.4189424,206,,-26435992.0,8089.134958267212,39.52771,20600,59194085000.0,10.0,8.001276,-1,4999.279,True
1,1.0,1.0,,-975779800000000.0,100.0,,23871462.0,7507133,1.0,949.5893,479.41,-249.75014,-249.75014,0.059170537,4792.676089275094,2767.0283,61083124000.0,100,100.0,[-0.059  0.977 -2.778 -1.979],4999.6006,10.0,0.4189424,207,,-25314642.0,8137.261151790619,124780.81,20700,4.57119e+17,10.0,16189.495,-1,4792.6763,True
1,1.0,1.0,9.980692,-3.735687e+23,100.0,,24742550.0,7556635,1.0,496.4258,495.02,-247.35477,-247.35477,0.04907506,4949.3545301429185,6947664.5,173639420000000.0,100,100.0,[-0.011  0.938 -2.784 -1.978],4999.625,10.0,0.4189424,208,,-26185746.0,8190.043626785278,685467460.0,20800,6.700581e+34,10.0,68195896.0,-1,4949.3545,True
1,1.0,1.0,9.980216,-6.5074245e+17,100.0,,23962180.0,7604879,1.0,837.99677,482.44,-266.16388,-266.16388,0.09462353,4822.856048474901,8608.605,211665350000.0,100,100.0,[ 0.11   0.967 -2.786 -1.968],4999.537,10.0,0.4189424,209,,-25405324.0,8242.510967254639,230229.58,20900,2.0333871e+23,10.0,29728.793,-1,4822.8564,True
1,1.0,1.0,,-3.8725517e+18,100.0,,20497008.0,7647612,1.0,1504.9258,427.33,-268.73355,-268.73355,0.09819492,4269.918786879618,114963.34,2871303300000.0,100,100.0,[ 0.121  1.082 -2.794 -1.922],4999.5293,10.0,0.4189424,210,,-21940144.0,8286.730429887772,6145281.5,21000,7.2010947e+24,10.0,686667.94,-1,4269.9185,True
1,1.0,1.0,9.979828,-1.5734044e+17,100.0,,22856236.0,7693798,1.0,1241.748,461.86,-260.19647,-260.19647,0.047378294,4616.741261244798,68594.93,1713698400000.0,100,100.0,[ 0.117  0.984 -2.795 -2.   ],4999.507,10.0,0.4189424,211,,-24299362.0,8334.37513756752,5535388.5,21100,1.1887317e+22,10.0,554066.4,-1,4616.741,True
1,1.0,1.0,199.83769,-3.9374075e+18,100.0,,24052128.0,7742185,1.0,806.59467,483.87,-243.0937,-243.0937,0.003170856,4837.513226287704,7.211792,166433420.0,100,100.0,[ 0.103  0.893 -2.808 -2.083],4999.5586,10.0,0.4189424,212,,-25495284.0,8386.04334616661,179.80339,21200,7.444154e+24,10.0,18.28843,-1,4837.5127,True
1,1.0,1.0,9.979857,-1903484500000.0,100.0,,24743384.0,7791687,1.0,496.43423,495.02,-257.55396,-257.55396,0.17284837,4949.438014911804,249.03284,6223883000.0,100,100.0,[-0.01   0.865 -2.825 -2.04 ],4999.6143,10.0,0.4189424,213,,-26186574.0,8456.736368179321,15401.842,21300,1728340600000.0,10.0,1562.3627,-1,4949.438,True
1,1.0,1.0,,-81893270000000.0,100.0,,24104040.0,7840026,1.0,865.22516,483.39,-242.60909,-242.60909,0.007996139,4832.7452752154695,11198.218,279850400000.0,100,100.0,[ 0.049  0.882 -2.829 -2.051],4999.6055,10.0,0.4189424,214,,-25547222.0,8520.04217505455,808598.56,21400,3198169800000000.0,10.0,82553.1,-1,4832.745,True
