Bound,Iteration,InitialReturnMin,InitialReturnMax,ESSRenyiHarmonic,MeanIW,Weights,Inner Iteration,EmpiricalD2Arithmetic,StdIW,MinTargetPdf,TimestepsSoFar,WReturnMean,VarianceInitializer,EpThisIter,Penalization,StdWReturnMean,TimeElapsed,MaxIW,EpRewMean,EpisodesSoFar,MeanEntropy,InitialReturnMean,EmpiricalD2Harmonic,ReturnStepMax,InitialReturnStd,LearnableVariance,MeanD2-0,DivergenceHarmonic,MinIW,ESSRenyiArithmetic,EpLenMean,InitialBound,ReturnMeanIW,MinBehavPdf,ReturnStepMaxmin
-14709068000.0,146,,4999.579,100.0,15.466905,[-1.622e-03  3.312e-01 -2.395e+00 -2.667e+00],1,1.0,28.582975,-258.31308,5073251,18356950.0,-1,100,True,,6052.170012950897,187.3229,3992.093665862149,14600,0.4189424,3992.0935,1.0,10.0,1555.6797,,1.0,101021510.0,0.04920478,100.0,399.67,-19800106.0,204219200.0,-258.31308,10.0
-8.232385e+21,147,9.979266,4999.556,100.0,7056906.0,[ 0.027  0.343 -2.396 -2.667],1,1.0,68831220.0,-250.94438,5118460,22170652.0,-1,100,True,,6114.437933683395,691835200.0,4518.798005558267,14700,0.4189424,4518.798,1.0,10.0,1323.2976,,1.0,3.2542187e+31,0.12990068,100.0,452.09,-23613800.0,176273460000000.0,-250.94438,10.0
-2082475200000.0,148,19.962776,4999.5684,100.0,17.352558,[ 0.03   0.455 -2.431 -2.712],1,1.0,31.403086,-244.20457,5167071,24168806.0,-1,100,True,,6193.198270559311,197.88562,4859.749346396191,14800,0.4189424,4859.7495,1.0,10.0,742.727,,1.0,2081475100000.0,0.0009808475,100.0,486.11,-25611962.0,430776600.0,-244.20457,10.0
-175607700000.0,149,1259.651,4999.567,100.0,103.29781,[-0.014  0.448 -2.443 -2.754],1,1.0,278.0165,-254.97997,5212263,21221140.0,-1,100,True,,6254.496716499329,1639.3729,4515.165963386858,14900,0.4189424,4515.166,1.0,10.0,913.4644,,1.0,14553232000.0,0.14299054,100.0,451.92,-22664292.0,1513670100.0,-254.97997,10.0
-3.5545323e+18,150,3239.3557,4999.56,100.0,37762.07,[ 0.017  0.445 -2.444 -2.756],1,1.0,282046.75,-253.73476,5261936,24716154.0,-1,100,True,,6316.912458896637,2793921.0,4966.170257391039,15000,0.4189424,4966.1704,1.0,10.0,230.88528,,1.0,6.0667877e+24,0.049247593,100.0,496.73,-26159306.0,931743200000.0,-253.73476,10.0
-165713080000.0,151,339.71655,4999.545,100.0,137.43507,[ 0.077  0.456 -2.444 -2.741],1,1.0,784.76447,-239.52786,5306617,21548798.0,-1,100,True,,6363.177573442459,7798.845,4464.790855835869,15100,0.4189424,4464.7905,1.0,10.0,1270.6069,,1.0,12687901000.0,0.05026338,100.0,446.81,-22991938.0,3160007000.0,-239.52786,10.0
-1735167700000.0,152,,4999.5713,100.0,57.20857,[ 0.033  0.412 -2.446 -2.734],1,1.0,176.7654,-248.07993,5354138,23600160.0,-1,100,True,,6421.026645183563,986.2307,4750.550019473508,15200,0.4189424,4750.55,1.0,10.0,1016.088,,1.0,1443566700000.0,0.022512127,100.0,475.21,-25043316.0,1270468500.0,-248.07993,10.0
-132423330000.0,153,9.979807,4999.627,100.0,105.12979,[-2.172e-03  4.628e-01 -2.453e+00 -2.729e+00],1,1.0,801.82825,-250.33745,5402026,23694408.0,-1,100,True,,6472.145267009735,8027.766,4787.204471753533,15300,0.4189424,4787.2046,1.0,10.0,881.5214,,1.0,8116222000.0,0.13798769,100.0,478.88,-25137598.0,2408904000.0,-250.33745,10.0
-2.0529192e+18,154,419.7035,4999.5967,100.0,2005.5825,[ 0.029  0.466 -2.453 -2.728],1,1.0,17372.43,-251.45143,5451569,24741860.0,-1,100,True,,6530.383852005005,174200.58,4953.2066744199055,15400,0.4189424,4953.206,1.0,10.0,455.63437,,1.0,2.0236019e+24,0.039262407,100.0,495.43,-26185034.0,50081760000.0,-251.45143,10.0
-843622200000.0,155,,4999.6416,100.0,26.005304,[-0.031  0.473 -2.465 -2.717],1,1.0,68.30463,-243.24954,5492260,17966542.0,-1,100,True,,6587.045081377029,500.56827,4063.383223615985,15500,0.4189424,4063.3835,1.0,10.0,1206.4243,,1.0,341507050000.0,0.07580277,100.0,406.91,-19409736.0,254542080.0,-243.24954,10.0
-18202671000.0,156,9.980136,4999.5703,100.0,4.0351243,[-8.923e-05  4.705e-01 -2.465e+00 -2.719e+00],1,1.0,5.7350254,-254.02946,5540208,23602274.0,-1,100,True,,6649.301637887955,37.54878,4792.906455302037,15600,0.4189424,4792.9062,1.0,10.0,793.92865,,1.0,157373630.0,0.011606831,100.0,479.48,-25045430.0,98827480.0,-254.02946,10.0
-95635070000.0,157,,4999.587,100.0,22.31719,[-0.025  0.452 -2.466 -2.724],1,1.0,40.704662,-244.5688,5581439,18419188.0,-1,100,True,,6709.327008485794,223.22331,4117.465214489919,15700,0.4189424,4117.4653,1.0,10.0,1210.6487,,1.0,4367677400.0,0.10033047,100.0,412.31,-19862348.0,260435710.0,-244.5688,10.0
-609306700000.0,158,1229.0796,4999.6,100.0,35.48783,[ 0.003  0.466 -2.466 -2.722],1,1.0,152.2687,-244.71327,5630401,24242758.0,-1,100,True,,6766.676727771759,1108.3417,4894.9647733926395,15800,0.4189424,4894.965,1.0,10.0,531.11053,,1.0,177762940000.0,0.1488092,100.0,489.62,-25685932.0,848750850.0,-244.71327,10.0
-1.6408678e+23,159,1299.5398,4999.5454,100.0,11502904.0,[ 0.034  0.461 -2.468 -2.722],1,1.0,112497280.0,-250.16974,5680032,24757326.0,-1,100,True,,6818.99884390831,1130765700.0,4962.038912772936,15900,0.4189424,4962.0386,1.0,10.0,368.09515,,1.0,1.2928448e+34,0.12433474,100.0,496.31,-26200470.0,287421530000000.0,-250.16974,10.0
-3.2129274e+21,160,,4999.6636,100.0,11616736.0,[ 0.027  0.566 -2.47  -2.653],1,1.0,113034660.0,-246.47153,5728730,24261390.0,-1,100,True,,6874.255148649216,1136161900.0,4868.599579314267,16000,0.4189424,4868.5996,1.0,10.0,747.0801,,1.0,4.9563263e+30,0.05357862,100.0,486.98,-25704602.0,290203520000000.0,-246.47153,10.0
-3560698000000000.0,161,979.4686,4999.5645,100.0,16208.504,[ 0.048  0.659 -2.458 -2.574],1,1.0,86948.23,-244.35103,5778306,24726144.0,-1,100,True,,6929.69119811058,764235.2,4956.395825169892,16100,0.4189424,4956.3955,1.0,10.0,400.3564,,1.0,6.086457e+18,0.036550824,100.0,495.76,-26169300.0,403361920000.0,-244.35103,10.0
-4.178797e+16,162,,4999.643,100.0,11758.191,[ 0.007  0.728 -2.453 -2.478],1,1.0,53293.652,-232.83372,5826350,23993930.0,-1,100,True,,6985.819256067276,369007.78,4803.252625266843,16200,0.4189424,4803.2524,1.0,10.0,960.5701,,1.0,8.384204e+20,0.04644916,100.0,480.44,-25437132.0,293835740000.0,-232.83372,10.0
-4766992700000.0,163,3669.4966,4999.5645,100.0,304.7298,[-0.036  0.825 -2.453 -2.412],1,1.0,1986.0526,-255.07718,5876159,24820766.0,-1,100,True,,7049.552786827087,19061.736,4979.945673335954,16300,0.4189424,4979.946,1.0,10.0,144.5886,,1.0,10886648000000.0,0.077380456,100.0,498.09,-26263924.0,5415864000.0,-255.07718,10.0
-4674760500000.0,164,339.65717,4999.5625,100.0,1376.1646,[ 1.241e-03  7.798e-01 -2.455e+00 -2.434e+00],1,1.0,13528.588,-241.77127,5925683,24731066.0,-1,100,True,,7129.726098537445,135982.58,4951.37318987857,16400,0.4189424,4951.373,1.0,10.0,463.65063,,1.0,10339473000000.0,0.0932134,100.0,495.24,-26174222.0,34390815000.0,-241.77127,10.0
-1.9629474e+20,165,9.979597,4999.604,100.0,405.97736,[ 0.046  0.759 -2.449 -2.471],1,1.0,1710.3364,-248.79407,5973398,23755176.0,-1,100,True,,7183.898177862167,15127.471,4770.144004981715,16500,0.4189424,4770.1445,1.0,10.0,1000.4513,,1.0,1.8501043e+28,0.14951476,100.0,477.15,-25198356.0,10114207000.0,-248.79407,10.0
-2.1827781e+20,166,,4999.63,100.0,59642.594,[-0.063  0.786 -2.469 -2.422],1,1.0,209041.02,-246.00467,6017284,20252218.0,-1,100,True,,7220.035302877426,1619046.6,4383.465858830593,16600,0.4189424,4383.466,1.0,10.0,1018.55133,,1.0,2.2876473e+28,0.069152035,100.0,438.86,-21695410.0,712302660000.0,-246.00467,10.0
-10908638000000.0,167,,4999.6143,100.0,14.183515,[-0.007  0.813 -2.463 -2.421],1,1.0,45.586617,-241.54956,6066785,24742022.0,-1,100,True,,7265.10508275032,421.47574,4949.202284252597,16700,0.4189424,4949.2017,1.0,10.0,497.41367,,1.0,57133144000000.0,0.089795776,100.0,495.01,-26185210.0,354169500.0,-241.54956,10.0
-395014200000000.0,168,3109.0354,4999.6333,100.0,387.721,[-0.05   0.858 -2.46  -2.416],1,1.0,2016.9174,-246.40926,6115448,23792874.0,-1,100,True,,7314.376762151718,15972.43,4863.850580226001,16800,0.4189424,4863.8506,1.0,10.0,368.55444,,1.0,7.491569e+16,0.021252997,100.0,486.63,-25236072.0,9654345000.0,-246.40926,10.0
-3.3232288e+16,169,2189.31,4999.693,100.0,10099.447,[-0.093  0.892 -2.459 -2.387],1,1.0,30326.693,-241.27902,6159291,19809696.0,-1,100,True,,7358.943341732025,225432.3,4378.723799499992,16900,0.4189424,4378.7236,1.0,10.0,797.7932,,1.0,5.302309e+20,0.045747176,100.0,438.43,-21252924.0,130957040000.0,-241.27902,10.0
-29262868000000.0,170,,4999.619,100.0,844.5228,[-0.04   0.921 -2.47  -2.38 ],1,1.0,5047.107,-254.15182,6207120,23803884.0,-1,100,True,,7416.2716863155365,39398.457,4781.437508387503,17000,0.4189424,4781.4375,1.0,10.0,970.4327,,1.0,410634040000000.0,0.03269802,100.0,478.29,-25247074.0,18604718000.0,-254.15182,10.0
-1.3483103e+22,171,249.78082,4999.6377,100.0,88711.58,[-0.003  0.955 -2.471 -2.342],1,1.0,592438.5,-247.82607,6256201,24495214.0,-1,100,True,,7468.310030460358,4269983.0,4907.062949353877,17100,0.4189424,4907.063,1.0,10.0,644.9388,,1.0,8.728644e+31,0.027941655,100.0,490.81,-25938416.0,2216461000000.0,-247.82607,10.0
-2.5091094e+22,172,269.78516,4999.672,100.0,103074.48,[-0.074  0.896 -2.48  -2.426],1,1.0,546716.1,-246.65935,6303831,23023066.0,-1,100,True,,7532.151519775391,5091508.5,4759.529430460651,17200,0.4189424,4759.5293,1.0,10.0,608.2334,,1.0,3.0226958e+32,0.13532703,100.0,476.3,-24466286.0,1923145100000.0,-246.65935,10.0
-898674850000.0,173,,4999.617,100.0,13.568831,[-0.012  0.903 -2.48  -2.427],1,1.0,63.11974,-249.95174,6352703,24361348.0,-1,100,True,,7591.752139806747,626.10254,4886.134486188943,17300,0.4189424,4886.1343,1.0,10.0,697.8805,,1.0,387486250000.0,0.006546006,100.0,488.72,-25804538.0,334227140.0,-249.95174,10.0
-7.966614e+20,174,219.78978,4999.577,100.0,75431.984,[-0.061  0.934 -2.48  -2.404],1,1.0,365093.5,-242.4659,6400861,23687196.0,-1,100,True,,7636.727048397064,3378968.5,4813.594454289648,17400,0.4189424,4813.594,1.0,10.0,718.6835,,1.0,3.0474436e+29,0.088346995,100.0,481.58,-25130362.0,1412424000000.0,-242.4659,10.0
-7.246219e+20,175,,4999.605,100.0,17475224.0,[-0.004  0.948 -2.489 -2.421],1,1.0,164673280.0,-241.80847,6449793,24347412.0,-1,100,True,,7685.913867712021,1653307500.0,4892.10180943702,17500,0.4189424,4892.102,1.0,10.0,644.0118,,1.0,2.5211629e+29,0.034535993,100.0,489.32,-25790594.0,436726570000000.0,-241.80847,10.0
-2.8144818e+17,176,,4999.6367,100.0,1308251.0,[ 0.074  0.961 -2.488 -2.518],1,1.0,12948802.0,-257.9147,6497890,23960412.0,-1,100,True,,7736.984619140625,130146790.0,4808.262709881395,17600,0.4189424,4808.2627,1.0,10.0,917.07404,,1.0,3.802449e+22,0.26968077,100.0,480.97,-25403612.0,32682906000000.0,-257.9147,10.0
-10558632000000.0,177,,4999.656,100.0,1481.5034,[ 0.029  0.881 -2.514 -2.599],1,1.0,11294.88,-263.06546,6545462,23744704.0,-1,100,True,,7797.512349128723,111518.77,4755.9466035450205,17700,0.4189424,4755.947,1.0,10.0,1060.978,,1.0,53152716000000.0,0.088817365,100.0,475.72,-25187914.0,37018427000.0,-263.06546,10.0
-805215700000000.0,178,269.80978,4999.6626,100.0,581.0814,[-0.032  0.924 -2.556 -2.508],1,1.0,2361.7446,-239.37666,6594990,24743816.0,-1,100,True,,7841.931663751602,21951.309,4952.006751127143,17800,0.4189424,4952.0073,1.0,10.0,470.57855,,1.0,3.112915e+17,0.25789723,100.0,495.28,-26187030.0,14521732000.0,-239.37666,10.0
-8.1047574e+20,179,9.980037,4999.6743,100.0,39245.4,[-0.044  0.803 -2.576 -2.531],1,1.0,183743.58,-242.45628,6643917,24216914.0,-1,100,True,,7893.630552768707,1626450.1,4890.722159535642,17900,0.4189424,4890.7217,1.0,10.0,545.666,,1.0,3.1538022e+29,0.0064229225,100.0,489.27,-25660134.0,980072200000.0,-242.45628,10.0
-6571244700000000.0,180,,4999.631,100.0,8661.847,[-0.095  0.863 -2.568 -2.433],1,1.0,24767.604,-246.2161,6686592,19016346.0,-1,100,True,,7942.665609359741,164602.95,4261.344771996094,18000,0.4189424,4261.3447,1.0,10.0,925.89795,,1.0,2.0732376e+19,0.07797308,100.0,426.75,-20459538.0,118646650000.0,-246.2161,10.0
-59040432000.0,181,4568.2773,4999.622,100.0,210.62389,[-0.041  0.892 -2.565 -2.421],1,1.0,1863.8015,-246.76642,6736549,24949776.0,-1,100,True,,7980.235352754593,18735.88,4994.790945274062,18100,0.4189424,4994.791,1.0,10.0,42.913002,,1.0,1390789600.0,0.015867319,100.0,499.57,-26392966.0,5220346000.0,-246.76642,10.0
-2347915000000.0,182,,4999.601,100.0,13.047298,[-0.019  0.944 -2.563 -2.394],1,1.0,33.470963,-260.66885,6784956,24074848.0,-1,100,True,,8035.169259786606,203.38983,4839.571796951359,18200,0.4189424,4839.572,1.0,10.0,808.3275,,1.0,2646217300000.0,0.053382766,100.0,484.07,-25518028.0,321834300.0,-260.66885,10.0
-2.7563212e+21,183,,4999.615,100.0,49580.8,[-0.068  0.972 -2.565 -2.367],1,1.0,437910.0,-250.8469,6832571,23265156.0,-1,100,True,,8089.295228242874,4396125.5,4759.057119381617,18300,0.4189424,4759.057,1.0,10.0,785.1948,,1.0,3.6478303e+30,0.037605345,100.0,476.15,-24708344.0,931437800000.0,-250.8469,10.0
-4.3075004e+16,184,9.979586,4999.5713,100.0,17276.25,[-0.128  0.965 -2.573 -2.382],1,1.0,118029.68,-262.7974,6873438,17547954.0,-1,100,True,,8131.496690273285,1179847.8,4079.161230608906,18400,0.4189424,4079.1611,1.0,10.0,953.0991,,1.0,8.90913e+20,0.0052470383,100.0,408.67,-18991110.0,275210200000.0,-262.7974,10.0
-1.8182409e+22,185,,4999.63,100.0,1000941.25,[-0.067  0.98  -2.572 -2.376],1,1.0,9481606.0,-255.36685,6921129,23536400.0,-1,100,True,,8191.113381624222,95278470.0,4767.312942106204,18500,0.4189424,4767.313,1.0,10.0,899.5151,,1.0,1.5873501e+32,0.079058506,100.0,476.91,-24979596.0,14613120000000.0,-255.36685,10.0
-3.3763494e+23,186,4998.3916,4999.6387,100.0,73672310.0,[-0.005  0.975 -2.572 -2.381],1,1.0,620100350.0,-247.69406,6971129,24992490.0,-1,100,True,,8261.524058580399,6207231000.0,4999.248783188559,18600,0.4189424,4999.2485,1.0,10.0,0.24167655,,1.0,5.473455e+34,0.03681502,100.0,500.0,-26435692.0,1840982300000000.0,-247.69406,10.0
-9.804051e+17,187,,4999.6294,100.0,41626.68,[ 0.115  0.945 -2.582 -2.393],1,1.0,326719.78,-244.3348,7017689,22898230.0,-1,100,True,,8319.820270061493,3234089.0,4653.8719035020895,18700,0.4189424,4653.872,1.0,10.0,1113.421,,1.0,4.6150904e+23,0.24585457,100.0,465.6,-24341424.0,1039032900000.0,-244.3348,10.0
-660174730000.0,188,,4999.5674,100.0,17.503565,[ 0.088  0.84  -2.593 -2.454],1,1.0,50.73104,-249.38174,7067190,24741116.0,-1,100,True,,8380.182890892029,348.47855,4949.111581568196,18800,0.4189424,4949.1113,1.0,10.0,497.40454,,1.0,208994140000.0,0.023423914,100.0,495.01,-26184276.0,437078200.0,-249.38174,10.0
-7.306514e+19,189,9.980642,4999.661,100.0,179724.08,[-0.014  0.811 -2.589 -2.389],1,1.0,1646577.9,-248.607,7116195,24493456.0,-1,100,True,,8427.01108455658,16549844.0,4899.644384467304,18900,0.4189424,4899.6445,1.0,10.0,697.8108,,1.0,2.5631816e+27,0.021801531,100.0,490.05,-25936670.0,4492199000000.0,-248.607,10.0
-378857500000.0,190,,4999.585,100.0,3.1649683,[ 0.039  0.751 -2.6   -2.484],1,1.0,3.6687784,-252.15558,7164722,24242810.0,-1,100,True,,8476.320333480835,20.238747,4851.621063773403,19000,0.4189424,4851.621,1.0,10.0,839.3938,,1.0,68890470000.0,0.07891869,100.0,485.27,-25685978.0,77646500.0,-252.15558,10.0
-4085440500000000.0,191,4998.61,4999.642,100.0,1619.619,[-0.014  0.757 -2.602 -2.516],1,1.0,15465.304,-248.2958,7214722,24992732.0,-1,100,True,,8526.618003845215,155467.67,4999.273192836343,19100,0.4189424,4999.273,1.0,10.0,0.20763233,,1.0,8.0137306e+18,0.08404698,100.0,500.0,-26435934.0,40480140000.0,-248.2958,10.0
-3094154300000.0,192,4998.423,4999.6367,100.0,133.50302,[ 0.035  0.73  -2.597 -2.542],1,1.0,666.54736,-259.7016,7264722,24992494.0,-1,100,True,,8585.288884878159,6470.405,4999.2493993761755,19200,0.4189424,4999.2495,1.0,10.0,0.20798124,,1.0,4586847300000.0,0.006353132,100.0,500.0,-26435694.0,3336362000.0,-259.7016,10.0
-7.638676e+22,193,2929.439,4999.573,100.0,3741.4622,[-0.029  0.728 -2.606 -2.435],1,1.0,13992.286,-249.0695,7313918,24288520.0,-1,100,True,,8644.576820850372,80581.76,4918.043936883479,19300,0.4189424,4918.044,1.0,10.0,318.37662,,1.0,2.8017263e+33,0.013129804,100.0,491.96,-25731684.0,86846840000.0,-249.0695,10.0
-7.30543e+17,194,9.980551,4999.645,100.0,7749.826,[-0.088  0.739 -2.607 -2.449],1,1.0,23078.732,-237.76183,7352367,15817321.0,-1,100,True,,8680.549752235413,172918.8,3837.229269916007,19400,0.4189424,3837.2295,1.0,10.0,1045.463,,1.0,2.562454e+23,0.118619315,100.0,384.49,-17260516.0,75427520000.0,-237.76183,10.0
-1.3493267e+21,195,9.980124,4999.6465,100.0,4528051.0,[-0.026  0.747 -2.608 -2.448],1,1.0,25739180.0,-243.68832,7401326,24261766.0,-1,100,True,,8737.126230239868,235288130.0,4894.521406730201,19500,0.4189424,4894.5215,1.0,10.0,552.65466,,1.0,8.7417464e+29,0.06180049,100.0,489.59,-25704972.0,76628810000000.0,-243.68832,10.0
-1.5166895e+17,196,,4999.58,100.0,3907.4321,[ 0.017  0.808 -2.583 -2.351],1,1.0,17008.922,-249.03233,7450329,24492798.0,-1,100,True,,8789.25630235672,150698.23,4899.379616389374,19600,0.4189424,4899.3794,1.0,10.0,699.1987,,1.0,1.1045363e+22,0.07505008,100.0,490.03,-25935964.0,97650330000.0,-249.03233,10.0
-15876606000.0,197,2649.4365,4999.6367,100.0,26.790066,[-0.046  0.715 -2.602 -2.402],1,1.0,54.62989,-248.08282,7496912,22093812.0,-1,100,True,,8838.382363080978,242.80997,4654.704638793523,19700,0.4189424,4654.7046,1.0,10.0,653.863,,1.0,115126510.0,0.14853698,100.0,465.83,-23537010.0,391864320.0,-248.08282,10.0
-1.6582315e+20,198,3959.5967,4999.696,100.0,19825.074,[-0.015  0.718 -2.602 -2.402],1,1.0,117377.74,-256.08734,7546809,24900260.0,-1,100,True,,8889.649154424667,1002791.6,4988.943652440007,19800,0.4189424,4988.944,1.0,10.0,103.45344,,1.0,1.3201923e+28,0.045858998,100.0,498.97,-26343494.0,495485200000.0,-256.08734,10.0
-1.4585263e+21,199,,4999.6523,100.0,85553.99,[-0.071  0.828 -2.604 -2.383],1,1.0,372465.75,-251.28098,7591492,21052348.0,-1,100,True,,8948.928359746933,3050967.5,4463.596868232471,19900,0.4189424,4463.5967,1.0,10.0,1062.3807,,1.0,1.0213876e+30,0.089500315,100.0,446.83,-22495556.0,1370623000000.0,-251.28098,10.0
-13382738000.0,200,9.980843,4999.6484,100.0,17.41819,[-0.009  0.837 -2.603 -2.377],1,1.0,55.557022,-265.58545,7640496,24493270.0,-1,100,True,,9014.12204837799,467.8999,4899.526357323408,20000,0.4189424,4899.5264,1.0,10.0,698.50653,,1.0,80494820.0,0.094959095,100.0,490.04,-25936476.0,434751140.0,-265.58545,10.0
-6581403300000000.0,201,4998.959,4999.659,100.0,28.125095,[-0.014  0.724 -2.629 -2.331],1,1.0,151.98979,-235.94937,7690496,24993574.0,-1,100,True,,9071.57431101799,1497.5481,4999.357628891535,20100,0.4189424,4999.3574,1.0,10.0,0.1549535,,1.0,2.0796805e+19,0.113021664,100.0,500.0,-26436788.0,702884200.0,-235.94937,10.0
-3.9962826e+21,202,2069.6582,4999.594,100.0,359064.9,[-0.058  0.743 -2.633 -2.291],1,1.0,1491902.9,-239.93036,7736259,21377610.0,-1,100,True,,9111.792581319809,11488958.0,4571.924762454469,20200,0.4189424,4571.925,1.0,10.0,689.2844,,1.0,7.668221e+30,0.07851512,100.0,457.63,-22820784.0,4756485000000.0,-239.93036,10.0
-5761617000000.0,203,,4999.6455,100.0,4.633909,[ 0.004  0.739 -2.632 -2.288],1,1.0,6.1599884,-248.12932,7784266,23992954.0,-1,100,True,,9167.493221521378,33.545708,4799.594528858252,20300,0.4189424,4799.5947,1.0,10.0,978.1855,,1.0,15938073000000.0,0.07089354,100.0,480.07,-25436158.0,114808216.0,-248.12932,10.0
-9.435541e+21,204,2989.5615,4999.6255,100.0,272260.47,[-0.042  0.764 -2.599 -2.295],1,1.0,1237068.0,-257.7857,7833481,24308880.0,-1,100,True,,9215.829077720642,11408251.0,4919.959130131288,20400,0.4189424,4919.9595,1.0,10.0,320.75607,,1.0,4.274693e+31,0.07486022,100.0,492.15,-25752074.0,5560329000000.0,-257.7857,10.0
-3.0770164e+16,205,4998.385,4999.699,100.0,72799.51,[ 0.015  0.789 -2.604 -2.293],1,1.0,678132.44,-246.93779,7883481,24992374.0,-1,100,True,,9271.145412445068,6815505.0,4999.237470205105,20500,0.4189424,4999.2373,1.0,10.0,0.24534024,,1.0,4.545211e+20,0.08330135,100.0,500.0,-26435610.0,1819110300000.0,-246.93779,10.0
-3.466426e+20,206,2979.4282,4999.6714,100.0,326375740.0,[ 0.008  0.908 -2.601 -2.255],1,1.0,3247331000.0,-240.65471,7933280,24831362.0,-1,100,True,,9313.986082077026,32636912000.0,4979.053422744869,20600,0.4189424,4979.0537,1.0,10.0,200.96997,,1.0,5.768977e+28,0.11960075,100.0,497.99,-26274584.0,8157629000000000.0,-240.65471,10.0
-3.1104917e+20,207,209.81665,4999.505,100.0,1634326.9,[ 0.082  0.972 -2.613 -2.178],1,1.0,15695654.0,-256.31818,7982135,24325376.0,-1,100,True,,9364.907626628876,157755410.0,4884.303234591442,20700,0.4189424,4884.3027,1.0,10.0,684.80524,,1.0,4.6459137e+28,0.08154321,100.0,488.55,-25768500.0,40818572000000.0,-256.31818,10.0
-1851661900000.0,208,3218.8782,4999.583,100.0,645.11755,[ 0.059  0.871 -2.639 -2.244],1,1.0,3145.9683,-255.51295,8031675,24594138.0,-1,100,True,,9422.262431383133,26117.99,4952.749447741404,20800,0.4189424,4952.749,1.0,10.0,253.79,,1.0,1617768700000.0,0.009784228,100.0,495.4,-26037308.0,16116363000.0,-255.51295,10.0
-5.969585e+19,209,219.8569,4999.4805,100.0,747389.7,[ 0.151  1.005 -2.639 -2.434],1,1.0,5755033.5,-249.08203,8079046,23390566.0,-1,100,True,,9487.306620121002,57283624.0,4735.175835438737,20900,0.4189424,4735.176,1.0,10.0,984.2138,,1.0,1.7112358e+27,0.002074364,100.0,473.71,-24833674.0,18606240000000.0,-249.08203,10.0
-856845400000000.0,210,19.964252,4999.701,100.0,58537.766,[ 0.135  0.904 -2.641 -2.506],1,1.0,543903.2,-252.52531,8125975,23207262.0,-1,100,True,,9529.286338329315,5468896.5,4691.164505433351,21000,0.4189424,4691.1646,1.0,10.0,1095.5536,,1.0,3.5129025e+17,0.11667342,100.0,469.29,-24650496.0,1462486600000.0,-252.52531,10.0
-11197300000.0,211,9.980012,4999.6733,100.0,15.357118,[ 0.077  0.824 -2.668 -2.577],1,1.0,74.28428,-244.18532,8175010,24492536.0,-1,100,True,,9593.477976560593,734.1581,4902.448587953908,21100,0.4189424,4902.4487,1.0,10.0,677.15106,,1.0,56157196.0,0.0520317,100.0,490.35,-25935756.0,382329860.0,-244.18532,10.0
-1.2744305e+17,212,539.6188,4999.6475,100.0,3526470.5,[ 0.085  0.882 -2.667 -2.558],1,1.0,35043308.0,-247.867,8224565,24743954.0,-1,100,True,,9641.434220314026,352202900.0,4954.500262264888,21200,0.4189424,4954.5,1.0,10.0,443.7124,,1.0,7.787454e+21,0.0077406694,100.0,495.55,-26187160.0,88092210000000.0,-247.867,10.0
-67134540000000.0,213,859.56287,4999.618,100.0,1299.1714,[ 0.101  0.761 -2.657 -2.578],1,1.0,6110.7344,-254.39134,8273669,24381524.0,-1,100,True,,9694.899838209152,47186.887,4909.225841644436,21300,0.4189424,4909.2256,1.0,10.0,530.11786,,1.0,2161970600000000.0,0.026389314,100.0,491.04,-25824712.0,32155806000.0,-254.39134,10.0
-2.9020093e+20,214,4998.6016,4999.6357,100.0,12654.081,[ 0.043  0.652 -2.677 -2.565],1,1.0,112896.336,-247.07257,8323669,24992542.0,-1,100,True,,9741.411310911179,1134371.6,4999.25420072821,21400,0.4189424,4999.2544,1.0,10.0,0.23557472,,1.0,4.043574e+28,0.11587858,100.0,500.0,-26435740.0,316182170000.0,-247.07257,10.0
-3.380067e+23,215,1879.6863,4999.606,100.0,90604.94,[-0.047  0.573 -2.653 -2.587],1,1.0,342621.84,-240.49815,8363810,16991146.0,-1,100,True,,9791.561589717865,2738878.5,4007.2786978334875,21500,0.4189424,4007.2788,1.0,10.0,965.849,,1.0,5.4856584e+34,0.05263379,100.0,401.41,-18434320.0,1213822900000.0,-240.49815,10.0
-1600495600000.0,216,4518.9375,4999.631,100.0,15984.284,[ 0.014  0.577 -2.654 -2.596],1,1.0,158559.5,-255.42918,8413763,24946916.0,-1,100,True,,9848.390193939209,1593629.5,4994.4603129001225,21600,0.4189424,4994.4604,1.0,10.0,47.792297,,1.0,779140700000.0,0.015718874,100.0,499.53,-26390110.0,326631230000.0,-255.42918,10.0
-2.639552e+16,217,9.980333,4999.574,100.0,35895.176,[ 0.045  0.62  -2.638 -2.568],1,1.0,270222.56,-250.21298,8462371,24248460.0,-1,100,True,,9897.61878156662,2699215.2,4859.74579862898,21700,0.4189424,4859.7456,1.0,10.0,794.56287,,1.0,3.3451848e+20,0.113318674,100.0,486.08,-25691622.0,896984200000.0,-250.21298,10.0
-5808170700000000.0,218,9.979742,4999.644,100.0,3850.8591,[ 0.064  0.712 -2.664 -2.49 ],1,1.0,18836.225,-259.21606,8511435,24495544.0,-1,100,True,,9950.925523519516,152940.64,4905.37823528494,21800,0.4189424,4905.378,1.0,10.0,657.8818,,1.0,1.6196802e+19,0.07535992,100.0,490.64,-25938748.0,96220550000.0,-259.21606,10.0
