InitialBound,LearnableVariance,EmpiricalD2Harmonic,MinBehavPdf,EmpiricalD2Arithmetic,ESSRenyiArithmetic,Penalization,StdIW,MaxIW,InitialReturnMean,MinIW,TimestepsSoFar,EpThisIter,InitialReturnStd,InitialReturnMax,VarianceInitializer,Inner Iteration,DivergenceHarmonic,StdWReturnMean,WReturnMean,EpLenMean,InitialReturnMin,Bound,ReturnMeanIW,TimeElapsed,ESSRenyiHarmonic,ReturnStepMaxmin,MeanD2-0,EpRewMean,EpisodesSoFar,MinTargetPdf,Weights,ReturnStepMax,Iteration,MeanEntropy,MeanIW
-16431297.0,,1.0,-252.36832,1.0,100.0,True,17999.982,173124.72,3672.9922,0.029293329,4276104,100,1223.6221,4999.6113,-1,1,3.5086083e+28,,14988119.0,368.03,49.917206,-2.7032072e+20,23397940000.0,5163.267072916031,100.0,10.0,1.0,3672.991902472824,13800,-252.36832,[-0.042  0.417 -2.387 -1.89 ],10.0,138,0.4189424,3924.9456
-25378726.0,,1.0,-263.56345,1.0,100.0,True,50697.242,507028.28,4810.0723,0.074791715,4324218,100,893.7089,4999.6562,-1,1,6110094000000000.0,,23935514.0,481.14,29.944862,-112946680000000.0,137713580000.0,5214.697785615921,100.0,10.0,1.0,4810.072427888841,13900,-263.56345,[ 0.015  0.441 -2.388 -1.882],10.0,139,0.4189424,5742.3374
-25046282.0,,1.0,-243.25607,1.0,100.0,True,1566892800.0,15748020000.0,4755.8926,0.0018485565,4371792,100,992.2753,4999.558,-1,1,3.2583353e+30,,23603128.0,475.74,19.962328,-2.6049606e+21,3938197500000000.0,5266.067592859268,100.0,10.0,1.0,4755.892954608886,14000,-243.25607,[ 0.053  0.409 -2.383 -1.919],10.0,140,0.4189424,157634780.0
-25446656.0,,1.0,-255.21373,1.0,100.0,True,283809600.0,2852477700.0,4842.3174,0.084260136,4420231,100,745.2916,4999.5576,-1,1,3.3971222e+31,,24003500.0,484.39,329.71033,-8.4112036e+21,714990860000000.0,5310.182574748993,100.0,10.0,1.0,4842.317856601804,14100,-255.21373,[ 0.073  0.514 -2.386 -1.855],10.0,141,0.4189424,28622402.0
-25036364.0,,1.0,-245.47563,1.0,100.0,True,10.142417,78.648636,4768.532,0.059910055,4467933,100,924.28424,4999.571,-1,1,3.162615e+16,,23593202.0,477.02,9.981327,-256642310000000.0,147839650.0,5354.103043556213,100.0,10.0,1.0,4768.532460345892,14200,-245.47563,[ 0.021  0.626 -2.394 -1.839],10.0,142,0.4189424,6.301271
-24786208.0,,1.0,-252.11009,1.0,100.0,True,212.43199,1927.2961,4742.4746,0.18866436,4515379,100,923.0569,4999.4727,-1,1,169540370.0,,23343102.0,474.46,,-19435303000.0,645408500.0,5422.74337553978,100.0,10.0,1.0,4742.474920378631,14300,-252.11009,[-0.032  0.652 -2.398 -1.817],10.0,143,0.4189424,37.748158
-25536568.0,,1.0,-253.11783,1.0,100.0,True,30207.22,211412.42,4860.842,0.015288353,4564001,100,682.33545,4999.6406,-1,1,3974138600000000.0,,24093364.0,486.22,229.78815,-91156870000000.0,178445240000.0,5490.783090353012,100.0,10.0,1.0,4860.841667890817,14400,-253.11783,[-6.631e-04  6.482e-01 -2.396e+00 -1.818e+00],10.0,144,0.4189424,7143.795
-26367222.0,,1.0,-253.46428,1.0,100.0,True,49967.74,420867.47,4991.8745,0.17494991,4613929,100,72.62049,4999.5312,-1,1,3.654225e+30,,24924080.0,499.28,4269.313,-2.7586436e+21,248111150000.0,5565.877380847931,100.0,10.0,1.0,4991.874064505205,14500,-253.46428,[ 0.014  0.593 -2.413 -1.927],10.0,145,0.4189424,9929.218
-22122134.0,,1.0,-247.18507,1.0,100.0,True,233732.17,1641885.1,4463.446,0.098977156,4658616,100,869.8511,4999.542,-1,1,2.9239665e+31,,20678990.0,446.87,,-7.8034383e+21,676397200000.0,5644.204604625702,100.0,10.0,1.0,4463.44590732623,14600,-247.18507,[-0.061  0.693 -2.413 -1.92 ],10.0,146,0.4189424,62722.77
-26043596.0,,1.0,-263.04694,1.0,100.0,True,40178.195,387189.2,4945.8174,0.08152579,4708085,100,373.33865,4999.468,-1,1,2.3927322e+18,,24600490.0,494.69,2229.55,-2232347800000000.0,143274440000.0,5714.765793323517,100.0,10.0,1.0,4945.817307865871,14700,-263.04694,[-2.356e-04  7.080e-01 -2.417e+00 -1.918e+00],10.0,147,0.4189424,5732.4976
-25101242.0,,1.0,-254.6611,1.0,100.0,True,8814177.0,70494470.0,4795.205,0.01171698,4756056,100,814.9253,4999.5366,-1,1,7.648997e+25,,23658098.0,479.71,,-1.2621246e+19,31663313000000.0,5794.446717500687,100.0,10.0,1.0,4795.205255868545,14800,-254.6611,[ 0.059  0.709 -2.416 -1.896],10.0,148,0.4189424,1267429.5
-24070064.0,,1.0,-259.97726,1.0,100.0,True,30.699339,256.5132,4632.076,0.25373626,4802401,100,1082.0205,4999.582,-1,1,1.3983538e+22,,22626896.0,463.45,9.980265,-1.7065353e+17,422081100.0,5853.015759706497,100.0,10.0,1.0,4632.076114068968,14900,-259.97726,[ 0.039  0.824 -2.425 -1.851],10.0,149,0.4189424,18.153536
-23315842.0,,1.0,-241.99089,1.0,100.0,True,535875.8,5116274.0,4602.645,0.08266571,4848470,100,829.6721,4999.5503,-1,1,5.938471e+27,,21872692.0,460.69,29.942327,-1.1120865e+20,1141094000000.0,5913.709763050079,100.0,10.0,1.0,4602.644588151351,15000,-241.99089,[-0.067  0.787 -2.458 -1.808],10.0,150,0.4189424,92076.82
-25499400.0,,1.0,-238.47746,1.0,100.0,True,105.22275,907.0623,4850.605,0.0537637,4896991,100,726.56055,4999.5303,-1,1,9.590576e+19,,24056260.0,485.21,,-1.4132537e+16,577775360.0,5982.007611989975,100.0,10.0,1.0,4850.6052562181685,15100,-238.47746,[-0.006  0.79  -2.462 -1.819],10.0,151,0.4189424,23.224638
-24280642.0,,1.0,-244.42125,1.0,100.0,True,731604.5,4891527.5,4726.115,0.075302444,4944283,100,708.0476,4999.552,-1,1,2.8859025e+27,,22837490.0,472.92,19.964527,-7.7525105e+19,2790780600000.0,6051.798205137253,100.0,10.0,1.0,4726.114587812208,15200,-244.42125,[-0.066  0.804 -2.47  -1.816],10.0,152,0.4189424,164131.31
-24557330.0,,1.0,-246.98973,1.0,100.0,True,95826.49,726373.1,4677.669,0.019747198,4991077,100,1110.6747,4999.5435,-1,1,1.3451996e+34,,23114184.0,467.94,,-1.673761e+23,521962500000.0,6112.947638273239,100.0,10.0,1.0,4677.668663391393,15300,-246.98973,[-0.004  0.809 -2.474 -1.823],10.0,153,0.4189424,22151.492
-21373736.0,,1.0,-241.2853,1.0,100.0,True,46418.16,250744.53,4365.93,0.08856024,5034794,100,932.3176,4999.5977,-1,1,1.4432893e+27,,19930560.0,437.17,199.87274,-5.4825947e+19,219096710000.0,6160.179487705231,100.0,10.0,1.0,4365.930046718104,15400,-241.2853,[-0.067  0.732 -2.492 -1.896],10.0,154,0.4189424,15481.969
-25992440.0,,1.0,-250.94452,1.0,100.0,True,61.452175,561.13196,4934.674,0.013817355,5084152,100,445.28516,4999.544,-1,1,3.042884e+17,,24549292.0,493.58,1099.4684,-796055000000000.0,399969730.0,6216.783843755722,100.0,10.0,1.0,4934.674287803202,15500,-250.94452,[-0.007  0.723 -2.492 -1.91 ],10.0,155,0.4189424,16.10212
-23520486.0,,1.0,-261.6213,1.0,100.0,True,88037.24,684074.1,4641.2017,0.07626918,5130603,100,732.48566,4999.6333,-1,1,4.0231066e+30,,22077288.0,464.51,,-2.8946526e+21,440987680000.0,6265.691286802292,100.0,10.0,1.0,4641.20186329737,15600,-261.6213,[-0.051  0.692 -2.491 -1.942],10.0,156,0.4189424,30929.186
-25710668.0,,1.0,-241.35431,1.0,100.0,True,85054.336,851837.75,4865.216,0.0876889,5179266,100,772.7551,4999.6226,-1,1,541094540000000.0,,24267476.0,486.63,,-33803628000000.0,233701200000.0,6315.261304140091,100.0,10.0,1.0,4865.21598576695,15700,-241.35431,[ 0.008  0.675 -2.491 -1.953],10.0,157,0.4189424,9350.09
-25512038.0,,1.0,-258.8005,1.0,100.0,True,15657.72,113447.914,4840.8203,0.013364477,5227687,100,797.0814,4999.565,-1,1,1.1301389e+21,,24068878.0,484.21,9.980154,-4.85144e+16,107161300000.0,6375.885847568512,100.0,10.0,1.0,4840.820259955883,15800,-258.8005,[ 0.059  0.648 -2.492 -1.977],10.0,158,0.4189424,4308.3604
-24062378.0,,1.0,-246.55118,1.0,100.0,True,96.189766,586.0726,4606.4707,0.023426773,5273773,100,1183.0756,4999.5254,-1,1,95507960000.0,,22619242.0,460.86,19.962582,-446888540000.0,907165500.0,6426.110785484314,100.0,10.0,1.0,4606.470938087655,15900,-246.55118,[ 0.112  0.542 -2.511 -2.013],10.0,159,0.4189424,36.653778
-25579196.0,,1.0,-245.00888,1.0,100.0,True,13019.948,103763.1,4866.93,0.12464248,5322455,100,670.08844,4999.591,-1,1,1.4442164e+22,,24136022.0,486.82,359.77234,-1.7343016e+17,83796900000.0,6472.948034286499,100.0,10.0,1.0,4866.9297207494765,16000,-245.00888,[ 0.093  0.444 -2.557 -1.955],10.0,160,0.4189424,3368.3274
-25262840.0,,1.0,-240.6462,1.0,100.0,True,238.91472,2061.8896,4836.5815,0.17556497,5370838,100,653.5403,4999.6377,-1,1,11104226000.0,,23819638.0,483.83,9.980309,-153068080000.0,992093700.0,6545.341662168503,100.0,10.0,1.0,4836.581791503777,16100,-240.6462,[-0.013  0.5   -2.592 -1.943],10.0,161,0.4189424,60.087162
-26436038.0,,1.0,-253.41545,1.0,100.0,True,63.799866,616.24524,4999.2837,0.15389411,5420838,100,0.18741818,4999.6333,-1,1,3.3218133e+17,,24992838.0,500.0,4998.702,-831770550000000.0,487666900.0,6600.767569541931,100.0,10.0,1.0,4999.283745475323,16200,-253.41545,[ 0.018  0.503 -2.593 -1.939],10.0,162,0.4189424,19.513788
-19081750.0,,1.0,-249.58423,1.0,100.0,True,44.573578,264.32486,4067.6968,0.10923389,5461586,100,1045.1688,4999.674,-1,1,51801716.0,,17638534.0,407.48,,-10647676000.0,260565000.0,6642.962434053421,100.0,10.0,1.0,4067.6968044178316,16300,-249.58423,[-0.043  0.509 -2.596 -1.927],10.0,163,0.4189424,25.116543
-25727032.0,,1.0,-254.69037,1.0,100.0,True,1899684.8,19092986.0,4899.253,0.011852201,5510592,100,530.22473,4999.661,-1,1,2.245393e+16,,24283816.0,490.06,329.77618,-221037520000000.0,4782225000000.0,6708.101648569107,100.0,10.0,1.0,4899.252825319866,16400,-254.69037,[-0.013  0.513 -2.597 -1.92 ],10.0,164,0.4189424,191368.86
-25931474.0,,1.0,-252.65201,1.0,100.0,True,10.89707,102.093094,4915.7695,0.013660546,5559760,100,568.7646,4999.6245,-1,1,133729656.0,,24488280.0,491.68,9.98421,-16789308000.0,100396020.0,6764.52943444252,100.0,10.0,1.0,4915.769178072784,16500,-252.65201,[-0.011  0.638 -2.596 -1.921],10.0,165,0.4189424,4.04341
-24099588.0,,1.0,-247.80887,1.0,100.0,True,843354.75,7479659.0,4703.139,0.12364608,5606821,100,732.72205,4999.6143,-1,1,2.2243178e+34,,22656400.0,470.61,,-2.1523394e+23,2459612700000.0,6826.062534332275,100.0,10.0,1.0,4703.139240220324,16600,-247.80887,[-0.042  0.643 -2.595 -1.923],10.0,166,0.4189424,192040.3
-25720948.0,,1.0,-241.2822,1.0,100.0,True,3.5110497,21.38551,4868.075,0.024002826,5655512,100,761.31714,4999.618,-1,1,2193309100000000.0,,24277758.0,486.91,,-67587070000000.0,100993760.0,6895.205767631531,100.0,10.0,1.0,4868.075364842156,16700,-241.2822,[ 0.02   0.654 -2.591 -1.925],10.0,167,0.4189424,4.1167445
-23846146.0,,1.0,-250.7274,1.0,100.0,True,1225896.1,7559748.0,4675.657,0.08779601,5702300,100,735.66473,4999.591,-1,1,1.5155628e+33,,22402972.0,467.88,,-5.618175e+22,4877844500000.0,6958.687232971191,100.0,10.0,1.0,4675.657169655606,16800,-250.7274,[-0.039  0.645 -2.606 -1.915],10.0,168,0.4189424,330298.03
-26185346.0,,1.0,-241.00679,1.0,100.0,True,1758044.6,17631200.0,4949.3174,0.06455719,5751802,100,496.4221,4999.578,-1,1,7.1772253e+31,,24742178.0,495.02,9.980865,-1.2226e+22,5067411300000.0,7007.198278665543,100.0,10.0,1.0,4949.3174100145025,16900,-241.00679,[ 0.023  0.642 -2.605 -1.919],10.0,169,0.4189424,202769.9
-25914356.0,,1.0,-255.11363,1.0,100.0,True,4258945.5,42646292.0,4915.383,0.0636864,5800968,100,556.9555,4999.583,-1,1,2.5814698e+32,,24471186.0,491.66,,-2.318678e+22,12540770000000.0,7057.557575702667,100.0,10.0,1.0,4915.382674026787,17000,-255.11363,[ 0.1    0.544 -2.6   -1.908],10.0,170,0.4189424,501969.03
-25899496.0,,1.0,-255.12642,1.0,100.0,True,22107.197,151066.6,4913.4927,0.037336614,5850115,100,560.2469,4999.6577,-1,1,1.5011567e+20,,24456282.0,491.47,,-1.7682178e+16,113511270000.0,7109.594046592712,100.0,10.0,1.0,4913.492323139048,17100,-255.12642,[ 0.089  0.438 -2.608 -1.972],10.0,171,0.4189424,4546.09
-17061418.0,,1.0,-247.43541,1.0,100.0,True,19185.547,146722.92,3605.2593,0.027603485,5886235,100,1618.7515,4999.598,-1,1,6.422845e+26,,15618249.0,361.2,379.72217,-3.657407e+19,68857315000.0,7144.592770576477,100.0,10.0,1.0,3605.2591609016436,17200,-247.43541,[ 0.194  0.397 -2.598 -2.025],10.0,172,0.4189424,4597.044
-25689418.0,,1.0,-249.32149,1.0,100.0,True,626279.4,5129093.5,4858.413,0.030918093,5934830,100,801.2599,4999.676,-1,1,1.13690006e+30,,24246196.0,485.95,29.940807,-1.5388071e+21,3319536800000.0,7192.378712415695,100.0,10.0,1.0,4858.413126930924,17300,-249.32149,[ 0.07   0.393 -2.614 -2.022],10.0,173,0.4189424,132824.16
-22028990.0,,1.0,-240.47852,1.0,100.0,True,1531.7655,15173.706,4329.754,0.009348719,5978165,100,1356.1216,4999.5723,-1,1,20291838000.0,,20585832.0,433.35,339.72772,-208631370000.0,3058513000.0,7233.098573207855,100.0,10.0,1.0,4329.753720244069,17400,-240.47852,[ 0.129  0.292 -2.622 -2.065],10.0,174,0.4189424,231.31075
-24869988.0,,1.0,-262.84445,1.0,100.0,True,375.82422,3726.8835,4733.832,0.049592964,6025520,100,1008.7927,4999.5747,-1,1,4595918000.0,,23426824.0,473.55,,-99418595000.0,1584188900.0,7284.16815161705,100.0,10.0,1.0,4733.831777581694,17500,-262.84445,[ 0.103  0.346 -2.627 -2.051],10.0,175,0.4189424,66.98709
-25030222.0,,1.0,-246.80568,1.0,100.0,True,1075.4929,10556.166,4755.1855,0.0042541116,6073088,100,987.55316,4999.5996,-1,1,26957985000000.0,,23587044.0,475.68,399.71564,-7497625600000.0,4663355000.0,7350.613913297653,100.0,10.0,1.0,4755.185067266751,17600,-246.80568,[ 0.08   0.291 -2.63  -2.068],10.0,176,0.4189424,188.43527
-25735994.0,,1.0,-253.65425,1.0,100.0,True,1202785000.0,12088436000.0,4911.628,0.031223532,6122217,100,410.74268,4999.6353,-1,1,5.7869605e+30,,24292794.0,491.29,1979.5422,-3.4716955e+21,2886935000000000.0,7407.064435720444,100.0,10.0,1.0,4911.6275298104165,17700,-253.65425,[ 0.019  0.29  -2.629 -2.054],10.0,177,0.4189424,123910904.0
-26109288.0,,1.0,-246.81668,1.0,100.0,True,40.553455,318.31168,4945.6494,0.009378438,6171685,100,454.58676,4999.6206,-1,1,9606426000.0,,24666098.0,494.68,499.69025,-141952860000.0,505665300.0,7459.947412967682,100.0,10.0,1.0,4945.649521514934,17800,-246.81668,[ 0.08   0.278 -2.63  -2.061],10.0,178,0.4189424,20.252459
-23271252.0,,1.0,-249.18462,1.0,100.0,True,311473.9,3129902.8,4515.265,0.041541565,6216865,100,1200.1841,4999.623,-1,1,1.0440794e+16,,21828062.0,451.8,9.980241,-148298930000000.0,836771400000.0,7505.283014059067,100.0,10.0,1.0,4515.265390904093,17900,-249.18462,[ 0.091  0.221 -2.635 -2.084],10.0,179,0.4189424,34040.266
-25196228.0,,1.0,-258.793,1.0,100.0,True,870653500.0,8622885000.0,4770.2773,0.03152321,6264581,100,998.7384,4999.6494,-1,1,4.16215e+35,,23753022.0,477.16,,-9.3105934e+23,2775776200000000.0,7553.755594968796,100.0,10.0,1.0,4770.277155602562,18000,-258.793,[ 0.06   0.267 -2.642 -2.055],10.0,180,0.4189424,111092140.0
-25900716.0,,1.0,-250.28954,1.0,100.0,True,21.96436,112.61085,4918.084,0.1272483,6313774,100,519.5609,4999.677,-1,1,51626356.0,,24457492.0,491.93,389.74268,-10672593000.0,303065000.0,7606.200800180435,100.0,10.0,1.0,4918.083798868743,18100,-250.28954,[ 0.095  0.372 -2.649 -1.999],10.0,181,0.4189424,12.13871
-23140008.0,,1.0,-252.66357,1.0,100.0,True,2157.0825,20956.314,4467.439,0.027334398,6358476,100,1318.6725,4999.4795,-1,1,900902400000.0,,21696902.0,447.02,,-1377983800000.0,8276281300.0,7656.01077914238,100.0,10.0,1.0,4467.438604651306,18200,-252.66357,[ 0.117  0.315 -2.647 -2.013],10.0,182,0.4189424,341.78442
-23732446.0,,1.0,-237.79562,1.0,100.0,True,11037372.0,108628940.0,4556.38,0.09017475,6404067,100,1236.395,4999.6025,-1,1,1.3125003e+31,,22289268.0,455.91,319.76016,-5.2282947e+21,38970640000000.0,7708.949806928635,100.0,10.0,1.0,4556.379856373735,18300,-237.79562,[ 0.144  0.372 -2.65  -2.014],10.0,183,0.4189424,1575801.2
-26185818.0,,1.0,-247.04283,1.0,100.0,True,168936.1,1650400.1,4949.264,0.3250292,6453568,100,497.41977,4999.5938,-1,1,3.7524102e+25,,24742640.0,495.01,,-8.840238e+18,562256500000.0,7765.550438404083,100.0,10.0,1.0,4949.2641189757,18400,-247.04283,[ 0.055  0.436 -2.666 -1.957],10.0,184,0.4189424,22499.52
-22739358.0,,1.0,-243.52356,1.0,100.0,True,71.44482,525.8493,4532.052,0.099055715,6498925,100,869.86725,4999.631,-1,1,694938200.0,,21296164.0,453.57,2019.7233,-38523126000.0,478936830.0,7807.292443275452,100.0,10.0,1.0,4532.051851375301,18500,-243.52356,[-0.01   0.345 -2.667 -2.012],10.0,185,0.4189424,30.604525
-25365052.0,,1.0,-245.0919,1.0,100.0,True,37.32666,201.70853,4805.3677,0.029300928,6546990,100,911.1997,4999.651,-1,1,1374807500000000.0,,23921844.0,480.65,,-53511107000000.0,525330240.0,7845.106736898422,100.0,10.0,1.0,4805.367735933683,18600,-245.0919,[ 0.02   0.341 -2.667 -2.017],10.0,186,0.4189424,21.055916
-19817380.0,,1.0,-243.7772,1.0,100.0,True,20185.402,189468.39,4162.309,0.061173767,6588677,100,1024.404,4999.58,-1,1,1127768800000000.0,,18374218.0,416.87,1309.8539,-48542723000000.0,79037170000.0,7886.793099164963,100.0,10.0,1.0,4162.308908106239,18700,-243.7772,[-0.02   0.369 -2.67  -1.979],10.0,187,0.4189424,3410.5874
-22832256.0,,1.0,-250.9491,1.0,100.0,True,55.92801,314.06604,4544.051,0.06914571,6634161,100,860.60504,4999.6685,-1,1,117059170.0,,21389038.0,454.84,19.96291,-16090089000.0,475718000.0,7944.246024608612,100.0,10.0,1.0,4544.050802456764,18800,-250.9491,[-0.025  0.493 -2.674 -1.961],10.0,188,0.4189424,30.200054
-26228484.0,,1.0,-252.42676,1.0,100.0,True,222.28264,2231.6807,4969.8237,0.16630782,6683867,100,293.48157,4999.6406,-1,1,53793228.0,,24785280.0,497.06,2049.7197,-11320808000.0,736055500.0,7997.41882109642,100.0,10.0,1.0,4969.823808600545,18900,-252.42676,[ 0.005  0.501 -2.676 -1.954],10.0,189,0.4189424,29.454147
-26187726.0,,1.0,-254.40762,1.0,100.0,True,46921.676,457852.22,4953.0127,0.23209655,6733405,100,460.63525,4999.6436,-1,1,647271700000000.0,,24744520.0,495.38,369.75037,-36922987000000.0,206527700000.0,8052.6873869895935,100.0,10.0,1.0,4953.012817917873,19000,-254.40762,[ 0.035  0.498 -2.671 -1.95 ],10.0,190,0.4189424,8263.496
-26436056.0,,1.0,-238.6677,1.0,100.0,True,4333.192,43556.914,4999.2876,0.10231244,6783405,100,0.18778768,4999.598,-1,1,565083260.0,,24992876.0,500.0,4998.609,-45369520000.0,11063858000.0,8118.879524946213,100.0,10.0,1.0,4999.287696899076,19100,-238.6677,[ 0.025  0.58  -2.69  -1.858],10.0,191,0.4189424,442.68597
-25935644.0,,1.0,-260.65778,1.0,100.0,True,412.53375,3099.895,4899.5415,0.0020575933,6832410,100,697.79626,4999.665,-1,1,1209480400.0,,24492426.0,490.05,9.981201,-52665147000.0,2474752300.0,8182.222265005112,100.0,10.0,1.0,4899.541725861983,19200,-260.65778,[ 0.065  0.571 -2.693 -1.81 ],10.0,192,0.4189424,99.041466
-25121726.0,,1.0,-242.11171,1.0,100.0,True,4229.484,41269.074,4786.041,0.11222428,6880285,100,878.8402,4999.5947,-1,1,25524636000000.0,,23678548.0,478.75,319.77094,-7305679000000.0,14650920000.0,8224.875609874725,100.0,10.0,1.0,4786.040983240931,19300,-242.11171,[ 0.135  0.477 -2.713 -1.771],10.0,193,0.4189424,588.43304
-25969946.0,,1.0,-246.0263,1.0,100.0,True,6577248.0,66106316.0,4917.788,0.0053165085,6929472,100,584.9169,4999.5986,-1,1,1.064178e+22,,24526766.0,491.87,9.981152,-1.4888987e+17,16582875000000.0,8278.221825122833,100.0,10.0,1.0,4917.788049321803,19400,-246.0263,[ 0.027  0.501 -2.748 -1.725],10.0,194,0.4189424,663568.2
-25173006.0,,1.0,-255.54666,1.0,100.0,True,53.09992,360.7164,4837.041,0.16173804,6977865,100,576.9456,4999.591,-1,1,195432800.0,,23729830.0,483.93,9.983966,-20539953000.0,365256960.0,8334.094074726105,100.0,10.0,1.0,4837.041044478053,19500,-255.54666,[-0.033  0.604 -2.747 -1.687],10.0,195,0.4189424,19.552597
-25937058.0,,1.0,-243.71167,1.0,100.0,True,21325.469,194881.16,4901.7324,0.070558995,7026891,100,683.29395,4999.6167,-1,1,2346383900000000.0,,24493868.0,490.26,9.984054,-70026363000000.0,120704130000.0,8391.140399217606,100.0,10.0,1.0,4901.732303915652,19600,-243.71167,[-0.004  0.614 -2.748 -1.682],10.0,196,0.4189424,4829.627
-25621642.0,,1.0,-252.0104,1.0,100.0,True,1760521.4,17649504.0,4881.1143,0.07016818,7075715,100,594.3402,4999.504,-1,1,5.2856215e+31,,24178516.0,488.24,29.954327,-1.0491589e+22,5384674000000.0,8455.494351387024,100.0,10.0,1.0,4881.114264950317,19700,-252.0104,[-0.011  0.702 -2.78  -1.599],10.0,197,0.4189424,215455.6
-23348714.0,,1.0,-261.8684,1.0,100.0,True,46.631012,385.813,4489.63,0.2721445,7120635,100,1322.4481,4999.407,-1,1,1.01531275e+17,,21905646.0,449.2,,-459808300000000.0,493515800.0,8495.980268001556,100.0,10.0,1.0,4489.630112410174,19800,-261.8684,[ 0.04   0.774 -2.775 -1.511],10.0,198,0.4189424,20.769968
-22173922.0,,1.0,-249.50241,1.0,100.0,True,12791.591,117099.16,4447.3857,0.015541908,7165160,100,975.5066,4999.4043,-1,1,4.0183113e+16,,20730856.0,445.25,9.979893,-289336040000000.0,69850190000.0,8542.134373664856,100.0,10.0,1.0,4447.386296827927,19900,-249.50241,[-0.068  0.741 -2.83  -1.511],10.0,199,0.4189424,2909.385
-22094642.0,,1.0,-233.57387,1.0,100.0,True,20168.455,199313.98,4420.842,0.12586948,7209420,100,1052.4702,4999.4707,-1,1,1.4653556e+21,,20651538.0,442.6,219.85733,-5.5240735e+16,65737933000.0,8590.596562385559,100.0,10.0,1.0,4420.8421141910085,20000,-233.57387,[-0.074  0.806 -2.845 -1.405],10.0,200,0.4189424,3192.4272
-23328010.0,,1.0,-242.962,1.0,100.0,True,318110.16,3082130.2,4513.5957,0.003123126,7254584,100,1229.7881,4999.4355,-1,1,1.1280033e+23,,21884926.0,451.64,9.97947,-4.8466064e+17,1368406800000.0,8639.818741321564,100.0,10.0,1.0,4513.5957578122725,20100,-242.962,[-0.024  0.794 -2.857 -1.439],10.0,201,0.4189424,55106.43
-18489044.0,,1.0,-235.15967,1.0,100.0,True,576415400.0,5793726500.0,3717.7502,0.035495535,7291816,100,1795.6638,4999.2393,-1,1,1.3422009e+27,,17046078.0,372.32,,-5.2864985e+19,1472573300000000.0,8674.9143409729,100.0,10.0,1.0,3717.7505677367444,20200,-235.15967,[-0.015  0.883 -2.864 -1.352],10.0,202,0.4189424,58944780.0
-23717176.0,,1.0,-267.051,1.0,100.0,True,6830.8755,63444.598,4612.8926,0.41476825,7337975,100,997.6781,4999.3525,-1,1,1.2437818e+27,,22274140.0,461.59,819.78467,-5.0890764e+19,27269218000.0,8728.32668375969,100.0,10.0,1.0,4612.892658453641,20300,-267.051,[-0.047  0.781 -2.879 -1.415],10.0,203,0.4189424,1183.1757
-17762486.0,,1.0,-241.43297,1.0,100.0,True,4402.07,28881.76,3862.0393,0.021383764,7376676,100,1184.9312,4999.4336,-1,1,1.0276178e+21,,16319408.0,387.01,,-4.6259074e+16,17858900000.0,8777.048193693161,100.0,10.0,1.0,3862.0391063985635,20400,-241.43297,[-0.106  0.768 -2.868 -1.428],10.0,204,0.4189424,1709.4167
-24347922.0,,1.0,-261.8671,1.0,100.0,True,309.1788,2856.8032,4697.037,0.020170504,7423675,100,917.9728,4999.4404,-1,1,18714888000.0,,22904834.0,469.99,179.83173,-198976030000.0,1563023100.0,8825.96389222145,100.0,10.0,1.0,4697.0374448213115,20500,-261.8671,[-0.044  0.774 -2.87  -1.428],10.0,205,0.4189424,62.66448
-23237728.0,,1.0,-238.89883,1.0,100.0,True,14633.064,112626.91,4570.5986,0.013965732,7469424,100,950.9511,4999.382,-1,1,6595123000000000.0,,21794674.0,457.49,9.980184,-117266950000000.0,78880640000.0,8881.213473558426,100.0,10.0,1.0,4570.598060581902,20600,-238.89883,[-0.076  0.812 -2.879 -1.392],10.0,206,0.4189424,4176.3374
-21455380.0,,1.0,-236.03493,1.0,100.0,True,3633.913,35496.996,4228.842,0.12785164,7511749,100,1459.1937,4999.3477,-1,1,4.3035585e+16,,20012348.0,423.25,179.86688,-299364120000000.0,13689577000.0,8924.656154155731,100.0,10.0,1.0,4228.841900648667,20700,-236.03493,[-0.027  0.842 -2.896 -1.373],10.0,207,0.4189424,548.16693
-23248586.0,,1.0,-257.0101,1.0,100.0,True,6217.909,48028.074,4544.064,0.13954608,7557219,100,1075.6558,4999.3535,-1,1,3.8870843e+30,,21805548.0,454.7,179.9271,-2.8449788e+21,31912282000.0,8971.572179317474,100.0,10.0,1.0,4544.063531753666,20800,-257.0101,[ 0.028  0.822 -2.906 -1.393],10.0,208,0.4189424,1283.2455
-18957436.0,,1.0,-244.12614,1.0,100.0,True,65189.35,604467.5,3847.8918,0.068258844,7595752,100,1645.649,4999.3003,-1,1,6.306225e+19,,17514436.0,385.33,119.87512,-1.1459116e+16,225811860000.0,9016.6319835186,100.0,10.0,1.0,3847.892281472136,20900,-244.12614,[-0.071  0.875 -2.924 -1.339],10.0,209,0.4189424,10771.515
-21660590.0,,1.0,-246.27182,1.0,100.0,True,378864.75,3463535.0,4269.823,0.10486023,7638489,100,1409.3253,4999.2974,-1,1,1.1155439e+28,,20217588.0,427.37,9.979918,-1.5240549e+20,1704793600000.0,9062.522825717926,100.0,10.0,1.0,4269.823085894054,21000,-246.27182,[-0.017  0.865 -2.933 -1.368],10.0,210,0.4189424,68391.73
