EmpiricalD2,EpRewMean,Iteration,TimestepsSoFar,InitialReturnMean,MaxIW,ReturnMeanIW,J_sample_variance,MinIW,TimeElapsed,EpThisIter,InitialReturnStd,EpisodesSoFar,InitialBound,InitialReturnMax,Weights,Bound,EpLenMean,MeanIW,InitialReturnMin,StdIW
1.0018939,-138.35705076167977,290,1194347,2.2125244e-06,1.122104,230.31549,65.5621,0.8969008,2628.504072666168,100,1.6695904,29000,-190676800000000.0,5.0622025,[ 0.539 -0.576  0.26   0.401  0.003],-190676800000000.0,42.04,1.0066189,-2.0741806,0.04296659
1.0019565,-136.16843915473845,291,1198322,-7.476807e-06,1.1451962,243.62537,85.19348,0.8859769,2637.41903424263,100,1.5957414,29100,-285348370000000.0,4.8775406,[ 0.538 -0.577  0.258  0.404  0.002],-285348370000000.0,39.75,1.0050037,-1.8954544,0.04461533
1.001261,-144.11071345641838,292,1203152,-6.1035155e-07,1.1106604,200.19691,35.18732,0.9292291,2647.1958091259003,100,2.02461,29200,-194682400000000.0,7.415497,[ 0.538 -0.576  0.26   0.404  0.004],-194682400000000.0,48.3,1.0069666,-2.40831,0.034523774
1.0018958,-135.91726144417456,293,1207116,-4.5776366e-07,1.1193882,244.0873,78.11947,0.8769872,2655.9340138435364,100,1.6427339,29300,-257432490000000.0,6.027832,[ 0.536 -0.577  0.26   0.404  0.002],-257432490000000.0,39.64,1.0045061,-2.140274,0.04571676
1.000866,-140.66014603845363,294,1211614,3.2043456e-06,1.0905342,214.5895,33.28927,0.924364,2665.467311859131,100,2.0601952,29400,-244492090000000.0,6.3058624,[ 5.348e-01 -5.782e-01  2.588e-01  4.035e-01  5.556e-04],-244492090000000.0,44.98,1.0057737,-2.5555344,0.030873254
1.0010142,-137.73542694330612,295,1215757,7.171631e-06,1.1034715,233.64331,36.10738,0.8922793,2673.7848105430603,100,1.6361084,29500,-339744700000000.0,6.262825,[ 0.535 -0.579  0.258  0.404  0.001],-339744700000000.0,41.43,1.005001,-2.0852127,0.031103313
1.0009726,-140.05425850309214,296,1220151,-2.8991699e-06,1.0807486,220.15364,27.43473,0.9244981,2683.8826022148132,100,1.8547331,29600,-205055800000000.0,6.9205093,[ 0.535 -0.579  0.256  0.404  0.001],-205055800000000.0,43.94,1.005011,-2.2205887,0.026704086
1.0021116,-139.81980642631106,297,1224521,-8.087158e-06,1.1260705,221.36806,67.039185,0.8546027,2693.8437724113464,100,1.9533762,29700,-312987450000000.0,7.0484314,[ 0.534 -0.578  0.255  0.404 -0.001],-312987450000000.0,43.7,1.0054474,-2.200264,0.04221206
1.0006696,-137.24606796307188,298,1228620,5.1116945e-06,1.0657026,236.07321,24.021158,0.9359951,2702.5826811790466,100,1.6764703,29800,-339744700000000.0,4.8043747,[ 0.534 -0.578  0.257  0.404 -0.003],-339744700000000.0,40.99,1.0055492,-2.0263748,0.024209607
1.0004244,-134.93318958334683,299,1232500,5.340576e-06,1.0655564,249.02173,24.76093,0.9430806,2711.5472157001495,100,1.7903907,29900,-294285050000000.0,7.0774612,[ 0.535 -0.577  0.257  0.404 -0.003],-294285050000000.0,38.8,1.0045862,-2.173294,0.020365499
1.0011371,-141.45831282781637,300,1237062,9.155273e-07,1.0856757,211.79153,33.461113,0.93847275,2720.931992292404,100,2.055016,30000,-200843780000000.0,6.2048492,[ 0.535 -0.577  0.258  0.403 -0.002],-200843780000000.0,45.62,1.0061529,-2.3917084,0.03203978
1.0012313,-137.03319378498716,301,1241133,-1.083374e-05,1.090242,237.76741,42.31577,0.9050827,2729.8402173519135,100,1.8642197,30100,-332852350000000.0,6.7041855,[ 0.535 -0.578  0.257  0.402 -0.001],-332852350000000.0,40.71,1.0048845,-2.1135788,0.033429466
1.0010946,-142.87248794900546,302,1245852,6.790161e-06,1.0822859,204.63501,27.85507,0.9251827,2739.622960090637,100,1.9526856,30200,-173615460000000.0,5.59568,[ 0.534 -0.579  0.256  0.403 -0.001],-173615460000000.0,47.19,1.0073886,-2.3679047,0.029397937
1.0162941,-140.74763218673237,303,1250300,4.196167e-06,1.3138324,217.77429,436.8175,0.4460929,2748.7644271850586,100,1.727034,30300,-148395310000000.0,9.314537,[ 0.535 -0.578  0.257  0.404 -0.002],-148395310000000.0,44.48,1.0027866,-2.0251846,0.12073711
1.0012898,-137.38144407080074,304,1254422,3.0517577e-07,1.1242574,234.60374,48.680626,0.9223567,2757.3805601596832,100,1.7921337,30400,-346776970000000.0,4.9405594,[ 0.532 -0.58   0.263  0.403  0.006],-346776970000000.0,41.22,1.0052088,-2.1804886,0.033579152
1.000864,-137.55274518539605,305,1258584,-2.5939942e-06,1.1015985,232.00784,41.354614,0.9007629,2766.081567764282,100,2.043225,30500,-303495270000000.0,7.087555,[ 0.532 -0.58   0.264  0.404  0.006],-303495270000000.0,41.62,1.0049564,-2.3126144,0.026045065
1.0036614,-141.89864085353162,306,1263175,-1.1062622e-05,1.2045193,210.6853,97.98092,0.8455431,2776.1962785720825,100,1.9320747,30600,-83476565000000.0,7.2058563,[ 0.531 -0.582  0.266  0.401  0.005],-83476565000000.0,45.91,1.0066814,-2.2025223,0.060315218
1.0008976,-138.1950704840928,307,1267355,-9.9182125e-06,1.0801696,231.72482,33.214638,0.91558003,2785.8459029197693,100,1.6073245,30700,-211534740000000.0,4.7889175,[ 0.531 -0.583  0.263  0.402  0.006],-211534740000000.0,41.8,1.0042045,-1.8446732,0.02591874
1.0011196,-138.12323443025335,308,1271561,3.0517579e-06,1.1344622,229.82948,51.790646,0.9345679,2795.2341089248657,100,1.9540794,30800,-170029080000000.0,6.0743866,[ 0.531 -0.584  0.265  0.4    0.006],-170029080000000.0,42.06,1.0051417,-2.3114243,0.036277927
1.0041454,-140.1591946578258,309,1275955,2.5177003e-06,1.1956728,220.30817,106.307816,0.852723,2804.8477857112885,100,1.7722516,30900,-241981140000000.0,5.6395874,[ 0.53  -0.585  0.264  0.399  0.008],-241981140000000.0,43.94,1.0050584,-2.017479,0.059490006
1.0010551,-139.46278337001849,310,1280286,-1.9073486e-06,1.1707839,223.4148,50.666283,0.9082303,2814.3955974578857,100,1.7868079,31000,-222776650000000.0,5.9558334,[ 0.527 -0.588  0.263  0.399  0.009],-222776650000000.0,43.31,1.0053008,-2.0019379,0.03823258
1.0016906,-139.0030737732477,311,1284587,-2.670288e-06,1.1074162,224.67474,33.954044,0.91313636,2823.758683681488,100,1.9844286,31100,-271039780000000.0,7.529045,[ 0.528 -0.587  0.264  0.399  0.009],-271039780000000.0,43.01,1.0052737,-2.2938766,0.031867813
1.0010937,-137.79672560749785,312,1288748,4.043579e-06,1.1342914,232.4962,40.457607,0.9050623,2832.562804222107,100,1.6968877,31200,-312987450000000.0,5.5830765,[ 0.526 -0.588  0.264  0.401  0.009],-312987450000000.0,41.61,1.0048985,-2.194847,0.034629382
1.0011935,-140.2459216947838,313,1293150,-4.272461e-06,1.1310914,219.9152,36.26872,0.91996485,2842.0884811878204,100,1.8066919,31300,-132172860000000.0,5.4489517,[ 0.526 -0.589  0.262  0.399  0.008],-132172860000000.0,44.02,1.0049691,-2.0286942,0.03212081
1.0006135,-136.99017928245286,314,1297226,-6.027222e-06,1.08518,237.34686,29.214146,0.94579536,2850.8657188415527,100,1.580707,31400,-288297330000000.0,5.151001,[ 0.527 -0.588  0.261  0.4    0.007],-288297330000000.0,40.76,1.0046535,-2.1082077,0.025603766
1.0012372,-142.20626221516844,315,1301827,1.1749267e-05,1.0908937,210.4212,36.109207,0.9037789,2861.024444103241,100,2.058903,31500,-227434000000000.0,8.275833,[ 0.526 -0.589  0.26   0.4    0.009],-227434000000000.0,46.01,1.005076,-1.9461517,0.02954102
1.004006,-139.7548334064233,316,1306202,1.0299683e-05,1.172805,221.03476,138.57457,0.81065,2870.391497373581,100,1.8528302,31600,-276677080000000.0,6.6452637,[ 0.526 -0.589  0.262  0.399  0.01 ],-276677080000000.0,43.75,1.0055556,-2.226471,0.0651768
1.002389,-141.58820515644695,317,1310719,7.6293944e-08,1.1841667,214.66037,84.65558,0.9005661,2879.593805551529,100,1.6598874,31700,-170029080000000.0,6.167671,[ 0.526 -0.587  0.264  0.402  0.008],-170029080000000.0,45.17,1.006524,-1.8078918,0.051608145
1.0023581,-140.75343580468714,318,1315196,9.994506e-06,1.217227,215.98808,66.334854,0.84873044,2889.787810087204,100,2.1539183,31800,-220482870000000.0,8.662712,[ 0.526 -0.588  0.261  0.403  0.008],-220482870000000.0,44.77,1.0070201,-2.4293137,0.050825123
1.0037069,-135.07428678185977,319,1319094,9.9182125e-06,1.2164805,247.86449,167.35641,0.8748722,2898.5846621990204,100,1.9596188,31900,-297324300000000.0,8.380371,[ 0.525 -0.589  0.26   0.403  0.008],-297324300000000.0,38.98,1.0046839,-2.179161,0.06174058
1.0050675,-137.14428573428887,320,1323211,-9.155274e-06,1.212986,234.59027,149.11783,0.8790817,2907.3134410381317,100,1.924486,32000,-211534740000000.0,5.610672,[ 0.525 -0.591  0.258  0.402  0.007],-211534740000000.0,41.17,1.0050366,-2.3452835,0.06544955
1.0005691,-141.6491689369308,321,1327724,-8.392334e-06,1.0660036,214.96584,20.722773,0.9422484,2916.638743162155,100,1.7367918,32100,-291276130000000.0,5.710533,[ 0.524 -0.593  0.255  0.4    0.008],-291276130000000.0,45.13,1.0054281,-1.7285004,0.024694197
1.0009556,-135.31570425480223,322,1331647,-5.340576e-07,1.112955,246.27312,52.32961,0.92134833,2924.5264048576355,100,1.8772557,32200,-225093620000000.0,5.7322083,[ 0.523 -0.593  0.255  0.4    0.008],-225093620000000.0,39.23,1.0056148,-2.3146973,0.03211043
1.0002857,-136.170486184002,323,1335641,7.93457e-06,1.066504,242.16748,21.40169,0.9528239,2932.8585319519043,100,1.7072556,32300,-376363200000000.0,5.424614,[ 0.524 -0.593  0.254  0.396  0.007],-376363200000000.0,39.94,1.0046635,-2.044136,0.019831616
1.0013202,-139.99373854239636,324,1340020,-1.2435913e-05,1.1376073,221.02473,47.80198,0.8636568,2943.1996462345123,100,1.723022,32400,-196715580000000.0,5.419113,[ 0.524 -0.593  0.254  0.395  0.008],-196715580000000.0,43.79,1.004908,-2.168991,0.035343282
1.0003543,-135.83450690962718,325,1343982,-1.5258789e-07,1.114712,244.08813,21.478289,0.94341904,2951.987829208374,100,1.9394679,32500,-336281200000000.0,6.52404,[ 0.525 -0.594  0.253  0.397  0.007],-336281200000000.0,39.62,1.004795,-2.233757,0.018248416
1.0013165,-139.64109590062446,326,1348306,-1.6021728e-06,1.1473044,224.0905,45.47238,0.91831535,2961.0110630989075,100,1.7960839,32600,-306627600000000.0,7.765045,[ 0.524 -0.595  0.254  0.397  0.008],-306627600000000.0,43.24,1.0051316,-1.8476868,0.0365242
1.0012593,-143.73571363666267,327,1353097,2.4414062e-06,1.0853329,201.77892,31.918291,0.8988925,2970.7027595043182,100,2.3204048,32700,-118903340000000.0,8.162628,[ 0.524 -0.596  0.253  0.398  0.007],-118903340000000.0,47.91,1.0059935,-2.5772934,0.031219993
1.0012561,-142.12567350816167,328,1357700,2.8991699e-06,1.139686,210.27339,32.99835,0.88821065,2979.9621675014496,100,1.9127008,32800,-205055800000000.0,6.5127106,[ 0.525 -0.595  0.253  0.397  0.006],-205055800000000.0,46.03,1.0050633,-2.2032852,0.03268529
1.0109712,-141.32666281755775,329,1362206,8.392334e-07,1.3639688,214.94226,265.0999,0.7234213,2989.0885269641876,100,1.787859,32900,-252178180000000.0,9.317284,[ 0.522 -0.594  0.254  0.4    0.004],-252178180000000.0,45.06,1.0044355,-2.0767288,0.10072554
1.0018283,-135.62328796199094,330,1366156,-3.5858154e-06,1.1182567,244.65822,76.46172,0.8782471,2998.020286798477,100,1.9244301,33000,-364988670000000.0,6.730934,[ 5.183e-01 -5.955e-01  2.505e-01  3.989e-01  1.086e-04],-364988670000000.0,39.5,1.0049196,-2.1285095,0.04176598
1.005991,-142.70471321346062,331,1370807,-4.272461e-06,1.2069502,208.22662,122.90589,0.75983554,3008.6011724472046,100,1.8590163,33100,-215963820000000.0,7.1280975,[ 0.518 -0.596  0.253  0.398  0.001],-215963820000000.0,46.51,1.0051796,-2.0896606,0.07393236
1.0004607,-138.0747243083113,332,1374989,1.7547608e-06,1.0576603,231.4141,16.484213,0.9596326,3016.6102995872498,100,1.8017263,33200,-312987450000000.0,6.4030914,[ 0.522 -0.591  0.253  0.399  0.001],-312987450000000.0,41.82,1.0046173,-2.0388565,0.019411795
1.0024859,-141.5028459008243,333,1379538,-1.1444092e-06,1.1606972,212.61923,66.24736,0.87807775,3026.5600271224976,100,2.0005796,33300,-268263360000000.0,6.2073593,[ 0.521 -0.592  0.252  0.399  0.002],-268263360000000.0,45.49,1.0045367,-2.2856445,0.048695438
1.0038346,-137.9474250044564,334,1383713,-1.1444092e-06,1.2136626,231.72855,146.57697,0.76290774,3035.5097527503967,100,1.7972416,33400,-361272750000000.0,5.559944,[ 0.52  -0.595  0.253  0.397  0.002],-361272750000000.0,41.75,1.0051343,-2.1190567,0.06287781
1.0016923,-140.9038166567953,335,1388189,4.196167e-06,1.110874,216.19212,44.54953,0.873677,3044.1465649604797,100,1.86424,33500,-260099550000000.0,7.564583,[ 0.52  -0.595  0.256  0.396  0.001],-260099550000000.0,44.76,1.005545,-2.1136627,0.037158974
1.0032674,-141.75856357360001,336,1392782,1.0223389e-05,1.1533217,210.3493,78.46404,0.86001617,3053.3505392074585,100,2.1183996,33600,-96049390000000.0,6.0724716,[ 0.521 -0.594  0.257  0.395  0.001],-96049390000000.0,45.93,1.0043311,-2.4584198,0.053886846
1.0041244,-141.47103523732662,337,1397310,-1.0681152e-06,1.2977232,213.85136,122.606575,0.8330513,3063.323741912842,100,1.905358,33700,-192669530000000.0,6.424835,[ 0.52  -0.596  0.255  0.394  0.001],-192669530000000.0,45.28,1.0063055,-2.1129227,0.06645279
1.0031701,-138.32630622335682,338,1401483,-1.1062622e-05,1.1259756,232.39624,101.52414,0.8615476,3071.7752406597137,100,1.4426746,33800,-196715580000000.0,3.9714203,[ 5.191e-01 -5.976e-01  2.534e-01  3.912e-01  5.199e-04],-196715580000000.0,41.73,1.0043793,-1.8583755,0.05264143
1.0031778,-142.24187063275684,339,1406113,6.408691e-06,1.2113421,208.83925,74.74559,0.8480662,3081.482622861862,100,1.8661569,33900,-205055800000000.0,6.9025955,[ 5.202e-01 -5.965e-01  2.553e-01  3.933e-01  3.260e-04],-205055800000000.0,46.3,1.0057096,-2.3430557,0.052271422
1.005665,-140.4160718769306,340,1410510,-9.918213e-07,1.2293916,220.55148,207.45122,0.7895622,3091.669162273407,100,1.6948119,34000,-15901777000000.0,5.8455505,[ 0.518 -0.6    0.256  0.393  0.003],-15901777000000.0,43.97,1.0046921,-1.9371948,0.07677794
1.0008355,-140.10680514904047,341,1414924,2.7465821e-06,1.1001843,219.01523,27.207264,0.9215488,3101.2939298152924,100,1.7779418,34100,-294285050000000.0,4.28096,[ 0.52  -0.599  0.259  0.391  0.001],-294285050000000.0,44.14,1.0054426,-2.316124,0.029969467
1.0041469,-141.81173557816183,342,1419506,-8.31604e-06,1.2647063,211.14272,139.72609,0.80250037,3111.5628345012665,100,1.6868501,34200,-257432490000000.0,4.680435,[ 0.52  -0.599  0.26   0.392  0.001],-257432490000000.0,45.82,1.0070094,-2.1950684,0.068844624
1.0009421,-137.69834940244374,343,1423662,4.4250487e-06,1.10318,232.67903,39.82581,0.92044955,3120.8060710430145,100,1.7887529,34300,-257432490000000.0,5.6870346,[ 5.196e-01 -5.978e-01  2.627e-01  3.915e-01 -2.083e-04],-257432490000000.0,41.56,1.0044519,-2.0822983,0.031096566
1.0017059,-137.99961011186778,344,1427827,-3.0517579e-06,1.1185483,232.48776,58.84018,0.8587858,3129.5407314300537,100,1.8118904,34400,-239495280000000.0,6.0336533,[ 5.198e-01 -5.973e-01  2.639e-01  3.911e-01  7.657e-05],-239495280000000.0,41.65,1.0053271,-2.1204453,0.040742673
1.0009273,-141.13567496019192,345,1432357,-4.8828124e-06,1.1943853,213.32956,44.165886,0.8993619,3138.1845152378082,100,1.8363166,34500,-161372340000000.0,5.757904,[ 0.52  -0.595  0.263  0.388  0.003],-161372340000000.0,45.3,1.0046138,-2.4520721,0.035934083
1.0015883,-138.47045827111452,346,1436576,-7.858276e-06,1.0982512,229.42273,49.05971,0.92015135,3147.8636734485626,100,1.7140316,34600,-285348370000000.0,6.587082,[ 0.52  -0.594  0.262  0.387  0.004],-285348370000000.0,42.19,1.0054096,-2.0669937,0.036881264
1.0051217,-137.96525418394765,347,1440788,-5.722046e-06,1.2108288,229.22911,191.19426,0.80477023,3157.104988336563,100,1.9229484,34700,-262793510000000.0,6.543915,[ 0.52  -0.594  0.26   0.386  0.003],-262793510000000.0,42.12,1.0054634,-2.409912,0.07086405
1.0010607,-142.70838711570573,348,1445472,5.7983398e-06,1.1368165,206.3984,33.461975,0.92532134,3166.1504485607147,100,1.8648547,34800,-85305560000000.0,6.261139,[ 0.519 -0.595  0.257  0.383  0.004],-85305560000000.0,46.84,1.0057995,-2.2872925,0.032820445
1.0102273,-138.93086678363318,349,1449767,-1.2207031e-05,1.4658186,224.93153,336.70007,0.70617,3176.0515360832214,100,2.1629288,34900,-222776650000000.0,6.4114914,[ 0.518 -0.595  0.256  0.383  0.004],-222776650000000.0,42.95,1.0057257,-2.3381805,0.099094175
1.0015091,-133.55407827789236,350,1453515,4.653931e-06,1.133923,257.65268,73.851135,0.9211449,3185.1384098529816,100,1.657733,35000,-357594000000000.0,6.429802,[ 0.522 -0.595  0.251  0.386  0.003],-357594000000000.0,37.48,1.0045234,-2.318184,0.040804267
1.0009031,-143.09412042368393,351,1458199,-3.4332274e-06,1.1173552,206.8852,35.279217,0.9144989,3195.127249956131,100,1.8388073,35100,-118903340000000.0,6.137123,[ 0.522 -0.596  0.25   0.386  0.004],-118903340000000.0,46.84,1.005944,-2.1652908,0.032515917
1.0011466,-137.11801954925608,352,1462278,9.918213e-07,1.1051242,237.30714,41.94319,0.9090422,3204.111278772354,100,1.7541682,35200,-319476440000000.0,6.1952057,[ 0.522 -0.596  0.251  0.386  0.004],-319476440000000.0,40.79,1.0052088,-2.0351715,0.034511812
1.0035509,-136.40322899603805,353,1466280,-7.6293946e-07,1.2038941,241.85275,94.35635,0.8566417,3213.319461584091,100,1.6419461,35300,-364988670000000.0,6.0719376,[ 0.521 -0.597  0.25   0.385  0.004],-364988670000000.0,40.02,1.0059417,-2.0044174,0.050315294
1.0008024,-139.23357331669328,354,1470601,-9.918213e-07,1.0976081,223.73895,26.481844,0.9268389,3222.6911721229553,100,1.7052844,35400,-247028420000000.0,4.69693,[ 0.523 -0.596  0.252  0.385  0.004],-247028420000000.0,43.21,1.0058442,-2.361847,0.027732084
1.0007467,-142.38502790617216,355,1475229,-9.155273e-07,1.0689018,209.13896,20.16736,0.9156004,3231.6304836273193,100,1.9113413,35500,-101339695000000.0,5.8584366,[ 0.523 -0.596  0.251  0.385  0.004],-101339695000000.0,46.28,1.0059787,-2.090332,0.02405795
1.000947,-139.41987933981932,356,1479530,2.7465821e-06,1.093651,225.32436,36.81196,0.9055219,3241.5920288562775,100,1.5423795,35600,-268263360000000.0,5.230301,[ 0.522 -0.597  0.25   0.384  0.004],-268263360000000.0,43.01,1.0049999,-1.8840866,0.032646935
1.001339,-137.4821205961839,357,1483642,-1.0528564e-05,1.116469,235.48093,52.974945,0.9121278,3250.604694366455,100,1.5541427,35700,-346776970000000.0,4.646431,[ 0.522 -0.597  0.249  0.384  0.005],-346776970000000.0,41.12,1.0055281,-2.0236435,0.03715309
1.0012882,-138.67265863271433,358,1487884,-8.621216e-06,1.119782,228.17926,47.398518,0.8850051,3260.5993587970734,100,1.7437886,35800,-297324300000000.0,5.495308,[ 0.522 -0.597  0.25   0.385  0.005],-297324300000000.0,42.42,1.0054581,-2.067299,0.034620423
1.0029682,-144.53265422733097,359,1492751,-9.155274e-06,1.250915,198.76582,69.22194,0.886301,3271.3436233997345,100,1.8728896,35900,-19827979000000.0,5.6516037,[ 0.521 -0.599  0.251  0.388  0.004],-19827979000000.0,48.67,1.0062238,-2.366333,0.051794782
1.0042797,-141.05554167864435,360,1497220,-3.6621093e-06,1.1671565,216.84274,113.28487,0.8310141,3281.27952003479,100,1.6208385,36000,-93000496000000.0,4.8674393,[ 0.522 -0.599  0.249  0.388  0.005],-93000496000000.0,44.69,1.0057521,-2.144432,0.061350204
1.0013642,-138.29559332460673,361,1501417,8.392334e-06,1.0854661,230.6813,40.791836,0.92470574,3290.250379562378,100,1.8232661,36100,-285348370000000.0,6.1638794,[ 0.52  -0.601  0.247  0.388  0.006],-285348370000000.0,41.97,1.0048498,-1.9245453,0.031713456
1.0009793,-138.08121719142383,362,1505600,2.5939942e-06,1.0703516,231.3554,36.527065,0.9056946,3299.40278673172,100,1.8956563,36200,-279538520000000.0,7.6158066,[ 0.521 -0.601  0.245  0.388  0.005],-279538520000000.0,41.83,1.0051445,-2.0650024,0.029909747
1.001899,-143.06060213950346,363,1510299,,1.1945827,205.99953,44.289326,0.90556234,3309.668038368225,100,2.0204518,36300,-142287750000000.0,6.646103,[ 0.521 -0.601  0.246  0.388  0.005],-142287750000000.0,46.99,1.0060625,-2.1597595,0.041325405
1.0010675,-142.51351035869524,364,1514950,-8.392334e-07,1.107429,208.05797,42.834854,0.9034487,3319.689497232437,100,1.8985289,36400,-271039780000000.0,5.803955,[ 0.52  -0.601  0.244  0.388  0.005],-271039780000000.0,46.51,1.0055453,-2.4248352,0.03637473
1.0016743,-142.09502878657958,365,1519545,1.487732e-05,1.143258,210.69003,49.7217,0.93167806,3329.7468345165253,100,1.8192136,36500,-265514680000000.0,7.3776245,[ 0.521 -0.6    0.244  0.39   0.007],-265514680000000.0,45.95,1.0044477,-2.2070389,0.039925843
1.0016487,-143.41201266253742,366,1524288,-9.002685e-06,1.1568583,203.97298,41.46576,0.9098079,3341.1702303886414,100,1.9922667,36600,-168262760000000.0,6.5906143,[ 0.519 -0.602  0.245  0.391  0.009],-168262760000000.0,47.43,1.0062464,-2.2709274,0.03728668
1.0018982,-144.76128495958295,367,1529161,9.231568e-06,1.114577,198.68526,46.84272,0.8762588,3351.4282784461975,100,1.9875269,36700,-179131980000000.0,8.101265,[ 0.519 -0.603  0.245  0.393  0.006],-179131980000000.0,48.73,1.0054369,-2.231964,0.041734233
1.0010464,-138.859134122786,368,1533399,-1.3732911e-06,1.0738794,228.71362,35.51902,0.9242857,3361.396610736847,100,1.7880296,36800,-309791560000000.0,6.904091,[ 0.518 -0.605  0.244  0.394  0.006],-309791560000000.0,42.38,1.0056697,-1.8897781,0.029595168
1.0011177,-141.4021723528014,369,1537916,-5.41687e-06,1.2313312,214.41309,52.25517,0.93932295,3371.4596512317657,100,1.7640116,36900,-200843780000000.0,8.065689,[ 0.518 -0.604  0.245  0.394  0.006],-200843780000000.0,45.17,1.0059214,-1.9597931,0.039249506
1.0042881,-142.12766231885382,370,1542502,3.5095215e-06,1.2120209,211.3103,120.5044,0.8364481,3381.367829799652,100,1.9200009,37000,-241981140000000.0,6.6307526,[ 0.519 -0.603  0.243  0.396  0.008],-241981140000000.0,45.86,1.0059671,-2.096283,0.06644254
1.0008775,-140.8587805890057,371,1546955,2.670288e-06,1.1151826,217.60686,38.239395,0.94114983,3391.233480453491,100,1.667263,37100,-182903180000000.0,4.5520706,[ 0.517 -0.604  0.241  0.396  0.007],-182903180000000.0,44.53,1.0053604,-1.9207306,0.0331484
1.0008717,-138.9929804625246,372,1551236,1.4495849e-06,1.091806,226.02594,31.375109,0.9206026,3400.930741548538,100,1.7917696,37200,-184817380000000.0,5.1526947,[ 0.516 -0.603  0.24   0.394  0.008],-184817380000000.0,42.81,1.0052233,-2.1974792,0.02602546
1.0014701,-142.16428507036474,373,1555856,,1.0994916,209.32214,35.05741,0.90574116,3410.4625282287598,100,1.8515539,37300,-222776650000000.0,6.606079,[ 0.516 -0.602  0.241  0.394  0.009],-222776650000000.0,46.2,1.0054507,-2.2408142,0.032945532
1.0016551,-140.3140095705925,374,1560244,1.6784668e-06,1.2011875,220.94269,85.43434,0.862521,3419.4734625816345,100,1.9851797,37400,-192669530000000.0,9.828125,[ 0.516 -0.605  0.242  0.397  0.01 ],-192669530000000.0,43.88,1.0053514,-1.9483643,0.04216607
1.0049326,-144.5513507178211,375,1565100,1.2969971e-06,1.2511139,199.4646,136.58293,0.79793096,3430.13458943367,100,2.0377452,37500,-145310840000000.0,5.967079,[ 0.516 -0.607  0.244  0.394  0.011],-145310840000000.0,48.56,1.0084994,-2.239357,0.08102208
1.0032924,-142.8384629370724,376,1569739,2.0599366e-06,1.1775031,209.06567,80.35669,0.7972715,3439.225893497467,100,1.7040538,37600,-276677080000000.0,5.1325912,[ 0.514 -0.608  0.241  0.393  0.012],-276677080000000.0,46.39,1.0045515,-1.9128647,0.0519119
1.0046276,-142.76098837652253,377,1574387,4.8065185e-06,1.1827141,208.43956,98.63271,0.8549206,3448.9172632694244,100,1.6076078,37700,-241981140000000.0,4.8088455,[ 0.513 -0.608  0.243  0.391  0.009],-241981140000000.0,46.48,1.0045568,-2.097412,0.059284177
1.0040892,-139.99059807131897,378,1578751,5.1116945e-06,1.3423096,222.04416,142.7542,0.77698696,3458.4350821971893,100,1.6655322,37800,-312987450000000.0,5.5299835,[ 0.514 -0.608  0.241  0.394  0.008],-312987450000000.0,43.64,1.0055928,-2.1474533,0.06742963
1.001101,-147.9428780185075,379,1583935,1.1901855e-05,1.1210581,186.98395,20.893772,0.93677866,3470.2241580486298,100,1.9756254,37900,-252178180000000.0,6.561386,[ 0.514 -0.609  0.237  0.395  0.008],-252178180000000.0,51.84,1.0066326,-2.1136932,0.027964208
1.0077126,-141.1509445076183,380,1588436,-5.7983398e-06,1.2358297,215.08806,239.25584,0.72656476,3479.7067580223083,100,1.9821361,38000,-232185900000000.0,7.549385,[ 0.513 -0.61   0.238  0.398  0.008],-232185900000000.0,45.01,1.0057338,-2.1766205,0.08462565
1.0007718,-138.8099080809576,381,1592683,-2.4414062e-06,1.0752625,228.033,25.13271,0.9427549,3488.905215024948,100,1.7332548,38100,-142287750000000.0,5.6725235,[ 0.512 -0.61   0.242  0.4    0.007],-142287750000000.0,42.47,1.0047231,-2.1235657,0.02567953
1.0024167,-140.04608764904668,382,1597064,4.5013426e-06,1.1368072,220.93527,58.5174,0.9128182,3499.069488763809,100,1.8031377,38200,-142287750000000.0,5.726097,[ 0.513 -0.608  0.242  0.4    0.007],-142287750000000.0,43.81,1.0046647,-1.9920349,0.042841118
1.0014822,-141.2415000202838,383,1601591,-9.155273e-07,1.1011246,213.59381,39.43375,0.9124267,3508.3766844272614,100,1.9696864,38300,-361272750000000.0,5.898018,[ 0.513 -0.61   0.241  0.4    0.008],-361272750000000.0,45.27,1.0064939,-2.292488,0.034147467
1.0006287,-140.04420376715507,384,1605984,1.2207031e-06,1.1017822,220.24121,30.294113,0.9127448,3518.690582513809,100,1.7645577,38400,-190676800000000.0,5.780014,[ 0.514 -0.609  0.242  0.4    0.008],-190676800000000.0,43.93,1.0045576,-2.2138214,0.02514612
1.0015405,-137.74605048844268,385,1610111,-1.4495849e-06,1.1149505,234.8103,54.149223,0.91649365,3527.0798761844635,100,1.757504,38500,-285348370000000.0,6.6648026,[ 0.514 -0.609  0.242  0.397  0.008],-285348370000000.0,41.27,1.0050246,-1.8579865,0.037178516
1.0033418,-139.6624725374501,386,1614472,-7.6293945e-06,1.1900378,221.72818,94.57374,0.866221,3536.5126371383667,100,1.9406207,38600,-268263360000000.0,5.5999603,[ 0.513 -0.609  0.241  0.397  0.01 ],-268263360000000.0,43.61,1.0054262,-2.32164,0.053837936
