InitialReturnStd,MeanIW,J_sample_variance,EpLenMean,Weights,ReturnMeanIW,InitialReturnMax,TimestepsSoFar,MaxIW,TimeElapsed,EmpiricalD2,Iteration,StdIW,EpThisIter,InitialBound,MinIW,InitialReturnMin,EpRewMean,Bound,EpisodesSoFar,InitialReturnMean
13.942934,1.0056019,216.62027,36.68,[-0.537 -1.107 -0.79  -1.042  0.01 ],213.44922,56.568657,1063567,1.087279,2348.44477725029,1.0005478,291,0.024924537,100,-1186005200000000.0,0.94963163,-16.655907,-107.36059004846895,-1186005200000000.0,29100,-1.1062622e-06
13.012762,1.0047811,221.94627,35.41,[-0.537 -1.106 -0.79  -1.043  0.012],223.12822,39.324547,1067108,1.0872527,2355.878169775009,1.0008264,292,0.028408013,100,-1546720500000000.0,0.94035727,-19.060616,-107.29321532386011,-1546720500000000.0,29200,-3.8146972e-08
14.090262,1.004753,376.1379,36.3,[-0.537 -1.107 -0.79  -1.042  0.012],214.61053,42.444275,1070738,1.2144629,2364.327378511429,1.0035572,293,0.05957529,100,-1396732200000000.0,0.81292903,-18.092384,-106.40868743965015,-1396732200000000.0,29300,4.5776366e-07
12.741879,1.0055062,188.5875,34.85,[-0.539 -1.107 -0.788 -1.045  0.012],226.72559,54.40877,1074223,1.1141504,2371.8401761054993,1.0016534,294,0.037896965,100,-1469842500000000.0,0.90004414,-15.982315,-106.84610740983024,-1469842500000000.0,29400,-1.2969971e-06
14.209073,1.007902,293.70502,37.46,[-0.539 -1.107 -0.789 -1.046  0.012],206.89066,47.527653,1077969,1.1593807,2379.9143772125244,1.0033346,295,0.05387544,100,-1578569900000000.0,0.8410826,-19.22026,-106.71200846510945,-1578569900000000.0,29500,3.6621093e-06
11.376204,1.0051777,245.39455,36.06,[-0.539 -1.107 -0.789 -1.043  0.012],220.16736,40.92576,1081575,1.1645845,2387.7048633098602,1.0043852,296,0.061604097,100,-1411061800000000.0,0.84274936,-17.462578,-108.32149607594003,-1411061800000000.0,29600,5.378723e-06
14.10819,1.0058072,228.22966,40.65,[-0.539 -1.106 -0.789 -1.046  0.012],188.70103,44.821724,1085640,1.1179452,2396.251585006714,1.0021247,297,0.041691467,100,-1469842500000000.0,0.88937354,-18.555885,-107.94740082122966,-1469842500000000.0,29700,2.0980835e-06
13.516116,1.005704,393.97665,38.71,[-0.539 -1.105 -0.79  -1.045  0.012],200.06642,51.37655,1089511,1.2100661,2404.9517896175385,1.009334,298,0.091755986,100,-1454925000000000.0,0.77976507,-20.002235,-107.5408522687754,-1454925000000000.0,29800,4.9209593e-06
15.245536,1.006134,282.92194,39.29,[-0.541 -1.106 -0.786 -1.046  0.011],194.37502,56.800613,1093440,1.1684434,2414.585273742676,1.0022124,299,0.047633667,100,-1425536000000000.0,0.8624924,-19.999596,-106.45169769752323,-1425536000000000.0,29900,-4.119873e-06
14.431759,1.0046785,319.77502,38.93,[-0.54  -1.107 -0.788 -1.044  0.009],195.80098,35.10556,1097333,1.1416597,2422.916544675827,1.0028268,300,0.050712965,100,-1425536000000000.0,0.8850168,-20.155334,-106.01001155586567,-1425536000000000.0,30000,7.6293946e-07
15.640861,1.0055345,394.1988,39.08,[-0.539 -1.108 -0.787 -1.043  0.009],195.1426,47.846436,1101241,1.2117022,2431.6997771263123,1.0052178,301,0.07097709,100,-1396732200000000.0,0.77192396,-20.060204,-106.15352030992672,-1396732200000000.0,30100,1.8692017e-06
14.452922,1.0047147,274.95746,39.91,[-0.54  -1.111 -0.789 -1.041  0.007],189.962,42.191307,1105232,1.1038693,2440.574513912201,1.001078,302,0.03165235,100,-1469842500000000.0,0.9306523,-22.673828,-106.01504890572107,-1469842500000000.0,30200,5.0735475e-06
12.063907,1.00666,475.23132,37.46,[-0.54  -1.111 -0.788 -1.041  0.007],209.92456,44.206738,1108978,1.3106645,2448.9056074619293,1.0103767,303,0.107620016,100,-1327205000000000.0,0.7530628,-16.978394,-108.27678708439531,-1327205000000000.0,30300,1.9073486e-06
13.140773,1.0037247,414.41003,34.98,[-0.545 -1.114 -0.788 -1.038  0.004],227.15376,36.027454,1112476,1.1537603,2456.880483150482,1.00543,304,0.06816333,100,-1515505100000000.0,0.84263736,-16.535515,-107.63790970955651,-1515505100000000.0,30400,2.0980835e-06
12.353283,1.006766,203.92593,41.23,[-0.546 -1.115 -0.785 -1.039  0.005],185.65013,38.383812,1116599,1.1107241,2466.2167360782623,1.0012058,305,0.035593342,100,-1454925000000000.0,0.9322449,-20.676094,-107.93079405427474,-1454925000000000.0,30500,-1.335144e-06
11.624479,1.0049558,196.86455,34.03,[-0.546 -1.115 -0.785 -1.038  0.005],236.7924,33.67739,1120002,1.1118286,2473.8008592128754,1.0016148,306,0.039177287,100,-1627560700000000.0,0.90620667,-13.997658,-108.4133153153613,-1627560700000000.0,30600,-1.4495849e-06
13.565014,1.0056766,216.00258,36.73,[-0.546 -1.115 -0.784 -1.04   0.005],213.78722,35.596455,1123675,1.0726476,2481.3073160648346,1.0008535,307,0.027129354,100,-1515505100000000.0,0.922416,-18.751175,-107.59273410703732,-1515505100000000.0,30700,1.7547608e-06
14.205679,1.0056812,212.79681,34.4,[-0.547 -1.115 -0.783 -1.04   0.005],227.77309,42.924545,1127115,1.0733926,2488.1961929798126,1.000559,308,0.022805702,100,-1382545800000000.0,0.9549659,-15.935974,-105.71840878460411,-1382545800000000.0,30800,-6.942749e-06
12.971727,1.0047565,224.76622,35.45,[-0.547 -1.115 -0.783 -1.041  0.005],222.63521,45.57485,1130660,1.0818865,2495.288693666458,1.000811,309,0.028355034,100,-1594736400000000.0,0.9408336,-15.697052,-107.23288616591788,-1594736400000000.0,30900,-9.918213e-07
15.097486,1.0073254,212.17145,39.81,[-0.547 -1.115 -0.782 -1.041  0.005],191.24709,61.160275,1134641,1.0967419,2503.7816491127014,1.0020951,310,0.039909314,100,-1059583500000000.0,0.8639216,-19.956856,-106.61595515348614,-1059583500000000.0,31000,-3.0517579e-06
15.133361,1.0049205,289.00162,38.68,[-0.546 -1.114 -0.782 -1.042  0.003],197.34595,49.857727,1138509,1.1014307,2512.1900124549866,1.001067,311,0.028955575,100,-1382545800000000.0,0.8976668,-19.725548,-105.98134303274732,-1382545800000000.0,31100,6.4849855e-06
13.081023,1.0050285,159.51965,34.44,[-0.547 -1.113 -0.782 -1.043  0.003],230.60367,39.03368,1141953,1.0571625,2518.999552488327,1.0005922,312,0.023943981,100,-1678051000000000.0,0.93946177,-14.961746,-107.11868639946353,-1678051000000000.0,31200,-6.5994263e-06
12.877126,1.0055606,182.39552,38.35,[-0.547 -1.113 -0.782 -1.044  0.003],201.57353,42.45991,1145788,1.0837321,2526.4673562049866,1.000613,313,0.023231903,100,-1396732200000000.0,0.9478822,-18.182297,-107.06824064513732,-1396732200000000.0,31300,-9.918213e-07
14.81428,1.006235,253.49644,36.47,[-0.547 -1.113 -0.782 -1.045  0.003],211.86449,44.281975,1149435,1.1452804,2534.3684346675873,1.0009153,314,0.027657537,100,-1440156600000000.0,0.9335233,-17.805618,-105.77826170894448,-1440156600000000.0,31400,3.852844e-06
12.825925,1.0052538,219.49724,36.41,[-0.548 -1.113 -0.782 -1.047  0.005],215.98218,39.06653,1153076,1.1062407,2543.018930912018,1.000523,315,0.024168802,100,-1515505100000000.0,0.94728595,-17.80352,-107.466687003119,-1515505100000000.0,31500,-9.918213e-07
15.102661,1.0064244,368.5516,35.61,[-0.548 -1.114 -0.782 -1.047  0.003],219.26396,59.276672,1156637,1.1741419,2550.976129055023,1.0047497,316,0.069216035,100,-1126805700000000.0,0.83193576,-17.237747,-106.29214331076835,-1126805700000000.0,31600,6.408691e-06
15.376868,1.0057467,246.35959,37.95,[-0.547 -1.112 -0.784 -1.047  0.002],201.2312,45.312996,1160432,1.0585494,2559.0902676582336,1.0003624,317,0.019591901,100,-1287135300000000.0,0.93728626,-18.834572,-105.4631767368281,-1287135300000000.0,31700,1.1825562e-06
13.166582,1.0047295,214.5212,35.88,[-0.547 -1.112 -0.784 -1.048  0.002],219.16896,35.269215,1164020,1.1557728,2567.5047268867493,1.0021366,318,0.04564003,100,-1500130900000000.0,0.894893,-15.929031,-107.22104693076373,-1500130900000000.0,31800,1.0261536e-05
13.742386,1.0051495,237.54878,37.28,[-0.549 -1.111 -0.784 -1.05   0.002],207.84543,48.13579,1167748,1.0772223,2575.5658202171326,1.0011945,319,0.031131871,100,-1274044700000000.0,0.9269489,-20.929848,-106.5686751936683,-1274044700000000.0,31900,4.8446655e-06
12.371525,1.005543,160.02986,36.24,[-0.549 -1.112 -0.784 -1.049  0.001],217.03293,31.55503,1171372,1.0850209,2583.5187537670135,1.000665,320,0.025789002,100,-1546720500000000.0,0.9088278,-17.396248,-107.44248399034255,-1546720500000000.0,32000,3.2806397e-06
13.1086235,1.0040168,294.72208,37.06,[-0.548 -1.112 -0.785 -1.048  0.002],211.51231,42.491257,1175078,1.2044607,2591.545972108841,1.0049638,321,0.07252288,100,-1562565200000000.0,0.8391,-17.984314,-107.64327946070917,-1562565200000000.0,32100,3.0517577e-07
13.443577,1.0046505,251.70517,34.05,[-0.548 -1.113 -0.784 -1.046  0.002],231.5038,49.7196,1178483,1.0941969,2598.915798664093,1.0013106,322,0.03572786,100,-1261085300000000.0,0.910344,-15.785194,-106.12130298385782,-1261085300000000.0,32200,1.9454956e-06
12.218444,1.0053583,187.34462,35.39,[-0.548 -1.114 -0.784 -1.045  0.002],224.0316,33.977825,1182022,1.066888,2606.9660680294037,1.0004936,323,0.020887343,100,-1578569900000000.0,0.95869344,-16.668365,-107.64136295805785,-1578569900000000.0,32300,1.8310546e-06
12.825913,1.0050864,255.61832,35.64,[-0.548 -1.115 -0.784 -1.044  0.002],222.20679,44.538948,1185586,1.1212412,2614.7466292381287,1.0020442,324,0.041924164,100,-1611066000000000.0,0.9164025,-16.791237,-107.71647136521923,-1611066000000000.0,32400,2.5177003e-06
13.19577,1.005271,271.9347,35.82,[-0.549 -1.114 -0.782 -1.043  0.003],219.3348,38.437824,1189168,1.1315461,2622.9567313194275,1.0015215,325,0.04084717,100,-1469842500000000.0,0.90321666,-15.541336,-107.08275265439659,-1469842500000000.0,32500,5.0735475e-06
13.5118885,1.0066108,269.27002,39.56,[-0.55  -1.115 -0.781 -1.043  0.003],194.73894,46.275723,1193124,1.158412,2631.0247325897217,1.0026923,326,0.049301717,100,-1274044700000000.0,0.8764528,-19.422943,-107.49680526615897,-1274044700000000.0,32600,1.0299683e-06
13.167295,1.0052336,303.8283,35.12,[-0.55  -1.113 -0.78  -1.044  0.003],225.36015,31.872929,1196636,1.1574421,2638.5522499084473,1.0023727,327,0.047668066,100,-1611066000000000.0,0.88238263,-16.07576,-107.30103823243581,-1611066000000000.0,32700,5.722046e-07
12.368615,1.004934,227.22647,36.82,[-0.549 -1.114 -0.78  -1.042  0.002],212.47183,38.80379,1200318,1.1600137,2646.403704881668,1.0023255,328,0.041712362,100,-1546720500000000.0,0.88896185,-18.457726,-107.2759566058866,-1546720500000000.0,32800,-4.8828124e-06
13.184643,1.0059237,225.20964,37.99,[-0.549 -1.114 -0.778 -1.042  0.002],202.65074,37.843582,1204117,1.142744,2654.364753484726,1.0020111,329,0.043710794,100,-1440156600000000.0,0.8885392,-18.347534,-106.39669307809521,-1440156600000000.0,32900,5.41687e-06
14.755438,1.0055609,291.09402,34.99,[-5.489e-01 -1.115e+00 -7.805e-01 -1.041e+00 -2.005e-04],223.32779,53.495758,1207616,1.1411375,2662.3098413944244,1.0026937,330,0.048190925,100,-1274044700000000.0,0.8733609,-18.162636,-105.91891378825248,-1274044700000000.0,33000,1.3732911e-06
13.10214,1.0050066,273.92307,34.83,[-5.487e-01 -1.115e+00 -7.816e-01 -1.042e+00  2.549e-04],227.6061,39.65786,1211099,1.2201017,2669.541014432907,1.0031277,331,0.059375916,100,-1454925000000000.0,0.8661763,-17.814537,-107.18609160691247,-1454925000000000.0,33100,2.5939942e-06
13.137805,1.0052073,211.8995,37.32,[-5.489e-01 -1.115e+00 -7.798e-01 -1.041e+00  1.983e-04],209.07277,36.723568,1214831,1.082356,2677.9911589622498,1.0008947,332,0.027427,100,-1531034400000000.0,0.93546677,-19.812729,-107.39981364376231,-1531034400000000.0,33200,-5.722046e-07
15.713452,1.0049075,284.6314,38.05,[-5.493e-01 -1.116e+00 -7.787e-01 -1.042e+00  6.127e-04],199.82101,44.0412,1218636,1.1116434,2685.8757379055023,1.0009179,333,0.028550414,100,-1354597400000000.0,0.9197106,-20.01641,-105.23556034486168,-1354597400000000.0,33300,-1.3732911e-06
13.429431,1.0078325,589.73083,35.52,[-5.491e-01 -1.116e+00 -7.794e-01 -1.040e+00  1.948e-04],221.99286,54.307014,1222188,1.2926847,2693.699895620346,1.0140359,334,0.12488007,100,-1500130900000000.0,0.7155777,-17.333466,-107.10870673211335,-1500130900000000.0,33400,-5.8364867e-06
13.773245,1.0054929,270.92545,36.74,[-0.545 -1.113 -0.779 -1.043 -0.004],213.38918,59.23802,1225862,1.1274011,2701.533054590225,1.0020669,335,0.04711501,100,-1396732200000000.0,0.8989736,-17.422401,-107.51182833621624,-1396732200000000.0,33500,7.6675415e-06
15.812811,1.004095,629.42975,38.06,[-0.544 -1.112 -0.78  -1.041 -0.005],198.64809,41.53549,1229668,1.500184,2710.0030477046967,1.009841,336,0.107982546,100,-1382545800000000.0,0.76925516,-20.760872,-104.41893460072879,-1382545800000000.0,33600,-9.536743e-07
14.272406,1.0072181,449.3817,38.57,[-5.398e-01 -1.109e+00 -7.771e-01 -1.044e+00  1.439e-04],198.65167,35.61484,1233525,1.2718058,2717.956206560135,1.0090581,337,0.089792065,100,-1611066000000000.0,0.77271944,-18.949005,-106.29859667956845,-1611066000000000.0,33700,-4.8065185e-06
15.540296,1.006648,275.25458,40.66,[-0.54  -1.112 -0.779 -1.041  0.003],184.8043,44.179375,1237591,1.0957106,2726.7421481609344,1.0009724,338,0.029828517,100,-1562565200000000.0,0.9253327,-19.942627,-105.65299882059418,-1562565200000000.0,33800,-2.861023e-06
17.91729,1.0040259,379.61804,36.71,[-0.54  -1.113 -0.779 -1.04   0.003],207.9212,59.115868,1241262,1.11178,2735.021060705185,1.001855,339,0.041018594,100,-1126805700000000.0,0.8974745,-19.318054,-104.86502461398958,-1126805700000000.0,33900,-3.8146972e-08
13.160875,1.0057137,228.1467,36.81,[-0.541 -1.114 -0.778 -1.039  0.002],212.68771,37.93421,1244943,1.104879,2742.8326559066772,1.0010483,340,0.03505156,100,-1484910600000000.0,0.9132968,-18.513206,-107.27225194607004,-1484910600000000.0,34000,-1.335144e-06
14.526347,1.0037391,372.16415,37.92,[-0.541 -1.114 -0.776 -1.04   0.002],203.2475,43.1262,1248735,1.1867869,2751.2229924201965,1.0057149,341,0.0655434,100,-1562565200000000.0,0.83359873,-19.157906,-106.4963642996524,-1562565200000000.0,34100,6.3705443e-06
12.735709,1.0053512,196.20717,35.92,[-5.414e-01 -1.118e+00 -7.765e-01 -1.040e+00  6.722e-04],218.8349,45.933033,1252327,1.0757428,2759.2031462192535,1.0007844,342,0.026817184,100,-1578569900000000.0,0.9323679,-15.409035,-107.12066151779533,-1578569900000000.0,34200,-3.5095215e-06
14.847693,1.0078266,532.0526,40.15,[-5.414e-01 -1.118e+00 -7.767e-01 -1.041e+00  3.967e-04],188.67467,56.476936,1256342,1.4870216,2768.2106268405914,1.0168383,343,0.1310916,100,-1126805700000000.0,0.65299577,-20.450027,-106.12827344357426,-1126805700000000.0,34300,8.583069e-06
13.91154,1.0051259,238.23509,36.53,[-5.418e-01 -1.115e+00 -7.789e-01 -1.044e+00  1.382e-04],211.86949,39.15268,1259995,1.1144512,2776.3472998142242,1.0025982,344,0.049114842,100,-1382545800000000.0,0.8240933,-16.665863,-105.95584460439898,-1382545800000000.0,34400,2.0599366e-06
14.400728,1.0053995,430.5401,37.46,[-0.542 -1.113 -0.78  -1.043 -0.001],205.83398,39.830627,1263741,1.2538598,2784.6878490448,1.0049045,345,0.07283703,100,-1484910600000000.0,0.8213786,-18.329597,-106.1298968769508,-1484910600000000.0,34500,1.9454956e-06
11.052814,1.0056275,222.9633,35.3,[-5.436e-01 -1.115e+00 -7.783e-01 -1.044e+00 -1.088e-03],227.07654,29.809895,1267271,1.1708205,2792.2503259181976,1.004735,346,0.063791305,100,-1678051000000000.0,0.80062675,-13.661842,-108.76060879748853,-1678051000000000.0,34600,7.6293946e-07
14.8273945,1.0055618,370.14087,39.67,[-5.440e-01 -1.114e+00 -7.788e-01 -1.046e+00 -9.435e-04],190.35251,46.402626,1271238,1.2030258,2800.7312400341034,1.0041795,347,0.062721275,100,-1469842500000000.0,0.8568612,-19.235268,-105.37990486545505,-1469842500000000.0,34700,-4.196167e-07
12.909677,1.0055691,193.73607,36.6,[-0.545 -1.114 -0.776 -1.048 -0.003],213.7371,36.842087,1274898,1.0977159,2808.6648285388947,1.0009398,348,0.030672189,100,-1578569900000000.0,0.93258524,-18.484818,-107.0051294411196,-1578569900000000.0,34800,3.2806397e-06
16.536295,1.0062599,328.74802,39.33,[-0.545 -1.114 -0.776 -1.047 -0.003],192.32715,53.64619,1278831,1.1473581,2816.4635770320892,1.0019666,349,0.03762861,100,-1210530500000000.0,0.89704514,-21.789886,-105.69851071465969,-1210530500000000.0,34900,2.0599366e-06
13.418329,1.004494,410.62366,36.96,[-0.544 -1.114 -0.777 -1.045 -0.003],210.24379,49.96099,1282527,1.2445525,2824.7077329158783,1.0073006,350,0.07577622,100,-1261085300000000.0,0.8426426,-16.88253,-106.72058639504723,-1261085300000000.0,35000,-6.8664554e-07
14.561018,1.0072066,405.10132,39.98,[-0.544 -1.115 -0.775 -1.049 -0.004],189.66661,41.15109,1286525,1.2702928,2833.291116952896,1.0040936,351,0.073316626,100,-1469842500000000.0,0.8468291,-20.449753,-106.09368376283703,-1469842500000000.0,35100,9.155273e-07
11.495029,1.0056167,151.47763,37.09,[-0.544 -1.116 -0.774 -1.048 -0.004],212.74841,30.541134,1290234,1.0598977,2841.303412437439,1.0005393,352,0.02211249,100,-1678051000000000.0,0.9503456,-17.903091,-108.33218106697805,-1678051000000000.0,35200,-5.722046e-06
13.263722,1.0054212,248.35622,36.55,[-0.544 -1.116 -0.775 -1.048 -0.004],213.48567,29.650875,1293889,1.129819,2849.4041504859924,1.001171,353,0.035290256,100,-1578569900000000.0,0.91365343,-17.454597,-106.82451130047855,-1578569900000000.0,35300,2.9373168e-06
13.924899,1.0055723,237.06818,38.13,[-0.545 -1.117 -0.774 -1.048 -0.003],203.62103,38.11375,1297702,1.0717658,2857.4524054527283,1.0005935,354,0.024360398,100,-1546720500000000.0,0.9364296,-17.691185,-107.37763994969316,-1546720500000000.0,35400,1.9454956e-06
14.592305,1.0049874,287.28043,37.89,[-0.545 -1.117 -0.774 -1.049 -0.003],203.2074,38.722797,1301491,1.1192782,2865.9722752571106,1.0020039,355,0.043252554,100,-1396732200000000.0,0.8925099,-19.236435,-106.3681690423348,-1396732200000000.0,35500,-6.1035155e-07
14.172147,1.0068951,275.53256,40.58,[-0.545 -1.117 -0.776 -1.048 -0.006],186.24388,38.61918,1305549,1.1705009,2875.3219327926636,1.0022612,356,0.054107558,100,-1411061800000000.0,0.8837533,-21.210823,-106.22264108212073,-1411061800000000.0,35600,-1.9073487e-07
12.422777,1.0045671,239.66623,36.13,[-0.545 -1.116 -0.777 -1.049 -0.006],218.3131,34.089584,1309162,1.1759312,2883.086380004883,1.0012612,357,0.034711458,100,-1678051000000000.0,0.91513604,-15.483742,-107.55874700611476,-1678051000000000.0,35700,-2.670288e-07
12.447193,1.0048332,184.85596,35.99,[-0.545 -1.116 -0.775 -1.051 -0.006],219.49393,35.74131,1312761,1.084435,2891.285166978836,1.0005462,358,0.024407048,100,-1515505100000000.0,0.9455113,-14.943512,-107.780142987164,-1515505100000000.0,35800,6.5612794e-06
15.19816,1.0063007,288.97754,39.03,[-0.545 -1.116 -0.775 -1.051 -0.006],193.16728,42.449104,1316664,1.1631832,2899.410702228546,1.0011449,359,0.03884899,100,-1440156600000000.0,0.9370278,-19.897415,-104.85492658250774,-1440156600000000.0,35900,-5.1498414e-06
13.136355,1.0049901,215.00822,36.36,[-0.546 -1.117 -0.775 -1.05  -0.006],215.05568,36.49474,1320300,1.0850627,2907.905766248703,1.0013579,360,0.0336224,100,-1440156600000000.0,0.9132276,-17.862572,-106.94561305535908,-1440156600000000.0,36000,7.6293946e-07
14.355728,1.0040032,271.30478,37.04,[-0.546 -1.118 -0.776 -1.052 -0.006],208.7674,45.466446,1324004,1.1312112,2915.740364074707,1.0028615,361,0.048304867,100,-1396732200000000.0,0.9025517,-16.596977,-106.25127685414404,-1396732200000000.0,36100,5.0354006e-06
13.562676,1.0063859,247.7384,39.07,[-0.546 -1.118 -0.774 -1.051 -0.005],196.2417,44.505844,1327911,1.1433363,2923.9735839366913,1.0015061,362,0.040326722,100,-1327205000000000.0,0.8900863,-17.15039,-106.62700447696332,-1327205000000000.0,36200,6.8664554e-07
14.806386,1.0065522,241.32837,42.46,[-0.546 -1.119 -0.774 -1.05  -0.005],175.25836,38.4572,1332157,1.0998673,2933.0285124778748,1.0010554,363,0.031441882,100,-1440156600000000.0,0.89444864,-21.689209,-105.70667029072156,-1440156600000000.0,36300,-1.3732911e-06
14.607772,1.0093954,325.20587,40.65,[-0.546 -1.119 -0.773 -1.051 -0.005],187.52856,42.02256,1336222,1.2105298,2942.0418422222137,1.0055931,364,0.07881319,100,-1287135300000000.0,0.78397524,-21.38182,-107.14282819201858,-1287135300000000.0,36400,-1.5258789e-07
16.286074,1.003704,452.5194,38.09,[-0.546 -1.118 -0.773 -1.054 -0.006],198.63228,67.952934,1340031,1.2062005,2950.5683448314667,1.0053979,365,0.06450978,100,-1115318700000000.0,0.8427318,-19.41867,-104.7557425699231,-1115318700000000.0,36500,-5.8364867e-06
14.739841,1.0067536,241.63072,39.11,[-0.546 -1.119 -0.77  -1.054 -0.007],194.1045,38.584652,1343942,1.1544521,2959.214481830597,1.0025954,366,0.0502988,100,-1396732200000000.0,0.8822021,-19.976212,-105.66413239856105,-1396732200000000.0,36600,3.8146972e-08
15.069799,1.0066437,253.36327,40.56,[-0.546 -1.118 -0.771 -1.056 -0.007],186.09384,41.299393,1347998,1.0887243,2968.532613992691,1.0008048,367,0.028548555,100,-1454925000000000.0,0.93499374,-20.787323,-106.13569478882015,-1454925000000000.0,36700,3.967285e-06
12.554426,1.0067186,193.21202,38.07,[-0.546 -1.118 -0.771 -1.057 -0.006],203.6884,32.209724,1351805,1.1173053,2976.255336999893,1.0022173,368,0.043131385,100,-1546720500000000.0,0.906731,-18.690887,-107.23976953892428,-1546720500000000.0,36800,4.272461e-06
13.772409,1.0048115,229.43036,34.43,[-0.545 -1.116 -0.772 -1.056 -0.006],229.6014,55.667633,1355248,1.1180587,2983.818034887314,1.0017495,369,0.034110487,100,-1235554000000000.0,0.88958895,-15.634949,-106.77193951421896,-1235554000000000.0,36900,4.043579e-06
14.968416,1.005507,396.61197,39.79,[-0.545 -1.116 -0.772 -1.058 -0.007],191.53246,49.858334,1359227,1.1700917,2991.8817319869995,1.0046382,370,0.06888535,100,-1500130900000000.0,0.82781124,-19.752365,-106.49919321226797,-1500130900000000.0,37000,4.8065185e-06
13.4342,1.0048121,248.72151,34.5,[-0.544 -1.115 -0.775 -1.058 -0.007],229.05853,34.67528,1362677,1.1178217,2999.849148750305,1.0012573,371,0.033016052,100,-1515505100000000.0,0.92323357,-16.117943,-106.76308515422912,-1515505100000000.0,37100,8.392334e-07
13.911164,1.0063125,273.6124,36.55,[-0.544 -1.116 -0.775 -1.057 -0.007],212.83133,38.9407,1366332,1.1080179,3008.6968026161194,1.0018189,372,0.042518865,100,-1484910600000000.0,0.8683069,-17.520927,-106.55985401759192,-1484910600000000.0,37200,7.6293944e-08
11.862145,1.0053953,206.97124,34.78,[-0.546 -1.115 -0.775 -1.058 -0.01 ],229.28177,42.70017,1369810,1.088656,3015.7995266914368,1.0015919,373,0.037852567,100,-1678051000000000.0,0.90537745,-14.631081,-107.80359674292967,-1678051000000000.0,37300,3.890991e-06
13.917579,1.0055385,212.82246,38.93,[-0.546 -1.115 -0.776 -1.059 -0.011],199.04495,47.785957,1373703,1.0649464,3024.344830751419,1.0004704,374,0.023584964,100,-1396732200000000.0,0.9239734,-17.499077,-107.77040093450395,-1396732200000000.0,37400,-2.4032593e-06
13.702406,1.0059916,257.90057,38.78,[-0.546 -1.114 -0.777 -1.059 -0.011],199.02222,47.38829,1377581,1.2348324,3033.103406190872,1.0029778,375,0.049439296,100,-1368501400000000.0,0.8665789,-19.864105,-107.26634114702601,-1368501400000000.0,37500,-4.310608e-06
12.835367,1.0053623,222.04817,36.7,[-0.547 -1.115 -0.775 -1.059 -0.01 ],214.12134,40.659065,1381251,1.1164538,3041.015693426132,1.0015464,376,0.036743965,100,-1469842500000000.0,0.8899583,-16.518585,-107.68661203876479,-1469842500000000.0,37600,-2.2888183e-07
14.183397,1.0052817,327.24673,37.11,[-0.548 -1.115 -0.774 -1.061 -0.01 ],208.0663,37.724087,1384962,1.1620592,3049.700795173645,1.004228,377,0.064811386,100,-1531034400000000.0,0.8529127,-18.35952,-106.00644338901499,-1531034400000000.0,37700,-6.942749e-06
14.812232,1.0068768,424.0365,35.01,[-0.547 -1.114 -0.776 -1.06  -0.011],224.14548,52.736954,1388463,1.3396559,3057.3393890857697,1.0063217,378,0.083618626,100,-1484910600000000.0,0.81494355,-16.262215,-106.42389856131908,-1484910600000000.0,37800,4.7302246e-06
13.048502,1.0055164,214.66583,37.56,[-0.545 -1.112 -0.778 -1.06  -0.01 ],207.39098,42.81272,1392219,1.0967925,3064.917035341263,1.0008667,379,0.028771222,100,-1411061800000000.0,0.931964,-16.587563,-107.32860951253906,-1411061800000000.0,37900,-9.918213e-07
15.750512,1.0044789,328.972,39.02,[-0.546 -1.112 -0.778 -1.061 -0.011],193.49654,59.176537,1396121,1.1301497,3073.0407979488373,1.0024856,380,0.04870552,100,-1161967800000000.0,0.8679259,-20.061874,-105.16356593352981,-1161967800000000.0,38000,-1.2969971e-06
13.776103,1.0068423,242.61491,38.71,[-0.546 -1.112 -0.776 -1.062 -0.012],198.20909,52.412384,1399992,1.1086797,3081.613290309906,1.0021496,381,0.03918238,100,-1469842500000000.0,0.9086404,-18.04863,-106.48526824309394,-1469842500000000.0,38100,-1.6403199e-06
15.374057,1.0061758,288.43472,39.53,[-0.545 -1.111 -0.777 -1.062 -0.012],191.21425,43.37702,1403945,1.1534779,3089.287636756897,1.0022064,382,0.039966457,100,-1368501400000000.0,0.8460673,-19.554092,-105.4702067476083,-1368501400000000.0,38200,6.8664554e-07
13.488095,1.0070251,471.36652,36.64,[-0.544 -1.115 -0.78  -1.063 -0.014],212.80722,40.05258,1407609,1.2700335,3097.49049949646,1.0105066,383,0.10178686,100,-1515505100000000.0,0.7416662,-18.239136,-106.75045153646029,-1515505100000000.0,38300,1.9454956e-06
12.394655,1.0036278,249.29897,36.21,[-0.544 -1.113 -0.782 -1.065 -0.014],218.2929,48.98714,1411230,1.1211748,3105.7576117515564,1.0021971,384,0.045482103,100,-1500130900000000.0,0.88458055,-18.597664,-107.93885688028196,-1500130900000000.0,38400,-4.5776366e-07
15.436649,1.0086473,280.06708,37.71,[-0.544 -1.114 -0.781 -1.064 -0.013],204.93138,52.211483,1415001,1.1585227,3113.9544410705566,1.0026231,385,0.05104859,100,-1198206200000000.0,0.87039477,-18.45427,-106.86848455585233,-1198206200000000.0,38500,6.5612794e-06
