Bound,EpThisIter,MinIW,MaxIW,EpRewMean,Iteration,EmpiricalD2,StdIW,InitialBound,MeanIW,InitialReturnMean,J_sample_variance,Weights,TimestepsSoFar,ReturnMeanIW,InitialReturnMax,InitialReturnMin,EpisodesSoFar,TimeElapsed,EpLenMean,InitialReturnStd
-32.44849,100,1.0,1.0,-117.4308595846536,215,1.0,,-32.44849,1.0,5.7220458e-08,2.4004269,[-0.647 -0.731 -0.373 -0.397 -0.242],2774715,0.88489276,3.730262,-3.1693444,21500,5124.179381608963,153.89,1.541565
-31.95475,100,1.0,1.0,-111.07443951525057,216,1.0,,-31.95475,1.0,-3.33786e-08,3.3995888,[-0.647 -0.731 -0.373 -0.397 -0.242],2788985,1.3792535,4.232978,-3.1640816,21600,5145.436759710312,142.7,1.8345553
-32.059143,100,1.0,1.0,-114.4932249317609,217,1.0,,-32.059143,1.0,1.9073486e-08,2.2232454,[-0.647 -0.731 -0.373 -0.397 -0.242],2803239,1.2742358,3.4750776,-2.568338,21700,5167.536274194717,142.54,1.4835812
-33.199306,100,1.0,1.0,-118.3038911966429,218,1.0,,-33.199306,1.0,-1.4781952e-07,2.844697,[-0.647 -0.731 -0.373 -0.397 -0.242],2820212,0.13405497,4.6379995,-2.7283373,21800,5193.482304573059,169.73,1.6781687
-32.36473,100,1.0,1.0,-116.13734004638222,219,1.0,,-32.36473,1.0,1.9073487e-07,2.8178344,[-0.647 -0.731 -0.373 -0.397 -0.242],2835005,0.96888286,3.9332414,-2.596365,21900,5215.687472343445,147.93,1.6702263
-32.64525,100,1.0,1.0,-114.27514813418429,220,1.0,,-32.64525,1.0,9.536743e-09,2.6271296,[-0.647 -0.731 -0.373 -0.397 -0.242],2850740,0.6886158,2.965807,-3.0331912,22000,5238.157396554947,157.35,1.6127177
-33.081253,100,1.0,1.0,-112.03889284024157,221,1.0,,-33.081253,1.0,-2.813339e-07,2.4167485,[-0.647 -0.731 -0.373 -0.397 -0.242],2866999,0.25287536,4.2291155,-3.0226183,22100,5264.846145629883,162.59,1.546797
-32.342613,100,1.0,1.0,-116.04323507681002,222,1.0,,-32.342613,1.0,2.5749208e-07,3.434567,[-0.647 -0.731 -0.373 -0.397 -0.242],2881962,0.9907912,4.5973263,-2.978827,22200,5287.931354522705,149.63,1.8439689
-31.293924,100,0.44300154,1.9665532,-113.84078500544192,223,1.0655308,0.23065187,-31.323832,1.0318717,-3.6478042e-07,2.55078,[-0.647 -0.731 -0.373 -0.397 -0.242],2895246,2.071684,3.2381504,-3.1179175,22300,5307.395188570023,132.84,1.4884375
-31.382587,100,1.0,1.0,-114.55535942631548,224,1.0,,-31.382587,1.0,-5.38826e-07,2.5736308,[-0.647 -0.729 -0.374 -0.401 -0.242],2908377,1.9519355,3.786566,-4.816825,22400,5329.5147252082825,131.31,1.5962125
-31.33355,100,1.0,1.0,-115.34837855090517,225,1.0,,-31.33355,1.0,1.0967255e-07,2.524761,[-0.647 -0.729 -0.374 -0.401 -0.242],2921473,2.000099,3.8883424,-2.7671118,22500,5352.914759635925,130.96,1.5809851
-30.16649,100,1.0,1.0,-115.72199632926836,226,1.0,,-30.16649,1.0,4.2915346e-08,2.64084,[-0.647 -0.729 -0.374 -0.401 -0.242],2932960,3.1669827,3.5490277,-2.8479104,22600,5371.840047836304,114.87,1.6169205
-32.1642,100,1.0,1.0,-115.17676595283515,227,1.0,,-32.1642,1.0,-2.3841858e-08,3.2794607,[-0.647 -0.729 -0.374 -0.401 -0.242],2947797,1.1691766,4.6432695,-3.0586839,22700,5398.338493108749,148.37,1.8018507
-31.671585,100,1.0,1.0,-115.84211559309342,228,1.0,,-31.671585,1.0,-5.1498415e-07,3.2730186,[-0.647 -0.729 -0.374 -0.401 -0.242],2961317,1.6634592,4.135968,-7.560591,22800,5418.426911115646,135.2,1.8000802
-31.898796,100,1.0,1.0,-115.41446832562146,229,1.0,,-31.898796,1.0,5.5789945e-07,2.8419383,[-0.647 -0.729 -0.374 -0.401 -0.242],2976273,1.4346206,3.4670734,-3.1157556,22900,5441.058400154114,149.56,1.6773548
-32.331493,100,1.0,1.0,-114.6043307712024,230,1.0,,-32.331493,1.0,-7.152558e-08,2.5219352,[-0.647 -0.729 -0.374 -0.401 -0.242],2990816,1.0019795,3.9374185,-2.4783707,23000,5466.161010980606,145.43,1.5801
-32.248035,100,1.0,1.0,-113.15728960539496,231,1.0,,-32.248035,1.0,4.6730042e-07,2.8847337,[-0.647 -0.729 -0.374 -0.401 -0.242],3006423,1.0854013,3.686687,-3.3161817,23100,5491.806912660599,156.07,1.6899368
-31.553669,100,0.10002639,2.8601716,-114.92502645293548,232,1.2550149,0.3826144,-31.612616,0.97663593,7.867813e-07,4.184575,[-0.647 -0.729 -0.374 -0.401 -0.242],3020419,1.8471328,4.7840486,-4.151116,23200,5513.496454715729,139.96,1.8427811
-31.595022,100,1.0,1.0,-109.84800818184392,233,1.0,,-31.595022,1.0,6.2227247e-07,2.5014822,[-0.648 -0.725 -0.374 -0.408 -0.242],3034053,1.7384197,3.9056957,-3.4107137,23300,5534.203258275986,136.34,1.5736796
-30.164982,100,0.40669078,1.8478699,-115.69809338423714,234,1.0586715,0.22786975,-30.196342,1.048477,-3.528595e-07,4.4937053,[-0.648 -0.725 -0.374 -0.408 -0.242],3045743,3.2001767,4.7001762,-3.0399513,23400,5554.644563436508,116.9,1.9603981
-30.587023,100,1.0,1.0,-112.17355392033973,235,1.0,,-30.587023,1.0,-3.1471254e-07,2.7831998,[-0.648 -0.723 -0.377 -0.41  -0.242],3057588,2.7467904,3.1896167,-2.7739782,23500,5574.21010184288,118.45,1.65993
-30.549849,100,1.0,1.0,-113.51587839924805,236,1.0,,-30.549849,1.0,-7.6293944e-08,2.6918557,[-0.648 -0.723 -0.377 -0.41  -0.242],3069721,2.7840946,4.1869392,-3.028551,23600,5592.269899129868,121.33,1.6324636
-29.99704,100,1.0,1.0,-109.5388990793688,237,1.0,,-29.99704,1.0,2.3126603e-07,2.988775,[-0.648 -0.723 -0.377 -0.41  -0.242],3081226,3.3364139,3.6763604,-3.7785044,23700,5609.425105571747,115.05,1.7201418
-29.977255,100,1.0,1.0,-111.34759797547481,238,1.0,,-29.977255,1.0,-1.4305115e-07,2.782807,[-0.648 -0.723 -0.377 -0.41  -0.242],3092750,3.3657513,3.459769,-3.5091228,23800,5627.956456184387,115.24,1.6598129
-31.17637,100,1.0,1.0,-113.99221852570793,239,1.0,,-31.17637,1.0,4.816055e-07,2.715235,[-0.648 -0.723 -0.377 -0.41  -0.242],3105872,2.1570876,4.8245525,-2.7456803,23900,5647.296434879303,131.22,1.6395375
-30.092161,100,0.35408646,1.5099653,-113.6987510007097,240,1.0345745,0.16050683,-30.113667,1.0156056,-1.4781952e-07,3.4287772,[-0.648 -0.723 -0.377 -0.41  -0.242],3117505,3.2641246,3.8915458,-3.2649202,24000,5666.292222499847,116.33,1.7517627
-30.031073,100,1.0,1.0,-113.8704982558345,241,1.0,,-30.031073,1.0,1.6212464e-07,2.5375397,[-0.648 -0.722 -0.38  -0.411 -0.242],3128820,3.3027446,3.514465,-2.526454,24100,5682.927042722702,113.15,1.5849808
-305.8653,100,1.0,1.0,-112.98011423858678,242,1.0,,-305.8653,1.0,-4.1484833e-07,2.6085312,[-0.648 -0.722 -0.38  -0.411 -0.242],3139739,4.009391,3.5028706,-3.189568,24200,5700.9961676597595,109.19,1.6069992
-30.055614,100,1.0,1.0,-111.8518210279984,243,1.0,,-30.055614,1.0,6.4849854e-07,2.7250426,[-0.648 -0.722 -0.38  -0.411 -0.242],3151165,3.2784395,3.5656888,-3.023026,24300,5720.165401697159,114.26,1.6424958
-29.87607,100,1.0,1.0,-113.79074298026234,244,1.0,,-29.87607,1.0,-3.7670137e-07,2.476049,[-0.648 -0.722 -0.38  -0.411 -0.242],3162329,3.4573886,3.2516317,-2.779398,24400,5739.399596214294,111.64,1.5656593
-30.506226,100,1.0,1.0,-112.63402073462281,245,1.0,,-30.506226,1.0,7.0095064e-07,2.7272637,[-0.648 -0.722 -0.38  -0.411 -0.242],3174111,2.827682,4.137537,-3.0385814,24500,5757.62348985672,117.82,1.643165
-31.76164,100,1.0,1.0,-110.04141833649099,246,1.0,,-31.76164,1.0,-1.7166138e-07,2.8903654,[-0.648 -0.722 -0.38  -0.411 -0.242],3184652,4.039037,4.318463,-3.117014,24600,5775.197674512863,105.41,1.6915858
-35.080326,100,1.0,1.0,-110.76746977063993,247,1.0,,-35.080326,1.0,-3.528595e-07,2.7456958,[-0.648 -0.722 -0.38  -0.411 -0.242],3195665,3.7442055,4.0072103,-3.1823606,24700,5790.878260850906,110.13,1.6487082
-30.316183,100,1.0,1.0,-114.37998596927805,248,1.0,,-30.316183,1.0,7.343292e-07,2.1590943,[-0.648 -0.722 -0.38  -0.411 -0.242],3207278,3.017793,3.5855885,-3.3791723,24800,5810.405050039291,116.13,1.4620203
-275.77084,100,0.9998638,1.0001434,-112.91030347570137,249,1.0,4.0691248e-05,-275.77084,1.0000051,3.1471254e-07,2.3527231,[-0.648 -0.722 -0.38  -0.411 -0.242],3218468,3.4946344,3.961694,-2.8991013,24900,5829.530200719833,111.9,1.5261573
-30.00875,100,1.0,1.0,-112.87203196599226,250,1.0,,-30.00875,1.0,-5.483627e-07,2.8970287,[-0.648 -0.722 -0.38  -0.411 -0.242],3229894,3.3248472,4.046209,-2.9791489,25000,5846.0441954135895,114.26,1.6935343
-29.934916,100,0.4477491,1.7693424,-112.92728058801445,251,1.0380255,0.18969141,-29.954851,1.003584,4.36306e-07,3.6187596,[-0.648 -0.722 -0.38  -0.411 -0.242],3241114,3.4188359,4.1206217,-2.7729135,25100,5864.053222417831,112.2,1.7970932
-30.024183,100,1.0,1.0,-111.35956934855912,252,1.0,,-30.024183,1.0,2.670288e-07,3.3410428,[-0.647 -0.72  -0.382 -0.413 -0.242],3252361,3.3096793,4.1999974,-2.8068666,25200,5883.565229654312,112.47,1.8186898
-29.43459,100,1.0,1.0,-111.1614339348889,253,1.0,,-29.43459,1.0,3.8146972e-08,2.583771,[-0.647 -0.72  -0.382 -0.413 -0.242],3263300,3.8988378,3.5765562,-3.214023,25300,5901.412742853165,109.39,1.5993541
-28.693283,100,0.42824104,1.6508697,-111.37085681040656,254,1.0321527,0.16880207,-28.715872,1.0157967,1.2874604e-07,3.6691644,[-0.647 -0.72  -0.382 -0.413 -0.242],3273532,4.660782,3.3906927,-3.4996266,25400,5916.674127578735,102.32,1.8342311
-29.548376,100,1.0,1.0,-112.38854450745099,255,1.0,,-29.548376,1.0,-7.6770783e-07,2.9688015,[-0.647 -0.718 -0.384 -0.415 -0.243],3284114,3.7857149,4.5704446,-2.9086108,25500,5932.18243932724,105.82,1.7143842
-28.698933,100,0.6762718,1.7136993,-110.09344846461107,256,1.0284905,0.13490844,-28.721428,0.9786254,2.0503998e-07,3.0231616,[-0.647 -0.718 -0.384 -0.415 -0.243],3293851,4.656291,4.201066,-4.9993434,25600,5947.298055410385,97.37,1.7243426
-29.899473,100,1.0,1.0,-111.28250953231318,257,1.0,,-29.899473,1.0,-6.198883e-08,2.590572,[-0.648 -0.72  -0.381 -0.416 -0.244],3304984,3.4342945,4.6642284,-2.7249947,25700,5963.2479701042175,111.33,1.6014577
-29.225315,100,1.0,1.0,-112.34314026025424,258,1.0,,-29.225315,1.0,3.8146973e-07,2.8813193,[-0.648 -0.72  -0.381 -0.416 -0.244],3315496,4.1089478,3.788734,-3.783689,25800,5979.99800658226,105.12,1.6889365
-28.94413,100,0.67433304,1.7414517,-111.64166052070854,259,1.03156,0.15986273,-28.979374,1.0206522,-7.7724457e-07,2.9283972,[-0.648 -0.72  -0.381 -0.416 -0.244],3325716,4.4050093,4.5020294,-5.459162,25900,5995.178743362427,102.2,1.7183242
-29.42767,100,1.0,1.0,-112.94646275430745,260,1.0,,-29.42767,1.0,-3.528595e-07,2.9294443,[-0.652 -0.723 -0.38  -0.416 -0.249],3336515,3.9057457,4.834882,-2.7729034,26000,6014.353981494904,107.99,1.7029827
-30.149551,100,1.0,1.0,-111.02142921751854,261,1.0,,-30.149551,1.0,1.6212464e-07,3.3858776,[-0.652 -0.723 -0.38  -0.416 -0.249],3348001,3.1852427,4.4624553,-5.6936293,26100,6032.115836858749,114.86,1.8308519
-30.651604,100,1.0,1.0,-110.98182489390382,262,1.0,,-30.651604,1.0,-1.5258789e-07,2.841455,[-0.652 -0.723 -0.38  -0.416 -0.249],3360336,2.6822824,4.1704288,-3.1190524,26200,6050.256274938583,123.35,1.677212
-29.946367,100,0.9992042,1.0010383,-112.59284585309932,263,1.0,0.00022626953,-29.94642,0.9999967,-1.4781952e-07,2.4887483,[-0.652 -0.723 -0.38  -0.416 -0.249],3371625,3.3882077,3.4576097,-4.95596,26300,6066.84410405159,112.89,1.5697546
-29.307808,100,0.99934196,1.0017455,-111.43446232897759,264,1.0,0.00030729352,-29.307873,1.0000371,2.1457672e-07,2.8722394,[-0.652 -0.723 -0.38  -0.416 -0.249],3382123,4.0259395,4.6083355,-3.2183204,26400,6084.865090370178,104.98,1.6862293
-30.022638,100,1.0,1.0,-110.50340020224911,265,1.0,,-30.022638,1.0,4.7683715e-09,2.7089863,[-0.652 -0.723 -0.38  -0.416 -0.249],3393404,3.3112621,4.6514554,-2.5302773,26500,6102.364167928696,112.81,1.6376498
-29.245895,100,1.0,1.0,-109.46963121794742,266,1.0,,-29.245895,1.0,3.7670137e-07,2.794819,[-0.652 -0.723 -0.38  -0.416 -0.249],3403998,4.1016355,3.792985,-5.3407903,26600,6120.352404594421,105.94,1.6633916
-29.899975,100,0.6671261,1.553362,-112.68859722357121,267,1.0214494,0.1477997,-29.943459,0.9863039,-2.3841858e-08,5.213353,[-0.652 -0.723 -0.38  -0.416 -0.249],3413921,4.5360994,4.649982,-13.985618,26700,6135.385219573975,99.23,2.5165498
-30.196762,100,1.0,1.0,-113.59425476342761,268,1.0,,-30.196762,1.0,3.2901764e-07,2.8236442,[-0.658 -0.729 -0.383 -0.416 -0.253],3425572,3.1372256,3.8067057,-3.3240018,26800,6154.7304100990295,116.51,1.6719475
-30.319809,100,1.0,1.0,-113.36982857825451,269,1.0,,-30.319809,1.0,-1.2874604e-07,3.126628,[-0.658 -0.729 -0.383 -0.416 -0.253],3437478,3.014293,4.80943,-3.9398742,26900,6172.683134317398,119.06,1.7593641
-30.418053,100,1.0,1.0,-111.75700555094545,270,1.0,,-30.418053,1.0,6.198883e-08,2.547677,[-0.658 -0.729 -0.383 -0.416 -0.253],3449438,2.9153855,3.8389864,-3.4785905,27000,6191.16540813446,119.6,1.5881437
-30.677563,100,1.0,1.0,-114.18627697704105,271,1.0,,-30.677563,1.0,4.2915346e-08,2.1882792,[-0.658 -0.729 -0.383 -0.416 -0.253],3461728,2.6558914,3.6073084,-2.914227,27100,6211.479605436325,122.9,1.4718684
-33.13737,100,1.0,1.0,-111.57688263439792,272,1.0,,-33.13737,1.0,4.5537948e-07,2.923697,[-0.658 -0.729 -0.383 -0.416 -0.253],3473335,3.2177591,3.9053078,-3.2991076,27200,6229.0458788871765,116.07,1.7013113
-30.006521,100,0.3075534,1.647714,-112.53272337583172,273,1.0478631,0.18562587,-30.037273,1.0094283,2.7894973e-07,2.634581,[-0.658 -0.729 -0.383 -0.416 -0.253],3484846,3.3570454,4.1360826,-3.1204367,27300,6247.374595165253,115.11,1.5362594
-67.71923,100,1.0,1.0,-111.15693525640914,274,1.0,,-67.71923,1.0,-3.194809e-07,2.538799,[-0.658 -0.727 -0.385 -0.418 -0.253],3495269,3.936805,4.554953,-3.387041,27400,6267.7720556259155,104.23,1.5853742
-29.93506,100,0.497626,1.3466268,-111.68813551733079,275,1.0195556,0.11958926,-29.949791,1.0060537,4.386902e-07,3.4249997,[-0.658 -0.727 -0.385 -0.418 -0.253],3506723,3.4132478,3.7633247,-3.1939073,27500,6285.048444747925,114.54,1.7892042
-29.618464,100,0.9999926,1.000004,-111.74346378533728,276,1.0,2.0157352e-06,-29.618464,1.0,4.5776366e-07,3.0649896,[-0.658 -0.727 -0.388 -0.419 -0.254],3517480,3.8801901,4.318125,-3.0740027,27600,6303.064692497253,107.57,1.7419356
-222.06105,100,0.012219174,20.257023,-111.69938579486423,277,2.191847,1.5435233,-222.19289,1.1011274,-7.8201293e-07,5.179155,[-0.658 -0.727 -0.388 -0.419 -0.254],3527701,5.0420713,3.2402792,-3.5744772,27700,6319.733895301819,102.21,1.660042
-30.623459,100,1.0,1.0,-114.1666648029348,278,1.0,,-30.623459,1.0,-3.7431718e-07,3.0238783,[-0.66  -0.737 -0.386 -0.406 -0.256],3540156,2.7301326,3.6736767,-3.5391927,27800,6338.382480621338,124.55,1.7302139
-30.731556,100,1.0,1.0,-115.08754970012609,279,1.0,,-30.731556,1.0,6.67572e-08,3.2531128,[-0.66  -0.737 -0.386 -0.406 -0.256],3552502,2.601859,3.9658084,-3.006669,27900,6356.981685638428,123.46,1.794598
-31.461418,100,1.0,1.0,-113.79968567098622,280,1.0,,-31.461418,1.0,-8.106232e-08,3.210106,[-0.66  -0.737 -0.386 -0.406 -0.256],3566373,1.8719448,4.3578067,-3.1462421,28000,6378.749605894089,138.71,1.7826961
-31.727495,100,1.0,1.0,-113.35916653080395,281,1.0,,-31.727495,1.0,-2.8371812e-07,2.7947671,[-0.66  -0.737 -0.386 -0.406 -0.256],3580676,1.6061224,3.4869432,-3.199254,28100,6402.181248188019,143.03,1.6633761
-30.017857,100,1.0,1.0,-111.45546610678306,282,1.0,,-30.017857,1.0,3.6239624e-07,3.153116,[-0.66  -0.737 -0.386 -0.406 -0.256],3592319,3.3291283,3.1575584,-3.3282232,28200,6419.70263838768,116.43,1.7668009
-31.259586,100,1.0,1.0,-113.29495362593178,283,1.0,,-31.259586,1.0,3.8146973e-07,2.8557405,[-0.66  -0.737 -0.386 -0.406 -0.256],3605598,2.073872,3.758594,-3.8209648,28300,6440.494624376297,132.79,1.6814231
-31.19895,100,1.0,1.0,-111.75571544977545,284,1.0,,-31.19895,1.0,2.5272368e-07,3.0232499,[-0.66  -0.737 -0.386 -0.406 -0.256],3619060,2.1344512,4.188663,-3.4584846,28400,6462.2423729896545,134.62,1.730034
-30.617743,100,1.0,1.0,-113.73295883352604,285,1.0,,-30.617743,1.0,-4.863739e-07,2.777256,[-0.66  -0.737 -0.386 -0.406 -0.256],3631437,2.7156923,3.2440069,-3.1332273,28500,6482.477994918823,123.77,1.6581566
-30.272537,100,1.0,1.0,-114.7764979768922,286,1.0,,-30.272537,1.0,2.1457672e-07,2.9812398,[-0.66  -0.737 -0.386 -0.406 -0.256],3643541,3.061905,4.187605,-3.0817223,28600,6501.370859146118,121.04,1.7179719
-30.77253,100,1.0,1.0,-113.94800699870984,287,1.0,,-30.77253,1.0,-1.5735627e-07,3.171169,[-0.66  -0.737 -0.386 -0.406 -0.256],3656455,2.5608487,4.0538445,-3.5314631,28700,6521.044783830643,129.14,1.7718515
-31.511568,100,1.0,1.0,-113.57191531885611,288,1.0,,-31.511568,1.0,2.7179718e-07,2.476119,[-0.66  -0.737 -0.386 -0.406 -0.256],3670096,1.8229283,3.34699,-5.4822226,28800,6543.147096633911,136.41,1.5656815
-30.382832,100,1.0,1.0,-112.30223135712133,289,1.0,,-30.382832,1.0,-3.33786e-08,2.7200205,[-0.66  -0.737 -0.386 -0.406 -0.256],3681949,2.951756,4.303214,-3.1985383,28900,6561.016403198242,118.53,1.6409817
-31.301043,100,1.0,1.0,-113.57532467165129,290,1.0,,-31.301043,1.0,5.00679e-07,2.4712439,[-0.66  -0.737 -0.386 -0.406 -0.256],3695093,2.0337508,3.798655,-3.076501,29000,6581.389196157455,131.44,1.5641394
-32.291718,100,1.0,1.0,-115.2585483793027,291,1.0,,-32.291718,1.0,-4.005432e-07,2.895842,[-0.66  -0.737 -0.386 -0.406 -0.256],3710167,1.0416853,4.4150114,-3.1180663,29100,6603.770722866058,150.74,1.6931876
-31.013374,100,1.0,1.0,-113.38217199458994,292,1.0,,-31.013374,1.0,6.151199e-07,2.8381052,[-0.66  -0.737 -0.386 -0.406 -0.256],3722975,2.320344,4.781359,-2.8329682,29200,6622.756641149521,128.08,1.6762234
-32.01736,100,1.0,1.0,-112.31334802637622,293,1.0,,-32.01736,1.0,-4.720688e-07,2.986164,[-0.66  -0.737 -0.386 -0.406 -0.256],3737043,1.3163735,3.8021884,-2.8267837,29300,6646.164958715439,140.68,1.7193902
-30.391684,100,1.0,1.0,-114.00966091432548,294,1.0,,-30.391684,1.0,2.7179718e-07,2.7393844,[-0.66  -0.737 -0.386 -0.406 -0.256],3749570,2.9418433,3.6676536,-3.580111,29400,6665.500115394592,125.27,1.6468122
-31.698912,100,1.0,1.0,-112.4556352514511,295,1.0,,-31.698912,1.0,4.6730042e-07,2.9443097,[-0.66  -0.737 -0.386 -0.406 -0.256],3762956,1.6345346,4.7258797,-2.9243708,29500,6684.759168624878,133.86,1.7072982
-30.508856,100,1.0,1.0,-112.45218364770679,296,1.0,,-30.508856,1.0,4.2915343e-07,2.459135,[-0.66  -0.737 -0.386 -0.406 -0.256],3774803,2.82464,3.1868868,-3.100916,29600,6701.67885518074,118.47,1.5603025
-31.788965,100,1.0,1.0,-112.83831879998843,297,1.0,,-31.788965,1.0,-5.8174135e-07,2.8094168,[-0.66  -0.737 -0.386 -0.406 -0.256],3788974,1.5456374,3.5020783,-3.417511,29700,6723.843364953995,141.71,1.6677299
-30.265423,100,1.0,1.0,-115.53735449830909,298,1.0,,-30.265423,1.0,4.816055e-07,2.4014394,[-0.66  -0.737 -0.386 -0.406 -0.256],3800889,3.0681,3.8198762,-3.624784,29800,6743.2216918468475,119.15,1.5418903
-31.23617,100,1.0,1.0,-113.46500629975071,299,1.0,,-31.23617,1.0,1.5258789e-07,2.7452748,[-0.66  -0.737 -0.386 -0.406 -0.256],3813902,2.097845,4.316494,-3.0802736,29900,6761.471683740616,130.13,1.648582
-31.325325,100,1.0,1.0,-111.63799985290356,300,1.0,,-31.325325,1.0,3.6239624e-07,2.636864,[-0.66  -0.737 -0.386 -0.406 -0.256],3826741,2.0081067,3.699475,-2.7675018,30000,6781.045776605606,128.39,1.6157027
-31.429726,100,1.0,1.0,-115.76475916976888,301,1.0,,-31.429726,1.0,-7.152558e-08,3.1098561,[-0.66  -0.737 -0.386 -0.406 -0.256],3840136,1.9038464,4.149844,-2.9545221,30100,6802.948738574982,133.95,1.754639
-31.069996,100,1.0,1.0,-111.75672097533179,302,1.0,,-31.069996,1.0,-3.33786e-08,3.339946,[-0.66  -0.737 -0.386 -0.406 -0.256],3853148,2.2644773,3.8332448,-6.6486926,30200,6822.269234895706,130.12,1.8183912
-31.046099,100,1.0,1.0,-116.05286506624307,303,1.0,,-31.046099,1.0,1.0967255e-07,2.7537796,[-0.66  -0.737 -0.386 -0.406 -0.256],3865989,2.2879167,4.514531,-3.0441394,30300,6843.845149040222,128.41,1.6511335
-30.151838,100,1.0,1.0,-114.90917025421558,304,1.0,,-30.151838,1.0,-3.0994414e-07,2.419532,[-0.66  -0.737 -0.386 -0.406 -0.256],3877911,3.1816733,3.2207496,-4.324362,30400,6861.559066295624,119.22,1.5476876
-31.35234,100,1.0,1.0,-113.77291725923826,305,1.0,,-31.35234,1.0,1.0251999e-07,2.5553966,[-0.66  -0.737 -0.386 -0.406 -0.256],3891327,1.9811361,3.6425867,-3.1264749,30500,6882.328047990799,134.16,1.5905479
-31.452934,100,1.0,1.0,-114.73404228142832,306,1.0,,-31.452934,1.0,2.9087067e-07,3.1673944,[-0.66  -0.737 -0.386 -0.406 -0.256],3904976,1.8804704,4.350752,-3.7580051,30600,6904.117252111435,136.49,1.7707967
-31.707943,100,1.0,1.0,-109.52739963201496,307,1.0,,-31.707943,1.0,1.2397766e-07,2.5358956,[-0.66  -0.737 -0.386 -0.406 -0.256],3918792,1.6256226,3.4222486,-3.6671886,30700,6927.1465716362,138.16,1.5844674
-31.429178,100,1.0,1.0,-113.93039833616383,308,1.0,,-31.429178,1.0,-1.66893e-07,2.5046375,[-0.66  -0.737 -0.386 -0.406 -0.256],3932266,1.9043337,3.3205273,-3.244525,30800,6948.9018659591675,134.74,1.5746717
-31.141167,100,1.0,1.0,-113.00066364874979,309,1.0,,-31.141167,1.0,-9.536743e-08,2.7750022,[-0.66  -0.737 -0.386 -0.406 -0.256],3945294,2.1924667,3.1333666,-3.1260624,30900,6968.977994918823,130.28,1.6574837
-31.244188,100,1.0,1.0,-114.2917274900822,310,1.0,,-31.244188,1.0,7.581711e-07,2.5103467,[-0.66  -0.737 -0.386 -0.406 -0.256],3958515,2.0892768,3.5549145,-3.2961898,31000,6991.346095323563,132.21,1.5764654
-31.280142,100,1.0,1.0,-112.61366629089433,311,1.0,,-31.280142,1.0,-4.2915343e-07,2.7305477,[-0.66  -0.737 -0.386 -0.406 -0.256],3971497,2.0538383,4.198621,-2.9587822,31100,7014.467571735382,129.82,1.6441541
-31.95697,100,1.0,1.0,-116.39123263477198,312,1.0,,-31.95697,1.0,-1.335144e-07,3.343876,[-0.66  -0.737 -0.386 -0.406 -0.256],3985899,1.3768086,4.05791,-2.8742833,31200,7036.315330505371,144.02,1.8194606
-30.574242,100,1.0,1.0,-114.26034835407512,313,1.0,,-30.574242,1.0,1.001358e-07,3.712783,[-0.66  -0.737 -0.386 -0.406 -0.256],3998525,2.7594342,3.8196936,-3.3448682,31300,7055.689480543137,126.26,1.9171999
-31.617743,100,1.0,1.0,-115.34730774921726,314,1.0,,-31.617743,1.0,-7.6293944e-08,2.8578126,[-0.66  -0.737 -0.386 -0.406 -0.256],4012199,1.7161535,4.3618836,-3.1752195,31400,7079.018059015274,136.74,1.682033
-31.422668,100,1.0,1.0,-115.65565992772618,315,1.0,,-31.422668,1.0,7.2479247e-07,2.230505,[-0.66  -0.737 -0.386 -0.406 -0.256],4025674,1.9107096,4.737816,-2.799035,31500,7098.303110599518,134.75,1.4860014
-31.283432,100,1.0,1.0,-116.09685697003066,316,1.0,,-31.283432,1.0,-1.8596648e-07,2.3554502,[-0.66  -0.737 -0.386 -0.406 -0.256],4038775,2.04998,3.7372446,-2.5275602,31600,7119.628802776337,131.01,1.5270547
-30.522585,100,1.0,1.0,-114.54409038204564,317,1.0,,-30.522585,1.0,-4.196167e-07,3.5009842,[-0.66  -0.737 -0.386 -0.406 -0.256],4051133,2.8111904,4.2215242,-3.2761736,31700,7141.733064889908,123.58,1.8617127
-30.74295,100,1.0,1.0,-113.44819544417074,318,1.0,,-30.74295,1.0,-4.5537948e-07,2.837228,[-0.66  -0.737 -0.386 -0.406 -0.256],4063263,2.591458,3.9315217,-4.5846014,31800,7160.859862804413,121.3,1.6759642
-30.910473,100,1.0,1.0,-112.77440117498195,319,1.0,,-30.910473,1.0,3.5762787e-07,3.040559,[-0.66  -0.737 -0.386 -0.406 -0.256],4075889,2.4235125,3.990313,-3.085822,31900,7181.629177808762,126.26,1.7349795
-31.97869,100,1.0,1.0,-111.94257377568309,320,1.0,,-31.97869,1.0,2.69413e-07,3.0208044,[-0.66  -0.737 -0.386 -0.406 -0.256],4090706,1.3547108,3.3258471,-3.6081066,32000,7203.0739912986755,148.17,1.7293341
-30.277884,100,1.0,1.0,-113.90167531100748,321,1.0,,-30.277884,1.0,-1.7642975e-07,2.848158,[-0.66  -0.737 -0.386 -0.406 -0.256],4102440,3.0567954,4.093057,-5.5235453,32100,7222.358770608902,117.34,1.6791893
-31.19254,100,1.0,1.0,-113.75251372144963,322,1.0,,-31.19254,1.0,-1.1920929e-07,2.423478,[-0.66  -0.737 -0.386 -0.406 -0.256],4115785,2.1411743,3.5345998,-2.842875,32200,7242.582234382629,133.45,1.548949
