EmpiricalD2,StdIW,InitialReturnStd,EpThisIter,Bound,TimeElapsed,J_sample_variance,InitialReturnMax,Iteration,InitialReturnMean,MaxIW,TimestepsSoFar,InitialBound,EpisodesSoFar,MeanIW,ReturnMeanIW,EpRewMean,MinIW,InitialReturnMin,Weights,EpLenMean
1.0,,1.8846574,100,-10.786084,6122.261469841003,3.587811,4.4322877,211,-4.7683716e-07,1.0,3003968,-10.786084,21100,1.0,-0.73479706,-130.57508933996934,1.0,-8.204829,[-1.272  0.039  0.03  -0.178  0.012],213.56
1.0,,2.0592399,100,-10.517358,6163.290948629379,4.2833014,4.3038845,212,2.3841858e-08,1.0,3024593,-10.517358,21200,1.0,-0.4658684,-133.06088011809166,1.0,-11.598969,[-1.272  0.039  0.03  -0.178  0.012],206.25
1.0,,1.9951282,100,-10.784249,6209.875070810318,4.020744,4.984804,213,-4.7683717e-08,1.0,3047244,-10.784249,21300,1.0,-0.7332479,-132.00565355400624,1.0,-9.515487,[-1.272  0.039  0.03  -0.178  0.012],226.51
1.0,,1.6066614,100,-10.3696165,6253.167113542557,2.6074352,3.8389077,214,-3.2901764e-07,1.0,3068358,-10.3696165,21400,1.0,-0.31922254,-133.38637025293463,1.0,-3.0604339,[-1.272  0.039  0.03  -0.178  0.012],211.14
1.0,,1.9577538,100,-10.971278,6298.258542060852,3.8715155,4.4384756,215,6.1035155e-07,1.0,3090129,-10.971278,21500,1.0,-0.92011535,-129.4046916114163,1.0,-10.103368,[-1.272  0.039  0.03  -0.178  0.012],217.71
1.0,,1.5195355,100,-9.63881,6337.288881778717,2.3323114,3.7643428,216,2.9563904e-07,1.0,3109240,-9.63881,21600,1.0,0.41158506,-133.78910313386712,1.0,-3.3315802,[-1.272  0.039  0.03  -0.178  0.012],191.11
1.0,,1.9282725,100,-10.482506,6382.561921596527,3.7557921,4.3800945,217,5.5789945e-07,1.0,3131089,-10.482506,21700,1.0,-0.4321221,-129.8442727342676,1.0,-2.736814,[-1.272  0.039  0.03  -0.178  0.012],218.49
1.0,,1.8452824,100,-10.502206,6426.647142648697,3.439462,4.287342,218,5.2928925e-07,1.0,3152466,-10.502206,21800,1.0,-0.45118788,-130.53239357368685,1.0,-9.656437,[-1.272  0.039  0.03  -0.178  0.012],213.77
1.0,,1.7327368,100,-10.139141,6469.134010314941,3.0327036,3.845172,219,-6.389618e-07,1.0,3173130,-10.139141,21900,1.0,-0.08873483,-132.06715607526527,1.0,-2.637279,[-1.272  0.039  0.03  -0.178  0.012],206.64
1.0,,1.8008885,100,-10.9303,6518.9635672569275,3.275959,4.004814,220,-4.005432e-07,1.0,3196925,-10.9303,22000,1.0,-0.879581,-129.8497072531035,1.0,-5.8881145,[-1.272  0.039  0.03  -0.178  0.012],237.95
1.0,,2.0571723,100,-10.19447,6560.659480571747,4.274705,3.9832957,221,-7.9393385e-07,1.0,3217380,-10.19447,22100,1.0,-0.14356878,-130.75893242599855,1.0,-7.659206,[-1.272  0.039  0.03  -0.178  0.012],204.55
1.0,,1.8266665,100,-8.6463585,6596.015617609024,3.3704143,4.114238,222,3.33786e-08,1.0,3234233,-8.6463585,22200,1.0,1.4040513,-125.31840827279008,1.0,-3.7032566,[-1.272  0.039  0.03  -0.178  0.012],168.53
1.0,,1.7865252,100,-10.831096,6644.717453956604,3.2239115,4.187557,223,4.1484833e-07,1.0,3257579,-10.831096,22300,1.0,-0.78070205,-134.46415969002564,1.0,-3.1559744,[-1.272  0.039  0.03  -0.178  0.012],233.46
1.0,,1.7952332,100,-10.613705,6687.887450695038,3.2554166,4.141408,224,3.33786e-07,1.0,3278654,-10.613705,22400,1.0,-0.5633099,-123.71074658413829,1.0,-3.190227,[-1.272  0.039  0.03  -0.178  0.012],210.75
1.0,,1.6219872,100,-10.4116335,6730.303284406662,2.6574168,4.984579,225,5.745888e-07,1.0,3299159,-10.4116335,22500,1.0,-0.36123243,-126.48851328146756,1.0,-3.047914,[-1.272  0.039  0.03  -0.178  0.012],205.05
1.0,,1.8195494,100,-10.929713,6780.834258079529,3.3442025,4.59599,226,2.1457672e-07,1.0,3323295,-10.929713,22600,1.0,-0.8790572,-131.97011110926707,1.0,-6.612943,[-1.272  0.039  0.03  -0.178  0.012],241.36
1.0,,1.8032801,100,-10.654848,6825.620206832886,3.2846658,4.3020735,227,6.151199e-07,1.0,3345194,-10.654848,22700,1.0,-0.6040762,-130.89021114923906,1.0,-3.4387445,[-1.272  0.039  0.03  -0.178  0.012],218.99
1.0,,1.9551911,100,-10.192263,6871.354154348373,3.861386,3.8696558,228,8.106232e-08,1.0,3367175,-10.192263,22800,1.0,-0.14137064,-136.45564447142675,1.0,-8.69181,[-1.272  0.039  0.03  -0.178  0.012],219.81
2.4217293,0.63231117,2.1228514,100,-10.538658,6915.12535071373,3.5669537,4.4107323,229,-3.528595e-07,6.370185,3388299,-10.623724,22900,0.92930406,-0.43053672,-128.91890008591574,0.023200754,-10.274031,[-1.272  0.039  0.03  -0.178  0.012],211.24
1.0,,2.0680575,100,-11.400874,6966.031782627106,4.3200617,4.361465,230,1.335144e-07,1.0,3412782,-11.400874,23000,1.0,-1.3495533,-127.61472402924277,1.0,-12.27109,[-1.274  0.029  0.017 -0.179  0.009],244.83
1.0,,1.7324201,100,-10.833223,7008.690094947815,3.031595,4.2162175,231,-8.535385e-07,1.0,3433332,-10.833223,23100,1.0,-0.7828364,-125.09050212866879,1.0,-2.582533,[-1.274  0.029  0.017 -0.179  0.009],205.5
1.0,,1.7663238,100,-10.677692,7055.6855318546295,3.1514144,3.7479143,232,1.2397766e-07,1.0,3455735,-10.677692,23200,1.0,-0.6273007,-128.5537707514936,1.0,-3.1758528,[-1.274  0.029  0.017 -0.179  0.009],224.03
1.0,,1.9181286,100,-11.087849,7101.364463090897,3.716382,4.563603,233,-9.059906e-08,1.0,3477970,-11.087849,23300,1.0,-1.0365164,-125.3139701100429,1.0,-12.44808,[-1.274  0.029  0.017 -0.179  0.009],222.35
1.0,,1.9235454,100,-10.462795,7145.540771722794,3.7374003,4.437788,234,-2.6226044e-07,1.0,3499007,-10.462795,23400,1.0,-0.41200367,-127.39844363436278,1.0,-6.879745,[-1.274  0.029  0.017 -0.179  0.009],210.37
1.0,,1.6258069,100,-10.995231,7190.577872276306,2.6699474,4.764148,235,4.4345856e-07,1.0,3520740,-10.995231,23500,1.0,-0.9448324,-123.98458168394845,1.0,-3.1138535,[-1.274  0.029  0.017 -0.179  0.009],217.33
1.0,,1.9779986,100,-11.604343,7242.954736948013,3.9519978,5.006062,236,-3.004074e-07,1.0,3546272,-11.604343,23600,1.0,-1.5539618,-131.9776463149197,1.0,-2.8652048,[-1.274  0.029  0.017 -0.179  0.009],255.32
1.0,,1.7841771,100,-10.793104,7290.27202796936,3.2154424,4.147932,237,4.005432e-07,1.0,3569217,-10.793104,23700,1.0,-0.7427126,-132.84561525822082,1.0,-3.1470594,[-1.274  0.029  0.017 -0.179  0.009],229.45
1.0,,1.6355977,100,-10.728356,7336.115300655365,2.702202,4.2369547,238,2.503395e-07,1.0,3590962,-10.728356,23800,1.0,-0.6778933,-129.2042059699407,1.0,-3.0614924,[-1.274  0.029  0.017 -0.179  0.009],217.45
1.0,,1.6727184,100,-10.020031,7379.432676553726,2.8262486,4.368503,239,-3.671646e-07,1.0,3611598,-10.020031,23900,1.0,0.030366702,-130.17523824877847,1.0,-3.1620932,[-1.274  0.029  0.017 -0.179  0.009],206.36
1.2606359,0.39407185,2.079801,100,-10.645274,7424.5268840789795,3.5812101,4.7696857,240,1.2874604e-07,3.180285,3633447,-10.683363,24000,1.0193528,-0.57121,-126.33101324410218,0.2451538,-10.49198,[-1.274  0.029  0.017 -0.179  0.009],218.49
1.0,,1.7433974,100,-10.969467,7473.368645906448,3.070136,4.3833017,241,-1.14440915e-07,1.0,3656957,-10.969467,24100,1.0,-0.91908145,-129.22441133361284,1.0,-3.1472163,[-1.276  0.021  0.014 -0.173  0.008],235.1
1.0,,1.7174029,100,-11.741683,7526.393081903458,2.9792657,4.1249943,242,4.4345856e-07,1.0,3682536,-11.741683,24200,1.0,-1.6913022,-124.72851136521142,1.0,-2.9504166,[-1.276  0.021  0.014 -0.173  0.008],255.79
1.0,,1.9388616,100,-11.779273,7582.0899386405945,3.7971559,4.410242,243,1.8119812e-07,1.0,3709630,-11.779273,24300,1.0,-1.7288827,-131.02853783734813,1.0,-3.104096,[-1.276  0.021  0.014 -0.173  0.008],270.94
1.0,,1.8347193,100,-11.570599,7631.16694688797,3.4001963,4.542802,244,4.2915343e-07,1.0,3733469,-11.570599,24400,1.0,-1.5202124,-124.60839073818885,1.0,-2.987649,[-1.276  0.021  0.014 -0.173  0.008],238.39
1.0,,2.14992,100,-11.282818,7681.25142621994,4.6688457,4.9830227,245,2.4318695e-07,1.0,3757229,-11.282818,24500,1.0,-1.2312925,-127.24148506883817,1.0,-14.311001,[-1.276  0.021  0.014 -0.173  0.008],237.6
7.453483,1.280037,2.0480766,100,-11.241888,7730.578474998474,4.4847217,4.12768,246,-3.8146972e-08,12.234646,3781659,-11.356229,24600,1.1512125,-1.1039674,-124.69252839912359,0.009268624,-3.1977468,[-1.276  0.021  0.014 -0.173  0.008],244.3
1.0,,1.8077102,100,-10.646571,7776.511442184448,3.3008244,4.418828,247,-5.7220458e-08,1.0,3803607,-10.646571,24700,1.0,-0.5961838,-129.65182215082743,1.0,-3.058004,[-1.276  0.03   0.005 -0.191  0.005],219.48
1.343609,0.6099731,2.5236843,100,-11.302244,7821.042494773865,3.780445,4.792368,248,-5.38826e-07,4.967385,3824992,-11.365395,24800,0.99735296,-1.2258611,-123.25906903720714,0.16235381,-13.021105,[-1.276  0.03   0.005 -0.191  0.005],213.85
1.0,,1.6607716,100,-11.331214,7868.637323379517,2.7860224,4.1682086,249,-1.14440915e-07,1.0,3848209,-11.331214,24900,1.0,-1.280825,-122.77490629731227,1.0,-2.8767614,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],232.17
1.0,,1.717551,100,-10.580664,7912.314123868942,2.9797792,4.286044,250,-2.479553e-07,1.0,3869318,-10.580664,25000,1.0,-0.5302613,-123.09910902325939,1.0,-3.1298232,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],211.09
1.0,,1.6072763,100,-10.873272,7959.461278915405,2.609431,3.7644887,251,4.1007996e-07,1.0,3892567,-10.873272,25100,1.0,-0.82287824,-132.21199196861687,1.0,-3.1659708,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],232.49
1.0,,1.6842837,100,-11.737908,8011.763729572296,2.865466,3.882124,252,-1.502037e-07,1.0,3917638,-11.737908,25200,1.0,-1.6875201,-126.85556214182434,1.0,-3.1222749,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],250.71
1.0,,1.9220103,100,-11.750702,8065.508215427399,3.7314377,4.7668386,253,6.198883e-08,1.0,3943947,-11.750702,25300,1.0,-1.6995715,-130.6280239534833,1.0,-10.362095,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],263.09
1.0,,1.7385054,100,-10.447328,8108.782670974731,3.0529304,3.85531,254,2.7179718e-07,1.0,3964808,-10.447328,25400,1.0,-0.39660582,-124.92022159511701,1.0,-6.088547,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],208.61
1.0,,2.258472,100,-11.091586,8156.087204217911,5.152219,4.316763,255,4.1484833e-07,1.0,3987326,-11.091586,25500,1.0,-1.0402986,-128.2976667348971,1.0,-7.8511477,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],225.18
1.0,,1.6719705,100,-11.878996,8206.268034696579,2.8237224,4.335726,256,3.7908555e-07,1.0,4012048,-11.878996,25600,1.0,-1.8286085,-121.46947503710891,1.0,-3.1026936,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],247.22
1.0,,2.274495,100,-11.241921,8256.666291713715,5.225583,4.5540023,257,-4.720688e-07,1.0,4036361,-11.241921,25700,1.0,-1.1903899,-127.13435576606429,1.0,-14.195172,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],243.13
1.0,,1.7631081,100,-10.18382,8298.014813184738,3.1399496,4.3890696,258,-4.3392183e-07,1.0,4056159,-10.18382,25800,1.0,-0.13341297,-126.58232794315097,1.0,-3.2194943,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],197.98
1.0,,1.6974673,100,-10.990965,8343.352857351303,2.9105003,4.57467,259,-5.340576e-07,1.0,4078668,-10.990965,25900,1.0,-0.9405688,-124.73113835229981,1.0,-2.763495,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],225.09
1.0,,1.9583447,100,-11.4106865,8390.596785783768,3.8738523,4.7282867,260,-6.3419344e-07,1.0,4101547,-11.4106865,26000,1.0,-1.3595486,-123.37787686607406,1.0,-9.496391,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],228.79
1.0,,1.7348373,100,-11.004291,8436.69956612587,3.0400605,4.3167753,261,-3.671646e-07,1.0,4123828,-11.004291,26100,1.0,-0.9539013,-124.48021665217266,1.0,-3.271636,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],222.81
1.0,,1.7121497,100,-10.7326,8481.418617725372,2.9610677,3.5924811,262,-2.861023e-07,1.0,4145749,-10.7326,26200,1.0,-0.6821999,-128.33948920281716,1.0,-3.2393432,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],219.21
1.0,,1.6706476,100,-10.950936,8526.53600525856,2.819256,3.8560672,263,5.1736833e-07,1.0,4167683,-10.950936,26300,1.0,-0.9005506,-125.17164337405009,1.0,-2.8730826,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],219.34
1.0,,1.9819036,100,-11.228245,8574.207586050034,3.9676187,4.018043,264,3.33786e-08,1.0,4191042,-11.228245,26400,1.0,-1.1771003,-121.79999364989504,1.0,-11.2457695,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],233.59
1.0,,2.0066915,100,-10.233084,8615.165212154388,4.0674853,4.4354057,265,5.722046e-07,1.0,4210540,-10.233084,26500,1.0,-0.18174951,-123.44524018031626,1.0,-11.572508,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],194.98
1.0,,1.9117868,100,-10.2751465,8658.106149673462,3.6918473,3.8361905,266,-1.835823e-07,1.0,4231315,-10.2751465,26600,1.0,-0.22435726,-126.12249790505497,1.0,-7.3244743,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],207.75
1.0,,1.6588967,100,-11.437318,8707.667968988419,2.7797356,4.35034,267,-1.2874604e-07,1.0,4254884,-11.437318,26700,1.0,-1.386926,-127.04210630817937,1.0,-2.5384698,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],235.69
1.0,,2.3445003,100,-11.750787,8756.8594455719,5.552204,4.926123,268,-1.001358e-07,1.0,4278553,-11.750787,26800,1.0,-1.6984177,-125.35586980694181,1.0,-13.098597,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],236.69
1.0,,1.6131359,100,-10.595992,8801.993691205978,2.6284928,3.883043,269,2.002716e-07,1.0,4300746,-10.595992,26900,1.0,-0.54546326,-128.2677313550096,1.0,-3.3536768,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],221.93
1.0,,1.792628,100,-11.458505,8853.920407533646,3.245975,4.0325484,270,-4.3392183e-07,1.0,4325750,-11.458505,27000,1.0,-1.4076159,-129.5519459357435,1.0,-7.1562533,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],250.04
1.0,,1.8381722,100,-10.960575,8898.343737125397,3.4130077,4.327175,271,-4.5776366e-07,1.0,4347154,-10.960575,27100,1.0,-0.909838,-119.25935773185174,1.0,-6.664836,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],214.04
1.0,,2.2878532,100,-12.098011,8950.806225776672,5.2871428,4.618513,272,-1.3828277e-07,1.0,4372960,-12.098011,27200,1.0,-2.046475,-119.92681169226081,1.0,-14.390606,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],258.06
1.0,,1.6815479,100,-10.920471,8995.845696687698,2.8561647,4.359092,273,4.529953e-08,1.0,4395874,-10.920471,27300,1.0,-0.8700733,-124.00577291991907,1.0,-3.4889064,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],229.14
1.0,,1.8674028,100,-10.993578,9040.923730373383,3.5224178,3.6916482,274,4.005432e-07,1.0,4418789,-10.993578,27400,1.0,-0.94268996,-125.8937851522292,1.0,-7.811454,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],229.15
1.0,,1.8508236,100,-10.985091,9082.007297039032,3.46015,5.2585306,275,1.335144e-07,1.0,4441336,-10.985091,27500,1.0,-0.93469375,-122.59354563695202,1.0,-3.1294346,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],225.47
1.0,,1.6547881,100,-10.418649,9118.389083623886,2.7659836,4.36854,276,-1.835823e-07,1.0,4461549,-10.418649,27600,1.0,-0.3682506,-125.18347087771087,1.0,-3.3025188,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],202.13
1.0,,1.6539916,100,-10.807066,9159.343687534332,2.7633212,4.1121426,277,-6.67572e-08,1.0,4483723,-10.807066,27700,1.0,-0.7564918,-122.90374229316998,1.0,-3.3517475,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],221.74
1.0,,1.7877296,100,-11.030064,9201.317540168762,3.2282596,4.4917054,278,2.2172928e-07,1.0,4506737,-11.030064,27800,1.0,-0.9796726,-122.87668454130645,1.0,-3.0921679,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],230.14
1.0,,1.7580066,100,-11.338334,9242.681966781616,3.121805,3.5643516,279,-7.6293944e-08,1.0,4529751,-11.338334,27900,1.0,-1.2874502,-123.1826207747822,1.0,-8.459523,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],230.14
1.0,,1.6334535,100,-10.785176,9281.299071073532,2.6951213,4.7868614,280,-2.5272368e-07,1.0,4550984,-10.785176,28000,1.0,-0.73478216,-127.38001331259713,1.0,-3.028317,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],212.33
1.0,,2.0729496,100,-10.889553,9319.582245826721,4.3405266,4.805538,281,3.671646e-07,1.0,4571961,-10.889553,28100,1.0,-0.8384173,-122.91873827276947,1.0,-10.574823,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],209.77
1.0,,1.7802505,100,-11.091814,9360.179563522339,3.2013052,4.415777,282,1.7166138e-07,1.0,4594661,-11.091814,28200,1.0,-1.0414014,-128.65012167509957,1.0,-2.810533,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],227.0
1.0,,2.2224464,100,-11.332763,9400.038086891174,4.9891605,4.639498,283,5.2690507e-07,1.0,4616549,-11.332763,28300,1.0,-1.280948,-119.40552661780322,1.0,-12.050546,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],218.88
1.0,,1.9604242,100,-10.688322,9440.634042024612,3.8820841,4.096845,284,-2.813339e-07,1.0,4639002,-10.688322,28400,1.0,-0.637182,-127.51745686051878,1.0,-11.314778,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],224.53
1.6593025,0.9066249,2.4122133,100,-10.899044,9479.942648649216,4.5520325,4.435898,285,-3.528595e-07,10.740701,4660443,-10.96969,28500,1.033927,-0.8076135,-127.2832247534363,0.07637113,-11.781643,[-1.276e+00  2.284e-02 -1.729e-04 -1.848e-01  4.371e-03],214.41
1.0,,1.8891252,100,-12.282507,9529.929616451263,3.6048424,4.144286,286,-1.4781952e-07,1.0,4687637,-12.282507,28600,1.0,-2.2317214,-124.6035818995163,1.0,-6.2193265,[-1.278  0.014 -0.003 -0.175  0.004],271.94
1.0,,1.8502474,100,-11.543955,9572.926565647125,3.457996,4.1957965,287,1.9788742e-07,1.0,4711553,-11.543955,28700,1.0,-1.4931697,-122.0746264107249,1.0,-6.701417,[-1.278  0.014 -0.003 -0.175  0.004],239.16
1.0,,1.8552012,100,-12.065548,9625.435157060623,3.476537,3.921123,288,-1.7166138e-07,1.0,4740966,-12.065548,28800,1.0,-2.0151565,-129.0633772322546,1.0,-3.1637287,[-1.278  0.014 -0.003 -0.175  0.004],294.13
1.0,,1.8275322,100,-11.98266,9672.252233028412,3.37361,4.3141794,289,-6.67572e-07,1.0,4767182,-11.98266,28900,1.0,-1.9322712,-117.56875870134441,1.0,-3.3213,[-1.278  0.014 -0.003 -0.175  0.004],262.16
1.0,,1.7063386,100,-12.034566,9721.511657714844,2.9410014,4.147462,290,-1.5735627e-07,1.0,4794650,-12.034566,29000,1.0,-1.9841664,-126.09174681305703,1.0,-2.9154391,[-1.278  0.014 -0.003 -0.175  0.004],274.68
1.0,,1.8358209,100,-11.426857,9766.723529100418,3.4042819,3.7480478,291,3.3855437e-07,1.0,4819498,-11.426857,29100,1.0,-1.3761445,-126.21893535338214,1.0,-5.574998,[-1.278  0.014 -0.003 -0.175  0.004],248.48
1.0,,1.7417642,100,-11.1823845,9811.917433261871,3.0643861,3.9882095,292,4.1484833e-07,1.0,4844498,-11.1823845,29200,1.0,-1.1319957,-131.0959337006797,1.0,-3.3876553,[-1.278  0.014 -0.003 -0.175  0.004],250.0
1.0,,1.6953623,100,-12.201164,9861.810812950134,2.9032857,4.6296954,293,-5.7220458e-08,1.0,4871652,-12.201164,29300,1.0,-2.1507776,-121.98469265485028,1.0,-2.9644752,[-1.278  0.014 -0.003 -0.175  0.004],271.54
1.0,,1.5096719,100,-12.411586,9912.437217235565,2.3021307,4.6703615,294,4.7683717e-08,1.0,4899528,-12.411586,29400,1.0,-2.3611994,-124.83706172983116,1.0,-2.9160852,[-1.278  0.014 -0.003 -0.175  0.004],278.76
1.0,,1.656746,100,-11.207155,9956.02385854721,2.7725327,4.156486,295,2.2888183e-07,1.0,4923323,-11.207155,29500,1.0,-1.1567641,-123.79111506829851,1.0,-3.1935873,[-1.278  0.014 -0.003 -0.175  0.004],237.95
1.0,,1.69535,100,-11.658004,10000.351553201675,2.9032443,3.8603444,296,-1.6212464e-07,1.0,4947631,-11.658004,29600,1.0,-1.6073543,-121.1964503908533,1.0,-3.8298526,[-1.278  0.014 -0.003 -0.175  0.004],243.08
1.0,,1.6970083,100,-12.112942,10050.104809999466,2.908926,4.496264,297,-2.002716e-07,1.0,4974880,-12.112942,29700,1.0,-2.0625346,-122.15177630068149,1.0,-3.226839,[-1.278  0.014 -0.003 -0.175  0.004],272.49
1.0,,1.8214148,100,-11.456145,10093.554014921188,3.3510625,4.3205633,298,2.6226044e-08,1.0,4998745,-11.456145,29800,1.0,-1.4052621,-126.06390200114583,1.0,-7.8270636,[-1.278  0.014 -0.003 -0.175  0.004],238.65
1.0,,2.0360866,100,-11.254234,10138.718896389008,4.187525,4.3197584,299,7.343292e-07,1.0,5023564,-11.254234,29900,1.0,-1.2034471,-125.08265122970116,1.0,-7.925789,[-1.278  0.014 -0.003 -0.175  0.004],248.19
1.0,,1.6972619,100,-11.561195,10185.97533416748,2.9097962,4.759735,300,-2.9563904e-07,1.0,5049654,-11.561195,30000,1.0,-1.5108124,-128.6073086339728,1.0,-3.2594962,[-1.278  0.014 -0.003 -0.175  0.004],260.9
1.0,,1.7949054,100,-11.323077,10231.879335641861,3.2542279,4.136609,301,1.9073486e-08,1.0,5075136,-11.323077,30100,1.0,-1.272694,-131.73012036140662,1.0,-3.0605712,[-1.278  0.014 -0.003 -0.175  0.004],254.82
5.9100437,1.0662442,1.905734,100,-11.503928,10279.849708557129,4.897273,4.6049166,302,1.9073487e-07,9.055246,5101662,-11.627347,30200,0.9172243,-1.3610145,-133.2964506342941,0.0009777367,-3.1059718,[-1.278  0.014 -0.003 -0.175  0.004],265.26
1.0,,1.7290407,100,-10.434864,10316.865793704987,3.0197797,4.4611483,303,-3.9815902e-07,1.0,5121870,-10.434864,30300,1.0,-0.38420677,-123.88594467584058,1.0,-5.007086,[-1.280e+00  2.399e-02 -3.999e-04 -1.933e-01  3.690e-03],202.08
1.0,,1.7435526,100,-10.607576,10356.7887737751,3.0706828,4.4236674,304,2.4318695e-07,1.0,5143726,-10.607576,30400,1.0,-0.5571725,-123.75304685825854,1.0,-3.1917143,[-1.280e+00  2.399e-02 -3.999e-04 -1.933e-01  3.690e-03],218.56
1.0,,1.6640327,100,-10.40465,10393.91407585144,2.7969747,3.949543,305,3.0517577e-07,1.0,5163863,-10.40465,30500,1.0,-0.3542511,-121.92208754095458,1.0,-3.247242,[-1.280e+00  2.399e-02 -3.999e-04 -1.933e-01  3.690e-03],201.37
1.0,,1.6924771,100,-11.0749445,10435.814841508865,2.8934124,4.6688585,306,-2.884865e-07,1.0,5187093,-11.0749445,30600,1.0,-1.0245475,-128.4386813203673,1.0,-3.0368114,[-1.280e+00  2.399e-02 -3.999e-04 -1.933e-01  3.690e-03],232.3
1.0,,1.7681067,100,-10.638209,10473.526044607162,3.1577792,4.2869883,307,-8.106232e-08,1.0,5207455,-10.638209,30700,1.0,-0.58780223,-123.1881525814117,1.0,-3.0064082,[-1.280e+00  2.399e-02 -3.999e-04 -1.933e-01  3.690e-03],203.62
1.0,,1.7705497,100,-10.68504,10512.41386604309,3.1665113,4.2085013,308,5.1498415e-07,1.0,5229365,-10.68504,30800,1.0,-0.63463145,-126.41693642148199,1.0,-3.1199756,[-1.280e+00  2.399e-02 -3.999e-04 -1.933e-01  3.690e-03],219.1
1.0,,1.5944111,100,-11.412014,10555.05134153366,2.567825,4.015514,309,-1.0967255e-07,1.0,5252066,-11.412014,30900,1.0,-1.3616112,-116.54205639141789,1.0,-2.977592,[-1.280e+00  2.399e-02 -3.999e-04 -1.933e-01  3.690e-03],227.01
1.0,,2.1320167,100,-10.983655,10594.961802721024,4.5914097,3.6733365,310,-4.529953e-07,1.0,5274246,-10.983655,31000,1.0,-0.9322653,-121.98683005502464,1.0,-8.791604,[-1.280e+00  2.399e-02 -3.999e-04 -1.933e-01  3.690e-03],221.8
1.0,,2.0522466,100,-11.4013605,10633.846742868423,4.254258,4.766387,311,-1.2874604e-07,1.0,5297406,-11.4013605,31100,1.0,-1.3496001,-128.67731564840616,1.0,-9.559978,[-1.280e+00  2.399e-02 -3.999e-04 -1.933e-01  3.690e-03],231.6
1.0,,2.1881144,100,-11.410676,10674.634054899216,4.836208,3.9250097,312,3.5762787e-07,1.0,5321610,-11.410676,31200,1.0,-1.3591716,-121.9034244279756,1.0,-11.565538,[-1.280e+00  2.399e-02 -3.999e-04 -1.933e-01  3.690e-03],242.04
38534.867,2.6383798,1.710954,100,-9.584301,10705.61428117752,27.992847,3.9231648,313,1.7166138e-07,43.27286,5340299,-9.887682,31300,1.2958944,1.1095693,-121.74407361060692,6.6536477e-06,-3.2558355,[-1.280e+00  2.399e-02 -3.999e-04 -1.933e-01  3.690e-03],186.89
1.0,,2.0911558,100,-8.667585,10732.338769674301,4.4171023,4.53104,314,4.7683715e-09,1.0,5355959,-8.667585,31400,1.0,1.3838017,-118.71778890809458,1.0,-10.700859,[-1.278  0.043 -0.019 -0.228  0.003],156.6
