MaxIW,InitialReturnMean,EpThisIter,InitialReturnMax,InitialReturnMin,MeanIW,EpisodesSoFar,Weights,MinIW,ReturnMeanIW,Bound,StdIW,TimeElapsed,EpLenMean,EpRewMean,Iteration,TimestepsSoFar,J_sample_variance,InitialBound,InitialReturnStd,EmpiricalD2
1.0,7.867813e-07,100,3.3310385,-1.6670179,1.0,10100,[-1.208e+00  9.100e-04 -6.062e-02  1.902e-01  2.027e-01],1.0,5.84533,-27.508099,,1193.4493293762207,151.93,-214.81483818612324,101,517445,1.3537956,-27.508099,1.157695,1.0
2.2247474,-1.2397766e-07,100,2.9759412,-1.5656939,1.0105203,10200,[-1.208e+00  9.100e-04 -6.062e-02  1.902e-01  2.027e-01],0.5428206,5.2299204,-28.12482,0.19755971,1229.760502576828,168.99,-228.73102344237952,102,534344,1.7725391,-28.145397,1.2836754,1.0401605
1.8914099,-2.193451e-07,100,3.1001244,-1.7510872,0.9978417,10300,[-1.208e+00  6.834e-04 -5.506e-02  1.886e-01  2.012e-01],0.6626366,5.8298135,-27.517015,0.1372614,1262.2325377464294,156.64,-218.22564051400371,103,550008,1.9022406,-27.530962,1.3133905,1.0239869
1.95983,-5.0544736e-07,100,3.8985171,-1.6102209,0.99969375,10400,[-1.209e+00  6.877e-04 -5.746e-02  1.827e-01  1.996e-01],0.5110749,5.0172315,-28.364632,0.26036423,1300.074392080307,176.1,-231.83683148790064,104,567618,2.0757637,-28.40993,1.3198743,1.0698886
1.0,-8.535385e-07,100,4.1834393,-1.7471151,1.0,10500,[-1.209  0.003 -0.06   0.171  0.197],1.0,5.486738,-27.846598,,1334.2491810321808,161.13,-219.34810011628312,105,583731,1.5703453,-27.846598,1.246853,1.0
1.0,-3.194809e-07,100,3.6260424,-1.6237764,1.0,10600,[-1.209  0.003 -0.06   0.171  0.197],1.0,5.077546,-28.25579,,1369.412926197052,171.68,-228.00284512193022,106,600899,1.5003848,-28.25579,1.218762,1.0
1.0,-3.6239624e-07,100,3.6291862,-1.9304123,1.0,10700,[-1.209  0.003 -0.06   0.171  0.197],1.0,5.527447,-27.80589,,1403.693839788437,164.98,-223.73817386727677,107,617397,2.1015978,-27.80589,1.4424223,1.0
2.1050735,6.437302e-07,100,3.9105616,-1.9267445,1.0099341,10800,[-1.209  0.003 -0.06   0.171  0.197],0.6188124,5.428714,-27.935337,0.23491774,1438.1309661865234,168.63,-227.01716381738657,108,634260,2.0943663,-27.963047,1.3264397,1.050491
4.8459673,-2.002716e-07,100,3.558361,-1.7279263,1.0611085,10900,[-1.209  0.005 -0.063  0.161  0.198],0.38249046,5.925828,-27.534378,0.5260057,1470.7554833889008,153.7,-213.576834555902,109,649630,4.3498306,-27.622437,1.3407384,1.1269699
3.4217145,1.3828277e-07,100,3.3003678,-1.9156256,1.0488006,11000,[-1.21   0.013 -0.065  0.144  0.199],0.5025103,5.2773905,-28.113842,0.35469243,1504.3831605911255,165.12,-221.2839603770439,110,666142,1.8686107,-28.164577,1.1976788,1.0913363
1.0,-6.6280364e-07,100,3.7257147,-1.7477331,1.0,11100,[-1.212  0.016 -0.062  0.131  0.198],1.0,4.780223,-28.553139,,1540.3491740226746,174.68,-226.48879348566788,111,683610,1.6393392,-28.553139,1.2739489,1.0
1.335362,2.8610229e-08,100,3.860252,-2.0805898,1.0055625,11200,[-1.212  0.016 -0.062  0.131  0.198],0.659502,4.9146066,-28.42687,0.10165788,1578.3521840572357,178.58,-226.88455140427297,112,701468,1.8147348,-28.435154,1.3275754,1.0124724
1.0,3.4809113e-07,100,4.7587385,-2.8867178,1.0,11300,[-1.213  0.018 -0.062  0.128  0.194],1.0,4.800686,-28.532795,,1616.292197227478,175.37,-227.22796112739022,113,719005,1.8697242,-28.532795,1.3605247,1.0
1.3716807,7.6293944e-08,100,3.3914027,-1.8859248,1.0233169,11400,[-1.213  0.018 -0.062  0.128  0.194],0.7436627,5.0653343,-28.279915,0.10612911,1651.1821491718292,173.51,-225.8857777734183,114,736356,1.8598901,-28.292309,1.3501918,1.0148352
2.0980906,2.813339e-07,100,3.463418,-1.7764969,0.995862,11500,[-1.212  0.015 -0.061  0.133  0.191],0.6200224,4.8316884,-28.526802,0.1808623,1686.820193529129,178.36,-229.06557190787046,115,754192,1.8433932,-28.553268,1.2913928,1.0449347
1.9500238,-1.335144e-07,100,3.7613335,-1.7230425,1.0170847,11600,[-1.214  0.016 -0.061  0.124  0.193],0.65285206,4.781322,-28.575012,0.19803153,1723.4285774230957,173.01,-223.4104357373128,116,771493,1.7064513,-28.598648,1.2073276,1.0391995
2.122309,-1.4781952e-07,100,2.981495,-1.7877483,1.0113603,11700,[-1.214  0.017 -0.065  0.118  0.194],0.598783,5.1139784,-28.251,0.20538808,1759.2252960205078,166.13,-218.9662211484187,117,788106,2.05378,-28.282093,1.3176014,1.0542302
1.0,-4.529953e-07,100,3.992876,-1.7417364,1.0,11800,[-1.216  0.018 -0.066  0.109  0.197],1.0,4.765167,-28.568184,,1794.7449989318848,173.03,-224.01320660948724,118,805409,1.5029029,-28.568184,1.2197844,1.0
2.3578897,-4.2915346e-08,100,3.778439,-1.6944075,1.0080628,11900,[-1.216  0.018 -0.066  0.109  0.197],0.4204328,4.8067193,-28.577303,0.29606816,1830.1829993724823,176.23,-225.39197987261142,119,823032,2.3307745,-28.622997,1.2937464,1.0845991
2.2345538,-1.04904174e-07,100,4.973285,-1.9786229,1.0136625,12000,[-1.217  0.023 -0.07   0.098  0.198],0.612749,4.8024096,-28.575726,0.2506194,1867.2858502864838,176.03,-222.8265675936149,120,840635,2.50066,-28.61802,1.4417684,1.067981
1.6696739,4.9114226e-07,100,4.270767,-1.9710779,0.9984012,12100,[-1.218  0.026 -0.07   0.088  0.2  ],0.64202845,4.5566783,-28.798256,0.1646223,1903.9467604160309,180.41,-223.74836381159082,121,858676,2.2602952,-28.820978,1.4253446,1.0426952
2.169722,-4.1484833e-07,100,4.4550977,-2.2204304,1.0071808,12200,[-1.218  0.028 -0.072  0.08   0.2  ],0.5193318,4.6222596,-28.753149,0.24827544,1941.5533080101013,185.37,-225.17676250912172,122,877213,2.6919363,-28.788666,1.4546752,1.0580053
1.9149843,5.102158e-07,100,4.3056064,-2.1969175,0.9855849,12300,[-1.219  0.034 -0.072  0.071  0.205],0.48773858,4.973055,-28.394075,0.24484,1976.4260652065277,168.97,-211.696661166444,123,894110,2.637905,-28.424784,1.5404499,1.0848557
1.0,-3.4809113e-07,100,5.060848,-2.0580487,1.0,12400,[-1.219  0.033 -0.065  0.066  0.205],1.0,4.72872,-28.604616,,2012.2797067165375,173.23,-216.14449298028626,124,911433,2.6011918,-28.604616,1.6047367,1.0
2.481935,2.0980835e-07,100,5.669095,-2.2037601,1.0144483,12500,[-1.219  0.033 -0.065  0.066  0.205],0.37710282,4.2860546,-29.086538,0.28041548,2049.930322408676,185.08,-220.821366391228,125,929941,2.9234805,-29.12553,1.5490947,1.0874554
1.0,1.66893e-07,100,4.1812778,-1.9930482,1.0,12600,[-1.22   0.036 -0.066  0.057  0.198],1.0,3.865127,-29.468208,,2092.3379607200623,201.95,-234.48100638177394,126,950136,2.1642935,-29.468208,1.4637797,1.0
2.630457,4.959106e-07,100,4.973868,-2.3195562,0.97857034,12700,[-1.22   0.036 -0.066  0.057  0.198],0.38537145,4.3455524,-29.042074,0.33757174,2133.0161578655243,193.78,-227.85551933095795,127,969514,3.4465697,-29.100569,1.6647164,1.1089166
1.0004606,-5.6743625e-07,100,3.8673463,-1.9062839,1.0000211,12800,[-1.221  0.039 -0.071  0.047  0.199],0.99974257,3.469366,-29.86397,0.000106093736,2173.454921245575,195.54,-223.72021079718664,128,989068,2.2666092,-29.86399,1.4979622,1.0
1.0,2.9563904e-07,100,3.847051,-1.9920058,1.0,12900,[-1.221  0.039 -0.071  0.047  0.199],1.0,4.1621695,-29.171165,,2209.989987850189,181.73,-217.30405734162946,129,1007241,2.1233208,-29.171165,1.449858,1.0
2.1996157,6.198883e-07,100,5.1789002,-2.1652613,1.0166621,13000,[-1.221  0.039 -0.071  0.047  0.199],0.56786025,3.7083795,-29.647913,0.21517888,2249.9631221294403,202.2,-228.53200606958464,130,1027461,2.6909676,-29.671696,1.5369956,1.0617287
1.0,-2.2411346e-07,100,4.6879015,-2.1716604,1.0,13100,[-1.224  0.04  -0.072  0.039  0.2  ],1.0,3.6731486,-29.66019,,2290.80957531929,199.31,-227.13084955890724,131,1047392,1.9973296,-29.66019,1.406185,1.0
2.4515166,5.531311e-07,100,4.9635363,-2.2605839,1.0055672,13200,[-1.224  0.04  -0.072  0.039  0.2  ],0.30730367,3.8467166,-29.583887,0.37341276,2331.0404286384583,193.98,-218.58650319248775,132,1066790,3.6427908,-29.667654,1.5400451,1.2284645
3.6950426,-2.8610229e-08,100,4.11457,-2.2570658,1.12161,13300,[-1.226  0.044 -0.077  0.026  0.198],0.34342608,4.0661325,-29.397205,0.5597782,2367.7047748565674,179.21,-204.59245929758848,133,1084711,3.074428,-29.506657,1.3643416,1.3313651
1.000082,2.6464463e-07,100,4.592143,-2.668375,1.0000026,13400,[-1.227  0.049 -0.081  0.009  0.197],0.9999529,3.644279,-29.689068,1.961432e-05,2407.5988450050354,197.03,-214.5860373432385,134,1104414,2.956911,-29.689074,1.7109442,1.0
3.832515,-4.863739e-07,100,4.921054,-2.3151526,1.017643,13500,[-1.227  0.049 -0.081  0.009  0.197],0.38117585,3.6205218,-29.772202,0.38438594,2447.6876826286316,189.12,-207.67535622409096,135,1123326,2.9490244,-29.827095,1.542903,1.1603073
2.443146,4.529953e-07,100,4.1333575,-8.486086,1.0012909,13600,[-1.228  0.053 -0.086 -0.002  0.199],0.5157011,3.3158965,-30.046293,0.22553346,2488.049396276474,188.44,-201.3701096880254,136,1142170,3.1747065,-30.072575,1.7122917,1.0771786
1.0,5.483627e-07,100,4.3447833,-4.4648776,1.0,13700,[-1.229  0.053 -0.081 -0.008  0.199],1.0,3.267047,-30.067364,,2524.991365671158,183.02,-195.28789356317037,137,1160472,2.6513002,-30.067364,1.6201196,1.0
2.283694,3.2901764e-07,100,4.7215166,-2.2469,1.005395,13800,[-1.229  0.053 -0.081 -0.008  0.199],0.5754931,2.251155,-31.105335,0.20471178,2569.0850405693054,215.06,-209.41066589010063,138,1181978,2.5985928,-31.126463,1.52624,1.0593168
1.0,2.193451e-07,100,3.9351616,-2.1848154,1.0,13900,[-1.23   0.056 -0.078 -0.014  0.196],1.0,2.6150875,-30.718248,,2612.052456140518,209.7,-214.82760387302832,139,1202948,2.2218294,-30.718248,1.4831088,1.0
1.0,-3.2901764e-07,100,3.8583407,-2.777875,1.0,14000,[-1.23   0.056 -0.078 -0.014  0.196],1.0,3.1512508,-30.1821,,2650.877867937088,191.29,-196.74295120621812,140,1222077,2.6812336,-30.1821,1.6292397,1.0
1.0,-1.9073486e-08,100,3.36416,-4.4373055,1.0,14100,[-1.23   0.056 -0.078 -0.014  0.196],1.0,2.7555704,-30.578632,,2691.5159752368927,197.95,-201.86599760742607,141,1241872,2.4265656,-30.578632,1.5499356,1.0
1.0006454,-3.1471254e-07,100,4.691765,-2.2902942,1.000011,14200,[-1.23   0.056 -0.078 -0.014  0.196],0.99943644,2.5608075,-30.772528,0.00015643335,2734.5230870246887,209.54,-209.69491259954808,142,1262826,2.6374052,-30.772562,1.6158159,1.0
2.1216836,2.5749208e-07,100,5.382227,-2.4369903,0.98357743,14300,[-1.23   0.056 -0.078 -0.014  0.196],0.44597378,3.123092,-30.23764,0.2252801,2773.6981830596924,191.28,-199.91840917353304,143,1281954,3.3351634,-30.26742,1.7445017,1.0640738
2.1184776,2.9563904e-07,100,3.8159895,-2.4696813,1.0009938,14400,[-1.23   0.058 -0.08  -0.021  0.198],0.39263687,2.858945,-30.527206,0.30594084,2815.0951085090637,196.6,-196.67614020507617,144,1301614,2.4787107,-30.57296,1.4198558,1.1316366
1.0,1.4781952e-07,100,4.2926927,-2.387835,1.0,14500,[-1.232  0.062 -0.083 -0.031  0.199],1.0,2.604369,-30.728975,,2854.9717178344727,191.22,-190.68629162132788,145,1320736,2.6886618,-30.728975,1.631495,1.0
1.0,2.479553e-07,100,4.4409733,-6.4422603,1.0,14600,[-1.232  0.062 -0.083 -0.031  0.199],1.0,2.8045561,-30.529856,,2893.847865343094,185.29,-187.74183002808314,146,1339265,3.1905315,-30.529856,1.7772524,1.0
3.0902953,2.2888183e-07,100,4.590884,-10.2925415,1.0038389,14700,[-1.232  0.062 -0.083 -0.031  0.199],0.3314331,2.6387868,-30.731483,0.2931175,2933.697856426239,194.3,-195.07681435514027,147,1358695,3.0188096,-30.774082,1.8248103,1.1354477
3.1743896,1.1062622e-06,100,4.4712524,-8.254953,0.9982319,14800,[-1.234  0.06  -0.076 -0.036  0.194],0.42213213,2.5052776,-30.874971,0.33460194,2974.2744660377502,193.13,-187.26151654301032,148,1378008,4.121736,-30.92217,1.821667,1.1453902
1.0,-5.5789945e-07,100,3.9309392,-2.8845334,1.0,14900,[-1.234  0.062 -0.078 -0.046  0.193],1.0,1.7191865,-31.614153,,3024.21412730217,232.17,-200.7877628545015,149,1401225,3.0598059,-31.614153,1.7404618,1.0
1.0,-3.671646e-07,100,4.61446,-2.7945342,1.0,15000,[-1.234  0.062 -0.078 -0.046  0.193],1.0,1.58295,-31.750385,,3071.819620847702,222.72,-188.95466965331764,150,1423497,3.1299481,-31.750385,1.760298,1.0
1.0,-1.9550323e-07,100,3.6784756,-5.192167,1.0,15100,[-1.234  0.062 -0.078 -0.046  0.193],1.0,2.1175668,-31.216475,,3113.926762342453,198.61,-188.47103029051246,151,1443358,2.5801692,-31.216475,1.5982388,1.0
1.0,1.1920929e-07,100,3.3563569,-2.5164065,1.0,15200,[-1.234  0.062 -0.078 -0.046  0.193],1.0,2.1064773,-31.226858,,3158.0668177604675,207.44,-194.7350096522083,152,1464102,2.262667,-31.226858,1.4966764,1.0
1.0,-5.7220458e-08,100,4.657148,-2.677919,1.0,15300,[-1.234  0.062 -0.078 -0.046  0.193],1.0,2.2523746,-31.080965,,3200.8568642139435,202.76,-188.99054459167365,153,1484378,3.1068156,-31.080965,1.753781,1.0
2.2107794,-4.9114226e-07,100,4.615082,-10.488442,0.9774672,15400,[-1.234  0.062 -0.078 -0.046  0.193],0.44150832,1.2549243,-32.108578,0.22719136,3246.1895620822906,219.44,-191.04044357667314,154,1506322,3.4749632,-32.16194,2.2061477,1.0834426
1.0,3.0517577e-07,100,3.9706407,-2.9360738,1.0,15500,[-1.235  0.057 -0.073 -0.044  0.192],1.0,2.1310003,-31.202366,,3288.3377952575684,206.11,-187.94209904150574,155,1526933,2.6290417,-31.202366,1.6133045,1.0
1.0,5.1498415e-07,100,3.290917,-7.518058,1.0,15600,[-1.235  0.057 -0.073 -0.044  0.192],1.0,1.3404046,-31.995975,,3333.768773794174,221.75,-199.14177137888015,156,1549108,3.0255342,-31.995975,1.7306875,1.0
2.2394118,-1.0728836e-07,100,4.103406,-2.6663256,0.9849289,15700,[-1.235  0.057 -0.073 -0.044  0.192],0.34153116,1.9960779,-31.36813,0.2720945,3380.006906270981,216.13,-195.2845968378635,157,1570721,3.1353214,-31.400723,1.7118238,1.1110538
2.313064,-1.3828277e-07,100,5.0408993,-2.6659617,1.0090697,15800,[-1.236  0.059 -0.071 -0.053  0.191],0.2922092,1.7295537,-31.646439,0.30483198,3425.057550430298,211.33,-184.80252262330544,158,1591854,3.0317721,-31.687176,1.6107925,1.1146979
3.3160033,1.8119812e-07,100,5.1077657,-8.163223,1.0048106,15900,[-1.236  0.064 -0.071 -0.061  0.189],0.2731188,1.8071046,-31.564352,0.29252303,3468.3450458049774,202.2,-183.08678300491135,159,1612074,3.759802,-31.607313,1.9156727,1.145075
1.0,-1.6212464e-07,100,4.2145085,-2.6465578,1.0,16000,[-1.237  0.062 -0.064 -0.066  0.187],1.0,1.4220526,-31.911283,,3514.6205718517303,213.92,-184.43844589173233,160,1633466,2.8603337,-31.911283,1.6827747,1.0
1.0,-6.055832e-07,100,4.4809732,-2.8002167,1.0,16100,[-1.237  0.062 -0.064 -0.066  0.187],1.0,1.5261989,-31.80737,,3560.388778924942,209.95,-180.10527962639753,161,1654461,3.004103,-31.80737,1.7245469,1.0
1.0,-2.6226044e-08,100,4.0507402,-2.2400756,1.0,16200,[-1.237  0.062 -0.064 -0.066  0.187],1.0,1.0772233,-32.25614,,3609.2455563545227,232.05,-194.9816631015322,162,1677666,2.3919058,-32.25614,1.5388263,1.0
1.0,-1.9073486e-08,100,3.4706016,-2.6763535,1.0,16300,[-1.237  0.062 -0.064 -0.066  0.187],1.0,1.8677696,-31.465601,,3652.240380525589,200.61,-177.93546999402596,163,1697727,2.6256049,-31.465601,1.6122497,1.0
1.0,-2.5272368e-07,100,3.390738,-3.0119724,1.0,16400,[-1.237  0.062 -0.064 -0.066  0.187],1.0,1.329086,-32.004276,,3698.273677587509,219.99,-181.27554699388776,164,1719726,2.9463499,-32.004276,1.7078894,1.0
1.0,2.0980835e-07,100,4.4506254,-2.776566,1.0,16500,[-1.237  0.062 -0.064 -0.066  0.187],1.0,1.6861972,-31.647154,,3743.4889492988586,214.07,-184.58686652042326,165,1741133,2.6858702,-31.647154,1.6306477,1.0
1.0,-4.720688e-07,100,4.4866867,-10.765448,1.0,16600,[-1.237  0.062 -0.064 -0.066  0.187],1.0,1.3650188,-31.970346,,3789.0819833278656,218.82,-186.98041056946747,166,1763015,4.008766,-31.970346,1.9921541,1.0
2.6157804,1.9550323e-07,100,5.1172576,-2.5919113,1.017901,16700,[-1.237  0.062 -0.064 -0.066  0.187],0.33647546,1.5772003,-31.787058,0.3096953,3833.358293056488,211.53,-182.70650302886722,167,1784168,3.1921601,-31.816517,1.6776092,1.1029418
1.0,2.1457672e-07,100,4.9572034,-6.637972,1.0,16800,[-1.238  0.065 -0.065 -0.074  0.187],1.0,1.2077265,-32.126682,,3878.589941263199,208.7,-177.91124898062654,168,1805038,3.5833132,-32.126682,1.8834754,1.0
2.2708554,-1.04904174e-07,100,3.868997,-11.728271,1.0103542,16900,[-1.238  0.065 -0.065 -0.074  0.187],0.36585593,1.7002956,-31.67507,0.29147923,3920.9932358264923,201.87,-178.2271053943402,169,1825225,5.0489564,-31.707703,2.0936449,1.1138461
1.0,7.390976e-07,100,4.0069633,-8.744986,1.0,17000,[-1.239  0.067 -0.061 -0.082  0.187],1.0,0.7817253,-32.55474,,3970.297301054001,228.15,-179.9984699374569,170,1848040,3.8388028,-32.55474,1.9494654,1.0
1.0,4.7683715e-09,100,4.092259,-2.5699825,1.0,17100,[-1.239  0.067 -0.061 -0.082  0.187],1.0,0.7945323,-32.538807,,4017.926340818405,224.02,-180.95937748283558,171,1870442,2.1673586,-32.538807,1.4648157,1.0
1.0,3.0994414e-07,100,4.444994,-2.656352,1.0,17200,[-1.239  0.067 -0.061 -0.082  0.187],1.0,1.9546854,-31.378853,,4058.689649105072,192.55,-170.6444727546865,172,1889697,2.6784809,-31.378853,1.6284031,1.0
2.3449085,-2.479553e-07,100,4.683616,-2.8095727,0.9970208,17300,[-1.239  0.067 -0.061 -0.082  0.187],0.37975696,2.027391,-31.346067,0.25723925,4099.252145290375,193.91,-172.5501629230312,173,1909088,2.9378197,-31.386976,1.6254107,1.1189748
2.0813923,-5.7220458e-08,100,3.9639752,-3.057294,0.9987708,17400,[-1.239  0.072 -0.062 -0.091  0.186],0.4426364,1.5915074,-31.765549,0.21654202,4140.112280368805,199.12,-165.44976049311907,174,1929000,3.1219492,-31.790852,1.7013818,1.0724883
1.0,-3.4332277e-07,100,4.478292,-5.6317134,1.0,17500,[-1.239  0.074 -0.059 -0.097  0.184],1.0,1.3849604,-31.949451,,4180.433088302612,193.87,-168.45075290572674,175,1948387,2.9612732,-31.949451,1.7122095,1.0
2.3707504,-7.152558e-08,100,4.4923186,-11.85321,1.0502745,17600,[-1.239  0.074 -0.059 -0.097  0.184],0.42937508,1.8533539,-31.51502,0.26956996,4218.679959058762,186.01,-164.6068816897684,176,1966988,3.9400246,-31.546036,2.065002,1.0836211
1.0,-5.00679e-07,100,4.6126046,-3.6396298,1.0,17700,[-1.24   0.073 -0.053 -0.099  0.183],1.0,1.4262744,-31.907766,,4257.518640756607,197.95,-161.9764653987715,177,1986783,3.011095,-31.907766,1.7265526,1.0
1.0,1.335144e-07,100,4.8469434,-12.097151,1.0,17800,[-1.24   0.073 -0.053 -0.099  0.183],1.0,1.6226968,-31.715843,,4293.253536462784,183.41,-161.48430442894843,178,2005124,5.113128,-31.715843,2.2498882,1.0
1.0,-3.862381e-07,100,4.3231792,-4.636104,1.0,17900,[-1.24   0.073 -0.053 -0.099  0.183],1.0,1.1322013,-32.201748,,4332.370087146759,201.57,-162.92089842259918,179,2025281,3.5924618,-32.201748,1.8858784,1.0
1.0,-2.0980835e-07,100,5.0374327,-11.782806,1.0,18000,[-1.24   0.073 -0.053 -0.099  0.183],1.0,1.2938036,-32.04265,,4372.189754724503,204.69,-171.9153834510528,180,2045750,4.04272,-32.04265,2.0005732,1.0
1.0,7.343292e-07,100,4.1396646,-8.973343,1.0,18100,[-1.24   0.073 -0.053 -0.099  0.183],1.0,1.5821906,-31.752827,,4409.798888206482,192.74,-161.91771991177274,181,2065024,4.223629,-31.752827,2.0448453,1.0
1.0018985,1.4781952e-07,100,4.739209,-15.511201,0.9999822,18200,[-1.24   0.073 -0.053 -0.099  0.183],0.9986062,2.0716913,-31.266699,0.00046905718,4443.928911685944,175.35,-156.72112407254627,182,2082559,5.5022373,-31.266783,2.3343403,1.0000001
1.0,-3.8146972e-08,100,3.8075755,-2.911356,1.0,18300,[-1.24   0.073 -0.053 -0.099  0.183],1.0,1.4358456,-31.897524,,4481.298093080521,206.12,-164.2691515611943,183,2103171,2.5096736,-31.897524,1.5762541,1.0
1.0,5.626678e-07,100,4.282066,-2.929854,1.0,18400,[-1.24   0.073 -0.053 -0.099  0.183],1.0,2.0451658,-31.288204,,4515.023153543472,181.76,-157.0730695626042,184,2121347,3.2809217,-31.288204,1.802252,1.0
2.3287373,-6.3180926e-07,100,4.510751,-8.549746,1.0123606,18500,[-1.24   0.073 -0.053 -0.099  0.183],0.37316215,1.4915022,-31.875296,0.25601864,4551.190180540085,194.23,-162.82226860889085,185,2140770,3.7777722,-31.907675,1.8653113,1.1040205
1.0,5.4597854e-07,100,4.2163143,-7.7001925,1.0,18600,[-1.241  0.075 -0.053 -0.107  0.184],1.0,1.4785055,-31.856909,,4587.418729543686,193.0,-160.6956588745225,186,2160070,3.8488421,-31.856909,1.9520127,1.0
1.0,-4.1484833e-07,100,5.1650486,-11.1255455,1.0,18700,[-1.241  0.075 -0.053 -0.107  0.184],1.0,2.238894,-31.097536,,4618.751637458801,169.23,-156.4398559038671,187,2176993,4.2039084,-31.097536,2.0400662,1.0
1.0,-7.152558e-08,100,3.714292,-3.2994485,1.0,18800,[-1.241  0.075 -0.053 -0.107  0.184],1.0,2.3592892,-30.974096,,4652.2929520606995,177.23,-156.90900429365146,188,2194716,2.5781274,-30.974096,1.5976064,1.0
1.0,4.816055e-07,100,4.5563655,-3.0245876,1.0,18900,[-1.241  0.075 -0.053 -0.107  0.184],1.0,1.3901364,-31.94323,,4688.249656677246,199.32,-167.66992382096072,189,2214648,2.782236,-31.94323,1.6596427,1.0
1.0,3.5047532e-07,100,3.8184958,-3.1227226,1.0,19000,[-1.241  0.075 -0.053 -0.107  0.184],1.0,1.9293433,-31.404087,,4723.642291307449,193.03,-165.24637516660607,190,2233951,2.97321,-31.404087,1.7156568,1.0
1.0,-7.2956084e-07,100,4.3489895,-3.8234367,1.0,19100,[-1.241  0.075 -0.053 -0.107  0.184],1.0,1.0016911,-32.331917,,4762.6119837760925,214.78,-171.02657296643508,191,2255429,3.2726216,-32.331917,1.799971,1.0
1.0,5.340576e-07,100,4.590067,-10.074085,1.0,19200,[-1.241  0.075 -0.053 -0.107  0.184],1.0,2.1297858,-31.205225,,4796.249030828476,180.39,-160.84913393306306,192,2273468,3.9901342,-31.205225,1.9875194,1.0
1.0,9.155273e-07,100,4.1920843,-3.0582027,1.0,19300,[-1.241  0.075 -0.053 -0.107  0.184],1.0,1.8441957,-31.489483,,4832.102602720261,189.35,-163.6505408748326,193,2292403,3.5405097,-31.489483,1.8721925,1.0
1.0,7.1525574e-07,100,3.8126616,-13.107008,1.0,19400,[-1.241  0.075 -0.053 -0.107  0.184],1.0,1.3772879,-31.960331,,4866.72310090065,190.96,-156.83403990735567,194,2311499,4.3184114,-31.960331,2.0676622,1.0
1.0,5.00679e-08,100,4.4736705,-8.911218,1.0,19500,[-1.241  0.075 -0.053 -0.107  0.184],1.0,2.1478157,-31.18716,,4900.038300037384,175.33,-154.13841055989934,195,2329032,3.6998415,-31.18716,1.9138557,1.0
2.6278963,4.7683717e-08,100,5.43229,-13.387516,1.0238044,19600,[-1.241  0.075 -0.053 -0.107  0.184],0.56285185,0.79148114,-32.568737,0.22898982,4937.607831954956,205.03,-160.04783948369496,196,2349535,4.803211,-32.593136,2.398902,1.063121
2.9387224,2.2888183e-07,100,4.46422,-3.1305518,1.0179487,19700,[-1.241  0.072 -0.048 -0.106  0.184],0.29310426,1.5531253,-31.815744,0.3146858,4974.935090065002,195.87,-158.40756631396567,197,2369122,2.805658,-31.85008,1.5962178,1.134632
1.0,-9.059906e-08,100,4.399928,-9.898376,1.0,19800,[-1.242  0.073 -0.049 -0.115  0.182],1.0,1.7507833,-31.585005,,5010.2365164756775,186.66,-157.10330074744263,198,2387788,4.617758,-31.585005,2.1381257,1.0
1.0,7.152558e-08,100,4.169877,-2.5914178,1.0,19900,[-1.242  0.073 -0.049 -0.115  0.182],1.0,0.9660443,-32.367325,,5047.657066583633,201.79,-161.88583211831167,199,2407967,2.388815,-32.367325,1.5378319,1.0
1.0,4.2915343e-07,100,4.1600537,-8.21434,1.0,20000,[-1.242  0.073 -0.049 -0.115  0.182],1.0,0.8456595,-32.489853,,5085.649924755096,199.91,-157.83339737865023,200,2427958,3.8174481,-32.489853,1.9440354,1.0
2.6797216,-2.9563904e-07,100,4.275591,-12.614076,0.97817,20100,[-1.242  0.073 -0.049 -0.115  0.182],0.35949415,1.8277653,-31.5562,0.2881472,5119.527183771133,181.31,-160.9431464780506,201,2446089,4.239842,-31.61829,2.3171167,1.144948
1.0,8.392334e-07,100,4.2374883,-3.1288824,1.0,20200,[-1.245  0.068 -0.041 -0.116  0.182],1.0,1.0636501,-32.269928,,5156.943639755249,199.61,-152.9098606635697,202,2466050,3.1706026,-32.269928,1.7716931,1.0
1.0,7.581711e-07,100,4.193821,-5.891719,1.0,20300,[-1.245  0.068 -0.041 -0.116  0.182],1.0,0.67555714,-32.65914,,5194.025185346603,204.56,-156.24851877357048,203,2486506,3.2196445,-32.65914,1.7853425,1.0
2.5693555,2.002716e-07,100,4.3519764,-8.426446,1.0279363,20400,[-1.245  0.068 -0.041 -0.116  0.182],0.40764862,0.6430106,-32.721905,0.31690356,5231.951050519943,206.11,-159.3801288363243,204,2507117,3.455612,-32.751335,1.8663123,1.1337112
1.0,-7.05719e-07,100,4.4612293,-2.9947104,1.0,20500,[-1.247  0.067 -0.037 -0.122  0.18 ],1.0,1.2727245,-32.060623,,5267.075734376907,188.06,-151.72700110468224,205,2525923,3.1157076,-32.060623,1.7562888,1.0
1.0,2.8610229e-08,100,4.448386,-2.9280071,1.0,20600,[-1.247  0.067 -0.037 -0.122  0.18 ],1.0,0.023923969,-33.309444,,5311.395154714584,237.94,-162.463002070971,206,2549717,3.0413985,-33.309444,1.7352189,1.0
