InitialReturnMean,StdIW,TimestepsSoFar,InitialReturnStd,J_sample_variance,MaxIW,EpRewMean,MeanIW,EpisodesSoFar,InitialBound,Bound,MinIW,Iteration,EmpiricalD2,ReturnMeanIW,EpLenMean,TimeElapsed,Weights,EpThisIter,InitialReturnMax,InitialReturnMin
-3.0517579e-06,0.008323213,331735,3.071701,32.398705,1.025542,-108.75169251546775,1.0020792,19500,-626393000000000.0,-626393000000000.0,0.98415285,195,1.0000601,532.6049,17.29,849.8313794136047,[-0.693  0.916 -0.662  0.29   0.013],100,12.909843,-4.919586
-5.4931643e-06,0.013061822,333394,2.9503813,53.226933,1.0510967,-108.25807091901822,1.0019015,19600,-767318860000000.0,-767318860000000.0,0.96285444,196,1.0001789,555.885,16.59,854.1441042423248,[-0.693  0.916 -0.662  0.29   0.013],100,9.865364,-4.2001114
-1.2207031e-06,0.007735079,335072,2.6851947,22.531689,1.0250689,-108.68861850921671,1.0019991,19700,-659014950000000.0,-659014950000000.0,0.9754592,197,1.000077,550.84656,16.78,858.6248586177826,[-0.693  0.915 -0.662  0.291  0.013],100,10.841713,-3.7454834
-7.705688e-06,0.028887859,336762,2.658301,196.18442,1.1121953,-108.63367580862888,1.001994,19800,-700388000000000.0,-700388000000000.0,0.9304067,198,1.0006487,546.17395,16.9,863.0870532989502,[-0.693  0.915 -0.661  0.291  0.013],100,8.648323,-4.1464996
1.4495849e-06,0.022783656,338520,3.226498,132.56386,1.0628726,-109.0047228587716,1.0020686,19900,-659014950000000.0,-659014950000000.0,0.9313952,199,1.0005124,523.761,17.58,867.4115240573883,[-0.694  0.914 -0.661  0.291  0.014],100,9.491791,-4.325653
8.392334e-07,0.015284318,340196,3.037186,70.97798,1.0484359,-108.70598629769901,1.0019637,20000,-672529700000000.0,-672529700000000.0,0.96224767,200,1.00024,551.69775,16.76,871.4541795253754,[-0.694  0.915 -0.661  0.29   0.013],100,13.417458,-4.0489426
-8.621216e-06,0.013663418,341908,2.7997413,49.661,1.0413945,-108.73142121624373,1.0021056,20100,-620063000000000.0,-620063000000000.0,0.95759547,201,1.0002037,538.5955,17.12,875.8946015834808,[-0.694  0.914 -0.661  0.29   0.014],100,9.340134,-4.4637604
-7.5531007e-06,0.014570406,343589,3.0163772,55.446926,1.045783,-108.0632427541635,1.0019548,20200,-751917800000000.0,-751917800000000.0,0.95109314,202,1.000208,546.6042,16.81,881.003252029419,[-0.694  0.914 -0.66   0.29   0.013],100,12.931656,-4.800003
-1.4495849e-06,0.015443024,345311,3.1948838,66.03723,1.054568,-108.44202285411633,1.0020591,20300,-700388000000000.0,-700388000000000.0,0.96584666,203,1.0001957,533.59344,17.22,885.3645443916321,[-0.693  0.915 -0.659  0.291  0.013],100,12.171173,-4.1570206
-3.5095215e-06,0.021311117,347061,3.2087793,130.79224,1.0764275,-109.33724691748344,1.002105,20400,-632786900000000.0,-632786900000000.0,0.9397021,204,1.0004038,528.11444,17.5,889.2173917293549,[-0.693  0.915 -0.659  0.291  0.013],100,10.818726,-5.1008987
-7.3242186e-06,0.016585415,348780,3.1963158,68.6297,1.0400388,-108.737701880806,1.0019909,20500,-729389000000000.0,-729389000000000.0,0.9576779,205,1.0002178,536.1147,17.19,893.3821589946747,[-0.693  0.914 -0.66   0.29   0.014],100,13.315147,-4.862358
-5.264282e-06,0.012598532,350457,2.8020415,50.909412,1.0374272,-107.88520347839538,1.0019726,20600,-759579660000000.0,-759579660000000.0,0.96764624,206,1.0001574,547.1922,16.77,897.7944037914276,[-0.693  0.914 -0.659  0.291  0.014],100,8.971382,-4.129097
-4.7302246e-06,0.013456924,352182,3.0538967,50.678936,1.0318729,-108.68794609077077,1.0020257,20700,-686318800000000.0,-686318800000000.0,0.96230686,207,1.0002669,533.7092,17.25,902.464846611023,[-0.693  0.914 -0.66   0.291  0.014],100,10.260437,-5.886978
1.8463135e-05,0.017914603,353870,3.1028016,86.04475,1.0462878,-107.64770610390346,1.0019444,20800,-714742750000000.0,-714742750000000.0,0.9490075,208,1.0003697,541.9091,16.88,907.5808584690094,[-0.693  0.914 -0.659  0.29   0.013],100,9.415268,-4.9548187
6.1798096e-06,0.018327434,355599,2.735029,87.629845,1.0522898,-108.95704775807012,1.0021412,20900,-722029000000000.0,-722029000000000.0,0.95073116,209,1.0002642,533.62775,17.29,912.1809027194977,[-0.693  0.914 -0.658  0.29   0.013],100,11.404709,-5.009529
-3.5095215e-06,0.009788665,357242,3.135833,39.03844,1.0308018,-107.94809133071313,1.0019783,21000,-736823250000000.0,-736823250000000.0,0.9679526,210,1.0001045,560.45636,16.43,916.1358420848846,[-0.693  0.914 -0.658  0.29   0.013],100,13.199974,-4.364624
-3.6621093e-06,0.01684943,358894,2.7238083,88.50043,1.0561603,-108.57146262861741,1.0018569,21100,-700388000000000.0,-700388000000000.0,0.934458,211,1.0003623,560.1577,16.52,920.7324900627136,[-0.693  0.914 -0.658  0.29   0.013],100,9.186089,-4.1793213
1.3961792e-05,0.0090029,360526,2.5244668,31.16322,1.0289872,-108.25586466501194,1.0018494,21200,-744332600000000.0,-744332600000000.0,0.98399603,212,1.0000883,566.3536,16.32,924.7243304252625,[-0.693  0.915 -0.659  0.289  0.013],100,9.680565,-4.0622177
-1.9836425e-06,0.013872071,362253,2.929675,59.81876,1.0443796,-109.23720051031971,1.0020136,21300,-700388000000000.0,-700388000000000.0,0.95243126,213,1.000249,535.68646,17.27,928.933468580246,[-0.693  0.915 -0.659  0.289  0.013],100,10.758026,-3.9243927
2.2888185e-06,0.008569056,363868,2.783099,33.010735,1.0325184,-108.17857896060346,1.0018775,21400,-722029000000000.0,-722029000000000.0,0.98331815,214,1.0000911,572.7486,16.15,932.9651458263397,[-0.693  0.914 -0.659  0.29   0.013],100,8.947891,-3.7946777
-2.2125244e-06,0.008721795,365535,2.8594582,30.75478,1.027762,-108.73561364696592,1.0019447,21500,-744332600000000.0,-744332600000000.0,0.974607,215,1.0001197,555.2553,16.67,937.2003829479218,[-0.693  0.914 -0.659  0.29   0.013],100,10.227943,-3.9452133
-3.2043456e-06,0.018339602,367240,3.0590217,93.89285,1.0665134,-108.9614968853894,1.0020717,21600,-759579660000000.0,-759579660000000.0,0.96369636,216,1.0004516,542.21814,17.05,941.7580478191376,[-0.693  0.914 -0.659  0.29   0.013],100,8.762215,-3.8901443
6.866455e-06,0.007750452,369000,3.1610222,21.367147,1.0206183,-108.86689704931209,1.0021182,21700,-736823250000000.0,-736823250000000.0,0.9827416,217,1.0000664,522.4121,17.6,946.4743278026581,[-0.693  0.913 -0.658  0.29   0.013],100,12.433472,-4.5583954
-1.5258789e-07,0.028627578,370820,3.4395669,175.06696,1.080795,-108.7733961935562,1.0022949,21800,-620063000000000.0,-620063000000000.0,0.9316829,218,1.0005794,502.29678,18.2,951.0089447498322,[-0.693  0.913 -0.658  0.291  0.013],100,10.295273,-5.0691147
7.6293944e-08,0.015670627,372511,2.9885108,74.076706,1.0427688,-108.417805181934,1.0020137,21900,-714742750000000.0,-714742750000000.0,0.9549572,219,1.0002588,544.6806,16.91,955.3689861297607,[-0.693  0.913 -0.659  0.29   0.014],100,9.476021,-4.865082
-4.577637e-06,0.007504058,374217,3.2327182,25.73658,1.0203147,-109.06570006505697,1.0019894,22000,-700388000000000.0,-700388000000000.0,0.98049366,220,1.0000604,542.4064,17.06,959.5257813930511,[-0.693  0.914 -0.66   0.29   0.014],100,10.584221,-3.9776611
2.5177003e-06,0.023365654,375960,3.344543,134.7893,1.0545337,-109.03695726820548,1.0020176,22100,-659014950000000.0,-659014950000000.0,0.9351961,221,1.0007284,529.0524,17.43,964.177850484848,[-0.694  0.913 -0.66   0.29   0.013],100,9.523178,-4.7292023
-5.41687e-06,0.013347883,377664,2.8367393,53.95897,1.0336913,-108.41189694685569,1.0020682,22200,-729389000000000.0,-729389000000000.0,0.9710951,222,1.0001853,539.8665,17.04,968.7299647331238,[-0.694  0.911 -0.66   0.289  0.014],100,11.986755,-5.2002487
-1.2207031e-06,0.009911563,379355,2.7065368,35.033184,1.0374902,-108.50713186314476,1.0020053,22300,-700388000000000.0,-700388000000000.0,0.9755491,223,1.0000793,545.1186,16.91,973.0235433578491,[-0.695  0.911 -0.66   0.289  0.014],100,9.340385,-4.2485657
-1.4648437e-05,0.014777225,381038,2.7333193,62.89245,1.0483875,-108.49125722905242,1.0019251,22400,-744332600000000.0,-744332600000000.0,0.9552903,224,1.000209,548.00287,16.83,977.0579013824463,[-0.695  0.911 -0.66   0.289  0.014],100,7.30365,-4.0658417
1.6021728e-06,0.044998914,382772,3.1570232,460.9444,1.1442236,-108.50414612880633,1.0018874,22500,-707529300000000.0,-707529300000000.0,0.9055113,225,1.0019549,529.7016,17.34,981.557169675827,[-0.695  0.91  -0.659  0.29   0.014],100,8.8793335,-4.604851
1.2359619e-05,0.010315515,384517,2.5760496,36.36765,1.03193,-108.7126783995206,1.0020026,22600,-639245350000000.0,-639245350000000.0,0.9774038,226,1.0001191,526.84973,17.45,985.2501742839813,[-0.694  0.91  -0.657  0.291  0.013],100,10.07901,-4.2081223
-8.392334e-07,0.012748847,386281,4.1291018,51.67554,1.0434244,-108.81480267737146,1.0020094,22700,-652358700000000.0,-652358700000000.0,0.97173,227,1.0001819,520.8234,17.64,989.7357468605042,[-0.694  0.91  -0.657  0.29   0.013],100,15.489174,-6.143547
1.3809204e-05,0.010403963,388016,3.4742863,40.4748,1.0302913,-108.4636774575709,1.001946,22800,-722029000000000.0,-722029000000000.0,0.97350425,228,1.0001189,529.1155,17.35,993.5534193515778,[-0.694  0.91  -0.657  0.29   0.013],100,11.759613,-4.539833
-3.0517577e-07,0.010885922,389737,3.1021554,30.893585,1.0321413,-108.33106939078502,1.0020486,22900,-700388000000000.0,-700388000000000.0,0.970269,229,1.0001137,533.40393,17.21,997.3887531757355,[-0.694  0.91  -0.657  0.29   0.013],100,11.747993,-4.521866
-2.5177003e-06,0.013075781,391442,2.921544,44.442966,1.0554649,-108.99017673929808,1.001976,23000,-620063000000000.0,-620063000000000.0,0.9752079,230,1.0002075,542.39215,17.05,1001.1748471260071,[-0.694  0.91  -0.658  0.29   0.013],100,9.9292145,-4.2936783
-2.3651123e-06,0.010785872,393102,2.8256824,36.0121,1.0293695,-108.08392412917387,1.0019674,23100,-729389000000000.0,-729389000000000.0,0.9667039,231,1.0001113,554.6117,16.6,1005.4238917827606,[-0.694  0.911 -0.658  0.289  0.013],100,10.769211,-4.4248886
-4.8065185e-06,0.007922309,394785,2.5773294,23.901648,1.0208044,-108.6414718223239,1.0019721,23200,-700388000000000.0,-700388000000000.0,0.97911835,232,1.0000694,548.7631,16.83,1009.4857189655304,[-0.694  0.911 -0.658  0.29   0.012],100,9.284706,-4.2455215
-3.0517579e-06,0.024058893,396434,2.3942413,162.57758,1.0771699,-108.48200834339681,1.001824,23300,-729389000000000.0,-729389000000000.0,0.90377617,233,1.0005416,560.88446,16.49,1014.0388281345367,[-0.694  0.911 -0.657  0.29   0.012],100,6.6546707,-3.9113846
5.340576e-07,0.013232068,398123,3.0822902,57.2702,1.0387807,-108.06713970788638,1.0019451,23400,-775136240000000.0,-775136240000000.0,0.9584379,234,1.0002453,543.64716,16.89,1018.4651162624359,[-0.694  0.91  -0.659  0.289  0.012],100,9.182991,-4.6177826
-8.69751e-06,0.035844356,399823,2.9116418,338.68304,1.1261796,-108.72352964954196,1.0022571,23500,-620063000000000.0,-620063000000000.0,0.91519403,235,1.0010208,542.98395,17.0,1022.2229018211365,[-0.694  0.909 -0.659  0.289  0.012],100,8.55397,-3.9516754
9.9182125e-06,0.019333938,401599,3.002219,108.84206,1.0585104,-108.72643109972817,1.0021139,23600,-632786900000000.0,-632786900000000.0,0.9522303,236,1.0003862,516.3644,17.76,1026.7109625339508,[-0.693  0.911 -0.658  0.288  0.012],100,9.162064,-4.555458
,0.017844418,403245,3.0071955,83.312996,1.0437311,-108.01791875123284,1.0019426,23700,-679389600000000.0,-679389600000000.0,0.95832485,237,1.0002911,559.66644,16.46,1031.0155339241028,[-0.693  0.911 -0.657  0.289  0.012],100,10.124901,-3.9596329
-8.544922e-06,0.018283559,404951,2.702001,87.358604,1.0583674,-108.99606165490063,1.0019573,23800,-679389600000000.0,-679389600000000.0,0.9550345,238,1.0004435,542.0455,17.06,1036.2180032730103,[-0.693  0.912 -0.658  0.289  0.012],100,7.904564,-3.9795532
-1.0223389e-05,0.02326095,406620,2.6688144,157.47403,1.0868049,-108.68276024605446,1.0019832,23900,-783032600000000.0,-783032600000000.0,0.9436318,239,1.0005751,554.22107,16.69,1040.2701518535614,[-0.693  0.911 -0.657  0.289  0.012],100,8.152451,-4.4422913
4.5776366e-07,0.018230915,408322,3.476751,97.79542,1.0744712,-108.46744041116011,1.0019623,24000,-759579660000000.0,-759579660000000.0,0.9520101,240,1.0003204,540.91284,17.02,1045.0532400608063,[-0.693  0.912 -0.658  0.289  0.012],100,11.331322,-4.578537
-8.544922e-06,0.009205647,410136,3.3391175,32.45164,1.0359896,-109.2413627708657,1.0021485,24100,-679389600000000.0,-679389600000000.0,0.9774795,241,1.0000908,506.29553,18.14,1049.9457123279572,[-0.693  0.911 -0.658  0.29   0.012],100,9.031822,-4.7205124
-1.2969971e-06,0.012732002,411849,2.503196,42.711227,1.0274526,-109.19104183097657,1.002022,24200,-686318800000000.0,-686318800000000.0,0.96264946,242,1.000152,540.4936,17.13,1054.0119743347168,[-0.693  0.911 -0.657  0.29   0.012],100,6.6600113,-3.5804749
1.6784668e-06,0.010384923,413550,2.7024322,37.899967,1.0247146,-108.72274408434473,1.0019687,24300,-693318050000000.0,-693318050000000.0,0.97596025,243,1.0001328,542.5174,17.01,1057.737934589386,[-0.692  0.912 -0.658  0.29   0.012],100,9.939682,-4.1765366
9.613037e-06,0.049177025,415256,3.0722904,613.2424,1.1159797,-108.57021558743547,1.0020599,24400,-722029000000000.0,-722029000000000.0,0.8743471,244,1.0026178,539.92053,17.06,1061.5489480495453,[-0.692  0.911 -0.657  0.29   0.012],100,11.49276,-4.3842697
-6.4849855e-06,0.011198579,416959,2.69808,37.597332,1.0287954,-108.59210944585188,1.0020602,24500,-693318050000000.0,-693318050000000.0,0.9646897,245,1.000143,541.14355,17.03,1065.5562317371368,[-0.691  0.909 -0.655  0.29   0.011],100,8.098137,-4.093994
1.8310546e-06,0.014950351,418643,3.3114989,71.48208,1.0584402,-108.15355561275973,1.0019959,24600,-693318050000000.0,-693318050000000.0,0.9628318,246,1.0002377,545.9287,16.84,1070.002922296524,[-0.691  0.909 -0.656  0.29   0.01 ],100,11.681198,-4.2532196
3.1280517e-06,0.0080231605,420298,2.9541812,24.8523,1.0235827,-108.47605216878202,1.0019736,24700,-775136240000000.0,-775136240000000.0,0.9801961,247,1.0000772,558.5328,16.55,1074.0133244991302,[-0.69   0.91  -0.655  0.289  0.011],100,9.629601,-3.948761
1.5258789e-06,0.013045761,421986,2.8543007,49.889282,1.0352508,-108.68321889603698,1.001967,24800,-686318800000000.0,-686318800000000.0,0.9571996,248,1.0001822,547.12274,16.88,1077.999520778656,[-0.691  0.909 -0.655  0.289  0.012],100,10.392471,-4.285309
8.392334e-07,0.03914001,423674,2.9762595,371.85883,1.09975,-108.77391695807727,1.0020592,24900,-736823250000000.0,-736823250000000.0,0.86604047,249,1.001419,547.60187,16.88,1082.1446521282196,[-0.691  0.91  -0.656  0.289  0.011],100,13.112831,-4.0940704
-1.411438e-05,0.013383716,425366,2.6094518,48.00367,1.0447111,-108.8145404161015,1.0018766,25000,-783032600000000.0,-783032600000000.0,0.965423,250,1.0002512,546.2829,16.92,1086.5443756580353,[-0.691  0.911 -0.657  0.289  0.01 ],100,7.1349335,-3.7485657
2.4414062e-06,0.021098109,427092,2.8007393,113.64908,1.050201,-108.53877467199897,1.0019698,25100,-736823250000000.0,-736823250000000.0,0.94878775,251,1.0004045,532.6487,17.26,1091.1211416721344,[-0.691  0.911 -0.657  0.288  0.009],100,8.766632,-4.2514496
1.2054444e-05,0.014260564,428787,3.0358117,52.207397,1.0597843,-108.57351823231461,1.0019909,25200,-759579660000000.0,-759579660000000.0,0.95944965,252,1.0001746,543.9988,16.95,1095.5192799568176,[-0.692  0.91  -0.657  0.287  0.01 ],100,10.081596,-4.315872
2.2888185e-06,0.0110604735,430419,2.647096,36.96986,1.0369262,-108.67338298544858,1.0020181,25300,-775136240000000.0,-775136240000000.0,0.965145,253,1.0001122,568.55853,16.32,1100.0336699485779,[-0.692  0.909 -0.658  0.287  0.012],100,9.513077,-3.7515335
4.5776366e-07,0.015342494,432212,3.0757759,52.82545,1.0536528,-109.37452747424284,1.0020301,25400,-714742750000000.0,-714742750000000.0,0.9541907,254,1.0002619,513.74805,17.93,1105.2212398052216,[-0.692  0.909 -0.658  0.287  0.012],100,10.0028305,-4.147827
2.2888185e-06,0.02482253,433924,2.9684024,148.27467,1.0861511,-108.26573246736623,1.0019073,25500,-759579660000000.0,-759579660000000.0,0.947831,255,1.0007426,536.2548,17.12,1109.2677717208862,[-0.692  0.908 -0.657  0.287  0.011],100,10.517067,-4.588112
-8.392334e-07,0.011741733,435606,3.2954743,44.96739,1.0354158,-108.19416769898812,1.0020531,25600,-665738300000000.0,-665738300000000.0,0.96922576,256,1.000135,546.88617,16.82,1113.3970203399658,[-0.693  0.908 -0.656  0.288  0.011],100,13.330414,-4.3647766
1.2207031e-06,0.013264859,437334,2.9677122,56.570934,1.0440179,-109.21644070580678,1.0019072,25700,-679389600000000.0,-679389600000000.0,0.9705371,257,1.0003406,535.2094,17.28,1117.2919487953186,[-0.693  0.907 -0.656  0.288  0.011],100,8.68972,-3.9617462
2.4414062e-06,0.009796008,439071,3.4833694,37.17333,1.0307192,-108.27259114965696,1.0020181,25800,-679389600000000.0,-679389600000000.0,0.98050207,258,1.0000836,527.50464,17.37,1121.9300441741943,[-0.693  0.907 -0.657  0.287  0.011],100,10.15905,-4.7478333
5.0354006e-06,0.026571974,440779,2.581046,174.23471,1.0682247,-109.02278848300108,1.001965,25900,-700388000000000.0,-700388000000000.0,0.9357807,259,1.0006279,541.47833,17.08,1126.152202129364,[-0.693  0.907 -0.656  0.286  0.012],100,7.6992645,-3.6699295
5.7983398e-06,0.016290493,442470,2.5929675,74.97358,1.0518055,-108.29993539687155,1.0020661,26000,-744332600000000.0,-744332600000000.0,0.9606782,260,1.0002723,544.0809,16.91,1130.578955411911,[-0.693  0.906 -0.656  0.286  0.011],100,9.504646,-3.8012466
-2.2888183e-07,0.016393919,444124,2.8003283,70.2735,1.0742557,-108.4558392363995,1.0017546,26100,-693318050000000.0,-693318050000000.0,0.95985246,261,1.0002972,558.802,16.54,1134.4328858852386,[-0.693  0.907 -0.656  0.286  0.012],100,7.9009247,-3.7690964
-5.645752e-06,0.01137879,445821,3.1492362,39.967457,1.0296723,-108.69824693948912,1.0020919,26200,-767318860000000.0,-767318860000000.0,0.96898323,262,1.00015,543.85297,16.97,1138.9782221317291,[-0.692  0.907 -0.657  0.287  0.012],100,10.776794,-4.042923
3.6621093e-06,0.03306113,447496,2.82896,284.53488,1.1267731,-108.32872965875723,1.0020094,26300,-714742750000000.0,-714742750000000.0,0.91176844,263,1.000996,550.1992,16.75,1143.0713000297546,[-0.692  0.907 -0.657  0.287  0.012],100,8.2237625,-4.138321
-4.9591063e-06,0.0150838075,449231,2.9560232,64.94925,1.0511197,-108.80657888787346,1.0020508,26400,-620063000000000.0,-620063000000000.0,0.9594464,264,1.0002465,530.7787,17.35,1147.007103919983,[-0.692  0.908 -0.657  0.286  0.013],100,9.543846,-4.2541504
-1.2207031e-06,0.017836472,450903,3.021516,81.914604,1.065274,-108.34890178068878,1.0020684,26500,-736823250000000.0,-736823250000000.0,0.95162517,265,1.000268,551.42523,16.72,1150.7915408611298,[-0.692  0.908 -0.657  0.285  0.013],100,8.962524,-4.2815704
-4.348755e-06,0.006207861,452593,2.7394235,14.105674,1.0211093,-108.75083414326303,1.0019958,26600,-686318800000000.0,-686318800000000.0,0.98566455,266,1.0000547,546.70715,16.9,1154.9069480895996,[-0.692  0.909 -0.658  0.285  0.012],100,7.6780853,-4.177223
7.6293944e-08,0.02298979,454291,3.1958373,132.23761,1.0546538,-108.27413607212058,1.0019834,26700,-722029000000000.0,-722029000000000.0,0.9417226,267,1.0005856,541.38416,16.98,1159.1285829544067,[-0.692  0.909 -0.658  0.285  0.012],100,9.975456,-4.5926743
2.0599366e-06,0.021652129,455970,2.7557135,124.8507,1.0568866,-108.33011524445168,1.0018525,26800,-729389000000000.0,-729389000000000.0,0.93674463,268,1.0004306,548.6945,16.79,1163.2983784675598,[-0.692  0.908 -0.657  0.285  0.012],100,10.133171,-4.4337997
-7.171631e-06,0.02197708,457673,3.1587477,127.378136,1.0581224,-108.43523839926682,1.0020485,26900,-751917800000000.0,-751917800000000.0,0.92722714,269,1.0005032,540.37646,17.03,1167.9983658790588,[-0.692  0.908 -0.657  0.286  0.012],100,9.705009,-4.2373962
-2.7465821e-06,0.019551076,459431,2.5383008,95.735695,1.0901697,-109.17158995124761,1.0018768,27000,-632786900000000.0,-632786900000000.0,0.9604227,270,1.0003432,524.57306,17.58,1172.4285123348236,[-0.692  0.907 -0.656  0.286  0.012],100,7.357338,-3.9277725
-9.231568e-06,0.0174521,461121,2.6930494,83.385735,1.0517652,-108.53549482290146,1.0018805,27100,-729389000000000.0,-729389000000000.0,0.94823277,271,1.0003982,545.61694,16.9,1176.3636062145233,[-0.692  0.907 -0.655  0.286  0.012],100,10.410675,-4.3123245
-1.9836425e-06,0.023333285,462786,3.1392083,157.27058,1.0509876,-108.05246800065504,1.0019947,27200,-775136240000000.0,-775136240000000.0,0.9335321,272,1.0004169,552.5847,16.65,1180.1698944568634,[-0.692  0.907 -0.654  0.286  0.011],100,10.723053,-4.2303467
3.0517579e-06,0.013130462,464463,2.7955096,49.48395,1.0389004,-108.61401788506981,1.0019097,27300,-645769100000000.0,-645769100000000.0,0.9697592,273,1.000208,550.8851,16.77,1184.2495832443237,[-0.693  0.907 -0.654  0.285  0.009],100,8.93132,-4.281296
1.1444092e-06,0.012278932,466159,2.8012817,47.37724,1.0452889,-108.5221036360773,1.002019,27400,-729389000000000.0,-729389000000000.0,0.9738852,274,1.0001272,543.36633,16.96,1188.7230496406555,[-0.693  0.907 -0.654  0.285  0.009],100,9.0902405,-3.8062363
-4.043579e-06,0.024660965,467838,2.8913562,176.23637,1.1084033,-108.31111979138504,1.0020838,27500,-714742750000000.0,-714742750000000.0,0.94358516,275,1.0005579,548.606,16.79,1192.821287870407,[-0.693  0.907 -0.654  0.285  0.009],100,11.3762665,-4.3957825
-5.645752e-06,0.010181458,469491,2.9041102,32.80721,1.0271183,-108.22435752749186,1.0019058,27600,-714742750000000.0,-714742750000000.0,0.974853,276,1.0001214,558.028,16.53,1197.821899175644,[-0.694  0.907 -0.654  0.283  0.007],100,8.779755,-4.2098618
3.0517579e-06,0.0214698,471136,2.921271,131.2349,1.0635519,-107.83916025992139,1.001948,27700,-751917800000000.0,-751917800000000.0,0.9379611,277,1.0004274,559.1332,16.45,1202.2505025863647,[-0.694  0.907 -0.654  0.282  0.007],100,9.088005,-4.525284
-8.392334e-07,0.01562077,472929,3.5695093,77.56674,1.0563881,-108.42347715195598,1.0021431,27800,-686318800000000.0,-686318800000000.0,0.96667325,278,1.0002002,509.32965,17.93,1206.3332207202911,[-0.694  0.907 -0.655  0.282  0.008],100,11.051956,-4.777672
-2.2888185e-06,0.023197632,474660,3.0561028,146.05864,1.0784984,-108.84371717742806,1.0021952,27900,-565867200000000.0,-565867200000000.0,0.94028527,279,1.0005796,532.34985,17.31,1210.1728792190552,[-0.694  0.907 -0.655  0.283  0.009],100,10.775131,-4.167183
2.3651123e-06,0.017888559,476328,2.7026377,76.227,1.0495877,-108.41439443411616,1.0017935,28000,-714742750000000.0,-714742750000000.0,0.94571865,280,1.0004199,553.2482,16.68,1214.492529630661,[-0.694  0.907 -0.654  0.283  0.007],100,9.201324,-4.255989
4.272461e-06,0.027326498,478075,3.211986,174.58505,1.0850822,-109.07521675382128,1.0017232,28100,-645769100000000.0,-645769100000000.0,0.94146955,281,1.0007951,527.8978,17.47,1219.002371788025,[-0.694  0.905 -0.654  0.283  0.007],100,13.189095,-4.2123413
-3.967285e-06,0.014340752,479762,3.0963273,58.06109,1.0428388,-108.49588017879974,1.002083,28200,-665738300000000.0,-665738300000000.0,0.96810913,282,1.0002377,546.5464,16.87,1223.5231461524963,[-0.695  0.907 -0.655  0.283  0.009],100,10.425743,-4.298828
-3.6621093e-06,0.021797165,481448,2.7585251,123.806,1.0687785,-108.48637167441788,1.0021427,28300,-729389000000000.0,-729389000000000.0,0.9454897,283,1.0004041,546.88544,16.86,1228.1729066371918,[-0.694  0.907 -0.655  0.283  0.008],100,10.605049,-4.1435394
1.7547608e-06,0.011699153,483169,3.4185898,44.407986,1.0344485,-108.30278877880647,1.0019753,28400,-714742750000000.0,-714742750000000.0,0.97401935,284,1.0001487,533.26447,17.21,1232.3417608737946,[-0.694  0.907 -0.654  0.283  0.008],100,13.29129,-4.5439453
9.384155e-06,0.010089578,484844,3.4593258,44.112915,1.0312943,-107.95586330434045,1.0019902,28500,-714742750000000.0,-714742750000000.0,0.9718825,285,1.0001311,548.3045,16.75,1236.3390004634857,[-0.694  0.906 -0.654  0.283  0.008],100,12.493095,-4.5309143
-2.1362305e-06,0.011907137,486530,3.3462627,48.080414,1.033317,-108.02962003077704,1.0020051,28600,-751917800000000.0,-751917800000000.0,0.9672666,286,1.0001371,544.58887,16.86,1240.5780866146088,[-0.695  0.906 -0.654  0.283  0.008],100,11.165703,-4.6856384
-4.043579e-06,0.015202536,488174,2.8272455,67.55892,1.0392015,-107.94901968653222,1.0020436,28700,-714742750000000.0,-714742750000000.0,0.9669858,287,1.000217,560.0805,16.44,1244.4092407226562,[-0.695  0.906 -0.654  0.283  0.008],100,10.333359,-4.0871124
-7.6293944e-08,0.01749463,489842,2.4730296,84.34814,1.0439466,-108.57445360078869,1.0018941,28800,-775136240000000.0,-775136240000000.0,0.9527848,288,1.0003672,554.03845,16.68,1249.2971198558807,[-0.695  0.906 -0.655  0.283  0.008],100,8.200203,-4.3545074
-5.569458e-06,0.015451841,491538,3.3557553,68.27159,1.0356905,-108.5472734375374,1.0019519,28900,-744332600000000.0,-744332600000000.0,0.9548071,289,1.0003092,543.48444,16.96,1253.401875257492,[-0.694  0.908 -0.654  0.283  0.007],100,13.616341,-3.9934235
-7.6293946e-07,0.00837768,493169,2.781815,28.045067,1.0302701,-107.92215784207026,1.0018859,29000,-751917800000000.0,-751917800000000.0,0.98156345,290,1.0000637,565.03613,16.31,1257.5815949440002,[-0.694  0.908 -0.655  0.283  0.006],100,9.014412,-4.023163
-8.392334e-07,0.0123194335,494861,2.6914499,45.525394,1.0299597,-108.57671129953843,1.0019898,29100,-729389000000000.0,-729389000000000.0,0.9678858,291,1.0001235,545.0949,16.92,1262.1614935398102,[-0.694  0.909 -0.654  0.283  0.007],100,8.283897,-4.004822
-6.8664554e-07,0.010834388,496520,2.9114864,33.15242,1.0267221,-108.0340182903778,1.002017,29200,-775136240000000.0,-775136240000000.0,0.96826196,292,1.0001223,554.7404,16.59,1266.765734910965,[-0.694  0.908 -0.654  0.283  0.007],100,8.783623,-4.5835114
-4.653931e-06,0.030694792,498209,2.5819688,238.99393,1.0988145,-108.60171252045771,1.0020564,29300,-759579660000000.0,-759579660000000.0,0.9208301,293,1.0007539,546.3801,16.89,1271.3907113075256,[-0.694  0.909 -0.654  0.283  0.007],100,7.3468094,-3.9547424
