BatchSize,MaxNormIw,VarDiscRet,AvgVanillaIw,MinVanillaIw,J,MinNormIw,AvgNormIw,VanillaAvgRet,AvgEpLen,AvgDiscRet,VarVanillaIw,EpsThisIter,eRenyi2,Bound,MaxVanillaIw,VarRet,IterType,Delta,ESSClassic,VarNormIw,AvgRet,VarJ,ESSRenyi
400,0.005,479.311343894,1.0,1.0,105.157,0.005,0.005,105.997074237,500.0,105.997074237,,100,1.0,92.9389,1.0,479.311343894,2,0.5,200.000000102,2.1793e-19,105.997074237,21.2936,400.0
400,0.00333333,463.933431625,1.0,1.0,105.256,0.00333333,0.00333333,105.455307005,500.0,105.455307005,,100,1.0,95.2805,1.0,463.933431625,2,0.5,299.999969474,5.43914e-20,105.455307005,21.34,400.0
400,0.00425398,437.176243911,1.0155,0.147487,105.275,0.000363089,0.0025,100.371901016,500.0,100.371901016,0.151199,100,1.14779,96.0194,1.72797,437.176243911,1,0.5,348.963337656,9.16363e-07,100.371901016,22.5357,348.496795863
400,0.01,462.913076182,1.0,1.0,105.086,0.01,0.01,105.085706254,500.0,105.085706254,,100,1.0,87.6501,1.0,462.913076182,2,0.5,100.0,3.50449e-18,105.085706254,21.4076,400.0
400,0.005,422.19680794,1.0,1.0,105.273,0.005,0.005,105.461213069,500.0,105.461213069,,100,1.0,92.9446,1.0,422.19680794,2,0.5,200.000000102,2.1793e-19,105.461213069,20.9324,400.0
400,0.00333333,525.322013681,1.0,1.0,104.956,0.00333333,0.00333333,104.321115911,500.0,104.321115911,,100,1.0,94.8895,1.0,525.322013681,2,0.5,299.999969474,5.43914e-20,104.321115911,21.5793,400.0
400,0.0302736,488.800250994,1.08529,0.392273,106.269,0.000903617,0.0025,103.193549701,500.0,103.193549701,0.817773,100,1.26116,96.4787,13.1422,488.800250994,1,0.5,236.32867062,4.33934e-06,103.193549701,25.8635,317.169396468
400,0.01,570.258793256,1.0,1.0,104.563,0.01,0.01,104.562759611,500.0,104.562759611,,100,1.0,88.4429,1.0,570.258793256,2,0.5,100.0,3.50449e-18,104.562759611,23.7604,400.0
400,0.005,426.643417883,1.0,1.0,105.842,0.005,0.005,107.122099857,500.0,107.122099857,,100,1.0,94.444,1.0,426.643417883,2,0.5,200.000000102,2.1793e-19,107.122099857,22.2509,400.0
400,0.00333333,475.998934315,1.0,1.0,104.595,0.00333333,0.00333333,102.101262046,500.0,102.101262046,,100,1.0,95.2886,1.0,475.998934315,2,0.5,299.999969474,5.43914e-20,102.101262046,22.1418,400.0
400,0.0152157,481.288703555,0.977232,0.000134683,107.295,3.44551e-07,0.0025,102.088831671,500.0,102.088831671,0.655791,100,1.56732,97.2048,5.94771,481.288703555,1,0.5,237.390498411,4.2919e-06,102.088831671,30.3248,255.213090375
400,0.01,580.689982438,1.0,1.0,103.705,0.01,0.01,103.705370257,500.0,103.705370257,,100,1.0,88.0295,1.0,580.689982438,2,0.5,100.0,3.50449e-18,103.705370257,23.9767,400.0
400,0.005,482.929219246,1.0,1.0,102.707,0.005,0.005,101.708018495,500.0,101.708018495,,100,1.0,91.6222,1.0,482.929219246,2,0.5,200.000000102,2.1793e-19,101.708018495,22.9671,400.0
400,0.00333333,366.697847307,1.0,1.0,103.601,0.00333333,0.00333333,105.390590249,500.0,105.390590249,,100,1.0,94.5509,1.0,366.697847307,2,0.5,299.999969474,5.43914e-20,105.390590249,21.7777,400.0
400,0.0064043,420.057622296,0.984308,0.0757739,105.104,0.000192455,0.0025,104.319054132,500.0,104.319054132,0.144591,100,1.17813,96.5961,2.52152,420.057622296,1,0.5,348.169719534,9.32736e-07,104.319054132,23.5186,339.51989425
400,0.01,385.291493966,1.0,1.0,106.143,0.01,0.01,106.142672223,500.0,106.142672223,,100,1.0,89.1915,1.0,385.291493966,2,0.5,100.0,3.50449e-18,106.142672223,19.5305,400.0
400,0.005,490.321157374,1.0,1.0,104.001,0.005,0.005,101.858745019,500.0,101.858745019,,100,1.0,92.0144,1.0,490.321157374,2,0.5,200.000000102,2.1793e-19,101.858745019,20.9288,400.0
400,0.00333333,602.534612454,1.0,1.0,103.091,0.00333333,0.00333333,101.273003978,500.0,101.273003978,,100,1.0,93.3047,1.0,602.534612454,2,0.5,299.999969474,5.43914e-20,101.273003978,22.1924,400.0
400,0.0167852,536.018483464,1.0307,0.109209,105.125,0.000264891,0.0025,103.90404655,500.0,103.90404655,0.389434,100,1.28856,95.3604,6.92019,536.018483464,1,0.5,292.897674128,2.29113e-06,103.90404655,27.8228,310.424146199
400,0.01,476.647161106,1.0,1.0,102.739,0.01,0.01,102.738682336,500.0,102.738682336,,100,1.0,86.0164,1.0,476.647161106,2,0.5,100.0,3.50449e-18,102.738682336,21.7228,400.0
400,0.005,477.109548824,1.0,1.0,103.123,0.005,0.005,103.507006842,500.0,103.507006842,,100,1.0,91.2984,1.0,477.109548824,2,0.5,200.000000102,2.1793e-19,103.507006842,21.7315,400.0
400,0.00333333,470.925641292,1.0,1.0,103.73,0.00333333,0.00333333,104.945483624,500.0,104.945483624,,100,1.0,94.0758,1.0,470.925641292,2,0.5,299.999969474,5.43914e-20,104.945483624,21.7021,400.0
400,0.0204358,482.253168623,1.00636,0.255429,105.648,0.000634535,0.0025,104.203903176,500.0,104.203903176,0.35334,100,1.21161,96.4447,8.22635,482.253168623,1,0.5,296.733407756,2.18053e-06,104.203903176,24.6653,330.137980432
400,0.01,459.955219514,1.0,1.0,103.827,0.01,0.01,103.826658627,500.0,103.826658627,,100,1.0,88.8331,1.0,459.955219514,2,0.5,100.0,3.50449e-18,103.826658627,21.3391,400.0
400,0.005,555.070038285,1.0,1.0,103.976,0.005,0.005,104.124584416,500.0,104.124584416,,100,1.0,91.7865,1.0,555.070038285,2,0.5,200.000000102,2.1793e-19,104.124584416,22.4156,400.0
400,0.00333333,539.13959503,1.0,1.0,104.148,0.00333333,0.00333333,104.492084919,500.0,104.492084919,,100,1.0,94.1954,1.0,539.13959503,2,0.5,299.999969474,5.43914e-20,104.492084919,22.6484,400.0
400,0.0051926,399.647374963,0.986765,0.0153789,104.769,3.89629e-05,0.0025,103.034083958,500.0,103.034083958,0.105098,100,1.09069,95.7679,2.04955,399.647374963,1,0.5,361.119623586,6.74599e-07,103.034083958,22.1966,366.739112211
400,0.01,509.00815178,1.0,1.0,96.9269,0.01,0.01,96.9268781386,500.0,96.9268781386,,100,1.0,80.3193,1.0,509.00815178,2,0.5,100.0,3.50449e-18,96.9268781386,22.4481,400.0
400,0.005,381.292052432,1.0,1.0,100.104,0.005,0.005,103.28121974,500.0,103.28121974,,100,1.0,88.3607,1.0,381.292052432,2,0.5,200.000000102,2.1793e-19,103.28121974,21.2319,400.0
400,0.00333333,356.613640152,1.0,1.0,100.021,0.00333333,0.00333333,99.854778734,500.0,99.854778734,,100,1.0,90.4326,1.0,356.613640152,2,0.5,299.999969474,5.43914e-20,99.854778734,20.4506,400.0
400,0.00633147,425.369995899,0.989589,0.0974648,101.399,0.000246225,0.0025,101.406635653,500.0,101.406635653,0.0969995,100,1.12821,92.5786,2.50622,425.369995899,1,0.5,364.032287756,6.1907e-07,101.406635653,21.8419,354.544726434
400,0.01,461.323132357,1.0,1.0,106.718,0.01,0.01,106.717754486,500.0,106.717754486,,100,1.0,90.9203,1.0,461.323132357,2,0.5,100.0,3.50449e-18,106.717754486,21.3708,400.0
400,0.005,602.118185424,1.0,1.0,103.595,0.005,0.005,100.473129651,500.0,100.473129651,,100,1.0,92.4249,1.0,602.118185424,2,0.5,200.000000102,2.1793e-19,100.473129651,23.155,400.0
400,0.00333333,422.460445762,1.0,1.0,102.941,0.00333333,0.00333333,101.632567681,500.0,101.632567681,,100,1.0,93.8205,1.0,422.460445762,2,0.5,299.999969474,5.43914e-20,101.632567681,22.3093,400.0
400,0.00821575,547.412443404,0.979324,0.0243,104.631,6.20326e-05,0.0025,105.619027322,500.0,105.619027322,0.152357,100,1.13958,95.6147,3.21835,547.412443404,1,0.5,345.285748046,9.92864e-07,105.619027322,23.5359,351.006764696
400,0.01,470.341554538,1.0,1.0,106.881,0.01,0.01,106.880952406,500.0,106.880952406,,100,1.0,91.457,1.0,470.341554538,2,0.5,100.0,3.50449e-18,106.880952406,21.5786,400.0
400,0.005,387.191708631,1.0,1.0,108.415,0.005,0.005,109.9499477,500.0,109.9499477,,100,1.0,97.0396,1.0,387.191708631,2,0.5,200.000000102,2.1793e-19,109.9499477,20.66,400.0
400,0.00333333,544.295461756,1.0,1.0,106.055,0.00333333,0.00333333,101.333344011,500.0,101.333344011,,100,1.0,96.5552,1.0,544.295461756,2,0.5,299.999969474,5.43914e-20,101.333344011,21.8018,400.0
400,0.00658452,359.797504298,1.00628,0.0883727,106.89,0.000219552,0.0025,104.860072749,500.0,104.860072749,0.142394,100,1.16174,98.0231,2.65035,359.797504298,1,0.5,350.794108239,8.78886e-07,104.860072749,22.2878,344.310111119
400,0.01,536.420918924,1.0,1.0,102.603,0.01,0.01,102.603206241,500.0,102.603206241,,100,1.0,85.3863,1.0,536.420918924,2,0.5,100.0,3.50449e-18,102.603206241,23.0447,400.0
400,0.005,437.023173759,1.0,1.0,105.026,0.005,0.005,107.448433762,500.0,107.448433762,,100,1.0,92.8516,1.0,437.023173759,2,0.5,200.000000102,2.1793e-19,107.448433762,22.0845,400.0
400,0.00333333,462.614206637,1.0,1.0,105.441,0.00333333,0.00333333,106.272320269,500.0,106.272320269,,100,1.0,95.5011,1.0,462.614206637,2,0.5,299.999969474,5.43914e-20,106.272320269,21.8668,400.0
400,0.0194999,385.825444316,1.00658,0.195765,108.357,0.000486214,0.0025,108.676418257,500.0,108.676418257,0.425563,100,1.29348,98.5669,7.85128,385.825444316,1,0.5,281.895175177,2.62511e-06,108.676418257,25.2287,309.24213244
400,0.01,526.806392624,1.0,1.0,106.097,0.01,0.01,106.09689335,500.0,106.09689335,,100,1.0,89.1954,1.0,526.806392624,2,0.5,100.0,3.50449e-18,106.09689335,22.8372,400.0
400,0.005,476.887355753,1.0,1.0,105.458,0.005,0.005,104.81846115,500.0,104.81846115,,100,1.0,93.5065,1.0,476.887355753,2,0.5,200.000000102,2.1793e-19,104.81846115,22.2988,400.0
400,0.00333333,409.541957977,1.0,1.0,105.299,0.00333333,0.00333333,104.980687487,500.0,104.980687487,,100,1.0,95.5406,1.0,409.541957977,2,0.5,299.999969474,5.43914e-20,104.980687487,21.603,400.0
400,0.0107669,452.63751455,1.00404,0.511018,107.111,0.00127241,0.0025,108.168040608,500.0,108.168040608,0.144432,100,1.13985,98.0885,4.32417,452.63751455,1,0.5,349.982517136,8.95451e-07,108.168040608,23.6589,350.924645357
400,0.01,539.312759951,1.0,1.0,102.95,0.01,0.01,102.950027285,500.0,102.950027285,,100,1.0,85.5402,1.0,539.312759951,2,0.5,100.0,3.50449e-18,102.950027285,23.1067,400.0
400,0.005,437.381996998,1.0,1.0,103.219,0.005,0.005,103.487894336,500.0,103.487894336,,100,1.0,90.9084,1.0,437.381996998,2,0.5,200.000000102,2.1793e-19,103.487894336,21.9895,400.0
400,0.00333333,488.958195677,1.0,1.0,103.625,0.00333333,0.00333333,104.436277144,500.0,104.436277144,,100,1.0,93.5732,1.0,488.958195677,2,0.5,299.999969474,5.43914e-20,104.436277144,22.001,400.0
400,0.0058191,420.846733984,1.01459,0.000989114,106.082,2.43722e-06,0.0025,103.075830972,500.0,103.075830972,0.4092,100,1.38502,95.8374,2.36161,420.846733984,1,0.5,286.426476311,2.48445e-06,103.075830972,25.5105,288.805484428
400,0.01,520.553838768,1.0,1.0,104.596,0.01,0.01,104.595671058,500.0,104.595671058,,100,1.0,88.032,1.0,520.553838768,2,0.5,100.0,3.50449e-18,104.595671058,22.7013,400.0
400,0.005,468.128270666,1.0,1.0,104.686,0.005,0.005,104.777274313,500.0,104.777274313,,100,1.0,92.9742,1.0,468.128270666,2,0.5,200.000000102,2.1793e-19,104.777274313,22.1225,400.0
400,0.00333333,451.517473243,1.0,1.0,103.002,0.00333333,0.00333333,99.6327857232,500.0,99.6327857232,,100,1.0,93.4389,1.0,451.517473243,2,0.5,299.999969474,5.43914e-20,99.6327857232,21.9305,400.0
400,0.00457518,373.339385613,1.00622,0.074541,103.963,0.0001852,0.0025,104.481954517,500.0,104.481954517,0.0712514,100,1.08143,95.3502,1.84146,373.339385613,1,0.5,373.762781311,4.3983e-07,104.481954517,21.6789,369.88218466
400,0.01,509.293679849,1.0,1.0,102.201,0.01,0.01,102.200868925,500.0,102.200868925,,100,1.0,85.6011,1.0,509.293679849,2,0.5,100.0,3.50449e-18,102.200868925,22.4544,400.0
400,0.005,441.958440779,1.0,1.0,102.216,0.005,0.005,102.230684375,500.0,102.230684375,,100,1.0,90.478,1.0,441.958440779,2,0.5,200.000000102,2.1793e-19,102.230684375,21.6995,400.0
400,0.00333333,522.170010943,1.0,1.0,102.633,0.00333333,0.00333333,103.466695196,500.0,103.466695196,,100,1.0,93.0489,1.0,522.170010943,2,0.5,299.999969474,5.43914e-20,103.466695196,22.0585,400.0
400,0.00853832,524.116237723,0.992234,0.248224,104.367,0.000625417,0.0025,105.889395888,500.0,105.889395888,0.100101,100,1.10906,95.6131,3.3888,524.116237723,1,0.5,363.167721131,6.3546e-07,105.889395888,22.9566,360.666587198
400,0.01,592.453957322,1.0,1.0,102.35,0.01,0.01,102.350427664,500.0,102.350427664,,100,1.0,85.8253,1.0,592.453957322,2,0.5,100.0,3.50449e-18,102.350427664,24.2184,400.0
400,0.005,499.984931328,1.0,1.0,104.517,0.005,0.005,106.684102896,500.0,106.684102896,,100,1.0,92.8322,1.0,499.984931328,2,0.5,200.000000102,2.1793e-19,106.684102896,23.3549,400.0
400,0.00333333,501.030054391,1.0,1.0,103.397,0.00333333,0.00333333,101.155517698,500.0,101.155517698,,100,1.0,93.8559,1.0,501.030054391,2,0.5,299.999969474,5.43914e-20,101.155517698,23.054,400.0
400,0.00569461,568.397798203,0.970399,0.0406541,104.516,0.000104735,0.0025,101.602499501,500.0,101.602499501,0.2342,100,1.22726,94.9978,2.21042,568.397798203,1,0.5,320.491153471,1.55441e-06,101.602499501,25.877,325.930479032
400,0.01,579.323791671,1.0,1.0,101.158,0.01,0.01,101.157975726,500.0,101.157975726,,100,1.0,86.8075,1.0,579.323791671,2,0.5,100.0,3.50449e-18,101.157975726,23.9485,400.0
400,0.005,519.637076554,1.0,1.0,102.395,0.005,0.005,103.631937656,500.0,103.631937656,,100,1.0,90.4653,1.0,519.637076554,2,0.5,200.000000102,2.1793e-19,103.631937656,23.3563,400.0
400,0.00333333,472.940866282,1.0,1.0,103.091,0.00333333,0.00333333,104.482537237,500.0,104.482537237,,100,1.0,93.3503,1.0,472.940866282,2,0.5,299.999969474,5.43914e-20,104.482537237,22.8192,400.0
400,0.00492466,417.83898844,0.989838,0.0721853,104.975,0.000182316,0.0025,106.842150225,500.0,106.842150225,0.124805,100,1.11805,96.055,1.94984,417.83898844,1,0.5,354.905143791,7.96131e-07,106.842150225,23.5709,357.766446153
400,0.01,461.595166557,1.0,1.0,105.412,0.01,0.01,105.412265293,500.0,105.412265293,,100,1.0,89.274,1.0,461.595166557,2,0.5,100.0,3.50449e-18,105.412265293,21.3771,400.0
400,0.005,549.514761504,1.0,1.0,104.339,0.005,0.005,103.266464266,500.0,103.266464266,,100,1.0,92.8414,1.0,549.514761504,2,0.5,200.000000102,2.1793e-19,103.266464266,22.3976,400.0
400,0.00333333,554.95301281,1.0,1.0,105.039,0.00333333,0.00333333,106.437334134,500.0,106.437334134,,100,1.0,95.2798,1.0,554.95301281,2,0.5,299.999969474,5.43914e-20,106.437334134,22.7716,400.0
400,0.0145277,432.775550972,1.02329,0.315406,106.69,0.00077057,0.0025,104.61987125,500.0,104.61987125,0.280878,100,1.22198,97.3408,5.9464,432.775550972,1,0.5,315.565037404,1.67649e-06,104.61987125,26.311,327.338691874
400,0.01,376.620332857,1.0,1.0,104.965,0.01,0.01,104.965026522,500.0,104.965026522,,100,1.0,88.8076,1.0,376.620332857,2,0.5,100.0,3.50449e-18,104.965026522,19.3094,400.0
400,0.005,493.684814543,1.0,1.0,103.794,0.005,0.005,102.623229168,500.0,102.623229168,,100,1.0,92.3691,1.0,493.684814543,2,0.5,200.000000102,2.1793e-19,102.623229168,20.7887,400.0
400,0.00333333,450.697310557,1.0,1.0,103.399,0.00333333,0.00333333,102.607520565,500.0,102.607520565,,100,1.0,94.0701,1.0,450.697310557,2,0.5,299.999969474,5.43914e-20,102.607520565,20.9083,400.0
400,0.00460067,453.926444573,1.01027,0.311477,104.565,0.000770775,0.0025,106.362312802,500.0,106.362312802,0.0616485,100,1.05481,96.2682,1.85918,453.926444573,1,0.5,377.269548045,3.77506e-07,106.362312802,21.8691,379.215325735
400,0.01,390.457509377,1.0,1.0,108.097,0.01,0.01,108.097255505,500.0,108.097255505,,100,1.0,91.1171,1.0,390.457509377,2,0.5,100.0,3.50449e-18,108.097255505,19.6609,400.0
400,0.005,563.310691819,1.0,1.0,106.928,0.005,0.005,105.75836761,500.0,105.75836761,,100,1.0,94.921,1.0,563.310691819,2,0.5,200.000000102,2.1793e-19,105.75836761,21.7597,400.0
400,0.00333333,367.557249225,1.0,1.0,106.634,0.00333333,0.00333333,106.045335251,500.0,106.045335251,,100,1.0,96.8301,1.0,367.557249225,2,0.5,299.999969474,5.43914e-20,106.045335251,20.9075,400.0
400,0.0049566,408.545269453,0.998452,0.0264315,107.643,6.61812e-05,0.0025,104.273460851,500.0,104.273460851,0.209604,100,1.20266,98.0636,1.97957,408.545269453,1,0.5,330.652643016,1.31409e-06,104.273460851,21.9228,332.59625333
400,0.01,471.219478118,1.0,1.0,101.51,0.01,0.01,101.509776471,500.0,101.509776471,,100,1.0,85.9857,1.0,471.219478118,2,0.5,100.0,3.50449e-18,101.509776471,21.5988,400.0
400,0.005,457.479882441,1.0,1.0,102.985,0.005,0.005,104.460748554,500.0,104.460748554,,100,1.0,92.0081,1.0,457.479882441,2,0.5,200.000000102,2.1793e-19,104.460748554,21.4915,400.0
400,0.00333333,508.926790778,1.0,1.0,102.067,0.00333333,0.00333333,100.230474527,500.0,100.230474527,,100,1.0,93.1042,1.0,508.926790778,2,0.5,299.999969474,5.43914e-20,100.230474527,21.853,400.0
400,0.0268513,625.206507605,0.99408,0.455812,104.376,0.00114632,0.0025,106.201007791,500.0,106.201007791,0.358653,100,1.17029,94.5917,10.6769,625.206507605,1,0.5,293.679389853,2.26836e-06,106.201007791,26.6701,341.795868982
400,0.01,444.793688769,1.0,1.0,106.631,0.01,0.01,106.631331879,500.0,106.631331879,,100,1.0,90.4721,1.0,444.793688769,2,0.5,100.0,3.50449e-18,106.631331879,20.9844,400.0
400,0.005,518.735048917,1.0,1.0,103.741,0.005,0.005,100.851125698,500.0,100.851125698,,100,1.0,92.3149,1.0,518.735048917,2,0.5,200.000000102,2.1793e-19,100.851125698,22.0295,400.0
400,0.00333333,528.839397749,1.0,1.0,102.918,0.00333333,0.00333333,101.270716829,500.0,101.270716829,,100,1.0,93.2682,1.0,528.839397749,2,0.5,299.999969474,5.43914e-20,101.270716829,22.3474,400.0
400,0.0173318,426.513457492,0.967228,0.00935903,105.422,2.41903e-05,0.0025,102.656207495,500.0,102.656207495,0.432881,100,1.38748,95.5787,6.7055,426.513457492,1,0.5,273.681133236,2.89195e-06,102.656207495,25.1,288.292068049
400,0.01,457.914113778,1.0,1.0,105.432,0.01,0.01,105.431930699,500.0,105.431930699,,100,1.0,90.645,1.0,457.914113778,2,0.5,100.0,3.50449e-18,105.431930699,21.2917,400.0
400,0.005,609.525025906,1.0,1.0,105.462,0.005,0.005,105.491999523,500.0,105.491999523,,100,1.0,92.0066,1.0,609.525025906,2,0.5,200.000000102,2.1793e-19,105.491999523,22.9866,400.0
400,0.00333333,386.86547395,1.0,1.0,105.76,0.00333333,0.00333333,106.356057772,500.0,106.356057772,,100,1.0,94.7737,1.0,386.86547395,2,0.5,299.999969474,5.43914e-20,106.356057772,21.9112,400.0
400,0.00832538,483.207191813,0.959065,4.15473e-06,109.432,1.08302e-08,0.0025,105.126306917,500.0,105.126306917,0.587774,100,1.54922,97.5894,3.19383,483.207191813,1,0.5,244.286377682,3.99388e-06,105.126306917,28.0901,258.194134035
400,0.01,542.609543273,1.0,1.0,105.067,0.01,0.01,105.066723423,500.0,105.066723423,,100,1.0,85.9271,1.0,542.609543273,2,0.5,100.0,3.50449e-18,105.066723423,23.1772,400.0
400,0.005,407.510095045,1.0,1.0,104.87,0.005,0.005,104.674203989,500.0,104.674203989,,100,1.0,91.3367,1.0,407.510095045,2,0.5,200.000000102,2.1793e-19,104.674203989,21.6875,400.0
400,0.00333333,443.925746854,1.0,1.0,104.302,0.00333333,0.00333333,103.16598036,500.0,103.16598036,,100,1.0,93.252,1.0,443.925746854,2,0.5,299.999969474,5.43914e-20,103.16598036,21.4641,400.0
400,0.00543617,592.595670328,0.978634,0.0367039,104.646,9.37631e-05,0.0025,99.8685935778,500.0,99.8685935778,0.14173,100,1.14968,94.3849,2.12801,592.595670328,1,0.5,348.548508147,9.24916e-07,99.8685935778,24.4146,347.923832683
400,0.01,440.145996109,1.0,1.0,106.714,0.01,0.01,106.714129656,500.0,106.714129656,,100,1.0,92.1938,1.0,440.145996109,2,0.5,100.0,3.50449e-18,106.714129656,20.8745,400.0
400,0.005,525.324523386,1.0,1.0,103.801,0.005,0.005,100.888752076,500.0,100.888752076,,100,1.0,93.534,1.0,525.324523386,2,0.5,200.000000102,2.1793e-19,100.888752076,22.0543,400.0
400,0.00333333,438.76806286,1.0,1.0,104.524,0.00333333,0.00333333,105.969789255,500.0,105.969789255,,100,1.0,95.0633,1.0,438.76806286,2,0.5,299.999969474,5.43914e-20,105.969789255,21.6818,400.0
400,0.00811364,493.924221502,0.995849,0.35139,106.815,0.000882138,0.0025,107.273870257,500.0,107.273870257,0.17233,100,1.20862,97.8077,3.23198,493.924221502,1,0.5,340.908514642,1.08606e-06,107.273870257,22.3375,330.956664902
400,0.01,514.532965951,1.0,1.0,107.092,0.01,0.01,107.092145109,500.0,107.092145109,,100,1.0,90.8996,1.0,514.532965951,2,0.5,100.0,3.50449e-18,107.092145109,22.5696,400.0
400,0.005,410.561076013,1.0,1.0,106.7,0.005,0.005,106.307173593,500.0,106.307173593,,100,1.0,95.2498,1.0,410.561076013,2,0.5,200.000000102,2.1793e-19,106.307173593,21.4027,400.0
400,0.00333333,487.328134729,1.0,1.0,105.778,0.00333333,0.00333333,103.93359496,500.0,103.93359496,,100,1.0,95.8454,1.0,487.328134729,2,0.5,299.999969474,5.43914e-20,103.93359496,21.6311,400.0
400,0.00444019,463.250638296,0.972238,0.159706,107.016,0.000410666,0.0025,106.803987899,500.0,106.803987899,0.121929,100,1.12238,97.844,1.72677,463.250638296,1,0.5,354.399375785,8.062e-07,106.803987899,22.8927,356.386099868
400,0.01,409.75641794,1.0,1.0,106.526,0.01,0.01,106.526125851,500.0,106.526125851,,100,1.0,89.728,1.0,409.75641794,2,0.5,100.0,3.50449e-18,106.526125851,20.141,400.0
400,0.005,430.295780948,1.0,1.0,106.29,0.005,0.005,106.052882178,500.0,106.052882178,,100,1.0,94.4114,1.0,430.295780948,2,0.5,200.000000102,2.1793e-19,106.052882178,20.3932,400.0
400,0.00333333,491.193648436,1.0,1.0,105.891,0.00333333,0.00333333,105.092928169,500.0,105.092928169,,100,1.0,96.0496,1.0,491.193648436,2,0.5,299.999969474,5.43914e-20,105.092928169,20.9682,400.0
400,0.0263772,440.133965261,0.671161,0.0152359,108.92,5.67519e-05,0.0025,105.787518999,500.0,105.787518999,0.827713,100,1.00001,100.398,7.08133,440.133965261,1,0.5,141.197962501,1.14843e-05,105.787518999,33.5155,399.997997294
400,0.01,479.59852636,1.0,1.0,107.11,0.01,0.01,107.1104199,500.0,107.1104199,,100,1.0,90.3412,1.0,479.59852636,2,0.5,100.0,3.50449e-18,107.1104199,21.79,400.0
400,0.005,520.494810529,1.0,1.0,105.549,0.005,0.005,103.987014488,500.0,103.987014488,,100,1.0,93.6911,1.0,520.494810529,2,0.5,200.000000102,2.1793e-19,103.987014488,22.3044,400.0
400,0.00333333,371.815824099,1.0,1.0,104.145,0.00333333,0.00333333,101.337412423,500.0,101.337412423,,100,1.0,94.4633,1.0,371.815824099,2,0.5,299.999969474,5.43914e-20,101.337412423,21.4079,400.0
400,0.0075785,437.746432308,0.973484,0.108393,107.151,0.000278364,0.0025,110.588045657,500.0,110.588045657,0.174041,100,1.1927,97.9942,2.95102,437.746432308,1,0.5,338.068630721,1.14782e-06,110.588045657,23.2529,335.372877385
400,0.01,506.766587888,1.0,1.0,101.244,0.01,0.01,101.244289416,500.0,101.244289416,,100,1.0,86.7739,1.0,506.766587888,2,0.5,100.0,3.50449e-18,101.244289416,22.3986,400.0
400,0.005,549.810181434,1.0,1.0,102.692,0.005,0.005,104.140624477,500.0,104.140624477,,100,1.0,92.2112,1.0,549.810181434,2,0.5,200.000000102,2.1793e-19,104.140624477,22.9151,400.0
400,0.00333333,464.757214684,1.0,1.0,103.542,0.00333333,0.00333333,105.240983266,500.0,105.240983266,,100,1.0,94.9841,1.0,464.757214684,2,0.5,299.999969474,5.43914e-20,105.240983266,22.4696,400.0
400,0.0155665,564.411151708,1.02634,0.0803327,105.518,0.000195677,0.0025,106.203016847,500.0,106.203016847,0.227468,100,1.14895,95.5825,6.39063,564.411151708,1,0.5,329.109565944,1.34963e-06,106.203016847,24.9145,348.144685799
400,0.01,458.833779364,1.0,1.0,105.9,0.01,0.01,105.899847557,500.0,105.899847557,,100,1.0,88.9875,1.0,458.833779364,2,0.5,100.0,3.50449e-18,105.899847557,21.313,400.0
400,0.005,359.790105148,1.0,1.0,104.578,0.005,0.005,103.257047536,500.0,103.257047536,,100,1.0,92.6196,1.0,359.790105148,2,0.5,200.000000102,2.1793e-19,103.257047536,20.1734,400.0
400,0.00333333,418.223980149,1.0,1.0,104.79,0.00333333,0.00333333,105.211833242,500.0,105.211833242,,100,1.0,95.0252,1.0,418.223980149,2,0.5,299.999969474,5.43914e-20,105.211833242,20.234,400.0
400,0.00549113,479.205323403,0.998254,0.0769639,105.4,0.000192746,0.0025,101.911452366,500.0,101.911452366,0.150323,100,1.15663,96.3059,2.19262,479.205323403,1,0.5,347.683416043,9.4281e-07,101.911452366,22.0358,345.832918492
400,0.01,498.313946631,1.0,1.0,102.246,0.01,0.01,102.245750885,500.0,102.245750885,,100,1.0,85.1476,1.0,498.313946631,2,0.5,100.0,3.50449e-18,102.245750885,22.2111,400.0
400,0.005,497.700094567,1.0,1.0,102.906,0.005,0.005,103.565947385,500.0,103.565947385,,100,1.0,90.8156,1.0,497.700094567,2,0.5,200.000000102,2.1793e-19,103.565947385,22.214,400.0
400,0.00333333,465.7384996,1.0,1.0,103.364,0.00333333,0.00333333,104.279835146,500.0,104.279835146,,100,1.0,92.4585,1.0,465.7384996,2,0.5,299.999969474,5.43914e-20,104.279835146,21.9793,400.0
400,0.00722508,468.472687934,0.94421,0.0377733,106.203,0.000100013,0.0025,104.504800114,500.0,104.504800114,0.259306,100,1.27434,95.5414,2.7288,468.472687934,1,0.5,310.046988633,1.81784e-06,104.504800114,23.9186,313.888170664
400,0.01,432.395659971,1.0,1.0,105.514,0.01,0.01,105.514223007,500.0,105.514223007,,100,1.0,90.2538,1.0,432.395659971,2,0.5,100.0,3.50449e-18,105.514223007,20.6899,400.0
400,0.005,394.331390643,1.0,1.0,106.15,0.005,0.005,106.786016227,500.0,106.786016227,,100,1.0,94.8879,1.0,394.331390643,2,0.5,200.000000102,2.1793e-19,106.786016227,20.2394,400.0
