VarJ,BatchSize,AvgRet,MaxVanillaIw,VarRet,EpsThisIter,IterType,Bound,AvgNormIw,VanillaAvgRet,AvgVanillaIw,MinNormIw,AvgDiscRet,ESSClassic,J,AvgEpLen,MaxNormIw,VarNormIw,VarDiscRet,Delta,VarVanillaIw,ESSRenyi,eRenyi2,MinVanillaIw
2.15588,100,-106.805235403,1.13912,4.80252925801,100,1,-116.098,0.01,-106.805235403,0.997537,0.00823307,-106.805235403,99.5224561739,-106.757,18.55,0.0114193,4.8469e-07,4.80252925801,0.6,0.00482306,99.4790653725,1.00524,0.821279
2.23413,100,-106.557821684,1.2054,5.1336166123,100,1,-115.723,0.01,-106.557821684,1.00078,0.00893729,-106.557821684,99.805713237,-106.538,19.31,0.0120446,1.96662e-07,5.1336166123,0.6,0.00196967,99.8219328638,1.00178,0.894422
2.12045,100,-106.666471779,1.2486,4.51578103141,100,1,-115.767,0.01,-106.666471779,0.999857,0.00891835,-106.666471779,99.6774407129,-106.641,20.79,0.0124877,3.26898e-07,4.51578103141,0.6,0.00326805,99.7126870919,1.00288,0.891707
1.94152,100,-106.557782029,1.16262,3.78329688552,100,1,-115.706,0.01,-106.557782029,0.992756,0.00855163,-106.557782029,99.6811387401,-106.526,18.68,0.0117111,3.23149e-07,3.78329688552,0.6,0.00318484,99.6512695944,1.0035,0.848968
2.12786,100,-106.593851097,1.22978,4.32143855358,100,1,-115.767,0.01,-106.593851097,1.00567,0.00899502,-106.593851097,99.668020593,-106.569,20.43,0.0122285,3.36482e-07,4.32143855358,0.6,0.00340306,99.7573318346,1.00243,0.904598
1.83201,100,-106.668191144,1.16175,3.4732281869,100,1,-115.81,0.01,-106.668191144,0.997134,0.00819559,-106.668191144,99.6129222951,-106.635,18.94,0.0116509,3.92506e-07,3.4732281869,0.6,0.00390259,99.6400366651,1.00361,0.817211
2.04718,100,-106.919256102,1.1133,4.58107350932,100,1,-116.132,0.01,-106.919256102,0.998431,0.00600068,-106.919256102,99.1848262284,-106.852,18.2,0.0111505,8.30193e-07,4.58107350932,0.6,0.0082759,99.3161440141,1.00689,0.599126
1.97223,100,-106.534002007,1.27094,3.85300888336,100,1,-115.679,0.01,-106.534002007,1.00942,0.00867233,-106.534002007,99.2692517228,-106.471,21.83,0.0125908,7.4355e-07,3.85300888336,0.6,0.00757624,99.3245167309,1.0068,0.875403
2.46118,100,-107.03462267,1.12688,6.39434548921,100,1,-116.389,0.01,-107.03462267,0.994518,0.00713527,-107.03462267,99.4151745546,-106.986,23.11,0.0113309,5.9416e-07,6.39434548921,0.6,0.00587663,99.4907694249,1.00512,0.709615
1.9911,100,-106.520952885,1.56279,3.72995895545,100,1,-115.576,0.01,-106.520952885,1.00885,0.00843713,-106.520952885,99.1409066025,-106.468,19.44,0.0154909,8.75277e-07,3.72995895545,0.6,0.00890833,99.3786088477,1.00625,0.851177
2.13323,100,-106.688024613,1.12474,4.65754615529,100,1,-115.967,0.01,-106.688024613,0.995648,0.00813599,-106.688024613,99.7247413566,-106.662,21.38,0.0112966,2.78801e-07,4.65754615529,0.6,0.00276379,99.7472136004,1.00253,0.810058
2.56972,100,-106.511351504,1.0948,6.34516014188,100,1,-115.684,0.01,-106.511351504,0.996147,0.00822505,-106.511351504,99.6348234481,-106.475,21.13,0.0109903,3.70203e-07,6.34516014188,0.6,0.00367356,99.5930964714,1.00409,0.819336
2.07818,100,-106.344485947,1.18696,4.61811122109,100,1,-115.587,0.01,-106.344485947,0.98896,0.00808708,-106.344485947,99.3355797602,-106.29,19.71,0.0120022,6.75622e-07,4.61811122109,0.6,0.00660786,99.4154256243,1.00588,0.79978
1.84563,100,-106.336283557,1.1182,3.43372677725,100,1,-115.424,0.01,-106.336283557,0.994707,0.00889639,-106.336283557,99.8627604104,-106.323,19.18,0.0112415,1.38799e-07,3.43372677725,0.6,0.00137333,99.8628116796,1.00137,0.88493
2.3454,100,-106.698791412,1.26382,5.81348278577,100,1,-115.901,0.01,-106.698791412,0.991589,0.00810601,-106.698791412,99.5735263768,-106.662,19.99,0.0127454,4.32615e-07,5.81348278577,0.6,0.00425368,99.5988433219,1.00403,0.803783
2.2058,100,-106.679806541,1.284,5.0875769752,100,1,-115.973,0.01,-106.679806541,0.999503,0.00862892,-106.679806541,99.4161304805,-106.631,21.58,0.0128464,5.93252e-07,5.0875769752,0.6,0.00592662,99.4714922417,1.00531,0.862463
2.29977,100,-107.064321504,1.09773,5.3014814354,100,1,-116.307,0.01,-107.064321504,0.996115,0.00869722,-107.064321504,99.8428435234,-107.048,18.36,0.0110201,1.5902e-07,5.3014814354,0.6,0.00157786,99.8218497143,1.00178,0.866343
4.52219,100,-105.715736172,1.29176,13.6413560905,100,1,-114.786,0.01,-105.715736172,0.979709,0.00705359,-105.715736172,98.6982632526,-105.582,18.4,0.0131851,1.33226e-06,13.6413560905,0.6,0.0127874,98.47055371,1.01553,0.691047
2.37677,100,-106.854665698,1.10238,5.65874518591,100,1,-116.35,0.01,-106.854665698,1.004,0.0062805,-106.854665698,99.484193677,-106.809,17.77,0.0109799,5.237e-07,5.65874518591,0.6,0.00527899,99.5249298523,1.00477,0.630563
3.10559,100,-106.660790374,1.15099,8.9882587795,100,1,-115.958,0.01,-106.660790374,0.990419,0.00632164,-106.660790374,98.7338072745,-106.55,20.56,0.0116212,1.29538e-06,8.9882587795,0.6,0.0127067,98.8320915222,1.01182,0.626107
1.75729,100,-106.438625597,1.11774,3.0870262323,100,1,-115.528,0.01,-106.438625597,1.00581,0.00853866,-106.438625597,99.7552991858,-106.415,17.07,0.0111128,2.47783e-07,3.0870262323,0.6,0.00250669,99.7399079221,1.00261,0.858824
2.37941,100,-106.872650124,1.10552,5.98506861697,100,1,-116.225,0.01,-106.872650124,0.994685,0.00516589,-106.872650124,99.0555434046,-106.799,22.36,0.0111142,9.6309e-07,5.98506861697,0.6,0.00952879,99.2795182192,1.00726,0.513843
1.95613,100,-106.782594471,1.10614,3.86182300102,100,1,-115.982,0.01,-106.782594471,0.996695,0.00917746,-106.782594471,99.8618192375,-106.765,19.29,0.0110981,1.39776e-07,3.86182300102,0.6,0.00138853,99.8114808675,1.00189,0.914713
3.79558,100,-106.521632421,1.17356,12.8971204352,100,1,-115.797,0.01,-106.521632421,0.98964,0.00572708,-106.521632421,98.793826596,-106.422,20.52,0.0118584,1.23325e-06,12.8971204352,0.6,0.0120783,98.9226374439,1.01089,0.566775
1.87172,100,-106.260796854,1.19422,3.68009248007,100,1,-115.502,0.01,-106.260796854,1.00452,0.00809744,-106.260796854,99.5191231033,-106.227,16.51,0.0118885,4.88083e-07,3.68009248007,0.6,0.00492503,99.6182527123,1.00383,0.813402
2.06066,100,-106.665732779,1.13624,4.65894017417,100,1,-115.822,0.01,-106.665732779,0.983893,0.00688041,-106.665732779,99.0468861274,-106.604,22.12,0.0115484,9.72016e-07,4.65894017417,0.6,0.00940955,99.3426781475,1.00662,0.676958
1.95611,100,-106.353408376,1.21097,4.02092297246,100,1,-115.348,0.01,-106.353408376,0.991145,0.00529097,-106.353408376,98.833445932,-106.27,18.83,0.0122179,1.19224e-06,4.02092297246,0.6,0.0117122,99.1416266912,1.00866,0.524411
2.01363,100,-106.521520694,1.20082,3.92465867783,100,1,-115.589,0.01,-106.521520694,0.996752,0.00936452,-106.521520694,99.7336865629,-106.492,19.72,0.0120474,2.69707e-07,3.92465867783,0.6,0.00267958,99.6784805861,1.00323,0.93341
2.79078,100,-106.362181924,1.14551,7.34105708846,100,1,-115.525,0.01,-106.362181924,1.00009,0.0090659,-106.362181924,99.8387305358,-106.348,20.96,0.011454,1.63151e-07,7.34105708846,0.6,0.00163182,99.8434257191,1.00157,0.906675
2.02705,100,-106.60512063,1.32644,4.2815127226,100,1,-115.959,0.01,-106.60512063,1.00342,0.0075134,-106.60512063,99.6202772411,-106.578,20.45,0.0132192,3.85013e-07,4.2815127226,0.6,0.00387652,99.6927551272,1.00308,0.75391
2.33347,100,-106.746428016,1.09535,5.59997251354,100,1,-115.895,0.01,-106.746428016,0.996785,0.00753329,-106.746428016,99.432202278,-106.704,18.71,0.0109888,5.76792e-07,5.59997251354,0.6,0.00573089,99.532404835,1.0047,0.750907
2.79172,100,-106.476058307,1.31725,7.58751014865,100,1,-115.63,0.01,-106.476058307,0.990845,0.0065795,-106.476058307,98.6341864392,-106.375,20.13,0.0132942,1.39871e-06,7.58751014865,0.6,0.0137322,98.912034687,1.011,0.651927
2.55665,100,-106.465309961,1.09876,7.14205163639,100,1,-116.326,0.01,-106.465309961,0.999015,0.00817295,-106.465309961,99.7064281665,-106.429,23.68,0.0109985,2.97383e-07,7.14205163639,0.6,0.00296798,99.6368294124,1.00364,0.81649
2.07166,100,-106.248911516,1.22778,4.17244320255,100,1,-115.352,0.01,-106.248911516,0.990538,0.00621764,-106.248911516,99.390886181,-106.191,19.7,0.0123951,6.19065e-07,4.17244320255,0.6,0.00607406,99.3866152946,1.00617,0.615881
2.05504,100,-106.715857541,1.13451,4.28590757602,100,1,-115.822,0.01,-106.715857541,0.998363,0.0089114,-106.715857541,99.8613634871,-106.692,19.28,0.0113637,1.40231e-07,4.28590757602,0.6,0.00139772,99.7382476899,1.00262,0.889681
2.33166,100,-106.59226941,1.24064,5.2796661336,100,1,-115.685,0.01,-106.59226941,1.00185,0.00920076,-106.59226941,99.6014732261,-106.557,20.14,0.0123834,4.04147e-07,5.2796661336,0.6,0.00405648,99.6214232765,1.0038,0.921782
2.64813,100,-106.56902743,1.38822,6.19802040991,100,1,-115.772,0.01,-106.56902743,0.990946,0.0070874,-106.56902743,98.2895577518,-106.454,18.06,0.0140091,1.75778e-06,6.19802040991,0.6,0.0172609,98.5927226262,1.01427,0.702323
2.29108,100,-106.521434133,1.10283,5.20196733339,100,1,-115.733,0.01,-106.521434133,0.999448,0.00790663,-106.521434133,99.7521403429,-106.501,23.55,0.0110344,2.51011e-07,5.20196733339,0.6,0.00250734,99.7584825727,1.00242,0.790226
1.78444,100,-106.630002572,1.22949,3.25750490445,100,1,-115.735,0.01,-106.630002572,1.00548,0.00897415,-106.630002572,99.524372057,-106.585,22.35,0.0122279,4.82686e-07,3.25750490445,0.6,0.00487989,99.596147186,1.00405,0.902331
2.20815,100,-106.481988609,1.29589,4.98723269526,100,1,-115.633,0.01,-106.481988609,1.00517,0.0088353,-106.481988609,99.6459177216,-106.453,20.96,0.0128922,3.58897e-07,4.98723269526,0.6,0.00362619,99.6810982663,1.0032,0.888099
2.01443,100,-106.404032106,1.14012,4.08878250448,100,1,-115.534,0.01,-106.404032106,0.997544,0.00862389,-106.404032106,99.7434241248,-106.379,21.74,0.0114293,2.59807e-07,4.08878250448,0.6,0.00258533,99.7328523169,1.00268,0.86027
2.08164,100,-106.640378838,1.09391,4.4015574634,100,1,-115.906,0.01,-106.640378838,1.00041,0.0081641,-106.640378838,99.8071816909,-106.626,21.41,0.0109346,1.95155e-07,4.4015574634,0.6,0.00195314,99.8484170924,1.00152,0.816743
3.23303,100,-106.644626832,1.64438,7.44052382112,100,1,-116.037,0.01,-106.644626832,1.02505,0.00643985,-106.644626832,97.3403969059,-106.435,24.0,0.016042,2.75986e-06,7.44052382112,0.6,0.0289985,97.7215452352,1.02332,0.660116
2.24411,100,-106.521778521,1.1104,5.55407098048,100,1,-115.719,0.01,-106.521778521,0.986081,0.0059925,-106.521778521,99.401014246,-106.484,22.06,0.0112607,6.08676e-07,5.55407098048,0.6,0.00591849,99.657413859,1.00344,0.590909
2.11184,100,-106.572624214,1.17821,4.76710540811,100,1,-115.81,0.01,-106.572624214,0.996484,0.00537363,-106.572624214,99.1603244591,-106.5,19.73,0.0118237,8.55352e-07,4.76710540811,0.6,0.00849348,99.2913986597,1.00714,0.535474
2.43814,100,-106.638525452,1.37979,6.02045162009,100,1,-115.954,0.01,-106.638525452,0.996539,0.00906921,-106.638525452,99.5967934859,-106.604,23.17,0.0138458,4.08923e-07,6.02045162009,0.6,0.00406098,99.6310545114,1.0037,0.903782
2.65005,100,-106.207687671,1.1165,6.43343625137,100,1,-115.369,0.01,-106.207687671,0.991006,0.00725694,-106.207687671,99.5884929827,-106.168,21.87,0.0112663,4.17385e-07,6.43343625137,0.6,0.00409911,99.5781766763,1.00424,0.719167
2.16176,100,-106.640011464,1.55493,4.60459410649,100,1,-115.691,0.01,-106.640011464,1.01067,0.00850201,-106.640011464,98.6855074935,-106.577,18.68,0.0153852,1.34549e-06,4.60459410649,0.6,0.0137435,99.2388102096,1.00767,0.859271
2.088,100,-106.377677076,1.11911,4.45876769602,100,1,-115.553,0.01,-106.377677076,0.998433,0.00938616,-106.377677076,99.9141204971,-106.371,20.18,0.0112086,8.67871e-08,4.45876769602,0.6,0.000865153,99.9299183238,1.0007,0.937145
2.16594,100,-106.394686088,1.31483,4.37805105392,100,1,-115.693,0.01,-106.394686088,1.00265,0.00798433,-106.394686088,99.4708853113,-106.354,19.31,0.0131135,5.3731e-07,4.37805105392,0.6,0.00540161,99.5464367439,1.00456,0.800548
2.00299,100,-106.751410588,1.282,4.03561280815,100,1,-115.926,0.01,-106.751410588,1.00452,0.0085259,-106.751410588,99.6705308965,-106.721,18.88,0.0127623,3.33919e-07,4.03561280815,0.6,0.00336946,99.6641982912,1.00337,0.856446
20.3088,100,-106.330819817,27.8379,4.47808484196,100,1,-114.615,0.01,-106.330819817,1.22497,0.00304945,-106.330819817,17.0235235914,-103.835,22.09,0.227254,0.000492346,4.47808484196,0.6,7.38789,70.4945716475,1.41855,0.373548
2.04455,100,-106.378376575,1.08501,4.18469882249,100,1,-115.655,0.01,-106.378376575,0.999446,0.00724131,-106.378376575,99.6536715551,-106.351,23.4,0.0108561,3.51048e-07,4.18469882249,0.6,0.00350659,99.7134693648,1.00287,0.723729
2.29711,100,-106.326432318,1.40758,5.06769849046,100,1,-115.735,0.01,-106.326432318,0.995393,0.00888794,-106.326432318,99.3852349254,-106.27,19.54,0.014141,6.24843e-07,5.06769849046,0.6,0.00619099,99.3860383163,1.00618,0.8847
2.52143,100,-106.48603397,1.36371,6.45278548403,100,1,-116.0,0.01,-106.48603397,1.01334,0.00766865,-106.48603397,99.3422096229,-106.425,22.5,0.0134576,6.68832e-07,6.45278548403,0.6,0.00686796,99.3777729548,1.00626,0.777096
2.62055,100,-106.736568535,1.08951,6.91820303512,100,1,-116.08,0.01,-106.736568535,0.998231,0.00878317,-106.736568535,99.8519188614,-106.72,19.91,0.0109144,1.4977e-07,6.91820303512,0.6,0.00149241,99.8228831538,1.00177,0.876763
2.08414,100,-106.509496629,1.16853,4.35123656346,100,1,-115.565,0.01,-106.509496629,1.00003,0.00881913,-106.509496629,99.6531365495,-106.478,19.07,0.011685,3.51588e-07,4.35123656346,0.6,0.00351608,99.6572125897,1.00344,0.881938
2.67957,100,-106.533623785,1.55361,6.87694299034,100,1,-115.817,0.01,-106.533623785,1.00755,0.0076163,-106.533623785,98.8615167285,-106.454,20.51,0.0154197,1.16321e-06,6.87694299034,0.6,0.0118085,99.1175654955,1.0089,0.767382
2.25791,100,-106.54015722,1.08407,5.226017525,100,1,-115.874,0.01,-106.54015722,0.99155,0.00821906,-106.54015722,99.775586092,-106.525,18.44,0.0109331,2.27173e-07,5.226017525,0.6,0.0022335,99.8334444695,1.00167,0.814961
2.56677,100,-106.476408154,1.3077,6.25756892766,100,1,-115.734,0.01,-106.476408154,0.997005,0.00837389,-106.476408154,99.6138193093,-106.449,21.08,0.0131163,3.9157e-07,6.25756892766,0.6,0.00389227,99.7031822716,1.00298,0.834881
1.85778,100,-106.285646714,1.23515,3.36251982871,100,1,-115.402,0.01,-106.285646714,1.0092,0.00875819,-106.285646714,99.4813427849,-106.251,20.57,0.0122389,5.26596e-07,3.36251982871,0.6,0.00536331,99.6265344617,1.00375,0.883878
2.39537,100,-106.573760786,1.15699,5.72676564993,100,1,-115.912,0.01,-106.573760786,1.00802,0.0087161,-106.573760786,99.8272978357,-106.56,22.17,0.0114779,1.74757e-07,5.72676564993,0.6,0.0017757,99.8556198105,1.00145,0.878598
2.32744,100,-106.765560099,1.26085,5.36300692604,100,1,-116.025,0.01,-106.765560099,1.00144,0.00862573,-106.765560099,99.6152796081,-106.737,21.42,0.0125904,3.90113e-07,5.36300692604,0.6,0.00391239,99.6849125081,1.00316,0.863817
2.89254,100,-107.042312571,1.20942,11.0708802264,100,1,-117.382,0.01,-107.042312571,0.993781,0.00566793,-107.042312571,98.9604010247,-106.931,23.13,0.0121699,1.06112e-06,11.0708802264,0.6,0.0104796,99.0647983024,1.00944,0.563268
2.17673,100,-106.417000807,1.06123,4.78722355698,100,1,-115.664,0.01,-106.417000807,1.00265,0.00937156,-106.417000807,99.9338136788,-106.408,22.17,0.0105842,6.68852e-08,4.78722355698,0.6,0.000672404,99.9246688359,1.00075,0.939642
2.01761,100,-106.528734783,1.16352,4.18507110915,100,1,-115.72,0.01,-106.528734783,1.00029,0.0090632,-106.528734783,99.82067519,-106.511,24.28,0.0116318,1.81477e-07,4.18507110915,0.6,0.00181583,99.8130722802,1.00187,0.906585
2.24588,100,-106.516195618,1.5046,5.18506514551,100,1,-115.772,0.01,-106.516195618,1.00335,0.00711619,-106.516195618,98.7442471014,-106.418,21.37,0.0149958,1.28456e-06,5.18506514551,0.6,0.0129318,98.9385400075,1.01073,0.714002
1.87321,100,-106.497078428,1.32624,3.63841643596,100,1,-115.549,0.01,-106.497078428,0.99103,0.00680413,-106.497078428,99.2495902672,-106.45,19.41,0.0133825,7.63695e-07,3.63841643596,0.6,0.00750056,99.5103491922,1.00492,0.67431
1.65402,100,-106.245855395,1.15582,2.8595739999,100,1,-115.264,0.01,-106.245855395,1.00049,0.00716214,-106.245855395,99.3583007795,-106.197,20.1,0.0115526,6.5231e-07,2.8595739999,0.6,0.00652947,99.4695578574,1.00533,0.716563
3.42727,100,-106.457426259,1.40661,7.94982664288,100,1,-115.457,0.01,-106.457426259,0.984077,0.00611856,-106.457426259,98.0766201689,-106.276,21.35,0.0142937,1.98088e-06,7.94982664288,0.6,0.019183,98.0045234431,1.02036,0.602114
2.73163,100,-106.393424111,1.15967,7.51755244471,100,1,-115.647,0.01,-106.393424111,1.00776,0.008444,-106.393424111,99.7191122628,-106.361,24.64,0.0115075,2.84551e-07,7.51755244471,0.6,0.00288984,99.6614986159,1.0034,0.850951
13.6461,100,-105.964800339,10.9908,10.9372695562,100,1,-114.91,0.01,-105.964800339,1.06769,0.00521476,-105.964800339,50.1131296632,-104.531,26.16,0.102941,0.000100554,10.9372695562,0.6,1.14627,80.0128957552,1.2498,0.556772
2.15846,100,-106.507982602,1.2763,4.86081793567,100,1,-115.757,0.01,-106.507982602,1.00934,0.00598258,-106.507982602,99.1186991539,-106.422,23.03,0.0126449,8.98132e-07,4.86081793567,0.6,0.00914986,99.0583876641,1.00951,0.603845
2.60382,100,-106.59489806,1.29714,7.04105759905,100,1,-116.27,0.01,-106.59489806,0.998632,0.00809848,-106.59489806,99.6202690763,-106.566,22.02,0.0129892,3.85017e-07,7.04105759905,0.6,0.00383964,99.6937621994,1.00307,0.80874
2.41821,100,-106.229503447,1.13028,5.7370938197,100,1,-115.523,0.01,-106.229503447,0.994523,0.00870398,-106.229503447,99.7145226342,-106.202,22.59,0.0113651,2.89196e-07,5.7370938197,0.6,0.00286037,99.6949470162,1.00306,0.865631
4.33969,100,-105.917301298,1.73642,12.7088144855,100,1,-115.087,0.01,-105.917301298,1.01715,0.00576494,-105.917301298,96.4325155501,-105.632,22.38,0.0170714,3.7368e-06,12.7088144855,0.6,0.0386605,96.9018267812,1.03197,0.586379
2.21616,100,-106.767213841,1.54964,4.97463879951,100,1,-116.03,0.01,-106.767213841,1.01104,0.00764743,-106.767213841,98.9010254541,-106.685,21.99,0.0153272,1.12239e-06,4.97463879951,0.6,0.011473,99.1429038776,1.00865,0.773183
2.94084,100,-106.561608078,1.4686,7.69410042468,100,1,-115.899,0.01,-106.561608078,1.00203,0.00854827,-106.561608078,99.1043877871,-106.483,22.83,0.0146563,9.12838e-07,7.69410042468,0.6,0.0091654,99.1658285232,1.00841,0.856559
2.45352,100,-106.802744647,1.13722,8.09494662575,100,1,-117.103,0.01,-106.802744647,1.00854,0.00624488,-106.802744647,99.376069651,-106.724,24.25,0.0112759,6.34201e-07,8.09494662575,0.6,0.00645084,99.3044927646,1.007,0.629824
2.38924,100,-106.991475301,1.22177,10.8400671784,100,1,-117.264,0.01,-106.991475301,0.968175,0.00404838,-106.991475301,96.7280776721,-106.696,24.04,0.0126193,3.41679e-06,10.8400671784,0.6,0.0320277,97.6798865747,1.02375,0.391954
2.35963,100,-106.769962712,1.14136,6.03527956691,100,1,-116.667,0.01,-106.769962712,1.00867,0.00816542,-106.769962712,99.680553002,-106.735,19.76,0.0113155,3.23692e-07,6.03527956691,0.6,0.00329328,99.6460493407,1.00355,0.82362
2.37984,100,-106.059528431,1.23388,5.77710324656,100,1,-115.487,0.01,-106.059528431,1.00627,0.00851696,-106.059528431,99.5138176902,-106.007,20.39,0.012262,4.93508e-07,5.77710324656,0.6,0.00499713,99.4490863036,1.00554,0.857033
2.3114,100,-106.42212975,1.17461,5.43288841577,100,1,-116.012,0.01,-106.42212975,1.00318,0.00746588,-106.42212975,99.5902356199,-106.384,21.6,0.0117089,4.15569e-07,5.43288841577,0.6,0.00418215,99.6141833286,1.00387,0.748961
2.57025,100,-106.737874663,1.23272,7.03753641324,100,1,-116.095,0.01,-106.737874663,0.996565,0.00896202,-106.737874663,99.5899250014,-106.692,20.3,0.0123697,4.15922e-07,7.03753641324,0.6,0.00413069,99.534306234,1.00468,0.893123
2.49695,100,-106.586485625,1.11659,6.79014594087,100,1,-116.007,0.01,-106.586485625,0.997403,0.00726682,-106.586485625,99.3980876262,-106.526,22.61,0.011195,6.11701e-07,6.79014594087,0.6,0.00608528,99.3490432722,1.00655,0.724795
2.27836,100,-106.23001096,1.0995,5.22141678741,100,1,-115.567,0.01,-106.23001096,0.998502,0.00893821,-106.23001096,99.7899065946,-106.202,25.43,0.0110115,2.12624e-07,5.22141678741,0.6,0.00211987,99.6980750681,1.00303,0.892482
4.49317,100,-106.316185189,1.09686,19.6864675215,100,1,-115.908,0.01,-106.316185189,0.996181,0.00762536,-106.316185189,99.6553775985,-106.285,26.35,0.0110107,3.49351e-07,19.6864675215,0.6,0.00346688,99.663369428,1.00338,0.759625
2.59958,100,-106.972103851,1.24737,6.91200533023,100,1,-116.625,0.01,-106.972103851,0.997344,0.00745942,-106.972103851,99.5252081336,-106.94,22.77,0.0125069,4.81872e-07,6.91200533023,0.6,0.00479316,99.6751997964,1.00326,0.74396
2.69331,100,-106.412523585,1.238,7.22570164885,100,1,-115.632,0.01,-106.412523585,0.99709,0.00586538,-106.412523585,99.0356637895,-106.335,23.17,0.0124162,9.83569e-07,7.22570164885,0.6,0.00977852,99.1689351828,1.00838,0.584831
3.93855,100,-105.881424285,1.25304,13.3564212559,100,1,-114.909,0.01,-105.881424285,0.991462,0.00722653,-105.881424285,98.8567862695,-105.777,25.19,0.0126383,1.1681e-06,13.3564212559,0.6,0.0114824,98.8473010621,1.01166,0.716483
3.54796,100,-106.475080239,1.14599,11.4048918969,100,1,-115.716,0.01,-106.475080239,1.00968,0.00699587,-106.475080239,99.3861737764,-106.407,23.41,0.01135,6.23842e-07,11.4048918969,0.6,0.00635984,99.2561886564,1.00749,0.706362
3.29536,100,-106.47068995,2.39037,9.8712886438,100,1,-115.612,0.01,-106.47068995,1.0225,0.00708884,-106.47068995,95.4323287369,-106.27,25.19,0.0233777,4.83464e-06,9.8712886438,0.6,0.0505462,97.7132584649,1.0234,0.724833
3.20849,100,-106.956644867,1.08306,10.2684501422,100,1,-116.515,0.01,-106.956644867,0.991806,0.00791942,-106.956644867,99.6448625079,-106.929,25.44,0.0109201,3.60016e-07,10.2684501422,0.6,0.00354141,99.7022342593,1.00299,0.785453
2.86395,100,-106.966424302,1.15397,9.36317504585,100,1,-116.877,0.01,-106.966424302,0.999286,0.00757146,-106.966424302,99.2603567762,-106.906,24.15,0.0115479,7.52683e-07,9.36317504585,0.6,0.00751608,99.3910547188,1.00613,0.756605
3.38053,100,-106.638488911,1.79025,9.99640800892,100,1,-115.942,0.01,-106.638488911,1.00537,0.00785643,-106.638488911,98.6867379717,-106.546,23.09,0.0178069,1.34419e-06,9.99640800892,0.6,0.0135868,99.0322389852,1.00977,0.789864
2.72422,100,-106.319454376,1.45431,7.0713535151,100,1,-115.828,0.01,-106.319454376,0.989499,0.00812071,-106.319454376,99.3084035887,-106.253,25.37,0.0146975,7.03455e-07,7.0713535151,0.6,0.00688759,99.271963691,1.00733,0.803544
2.73894,100,-106.612014959,20.0133,5.91963223316,100,1,-115.443,0.01,-106.612014959,0.972955,0.00264691,-106.612014959,18.2670748784,-106.114,20.15,0.205696,0.000451953,5.91963223316,0.6,4.27837,99.9999642372,1.0,0.257533
2.55932,100,-106.53583011,1.35375,6.64275051792,100,1,-115.846,0.01,-106.53583011,0.997474,0.00837138,-106.53583011,99.453098634,-106.479,23.25,0.0135718,5.55471e-07,6.64275051792,0.6,0.00552668,99.4068490953,1.00597,0.835023
4.53003,100,-106.524848184,1.55018,15.5344294818,100,1,-115.731,0.01,-106.524848184,0.986319,0.00502159,-106.524848184,98.05879203,-106.349,24.24,0.0157168,1.99966e-06,15.5344294818,0.6,0.0194532,98.1140381913,1.01922,0.49529
2.52083,100,-106.547368285,1.23511,6.33996647762,100,1,-115.953,0.01,-106.547368285,1.00001,0.00745886,-106.547368285,99.1393928745,-106.483,21.83,0.0123511,8.76796e-07,6.33996647762,0.6,0.00876807,99.3230231794,1.00682,0.74589
5.16769,100,-105.979203921,1.37678,22.3714853941,100,1,-116.04,0.01,-105.979203921,0.994404,0.00823868,-105.979203921,98.8276214089,-105.808,28.12,0.0138453,1.19824e-06,22.3714853941,0.6,0.0118487,98.3241103532,1.01704,0.819258
2.51796,100,-106.788329444,1.16512,6.55449213109,100,1,-116.239,0.01,-106.788329444,0.998217,0.0087482,-106.788329444,99.7112050049,-106.751,23.93,0.011672,2.92587e-07,6.55449213109,0.6,0.00291544,99.5670547617,1.00435,0.87326
2.82708,100,-107.024672191,1.54926,7.52206385266,100,1,-116.569,0.01,-107.024672191,1.01056,0.00879525,-107.024672191,99.1352144292,-106.96,24.84,0.0153308,8.81142e-07,7.52206385266,0.6,0.00899843,99.3185192763,1.00686,0.888809
3.95602,100,-106.442359104,1.23926,17.1753011867,100,1,-116.901,0.01,-106.442359104,1.01259,0.00719636,-106.442359104,98.8304526072,-106.338,26.7,0.0122385,1.19537e-06,17.1753011867,0.6,0.0122566,99.0189243698,1.00991,0.728697
2.51375,100,-106.463861825,1.32313,6.38946395351,100,1,-115.686,0.01,-106.463861825,0.996499,0.00856713,-106.463861825,99.5980859737,-106.422,25.7,0.0132778,4.07587e-07,6.38946395351,0.6,0.00404738,99.5459405988,1.00456,0.853714
2.88443,100,-106.565170768,1.15362,8.0558260414,100,1,-115.831,0.01,-106.565170768,0.998285,0.00677295,-106.565170768,99.3411087794,-106.512,18.62,0.011556,6.69985e-07,8.0558260414,0.6,0.0066769,99.4119618479,1.00592,0.676133
8.80075,100,-106.342707667,8.16499,11.5916553667,100,1,-115.279,0.01,-106.342707667,1.11932,0.0052993,-106.342707667,63.7269678052,-105.426,24.73,0.072946,5.74944e-05,11.5916553667,0.6,0.720335,88.8138357438,1.12595,0.593161
2.27551,100,-106.305829044,1.60525,5.42801077826,100,1,-115.521,0.01,-106.305829044,1.00129,0.00729977,-106.305829044,98.0239861118,-106.162,25.0,0.0160318,2.03619e-06,5.42801077826,0.6,0.0204145,98.4582679526,1.01566,0.73092
