Bound,ESSClassic,MinVanillaIw,AvgVanillaIw,VarNormIw,MaxNormIw,MinNormIw,ESSRenyi,IterType,Delta,J,eRenyi2,BatchSize,VarVanillaIw,VarDiscRet,AvgEpLen,VarJ,AvgRet,AvgDiscRet,MaxVanillaIw,EpsThisIter,AvgNormIw,VarRet,VanillaAvgRet
85.8913,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,85.8913,1.0,500,,39.5299641757,500.0,6.70702,83.5734639776,83.5734639776,1.0,100,0.002,39.5299641757,83.5734639776
85.6661,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,85.6661,1.0,500,,68.7071074375,500.0,8.24743,85.6661137303,85.6661137303,1.0,100,0.01,68.7071074375,85.6661137303
85.1571,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,85.1571,1.0,500,,92.3359150705,500.0,8.94289,84.6481605298,84.6481605298,1.0,100,0.005,92.3359150705,84.6481605298
85.7661,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,85.7661,1.0,500,,24.6192561084,500.0,7.88561,86.9839866386,86.9839866386,1.0,100,0.00333333,24.6192561084,86.9839866386
86.6169,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,86.6169,1.0,500,,77.61963731,500.0,8.2474,89.1692970077,89.1692970077,1.0,100,0.0025,77.61963731,89.1692970077
86.4347,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,86.4347,1.0,500,,20.6673644679,500.0,7.65772,85.7057257367,85.7057257367,1.0,100,0.002,20.6673644679,85.7057257367
84.3283,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,84.3283,1.0,500,,44.3386802416,500.0,6.62535,84.3283438968,84.3283438968,1.0,100,0.01,44.3386802416,84.3283438968
83.0868,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,83.0868,1.0,500,,69.7981683532,500.0,7.61835,81.8452068049,81.8452068049,1.0,100,0.005,69.7981683532,81.8452068049
83.2649,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,83.2649,1.0,500,,75.3768216974,500.0,7.97688,83.621280095,83.621280095,1.0,100,0.00333333,75.3768216974,83.621280095
84.1485,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,84.1485,1.0,500,,34.413503995,500.0,7.6539,86.7990357533,86.7990357533,1.0,100,0.0025,34.413503995,86.7990357533
84.4566,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,84.4566,1.0,500,,33.6329430344,500.0,7.34199,85.6889597005,85.6889597005,1.0,100,0.002,33.6329430344,85.6889597005
80.2276,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,80.2276,1.0,500,,140.992138686,500.0,11.8145,80.2276346851,80.2276346851,1.0,100,0.01,140.992138686,80.2276346851
83.5277,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,83.5277,1.0,500,,56.9516110265,500.0,10.4342,86.8278082587,86.8278082587,1.0,100,0.005,56.9516110265,86.8278082587
83.4741,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,83.4741,1.0,500,,71.4303058807,500.0,9.8061,83.366762227,83.366762227,1.0,100,0.00333333,71.4303058807,83.366762227
83.4472,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,83.4472,1.0,500,,126.21069938,500.0,10.1666,83.3667313526,83.3667313526,1.0,100,0.0025,126.21069938,83.3667313526
84.3553,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,84.3553,1.0,500,,51.2796994968,500.0,9.80505,87.9875605524,87.9875605524,1.0,100,0.002,51.2796994968,87.9875605524
82.2281,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,82.2281,1.0,500,,90.8511117288,500.0,9.48381,82.22811018,82.22811018,1.0,100,0.01,90.8511117288,82.22811018
84.2862,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,84.2862,1.0,500,,32.8119214756,500.0,8.09006,86.3443560031,86.3443560031,1.0,100,0.005,32.8119214756,86.3443560031
83.6652,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,83.6652,1.0,500,,109.54411529,500.0,8.97517,82.4230953515,82.4230953515,1.0,100,0.00333333,109.54411529,82.4230953515
85.0429,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,85.0429,1.0,500,,23.6861857172,500.0,8.48365,89.1762396245,89.1762396245,1.0,100,0.0025,23.6861857172,89.1762396245
85.3912,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,85.3912,1.0,500,,25.0763992552,500.0,7.93902,86.7841335943,86.7841335943,1.0,100,0.002,25.0763992552,86.7841335943
83.2882,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,83.2882,1.0,500,,95.9358969816,500.0,9.74559,83.2881546105,83.2881546105,1.0,100,0.01,95.9358969816,83.2881546105
81.5634,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,81.5634,1.0,500,,110.506879712,500.0,10.255,79.8385441704,79.8385441704,1.0,100,0.005,110.506879712,79.8385441704
81.1996,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,81.1996,1.0,500,,91.536205351,500.0,10.029,80.4721008494,80.4721008494,1.0,100,0.00333333,91.536205351,80.4721008494
82.2024,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,82.2024,1.0,500,,32.7955816594,500.0,9.30427,85.2107951571,85.2107951571,1.0,100,0.0025,32.7955816594,85.2107951571
82.9294,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,82.9294,1.0,500,,42.0054370684,500.0,8.92675,85.8374345194,85.8374345194,1.0,100,0.002,42.0054370684,85.8374345194
84.0769,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,84.0769,1.0,500,,83.4653976578,500.0,9.09015,84.0768925492,84.0768925492,1.0,100,0.01,83.4653976578,84.0768925492
85.4742,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,85.4742,1.0,500,,38.7868907144,500.0,7.90362,86.871407066,86.871407066,1.0,100,0.005,38.7868907144,86.871407066
85.6427,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,85.6427,1.0,500,,21.7157446972,500.0,6.99055,85.9797903546,85.9797903546,1.0,100,0.00333333,21.7157446972,85.9797903546
84.9387,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,84.9387,1.0,500,,93.4642525734,500.0,7.82752,82.8267736824,82.8267736824,1.0,100,0.0025,93.4642525734,82.8267736824
85.3449,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,85.3449,1.0,500,,13.8342664689,500.0,7.23983,86.969656253,86.969656253,1.0,100,0.002,13.8342664689,86.969656253
81.9068,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,81.9068,1.0,500,,147.062548692,500.0,12.0661,81.9068493626,81.9068493626,1.0,100,0.01,147.062548692,81.9068493626
83.9342,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,83.9342,1.0,500,,24.6458798499,500.0,9.4396,85.9616700062,85.9616700062,1.0,100,0.005,24.6458798499,85.9616700062
84.6896,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,84.6896,1.0,500,,59.3493927879,500.0,8.95156,86.2002724067,86.2002724067,1.0,100,0.00333333,59.3493927879,86.2002724067
83.988,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,83.988,1.0,500,,205.60272549,500.0,10.6048,81.883334636,81.883334636,1.0,100,0.0025,205.60272549,81.883334636
84.5397,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,84.5397,1.0,500,,59.1786603575,500.0,10.1441,86.7462550556,86.7462550556,1.0,100,0.002,59.1786603575,86.7462550556
85.9163,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,85.9163,1.0,500,,32.1729411615,500.0,5.64369,85.9162653582,85.9162653582,1.0,100,0.01,32.1729411615,85.9162653582
85.9964,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,85.9964,1.0,500,,53.0734953161,500.0,6.49642,86.0766174227,86.0766174227,1.0,100,0.005,53.0734953161,86.0766174227
85.8806,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,85.8806,1.0,500,,19.3269898271,500.0,5.87711,85.6488373108,85.6488373108,1.0,100,0.00333333,19.3269898271,85.6488373108
85.8196,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,85.8196,1.0,500,,51.3045049017,500.0,6.21404,85.6366688195,85.6366688195,1.0,100,0.0025,51.3045049017,85.6366688195
85.0196,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,85.0196,1.0,500,,172.700447067,500.0,8.22472,81.8197184975,81.8197184975,1.0,100,0.002,172.700447067,81.8197184975
79.5418,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,79.5418,1.0,500,,87.7131426929,500.0,9.31858,79.5418379109,79.5418379109,1.0,100,0.01,87.7131426929,79.5418379109
83.4336,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,83.4336,1.0,500,,36.5400337318,500.0,8.75506,87.3253281212,87.3253281212,1.0,100,0.005,36.5400337318,87.3253281212
84.3641,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,84.3641,1.0,500,,37.002404963,500.0,8.06492,86.2250052989,86.2250052989,1.0,100,0.00333333,37.002404963,86.2250052989
84.596,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,84.596,1.0,500,,51.09807888,500.0,7.84796,85.2919665522,85.2919665522,1.0,100,0.0025,51.09807888,85.2919665522
85.2138,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,85.2138,1.0,500,,18.6267455767,500.0,7.38155,87.6850355065,87.6850355065,1.0,100,0.002,18.6267455767,87.6850355065
87.4673,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,87.4673,1.0,500,,18.213978886,500.0,4.24639,87.4672779999,87.4672779999,1.0,100,0.01,18.213978886,87.4672779999
87.6665,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,87.6665,1.0,500,,50.1341029024,500.0,5.81996,87.8657398433,87.8657398433,1.0,100,0.005,50.1341029024,87.8657398433
88.209,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,88.209,1.0,500,,29.3457890259,500.0,5.73185,89.2940618006,89.2940618006,1.0,100,0.00333333,29.3457890259,89.2940618006
87.1727,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,87.1727,1.0,500,,44.0494040345,500.0,6.22615,84.063549282,84.063549282,1.0,100,0.0025,44.0494040345,84.063549282
86.8113,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,86.8113,1.0,500,,111.040976985,500.0,7.31576,85.3658823743,85.3658823743,1.0,100,0.002,111.040976985,85.3658823743
84.8623,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,84.8623,1.0,500,,64.7309294034,500.0,8.00523,84.8623486254,84.8623486254,1.0,100,0.01,64.7309294034,84.8623486254
83.4268,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,83.4268,1.0,500,,65.2432806871,500.0,8.14851,81.9911637248,81.9911637248,1.0,100,0.005,65.2432806871,81.9911637248
84.9462,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,84.9462,1.0,500,,5.51238253513,500.0,7.12054,87.9851480436,87.9851480436,1.0,100,0.00333333,5.51238253513,87.9851480436
86.0136,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,86.0136,1.0,500,,24.3259519597,500.0,6.88948,89.2156414246,89.2156414246,1.0,100,0.0025,24.3259519597,89.2156414246
86.5654,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,86.5654,1.0,500,,20.611312036,500.0,6.57805,88.7724063013,88.7724063013,1.0,100,0.002,20.611312036,88.7724063013
88.0872,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,88.0872,1.0,500,,36.3027115728,500.0,5.99497,88.0872499941,88.0872499941,1.0,100,0.01,36.3027115728,88.0872499941
86.7864,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,86.7864,1.0,500,,42.4155508348,500.0,6.37635,85.4854449881,85.4854449881,1.0,100,0.005,42.4155508348,85.4854449881
84.9378,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,84.9378,1.0,500,,101.136592951,500.0,8.20453,81.2408036185,81.2408036185,1.0,100,0.00333333,101.136592951,81.2408036185
84.2611,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,84.2611,1.0,500,,130.51431103,500.0,9.17399,82.2307518585,82.2307518585,1.0,100,0.0025,130.51431103,82.2307518585
84.1499,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,84.1499,1.0,500,,80.0005672865,500.0,9.12246,83.7053058267,83.7053058267,1.0,100,0.002,80.0005672865,83.7053058267
84.7622,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,84.7622,1.0,500,,22.6436722792,500.0,4.73468,84.7621781887,84.7621781887,1.0,100,0.01,22.6436722792,84.7621781887
83.9435,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,83.9435,1.0,500,,115.394459301,500.0,8.30657,83.1249015451,83.1249015451,1.0,100,0.005,115.394459301,83.1249015451
82.8425,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,82.8425,1.0,500,,125.400220852,500.0,9.4766,80.640422444,80.640422444,1.0,100,0.00333333,125.400220852,80.640422444
82.9269,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,82.9269,1.0,500,,108.379279498,500.0,9.70566,83.1801569271,83.1801569271,1.0,100,0.0025,108.379279498,83.1801569271
82.7148,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,82.7148,1.0,500,,82.6340662451,500.0,9.58652,81.8661348291,81.8661348291,1.0,100,0.002,82.6340662451,81.8661348291
84.1748,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,84.1748,1.0,500,,130.168640932,500.0,11.352,84.1747464819,84.1747464819,1.0,100,0.01,130.168640932,84.1747464819
85.2716,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,85.2716,1.0,500,,42.5409016185,500.0,9.31098,86.3684006611,86.3684006611,1.0,100,0.005,42.5409016185,86.3684006611
85.8348,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,85.8348,1.0,500,,64.0893429858,500.0,8.92076,86.9611256175,86.9611256175,1.0,100,0.00333333,64.0893429858,86.9611256175
86.2162,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,86.2162,1.0,500,,44.7130708085,500.0,8.4373,87.3605571461,87.3605571461,1.0,100,0.0025,44.7130708085,87.3605571461
86.1191,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,86.1191,1.0,500,,56.5618313572,500.0,8.25757,85.7305487367,85.7305487367,1.0,100,0.002,56.5618313572,85.7305487367
82.712,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,82.712,1.0,500,,149.809420396,500.0,12.1783,82.7119645801,82.7119645801,1.0,100,0.01,149.809420396,82.7119645801
82.0339,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,82.0339,1.0,500,,137.072377575,500.0,11.9359,81.355798216,81.355798216,1.0,100,0.005,137.072377575,81.355798216
83.4741,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,83.4741,1.0,500,,37.1272575463,500.0,10.5536,86.3544880154,86.3544880154,1.0,100,0.00333333,37.1272575463,86.3544880154
84.7857,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,84.7857,1.0,500,,17.2718522049,500.0,9.64205,88.7204700924,88.7204700924,1.0,100,0.0025,17.2718522049,88.7204700924
84.827,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,84.827,1.0,500,,67.2416008515,500.0,9.36461,84.9922328173,84.9922328173,1.0,100,0.002,67.2416008515,84.9922328173
90.1843,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,90.1843,1.0,500,,16.7517207987,500.0,4.07237,90.1843037335,90.1843037335,1.0,100,0.01,16.7517207987,90.1843037335
87.2376,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,87.2376,1.0,500,,55.1836612102,500.0,6.65515,84.2909398603,84.2909398603,1.0,100,0.005,55.1836612102,84.2909398603
88.0674,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,88.0674,1.0,500,,22.7284885786,500.0,6.19716,89.7269559775,89.7269559775,1.0,100,0.00333333,22.7284885786,89.7269559775
87.4909,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,87.4909,1.0,500,,31.3567287277,500.0,6.12874,85.7613851588,85.7613851588,1.0,100,0.0025,31.3567287277,85.7613851588
87.0589,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,87.0589,1.0,500,,73.513369889,500.0,6.73433,85.3309555309,85.3309555309,1.0,100,0.002,73.513369889,85.3309555309
82.8106,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,82.8106,1.0,500,,97.0076877289,500.0,9.79988,82.8106108322,82.8106108322,1.0,100,0.01,97.0076877289,82.8106108322
85.0468,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,85.0468,1.0,500,,84.0063282885,500.0,9.72639,87.2830453338,87.2830453338,1.0,100,0.005,84.0063282885,87.2830453338
84.3002,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,84.3002,1.0,500,,116.664022075,500.0,10.1332,82.8069263728,82.8069263728,1.0,100,0.00333333,116.664022075,82.8069263728
84.1705,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,84.1705,1.0,500,,77.1622516783,500.0,9.80612,83.7813552636,83.7813552636,1.0,100,0.0025,77.1622516783,83.7813552636
84.9673,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,84.9673,1.0,500,,30.2131389387,500.0,9.24391,88.1546081254,88.1546081254,1.0,100,0.002,30.2131389387,88.1546081254
84.3153,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,84.3153,1.0,500,,79.4697941116,500.0,8.8699,84.3153267676,84.3153267676,1.0,100,0.01,79.4697941116,84.3153267676
86.5312,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,86.5312,1.0,500,,6.44411700164,500.0,6.88749,88.7471092641,88.7471092641,1.0,100,0.005,6.44411700164,88.7471092641
87.6462,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,87.6462,1.0,500,,5.09853766884,500.0,5.98283,89.8763577707,89.8763577707,1.0,100,0.00333333,5.09853766884,89.8763577707
86.5606,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,86.5606,1.0,500,,89.7857754474,500.0,7.25283,83.3036343168,83.3036343168,1.0,100,0.0025,89.7857754474,83.3036343168
85.478,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,85.478,1.0,500,,128.219780405,500.0,8.4946,81.1477927129,81.1477927129,1.0,100,0.002,128.219780405,81.1477927129
87.1751,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,87.1751,1.0,500,,115.627389419,500.0,10.6991,87.1751441913,87.1751441913,1.0,100,0.01,115.627389419,87.1751441913
87.618,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,87.618,1.0,500,,24.7950032327,500.0,8.34896,88.0607972685,88.0607972685,1.0,100,0.005,24.7950032327,88.0607972685
87.3315,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,87.3315,1.0,500,,31.6207037411,500.0,7.55441,86.7585028616,86.7585028616,1.0,100,0.00333333,31.6207037411,86.7585028616
86.035,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,86.035,1.0,500,,67.6401548763,500.0,8.03648,82.1457039919,82.1457039919,1.0,100,0.0025,67.6401548763,82.1457039919
85.4626,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,85.4626,1.0,500,,121.477763975,500.0,8.77674,83.1730189648,83.1730189648,1.0,100,0.002,121.477763975,83.1730189648
85.5835,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,85.5835,1.0,500,,15.4445216843,500.0,3.91025,85.5834746582,85.5834746582,1.0,100,0.01,15.4445216843,85.5834746582
84.9028,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,84.9028,1.0,500,,181.500330806,500.0,9.89702,84.2222248217,84.2222248217,1.0,100,0.005,181.500330806,84.2222248217
84.7278,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,84.7278,1.0,500,,70.2843503352,500.0,9.41041,84.3775566824,84.3775566824,1.0,100,0.00333333,70.2843503352,84.3775566824
85.5097,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,85.5097,1.0,500,,24.1591125858,500.0,8.61572,87.8556170063,87.8556170063,1.0,100,0.0025,24.1591125858,87.8556170063
84.5303,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,84.5303,1.0,500,,142.328581366,500.0,9.56045,80.6128501988,80.6128501988,1.0,100,0.002,142.328581366,80.6128501988
84.2128,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,84.2128,1.0,500,,66.7988035913,500.0,8.13208,84.2127564323,84.2127564323,1.0,100,0.01,66.7988035913,84.2127564323
86.9621,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,86.9621,1.0,500,,14.7827594843,500.0,6.924,89.71142793,89.71142793,1.0,100,0.005,14.7827594843,89.71142793
87.7667,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,87.7667,1.0,500,,21.2178394901,500.0,6.34491,89.3759473226,89.3759473226,1.0,100,0.00333333,21.2178394901,89.3759473226
87.4184,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,87.4184,1.0,500,,98.0831782957,500.0,7.40493,86.373476595,86.373476595,1.0,100,0.0025,98.0831782957,86.373476595
87.6648,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,87.6648,1.0,500,,18.3584960579,500.0,6.90972,88.6504665681,88.6504665681,1.0,100,0.002,18.3584960579,88.6504665681
88.1153,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,88.1153,1.0,500,,10.1046731536,500.0,3.16285,88.1153271608,88.1153271608,1.0,100,0.01,10.1046731536,88.1153271608
86.3354,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,86.3354,1.0,500,,75.5209909759,500.0,6.7493,84.5553608911,84.5553608911,1.0,100,0.005,75.5209909759,84.5553608911
86.8204,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,86.8204,1.0,500,,49.668461667,500.0,6.8724,87.7906325281,87.7906325281,1.0,100,0.00333333,49.668461667,87.7906325281
87.6503,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,87.6503,1.0,500,,3.73600519118,500.0,6.19784,90.1400109327,90.1400109327,1.0,100,0.0025,3.73600519118,90.1400109327
87.0221,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,87.0221,1.0,500,,13.9487369292,500.0,5.92207,84.5094408972,84.5094408972,1.0,100,0.002,13.9487369292,84.5094408972
84.314,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,84.314,1.0,500,,75.1747665157,500.0,8.62688,84.3140276745,84.3140276745,1.0,100,0.01,75.1747665157,84.3140276745
83.0726,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,83.0726,1.0,500,,92.437388059,500.0,9.19289,81.8311263012,81.8311263012,1.0,100,0.005,92.437388059,81.8311263012
84.6321,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,84.6321,1.0,500,,19.8706224851,500.0,8.23171,87.7511519687,87.7511519687,1.0,100,0.00333333,19.8706224851,87.7511519687
84.0269,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,84.0269,1.0,500,,78.5249613496,500.0,8.44716,82.2112652304,82.2112652304,1.0,100,0.0025,78.5249613496,82.2112652304
85.392,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,85.392,1.0,500,,17.6657168969,500.0,8.24834,90.8522593914,90.8522593914,1.0,100,0.002,17.6657168969,90.8522593914
84.2955,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,84.2955,1.0,500,,52.2842584514,500.0,7.19454,84.2954808524,84.2954808524,1.0,100,0.01,52.2842584514,84.2954808524
85.9008,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,85.9008,1.0,500,,55.4333544784,500.0,7.47645,87.5061573438,87.5061573438,1.0,100,0.005,55.4333544784,87.5061573438
83.9678,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,83.9678,1.0,500,,152.546841589,500.0,9.75083,80.1016662536,80.1016662536,1.0,100,0.00333333,152.546841589,80.1016662536
84.1341,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,84.1341,1.0,500,,45.5689928514,500.0,9.09233,84.6331677239,84.6331677239,1.0,100,0.0025,45.5689928514,84.6331677239
84.295,499.9999331,0.999994,1.0,1.48846e-17,0.00200001,0.00199999,500.0,1,1.0,84.295,1.0,500,3.72722e-12,123.610071284,500.0,9.5244,84.9380692382,84.9380692382,1.0,100,0.002,123.610071284,84.9380692382
79.3168,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,79.3168,1.0,500,,126.686793694,500.0,11.1991,79.3168429742,79.3168429742,1.0,100,0.01,126.686793694,79.3168429742
82.6037,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,82.6037,1.0,500,,104.799522844,500.0,11.1977,85.8905236393,85.8905236393,1.0,100,0.005,104.799522844,85.8905236393
84.9038,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,84.9038,1.0,500,,21.0418593421,500.0,10.0557,89.5039658005,89.5039658005,1.0,100,0.00333333,21.0418593421,89.5039658005
