eRenyi2,IterType,AvgDiscRet,VarJ,ESSClassic,Bound,Delta,MaxVanillaIw,AvgVanillaIw,AvgNormIw,AvgEpLen,VarDiscRet,MinVanillaIw,VarRet,J,ESSRenyi,AvgRet,VarNormIw,VarVanillaIw,MinNormIw,EpsThisIter,VanillaAvgRet,MaxNormIw,BatchSize
1.0,2,-83.937746366,77.4565,100.0,-147.657,0.3,1.0,1.0,0.01,116.51,6060.10563826,1.0,6060.10563826,-83.9378,200.0,-83.937746366,3.50449e-18,,0.01,100,-83.937746366,0.01,200
1.04667,1,-79.2904012299,66.2382,189.989489143,-125.423,0.3,1.65787,0.980849,0.005,110.91,4907.83134889,0.455561,4907.83134889,-79.3275,191.083006542,-79.2904012299,1.32386e-06,0.0509457,0.00232228,100,-79.2904012299,0.00845119,200
1.0,2,-79.5779671386,69.8697,100.0,-143.296,0.3,1.0,1.0,0.01,111.02,4931.08528594,1.0,4931.08528594,-79.578,200.0,-79.5779671386,3.50449e-18,,0.01,100,-79.5779671386,0.01,200
1.09087,1,-82.8359205878,58.4208,181.804126105,-122.639,0.3,1.77961,0.976987,0.005,114.97,6069.37920643,0.0595866,6069.37920643,-75.5803,183.339999362,-82.8359205878,2.51469e-06,0.0960115,0.000304951,100,-82.8359205878,0.00910762,200
1.0,2,-77.8826135944,70.2529,100.0,-141.602,0.3,1.0,1.0,0.01,107.73,4985.32276057,1.0,4985.32276057,-77.8826,200.0,-77.8826135944,3.50449e-18,,0.01,100,-77.8826135944,0.01,200
1.03158,1,-82.9709727748,66.7682,191.290135508,-124.655,0.3,2.36611,1.01822,0.005,114.9,6059.0617155,0.614821,6059.0617155,-78.8925,193.876484808,-82.9709727748,1.14403e-06,0.0474442,0.00301909,100,-82.9709727748,0.0116188,200
1.0,2,-74.6082249336,61.3916,100.0,-138.327,0.3,1.0,1.0,0.01,104.76,3806.99461513,1.0,3806.99461513,-74.6082,200.0,-74.6082249336,3.50449e-18,,0.01,100,-74.6082249336,0.01,200
1.05709,1,-92.7898708637,72.401,190.683031772,-126.805,0.3,1.49158,1.0114,0.005,125.79,9370.12238499,0.136601,9370.12238499,-80.4802,189.198257193,-92.7898708637,1.22766e-06,0.0502321,0.000675309,100,-92.7898708637,0.00737387,200
1.0,2,-80.6405611332,77.7682,100.0,-144.36,0.3,1.0,1.0,0.01,111.96,6108.99073734,1.0,6108.99073734,-80.6406,200.0,-80.6405611332,3.50449e-18,,0.01,100,-80.6405611332,0.01,200
1.01305,1,-92.4913133794,85.8227,197.640041486,-131.272,0.3,1.49035,0.998835,0.005,125.39,9382.58512951,0.904806,9382.58512951,-85.9225,197.422839635,-92.4913133794,3.00018e-07,0.0119728,0.00452931,100,-92.4913133794,0.00746042,200
1.0,2,-94.1957309766,95.9085,100.0,-157.915,0.3,1.0,1.0,0.01,127.8,9291.36326258,1.0,9291.36326258,-94.1957,200.0,-94.1957309766,3.50449e-18,,0.01,100,-94.1957309766,0.01,200
1.03804,1,-90.2194108275,89.418,193.463279078,-136.633,0.3,1.28286,1.02104,0.005,122.92,8269.79979959,0.376421,8269.79979959,-90.7279,192.670706379,-90.2194108275,8.48944e-07,0.0354017,0.00184332,100,-90.2194108275,0.00628215,200
1.0,2,-71.6797244816,50.6852,100.0,-135.398,0.3,1.0,1.0,0.01,101.73,2594.94059428,1.0,2594.94059428,-71.6797,200.0,-71.6797244816,3.50449e-18,,0.01,100,-71.6797244816,0.01,200
1.037,1,-81.5397419398,58.6595,193.211443746,-120.677,0.3,1.38051,0.984001,0.005,112.62,6137.5708941,0.362835,6137.5708941,-74.7947,192.863953172,-81.5397419398,8.828e-07,0.0341912,0.00184367,100,-81.5397419398,0.00701478,200
1.0,2,-75.0707161334,61.1685,100.0,-138.79,0.3,1.0,1.0,0.01,105.52,3779.3843266,1.0,3779.3843266,-75.0707,200.0,-75.0707161334,3.50449e-18,,0.01,100,-75.0707161334,0.01,200
1.02061,1,-84.2688165732,66.1727,195.847834078,-124.217,0.3,1.77665,1.01812,0.005,116.87,6044.00761539,0.868195,6044.00761539,-78.699,195.960671479,-84.2688165732,5.32693e-07,0.0220868,0.00426373,100,-84.2688165732,0.00872519,200
1.0,2,-81.0242651045,77.9194,100.0,-144.743,0.3,1.0,1.0,0.01,112.05,6132.76298745,1.0,6132.76298745,-81.0243,200.0,-81.0242651045,3.50449e-18,,0.01,100,-81.0242651045,0.01,200
1.13154,1,-73.4110238226,48.5646,174.783465954,-119.227,0.3,1.42265,0.987988,0.005,102.8,3801.26549427,0.00303724,3801.26549427,-71.2991,176.750390511,-73.4110238226,3.62495e-06,0.141535,1.53708e-05,100,-73.4110238226,0.00719971,200
1.0,2,-84.3537678564,84.6959,100.0,-148.072,0.3,1.0,1.0,0.01,115.98,7245.85443278,1.0,7245.85443278,-84.3538,200.0,-84.3537678564,3.50449e-18,,0.01,100,-84.3537678564,0.01,200
1.13172,1,-82.0541546692,62.6091,175.13448421,-124.927,0.3,1.61819,0.970812,0.005,113.82,6081.85208461,0.12454,6081.85208461,-76.9952,176.722705557,-82.0541546692,3.56733e-06,0.134485,0.000641423,100,-82.0541546692,0.00833421,200
1.0,2,-86.1015485352,84.3382,100.0,-149.821,0.3,1.0,1.0,0.01,118.3,7184.78411219,1.0,7184.78411219,-86.1015,200.0,-86.1015485352,3.50449e-18,,0.01,100,-86.1015485352,0.01,200
1.05072,1,-79.3933094524,69.8545,187.989233148,-126.799,0.3,2.10083,0.994652,0.005,110.95,4915.00461024,0.285272,4915.00461024,-80.614,190.345909556,-79.3933094524,1.6053e-06,0.0635269,0.00143403,100,-79.3933094524,0.0105606,200
1.0,2,-83.927773136,84.7229,100.0,-147.647,0.3,1.0,1.0,0.01,114.92,7250.46803527,1.0,7250.46803527,-83.9278,200.0,-83.927773136,3.50449e-18,,0.01,100,-83.927773136,0.01,200
1.1328,1,-79.0901568705,57.6606,175.766727245,-123.725,0.3,1.61553,1.03167,0.005,109.29,4941.05279917,0.123053,4941.05279917,-75.7707,176.553953655,-79.0901568705,3.46412e-06,0.14748,0.000596379,100,-79.0901568705,0.00782967,200
1.0,2,-83.838553554,77.2729,100.0,-147.558,0.3,1.0,1.0,0.01,116.4,6031.41247911,1.0,6031.41247911,-83.8386,200.0,-83.838553554,3.50449e-18,,0.01,100,-83.838553554,0.01,200
1.01844,1,-75.8273360656,65.8701,196.806136403,-124.435,0.3,1.86299,1.01057,0.005,106.5,3780.05268547,0.658873,3780.05268547,-78.9652,196.378337069,-75.8273360656,4.07746e-07,0.0166563,0.00325992,100,-75.8273360656,0.00921754,200
1.0,2,-72.083626475,50.5677,100.0,-135.79,0.3,1.0,1.0,0.01,101.66,2582.91735494,1.0,2582.91735494,-72.0836,200.0,-72.083626475,3.50449e-18,,0.01,100,-72.083626475,0.01,200
1.01987,1,-74.2206069241,51.6784,196.843349174,-117.715,0.3,1.30147,1.00459,0.005,104.37,3826.70741099,0.74979,3826.70741099,-72.2135,196.104012687,-74.2206069241,4.02928e-07,0.0162655,0.00373181,100,-74.2206069241,0.00647758,200
1.0,2,-90.6327298501,90.2918,100.0,-154.359,0.3,1.0,1.0,0.01,123.78,8234.949583,1.0,8234.949583,-90.6327,200.0,-90.6327298501,3.50449e-18,,0.01,100,-90.6327298501,0.01,200
1.02733,1,-79.0008270168,76.5411,195.364239645,-129.151,0.3,1.95815,0.994264,0.005,110.72,4929.20908545,0.826599,4929.20908545,-83.4781,194.679675005,-79.0008270168,5.9619e-07,0.0235748,0.00415684,100,-79.0008270168,0.00984721,200
1.0,2,-83.7015480664,77.3387,100.0,-147.421,0.3,1.0,1.0,0.01,115.86,6041.69011134,1.0,6041.69011134,-83.7015,200.0,-83.7015480664,3.50449e-18,,0.01,100,-83.7015480664,0.01,200
1.04304,1,-90.113357075,78.3938,191.497345203,-130.262,0.3,1.21506,0.989165,0.005,123.1,8245.29325767,0.0685311,8245.29325767,-84.2466,191.746580047,-90.113357075,1.11559e-06,0.0436621,0.000346409,100,-90.113357075,0.00614184,200
1.0,2,-76.6032225007,60.7876,100.0,-140.323,0.3,1.0,1.0,0.01,107.42,3732.45861031,1.0,3732.45861031,-76.6032,200.0,-76.6032225007,3.50449e-18,,0.01,100,-76.6032225007,0.01,200
1.01421,1,-85.2790629435,71.5687,196.470200613,-125.64,0.3,1.93763,1.00315,0.005,116.88,7213.20621478,0.878352,7213.20621478,-80.2645,197.197497268,-85.2790629435,4.51418e-07,0.0181706,0.00437798,100,-85.2790629435,0.00965777,200
1.0,2,-96.526223536,101.403,100.0,-160.246,0.3,1.0,1.0,0.01,130.18,10386.3930768,1.0,10386.3930768,-96.5262,200.0,-96.526223536,3.50449e-18,,0.01,100,-96.526223536,0.01,200
1.11015,1,-103.168820523,100.84,176.942755937,-141.468,0.3,1.45652,0.962154,0.005,138.06,12390.5293555,0.0464384,12390.5293555,-93.9909,180.155934836,-103.168820523,3.27409e-06,0.121238,0.000241325,100,-103.168820523,0.00756909,200
1.0,2,-78.9975754762,70.0348,100.0,-142.714,0.3,1.0,1.0,0.01,110.59,4954.42357537,1.0,4954.42357537,-78.9976,200.0,-78.9975754762,3.50449e-18,,0.01,100,-78.9975754762,0.01,200
1.02729,1,-76.475374812,58.7256,193.42889414,-122.126,0.3,2.03114,1.01094,0.005,107.16,3774.19505626,0.656,3774.19505626,-76.4589,194.687310814,-76.475374812,8.53559e-07,0.0348934,0.00324451,100,-76.475374812,0.0100458,200
1.0,2,-78.3101426676,70.0647,100.0,-142.03,0.3,1.0,1.0,0.01,109.05,4958.65343566,1.0,4958.65343566,-78.3101,200.0,-78.3101426676,3.50449e-18,,0.01,100,-78.3101426676,0.01,200
1.04667,1,-86.5106504148,72.2511,191.647673203,-126.873,0.3,1.4667,0.985643,0.005,118.86,7219.40008467,0.278176,7219.40008467,-80.7776,191.082353646,-86.5106504148,1.09501e-06,0.0425518,0.00141114,100,-86.5106504148,0.0074403,200
1.0,2,-75.2691367652,61.1806,100.0,-138.987,0.3,1.0,1.0,0.01,105.94,3780.87174542,1.0,3780.87174542,-75.2691,200.0,-75.2691367652,3.50449e-18,,0.01,100,-75.2691367652,0.01,200
1.06032,1,-78.8115715499,56.6423,188.564089699,-121.091,0.3,2.09632,1.01483,0.005,109.86,4927.96969757,0.277997,4927.96969757,-74.6957,188.623083831,-78.8115715499,1.5238e-06,0.0627729,0.00136968,100,-78.8115715499,0.0103285,200
1.0,2,-87.9270293473,84.217,100.0,-151.646,0.3,1.0,1.0,0.01,120.92,7164.13691338,1.0,7164.13691338,-87.927,200.0,-87.9270293473,3.50449e-18,,0.01,100,-87.9270293473,0.01,200
1.04845,1,-88.7031596693,78.5235,192.195019226,-131.95,0.3,2.17487,0.987144,0.005,121.39,8313.09058663,0.819406,8313.09058663,-85.815,190.757764862,-88.7031596693,1.02034e-06,0.0397711,0.00415039,100,-88.7031596693,0.011016,200
1.0,2,-70.7812392978,50.6133,100.0,-134.5,0.3,1.0,1.0,0.01,100.7,2587.58092657,1.0,2587.58092657,-70.7812,200.0,-70.7812392978,3.50449e-18,,0.01,100,-70.7812392978,0.01,200
1.01732,1,-87.7031407827,70.5458,197.119069881,-123.888,0.3,1.54533,1.00472,0.005,119.89,8353.07255586,0.576744,8353.07255586,-78.4437,196.595728126,-87.7031407827,3.67216e-07,0.0148275,0.00287019,100,-87.7031407827,0.00769041,200
1.0,2,-79.9912281092,69.7477,100.0,-143.71,0.3,1.0,1.0,0.01,111.6,4913.88309029,1.0,4913.88309029,-79.9912,200.0,-79.9912281092,3.50449e-18,,0.01,100,-79.9912281092,0.01,200
1.04344,1,-83.5266475242,65.8085,186.17734699,-125.79,0.3,3.29014,1.02828,0.005,115.42,6040.63637012,0.76525,6040.63637012,-79.765,191.673850869,-83.5266475242,1.86544e-06,0.078898,0.00372102,100,-83.5266475242,0.0159983,200
1.0,2,-72.6641411094,50.3833,100.0,-136.379,0.3,1.0,1.0,0.01,103.22,2564.11958912,1.0,2564.11958912,-72.6641,200.0,-72.6641411094,3.50449e-18,,0.01,100,-72.6641411094,0.01,200
1.07499,1,-81.4174044032,51.4883,187.058491519,-120.43,0.3,1.56906,1.00418,0.005,112.43,6112.77958682,0.277442,6112.77958682,-73.7157,186.048772828,-81.4174044032,1.73829e-06,0.0701137,0.00138144,100,-81.4174044032,0.00781264,200
1.0,2,-79.1555809866,69.7274,100.0,-142.875,0.3,1.0,1.0,0.01,110.12,4911.01587934,1.0,4911.01587934,-79.1556,200.0,-79.1555809866,3.50449e-18,,0.01,100,-79.1555809866,0.01,200
1.02245,1,-75.9192775421,62.0544,193.213262309,-122.082,0.3,2.57313,0.998884,0.005,106.74,3760.63959767,0.676305,3760.63959767,-76.5229,195.607908721,-75.9192775421,8.82556e-07,0.0352235,0.0033853,100,-75.9192775421,0.01288,200
1.0,2,-71.5976063468,50.3953,100.0,-135.317,0.3,1.0,1.0,0.01,100.63,2565.34014976,1.0,2565.34014976,-71.5976,200.0,-71.5976063468,3.50449e-18,,0.01,100,-71.5976063468,0.01,200
1.02851,1,-80.9571297045,54.4224,193.752202533,-120.562,0.3,2.06185,1.00526,0.005,112.98,4904.69837918,0.838893,4904.69837918,-74.868,194.456288002,-80.9571297045,8.10209e-07,0.03275,0.00417253,100,-80.9571297045,0.0102553,200
1.0,2,-63.5768270724,10.7364,100.0,-78.3805,0.3,1.0,1.0,0.01,92.08,116.4346319,1.0,116.4346319,-63.5768,200.0,-63.5768270724,3.50449e-18,,0.01,100,-63.5768270724,0.01,200
1.03509,1,-81.3191033153,48.221,194.439565082,-116.748,0.3,1.46564,1.01459,0.005,113.02,6163.99524062,0.344041,6163.99524062,-70.9076,193.220252704,-81.3191033153,7.18516e-07,0.0295856,0.00169546,100,-81.3191033153,0.0072228,200
1.0,2,-71.780571654,37.6014,100.0,-135.496,0.3,1.0,1.0,0.01,102.04,1428.14820399,1.0,1428.14820399,-71.7806,200.0,-71.780571654,3.50449e-18,,0.01,100,-71.780571654,0.01,200
1.05277,1,-92.8691694655,67.3648,189.760960073,-126.641,0.3,1.48495,0.98445,0.005,125.56,9354.22191275,0.192266,9354.22191275,-80.4108,189.975144003,-92.8691694655,1.3557e-06,0.0525548,0.000976514,100,-92.8691694655,0.00754203,200
1.0,2,-76.7629513049,60.9871,100.0,-140.483,0.3,1.0,1.0,0.01,107.93,3756.9971228,1.0,3756.9971228,-76.7629,200.0,-76.7629513049,3.50449e-18,,0.01,100,-76.7629513049,0.01,200
1.10695,1,-86.0388754807,56.4601,181.319516387,-123.771,0.3,1.52336,0.992951,0.005,117.8,7176.66839887,0.157656,7176.66839887,-76.3665,180.675867875,-86.0388754807,2.58858e-06,0.102089,0.000793876,100,-86.0388754807,0.00767087,200
1.0,2,-74.4605409908,61.3811,100.0,-138.179,0.3,1.0,1.0,0.01,104.23,3805.69191025,1.0,3805.69191025,-74.4605,200.0,-74.4605409908,3.50449e-18,,0.01,100,-74.4605409908,0.01,200
1.00524,1,-71.3488081315,54.7845,199.022992061,-117.851,0.3,1.15944,0.990221,0.005,101.44,2567.74176889,0.76342,2567.74176889,-72.677,198.957611676,-71.3488081315,1.23349e-07,0.00483793,0.0038548,100,-71.3488081315,0.00585446,200
1.0,2,-82.8350847228,77.5785,100.0,-146.554,0.3,1.0,1.0,0.01,114.81,6079.21835261,1.0,6079.21835261,-82.8351,200.0,-82.8350847228,3.50449e-18,,0.01,100,-82.8350847228,0.01,200
1.01639,1,-82.9729433861,73.6518,196.181765546,-127.501,0.3,1.70736,1.00804,0.005,114.65,6058.14738022,0.727556,6058.14738022,-82.077,196.775351287,-82.9729433861,4.8902e-07,0.0198766,0.00360877,100,-82.9729433861,0.00846874,200
1.0,2,-93.9307734658,95.9345,100.0,-157.65,0.3,1.0,1.0,0.01,127.77,9296.38932265,1.0,9296.38932265,-93.9308,200.0,-93.9307734658,3.50449e-18,,0.01,100,-93.9307734658,0.01,200
1.04495,1,-77.5983112049,73.6501,191.735291117,-129.775,0.3,2.41495,1.02547,0.005,109.18,3777.29698944,0.631487,3777.29698944,-83.7168,191.39592996,-77.5983112049,1.08303e-06,0.0455561,0.00307902,100,-77.5983112049,0.0117748,200
1.0,2,-86.8997484326,84.1152,100.0,-150.618,0.3,1.0,1.0,0.01,119.57,7146.83586399,1.0,7146.83586399,-86.8997,200.0,-86.8997484326,3.50449e-18,,0.01,100,-86.8997484326,0.01,200
1.03331,1,-86.3054635885,80.5849,193.658538346,-130.809,0.3,1.7446,1.01289,0.005,118.53,7184.63269167,0.435237,7184.63269167,-85.0077,193.552322944,-86.3054635885,8.22746e-07,0.0337635,0.0021485,100,-86.3054635885,0.00861201,200
1.0,2,-74.0392116776,50.5024,100.0,-137.758,0.3,1.0,1.0,0.01,104.77,2576.25912851,1.0,2576.25912851,-74.0392,200.0,-74.0392116776,3.50449e-18,,0.01,100,-74.0392116776,0.01,200
1.00397,1,-67.4507776663,43.1327,199.343842138,-115.709,0.3,1.2408,0.998808,0.005,96.36,1393.45213213,0.928396,1393.45213213,-70.5637,199.209134364,-67.4507776663,8.2712e-08,0.0033006,0.00464752,100,-67.4507776663,0.00621139,200
1.0,2,-78.7344021824,70.0469,100.0,-142.454,0.3,1.0,1.0,0.01,109.4,4956.13379573,1.0,4956.13379573,-78.7344,200.0,-78.7344021824,3.50449e-18,,0.01,100,-78.7344021824,0.01,200
1.10766,1,-74.148063305,36.2177,179.130129681,-118.058,0.3,1.35192,0.988909,0.005,105.05,2593.46916463,0.0840754,2593.46916463,-70.6381,180.560365976,-74.148063305,2.9273e-06,0.114509,0.000425092,100,-74.148063305,0.0068354,200
1.0,2,-69.6933206454,36.9481,100.0,-133.409,0.3,1.0,1.0,0.01,99.88,1378.95083564,1.0,1378.95083564,-69.6933,200.0,-69.6933206454,3.50449e-18,,0.01,100,-69.6933206454,0.01,200
1.06163,1,-72.617751807,26.9716,188.607755393,-114.69,0.3,1.32791,1.01524,0.005,102.76,2586.68014749,0.147091,2586.68014749,-68.2686,188.38900003,-72.617751807,1.51764e-06,0.0625697,0.000724414,100,-72.617751807,0.0065399,200
1.0,2,-78.6145749888,69.9935,100.0,-142.334,0.3,1.0,1.0,0.01,109.17,4948.57672389,1.0,4948.57672389,-78.6146,200.0,-78.6145749888,3.50449e-18,,0.01,100,-78.6145749888,0.01,200
1.02596,1,-77.6419321558,60.7519,195.661173074,-122.489,0.3,1.6912,1.00843,0.005,108.91,3744.5894537,0.388522,3744.5894537,-76.8516,194.939017419,-77.6419321558,5.57166e-07,0.0226641,0.00192637,100,-77.6419321558,0.0083853,200
1.0,2,-86.6929863353,84.4524,100.0,-150.412,0.3,1.0,1.0,0.01,119.22,7204.2460468,1.0,7204.2460468,-86.693,200.0,-86.6929863353,3.50449e-18,,0.01,100,-86.6929863353,0.01,200
1.10209,1,-83.101884917,71.3148,179.765708613,-127.596,0.3,1.87425,0.987802,0.005,114.2,7277.46499656,0.173841,7277.46499656,-80.2954,181.474010351,-83.101884917,2.82812e-06,0.110382,0.000879939,100,-83.101884917,0.009487,200
1.0,2,-93.6669375403,96.0152,100.0,-157.386,0.3,1.0,1.0,0.01,126.9,9312.04182473,1.0,9312.04182473,-93.6669,200.0,-93.6669375403,3.50449e-18,,0.01,100,-93.6669375403,0.01,200
1.04742,1,-78.8244342706,76.9006,193.143736023,-130.223,0.3,1.66636,1.00587,0.005,110.28,4943.410316,0.418935,4943.410316,-84.1104,190.945583315,-78.8244342706,8.91906e-07,0.0360961,0.00208246,100,-78.8244342706,0.00828322,200
1.0,2,-81.9492503569,77.892,100.0,-145.668,0.3,1.0,1.0,0.01,113.58,6128.44125975,1.0,6128.44125975,-81.9492,200.0,-81.9492503569,3.50449e-18,,0.01,100,-81.9492503569,0.01,200
1.01986,1,-73.4654792957,62.4455,196.489518649,-122.268,0.3,1.8858,1.00469,0.005,103.77,2583.94123289,0.861969,2583.94123289,-76.7663,196.104539895,-73.4654792957,4.48889e-07,0.0181245,0.00428971,100,-73.4654792957,0.00938495,200
1.0,2,-90.4728692943,90.5807,100.0,-154.192,0.3,1.0,1.0,0.01,123.73,8287.73582221,1.0,8287.73582221,-90.4729,200.0,-90.4728692943,3.50449e-18,,0.01,100,-90.4728692943,0.01,200
1.03498,1,-71.106379678,68.7809,187.317792318,-125.071,0.3,3.27029,1.01151,0.005,100.26,2592.90221608,0.839096,2592.90221608,-79.2341,193.240082017,-71.106379678,1.70111e-06,0.0696196,0.00414775,100,-71.106379678,0.0161654,200
1.0,2,-75.9181020384,61.1572,100.0,-139.637,0.3,1.0,1.0,0.01,106.72,3777.98141246,1.0,3777.98141246,-75.9181,200.0,-75.9181020384,3.50449e-18,,0.01,100,-75.9181020384,0.01,200
1.06583,1,-86.1276093589,64.1467,187.837926471,-124.557,0.3,1.45025,0.970782,0.005,117.66,7215.41952004,0.243904,7215.41952004,-78.0414,187.646767366,-86.1276093589,1.62683e-06,0.0613262,0.00125622,100,-86.1276093589,0.00746948,200
1.0,2,-71.3250689448,50.4394,100.0,-135.037,0.3,1.0,1.0,0.01,101.64,2569.83656005,1.0,2569.83656005,-71.3251,200.0,-71.3250689448,3.50449e-18,,0.01,100,-71.3250689448,0.01,200
1.04559,1,-89.7007980998,65.26,187.366444598,-124.437,0.3,2.97771,1.01118,0.005,122.74,8225.33794151,0.566091,8225.33794151,-78.3661,191.27988389,-89.7007980998,1.69415e-06,0.0692902,0.00279915,100,-89.7007980998,0.0147239,200
1.0,2,-76.8975405596,60.9014,100.0,-140.617,0.3,1.0,1.0,0.01,107.86,3746.44684973,1.0,3746.44684973,-76.8975,200.0,-76.8975405596,3.50449e-18,,0.01,100,-76.8975405596,0.01,200
1.03797,1,-73.5974335189,53.1491,192.797580684,-119.443,0.3,1.53435,1.01503,0.005,103.29,3814.30288963,0.398696,3814.30288963,-73.5387,192.683429921,-73.5974335189,9.38633e-07,0.0386823,0.00196396,100,-73.5974335189,0.00755816,200
1.0,2,-70.9039075826,50.5364,100.0,-134.623,0.3,1.0,1.0,0.01,100.35,2579.7237563,1.0,2579.7237563,-70.9039,200.0,-70.9039075826,3.50449e-18,,0.01,100,-70.9039075826,0.01,200
1.03916,1,-81.7883383305,59.0702,194.025665802,-120.479,0.3,1.37421,0.992677,0.005,113.19,6111.71987187,0.47542,6111.71987187,-74.5486,192.462456423,-81.7883383305,7.73655e-07,0.0304946,0.00239464,100,-81.7883383305,0.00692173,200
1.0,2,-93.7240639484,95.9407,100.0,-157.442,0.3,1.0,1.0,0.01,127.23,9297.58654137,1.0,9297.58654137,-93.7241,200.0,-93.7240639484,3.50449e-18,,0.01,100,-93.7240639484,0.01,200
1.07619,1,-77.7668838376,76.127,182.267386543,-127.83,0.3,1.37243,0.974143,0.005,108.1,5002.56169108,0.0776698,5002.56169108,-81.09,185.841079289,-77.7668838376,2.44444e-06,0.0927866,0.000398657,100,-77.7668838376,0.00704428,200
1.0,2,-72.1221450914,50.3954,100.0,-135.837,0.3,1.0,1.0,0.01,102.39,2565.34936735,1.0,2565.34936735,-72.1221,200.0,-72.1221450914,3.50449e-18,,0.01,100,-72.1221450914,0.01,200
1.04776,1,-80.6806789607,57.4935,192.003113492,-120.31,0.3,1.68614,1.00096,0.005,111.88,6112.18186741,0.359846,6112.18186741,-74.1903,190.882863691,-80.6806789607,1.04647e-06,0.041939,0.00179751,100,-80.6806789607,0.00842266,200
1.0,2,-70.0240140958,50.7027,100.0,-133.742,0.3,1.0,1.0,0.01,99.08,2596.7278885,1.0,2596.7278885,-70.024,200.0,-70.0240140958,3.50449e-18,,0.01,100,-70.0240140958,0.01,200
1.00923,1,-71.7810843743,47.8449,198.388614576,-115.718,0.3,1.30338,1.00079,0.005,101.44,2577.66980516,0.913931,2577.66980516,-70.454,198.170762245,-71.7810843743,2.04072e-07,0.00817575,0.00456606,100,-71.7810843743,0.0065118,200
1.0,2,-77.8366923787,70.1853,100.0,-141.556,0.3,1.0,1.0,0.01,108.19,4975.73665514,1.0,4975.73665514,-77.8367,200.0,-77.8366923787,3.50449e-18,,0.01,100,-77.8366923787,0.01,200
1.05267,1,-79.4266660714,63.2384,187.152333848,-122.477,0.3,1.83876,0.974666,0.005,110.53,4977.45108201,0.285568,4977.45108201,-76.2487,189.992225786,-79.4266660714,1.72481e-06,0.0655411,0.00146495,100,-79.4266660714,0.00943278,200
1.0,2,-69.3066340554,36.9949,100.0,-133.026,0.3,1.0,1.0,0.01,98.69,1382.44339402,1.0,1382.44339402,-69.3066,200.0,-69.3066340554,3.50449e-18,,0.01,100,-69.3066340554,0.01,200
1.01749,1,-77.1795653082,46.9035,195.713993001,-118.028,0.3,1.30522,0.996253,0.005,107.98,3785.35934792,0.373513,3785.35934792,-72.579,196.562652382,-77.1795653082,5.5024e-07,0.021845,0.00187459,100,-77.1795653082,0.00655063,200
1.0,2,-82.9010737088,77.3786,100.0,-146.621,0.3,1.0,1.0,0.01,114.89,6047.9211214,1.0,6047.9211214,-82.9011,200.0,-82.9010737088,3.50449e-18,,0.01,100,-82.9010737088,0.01,200
1.02252,1,-86.0238044001,77.0444,195.19267769,-128.971,0.3,1.60952,1.01239,0.005,118.04,7177.99301145,0.61812,7177.99301145,-83.41,195.595753772,-86.0238044001,6.18819e-07,0.0253699,0.00305278,100,-86.0238044001,0.0079491,200
1.0,2,-82.9203725725,77.5514,100.0,-146.639,0.3,1.0,1.0,0.01,114.75,6074.97216068,1.0,6074.97216068,-82.9204,200.0,-82.9203725725,3.50449e-18,,0.01,100,-82.9203725725,0.01,200
1.0389,1,-71.558355425,58.2847,192.972551947,-121.224,0.3,1.52845,0.988381,0.005,100.67,2582.72080388,0.469871,2582.72080388,-75.3001,192.51216826,-71.558355425,9.14999e-07,0.0357544,0.00237697,100,-71.558355425,0.0077321,200
1.0,2,-83.2547692634,77.48,100.0,-146.974,0.3,1.0,1.0,0.01,114.62,6063.78242433,1.0,6063.78242433,-83.2548,200.0,-83.2547692634,3.50449e-18,,0.01,100,-83.2547692634,0.01,200
1.02829,1,-68.6127944955,54.9716,194.990715616,-120.302,0.3,1.66691,1.01878,0.005,98.15,1363.69215367,0.702048,1363.69215367,-74.6123,194.496730394,-68.6127944955,6.45483e-07,0.0267981,0.00344554,100,-68.6127944955,0.00818093,200
1.0,2,-78.7883167487,69.9694,100.0,-142.508,0.3,1.0,1.0,0.01,109.87,4945.1678406,1.0,4945.1678406,-78.7883,200.0,-78.7883167487,3.50449e-18,,0.01,100,-78.7883167487,0.01,200
1.05932,1,-91.4450542752,74.1167,187.031859078,-128.656,0.3,1.31489,0.987118,0.005,125.0,8182.69051601,0.149503,8182.69051601,-82.2826,188.800686007,-91.4450542752,1.74212e-06,0.0679012,0.000757271,100,-91.4450542752,0.00666027,200
1.0,2,-91.5873380139,96.529,100.0,-155.307,0.3,1.0,1.0,0.01,124.06,9411.97648389,1.0,9411.97648389,-91.5873,200.0,-91.5873380139,3.50449e-18,,0.01,100,-91.5873380139,0.01,200
1.0156,1,-71.9749013473,75.5955,195.409106493,-126.535,0.3,2.0622,1.00441,0.005,101.74,2606.02757509,0.884148,2606.02757509,-81.1288,196.928670647,-71.9749013473,5.90307e-07,0.0238212,0.00440131,100,-71.9749013473,0.0102657,200
1.0,2,-70.8100290631,50.7561,100.0,-134.529,0.3,1.0,1.0,0.01,100.29,2602.20115211,1.0,2602.20115211,-70.81,200.0,-70.8100290631,3.50449e-18,,0.01,100,-70.8100290631,0.01,200
1.02353,1,-72.2409586304,44.3549,193.827775331,-115.968,0.3,1.28984,0.970374,0.005,101.95,2600.89923923,0.290505,2600.89923923,-70.3846,195.402526701,-72.2409586304,8.00101e-07,0.0301358,0.00149687,100,-72.2409586304,0.00664608,200
