ESSClassic,ReturnMeanIW,EpRewMean,LearnableVariance,OptimizationReturnMax,MaxIWNorm,EmpiricalD2,Bound,StdIW,InitialBound,MaxIW,TimestepsSoFar,InitialReturnStd,ReturnStepMaxmin,InitialReturnMean,VarianceInit,EpThisIter,OptimizationReturnMin,Iteration,InitialReturnMin,EpLenMean,MinIW,MinIWNorm,ESSRenyi,MeanEntropy,ReturnStepMax,InitialReturnMax,StdIWNorm,Weights,J_sample_variance,MeanIW,OptimizationReturnMean,EpisodesSoFar,TimeElapsed,MeanIWNorm
46.882816,1286.7065,1233.3374259892694,True,1230.226,0.036403168,1.0886006,898.2092,0.27094245,860.98535,1.8201585,2378965,260.42252,10.0,1233.3375,-1,50,,492,919.54944,124.36,0.55131847,0.011026369,45.930527,-1.0279496,10.0,2149.7754,0.005418849,[-1.732  1.909 -2.27  -1.866 -2.446],1021008.1,1.0507576,313.788,24600,13433.63103055954,0.021015152
47.34725,1232.4922,1190.3281024163846,True,790.22375,0.032668233,1.0476528,925.8301,0.24323878,890.72144,1.6334118,2384968,211.01804,10.0,1190.3281,-1,50,,493,939.55615,120.06,0.5624313,0.011248625,47.725735,-1.0400403,10.0,1729.7799,0.0048647756,[-1.733  1.913 -2.27  -1.861 -2.447],1015336.56,1.0276202,250.77196,24650,13447.941880941391,0.020552404
8.8105135,2207.832,1294.9343188981836,True,1710.1741,0.42282438,5.145907,1166.7009,3.2107334,835.97473,21.14122,2391494,353.50516,10.0,1294.9343,-1,50,,494,939.6304,130.52,0.023596454,0.0004719291,9.71646,-1.0476685,10.0,2649.8044,0.06421466,[-1.735  1.914 -2.269 -1.863 -2.459],6431438.0,1.4849494,355.30396,24700,13465.96784567833,0.029698987
1.2098719,16533.11,1203.1477798923597,True,660.17126,10.756223,311.379,11674.162,75.295364,927.7898,537.81116,2397561,196.32956,10.0,1203.1478,-1,50,,495,929.6083,121.34,0.0029488,5.8976002e-05,0.16057602,-0.93758124,10.0,1589.7795,1.5059073,[-1.727  1.919 -2.274 -1.874 -2.467],1569918100.0,11.856922,273.5395,24750,13483.530206918716,0.23713845
2.232174,4049.1104,1229.7399155947944,True,1020.22144,2.5339372,18.847647,2575.4417,17.730705,890.29346,126.69687,2403761,233.59814,10.0,1229.7399,-1,50,,496,939.5736,124.0,0.0018912246,3.782449e-05,2.652851,-0.9904124,10.0,1959.795,0.3546141,[-1.728  1.927 -2.325 -1.894 -2.357],14220268.0,3.832854,290.16632,24800,13508.485931158066,0.07665708
26.304222,1623.714,1221.9343409932353,True,970.26636,0.11941535,2.3162196,1151.9244,1.267326,911.9365,5.9707675,2409922,195.83195,10.0,1221.9343,-1,50,,497,819.50635,123.22,0.06111841,0.0012223681,21.5869,-0.99116987,10.0,1789.7727,0.02534652,[-1.712  1.932 -2.297 -1.878 -2.409],1542450.4,1.3352594,402.42798,24850,13530.837809085846,0.026705189
13.955998,1371.1826,1211.721227345658,True,1040.3656,0.2801932,1.4756929,950.40845,1.8802173,865.3427,14.009661,2416032,226.72891,10.0,1211.7212,-1,50,,498,959.45215,122.2,0.32948428,0.0065896856,33.88239,-0.9843091,10.0,1999.8177,0.037604347,[-1.706  1.936 -2.297 -1.879 -2.41 ],1357111.5,1.1699628,252.26909,24900,13556.669778823853,0.023399258
46.79954,1369.8619,1264.1119623423904,True,1520.2637,0.03527533,1.0983422,927.0067,0.2823901,841.5475,1.7637665,2422404,297.24606,10.0,1264.1119,-1,50,,499,919.4135,127.44,0.6204244,0.0124084875,45.523155,-0.9750928,10.0,2439.6772,0.005647802,[-1.708  1.942 -2.289 -1.867 -2.403],1132365.8,1.079852,344.6985,24950,13582.12601852417,0.021597039
22.277979,1778.8898,1302.5324797982112,True,1280.0905,0.13728987,2.6474028,1147.7146,1.5537223,914.6145,6.8644934,2428968,254.4635,10.0,1302.5325,-1,50,,500,959.55457,131.28,0.102676585,0.0020535316,18.886435,-0.9829752,10.0,2239.645,0.031074444,[-1.71   1.942 -2.286 -1.863 -2.394],2163572.8,1.3928322,342.9779,25000,13607.97008395195,0.02785664
37.518505,1491.0721,1300.5204342050895,True,940.4119,0.072124526,1.371824,1115.8093,0.6442309,980.125,3.6062264,2435522,230.07224,10.0,1300.5204,-1,50,,501,909.39166,131.08,0.37078488,0.0074156974,36.447823,-0.9785719,10.0,1849.8036,0.012884618,[-1.705  1.949 -2.288 -1.861 -2.402],1291816.1,1.1169432,391.12878,25050,13634.786758184433,0.022338862
16.782316,1536.339,1208.07238679023,True,870.282,0.17830618,2.5854547,1021.1864,1.8228079,887.6908,8.915309,2441614,229.89186,10.0,1208.0724,-1,50,,502,979.4414,121.84,0.069448814,0.0013889762,19.338959,-0.9942027,10.0,1849.7234,0.03645616,[-1.706  1.956 -2.295 -1.858 -2.398],1974151.8,1.2956337,228.63098,25100,13660.36637043953,0.025912674
31.801243,1431.176,1206.7041564064657,True,1150.2803,0.10848942,1.4920633,984.8102,0.89569247,841.2799,5.424471,2447699,214.89407,10.0,1206.7041,-1,50,,503,959.49756,121.7,0.14110835,0.002822167,33.510643,-1.0052075,10.0,2109.7778,0.01791385,[-1.71   1.949 -2.285 -1.862 -2.413],1458895.5,1.1840228,247.2066,25150,13683.138738155365,0.023680456
36.67501,1382.6337,1282.5228070151968,True,2350.1475,0.05898997,1.2697024,803.0276,0.6489431,768.1454,2.9494984,2454163,324.37167,10.0,1282.5227,-1,50,,504,619.6124,129.28,0.18843673,0.0037687346,39.379307,-0.9938968,10.0,2969.7598,0.012978863,[-1.704  1.949 -2.283 -1.867 -2.424],805322.0,1.0766096,662.9104,25200,13708.270399570465,0.02153219
19.211485,1753.4492,1261.309308238057,True,1370.2587,0.18114795,2.78149,1123.7731,1.8074093,883.75574,9.057398,2460521,251.09964,10.0,1261.3092,-1,50,,505,809.5475,127.16,0.0640973,0.001281946,17.975977,-0.98938376,10.0,2179.8062,0.036148183,[-1.703  1.954 -2.285 -1.864 -2.413],1971216.2,1.4277185,451.7618,25250,13732.145421981812,0.02855437
42.90014,1319.8633,1219.5113264276088,True,1050.2351,0.047096927,1.1851702,942.777,0.4414534,873.1333,2.3548465,2466670,224.81189,10.0,1219.5114,-1,50,,506,949.5797,122.98,0.5008662,0.010017323,42.188034,-0.9939164,10.0,1999.8148,0.008829067,[-1.709  1.948 -2.286 -1.867 -2.408],1137820.8,1.0851493,269.9316,25300,13758.177990436554,0.021702986
13.567284,1844.1866,1269.71948736098,True,1270.0886,0.22283322,3.6950011,1128.4397,2.2672398,897.3688,11.141661,2473070,248.93604,10.0,1269.7195,-1,50,,507,879.67914,128.0,0.018646182,0.00037292365,13.5317955,-0.9963369,10.0,2149.7678,0.0453448,[-1.705  1.946 -2.285 -1.873 -2.413],3052334.8,1.3835605,390.04034,25350,13779.352303981781,0.02767121
2.6844468,2299.65,1264.3200636888357,True,1220.1364,1.3816785,5.526543,1485.4224,9.623725,917.9669,69.08392,2479443,246.43939,10.0,1264.3201,-1,50,,508,779.5338,127.46,0.008238706,0.00016477412,9.047247,-1.0172305,10.0,1999.6702,0.19247448,[-1.717  1.947 -2.287 -1.864 -2.415],4674179.5,2.292285,484.78625,25400,13801.748885393143,0.045845695
39.858997,1211.7727,1135.076896648834,True,1400.0057,0.06294818,1.2687762,897.7051,0.5436209,856.25244,3.1474092,2485170,242.01076,10.0,1135.0769,-1,50,,509,209.78737,114.54,0.32498437,0.006499687,39.408054,-1.0132635,10.0,1609.7931,0.010872418,[-1.724  1.953 -2.27  -1.84  -2.436],382205.62,1.0777519,925.28955,25450,13824.784678220749,0.021555034
34.73369,1453.6119,1254.5121280176684,True,2269.6401,0.079354696,1.4903805,973.6948,0.7476699,861.3988,3.967735,2491494,348.9769,10.0,1254.5121,-1,50,,510,,126.48,0.16956787,0.0033913574,33.54848,-1.0056113,10.0,2269.6401,0.014953397,[-1.719  1.952 -2.266 -1.847 -2.432],1401745.8,1.1277639,1254.5121,25500,13851.36276936531,0.022555275
46.55544,1315.9661,1257.707876890959,True,1060.2831,0.033468865,1.0928562,979.2193,0.27975142,935.5847,1.6734433,2497834,246.639,10.0,1257.7079,-1,50,,511,799.4957,126.8,0.54916835,0.0109833665,45.751675,-1.0199734,10.0,1859.7788,0.0055950275,[-1.725  1.95  -2.267 -1.848 -2.425],814197.6,1.0284674,458.2122,25550,13876.0550198555,0.02056935
44.28769,1313.1111,1201.4988982412538,True,910.3547,0.038421176,1.1956816,991.1787,0.392365,907.0858,1.9210588,2503893,204.56667,10.0,1201.4989,-1,50,,512,789.43915,121.18,0.4532925,0.00906585,41.817154,-1.0198512,10.0,1699.7938,0.0078473,[-1.728  1.951 -2.269 -1.847 -2.439],834104.8,1.0925112,412.05975,25600,13903.064574956894,0.021850223
43.853733,1326.3903,1233.1027057846386,True,2489.9182,0.04888897,1.161134,824.383,0.40230674,767.2283,2.4444485,2510110,361.56873,10.0,1233.1028,-1,50,,513,199.80876,124.34,0.27834165,0.005566833,43.06135,-1.0221972,10.0,2689.727,0.008046134,[-1.727  1.955 -2.27  -1.844 -2.439],323096.44,1.0746198,1033.294,25650,13930.39750957489,0.021492396
14.310738,1684.1396,1330.3079527793786,True,1250.2505,0.2975188,1.9955697,1143.4603,2.1653125,947.5658,14.87594,2516813,290.69498,10.0,1330.3079,-1,50,,514,959.51245,134.06,0.17656589,0.0035313177,25.055502,-1.0277747,10.0,2209.763,0.043306246,[-1.726  1.951 -2.269 -1.848 -2.441],1947119.6,1.3711433,370.7955,25700,13958.781836986542,0.027422864
20.953796,1682.5261,1226.0955361647277,True,2069.9724,0.197791,2.336933,1081.5342,1.4979962,832.957,9.88955,2522995,336.4471,10.0,1226.0956,-1,50,,515,199.81364,123.64,0.18976703,0.0037953407,21.395565,-1.0291126,10.0,2269.7861,0.029959925,[-1.733  1.959 -2.273 -1.836 -2.447],4249592.5,1.2723231,1026.282,25750,13981.290208339691,0.02544646
16.74761,1604.2458,1227.863244949858,True,1880.3445,0.21939686,2.0908036,935.612,1.9161439,765.4485,10.969843,2529186,304.1613,10.0,1227.8632,-1,50,,516,789.4084,123.82,0.08551137,0.0017102273,23.91425,-1.0230296,10.0,2669.753,0.038322877,[-1.738  1.953 -2.275 -1.841 -2.448],1596218.8,1.3598567,438.45483,25800,14001.611633062363,0.027197134
48.415195,1251.0315,1217.2570284362093,True,1620.0471,0.031427287,1.0459563,893.26685,0.18514442,867.4401,1.5713643,2535324,308.0874,10.0,1217.2571,-1,50,,517,399.6214,122.76,0.5426111,0.010852222,47.803146,-1.0257522,10.0,2019.6685,0.0037028885,[-1.739  1.96  -2.278 -1.832 -2.442],305256.38,1.0233215,817.6357,25850,14026.558969259262,0.020466428
40.95224,1239.8185,1151.076216974892,True,2349.4397,0.071765356,1.1689217,781.1466,0.5233407,726.8383,3.588268,2541131,439.92163,9.999999,1151.0763,-1,50,,518,99.89863,116.14,0.47328022,0.009465604,42.774464,-1.0287488,9.999999,2449.3384,0.010466813,[-1.741  1.962 -2.281 -1.83  -2.445],426003.8,1.1134038,1051.1776,25900,14048.563720703125,0.022268074
11.965805,1889.5483,1182.8761294829137,True,1480.0413,0.25750268,4.2033825,1225.572,2.4456384,859.01935,12.8751335,2547097,327.67627,10.0,1182.8762,-1,50,,519,389.74738,119.32,0.054147743,0.0010829548,11.895182,-1.0367241,10.0,1869.7886,0.048912767,[-1.742  1.963 -2.278 -1.823 -2.448],9782658.0,1.3717537,793.1287,25950,14075.346128940582,0.027435074
45.478367,1212.179,1177.6806917067013,True,2359.7834,0.04000715,1.0776258,769.9235,0.31884593,751.6516,2.0003576,2553037,439.75577,10.0,1177.6808,-1,50,,520,99.89615,118.8,0.5100232,0.010200463,46.398296,-1.0304408,10.0,2459.6797,0.0063769184,[-1.749  1.956 -2.277 -1.817 -2.456],447604.88,1.0111973,1077.7847,26000,14091.958528995514,0.020223947
45.497364,1257.907,1186.4814023572296,True,1290.2225,0.03766022,1.1122935,916.3657,0.32744423,862.63916,1.883011,2559021,312.46164,10.0,1186.4814,-1,50,,521,579.4813,119.68,0.4967513,0.009935026,44.952164,-1.0379174,10.0,1869.7039,0.0065488843,[-1.748  1.957 -2.276 -1.821 -2.449],575774.56,1.0408716,607.00006,26050,14113.806427955627,0.020817433
6.0801234,2679.8992,1202.2738302669907,True,1650.1061,0.8110335,9.163574,1500.3746,6.533813,812.62396,40.551674,2565084,321.09885,10.0,1202.2739,-1,50,,522,599.53845,121.26,0.015984876,0.00031969752,5.456386,-1.0382688,10.0,2249.6445,0.13067627,[-1.747  1.96  -2.279 -1.825 -2.457],8897470.0,2.4310412,602.7354,26100,14139.241646766663,0.048620824
48.628246,1242.1102,1191.6736628025837,True,1170.294,0.02800647,1.0435953,895.3556,0.17391583,852.239,1.4003235,2571094,242.54517,10.0,1191.6736,-1,50,,523,789.4331,120.2,0.62464195,0.012492839,47.911293,-1.0466928,10.0,1959.727,0.0034783164,[-1.734  1.954 -2.278 -1.843 -2.457],754970.8,1.035488,402.24054,26150,14165.598599433899,0.020709759
20.70673,1867.9073,1302.4987050274285,True,1330.1259,0.18698564,2.725661,1227.4391,1.7092191,914.5613,9.349282,2577658,328.06128,10.0,1302.4988,-1,50,,524,909.6317,131.28,0.052731134,0.0010546227,18.344173,-1.0767672,10.0,2239.7576,0.03418438,[-1.734  1.953 -2.276 -1.846 -2.466],2678630.8,1.4370426,392.867,26200,14192.305770397186,0.028740851
18.472103,1655.846,1260.91709221706,True,2569.9604,0.24404427,1.9650962,983.3444,1.7303975,781.1822,12.202214,2584014,367.78574,10.0,1260.917,-1,50,,525,199.79045,127.12,0.06411625,0.0012823249,25.444046,-1.0779456,10.0,2769.751,0.03460795,[-1.741  1.951 -2.271 -1.85  -2.496],2333038.2,1.3245143,1061.1266,26250,14218.496318101883,0.02649029
12.227443,1809.1594,1200.4888582818658,True,1070.3063,0.33417273,4.2578425,1098.0029,2.71107,855.84515,16.708637,2590068,232.41826,10.0,1200.4888,-1,50,,526,919.49524,121.08,0.04096728,0.0008193455,11.743036,-1.0776379,10.0,1989.8015,0.0542214,[-1.734  1.945 -2.27  -1.862 -2.497],2757349.5,1.5424829,280.99362,26300,14246.316211938858,0.030849658
37.985847,1408.7949,1203.2972623221901,True,1170.2327,0.053351853,1.4239852,1001.67993,0.6435229,862.1324,2.6675928,2596136,230.82248,10.0,1203.2974,-1,50,,527,799.4837,121.36,0.30906135,0.006181227,35.112724,-1.083373,10.0,1969.7163,0.012870458,[-1.728  1.951 -2.274 -1.863 -2.497],1069687.4,1.1442693,403.8136,26350,14278.941550731659,0.022885384
38.208763,1423.2424,1246.2999056421554,True,1430.2358,0.056555636,1.3210297,955.47424,0.6151114,839.3186,2.827782,2602419,309.96252,10.0,1246.2998,-1,50,,528,919.47125,125.66,0.3521092,0.0070421835,37.849262,-1.0725108,10.0,2349.707,0.012302227,[-1.732  1.949 -2.274 -1.861 -2.502],1368525.6,1.1072756,326.82864,26400,14311.713287591934,0.022145512
49.285713,1312.703,1284.1201211273922,True,1260.298,0.027796227,1.0163673,953.0294,0.12361749,927.3544,1.3898114,2608891,260.85806,10.0,1284.1201,-1,50,,529,799.4901,129.44,0.7384448,0.014768896,49.194813,-1.0711237,10.0,2059.788,0.00247235,[-1.731  1.954 -2.277 -1.859 -2.491],759418.75,1.0268413,484.63,26450,14342.46805524826,0.020536825
31.499702,1412.116,1164.4812413021164,True,1360.267,0.0994284,1.6719781,930.64404,0.9007989,792.1276,4.9714203,2614765,238.12079,10.0,1164.4812,-1,50,,530,789.5182,117.48,0.11553355,0.002310671,29.904697,-1.0681772,10.0,2149.7852,0.018015979,[-1.734  1.956 -2.285 -1.859 -2.49 ],1156252.0,1.1754165,374.96304,26500,14371.197924613953,0.023508327
2.189484,6855.3257,1287.9246837344695,True,1300.17,3.0667207,75.224915,3505.6694,23.02734,901.7184,153.33604,2621256,268.58643,10.0,1287.9247,-1,50,,531,929.59314,129.82,0.00064166985,1.2833397e-05,0.6646734,-1.0734819,10.0,2229.7632,0.46054676,[-1.736  1.951 -2.284 -1.862 -2.487],168359870.0,4.9277983,358.33157,26550,14398.501390695572,0.09855597
21.22476,1880.1918,1256.309134480714,True,1959.9729,0.15835537,3.0843377,1223.2156,1.7150971,882.2255,7.917769,2627589,359.54922,10.0,1256.3091,-1,50,,532,199.7995,126.66,0.03569314,0.00071386277,16.210936,-1.0872148,10.0,2159.7725,0.03430194,[-1.727  1.964 -2.288 -1.855 -2.492],3995957.5,1.4729925,1056.5096,26600,14423.527411460876,0.029459849
31.263193,1453.0242,1200.690401327155,True,1930.267,0.10527945,1.611757,896.74164,0.8906586,762.5173,5.2639728,2633644,278.097,10.0,1200.6904,-1,50,,533,599.52625,121.1,0.18147704,0.0036295408,31.022045,-1.0815256,10.0,2529.7932,0.017813172,[-1.72   1.967 -2.294 -1.863 -2.506],1257580.5,1.1504829,601.1641,26650,14451.743544340134,0.023009658
47.09495,1389.553,1341.3185133327122,True,1530.3434,0.03330764,1.0703154,946.9918,0.26173154,913.5415,1.6653821,2640402,329.12695,10.0,1341.3185,-1,50,,534,939.4281,135.16,0.5541319,0.011082638,46.715202,-1.0804487,10.0,2469.7715,0.0052346303,[-1.713  1.966 -2.298 -1.87  -2.5  ],1108455.1,1.0538205,401.89044,26700,14486.519696712494,0.02107641
48.95425,1267.783,1229.3008362479982,True,1010.3239,0.02919125,1.0266415,946.6593,0.15051846,912.3712,1.4595625,2646600,195.16139,10.0,1229.3009,-1,50,,535,819.47003,123.96,0.7587891,0.015175782,48.70249,-1.0739745,10.0,1829.794,0.0030103691,[-1.71   1.963 -2.297 -1.873 -2.499],776431.7,1.0298425,409.83078,26750,14518.714236021042,0.02059685
48.504078,1257.6958,1249.5039563390849,True,1020.23755,0.03978001,1.0211679,914.68475,0.17827693,910.06665,1.9890004,2652899,239.56374,10.0,1249.504,-1,50,,536,939.50464,125.98,0.7602956,0.015205912,48.963547,-1.0725086,10.0,1959.7422,0.0035655384,[-1.711  1.964 -2.296 -1.872 -2.493],980776.6,1.0151529,309.99933,26800,14545.686066150665,0.020303061
45.676285,1303.0016,1205.5154760462779,True,910.33356,0.04044477,1.1604139,982.1252,0.33146477,907.6422,2.0222385,2658978,175.12865,10.0,1205.5155,-1,50,,537,809.4378,121.58,0.5782793,0.011565586,43.088074,-1.078792,10.0,1719.7714,0.006629295,[-1.713  1.965 -2.295 -1.87  -2.491],826916.5,1.0773426,396.0777,26850,14573.017094612122,0.02154685
31.27905,1461.6588,1274.5148618706494,True,1460.2274,0.082661115,1.5182363,947.37305,0.9105651,857.1317,4.1330557,2665402,251.52783,10.0,1274.5149,-1,50,,538,949.5348,128.48,0.20015343,0.0040030684,32.93295,-1.0852623,10.0,2409.7622,0.0182113,[-1.71   1.963 -2.298 -1.876 -2.498],1404487.8,1.1769929,324.9801,26900,14607.509971618652,0.023539858
35.834534,1390.2249,1253.7173852601838,True,1390.1625,0.08855994,1.3628755,1026.3007,0.6921627,941.98425,4.427997,2671722,255.86966,10.0,1253.7173,-1,50,,539,409.6289,126.4,0.27365464,0.0054730927,36.687138,-1.0878941,10.0,1799.7914,0.013843253,[-1.708  1.968 -2.303 -1.876 -2.504],549044.1,1.1008891,844.08844,26950,14646.697981834412,0.022017783
10.879747,1801.8254,1272.1468264723596,True,1310.2222,0.28652573,4.2192206,1008.5407,2.7236674,885.94604,14.326286,2678134,237.95813,10.0,1272.1469,-1,50,,540,919.50836,128.24,0.023047443,0.00046094885,11.85053,-1.0977931,10.0,2229.7305,0.054473348,[-1.702  1.964 -2.302 -1.884 -2.507],2689252.8,1.4363579,352.63843,27000,14685.178394079208,0.028727157
49.654774,1291.6705,1282.1178300688468,True,2779.8904,0.023851397,1.0087003,790.713,0.08391917,783.32544,1.1925699,2684596,398.79242,10.0,1282.1178,-1,50,,541,99.88876,129.24,0.84579825,0.016915964,49.56874,-1.101505,10.0,2879.779,0.0016783834,[-1.696  1.97  -2.31  -1.89  -2.517],170077.25,1.006435,1182.229,27050,14719.148691177368,0.020128699
19.067196,1923.3104,1241.32939642639,True,1110.2659,0.171922,3.6966894,1283.9866,1.8144163,908.81195,8.5961,2690854,231.20062,10.0,1241.3293,-1,50,,542,809.52423,125.16,0.07182892,0.0014365783,13.525616,-1.100647,10.0,1919.7902,0.03628833,[-1.695  1.969 -2.312 -1.891 -2.52 ],2959231.5,1.4245272,431.80515,27100,14753.579153060913,0.028490543
44.209454,1498.4512,1279.3505993515146,True,1190.1499,0.044551585,1.266146,1085.3087,0.41703558,912.18835,2.2275794,2697302,258.6297,10.0,1279.3506,-1,50,,543,929.6621,128.96,0.43079084,0.008615817,39.489918,-1.095595,10.0,2119.812,0.008340712,[-1.697  1.96  -2.31  -1.898 -2.52 ],1329138.9,1.152314,349.6885,27150,14790.211198568344,0.023046277
39.26752,1365.171,1255.9372796746648,True,1160.2225,0.06258613,1.2928727,949.6573,0.57131827,890.5045,3.1293066,2703633,244.0867,10.0,1255.9373,-1,50,,544,949.6046,126.62,0.20643649,0.0041287295,38.67357,-1.0930187,10.0,2109.8271,0.011426364,[-1.694  1.961 -2.309 -1.902 -2.515],1200453.1,1.0928106,306.33267,27200,14826.658361911774,0.021856211
22.656624,1535.5757,1259.9356135835299,True,1220.2172,0.101028495,2.1677291,979.7013,1.2895232,882.38586,5.051425,2709984,232.50627,10.0,1259.9355,-1,50,,545,959.567,127.02,0.06361635,0.001272327,23.065613,-1.102478,10.0,2179.7842,0.025790464,[-1.692  1.964 -2.308 -1.902 -2.512],1755447.2,1.1738178,300.36862,27250,14863.951009273529,0.023476355
24.6489,1523.367,1277.9201933867375,True,1450.268,0.13088007,1.9454002,943.6123,1.2571328,862.25885,6.5440035,2716425,302.74194,10.0,1277.9203,-1,50,,546,949.55457,128.82,0.08880004,0.0017760008,25.701653,-1.1048144,10.0,2399.8225,0.025142659,[-1.69   1.972 -2.309 -1.898 -2.521],1566644.2,1.2396,328.36563,27300,14894.39393544197,0.024791997
15.415686,1885.261,1314.351525619923,True,1360.2327,0.20904504,3.445236,1139.4607,2.0004191,912.5486,10.452252,2723048,299.13284,10.0,1314.3516,-1,50,,547,959.5774,132.46,0.059418753,0.001188375,14.5127945,-1.1093148,10.0,2319.81,0.04000838,[-1.686  1.976 -2.308 -1.905 -2.524],4498084.0,1.3355583,354.7741,27350,14927.425625801086,0.026711158
29.510366,1586.0564,1263.741600397659,True,960.1339,0.09769542,1.922417,1117.8068,1.0626705,926.0242,4.884771,2729418,201.74196,10.0,1263.7416,-1,50,,548,989.6792,127.4,0.246646,0.00493292,26.008924,-1.1148511,10.0,1949.8131,0.021253409,[-1.676  1.976 -2.306 -1.91  -2.528],1773608.5,1.2753191,274.0624,27400,14953.639011383057,0.025506383
41.680145,1460.5919,1328.926812833396,True,1880.2661,0.05327194,1.2020574,917.5284,0.4958441,833.60443,2.663597,2736114,329.39258,10.0,1328.9269,-1,50,,549,979.47955,133.92,0.18919796,0.003783959,41.595352,-1.11537,10.0,2859.7456,0.009916883,[-1.672  1.98  -2.307 -1.91  -2.534],1350488.5,1.1098176,349.44727,27450,14976.527632951736,0.022196352
33.397,1527.9937,1325.7575048246429,True,920.3375,0.09325479,1.550396,1116.1117,0.7982072,994.96826,4.6627398,2742794,215.60493,10.0,1325.7574,-1,50,,550,989.47546,133.6,0.17634502,0.0035269004,32.249825,-1.1226059,10.0,1909.813,0.015964145,[-1.667  1.975 -2.304 -1.916 -2.534],1498317.2,1.1320772,336.28204,27500,15000.338620185852,0.022641541
35.27887,1568.0392,1332.763005711727,True,2419.9268,0.07714616,1.5126038,1031.2637,0.75661707,896.31757,3.857308,2749509,336.90128,10.0,1332.763,-1,50,,551,99.8925,134.3,0.074018285,0.0014803656,33.055584,-1.1281872,10.0,2519.8193,0.015132341,[-1.673  1.975 -2.306 -1.912 -2.542],901811.3,1.1712857,1232.8706,27550,15031.79140496254,0.023425713
2.3789737,5093.4097,1290.1616919690591,True,1440.4023,2.5076902,37.77953,2538.5493,19.338884,874.501,125.384514,2756011,268.64053,10.0,1290.1617,-1,50,,552,959.4155,130.04,0.0026736807,5.3473614e-05,1.3234681,-1.1371624,10.0,2399.8179,0.38677767,[-1.67   1.968 -2.304 -1.922 -2.547],33108762.0,4.322419,330.7462,27600,15066.441049575806,0.08644839
27.538055,1477.9426,1333.9801757520931,True,1390.1768,0.1508233,1.3892262,1002.3148,1.0140686,930.4455,7.541165,2762732,268.69022,10.0,1333.9801,-1,50,,553,939.63135,134.42,0.3217796,0.006435592,35.99126,-1.1383656,10.0,2329.808,0.020281373,[-1.675  1.954 -2.299 -1.927 -2.556],1296331.1,1.1228204,394.34882,27650,15102.973813056946,0.022456408
29.37977,1496.492,1263.3658781088818,True,1300.2614,0.10760566,1.6174971,996.4807,1.0194471,870.21625,5.380283,2769100,249.7218,10.0,1263.366,-1,50,,554,969.5897,127.36,0.18479829,0.0036959655,30.911957,-1.1381359,10.0,2269.851,0.020388942,[-1.682  1.958 -2.3   -1.916 -2.557],1514837.9,1.2168645,293.77615,27700,15137.595939397812,0.02433729
48.016315,1305.5302,1256.7692014050783,True,1050.262,0.031328525,1.0483274,950.87976,0.2104463,910.38995,1.5664264,2775435,212.79785,10.0,1256.7692,-1,50,,555,949.56,126.7,0.6773852,0.013547704,47.695023,-1.1371285,10.0,1999.822,0.004208926,[-1.676  1.957 -2.307 -1.925 -2.557],1051031.8,1.0353768,307.2092,27750,15172.400092601776,0.020707536
40.89094,1429.2251,1330.1689290553663,True,1430.1437,0.0530439,1.2101895,981.50525,0.5171071,923.1825,2.652195,2782137,302.5471,10.0,1330.169,-1,50,,556,919.59216,134.04,0.27440983,0.0054881964,41.315845,-1.1368985,10.0,2349.7358,0.010342142,[-1.674  1.956 -2.317 -1.922 -2.556],1143423.4,1.0956126,410.57675,27800,15211.329745531082,0.02191225
42.883156,1430.8402,1335.5688036011832,True,2500.2637,0.05123104,1.1651222,782.131,0.45418945,734.58307,2.561552,2788866,414.9794,10.0,1335.5687,-1,50,,557,969.53015,134.58,0.4456929,0.008913858,42.913956,-1.1374345,10.0,3469.794,0.009083789,[-1.667  1.951 -2.308 -1.927 -2.556],1278430.6,1.1149026,366.03867,27850,15249.80692410469,0.02229805
39.266243,1484.976,1333.9669482299641,True,1500.1368,0.06034386,1.3346002,988.77673,0.5934613,904.44995,3.017193,2795587,308.54553,10.0,1333.9669,-1,50,,558,979.6813,134.42,0.19426322,0.0038852643,37.4644,-1.1364702,10.0,2479.818,0.011869226,[-1.67   1.955 -2.308 -1.919 -2.556],1392658.9,1.1350799,354.2857,27900,15284.893520116806,0.022701597
48.424946,1365.2053,1347.1650249061727,True,1490.2441,0.033355545,1.0278046,938.5477,0.18388051,926.31793,1.6677773,2802374,344.04556,10.0,1347.165,-1,50,,559,939.5171,135.74,0.65909827,0.013181965,48.647377,-1.1340986,10.0,2429.7612,0.00367761,[-1.674  1.953 -2.306 -1.916 -2.555],1060194.6,1.0195801,407.64792,27950,15324.504831075668,0.0203916
48.035828,1366.5018,1288.1569783901266,True,1820.1156,0.032054316,1.0877858,864.3356,0.2149484,806.6795,1.6027158,2808866,342.40112,10.0,1288.1569,-1,50,,560,959.6952,129.84,0.5035151,0.0100703025,45.96493,-1.1437987,10.0,2779.8108,0.004298968,[-1.672  1.949 -2.303 -1.913 -2.553],1203387.1,1.0629854,328.4618,28000,15361.621299982071,0.02125971
32.424015,1560.0939,1263.963382824166,True,1340.1987,0.08250738,1.700229,1040.6912,0.9194536,865.62646,4.125369,2815237,273.30783,10.0,1263.9634,-1,50,,561,959.60065,127.42,0.18071415,0.003614283,29.407803,-1.1356854,10.0,2299.7993,0.018389074,[-1.669  1.946 -2.305 -1.917 -2.563],1696103.0,1.2488301,304.36273,28050,15399.478174448013,0.024976602
