Weights,ESSClassic,StdIW,EpRewMean,ReturnStepMax,VarianceInit,MeanIW,TimestepsSoFar,EpisodesSoFar,MinIW,InitialReturnMax,TimeElapsed,InitialReturnMin,Iteration,ReturnStepMaxmin,MeanEntropy,StdIWNorm,OptimizationReturnMean,OptimizationReturnMin,OptimizationReturnMax,MaxIWNorm,ESSRenyi,EmpiricalD2,MinIWNorm,MaxIW,ReturnMeanIW,Bound,InitialReturnMean,EpThisIter,MeanIWNorm,J_sample_variance,InitialBound,LearnableVariance,EpLenMean,InitialReturnStd
[-1.688  2.197 -2.541 -2.056 -2.537],2.6011806,13.63437,1459.1641844388514,10.0,-1,3.1940122,1917141,16050,0.0058528744,2299.8335,1781.6599810123444,1109.5847,321,10.0,-1.0926514,0.27268738,349.57947,,1190.2488,1.929351,6.44292,7.760456,0.00011705748,96.46755,4558.9336,3449.246,1459.1642,50,0.063880235,35336576.0,1060.8213,True,146.94,245.16943
[-1.691  2.204 -2.526 -2.035 -2.512],14.909315,2.2386358,1446.0931936855152,10.0,-1,1.4592053,1924423,16100,0.015744396,2199.6982,1788.5235195159912,969.4437,322,10.0,-1.0926511,0.044772718,476.64944,,1230.2545,0.23376527,13.037531,3.835082,0.0003148879,11.688264,2098.8135,1352.6893,1446.0933,50,0.029184109,3261140.8,1065.0942,True,145.64,278.13614
[-1.694  2.195 -2.523 -2.039 -2.512],34.807877,0.7675609,1398.5332083721598,10.0,-1,1.1618295,1931467,16150,0.12870958,2089.7244,1795.2887206077576,9.980125,323,10.0,-1.0876453,0.015351216,1388.553,,2079.7441,0.07419705,33.226055,1.5048431,0.0025741917,3.7098525,1590.7361,1146.7235,1398.5333,50,0.02323659,1131015.4,1036.5823,True,140.88,309.48123
[-1.698  2.193 -2.519 -2.036 -2.507],1.4721055,59.899956,1424.1069859675151,10.0,-1,10.432784,1938639,16200,0.00028609807,2579.7144,1801.5833983421326,89.90764,324,10.0,-1.1013759,1.197999,1334.1996,,2489.8066,8.506836,0.17462187,286.33298,5.7219613e-06,425.34183,13605.513,6044.7095,1424.1069,50,0.20865564,4526955500.0,977.28735,True,143.44,348.44235
[-1.681  2.2   -2.523 -2.045 -2.52 ],10.837825,2.730805,1350.0907593263516,10.0,-1,1.436575,1945441,16250,0.041177996,1979.7521,1809.179271697998,999.5477,325,10.0,-1.0923026,0.054616097,350.543,,980.20435,0.33172253,12.314344,4.0603056,0.0008235599,16.586126,1980.9236,1289.967,1350.0908,50,0.028731499,3241018.8,1007.1876,True,136.04,191.19577
[-1.69   2.204 -2.522 -2.031 -2.511],44.230312,0.38601622,1417.7170627258113,10.0,-1,1.0687832,1952581,16300,0.44155118,2169.759,1816.5775516033173,379.6541,326,10.0,-1.0941728,0.0077203237,1038.063,,1790.105,0.046406873,43.39545,1.1521945,0.008831023,2.3203437,1497.3922,1093.993,1417.7172,50,0.021375662,389371.12,1041.9036,True,142.8,309.71164
[-1.692  2.202 -2.525 -2.031 -2.513],38.550003,0.60311854,1412.2739487639212,10.0,-1,1.1066545,1959694,16350,0.37297344,2669.8013,1823.6937515735626,579.59845,327,10.0,-1.0973685,0.012062372,832.6755,,2090.203,0.06385125,38.399372,1.3021046,0.0074594687,3.1925626,1560.22,1032.5498,1412.2739,50,0.02213309,822868.8,949.8508,True,142.26,382.54593
[-1.693  2.197 -2.525 -2.029 -2.516],25.918905,1.1817732,1478.3341729342144,10.0,-1,1.2260392,1967137,16400,0.07963179,2649.7183,1831.4997708797455,959.3039,328,10.0,-1.120013,0.02363546,519.0302,,1690.4143,0.09107233,22.324684,2.2396734,0.0015926358,4.5536165,1845.4414,1158.606,1478.3341,50,0.024520783,2256305.5,1019.3894,True,148.86,304.1767
[-1.696  2.191 -2.534 -2.033 -2.539],42.468456,0.47270054,1496.1438667946138,10.0,-1,1.1224769,1974669,16450,0.33623135,2259.7883,1838.8727624416351,779.4473,329,10.0,-1.1095761,0.009454011,716.69666,,1480.3411,0.052954048,40.26759,1.2416934,0.0067246268,2.6477025,1697.2173,1261.0676,1496.1439,50,0.022449538,1123599.6,1104.737,True,150.64,313.99045
[-1.699  2.196 -2.536 -2.028 -2.529],41.944122,0.4806302,1401.108976758416,10.0,-1,1.0967052,1981726,16500,0.48052487,2189.8372,1846.4480748176575,949.41943,330,10.0,-1.1027213,0.009612603,451.68954,,1240.4177,0.053501263,40.720997,1.2278677,0.009610497,2.6750631,1540.257,1119.9678,1401.109,50,0.021934101,1232846.8,1021.818,True,141.14,251.80016
[-1.7    2.193 -2.539 -2.032 -2.522],43.46872,0.41160902,1365.2833193994586,10.0,-1,1.0618773,1988604,16550,0.5174255,2429.7866,1854.1732549667358,759.3735,331,10.0,-1.0948442,0.00823218,605.9098,,1670.4131,0.044067953,43.668938,1.1449786,0.010348509,2.2033978,1465.4182,1015.0918,1365.2833,50,0.021237543,876647.8,944.4318,True,137.56,289.8623
[-1.697  2.193 -2.536 -2.034 -2.514],12.188827,2.4426117,1372.7035929035276,10.0,-1,1.3868365,1995519,16600,0.14685735,2299.5576,1860.9949107170105,99.88776,332,10.0,-1.0850219,0.04885223,1272.8159,,2199.67,0.29300377,19.076294,2.6210542,0.002937147,14.650189,1809.8833,1165.0566,1372.7036,50,0.027736729,7713190.5,974.40845,True,138.3,361.13525
[-1.697  2.2   -2.539 -2.023 -2.504],9.551106,2.7935166,1449.0844944376613,10.0,-1,1.357453,2002816,16650,0.07898013,2179.7854,1868.7748928070068,89.91075,333,10.0,-1.0847124,0.05587033,1359.1737,,2089.8748,0.37912598,16.249275,3.0770602,0.0015796026,18.956299,1798.1614,1135.8802,1449.0845,50,0.027149063,8117263.0,1071.5347,True,145.94,363.8513
[-1.696  2.207 -2.54  -2.015 -2.504],6.598619,6.277624,1267.6427702357737,10.0,-1,2.4477668,2009206,16700,0.003957957,2059.6396,1874.8166959285736,89.90877,334,10.0,-1.0846698,0.12555249,1177.734,,1969.7308,0.684857,3.8774204,12.895171,7.915914e-05,34.24285,3432.7478,2151.6997,1267.6428,50,0.048955336,87177690.0,910.9028,True,127.8,390.90692
[-1.691  2.217 -2.542 -2.007 -2.504],36.561947,0.648135,1251.2149333626744,10.0,-1,1.0690845,2015514,16750,0.2723235,2319.6948,1880.707308292389,89.90875,335,10.0,-1.0809972,0.012962698,1161.3062,,2229.7861,0.08740795,38.765137,1.2898188,0.00544647,4.3703976,1357.0818,900.7761,1251.215,50,0.021381687,672617.9,849.4319,True,126.16,425.88983
[-1.689  2.214 -2.544 -2.012 -2.5  ],35.523727,0.69207764,1410.8395074284915,10.0,-1,1.0841409,2022620,16800,0.3136819,2499.3293,1886.5926868915558,,336,10.0,-1.0853124,0.013841554,1410.8395,,2499.3293,0.06559627,35.160736,1.4220407,0.006273638,3.2798133,1566.8154,1050.5891,1410.8395,50,0.021682817,1745545.1,977.94293,True,142.12,374.38525
[-1.686  2.217 -2.541 -2.009 -2.504],2.2571876,15.000964,1307.2465317760884,10.0,-1,3.2617373,2029208,16850,0.00051995064,1979.7958,1892.3882322311401,,337,10.0,-1.1208631,0.30001926,1307.2466,,1979.7958,2.1164925,1.0768423,46.432053,1.0399012e-05,105.82462,4734.2144,2397.5842,1307.2466,50,0.06523474,522666460.0,964.33594,True,131.76,387.99228
[-1.692  2.202 -2.537 -2.014 -2.54 ],23.899237,1.1996814,1392.0567493945357,10.0,-1,1.1479725,2036220,16900,0.118552364,2529.8267,1899.5209715366364,379.63336,338,10.0,-1.1225597,0.023993626,1012.42334,,2150.1934,0.1402778,24.07126,2.0771658,0.0023710472,7.0138903,1735.299,1103.779,1392.0569,50,0.022959447,4900828.5,953.8778,True,140.24,384.92487
[-1.696  2.198 -2.541 -2.018 -2.542],24.124691,1.5601596,1423.906151377059,10.0,-1,1.5064586,2043391,16950,0.059353027,2059.7495,1905.967277288437,579.5635,339,10.0,-1.1201173,0.031203192,844.34265,,1480.186,0.1379904,16.545078,3.0220468,0.0011870605,6.89952,2155.3271,1535.136,1423.9061,50,0.03012917,2915682.0,1067.1471,True,143.42,278.51907
[-1.701  2.193 -2.54  -2.021 -2.539],23.72604,1.2459334,1423.1025983107884,10.0,-1,1.1839811,2050558,17000,0.2388236,2969.7522,1912.4133052825928,379.6521,340,10.0,-1.1250142,0.02491867,1043.4506,,2590.1,0.15235373,29.52028,1.6937509,0.0047764718,7.6176867,1645.0995,975.6688,1423.1027,50,0.02367962,1570393.6,908.7264,True,143.34,380.81403
[-1.695  2.191 -2.547 -2.026 -2.544],46.494995,0.28263572,1387.9117503081136,10.0,-1,1.0294044,2057549,17050,0.5475365,2349.747,1919.5468876361847,99.889946,341,10.0,-1.1229715,0.0056527145,1288.0219,,2249.8572,0.034737457,45.836735,1.0908282,0.010950729,1.7368729,1440.5438,1015.47437,1387.9117,50,0.020588089,352184.12,980.9236,True,139.82,353.8847
[-1.696  2.19  -2.544 -2.026 -2.542],15.145336,2.3698752,1375.29468517479,10.0,-1,1.5621924,2064477,17100,0.027197441,2139.7808,1926.6868751049042,949.2486,342,10.0,-1.1461217,0.0473975,426.04608,,1190.5322,0.26725197,16.342293,3.0595462,0.0005439488,13.362598,2064.948,1416.6743,1375.2947,50,0.031243846,2851260.8,1004.6738,True,138.56,238.16142
[-1.693  2.179 -2.529 -2.03  -2.565],40.891003,0.532789,1476.1482661601342,10.0,-1,1.1288438,2071909,17150,0.22728166,2809.7954,1933.489304304123,959.4283,343,10.0,-1.1535643,0.010655779,516.72003,,1850.3672,0.052637383,40.209274,1.2434943,0.004545633,2.6318693,1649.1895,1106.4927,1476.1483,50,0.022576876,1440148.5,989.47736,True,148.64,341.78033
[-1.693  2.175 -2.527 -2.034 -2.573],46.721397,0.27651376,1353.3549116456225,10.0,-1,1.0438308,2078727,17200,0.5271114,2189.7769,1939.9940838813782,1069.6436,344,10.0,-1.1552167,0.0055302754,283.71136,,1120.1333,0.036160644,46.419697,1.077129,0.010542228,1.8080322,1396.3376,1002.702,1353.355,50,0.020876613,1310505.2,974.0744,True,136.36,208.45119
[-1.694  2.173 -2.532 -2.038 -2.574],30.67528,1.0101542,1392.5657083557483,10.0,-1,1.272698,2085741,17250,0.11825342,2079.785,1946.4095163345337,1099.6357,345,10.0,-1.1644417,0.020203084,292.92996,,980.1492,0.112771906,28.752054,1.7390062,0.0023650683,5.6385956,1748.1008,1273.0615,1392.5658,50,0.025453962,2134115.0,1032.3364,True,140.28,233.02214
[-1.687  2.17  -2.53  -2.046 -2.583],1.6538244,11.451811,1385.5584010906432,10.0,-1,2.118058,2092720,17300,0.0080766585,2139.7466,1952.9373044967651,,346,10.0,-1.1519767,0.22903621,1385.5585,,2139.7466,1.6433903,1.4838992,33.69501,0.00016153317,82.16952,4003.2065,1851.8828,1385.5585,50,0.04236116,552838800.0,1014.94336,True,139.58,329.66754
[-1.672  2.167 -2.528 -2.062 -2.571],48.123535,0.20895928,1383.572564479064,10.0,-1,1.058205,2099689,17350,0.57789665,2379.815,1960.3560149669647,99.898575,347,10.0,-1.147522,0.0041791853,1283.674,,2279.9163,0.028980605,47.21439,1.0589992,0.011557933,1.4490303,1455.5619,1031.3805,1383.5725,50,0.021164097,232063.22,971.37646,True,139.38,354.90314
[-1.672  2.166 -2.523 -2.06  -2.566],1.465801,34.880013,1360.9782622883067,10.0,-1,6.061641,2106545,17400,0.0013836415,1999.8326,1967.159476518631,1069.5698,348,10.0,-1.1449008,0.69760025,291.40845,,930.2628,4.9868426,0.4178399,119.663055,2.767283e-05,249.34213,7484.8057,3695.7207,1360.9783,50,0.12123282,74683800.0,1014.5971,True,137.12,197.40181
[-1.691  2.17  -2.524 -2.04  -2.564],49.8031,0.0631439,1433.1585865815598,10.0,-1,1.0042179,2113762,17450,0.89133894,2059.8672,1973.7757821083069,979.4094,349,10.0,-1.1429311,0.001262878,453.74915,,1080.4578,0.02322111,49.722862,1.0055736,0.017826779,1.1610556,1437.944,1080.1716,1433.1586,50,0.020084355,1054465.5,1076.3793,True,144.34,253.60501
[-1.693  2.171 -2.527 -2.04  -2.562],29.654991,1.0493312,1456.1540127965736,10.0,-1,1.2668717,2121094,17500,0.18564096,2949.817,1980.101951599121,1059.5354,350,10.0,-1.1021899,0.020986624,396.61862,,1890.2815,0.10041381,24.380785,2.0507953,0.0037128192,5.0206904,1919.8335,1188.1609,1456.154,50,0.025337432,3696422.2,945.23065,True,146.64,376.36316
[-1.686  2.164 -2.533 -2.042 -2.521],48.67634,0.17006367,1371.9681804453894,10.0,-1,1.0312959,2128005,17550,0.7531524,2169.789,1986.4802596569061,1039.5562,351,10.0,-1.0982814,0.0034012736,332.41202,,1130.2329,0.031342752,48.46099,1.0317577,0.015063047,1.5671377,1404.4897,1022.75037,1371.9681,50,0.020625915,1233665.5,996.14966,True,138.22,248.10585
[-1.684  2.162 -2.529 -2.044 -2.517],40.94379,0.48777583,1353.5542317588197,10.0,-1,1.0371493,2134824,17600,0.37667817,2079.8296,1992.694747209549,1079.5194,352,10.0,-1.0982666,0.009755517,274.03482,,1000.3102,0.054088563,42.34348,1.1808194,0.0075335633,2.7044282,1412.6313,1021.17786,1353.5542,50,0.020742986,1355316.4,993.31714,True,136.38,229.40225
[-1.683  2.165 -2.531 -2.042 -2.517],42.29414,0.49076894,1378.369410577405,10.0,-1,1.1497582,2141767,17650,0.05397231,2629.7544,1998.8583343029022,1049.6714,353,10.0,-1.0983843,0.009815379,328.69806,,1580.083,0.04841348,38.168453,1.3099823,0.0010794462,2.420674,1566.0792,1044.7543,1378.3695,50,0.022995163,1586584.2,922.88257,True,138.86,282.98666
[-1.683  2.162 -2.541 -2.052 -2.517],39.742756,0.5242654,1399.9712990126147,10.0,-1,1.0319641,2148818,17700,0.2564303,2049.793,2005.740775346756,1009.555,354,10.0,-1.09337,0.010485308,390.4163,,1040.238,0.06032057,40.451126,1.2360595,0.0051286058,3.0160286,1497.0168,1102.2958,1399.9714,50,0.020639282,1335544.0,1044.9366,True,141.02,226.54636
[-1.686  2.166 -2.542 -2.044 -2.512],41.585197,0.47476667,1443.573472405396,10.0,-1,1.0554261,2156087,17750,0.30873755,2459.8545,2013.1041185855865,1039.3403,355,10.0,-1.0932443,0.009495334,404.23312,,1420.5142,0.046719603,43.417053,1.1516212,0.0061747506,2.3359802,1521.7943,1064.5747,1443.5735,50,0.021108525,1365756.6,1017.51416,True,145.38,314.45612
[-1.692  2.169 -2.568 -2.042 -2.512],40.97593,0.52253354,1352.5707187080181,10.0,-1,1.1134667,2162901,17800,0.35728738,1999.8513,2019.379578590393,1069.5994,356,10.0,-1.0769045,0.0104506705,282.97134,,930.25195,0.05106906,39.66101,1.260684,0.0071457475,2.553453,1528.2479,1139.3269,1352.5708,50,0.022269333,1556741.2,1006.1863,True,136.28,190.10571
[-1.696  2.173 -2.57  -2.036 -2.496],3.295936,14.011467,1365.9654375804187,10.0,-1,3.722165,2169782,17850,0.0013301042,1909.8335,2024.6729073524475,1069.4902,357,10.0,-1.0874636,0.28022933,296.4752,,840.34326,1.4593801,0.8125656,61.533493,2.6602083e-05,72.96901,5148.742,2553.894,1365.9653,50,0.0744433,35426924.0,1035.1726,True,137.62,189.05743
[-1.704  2.16  -2.571 -2.043 -2.506],40.718872,0.56815904,1435.5824648240168,10.0,-1,1.1900566,2177011,17900,0.43150285,2139.7798,2031.3971440792084,1069.6243,358,10.0,-1.0724534,0.011363181,365.9582,,1070.1555,0.06597437,38.769344,1.2896788,0.008630057,3.2987185,1707.2949,1286.4031,1435.5825,50,0.023801133,1845483.2,1064.9617,True,144.58,257.75394
[-1.708  2.163 -2.568 -2.036 -2.491],44.719685,0.3533527,1415.5781527320883,10.0,-1,1.0283185,2184140,17950,0.49918282,2309.8083,2037.8921990394592,1089.638,359,10.0,-1.0633122,0.007067053,325.94022,,1220.1704,0.04799866,45.3154,1.1033777,0.009983656,2.399933,1469.7043,1049.4631,1415.5781,50,0.02056637,1430876.5,1015.5077,True,142.58,295.96292
[-1.707  2.16  -2.573 -2.041 -2.482],49.36588,0.1139302,1383.7613491599564,10.0,-1,1.0052315,2191110,18000,0.7815912,2409.8477,2044.3482525348663,969.5349,360,10.0,-1.0577817,0.0022786038,414.2264,,1440.3127,0.026674869,49.386047,1.0124317,0.015631823,1.3337435,1396.9365,976.95215,1383.7614,50,0.02010463,1076744.9,966.3635,True,139.4,307.06396
[-1.708  2.161 -2.575 -2.041 -2.477],34.047974,0.81653804,1414.3745541740182,10.0,-1,1.1929276,2198233,18050,0.14871316,2849.8423,2050.3406615257263,1029.5343,361,10.0,-1.0616279,0.01633076,384.84024,,1820.308,0.07260248,31.460096,1.5893149,0.0029742632,3.630124,1724.2883,1102.0076,1414.3745,50,0.023858553,2249072.5,920.76733,True,142.46,338.55402
[-1.711  2.156 -2.574 -2.044 -2.481],27.17817,1.1102302,1344.1768935946834,10.0,-1,1.2115684,2205005,18100,0.19646353,2509.8157,2057.300009727478,1069.5383,362,10.0,-1.0609095,0.022204604,274.63855,,1440.2773,0.1291385,28.298906,1.7668527,0.0039292704,6.456925,1619.0677,1041.2344,1344.1769,50,0.024231367,1859260.5,909.46405,True,135.44,239.53181
[-1.712  2.149 -2.574 -2.051 -2.48 ],8.701345,3.335162,1374.9843764608784,10.0,-1,1.5308834,2211931,18150,0.062116403,2269.81,2063.666308403015,1049.5635,363,10.0,-1.0631106,0.06670324,325.42087,,1220.2466,0.32519463,7.881788,6.3437386,0.0012423281,16.259731,2339.864,1349.6643,1374.9844,50,0.03061767,9102301.0,981.84174,True,138.52,262.64008
[-1.722  2.146 -2.574 -2.047 -2.482],45.728508,0.32031798,1415.3873009189242,10.0,-1,1.0480567,2219059,18200,0.45850384,3229.836,2070.4376130104065,1039.6736,364,10.0,-1.0652475,0.0064063594,375.7137,,2190.1624,0.044804864,45.946434,1.0882237,0.009170077,2.2402432,1477.9609,894.3812,1415.3873,50,0.020961132,1374745.8,855.9633,True,142.56,379.70325
[-1.723  2.15  -2.574 -2.043 -2.484],46.845417,0.27630413,1391.1729448950014,10.0,-1,1.064756,2226066,18250,0.54273003,3049.8052,2076.679283618927,1009.5852,365,10.0,-1.063763,0.005526082,381.58777,,2040.22,0.0358876,45.60634,1.0963389,0.0108546,1.7943801,1470.2969,917.195,1391.173,50,0.021295121,1300677.4,862.9312,True,140.14,341.06122
[-1.725  2.153 -2.574 -2.038 -2.483],32.155453,0.88258904,1283.352338743891,10.0,-1,1.1847675,2232534,18300,0.15857172,2019.8503,2083.803914308548,1039.5247,366,10.0,-1.0769055,0.017651781,243.8277,,980.3257,0.09451229,33.90242,1.474821,0.0031714344,4.7256145,1565.8331,1140.9696,1283.3524,50,0.023695348,1837600.1,933.50397,True,129.36,192.63239
[-1.73   2.154 -2.571 -2.031 -2.496],30.76919,0.94548434,1434.970583800051,10.0,-1,1.1959516,2239760,18350,0.18705252,2659.8108,2089.4412796497345,999.573,367,10.0,-1.0764621,0.018909687,435.39758,,1660.2378,0.10060385,30.346949,1.6476121,0.0037410504,5.0301924,1726.4402,1135.098,1434.9706,50,0.023919031,2058353.2,974.2777,True,144.52,334.21713
[-1.723  2.153 -2.568 -2.035 -2.495],44.52007,0.37688348,1420.978763187337,10.0,-1,1.0742301,2246916,18400,0.63060683,2669.7988,2095.5027725696564,1059.5527,368,10.0,-1.0731211,0.0075376695,361.42596,,1610.2461,0.054146715,44.56062,1.122067,0.012612136,2.7073357,1513.2281,1023.39453,1420.9788,50,0.021484599,1423631.0,958.556,True,143.12,324.61108
[-1.726  2.155 -2.568 -2.029 -2.492],12.9316845,2.9297767,1315.7517281444398,10.0,-1,1.7304564,2253546,18450,0.019156797,1959.8396,2102.536664247513,1029.3545,369,10.0,-1.0656587,0.05859553,286.39722,,930.4851,0.3491788,10.544081,4.7419972,0.00038313592,17.45894,2223.8296,1484.6299,1315.7517,50,0.034609128,3706996.5,976.29755,True,132.6,206.37392
[-1.726  2.143 -2.546 -2.029 -2.485],44.21638,0.39182147,1417.160986456234,10.0,-1,1.0833782,2260683,18500,0.6084353,2899.796,2109.3977048397064,1019.52985,370,10.0,-1.0534847,0.007836429,397.63116,,1880.2661,0.061618898,43.046513,1.1615343,0.012168705,3.080945,1550.2458,1008.9383,1417.1609,50,0.021667564,1464391.1,914.9015,True,142.74,346.24213
[-1.728  2.146 -2.546 -2.023 -2.472],38.22107,0.637318,1454.5811624095754,10.0,-1,1.1480337,2268007,18550,0.2902817,2359.8489,2116.3933062553406,99.88777,371,10.0,-1.0593448,0.01274636,1354.6932,,2259.9612,0.067795455,39.20931,1.2752074,0.005805634,3.389773,1614.937,1153.3695,1454.5813,50,0.022960672,691938.4,1045.8434,True,146.48,398.91986
[-1.73   2.151 -2.548 -2.016 -2.478],45.263912,0.3534873,1291.9114920500142,10.0,-1,1.0927986,2274518,18600,0.5230093,2009.79,2123.2035331726074,969.38275,372,10.0,-1.080732,0.007069746,322.52878,,1040.4072,0.043685697,44.20012,1.1312187,0.010460186,2.184285,1417.4972,1047.2561,1291.9115,50,0.021855973,1258371.9,943.80566,True,130.22,237.19048
[-1.728  2.149 -2.537 -2.014 -2.5  ],18.130932,1.956686,1401.961329480702,10.0,-1,1.4758645,2281579,18650,0.027054256,2739.7922,2130.4695839881897,1019.41797,373,10.0,-1.0736037,0.039133716,382.54333,,1720.3743,0.22480525,17.78003,2.8121438,0.0005410851,11.240263,2085.9746,1290.1873,1401.9614,50,0.029517287,3577113.8,927.4155,True,141.22,312.83914
[-1.719  2.146 -2.539 -2.027 -2.493],29.347618,1.0779916,1369.156732294045,10.0,-1,1.2850403,2288476,18700,0.16631258,2319.8293,2137.6195702552795,999.39026,374,10.0,-1.044796,0.02155983,369.7665,,1320.4391,0.10113737,26.753046,1.8689461,0.0033262514,5.0568686,1868.7194,1319.4125,1369.1567,50,0.025700808,2649012.2,967.3505,True,137.94,304.84247
[-1.723  2.143 -2.542 -2.027 -2.464],1.576805,42.65043,1327.16729903287,10.0,-1,7.696367,2295163,18750,0.0015549744,1849.8569,2145.3138525485992,1019.68823,375,10.0,-1.0462084,0.85300857,307.47906,,830.1687,6.032512,0.32830596,152.29697,3.1099487e-05,301.6256,8505.285,4551.215,1327.1674,50,0.15392731,69138840.0,1006.76263,True,133.74,192.83833
[-1.735  2.131 -2.541 -2.031 -2.465],46.30325,0.29154837,1300.764413403197,10.0,-1,1.0318255,2301718,18800,0.5142387,2199.8052,2151.4615013599396,999.51074,376,10.0,-1.0455333,0.0058309673,301.25366,,1200.2944,0.03640451,46.112278,1.0843099,0.010284774,1.8202255,1344.7983,948.0441,1300.7644,50,0.02063651,1166189.9,919.74695,True,131.1,246.14484
[-1.739  2.135 -2.542 -2.027 -2.464],29.342922,1.0594633,1442.7788581258155,10.0,-1,1.2627088,2308983,18850,0.16007565,3009.6938,2157.6696269512177,1019.64935,377,10.0,-1.0547026,0.021189267,423.1295,,1990.0444,0.1128337,26.847818,1.8623487,0.0032015129,5.641685,1956.262,1244.8625,1442.7788,50,0.025254175,3561465.8,921.4847,True,145.3,400.88474
[-1.74   2.143 -2.542 -2.018 -2.474],42.158714,0.45869267,1354.9436869640701,10.0,-1,1.0635843,2315809,18900,0.42864427,2619.829,2164.5775067806244,1009.42004,378,10.0,-1.0636609,0.009173852,345.52368,,1610.409,0.04647409,41.168392,1.214524,0.008572885,2.3237047,1494.6403,994.56354,1354.9437,50,0.021271687,1553102.0,901.176,True,136.52,357.35516
[-1.741  2.14  -2.542 -2.021 -2.483],48.346703,0.18723552,1349.9581983179407,10.0,-1,1.0125055,2322610,18950,0.7114409,2989.7598,2171.487539291382,1039.6206,379,10.0,-1.0554237,0.0037447102,310.3376,,1950.1392,0.03265708,48.439983,1.0322051,0.014228818,1.632854,1374.0486,847.9345,1349.9581,50,0.020250114,1308188.9,832.1167,True,136.02,349.5254
[-1.745  2.147 -2.537 -2.024 -2.474],46.93882,0.2613436,1347.758588834169,10.0,-1,1.0233717,2329400,19000,0.6103984,2059.791,2178.7469487190247,1029.4388,380,10.0,-1.0573695,0.0052268724,318.31976,,1030.3522,0.04236824,47.084324,1.0619246,0.012207968,2.118412,1378.2734,1010.6268,1347.7585,50,0.020467434,1196955.0,990.9923,True,135.8,243.169
[-1.745  2.149 -2.538 -2.03  -2.476],40.626266,0.55088145,1352.1631330442094,10.0,-1,1.1468467,2336212,19050,0.32695806,2269.8354,2184.938821077347,1019.6248,381,10.0,-1.0678097,0.011017629,332.53833,,1250.2107,0.058369745,39.950966,1.2515342,0.006539161,2.9184873,1538.3641,1098.5427,1352.1631,50,0.02293693,1532349.2,959.0162,True,136.24,252.50566
