EpThisIter,EpRewMean,StdIWNorm,InitialReturnStd,MeanIWNorm,ESSClassic,ReturnStepMax,MinIW,Weights,InitialReturnMean,StdIW,ESSRenyi,TimeElapsed,LearnableVariance,ReturnStepMaxmin,EmpiricalD2,J_sample_variance,VarianceInit,OptimizationReturnMin,EpLenMean,MinIWNorm,OptimizationReturnMax,InitialReturnMin,MaxIW,InitialReturnMax,TimestepsSoFar,EpisodesSoFar,MaxIWNorm,MeanEntropy,ReturnMeanIW,OptimizationReturnMean,InitialBound,Iteration,MeanIW,Bound
50,4129.833153737028,0.03721166,1038.7246,0.028986098,18.881592,10.0,0.02104385,[-0.152  1.156 -2.483 -2.237 -0.89 ],4129.8335,1.860583,10.978624,13042.463474750519,True,10.0,4.5543046,74824720.0,-1,,413.7,0.00042087698,4579.847,419.638,9.364631,4999.4854,2485724,9650,0.1872926,0.5268321,6616.083,3710.195,3263.8967,193,1.4493048,4768.1045
50,4417.133309800223,0.53724706,1033.7219,0.10527233,1.8487899,10.0,7.107913e-05,[-0.131  1.19  -2.509 -2.256 -0.892],4417.1333,26.862354,0.36115518,13150.31697845459,True,10.0,138.44464,17798940000.0,-1,,442.22,1.4215825e-06,4989.447,9.980715,185.8125,4999.4277,2507835,9700,3.71625,0.46184236,24579.959,4407.1523,3551.207,194,5.2636166,14391.254
50,4523.805328871762,0.049938526,829.86694,0.027401347,11.570193,10.0,0.022031032,[-0.125  1.111 -2.539 -2.235 -0.957],4523.8057,2.4969265,11.830739,13262.592974185944,True,10.0,4.226279,135790350.0,-1,,452.94,0.0004406206,4979.4526,19.967463,13.565873,4999.42,2530482,9750,0.27131745,0.4342565,6014.258,4503.838,3657.88,195,1.3700675,4234.0967
50,4080.986674553661,0.023947965,1048.3759,0.025196157,26.269108,10.0,0.06109545,[-0.145  1.117 -2.533 -2.234 -0.985],4080.9866,1.1973983,21.299911,13335.484612226486,True,10.0,2.3474276,36913396.0,-1,,408.82,0.001221909,4999.5693,,5.736575,4999.5693,2550923,9800,0.1147315,0.43289202,5395.869,4080.9866,3215.0356,196,1.2598078,4069.1187
50,4078.3649783546866,0.6605699,811.1887,0.15732086,2.6837695,10.0,0.0001886612,[-0.14   1.109 -2.551 -2.282 -0.986],4078.3652,33.0285,0.357229,13400.068903684616,True,10.0,139.96625,2848953000.0,-1,,408.62,3.7732239e-06,2480.0332,2519.4937,213.54076,4999.527,2571354,9850,4.270815,0.37441936,28139.85,1558.8715,3212.4216,197,7.8660445,17895.104
50,3693.3408013419535,0.27929905,969.01685,0.06979926,2.9391553,10.0,0.004843412,[-0.165  1.089 -2.529 -2.213 -1.045],3693.3408,13.9649515,0.9214966,13464.453423500061,True,10.0,54.25956,4336395000.0,-1,,370.28,9.6868236e-05,4979.661,19.96664,96.23824,4999.628,2589868,9900,1.9247649,0.36322,15215.325,3673.3743,2827.3796,198,3.4899638,8836.5625
50,3304.80628076546,1.0101873,937.47394,0.15800306,1.1939895,10.0,0.0004405525,[-0.179  1.032 -2.541 -2.256 -1.056],3304.8062,50.50936,0.0875622,13532.53952407837,True,10.0,571.02264,26716582000.0,-1,,331.4,8.81105e-06,3190.1016,1809.5918,361.1818,4999.6934,2606438,9950,7.2236357,0.40924993,38950.98,1495.2145,2438.834,199,7.9001527,18257.637
50,4198.438520417938,0.12725273,798.8037,0.049133215,6.486886,10.0,0.006156387,[-0.146  1.071 -2.546 -2.315 -1.01 ],4198.439,6.3626366,4.7501025,13597.006670236588,True,10.0,10.526089,195245300.0,-1,,420.54,0.00012312773,2349.9404,2649.6538,43.132797,4999.594,2627465,10000,0.86265594,0.38228124,11165.809,1548.7847,3332.4834,200,2.4566607,8356.31
50,4676.613360218381,0.08420126,542.1121,0.03160199,6.1734643,10.0,0.023497967,[-0.124  1.1   -2.575 -2.347 -1.037],4676.6133,4.210063,6.8256893,13666.107654571533,True,10.0,7.3252673,89278370.0,-1,,468.08,0.00046995934,1890.3618,3109.2832,29.306723,4999.645,2650869,10050,0.58613443,0.36408517,7744.3623,1567.3302,3810.6494,201,1.5800996,5400.611
50,4642.6119893340565,0.3929768,808.7809,0.095700435,2.7992582,10.0,0.0014278142,[-0.106  1.117 -2.576 -2.317 -1.055],4642.612,19.648842,0.8267475,13742.913504838943,True,10.0,60.47796,9616268000.0,-1,,464.7,2.8556284e-05,4989.6465,9.979679,137.87175,4999.626,2674104,10100,2.7574348,0.3732293,22995.607,4632.6323,3776.6511,202,4.7850227,16261.242
50,4447.034799921298,0.059822686,694.0749,0.034013335,12.214839,10.0,0.042428024,[-0.126  1.099 -2.593 -2.391 -1.046],4447.0347,2.9911344,8.856173,13824.390441894531,True,10.0,5.64578,61539744.0,-1,,445.28,0.0008485605,2159.9985,2839.6206,13.8355465,4999.619,2696368,10150,0.27671093,0.37641641,7947.136,1607.4142,3581.0757,203,1.7006667,5889.543
50,4424.462288987078,0.014206318,1015.40784,0.02253468,35.779972,10.0,0.21145564,[-0.125  1.086 -2.6   -2.457 -1.043],4424.4624,0.710316,34.034885,13881.589519023895,True,10.0,1.4690809,12484277.0,-1,,443.02,0.004229113,4979.7046,19.960741,3.4992406,4999.6655,2718519,10200,0.06998481,0.36441383,5060.274,4404.5015,3558.4954,204,1.126734,4010.6724
50,4490.641499443826,0.7009592,882.442,0.112852156,1.2632545,10.0,2.8736838e-05,[-0.121  1.113 -2.613 -2.465 -1.055],4490.6416,35.047955,0.16963162,13968.869698762894,True,10.0,294.75638,31326943000.0,-1,,449.58,5.7473676e-07,4999.598,,250.72276,4999.598,2740998,10250,5.0144553,0.30892542,27952.266,4490.6416,3624.6853,205,5.642608,13085.129
50,4888.861105654793,0.022659868,278.0858,0.027525112,29.802177,10.0,0.08866609,[-0.099  1.148 -2.605 -2.43  -1.11 ],4888.8613,1.1329936,21.759523,14052.43999171257,True,10.0,2.2978444,31246048.0,-1,,489.14,0.0017733218,1080.0732,3919.5884,4.5274615,4999.6616,2765455,10300,0.09054923,0.2849273,6749.763,969.2728,4022.894,206,1.3762556,5437.075
50,4823.26333067011,0.014679103,411.41846,0.02234807,34.92989,10.0,0.32263374,[-0.104  1.146 -2.609 -2.457 -1.134],4823.263,0.73395514,36.577595,14134.98275399208,True,10.0,1.3669571,15292665.0,-1,,482.62,0.0064526745,1750.269,3249.4233,5.1286507,4999.6924,2789586,10350,0.10257301,0.28935242,5387.1484,1573.84,3957.291,207,1.1174035,4374.68
50,4879.255773833194,0.47498506,280.9377,0.09631,1.9744895,10.0,0.0023675743,[-0.109  1.174 -2.605 -2.457 -1.13 ],4879.256,23.749254,0.36707652,14229.66528725624,True,10.0,136.21138,916335360.0,-1,,488.16,4.7351485e-05,960.21436,4039.5088,169.28282,4999.723,2813994,10400,3.3856564,0.33670038,24067.6,839.74695,4013.2778,208,4.8155003,13960.808
50,4943.987967210344,0.2826462,225.05682,0.05435863,1.7833945,10.0,0.0047220346,[-0.086  1.18  -2.603 -2.497 -1.082],4943.988,14.132308,1.2432902,14324.740836381912,True,10.0,40.215874,471088500.0,-1,,494.54,9.4440686e-05,1350.239,3649.423,101.52118,4999.662,2838721,10450,2.0304236,0.35572344,13584.333,1294.565,4078.021,209,2.7179315,8092.7183
50,4899.505823042225,2.4471054,698.50354,0.3656337,1.0918634,10.0,0.0006841966,[-0.062  1.218 -2.545 -2.51  -1.063],4899.506,122.35527,0.030442407,14440.163178682327,True,10.0,1642.4457,380266250000.0,-1,,490.04,1.3683932e-05,4989.6265,9.981602,874.564,4999.608,2863223,10500,17.49128,0.38168597,91278.49,4889.5244,4033.5488,210,18.281685,56183.746
50,4903.834927760447,0.02331744,667.7228,0.024769653,26.508608,10.0,0.17840132,[-0.033  1.238 -2.533 -2.65  -1.037],4903.835,1.165872,23.977201,14538.77984213829,True,10.0,2.0853143,32311254.0,-1,,490.48,0.0035680262,4769.898,229.77518,6.256381,4999.6733,2887747,10550,0.12512761,0.39172286,6093.0234,4674.06,4037.8662,211,1.2384826,4842.5107
50,4999.164652492792,0.2729609,0.29017806,0.055657472,1.9958363,10.0,0.00092205434,[-0.03   1.295 -2.531 -2.68  -1.027],4999.1646,13.6480465,0.9718201,14648.133795261383,True,10.0,51.449852,197406420.0,-1,,500.0,1.8441086e-05,1.578125,4998.0425,97.59523,4999.6206,2912747,10600,1.9519045,0.33752534,13912.217,1.1221777,4133.2046,212,2.7828736,7700.813
50,4999.264109969477,0.009277167,0.24697267,0.022456598,42.710793,10.0,0.34071803,[-0.003  1.239 -2.54  -2.669 -1.081],4999.264,0.46385837,40.39456,14776.351885795593,True,10.0,1.2377903,32142826.0,-1,,500.0,0.0068143606,1.0361328,4998.5166,2.2681482,4999.5527,2937747,10650,0.045362964,0.3338807,5613.371,0.74756837,4133.3164,213,1.1228299,4649.9517
50,4904.053234412472,0.12079287,666.3202,0.04408893,5.8780255,10.0,0.014846014,[ 0.004  1.223 -2.56  -2.631 -1.085],4904.053,6.0396433,3.7925196,14904.779652833939,True,10.0,13.183847,845317000.0,-1,,490.5,0.00029692028,4759.7983,239.81183,38.707478,4999.6104,2962272,10700,0.77414954,0.37028304,10745.938,4664.241,4038.0947,214,2.2044468,7601.6826
50,4979.725395158858,1.3068321,106.97059,0.1973037,1.1143272,10.0,0.00033331136,[ 0.046  1.256 -2.53  -2.679 -1.049],4979.725,65.3416,0.07461478,15026.243125677109,True,10.0,670.1085,1810238700.0,-1,,498.1,6.666227e-06,730.7129,4268.881,467.2061,4999.5938,2987177,10750,9.344122,0.43863836,42493.414,710.84454,4113.77,215,9.865186,20076.908
50,4834.214021855692,0.03520513,556.0213,0.025956843,17.608513,10.0,0.09875026,[ 0.102  1.257 -2.507 -2.674 -0.98 ],4834.214,1.7602563,17.284843,15146.259717226028,True,10.0,2.8927078,37985164.0,-1,,483.68,0.0019750053,3449.7385,1549.7131,9.123007,4999.4517,3011361,10800,0.18246013,0.45016202,6293.0107,3284.501,3968.2834,216,1.2978421,4820.2397
50,4165.078769494715,0.07016583,1553.9424,0.033323463,9.202093,10.0,0.010785867,[ 0.095  1.252 -2.505 -2.616 -0.969],4165.079,3.508292,6.614755,15248.10710310936,True,10.0,7.558859,317321100.0,-1,,416.9,0.00021571734,4999.371,,19.777431,4999.371,3032206,10850,0.3955486,0.43021774,7637.5244,4165.079,3299.1616,217,1.666173,5256.827
50,4539.320283621597,0.9899208,1228.4043,0.14989357,1.1207018,10.0,0.0026890938,[ 0.117  1.211 -2.524 -2.636 -0.989],4539.3203,49.496037,0.23347352,15366.575622320175,True,10.0,214.15704,62493565000.0,-1,,454.24,5.3781874e-05,4999.455,,353.93896,4999.455,3054918,10900,7.078779,0.45898503,37227.133,4539.3203,3673.3892,218,7.4946785,24555.008
50,4852.8480479715645,0.012448954,764.96844,0.021596944,37.53014,10.0,0.079257086,[-0.023  1.244 -2.501 -2.662 -0.96 ],4852.848,0.62244767,34.920914,15490.775075674057,True,10.0,1.4318067,9903309.0,-1,,485.42,0.0015851416,4999.491,,2.396759,4999.491,3079189,10950,0.04793518,0.46573144,5198.7734,4852.848,3986.911,219,1.0798472,4162.6094
50,4792.833654738866,0.063383825,934.0119,0.031160286,9.732074,10.0,0.023037245,[-0.004  1.248 -2.49  -2.686 -0.953],4792.834,3.1691914,9.724453,15611.636626005173,True,10.0,5.1416774,257921300.0,-1,,479.44,0.0004607449,4999.4517,,17.927898,4999.4517,3103161,11000,0.35855797,0.4546919,7628.017,4792.834,3926.903,220,1.5580145,5664.4966
50,4553.444896879613,2.9677331,1351.3887,0.44875503,1.1176888,10.0,1.4892134e-05,[ 0.033  1.155 -2.474 -2.602 -0.964],4553.445,148.38666,0.028921835,15725.527527332306,True,10.0,1728.7976,561619340000.0,-1,,455.54,2.9784266e-07,4999.4937,,1060.258,4999.4937,3125938,11050,21.20516,0.37022907,112002.586,4553.445,3687.507,221,22.437756,75997.92
50,4899.464646054233,0.22481903,698.49786,0.0693337,4.3424544,10.0,0.00084785686,[-0.036  1.177 -2.483 -2.603 -1.049],4899.4644,11.240952,1.0589111,15841.579370975494,True,10.0,47.218315,3212341200.0,-1,,490.04,1.6957138e-05,4989.6475,9.979816,66.1791,4999.6274,3150440,11100,1.3235819,0.34930438,17239.502,4889.485,4033.5034,222,3.4666855,11289.001
50,4899.73196207465,0.07666971,697.11017,0.032805525,7.7375154,10.0,0.017065704,[-0.03   1.127 -2.468 -2.654 -1.07 ],4899.732,3.8334856,6.104732,15952.25190281868,True,10.0,8.190368,372961000.0,-1,,490.06,0.00034131407,4979.6714,19.961134,22.12256,4999.6323,3174943,11150,0.4424512,0.33735976,8101.2393,4879.771,4033.7708,223,1.6402764,5622.959
50,4909.336567107956,0.07240357,559.21265,0.028955895,6.8942804,10.0,0.13129658,[-0.03   1.154 -2.492 -2.602 -1.082],4909.3364,3.620179,13.608817,16058.651513814926,True,10.0,3.6740887,213498200.0,-1,,491.04,0.0026259315,3970.2017,1029.4537,25.880419,4999.6553,3199495,11200,0.51760834,0.34,7191.6978,3879.8828,4043.371,224,1.4477949,5531.8223
50,4914.346048711382,0.047593635,594.9716,0.03359243,16.62614,10.0,0.04134403,[-0.057  1.131 -2.533 -2.549 -1.079],4914.3457,2.3796816,9.19744,16233.17700767517,True,10.0,5.436295,106186300.0,-1,,491.52,0.0008268806,4250.106,749.54474,10.666193,4999.651,3224071,11250,0.21332386,0.32601926,8131.941,4164.801,4048.3809,225,1.6796212,6112.8687
50,4999.371307884194,0.102503374,0.18559286,0.035429463,5.3359413,10.0,0.009902138,[-0.053  1.089 -2.545 -2.573 -1.093],4999.371,5.125169,4.721437,16377.53832244873,True,10.0,10.589996,80020360.0,-1,,500.0,0.00019804276,0.7192383,4998.9487,29.31074,4999.668,3249071,11300,0.5862148,0.2891192,8856.28,0.4225586,4133.4033,226,1.7714733,6038.2236
50,4937.593089223365,0.05205091,254.75836,0.031619497,13.477596,10.0,0.008508203,[-0.066  1.047 -2.535 -2.577 -1.13 ],4937.593,2.6025455,8.86027,16502.831275463104,True,10.0,5.6431694,45864880.0,-1,,493.88,0.00017016404,1430.1895,3569.475,14.145944,4999.6646,3273765,11350,0.28291887,0.27904192,7693.7036,1368.1179,4071.626,227,1.5809746,5636.5674
50,4941.675447752737,0.10502125,245.83325,0.038207307,5.8442144,10.0,0.014814213,[-0.063  1.008 -2.521 -2.606 -1.14 ],4941.676,5.251062,4.0311713,16719.88515138626,True,10.0,12.403343,112000420.0,-1,,494.3,0.00029628424,1550.166,3449.525,28.85932,4999.691,3298480,11400,0.5771864,0.28475618,9426.662,1492.1505,4075.7034,228,1.9103653,6376.8496
50,4633.697218387208,0.09951716,745.6264,0.036470897,5.9202013,10.0,0.01007412,[-0.085  1.    -2.522 -2.613 -1.134],4633.6973,4.975858,4.769211,16874.150101661682,True,10.0,10.483914,503142400.0,-1,,463.86,0.0002014824,4719.83,279.85815,27.183455,4999.688,3321673,11450,0.5436691,0.27403265,8660.23,4353.8394,3767.7253,229,1.8235447,5856.3125
50,4674.291923550358,0.08817379,975.95374,0.030840848,5.4502788,10.0,0.041736163,[-0.086  1.048 -2.518 -2.575 -1.145],4674.292,4.4086895,8.419956,17049.615990400314,True,10.0,5.9382734,496045440.0,-1,,467.74,0.00083472324,4989.707,9.980252,31.407568,4999.6875,3345060,11500,0.62815136,0.3007081,7442.19,4664.312,3808.3203,230,1.5420427,5331.9414
50,4716.63944450237,0.06456829,779.269,0.034907516,11.308695,10.0,0.011837296,[-0.081  1.021 -2.515 -2.605 -1.118],4716.639,3.2284143,6.9620047,17190.731898784637,True,10.0,7.1818395,250181630.0,-1,,472.02,0.00023674592,4999.693,,14.798166,4999.693,3368661,11550,0.29596332,0.27847376,8325.419,4716.639,3850.6675,231,1.7453754,6004.704
50,4848.482495380496,0.7379646,382.2014,0.14026183,1.743275,10.0,0.00036754398,[-0.078  0.986 -2.501 -2.642 -1.14 ],4848.4824,36.898224,0.567358,17397.24466776848,True,10.0,88.12778,4739229700.0,-1,,485.14,7.3508795e-06,1740.3821,3259.326,263.85883,4999.708,3392918,11600,5.2771764,0.24701428,35055.754,1589.1566,3982.507,232,7.0130916,26926.293
50,4999.48839154428,0.14997335,0.115006834,0.043660536,3.9065135,10.0,0.0024847258,[-0.048  0.938 -2.485 -2.591 -1.172],4999.4883,7.4986677,2.163639,17579.25653743744,True,10.0,23.109215,121532776.0,-1,,500.0,4.9694514e-05,0.49609375,4999.2026,46.016083,4999.6987,3417918,11650,0.92032164,0.18973647,10914.24,0.28581056,4133.5156,233,2.1830266,6751.33
50,4899.718524350428,14.99825,698.534,2.1532266,1.0097364,10.0,8.878594e-06,[-0.043  0.927 -2.49  -2.604 -1.229],4899.7188,749.91254,0.02151327,17799.6540851593,True,10.0,2324.147,14287220000000.0,-1,,490.04,1.7757186e-07,4989.7344,9.980643,5357.032,4999.715,3442420,11700,107.14064,0.11561803,538147.3,4889.7383,4033.7427,234,107.66133,496399.12
50,4804.96304785109,0.0971276,953.6593,0.04283828,8.142409,10.0,0.042446487,[-0.023  0.97  -2.49  -2.576 -1.303],4804.963,4.8563795,4.2234173,18013.854459524155,True,10.0,11.838755,605001300.0,-1,,480.58,0.0008489297,4999.759,,25.285542,4999.759,3466449,11750,0.50571084,0.13910504,10473.783,4804.963,3938.9792,235,2.141914,7494.1504
50,4999.543702721487,0.15504773,0.13472232,0.036297183,2.5978446,10.0,0.045424815,[-1.759e-03  9.199e-01 -2.489e+00 -2.576e+00 -1.280e+00],4999.5435,7.752387,3.2189844,18220.502982378006,True,10.0,15.532849,83994744.0,-1,,500.0,0.00090849627,0.60498047,4999.1494,55.843224,4999.7544,3491449,11800,1.1168644,0.13938151,9073.609,0.39424804,4133.56,236,1.8148593,5660.62
50,4999.548028254643,0.08246716,0.14261386,0.04144258,10.0811405,10.0,0.016960526,[-0.035  0.919 -2.503 -2.523 -1.28 ],4999.5483,4.123358,4.623276,18427.32707095146,True,10.0,10.814841,109498230.0,-1,,500.0,0.0003392105,0.5600586,4999.1914,19.78711,4999.7515,3516449,11850,0.39574218,0.10750512,10359.691,0.35666993,4133.5654,237,2.072129,7511.828
50,4799.8173860593215,0.026231598,978.74054,0.023516865,22.27964,10.0,0.17597105,[-0.044  0.952 -2.497 -2.493 -1.311],4799.8174,1.3115801,23.534218,18650.986093521118,True,10.0,2.124566,45205530.0,-1,,480.06,0.0035194207,4999.791,,6.2519093,4999.791,3540452,11900,0.12503818,0.12559462,5684.549,4799.8174,3933.8281,238,1.1758432,4422.2925
50,4995.000931443373,0.08342433,32.258965,0.032921396,6.7372837,10.0,0.028860286,[-0.051  0.926 -2.509 -2.491 -1.293],4995.001,4.171216,7.0885024,18875.80028152466,True,10.0,7.053676,63830550.0,-1,,499.56,0.0005772057,230.56787,4769.1895,29.004686,4999.7573,3565430,11950,0.58009374,0.1532664,8226.56,225.81148,4129.0176,239,1.6460698,5926.615
50,4899.768259419744,0.17376786,698.5412,0.04900164,3.6831648,10.0,0.024923787,[-0.049  0.958 -2.528 -2.468 -1.266],4899.768,8.688394,3.808616,19077.618270158768,True,10.0,13.128129,1919586200.0,-1,,490.04,0.00049847574,4989.7637,9.979878,60.666866,4999.7437,3589932,12000,1.2133373,0.14324896,12148.941,4889.7886,4033.7876,240,2.450082,9011.254
50,4786.982082120472,0.013785368,979.5134,0.022396278,36.2617,10.0,0.17451221,[-0.071  0.988 -2.486 -2.441 -1.276],4786.982,0.6892684,35.556946,19279.418999910355,True,10.0,1.406195,13371231.0,-1,,478.82,0.003490244,4999.7695,,3.64581,4999.7695,3613873,12050,0.072916195,0.1405279,5398.675,4786.982,3920.9966,241,1.119814,4371.7627
50,4976.594645342626,0.41165775,112.69636,0.077023365,1.6912134,10.0,0.0030387891,[-0.067  0.977 -2.479 -2.401 -1.278],4976.594,20.58289,0.9791557,19464.743141412735,True,10.0,51.0644,444405100.0,-1,,497.74,6.0775783e-05,590.0845,4409.661,147.28685,4999.7456,3638760,12100,2.945737,0.104618944,19101.229,566.9335,4110.6133,242,3.851168,12912.981
50,4682.01399145937,0.018963106,538.8396,0.021973686,28.657328,10.0,0.09044592,[-0.092  0.976 -2.479 -2.416 -1.314],4682.0137,0.9481553,32.18979,19640.175124406815,True,10.0,1.5532876,14053111.0,-1,,468.6,0.0018089184,2020.1675,2979.6377,5.5050197,4999.805,3662190,12150,0.11010039,0.104158916,5193.5396,1702.3765,3816.022,243,1.0986843,4114.246
50,4807.395113947278,0.023557276,410.29108,0.025332913,26.813555,10.0,0.13756621,[-0.085  0.959 -2.479 -2.429 -1.315],4807.395,1.1778637,22.979,19820.020616292953,True,10.0,2.1758997,21501004.0,-1,,481.04,0.002751324,1779.9946,3219.788,5.0883007,4999.7827,3686242,12200,0.10176601,0.10095214,6157.5034,1587.607,3941.4072,244,1.2666458,4880.091
50,4798.023280573904,0.18455034,426.3778,0.04144667,2.4007642,10.0,0.0120510515,[-0.082  0.953 -2.483 -2.472 -1.318],4798.0234,9.227518,3.2735748,20010.699955940247,True,10.0,15.273823,323755780.0,-1,,480.08,0.00024102103,1790.0962,3209.7212,65.87349,4999.8174,3710246,12250,1.3174697,0.075909674,10303.397,1588.3022,3932.0298,245,2.0723336,6918.9434
50,4888.2205279983955,0.017022029,285.5246,0.022973308,32.278805,10.0,0.30532026,[-0.076  0.928 -2.498 -2.529 -1.343],4888.2207,0.85110146,34.00595,20184.924322605133,True,10.0,1.4703308,20140928.0,-1,,489.04,0.006106405,1250.0635,3749.71,5.434192,4999.7734,3734698,12300,0.10868384,0.08248429,5600.1636,1138.5105,4022.235,246,1.1486654,4550.093
50,4696.2588326178875,0.018063381,1000.81696,0.021869302,29.72253,10.0,0.20623757,[-0.079  0.954 -2.496 -2.525 -1.336],4696.259,0.903169,37.471382,20347.480260133743,True,10.0,1.3343517,21394570.0,-1,,469.86,0.0041247513,4989.81,9.979925,6.1909533,4999.79,3758191,12350,0.12381906,0.06786757,5144.653,4686.279,3830.2698,247,1.0934653,4144.313
50,4866.64263636588,0.029398046,273.8621,0.025767937,21.724016,10.0,0.05460184,[-0.078  0.95  -2.5   -2.539 -1.351],4866.6426,1.4699024,19.032974,20501.777225017548,True,10.0,2.62702,29696392.0,-1,,486.92,0.0010920368,960.21484,4039.565,7.191292,4999.78,3782537,12400,0.14382583,0.08610898,6295.0454,827.07764,4000.6553,248,1.288397,4891.4463
50,4885.413073446665,0.57957727,267.49274,0.1019986,1.5020654,10.0,0.0013742874,[-0.078  0.974 -2.503 -2.52  -1.333],4885.4126,28.978868,0.63624775,20686.97337937355,True,10.0,78.58574,385885400.0,-1,,488.8,2.7485748e-05,1210.0784,3789.74,207.19801,4999.8184,3806977,12450,4.14396,0.0813644,20290.496,1095.6731,4019.4192,249,5.09993,12613.581
50,4617.846983495928,0.18265805,542.73914,0.048888568,3.3424075,10.0,0.0032972803,[-0.103  0.994 -2.501 -2.497 -1.338],4617.8467,9.132903,2.320602,20856.4843480587,True,10.0,21.546133,354072860.0,-1,,462.3,6.5945605e-05,1870.2798,3129.503,64.426865,4999.7827,3830092,12500,1.2885373,0.031970367,11845.159,1488.3441,3751.859,250,2.4444284,7825.4336
50,4786.861449196763,0.91382986,416.77417,0.15460211,1.3912792,10.0,0.0022613355,[-0.092  1.014 -2.507 -2.5   -1.387],4786.8613,45.69149,0.5216615,21001.46773982048,True,10.0,95.84759,6551427000.0,-1,,478.98,4.522671e-05,1660.2039,3339.5881,326.75458,4999.792,3854041,12550,6.5350914,0.092175,38613.555,1447.2734,3920.872,251,7.7301054,30135.363
50,4829.816993299565,0.047859106,354.2237,0.027622717,12.49406,10.0,0.023100998,[-0.089  1.032 -2.513 -2.483 -1.327],4829.8174,2.3929553,16.215784,21173.965599775314,True,10.0,3.0834155,23270284.0,-1,,483.34,0.00046201996,1780.1489,3219.65,14.754489,4999.799,3878208,12600,0.29508978,0.07455745,6060.1196,1610.1672,3963.8264,252,1.3811357,4539.4697
50,4768.845197483841,0.07234818,411.0937,0.030887809,7.708533,10.0,0.007592747,[-0.098  1.017 -2.518 -2.49  -1.344],4768.845,3.6174092,7.3293877,21292.524996995926,True,10.0,6.821852,46552836.0,-1,,477.3,0.00015185494,1410.186,3589.5972,18.914125,4999.783,3902073,12650,0.3782825,0.04207241,6996.201,1179.2482,3902.8574,253,1.5443906,4734.3555
50,4453.258608080567,0.010434892,883.443,0.02125987,40.29301,10.0,0.3059411,[-0.111  1.013 -2.518 -2.503 -1.377],4453.259,0.5217446,40.73244,21434.408181905746,True,10.0,1.2275229,8063456.5,-1,,445.92,0.006118822,4989.843,9.980688,3.2423778,4999.823,3924369,12700,0.06484755,0.045955762,4835.583,4443.2783,3587.2637,254,1.0629936,3876.116
50,4499.064619829757,0.034429386,565.3345,0.026905216,18.957226,10.0,0.041202076,[-0.106  1.012 -2.514 -2.517 -1.373],4499.0645,1.7214695,16.803646,21556.363050222397,True,10.0,2.9755447,22536040.0,-1,,450.56,0.0008240415,1800.0095,3199.7698,9.232115,4999.7793,3946897,12750,0.18464229,0.0442509,5804.4854,1299.2948,3633.0776,255,1.3452607,4310.6777
50,4491.894660684904,0.062477674,715.8684,0.035147432,12.019744,10.0,0.046482403,[-0.119  1.024 -2.514 -2.506 -1.375],4491.8945,3.1238837,6.940766,21674.156227588654,True,10.0,7.203816,58836720.0,-1,,449.72,0.00092964806,2430.1414,2569.672,13.863102,4999.8135,3969383,12800,0.27726203,0.018630965,7894.9736,1922.2225,3625.9014,256,1.7573714,5570.6543
50,4421.694796038979,2.5721788,650.2491,0.37740478,1.0537364,10.0,4.383069e-05,[-0.112  0.99  -2.53  -2.54  -1.4  ],4421.695,128.60895,0.027165027,21781.927775144577,True,10.0,1840.6019,78183230000.0,-1,,442.74,8.7661374e-07,2110.2117,2889.6062,919.0986,4999.818,3991520,12850,18.381971,0.005537454,94328.06,1532.0887,3555.7004,257,18.870237,57174.99
50,4727.8535045307235,0.033278096,757.55383,0.025988057,18.941416,10.0,0.057169504,[-0.082  0.967 -2.543 -2.585 -1.413],4727.853,1.6639047,14.235657,21876.050805568695,True,10.0,3.5123072,71794920.0,-1,,473.12,0.0011433901,4999.7866,,10.69028,4999.7866,4015176,12900,0.2138056,-0.007693767,6357.5596,4727.853,3861.8652,258,1.299403,4734.5977
50,4966.049852903515,0.050208744,136.28543,0.030436901,13.4365835,10.0,0.03327941,[-0.069  0.957 -2.545 -2.6   -1.427],4966.05,2.5104373,10.610417,22008.453538179398,True,10.0,4.71235,44479468.0,-1,,496.72,0.0006655882,780.3364,4219.5146,12.464113,4999.851,4040012,12950,0.24928226,0.021811754,7387.128,746.53534,4100.0503,259,1.521845,5507.2207
50,4906.447744488595,0.13002186,239.05786,0.044511877,5.2451644,10.0,0.020251438,[-0.078  0.983 -2.538 -2.652 -1.397],4906.4473,6.5010924,3.6905732,22157.197991847992,True,10.0,13.548031,137110720.0,-1,,490.88,0.00040502875,1230.1829,3769.6228,45.10002,4999.8057,4064556,13000,0.9020004,0.042770386,11106.541,1136.825,4040.456,260,2.225594,7919.029
50,4892.261980784086,0.019924331,700.8106,0.022991132,28.554914,10.0,0.0863269,[-0.066  1.003 -2.524 -2.623 -1.376],4892.2617,0.9962166,25.63257,22294.825719356537,True,10.0,1.9506432,25989198.0,-1,,489.3,0.001726538,4999.8076,,3.8204184,4999.8076,4089021,13050,0.076408364,0.06439879,5642.064,4892.2617,4026.2695,261,1.1495566,4432.5723
50,4954.407357321401,0.011507787,132.78093,0.023160392,40.099987,10.0,0.47957355,[-0.062  1.008 -2.528 -2.608 -1.355],4954.407,0.5753894,35.520535,22388.294523239136,True,10.0,1.4076365,27302228.0,-1,,495.62,0.0095914705,540.3799,4459.3916,2.999032,4999.7715,4113802,13100,0.05998064,0.072528586,5724.3115,495.0158,4088.4214,262,1.1580197,4696.8726
