MinIW,ESSClassic,EpLenMean,MeanEntropy,OptimizationReturnMean,OptimizationReturnMax,J_sample_variance,Bound,MeanIW,EpThisIter,ReturnStepMax,ReturnMeanIW,OptimizationReturnMin,StdIW,InitialReturnMax,MaxIW,InitialReturnMean,ReturnStepMaxmin,Weights,MeanIWNorm,StdIWNorm,Iteration,ESSRenyi,MaxIWNorm,MinIWNorm,EmpiricalD2,TimestepsSoFar,InitialReturnMin,InitialBound,LearnableVariance,InitialReturnStd,TimeElapsed,VarianceInit,EpRewMean,EpisodesSoFar
0.005014385,10.190739,464.68,-1.1300216,4484.2764,4840.0586,241910420.0,4794.27,1.6026866,50,10.0,7855.7324,,3.1676548,4999.909,18.131351,4644.127,10.0,[-0.109  1.872 -1.994 -2.538 -2.531],0.03205373,0.06335309,479,4.000899,0.36262703,0.000100287696,12.497192,8901070,159.85075,3778.1177,True,1009.8761,43709.9916601181,-1,4644.127336668398,23950
0.037767895,12.956161,482.62,-1.0953414,4824.8643,4999.9365,189165660.0,6098.782,1.6030163,50,10.0,7842.37,,2.7105522,4999.9365,13.960533,4824.8643,10.0,[-0.089  1.787 -2.049 -2.417 -2.549],0.03206032,0.05421104,480,12.334812,0.27921066,0.00075535785,4.053568,8925201,,3958.8499,True,862.97986,43819.955662965775,-1,4824.864096015936,24000
0.016321912,1.4622725,478.44,-1.0727586,3993.5767,4210.5967,11346821000.0,15289.5,4.3476677,50,10.0,20829.984,,25.048508,4999.9165,179.3706,4782.897,10.0,[-0.086  1.787 -2.061 -2.414 -2.514],0.08695336,0.5009702,481,1.221578,3.587412,0.00032643825,40.930664,8949123,789.31976,3916.8855,True,866.1164,43928.17214179039,-1,4782.896636821526,24050
0.044019777,6.7443624,440.68,-1.076341,4393.58,4989.973,381694370.0,5190.6777,1.5240284,50,10.0,7297.7725,,3.8596148,4999.9546,27.276747,4403.562,10.0,[-0.068  1.803 -2.056 -2.42  -2.492],0.030480566,0.07719231,482,8.44608,0.5455349,0.0008803955,5.919906,8971157,9.981459,3537.544,True,1375.2189,44021.131821632385,-1,4403.561696642751,24100
0.3490728,40.97188,479.08,-1.0655563,4638.7837,4850.0254,6307638.5,4297.639,1.1154361,50,10.0,5279.8447,,0.52360076,4999.8833,2.705843,4788.6416,10.0,[-0.092  1.797 -2.063 -2.416 -2.495],0.022308722,0.0104720155,483,38.869244,0.05411686,0.006981456,1.2863641,8995111,149.85771,3922.636,True,810.0787,44109.41200184822,-1,4788.641467390596,24150
0.011963406,2.0810416,422.42,-1.0365443,4211.2227,4989.929,4219801300.0,8956.447,2.6823184,50,10.0,12834.01,,12.871335,4999.91,92.46831,4221.2036,10.0,[-0.085  1.796 -2.06  -2.417 -2.485],0.05364636,0.25742674,484,2.4940093,1.8493661,0.0002392681,20.04804,9016232,9.980921,3355.1938,True,1605.9274,44185.14221262932,-1,4221.203560004575,24200
0.3665324,42.87216,488.4,-1.0360719,4253.224,4370.539,5094145.0,4550.587,1.1240952,50,10.0,5531.1714,,0.45834675,4999.9414,2.968234,4882.6265,10.0,[-0.103  1.805 -2.064 -2.417 -2.455],0.022481903,0.0091669345,485,38.998795,0.05936468,0.0073306477,1.2820909,9040652,629.40234,4016.6118,True,640.68286,44281.77943921089,-1,4882.626334251184,24250
0.005681639,22.303806,479.12,-1.0238601,4779.899,4989.9253,58140724.0,4976.6885,1.3396939,50,10.0,6501.468,,1.4928842,4999.9067,6.968748,4789.881,10.0,[-0.103  1.803 -2.072 -2.421 -2.455],0.026793879,0.02985768,486,16.12876,0.13937496,0.00011363278,3.1000526,9064608,9.981579,3923.871,True,937.9022,44372.464594602585,-1,4789.8804724219735,24300
0.1170892,24.055174,482.98,-1.0005445,3389.6685,3561.2056,25228748.0,4784.745,1.2361261,50,10.0,6072.6904,,1.2837605,4999.9165,6.44967,4828.38,10.0,[-0.1    1.798 -2.082 -2.429 -2.443],0.024722518,0.02567521,487,22.605907,0.12899339,0.0023417838,2.2118113,9088757,1438.7109,3962.3684,True,710.09753,44476.571061849594,-1,4828.379543891493,24350
0.20474093,30.75393,500.0,-0.9797526,1.9326172,2.6083984,36866210.0,4848.382,1.2027929,50,10.0,6013.059,,0.95150614,4999.92,5.402694,4999.244,10.0,[-0.109  1.784 -2.075 -2.413 -2.419],0.024055857,0.019030122,488,27.644337,0.108053885,0.0040948186,1.8086888,9113757,4997.3115,4133.2324,True,0.678386,44590.36651492119,-1,4999.244077980426,24400
0.021132179,4.658846,491.64,-1.0214185,4106.0776,4190.6147,952476800.0,9634.202,2.3329792,50,10.0,11645.82,,7.2780995,4999.93,48.267414,4915.3926,10.0,[-0.106  1.789 -2.076 -2.425 -2.399],0.046659585,0.145562,489,9.266761,0.96534824,0.00042264356,5.3956285,9138339,809.31525,4049.3794,True,586.5828,44673.64304351807,-1,4915.39281138934,24450
0.001862149,1.3441148,500.0,-1.0172917,2.617959,3.3149414,736213500.0,20139.57,5.3757625,50,10.0,26863.746,,32.343693,4999.918,231.74149,4999.221,10.0,[-0.112  1.787 -2.068 -2.425 -2.44 ],0.107515246,0.6468738,490,0.82935226,4.6348295,3.724298e-05,60.288013,9163339,4996.603,4133.21,True,0.8072695,44773.36800432205,-1,4999.220852219091,24500
0.022304047,10.017768,495.2,-0.9962781,2362.5154,2411.501,80471464.0,6071.28,1.6449436,50,10.0,7933.43,,3.286238,4999.95,22.572527,4950.965,10.0,[-0.11   1.798 -2.065 -2.416 -2.436],0.032898866,0.06572476,491,10.814168,0.45145053,0.00044608093,4.6235642,9188099,2588.4492,4084.948,True,337.50293,44864.53802371025,-1,4950.964674304481,24550
0.43987718,37.42867,492.7,-1.001952,2656.6677,2731.25,9941486.0,4538.411,1.1174822,50,10.0,5539.8545,,0.64763325,4999.9126,3.559827,4925.3306,10.0,[-0.094  1.797 -2.055 -2.417 -2.415],0.02234964,0.012952665,492,37.390667,0.07119654,0.008797543,1.3372321,9212734,2268.6626,4059.3198,True,401.70828,44974.07379579544,-1,4925.330594933107,24600
0.02491264,29.753792,456.84,-0.9946739,4416.3257,4849.996,21856716.0,4346.765,1.2150408,50,10.0,5577.6343,,1.0022858,4999.852,4.3922687,4566.1816,10.0,[-0.103  1.799 -2.054 -2.416 -2.421],0.024300816,0.020045716,493,24.750376,0.08784537,0.0004982528,2.0201714,9235576,149.8562,3700.182,True,1218.949,45054.87750124931,-1,4566.1818186721375,24650
0.03699575,9.636545,488.58,-1.0045726,3744.9321,3860.7217,180696670.0,6157.4087,1.6634594,50,10.0,8156.0596,,3.4044402,4999.9297,23.052511,4884.14,10.0,[-0.106  1.783 -2.047 -2.407 -2.414],0.03326919,0.0680888,494,9.387398,0.4610502,0.000739915,5.3262897,9260005,1139.2079,4018.1265,True,574.00085,45148.614654779434,-1,4884.140051067286,24700
0.20933443,30.90946,485.24,-0.98924166,3881.7268,4030.629,14240066.0,4363.8086,1.1018376,50,10.0,5376.1455,,0.8659264,4999.9053,5.850506,4851.003,10.0,[-0.106  1.777 -2.036 -2.414 -2.424],0.022036754,0.017318528,495,36.590183,0.11701012,0.0041866885,1.3664867,9284267,969.27625,3984.9944,True,728.0523,45221.22246718407,-1,4851.003105176813,24750
0.044999484,9.786127,491.62,-1.0084276,4116.045,4200.684,241816060.0,7094.301,1.797603,50,10.0,8924.471,,3.6439824,4999.9424,25.021133,4915.303,10.0,[-0.109  1.778 -2.037 -2.412 -2.408],0.03595206,0.07287966,496,11.195372,0.50042266,0.0008999897,4.466131,9308848,799.2585,4049.2874,True,588.0067,45304.47628951073,-1,4915.303334877028,24800
0.14802444,22.703588,481.92,-0.99147034,4348.2686,4530.365,39999280.0,4794.9404,1.2378932,50,10.0,6041.8657,,1.35734,4999.9463,8.848743,4817.8496,10.0,[-0.092  1.779 -2.08  -2.406 -2.427],0.024757864,0.027146798,497,24.117998,0.17697486,0.0029604887,2.0731406,9332944,469.58087,3951.833,True,887.5861,45392.410702228546,-1,4817.849325004147,24850
0.11592616,21.987362,500.0,-1.017644,2.1047657,2.8657227,38640504.0,4925.3193,1.2314599,50,10.0,6156.3965,,1.389987,4999.9204,8.321493,4999.159,10.0,[-0.101  1.78  -2.089 -2.402 -2.41 ],0.0246292,0.027799737,498,24.742693,0.16642986,0.0023185231,2.0207987,9357944,4997.0547,4133.1475,True,0.65500313,45473.14774417877,-1,4999.159384646895,24900
0.29146138,25.539516,480.72,-0.9963837,4796.1157,4989.9434,35269556.0,4547.829,1.1830127,50,10.0,5737.868,,1.1577523,4999.9233,7.459242,4806.0957,10.0,[-0.096  1.782 -2.091 -2.406 -2.437],0.023660254,0.023155047,499,26.478636,0.14918484,0.0058292276,1.8883148,9381980,9.979783,3940.083,True,946.91345,45529.474064826965,-1,4806.0955938536445,24950
0.0084408885,4.771593,490.32,-1.0194895,4752.293,4850.0703,578247230.0,5879.326,1.5933826,50,10.0,7869.7085,,4.905621,4999.9253,35.42316,4902.148,10.0,[-0.103  1.781 -2.091 -2.408 -2.415],0.031867653,0.09811242,500,9.465536,0.7084632,0.00016881777,5.282321,9406496,149.85501,4036.135,True,678.8994,45591.234761714935,-1,4902.147740318507,25000
0.10802513,26.72173,491.32,-0.992813,4262.699,4350.4775,37480810.0,5665.1245,1.4588294,50,10.0,7144.0864,,1.3615937,4999.933,5.984812,4912.1543,10.0,[-0.106  1.781 -2.075 -2.392 -2.438],0.029176587,0.027231872,501,17.14375,0.11969623,0.0021605026,2.9165149,9431062,649.45575,4046.1406,True,608.9574,45674.05062651634,-1,4912.1544459999,25050
0.025923274,7.101557,491.3,-0.983134,4272.4644,4360.4814,264655470.0,5331.796,1.4984026,50,10.0,7395.1016,,3.6827524,4999.888,25.930447,4911.871,10.0,[-0.113  1.782 -2.081 -2.399 -2.412],0.02996805,0.07365505,502,8.808148,0.5186089,0.0005184655,5.676562,9455627,639.4066,4045.865,True,610.35254,45765.01092338562,-1,4911.871153723845,25100
0.12555812,36.18473,490.04,-0.98445237,4889.2964,4989.9087,12032055.0,4296.1963,1.0864259,50,10.0,5330.1113,,0.67130053,4999.8887,3.9655669,4899.2764,10.0,[-0.105  1.789 -2.086 -2.393 -2.402],0.021728517,0.0134260105,503,35.07858,0.07931133,0.0025111623,1.4253713,9480129,9.980059,4033.2708,True,698.47125,45852.308396816254,-1,4899.276456811119,25150
0.50469315,42.47195,500.0,-0.9776042,2.5080469,3.2998047,29221548.0,4408.339,1.0709907,50,10.0,5354.0474,,0.4508951,4999.9497,2.7567005,4999.158,10.0,[-0.102  1.784 -2.077 -2.395 -2.403],0.021419814,0.009017902,504,41.928352,0.05513401,0.010093863,1.1925105,9505129,4996.65,4133.141,True,0.6662804,45919.0509428978,-1,4999.157938331247,25200
0.19173482,26.250854,480.64,-0.98131937,4655.4204,4850.062,31925412.0,4616.285,1.188576,50,10.0,5763.01,,1.1305225,4999.9165,6.70734,4805.275,10.0,[-0.109  1.78  -2.075 -2.389 -2.397],0.023771519,0.022610452,505,28.516642,0.1341468,0.0038346963,1.7533622,9529161,149.85463,3939.2634,True,950.2839,46003.05934238434,-1,4805.274808265633,25250
0.12953284,27.142933,446.12,-0.97951156,4459.245,4999.921,31250084.0,4015.0347,1.1496243,50,10.0,5185.8354,,1.0549642,4999.921,6.6174965,4459.245,10.0,[-0.122  1.78  -2.07  -2.39  -2.4  ],0.022992486,0.021099282,506,27.355925,0.13234992,0.0025906567,1.8277576,9551467,,3593.2334,True,1469.6952,46071.52032446861,-1,4459.245026290316,25300
0.004167676,1.5460752,500.0,-0.934569,1.6209179,2.121582,481542300.0,14849.939,4.346626,50,10.0,21731.611,,24.333323,4999.8994,174.30757,4999.399,10.0,[-0.133  1.783 -2.07  -2.388 -2.398],0.08693252,0.4866665,507,0.791819,3.4861515,8.3353516e-05,63.14575,9576467,4997.778,4133.3906,True,0.4755795,46141.55684018135,-1,4999.398648540492,25350
0.3766228,45.42048,500.0,-0.92850655,1.348623,1.9707031,29057000.0,4415.375,1.0676924,50,10.0,5337.7046,,0.33902395,4999.925,1.9424948,4999.3027,10.0,[-0.141  1.792 -2.098 -2.38  -2.354],0.021353848,0.0067804786,508,44.08044,0.038849894,0.007532456,1.13429,9601467,4997.954,4133.2905,True,0.49331874,46219.29281663895,-1,4999.302541025344,25400
0.29110128,39.026024,500.0,-0.9312919,1.450996,2.0048828,34354096.0,4767.5454,1.1609607,50,10.0,5803.993,,0.61563355,4999.8735,4.255169,4999.3193,10.0,[-0.141  1.798 -2.109 -2.383 -2.347],0.023219211,0.012312671,509,34.90716,0.08510338,0.0058220252,1.4323708,9626467,4997.8687,4133.3164,True,0.45128122,46302.30320072174,-1,4999.319600674439,25450
0.24492042,36.23052,500.0,-0.92793775,1.0750098,1.6152344,29291248.0,4380.4595,1.07191,50,10.0,5358.894,,0.66081506,4999.931,4.7092686,4999.391,10.0,[-0.147  1.801 -2.125 -2.378 -2.35 ],0.0214382,0.013216301,510,39.17018,0.09418537,0.0048984084,1.2764812,9651467,4998.316,4133.3765,True,0.41042772,46385.59005331993,-1,4999.390848301685,25500
0.0049645584,2.8596225,480.66,-0.94104,4805.518,4999.9297,1927797900.0,7316.038,2.1396558,50,10.0,10409.198,,8.687326,4999.9297,62.362617,4805.518,10.0,[-0.143  1.8   -2.111 -2.386 -2.347],0.042793117,0.17374651,511,3.9193506,1.2472523,9.929117e-05,12.7572155,9675500,,3939.505,True,949.8183,46448.000072956085,-1,4805.518189048633,25550
0.0845139,12.741516,500.0,-0.94530827,2.178213,2.7407227,47856184.0,5258.531,1.370437,50,10.0,6851.1953,,2.3434794,4999.897,15.091244,4999.3345,10.0,[-0.141  1.811 -2.12  -2.374 -2.36 ],0.027408741,0.046869587,512,14.783076,0.30182487,0.0016902781,3.382246,9700500,4997.1562,4133.326,True,0.53323805,46517.525957107544,-1,4999.334424389021,25600
0.07751489,8.421484,490.3,-0.94336444,4762.293,4860.0347,259239300.0,5492.84,1.4742343,50,10.0,7298.794,,3.27572,4999.8975,22.938457,4902.1562,10.0,[-0.157  1.818 -2.128 -2.377 -2.364],0.029484687,0.06551439,513,11.49741,0.45876914,0.0015502977,4.3488054,9725015,139.86284,4036.1482,True,680.32776,46584.95859956741,-1,4902.155842049065,25650
0.02920709,8.9278145,490.02,-0.92236227,4899.521,4999.9395,238872860.0,5019.035,1.4240477,50,10.0,7021.7905,,3.0543997,4999.9395,20.013968,4899.521,10.0,[-0.167  1.813 -2.119 -2.383 -2.362],0.028480954,0.061087996,514,9.348994,0.40027934,0.00058414176,5.348169,9749516,,4033.506,True,699.93164,46658.61094164848,-1,4899.5208508313835,25700
0.5263026,43.581493,490.62,-0.92907685,4605.716,4700.1777,4408530.5,4319.4707,1.0825591,50,10.0,5267.269,,0.41544917,4999.901,2.5084605,4905.439,10.0,[-0.164  1.806 -2.108 -2.397 -2.341],0.02165118,0.008308983,515,41.742844,0.05016921,0.010526052,1.19781,9774047,299.72333,4039.4307,True,657.9596,46733.583332538605,-1,4905.438862314646,25750
0.033753976,9.728072,481.58,-0.95793015,4664.9473,4850.0703,229552030.0,5465.7725,1.5136889,50,10.0,7360.1616,,3.0798137,4999.941,21.51733,4814.818,10.0,[-0.165  1.811 -2.112 -2.394 -2.348],0.03027378,0.061596274,516,10.449192,0.4303466,0.00067507953,4.785059,9798126,149.87045,3948.8032,True,905.5167,46813.69621348381,-1,4814.817855351786,25800
0.001986561,1.3490075,500.0,-0.96099985,1.5538574,2.2109375,873014100.0,18428.928,5.8526173,50,10.0,29258.408,,35.147038,4999.9424,251.8079,4999.285,10.0,[-0.172  1.807 -2.097 -2.379 -2.377],0.11705235,0.70294076,517,0.31974664,5.036158,3.973122e-05,156.37381,9823126,4997.7314,4133.2695,True,0.5886012,46907.79841017723,-1,4999.285142794534,25850
0.17082351,30.402765,500.0,-0.94073474,0.8420996,1.2333984,39291240.0,5006.824,1.2413802,50,10.0,6206.4155,,0.9966571,4999.922,5.501809,4999.531,10.0,[-0.189  1.808 -2.097 -2.377 -2.38 ],0.024827601,0.01993314,518,26.058609,0.11003618,0.0034164703,1.9187517,9848126,4998.6885,4133.519,True,0.34214827,47001.60344147682,-1,4999.53052594798,25900
0.035838827,17.742645,500.0,-0.93516034,1.4551172,1.8237305,48790530.0,5321.87,1.3834859,50,10.0,6916.8384,,1.8654343,4999.9355,10.995171,4999.567,10.0,[-0.19   1.801 -2.098 -2.379 -2.36 ],0.027669718,0.037308685,519,14.740635,0.21990341,0.0007167765,3.3919842,9873126,4998.112,4133.5522,True,0.34476998,47087.14646363258,-1,4999.566821160022,25950
0.009085717,4.75921,490.02,-0.91832954,4899.379,4999.905,930117570.0,7152.79,1.9573731,50,10.0,9685.6045,,6.0349164,4999.905,43.203133,4899.379,10.0,[-0.183  1.787 -2.1   -2.381 -2.354],0.039147466,0.12069833,520,5.845314,0.8640626,0.00018171433,8.553861,9897627,,4033.37,True,699.91144,47169.50223374367,-1,4899.378875772402,26000
0.28772914,43.20884,500.0,-0.9141403,1.8094434,2.4208984,29641818.0,4438.192,1.0784854,50,10.0,5391.7104,,0.42756265,4999.9023,3.0920324,4999.291,10.0,[-0.182  1.796 -2.097 -2.37  -2.337],0.02156971,0.008551253,521,41.24356,0.061840646,0.0057545826,1.2123104,9922627,4997.4814,4133.2827,True,0.5643196,47276.002736091614,-1,4999.290879931201,26050
0.33206227,32.32143,490.32,-0.91503775,4752.451,4850.0234,16399748.0,4420.628,1.0982708,50,10.0,5369.1797,,0.8122462,4999.8853,6.222046,4902.313,10.0,[-0.185  1.794 -2.095 -2.372 -2.333],0.02196541,0.016244924,522,41.676323,0.124440916,0.0066412454,1.1997219,9947143,149.86172,4036.3076,True,678.92175,47370.02445268631,-1,4902.312946272996,26100
0.03560495,1.7292778,500.0,-0.9113105,1.18167,1.6855469,254339950.0,11792.854,3.158681,50,10.0,15790.43,,16.688421,4999.895,119.871445,4999.391,10.0,[-0.185  1.794 -2.079 -2.364 -2.334],0.06317362,0.33376846,523,2.3464942,2.3974288,0.00071209896,21.308384,9972143,4998.2095,4133.3843,True,0.3820757,47475.4241836071,-1,4999.391108609265,26150
0.013089665,15.206816,480.34,-0.9387004,4802.3564,4999.8823,172093010.0,6433.1494,1.7045094,50,10.0,8265.898,,2.5782635,4999.8823,11.722261,4802.3564,10.0,[-0.199  1.798 -2.076 -2.357 -2.33 ],0.03409019,0.051565275,524,11.163616,0.23444523,0.0002617933,4.4788356,9996160,,3936.351,True,965.0979,47559.611287117004,-1,4802.356546281136,26200
0.014537,5.9417815,500.0,-0.9640492,1.012334,1.5786133,84184490.0,6713.3975,1.8172024,50,10.0,9084.09,,4.9483275,4999.9175,33.626568,4999.3516,10.0,[-0.201  1.79  -2.072 -2.363 -2.358],0.03634405,0.09896655,525,6.6721616,0.67253137,0.00029074,7.493823,10021160,4998.339,4133.34,True,0.44669628,47656.988565683365,-1,4999.351054468696,26250
0.0638833,24.93352,490.02,-0.9393933,4899.373,4999.9106,37218704.0,4550.0415,1.1932243,50,10.0,5851.1294,,1.1964016,4999.9106,5.947577,4899.373,10.0,[-0.194  1.794 -2.067 -2.361 -2.383],0.023864485,0.023928031,526,22.151468,0.11895154,0.001277666,2.2571867,10045661,,4033.3638,True,699.91064,47754.291207551956,-1,4899.37321579404,26300
0.08558508,16.801807,493.36,-0.9377612,3053.2244,3121.282,38336404.0,4968.291,1.2853371,50,10.0,6405.9756,,1.8067422,4999.8623,12.061952,4931.804,10.0,[-0.197  1.795 -2.068 -2.363 -2.358],0.025706742,0.036134847,527,18.141796,0.24123903,0.0017117015,2.7560668,10070329,1878.5803,4065.8027,True,436.7666,47858.89921593666,-1,4931.80425888834,26350
0.007142732,19.185984,499.56,-0.9149616,125.60396,130.92041,52370676.0,5621.6626,1.4705092,50,10.0,7350.658,,1.863588,4999.9077,8.596546,4994.5913,10.0,[-0.203  1.79  -2.069 -2.366 -2.357],0.029410182,0.03727176,528,12.543754,0.17193092,0.00014285464,3.9860477,10095307,4868.9873,4128.582,True,23.701702,47957.242483615875,-1,4994.591213013213,26400
0.04749707,7.052492,491.28,-0.9150825,4122.4277,4210.4688,283322460.0,5491.4907,1.5976471,50,10.0,7780.0605,,3.9425616,4999.9155,27.689922,4911.874,10.0,[-0.197  1.794 -2.077 -2.368 -2.334],0.03195294,0.07885124,529,7.1595917,0.55379844,0.0009499414,6.9836383,10119871,789.44653,4045.8633,True,589.40356,48068.19076919556,-1,4911.8742537553035,26450
0.008148952,15.114284,480.96,-0.882629,4648.8516,4840.072,117908070.0,5257.9165,1.4521604,50,10.0,7095.203,,2.2061987,4999.906,12.658153,4808.6855,10.0,[-0.196  1.804 -2.081 -2.355 -2.334],0.029043203,0.044123974,530,11.108647,0.25316304,0.00016297905,4.500998,10143919,159.83417,3942.6765,True,934.77057,48173.745156526566,-1,4808.685489706897,26500
0.0025601597,1.052265,490.32,-0.9227892,4752.525,4850.0273,571632700000.0,102156.96,22.636272,50,10.0,113029.516,,154.38626,4999.883,1103.3228,4902.381,10.0,[-0.199  1.804 -2.1   -2.365 -2.302],0.4527254,3.087725,531,0.31721056,22.066454,5.120319e-05,157.62401,10168435,149.85565,4036.3752,True,678.9324,48287.71224856377,-1,4902.380820237453,26550
0.03339482,3.897361,479.74,-0.9248212,4796.2783,4999.928,973565700.0,5402.8535,1.7939719,50,10.0,8762.677,,6.170114,4999.928,44.448452,4796.2783,10.0,[-0.193  1.789 -2.076 -2.375 -2.342],0.035879437,0.123402275,532,3.321895,0.888969,0.0006678964,15.05165,10192422,,3930.2659,True,978.3112,48393.57135725021,-1,4796.27854361397,26600
0.16434829,24.04761,490.04,-0.931257,4889.6523,4989.963,39721484.0,4696.5107,1.1931903,50,10.0,5862.5317,,1.2395453,4999.9434,7.1581964,4899.633,10.0,[-0.188  1.801 -2.088 -2.366 -2.344],0.023863804,0.024790907,533,27.580925,0.14316392,0.0032869657,1.8128471,10216924,9.980653,4033.6167,True,698.522,48503.54520654678,-1,4899.632740013216,26650
0.008858756,14.900858,490.04,-0.95393413,4889.6025,4989.9478,103538000.0,5044.715,1.3106056,50,10.0,6465.3335,,2.0114748,4999.9272,13.663506,4899.5825,10.0,[-0.184  1.803 -2.102 -2.357 -2.35 ],0.026212113,0.040229496,534,18.580761,0.2732701,0.00017717511,2.6909554,10241426,9.979657,4033.5698,True,698.51495,48606.37882256508,-1,4899.582191944441,26700
0.1295014,24.67493,490.02,-0.9397184,4899.3804,4999.9136,48551324.0,5308.9614,1.3499829,50,10.0,6649.4683,,1.367652,4999.9136,6.037344,4899.3804,10.0,[-0.184  1.801 -2.104 -2.368 -2.373],0.026999658,0.02735304,535,20.867876,0.12074687,0.002590028,2.3960273,10265927,,4033.3694,True,699.91156,48686.70857834816,-1,4899.379913437954,26750
0.015800282,7.846578,500.0,-0.9043567,1.5187012,2.1186523,112812936.0,8080.619,2.1038444,50,10.0,10517.143,,4.8762937,4999.9185,30.502321,4999.3184,10.0,[-0.188  1.805 -2.094 -2.359 -2.359],0.042076882,0.09752588,536,6.31649,0.6100464,0.00031600564,7.9157887,10290927,4997.8,4133.3076,True,0.51347554,48784.54356741905,-1,4999.318506592523,26800
0.24177933,35.01325,490.32,-0.9190062,4752.4854,4850.0776,13272803.0,4435.2485,1.1113259,50,10.0,5471.3887,,0.72707444,4999.9307,3.197742,4902.338,10.0,[-0.194  1.803 -2.091 -2.349 -2.323],0.022226514,0.014541489,537,34.928677,0.06395484,0.0048355865,1.4314885,10315443,149.85304,4036.325,True,678.9266,48878.91931724548,-1,4902.3380423236185,26850
0.04937008,13.669698,500.0,-0.9298663,1.1728711,1.5917969,46811156.0,5176.737,1.355073,50,10.0,6774.5376,,2.2091122,4999.924,14.102139,4999.505,10.0,[-0.193  1.811 -2.121 -2.357 -2.338],0.027101457,0.044182237,538,14.68834,0.28204277,0.0009874016,3.4040606,10340443,4998.332,4133.492,True,0.33628306,48983.630913734436,-1,4999.504887823481,26900
0.0031291437,2.4163191,481.56,-0.9017889,4664.666,4850.049,17396335000.0,19936.152,6.0666933,50,10.0,30283.107,,26.921783,4999.9033,174.65752,4814.5205,10.0,[-0.195  1.835 -2.131 -2.365 -2.349],0.12133388,0.53843576,539,0.35025907,3.4931502,6.2582876e-05,142.75148,10364521,149.85428,3948.5117,True,906.43256,49077.79830980301,-1,4814.520573478549,26950
0.15730885,20.083485,490.04,-0.8979714,4889.4263,4989.927,68380480.0,5365.181,1.3364147,50,10.0,6578.896,,1.6310873,4999.907,10.578255,4899.4067,10.0,[-0.199  1.846 -2.141 -2.35  -2.321],0.02672829,0.032621745,540,25.455505,0.21156509,0.003146177,1.9642116,10389023,9.980238,4033.3975,True,698.4898,49169.67063474655,-1,4899.406661882389,27000
0.37116665,41.915806,482.8,-0.9082466,4677.05,4850.0854,6105180.5,4180.4697,1.0628604,50,10.0,5147.376,,0.4667733,4999.946,2.3089082,4826.91,10.0,[-0.203  1.841 -2.127 -2.356 -2.317],0.021257207,0.009335466,541,40.11006,0.046178162,0.007423333,1.24657,10413163,149.86026,3960.8936,True,851.4138,49259.12070155144,-1,4826.909789584553,27050
0.062157854,19.753502,500.0,-0.90491265,1.3036523,1.8554688,54593024.0,5677.157,1.4634461,50,10.0,7316.221,,1.810891,4999.9546,10.429085,4999.4023,10.0,[-0.203  1.838 -2.127 -2.359 -2.327],0.02926892,0.03621782,542,13.958268,0.20858169,0.0012431571,3.5821064,10438163,4998.099,4133.385,True,0.485462,49336.98898625374,-1,4999.402671773482,27100
0.21885912,6.650758,481.0,-0.8848931,4639.1836,4830.0903,318365220.0,5464.958,1.4292209,50,10.0,6960.6953,,3.6488378,4999.9175,26.671906,4809.011,10.0,[-0.194  1.835 -2.13  -2.363 -2.324],0.028584415,0.072976746,543,16.76125,0.5334381,0.004377182,2.983071,10462213,169.82718,3942.9995,True,932.79755,49424.13135933876,-1,4809.010951235067,27150
0.015998641,2.9203434,500.0,-0.90161663,2.465293,3.2163086,125089300.0,7267.219,2.2158477,50,10.0,11077.333,,8.896917,4999.9067,63.039177,4999.156,10.0,[-0.19   1.839 -2.117 -2.356 -2.304],0.04431696,0.17793834,544,2.583088,1.2607836,0.0003199728,19.356678,10487213,4996.6904,4133.1465,True,0.69661325,49518.640964984894,-1,4999.155633155488,27200
0.1159179,27.629465,480.62,-0.8975,4805.215,4999.906,39984200.0,5240.689,1.3621204,50,10.0,6586.365,,1.2256527,4999.906,7.957723,4805.215,10.0,[-0.2    1.831 -2.112 -2.358 -2.321],0.027242407,0.02451305,545,20.707783,0.15915446,0.0023183578,2.414551,10511244,,3939.2063,True,951.7334,49601.429495334625,-1,4805.215087646161,27250
0.23594272,32.50332,490.32,-0.8996363,4752.54,4850.0176,15975383.0,4353.8623,1.0950477,50,10.0,5415.1294,,0.803428,4999.873,5.2053223,4902.3955,10.0,[-0.193  1.835 -2.115 -2.357 -2.316],0.021900954,0.01606856,546,33.293545,0.10410644,0.004718854,1.5017926,10535760,149.85526,4036.392,True,678.9344,49689.64407706261,-1,4902.395181932491,27300
0.26160806,32.060356,490.32,-0.90216607,4752.3696,4849.9663,17494892.0,4479.589,1.1218336,50,10.0,5523.357,,0.83917224,4999.8213,4.621109,4902.2246,10.0,[-0.19   1.843 -2.114 -2.355 -2.319],0.022436671,0.016783444,547,34.418503,0.09242218,0.0052321614,1.452707,10560276,149.8551,4036.2297,True,678.91016,49775.47436475754,-1,4902.224292464846,27350
0.16649887,22.026997,490.92,-0.9031772,4458.741,4550.2896,55202004.0,5490.5566,1.4187667,50,10.0,6944.502,,1.5988322,4999.8843,8.03825,4908.3364,10.0,[-0.196  1.845 -2.126 -2.356 -2.321],0.028375339,0.031976644,548,17.73842,0.16076499,0.0033299774,2.8187401,10584822,449.59454,4042.33,True,636.96326,49864.77681136131,-1,4908.335972128362,27400
