ESSRenyi,InitialReturnMax,EpThisIter,VarianceInit,Bound,ESSClassic,TimestepsSoFar,EpRewMean,OptimizationReturnMin,InitialReturnMin,MinIW,StdIW,MeanIW,MeanEntropy,StdIWNorm,LearnableVariance,EmpiricalD2,MeanIWNorm,ReturnMeanIW,Weights,ReturnStepMax,J_sample_variance,MinIWNorm,OptimizationReturnMax,EpisodesSoFar,MaxIWNorm,InitialBound,OptimizationReturnMean,Iteration,MaxIW,InitialReturnMean,EpLenMean,TimeElapsed,InitialReturnStd,ReturnStepMaxmin
42.93294,1799.761,50,-1,698.9907,43.905857,1030165,943.3253492746726,,609.75726,0.28207377,0.41597414,1.1165326,-0.6578136,0.008319482,True,1.1646069,0.022330651,1035.3978,[-1.173  1.102 -1.59  -1.357 -2.069],10.0,537839.8,0.0056414753,1190.0037,12100,0.045447815,631.59753,333.5681,242,2.2723908,943.3253,95.36,1037.9125926494598,228.10608,10.0
34.503983,2029.688,50,-1,656.7212,35.207504,1034833,923.3157161069354,,579.7501,0.28884438,0.72349215,1.116171,-0.6524887,0.014469842,True,1.449108,0.022323418,1079.916,[-1.173  1.096 -1.594 -1.368 -2.077],10.0,813330.7,0.0057768873,1449.9379,12150,0.07687446,571.7634,343.5656,243,3.8437228,923.3157,93.36,1041.5037195682526,265.13184,10.0
10.414862,1449.6849,50,-1,908.9085,14.118392,1039276,878.3286778843177,,649.51953,0.020130927,2.4329796,1.5261427,-0.6555496,0.048659593,True,4.800832,0.030522851,1459.073,[-1.184  1.097 -1.591 -1.358 -2.071],10.0,2343214.5,0.00040261852,800.1654,12200,0.21192008,627.23584,228.80914,244,10.5960045,878.3287,88.86,1044.8343658447266,168.817,10.0
42.266,1659.6262,50,-1,626.38336,40.85062,1043782,890.9151326520794,,599.63666,0.5085016,0.5057161,1.0685881,-0.6491681,0.010114322,True,1.182984,0.021371763,939.0347,[-1.206  1.099 -1.595 -1.338 -2.074],10.0,457532.78,0.010170031,1059.9895,12250,0.061301734,603.4594,291.27844,245,3.0650868,890.91516,90.12,1049.035432100296,184.57945,10.0
41.678722,1359.7429,50,-1,730.2246,43.89965,1048412,915.7439852683888,,709.4626,0.35311425,0.40455952,1.0852641,-0.656122,0.008091191,True,1.1996529,0.021705281,988.18036,[-1.209  1.094 -1.596 -1.331 -2.068],10.0,653500.4,0.0070622847,650.28033,12300,0.03622738,680.2295,206.2814,246,1.8113691,915.74396,92.6,1053.7344489097595,184.17453,10.0
36.075108,1819.7026,50,-1,666.4596,36.317673,1052930,893.3393036287773,,529.6714,0.3120121,0.70038897,1.1410859,-0.66039467,0.014007778,True,1.3859973,0.022821717,1037.518,[-1.2    1.087 -1.597 -1.348 -2.075],10.0,617867.56,0.006240242,1290.0312,12350,0.06748465,578.1575,363.66794,247,3.3742323,893.3393,90.36,1058.5621490478516,249.00075,10.0
37.617977,2159.6816,50,-1,650.38116,38.264595,1057571,917.9280318449937,,609.7756,0.23428704,0.625496,1.1294682,-0.6716602,0.012509919,True,1.3291517,0.022589367,1081.6396,[-1.198  1.076 -1.601 -1.366 -2.079],9.999999,1016554.75,0.0046857405,1549.906,12400,0.063316435,543.8602,308.15247,248,3.1658218,917.928,92.82,1063.3343091011047,288.83698,9.999999
45.50074,1479.7246,50,-1,678.36475,44.522873,1062083,892.139776001196,,579.64954,0.37243342,0.37159002,1.0594484,-0.6506348,0.0074318005,True,1.0988833,0.021188973,947.03357,[-1.182  1.069 -1.597 -1.37  -2.091],10.0,466839.9,0.007448668,900.0751,12450,0.042783983,635.844,312.49023,249,2.1391993,892.1398,90.24,1067.741025686264,197.65189,10.0
48.10342,1459.6965,50,-1,656.7451,48.241642,1066611,895.341010568819,,639.76855,0.6807926,0.19231763,1.00734,-0.6509337,0.0038463527,True,1.0394272,0.020146796,914.50793,[-1.181  1.07  -1.597 -1.373 -2.07 ],10.0,472540.53,0.013615852,819.928,12500,0.028166737,642.5141,255.57246,250,1.4083369,895.34094,90.56,1072.6356916427612,181.2114,10.0
27.2841,1789.7205,50,-1,671.95605,28.44224,1071255,918.5451748596611,,529.7759,0.106842354,1.0762612,1.2362256,-0.6715089,0.021525223,True,1.8325692,0.024724511,1091.5952,[-1.188  1.079 -1.597 -1.373 -2.07 ],10.0,578593.44,0.002136847,1259.9446,12550,0.11987298,608.5565,388.7693,251,5.993649,918.5452,92.88,1077.2376687526703,260.2874,10.0
45.067078,2059.6345,50,-1,571.39404,44.125973,1075721,882.9343962348148,,619.69666,0.31559855,0.37155896,1.0183731,-0.68520266,0.0074311793,True,1.1094574,0.020367466,947.1502,[-1.182  1.065 -1.619 -1.408 -2.09 ],10.0,637884.0,0.0063119708,1439.9379,12600,0.03937804,526.1952,263.23773,252,1.968902,882.9344,89.32,1081.5602140426636,273.43008,10.0
43.045235,1359.7896,50,-1,698.09924,43.753704,1080060,857.5505134518031,,559.7154,0.37862945,0.42221528,1.1174546,-0.69944006,0.008444305,True,1.1615688,0.022349091,951.93616,[-1.188  1.071 -1.617 -1.396 -2.104],10.0,447114.34,0.007572589,800.07416,12650,0.05709136,622.0281,297.83514,253,2.854568,857.55054,86.78,1085.8243851661682,179.01006,10.0
47.09812,1849.777,50,-1,594.7207,47.77605,1084520,881.7498321403461,,569.74384,0.5736592,0.2249062,1.042422,-0.69330513,0.0044981237,True,1.0616134,0.020848442,924.83417,[-1.194  1.079 -1.612 -1.382 -2.118],10.0,440678.06,0.0114731835,1280.0332,12700,0.030210633,561.359,312.006,254,1.5105317,881.74994,89.2,1091.218905210495,219.20831,10.0
15.54116,1259.8042,50,-1,763.76715,14.347743,1088966,878.9448476014139,,569.7402,0.06716686,2.169221,1.3761067,-0.69677156,0.043384418,True,3.2172632,0.027522136,1155.1547,[-1.192  1.075 -1.618 -1.393 -2.112],10.0,981052.1,0.0013433371,690.064,12750,0.26163122,660.7404,309.20468,255,13.081562,878.94495,88.92,1095.669056892395,177.82553,10.0
0.4902703,1529.7227,50,-1,4558.093,1.3683952,1093388,874.1349554197752,,579.79065,0.0047639585,44.213913,7.4166093,-0.68694377,0.8842782,True,101.98456,0.14833213,7233.812,[-1.195  1.059 -1.613 -1.388 -2.116],10.0,370213950.0,9.527917e-05,949.932,12800,6.3238754,609.1792,294.3443,256,316.1938,874.13495,88.44,1100.1712756156921,191.68568,10.0
26.616467,1549.7969,50,-1,695.188,26.605474,1097806,873.3405706308616,,539.7291,0.1435067,1.0896372,1.1620113,-0.7013265,0.021792743,True,1.8785363,0.023240227,1063.1011,[-1.227  1.085 -1.601 -1.304 -2.106],10.0,941691.25,0.002870134,1010.06775,12850,0.09896981,604.9079,333.61145,257,4.9484906,873.3406,88.36,1105.7647304534912,228.57004,10.0
44.858196,1429.7324,50,-1,703.6417,43.351513,1102499,928.3158783927335,,539.81976,0.45028424,0.39352918,1.0048879,-0.7148981,0.007870584,True,1.1146235,0.020097759,965.0862,[-1.216  1.088 -1.602 -1.309 -2.12 ],10.0,439280.0,0.009005684,889.91266,12900,0.04339253,680.6789,388.49612,258,2.1696267,928.31586,93.86,1110.400030374527,233.35426,10.0
43.27568,1769.8049,50,-1,654.7667,43.97203,1107139,917.7457728111347,,719.5287,0.5043057,0.39608204,1.0697639,-0.69930655,0.00792164,True,1.1553833,0.021395277,984.26196,[-1.211  1.087 -1.601 -1.316 -2.134],10.0,685416.06,0.0100861145,1050.2762,12950,0.046821807,611.20654,198.21709,259,2.3410904,917.7458,92.8,1115.4609158039093,212.55191,10.0
47.771786,1489.8196,50,-1,611.18085,47.29765,1111474,856.7193728779607,,539.8013,0.6518682,0.24770783,1.0363076,-0.68875444,0.0049541565,True,1.0466429,0.020726152,875.17456,[-1.204  1.084 -1.61  -1.296 -2.118],10.0,350059.25,0.013037364,950.0183,13000,0.03971766,598.6751,316.9181,260,1.985883,856.71936,86.7,1119.6033596992493,183.82768,10.0
44.40009,1419.7794,50,-1,772.30023,45.96696,1116327,960.3450232518006,,549.73267,0.4294984,0.31747353,1.0718004,-0.68801594,0.0063494705,True,1.1261239,0.021436008,1033.2606,[-1.201  1.078 -1.606 -1.288 -2.108],10.0,413061.6,0.008589968,870.04675,13050,0.03611091,714.432,410.61234,261,1.8055457,960.3451,97.06,1124.4943721294403,187.97687,10.0
7.09641,1629.7163,50,-1,889.7846,6.091419,1120943,912.9219156922981,,539.7112,0.009983609,4.347472,1.619278,-0.75429374,0.08694944,True,7.0458164,0.03238556,1639.0546,[-1.202  1.086 -1.614 -1.29  -2.107],10.0,6752373.0,0.00019967218,1090.0051,13100,0.5592794,630.6467,373.21075,262,27.96397,912.9219,92.32,1129.1676967144012,240.95074,10.0
21.289278,1709.7244,50,-1,711.9667,20.83512,1125615,924.1472837043653,,499.71475,0.032404356,1.5011582,1.2688035,-0.7868603,0.030023163,True,2.3486001,0.025376072,1165.7947,[-1.202  1.068 -1.576 -1.279 -2.173],10.0,892742.2,0.0006480871,1210.0096,13150,0.118331514,628.01434,424.43253,263,5.916576,924.1473,93.44,1133.8049142360687,235.54662,10.0
19.337477,1499.742,50,-1,853.66345,16.518532,1130146,895.9405701529997,,,0.0650753,1.9259087,1.352755,-0.7941835,0.03851817,True,2.5856528,0.0270551,1271.3613,[-1.196  1.075 -1.585 -1.294 -2.206],10.0,3634553.8,0.001301506,1499.742,13200,0.21425469,636.1776,895.94055,264,10.712735,895.94055,90.62,1138.4727907180786,245.81332,10.0
0.97111577,1839.7734,50,-1,2924.4026,1.6866499,1134797,919.9426924268926,,679.7054,0.010441178,29.637428,5.5375714,-0.73822,0.59274846,True,51.487167,0.11075141,5210.92,[-1.211  1.078 -1.588 -1.269 -2.213],10.0,79853460.0,0.00020882356,1160.0681,13250,4.241962,601.28455,240.2373,265,212.09811,919.9426,93.02,1143.6398706436157,204.47772,10.0
45.267124,1689.7268,50,-1,691.8043,46.104115,1139501,930.5319890952218,,679.6347,0.52286494,0.30699643,1.056089,-0.75485665,0.006139929,True,1.1045544,0.021121781,999.39325,[-1.192  1.085 -1.598 -1.284 -2.157],10.0,626421.56,0.010457299,1010.0921,13300,0.038961187,637.8627,250.89728,266,1.9480593,930.53204,94.08,1148.5649597644806,216.6047,10.0
47.126614,1409.7355,50,-1,680.9927,47.820744,1144101,909.7386067676267,,539.7433,0.38364732,0.21978009,1.0295354,-0.7602556,0.0043956013,True,1.0609716,0.020590706,932.4997,[-1.192  1.083 -1.604 -1.293 -2.174],10.0,362854.8,0.0076729464,869.9922,13350,0.028323755,665.56525,369.99536,267,1.4161878,909.73865,92.0,1153.3722932338715,192.61313,10.0
1.6284927,1179.8167,50,-1,1201.7573,2.2518072,1148286,826.7359791516908,,539.7082,0.0016823098,10.334834,2.2443504,-0.8389089,0.20669667,True,30.70324,0.04488701,2334.0723,[-1.193  1.08  -1.603 -1.286 -2.179],10.0,45873092.0,3.3646196e-05,640.10846,13400,1.4761267,622.3858,287.0278,268,73.806335,826.73596,83.7,1157.4136853218079,120.55143,10.0
29.183271,1789.7147,50,-1,725.0665,20.516954,1152645,861.5245600745197,,589.73865,0.21915759,1.5803487,1.3183271,-0.8299512,0.031606972,True,1.7133104,0.026366541,1130.8202,[-1.213  1.07  -1.629 -1.322 -2.258],10.0,811631.06,0.004383152,1199.9761,13450,0.1722002,551.53687,271.78592,269,8.61001,861.52454,87.18,1163.0130615234375,201.72765,10.0
37.25504,1629.6538,50,-1,670.0717,35.28392,1157243,909.3313367646439,,539.7565,0.37260836,0.6873938,1.064383,-0.8242138,0.013747874,True,1.3421004,0.021287661,997.07227,[-1.225  1.082 -1.626 -1.298 -2.249],10.0,590442.3,0.007452167,1089.8973,13500,0.07410746,627.067,369.57492,270,3.705373,909.3313,91.96,1167.0738842487335,220.02602,10.0
39.122288,1759.7524,50,-1,660.6384,40.31743,1161825,906.1389038267066,,539.7814,0.2538122,0.54092735,1.1037997,-0.8114256,0.010818548,True,1.2780439,0.022075996,1005.2145,[-1.224  1.089 -1.622 -1.286 -2.243],10.0,497563.78,0.0050762435,1219.9711,13550,0.051780537,601.3408,366.35754,271,2.589027,906.1389,91.64,1171.9469332695007,221.75734,10.0
11.577188,1459.7783,50,-1,923.31696,6.8338704,1166286,881.9352137200317,,669.6829,0.07589647,4.401525,1.7513177,-0.8050901,0.0880305,True,4.318838,0.035026353,1448.7665,[-1.252  1.111 -1.708 -1.302 -2.23 ],10.0,1763534.4,0.0015179294,790.0954,13600,0.603175,629.09424,212.2523,272,30.158749,881.93524,89.22,1176.7741286754608,191.91298,10.0
42.9952,2009.8044,50,-1,601.9774,42.309536,1170663,865.139594060487,,549.7039,0.446206,0.48715028,1.14263,-0.82751626,0.009743006,True,1.1629205,0.022852598,977.3732,[-1.231  1.104 -1.714 -1.327 -2.224],10.0,498336.8,0.00892412,1460.1006,13650,0.04997582,517.03125,315.4357,273,2.498791,865.1396,87.54,1181.7576429843903,256.4047,10.0
19.407642,1509.7644,50,-1,686.993,17.263168,1175054,867.9346278138603,,579.75854,0.032408543,1.647391,1.196296,-0.83239627,0.03294782,True,2.5763047,0.02392592,1106.7214,[-1.23   1.099 -1.713 -1.332 -2.246],10.0,1218143.6,0.0006481708,930.00586,13700,0.1691905,606.43567,288.1761,274,8.459525,867.93463,87.82,1186.1554119586945,204.36032,10.0
44.81635,2069.7734,50,-1,589.17993,44.783604,1179692,917.3390421420839,,539.8003,0.48914015,0.352455,1.0327085,-0.8342839,0.0070490995,True,1.1156642,0.02065417,967.8406,[-1.217  1.102 -1.708 -1.333 -2.251],10.0,466567.5,0.009782803,1529.9731,13750,0.043193705,558.84375,377.53876,275,2.1596854,917.339,92.76,1190.3668146133423,237.07762,10.0
19.528103,2209.6948,50,-1,664.133,15.229957,1184371,925.5457539885006,,689.6865,0.06054296,2.1260498,1.4070845,-0.8279479,0.042520996,True,2.5604126,0.028141694,1276.5509,[-1.209  1.097 -1.707 -1.339 -2.253],10.0,1155189.2,0.0012108592,1520.0083,13800,0.20802839,542.8153,235.85922,276,10.40142,925.5458,93.58,1195.7689464092255,285.18234,10.0
26.24827,1799.7278,50,-1,744.1105,27.183592,1189158,947.1359413421669,,699.69604,0.06893229,1.1729739,1.2803189,-0.82061803,0.023459475,True,1.9048874,0.025606377,1174.3419,[-1.198  1.098 -1.722 -1.353 -2.247],10.0,910797.06,0.0013786458,1100.0317,13850,0.12310785,635.41394,247.4399,277,6.1553926,947.1359,95.74,1201.5404398441315,226.8088,10.0
38.545048,1449.8135,50,-1,713.7615,38.411007,1193499,857.9412808893981,,649.72046,0.30320355,0.61907154,1.1270565,-0.8148252,0.012381431,True,1.2971835,0.022541128,999.76636,[-1.198  1.087 -1.715 -1.362 -2.24 ],10.0,632845.06,0.006064071,800.093,13900,0.078007095,606.82623,208.22083,278,3.9003549,857.94135,86.82,1206.8181824684143,164.52551,10.0
35.838715,1229.7109,50,-1,730.58,34.332592,1197686,827.1215087617718,,589.67444,0.3772902,0.7989371,1.1826805,-0.793188,0.015978742,True,1.3951393,0.02365361,982.1579,[-1.191  1.085 -1.717 -1.374 -2.234],10.0,553687.8,0.0075458037,640.0365,13950,0.098667316,614.1293,237.44707,279,4.933366,827.1216,83.74,1211.4043054580688,133.7467,10.0
46.913486,1809.6913,50,-1,614.0249,46.11328,1202306,913.7349890175121,,619.7718,0.4708554,0.29368308,1.0115805,-0.78844625,0.005873662,True,1.0657916,0.02023161,937.61957,[-1.195  1.09  -1.706 -1.353 -2.212],10.0,462805.75,0.009417108,1189.9194,14000,0.042039175,600.28723,293.9632,280,2.1019588,913.735,92.4,1216.8386933803558,209.089,10.0
23.727337,1509.8276,50,-1,830.4634,13.524249,1206847,897.9307102503165,,679.64734,0.1262082,2.1487596,1.3084053,-0.7509139,0.042975187,True,2.107274,0.026168102,1210.0829,[-1.199  1.097 -1.706 -1.348 -2.207],10.0,1637740.2,0.002524164,830.1803,14050,0.26375803,636.4209,218.28339,281,13.187902,897.9308,90.82,1221.160469532013,174.17998,10.0
17.237211,1479.7982,50,-1,906.24585,23.48319,1211460,912.3137506970157,,679.6095,0.10483788,1.4852269,1.3976895,-0.7570454,0.029704535,True,2.9007013,0.027953792,1342.7764,[-1.208  1.103 -1.697 -1.326 -2.17 ],10.0,1641071.0,0.0020967575,800.1887,14100,0.15309432,656.0051,232.70425,282,7.654716,912.31366,92.26,1226.7720160484314,208.69595,10.0
47.974583,1759.7075,50,-1,652.942,48.153015,1216150,927.7331844722811,,669.77563,0.6624735,0.20340762,1.0385977,-0.7459783,0.0040681525,True,1.0422186,0.020771954,964.09973,[-1.209  1.119 -1.687 -1.308 -2.176],10.0,534957.25,0.01324947,1089.9319,14150,0.03504234,622.9429,257.95755,283,1.7521172,927.7332,93.8,1231.470115184784,198.91676,10.0
14.473717,1569.7656,50,-1,822.3974,15.632946,1220881,935.9220360871637,,699.80835,0.038943343,2.2515488,1.5185553,-0.74691385,0.04503097,True,3.4545376,0.03037111,1327.7452,[-1.22   1.131 -1.696 -1.315 -2.165],10.0,1436821.6,0.0007788668,869.9573,14200,0.27418768,664.0305,236.1137,284,13.709385,935.92206,94.62,1236.4192078113556,179.16714,10.0
44.487286,1679.8024,50,-1,656.35266,45.37758,1225560,925.5352571567117,,529.68414,0.40912634,0.33492425,1.0493793,-0.7436878,0.0066984845,True,1.1239166,0.020987585,964.8034,[-1.229  1.12  -1.699 -1.313 -2.166],10.0,396618.53,0.008182527,1150.1182,14250,0.034640472,634.58496,395.85114,285,1.7320237,925.53534,93.58,1241.5843131542206,210.78044,10.0
31.079794,1489.6487,50,-1,684.25616,27.38739,1230219,921.5315165840325,,519.63556,0.13385974,1.027446,1.1307303,-0.7540533,0.02054892,True,1.6087623,0.022614604,1011.5143,[-1.235  1.122 -1.693 -1.306 -2.163],10.0,544224.1,0.0026771948,970.0131,14300,0.11253558,663.5167,401.89594,286,5.626779,921.5315,93.18,1246.5193269252777,217.07202,10.0
9.276517,2119.6924,50,-1,1070.5955,3.8502111,1234895,924.9310494176624,,679.6367,0.005201012,7.6392665,2.2065263,-0.8139463,0.15278533,True,5.389954,0.044130515,1922.9612,[-1.238  1.113 -1.697 -1.296 -2.173],10.0,3454536.5,0.00010402023,1440.0557,14350,1.0899711,557.78955,245.29434,287,54.498554,924.931,93.52,1251.380245923996,237.98819,10.0
20.927769,1629.6663,50,-1,761.2897,16.502644,1239260,862.7151763185852,,,0.01758178,1.9822831,1.3913525,-0.8328872,0.039645657,True,2.3891702,0.02782705,1197.5873,[-1.218  1.106 -1.702 -1.322 -2.233],10.0,3031945.8,0.0003516356,1629.6663,14400,0.18536197,580.44867,862.71515,288,9.268099,862.71515,87.3,1255.8733637332916,232.18503,10.0
42.40468,1769.773,50,-1,623.80884,42.764877,1243754,888.5345781431896,,539.7484,0.36373952,0.4422767,1.0752636,-0.826636,0.008845533,True,1.1791152,0.021505272,956.6648,[-1.199  1.094 -1.697 -1.342 -2.252],10.0,431097.47,0.00727479,1230.0245,14450,0.051655855,582.00085,348.78616,289,2.5827928,888.53455,89.88,1260.3164563179016,217.04555,10.0
43.428787,1459.7598,50,-1,701.1968,44.48769,1248270,892.9301933932334,,629.7368,0.50505877,0.38523263,1.0944,-0.8470691,0.007704653,True,1.1513101,0.021888,972.4895,[-1.204  1.094 -1.694 -1.34  -2.246],10.0,521668.03,0.010101175,830.02295,14500,0.039942842,640.0923,263.19336,290,1.9971422,892.9302,90.32,1265.0951883792877,172.31847,10.0
44.96939,1419.7974,50,-1,709.3336,43.8804,1252872,910.1310151035728,,699.6057,0.4007129,0.39293712,1.0521972,-0.8320972,0.007858743,True,1.1118674,0.021043945,968.64014,[-1.204  1.089 -1.69  -1.339 -2.266],10.0,616663.4,0.008014258,720.19165,14550,0.0424255,664.21484,210.52531,291,2.121275,910.13104,92.04,1269.472237110138,193.26578,10.0
48.510597,1719.7505,50,-1,590.00665,48.867058,1257290,873.3218203461689,,689.717,0.6743455,0.15482275,1.0168079,-0.83976376,0.003096455,True,1.0307026,0.020336157,892.4143,[-1.203  1.085 -1.692 -1.346 -2.251],10.0,544478.2,0.01348691,1030.0334,14600,0.026697468,575.4523,183.60484,292,1.3348734,873.3218,88.36,1274.5407545566559,189.63985,10.0
44.87295,1409.7843,50,-1,718.3416,44.142048,1261918,915.3352347354468,,569.6577,0.580716,0.39062384,1.0722897,-0.82206315,0.0078124763,True,1.114257,0.021445796,976.09595,[-1.205  1.087 -1.691 -1.341 -2.259],10.0,445407.3,0.01161432,840.1266,14650,0.054221172,671.1533,345.6775,293,2.7110586,915.3352,92.56,1278.7830028533936,197.60065,10.0
27.429874,1229.8445,50,-1,766.7965,28.692463,1266414,888.9415192520543,,689.66724,0.08394328,1.0382901,1.2048583,-0.8761211,0.0207658,True,1.8228301,0.024097167,1054.3932,[-1.21   1.092 -1.692 -1.335 -2.241],10.0,805855.2,0.0016788655,540.17725,14700,0.082801454,675.92615,199.27429,294,4.140073,888.94147,89.92,1284.1510405540466,139.57468,10.0
28.972923,1909.7625,50,-1,657.4242,29.340744,1271028,912.5353113519282,,669.75287,0.12555797,1.0219042,1.2178348,-0.87625897,0.020438084,True,1.7257493,0.024356697,1091.9633,[-1.203  1.081 -1.698 -1.345 -2.295],10.0,834122.7,0.0025111595,1240.0095,14750,0.11432489,581.75476,242.78242,295,5.7162447,912.53534,92.28,1289.246658563614,232.39488,10.0
46.894382,1359.7797,50,-1,660.7452,46.604404,1275508,885.7433405418166,,619.70123,0.62843716,0.2729186,1.0110878,-0.86271435,0.0054583726,True,1.0662258,0.020221759,903.9397,[-1.206  1.072 -1.7   -1.352 -2.295],10.0,455366.72,0.012568743,740.0784,14800,0.03576585,650.22253,266.04208,296,1.7882925,885.74335,89.6,1294.3488404750824,167.13705,10.0
44.381603,1729.7775,50,-1,609.3971,45.76783,1279840,856.1408630793908,,559.7874,0.5384401,0.33039358,1.0865022,-0.8740177,0.0066078715,True,1.1265929,0.021730041,927.4024,[-1.192  1.057 -1.688 -1.342 -2.282],10.0,433384.2,0.010768802,1169.99,14850,0.039998114,556.53467,296.35342,297,1.9999058,856.14087,86.64,1298.4711804389954,186.4627,10.0
37.16888,1529.7222,50,-1,677.4667,37.998222,1284195,860.726875347867,,619.6847,0.29512537,0.6295955,1.1202646,-0.8924772,0.01259191,True,1.3452114,0.022405293,984.7708,[-1.189  1.057 -1.694 -1.354 -2.293],10.0,618800.9,0.0059025073,910.0375,14900,0.0713096,595.77124,241.04219,298,3.5654798,860.72687,87.1,1303.2221703529358,186.70326,10.0
0.106425114,1839.7561,50,-1,6171.0938,1.2130975,1288706,891.9349555297131,,549.7401,5.309207e-05,85.48775,13.480316,-0.917668,1.7097547,True,469.81393,0.26960632,13078.004,[-1.183  1.058 -1.695 -1.36  -2.311],10.0,1372968400.0,1.0618413e-06,1290.016,14950,12.229178,573.27985,342.19485,299,611.4589,891.935,90.22,1308.3019003868103,240.98827,10.0
0.9955675,1519.8121,50,-1,5779.8335,1.24737,1293329,914.3249887856991,,669.60724,0.009052944,50.61633,8.096351,-0.92475986,1.0123265,True,50.22261,0.16192701,7645.3545,[-1.225  1.087 -1.694 -1.298 -2.337],10.0,220527100.0,0.00018105889,850.2049,15000,7.2453794,651.0858,244.71773,300,362.26898,914.325,92.46,1313.1714751720428,202.86473,10.0
43.606964,1719.759,50,-1,639.1681,44.887318,1297905,904.9183292009568,,519.62085,0.39273384,0.36045918,1.0680553,-0.92334396,0.0072091836,True,1.1466058,0.021361105,958.12744,[-1.237  1.114 -1.686 -1.251 -2.344],10.0,382050.0,0.007854677,1200.1382,15050,0.042577565,607.04736,385.29745,301,2.1288784,904.9183,91.52,1318.2497408390045,201.47038,10.0
32.408295,1539.7463,50,-1,889.7129,32.22028,1302797,968.1229894276236,,689.51776,0.23041718,0.92781883,1.2490085,-0.9069783,0.018556375,True,1.542815,0.02498017,1220.9712,[-1.238  1.109 -1.685 -1.255 -2.342],10.0,935703.06,0.0046083434,850.2286,15100,0.07690518,701.4311,278.60522,302,3.8452594,968.12286,97.84,1323.4410169124603,235.84863,10.0
45.0304,1769.8093,50,-1,663.3812,44.733097,1307560,942.3333970438201,,489.79083,0.48432076,0.36791918,1.0722331,-0.91101485,0.007358383,True,1.110361,0.021444663,986.3937,[-1.228  1.106 -1.684 -1.267 -2.326],10.0,342314.47,0.009686415,1280.0186,15150,0.04447766,635.79346,452.54257,303,2.2238832,942.3334,95.26,1328.503257036209,242.34778,10.0
19.88393,1729.699,50,-1,723.5554,21.74601,1311984,874.5330030732406,,269.78635,0.09168966,1.4728001,1.2920929,-0.9151447,0.029456005,True,2.5145934,0.025841856,1198.6335,[-1.234  1.109 -1.687 -1.26  -2.33 ],10.0,1318520.2,0.0018337931,1459.9126,15200,0.13162237,574.9403,604.7467,304,6.5811186,874.53296,88.48,1332.4967048168182,236.42224,10.0
1.8376,1609.7483,50,-1,3263.356,1.336444,1316868,966.5470865137254,,679.8175,0.0011494779,32.777985,5.4319496,-0.981706,0.6555597,True,27.209404,0.10863898,4717.737,[-1.235  1.122 -1.696 -1.248 -2.334],10.0,45723460.0,2.2989558e-05,929.9308,15250,4.6926126,687.7305,286.72958,305,234.63065,966.54706,97.68,1336.7145593166351,209.14172,10.0
38.357365,1249.7319,50,-1,760.5555,40.619213,1321269,869.9559050259303,,489.71893,0.2726165,0.55958354,1.1644238,-0.9663075,0.011191671,True,1.3035307,0.023288473,1007.6927,[-1.255  1.119 -1.698 -1.228 -2.401],10.0,406991.38,0.0054523298,760.013,15300,0.069010325,653.496,380.237,306,3.4505162,869.9559,88.02,1341.4337105751038,162.60269,10.0
17.912157,1659.8405,50,-1,899.40466,22.270792,1325648,865.5424515978995,,679.5901,0.11212405,1.6882285,1.5129699,-0.98187655,0.03376457,True,2.7914002,0.030259395,1379.7328,[-1.254  1.113 -1.7   -1.238 -2.385],10.0,1642429.6,0.0022424809,980.25037,15350,0.20315033,578.0497,185.95236,307,10.1575165,865.5424,87.58,1346.4315083026886,191.50684,10.0
43.754494,1589.7872,50,-1,679.43445,43.587265,1330062,872.535811396562,,499.6504,0.3611105,0.42798102,1.1157899,-1.0053709,0.00855962,True,1.1427398,0.022315798,973.7908,[-1.261  1.104 -1.702 -1.243 -2.401],10.0,396547.5,0.00722221,1090.1368,15400,0.047877345,597.1765,372.88544,308,2.3938673,872.53577,88.28,1351.223608493805,201.774,10.0
1.5131109,1379.7927,50,-1,2222.3535,2.863583,1334559,889.139484531458,,669.6028,0.0020873037,14.052438,3.4636047,-1.1135252,0.2810488,True,33.044506,0.069272086,3596.1553,[-1.26   1.103 -1.694 -1.235 -2.424],10.0,35824120.0,4.1746072e-05,710.18994,15450,1.5277197,650.15234,219.5367,309,76.38599,889.13947,89.94,1356.2671177387238,168.88643,10.0
41.458225,1739.811,50,-1,648.24927,41.97819,1339204,918.7413176881538,,689.73193,0.2283234,0.47272694,1.0813988,-1.1135108,0.009454538,True,1.2060333,0.021627974,979.184,[-1.255  1.108 -1.788 -1.237 -2.532],10.0,606880.3,0.004566468,1050.0791,15500,0.049904212,617.39716,229.00937,310,2.4952106,918.74133,92.9,1361.6014547348022,207.19243,10.0
23.239117,1639.7212,50,-1,759.0696,14.618182,1343973,943.5382755551708,,669.6189,0.083021015,1.7155244,1.1026902,-1.1113749,0.034310486,True,2.1515448,0.022053804,1175.6567,[-1.25   1.105 -1.786 -1.247 -2.532],10.0,2295567.2,0.0016604202,970.1023,15550,0.24867606,659.5303,273.9194,311,12.433804,943.53827,95.38,1366.0592217445374,224.14594,10.0
