MinVanillaIw,Bound,EpsThisIter,MinNormIw,VarJ,J,VanillaAvgRet,BatchSize,VarVanillaIw,ESSClassic,MaxNormIw,IterType,AvgVanillaIw,Delta,VarDiscRet,VarNormIw,AvgNormIw,AvgEpLen,eRenyi2,AvgRet,VarRet,MaxVanillaIw,ESSRenyi,AvgDiscRet
,-708.979,100,,,-708.979,-923.950949804,500,0.000761164,1.0,1.0,1,0.00123383,1.0,9732.38481715,0.002,0.002,500.0,3.57531e+09,-923.950949804,9732.38481715,0.616913,1.39847939956e-07,-923.950949804
1.0,-901.458,100,0.01,117.614,-901.458,-901.458453573,500,,100.0,0.01,2,1.0,1.0,13972.7534728,3.50449e-18,0.01,500.0,1.0,-901.458453573,13972.7534728,1.0,500.0,-901.458453573
1.0,-888.659,100,0.005,115.21,-888.659,-875.859067898,500,,200.000000102,0.005,2,1.0,1.0,12511.1841044,2.1793e-19,0.005,500.0,1.0,-875.859067898,12511.1841044,1.0,500.0,-875.859067898
1.0,-894.966,100,0.00333333,120.244,-894.966,-907.578786835,500,,299.999969474,0.00333333,2,1.0,1.0,16758.0255372,5.43914e-20,0.00333333,500.0,1.0,-907.578786835,16758.0255372,1.0,500.0,-907.578786835
1.0,-897.445,100,0.0025,117.465,-897.445,-904.885304589,500,,400.0,0.0025,2,1.0,1.0,11861.3461673,5.4346e-20,0.0025,500.0,1.0,-904.885304589,11861.3461673,1.0,500.0,-904.885304589
1.35522e-15,-845.039,100,3.0098e-18,226.706,-845.039,-895.429881156,500,9.1692,40.7040293871,0.0849951,1,0.900541,1.0,13781.5375876,4.52256e-05,0.002,500.0,inf,-895.429881156,13781.5375876,38.2708,,-895.429881156
1.0,-896.831,100,0.01,104.244,-896.831,-896.830994184,500,,100.0,0.01,2,1.0,1.0,10976.577936,3.50449e-18,0.01,500.0,1.0,-896.830994184,10976.577936,1.0,500.0,-896.830994184
1.0,-896.036,100,0.005,109.548,-896.036,-895.240216605,500,,200.000000102,0.005,2,1.0,1.0,13265.9169559,2.1793e-19,0.005,500.0,1.0,-895.240216605,13265.9169559,1.0,500.0,-895.240216605
1.0,-894.784,100,0.00333333,111.185,-894.784,-892.281023194,500,,299.999969474,0.00333333,2,1.0,1.0,13207.9263777,5.43914e-20,0.00333333,500.0,1.0,-892.281023194,13207.9263777,1.0,500.0,-892.281023194
1.0,-889.874,100,0.0025,107.976,-889.874,-875.142230496,500,,400.0,0.0025,2,1.0,1.0,9352.8169304,5.4346e-20,0.0025,500.0,1.0,-875.142230496,9352.8169304,1.0,500.0,-875.142230496
0.0106447,-867.437,100,1.92282e-05,249.855,-867.437,-893.316633834,500,7.56272,69.8623943995,0.0736232,1,1.10719,1.0,13046.8526903,2.4677e-05,0.002,500.0,inf,-893.316633834,13046.8526903,40.7575,,-893.316633834
1.0,-883.589,100,0.01,111.258,-883.589,-883.588532155,500,,100.0,0.01,2,1.0,1.0,12503.3806778,3.50449e-18,0.01,500.0,1.0,-883.588532155,12503.3806778,1.0,500.0,-883.588532155
1.0,-892.157,100,0.005,108.952,-892.157,-900.726158398,500,,200.000000102,0.005,2,1.0,1.0,11329.2544451,2.1793e-19,0.005,500.0,1.0,-900.726158398,11329.2544451,1.0,500.0,-900.726158398
1.0,-892.302,100,0.00333333,109.39,-892.302,-892.592440898,500,,299.999969474,0.00333333,2,1.0,1.0,12279.9684706,5.43914e-20,0.00333333,500.0,1.0,-892.592440898,12279.9684706,1.0,500.0,-892.592440898
1.0,-897.849,100,0.0025,112.515,-897.849,-914.488184198,500,,400.0,0.0025,2,1.0,1.0,14516.0173657,5.4346e-20,0.0025,500.0,1.0,-914.488184198,14516.0173657,1.0,500.0,-914.488184198
,-725.433,100,,,-725.433,-887.026059667,500,,inf,1.0,1,2.70016e-41,1.0,14023.2797723,0.002,0.002,500.0,7.12952e+13,-887.026059667,14023.2797723,1.3501e-38,7.0130957917e-12,-887.026059667
1.0,-853.765,100,0.01,66.4863,-853.765,-853.765261591,500,,100.0,0.01,2,1.0,1.0,4465.08391346,3.50449e-18,0.01,500.0,1.0,-853.765261591,4465.08391346,1.0,500.0,-853.765261591
1.0,-849.803,100,0.005,60.1709,-849.803,-845.841573225,500,,200.000000102,0.005,2,1.0,1.0,2817.43274897,2.1793e-19,0.005,500.0,1.0,-845.841573225,2817.43274897,1.0,500.0,-845.841573225
1.0,-852.454,100,0.00333333,62.867,-852.454,-857.75670322,500,,299.999969474,0.00333333,2,1.0,1.0,4619.71148262,5.43914e-20,0.00333333,500.0,1.0,-857.75670322,4619.71148262,1.0,500.0,-857.75670322
1.0,-849.683,100,0.0025,62.6313,-849.683,-841.367110324,500,,400.0,0.0025,2,1.0,1.0,3779.52637446,5.4346e-20,0.0025,500.0,1.0,-841.367110324,3779.52637446,1.0,500.0,-841.367110324
0.0734142,-841.339,100,0.000151977,117.278,-841.339,-849.772464887,500,2.15253,151.445121335,0.0453916,1,0.966122,1.0,3722.14429476,9.22456e-06,0.002,500.0,inf,-849.772464887,3722.14429476,21.9269,,-849.772464887
1.0,-842.362,100,0.01,60.2529,-842.362,-842.3624376,500,,100.0,0.01,2,1.0,1.0,3667.08266034,3.50449e-18,0.01,500.0,1.0,-842.3624376,3667.08266034,1.0,500.0,-842.3624376
1.0,-843.212,100,0.005,61.4872,-843.212,-844.060637203,500,,200.000000102,0.005,2,1.0,1.0,3969.18435409,2.1793e-19,0.005,500.0,1.0,-844.060637203,3969.18435409,1.0,500.0,-844.060637203
1.0,-840.12,100,0.00333333,61.025,-840.12,-833.936418425,500,,299.999969474,0.00333333,2,1.0,1.0,3589.34106832,5.43914e-20,0.00333333,500.0,1.0,-833.936418425,3589.34106832,1.0,500.0,-833.936418425
1.0,-843.31,100,0.0025,60.9208,-843.31,-852.879470498,500,,400.0,0.0025,2,1.0,1.0,3587.01421724,5.4346e-20,0.0025,500.0,1.0,-852.879470498,3587.01421724,1.0,500.0,-852.879470498
8.21507e-05,-828.113,100,1.93519e-07,147.373,-828.113,-845.406643555,500,3.46861,86.1727516027,0.0473354,1,0.849021,1.0,3328.07966572,1.92477e-05,0.002,500.0,inf,-845.406643555,3328.07966572,20.0944,,-845.406643555
1.0,-854.337,100,0.01,65.1411,-854.337,-854.336914085,500,,100.0,0.01,2,1.0,1.0,4286.22684415,3.50449e-18,0.01,500.0,1.0,-854.336914085,4286.22684415,1.0,500.0,-854.336914085
1.0,-853.74,100,0.005,67.5099,-853.74,-853.142043383,500,,200.000000102,0.005,2,1.0,1.0,4920.29029061,2.1793e-19,0.005,500.0,1.0,-853.142043383,4920.29029061,1.0,500.0,-853.142043383
1.0,-851.798,100,0.00333333,65.9436,-851.798,-847.916212969,500,,299.999969474,0.00333333,2,1.0,1.0,3947.36894978,5.43914e-20,0.00333333,500.0,1.0,-847.916212969,3947.36894978,1.0,500.0,-847.916212969
1.0,-850.75,100,0.0025,63.0197,-850.75,-847.605272115,500,,400.0,0.0025,2,1.0,1.0,2855.65448999,5.4346e-20,0.0025,500.0,1.0,-847.605272115,2855.65448999,1.0,500.0,-847.605272115
9.22574e-05,-843.294,100,1.87549e-07,130.509,-843.294,-859.506792435,500,3.69327,103.991382678,0.0623836,1,0.983824,1.0,3713.71268333,1.52629e-05,0.002,500.0,inf,-859.506792435,3713.71268333,30.6872,,-859.506792435
1.0,-851.584,100,0.01,61.7524,-851.584,-851.584290799,500,,100.0,0.01,2,1.0,1.0,3851.88196875,3.50449e-18,0.01,500.0,1.0,-851.584290799,3851.88196875,1.0,500.0,-851.584290799
1.0,-845.294,100,0.005,58.9883,-845.294,-839.003391635,500,,200.000000102,0.005,2,1.0,1.0,3097.70733191,2.1793e-19,0.005,500.0,1.0,-839.003391635,3097.70733191,1.0,500.0,-839.003391635
1.0,-847.572,100,0.00333333,61.4843,-847.572,-852.128297445,500,,299.999969474,0.00333333,2,1.0,1.0,4394.54702469,5.43914e-20,0.00333333,500.0,1.0,-852.128297445,4394.54702469,1.0,500.0,-852.128297445
1.0,-848.905,100,0.0025,60.6383,-848.905,-852.903138214,500,,400.0,0.0025,2,1.0,1.0,3379.50293312,5.4346e-20,0.0025,500.0,1.0,-852.903138214,3379.50293312,1.0,500.0,-852.903138214
6.68757e-08,-825.954,100,1.08838e-10,169.613,-825.954,-843.372869208,500,52.3875,14.0372098453,0.234531,1,1.2289,1.0,3620.71839333,0.000138756,0.002,500.0,inf,-843.372869208,3620.71839333,144.108,,-843.372869208
1.0,-849.389,100,0.01,59.2627,-849.389,-849.388717125,500,,100.0,0.01,2,1.0,1.0,3547.54498893,3.50449e-18,0.01,500.0,1.0,-849.388717125,3547.54498893,1.0,500.0,-849.388717125
1.0,-852.489,100,0.005,61.7887,-852.489,-855.589769993,500,,200.000000102,0.005,2,1.0,1.0,4145.85617588,2.1793e-19,0.005,500.0,1.0,-855.589769993,4145.85617588,1.0,500.0,-855.589769993
1.0,-851.806,100,0.00333333,59.5585,-851.806,-850.440159822,500,,299.999969474,0.00333333,2,1.0,1.0,3033.49534982,5.43914e-20,0.00333333,500.0,1.0,-850.440159822,3033.49534982,1.0,500.0,-850.440159822
1.0,-854.091,100,0.0025,60.1544,-854.091,-860.945551164,500,,400.0,0.0025,2,1.0,1.0,3807.96854655,5.4346e-20,0.0025,500.0,1.0,-860.945551164,3807.96854655,1.0,500.0,-860.945551164
1.08309e-09,-839.043,100,2.44571e-12,133.706,-839.043,-855.253253797,500,7.26382,48.8237506446,0.105779,1,0.885707,1.0,3637.45044975,3.70378e-05,0.002,500.0,inf,-855.253253797,3637.45044975,46.8446,,-855.253253797
1.0,-851.821,100,0.01,63.4541,-851.821,-851.821275409,500,,100.0,0.01,2,1.0,1.0,4067.09487589,3.50449e-18,0.01,500.0,1.0,-851.821275409,4067.09487589,1.0,500.0,-851.821275409
1.0,-842.999,100,0.005,59.4629,-842.999,-834.177577026,500,,200.000000102,0.005,2,1.0,1.0,2918.78055126,2.1793e-19,0.005,500.0,1.0,-834.177577026,2918.78055126,1.0,500.0,-834.177577026
1.0,-848.702,100,0.00333333,63.0398,-848.702,-860.107349053,500,,299.999969474,0.00333333,2,1.0,1.0,4702.27600699,5.43914e-20,0.00333333,500.0,1.0,-860.107349053,4702.27600699,1.0,500.0,-860.107349053
1.0,-850.155,100,0.0025,61.7933,-850.155,-854.513884747,500,,400.0,0.0025,2,1.0,1.0,3359.86199814,5.4346e-20,0.0025,500.0,1.0,-854.513884747,3359.86199814,1.0,500.0,-854.513884747
,-777.679,100,,53.7047,-777.679,-837.596981832,500,587.774,1.22918461137,0.900582,1,1.20234,1.0,4094.62582069,0.00162635,0.002,500.0,1.0,-837.596981832,4094.62582069,541.404,500.0,-837.596981832
1.0,-856.811,100,0.01,51.5931,-856.811,-856.811240321,500,,100.0,0.01,2,1.0,1.0,2688.73258036,3.50449e-18,0.01,500.0,1.0,-856.811240321,2688.73258036,1.0,500.0,-856.811240321
1.0,-847.412,100,0.005,56.3442,-847.412,-838.012121708,500,,200.000000102,0.005,2,1.0,1.0,3546.24149007,2.1793e-19,0.005,500.0,1.0,-838.012121708,3546.24149007,1.0,500.0,-838.012121708
1.0,-847.036,100,0.00333333,58.4377,-847.036,-846.284863971,500,,299.999969474,0.00333333,2,1.0,1.0,3934.04824693,5.43914e-20,0.00333333,500.0,1.0,-846.284863971,3934.04824693,1.0,500.0,-846.284863971
1.0,-848.184,100,0.0025,58.6245,-848.184,-851.626777889,500,,400.0,0.0025,2,1.0,1.0,3521.84241586,5.4346e-20,0.0025,500.0,1.0,-851.626777889,3521.84241586,1.0,500.0,-851.626777889
,-735.329,100,,,-735.329,-851.655131996,500,,inf,1.0,1,5.64009e-41,1.0,3396.27302352,0.002,0.002,500.0,6145.04,-851.655131996,3396.27302352,2.82005e-38,0.0813664671784,-851.655131996
1.0,-840.966,100,0.01,57.138,-840.966,-840.966356555,500,,100.0,0.01,2,1.0,1.0,3297.73138338,3.50449e-18,0.01,500.0,1.0,-840.966356555,3297.73138338,1.0,500.0,-840.966356555
1.0,-845.265,100,0.005,57.036,-845.265,-849.564272478,500,,200.000000102,0.005,2,1.0,1.0,3236.85341362,2.1793e-19,0.005,500.0,1.0,-849.564272478,3236.85341362,1.0,500.0,-849.564272478
1.0,-847.258,100,0.00333333,56.2636,-847.258,-851.243736052,500,,299.999969474,0.00333333,2,1.0,1.0,2996.7090293,5.43914e-20,0.00333333,500.0,1.0,-851.243736052,2996.7090293,1.0,500.0,-851.243736052
1.0,-848.398,100,0.0025,58.8862,-848.398,-851.819432486,500,,400.0,0.0025,2,1.0,1.0,4401.98137261,5.4346e-20,0.0025,500.0,1.0,-851.819432486,4401.98137261,1.0,500.0,-851.819432486
,-755.684,100,,3.11476e-12,-755.684,-843.759103178,500,1.079e-43,0.999996270918,1.0,1,1.47301e-23,1.0,2917.08287415,0.002,0.002,500.0,206130.0,-843.759103178,2917.08287415,7.36506e-21,0.00242565132339,-843.759103178
1.0,-850.394,100,0.01,57.0567,-850.394,-850.393723818,500,,100.0,0.01,2,1.0,1.0,3288.34618173,3.50449e-18,0.01,500.0,1.0,-850.393723818,3288.34618173,1.0,500.0,-850.393723818
1.0,-844.682,100,0.005,58.3206,-844.682,-838.970734798,500,,200.000000102,0.005,2,1.0,1.0,3517.0418693,2.1793e-19,0.005,500.0,1.0,-838.970734798,3517.0418693,1.0,500.0,-838.970734798
1.0,-843.789,100,0.00333333,58.5806,-843.789,-842.003518976,500,,299.999969474,0.00333333,2,1.0,1.0,3522.93528021,5.43914e-20,0.00333333,500.0,1.0,-842.003518976,3522.93528021,1.0,500.0,-842.003518976
1.0,-845.986,100,0.0025,59.6989,-845.986,-852.577927286,500,,400.0,0.0025,2,1.0,1.0,3942.25425015,5.4346e-20,0.0025,500.0,1.0,-852.577927286,3942.25425015,1.0,500.0,-852.577927286
5.62083e-35,-787.007,100,1.02134e-37,609.511,-787.007,-859.90657606,500,104.05,5.76609934032,0.331213,1,1.10068,1.0,2871.96147609,0.000343542,0.002,500.0,152.741,-859.90657606,2871.96147609,182.28,3.27351666279,-859.90657606
1.0,-845.482,100,0.01,55.8289,-845.482,-845.482098141,500,,100.0,0.01,2,1.0,1.0,3148.35058234,3.50449e-18,0.01,500.0,1.0,-845.482098141,3148.35058234,1.0,500.0,-845.482098141
1.0,-853.363,100,0.005,57.618,-853.363,-861.243305877,500,,200.000000102,0.005,2,1.0,1.0,3432.92263,2.1793e-19,0.005,500.0,1.0,-861.243305877,3432.92263,1.0,500.0,-861.243305877
1.0,-851.144,100,0.00333333,58.4453,-851.144,-846.705882405,500,,299.999969474,0.00333333,2,1.0,1.0,3614.49517322,5.43914e-20,0.00333333,500.0,1.0,-846.705882405,3614.49517322,1.0,500.0,-846.705882405
1.0,-850.531,100,0.0025,57.1286,-850.531,-848.692794388,500,,400.0,0.0025,2,1.0,1.0,2830.94163584,5.4346e-20,0.0025,500.0,1.0,-848.692794388,2830.94163584,1.0,500.0,-848.692794388
1.0,-848.212,100,0.002,56.3283,-848.212,-838.937729785,500,,500.000006643,0.002,1,1.0,1.0,2729.45704905,5.43187e-20,0.002,500.0,1.0,-838.937729785,2729.45704905,1.0,500.0,-838.937729785
1.0,-847.687,100,0.01,59.4296,-847.687,-847.687258121,500,,100.0,0.01,2,1.0,1.0,3567.54670727,3.50449e-18,0.01,500.0,1.0,-847.687258121,3567.54670727,1.0,500.0,-847.687258121
1.0,-849.106,100,0.005,60.5097,-849.106,-850.52563539,500,,200.000000102,0.005,2,1.0,1.0,3825.19971904,2.1793e-19,0.005,500.0,1.0,-850.52563539,3825.19971904,1.0,500.0,-850.52563539
1.0,-850.915,100,0.00333333,61.4494,-850.915,-854.532479366,500,,299.999969474,0.00333333,2,1.0,1.0,4025.87659896,5.43914e-20,0.00333333,500.0,1.0,-854.532479366,4025.87659896,1.0,500.0,-854.532479366
1.0,-851.991,100,0.0025,60.1385,-851.991,-855.218880787,500,,400.0,0.0025,2,1.0,1.0,3156.12484741,5.4346e-20,0.0025,500.0,1.0,-855.218880787,3156.12484741,1.0,500.0,-855.218880787
1.0,-851.451,100,0.002,60.7582,-851.451,-849.288342638,500,,500.000006643,0.002,1,1.0,1.0,4025.6762547,5.43187e-20,0.002,500.0,1.0,-849.288342638,4025.6762547,1.0,500.0,-849.288342638
1.0,-857.194,100,0.01,59.9931,-857.194,-857.194137535,500,,100.0,0.01,2,1.0,1.0,3635.52484904,3.50449e-18,0.01,500.0,1.0,-857.194137535,3635.52484904,1.0,500.0,-857.194137535
1.0,-851.146,100,0.005,60.2602,-851.146,-845.097533815,500,,200.000000102,0.005,2,1.0,1.0,3626.51895014,2.1793e-19,0.005,500.0,1.0,-845.097533815,3626.51895014,1.0,500.0,-845.097533815
1.0,-847.968,100,0.00333333,57.5733,-847.968,-841.61078134,500,,299.999969474,0.00333333,2,1.0,1.0,2647.31943083,5.43914e-20,0.00333333,500.0,1.0,-841.61078134,2647.31943083,1.0,500.0,-841.61078134
1.0,-848.471,100,0.0025,56.9706,-848.471,-849.98132498,500,,400.0,0.0025,2,1.0,1.0,3066.1958403,5.4346e-20,0.0025,500.0,1.0,-849.98132498,3066.1958403,1.0,500.0,-849.98132498
1.0,-849.217,100,0.002,55.7111,-849.217,-852.200588881,500,,500.000006643,0.002,1,1.0,1.0,2550.39422188,5.43187e-20,0.002,500.0,1.0,-852.200588881,2550.39422188,1.0,500.0,-852.200588881
1.0,-858.815,100,0.01,62.6772,-858.815,-858.815466634,500,,100.0,0.01,2,1.0,1.0,3968.11729419,3.50449e-18,0.01,500.0,1.0,-858.815466634,3968.11729419,1.0,500.0,-858.815466634
1.0,-856.297,100,0.005,62.9142,-856.297,-853.778089489,500,,200.000000102,0.005,2,1.0,1.0,4015.43205475,2.1793e-19,0.005,500.0,1.0,-853.778089489,4015.43205475,1.0,500.0,-853.778089489
1.0,-853.085,100,0.00333333,63.622,-853.085,-846.661319317,500,,299.999969474,0.00333333,2,1.0,1.0,4207.05922707,5.43914e-20,0.00333333,500.0,1.0,-846.661319317,4207.05922707,1.0,500.0,-846.661319317
1.0,-852.357,100,0.0025,61.4429,-852.357,-850.174227158,500,,400.0,0.0025,2,1.0,1.0,2981.08318623,5.4346e-20,0.0025,500.0,1.0,-850.174227158,2981.08318623,1.0,500.0,-850.174227158
1.0,-851.619,100,0.002,61.4988,-851.619,-848.66470114,500,,500.000006643,0.002,1,1.0,1.0,3837.08456865,5.43187e-20,0.002,500.0,1.0,-848.66470114,3837.08456865,1.0,500.0,-848.66470114
1.0,-846.962,100,0.01,61.3006,-846.962,-846.962190701,500,,100.0,0.01,2,1.0,1.0,3795.72438745,3.50449e-18,0.01,500.0,1.0,-846.962190701,3795.72438745,1.0,500.0,-846.962190701
1.0,-854.235,100,0.005,60.5131,-854.235,-861.508189361,500,,200.000000102,0.005,2,1.0,1.0,3495.07004249,2.1793e-19,0.005,500.0,1.0,-861.508189361,3495.07004249,1.0,500.0,-861.508189361
1.0,-852.526,100,0.00333333,62.5995,-852.526,-849.107738523,500,,299.999969474,0.00333333,2,1.0,1.0,4459.49809189,5.43914e-20,0.00333333,500.0,1.0,-849.107738523,4459.49809189,1.0,500.0,-849.107738523
1.0,-851.102,100,0.0025,61.3423,-851.102,-846.831800244,500,,400.0,0.0025,2,1.0,1.0,3304.14452658,5.4346e-20,0.0025,500.0,1.0,-846.831800244,3304.14452658,1.0,500.0,-846.831800244
1.0,-851.618,100,0.002,62.2044,-851.618,-853.678653566,500,,500.000006643,0.002,1,1.0,1.0,4333.40381812,5.43187e-20,0.002,500.0,1.0,-853.678653566,4333.40381812,1.0,500.0,-853.678653566
1.0,-848.637,100,0.01,57.9855,-848.637,-848.637225722,500,,100.0,0.01,2,1.0,1.0,3396.27708147,3.50449e-18,0.01,500.0,1.0,-848.637225722,3396.27708147,1.0,500.0,-848.637225722
1.0,-845.132,100,0.005,61.5305,-845.132,-841.627345973,500,,200.000000102,0.005,2,1.0,1.0,4227.40698715,2.1793e-19,0.005,500.0,1.0,-841.627345973,4227.40698715,1.0,500.0,-841.627345973
1.0,-847.641,100,0.00333333,61.7896,-847.641,-852.658804901,500,,299.999969474,0.00333333,2,1.0,1.0,3882.9196075,5.43914e-20,0.00333333,500.0,1.0,-852.658804901,3882.9196075,1.0,500.0,-852.658804901
1.0,-848.464,100,0.0025,60.9171,-848.464,-850.932721437,500,,400.0,0.0025,2,1.0,1.0,3415.72571753,5.4346e-20,0.0025,500.0,1.0,-850.932721437,3415.72571753,1.0,500.0,-850.932721437
1.0,-847.929,100,0.002,59.3132,-847.929,-845.788076351,500,,500.000006643,0.002,1,1.0,1.0,2768.66227385,5.43187e-20,0.002,500.0,1.0,-845.788076351,2768.66227385,1.0,500.0,-845.788076351
1.0,-855.249,100,0.01,55.0263,-855.249,-855.249406123,500,,100.0,0.01,2,1.0,1.0,3058.47921166,3.50449e-18,0.01,500.0,1.0,-855.249406123,3058.47921166,1.0,500.0,-855.249406123
1.0,-849.599,100,0.005,58.9626,-849.599,-843.949541554,500,,200.000000102,0.005,2,1.0,1.0,3900.44745319,2.1793e-19,0.005,500.0,1.0,-843.949541554,3900.44745319,1.0,500.0,-843.949541554
1.0,-851.062,100,0.00333333,57.6019,-851.062,-853.987663395,500,,299.999969474,0.00333333,2,1.0,1.0,3018.10231086,5.43914e-20,0.00333333,500.0,1.0,-853.987663395,3018.10231086,1.0,500.0,-853.987663395
1.0,-851.773,100,0.0025,58.1419,-851.773,-853.905768963,500,,400.0,0.0025,2,1.0,1.0,3597.87680347,5.4346e-20,0.0025,500.0,1.0,-853.905768963,3597.87680347,1.0,500.0,-853.905768963
1.0,-849.531,100,0.002,58.2683,-849.531,-840.562579696,500,,500.000006643,0.002,1,1.0,1.0,3387.37704625,5.43187e-20,0.002,500.0,1.0,-840.562579696,3387.37704625,1.0,500.0,-840.562579696
1.0,-841.19,100,0.01,59.9771,-841.19,-841.189705763,500,,100.0,0.01,2,1.0,1.0,3633.58588124,3.50449e-18,0.01,500.0,1.0,-841.189705763,3633.58588124,1.0,500.0,-841.189705763
1.0,-841.965,100,0.005,63.6226,-841.965,-842.741197381,500,,200.000000102,0.005,2,1.0,1.0,4542.63697172,2.1793e-19,0.005,500.0,1.0,-842.741197381,4542.63697172,1.0,500.0,-842.741197381
1.0,-847.19,100,0.00333333,65.8209,-847.19,-857.63952328,500,,299.999969474,0.00333333,2,1.0,1.0,4785.59612751,5.43914e-20,0.00333333,500.0,1.0,-857.63952328,4785.59612751,1.0,500.0,-857.63952328
1.0,-849.459,100,0.0025,64.0419,-849.459,-856.266511759,500,,400.0,0.0025,2,1.0,1.0,3380.29302806,5.4346e-20,0.0025,500.0,1.0,-856.266511759,3380.29302806,1.0,500.0,-856.266511759
1.0,-847.624,100,0.002,62.7943,-847.624,-840.283690121,500,,500.000006643,0.002,1,1.0,1.0,3275.57976891,5.43187e-20,0.002,500.0,1.0,-840.283690121,3275.57976891,1.0,500.0,-840.283690121
1.0,-852.753,100,0.01,51.9253,-852.753,-852.75269384,500,,100.0,0.01,2,1.0,1.0,2723.46934497,3.50449e-18,0.01,500.0,1.0,-852.75269384,2723.46934497,1.0,500.0,-852.75269384
1.0,-844.789,100,0.005,55.6482,-844.789,-836.825011481,500,,200.000000102,0.005,2,1.0,1.0,3404.41289851,2.1793e-19,0.005,500.0,1.0,-836.825011481,3404.41289851,1.0,500.0,-836.825011481
1.0,-846.073,100,0.00333333,55.7194,-846.073,-848.642454032,500,,299.999969474,0.00333333,2,1.0,1.0,3142.02593151,5.43914e-20,0.00333333,500.0,1.0,-848.642454032,3142.02593151,1.0,500.0,-848.642454032
1.0,-844.745,100,0.0025,56.3044,-844.745,-840.760855279,500,,400.0,0.0025,2,1.0,1.0,3379.42637852,5.4346e-20,0.0025,500.0,1.0,-840.760855279,3379.42637852,1.0,500.0,-840.760855279
1.0,-847.562,100,0.002,55.7596,-847.562,-858.825988975,500,,500.000006643,0.002,1,1.0,1.0,2733.61646202,5.43187e-20,0.002,500.0,1.0,-858.825988975,2733.61646202,1.0,500.0,-858.825988975
1.0,-847.57,100,0.01,55.5597,-847.57,-847.569756164,500,,100.0,0.01,2,1.0,1.0,3118.05613078,3.50449e-18,0.01,500.0,1.0,-847.569756164,3118.05613078,1.0,500.0,-847.569756164
1.0,-846.184,100,0.005,56.5605,-846.184,-844.799223924,500,,200.000000102,0.005,2,1.0,1.0,3340.86535774,2.1793e-19,0.005,500.0,1.0,-844.799223924,3340.86535774,1.0,500.0,-844.799223924
1.0,-845.903,100,0.00333333,58.5519,-845.903,-845.340838388,500,,299.999969474,0.00333333,2,1.0,1.0,3925.58149985,5.43914e-20,0.00333333,500.0,1.0,-845.340838388,3925.58149985,1.0,500.0,-845.340838388
1.0,-845.13,100,0.0025,59.3153,-845.13,-842.809009243,500,,400.0,0.0025,2,1.0,1.0,3819.24954949,5.4346e-20,0.0025,500.0,1.0,-842.809009243,3819.24954949,1.0,500.0,-842.809009243
1.0,-845.961,100,0.002,59.3998,-845.961,-849.288054618,500,,500.000006643,0.002,1,1.0,1.0,3590.51724503,5.43187e-20,0.002,500.0,1.0,-849.288054618,3590.51724503,1.0,500.0,-849.288054618
1.0,-849.414,100,0.01,56.4439,-849.414,-849.414168669,500,,100.0,0.01,2,1.0,1.0,3218.09956932,3.50449e-18,0.01,500.0,1.0,-849.414168669,3218.09956932,1.0,500.0,-849.414168669
1.0,-848.477,100,0.005,59.2238,-848.477,-847.539631901,500,,200.000000102,0.005,2,1.0,1.0,3865.89861872,2.1793e-19,0.005,500.0,1.0,-847.539631901,3865.89861872,1.0,500.0,-847.539631901
1.0,-847.345,100,0.00333333,61.5073,-847.345,-845.079724867,500,,299.999969474,0.00333333,2,1.0,1.0,4370.54331361,5.43914e-20,0.00333333,500.0,1.0,-845.079724867,4370.54331361,1.0,500.0,-845.079724867
1.0,-847.601,100,0.0025,63.0895,-847.601,-848.372348901,500,,400.0,0.0025,2,1.0,1.0,4617.05399209,5.4346e-20,0.0025,500.0,1.0,-848.372348901,4617.05399209,1.0,500.0,-848.372348901
1.0,-847.779,100,0.002,62.4587,-847.779,-848.488602557,500,,500.000006643,0.002,1,1.0,1.0,3619.88614201,5.43187e-20,0.002,500.0,1.0,-848.488602557,3619.88614201,1.0,500.0,-848.488602557
1.0,-837.936,100,0.01,59.1281,-837.936,-837.936019658,500,,100.0,0.01,2,1.0,1.0,3531.45258637,3.50449e-18,0.01,500.0,1.0,-837.936019658,3531.45258637,1.0,500.0,-837.936019658
1.0,-847.827,100,0.005,58.2542,-847.827,-857.717916475,500,,200.000000102,0.005,2,1.0,1.0,3126.57887466,2.1793e-19,0.005,500.0,1.0,-857.717916475,3126.57887466,1.0,500.0,-857.717916475
1.0,-849.649,100,0.00333333,57.8653,-849.649,-853.294168757,500,,299.999969474,0.00333333,2,1.0,1.0,3270.86103328,5.43914e-20,0.00333333,500.0,1.0,-853.294168757,3270.86103328,1.0,500.0,-853.294168757
1.0,-848.553,100,0.0025,59.4607,-848.553,-845.265884586,500,,400.0,0.0025,2,1.0,1.0,4123.93899179,5.4346e-20,0.0025,500.0,1.0,-845.265884586,4123.93899179,1.0,500.0,-845.265884586
1.0,-848.226,100,0.002,58.9623,-848.226,-846.917506033,500,,500.000006643,0.002,1,1.0,1.0,3271.01956077,5.43187e-20,0.002,500.0,1.0,-846.917506033,3271.01956077,1.0,500.0,-846.917506033
1.0,-854.656,100,0.01,55.6102,-854.656,-854.656256975,500,,100.0,0.01,2,1.0,1.0,3123.73376919,3.50449e-18,0.01,500.0,1.0,-854.656256975,3123.73376919,1.0,500.0,-854.656256975
