MeanEntropy,MaxIW,TimeElapsed,EmpiricalD2Harmonic,EmpiricalD2Arithmetic,InitialReturnMax,OptimizationReturnMean,InitialBound,LearnableVariance,Epsilon,EpisodesSoFar,EpThisIter,Weights,InitialReturnMin,Iteration,Inner Iteration,Penalization,ReturnStepMax,Bound,StdIW,EpLenMean,VarianceInitializer,InitialReturnStd,TimestepsSoFar,MinIW,WReturnMean,ESSRenyiHarmonic,OptimizationReturnMax,MeanIW,InitialReturnMean,EpRewMean,DivergenceHarmonic,MinBehavPdf,MeanD2-0,ESSRenyiArithmetic,ReturnStepMaxmin,OptimizationReturnMin,ReturnMeanIW,MinTargetPdf,StdWReturnMean
0.41894197,1.4181238,20716.298827409744,1924.8025,1924.8026,4999.383,650.7022,-4.793435e+17,,1.0,20394,11,[-0.576  2.513 -3.152 -5.021],2039.5087,927,2,True,9.999999,-4.793435e+17,0.40760905,270.0,-1.0,774.89764,7183386,1.2661512e-06,826531.25,0.005714872,2959.874,0.12915184,2690.211,2690.210855893714,1.2137861e+22,-203.15584,1924.8026,0.005714872,9.999999,,826531.25,-207.31577,
0.41894197,19957.334,20727.180649757385,1.0,1.0,4999.182,2851.254,-14487371.0,,1.0,20405,11,[-0.576  2.513 -3.152 -5.021],,928,1,True,9.999999,-111759010000000.0,5716.861,286.09090909090907,-1.0,1416.7502,7186533,0.046500213,10136830.0,11.0,4999.182,1882.3228,2851.254,2851.2537990790784,659797240000000.0,-238.1167,1.0,11.0,9.999999,,9356795000.0,-238.1167,
0.41894197,0.6825029,20737.94271183014,6504.111,6504.111,4729.1274,545.54376,-1.1249559e+20,,1.0,20416,11,[-0.547  2.411 -3.154 -5.087],2249.3042,928,2,True,9.999996,-1.1249559e+20,0.19851986,280.54545454545456,-1.0,739.6108,7189619,8.91175e-07,837656.5,0.0016912381,2479.8232,0.12435575,2794.848,2794.847903263845,8.349508e+26,-187.14066,6504.111,0.0016912381,9.999996,,837656.5,-190.46237,
0.41894197,4213.586,20749.023233890533,1.0,1.0,4999.3506,2762.3064,-15402127.0,,1.0,20427,11,[-0.547  2.411 -3.154 -5.087],239.75345,929,1,True,9.999999,-1118637250000000.0,1228.0592,301.09090909090907,-1.0,1427.9109,7192931,0.5113622,11051293.0,11.0,4759.597,832.4818,3002.0596,3002.0597173585,6.6104254e+16,-217.69308,1.0,11.0,9.999999,,11292485000.0,-217.69308,
0.41894197,81.57226,20760.269618034363,307019.62,307019.62,4999.003,960.663,-inf,,1.0,20438,11,[-0.576  2.34  -3.21  -5.168],1949.6025,929,2,True,9.999997,-inf,23.450174,292.0,-1.0,973.3053,7196143,1.0063517e-09,68059624.0,3.582833e-05,3049.4004,7.4162917,2910.2654,2910.2654461797356,inf,-200.07677,307019.62,3.582833e-05,9.999997,,68059624.0,-204.8279,
0.41894197,2684183.0,20769.618290662766,1.0,1.0,4469.418,1128.0833,-11825058.0,,1.0,20449,11,[-0.576  2.34  -3.21  -5.168],1639.4989,930,1,True,9.999998,-9.4306135e+16,768247.06,277.8181818181818,-1.0,829.58026,7199199,13.297219,8347714.5,11.0,2829.919,280778.97,2767.582,2767.582190691694,7.354811e+20,-190.4226,1.0,11.0,9.999998,,2011921400000.0,-190.4226,
0.41894197,11.475695,20778.505239486694,170474.5,170474.5,4299.298,2224.0693,-1.7118179e+23,,1.0,20460,11,[-0.662  2.364 -3.231 -5.083],9.98261,930,2,True,9.999998,-1.7118179e+23,3.283716,224.45454545454547,-1.0,983.5863,7201668,1.1709743e-09,9079052.0,6.452578e-05,4289.3154,1.1054418,2234.0518,2234.051860407829,2.830342e+33,-160.50626,170474.5,6.452578e-05,9.999998,,9079052.0,-161.81573,
0.41894197,31586957000.0,20787.240025520325,1.0,1.0,3849.3984,801.15625,-8968649.0,,1.0,20471,11,[-0.662  2.364 -3.231 -5.083],1639.2434,931,1,True,9.999998,-1.675812e+23,9079628000.0,245.0909090909091,-1.0,658.5047,7204364,86.026115,6389179.0,11.0,2210.155,2874671000.0,2440.3994,2440.399648501873,4.2207823e+33,-149.9365,1.0,11.0,9.999998,,9833722000000000.0,-149.9365,
0.41894197,0.0054401783,20795.7168238163,4199967700.0,4199967700.0,3439.6025,852.60706,-inf,,1.0,20482,11,[-0.758  2.287 -3.23  -5.106],1369.704,931,2,True,9.999998,-inf,0.0019435654,223.27272727272728,-1.0,704.545,7206820,9.874038e-16,6699.141,2.6190676e-09,2069.8984,0.00091462495,2222.311,2222.3110391017804,inf,-138.01474,4199967700.0,2.6190676e-09,9.999998,,6699.141,-145.91426,
0.41894197,3598869.8,20804.00898194313,1.0,1.0,4959.337,844.3818,-10160344.0,,1.0,20493,11,[-0.758  2.287 -3.23  -5.106],1379.7294,932,1,True,9.999999,-1.2748922e+23,1025923.2,223.45454545454547,-1.0,965.5109,7209278,39.41809,5878882.0,11.0,3579.6074,369662.62,2224.111,2224.1111249611754,8.86679e+32,-208.05472,1.0,11.0,9.999999,,1032945800000.0,-208.05472,
0.41894197,1.0014977e-05,20812.85588335991,2984093200000.0,2984093200000.0,3729.2793,813.47815,-inf,,1.0,20504,11,[-0.637  2.32  -3.228 -5.106],1589.5847,932,2,True,9.999993,-inf,2.8767622e-06,241.36363636363637,-1.0,665.28174,7211933,4.8627642e-24,2.3345616,3.686212e-12,2139.6946,9.1810216e-07,2403.0627,2403.0628816784138,inf,-170.99153,2984093200000.0,3.686212e-12,9.999993,,2.3345616,-183.06903,
0.41894197,12077.981,20821.526843070984,1.0,1.0,4538.937,2253.1323,-9827969.0,,1.0,20515,11,[-0.637  2.32  -3.228 -5.106],9.9812155,933,1,True,9.999991,-3.8013484e+17,4479.8125,227.36363636363637,-1.0,1058.2754,7214434,1.2634764,6241630.0,11.0,4528.9556,2971.0977,2263.1135,2263.113463900402,1.1234985e+22,-198.69447,1.0,11.0,9.999991,,24338862000.0,-198.69447,
0.41894197,1.0000885,20831.36518764496,17668216.0,17668216.0,4999.2695,2749.488,-inf,,1.0,20526,11,[-0.568  2.362 -3.227 -5.011],,933,2,True,10.0,-inf,0.28747243,275.90909090909093,-1.0,1275.132,7217469,2.947853e-16,600.6882,6.225869e-07,4999.2695,0.09102135,2749.488,2749.487866535386,inf,-229.09178,17668216.0,6.225869e-07,10.0,,600.6882,-234.12042,
0.41894197,1030.8519,20840.9650118351,1.0,1.0,4498.6455,791.7955,-11118940.0,,1.0,20537,11,[-0.568  2.362 -3.227 -5.011],1809.3873,934,1,True,9.999996,-336911600000.0,287.49597,261.1818181818182,-1.0,910.9483,7220342,1.3396444,7595979.5,11.0,2689.2583,165.75417,2601.1829,2601.182774243153,9105563000.0,-191.67142,1.0,11.0,9.999996,,740780400.0,-191.67142,
0.41894197,0.02051223,20849.7809946537,3365.6365,3365.6365,3769.3496,1101.9534,-4.4513756e+17,,1.0,20548,11,[-0.512  2.391 -3.23  -5.013],1649.2476,934,2,True,9.999999,-4.4513756e+17,0.006516243,276.1818181818182,-1.0,588.37177,7223380,2.8535089e-08,23820.467,0.0032683269,2120.102,0.004041486,2751.201,2751.2009360454836,3.2391922e+22,-168.23566,3365.6365,0.0032683269,9.999999,,23820.467,-176.92172,
0.41894197,1723.5621,20860.716290950775,1.0,1.0,4939.0493,1086.2003,-16345726.0,,1.0,20559,11,[-0.512  2.391 -3.23  -5.013],2259.4614,935,1,True,10.0,-3208848600000.0,469.23016,335.6363636363636,-1.0,951.69916,7227072,0.117991105,12099184.0,11.0,2679.588,313.034,3345.6619,3345.661706205731,569602150000.0,-204.81758,1.0,11.0,10.0,,3940528600.0,-204.81758,
0.41894197,260.672,20869.49578022957,2570.818,2570.818,3449.125,616.23785,-8.2630945e+17,,1.0,20570,11,[-0.572  2.376 -3.228 -5.022],1859.582,935,2,True,9.999999,-8.2630945e+17,74.59382,248.63636363636363,-1.0,519.50226,7229807,1.5531262e-07,182905500.0,0.0042787935,1589.543,24.981873,2475.82,2475.8199573643224,1.5920753e+23,-143.3493,2570.818,0.0042787935,9.999999,,182905500.0,-151.18822,
0.41894197,2315017500.0,20877.566709041595,1.0,1.0,3789.204,1081.0884,-10486218.0,,1.0,20581,11,[-0.572  2.376 -3.228 -5.022],1649.2574,936,1,True,9.999999,-1.4782504e+24,665403650.0,274.09090909090907,-1.0,729.37964,7232822,0.3977543,7986783.0,11.0,2139.9468,210827070.0,2730.346,2730.3458666930146,3.497985e+35,-148.4444,1.0,11.0,9.999999,,887838460000000.0,-148.4444,
0.41894197,0.0010972909,20882.747418403625,1305589100.0,1305589100.0,3379.5024,632.7113,-inf,,1.0,20592,11,[-0.689  2.384 -3.229 -4.979],1419.5787,936,2,True,9.999997,-inf,0.00031440568,206.27272727272728,-1.0,591.17786,7235091,3.1310753e-15,436.2667,8.425316e-09,1959.9237,0.0001039084,2052.29,2052.2900744691756,inf,-148.3082,1305589100.0,8.425316e-09,9.999997,,436.2667,-156.39954,
0.41894197,35324.094,20888.855665683746,1.0,1.0,2879.7134,653.72015,-5960078.0,,1.0,20603,11,[-0.689  2.384 -3.229 -4.979],1419.5344,937,1,True,9.999999,-1279904000000000.0,10436.46,208.36363636363637,-1.0,467.0158,7237383,0.97737175,4516488.0,11.0,1460.179,6018.869,2073.2544,2073.2545941002563,7.860556e+17,-117.77703,1.0,11.0,9.999999,,27303617000.0,-117.77703,
0.41894197,0.0031066807,20896.435731887817,914663.6,914663.56,3269.5676,760.0181,-inf,,1.0,20614,11,[-0.788  2.419 -3.235 -4.911],1469.5857,937,2,True,9.999998,-inf,0.0008777951,224.0,-1.0,550.90607,7239847,1.2003539e-09,1251.7827,1.2026279e-05,1799.9819,0.0004376863,2229.6038,2229.603775283482,inf,-145.30038,914663.56,1.202628e-05,9.999998,,1251.7827,-150.35132,
0.41894197,652024800.0,20901.871339321136,1.0,1.0,4539.341,2026.9617,-8846357.0,,1.0,20625,11,[-0.788  2.419 -3.235 -4.911],9.981302,938,1,True,10.0,-3.9890773e+22,186879680.0,204.72727272727272,-1.0,1053.6674,7242099,1.0309167,5259352.0,11.0,4529.3594,61203900.0,2036.9432,2036.943021820335,1.2367661e+32,-204.96713,1.0,11.0,10.0,,182134210000000.0,-204.96713,
0.41894197,1.5358049e-07,20908.94639492035,1077846150000.0,1077846150000.0,4889.461,809.091,-inf,,1.0,20636,11,[-0.666  2.446 -3.236 -4.923],1649.6282,938,2,True,10.0,-inf,4.4105576e-08,246.9090909090909,-1.0,814.16455,7244815,4.1670737e-18,0.055968862,1.0205538e-11,3239.8328,1.4111733e-08,2458.719,2458.7192240350364,inf,-177.52016,1077846150000.0,1.0205538e-11,10.0,,0.055968862,-192.26837,
0.41894197,1844303.5,20917.099558353424,1.0,1.0,3869.1296,612.70764,-8767750.0,,1.0,20647,11,[-0.666  2.446 -3.236 -4.923],1809.5029,939,1,True,9.999996,-8.81611e+18,527693.56,243.27272727272728,-1.0,542.8246,7247491,0.8423672,6161763.0,11.0,2059.6267,176151.81,2422.2107,2422.2105583768953,1.1444972e+25,-144.31705,1.0,11.0,9.999996,,886792650000.0,-144.31705,
0.41894197,3.6953228,20924.268654108047,49603310.0,49603310.0,4129.273,2189.6252,-inf,,1.0,20658,11,[-0.736  2.368 -3.229 -4.991],9.981679,939,2,True,9.999999,-inf,1.0631989,221.0,-1.0,1077.7789,7249922,9.415568e-12,2767812.2,2.2175938e-07,4119.2915,0.40599796,2199.607,2199.606785114418,inf,-173.50241,49603310.0,2.2175938e-07,9.999999,,2767812.2,-176.92159,
0.41894197,230135980.0,20931.49891281128,1.0,1.0,4929.102,603.5711,-9318462.0,,1.0,20669,11,[-0.736  2.368 -3.229 -4.991],1439.6437,940,1,True,9.999992,-6.979095e+23,67916840.0,205.36363636363637,-1.0,956.20215,7252181,0.0008028687,5089049.5,11.0,3489.4585,34717060.0,2043.2148,2043.2146983745697,2.722958e+34,-224.96912,1.0,11.0,9.999992,,118698065000000.0,-224.96912,
0.41894197,0.9187871,20939.218413114548,1320399300000.0,1320399300000.0,3699.5667,2182.272,-inf,,1.0,20680,11,[-0.624  2.416 -3.228 -4.963],,940,2,True,9.999999,-inf,0.26413262,219.27272727272728,-1.0,910.4058,7254593,3.2137926e-19,1.4883974,8.3308135e-12,3699.5667,0.08352649,2182.272,2182.2719946958828,inf,-152.74988,1320399300000.0,8.3308135e-12,9.999999,,1.4883974,-168.98688,
0.41894197,1219965700.0,20948.14114165306,1.0,1.0,3349.5679,835.5094,-8112426.0,,1.0,20691,11,[-0.624  2.416 -3.228 -4.963],1599.5344,941,1,True,9.999998,-4.9729428e+23,349773220.0,244.54545454545453,-1.0,479.47183,7257283,222.37001,6159331.5,11.0,1750.0334,114392350.0,2435.044,2435.0437325489124,6.4831455e+34,-128.89287,1.0,11.0,9.999998,,495151600000000.0,-128.89287,
0.41894197,0.0016814356,20958.33591246605,8272647000.0,8272647000.0,4999.245,846.3619,-inf,,1.0,20702,11,[-0.739  2.385 -3.233 -4.925],1769.5801,941,2,True,9.999997,-inf,0.0004762043,262.54545454545456,-1.0,886.9497,7260171,2.5130672e-17,1603.238,1.3296833e-09,3229.665,0.00019749849,2615.942,2615.9418598520115,inf,-192.11493,8272647000.0,1.3296833e-09,9.999997,,1603.238,-196.32669,
0.41894197,1004844.1,20966.436210870743,1.0,1.0,4699.5015,950.9779,-10714281.0,,1.0,20713,11,[-0.739  2.385 -3.233 -4.925],1529.5479,942,1,True,9.999999,-8.369485e+19,315240.16,249.0909090909091,-1.0,846.5771,7262911,0.20447943,6869701.0,11.0,3169.9536,170054.06,2480.5256,2480.525774507944,4.739191e+26,-206.30278,1.0,11.0,9.999999,,1080338500000.0,-206.30278,
0.41894197,0.94230634,20974.845561265945,1471831800.0,1471831800.0,3819.6213,2288.7227,-inf,,1.0,20724,11,[-0.652  2.448 -3.23  -4.862],,942,2,True,9.999998,-inf,0.2708735,229.9090909090909,-1.0,914.5326,7265440,7.0320555e-12,264.71216,7.47368e-09,3819.6213,0.08572931,2288.7227,2288.7224965077476,inf,-154.17465,1471831800.0,7.47368e-09,9.999998,,264.71216,-160.51775,
0.41894197,251.07245,20984.589513778687,1.0,1.0,4389.4004,404.311,-10390452.0,,1.0,20735,11,[-0.652  2.448 -3.23  -4.862],2179.7505,943,1,True,9.999999,-218706640000.0,69.684296,259.45454545454544,-1.0,599.27496,7268294,0.4759697,7036505.0,11.0,2209.65,36.4171,2584.0615,2584.061551094397,4244625000.0,-194.7271,1.0,11.0,9.999999,,195755970.0,-194.7271,
0.41894197,13.454167,20994.62085223198,1352.032,1352.032,4999.5117,2827.7698,-4.375494e+16,,1.0,20746,11,[-0.591  2.461 -3.231 -4.869],9.980463,943,2,True,9.999999,-4.375494e+16,4.4579387,284.72727272727275,-1.0,1251.3555,7271426,2.3992889e-06,13161811.0,0.008135902,4989.5312,2.2602382,2837.7502,2837.7505323923197,1.0112482e+20,-206.24217,1352.032,0.008135902,9.999999,,13161811.0,-212.71234,
0.41894197,116.437515,21006.236956834793,1.0,1.0,4999.335,1483.4949,-16315678.0,,1.0,20757,11,[-0.591  2.461 -3.231 -4.869],1779.5984,944,1,True,10.0,-116106690000.0,44.35237,327.09090909090907,-1.0,1147.6382,7275024,0.17037645,11964850.0,11.0,3219.7366,30.05072,3263.093,3263.093220122048,709536830.0,-236.44376,1.0,11.0,10.0,,214283970.0,-236.44376,
0.41894197,105.48023,21017.896649360657,948.01324,948.01324,4999.278,2971.2988,-3.990961e+16,,1.0,20768,11,[-0.542  2.49  -3.233 -4.844],,944,2,True,9.999997,-3.990961e+16,30.271437,298.09090909090907,-1.0,1284.5458,7278303,3.2036982e-09,75072616.0,0.011603214,4999.278,9.757598,2971.2988,2971.298817038816,8.4147235e+19,-217.16885,948.01324,0.011603214,9.999997,,75072616.0,-220.14359,
0.41894197,3983950.2,21029.553804397583,1.0,1.0,4999.1826,1280.8075,-16275246.0,,1.0,20779,11,[-0.542  2.49  -3.233 -4.844],2039.5383,945,1,True,9.999999,-2.9867136e+23,1187118.6,333.0,-1.0,948.6641,7281966,54.551514,11924660.0,11.0,2959.6443,668512.7,3320.346,3320.3457976086884,4.713083e+33,-219.29752,1.0,11.0,9.999999,,6346524000000.0,-219.29752,
0.41894197,1.1062694,21041.19189476967,2436319200000.0,2436319200000.0,4999.261,3303.0046,-inf,,1.0,20790,11,[-0.438  2.492 -3.238 -4.912],9.9795,945,2,True,9.999996,-inf,0.31787834,332.1818181818182,-1.0,1360.1149,7285620,2.431581e-16,12077.484,4.5150077e-12,4989.2817,0.10106102,3312.9841,3312.984157288131,inf,-220.07335,2436319200000.0,4.5150077e-12,9.999996,,12077.484,-231.32816,
0.41894197,5276.802,21052.961148262024,1.0,1.0,4999.1133,815.3157,-18649320.0,,1.0,20801,11,[-0.438  2.492 -3.238 -4.912],2889.4363,946,1,True,10.0,-371604320000.0,1503.0288,371.45454545454544,-1.0,757.42755,7289706,0.011415556,14298884.0,11.0,2109.677,547.20276,3704.7522,3704.752009941502,7011575000.0,-221.37704,1.0,11.0,10.0,,7323112000.0,-221.37704,
0.41894197,4.634266,21066.312156915665,1758.899,1758.8992,4999.1396,1156.4137,-7.9475394e+17,,1.0,20812,11,[-0.387  2.471 -3.242 -4.941],2599.0737,946,2,True,9.999997,-7.9475394e+17,1.3473064,376.45454545454544,-1.0,716.3303,7293847,1.963149e-06,6800361.0,0.006253912,2400.066,0.5584325,3755.4875,3755.487467207023,3.3373231e+22,-217.03596,1758.8992,0.0062539116,9.999997,,6800361.0,-220.69843,
0.41894197,57805.76,21081.719903469086,1.0,1.0,4999.202,1171.8048,-20650556.0,,1.0,20823,11,[-0.387  2.471 -3.242 -4.941],2789.1406,947,1,True,10.0,-15135318000000.0,16542.566,397.0,-1.0,781.5948,7298214,0.14352392,16299979.0,11.0,2210.0615,5559.244,3960.9453,3960.945458049682,11913077000000.0,-226.42694,1.0,11.0,10.0,,119242810000.0,-226.42694,
0.41894197,29.3745,21095.089849710464,3182.6091,3182.6091,4999.3203,3475.6946,-7.9707595e+18,,1.0,20834,11,[-0.437  2.439 -3.237 -4.96 ],,947,2,True,9.999999,-7.9707595e+18,8.375181,348.3636363636364,-1.0,1466.2487,7302046,1.0168911e-08,50400080.0,0.0034562836,4999.3203,3.0021899,3475.6946,3475.6946616362843,3.356367e+24,-221.94743,3182.6091,0.0034562836,9.999999,,50400080.0,-225.5606,
0.41894197,1620.9165,21110.456389188766,1.0,1.0,4999.0464,1459.5483,-20029424.0,,1.0,20845,11,[-0.437  2.439 -3.237 -4.96 ],2409.5986,948,1,True,10.0,-28546334000000.0,457.0368,387.8181818181818,-1.0,841.9117,7306312,0.18997009,15679113.0,11.0,2589.4478,183.0602,3869.1467,3869.146770287604,43048713000000.0,-238.30348,1.0,11.0,10.0,,3479802600.0,-238.30348,
0.41894197,0.9959282,21123.229484319687,28662.42,28662.42,4999.4043,3273.828,-5.8295714e+21,,1.0,20856,11,[-0.376  2.449 -3.239 -4.951],,948,2,True,9.999998,-5.8295714e+21,0.36382002,328.1818181818182,-1.0,1751.224,7309922,3.4432606e-09,25723.188,0.00038377778,4999.4043,0.17557491,3273.828,3273.8276027051247,1.7952053e+30,-225.53621,28662.42,0.00038377778,9.999998,,25723.188,-229.69821,
0.41894197,193399.98,21136.80625271797,1.0,1.0,4638.4814,3488.2744,-17430926.0,,1.0,20867,11,[-0.376  2.449 -3.239 -4.951],,949,1,True,9.999998,-1.3339295e+20,55071.973,349.90909090909093,-1.0,1231.8605,7313771,0.440415,13685538.0,11.0,4638.4814,21293.773,3488.2744,3488.2743150337656,1.2684589e+27,-224.73895,1.0,11.0,9.999998,,374521100000.0,-224.73895,
0.41894197,0.00015642414,21149.556605815887,3329181.0,3329181.0,3779.3733,618.94684,-inf,,1.0,20878,11,[-0.448  2.51  -3.237 -4.869],2539.4666,949,2,True,9.999999,-inf,4.4543212e-05,316.90909090909093,-1.0,372.91437,7317257,4.237939e-14,225.52545,3.304116e-06,1239.9067,1.6507629e-05,3158.4133,3158.4133774395236,inf,-171.03198,3329181.0,3.304116e-06,9.999999,,225.52545,-175.41345,
0.41894197,522915.53,21162.749999523163,1.0,1.0,4999.4346,3362.9744,-17496992.0,,1.0,20889,11,[-0.448  2.51  -3.237 -4.869],,950,1,True,10.0,-2.3039777e+21,149787.53,337.1818181818182,-1.0,1355.1381,7320966,0.15458605,13145994.0,11.0,4999.4346,81909.41,3362.9744,3362.974183302403,2.8040577e+29,-217.26143,1.0,11.0,10.0,,918110340000.0,-217.26143,
0.41894197,0.00083592214,21177.21757364273,4608192000.0,4608192000.0,4999.537,1057.2814,-inf,,1.0,20900,11,[-0.39   2.582 -3.238 -4.786],3379.2676,950,2,True,9.999999,-inf,0.00025187363,444.45454545454544,-1.0,534.5088,7325855,4.639211e-18,2919.9512,2.3870532e-09,1620.2695,0.0001419524,4436.549,4436.549105405227,inf,-209.25612,4608192000.0,2.3870532e-09,9.999999,,2919.9512,-214.09264,
0.41894197,1257.3728,21192.23752474785,1.0,1.0,4999.5244,1067.5568,-23490346.0,,1.0,20911,11,[-0.39   2.582 -3.238 -4.786],3258.9678,951,1,True,10.0,-46920915000000.0,418.74753,433.3636363636364,-1.0,648.3667,7330622,0.13086358,19139194.0,11.0,1740.5566,247.3724,4326.5244,4326.524547383623,116268875000000.0,-228.36282,1.0,11.0,10.0,,3709532400.0,-228.36282,
0.41894197,1.1029203,21211.25489449501,45067.69,45067.69,4999.293,1178.5614,-3.6767032e+22,,1.0,20922,11,[-0.331  2.603 -3.24  -4.788],3689.5532,951,2,True,9.999997,-3.6767032e+22,0.30989188,487.09090909090907,-1.0,374.529,7335980,0.00015661996,3500717.2,0.0002440773,1309.7397,0.14008345,4868.1143,4868.114693605222,7.1416205e+31,-234.95999,45067.69,0.0002440773,9.999997,,3500717.2,-238.20848,
0.41894197,13243.631,21228.054171323776,1.0,1.0,4999.5645,873.36725,-24949488.0,,1.0,20933,11,[-0.331  2.603 -3.24  -4.788],3639.4421,952,1,True,10.0,-4472464300000000.0,3774.2017,452.0,-1.0,482.47256,7340952,1.6302592,20598230.0,11.0,1360.1223,1946.7583,4512.8096,4512.809442626087,1.0565071e+18,-218.6899,1.0,11.0,10.0,,34196673000.0,-218.6899,
0.41894197,1.0359169,21242.817090272903,134974.16,134974.16,4999.3813,3888.4211,-4.3841335e+23,,1.0,20944,11,[-0.392  2.597 -3.244 -4.796],,952,2,True,9.999999,-4.3841335e+23,0.37684044,389.6363636363636,-1.0,1378.4348,7345238,3.6789917e-08,2622862.8,8.1497084e-05,4999.3813,0.23536763,3888.4211,3888.4214090942205,1.0153515e+34,-223.42628,134974.16,8.1497084e-05,9.999999,,2622862.8,-227.05734,
0.41894197,2318.3157,21260.687492609024,1.0,1.0,4999.297,823.5613,-25494492.0,,1.0,20955,11,[-0.392  2.597 -3.244 -4.796],3749.231,953,1,True,10.0,-440072200000.0,657.5837,458.0,-1.0,482.98328,7350276,0.13797505,21143704.0,11.0,1250.0659,241.73232,4572.7925,4572.792229838085,10040821000.0,-238.40431,1.0,11.0,10.0,,4113332700.0,-238.40431,
0.41894197,1.5852695,21276.46934056282,700.7678,700.7678,4999.035,1129.0177,-7875316500000000.0,,1.0,20966,11,[-0.444  2.607 -3.269 -4.818],2959.2842,953,2,True,10.0,-7759223500000000.0,0.4522408,409.72727272727275,-1.0,761.28577,7354783,9.028363e-07,4286674.0,0.015697068,2039.751,0.1971158,4088.3018,4088.301770050835,3.1813083e+18,-245.64922,700.7678,0.015697068,10.0,,4412491.0,-246.15906,
0.41894197,223.78261,21292.750362873077,1.0,1.0,4999.378,1148.328,-20752218.0,,1.0,20977,11,[-0.444  2.606 -3.269 -4.816],2829.1162,954,1,True,10.0,-316359380000.0,63.29448,398.54545454545456,-1.0,762.4035,7359167,0.23855233,16401322.0,11.0,2170.2617,25.814709,3977.4438,3977.444252661966,5278735000.0,-208.76367,1.0,11.0,10.0,,248189170.0,-208.76367,
0.41894197,2.1230817,21307.38218808174,1612.519,1612.519,4998.9727,1182.5919,-1.5247577e+17,,1.0,20988,11,[-0.392  2.594 -3.269 -4.849],2949.3855,954,2,True,10.0,-1.5247577e+17,0.60774046,414.09090909090907,-1.0,605.22974,7363722,3.0250358e-06,3954617.8,0.006821625,2049.5872,0.2021215,4131.977,4131.9773075410085,1.2285492e+21,-234.66255,1612.519,0.006821625,10.0,,3954617.8,-237.12386,
0.41894197,246390.48,21323.09109210968,1.0,1.0,4999.412,1567.3324,-21603392.0,,1.0,20999,11,[-0.392  2.594 -3.269 -4.849],2489.183,955,1,True,9.999999,-1.2783114e+22,70020.35,406.3636363636364,-1.0,892.82544,7368192,0.26683187,17252454.0,11.0,2510.229,28432.04,4056.5156,4056.5154656908035,8.632001e+30,-231.78903,1.0,11.0,9.999999,,546039920000.0,-231.78903,
0.41894197,0.0052648424,21335.819455385208,119295280.0,119295280.0,4999.4478,1224.3218,-inf,,1.0,21010,11,[-0.479  2.641 -3.272 -4.773],2459.6846,955,2,True,10.0,-inf,0.0015111599,369.27272727272725,-1.0,776.61523,7372254,2.6869012e-14,5590.631,9.2208175e-08,2539.7632,0.00048639122,3684.0063,3684.006262309857,inf,-219.29329,119295280.0,9.2208175e-08,10.0,,5590.631,-225.53616,
0.41894197,142.15808,21349.929495573044,1.0,1.0,4999.3896,1075.3528,-18992676.0,,1.0,21021,11,[-0.479  2.641 -3.272 -4.773],2669.4827,956,1,True,9.999999,-150404330000.0,57.49944,375.3636363636364,-1.0,786.10736,7376383,0.32633615,14641758.0,11.0,2329.907,45.91133,3744.8352,3744.8353253047535,1187584100.0,-203.41188,1.0,11.0,9.999999,,467207550.0,-203.41188,
0.41894197,27.855387,21364.766070604324,502.36014,502.36014,4999.544,1077.3809,-1770934900000000.0,,1.0,21032,11,[-0.535  2.66  -3.273 -4.751],2579.3171,956,2,True,10.0,-517606840000000.0,7.8323255,366.54545454545456,-1.0,1038.7694,7380415,0.00014335023,77257140.0,0.021896642,2420.2268,3.270057,3656.6978,3656.698067038905,1.4151169e+16,-231.67337,502.36014,0.021896642,10.0,,72295510.0,-229.93106,
0.41894197,39374028.0,21376.86471414566,1.0,1.0,4999.475,1042.02,-16132874.0,,1.0,21043,11,[-0.531  2.637 -3.273 -4.775],2269.2332,957,1,True,10.0,-2.2282003e+22,11318905.0,332.0,-1.0,904.10175,7384067,0.021645077,11781798.0,11.0,2730.242,4319436.5,3311.253,3311.2531131212904,2.6225557e+31,-219.35522,1.0,11.0,10.0,,59008224000000.0,-219.35522,
0.41894197,0.7250398,21386.60273885727,200642660.0,200642660.0,4999.2285,2982.318,-inf,,1.0,21054,11,[-0.64   2.676 -3.282 -4.73 ],9.980845,957,2,True,9.999999,-inf,0.20902911,300.1818181818182,-1.0,1283.0032,7387369,5.2130893e-15,558508.5,5.4823836e-08,4989.2476,0.09627364,2992.299,2992.2992436484496,inf,-212.94815,200642660.0,5.4823836e-08,9.999999,,558508.5,-213.77652,
0.41894197,748630.6,21396.330329179764,1.0,1.0,4999.159,722.6293,-13074653.0,,1.0,21065,11,[-0.64   2.676 -3.282 -4.73 ],2119.6985,958,1,True,9.999998,-1.4587894e+18,241540.23,285.1818181818182,-1.0,803.3192,7390506,5.780476,8724150.0,11.0,2879.4607,126561.555,2842.328,2842.3277857292273,1.1243737e+23,-248.32616,1.0,11.0,9.999998,,1080612900000.0,-248.32616,
0.41894197,0.9685344,21408.288982391357,110937096.0,110937096.0,4999.5,3204.1157,-inf,,1.0,21076,11,[-0.578  2.768 -3.278 -4.671],,958,2,True,9.999999,-inf,0.2782651,321.27272727272725,-1.0,1288.4462,7394040,9.424861e-15,13784.082,9.9155294e-08,4999.5,0.08860006,3204.1157,3204.1159121676556,inf,-236.8293,110937096.0,9.9155294e-08,9.999999,,13784.082,-239.38208,
