InitialReturnStd,VarianceInitializer,LearnableVariance,OptimizationReturnMean,InitialReturnMin,InitialBound,MaxIW,MeanEntropy,StdIW,MinIW,EpisodesSoFar,EpRewMean,StdWReturnMean,ESSRenyiArithmetic,InitialReturnMean,TimestepsSoFar,EmpiricalD2Harmonic,ReturnStepMax,ReturnStepMaxmin,ReturnMeanIW,TimeElapsed,WReturnMean,Inner Iteration,MinTargetPdf,Weights,EpLenMean,MinBehavPdf,ESSRenyiHarmonic,Iteration,Penalization,EpThisIter,OptimizationReturnMin,OptimizationReturnMax,EmpiricalD2Arithmetic,Epsilon,MeanIW,InitialReturnMax,Bound,MeanD2-0,DivergenceHarmonic
376.96658,-1.0,,542.7359,4059.4282,-25673184.0,4638.1816,0.41894197,1464.6111,0.01120091,12529,4602.164151187436,,11.0,4602.164,4860913,1.0,10.0,10.0,13787441000.0,14294.557825565338,21322020.0,1,-231.97066,[-0.237  1.989 -3.652 -4.203],460.90909090909093,-231.97066,11.0,570,True,11,,940.0918,1.0,1.0,814.766,4999.52,-1262068600000000.0,1.0,8.41312e+16
1431.0583,-1.0,,4516.7153,,-3.9187436e+24,7.604092,0.41894197,2.1704168,1.4256636e-07,12540,4516.715088358967,,7.469848e-05,4516.7153,4865884,147258.69,9.999999,9.999999,17659280.0,14308.998588562012,17659280.0,2,-238.29434,[-0.185  2.011 -3.654 -4.178],451.90909090909093,-235.73329,7.469848e-05,570,True,11,,4999.505,147258.69,1.0,0.7937372,4999.505,-3.9187436e+24,147258.69,8.111471e+35
74.04297,-1.0,,207.38126,4759.2495,-29024098.0,54742.76,0.41894197,16102.851,0.22075282,12551,4966.630727205165,,11.0,4966.631,4871350,1.0,9.999998,9.999998,158273240000.0,14323.153876543045,24672904.0,1,-229.6379,[-0.185  2.011 -3.654 -4.178],496.90909090909093,-229.6379,11.0,571,True,11,,240.271,1.0,1.0,6729.1387,4999.5205,-1.7023405e+17,1.0,1.5307088e+21
123.55675,-1.0,,390.72052,4569.5576,-inf,52.757095,0.41894197,15.03299,4.2218064e-05,12562,4960.2781857255095,,1.9590112e-05,4960.278,4876808,561507.75,10.0,10.0,112676616.0,14338.227106571198,112676616.0,2,-230.47826,[-0.123  1.999 -3.655 -4.178],496.1818181818182,-231.02997,1.9590112e-05,571,True,11,,429.97852,561507.75,1.0,5.2974324,4999.536,-inf,561507.75,inf
0.10933021,-1.0,,0.22216797,4999.202,-29345530.0,848.7065,0.41894197,241.98125,0.31048593,12573,4999.424221844222,,11.0,4999.4243,4882308,1.0,9.999999,9.999999,2109051500.0,14354.534236431122,24994246.0,1,-231.05304,[-0.123  1.999 -3.655 -4.178],500.0,-231.05304,11.0,572,True,11,,0.37841797,1.0,1.0,84.38316,4999.5806,-4981577400000000.0,1.0,1.3107295e+18
532.0969,-1.0,,1344.4155,3179.518,-inf,298.67047,0.41894197,85.85722,5.623687e-27,12584,4523.933418555315,,1.5255129e-22,4523.9336,4887292,7.2106904e+22,10.0,10.0,679007940.0,14367.955374479294,679007940.0,2,-235.7062,[-0.241  2.024 -3.663 -4.146],453.09090909090907,-224.33943,1.5255127e-22,572,True,11,,1820.0093,7.21069e+22,1.0,27.166151,4999.5273,-inf,7.21069e+22,inf
779.0377,-1.0,,1588.2441,2929.4497,-25367756.0,31256924.0,0.41894197,8983667.0,0.07548651,12595,4517.6940089341115,,11.0,4517.694,4892266,1.0,10.0,10.0,64190770000000.0,14380.540582180023,21016458.0,1,-238.35965,[-0.241  2.024 -3.663 -4.146],452.1818181818182,-238.35965,11.0,573,True,11,,2070.142,1.0,1.0,2848110.8,4999.592,-8.365881e+23,1.0,3.6965714e+34
736.3412,-1.0,,1012.73315,3029.4531,-inf,0.0006636746,0.41894197,0.00019051947,8.979964e-15,12606,4042.1862926457547,,1.8923907e-09,4042.186,4896721,5812753000.0,10.0,10.0,1529.3588,14392.141869544983,1529.3588,2,-230.01344,[-0.312  1.972 -3.688 -4.231],405.0,-223.64102,1.8923907e-09,573,True,11,,1970.001,5812753000.0,1.0,6.1215746e-05,4999.454,-inf,5812753000.0,inf
1087.366,-1.0,,2981.3474,,-12996594.0,35484.0,0.41894197,10133.974,0.35132238,12617,2981.3471551473835,,11.0,2981.3474,4900012,1.0,9.999999,9.999999,56385245000.0,14399.43557190895,10070796.0,1,-172.61626,[-0.312  1.972 -3.688 -4.231],299.1818181818182,-172.61626,11.0,574,True,11,,4099.671,1.0,1.0,3494.7307,4099.671,-174059350000000.0,1.0,3536969000000000.0
719.68555,-1.0,,1081.8077,2039.5983,-7.25547e+19,0.34924856,0.41894197,0.10983153,9.616248e-08,12628,3121.405846492962,,0.00073039636,3121.406,4903457,15060.316,9.999999,9.999999,1167537.0,14405.876603364944,1167537.0,2,-174.64713,[-0.374  1.964 -3.691 -4.236],313.1818181818182,-173.89359,0.00073039636,574,True,11,,2409.8472,15060.315,1.0,0.08636589,4449.4453,-7.25547e+19,15060.315,4.4322224e+26
1309.37,-1.0,,3301.4014,,-16964620.0,477.4634,0.41894197,160.12798,0.16269843,12639,3301.401179942455,,11.0,3301.4014,4907098,1.0,10.0,10.0,988448500.0,14413.199823617935,12613700.0,1,-221.20233,[-0.374  1.964 -3.691 -4.236],331.0,-221.20233,11.0,575,True,11,,4999.3955,1.0,1.0,76.87733,4999.3955,-319248430000.0,1.0,5350668300.0
1311.9205,-1.0,,2982.4084,9.979906,-1430264600000000.0,1.0073967,0.41894197,0.28799292,7.731497e-09,12650,2992.3883067918127,,0.024074882,2992.3884,4910400,456.90778,9.999999,9.999999,38917.77,14419.972366333008,39894.64,2,-214.76346,[-0.423  1.941 -3.689 -4.267],300.1818181818182,-209.53392,0.02407488,575,True,11,,4989.5825,456.90775,1.0,0.0980336,4999.5625,-766395900000000.0,456.90775,3.1023603e+16
1263.1523,-1.0,,2980.5837,,-14035259.0,389.5635,0.41894197,130.29286,0.061866533,12661,2980.583526712217,,11.0,2980.5837,4913690,1.0,10.0,10.0,914067260.0,14426.768673658371,10479433.0,1,-196.72812,[-0.427  1.955 -3.689 -4.248],299.09090909090907,-196.72812,11.0,576,True,11,,4519.5625,1.0,1.0,64.33091,4519.5625,-351923370000.0,1.0,9744636000.0
938.0358,-1.0,,1204.4824,2289.6196,-7.878412e+16,1.0920187,0.41894197,0.35117328,2.2130502e-09,12672,3494.1019789861502,,0.007579584,3494.1018,4917544,1451.267,10.0,10.0,2361879.5,14436.655210018158,2361879.5,2,-221.32607,[-0.427  2.023 -3.686 -4.143],350.3636363636364,-212.65265,0.007579584,576,True,11,,2709.9204,1451.267,1.0,0.22737342,4999.54,-7.878412e+16,1451.267,3.2784692e+20
1011.51886,-1.0,,933.5191,2199.7522,-15191733.0,3497.4521,0.41894197,1051.0381,0.06138321,12683,3133.2713672901737,,11.0,3133.2712,4921001,1.0,10.0,10.0,7670532000.0,14444.359506607056,10840560.0,1,-224.34856,[-0.427  2.023 -3.686 -4.143],314.27272727272725,-224.34856,11.0,577,True,11,,2799.7766,1.0,1.0,652.6757,4999.529,-1511903700000.0,1.0,119516510000.0
1601.0225,-1.0,,2812.3718,,-2.075902e+19,226.43083,0.41894197,65.011795,1.0458392e-06,12694,2812.3716604373676,,0.0012881316,2812.3718,4924104,8539.5,10.0,10.0,67315890.0,14451.867222547531,67315890.0,2,-226.5815,[-0.367  2.038 -3.689 -4.131],282.09090909090907,-226.49397,0.0012881316,577,True,11,,4999.5244,8539.5,1.0,20.84952,4999.5244,-2.075902e+19,8539.5,2.276213e+25
708.85535,-1.0,,981.86914,3079.542,-21348792.0,3621.2698,0.41894197,1106.3159,0.07064949,12705,4061.411077372688,,11.0,4061.4111,4928581,1.0,9.999999,9.999999,10205824000.0,14463.367926836014,16997536.0,1,-217.81776,[-0.367  2.038 -3.689 -4.131],407.0,-217.81776,11.0,578,True,11,,1920.0342,1.0,1.0,573.18134,4999.576,-15743443000000.0,1.0,13074267000000.0
1103.3062,-1.0,,2707.8298,,-2.2387952e+17,1.0515606,0.41894197,0.3014147,7.7607176e-10,12716,2707.829892742369,,0.0036780813,2707.8298,4931571,2990.6897,10.0,10.0,13908.657,14471.257990121841,13908.657,2,-192.16708,[-0.428  2.026 -3.692 -4.134],271.8181818181818,-186.62335,0.0036780813,578,True,11,,4519.443,2990.6897,1.0,0.09897483,4519.443,-2.2387952e+17,2990.6897,3.964634e+21
807.8998,-1.0,,971.6207,1949.7698,-13538160.0,879.92,0.41894197,246.22708,0.03192206,12727,2921.3905869995406,,11.0,2921.3906,4934795,1.0,9.999999,9.999999,938224200.0,14479.998361587524,9187225.0,1,-222.2751,[-0.428  2.026 -3.692 -4.134],293.09090909090907,-222.2751,11.0,579,True,11,,3049.6316,1.0,1.0,120.821526,4999.4014,-2491060800000.0,1.0,327554400000.0
1010.87317,-1.0,,1646.3911,2079.5352,-1.3210261e+20,0.103149496,0.41894197,0.032474015,3.8586823e-09,12738,3725.926200718957,,0.0005304316,3725.926,4938904,20737.83,10.0,10.0,260882.62,14489.70926618576,260882.62,2,-228.91284,[-0.368  2.041 -3.688 -4.127],373.54545454545456,-219.71904,0.0005304316,579,True,11,,2920.0205,20737.83,1.0,0.014770285,4999.5557,-1.3210261e+20,20737.83,9.217458e+26
1046.8796,-1.0,,1962.7059,2129.501,-22193256.0,690.0356,0.41894197,229.25551,0.37030113,12749,4092.206904229209,,11.0,4092.207,4943413,1.0,10.0,10.0,1653360100.0,14499.698118925095,17842114.0,1,-213.79831,[-0.368  2.041 -3.688 -4.127],409.90909090909093,-213.79831,11.0,580,True,11,,2870.005,1.0,1.0,146.83672,4999.506,-3546440300000.0,1.0,663721600000.0
608.73175,-1.0,,645.31006,3279.6704,-9.453647e+21,2.0549374,0.41894197,0.711261,1.5538898e-08,12760,3924.980452754264,,0.000253179,3924.9805,4947740,43447.523,10.0,10.0,5750719.5,14508.977251768112,5750719.5,2,-224.44034,[-0.308  2.047 -3.682 -4.14 ],393.3636363636364,-223.93166,0.000253179,580,True,11,,1719.855,43447.523,1.0,0.39229533,4999.5254,-9.453647e+21,43447.523,4.7206045e+30
742.11115,-1.0,,940.74963,2759.6523,-18594876.0,272.06705,0.41894197,76.3892,0.18856075,12771,3700.40203916814,,11.0,3700.402,4951820,1.0,9.999999,9.999999,562557600.0,14517.185238599777,14243705.0,1,-213.2411,[-0.308  2.047 -3.682 -4.14 ],370.90909090909093,-213.2411,11.0,581,True,11,,2239.8828,1.0,1.0,37.146053,4999.535,-854450040000.0,1.0,38512060000.0
594.88434,-1.0,,906.10034,3169.7224,-2.0411438e+20,0.6216725,0.41894197,0.17792179,7.107041e-08,12782,4075.8228311498533,,0.0010500542,4075.8228,4956314,10475.649,10.0,10.0,1284593.0,14529.032949924469,1284593.0,2,-229.92886,[-0.297  1.959 -3.679 -4.228],408.54545454545456,-223.5844,0.0010500542,581,True,11,,1829.6565,10475.649,1.0,0.059648372,4999.379,-2.0411438e+20,10475.649,2.2008825e+27
786.70764,-1.0,,1648.0282,2119.5635,-18707408.0,14058.675,0.41894197,3979.0193,0.11090329,12793,3767.591678425198,,11.0,3767.5916,4960470,1.0,9.999999,9.999999,23461421000.0,14540.569053649902,14813656.0,1,-192.59607,[-0.297  1.959 -3.679 -4.228],377.8181818181818,-192.59607,11.0,582,True,11,,2609.8936,1.0,1.0,1522.6168,4729.457,-71632080000000.0,1.0,338220050000000.0
1065.3208,-1.0,,1434.3949,2289.6968,-8.059054e+17,0.19048676,0.41894197,0.056503955,5.542914e-08,12804,3724.091675594634,,0.0030379028,3724.0916,4964576,3620.9187,9.999997,9.999997,609036.44,14550.504208803177,609036.44,2,-240.99402,[-0.358  1.965 -3.676 -4.212],373.27272727272725,-240.16493,0.003037903,582,True,11,,2709.813,3620.919,1.0,0.024725186,4999.51,-8.059054e+17,3620.919,3.4306181e+22
1025.4755,-1.0,,1337.2954,2219.475,-18053388.0,31740.746,0.41894197,9083.297,1.7627305,12815,3556.770546412196,,11.0,3556.7703,4968498,1.0,10.0,10.0,25764542000.0,14560.409049987793,13702217.0,1,-217.70348,[-0.358  1.965 -3.676 -4.212],356.54545454545456,-217.70348,11.0,583,True,11,,2780.06,1.0,1.0,3035.93,4999.535,-8184789000000.0,1.0,3516186500000.0
952.0698,-1.0,,1187.1589,2039.7378,-5.2866704e+17,1.7957975,0.41894197,0.5148053,1.4488392e-06,12826,3226.8967142354563,,0.003991722,3226.897,4972058,2755.703,10.0,10.0,2150310.5,14569.750107049942,2150310.5,2,-214.34044,[-0.418  1.957 -3.666 -4.203],323.6363636363636,-212.338,0.003991722,583,True,11,,2959.6348,2755.703,1.0,0.16801101,4999.3726,-5.2866704e+17,2755.703,1.476442e+22
886.70874,-1.0,,1161.7812,1879.6747,-14387646.0,1213171600.0,0.41894197,346678560.0,186.17455,12837,3041.456005635008,,11.0,3041.456,4975414,1.0,10.0,10.0,927290200000000.0,14577.835464715958,10036707.0,1,-199.35957,[-0.418  1.957 -3.666 -4.203],305.09090909090907,-199.35957,11.0,584,True,11,,3119.7266,1.0,1.0,119436216.0,4999.4014,-1.9601847e+25,1.0,2.0297189e+37
427.52838,-1.0,,537.2051,1559.7762,-inf,1.5693846,0.41894197,0.4511557,4.8900758e-15,12848,2096.981322820852,,1.6080087e-10,2096.9814,4977732,68407587000.0,9.999999,9.999999,1199736.5,14583.93714761734,1199736.5,2,-128.07227,[-0.519  1.897 -3.668 -4.246],210.72727272727272,-121.92002,1.6080087e-10,584,True,11,,1339.9154,68407587000.0,1.0,0.1427051,2899.6917,-inf,68407587000.0,inf
830.40955,-1.0,,847.223,1579.7355,-10490009.0,1292373.5,0.41894197,369284.6,93.69017,12859,2426.9584588801713,,11.0,2426.9585,4980413,1.0,9.999999,9.999999,403819900000.0,14590.411236047745,6579707.5,1,-199.00381,[-0.519  1.897 -3.668 -4.246],243.72727272727272,-199.00381,11.0,585,True,11,,3159.7568,1.0,1.0,126583.22,4739.492,-1.6210143e+18,1.0,1.7185423e+23
723.9969,-1.0,,786.42633,1249.6677,-inf,0.0034483979,0.41894197,0.0009883089,2.9399753e-12,12870,2036.0940091410034,,2.5394752e-06,2036.0941,4982664,4331603.5,10.0,10.0,2527.2603,14596.017344474792,2527.2603,2,-154.3687,[-0.586  1.795 -3.662 -4.273],204.63636363636363,-144.96199,2.5394752e-06,585,True,11,,2030.0437,4331603.5,1.0,0.00032407683,3279.7114,-inf,4331603.5,inf
477.0736,-1.0,,677.2517,1499.7855,-6481707.0,24173388.0,0.41894197,6933533.0,0.38174692,12881,2177.037229328401,,11.0,2177.0374,4985070,1.0,10.0,10.0,5845558000000.0,14602.14065527916,4967090.5,1,-127.36315,[-0.586  1.795 -3.662 -4.273],218.72727272727272,-127.36315,11.0,586,True,11,,1449.9208,1.0,1.0,2249116.2,2949.7063,-5.548634e+21,1.0,1.3420573e+31
298.05536,-1.0,,360.00653,1089.7546,-inf,56102.547,0.41894197,16128.349,3.8311803e-17,12892,1449.761171460026,,1.3057933e-08,1449.7611,4986676,842399740.0,9.999999,9.999999,14391138000.0,14606.394437551498,14391138000.0,2,-94.450714,[-0.702  1.747 -3.664 -4.28 ],146.0,-87.05963,1.3057933e-08,586,True,11,,1060.0388,842399740.0,1.0,5100.2314,2149.7935,-inf,842399740.0,inf
733.65686,-1.0,,1573.434,,-4697256.0,198614.22,0.41894197,60793.508,0.9760414,12903,1573.4339147162316,,11.0,1573.434,4988418,1.0,9.999999,9.999999,62123280000.0,14610.709386110306,3013946.8,1,-104.0394,[-0.702  1.747 -3.664 -4.28 ],158.36363636363637,-104.0394,11.0,587,True,11,,3109.63,1.0,1.0,31278.71,3109.63,-5.274113e+18,1.0,9.816984e+24
598.69464,-1.0,,685.50946,1179.6515,-inf,34.473526,0.41894197,9.910281,4.3318522e-16,12914,1865.160886751343,,7.895425e-10,1865.1609,4990481,13932119000.0,10.0,10.0,6318996.0,14615.969324350357,6318996.0,2,-144.22148,[-0.579  1.757 -3.66  -4.257],187.54545454545453,-132.4259,7.895425e-10,587,True,11,,2160.0044,13932119000.0,1.0,3.1344657,3339.6558,-inf,13932119000.0,inf
457.2121,-1.0,,552.765,1379.7197,-5221708.0,1954970.4,0.41894197,574509.0,33.627193,12925,1932.4847480683059,,11.0,1932.4847,4992618,1.0,9.999999,9.999999,923845070000.0,14621.067841053009,3943540.2,1,-121.2624,[-0.579  1.757 -3.66  -4.257],194.27272727272728,-121.2624,11.0,588,True,11,,1329.9817,1.0,1.0,282527.28,2709.7014,-1.6944831e+23,1.0,1.7575296e+34
943.6209,-1.0,,909.02405,1879.7395,-inf,2.2820309e-07,0.41894197,6.5164784e-08,7.992198e-20,12936,2788.7635330866246,,1.1668013e-13,2788.7634,4995696,94274830000000.0,10.0,10.0,0.19394253,14629.04294681549,0.19394253,2,-227.59453,[-0.462  1.8   -3.661 -4.248],279.8181818181818,-218.13745,1.1668013e-13,588,True,11,,3119.7336,94274830000000.0,1.0,2.2541018e-08,4999.473,-inf,94274830000000.0,inf
472.89597,-1.0,,613.68915,1629.6389,-6770801.5,6734.2163,0.41894197,1923.9215,0.006535726,12947,2243.328042190747,,11.0,2243.3281,4998175,1.0,10.0,10.0,4901293000.0,14635.755833864212,5256151.5,1,-120.61601,[-0.462  1.8   -3.661 -4.248],225.36363636363637,-120.61601,11.0,589,True,11,,1320.0994,1.0,1.0,660.7601,2949.7383,-84648480000.0,1.0,2772111000.0
817.5456,-1.0,,2012.4856,9.982399,-710747600000000.0,139.29367,0.41894197,39.92397,2.1048022e-06,12958,2022.4680698182672,,0.020366065,2022.468,5000411,540.11414,10.0,10.0,124660470.0,14641.749377012253,112189624.0,2,-128.74103,[-0.522  1.786 -3.665 -4.257],203.27272727272728,-129.33289,0.020366065,589,True,11,,3159.6567,540.11414,1.0,13.078437,3169.6392,-697617300000000.0,540.11414,1.5911424e+17
771.6215,-1.0,,541.88135,1729.6531,-8973420.0,901.4603,0.41894197,276.84723,2.0015543,12969,2271.534431811764,,11.0,2271.5344,5002921,1.0,9.999999,9.999999,1332897000.0,14648.052040338516,5755268.5,1,-175.02075,[-0.523  1.787 -3.665 -4.253],228.1818181818182,-175.02075,11.0,590,True,11,,2569.9807,1.0,1.0,211.7146,4299.634,-10111187000000.0,1.0,9869107000000.0
432.1738,-1.0,,531.00287,1329.6624,-2.1796844e+18,0.25953948,0.41894197,0.0744982,1.3144167e-05,12980,1860.6652050214027,,0.0027234897,1860.6653,5004979,4038.9355,9.999997,9.999997,134587.31,14653.006047725677,134587.31,2,-117.163925,[-0.576  1.75  -3.708 -4.35 ],187.0909090909091,-112.19246,0.00272349,590,True,11,,1439.9788,4038.9358,1.0,0.02396081,2769.641,-2.1796844e+18,4038.9358,2.6644477e+24
724.0307,-1.0,,906.367,1199.6492,-7140418.0,932219.06,0.41894197,267432.78,1.7799611,12991,2106.0161738552015,,11.0,2106.016,5007307,1.0,9.999992,9.999992,198866470000.0,14659.317721128464,4959524.5,1,-157.7964,[-0.576  1.75  -3.708 -4.35 ],211.63636363636363,-157.7964,11.0,591,True,11,,2339.8767,1.0,1.0,86593.33,3539.526,-4.3097733e+16,1.0,3.905157e+20
545.2447,-1.0,,580.8801,1039.7418,-8.664027e+23,0.000219539,0.41894197,6.23005e-05,2.4728783e-10,13002,1620.6219574751667,,1.9873483e-05,1620.622,5009101,553501.4,9.999991,9.999991,48.055115,14663.726911783218,48.055115,2,-144.71155,[-0.648  1.685 -3.705 -4.43 ],163.0909090909091,-137.31941,1.9873483e-05,591,True,11,,1719.9027,553501.4,1.0,2.3316754e-05,2759.6445,-8.664027e+23,553501.4,4.2711122e+35
268.92673,-1.0,,477.27414,949.7598,-2804888.2,1964914.2,0.41894197,560149.3,108.38523,13013,1427.0339654847971,,11.0,1427.034,5010682,1.0,9.999999,9.999999,236018160000.0,14667.863992452621,2108747.5,1,-94.99837,[-0.648  1.685 -3.705 -4.43 ],143.72727272727272,-94.99837,11.0,592,True,11,,1049.9932,1.0,1.0,200788.6,1999.753,-1.4918633e+20,1.0,4.5926827e+28
329.9809,-1.0,,401.03308,1349.5791,-inf,5.295851e-07,0.41894197,1.5191021e-07,2.7035515e-18,13024,1750.6121837791643,,4.8853824e-11,1750.6122,5012619,225161500000.0,9.999998,9.999998,0.22307537,14673.077790021896,0.22307537,2,-115.575775,[-0.531  1.729 -3.709 -4.443],176.0909090909091,-100.806816,4.8853824e-11,592,True,11,,990.00854,225161500000.0,1.0,6.728715e-08,2339.5876,-inf,225161500000.0,inf
998.1649,-1.0,,730.0275,1319.6525,-9548362.0,129.47789,0.41894197,45.101078,0.28307834,13035,2049.679930103428,,11.0,2049.68,5014884,1.0,9.999999,9.999999,135554930.0,14679.120267868042,5197521.5,1,-207.30762,[-0.531  1.729 -3.709 -4.443],205.9090909090909,-207.30762,11.0,593,True,11,,3679.707,1.0,1.0,38.109795,4999.3594,-3505442500000.0,1.0,649095540000.0
333.82962,-1.0,,533.503,1229.7916,-10341453000000.0,4148.1973,0.41894197,1179.3159,0.63474697,13046,1763.2946124073694,,0.11272039,1763.2948,5016835,97.5866,9.999999,9.999999,1584682500.0,14684.739159345627,31540514.0,2,-104.81018,[-0.507  1.648 -3.704 -4.535],177.36363636363637,-106.9623,0.11272039,593,True,11,,1069.9501,97.5866,1.0,424.11133,2299.7417,-212907330000.0,97.5866,52685337000.0
580.7248,-1.0,,636.4885,1179.5743,-5058775.0,783577.06,0.41894197,218426.66,0.42704073,13057,1816.0629245432458,,11.0,1816.0629,5018844,1.0,9.999998,9.999998,204742560000.0,14690.436066865921,3635326.0,1,-117.21463,[-0.615  1.773 -3.703 -4.407],182.63636363636363,-117.21463,11.0,594,True,11,,1679.9855,1.0,1.0,106143.875,2859.5598,-7.8105557e+21,1.0,3.010794e+31
620.39056,-1.0,,542.825,1609.5521,-inf,0.0122551415,0.41894197,0.0035064581,5.896855e-20,13068,2152.377105042849,,2.503088e-12,2152.3772,5021223,4394571500000.0,9.999996,9.999996,3557.3594,14695.902829170227,3557.3594,2,-152.83221,[-0.495  1.806 -3.702 -4.42 ],216.27272727272728,-137.58295,2.5030882e-12,594,True,11,,1810.07,4394571800000.0,1.0,0.0011988654,3419.622,-inf,4394571800000.0,inf
962.22864,-1.0,,897.29785,1709.5928,-11968868.0,126637.56,0.41894197,36377.164,1.2051631,13079,2606.8907298190597,,11.0,2606.8909,5024102,1.0,10.0,10.0,61614690000.0,14702.963366985321,7721763.5,1,-227.1207,[-0.495  1.806 -3.702 -4.42 ],261.72727272727275,-227.1207,11.0,595,True,11,,3229.809,1.0,1.0,14739.869,4939.402,-3.651461e+16,1.0,7.39177e+19
916.3007,-1.0,,1103.6666,1399.5701,-inf,0.04614046,0.41894197,0.013297474,1.6422584e-12,13090,2503.236756051919,,4.667581e-06,2503.2366,5026866,2356681.2,10.0,10.0,50465.43,14709.969429254532,50465.43,2,-231.94038,[-0.376  1.599 -3.684 -4.349],251.27272727272728,-229.81503,4.667581e-06,595,True,11,,3599.765,2356681.2,1.0,0.0061899526,4999.335,-inf,2356681.2,inf
596.20966,-1.0,,898.106,1819.6963,-10009978.0,801486.2,0.41894197,276033.8,42.05456,13101,2717.8022649282034,,11.0,2717.8022,5029867,1.0,9.999993,9.999993,1412101600000.0,14717.338465929031,7741915.0,1,-173.46243,[-0.376  1.599 -3.684 -4.349],272.8181818181818,-173.46243,11.0,596,True,11,,1789.8726,1.0,1.0,167727.89,3609.5688,-2.447705e+20,1.0,1.1646913e+28
593.84314,-1.0,,662.7334,1399.6146,-inf,4.15117e-06,0.41894197,1.1747671e-06,7.0873872e-15,13112,2062.3480162874057,,2.482614e-07,2062.348,5032147,44308140.0,9.999993,9.999993,3.8702786,14722.310305833817,3.8702786,2,-136.38834,[-0.454  1.534 -3.697 -4.421],207.27272727272728,-127.97725,2.482614e-07,596,True,11,,1729.8483,44308140.0,1.0,4.455693e-07,3129.463,-inf,44308140.0,inf
670.7476,-1.0,,678.14185,1129.6805,-6062187.0,58.439568,0.41894197,17.666002,0.06585558,13123,1807.8224206332575,,11.0,1807.8224,5034147,1.0,9.999999,9.999999,47954060.0,14726.573174238205,3718124.2,1,-168.22147,[-0.454  1.534 -3.697 -4.421],181.8181818181818,-168.22147,11.0,597,True,11,,2539.872,1.0,1.0,13.944034,3669.5527,-44870984000.0,1.0,365648480.0
369.44626,-1.0,,468.24442,1339.6018,-8191749000000.0,53.60753,0.41894197,15.677215,0.0020657727,13134,1807.846269540119,,0.10990202,1807.8462,5036147,100.08916,9.999999,9.999999,37135244.0,14731.187496185303,527413.8,2,-105.120255,[-0.466  1.493 -3.716 -4.536],181.8181818181818,-104.21246,0.10990202,597,True,11,,1220.0579,100.08916,1.0,7.083157,2559.6597,-132951980000.0,100.08916,13581010000.0
424.29312,-1.0,,374.3757,1319.823,-4291054.0,221852.62,0.41894197,63544.15,6.0516047,13145,1694.1986838950352,,11.0,1694.1989,5038022,1.0,9.999994,9.999994,51622986000.0,14735.631597042084,3050334.0,1,-111.34915,[-0.519  1.564 -3.713 -4.424],170.45454545454547,-111.34915,11.0,598,True,11,,1349.8975,1.0,1.0,26923.232,2669.7205,-4.478101e+22,1.0,1.3026824e+33
815.6996,-1.0,,1010.83734,1839.6921,-inf,9.817375e-06,0.41894197,2.7914969e-06,1.432847e-18,13156,2850.5294580490627,,1.1169005e-12,2850.5295,5041169,9848684000000.0,9.999998,9.999998,6.930277,14742.134026050568,6.930277,2,-178.84717,[-0.396  1.575 -3.71  -4.445],286.09090909090907,-164.74786,1.1169005e-12,598,True,11,,2359.8386,9848684000000.0,1.0,1.0659686e-06,4199.531,-inf,9848684000000.0,inf
756.9332,-1.0,,1144.5803,1339.5248,-9024275.0,3347.186,0.41894197,957.00574,0.0056613805,13167,2484.1051328109247,,11.0,2484.1052,5043913,1.0,9.999997,9.999997,4083469000.0,14747.657611131668,6743726.0,1,-161.4747,[-0.396  1.575 -3.71  -4.445],249.45454545454547,-161.4747,11.0,599,True,11,,2279.9663,1.0,1.0,321.46686,3619.491,-221829560000.0,1.0,9116427000.0
1123.6885,-1.0,,2429.6506,9.979927,-2.4943703e+19,73.09859,0.41894197,20.985432,3.349118e-10,13178,2439.6307759027172,,0.00111713,2439.6306,5046608,9846.66,9.999999,9.999999,23984948.0,14753.531184911728,23984948.0,2,-228.7888,[-0.336  1.59  -3.711 -4.437],245.0,-221.06673,0.00111713,599,True,11,,4979.4067,9846.66,1.0,6.7439733,4989.3867,-2.4943703e+19,9846.66,3.3131962e+25
1139.9847,-1.0,,1508.0477,1709.6565,-16004060.0,10807.487,0.41894197,3097.1433,0.7876324,13189,3217.7044237279724,,11.0,3217.704,5050157,1.0,9.999999,9.999999,8612759000.0,14760.519680261612,11653186.0,1,-199.98093,[-0.336  1.59  -3.711 -4.437],322.6363636363636,-199.98093,11.0,600,True,11,,3289.7117,1.0,1.0,1015.7476,4999.368,-386222400000.0,1.0,7532507600.0
1010.9868,-1.0,,1063.663,1269.5986,-4919672400000000.0,6.6776967,0.41894197,2.313913,3.3447694e-07,13200,2333.261620522847,,0.019178927,2333.2617,5052735,573.54614,9.999999,9.999999,17846818.0,14766.881465435028,15517966.0,2,-197.05472,[-0.39   1.572 -3.713 -4.412],234.36363636363637,-197.9152,0.019178927,600,True,11,,3719.877,573.54614,1.0,1.2535446,4989.4756,-4038957400000000.0,573.54614,8.686262e+17
915.9762,-1.0,,789.1397,1679.5873,-11284624.0,155857.22,0.41894197,44614.07,13.110255,13211,2468.727080774026,,11.0,2468.727,5055461,1.0,10.0,10.0,80438920000.0,14774.821460962296,6933626.0,1,-211.1858,[-0.389  1.565 -3.714 -4.421],247.8181818181818,-211.1858,11.0,601,True,11,,3319.8599,1.0,1.0,19442.553,4999.4473,-1.8078528e+18,1.0,1.7264423e+23
