MeanD2-0,EpisodesSoFar,MinTargetPdf,Epsilon,StdIW,StdWReturnMean,Penalization,VarianceInitializer,MinBehavPdf,MaxIW,Bound,MeanIW,InitialReturnMin,Inner Iteration,TimeElapsed,OptimizationReturnMin,ReturnStepMax,InitialReturnMean,ESSRenyiHarmonic,OptimizationReturnMean,WReturnMean,ReturnMeanIW,ReturnStepMaxmin,EmpiricalD2Harmonic,Iteration,InitialReturnStd,EmpiricalD2Arithmetic,LearnableVariance,OptimizationReturnMax,InitialReturnMax,EpLenMean,InitialBound,ESSRenyiArithmetic,MeanEntropy,DivergenceHarmonic,EpThisIter,MinIW,TimestepsSoFar,EpRewMean,Weights
1.0,6831,-234.8561,1.0,106.94806,,True,-1.0,-234.8561,319.7331,-3535347300000000.0,73.920425,,1,6453.628964185715,,9.999999,4544.8765,11.0,4544.8765,22721488.0,1845143400.0,9.999999,1.0,311,1437.2161,1.0,,4999.607,4999.607,454.6363636363636,-27072846.0,11.0,0.41894197,6.6013716e+17,11,0.03326163,2158440,4544.876072788496,[ 0.092  1.917 -2.906 -3.328]
585234100.0,6842,-234.27353,1.0,0.46099088,,True,-1.0,-226.38684,1.6083184,-inf,0.15090653,4999.0386,2,6469.905476570129,,10.0,4999.338,1.8795896e-08,0.29896128,3771689.2,3771689.2,10.0,585234100.0,311,0.13065483,585234100.0,,0.47802734,4999.5166,500.0,-inf,1.8795896e-08,0.41894197,inf,11,7.593983e-13,2163940,4999.337499436739,[-0.098  2.059 -2.985 -3.336]
1.0,6853,-249.37392,1.0,194.11559,,True,-1.0,-249.37392,688.87836,-9.9752656e+20,96.10314,4998.582,1,6486.8356902599335,,10.0,4999.2324,11.0,0.6503462,24992324.0,2401684000.0,10.0,1.0,312,0.27675563,1.0,,0.9970703,4999.579,500.0,-29343628.0,11.0,0.41894197,5.2556817e+28,11,0.9949469,2169440,4999.232395492342,[-0.098  2.059 -2.985 -3.336]
2.0610422e+22,6864,-259.50613,1.0,0.026329137,,True,-1.0,-240.95728,0.09248801,-inf,0.009371538,3979.4485,2,6502.44775390625,,9.999999,4833.9434,5.3371057e-22,854.4943,234223.81,234223.81,9.999999,2.0610422e+22,312,335.6358,2.0610422e+22,,1020.1492,4999.5977,483.72727272727275,-inf,5.3371057e-22,0.41894197,inf,11,1.9889004e-34,2174761,4833.942858911761,[-0.196  1.989 -2.99  -3.365]
1.0,6875,-235.78862,1.0,16074.034,,True,-1.0,-235.78862,55347.496,-1.0914747e+16,6544.2783,3999.4507,1,6517.48934674263,,10.0,4748.4756,11.0,749.0246,22687294.0,138850630000.0,10.0,1.0,313,373.19733,1.0,,1000.09033,4999.541,475.27272727272725,-27038534.0,11.0,0.41894197,6.292305e+18,11,0.059130825,2179989,4748.475305788829,[-0.196  1.989 -2.99  -3.365]
158247.56,6886,-215.893,1.0,0.6645733,,True,-1.0,-210.30652,2.312756,-1.9450912e+23,0.21121162,3589.5962,2,6531.109800338745,,10.0,4311.211,6.951134e-05,721.6147,4549383.0,4549383.0,10.0,158247.56,313,487.81458,158247.56,,1409.8911,4999.4873,431.90909090909093,-1.9450912e+23,6.951134e-05,0.41894197,1.9984437e+33,11,3.813424e-08,2184740,4311.210973657552,[-0.251  1.966 -2.991 -3.384]
1.0,6897,-221.30092,1.0,5352.3345,,True,-1.0,-221.30092,17063.38,-9335496000000.0,2411.432,3089.6616,1,6545.983062982559,,10.0,4380.3604,11.0,1290.6987,19684270.0,54964620000.0,10.0,1.0,314,704.7792,1.0,,1909.9019,4999.5635,438.72727272727275,-24035544.0,11.0,0.41894197,4549162000000.0,11,0.024315428,2189566,4380.360286245638,[-0.251  1.966 -2.991 -3.384]
4043.528,6908,-226.24585,1.0,5.2233167,,True,-1.0,-222.3658,18.174034,-1.8223052e+19,1.6564801,3409.4866,2,6558.522771120071,,10.0,4286.752,0.0027203965,877.2652,41367256.0,41367256.0,10.0,4043.528,314,622.61865,4043.528,,1590.0134,4999.5,429.3636363636364,-1.8223052e+19,0.0027203965,0.41894197,1.7540819e+25,11,5.990902e-06,2194289,4286.751790475872,[-0.245  1.865 -2.995 -3.457]
1.0,6919,-225.94774,1.0,96633.984,,True,-1.0,-225.94774,341359.72,-1.5609185e+16,37593.98,2969.4995,1,6571.428259849548,,10.0,4417.635,11.0,1448.1354,20057316.0,417905020000.0,10.0,1.0,315,736.0819,1.0,,2030.0381,4999.5376,442.27272727272725,-24408538.0,11.0,0.41894197,1.2868615e+19,11,0.50964457,2199154,4417.634855770924,[-0.245  1.865 -2.995 -3.457]
65791156.0,6930,-237.3669,1.0,5.7616286,,True,-1.0,-232.73648,20.11805,-inf,2.3372793,4359.4883,2,6587.418048381805,,9.999999,4829.373,1.6719571e-07,469.88446,58385684.0,58385684.0,9.999999,65791160.0,315,239.74501,65791156.0,,640.0703,4999.5586,483.3636363636364,-inf,1.6719572e-07,0.41894197,inf,11,1.1730759e-16,2204471,4829.372767778576,[-0.206  1.944 -2.982 -3.369]
1.0,6941,-237.85059,1.0,1481.2363,,True,-1.0,-237.85059,4558.7544,-8.0843214e+17,850.30054,4489.3,1,6603.183058977127,,10.0,4916.6978,11.0,427.39798,24198004.0,20410094000.0,10.0,1.0,316,155.1929,1.0,,510.2578,4999.5576,492.0,-28549272.0,11.0,0.41894197,3.4520316e+22,11,0.057208464,2209883,4916.697704822791,[-0.206  1.944 -2.982 -3.369]
446139.4,6952,-223.8913,1.0,0.20769848,,True,-1.0,-222.94203,0.67770845,-inf,0.09446723,4039.3186,2,6618.140510082245,,10.0,4896.734,2.4655972e-05,857.4156,2361195.8,2361195.8,10.0,446139.38,316,275.46634,446139.4,,960.2781,4999.5967,489.90909090909093,-inf,2.465597e-05,0.41894197,inf,11,1.9091728e-10,2215272,4896.734162668029,[-0.263  2.009 -2.986 -3.279]
1.0,6963,-238.03145,1.0,993.68475,,True,-1.0,-238.03145,3505.4666,-12105006000000.0,422.66418,3249.7305,1,6632.289356231689,,10.0,4510.3936,11.0,1260.6632,20670502.0,7206298000.0,10.0,1.0,317,571.7071,1.0,,1749.8955,4999.626,451.72727272727275,-25021878.0,11.0,0.41894197,7729950000000.0,11,2.6717322,2220241,4510.393631340935,[-0.263  2.009 -2.986 -3.279]
32023.523,6974,-223.39612,1.0,20.594278,,True,-1.0,-218.89159,71.68693,-1.5474374e+21,6.562534,3939.477,2,6646.847676753998,,10.0,4897.5713,0.00034349752,958.094,163808160.0,163808160.0,10.0,32023.521,317,303.46527,32023.523,,1060.0972,4999.574,490.0,-1.5474374e+21,0.0003434975,0.41894197,1.2647598e+29,11,5.7704255e-09,2225631,4897.570988071533,[-0.257  2.095 -2.991 -3.189]
1.0,6985,-218.42535,1.0,196165.11,,True,-1.0,-218.42535,682718.5,-4.5735787e+19,62396.164,,1,6659.883896827698,,10.0,4458.4966,11.0,4458.4966,21899086.0,1259112400000.0,10.0,1.0,318,1421.5808,1.0,,4999.582,4999.582,446.1818181818182,-26250396.0,11.0,0.41894197,1.1048199e+26,11,0.172369,2230539,4458.496755971734,[-0.257  2.095 -2.991 -3.189]
91560504.0,6996,-253.7714,1.0,0.1339894,,True,-1.0,-241.9792,0.467882,-inf,0.044363137,9.981081,2,6671.247651815414,,10.0,4402.127,1.2013913e-07,4392.1465,45701.96,45701.96,10.0,91560504.0,318,1411.8231,91560504.0,,4989.471,4999.452,440.6363636363636,-inf,1.2013913e-07,0.41894197,inf,11,5.720493e-11,2235386,4402.127135437092,[-0.196  2.029 -2.992 -3.276]
1.0,7007,-238.23584,1.0,282.63556,,True,-1.0,-238.23584,991.3001,-9781936000000000.0,99.493286,4679.2856,1,6684.816944360733,,10.0,4970.2573,11.0,290.97116,24711920.0,2207534600.0,10.0,1.0,319,92.013336,1.0,,320.3911,4999.677,497.1818181818182,-29063408.0,11.0,0.41894197,5.0535396e+18,11,0.1386377,2240855,4970.256736072062,[-0.196  2.029 -2.992 -3.276]
43358.754,7018,-224.8705,1.0,0.6348058,,True,-1.0,-222.58627,2.2271442,-3.8955166e+21,0.22508115,3339.574,2,6698.42552781105,,9.999999,4503.064,0.00025369733,1163.4897,5624634.5,5624634.5,9.999999,43358.754,319,611.19604,43358.754,,1659.9553,4999.5293,450.90909090909093,-3.8955166e+21,0.00025369733,0.41894197,8.015445e+29,11,1.0072548e-08,2245815,4503.063721358087,[-0.256  2.046 -2.996 -3.27 ]
1.0,7029,-236.35664,1.0,53.7912,,True,-1.0,-236.35664,172.22008,-171553260000000.0,31.967623,3389.4556,1,6711.708865642548,,10.0,4576.702,11.0,1187.2465,21256570.0,649751550.0,10.0,1.0,320,557.1065,1.0,,1610.1235,4999.579,458.1818181818182,-25607872.0,11.0,0.41894197,1554443000000000.0,11,1.239933,2250855,4576.702060552059,[-0.256  2.046 -2.996 -3.27 ]
61545.816,7040,-227.24258,1.0,1.0320853,,True,-1.0,-224.67288,3.640031,-8.3133387e+21,0.5193592,,2,6726.607186079025,,10.0,3977.701,0.00017872863,3977.701,10070354.0,10070354.0,10.0,61545.82,320,1372.198,61545.816,,4999.5015,4999.5015,398.72727272727275,-8.3133387e+21,0.00017872865,0.41894197,3.650549e+30,11,3.2765379e-06,2255241,3977.7011944182686,[-0.314  2.03  -2.997 -3.287]
1.0,7051,-218.489,1.0,3679.5884,,True,-1.0,-218.489,12907.266,-24846667000000.0,1402.9698,,1,6738.031480550766,,10.0,3358.6677,11.0,3358.6677,12920308.0,16259600000.0,10.0,1.0,321,1280.4917,1.0,,4999.5405,4999.5405,336.72727272727275,-17271516.0,11.0,0.41894197,32565760000000.0,11,0.9943855,2258945,3358.667636025073,[-0.314  2.03  -2.997 -3.287]
6877.4673,7062,-219.268,1.0,3.5067656,,True,-1.0,-218.9557,11.958536,-2.9593547e+19,1.7129986,,2,6750.441395998001,,9.999999,3743.2593,0.001599426,3743.2593,21291980.0,21291980.0,9.999999,6877.4673,321,1392.0323,6877.4673,,4999.597,4999.597,375.09090909090907,-2.9593547e+19,0.001599426,0.41894197,4.6255976e+25,11,3.064359e-08,2263071,3743.259383791692,[-0.376  2.035 -2.999 -3.294]
1.0,7073,-196.03072,1.0,1096.1847,,True,-1.0,-196.03072,3896.5732,-7576882000000.0,465.5622,2919.6006,1,6763.426345348358,,9.999998,3873.204,11.0,953.6037,15387294.0,4793985000.0,9.999998,1.0,322,620.9526,1.0,,2079.73,4999.3306,388.27272727272725,-19738150.0,11.0,0.41894197,3028989800000.0,11,0.45276192,2267342,3873.20423862883,[-0.376  2.035 -2.999 -3.294]
48621.3,7084,-252.37006,1.0,2.2834945,,True,-1.0,-251.38434,8.014383,-1.8134491e+22,0.80182815,3269.5166,2,6776.147476196289,,10.0,4458.523,0.00022623829,1189.0059,19402022.0,19402022.0,10.0,48621.3,322,615.5193,48621.3,,1730.0713,4999.588,446.45454545454544,-1.8134491e+22,0.00022623829,0.41894197,1.7369521e+31,11,2.7505921e-11,2272253,4458.522515677405,[-0.318  2.057 -2.995 -3.286]
1.0,7095,-215.13968,1.0,159.53668,,True,-1.0,-215.13968,540.4924,-8136120000000.0,101.357376,3379.607,1,6789.4786241054535,,9.999999,4435.7847,11.0,1056.1774,19955992.0,1997346400.0,9.999999,1.0,323,528.9687,1.0,,1619.7808,4999.3877,444.3636363636364,-24306956.0,11.0,0.41894197,3495168000000.0,11,0.093273155,2277141,4435.784355243542,[-0.318  2.057 -2.995 -3.286]
66351.82,7106,-241.00478,1.0,0.55884665,,True,-1.0,-239.48802,1.9838276,-1.6987331e+23,0.24788724,4179.351,2,6804.048545360565,,10.0,4817.5317,0.00016578294,638.1803,6191705.5,6191705.5,10.0,66351.82,323,304.16785,66351.82,,820.1196,4999.4707,482.09090909090907,-1.6987331e+23,0.00016578294,0.41894197,1.5242918e+33,11,1.0779659e-10,2282444,4817.5314206423145,[-0.259  2.047 -2.99  -3.302]
1.0,7117,-231.29538,1.0,705.70123,,True,-1.0,-231.29538,2492.2043,-50287184000000.0,271.31302,9.981963,1,6817.994061470032,,10.0,4277.68,11.0,4267.698,20337802.0,4013254100.0,10.0,1.0,324,1428.0245,1.0,,4989.685,4999.667,428.27272727272725,-24689258.0,11.0,0.41894197,133534950000000.0,11,0.14186046,2287155,4277.680072473219,[-0.259  2.047 -2.99  -3.302]
15380.081,7128,-235.67126,1.0,2.131334,,True,-1.0,-228.56996,7.4504185,-1.086436e+20,0.7331986,9.9798355,2,6832.972240924835,,10.0,4069.3884,0.0007152108,4059.4084,10573730.0,10573730.0,10.0,15380.081,324,1394.4683,15380.081,,4989.5107,4999.4907,407.54545454545456,-1.086436e+20,0.0007152108,0.41894197,6.234751e+26,11,9.918203e-09,2291638,4069.3883232641533,[-0.255  1.955 -2.996 -3.386]
1.0,7139,-209.03935,1.0,16007.766,,True,-1.0,-209.03935,56088.855,-2048637100000000.0,5829.243,3239.318,1,6848.747284650803,,9.999999,4492.1987,11.0,1252.8804,20566000.0,75099290000.0,9.999999,1.0,325,621.4117,1.0,,1760.221,4999.539,449.72727272727275,-24917228.0,11.0,0.41894197,2.2166252e+17,11,0.30148482,2296585,4492.198553755444,[-0.255  1.955 -2.996 -3.386]
294269.5,7150,-226.21849,1.0,0.36340556,,True,-1.0,-221.6341,1.2428122,-1.0339035e+25,0.15335554,4999.1074,2,6866.5407593250275,,10.0,4999.4243,3.73807e-05,0.31711647,3833198.2,3833198.2,10.0,294269.5,325,0.15323257,294269.5,,0.5473633,4999.655,500.0,-1.0339035e+25,3.73807e-05,0.41894197,5.6456486e+36,11,1.7407105e-10,2302085,4999.424457696418,[-0.193  1.96  -2.995 -3.381]
1.0,7161,-221.38791,1.0,1665.1262,,True,-1.0,-221.38791,5854.629,-1304176000000000.0,595.81445,4579.41,1,6884.650693655014,,10.0,4932.156,11.0,352.74542,24342980.0,14285568000.0,10.0,1.0,326,129.69705,1.0,,420.16748,4999.5776,493.54545454545456,-28694286.0,11.0,0.41894197,8.9834575e+16,11,0.74109864,2307514,4932.155551764958,[-0.193  1.96  -2.995 -3.381]
87.98658,7172,-236.05684,1.0,2.3377929,,True,-1.0,-233.58672,8.328555,-53324960000000.0,0.9622253,4999.2554,2,6902.112330675125,,10.0,4999.438,0.12501906,0.18279475,10617774.0,24050044.0,10.0,87.98658,326,0.11854077,87.98658,,0.4399414,4999.6953,500.0,-109962970000000.0,0.12501906,0.41894197,150175950000000.0,11,0.0015168039,2313014,4999.43806329344,[-0.141  1.983 -2.995 -3.355]
1.0,7183,-227.9796,1.0,9.328596,,True,-1.0,-227.9796,35.066666,-432220080000.0,6.9072614,4998.9463,1,6917.491255760193,,10.0,4999.3535,11.0,0.40713778,24993532.0,172642640.0,10.0,1.0,327,0.20955692,1.0,,0.6616211,4999.608,500.0,-29344890.0,11.0,0.41894197,9859002000.0,11,0.36091816,2318514,4999.3535303794915,[-0.137  1.96  -2.996 -3.378]
4.6660953,7194,-232.28447,1.0,12966748000.0,,True,-1.0,-231.26755,45104914000.0,-1.251159e+22,4100456200.0,4999.1396,2,6936.133661746979,,9.999999,4999.3506,2.3574314,0.21089311,11986416.0,1.0247787e+17,9.999999,4.6660953,327,0.14050065,4.6660953,,0.40820312,4999.548,500.0,-16741764000.0,2.3574314,0.41894197,8.2681604e+30,11,104.94884,2324014,4999.350600723875,[-0.082  1.973 -2.996 -3.351]
1.0,7205,-207.3577,1.0,121.323746,,True,-1.0,-207.3577,330.71915,-1836254200000.0,72.39565,2849.6792,1,6949.597057580948,,10.0,3932.3218,11.0,1082.6425,16160836.0,1294684300.0,10.0,1.0,328,835.2742,1.0,,2149.9175,4999.5967,394.0,-20512152.0,11.0,0.41894197,177839030000.0,11,0.22854006,2328348,3932.3215379473027,[-0.31   1.897 -3.002 -3.419]
1792.2113,7216,-249.85887,1.0,0.0064257625,,True,-1.0,-244.78386,0.022410676,-3.0236333e+17,0.0029309609,2549.453,2,6963.307114839554,,10.0,3932.2869,0.006137669,1382.834,59351.566,59351.566,10.0,1792.2113,328,895.9872,1792.2113,,2450.1233,4999.576,394.09090909090907,-3.0236333e+17,0.006137669,0.41894197,4.8288023e+21,11,5.692436e-10,2332683,3932.2866923860956,[-0.304  1.814 -3.015 -3.511]
1.0,7227,-223.43471,1.0,346.7928,,True,-1.0,-223.43471,1096.6666,-4973410000000.0,207.56392,2579.5515,1,6977.200093507767,,10.0,3999.5596,11.0,1420.008,16624388.0,3606747000.0,10.0,1.0,329,792.4085,1.0,,2419.9807,4999.532,400.8181818181818,-20975598.0,11.0,0.41894197,1304592600000.0,11,0.050762836,2337092,3999.5595587173466,[-0.304  1.814 -3.015 -3.511]
4671.898,7238,-199.47887,1.0,26.732769,,True,-1.0,-197.74124,93.012146,-1.8923785e+19,8.47586,2389.6401,2,6989.0678017139435,,10.0,3395.0532,0.0023545034,1005.413,66569630.0,66569630.0,10.0,4671.898,329,663.2948,4671.898,,2429.8228,4819.463,340.54545454545456,-1.8923785e+19,0.0023545034,0.41894197,2.1904605e+25,11,4.5291357e-10,2340838,3395.0531259388736,[-0.317  1.698 -3.012 -3.557]
1.0,7249,-212.064,1.0,116.080666,,True,-1.0,-212.064,325.66138,-446925280000.0,67.067825,2399.7322,1,6999.967287302017,,10.0,3684.9749,11.0,1285.2427,14391589.0,1139393300.0,10.0,1.0,330,901.4151,1.0,,2599.7122,4999.4443,369.45454545454544,-18742626.0,11.0,0.41894197,10497347000.0,11,1.0115715,2344902,3684.974815409105,[-0.317  1.698 -3.012 -3.557]
755.0886,7260,-223.94177,1.0,4.391287,,True,-1.0,-220.66684,15.302904,-3979075400000000.0,1.4174145,1659.4423,2,7010.91340970993,,9.999999,3354.146,0.014567825,1694.7039,12653247.0,13978929.0,9.999999,755.0887,330,1119.7892,755.0886,,3340.0679,4999.5103,336.3636363636364,-5231736700000000.0,0.014567827,0.41894197,8.3631225e+17,11,5.2895697e-08,2348602,3354.1461266334463,[-0.369  1.68  -2.997 -3.582]
1.0,7271,-229.0426,1.0,134681.17,,True,-1.0,-229.0426,485703.3,-9.706335e+22,65868.38,2169.73,1,7021.49288892746,,10.0,3156.0237,11.0,986.2936,10837966.0,691709150000.0,10.0,1.0,331,936.73987,1.0,,2829.8848,4999.6147,316.54545454545456,-15189293.0,11.0,0.41894197,4.975977e+32,11,0.21063095,2352084,3156.023593809361,[-0.371  1.688 -2.996 -3.571]
3057385000000.0,7282,-232.07962,1.0,0.013206675,,True,-1.0,-228.32805,0.045999162,-inf,0.004238929,2249.707,2,7032.558863162994,,10.0,3520.4702,3.597846e-12,1270.7634,30866.8,30866.8,10.0,3057385000000.0,331,838.86145,3057385000000.0,,2749.8418,4999.549,353.0,-inf,3.597846e-12,0.41894197,inf,11,4.1505744e-18,2355967,3520.47049820531,[-0.264  1.653 -3.001 -3.626]
1.0,7293,-222.5969,1.0,134.51674,,True,-1.0,-222.5969,390.57535,-277836200000.0,88.86596,2529.5476,1,7044.94769859314,,9.999999,3851.299,11.0,1321.7513,15546668.0,819250560.0,9.999999,1.0,332,845.0823,1.0,,2469.9485,4999.496,385.90909090909093,-19897796.0,11.0,0.41894197,4053420500.0,11,1.2995576,2360212,3851.298896361239,[-0.264  1.653 -3.001 -3.626]
626.17096,7304,-206.32156,1.0,0.30193615,,True,-1.0,-202.76976,0.99208814,-4077986400000000.0,0.15636815,9.979705,2,7054.568629980087,,10.0,2887.8364,0.017567087,2877.8567,534698.6,511126.25,10.0,626.17096,332,1237.2062,626.17096,,4819.6035,4829.583,289.8181818181818,-4321820500000000.0,0.017567087,0.41894197,1.0087115e+18,11,1.3159218e-05,2363400,2887.8363600366943,[-0.32   1.673 -3.013 -3.641]
1.0,7315,-228.488,1.0,115385.52,,True,-1.0,-228.488,403289.38,-1.0015347e+23,54910.613,2129.5505,1,7065.833351612091,,10.0,3139.576,11.0,1010.0256,10409999.0,1043796100000.0,10.0,1.0,333,743.68036,1.0,,2869.8323,4999.383,314.90909090909093,-14760924.0,11.0,0.41894197,5.298835e+32,11,0.49544394,2366864,3139.575999367605,[-0.319  1.668 -3.013 -3.644]
1730840900000.0,7326,-238.79358,1.0,0.14570534,,True,-1.0,-228.72298,0.5068372,-inf,0.04607645,2519.4304,2,7076.536770582199,,10.0,3672.2224,6.355293e-12,1152.7919,390097.5,390097.5,10.0,1730840800000.0,333,760.80365,1730840900000.0,,2479.7766,4999.207,368.1818181818182,-inf,6.3552926e-12,0.41894197,inf,11,7.4113045e-14,2370914,3672.2224476898846,[-0.352  1.911 -3.016 -3.593]
1.0,7337,-171.19376,1.0,14843130.0,,True,-1.0,-171.19376,44096820.0,-1.8792705e+23,7215349.0,2229.4097,1,7087.633798599243,,10.0,3245.9685,11.0,1016.5588,11093604.0,60088723000000.0,10.0,1.0,334,746.5198,1.0,,2070.2192,4299.629,325.6363636363636,-14311792.0,11.0,0.41894197,3.4101126e+33,11,89.47347,2374496,3245.9684491065564,[-0.352  1.911 -3.016 -3.593]
69646816000000.0,7348,-210.8093,1.0,0.101907894,,True,-1.0,-201.558,0.35636517,-inf,0.03589432,3419.5947,2,7103.3970782756805,,10.0,4368.617,1.5793974e-13,949.0229,869506.3,869506.3,10.0,69646812000000.0,334,575.22974,69646816000000.0,,1580.0293,4999.624,437.54545454545456,-inf,1.5793974e-13,0.41894197,inf,11,3.410097e-17,2379309,4368.617671470285,[-0.271  1.999 -3.019 -3.558]
1.0,7359,-228.11943,1.0,24527.043,,True,-1.0,-228.11943,88067.98,-8.715994e+20,15387.847,3379.4495,1,7119.733985185623,,10.0,4475.8833,11.0,1096.4335,20417596.0,346390950000.0,10.0,1.0,335,619.731,1.0,,1620.1599,4999.6094,448.09090909090907,-24768954.0,11.0,0.41894197,4.0123927e+28,11,6.9536734,2384238,4475.882887941822,[-0.271  1.999 -3.019 -3.558]
180403330.0,7370,-210.38402,1.0,0.002116071,,True,-1.0,-199.73575,0.007361894,-inf,0.0006702971,2549.8105,2,7131.57284116745,,9.999999,3648.663,6.0974486e-08,1098.8524,16746.344,16746.344,9.999999,180403330.0,335,676.89874,180403330.0,,2449.8145,4999.625,365.8181818181818,-inf,6.0974486e-08,0.41894197,inf,11,1.3536499e-12,2388262,3648.6629740119124,[-0.329  1.91  -3.027 -3.623]
1.0,7381,-209.81006,1.0,141.51323,,True,-1.0,-209.81006,519.4534,-461119160000.0,96.11519,2869.7393,1,7143.204948663712,,10.0,3671.3792,11.0,801.64,13786356.0,1185709700.0,10.0,1.0,336,554.3736,1.0,,2099.6094,4969.3486,368.1818181818182,-18085166.0,11.0,0.41894197,11447379000.0,11,1.0522212,2392312,3671.379199482061,[-0.329  1.91  -3.027 -3.623]
573.076,7392,-228.83037,1.0,0.2772833,,True,-1.0,-228.81567,0.9332695,-2994849600000000.0,0.14958595,2349.5298,2,7153.803607940674,,9.999999,3246.8545,0.019194663,897.32477,2823982.8,2797919.8,9.999999,573.076,336,727.7751,573.076,,2650.0464,4999.576,325.6363636363636,-5843461400000000.0,0.019194663,0.41894197,4.737304e+17,11,4.008731e-05,2395894,3246.8545711520437,[-0.382  1.91  -3.011 -3.594]
1.0,7403,-200.24957,1.0,8741499.0,,True,-1.0,-200.24957,30411500.0,-1.3435313e+18,2768469.2,2199.5127,1,7160.166317462921,,10.0,3378.6875,11.0,1179.1749,12290089.0,13412474000000.0,10.0,1.0,337,935.1783,1.0,,2750.0518,4949.5645,338.90909090909093,-16554732.0,11.0,0.41894197,9.9250545e+22,11,8.880322,2399622,3378.687634241354,[-0.379  1.896 -3.012 -3.609]
2004135.2,7414,-121.63255,1.0,0.47399107,,True,-1.0,-109.68591,1.3662856,-inf,0.22547542,9.979238,2,7163.530202627182,,10.0,1860.5988,5.488652e-06,1850.6195,12753.091,12753.091,10.0,2004135.1,337,907.4164,2004135.2,,2739.6685,2749.6477,187.0909090909091,-inf,5.4886514e-06,0.41894197,inf,11,9.0068307e-14,2401680,1860.5988024141939,[-0.439  1.821 -3.017 -3.688]
1.0,7425,-195.64227,1.0,20093028.0,,True,-1.0,-195.64227,62372744.0,-7.281936e+24,13523751.0,1939.649,1,7169.44814825058,,9.999999,3159.6484,11.0,1219.9993,10793620.0,132585240000000.0,9.999999,1.0,338,900.13477,1.0,,2919.895,4859.544,317.0,-14904544.0,11.0,0.41894197,3.137802e+36,11,900.031,2405167,3159.6483996962265,[-0.439  1.821 -3.017 -3.688]
763803900.0,7436,-143.80893,1.0,3.6499662e-07,,True,-1.0,-127.507355,1.27165e-06,-inf,1.1749644e-07,1369.6906,2,7176.327105760574,,9.999996,2385.167,1.4401603e-08,1015.4765,0.4717271,0.4717271,9.999996,763803900.0,338,506.95392,763803900.0,,1830.004,3199.6946,239.54545454545453,-inf,1.4401603e-08,0.41894197,inf,11,6.9283865e-15,2407802,2385.1670641959845,[-0.53   1.83  -3.047 -3.919]
1.0,7447,-119.47964,1.0,6571.825,,True,-1.0,-119.47964,22944.127,-1760425800000.0,2166.8503,,1,7181.567408323288,,9.999999,1925.1978,11.0,1925.1978,4291434.0,7341114000.0,9.999999,1.0,339,764.8838,1.0,,3319.711,3319.711,193.54545454545453,-6209866.5,11.0,0.41894197,835061900000.0,11,0.9025016,2409931,1925.1977164482719,[-0.53   1.83  -3.047 -3.919]
30143.326,7458,-188.83443,1.0,0.08301059,,True,-1.0,-182.42976,0.28962117,-1.4026529e+21,0.031393904,1709.7252,2,7188.211620807648,,10.0,2608.715,0.0003649232,898.98987,96259.8,96259.8,10.0,30143.328,339,802.9134,30143.326,,2209.8237,3919.5488,261.90909090909093,-1.4026529e+21,0.00036492324,0.41894197,2.7508695e+29,11,1.0821777e-08,2412812,2608.715102899097,[-0.503  1.928 -3.047 -3.845]
1.0,7469,-153.68721,1.0,363.58643,,True,-1.0,-153.68721,1287.2495,-124574835000.0,151.05118,1449.6676,1,7194.366584777832,,10.0,2386.0337,11.0,936.36615,6082352.5,424793380.0,10.0,1.0,340,623.8555,1.0,,2290.0444,3739.712,239.63636363636363,-8516926.0,11.0,0.41894197,2600489200.0,11,1.7261585,2415448,2386.0337008364936,[-0.503  1.928 -3.047 -3.845]
2805.9082,7480,-155.7588,1.0,0.21565273,,True,-1.0,-153.86775,0.6868699,-1.3055144e+17,0.115888126,2519.7356,2,7203.608681201935,,10.0,3028.7554,0.0039202995,509.0198,1187539.2,1187539.2,10.0,2805.9082,340,364.1909,2805.9082,,1109.9893,3629.7249,303.90909090909093,-1.3055144e+17,0.0039202995,0.41894197,3.2402786e+21,11,6.3238557e-09,2418791,3028.755414504245,[-0.442  1.941 -3.048 -3.845]
1.0,7491,-235.37466,1.0,159540590.0,,True,-1.0,-235.37466,543749060.0,-1.137464e+23,66224050.0,2049.457,1,7211.1622042655945,,9.999999,3033.2844,11.0,983.8274,9841670.0,507762140000000.0,9.999999,1.0,341,800.5343,1.0,,2590.15,4639.607,304.3636363636364,-13588897.0,11.0,0.41894197,9.214346e+32,11,0.20112044,2422139,3033.284446321758,[-0.442  1.941 -3.048 -3.845]
1216888800.0,7502,-186.42023,1.0,0.030286215,,True,-1.0,-171.92554,0.10535099,-inf,0.009577566,1479.4187,2,7218.233360528946,,9.999999,2454.2234,9.039446e-09,974.80444,141938.34,141938.34,9.999999,1216888800.0,341,793.1436,1216888800.0,,2370.2712,3849.69,246.45454545454547,-inf,9.039446e-09,0.41894197,inf,11,7.42891e-14,2424850,2454.223160971572,[-0.532  1.874 -3.054 -3.899]
1.0,7513,-136.69565,1.0,1034133.0,,True,-1.0,-136.69565,3603210.8,-3.396008e+23,333192.22,1879.6947,1,7225.357008695602,,9.999999,2621.5354,11.0,741.8408,7064762.0,3242253000000.0,9.999999,1.0,342,438.53555,1.0,,1490.0128,3369.7075,263.1818181818182,-9041425.0,11.0,0.41894197,2.9517702e+34,11,29.916403,2427745,2621.535619809453,[-0.532  1.874 -3.054 -3.899]
