Penalization,MinTargetPdf,InitialReturnMax,Weights,TimestepsSoFar,MinBehavPdf,StdWReturnMean,LearnableVariance,Iteration,InitialReturnMin,ReturnStepMaxmin,EpRewMean,EmpiricalD2Harmonic,EpThisIter,DivergenceHarmonic,OptimizationReturnMean,ESSRenyiHarmonic,InitialReturnMean,EpLenMean,EmpiricalD2Arithmetic,StdIW,MeanD2-0,InitialReturnStd,WReturnMean,InitialBound,MeanIW,OptimizationReturnMax,ESSRenyiArithmetic,ReturnStepMax,ReturnMeanIW,Epsilon,MinIW,VarianceInitializer,Inner Iteration,MaxIW,EpisodesSoFar,OptimizationReturnMin,TimeElapsed,MeanEntropy,Bound
True,-233.04866,4998.9023,[-0.078  1.265 -4.856 -5.101],11824742,-226.3452,,,1415,4188.9307,9.999992,4837.566465318177,1898053.2,11,inf,648.6358,5.7954117e-06,4837.5664,484.27272727272725,1898053.1,6.618824,1898053.1,256.12155,63834316.0,-inf,2.555096,809.9717,5.795412e-06,9.999992,63834316.0,1.0,2.744471e-11,-1.0,2,23.221546,31130,,33397.98104214668,0.41894197,-inf
True,-227.18832,4998.9697,[-0.078  1.265 -4.856 -5.101],11829301,-227.18832,,,1416,,9.999997,4138.661629567848,1.0,11,3.168378e+21,4138.6616,11.0,4138.6616,414.45454545454544,1.0,47046.7,1.0,1465.7834,19277042.0,-23627208.0,18768.473,4998.9697,11.0,9.999997,209383950000.0,1.0,0.34774897,-1.0,1,165297.62,31141,,33412.98560667038,0.41894197,-2.4486284e+17
True,-241.38628,4998.9077,[-0.025  1.275 -4.852 -5.131],11834704,-239.14066,,,1416,4018.1926,10.0,4909.229358107724,46767204.0,11,inf,891.0367,2.3520757e-07,4909.2295,491.1818181818182,46767204.0,0.23271364,46767204.0,281.77072,2945149.0,-inf,0.1178793,980.7151,2.3520757e-07,10.0,2945149.0,1.0,2.321184e-11,-1.0,2,0.8016855,31152,,33431.70429158211,0.41894197,-inf
True,-236.04477,4998.454,[-0.025  1.275 -4.852 -5.131],11840204,-236.04477,,,1417,4997.879,9.999999,4998.195337988044,1.0,11,6.0497194e+34,0.31649503,11.0,4998.1953,500.0,1.0,145601.27,1.0,0.20063277,24981960.0,-29331124.0,56526.652,0.5751953,11.0,9.999999,1412012000000.0,1.0,0.04490892,-1.0,1,514149.06,31163,,33451.339747428894,0.41894197,-1.0697495e+24
True,-225.07056,4998.7783,[-0.114  1.361 -4.868 -5.13 ],11845210,-217.9096,,,1417,3068.8835,9.999992,4546.867288715471,9.104625e+16,11,inf,1477.9839,1.2081772e-16,4546.8677,455.09090909090907,9.104625e+16,0.33501038,9.104625e+16,746.93896,2648650.5,-inf,0.106018074,1929.8948,1.2081772e-16,9.999992,2648650.5,1.0,4.7095835e-21,-1.0,2,1.1654137,31174,,33468.83471083641,0.41894197,-inf
True,-228.82169,4998.8,[-0.114  1.361 -4.868 -5.13 ],11850193,-228.82169,,,1418,3028.8872,10.0,4525.99277984613,1.0,11,5.61131e+23,1497.1055,11.0,4525.9927,453.0,1.0,188868.11,1.0,783.0954,21097850.0,-25447660.0,61232.69,1969.9126,11.0,10.0,607542200000.0,1.0,0.83189297,-1.0,1,658369.75,31185,,33486.25509810448,0.41894197,-3.2584176e+18
True,-250.52,4998.875,[-0.051  1.36  -4.869 -5.133],11855652,-246.76546,,,1418,4578.3535,9.999998,4960.197579306364,5027584300000.0,11,inf,381.84412,2.1879295e-12,4960.1973,496.27272727272725,5027584300000.0,0.120663114,5027584300000.0,120.750145,1104777.1,-inf,0.044213504,420.52148,2.1879295e-12,9.999998,1104777.1,1.0,1.0685692e-11,-1.0,2,0.42501903,31196,,33506.54907941818,0.41894197,-inf
True,-230.30368,4998.8413,[-0.051  1.36  -4.869 -5.133],11861068,-230.30368,,,1419,4528.619,9.999998,4920.296251658664,1.0,11,1.0380687e+33,391.67706,11.0,4920.2964,492.3636363636364,1.0,1052936060.0,1.0,166.6805,24237096.0,-28586958.0,333089900.0,470.22217,11.0,9.999998,8319862000000000.0,1.0,87.14116,-1.0,1,3662765800.0,31207,,33527.04155373573,0.41894197,-1.4015054e+23
True,-258.85202,4998.8506,[-0.088  1.26  -4.912 -5.182],11865589,-246.30696,,,1419,,9.9999895,4104.163217432811,62713692000.0,11,inf,4104.1636,1.7540029e-10,4104.1636,411.0,62713692000.0,0.29781687,62713692000.0,1452.6019,58109.895,-inf,0.09670811,4998.8506,1.7540029e-10,9.9999895,58109.895,1.0,1.3622506e-17,-1.0,2,1.0382035,31218,,33543.704083919525,0.41894197,-inf
True,-233.75926,4998.6445,[-0.088  1.26  -4.912 -5.182],11870239,-233.75926,,,1420,2339.4688,9.999991,4220.440654814468,1.0,11,3.0815637e+27,1880.9719,11.0,4220.441,422.72727272727275,1.0,1824.5272,1.0,871.29816,18571280.0,-22920826.0,1200.6128,2659.1758,11.0,9.999991,18402927000.0,1.0,0.12077813,-1.0,1,4498.9106,31229,,33561.06416296959,0.41894197,-2.4145326e+20
True,-224.15726,4998.5986,[-0.031  1.251 -4.917 -5.206],11875257,-219.71347,,,1420,1029.1943,9.999998,4558.216042622719,136871410.0,11,inf,3529.0217,8.036741e-08,4558.216,456.1818181818182,136871410.0,0.51398283,136871410.0,1143.3586,2894098.0,-inf,0.23633905,3969.4043,8.036741e-08,9.999998,2894098.0,1.0,1.6552235e-09,-1.0,2,1.6824713,31240,,33580.46245741844,0.41894197,-inf
True,-227.11412,4998.547,[-0.031  1.251 -4.917 -5.206],11880757,-227.11412,,,1421,4997.4224,10.0,4997.9590332124635,1.0,11,1.0082385e+20,0.53648794,11.0,4997.959,500.0,1.0,2338.2463,1.0,0.31853664,24979592.0,-29329002.0,793.21246,1.1245117,11.0,10.0,19810093000.0,1.0,0.070389085,-1.0,1,8180.855,31251,,33601.553930044174,0.41894197,-4.3672937e+16
True,-237.21927,4998.664,[ 0.021  1.226 -4.914 -5.229],11886257,-234.78891,,,1421,4997.3457,9.999994,4997.933966849818,4456.1675,11,1.0817725e+27,0.58815694,0.0024684889,4997.934,500.0,4456.1675,204.5575,4456.1675,0.35630625,1617248300.0,-1.4306023e+20,64.724525,1.3183594,0.0024684889,9.999994,1617248300.0,1.0,7.715537e-07,-1.0,2,711.5921,31262,,33622.60417890549,0.41894197,-1.4306023e+20
True,-222.43552,4998.57,[ 0.021  1.226 -4.914 -5.229],11891258,-222.43552,,,1422,,9.999986,4543.624543065362,1.0,11,5763406000.0,4543.625,11.0,4543.625,454.6363636363636,1.0,90.695335,1.0,1436.8203,22708980.0,-27058402.0,70.01108,4998.57,11.0,9.999986,1746579000.0,1.0,0.09354967,-1.0,1,292.14377,31273,,33639.3831474781,0.41894197,-331944360000.0
True,-233.48924,4998.5796,[ 1.819e-03  1.172e+00 -4.920e+00 -5.254e+00],11896758,-229.35617,,,1422,4997.2603,9.999998,4997.910471031338,3693.3044,11,4.4625956e+23,0.6501243,0.0029783626,4997.91,500.0,3693.3044,25.402136,3693.3044,0.4228634,203755020.0,-2.9055612e+18,8.157191,1.3193359,0.0029783626,9.999998,203755020.0,1.0,1.9478123e-06,-1.0,2,88.47832,31284,,33656.4692595005,0.41894197,-2.9055612e+18
True,-231.96616,4998.588,[ 1.819e-03  1.172e+00 -4.920e+00 -5.254e+00],11902258,-231.96616,,,1423,4997.143,9.999997,4997.8744305938335,1.0,11,5384415000000.0,0.73135656,11.0,4997.8745,500.0,1.0,1376.9363,1.0,0.48702636,24978750.0,-29328148.0,520.3501,1.4448242,11.0,9.999997,12999051000.0,1.0,0.03630514,-1.0,1,4846.7007,31295,,33673.43313407898,0.41894197,-10105689000000.0
True,-244.9349,4998.2495,[-0.029  1.126 -4.933 -5.28 ],11907758,-238.69354,,,1423,4997.1997,10.0,4997.813702863483,55524.973,11,1.080902e+33,0.61403584,0.00019810906,4997.8135,500.0,55524.973,0.1415781,55524.973,0.36437234,1687650.8,-1.4297894e+23,0.067559496,1.0498047,0.00019810906,10.0,1687650.8,1.0,7.5410476e-11,-1.0,2,0.4875545,31306,,33687.74245381355,0.41894197,-1.4297894e+23
True,-223.67981,4998.424,[-0.029  1.126 -4.933 -5.28 ],11912904,-223.67981,,,1424,1908.8749,9.999992,4674.444399628115,1.0,11,857549700000000.0,2765.5693,11.0,4674.445,467.8181818181818,1.0,4241.8237,1.0,884.8088,22633318.0,-26982408.0,1422.7726,3089.5488,11.0,9.999992,35480117000.0,1.0,0.1156066,-1.0,1,14827.637,31317,,33700.98794174194,0.41894197,-127397170000000.0
True,-239.17767,4998.991,[-0.069  1.166 -4.933 -5.252],11917623,-235.84958,,,1424,2569.1282,9.999998,4283.863713585811,947.6162,11,2.7134847e+19,1714.7356,0.011608075,4283.864,429.0,947.6163,0.05500236,947.6163,882.4796,692626.94,-2.2660604e+16,0.028275518,2429.863,0.011608074,9.999998,692626.94,1.0,4.336249e-09,-1.0,2,0.19020212,31328,,33713.0918803215,0.41894197,-2.2660604e+16
True,-231.55573,4998.5,[-0.069  1.166 -4.933 -5.252],11922409,-231.55573,,,1425,2529.11,9.999987,4345.603846367149,1.0,11,4.23386e+21,1816.4937,11.0,4345.6035,435.09090909090907,1.0,34572.676,1.0,933.7856,19756228.0,-24105510.0,15232.298,2469.39,11.0,9.999987,216338830000.0,1.0,0.19325043,-1.0,1,115833.85,31339,,33725.529034137726,0.41894197,-2.8300297e+17
True,-239.15517,4998.3535,[-0.028  1.213 -4.931 -5.241],11927775,-230.87233,,,1425,3678.2463,9.999998,4874.473097034467,4961634.0,11,inf,1196.2268,2.2170116e-06,4874.473,487.8181818181818,4961634.0,1.7140427,4961634.0,378.45065,16397990.0,-inf,0.6565348,1320.1072,2.2170116e-06,9.999998,16397990.0,1.0,3.951158e-14,-1.0,2,5.9960876,31350,,33738.64185810089,0.41894197,-inf
True,-230.13678,4998.6797,[-0.028  1.213 -4.931 -5.241],11932896,-230.13678,,,1426,2578.2412,9.999987,4651.830815026892,1.0,11,3.2194244e+19,2073.5896,11.0,4651.8306,465.54545454545456,1.0,120.624725,1.0,766.7419,22227422.0,-26577020.0,80.142944,2420.4385,11.0,9.999987,1096519700.0,1.0,0.6650467,-1.0,1,362.6701,31361,,33751.49118423462,0.41894197,-2.4679866e+16
True,-248.3626,4998.709,[-0.072  1.176 -4.936 -5.267],11937958,-245.8654,,,1426,2678.9336,9.999996,4597.434905899115,1640521.1,11,inf,1918.5012,6.7051865e-06,4597.4346,460.1818181818182,1640521.1,0.05419189,1640521.1,746.04065,496688.84,-inf,0.019898916,2319.7754,6.7051865e-06,9.999996,496688.84,1.0,2.4394694e-08,-1.0,2,0.19073106,31372,,33763.78986001015,0.41894197,-inf
True,-200.65823,4998.2886,[-0.072  1.176 -4.936 -5.267],11942851,-200.65823,,,1427,3478.497,9.999996,4440.034820208969,1.0,11,5.370722e+28,961.53784,11.0,4440.0347,444.8181818181818,1.0,977.6393,1.0,508.35107,19972332.0,-24321242.0,577.9947,1519.7915,11.0,9.999996,10989566000.0,1.0,1.2565798,-1.0,1,3307.5842,31383,,33776.19530463219,0.41894197,-1.00786415e+21
True,-218.44711,4998.9697,[-0.13   1.194 -4.935 -5.284],11947106,-217.3419,,,1427,1909.049,9.999993,3860.535992574721,690125.9,11,inf,1951.4872,1.5939122e-05,3860.536,386.8181818181818,690125.9,81.85546,690125.9,1034.2753,316854140.0,-inf,25.961693,3089.921,1.5939122e-05,9.999993,316854140.0,1.0,9.334081e-09,-1.0,2,284.81076,31394,,33786.054701805115,0.41894197,-inf
True,-217.9434,4998.8423,[-0.13   1.194 -4.935 -5.284],11950866,-217.9434,,,1428,1809.0275,9.999992,3409.00355085402,1.0,11,473372400000.0,1599.9762,11.0,3409.0037,341.8181818181818,1.0,148.87956,1.0,1138.4796,12917440.0,-17267352.0,63.463684,3189.815,11.0,9.999992,338467070.0,1.0,1.5300853,-1.0,1,532.0235,31405,,33794.89011287689,0.41894197,-2993177500000.0
True,-246.97983,4998.743,[-0.083  1.165 -4.941 -5.255],11955894,-242.23048,,,1428,2698.8647,9.999997,4565.683644612808,589.15015,11,3.2826597e+20,1866.8188,0.018670961,4565.6836,457.09090909090907,589.15015,0.56816965,589.15015,748.11926,5505251.5,-7.8809326e+16,0.28798047,2299.8784,0.018670961,9.999997,5505251.5,1.0,4.102293e-05,-1.0,2,1.961553,31416,,33808.827885866165,0.41894197,-7.8809326e+16
True,-228.02892,4998.491,[-0.083  1.165 -4.941 -5.255],11960245,-228.02892,,,1429,1969.0237,9.999981,3946.804078042404,1.0,11,4.5625615e+18,1977.7804,11.0,3946.8044,395.54545454545456,1.0,831.99725,1.0,1000.86017,16578985.0,-20928252.0,508.73782,3029.4675,11.0,9.999981,10831327000.0,1.0,2.20577,-1.0,1,3014.2563,31427,,33821.663573503494,0.41894197,-9290215000000000.0
True,-254.63292,4998.044,[-0.088  1.09  -4.707 -5.302],11964174,-244.34546,,,1429,1819.1415,9.999969,3562.9549029516875,13923870.0,11,inf,1743.8134,7.9001023e-07,3562.9548,357.1818181818182,13923869.0,0.21237943,13923869.0,1238.4233,376522.44,-inf,0.082042545,3178.9023,7.900103e-07,9.999969,376522.44,1.0,8.6116204e-11,-1.0,2,0.74447614,31438,,33832.59707736969,0.41894197,-inf
True,-222.34909,4998.5576,[-0.088  1.09  -4.707 -5.302],11968346,-222.34909,,,1430,1259.0096,9.999997,3786.559225783835,1.0,11,1.4813762e+21,2527.5496,11.0,3786.5593,379.27272727272725,1.0,13319.78,1.0,1448.7256,16436837.0,-20786228.0,4955.647,3739.5479,11.0,9.999997,110695370000.0,1.0,0.8505818,-1.0,1,46812.535,31449,,33843.00385761261,0.41894197,-1.6740382e+17
True,-262.24667,4998.1616,[-0.031  1.073 -4.698 -5.287],11973151,-258.0918,,,1430,1609.2295,10.0,4363.316739548281,17190525000.0,11,inf,2754.0872,6.3988737e-10,4363.317,436.8181818181818,17190525000.0,8.047902,17190525000.0,1127.4846,63616664.0,-inf,2.5488875,3388.9321,6.3988737e-10,10.0,63616664.0,1.0,1.5594788e-14,-1.0,2,27.998568,31460,,33856.175837278366,0.41894197,-inf
True,-238.47363,4998.1934,[-0.031  1.073 -4.698 -5.287],11977303,-238.47363,,,1431,829.36127,9.999998,3769.1511181608,1.0,11,1.3036659e+17,2939.79,11.0,3769.1514,377.45454545454544,1.0,50.89951,1.0,1699.8868,17096116.0,-21444810.0,33.340454,4168.832,11.0,9.999998,736897600.0,1.0,0.37228405,-1.0,1,179.09694,31471,,33866.86616277695,0.41894197,-1570190900000000.0
True,-223.61798,4997.925,[-0.087  1.07  -4.706 -5.313],11981549,-222.91643,,,1431,2289.073,9.999998,3850.21297367542,84411360.0,11,inf,1561.1401,1.3031422e-07,3850.2131,386.0,84411360.0,0.07223342,84411360.0,793.1579,863057.7,-inf,0.03616861,2708.8518,1.3031422e-07,9.999998,863057.7,1.0,8.514641e-10,-1.0,2,0.24583206,31482,,33877.643218040466,0.41894197,-inf
True,-229.42638,4997.986,[-0.087  1.07  -4.706 -5.313],11984831,-229.42638,,,1432,1079.2643,9.999999,2974.1975706751964,1.0,11,4644883000000000.0,1894.9332,11.0,2974.1975,298.3636363636364,1.0,884.6791,1.0,1116.5934,10092632.0,-14441040.0,559.702,3918.7217,11.0,9.999999,4603714000.0,1.0,0.14295563,-1.0,1,2588.321,31493,,33886.00314259529,0.41894197,-296365200000000.0
True,-223.36928,4997.8057,[-0.134  1.031 -4.709 -5.325],11987634,-219.52074,,,1432,9.981564,9.999982,2538.1461896668534,91564.41,11,5.9704026e+34,2528.1648,0.00012013402,2538.1462,254.8181818181818,91564.41,0.52525294,91564.41,1409.0948,267705.97,-1.062438e+24,0.24108101,4987.824,0.00012013402,9.999982,267705.97,1.0,1.70383e-08,-1.0,2,1.618239,31504,,33893.505637168884,0.41894197,-1.062438e+24
True,-229.70547,4998.1357,[-0.134  1.031 -4.709 -5.325],11990718,-229.70547,,,1433,1129.2556,9.999998,2794.309998157758,1.0,11,4.1925533e+17,1665.0543,11.0,2794.31,280.3636363636364,1.0,575.75214,1.0,1424.8663,9838413.0,-14187046.0,429.09003,3868.8801,11.0,9.999998,3079950000.0,1.0,0.07325117,-1.0,1,1995.8921,31515,,33900.15782856941,0.41894197,-2815780800000000.0
True,-232.88098,4998.836,[-0.073  1.039 -4.705 -5.337],11995359,-227.3621,,,1433,1998.9178,9.99999,4213.673321105771,664505.44,11,inf,2214.7554,1.6553664e-05,4213.6733,421.90909090909093,664505.44,74.10117,664505.44,1141.5051,596352830.0,-inf,23.86671,2999.918,1.6553664e-05,9.99999,596352830.0,1.0,2.1374544e-10,-1.0,2,258.1624,31526,,33910.02339601517,0.41894197,-inf
True,-244.39522,4998.4756,[-0.073  1.039 -4.705 -5.337],11998554,-244.39522,,,1434,,9.999997,2896.8443289909396,1.0,11,3.2021196e+25,2896.8445,11.0,2896.8445,290.45454545454544,1.0,10382.149,1.0,1856.8773,11839701.0,-16188888.0,4929.695,4998.4756,11.0,9.999997,82097050000.0,1.0,0.5080141,-1.0,1,33382.996,31537,,33916.47909593582,0.41894197,-2.4611435e+19
True,-245.70172,4998.2593,[-0.017  1.066 -4.703 -5.333],12003616,-234.72717,,,1434,3268.8994,10.0,4595.995872699082,913612.8,11,inf,1327.0964,1.2040111e-05,4595.9956,460.1818181818182,913612.75,0.2052067,913612.75,589.5227,1914358.4,-inf,0.08051039,1729.3599,1.2040112e-05,10.0,1914358.4,1.0,2.9351374e-10,-1.0,2,0.7219014,31548,,33928.66439366341,0.41894197,-inf
True,-219.11966,4998.115,[-0.017  1.066 -4.703 -5.333],12008535,-219.11966,,,1435,3319.062,9.999999,4464.152100724564,1.0,11,3.9879632e+26,1145.0902,11.0,4464.152,447.1818181818182,1.0,11906.475,1.0,672.76587,20381270.0,-24729856.0,3982.2827,1679.0532,11.0,9.999999,89405690000.0,1.0,0.9720473,-1.0,1,41619.414,31559,,33941.63939452171,0.41894197,-8.684227e+19
True,-247.82935,4998.755,[-0.071  1.051 -4.689 -5.356],12012660,-244.22179,,,1435,779.3525,9.999975,3744.0066242862,1709329.9,11,inf,2964.654,6.4352703e-06,3744.0063,375.0,1709329.9,0.73642945,1709329.9,1508.841,4395248.0,-inf,0.34731543,4219.4023,6.4352703e-06,9.999975,4395248.0,1.0,1.587113e-10,-1.0,2,1.9317905,31570,,33951.99401497841,0.41894197,-inf
True,-216.18913,4998.2183,[-0.071  1.051 -4.689 -5.356],12017670,-216.18913,,,1436,2908.5645,9.999982,4548.757771858116,1.0,11,5.6335796e+29,1640.1934,11.0,4548.758,455.45454545454544,1.0,506751.8,1.0,678.85706,21152044.0,-25500814.0,162867.89,2089.6538,11.0,9.999982,4032211700000.0,1.0,0.04269835,-1.0,1,1765225.6,31581,,33965.43532729149,0.41894197,-3.2641167e+21
True,-234.70636,4998.077,[-0.012  1.058 -4.689 -5.376],12022605,-232.23006,,,1436,839.46094,9.999998,4482.333017413652,722619.06,11,inf,3642.872,1.5222405e-05,4482.333,448.6363636363636,722619.06,20.270874,722619.06,1230.2305,161159040.0,-inf,6.452883,4158.616,1.5222405e-05,9.999998,161159040.0,1.0,1.8569714e-06,-1.0,2,70.553986,31592,,33979.15526485443,0.41894197,-inf
True,-241.37694,4998.1006,[-0.012  1.058 -4.689 -5.376],12026956,-241.37694,,,1437,,9.999996,3950.883881470462,1.0,11,1314360400000000.0,3950.8843,11.0,3950.8843,395.54545454545456,1.0,13.826815,1.0,1766.8357,18731192.0,-23079738.0,11.072365,4998.1006,11.0,9.999996,267457440.0,1.0,0.18596911,-1.0,1,37.28728,31603,,33989.70324754715,0.41894197,-157656170000000.0
True,-233.50436,4998.2383,[ 0.023  1.009 -4.691 -5.389],12031818,-227.48933,,,1437,2358.7734,9.999994,4413.759329823191,168740.9,11,5.9276618e+35,2054.9858,6.5188695e-05,4413.7593,442.0,168740.9,35.46089,168740.9,954.56146,330178880.0,-3.3482558e+24,13.982705,2639.4648,6.5188695e-05,9.999994,330178880.0,1.0,3.662289e-07,-1.0,2,123.377235,31614,,33999.906527519226,0.41894197,-3.3482558e+24
True,-232.66925,4998.1763,[ 0.023  1.009 -4.691 -5.389],12034503,-232.66925,,,1438,,9.9999895,2430.5039788827494,1.0,11,1.4853994e+19,2430.5042,11.0,2430.5042,244.0909090909091,1.0,211.98428,1.0,1776.2401,9062379.0,-13411143.0,94.43836,4998.1763,11.0,9.9999895,983501600.0,1.0,1.0009524,-1.0,1,727.6672,31625,,34006.024119377136,0.41894197,-1.6760532e+16
True,-225.5943,4997.7793,[-0.036  0.995 -4.69  -5.402],12038273,-222.76956,,,1438,929.30786,9.999995,3419.9619784408246,313239.47,11,3.1707878e+36,2490.654,3.5116904e-05,3419.962,342.72727272727275,313239.47,3.7080905,313239.47,1575.0382,23481820.0,-7.7424916e+24,1.7492191,4068.4714,3.5116904e-05,9.999995,23481820.0,1.0,3.385949e-09,-1.0,2,10.00424,31636,,34013.64591598511,0.41894197,-7.7424916e+24
True,-230.11768,4997.907,[-0.036  0.995 -4.69  -5.402],12042500,-230.11768,,,1439,9.980403,9.999981,3837.100007386802,1.0,11,3.394894e+17,3827.1194,11.0,3837.0999,384.27272727272725,1.0,25028.705,1.0,1913.1711,18383560.0,-22731812.0,7923.4717,4987.927,11.0,9.999981,196258530000.0,1.0,0.20067902,-1.0,1,87071.17,31647,,34022.46214175224,0.41894197,-2533764000000000.0
True,-260.0679,4997.3604,[ 0.011  1.026 -4.692 -5.429],12046455,-253.34691,,,1439,1738.8772,9.999991,3586.949524717598,597.21704,11,2.8975247e+20,1848.0724,0.018418765,3586.9495,359.54545454545456,597.21704,23.796576,597.21704,1329.7922,191468620.0,-7.400106e+16,7.7957735,3258.4832,0.018418765,9.999991,191468620.0,1.0,1.4528462e-06,-1.0,2,83.03657,31658,,34031.02430009842,0.41894197,-7.400106e+16
True,-209.02203,4997.5093,[ 0.011  1.026 -4.692 -5.429],12050591,-209.02203,,,1440,399.70718,9.999992,3753.1286778313356,1.0,11,6480642300000000.0,3353.4216,11.0,3753.1287,376.0,1.0,1078.6135,1.0,1681.5305,16913520.0,-21261034.0,569.32837,4597.8022,11.0,9.999992,13434122000.0,1.0,0.16764802,-1.0,1,3794.1318,31669,,34041.06745481491,0.41894197,-350006300000000.0
True,-230.56703,4998.198,[-0.009  0.972 -4.697 -5.453],12054322,-229.67807,,,1440,9.979903,9.999998,3382.6743112953145,19929.914,11,1.2821605e+28,3372.6946,0.0005519341,3382.6743,339.1818181818182,19929.914,0.24637763,19929.914,1442.4131,503825.84,-4.9242626e+20,0.10683597,4988.2183,0.0005519341,9.999998,503825.84,1.0,9.386797e-14,-1.0,2,0.8661002,31680,,34050.29824090004,0.41894197,-4.9242626e+20
True,-227.27304,4998.4355,[-0.009  0.972 -4.697 -5.453],12058712,-227.27304,,,1441,,9.999993,3985.2081193774548,1.0,11,4977869000000.0,3985.208,11.0,3985.208,399.09090909090907,1.0,449.22397,1.0,1663.9465,18650604.0,-22999780.0,177.17487,4998.4355,11.0,9.999993,4349979000.0,1.0,1.0011604,-1.0,1,1582.1123,31691,,34061.29067993164,0.41894197,-9707951000000.0
True,-229.13484,4997.126,[ 0.012  0.914 -4.7   -5.448],12061614,-216.55676,,,1441,429.68594,9.999998,2628.4019777361605,20420.645,11,2.4988257e+29,2198.7158,0.0005386706,2628.402,263.8181818181818,20420.645,4.484701,20420.645,1547.6395,14139774.0,-2.1729594e+21,1.6552142,4567.44,0.0005386706,9.999998,14139774.0,1.0,1.1880075e-11,-1.0,2,15.802649,31702,,34068.69985294342,0.41894197,-2.1729594e+21
True,-215.94447,4997.5205,[ 0.012  0.914 -4.7   -5.448],12065339,-215.94447,,,1442,399.63235,9.999962,3378.8514592304896,1.0,11,4754876000000000.0,2979.219,11.0,3378.8516,338.6363636363636,1.0,7520.3105,1.0,1637.8411,14099161.0,-18446762.0,2456.4712,4597.888,11.0,9.999962,60272837000.0,1.0,0.18794605,-1.0,1,26235.422,31713,,34076.37822699547,0.41894197,-299853480000000.0
True,-230.28743,4997.916,[-0.044  0.909 -4.705 -5.474],12069493,-231.54868,,,1442,,9.999997,3769.8315307395173,150997310.0,11,inf,3769.8313,7.284898e-08,3769.8313,377.6363636363636,150997310.0,3.5459738,150997310.0,1835.297,28899906.0,-inf,1.3005898,4997.916,7.284898e-08,9.999997,28899906.0,1.0,1.6389094e-13,-1.0,2,12.4596,31724,,34086.539504528046,0.41894197,-inf
True,-234.77475,4997.882,[-0.044  0.909 -4.705 -5.474],12073635,-234.77475,,,1443,1369.471,9.999989,3758.062484229362,1.0,11,6.9049045e+29,2388.5916,11.0,3758.0625,376.54545454545456,1.0,4287.9507,1.0,1293.0815,15795094.0,-20143328.0,2003.1324,3628.411,11.0,9.999989,38980452000.0,1.0,0.0010052727,-1.0,1,12906.872,31735,,34097.56026649475,0.41894197,-3.6132152e+21
True,-216.02077,4997.068,[ 0.009  0.876 -4.704 -5.474],12077140,-211.17578,,,1443,1369.3706,9.999979,3176.400620449109,16998844.0,11,inf,1807.03,6.471028e-07,3176.4006,318.6363636363636,16998844.0,1.0554034,16998844.0,1171.386,1691103.9,-inf,0.36860335,3627.6973,6.471028e-07,9.999979,1691103.9,1.0,1.025489e-07,-1.0,2,3.694364,31746,,34106.11121892929,0.41894197,-inf
True,-211.76106,4997.257,[ 0.009  0.876 -4.704 -5.474],12080007,-211.76106,,,1444,439.68994,9.999993,2595.677779219632,1.0,11,3.928044e+19,2155.9878,11.0,2595.6777,260.6363636363636,1.0,98.49705,1.0,1524.3583,9061212.0,-13408308.0,50.116856,4557.567,11.0,9.999993,236715400.0,1.0,0.29534245,-1.0,1,350.7458,31757,,34113.06710314751,0.41894197,-2.7245486e+16
True,-224.21194,4997.4062,[-0.027  0.827 -4.705 -5.487],12082862,-220.03947,,,1444,449.6855,9.999998,2585.975551540247,1678433.9,11,inf,2136.29,6.5537283e-06,2585.9756,259.54545454545456,1678433.9,1.1398549,1678433.9,1658.7118,168080.47,-inf,0.4683163,4547.7207,6.5537283e-06,9.999998,168080.47,1.0,9.322502e-12,-1.0,2,3.941311,31768,,34119.39263343811,0.41894197,-inf
True,-226.76538,4997.604,[-0.027  0.827 -4.705 -5.487],12085328,-226.76538,,,1445,9.980031,9.999996,2232.60947942632,1.0,11,8361788000000.0,2222.6294,11.0,2232.6094,224.1818181818182,1.0,215.86873,1.0,1659.1171,7737214.5,-12084930.0,95.60821,4987.624,11.0,9.999996,2094076000.0,1.0,0.67321473,-1.0,1,730.8943,31779,,34124.568831920624,0.41894197,-12574438000000.0
True,-237.5299,4998.084,[-0.021  0.883 -4.724 -5.47 ],12088767,-236.54843,,,1445,469.65985,9.999996,3118.4961143902165,6970.774,11,2.9986236e+27,2648.8362,0.001578017,3118.496,312.6363636363636,6970.7734,105.42676,6970.7734,1706.7108,81975360.0,-2.3812836e+20,36.53607,4528.4243,0.0015780171,9.999996,81975360.0,1.0,1.8795428e-05,-1.0,2,369.2311,31790,,34132.50907087326,0.41894197,-2.3812836e+20
True,-224.26733,4997.496,[-0.021  0.883 -4.724 -5.47 ],12093071,-224.26733,,,1446,849.7145,9.999964,3905.2224035425506,1.0,11,1.3478868e+22,3055.508,11.0,3905.2224,391.27272727272725,1.0,156266.6,1.0,1498.5604,17496444.0,-21844000.0,51864.086,4147.7817,11.0,9.999964,841749100000.0,1.0,0.15845372,-1.0,1,545657.8,31801,,34143.35905957222,0.41894197,-5.0474892e+17
