ESSRenyiArithmetic,WReturnMean,ReturnStepMaxmin,ESSRenyiHarmonic,VarianceInitializer,Weights,MinBehavPdf,Inner Iteration,InitialReturnMax,StdWReturnMean,TimestepsSoFar,Penalization,MeanEntropy,MeanIW,LearnableVariance,Iteration,InitialReturnMin,EpRewMean,Bound,EpisodesSoFar,OptimizationReturnMax,InitialBound,MinTargetPdf,TimeElapsed,OptimizationReturnMin,OptimizationReturnMean,MaxIW,StdIW,MeanD2-0,EpThisIter,InitialReturnMean,EpLenMean,ReturnStepMax,EmpiricalD2Arithmetic,ReturnMeanIW,Epsilon,InitialReturnStd,DivergenceHarmonic,MinIW,EmpiricalD2Harmonic
11.0,15918349.0,10.0,11.0,-1.0,[-0.227  1.54  -5.494 -3.027],-208.55891,1,4999.709,,10809871,True,0.41894197,531.6853,,1192,2939.7544,3911.540685706385,-1570776700000.0,26213,2059.9546,-20269860.0,-208.55891,29203.804470539093,,971.7863,3348.6165,1038.0621,1.0,11,3911.5405,391.90909090909093,10.0,1.0,7462686700.0,1.0,786.2552,129070640000.0,0.07589768,1.0
0.0002887152,90236040.0,10.0,0.0002887152,-1.0,[-0.172  1.521 -5.49  -3.049],-224.08263,2,4999.716,,10814916,True,0.41894197,6.746614,,1192,3609.6675,4580.590527469296,-9.769902e+21,26224,1390.0483,-9.769902e+21,-226.70126,29219.651490688324,,970.92303,71.54705,20.503595,38099.83,11,4580.5903,458.6363636363636,10.0,38099.83,90236040.0,1.0,522.5801,5.040958e+30,6.395081e-09,38099.83
11.0,20797948.0,10.0,11.0,-1.0,[-0.172  1.521 -5.49  -3.049],-211.75243,1,4999.7173,,10819894,True,0.41894197,319.63376,,1193,3299.694,4519.687854157381,-222631640000000.0,26235,1700.0232,-25149490.0,-211.75243,29234.39669775963,,1219.9937,2788.242,795.6582,1.0,11,4519.688,452.54545454545456,10.0,1.0,6884342300.0,1.0,608.5794,2617454300000000.0,0.76499707,1.0
0.0016376651,71752290.0,10.0,0.0016376651,-1.0,[-0.227  1.526 -5.486 -3.021],-217.53482,2,4999.7,,10824567,True,0.41894197,2.8774989,,1193,2539.7913,4241.526742337441,-2.5383092e+19,26246,2459.909,-2.5383092e+19,-215.817,29250.366932868958,,1701.7355,31.05123,8.910089,6716.88,11,4241.527,424.8181818181818,10.0,6716.88,71752290.0,1.0,810.8606,3.4027275e+25,3.4144215e-08,6716.88
11.0,15680352.0,10.0,11.0,-1.0,[-0.227  1.526 -5.486 -3.021],-228.39003,1,4999.7075,,10828836,True,0.41894197,382.7911,,1194,2639.7173,3873.372648318755,-6592193400000.0,26257,2359.9902,-20031860.0,-228.39003,29264.740651369095,,1233.6554,2843.669,818.567,1.0,11,3873.3728,388.09090909090907,10.0,1.0,4284606500.0,1.0,823.0041,2292085000000.0,0.31135887,1.0
0.0049521616,404339.38,10.0,0.0049521616,-1.0,[-0.283  1.528 -5.487 -2.993],-191.1399,2,4609.7363,,10832144,True,0.41894197,0.13961549,,1194,,2997.06161848135,-1.3810297e+17,26268,4609.7363,-1.3810297e+17,-193.2864,29274.391288518906,,2997.0618,1.0528153,0.30204287,2221.2522,11,2997.0618,300.72727272727275,10.0,2221.2522,404339.38,1.0,1157.8741,1.3938486e+21,3.5862945e-06,2221.2522
11.0,13544786.0,10.0,11.0,-1.0,[-0.283  1.528 -5.487 -2.993],-206.7671,1,4999.718,,10836103,True,0.41894197,1535.7177,,1195,2499.781,3589.7555164136184,-4616665700000.0,26279,2499.9368,-17896312.0,-206.7671,29286.418931484222,,1089.9745,8780.527,2992.734,1.0,11,3589.7556,359.90909090909093,10.0,1.0,24147708000.0,1.0,811.4436,1113868100000.0,0.13434768,1.0
0.0057018003,655160.4,10.0,0.005701801,-1.0,[-0.345  1.529 -5.491 -2.984],-214.59671,2,4999.6846,,10839732,True,0.41894197,0.038517863,,1195,2189.8584,3289.7713226271953,-8.739027e+16,26290,2809.8262,-8.739027e+16,-215.22125,29296.76311659813,,1099.913,0.28676724,0.08150369,1929.2152,11,3289.7712,329.90909090909093,10.0,1929.2152,655160.4,1.0,1016.72614,4.0333848e+20,1.4432787e-06,1929.2151
11.0,9914706.0,10.0,11.0,-1.0,[-0.345  1.529 -5.491 -2.984],-180.03871,1,4169.714,,10843131,True,0.41894197,430.53604,,1196,2239.796,3079.7724649209686,-278464630000.0,26301,1929.918,-12941350.0,-180.03871,29305.787496566772,,839.97656,3341.1646,947.46875,1.0,11,3079.7725,309.0,10.0,1.0,4221085700.0,1.0,655.5199,8210351600.0,0.009560201,1.0
0.020468177,221562.17,10.0,0.020468177,-1.0,[-0.406  1.534 -5.488 -2.974],-208.34418,2,4979.7085,,10846247,True,0.41894197,0.04778538,,1196,1389.7834,2822.521685297288,-956609740000000.0,26312,3589.925,-1277053000000000.0,-211.98053,29313.610383987427,,1432.7383,0.24860843,0.08170788,537.4196,11,2822.5217,283.27272727272725,10.0,537.4196,249786.27,1.0,1083.9568,4.9109764e+16,3.4622045e-07,537.4196
11.0,8010893.0,10.0,11.0,-1.0,[-0.404  1.525 -5.488 -2.984],-182.36362,1,4269.715,,10849262,True,0.41894197,963738.56,,1197,1859.8457,2730.717914708024,-2.367513e+22,26323,2409.8691,-11184452.0,-182.36362,29321.736151218414,,870.87225,5365492.0,1715901.2,1.0,11,2730.7178,274.09090909090907,10.0,1.0,8066859300000.0,1.0,744.3601,5.5654888e+31,272.9944,1.0
6.7366705e-14,207812.89,10.0,6.7366705e-14,-1.0,[-0.283  1.494 -5.501 -2.984],-230.32103,2,4999.7026,,10852712,True,0.41894197,0.09832692,,1197,,3127.9591518375764,-inf,26334,4999.7026,-inf,-242.3298,29330.521589279175,,3127.9592,0.886365,0.25265712,163285410000000.0,11,3127.9592,313.6363636363636,10.0,163285410000000.0,207812.89,1.0,1332.7654,inf,7.067535e-25,163285410000000.0
11.0,12716460.0,10.0,11.0,-1.0,[-0.283  1.494 -5.501 -2.984],-235.6811,1,4849.6553,,10856410,True,0.41894197,418.6877,,1198,,3351.5937721170967,-208332340000.0,26345,4849.6553,-16810682.0,-235.6811,29338.11043214798,,3351.5938,3103.0183,890.87305,1.0,11,3351.5938,336.1818181818182,10.0,1.0,5754578400.0,1.0,1217.8995,2448239600.0,0.47675472,1.0
0.0041588764,29565810.0,10.0,0.0041588764,-1.0,[-0.238  1.532 -5.504 -2.963],-205.75087,2,4999.6523,,10860875,True,0.41894197,1.2864484,,1198,2889.8025,4049.738798789092,-2.8936236e+17,26356,2109.8499,-2.8936236e+17,-207.64131,29346.395292043686,,1159.9363,11.642368,3.3444312,2644.9453,11,4049.7385,405.90909090909093,10.0,2644.9453,29565810.0,1.0,719.3964,4.422204e+21,1.6304905e-06,2644.9453
11.0,16659070.0,10.0,11.0,-1.0,[-0.238  1.532 -5.504 -2.963],-242.79613,1,4999.715,,10865265,True,0.41894197,1268.8405,,1199,2449.751,3983.338884341221,-179363050000000.0,26367,2549.9639,-21010588.0,-242.79613,29353.947376966476,,1533.588,7064.6167,2133.9155,1.0,11,3983.3389,399.09090909090907,10.0,1.0,16173954000.0,1.0,889.98895,1698715500000000.0,0.35979646,1.0
0.00056233857,860636000.0,10.0,0.00056233857,-1.0,[-0.283  1.502 -5.507 -3.076],-206.7792,2,4999.7295,,10869399,True,0.41894197,43.758865,,1199,2319.829,3749.7420747599385,-2.46332e+20,26378,2679.9004,-2.46332e+20,-204.0938,29363.444182395935,,1429.913,266.2842,93.46161,19561.17,11,3749.7422,375.8181818181818,10.0,19561.17,860636000.0,1.0,816.7888,3.2045687e+27,1.170899e-08,19561.17
11.0,15774600.0,10.0,11.0,-1.0,[-0.283  1.502 -5.507 -3.076],-210.00415,1,4999.7227,,10873598,True,0.41894197,73.38322,,1200,2419.8384,3811.5620050539887,-157082470000.0,26389,2579.8843,-20126136.0,-210.00415,29373.929837226868,,1391.7235,284.11194,105.0716,1.0,11,3811.5618,381.72727272727275,10.0,1.0,675850750.0,1.0,1116.5104,1291934300.0,0.6357357,1.0
0.014733359,26286400.0,10.0,0.014733359,-1.0,[-0.292  1.431 -5.513 -3.178],-212.28902,2,4999.67,,10877703,True,0.41894197,10.352831,,1200,2069.6978,3723.3602955749916,-3.1357818e+16,26400,2929.9722,-7345618000000000.0,-211.06633,29384.605023622513,,1653.6626,88.21949,25.002182,746.60504,11,3723.36,373.1818181818182,10.0,746.60504,181571260.0,1.0,1014.7882,5.193263e+19,1.7960465e-05,746.60504
11.0,9711512.0,10.0,11.0,-1.0,[-0.348  1.495 -5.511 -3.083],-198.64297,1,4449.6973,,10881039,True,0.41894197,15024.112,,1201,2069.8647,3022.5120259010687,-1007222800000.0,26411,2379.8325,-13158260.0,-198.64297,29393.79205942154,,952.6472,104301.23,33097.58,1.0,11,3022.512,303.27272727272725,10.0,1.0,89424495000.0,1.0,758.90234,70906590000.0,0.69519985,1.0
0.0006985417,583756.75,10.0,0.0006985417,-1.0,[-0.286  1.505 -5.51  -3.083],-226.76866,2,4999.7227,,10884694,True,0.41894197,0.025318325,,1201,2309.8574,3313.3935561802123,-1.0384616e+20,26422,2689.8652,-1.0384616e+20,-227.47246,29403.562219381332,,1003.53613,0.24473171,0.06975073,15747.091,11,3313.3936,332.27272727272725,10.0,15747.091,583756.75,1.0,800.86066,5.695229e+26,9.661317e-10,15747.091
11.0,12311902.0,10.0,11.0,-1.0,[-0.286  1.505 -5.51  -3.083],-183.34177,1,4999.7036,,10888506,True,0.41894197,4510.7827,,1202,2549.768,3456.1166575197176,-14554484000000.0,26433,2449.9355,-16663398.0,-183.34177,29413.947838783264,,906.34863,48564.562,13931.636,1.0,11,3456.117,346.54545454545456,10.0,1.0,47555707000.0,1.0,605.93634,11114446000000.0,0.37934875,1.0
5.891837e-05,2345570.0,10.0,5.891837e-05,-1.0,[-0.226  1.519 -5.509 -3.087],-234.8734,2,4999.6826,,10892644,True,0.41894197,0.2040171,,1202,2699.7852,3753.3609534589295,-1.5169732e+23,26444,2299.8975,-1.5169732e+23,-246.39655,29424.921002388,,1053.5758,1.8167716,0.5224653,186698.98,11,3753.3608,376.1818181818182,10.0,186698.98,2345570.0,1.0,702.74475,1.21534624e+33,9.15559e-12,186698.98
11.0,16999496.0,10.0,11.0,-1.0,[-0.226  1.519 -5.509 -3.087],-199.98,1,4999.7,,10897114,True,0.41894197,694.3131,,1203,3019.6213,4056.0622438258597,-317368920000000.0,26455,1980.0789,-21350990.0,-199.98,29435.713775634766,,1036.4409,4380.099,1245.3127,1.0,11,4056.0623,406.3636363636364,10.0,1.0,10035644000.0,1.0,740.1708,5319115700000000.0,0.58810294,1.0
6.2905115e-06,1309335.2,10.0,6.290511e-06,-1.0,[-0.167  1.541 -5.509 -3.078],-231.79135,2,4999.735,,10901912,True,0.41894197,0.14131087,,1203,,4357.882378682381,-inf,26466,4999.735,-inf,-235.11832,29448.52705693245,,4357.8823,0.9782364,0.29132107,1748665.5,11,4357.8823,436.1818181818182,10.0,1748665.5,1309335.2,1.0,1427.3799,inf,7.561145e-13,1748665.6
11.0,21211276.0,10.0,11.0,-1.0,[-0.167  1.541 -5.509 -3.078],-238.2922,1,4999.6846,,10906934,True,0.41894197,380.64444,,1204,3009.7705,4560.580396411262,-10659726000000.0,26477,1989.9141,-25562752.0,-238.2922,29460.6538939476,,1550.81,2976.413,846.3649,1.0,11,4560.58,456.54545454545456,10.0,1.0,4517915000.0,1.0,642.1697,5996078400000.0,0.5079676,1.0
0.0037058413,2048238.2,10.0,0.0037058413,-1.0,[-0.125  1.584 -5.508 -3.062],-231.81593,2,4999.716,,10912412,True,0.41894197,0.08212221,,1204,4769.635,4978.74732655543,-4.3227546e+19,26488,230.08105,-4.3227546e+19,-233.24075,29476.662897586823,,209.11253,0.3260425,0.095779344,2968.2869,11,4978.747,498.0,10.0,2968.2869,2048238.2,1.0,66.127205,9.868563e+25,0.00046048628,2968.2869
11.0,24731904.0,10.0,11.0,-1.0,[-0.125  1.584 -5.508 -3.062],-245.22075,1,4999.688,,10917883,True,0.41894197,325445.75,,1205,4699.684,4972.37062634394,-5.0888537e+18,26499,300.0039,-29083392.0,-245.22075,29491.63811993599,,272.68652,3579264.0,1028947.75,1.0,11,4972.3706,497.3636363636364,10.0,1.0,7188299000000.0,1.0,86.23106,1.3676691e+24,0.18789443,1.0
0.01269016,54920420.0,10.0,0.0126901595,-1.0,[-0.064  1.586 -5.504 -3.052],-232.57701,2,4999.7256,,10923383,True,0.41894197,2.197114,,1205,4999.572,4999.6492603336665,-1.1071468e+18,26510,0.1538086,-1.1071468e+18,-233.89922,29508.42786717415,,0.077459164,10.94534,3.318687,866.8133,11,4999.649,500.0,10.0,866.8133,54920420.0,1.0,0.04620601,6.4735074e+22,0.00079363614,866.81335
11.0,24996776.0,10.0,11.0,-1.0,[-0.064  1.586 -5.504 -3.052],-219.89453,1,4999.7227,,10928883,True,0.41894197,28.401001,,1206,4999.6074,4999.677328842438,-297008270000.0,26521,0.115234375,-29348328.0,-219.89453,29523.74015045166,,0.070046164,176.30954,50.290745,1.0,11,4999.6777,500.0,10.0,1.0,709934200.0,1.0,0.03031136,4636484000.0,0.091785066,1.0
0.066502556,251868860.0,10.0,0.066502556,-1.0,[ 4.411e-03  1.492e+00 -5.512e+00 -3.096e+00],-224.38803,2,4999.7363,,10934383,True,0.41894197,30.202795,,1206,4999.583,4999.667657978331,-7008062000000000.0,26532,0.15332031,-580901700000000.0,-228.66869,29540.90306544304,,0.0846946,331.95276,95.42172,165.40718,11,4999.6675,500.0,10.0,165.40718,754960700.0,1.0,0.040325753,2.5937094e+18,0.0005047276,165.40718
11.0,24996352.0,10.0,11.0,-1.0,[ 0.054  1.542 -5.511 -3.041],-222.78307,1,4999.68,,10939883,True,0.41894197,122.39527,,1207,4999.546,4999.634949999183,-8.645758e+16,26543,0.13427734,-29347838.0,-222.78307,29557.922102451324,,0.08908913,789.5619,223.23505,1.0,11,4999.635,500.0,10.0,1.0,3059456000.0,1.0,0.035468973,3.9477636e+20,0.34312117,1.0
0.011450209,12126074.0,10.0,0.011450209,-1.0,[ 0.286  1.489 -5.504 -3.119],-238.51416,2,4999.6855,,10944884,True,0.41894197,0.5832175,,1207,,4545.107867549885,-2.3435654e+17,26554,4999.6855,-2.3435654e+17,-241.1391,29572.52237558365,,4545.1074,4.9062757,1.4006182,960.6812,11,4545.1074,454.6363636363636,10.0,960.6812,12126074.0,1.0,1437.2894,2.9006635e+21,0.0001085736,960.68115
11.0,24996120.0,10.0,11.0,-1.0,[ 0.286  1.489 -5.504 -3.119],-235.21103,1,4999.708,,10950384,True,0.41894197,2629.5361,,1208,4999.485,4999.611863129781,-12075907000000.0,26565,0.22314453,-29347640.0,-235.21103,29587.61437678337,,0.12695312,20637.086,5934.09,1.0,11,4999.6113,500.0,10.0,1.0,65730030000.0,1.0,0.056857754,7617881000000.0,0.53129053,1.0
0.00050811237,1924136.2,10.0,0.00050811237,-1.0,[ 0.301  1.441 -5.6   -2.894],-234.44954,2,4999.6636,,10955884,True,0.41894197,0.07697752,,1208,4999.4155,4999.592969146485,-8.212135e+19,26576,0.24804688,-8.212135e+19,-237.80647,29601.598846912384,,0.17751242,0.7259,0.20637943,21648.754,11,4999.5933,500.0,10.0,21648.754,1924136.2,1.0,0.06529523,3.561747e+26,9.09834e-07,21648.754
11.0,24996566.0,10.0,11.0,-1.0,[ 0.301  1.441 -5.6   -2.894],-225.82715,1,4999.7026,,10961384,True,0.41894197,3065845.0,,1209,4999.5273,4999.656221824674,-1.1526017e+22,26587,0.17529297,-29348084.0,-225.82715,29616.06257224083,,0.12899503,29921288.0,8559307.0,1.0,11,4999.6562,500.0,10.0,1.0,76636790000000.0,1.0,0.05003134,7.0161e+30,15.889452,1.0
1.1207271e-09,17.331957,10.0,1.1207271e-09,-1.0,[ 0.19   1.33  -5.65  -3.082],-207.86511,2,4999.717,,10966884,True,0.41894197,6.933573e-07,,1209,4999.5825,4999.65757120728,-inf,26598,0.13427734,-inf,-221.81825,29626.99551296234,,0.07497337,7.263552e-06,2.079635e-06,9815057000.0,11,4999.657,500.0,10.0,9815057000.0,17.331957,1.0,0.039603084,inf,1.5681854e-18,9815057000.0
11.0,22723628.0,10.0,11.0,-1.0,[ 0.19   1.33  -5.65  -3.082],-242.37854,1,4999.671,,10971886,True,0.41894197,323.66187,,1210,9.9796,4545.996198754776,-159289720000.0,26609,4989.6914,-27075086.0,-242.37854,29638.680020093918,,4536.017,3364.6987,961.884,1.0,11,4545.9966,454.72727272727275,10.0,1.0,8087805000.0,1.0,1434.4146,1207432700.0,0.15485045,1.0
0.012282569,31934496.0,10.0,0.01228257,-1.0,[ 0.235  1.248 -5.65  -3.165],-238.35295,2,4999.6846,,10977386,True,0.41894197,1.6280788,,1210,4999.465,4999.601905380256,-6262991600000000.0,26620,0.21972656,-1.5065426e+16,-238.02301,29653.554297208786,,0.13698508,17.20368,4.9283156,895.5781,11,4999.602,500.0,10.0,895.5781,40695388.0,1.0,0.058911566,2.0716062e+18,5.213162e-10,895.57806
11.0,24996092.0,10.0,11.0,-1.0,[ 0.142  1.268 -5.65  -3.181],-233.80775,1,4999.7007,,10982886,True,0.41894197,31895.082,,1211,4999.521,4999.609120710867,-1.7035033e+17,26631,0.1796875,-29347606.0,-233.80775,29668.09394955635,,0.08811257,123248.06,45868.402,1.0,11,4999.6094,500.0,10.0,1.0,797263400000.0,1.0,0.051100362,1.5325683e+21,0.24399342,1.0
4.223879e-06,91828980.0,10.0,4.223879e-06,-1.0,[ 0.323  1.224 -5.668 -3.346],-232.68253,2,4999.6343,,10988386,True,0.41894197,3.673725,,1211,4999.395,4999.528592402158,-inf,26642,0.23925781,-inf,-242.994,29681.267896175385,,0.1336115,37.107925,10.614936,2604241.2,11,4999.529,500.0,10.0,2604241.2,91828980.0,1.0,0.07938902,inf,3.4846045e-10,2604241.2
11.0,24995624.0,10.0,11.0,-1.0,[ 0.323  1.224 -5.668 -3.346],-237.63965,1,4999.631,,10993886,True,0.41894197,1173.0093,,1212,4999.4214,4999.562527071257,-1047837540000.0,26653,0.20947266,-29346992.0,-237.63965,29696.79346036911,,0.14124645,11501.701,3277.5676,1.0,11,4999.5625,500.0,10.0,1.0,29318646000.0,1.0,0.061241485,54789886000.0,0.19262044,1.0
0.00483704,2835734.0,10.0,0.00483704,-1.0,[ 0.31   1.302 -5.669 -3.249],-229.77524,2,4999.676,,10999386,True,0.41894197,0.11344952,,1212,4999.41,4999.582345275338,-5.6332953e+17,26664,0.265625,-5.6332953e+17,-231.46011,29712.03551387787,,0.17218572,0.9696474,0.27822712,2274.1182,11,4999.5825,500.0,10.0,2274.1182,2835734.0,1.0,0.07600666,1.6759907e+22,3.265447e-05,2274.1182
11.0,24995730.0,9.999999,11.0,-1.0,[ 0.31   1.302 -5.669 -3.249],-239.96828,1,4999.6304,,11004886,True,0.41894197,24.222118,,1213,4999.4834,4999.572853989321,-241283100000.0,26675,0.14697266,-29347120.0,-239.96828,29726.1620593071,,0.08939986,91.487724,26.97952,1.0,11,4999.5728,500.0,9.999999,1.0,605448960.0,1.0,0.050871015,3059382800.0,0.085133776,1.0
0.012047959,2605434.5,10.0,0.0120479595,-1.0,[ 0.27   1.387 -5.671 -3.167],-238.19858,2,4999.6816,,11010386,True,0.41894197,0.11514353,,1213,4999.506,4999.596929922475,-8837947000000000.0,26686,0.17578125,-1.1142568e+16,-242.60254,29739.54694199562,,0.09095348,1.2512989,0.35929585,913.01776,11,4999.5967,500.0,10.0,913.01776,2878021.0,1.0,0.0507456,4.1252225e+18,5.567514e-09,913.0177
11.0,24996220.0,10.0,11.0,-1.0,[ 0.295  1.381 -5.669 -3.162],-223.52077,1,4999.6797,,11015886,True,0.41894197,32.616573,,1214,4999.501,4999.6217120508845,-702926200000.0,26697,0.17871094,-29347692.0,-223.52077,29753.55090379715,,0.12073863,126.71613,39.437687,1.0,11,4999.6216,500.0,10.0,1.0,815287000.0,1.0,0.048028566,26034948000.0,0.50750273,1.0
6.6854346e-07,21906196.0,10.0,6.6854346e-07,-1.0,[ 0.096  1.492 -5.766 -3.125],-218.40895,2,4999.6997,,11020887,True,0.41894197,0.96948606,,1214,,4545.111504762839,-inf,26708,4999.6997,-inf,-221.62354,29766.944247961044,,4545.1113,9.636264,2.7562768,16453679.0,11,4545.1113,454.6363636363636,10.0,16453679.0,21906196.0,1.0,1437.2904,inf,9.892004e-12,16453680.0
11.0,22723708.0,10.0,11.0,-1.0,[ 0.096  1.492 -5.766 -3.125],-234.71523,1,4999.6836,,11025888,True,0.41894197,251.19855,,1215,,4545.098006242163,-265890800000.0,26719,4999.6836,-27075180.0,-234.71523,29780.472955942154,,4545.098,2534.9297,723.19434,1.0,11,4545.098,454.6363636363636,10.0,1.0,6276652000.0,1.0,1437.2863,3559595300.0,0.21599475,1.0
0.0077472082,50456.004,10.0,0.0077472082,-1.0,[ 0.119  1.408 -5.764 -3.215],-238.71219,2,4999.6855,,11030889,True,0.41894197,0.09268207,,1215,,4545.093468258146,-5.743527e+16,26730,4999.6855,-5.743527e+16,-241.2828,29793.2091319561,,4545.0933,0.99729854,0.2860766,1419.8663,11,4545.0933,454.6363636363636,10.0,1419.8663,50456.004,1.0,1437.2848,1.74221e+20,8.787816e-08,1419.8663
11.0,24996148.0,9.999999,11.0,-1.0,[ 0.119  1.408 -5.764 -3.215],-244.52809,1,4999.6753,,11036389,True,0.41894197,4516.0425,,1216,4999.517,4999.614696106396,-5612376600000000.0,26741,0.15820312,-29347616.0,-244.52809,29807.83855485916,,0.09756747,49558.695,14243.745,1.0,11,4999.6143,500.0,9.999999,1.0,112881260000.0,1.0,0.04698238,1.6635005e+18,0.39427978,1.0
0.00013634682,13776524.0,10.0,0.00013634682,-1.0,[ 0.351  1.324 -5.749 -3.255],-228.82587,2,4999.6816,,11041889,True,0.41894197,0.5511549,,1216,4999.3906,4999.57569787628,-8.914287e+23,26752,0.29101562,-8.914287e+23,-230.95064,29823.03583073616,,0.1850586,4.630166,1.3115764,80676.62,11,4999.5757,500.0,10.0,80676.62,13776524.0,1.0,0.07964742,4.196795e+34,2.6663189e-05,80676.62
11.0,22723240.0,9.999999,11.0,-1.0,[ 0.351  1.324 -5.749 -3.255],-224.61818,1,4999.611,,11046891,True,0.41894197,639670100.0,,1217,9.979738,4545.9576312269355,-2.906661e+24,26763,4989.631,-27074584.0,-224.61818,29835.40346264839,,4535.9775,6213485000.0,1777820400.0,1.0,11,4545.9575,454.72727272727275,9.999999,1.0,1.5988598e+16,1.0,1434.402,4.462291e+35,0.5100192,1.0
6.0004844e-14,157.59659,10.0,6.0004844e-14,-1.0,[ 0.452  1.138 -5.751 -3.388],-231.47949,2,4999.593,,11051892,True,0.41894197,0.07942399,,1217,,4544.988482101574,-inf,26774,4999.593,-inf,-236.39417,29848.283673524857,,4544.989,0.87359446,0.25113875,183318530000000.0,11,4544.989,454.6363636363636,10.0,183318530000000.0,157.59659,1.0,1437.2515,inf,1.2012939e-15,183318530000000.0
11.0,24995176.0,10.0,11.0,-1.0,[ 0.452  1.138 -5.751 -3.388],-249.65182,1,4999.636,,11057392,True,0.41894197,528.6635,,1218,4999.237,4999.517427620421,-9.858801e+16,26785,0.39941406,-29346564.0,-249.65182,29862.050498485565,,0.28067294,3436.8254,995.6142,1.0,11,4999.5176,500.0,10.0,1.0,13213563000.0,1.0,0.10463232,5.1334386e+20,0.046198934,1.0
3.0406462e-05,41019830.0,9.999999,3.0406462e-05,-1.0,[ 0.235  1.225 -5.755 -3.301],-229.62181,2,4999.667,,11062892,True,0.41894197,1.6410508,,1218,4999.5103,4999.584584743385,-inf,26796,0.15673828,-inf,-242.58517,29875.819926261902,,0.07430753,17.813272,5.1143217,361765.22,11,4999.5845,500.0,9.999999,361765.22,41019830.0,1.0,0.045062542,inf,5.497502e-12,361765.22
11.0,24995796.0,10.0,11.0,-1.0,[ 0.235  1.225 -5.755 -3.301],-218.68602,1,4999.676,,11068392,True,0.41894197,5313.549,,1219,4999.4214,4999.579382160052,-2.8545429e+16,26807,0.25439453,-29347252.0,-218.68602,29891.45507788658,,0.15802556,41197.348,11829.297,1.0,11,4999.5796,500.0,10.0,1.0,132817820000.0,1.0,0.07241962,4.3034397e+19,0.14694542,1.0
5.657805e-05,70658.23,10.0,5.657805e-05,-1.0,[ 0.439  1.291 -5.734 -3.175],-227.17085,2,4999.665,,11072896,True,0.41894197,0.19426078,,1219,9.980289,4092.3785057440227,-4.0990467e+23,26818,4989.6846,-4.0990467e+23,-236.01978,29903.24418592453,,4082.3982,1.281854,0.41641065,194421.69,11,4092.3787,409.45454545454544,10.0,194421.69,70658.23,1.0,1924.4607,8.8739305e+33,1.265241e-10,194421.69
11.0,22723148.0,10.0,11.0,-1.0,[ 0.439  1.291 -5.734 -3.175],-231.54489,1,4999.6094,,11077898,True,0.41894197,2452671.5,,1220,9.97986,4545.948268854623,-1.261887e+19,26829,4989.6294,-27074496.0,-231.54489,29916.670651197433,,4535.9683,25851290.0,7405220.0,1.0,11,4545.948,454.72727272727275,10.0,1.0,61305227000000.0,1.0,1434.399,8.4102004e+24,3.033116,1.0
3.535419e-07,422617.5,10.0,3.535419e-07,-1.0,[ 0.6    1.459 -5.69  -3.094],-264.44812,2,4999.6494,,11083398,True,0.41894197,0.016908096,,1220,4999.4976,4999.568667183974,-inf,26840,0.15185547,-inf,-268.39578,29933.42121863365,,0.0711559,0.18545055,0.053297907,31113708.0,11,4999.569,500.0,10.0,31113708.0,422617.5,1.0,0.051000375,inf,1.5135508e-09,31113708.0
11.0,24995610.0,10.0,11.0,-1.0,[ 0.6    1.459 -5.69  -3.094],-249.04027,1,4999.7007,,11088898,True,0.41894197,328.91296,,1221,4999.428,4999.561018695598,-120794430000.0,26851,0.27246094,-29347130.0,-249.04027,29952.183681964874,,0.13276811,3325.6006,949.18445,1.0,11,4999.561,500.0,10.0,1.0,8221801500.0,1.0,0.06804332,669273400.0,0.7461821,1.0
0.013512419,72610260.0,10.0,0.013512419,-1.0,[ 0.651  1.392 -5.689 -3.186],-242.79086,2,4999.604,,11094398,True,0.41894197,2.6129775,,1221,4999.441,4999.517115109831,-4115019000000000.0,26862,0.16308594,-4456681000000000.0,-241.10338,29969.34432911873,,0.076171875,26.230076,7.4959164,814.066,11,4999.517,500.0,10.0,814.066,65312950.0,1.0,0.043768883,8.9436585e+17,1.7588007e-08,814.066
11.0,24995540.0,10.0,11.0,-1.0,[ 0.638  1.39  -5.693 -3.185],-237.0282,1,4999.6504,,11099898,True,0.41894197,928.73596,,1222,4999.4014,4999.554093957629,-149972030000.0,26873,0.24902344,-29346962.0,-237.0282,29982.03835916519,,0.15269886,9056.211,2579.3088,1.0,11,4999.554,500.0,10.0,1.0,23213801000.0,1.0,0.066739805,848609000.0,0.4270603,1.0
0.026660226,4486945000.0,10.0,0.026660224,-1.0,[ 0.595  1.466 -5.71  -3.097],-222.75156,2,4999.698,,11104900,True,0.41894197,184.13382,,1222,9.979623,4546.011552724295,-888461800000000.0,26884,4989.7188,-1085664250000000.0,-225.31453,29998.091276168823,,4536.0317,2019.9738,580.54395,412.59964,11,4546.011,454.72727272727275,10.0,412.59964,4599376400.0,1.0,1434.4192,4.1688074e+16,2.3125825e-05,412.59967
11.0,24995948.0,10.0,11.0,-1.0,[ 0.616  1.466 -5.705 -3.098],-234.88863,1,4999.6465,,11110400,True,0.41894197,183941.56,,1223,4999.472,4999.594511627216,-348572030000000.0,26895,0.1743164,-29347360.0,-234.88863,30016.094227552414,,0.12238104,1964269.8,563157.0,1.0,11,4999.5947,500.0,10.0,1.0,4597862600000.0,1.0,0.05207968,6248970000000000.0,0.062380314,1.0
