VarJ,AvgRet,AvgDiscRet,AvgNormIw,Bound,MinNormIw,VarRet,MaxNormIw,BatchSize,IterType,VarDiscRet,MinVanillaIw,Delta,AvgVanillaIw,VarNormIw,VarVanillaIw,ESSRenyi,AvgEpLen,J,VanillaAvgRet,EpsThisIter,eRenyi2,MaxVanillaIw,ESSClassic
51.7995,-78.338311621,-78.338311621,0.01,-126.806,0.00316023,4947.65611987,0.0138327,100,1,4947.65611987,0.325546,0.4,1.03013,8.38737e-06,0.0890047,91.524834186,108.93,-73.4045,-78.338311621,100,1.0926,1.42496,92.3331106998
94.1003,-106.681566942,-106.681566942,0.01,-151.291,0.0013995,13385.6473259,0.0638703,100,1,13385.6473259,0.154881,0.4,1.10669,7.5865e-05,0.929169,78.633879428,142.19,-93.6774,-106.681566942,100,1.27172,7.06847,57.1081562953
62.6042,-86.6245666826,-86.6245666826,0.01,-134.911,0.00208573,7188.90062168,0.0148507,100,1,7188.90062168,0.221908,0.4,1.06394,1.35941e-05,0.15388,86.3558930846,118.94,-79.9338,-86.6245666826,100,1.158,1.58002,88.1382330176
33.4689,-70.2677608426,-70.2677608426,0.01,-121.109,0.00796423,1390.71237184,0.0129075,100,1,1390.71237184,0.792135,0.4,0.994616,1.06931e-06,0.0105783,99.0910812324,100.07,-69.7912,-70.2677608426,100,1.00917,1.2838,98.9525115704
51.7065,-75.1440863344,-75.1440863344,0.01,-125.088,0.00385854,3793.64642103,0.0141572,100,1,3793.64642103,0.387315,0.4,1.00379,3.78798e-06,0.0381672,95.6614823376,105.54,-72.8536,-75.1440863344,100,1.04535,1.42108,96.3854306715
47.9268,-73.6834325325,-73.6834325325,0.01,-124.458,0.00858151,2623.19470756,0.0127955,100,1,2623.19470756,0.848168,0.4,0.988367,9.66167e-07,0.00943818,98.9275371753,104.25,-73.1005,-73.6834325325,100,1.01084,1.26467,99.0525394216
64.1521,-85.170211392,-85.170211392,0.01,-132.857,0.000580814,7263.34983952,0.0166779,100,1,7263.34983952,0.0577682,0.4,0.994608,1.49239e-05,0.147634,86.6725415397,116.86,-77.9805,-85.170211392,100,1.15377,1.6588,87.1272461172
74.2417,-87.20225924,-87.20225924,0.01,-136.573,0.00627962,7151.8020282,0.0197145,100,1,7151.8020282,0.612632,0.4,0.975589,4.95273e-06,0.0471388,94.7189220982,119.72,-84.0791,-87.20225924,100,1.05576,1.92333,95.3259739585
44.4549,-79.8844770589,-79.8844770589,0.01,-127.221,0.000835299,4926.73990393,0.0170493,100,1,4926.73990393,0.0813572,0.4,0.973988,1.84531e-05,0.175056,87.7990188742,111.4,-72.6981,-79.8844770589,100,1.13896,1.66058,84.553296849
76.0526,-88.626550898,-88.626550898,0.01,-137.651,2.59543e-05,8305.40854599,0.0207493,100,1,8305.40854599,0.00254738,0.4,0.981487,1.98997e-05,0.191697,84.7987262917,120.32,-82.1713,-88.626550898,100,1.17926,2.03652,83.5416848039
67.8866,-87.6537610389,-87.6537610389,0.01,-135.83,0.00536924,7142.55374901,0.0207503,100,1,7142.55374901,0.544655,0.4,1.0144,9.35317e-06,0.0962447,90.8575330848,120.43,-82.2328,-87.6537610389,100,1.10062,2.1049,91.5251157128
49.4615,-79.8543447524,-79.8543447524,0.01,-128.505,0.00287392,4903.51657469,0.0167476,100,1,4903.51657469,0.291015,0.4,1.01261,9.71974e-06,0.0996635,90.9871049119,111.24,-74.9483,-79.8543447524,100,1.09906,1.69587,91.2221134299
71.7462,-81.0808990259,-81.0808990259,0.01,-131.091,0.00865948,6112.54109799,0.019812,100,1,6112.54109799,0.851265,0.4,0.983044,3.45279e-06,0.0333669,96.6411567712,112.18,-79.122,-81.0808990259,100,1.03476,1.9476,96.6947108528
66.6583,-84.7965079582,-84.7965079582,0.01,-132.343,0.00163018,7254.09149197,0.0164986,100,1,7254.09149197,0.173764,0.4,1.06592,1.36204e-05,0.154752,88.9402804215,116.03,-78.1714,-84.7965079582,100,1.12435,1.75861,88.1180056783
51.5062,-77.5799081358,-77.5799081358,0.01,-126.577,0.00158917,4977.44180273,0.0176098,100,1,4977.44180273,0.166196,0.4,1.04581,9.25272e-06,0.101198,92.5155309061,108.69,-73.4619,-77.5799081358,100,1.0809,1.84164,91.6084789646
54.0708,-75.6164985684,-75.6164985684,0.01,-126.095,0.0060611,3780.53113979,0.0131919,100,1,3780.53113979,0.600577,0.4,0.990871,1.96242e-06,0.0192676,97.6546878769,105.79,-74.3962,-75.6164985684,100,1.02402,1.30714,98.0942641464
31.0576,-69.4448783506,-69.4448783506,0.01,-120.11,0.00558201,1395.99434448,0.0114567,100,1,1395.99434448,0.565059,0.4,1.01229,1.33033e-06,0.0136321,98.1269613296,99.69,-68.5381,-69.4448783506,100,1.01909,1.15974,98.7001052791
55.5715,-76.7573302573,-76.7573302573,0.01,-127.239,0.00864612,3806.93757237,0.0168353,100,1,3806.93757237,0.881356,0.4,1.01937,2.6102e-06,0.0271227,98.082788829,108.0,-75.6532,-76.7573302573,100,1.01955,1.71614,97.4810100843
78.7838,-88.5017026433,-88.5017026433,0.01,-137.566,0.00191497,8317.37303449,0.0155624,100,1,8317.37303449,0.198179,0.4,1.03489,9.75256e-06,0.10445,89.1327642978,120.86,-83.4521,-88.5017026433,100,1.12192,1.61054,91.1950839095
34.2002,-69.1811632344,-69.1811632344,0.01,-120.07,0.00906942,1384.28359709,0.0144163,100,1,1384.28359709,0.913132,0.4,1.00682,9.93752e-07,0.0100736,99.2852759411,99.04,-68.7971,-69.1811632344,100,1.0072,1.45147,99.025820997
76.7352,-86.9956934118,-86.9956934118,0.01,-136.882,0.00857596,7176.0154114,0.0171256,100,1,7176.0154114,0.843928,0.4,0.984062,2.39911e-06,0.0232325,96.5553264624,120.26,-84.8896,-86.9956934118,100,1.03568,1.68526,97.6799820168
26.0918,-68.971056115,-68.971056115,0.01,-119.456,0.00589774,1362.81483347,0.0129012,100,1,1362.81483347,0.597677,0.4,1.0134,1.67379e-06,0.0171895,97.8665746405,98.87,-67.814,-68.971056115,100,1.0218,1.30741,98.369986192
49.1625,-74.3006466222,-74.3006466222,0.01,-124.384,0.00366978,3796.6193725,0.0177269,100,1,3796.6193725,0.368483,0.4,1.0041,4.20043e-06,0.0423495,95.8525741601,104.36,-72.2008,-74.3006466222,100,1.04327,1.77996,96.0075740368
47.8135,-78.8279508668,-78.8279508668,0.01,-127.414,0.0021466,4958.13309522,0.0149348,100,1,4958.13309522,0.210807,0.4,0.982053,1.41388e-05,0.136358,89.4014332181,110.0,-73.381,-78.8279508668,100,1.11855,1.46668,87.7213077505
62.4176,-81.3054269189,-81.3054269189,0.01,-131.505,0.00791308,4907.89371599,0.0181313,100,1,4907.89371599,0.799672,0.4,1.01057,2.81774e-06,0.0287762,97.1889316457,113.5,-79.6825,-81.3054269189,100,1.02892,1.83229,97.2861656734
62.9795,-81.5611227952,-81.5611227952,0.01,-130.536,0.00505236,6081.64014063,0.0238013,100,1,6081.64014063,0.53375,0.4,1.05644,8.23732e-06,0.0919332,93.9898160429,113.24,-77.839,-81.5611227952,100,1.06395,2.51446,92.4599328584
70.7847,-86.2162140697,-86.2162140697,0.01,-134.442,0.00366668,7187.58169416,0.0238061,100,1,7187.58169416,0.392788,0.4,1.07124,1.1454e-05,0.13144,93.5299430778,119.01,-81.615,-86.2162140697,100,1.06918,2.5502,89.8154366205
69.1249,-99.0693828619,-99.0693828619,0.01,-141.423,0.000105704,11449.8709893,0.0224914,100,1,11449.8709893,0.0105138,0.4,0.994648,3.91539e-05,0.387359,74.4260061888,133.01,-82.203,-99.0693828619,100,1.34362,2.2371,72.065680107
74.4903,-87.6345737709,-87.6345737709,0.01,-135.619,0.00150021,8397.00930287,0.0163235,100,1,8397.00930287,0.148974,0.4,0.993023,1.26895e-05,0.12513,88.9609366988,119.7,-81.4525,-87.6345737709,100,1.12409,1.62096,88.8394518153
45.9939,-73.3910153441,-73.3910153441,0.01,-124.051,0.00588625,2572.76227883,0.0121332,100,1,2572.76227883,0.585845,0.4,0.995278,1.98434e-06,0.0196564,98.3487448372,104.21,-72.5477,-73.3910153441,100,1.01679,1.20759,98.073365851
47.0576,-73.3901990406,-73.3901990406,0.01,-124.086,0.0088618,2613.15023271,0.0159348,100,1,2613.15023271,0.898558,0.4,1.01397,1.60789e-06,0.0165312,98.6498718456,103.64,-72.6545,-73.3901990406,100,1.01369,1.61574,98.4331186973
91.8148,-96.6456978402,-96.6456978402,0.01,-147.099,0.00886325,9147.73736777,0.0160257,100,1,9147.73736777,0.871935,0.4,0.983764,1.3719e-06,0.0132772,97.7986522065,131.05,-95.4381,-96.6456978402,100,1.02251,1.57656,98.6600076159
72.7006,-81.8940460078,-81.8940460078,0.01,-132.42,0.00808006,6111.15376452,0.0244382,100,1,6111.15376452,0.820166,0.4,1.01505,3.70563e-06,0.03818,97.8438130288,113.59,-80.7722,-81.8940460078,100,1.02204,2.4806,96.4612420198
65.9154,-87.5348763739,-87.5348763739,0.01,-134.355,0.000880641,7139.90953989,0.0147984,100,1,7139.90953989,0.087307,0.4,0.991403,9.72881e-06,0.0956225,90.3619213077,120.98,-80.6108,-87.5348763739,100,1.10666,1.46711,91.214637578
60.4515,-84.0550490387,-84.0550490387,0.01,-133.541,0.00325197,6008.96822126,0.0153385,100,1,6008.96822126,0.322727,0.4,0.992405,8.40368e-06,0.0827651,91.8075975678,116.54,-80.2207,-84.0550490387,100,1.08923,1.5222,92.3193624027
57.6453,-103.48755059,-103.48755059,0.01,-144.432,4.88468e-11,12408.7209178,0.0292997,100,1,12408.7209178,4.6413e-09,0.4,0.950175,8.34892e-05,0.753767,57.4657758153,138.11,-77.0378,-103.48755059,100,1.74017,2.78398,54.7482510831
57.7957,-78.2324793665,-78.2324793665,0.01,-127.33,0.00159575,4946.41777431,0.0178627,100,1,4946.41777431,0.153567,0.4,0.962352,9.31896e-06,0.086305,93.6482968699,109.13,-74.5378,-78.2324793665,100,1.06783,1.71902,91.5534736095
74.5219,-81.3729581785,-81.3729581785,0.01,-131.836,0.000336804,6110.94606332,0.0125269,100,1,6110.94606332,0.0326073,0.4,0.968139,5.64966e-06,0.0529539,96.3388714216,112.41,-79.7853,-81.3729581785,100,1.038,1.21277,94.7031005123
34.0446,-68.0896033996,-68.0896033996,0.01,-118.847,0.00802093,1416.26719965,0.0133773,100,1,1416.26719965,0.806328,0.4,1.00528,1.33192e-06,0.0134602,98.7744402805,97.29,-67.4421,-68.0896033996,100,1.01241,1.34479,98.6985840464
35.6623,-68.7947371237,-68.7947371237,0.01,-119.788,0.00930174,1380.07640987,0.0123292,100,1,1380.07640987,0.929557,0.4,0.999337,2.47399e-07,0.00247071,99.6710665457,98.71,-68.6162,-68.7947371237,100,1.0033,1.2321,99.7556460025
63.9289,-80.8251677406,-80.8251677406,0.01,-131.242,0.0065087,4909.81454033,0.018024,100,1,4909.81454033,0.666757,0.4,1.02441,2.92363e-06,0.0306809,97.5985265878,112.82,-79.531,-80.8251677406,100,1.02461,1.84639,97.1870301893
87.8285,-96.6555658224,-96.6555658224,0.01,-144.408,0.00304771,10395.0226515,0.04224,100,1,10395.0226515,0.31649,0.4,1.03845,1.73504e-05,0.187103,91.2851027155,130.24,-90.9354,-96.6555658224,100,1.09547,4.38642,85.341066188
45.2296,-74.5018472053,-74.5018472053,0.01,-124.127,0.0010574,3799.71063008,0.0136043,100,1,3799.71063008,0.107585,0.4,1.01745,8.85629e-06,0.0916812,91.9357035931,104.88,-70.8473,-74.5018472053,100,1.08772,1.38417,91.9390310487
85.8932,-99.3349758013,-99.3349758013,0.01,-145.466,0.000728362,11444.0313577,0.0204071,100,1,11444.0313577,0.0764685,0.4,1.04987,1.61885e-05,0.178434,84.3806094377,133.64,-89.8487,-99.3349758013,100,1.18511,2.14248,86.1871107236
58.0486,-76.0699934356,-76.0699934356,0.01,-126.801,0.00905182,3776.78521896,0.0147976,100,1,3776.78521896,0.890482,0.4,0.98376,9.55179e-07,0.00924407,98.7630669384,106.83,-75.3932,-76.0699934356,100,1.01252,1.45573,99.063208229
80.0667,-90.2899907425,-90.2899907425,0.01,-139.063,0.00535141,8268.26946509,0.0180202,100,1,8268.26946509,0.52529,0.4,0.981591,7.97608e-06,0.0768512,92.251856588,123.44,-85.872,-90.2899907425,100,1.08399,1.76885,92.6815230289
67.2988,-86.7614795089,-86.7614795089,0.01,-135.52,0.00487379,7129.40384479,0.0228772,100,1,7129.40384479,0.510692,0.4,1.04783,1.08374e-05,0.11899,91.613895296,119.69,-82.1438,-86.7614795089,100,1.09154,2.39715,90.310543863
52.0778,-77.5921098612,-77.5921098612,0.01,-125.474,0.0013588,4943.88365155,0.0157053,100,1,4943.88365155,0.136128,0.4,1.00182,9.69503e-06,0.0973039,91.3089497619,107.63,-72.0153,-77.5921098612,100,1.09518,1.57339,91.2424786606
45.2856,-72.5182437561,-72.5182437561,0.01,-123.161,0.00709319,2556.19676531,0.0129713,100,1,2556.19676531,0.712771,0.4,1.00487,1.04777e-06,0.0105799,98.5687765256,102.45,-71.7017,-72.5182437561,100,1.01452,1.30344,98.9733176712
89.5331,-101.13445533,-101.13445533,0.01,-149.798,0.00344482,10169.1029397,0.0186828,100,1,10169.1029397,0.344369,0.4,0.99967,9.94956e-06,0.09943,90.5894550847,137.34,-96.121,-101.13445533,100,1.10388,1.86767,91.0331622782
59.5537,-74.0733590087,-74.0733590087,0.01,-124.953,0.00938306,3795.79634937,0.0111963,100,1,3795.79634937,0.926821,0.4,0.98776,3.05582e-07,0.00298147,99.2874264453,104.08,-73.6803,-74.0733590087,100,1.00718,1.10593,99.6983768183
55.2383,-79.4066757992,-79.4066757992,0.01,-127.335,0.00141127,4947.47956448,0.0145296,100,1,4947.47956448,0.140155,0.4,0.993116,7.74418e-06,0.0763793,93.0079768406,110.8,-74.3612,-79.4066757992,100,1.07518,1.44295,92.8791642339
31.5618,-74.5064805344,-74.5064805344,0.01,-123.549,0.00279019,2602.04336337,0.0131581,100,1,2602.04336337,0.277079,0.4,0.993047,5.64339e-06,0.0556518,94.8165295235,105.53,-71.0822,-74.5064805344,100,1.05467,1.30666,94.7086606794
56.2874,-78.5509933315,-78.5509933315,0.01,-128.13,0.00186785,4976.49319291,0.0144466,100,1,4976.49319291,0.176757,0.4,0.946314,1.16702e-05,0.104508,91.8182493823,109.52,-74.8161,-78.5509933315,100,1.08911,1.3671,89.6430688811
63.6122,-78.8544602148,-78.8544602148,0.01,-128.933,0.00247334,4912.77584565,0.0160082,100,1,4912.77584565,0.243518,0.4,0.984574,4.65499e-06,0.0451248,96.2662466207,110.4,-76.8633,-78.8544602148,100,1.03879,1.57613,95.5945558867
46.0731,-76.0968511193,-76.0968511193,0.01,-125.197,0.00291373,3775.13767189,0.0166301,100,1,3775.13767189,0.280771,0.4,0.963615,7.87719e-06,0.0731439,94.2677177707,106.87,-72.577,-76.0968511193,100,1.06081,1.6025,92.7657540024
10.8442,-64.7217514236,-64.7217514236,0.01,-77.0525,0.00514718,116.475484566,0.0141612,100,1,116.475484566,0.523731,0.4,1.01751,2.84831e-06,0.0294893,97.0899096428,93.19,-64.3495,-64.7217514236,100,1.02997,1.44092,97.2575014808
106.684,-64.7217514236,-99.9262440611,0.01,-151.491,0.00683914,116.475484566,0.0188162,200,,11415.515759,0.694002,0.4,1.01475,3.85578e-06,0.0397036,193.289751051,93.19,-99.5226,-64.7217514236,100,1.03472,1.90938,96.3231311941
32.9896,-83.2755764894,-83.2755764894,0.005,-105.576,0.00170941,6119.01011555,0.0857987,200,1,6119.01011555,0.407134,0.4,1.19086,0.000108011,6.12705,199.999451639,115.09,-69.4501,-83.2755764894,100,1.0,20.4349,37.7440196342
61.4533,-74.729152171,-74.729152171,0.01,-125.818,0.01,3814.65619566,0.01,200,2,3814.65619566,1.0,0.4,1.0,3.50449e-18,,200.0,104.98,-74.7291,-74.729152171,100,1.0,1.0,100.0
60.5808,-82.0361831057,-82.0361831057,0.005,-113.402,0.00396447,6109.29069057,0.0128628,200,1,6109.29069057,0.799654,0.4,1.00853,1.25625e-06,0.0511105,190.963796453,113.17,-76.4318,-82.0361831057,100,1.04732,2.59449,190.476375734
50.5512,-74.0762164082,-74.0762164082,0.01,-125.162,0.01,2581.23318647,0.01,200,2,2581.23318647,1.0,0.4,1.0,3.50449e-18,,200.0,105.17,-74.0762,-74.0762164082,100,1.0,1.0,100.0
56.6034,-79.1652944979,-79.1652944979,0.005,-111.776,0.00168497,4968.35639184,0.00629838,200,1,4968.35639184,0.33124,0.4,0.982927,1.06145e-06,0.0410204,192.173220101,110.04,-74.9226,-79.1652944979,100,1.04073,1.23817,191.893293914
90.8516,-88.1485847336,-88.1485847336,0.01,-139.237,0.01,8337.38843404,0.01,200,2,8337.38843404,1.0,0.4,1.0,3.50449e-18,,200.0,120.51,-88.1486,-88.1485847336,100,1.0,1.0,100.0
72.2899,-85.0382168379,-85.0382168379,0.005,-119.06,0.000215953,7227.67587817,0.0121157,200,1,7227.67587817,0.0455522,0.4,1.05468,5.51124e-06,0.245216,162.951785463,117.12,-79.0377,-85.0382168379,100,1.22736,2.55563,164.022150383
37.0622,-69.9156547685,-69.9156547685,0.01,-120.99,0.01,1387.48136753,0.01,200,2,1387.48136753,1.0,0.4,1.0,3.50449e-18,,200.0,100.26,-69.9157,-69.9156547685,100,1.0,1.0,100.0
54.2166,-89.8982380533,-89.8982380533,0.005,-113.485,0.000368663,8275.60812573,0.00747437,200,1,8275.60812573,0.0763669,0.4,1.03573,2.73615e-06,0.117406,179.308951748,123.0,-75.3317,-89.8982380533,100,1.11539,1.54828,180.359139698
69.9518,-79.6625596204,-79.6625596204,0.01,-130.751,0.01,4942.67762598,0.01,200,2,4942.67762598,1.0,0.4,1.0,3.50449e-18,,200.0,110.96,-79.6626,-79.6625596204,100,1.0,1.0,100.0
60.7229,-85.9318843949,-85.9318843949,0.005,-116.933,0.000150566,7233.28451999,0.00842426,200,1,7233.28451999,0.0303767,0.4,1.00875,4.61537e-06,0.187861,165.864404209,117.93,-77.2637,-85.9318843949,100,1.2058,1.6996,168.962961238
69.8801,-80.0567582245,-80.0567582245,0.01,-131.146,0.01,4932.55062802,0.01,200,2,4932.55062802,1.0,0.4,1.0,3.50449e-18,,200.0,111.61,-80.0568,-80.0567582245,100,1.0,1.0,100.0
54.9726,-71.978825385,-71.978825385,0.005,-111.315,0.00419471,2596.78820718,0.0106499,200,1,2596.78820718,0.845361,0.4,1.00765,8.66789e-07,0.0352042,193.245045546,101.84,-74.564,-71.978825385,100,1.03496,2.14628,193.33043727
69.9416,-79.0715732993,-79.0715732993,0.01,-130.16,0.01,4941.23995969,0.01,200,2,4941.23995969,1.0,0.4,1.0,3.50449e-18,,200.0,110.21,-79.0716,-79.0715732993,100,1.0,1.0,100.0
51.0271,-71.9673182312,-71.9673182312,0.005,-110.25,0.000340619,2614.91093248,0.0069144,200,1,2614.91093248,0.068124,0.4,1.0,2.11502e-06,0.0846011,186.780493274,102.2,-72.868,-71.9673182312,100,1.07078,1.38288,184.471648895
77.3738,-84.1895423101,-84.1895423101,0.01,-135.279,0.01,6047.17058969,0.01,200,2,6047.17058969,1.0,0.4,1.0,3.50449e-18,,200.0,117.25,-84.1895,-84.1895423101,100,1.0,1.0,100.0
55.0951,-76.2232563312,-76.2232563312,0.005,-113.952,0.000838016,3781.09344284,0.00756343,200,1,3781.09344284,0.169105,0.4,1.00896,2.33148e-06,0.0949383,181.89194021,106.98,-76.0708,-76.2232563312,100,1.09955,1.52624,183.017207214
61.2548,-76.0423832583,-76.0423832583,0.01,-127.13,0.01,3790.05553464,0.01,200,2,3790.05553464,1.0,0.4,1.0,3.50449e-18,,200.0,107.0,-76.0424,-76.0423832583,100,1.0,1.0,100.0
72.4723,-89.8483791374,-89.8483791374,0.005,-117.699,0.00102085,8237.42520571,0.0071129,200,1,8237.42520571,0.202784,0.4,0.99321,2.4011e-06,0.094744,182.323746381,122.77,-79.8631,-89.8483791374,100,1.09695,1.41292,182.554393284
70.1422,-78.6404708953,-78.6404708953,0.01,-129.728,0.01,4969.62291662,0.01,200,2,4969.62291662,1.0,0.4,1.0,3.50449e-18,,200.0,109.93,-78.6405,-78.6404708953,100,1.0,1.0,100.0
41.8153,-72.065455476,-72.065455476,0.005,-108.514,0.000219162,2595.97480723,0.00676779,200,1,2595.97480723,0.0454131,0.4,1.03606,2.4206e-06,0.103933,179.916023827,102.16,-70.4256,-72.065455476,100,1.11163,1.40237,182.425188192
77.9355,-80.122042675,-80.122042675,0.01,-131.211,0.01,6135.30285385,0.01,200,2,6135.30285385,1.0,0.4,1.0,3.50449e-18,,200.0,110.8,-80.122,-80.122042675,100,1.0,1.0,100.0
56.7743,-76.9983911698,-76.9983911698,0.005,-111.027,0.000521164,5001.98741014,0.00752328,200,1,5001.98741014,0.105021,0.4,1.00756,2.3212e-06,0.0942579,179.821610513,107.23,-72.9288,-76.9983911698,100,1.11221,1.51604,183.085858321
36.9626,-67.6130922021,-67.6130922021,0.01,-118.702,0.01,1380.03113037,0.01,200,2,1380.03113037,1.0,0.4,1.0,3.50449e-18,,200.0,96.72,-67.6131,-67.6130922021,100,1.0,1.0,100.0
39.8716,-73.1562469494,-73.1562469494,0.005,-106.106,0.00431423,2596.17635705,0.012805,200,1,2596.17635705,0.869919,0.4,1.0082,7.49781e-07,0.0304849,196.126043232,103.77,-69.6253,-73.1562469494,100,1.01975,2.582,194.204639671
69.7763,-79.8985612926,-79.8985612926,0.01,-130.985,0.01,4917.91629499,0.01,200,2,4917.91629499,1.0,0.4,1.0,3.50449e-18,,200.0,111.06,-79.8986,-79.8985612926,100,1.0,1.0,100.0
55.0173,-78.5146295847,-78.5146295847,0.005,-112.784,0.000544342,4955.2275008,0.00874273,200,1,4955.2275008,0.10578,0.4,0.971634,3.54409e-06,0.133835,177.154604445,109.78,-74.3995,-78.5146295847,100,1.12896,1.69895,175.276521971
77.2721,-83.8926949157,-83.8926949157,0.01,-134.982,0.01,6031.28579303,0.01,200,2,6031.28579303,1.0,0.4,1.0,3.50449e-18,,200.0,115.67,-83.8927,-83.8926949157,100,1.0,1.0,100.0
62.9129,-87.0911396155,-87.0911396155,0.005,-117.139,4.79868e-05,7169.29840431,0.00808348,200,1,7169.29840431,0.00942134,0.4,0.981661,5.71519e-06,0.220299,167.864183145,119.66,-77.7067,-87.0911396155,100,1.19144,1.58705,162.937485715
50.7764,-71.0690006304,-71.0690006304,0.01,-122.158,0.01,2604.28176306,0.01,200,2,2604.28176306,1.0,0.4,1.0,3.50449e-18,,200.0,101.39,-71.069,-71.0690006304,100,1.0,1.0,100.0
26.0254,-77.5414698727,-77.5414698727,0.005,-106.667,0.000113388,3754.88829581,0.00800467,200,1,3754.88829581,0.0222459,0.4,0.980959,3.87645e-06,0.149209,175.139910737,109.34,-68.0634,-77.5414698727,100,1.14194,1.57045,173.267741924
70.2521,-76.1569976735,-76.1569976735,0.01,-127.246,0.01,4985.21068715,0.01,200,2,4985.21068715,1.0,0.4,1.0,3.50449e-18,,200.0,106.03,-76.157,-76.1569976735,100,1.0,1.0,100.0
52.7857,-82.9819316183,-82.9819316183,0.005,-113.678,0.00015638,6030.43713345,0.00903359,200,1,6030.43713345,0.0297548,0.4,0.951364,5.91782e-06,0.214247,165.84784405,115.15,-74.0027,-82.9819316183,100,1.20592,1.71885,161.873962988
61.2374,-74.2648896115,-74.2648896115,0.01,-125.354,0.01,3787.89378767,0.01,200,2,3787.89378767,1.0,0.4,1.0,3.50449e-18,,200.0,104.13,-74.2649,-74.2648896115,100,1.0,1.0,100.0
63.402,-79.3668852101,-79.3668852101,0.005,-112.761,0.00351318,4948.34645957,0.00646337,200,1,4948.34645957,0.707685,0.4,1.00718,2.0558e-07,0.00834181,198.149697529,110.28,-76.4674,-79.3668852101,100,1.00934,1.30196,198.376925825
70.1204,-77.4216287553,-77.4216287553,0.01,-128.511,0.01,4966.54090944,0.01,200,2,4966.54090944,1.0,0.4,1.0,3.50449e-18,,200.0,108.21,-77.4216,-77.4216287553,100,1.0,1.0,100.0
59.826,-85.718289658,-85.718289658,0.005,-115.024,0.0006731,7197.76184684,0.0106037,200,1,7197.76184684,0.13504,0.4,1.00312,4.44978e-06,0.179103,171.95928255,117.84,-76.0641,-85.718289658,100,1.16307,2.12736,169.908998865
101.443,-96.1028107905,-96.1028107905,0.01,-147.191,0.01,10394.7097921,0.01,200,2,10394.7097921,1.0,0.4,1.0,3.50449e-18,,200.0,129.45,-96.1028,-96.1028107905,100,1.0,1.0,100.0
81.3467,-79.8097503513,-79.8097503513,0.005,-123.016,0.0038091,4962.74847009,0.0106204,200,1,4962.74847009,0.772866,0.4,1.0145,1.29233e-06,0.0532031,190.097085707,111.58,-85.9617,-79.8097503513,100,1.05209,2.15487,190.216302695
77.4159,-82.8007836595,-82.8007836595,0.01,-133.89,0.01,6053.76640966,0.01,200,2,6053.76640966,1.0,0.4,1.0,3.50449e-18,,200.0,114.78,-82.8008,-82.8007836595,100,1.0,1.0,100.0
63.1448,-76.36305053,-76.36305053,0.005,-114.88,0.00411657,3750.38373322,0.01377,200,1,3750.38373322,0.816065,0.4,0.991196,1.04369e-06,0.0410156,192.862778124,107.08,-78.0922,-76.36305053,100,1.03701,2.72976,192.023571148
69.7718,-80.4903384213,-80.4903384213,0.01,-131.579,0.01,4917.27533063,0.01,200,2,4917.27533063,1.0,0.4,1.0,3.50449e-18,,200.0,111.91,-80.4903,-80.4903384213,100,1.0,1.0,100.0
70.3143,-85.9969598983,-85.9969598983,0.005,-118.074,0.00254364,7182.16599153,0.0121257,200,1,7182.16599153,0.499483,0.4,0.981827,1.9758e-06,0.0761856,188.118660454,118.42,-80.8252,-85.9969598983,100,1.06316,2.38107,185.419234741
36.6764,-69.4421391174,-69.4421391174,0.01,-120.529,0.01,1358.74750476,0.01,200,2,1358.74750476,1.0,0.4,1.0,3.50449e-18,,200.0,99.03,-69.4421,-69.4421391174,100,1.0,1.0,100.0
40.1731,-71.7749992749,-71.7749992749,0.005,-106.465,0.00373474,2571.09741452,0.00758768,200,1,2571.09741452,0.748599,0.4,1.00221,4.32212e-07,0.0173649,197.320628073,102.52,-70.0953,-71.7749992749,100,1.01358,1.52089,196.617810401
50.8435,-71.3077580728,-71.3077580728,0.01,-122.394,0.01,2611.17550257,0.01,200,2,2611.17550257,1.0,0.4,1.0,3.50449e-18,,200.0,101.23,-71.3078,-71.3077580728,100,1.0,1.0,100.0
51.5704,-75.0752857451,-75.0752857451,0.005,-108.849,0.00435143,3813.14445005,0.00943669,200,1,3813.14445005,0.874661,0.4,1.00503,5.99402e-07,0.0242177,195.79062005,105.47,-72.3381,-75.0752857451,100,1.0215,1.89682,195.33989884
84.7249,-84.44289886,-84.44289886,0.01,-135.532,0.01,7250.82148829,0.01,200,2,7250.82148829,1.0,0.4,1.0,3.50449e-18,,200.0,115.77,-84.4429,-84.44289886,100,1.0,1.0,100.0
65.9784,-75.5048976725,-75.5048976725,0.005,-115.146,0.00393393,3790.9640229,0.00977904,200,1,3790.9640229,0.77497,0.4,0.984981,8.3914e-07,0.0325649,191.767971172,105.7,-78.2536,-75.5048976725,100,1.04293,1.92643,193.536297342
69.8083,-79.6864070642,-79.6864070642,0.01,-130.776,0.01,4922.41939443,0.01,200,2,4922.41939443,1.0,0.4,1.0,3.50449e-18,,200.0,111.24,-79.6864,-79.6864070642,100,1.0,1.0,100.0
47.512,-72.387519709,-72.387519709,0.005,-110.279,0.00074415,2578.69431229,0.00955578,200,1,2578.69431229,0.146803,0.4,0.986379,2.88891e-06,0.11243,183.463178582,102.94,-72.5607,-72.387519709,100,1.09014,1.88512,179.375662948
