MaxVanillaIw,ESSRenyi,VarJ,Delta,VarNormIw,AvgVanillaIw,AvgDiscRet,J,MaxNormIw,EpsThisIter,VarDiscRet,AvgRet,IterType,MinVanillaIw,Bound,eRenyi2,AvgEpLen,VarRet,AvgNormIw,MinNormIw,ESSClassic,VanillaAvgRet,VarVanillaIw,BatchSize
1.0,500.0,0.0690851,0.75,3.5044917e-18,1.0,4999.931190594361,4999.931,0.01,100,0.004821081058769258,4999.931190594361,2,1.0,4711.256,1.0,500.0,0.004821081058769258,0.009999998,0.01,100.0,4999.931190594361,,500
1.0,500.0,49.375328,0.75,2.179301e-19,1.0,4992.935367619348,4996.433,0.005,100,4900.3754006758445,4992.935367619348,2,1.0,4792.309,1.0,499.31,4900.3754006758445,0.0049999994,0.005,200.00000010221265,4992.935367619348,,500
1.0,500.0,40.348736,0.75,5.4391416e-20,1.0,4999.942890245219,4997.603,0.0033333334,100,0.0038047763964073195,4999.942890245219,2,1.0,4830.9365,1.0,500.0,0.0038047763964073195,0.0033333336,0.0033333334,299.999969473632,4999.942890245219,,500
1.0,500.0,34.957615,0.75,5.434597e-20,1.0,4999.933867684469,4998.186,0.0025,100,0.004092025470380428,4999.933867684469,2,1.0,4853.8486,1.0,500.0,0.004092025470380428,0.0024999997,0.0025,400.0,4999.933867684469,,500
1.0916442,497.9920880325407,15.948764,0.75,1.6079246e-08,1.0039188,4999.9336922066295,4999.2227,0.0021747658,100,0.007337406979504127,4999.9336922066295,1,0.51144516,4869.8633,1.004032,500.0,0.007337406979504127,0.002,0.0010188974,498.00217565589065,4999.9336922066295,0.004051379,500
1.0,500.0,0.11243253,0.75,3.5044917e-18,1.0,4999.921152472658,4999.921,0.01,100,0.012770702301209618,4999.921152472658,2,1.0,4711.2456,1.0,500.0,0.012770702301209618,0.009999998,0.01,100.0,4999.921152472658,,500
1.0,500.0,0.09394752,0.75,2.179301e-19,1.0,4999.939075431623,4999.93,0.005,100,0.004898644972498079,4999.939075431623,2,1.0,4795.806,1.0,500.0,0.004898644972498079,0.0049999994,0.005,200.00000010221265,4999.939075431623,,500
1.0,500.0,0.08280659,0.75,5.4391416e-20,1.0,4999.946451132713,4999.9355,0.0033333334,100,0.002769651083071748,4999.946451132713,2,1.0,4833.269,1.0,500.0,0.002769651083071748,0.0033333336,0.0033333334,299.999969473632,4999.946451132713,,500
1.0,500.0,0.07690149,0.75,5.434597e-20,1.0,4999.953246394552,4999.94,0.0025,100,0.0028805749231902286,4999.953246394552,2,1.0,4855.6025,1.0,500.0,0.0028805749231902286,0.0024999997,0.0025,400.0,4999.953246394552,,500
1.0,500.0,0.07465497,0.75,5.431875e-20,1.0,4999.931725047584,4999.939,0.002,100,0.004194788119051825,4999.931725047584,1,1.0,4870.8394,1.0,500.0,0.004194788119051825,0.0020000003,0.002,500.00000664260017,4999.931725047584,,500
1.0,500.0,0.06425301,0.75,3.5044917e-18,1.0,4999.930802182913,4999.9307,0.01,100,0.004171610353232951,4999.930802182913,2,1.0,4711.2554,1.0,500.0,0.004171610353232951,0.009999998,0.01,100.0,4999.930802182913,,500
1.0,500.0,45.19673,0.75,2.179301e-19,1.0,4993.5223200288,4996.727,0.005,100,4106.012645511064,4993.5223200288,2,1.0,4792.603,1.0,499.37,4106.012645511064,0.0049999994,0.005,200.00000010221265,4993.5223200288,,500
1.0,500.0,36.934063,0.75,5.4391416e-20,1.0,4999.939083516968,4997.7974,0.0033333334,100,0.004785849413633367,4999.939083516968,2,1.0,4831.131,1.0,500.0,0.004785849413633367,0.0033333336,0.0033333334,299.999969473632,4999.939083516968,,500
1.0,500.0,31.999083,0.75,5.434597e-20,1.0,4999.922156765182,4998.3286,0.0025,100,0.005066700389113624,4999.922156765182,2,1.0,4853.991,1.0,500.0,0.005066700389113624,0.0024999997,0.0025,400.0,4999.922156765182,,500
1.0776961,498.38458575170176,16.816446,0.75,1.8831496e-08,0.9929199,4999.926742930857,4999.1787,0.0021707613,100,0.005830290352394216,4999.926742930857,1,0.5827647,4869.87,1.0032413,500.0,0.005830290352394216,0.002,0.0011738403,497.6616916260448,4999.926742930857,0.004641446,500
1.0,500.0,0.054083116,0.75,3.5044917e-18,1.0,4999.942891781365,4999.943,0.01,100,0.0029545116886790794,4999.942891781365,2,1.0,4711.2676,1.0,500.0,0.0029545116886790794,0.009999998,0.01,100.0,4999.942891781365,,500
1.0,500.0,0.05529782,0.75,2.179301e-19,1.0,4999.94491595791,4999.944,0.005,100,0.003221915650414615,4999.94491595791,2,1.0,4795.82,1.0,500.0,0.003221915650414615,0.0049999994,0.005,200.00000010221265,4999.94491595791,,500
1.0,500.0,0.05853182,0.75,5.4391416e-20,1.0,4999.941501505686,4999.943,0.0033333334,100,0.0041976846668388326,4999.941501505686,2,1.0,4833.2764,1.0,500.0,0.0041976846668388326,0.0033333336,0.0033333334,299.999969473632,4999.941501505686,,500
1.0,500.0,0.06114848,0.75,5.434597e-20,1.0,4999.9273525328035,4999.9385,0.0025,100,0.004537756614078735,4999.9273525328035,2,1.0,4855.601,1.0,500.0,0.004537756614078735,0.0024999997,0.0025,400.0,4999.9273525328035,,500
1.0,500.0,0.063850224,0.75,5.431875e-20,1.0,4999.9239464047505,4999.9365,0.002,100,0.005295812406812392,4999.9239464047505,1,1.0,4870.837,1.0,500.0,0.005295812406812392,0.0020000003,0.002,500.00000664260017,4999.9239464047505,,500
1.0,500.0,0.065866895,0.75,3.5044917e-18,1.0,4999.937299791503,4999.937,0.01,100,0.004381797106644628,4999.937299791503,2,1.0,4711.2617,1.0,500.0,0.004381797106644628,0.009999998,0.01,100.0,4999.937299791503,,500
1.0,500.0,0.062119603,0.75,2.179301e-19,1.0,4999.950283799111,4999.9443,0.005,100,0.0033270837894356434,4999.950283799111,2,1.0,4795.8203,1.0,500.0,0.0033270837894356434,0.0049999994,0.005,200.00000010221265,4999.950283799111,,500
1.0,500.0,0.064874105,0.75,5.4391416e-20,1.0,4999.924539812461,4999.937,0.0033333334,100,0.004710163991195553,4999.924539812461,2,1.0,4833.2705,1.0,500.0,0.004710163991195553,0.0033333336,0.0033333334,299.999969473632,4999.924539812461,,500
1.0,500.0,0.06622852,0.75,5.434597e-20,1.0,4999.941549660044,4999.9385,0.0025,100,0.004952020597775669,4999.941549660044,2,1.0,4855.601,1.0,500.0,0.004952020597775669,0.0024999997,0.0025,400.0,4999.941549660044,,500
1.0027894,499.99970197695376,0.06661739,0.75,2.887363e-12,1.0000105,4999.9467060184725,4999.941,0.0020055578,100,0.004659080559316063,4999.9467060184725,1,0.9965696,4870.8413,1.0000006,500.0,0.004659080559316063,0.0019999999,0.0019931183,499.9996959554074,4999.9467060184725,7.2185816e-07,500
1.0,500.0,0.07005505,0.75,3.5044917e-18,1.0,4999.937424265703,4999.9375,0.01,100,0.004958571797118809,4999.937424265703,2,1.0,4711.262,1.0,500.0,0.004958571797118809,0.009999998,0.01,100.0,4999.937424265703,,500
1.0,500.0,0.0799212,0.75,2.179301e-19,1.0,4999.9296338331515,4999.9336,0.005,100,0.007913730222393712,4999.9296338331515,2,1.0,4795.8096,1.0,500.0,0.007913730222393712,0.0049999994,0.005,200.00000010221265,4999.9296338331515,,500
1.0,500.0,0.08728086,0.75,5.4391416e-20,1.0,4999.926951337669,4999.932,0.0033333334,100,0.010149857335307178,4999.926951337669,2,1.0,4833.2656,1.0,500.0,0.010149857335307178,0.0033333336,0.0033333334,299.999969473632,4999.926951337669,,500
1.0,500.0,0.08366319,0.75,5.434597e-20,1.0,4999.93055273487,4999.931,0.0025,100,0.005197912422863921,4999.93055273487,2,1.0,4855.5938,1.0,500.0,0.005197912422863921,0.0024999997,0.0025,400.0,4999.93055273487,,500
1.0030342,499.9977946378706,0.079214066,0.75,1.6425077e-11,0.99985814,4999.939867742493,4999.9336,0.002006353,100,0.003585284795842147,4999.939867742493,1,0.99050444,4870.834,1.0000044,500.0,0.003585284795842147,0.002,0.0019812898,499.9979660853055,4999.939867742493,4.105101e-06,500
1.0,500.0,0.05976443,0.75,3.5044917e-18,1.0,4999.938270517499,4999.938,0.01,100,0.003607035660271504,4999.938270517499,2,1.0,4711.2627,1.0,500.0,0.003607035660271504,0.009999998,0.01,100.0,4999.938270517499,,500
1.0,500.0,0.06079886,0.75,2.179301e-19,1.0,4999.942720585182,4999.9404,0.005,100,0.003850195527066658,4999.942720585182,2,1.0,4795.8164,1.0,500.0,0.003850195527066658,0.0049999994,0.005,200.00000010221265,4999.942720585182,,500
1.0,500.0,0.06322002,0.75,5.4391416e-20,1.0,4999.932252281299,4999.938,0.0033333334,100,0.004601324171622362,4999.932252281299,2,1.0,4833.2715,1.0,500.0,0.004601324171622362,0.0033333336,0.0033333334,299.999969473632,4999.932252281299,,500
1.0,500.0,0.069718964,0.75,5.434597e-20,1.0,4999.931029346428,4999.936,0.0025,100,0.0074946140802458995,4999.931029346428,2,1.0,4855.5986,1.0,500.0,0.0074946140802458995,0.0024999997,0.0025,400.0,4999.931029346428,,500
1.0008177,499.99994039536233,0.0671412,0.75,6.056788e-13,1.0000001,4999.946414787881,4999.939,0.002001635,100,0.0030541509330532235,4999.946414787881,1,0.9981541,4870.8394,1.0000001,500.0,0.0030541509330532235,0.002,0.0019963079,499.99987281528036,4999.946414787881,1.514219e-07,500
1.0,500.0,0.06261669,0.75,3.5044917e-18,1.0,4999.9420126313125,4999.942,0.01,100,0.003960701808248226,4999.9420126313125,2,1.0,4711.2666,1.0,500.0,0.003960701808248226,0.009999998,0.01,100.0,4999.9420126313125,,500
1.0,500.0,0.06741296,0.75,2.179301e-19,1.0,4999.934253412468,4999.938,0.005,100,0.005192685758096479,4999.934253412468,2,1.0,4795.814,1.0,500.0,0.005192685758096479,0.0049999994,0.005,200.00000010221265,4999.934253412468,,500
1.0,500.0,0.06449384,0.75,5.4391416e-20,1.0,4999.940516604537,4999.939,0.0033333334,100,0.0034212216993736275,4999.940516604537,2,1.0,4833.2725,1.0,500.0,0.0034212216993736275,0.0033333336,0.0033333334,299.999969473632,4999.940516604537,,500
1.0,500.0,0.07202062,0.75,5.434597e-20,1.0,4999.93184775653,4999.937,0.0025,100,0.008316300864562726,4999.93184775653,2,1.0,4855.5996,1.0,500.0,0.008316300864562726,0.0024999997,0.0025,400.0,4999.93184775653,,500
1.0,500.0,0.06864795,0.75,5.431875e-20,1.0,4999.945292026518,4999.939,0.002,100,0.0027896849832969623,4999.945292026518,1,1.0,4870.8394,1.0,500.0,0.0027896849832969623,0.0020000003,0.002,500.00000664260017,4999.945292026518,,500
1.0,500.0,0.06819541,0.75,3.5044917e-18,1.0,4999.933459864706,4999.933,0.01,100,0.004695992291856557,4999.933459864706,2,1.0,4711.258,1.0,500.0,0.004695992291856557,0.009999998,0.01,100.0,4999.933459864706,,500
1.0,500.0,0.067715965,0.75,2.179301e-19,1.0,4999.938631423985,4999.9355,0.005,100,0.004553666280511452,4999.938631423985,2,1.0,4795.8115,1.0,500.0,0.004553666280511452,0.0049999994,0.005,200.00000010221265,4999.938631423985,,500
1.0,500.0,0.06504872,0.75,5.4391416e-20,1.0,4999.934494559804,4999.936,0.0033333334,100,0.003557027618979981,4999.934494559804,2,1.0,4833.2695,1.0,500.0,0.003557027618979981,0.0033333336,0.0033333334,299.999969473632,4999.934494559804,,500
1.0,500.0,0.06500967,0.75,5.434597e-20,1.0,4999.9403001083565,4999.9365,0.0025,100,0.00423508744485601,4999.9403001083565,2,1.0,4855.599,1.0,500.0,0.00423508744485601,0.0024999997,0.0025,400.0,4999.9403001083565,,500
1.0,500.0,0.066265784,0.75,5.431875e-20,1.0,4999.928699316832,4999.936,0.002,100,0.005039592697070005,4999.928699316832,1,1.0,4870.8364,1.0,500.0,0.005039592697070005,0.0020000003,0.002,500.00000664260017,4999.928699316832,,500
1.0,500.0,0.07630693,0.75,3.5044917e-18,1.0,4999.927080089296,4999.9272,0.01,100,0.005882748662986939,4999.927080089296,2,1.0,4711.252,1.0,500.0,0.005882748662986939,0.009999998,0.01,100.0,4999.927080089296,,500
1.0,500.0,0.06726314,0.75,2.179301e-19,1.0,4999.950738671722,4999.9385,0.005,100,0.0029743505383705766,4999.950738671722,2,1.0,4795.8145,1.0,500.0,0.0029743505383705766,0.0049999994,0.005,200.00000010221265,4999.950738671722,,500
1.0,500.0,0.071844235,0.75,5.4391416e-20,1.0,4999.924216955598,4999.934,0.0033333334,100,0.0063543603598101165,4999.924216955598,2,1.0,4833.2676,1.0,500.0,0.0063543603598101165,0.0033333336,0.0033333334,299.999969473632,4999.924216955598,,500
1.0,500.0,0.069244474,0.75,5.434597e-20,1.0,4999.940257638322,4999.935,0.0025,100,0.0037023235630769973,4999.940257638322,2,1.0,4855.5977,1.0,500.0,0.0037023235630769973,0.0024999997,0.0025,400.0,4999.940257638322,,500
1.0,500.0,0.068442546,0.75,5.431875e-20,1.0,4999.9422207424095,4999.9375,0.002,100,0.004246091350319573,4999.9422207424095,1,1.0,4870.838,1.0,500.0,0.004246091350319573,0.0020000003,0.002,500.00000664260017,4999.9422207424095,,500
1.0,500.0,0.059660017,0.75,3.5044917e-18,1.0,4999.937125489047,4999.937,0.01,100,0.003595761756738177,4999.937125489047,2,1.0,4711.2617,1.0,500.0,0.003595761756738177,0.009999998,0.01,100.0,4999.937125489047,,500
1.0,500.0,0.07191454,0.75,2.179301e-19,1.0,4999.935728832983,4999.936,0.005,100,0.006848893440046831,4999.935728832983,2,1.0,4795.812,1.0,500.0,0.006848893440046831,0.0049999994,0.005,200.00000010221265,4999.935728832983,,500
1.0,500.0,0.06673005,0.75,5.4391416e-20,1.0,4999.953739225364,4999.9424,0.0033333334,100,0.0028417503292412142,4999.953739225364,2,1.0,4833.276,1.0,500.0,0.0028417503292412142,0.0033333336,0.0033333334,299.999969473632,4999.953739225364,,500
1.0,500.0,0.06637198,0.75,5.434597e-20,1.0,4999.935861929677,4999.9404,0.0025,100,0.004276550397907641,4999.935861929677,2,1.0,4855.603,1.0,500.0,0.004276550397907641,0.0024999997,0.0025,400.0,4999.935861929677,,500
1.0,500.0,0.07211511,0.75,5.431875e-20,1.0,4999.927472407656,4999.9385,0.002,100,0.008322810374990679,4999.927472407656,1,1.0,4870.839,1.0,500.0,0.008322810374990679,0.0020000003,0.002,500.00000664260017,4999.927472407656,,500
1.0,500.0,0.060999267,0.75,3.5044917e-18,1.0,4999.946046315856,4999.946,0.01,100,0.0037571748973957856,4999.946046315856,2,1.0,4711.2705,1.0,500.0,0.0037571748973957856,0.009999998,0.01,100.0,4999.946046315856,,500
1.0,500.0,0.062150046,0.75,2.179301e-19,1.0,4999.9331699116165,4999.9395,0.005,100,0.0039597782202530065,4999.9331699116165,2,1.0,4795.8154,1.0,500.0,0.0039597782202530065,0.0049999994,0.005,200.00000010221265,4999.9331699116165,,500
1.0,500.0,0.062684104,0.75,5.4391416e-20,1.0,4999.946423492997,4999.9424,0.0033333334,100,0.0040727233574120725,4999.946423492997,2,1.0,4833.276,1.0,500.0,0.0040727233574120725,0.0033333336,0.0033333334,299.999969473632,4999.946423492997,,500
1.0,500.0,0.06163426,0.75,5.434597e-20,1.0,4999.946330789034,4999.9434,0.0025,100,0.003430602460845883,4999.946330789034,2,1.0,4855.606,1.0,500.0,0.003430602460845883,0.0024999997,0.0025,400.0,4999.946330789034,,500
1.0,500.0,0.059680667,0.75,5.431875e-20,1.0,4999.946196423433,4999.944,0.002,100,0.0026315058961962202,4999.946196423433,1,1.0,4870.844,1.0,500.0,0.0026315058961962202,0.0020000003,0.002,500.00000664260017,4999.946196423433,,500
1.0,500.0,0.07030392,0.75,3.5044917e-18,1.0,4999.933399185161,4999.933,0.01,100,0.004989951092460241,4999.933399185161,2,1.0,4711.258,1.0,500.0,0.004989951092460241,0.009999998,0.01,100.0,4999.933399185161,,500
1.0,500.0,0.06536709,0.75,2.179301e-19,1.0,4999.947770675089,4999.9404,0.005,100,0.003533540862696716,4999.947770675089,2,1.0,4795.8164,1.0,500.0,0.003533540862696716,0.0049999994,0.005,200.00000010221265,4999.947770675089,,500
1.0,500.0,0.06551741,0.75,5.4391416e-20,1.0,4999.936758767642,4999.9395,0.0033333334,100,0.0043646920959975076,4999.936758767642,2,1.0,4833.273,1.0,500.0,0.0043646920959975076,0.0033333336,0.0033333334,299.999969473632,4999.936758767642,,500
1.0,500.0,0.066327654,0.75,5.434597e-20,1.0,4999.927349824223,4999.9365,0.0025,100,0.004658134133571603,4999.927349824223,2,1.0,4855.599,1.0,500.0,0.004658134133571603,0.0024999997,0.0025,400.0,4999.927349824223,,500
1.0,500.0,0.06557283,0.75,5.431875e-20,1.0,4999.937556928241,4999.9375,0.002,100,0.00393591221977524,4999.937556928241,1,1.0,4870.838,1.0,500.0,0.00393591221977524,0.0020000003,0.002,500.00000664260017,4999.937556928241,,500
1.0,500.0,0.058107004,0.75,3.5044917e-18,1.0,4999.936520162841,4999.9365,0.01,100,0.003409951790897171,4999.936520162841,2,1.0,4711.261,1.0,500.0,0.003409951790897171,0.009999998,0.01,100.0,4999.936520162841,,500
1.0,500.0,0.05842829,0.75,2.179301e-19,1.0,4999.941397780001,4999.939,0.005,100,0.003472720540108421,4999.941397780001,2,1.0,4795.815,1.0,500.0,0.003472720540108421,0.0049999994,0.005,200.00000010221265,4999.941397780001,,500
1.0,500.0,0.060597982,0.75,5.4391416e-20,1.0,4999.946239458475,4999.942,0.0033333334,100,0.004191675008204079,4999.946239458475,2,1.0,4833.2754,1.0,500.0,0.004191675008204079,0.0033333336,0.0033333334,299.999969473632,4999.946239458475,,500
1.0,500.0,0.06557177,0.75,5.434597e-20,1.0,4999.931753435743,4999.9395,0.0025,100,0.006175324243488624,4999.931753435743,2,1.0,4855.602,1.0,500.0,0.006175324243488624,0.0024999997,0.0025,400.0,4999.931753435743,,500
1.0,500.0,0.063288786,0.75,5.431875e-20,1.0,4999.94476339128,4999.941,0.002,100,0.002827785928588379,4999.94476339128,1,1.0,4870.8413,1.0,500.0,0.002827785928588379,0.0020000003,0.002,500.00000664260017,4999.94476339128,,500
1.0,500.0,0.052649558,0.75,3.5044917e-18,1.0,4999.948196752798,4999.9478,0.01,100,0.002798778553871198,4999.948196752798,2,1.0,4711.2725,1.0,500.0,0.002798778553871198,0.009999998,0.01,100.0,4999.948196752798,,500
1.0,500.0,0.06340211,0.75,2.179301e-19,1.0,4999.938866612713,4999.9434,0.005,100,0.005276640066661229,4999.938866612713,2,1.0,4795.8193,1.0,500.0,0.005276640066661229,0.0049999994,0.005,200.00000010221265,4999.938866612713,,500
1.0,500.0,0.0636213,0.75,5.4391416e-20,1.0,4999.940701884049,4999.9424,0.0033333334,100,0.004140154742728969,4999.940701884049,2,1.0,4833.276,1.0,500.0,0.004140154742728969,0.0033333336,0.0033333334,299.999969473632,4999.940701884049,,500
1.0,500.0,0.072784126,0.75,5.434597e-20,1.0,4999.9285024138935,4999.9395,0.0025,100,0.008985519345665532,4999.9285024138935,2,1.0,4855.602,1.0,500.0,0.008985519345665532,0.0024999997,0.0025,400.0,4999.9285024138935,,500
1.0018544,499.9994039542628,0.06956985,0.75,8.4452115e-12,1.0000365,4999.943732565035,4999.941,0.0020036357,100,0.003148794894827192,4999.943732565035,1,0.9880992,4870.8413,1.0000012,500.0,0.003148794894827192,0.002,0.0019761263,499.99897404650494,4999.943732565035,2.1114615e-06,500
1.0,500.0,0.06567773,0.75,3.5044917e-18,1.0,4999.934057618274,4999.934,0.01,100,0.004357046991767776,4999.934057618274,2,1.0,4711.259,1.0,500.0,0.004357046991767776,0.009999998,0.01,100.0,4999.934057618274,,500
1.0,500.0,0.07407099,0.75,2.179301e-19,1.0,4999.931674266478,4999.933,0.005,100,0.006722379244737192,4999.931674266478,2,1.0,4795.809,1.0,500.0,0.006722379244737192,0.0049999994,0.005,200.00000010221265,4999.931674266478,,500
1.0,500.0,0.07172843,0.75,5.4391416e-20,1.0,4999.928364104459,4999.9316,0.0033333334,100,0.004488916249224776,4999.928364104459,2,1.0,4833.265,1.0,500.0,0.004488916249224776,0.0033333336,0.0033333334,299.999969473632,4999.928364104459,,500
1.0,500.0,0.0721502,0.75,5.434597e-20,1.0,4999.944112635862,4999.935,0.0025,100,0.00532243964513223,4999.944112635862,2,1.0,4855.5977,1.0,500.0,0.00532243964513223,0.0024999997,0.0025,400.0,4999.944112635862,,500
1.0001951,500.0,0.07003824,0.75,3.5589997e-14,0.99999756,4999.93696378976,4999.936,0.0020003952,100,0.0037362775559359085,4999.93696378976,1,0.9996473,4870.8364,1.0,500.0,0.0037362775559359085,0.002,0.0019992995,499.99986831510245,4999.93696378976,8.897432e-09,500
1.0,500.0,0.06268151,0.75,3.5044917e-18,1.0,4999.946781357861,4999.947,0.01,100,0.003967346836435495,4999.946781357861,2,1.0,4711.2715,1.0,500.0,0.003967346836435495,0.009999998,0.01,100.0,4999.946781357861,,500
1.0,500.0,0.09862339,0.75,2.179301e-19,1.0,4999.9290350093825,4999.938,0.005,100,0.015519314436319064,4999.9290350093825,2,1.0,4795.814,1.0,500.0,0.015519314436319064,0.0049999994,0.005,200.00000010221265,4999.9290350093825,,500
1.0,500.0,0.08871494,0.75,5.4391416e-20,1.0,4999.939383473451,4999.9385,0.0033333334,100,0.004199793694705026,4999.939383473451,2,1.0,4833.272,1.0,500.0,0.004199793694705026,0.0033333336,0.0033333334,299.999969473632,4999.939383473451,,500
1.0,500.0,0.08416333,0.75,5.434597e-20,1.0,4999.929875822315,4999.9365,0.0025,100,0.004714616839473336,4999.929875822315,2,1.0,4855.599,1.0,500.0,0.004714616839473336,0.0024999997,0.0025,400.0,4999.929875822315,,500
1.0,500.0,0.07967699,0.75,5.431875e-20,1.0,4999.936954348727,4999.9365,0.002,100,0.003440990952819088,4999.936954348727,1,1.0,4870.837,1.0,500.0,0.003440990952819088,0.0020000003,0.002,500.00000664260017,4999.936954348727,,500
1.0,500.0,420.93094,0.75,3.5044917e-18,1.0,4957.632147399743,4957.632,0.01,100,178972.61155575092,4957.632147399743,2,1.0,4668.9565,1.0,495.78,178972.61155575092,0.009999998,0.01,100.0,4957.632147399743,,500
1.0,500.0,298.3937,0.75,2.179301e-19,1.0,4999.933843610318,4978.783,0.005,100,0.007679131566424562,4999.933843610318,2,1.0,4774.659,1.0,500.0,0.007679131566424562,0.0049999994,0.005,200.00000010221265,4999.933843610318,,500
1.0,500.0,243.84128,0.75,5.4391416e-20,1.0,4999.928268476228,4985.8315,0.0033333334,100,0.004581409856648039,4999.928268476228,2,1.0,4819.165,1.0,500.0,0.004581409856648039,0.0033333336,0.0033333334,299.999969473632,4999.928268476228,,500
1.0,500.0,211.26117,0.75,5.434597e-20,1.0,4999.944639585006,4989.3594,0.0025,100,0.0036043271223495797,4999.944639585006,2,1.0,4845.022,1.0,500.0,0.0036043271223495797,0.0024999997,0.0025,400.0,4999.944639585006,,500
1.2557266,486.80069544548206,51.064816,0.75,1.1924128e-07,1.0003577,4999.947325275973,4997.6587,0.0025105549,100,0.0023474161231865115,4999.947325275973,1,0.20688052,4866.821,1.0271144,500.0,0.0023474161231865115,0.002,0.00041361307,485.55446689732446,4999.947325275973,0.029831655,500
1.0,500.0,0.065569066,0.75,3.5044917e-18,1.0,4999.932219643745,4999.932,0.01,100,0.004341665082634023,4999.932219643745,2,1.0,4711.257,1.0,500.0,0.004341665082634023,0.009999998,0.01,100.0,4999.932219643745,,500
1.0,500.0,0.0732514,0.75,2.179301e-19,1.0,4999.93379468314,4999.933,0.005,100,0.006494893949885908,4999.93379468314,2,1.0,4795.809,1.0,500.0,0.006494893949885908,0.0049999994,0.005,200.00000010221265,4999.93379468314,,500
1.0,500.0,0.06828106,0.75,5.4391416e-20,1.0,4999.942674599904,4999.9365,0.0033333334,100,0.003221573197870552,4999.942674599904,2,1.0,4833.27,1.0,500.0,0.003221573197870552,0.0033333336,0.0033333334,299.999969473632,4999.942674599904,,500
1.0,500.0,0.06818217,0.75,5.434597e-20,1.0,4999.944707874659,4999.9385,0.0025,100,0.004603945136919364,4999.944707874659,2,1.0,4855.601,1.0,500.0,0.004603945136919364,0.0024999997,0.0025,400.0,4999.944707874659,,500
1.0,500.0,0.069506295,0.75,5.431875e-20,1.0,4999.929118611615,4999.937,0.002,100,0.0055442516227334595,4999.929118611615,1,1.0,4870.8374,1.0,500.0,0.0055442516227334595,0.0020000003,0.002,500.00000664260017,4999.929118611615,,500
1.0,500.0,183.07352,0.75,3.5044917e-18,1.0,4981.5381209194975,4981.538,0.01,100,33854.45978897405,4981.5381209194975,2,1.0,4692.863,1.0,498.17,33854.45978897405,0.009999998,0.01,100.0,4981.5381209194975,,500
1.0,500.0,129.77917,0.75,2.179301e-19,1.0,4999.942041939979,4990.74,0.005,100,0.002980383100203905,4999.942041939979,2,1.0,4786.616,1.0,500.0,0.002980383100203905,0.0049999994,0.005,200.00000010221265,4999.942041939979,,500
1.0,500.0,106.05278,0.75,5.4391416e-20,1.0,4999.929250692095,4993.803,0.0033333334,100,0.004614622960830163,4999.929250692095,2,1.0,4827.1367,1.0,500.0,0.004614622960830163,0.0033333336,0.0033333334,299.999969473632,4999.929250692095,,500
1.0,500.0,91.882774,0.75,5.434597e-20,1.0,4999.9362309470125,4995.337,0.0025,100,0.0041767716101369584,4999.9362309470125,2,1.0,4850.9995,1.0,500.0,0.0041767716101369584,0.0024999997,0.0025,400.0,4999.9362309470125,,500
1.0974319,495.06131280649913,15.994465,0.75,4.5407614e-08,0.99787146,4999.933086638003,4999.221,0.0021995455,100,0.003865755256247339,4999.933086638003,1,0.19384246,4869.4795,1.0099759,500.0,0.003865755256247339,0.002,0.00038851186,494.39884508980793,4999.933086638003,0.011303629,500
1.0,500.0,0.058525573,0.75,3.5044917e-18,1.0,4999.932661759599,4999.9326,0.01,100,0.003459595824361529,4999.932661759599,2,1.0,4711.2573,1.0,500.0,0.003459595824361529,0.009999998,0.01,100.0,4999.932661759599,,500
1.0,500.0,0.06205064,0.75,2.179301e-19,1.0,4999.932854607329,4999.9326,0.005,100,0.004320106614030398,4999.932854607329,2,1.0,4795.8086,1.0,500.0,0.004320106614030398,0.0049999994,0.005,200.00000010221265,4999.932854607329,,500
1.0,500.0,0.061153755,0.75,5.4391416e-20,1.0,4999.94129996307,4999.935,0.0033333334,100,0.0035038643631613554,4999.94129996307,2,1.0,4833.2686,1.0,500.0,0.0035038643631613554,0.0033333336,0.0033333334,299.999969473632,4999.94129996307,,500
1.0,500.0,0.061267406,0.75,5.434597e-20,1.0,4999.935357960607,4999.9355,0.0025,100,0.0038348396881750166,4999.935357960607,2,1.0,4855.598,1.0,500.0,0.0038348396881750166,0.0024999997,0.0025,400.0,4999.935357960607,,500
1.0,500.0,0.0599197,0.75,5.431875e-20,1.0,4999.9473053345755,4999.9385,0.002,100,0.0028507073076326564,4999.9473053345755,1,1.0,4870.839,1.0,500.0,0.0028507073076326564,0.0020000003,0.002,500.00000664260017,4999.9473053345755,,500
1.0,500.0,0.06452635,0.75,3.5044917e-18,1.0,4999.939047406658,4999.939,0.01,100,0.004206224115988273,4999.939047406658,2,1.0,4711.2637,1.0,500.0,0.004206224115988273,0.009999998,0.01,100.0,4999.939047406658,,500
1.0,500.0,0.06718502,0.75,2.179301e-19,1.0,4999.943563742534,4999.9414,0.005,100,0.00490229209250486,4999.943563742534,2,1.0,4795.8174,1.0,500.0,0.00490229209250486,0.0049999994,0.005,200.00000010221265,4999.943563742534,,500
1.0,500.0,0.06384159,0.75,5.4391416e-20,1.0,4999.942636114205,4999.9414,0.0033333334,100,0.0032290127497084024,4999.942636114205,2,1.0,4833.275,1.0,500.0,0.0032290127497084024,0.0033333336,0.0033333334,299.999969473632,4999.942636114205,,500
