MaxVanillaIw,VanillaAvgRet,AvgDiscRet,ESSClassic,VarNormIw,MinNormIw,J,MaxNormIw,Bound,VarVanillaIw,VarJ,BatchSize,AvgNormIw,VarDiscRet,AvgEpLen,VarRet,AvgRet,ESSRenyi,eRenyi2,MinVanillaIw,AvgVanillaIw
1.0,709.3708939663936,709.3708939663936,100.0,3.5044917e-18,0.01,709.37085,0.01,679.5401,,352.9149,100,0.009999998,125806.98261229912,71.96,125806.98261229912,709.3708939663936,100.0,1.0,1.0,1.0
1.0,689.2801634634274,689.2801634634274,100.0,3.5044917e-18,0.01,689.2801,0.01,663.8709,,300.60568,100,0.009999998,91276.54269700148,69.95,91276.54269700148,689.2801634634274,100.0,1.0,1.0,1.0
1.0,696.8791696121646,696.8791696121646,100.0,3.5044917e-18,0.01,696.87915,0.01,671.8631,,295.95468,100,0.009999998,88473.90240072497,70.71,88473.90240072497,696.8791696121646,100.0,1.0,1.0,1.0
1.0,638.4734140692783,638.4734140692783,100.0,3.5044917e-18,0.01,638.4734,0.01,613.56866,,294.6371,100,0.009999998,87687.88291968488,64.87,87687.88291968488,638.4734140692783,100.0,1.0,1.0,1.0
1.0,634.1738860095571,634.1738860095571,100.0,3.5044917e-18,0.01,634.1738,0.01,609.7943,,288.42383,100,0.009999998,84028.59289527452,64.44,84028.59289527452,634.1738860095571,100.0,1.0,1.0,1.0
1.0,694.3857691358107,694.3857691358107,100.0,3.5044917e-18,0.01,694.38574,0.01,664.9987,,347.6658,100,0.009999998,122092.42521066585,70.46,122092.42521066585,694.3857691358107,100.0,1.0,1.0,1.0
1.0,672.7669813732416,672.7669813732416,100.0,3.5044917e-18,0.01,672.76697,0.01,645.8335,,318.6387,100,0.009999998,102556.18600074461,68.3,102556.18600074461,672.7669813732416,100.0,1.0,1.0,1.0
1.0,702.4801749689168,702.4801749689168,100.0,3.5044917e-18,0.01,702.48016,0.01,677.18884,,299.211,100,0.009999998,90431.54885389426,71.27,90431.54885389426,702.4801749689168,100.0,1.0,1.0,1.0
1.0,695.8763893493044,695.8763893493044,100.0,3.5044917e-18,0.01,695.8764,0.01,669.56146,,311.32074,100,0.009999998,97899.60467865567,70.61,97899.60467865567,695.8763893493044,100.0,1.0,1.0,1.0
1.0,689.3646686344971,689.3646686344971,100.0,3.5044917e-18,0.01,689.3647,0.01,660.6084,,340.2035,100,0.009999998,116907.49958803761,69.96,116907.49958803761,689.3646686344971,100.0,1.0,1.0,1.0
1.0,712.9825656012057,712.9825656012057,100.0,3.5044917e-18,0.01,712.9826,0.01,683.6045,,347.55978,100,0.009999998,122017.99656624287,72.32,122017.99656624287,712.9825656012057,100.0,1.0,1.0,1.0
1.0,708.4788767850789,708.4788767850789,100.0,3.5044917e-18,0.01,708.4789,0.01,681.7885,,315.7623,100,0.009999998,100712.96281099216,71.87,100712.96281099216,708.4788767850789,100.0,1.0,1.0,1.0
1.0,663.2737720419947,663.2737720419947,100.0,3.5044917e-18,0.01,663.2738,0.01,639.66766,,279.2744,100,0.009999998,78782.01904792212,67.35,78782.01904792212,663.2737720419947,100.0,1.0,1.0,1.0
1.0,707.4633858145011,707.4633858145011,100.0,3.5044917e-18,0.01,707.4633,0.01,677.7254,,351.81662,100,0.009999998,125025.18732551349,71.77,125025.18732551349,707.4633858145011,100.0,1.0,1.0,1.0
1.0,722.6810162344867,722.6810162344867,100.0,3.5044917e-18,0.01,722.68097,0.01,694.5425,,332.8949,100,0.009999998,111938.37461879123,73.29,111938.37461879123,722.6810162344867,100.0,1.0,1.0,1.0
1.0,628.0800161873917,628.0800161873917,100.0,3.5044917e-18,0.01,628.08,0.01,602.1387,,306.90085,100,0.009999998,95139.50883933804,63.83,95139.50883933804,628.0800161873917,100.0,1.0,1.0,1.0
1.0,720.6792594262093,720.6792594262093,100.0,3.5044917e-18,0.01,720.67926,0.01,694.80286,,306.13263,100,0.009999998,94663.82445124332,73.09,94663.82445124332,720.6792594262093,100.0,1.0,1.0,1.0
1.0,722.2774645374602,722.2774645374602,100.0,3.5044917e-18,0.01,722.2774,0.01,693.77435,,337.2074,100,0.009999998,114857.41248731797,73.25,114857.41248731797,722.2774645374602,100.0,1.0,1.0,1.0
1.0,642.5762050196752,642.5762050196752,100.0,3.5044917e-18,0.01,642.5762,0.01,618.2618,,287.65326,100,0.009999998,83580.19462045628,65.28,83580.19462045628,642.5762050196752,100.0,1.0,1.0,1.0
1.0,705.3762537299831,705.3762537299831,100.0,3.5044917e-18,0.01,705.3762,0.01,675.35364,,355.18472,100,0.009999998,127430.49560778531,71.56,127430.49560778531,705.3762537299831,100.0,1.0,1.0,1.0
1.0,685.5810632890375,685.5810632890375,100.0,3.5044917e-18,0.01,685.58105,0.01,659.6969,,306.22464,100,0.009999998,94720.74600498995,69.58,94720.74600498995,685.5810632890375,100.0,1.0,1.0,1.0
1.0,786.1735457861282,786.1735457861282,100.0,3.5044917e-18,0.01,786.1735,0.01,753.51874,,386.32474,100,0.009999998,150754.37167152952,79.64,150754.37167152952,786.1735457861282,100.0,1.0,1.0,1.0
1.0,688.3721527115123,688.3721527115123,100.0,3.5044917e-18,0.01,688.3721,0.01,660.1022,,334.4494,100,0.009999998,112986.2751245407,69.86,112986.2751245407,688.3721527115123,100.0,1.0,1.0,1.0
1.0,682.0888055248635,682.0888055248635,100.0,3.5044917e-18,0.01,682.0888,0.01,655.2374,,317.66763,100,0.009999998,101932.05244526522,69.23,101932.05244526522,682.0888055248635,100.0,1.0,1.0,1.0
1.0,681.9808587101477,681.9808587101477,100.0,3.5044917e-18,0.01,681.9809,0.01,655.47064,,313.63193,100,0.009999998,99358.58141135125,69.22,99358.58141135125,681.9808587101477,100.0,1.0,1.0,1.0
1.0,702.2769651149264,702.2769651149264,100.0,3.5044917e-18,0.01,702.2769,0.01,673.43756,,341.1862,100,0.009999998,117583.86197165528,71.25,117583.86197165528,702.2769651149264,100.0,1.0,1.0,1.0
1.0,659.4645957338951,659.4645957338951,100.0,3.5044917e-18,0.01,659.46454,0.01,634.3568,,297.03906,100,0.009999998,89123.43985149855,66.97,89123.43985149855,659.4645957338951,100.0,1.0,1.0,1.0
1.0,711.7674797576125,711.7674797576125,100.0,3.5044917e-18,0.01,711.7674,0.01,684.63043,,321.04572,100,0.009999998,104111.4856608708,72.2,104111.4856608708,711.7674797576125,100.0,1.0,1.0,1.0
1.0,670.8707772569531,670.8707772569531,100.0,3.5044917e-18,0.01,670.8707,0.01,647.50604,,276.41782,100,0.009999998,77178.60033613807,68.11,77178.60033613807,670.8707772569531,100.0,1.0,1.0,1.0
1.0,664.5705867243705,664.5705867243705,100.0,3.5044917e-18,0.01,664.5706,0.01,643.82367,,245.4483,100,0.009999998,60853.40401726114,67.48,60853.40401726114,664.5705867243705,100.0,1.0,1.0,1.0
1.0,625.7757348844808,625.7757348844808,100.0,3.5044917e-18,0.01,625.77576,0.01,600.95496,,293.6445,100,0.009999998,87098.07036780333,63.6,87098.07036780333,625.7757348844808,100.0,1.0,1.0,1.0
1.0,682.6744709731333,682.6744709731333,100.0,3.5044917e-18,0.01,682.67444,0.01,657.73047,,295.10153,100,0.009999998,87964.56709622515,69.29,87964.56709622515,682.6744709731333,100.0,1.0,1.0,1.0
1.0,709.979343065132,709.979343065132,100.0,3.5044917e-18,0.01,709.9794,0.01,683.9745,,307.6525,100,0.009999998,95606.12134768581,72.02,95606.12134768581,709.979343065132,100.0,1.0,1.0,1.0
1.0,726.2794147331884,726.2794147331884,100.0,3.5044917e-18,0.01,726.2793,0.01,698.8099,,324.9791,100,0.009999998,106678.20491800219,73.65,106678.20491800219,726.2794147331884,100.0,1.0,1.0,1.0
1.0,675.5789423818417,675.5789423818417,100.0,3.5044917e-18,0.01,675.5789,0.01,650.1756,,300.5357,100,0.009999998,91234.04910897577,68.58,91234.04910897577,675.5789423818417,100.0,1.0,1.0,1.0
1.0,672.0620163071543,672.0620163071543,100.0,3.5044917e-18,0.01,672.0621,0.01,645.85736,,310.01697,100,0.009999998,97081.33173524658,68.23,97081.33173524658,672.0620163071543,100.0,1.0,1.0,1.0
1.0,712.9827365185492,712.9827365185492,100.0,3.5044917e-18,0.01,712.9827,0.01,683.0446,,354.18533,100,0.009999998,126714.39085464795,72.32,126714.39085464795,712.9827365185492,100.0,1.0,1.0,1.0
1.0,716.3752400154324,716.3752400154324,100.0,3.5044917e-18,0.01,716.37524,0.01,688.0461,,335.1502,100,0.009999998,113460.26601622686,72.66,113460.26601622686,716.3752400154324,100.0,1.0,1.0,1.0
1.0,669.9749047334516,669.9749047334516,100.0,3.5044917e-18,0.01,669.97485,0.01,641.7546,,333.8624,100,0.009999998,112590.00697589674,68.02,112590.00697589674,669.9749047334516,100.0,1.0,1.0,1.0
1.0,727.6704910012892,727.6704910012892,100.0,3.5044917e-18,0.01,727.6704,0.01,700.02924,,327.01117,100,0.009999998,108016.47428561847,73.79,108016.47428561847,727.6704910012892,100.0,1.0,1.0,1.0
1.0,727.576168616966,727.576168616966,100.0,3.5044917e-18,0.01,727.5762,0.01,699.5702,,331.3271,100,0.009999998,110886.51283802357,73.78,110886.51283802357,727.576168616966,100.0,1.0,1.0,1.0
1.0,683.4682784127749,683.4682784127749,100.0,3.5044917e-18,0.01,683.4683,0.01,656.47394,,319.35928,100,0.009999998,103020.55969028363,69.37,103020.55969028363,683.4682784127749,100.0,1.0,1.0,1.0
1.0,690.378176292497,690.378176292497,100.0,3.5044917e-18,0.01,690.3782,0.01,661.56384,,340.89,100,0.009999998,117379.79850147942,70.06,117379.79850147942,690.378176292497,100.0,1.0,1.0,1.0
1.0,756.8877963933109,756.8877963933109,100.0,3.5044917e-18,0.01,756.88776,0.01,733.3329,,278.66766,100,0.009999998,78440.07030340303,76.71,78440.07030340303,756.8877963933109,100.0,1.0,1.0,1.0
1.0,706.882862582452,706.882862582452,100.0,3.5044917e-18,0.01,706.8829,0.01,676.3345,,361.40506,100,0.009999998,131932.95890781275,71.71,131932.95890781275,706.882862582452,100.0,1.0,1.0,1.0
1.0,714.3743135637432,714.3743135637432,100.0,3.5044917e-18,0.01,714.3743,0.01,687.87244,,313.5327,100,0.009999998,99295.7173474292,72.46,99295.7173474292,714.3743135637432,100.0,1.0,1.0,1.0
1.0,733.7757830077238,733.7757830077238,100.0,3.5044917e-18,0.01,733.77576,0.01,707.4545,,311.39554,100,0.009999998,97946.64134485506,74.4,97946.64134485506,733.7757830077238,100.0,1.0,1.0,1.0
1.0,629.8779547278359,629.8779547278359,100.0,3.5044917e-18,0.01,629.8779,0.01,606.612,,275.2492,100,0.009999998,76527.39843808736,64.01,76527.39843808736,629.8779547278359,100.0,1.0,1.0,1.0
1.0,714.6792523214442,714.6792523214442,100.0,3.5044917e-18,0.01,714.67926,0.01,688.515,,309.5381,100,0.009999998,96781.6429780617,72.49,96781.6429780617,714.6792523214442,100.0,1.0,1.0,1.0
1.0,650.9814856955785,650.9814856955785,100.0,3.5044917e-18,0.01,650.98145,0.01,627.70245,,275.40433,100,0.009999998,76613.67655197266,66.12,76613.67655197266,650.9814856955785,100.0,1.0,1.0,1.0
1.0,657.5790167079361,657.5790167079361,100.0,3.5044917e-18,0.01,657.579,0.01,633.3663,,286.4504,100,0.009999998,82882.6690884176,66.78,82882.6690884176,657.5790167079361,100.0,1.0,1.0,1.0
1.0,646.3776606130923,646.3776606130923,100.0,3.5044917e-18,0.01,646.3777,0.01,621.7773,,291.0367,100,0.009999998,85557.95330460991,65.66,85557.95330460991,646.3776606130923,100.0,1.0,1.0,1.0
1.0,622.1743881430516,622.1743881430516,100.0,3.5044917e-18,0.01,622.1744,0.01,596.43024,,304.56818,100,0.009999998,93698.77234044908,63.24,93698.77234044908,622.1743881430516,100.0,1.0,1.0,1.0
1.0,673.2715369907296,673.2715369907296,100.0,3.5044917e-18,0.01,673.27155,0.01,650.53534,,268.98285,100,0.009999998,73082.58988766227,68.35,73082.58988766227,673.2715369907296,100.0,1.0,1.0,1.0
1.0,686.1692440470578,686.1692440470578,100.0,3.5044917e-18,0.01,686.1692,0.01,657.2683,,341.91412,100,0.009999998,118086.1148372563,69.64,118086.1148372563,686.1692440470578,100.0,1.0,1.0,1.0
1.0,657.9808167601323,657.9808167601323,100.0,3.5044917e-18,0.01,657.9808,0.01,633.0917,,294.45267,100,0.009999998,87578.16152942297,66.82,87578.16152942297,657.9808167601323,100.0,1.0,1.0,1.0
1.0,705.1785876030101,705.1785876030101,100.0,3.5044917e-18,0.01,705.1786,0.01,674.52295,,362.67383,100,0.009999998,132860.9193912103,71.54,132860.9193912103,705.1785876030101,100.0,1.0,1.0,1.0
1.0,712.6790826338901,712.6790826338901,100.0,3.5044917e-18,0.01,712.6791,0.01,687.4919,,297.97906,100,0.009999998,89688.41254963278,72.29,89688.41254963278,712.6790826338901,100.0,1.0,1.0,1.0
1.0,689.6700614654878,689.6700614654878,100.0,3.5044917e-18,0.01,689.67004,0.01,665.7084,,283.48062,100,0.009999998,81172.99170002145,69.99,81172.99170002145,689.6700614654878,100.0,1.0,1.0,1.0
1.0,721.3806827840953,721.3806827840953,100.0,3.5044917e-18,0.01,721.3806,0.01,693.5871,,328.8136,100,0.009999998,109210.49807046448,73.16,109210.49807046448,721.3806827840953,100.0,1.0,1.0,1.0
1.0,699.4775898127306,699.4775898127306,100.0,3.5044917e-18,0.01,699.47754,0.01,670.27466,,345.48672,100,0.009999998,120566.75651937451,70.97,120566.75651937451,699.4775898127306,100.0,1.0,1.0,1.0
1.0,699.770472004929,699.770472004929,100.0,3.5044917e-18,0.01,699.77045,0.01,668.5754,,369.05548,100,0.009999998,137577.74918700237,71.0,137577.74918700237,699.770472004929,100.0,1.0,1.0,1.0
1.0,669.2790653395743,669.2790653395743,100.0,3.5044917e-18,0.01,669.27905,0.01,645.7781,,278.03,100,0.009999998,78081.49373624014,67.95,78081.49373624014,669.2790653395743,100.0,1.0,1.0,1.0
1.0,647.9846870270765,647.9846870270765,100.0,3.5044917e-18,0.01,647.9847,0.01,623.9768,,284.02682,100,0.009999998,81486.1055635595,65.82,81486.1055635595,647.9846870270765,100.0,1.0,1.0,1.0
1.0,702.9763150994642,702.9763150994642,100.0,3.5044917e-18,0.01,702.97626,0.01,674.7344,,334.11768,100,0.009999998,112762.24177895105,71.32,112762.24177895105,702.9763150994642,100.0,1.0,1.0,1.0
1.0,637.2789135518507,637.2789135518507,100.0,3.5044917e-18,0.01,637.27893,0.01,610.08044,,321.7736,100,0.009999998,104584.07259134698,64.75,104584.07259134698,637.2789135518507,100.0,1.0,1.0,1.0
1.0,663.3755723326391,663.3755723326391,100.0,3.5044917e-18,0.01,663.37555,0.01,638.88904,,289.68933,100,0.009999998,84767.57768755365,67.36,84767.57768755365,663.3755723326391,100.0,1.0,1.0,1.0
1.0,669.0745776539529,669.0745776539529,100.0,3.5044917e-18,0.01,669.0745,0.01,641.9785,,320.56122,100,0.009999998,103797.48207825096,67.93,103797.48207825096,669.0745776539529,100.0,1.0,1.0,1.0
1.0,655.2801813172766,655.2801813172766,100.0,3.5044917e-18,0.01,655.28015,0.01,628.5592,,316.12463,100,0.009999998,100944.22709398986,66.55,100944.22709398986,655.2801813172766,100.0,1.0,1.0,1.0
1.0,696.7901586012443,696.7901586012443,100.0,3.5044917e-18,0.01,696.79016,0.01,670.0082,,316.84674,100,0.009999998,101405.92171741785,70.7,101405.92171741785,696.7901586012443,100.0,1.0,1.0,1.0
1.0,717.9690372272441,717.9690372272441,100.0,3.5044917e-18,0.01,717.969,0.01,690.12744,,329.38174,100,0.009999998,109588.21598203485,72.82,109588.21598203485,717.9690372272441,100.0,1.0,1.0,1.0
1.0,674.860928283922,674.860928283922,100.0,3.5044917e-18,0.01,674.8609,0.01,649.2202,,303.34402,100,0.009999998,92947.06867423764,68.51,92947.06867423764,674.860928283922,100.0,1.0,1.0,1.0
1.0,686.8785826194779,686.8785826194779,100.0,3.5044917e-18,0.01,686.87866,0.01,660.95667,,306.6722,100,0.009999998,94997.81709099338,69.71,94997.81709099338,686.8785826194779,100.0,1.0,1.0,1.0
1.0,684.9758078870708,684.9758078870708,100.0,3.5044917e-18,0.01,684.9758,0.01,657.29364,,327.49634,100,0.009999998,108337.23657680857,69.52,108337.23657680857,684.9758078870708,100.0,1.0,1.0,1.0
1.0,713.485387698006,713.485387698006,100.0,3.5044917e-18,0.01,713.4854,0.01,685.8814,,326.57135,100,0.009999998,107726.11863849616,72.37,107726.11863849616,713.485387698006,100.0,1.0,1.0,1.0
1.0,696.8769589158624,696.8769589158624,100.0,3.5044917e-18,0.01,696.87695,0.01,663.62634,,393.37384,100,0.009999998,156306.03296166798,70.71,156306.03296166798,696.8769589158624,100.0,1.0,1.0,1.0
1.0,688.6806257357712,688.6806257357712,100.0,3.5044917e-18,0.01,688.6806,0.01,661.47516,,321.85645,100,0.009999998,104637.95319061399,69.89,104637.95319061399,688.6806257357712,100.0,1.0,1.0,1.0
1.0,688.2663659720706,688.2663659720706,100.0,3.5044917e-18,0.01,688.26636,0.01,661.4897,,316.7837,100,0.009999998,101365.56963491731,69.85,101365.56963491731,688.2663659720706,100.0,1.0,1.0,1.0
1.0,711.3683878104456,711.3683878104456,100.0,3.5044917e-18,0.01,711.36835,0.01,685.5498,,305.44846,100,0.009999998,94241.17515067385,72.16,94241.17515067385,711.3683878104456,100.0,1.0,1.0,1.0
1.0,727.6775271384781,727.6775271384781,100.0,3.5044917e-18,0.01,727.6775,0.01,703.2742,,288.70532,100,0.009999998,84192.69958439346,73.79,84192.69958439346,727.6775271384781,100.0,1.0,1.0,1.0
1.0,725.9717631319888,725.9717631319888,100.0,3.5044917e-18,0.01,725.9718,0.01,697.30005,,339.2035,100,0.009999998,116221.2146502226,73.62,116221.2146502226,725.9717631319888,100.0,1.0,1.0,1.0
1.0,686.7734847425484,686.7734847425484,100.0,3.5044917e-18,0.01,686.77344,0.01,662.39825,,288.3724,100,0.009999998,83998.62429939277,69.7,83998.62429939277,686.7734847425484,100.0,1.0,1.0,1.0
1.0,644.387329640315,644.387329640315,100.0,3.5044917e-18,0.01,644.3873,0.01,618.17694,,310.08444,100,0.009999998,97123.6004243101,65.46,97123.6004243101,644.387329640315,100.0,1.0,1.0,1.0
1.0,653.7769424802723,653.7769424802723,100.0,3.5044917e-18,0.01,653.7769,0.01,627.44653,,311.50336,100,0.009999998,98014.4894532592,66.4,98014.4894532592,653.7769424802723,100.0,1.0,1.0,1.0
1.0,711.480504798051,711.480504798051,100.0,3.5044917e-18,0.01,711.48047,0.01,683.5844,,330.02686,100,0.009999998,110017.91398542425,72.17,110017.91398542425,711.480504798051,100.0,1.0,1.0,1.0
1.0,655.675749438027,655.675749438027,100.0,3.5044917e-18,0.01,655.6757,0.01,627.0795,,338.3098,100,0.009999998,115609.64315814422,66.59,115609.64315814422,655.675749438027,100.0,1.0,1.0,1.0
1.0,662.3769279591576,662.3769279591576,100.0,3.5044917e-18,0.01,662.3769,0.01,635.6105,,316.6623,100,0.009999998,101287.88444946718,67.26,101287.88444946718,662.3769279591576,100.0,1.0,1.0,1.0
1.0,733.5747565258405,733.5747565258405,100.0,3.5044917e-18,0.01,733.5747,0.01,704.98926,,338.18216,100,0.009999998,115522.3931452538,74.38,115522.3931452538,733.5747565258405,100.0,1.0,1.0,1.0
1.0,637.4741225506089,637.4741225506089,100.0,3.5044917e-18,0.01,637.4741,0.01,614.6064,,270.53848,100,0.009999998,73930.38440991734,64.77,73930.38440991734,637.4741225506089,100.0,1.0,1.0,1.0
1.0,711.8751835400051,711.8751835400051,100.0,3.5044917e-18,0.01,711.8752,0.01,683.0744,,340.7302,100,0.009999998,117269.77617202919,72.21,117269.77617202919,711.8751835400051,100.0,1.0,1.0,1.0
1.0,625.9771364004616,625.9771364004616,100.0,3.5044917e-18,0.01,625.9771,0.01,601.2236,,292.849,100,0.009999998,86626.79638378149,63.62,86626.79638378149,625.9771364004616,100.0,1.0,1.0,1.0
1.0,658.4646211976858,658.4646211976858,100.0,3.5044917e-18,0.01,658.4646,0.01,634.60156,,282.31348,100,0.009999998,80505.96374337007,66.87,80505.96374337007,658.4646211976858,100.0,1.0,1.0,1.0
1.0,702.081745636833,702.081745636833,100.0,3.5044917e-18,0.01,702.0817,0.01,673.85333,,333.95825,100,0.009999998,112654.66239776918,71.23,112654.66239776918,702.081745636833,100.0,1.0,1.0,1.0
1.0,742.4829625698761,742.4829625698761,100.0,3.5044917e-18,0.01,742.483,0.01,704.8849,,444.80743,100,0.009999998,199852.19996058178,75.27,199852.19996058178,742.4829625698761,100.0,1.0,1.0,1.0
1.0,626.7705890360426,626.7705890360426,100.0,3.5044917e-18,0.01,626.77057,0.01,601.09125,,303.80145,100,0.009999998,93227.59948081883,63.7,93227.59948081883,626.7705890360426,100.0,1.0,1.0,1.0
1.0,735.5784980828008,735.5784980828008,100.0,3.5044917e-18,0.01,735.5785,0.01,700.7225,,412.36703,100,0.009999998,171764.20382914512,74.58,171764.20382914512,735.5784980828008,100.0,1.0,1.0,1.0
1.0,741.5841126804116,741.5841126804116,100.0,3.5044917e-18,0.01,741.58405,0.01,708.8005,,387.84836,100,0.009999998,151945.812159523,75.18,151945.812159523,741.5841126804116,100.0,1.0,1.0,1.0
1.0,718.3839188001962,718.3839188001962,100.0,3.5044917e-18,0.01,718.3839,0.01,690.2138,,333.2684,100,0.009999998,112189.7191447834,72.86,112189.7191447834,718.3839188001962,100.0,1.0,1.0,1.0
1.0,669.1767906456083,669.1767906456083,100.0,3.5044917e-18,0.01,669.17676,0.01,644.89856,,287.22482,100,0.009999998,83331.41611894833,67.94,83331.41611894833,669.1767906456083,100.0,1.0,1.0,1.0
1.0,714.3751302732807,714.3751302732807,100.0,3.5044917e-18,0.01,714.3751,0.01,687.7921,,314.49252,100,0.009999998,99904.60012066158,72.46,99904.60012066158,714.3751302732807,100.0,1.0,1.0,1.0
1.0,643.4764127661712,643.4764127661712,100.0,3.5044917e-18,0.01,643.47644,0.01,617.82166,,303.51123,100,0.009999998,93049.55583722153,65.37,93049.55583722153,643.4764127661712,100.0,1.0,1.0,1.0
1.0,625.9858635792347,625.9858635792347,100.0,3.5044917e-18,0.01,625.9859,0.01,602.2294,,281.05322,100,0.009999998,79788.8010010359,63.62,79788.8010010359,625.9858635792347,100.0,1.0,1.0,1.0
1.0,687.0785056744664,687.0785056744664,100.0,3.5044917e-18,0.01,687.0785,0.01,659.0638,,331.43042,100,0.009999998,110955.68541107331,69.73,110955.68541107331,687.0785056744664,100.0,1.0,1.0,1.0
1.0,742.9746545145567,742.9746545145567,100.0,3.5044917e-18,0.01,742.9747,0.01,711.48553,,372.53464,100,0.009999998,140183.9083163892,75.32,140183.9083163892,742.9746545145567,100.0,1.0,1.0,1.0
1.0,630.2775860501383,630.2775860501383,100.0,3.5044917e-18,0.01,630.2776,0.01,603.11017,,321.40628,100,0.009999998,104345.44740642473,64.05,104345.44740642473,630.2775860501383,100.0,1.0,1.0,1.0
1.0,740.171994150622,740.171994150622,100.0,3.5044917e-18,0.01,740.172,0.01,708.91833,,369.74924,100,0.009999998,138095.46348717524,75.04,138095.46348717524,740.171994150622,100.0,1.0,1.0,1.0
1.0,703.7795684868673,703.7795684868673,100.0,3.5044917e-18,0.01,703.77954,0.01,679.03687,,292.72,100,0.009999998,86550.52042770013,71.4,86550.52042770013,703.7795684868673,100.0,1.0,1.0,1.0
1.0,672.5827807005479,672.5827807005479,100.0,3.5044917e-18,0.01,672.58276,0.01,649.8539,,268.89566,100,0.009999998,73035.23615560267,68.28,73035.23615560267,672.5827807005479,100.0,1.0,1.0,1.0
1.0,724.6888561830725,724.6888561830725,100.0,3.5044917e-18,0.01,724.6889,0.01,698.2977,,312.22318,100,0.009999998,98467.98061446832,73.49,98467.98061446832,724.6888561830725,100.0,1.0,1.0,1.0
1.0,678.6720274711978,678.6720274711978,100.0,3.5044917e-18,0.01,678.672,0.01,653.45416,,298.34143,100,0.009999998,89906.69245817514,68.89,89906.69245817514,678.6720274711978,100.0,1.0,1.0,1.0
1.0,668.7882724524858,668.7882724524858,100.0,3.5044917e-18,0.01,668.7883,0.01,640.6941,,332.37122,100,0.009999998,111586.50771398317,67.9,111586.50771398317,668.7882724524858,100.0,1.0,1.0,1.0
1.0,672.7817764922213,672.7817764922213,100.0,3.5044917e-18,0.01,672.78174,0.01,648.9303,,282.17624,100,0.009999998,80427.7038981363,68.3,80427.7038981363,672.7817764922213,100.0,1.0,1.0,1.0
1.0,688.3747807589065,688.3747807589065,100.0,3.5044917e-18,0.01,688.37476,0.01,660.1571,,333.8311,100,0.009999998,112568.89413062682,69.86,112568.89413062682,688.3747807589065,100.0,1.0,1.0,1.0
1.0,674.9821566247779,674.9821566247779,100.0,3.5044917e-18,0.01,674.9821,0.01,650.2798,,292.24286,100,0.009999998,86268.56446771459,68.52,86268.56446771459,674.9821566247779,100.0,1.0,1.0,1.0
1.0,634.8824893182541,634.8824893182541,100.0,3.5044917e-18,0.01,634.88245,0.01,612.1065,,269.4528,100,0.009999998,73338.19778347036,64.51,73338.19778347036,634.8824893182541,100.0,1.0,1.0,1.0
1.0,725.1697234883874,725.1697234883874,100.0,3.5044917e-18,0.01,725.16974,0.01,696.4098,,340.2472,100,0.009999998,116937.52971296474,73.54,116937.52971296474,725.1697234883874,100.0,1.0,1.0,1.0
1.0,682.8658918690114,682.8658918690114,100.0,3.5044917e-18,0.01,682.86584,0.01,657.8484,,295.97086,100,0.009999998,88483.58598356134,69.31,88483.58598356134,682.8658918690114,100.0,1.0,1.0,1.0
1.0,711.5703222836074,711.5703222836074,100.0,3.5044917e-18,0.01,711.5703,0.01,686.87244,,292.18997,100,0.009999998,86237.35154452328,72.18,86237.35154452328,711.5703222836074,100.0,1.0,1.0,1.0
1.0,671.1737049582913,671.1737049582913,100.0,3.5044917e-18,0.01,671.17365,0.01,642.50476,,339.16943,100,0.009999998,116197.89405232276,68.14,116197.89405232276,671.1737049582913,100.0,1.0,1.0,1.0
1.0,683.3802964535018,683.3802964535018,100.0,3.5044917e-18,0.01,683.38025,0.01,657.9338,,301.04657,100,0.009999998,91544.48607534639,69.36,91544.48607534639,683.3802964535018,100.0,1.0,1.0,1.0
1.0,693.8684211110767,693.8684211110767,100.0,3.5044917e-18,0.01,693.8684,0.01,667.9078,,307.12946,100,0.009999998,95281.32901234266,70.41,95281.32901234266,693.8684211110767,100.0,1.0,1.0,1.0
1.0,732.274358245868,732.274358245868,100.0,3.5044917e-18,0.01,732.2743,0.01,703.39874,,341.61435,100,0.009999998,117879.16648309879,74.25,117879.16648309879,732.274358245868,100.0,1.0,1.0,1.0
1.0,644.8746837531072,644.8746837531072,100.0,3.5044917e-18,0.01,644.87463,0.01,620.7745,,285.11856,100,0.009999998,82113.74436938146,65.51,82113.74436938146,644.8746837531072,100.0,1.0,1.0,1.0
1.0,692.7814581512162,692.7814581512162,100.0,3.5044917e-18,0.01,692.78143,0.01,668.88684,,282.68713,100,0.009999998,80719.20145616015,70.3,80719.20145616015,692.7814581512162,100.0,1.0,1.0,1.0
1.0,712.9726409855651,712.9726409855651,100.0,3.5044917e-18,0.01,712.97266,0.01,688.4835,,289.7206,100,0.009999998,84785.89341690864,72.32,84785.89341690864,712.9726409855651,100.0,1.0,1.0,1.0
1.0,759.1771942581154,759.1771942581154,100.0,3.5044917e-18,0.01,759.1772,0.01,725.8042,,394.82196,100,0.009999998,157458.95623056823,76.94,157458.95623056823,759.1771942581154,100.0,1.0,1.0,1.0
1.0,649.9795505645498,649.9795505645498,100.0,3.5044917e-18,0.01,649.9796,0.01,623.2903,,315.7502,100,0.009999998,100705.24918421662,66.02,100705.24918421662,649.9795505645498,100.0,1.0,1.0,1.0
