MaxVanillaIw,J,MinVanillaIw,IterType,VarDiscRet,AvgNormIw,VarVanillaIw,MaxNormIw,VarRet,BatchSize,AvgRet,MinNormIw,AvgVanillaIw,eRenyi2,Delta,VanillaAvgRet,AvgEpLen,AvgDiscRet,VarJ,Bound,EpsThisIter,ESSRenyi,ESSClassic,VarNormIw
1.0,4668.08,1.0,2,93.1339145267,0.0025,,0.0025,93.1339145267,500,4668.22172356,0.0025,1.0,1.0,0.4,4668.22172356,500.0,4668.22172356,9.58425,4381.49,100,500.0,400.0,5.4346e-20
1.04906,4668.06,0.903001,1,151.675582986,0.002,0.000393915,0.00210149,151.675582986,500,4667.45909302,0.00180891,0.998394,1.00037,0.4,4667.45909302,500.0,4667.45909302,9.93764,4411.68,100,499.815472541,499.802897658,1.58073e-09
1.0,4667.33,1.0,2,111.009133893,0.01,,0.01,111.009133893,500,4667.32597689,0.01,1.0,1.0,0.4,4667.32597689,500.0,4667.32597689,10.4833,4094.15,100,500.0,100.0,3.50449e-18
1.0,4668.34,1.0,2,82.222817786,0.005,,0.005,82.222817786,500,4669.35295724,0.005,1.0,1.0,0.4,4669.35295724,500.0,4669.35295724,9.83245,4263.04,100,500.0,200.000000102,2.1793e-19
1.0,4668.56,1.0,2,66.4580574527,0.00333333,,0.00333333,66.4580574527,500,4669.01583591,0.00333333,1.0,1.0,0.4,4669.01583591,500.0,4669.01583591,9.29969,4337.64,100,500.0,299.999969474,5.43914e-20
1.0,4668.4,1.0,2,148.512409687,0.0025,,0.0025,148.512409687,500,4667.90469073,0.0025,1.0,1.0,0.4,4667.90469073,500.0,4667.90469073,10.0847,4381.81,100,500.0,400.0,5.4346e-20
1.04606,4668.28,0.888476,1,137.629178564,0.002,0.000596797,0.00209579,137.629178564,500,4667.11888801,0.00178008,0.998244,1.0005,0.4,4667.11888801,500.0,4667.11888801,10.1144,4411.88,100,499.752108035,499.701252572,2.39559e-09
1.0,4668.56,1.0,2,101.143095779,0.01,,0.01,101.143095779,500,4668.55726713,0.01,1.0,1.0,0.4,4668.55726713,500.0,4668.55726713,10.0066,4095.38,100,500.0,100.0,3.50449e-18
1.0,4669.14,1.0,2,100.374987989,0.005,,0.005,100.374987989,500,4669.71744819,0.005,1.0,1.0,0.4,4669.71744819,500.0,4669.71744819,10.0044,4263.84,100,500.0,200.000000102,2.1793e-19
1.0,4669.07,1.0,2,56.3437081185,0.00333333,,0.00333333,56.3437081185,500,4668.94731775,0.00333333,1.0,1.0,0.4,4668.94731775,500.0,4668.94731775,9.23726,4338.15,100,500.0,299.999969474,5.43914e-20
1.0,4669.03,1.0,2,65.973387159,0.0025,,0.0025,65.973387159,500,4668.89565012,0.0025,1.0,1.0,0.4,4668.89565012,500.0,4668.89565012,8.96268,4382.44,100,500.0,400.0,5.4346e-20
1.04785,4668.84,0.892071,1,118.627234769,0.002,0.000374861,0.00209385,118.627234769,500,4667.66639943,0.00178257,1.00088,1.00035,0.4,4667.66639943,500.0,4667.66639943,9.21406,4412.46,100,499.824228111,499.813248653,1.4968e-09
1.0,4669.27,1.0,2,93.2494502956,0.01,,0.01,93.2494502956,500,4669.27507899,0.01,1.0,1.0,0.4,4669.27507899,500.0,4669.27507899,9.60819,4096.1,100,500.0,100.0,3.50449e-18
1.0,4669.42,1.0,2,73.9219669256,0.005,,0.005,73.9219669256,500,4669.55884993,0.005,1.0,1.0,0.4,4669.55884993,500.0,4669.55884993,9.09782,4264.12,100,500.0,200.000000102,2.1793e-19
1.0,4669.45,1.0,2,78.2069419979,0.00333333,,0.00333333,78.2069419979,500,4669.50309002,0.00333333,1.0,1.0,0.4,4669.50309002,500.0,4669.50309002,8.99946,4338.53,100,500.0,299.999969474,5.43914e-20
1.0,4669.18,1.0,2,91.7508817962,0.0025,,0.0025,91.7508817962,500,4668.39350443,0.0025,1.0,1.0,0.4,4668.39350443,500.0,4668.39350443,9.14651,4382.6,100,500.0,400.0,5.4346e-20
1.03542,4669.19,0.911216,1,91.4524734712,0.002,0.000390555,0.00206854,91.4524734712,500,4668.81016551,0.00182041,1.00111,1.00035,0.4,4668.81016551,500.0,4668.81016551,9.08525,4412.82,100,499.826729759,499.805531894,1.55875e-09
1.0,4668.0,1.0,2,112.496826584,0.01,,0.01,112.496826584,500,4668.00079446,0.01,1.0,1.0,0.4,4668.00079446,500.0,4668.00079446,10.5533,4094.83,100,500.0,100.0,3.50449e-18
1.0,4668.5,1.0,2,80.4067794286,0.005,,0.005,80.4067794286,500,4669.000524,0.005,1.0,1.0,0.4,4669.000524,500.0,4669.000524,9.78454,4263.2,100,500.0,200.000000102,2.1793e-19
1.0,4668.73,1.0,2,63.5789353459,0.00333333,,0.00333333,63.5789353459,500,4669.19011177,0.00333333,1.0,1.0,0.4,4669.19011177,500.0,4669.19011177,9.21475,4337.81,100,500.0,299.999969474,5.43914e-20
1.0,4668.89,1.0,2,64.8344838438,0.0025,,0.0025,64.8344838438,500,4669.36434875,0.0025,1.0,1.0,0.4,4669.36434875,500.0,4669.36434875,8.9334,4382.3,100,500.0,400.0,5.4346e-20
1.03574,4668.97,0.913296,1,94.1571416495,0.002,0.000337733,0.00207241,94.1571416495,500,4668.88240707,0.00182741,0.999554,1.00031,0.4,4668.88240707,500.0,4668.88240707,8.96911,4412.6,100,499.843288916,499.831407525,1.35214e-09
1.0,4668.42,1.0,2,123.448850324,0.01,,0.01,123.448850324,500,4668.42350126,0.01,1.0,1.0,0.4,4668.42350126,500.0,4668.42350126,11.055,4095.25,100,500.0,100.0,3.50449e-18
1.0,4669.19,1.0,2,47.8028908972,0.005,,0.005,47.8028908972,500,4669.95379431,0.005,1.0,1.0,0.4,4669.95379431,500.0,4669.95379431,9.23877,4263.89,100,500.0,200.000000102,2.1793e-19
1.0,4669.0,1.0,2,93.7019718471,0.00333333,,0.00333333,93.7019718471,500,4668.63582382,0.00333333,1.0,1.0,0.4,4668.63582382,500.0,4668.63582382,9.37512,4338.08,100,500.0,299.999969474,5.43914e-20
1.0,4669.25,1.0,2,70.8806332052,0.0025,,0.0025,70.8806332052,500,4669.97633874,0.0025,1.0,1.0,0.4,4669.97633874,500.0,4669.97633874,9.14548,4382.66,100,500.0,400.0,5.4346e-20
1.11516,4667.51,0.611848,1,13429.3877144,0.002,0.0043734,0.00224373,13429.3877144,500,4655.19976068,0.00123105,0.994025,1.00352,0.4,4655.19976068,498.77,4655.19976068,33.142,4410.73,100,498.244451136,497.80101623,1.77045e-08
1.0,4669.62,1.0,2,83.0305845774,0.01,,0.01,83.0305845774,500,4669.61930114,0.01,1.0,1.0,0.4,4669.61930114,500.0,4669.61930114,9.06644,4096.49,100,500.0,100.0,3.50449e-18
1.0,4668.91,1.0,2,75.5670969072,0.005,,0.005,75.5670969072,500,4668.19612384,0.005,1.0,1.0,0.4,4668.19612384,500.0,4668.19612384,8.88887,4263.64,100,500.0,200.000000102,2.1793e-19
1.0,4669.0,1.0,2,71.2801758834,0.00333333,,0.00333333,71.2801758834,500,4669.17836114,0.00333333,1.0,1.0,0.4,4669.17836114,500.0,4669.17836114,8.73003,4338.07,100,500.0,299.999969474,5.43914e-20
1.0,4669.01,1.0,2,76.9778226571,0.0025,,0.0025,76.9778226571,500,4669.03559686,0.0025,1.0,1.0,0.4,4669.03559686,500.0,4669.03559686,8.72997,4382.42,100,500.0,400.0,5.4346e-20
1.03637,4668.9,0.918162,1,91.3570747032,0.002,0.000403289,0.00207176,91.3570747032,500,4667.95921031,0.00183546,1.00047,1.0004,0.4,4667.95921031,500.0,4667.95921031,8.74625,4412.51,100,499.802071752,499.798870354,1.61163e-09
1.0,4669.02,1.0,2,93.5103968422,0.01,,0.01,93.5103968422,500,4669.02212573,0.01,1.0,1.0,0.4,4669.02212573,500.0,4669.02212573,9.62161,4095.85,100,500.0,100.0,3.50449e-18
1.0,4669.86,1.0,2,49.0504740831,0.005,,0.005,49.0504740831,500,4670.6955738,0.005,1.0,1.0,0.4,4670.6955738,500.0,4670.6955738,8.44203,4264.57,100,500.0,200.000000102,2.1793e-19
1.0,4669.85,1.0,2,67.3241823003,0.00333333,,0.00333333,67.3241823003,500,4669.84083282,0.00333333,1.0,1.0,0.4,4669.84083282,500.0,4669.84083282,8.35039,4338.93,100,500.0,299.999969474,5.43914e-20
1.0,4669.62,1.0,2,92.5881201145,0.0025,,0.0025,92.5881201145,500,4668.90327339,0.0025,1.0,1.0,0.4,4668.90327339,500.0,4668.90327339,8.68225,4383.03,100,500.0,400.0,5.4346e-20
1.04084,4669.79,0.923475,1,65.3428598634,0.002,0.00040568,0.00208174,65.3428598634,500,4670.0054657,0.001847,0.999973,1.00038,0.4,4670.0054657,500.0,4670.0054657,8.41831,4413.4,100,499.810648174,499.797746617,1.62281e-09
1.0,4670.95,1.0,2,78.0121046797,0.01,,0.01,78.0121046797,500,4670.94779227,0.01,1.0,1.0,0.4,4670.94779227,500.0,4670.94779227,8.78818,4097.8,100,500.0,100.0,3.50449e-18
1.0,4669.58,1.0,2,133.53543039,0.005,,0.005,133.53543039,500,4668.21996001,0.005,1.0,1.0,0.4,4668.21996001,500.0,4668.21996001,10.3236,4264.31,100,500.0,200.000000102,2.1793e-19
1.0,4669.56,1.0,2,111.407897206,0.00333333,,0.00333333,111.407897206,500,4669.51469503,0.00333333,1.0,1.0,0.4,4669.51469503,500.0,4669.51469503,10.3835,4338.64,100,500.0,299.999969474,5.43914e-20
1.0,4669.35,1.0,2,83.2473542714,0.0025,,0.0025,83.2473542714,500,4668.71041767,0.0025,1.0,1.0,0.4,4668.71041767,500.0,4668.71041767,10.0798,4382.76,100,500.0,400.0,5.4346e-20
1.04478,4669.36,0.908677,1,95.6594123194,0.002,0.000522048,0.00208954,95.6594123194,500,4668.80979268,0.00181734,1.00001,1.00047,0.4,4668.80979268,500.0,4668.80979268,9.76718,4412.97,100,499.764493818,499.739661993,2.08815e-09
1.0,4666.92,1.0,2,110.067521185,0.01,,0.01,110.067521185,500,4666.91532868,0.01,1.0,1.0,0.4,4666.91532868,500.0,4666.91532868,10.4387,4093.76,100,500.0,100.0,3.50449e-18
1.0,4668.1,1.0,2,55.2410872399,0.005,,0.005,55.2410872399,500,4669.2916342,0.005,1.0,1.0,0.4,4669.2916342,500.0,4669.2916342,9.12356,4262.82,100,500.0,200.000000102,2.1793e-19
1.0,4668.56,1.0,2,69.2873226446,0.00333333,,0.00333333,69.2873226446,500,4669.48605399,0.00333333,1.0,1.0,0.4,4669.48605399,500.0,4669.48605399,8.87595,4337.65,100,500.0,299.999969474,5.43914e-20
1.0,4668.71,1.0,2,83.763929265,0.0025,,0.0025,83.763929265,500,4669.14411134,0.0025,1.0,1.0,0.4,4669.14411134,500.0,4669.14411134,8.93764,4382.13,100,500.0,400.0,5.4346e-20
1.03113,4669.02,0.912942,1,61.0720235531,0.002,0.000313984,0.00206309,61.0720235531,500,4669.87011588,0.00182662,0.999598,1.00031,0.4,4669.87011588,500.0,4669.87011588,8.59741,4412.66,100,499.845075941,499.843189708,1.25695e-09
1.0,4669.5,1.0,2,68.9017346033,0.01,,0.01,68.9017346033,500,4669.49616072,0.01,1.0,1.0,0.4,4669.49616072,500.0,4669.49616072,8.25912,4096.33,100,500.0,100.0,3.50449e-18
1.0,4669.19,1.0,2,71.9112540537,0.005,,0.005,71.9112540537,500,4668.8773524,0.005,1.0,1.0,0.4,4668.8773524,500.0,4668.8773524,8.35454,4263.89,100,500.0,200.000000102,2.1793e-19
1.0,4668.75,1.0,2,106.470835586,0.00333333,,0.00333333,106.470835586,500,4667.86816125,0.00333333,1.0,1.0,0.4,4667.86816125,500.0,4667.86816125,9.05836,4337.82,100,500.0,299.999969474,5.43914e-20
1.0,4668.89,1.0,2,87.887945351,0.0025,,0.0025,87.887945351,500,4669.30494953,0.0025,1.0,1.0,0.4,4669.30494953,500.0,4669.30494953,9.12968,4382.3,100,500.0,400.0,5.4346e-20
1.04888,4669.0,0.885784,1,87.6238085613,0.002,0.000427335,0.00209917,87.6238085613,500,4669.00485858,0.00177276,0.999327,1.00039,0.4,4669.00485858,500.0,4669.00485858,8.98683,4412.62,100,499.806538602,499.786658615,1.71165e-09
1.0,4669.3,1.0,2,91.2967416876,0.01,,0.01,91.2967416876,500,4669.30330391,0.01,1.0,1.0,0.4,4669.30330391,500.0,4669.30330391,9.50704,4096.14,100,500.0,100.0,3.50449e-18
1.0,4670.13,1.0,2,62.4847013448,0.005,,0.005,62.4847013448,500,4670.95538494,0.005,1.0,1.0,0.4,4670.95538494,500.0,4670.95538494,8.76381,4264.84,100,500.0,200.000000102,2.1793e-19
1.0,4670.33,1.0,2,68.5742237305,0.00333333,,0.00333333,68.5742237305,500,4670.72887508,0.00333333,1.0,1.0,0.4,4670.72887508,500.0,4670.72887508,8.59723,4339.4,100,500.0,299.999969474,5.43914e-20
1.0,4670.19,1.0,2,70.5777737781,0.0025,,0.0025,70.5777737781,500,4669.76315033,0.0025,1.0,1.0,0.4,4669.76315033,500.0,4669.76315033,8.5418,4383.6,100,500.0,400.0,5.4346e-20
1.0438,4669.93,0.901601,1,82.302747613,0.002,0.000361333,0.0020849,82.302747613,500,4668.43855871,0.00180087,1.0013,1.00037,0.4,4668.43855871,500.0,4668.43855871,8.48783,4413.55,100,499.81416221,499.820243214,1.44159e-09
1.0,4670.93,1.0,2,57.7695948719,0.01,,0.01,57.7695948719,500,4670.93464509,0.01,1.0,1.0,0.4,4670.93464509,500.0,4670.93464509,7.56253,4097.76,100,500.0,100.0,3.50449e-18
1.0,4670.51,1.0,2,59.8911035515,0.005,,0.005,59.8911035515,500,4670.09017358,0.005,1.0,1.0,0.4,4670.09017358,500.0,4670.09017358,7.64333,4265.22,100,500.0,200.000000102,2.1793e-19
1.0,4670.22,1.0,2,63.5743579721,0.00333333,,0.00333333,63.5743579721,500,4669.64728548,0.00333333,1.0,1.0,0.4,4669.64728548,500.0,4669.64728548,7.75195,4339.3,100,500.0,299.999969474,5.43914e-20
1.0,4669.87,1.0,2,92.1447956433,0.0025,,0.0025,92.1447956433,500,4668.81182226,0.0025,1.0,1.0,0.4,4668.81182226,500.0,4668.81182226,8.26132,4383.28,100,500.0,400.0,5.4346e-20
1.04149,4669.6,0.878468,1,127.281206028,0.002,0.000617645,0.00208661,127.281206028,500,4667.87928662,0.00176,0.998257,1.00053,0.4,4667.87928662,500.0,4667.87928662,8.72314,4413.2,100,499.735019044,499.690949124,2.47921e-09
1.0,4669.91,1.0,2,54.1774876985,0.01,,0.01,54.1774876985,500,4669.91044298,0.01,1.0,1.0,0.4,4669.91044298,500.0,4669.91044298,7.32367,4096.74,100,500.0,100.0,3.50449e-18
1.0,4669.5,1.0,2,99.3516171951,0.005,,0.005,99.3516171951,500,4669.09580673,0.005,1.0,1.0,0.4,4669.09580673,500.0,4669.09580673,8.72714,4264.21,100,500.0,200.000000102,2.1793e-19
1.0,4669.45,1.0,2,67.8543548544,0.00333333,,0.00333333,67.8543548544,500,4669.33815799,0.00333333,1.0,1.0,0.4,4669.33815799,500.0,4669.33815799,8.55414,4338.52,100,500.0,299.999969474,5.43914e-20
1.0,4669.19,1.0,2,78.2579095746,0.0025,,0.0025,78.2579095746,500,4668.43464061,0.0025,1.0,1.0,0.4,4668.43464061,500.0,4668.43464061,8.62794,4382.61,100,500.0,400.0,5.4346e-20
1.04958,4669.37,0.904149,1,100.469017755,0.002,0.000340366,0.00209883,100.469017755,500,4669.64364693,0.00180801,1.00016,1.00032,0.4,4669.64364693,500.0,4669.64364693,8.78731,4413.0,100,499.838404446,499.830473153,1.36103e-09
1.0,4669.32,1.0,2,88.4626690404,0.01,,0.01,88.4626690404,500,4669.3214839,0.01,1.0,1.0,0.4,4669.3214839,500.0,4669.3214839,9.35831,4096.17,100,500.0,100.0,3.50449e-18
1.0,4669.86,1.0,2,71.3084004155,0.005,,0.005,71.3084004155,500,4670.39260981,0.005,1.0,1.0,0.4,4670.39260981,500.0,4670.39260981,8.90919,4264.56,100,500.0,200.000000102,2.1793e-19
1.0,4669.55,1.0,2,102.101229372,0.00333333,,0.00333333,102.101229372,500,4668.92394976,0.00333333,1.0,1.0,0.4,4668.92394976,500.0,4668.92394976,9.31679,4338.62,100,500.0,299.999969474,5.43914e-20
1.0,4669.3,1.0,2,67.7973329702,0.0025,,0.0025,67.7973329702,500,4668.57553262,0.0025,1.0,1.0,0.4,4668.57553262,500.0,4668.57553262,9.05861,4382.71,100,500.0,400.0,5.4346e-20
1.03833,4669.55,0.917085,1,58.9910927764,0.002,0.000237073,0.00207697,58.9910927764,500,4670.22054049,0.00183445,0.999847,1.00026,0.4,4670.22054049,500.0,4670.22054049,8.67269,4413.18,100,499.871048814,499.881601645,9.48581e-10
1.0,4668.21,1.0,2,103.838847346,0.01,,0.01,103.838847346,500,4668.21424611,0.01,1.0,1.0,0.4,4668.21424611,500.0,4668.21424611,10.1391,4095.04,100,500.0,100.0,3.50449e-18
1.0,4668.58,1.0,2,85.4986305249,0.005,,0.005,85.4986305249,500,4668.94918176,0.005,1.0,1.0,0.4,4668.94918176,500.0,4668.94918176,9.68798,4263.29,100,500.0,200.000000102,2.1793e-19
1.0,4668.73,1.0,2,86.7233591991,0.00333333,,0.00333333,86.7233591991,500,4669.01625851,0.00333333,1.0,1.0,0.4,4669.01625851,500.0,4669.01625851,9.55155,4337.81,100,500.0,299.999969474,5.43914e-20
1.0,4668.75,1.0,2,64.8763669189,0.0025,,0.0025,64.8763669189,500,4668.8014903,0.0025,1.0,1.0,0.4,4668.8014903,500.0,4668.8014903,9.19141,4382.16,100,500.0,400.0,5.4346e-20
1.04387,4668.96,0.790004,1,91.4637847586,0.002,0.000749036,0.00208835,91.4637847586,500,4669.12138632,0.00158047,0.999707,1.00057,0.4,4669.12138632,500.0,4669.12138632,8.93638,4412.56,100,499.714537613,499.626104766,2.9979e-09
1.0,4669.24,1.0,2,89.0025159639,0.01,,0.01,89.0025159639,500,4669.23941773,0.01,1.0,1.0,0.4,4669.23941773,500.0,4669.23941773,9.38685,4096.09,100,500.0,100.0,3.50449e-18
1.0,4667.71,1.0,2,2042.9761754,0.005,,0.005,2042.9761754,500,4666.18057373,0.005,1.0,1.0,0.4,4666.18057373,499.58,4666.18057373,32.5218,4262.42,100,500.0,200.000000102,2.1793e-19
1.0,4667.87,1.0,2,88.9061883222,0.00333333,,0.00333333,88.9061883222,500,4668.20088306,0.00333333,1.0,1.0,0.4,4668.20088306,500.0,4668.20088306,27.1018,4336.95,100,500.0,299.999969474,5.43914e-20
1.0,4667.92,1.0,2,75.5740361586,0.0025,,0.0025,75.5740361586,500,4668.04028955,0.0025,1.0,1.0,0.4,4668.04028955,500.0,4668.04028955,23.8661,4381.33,100,500.0,400.0,5.4346e-20
1.06142,4668.48,0.730223,1,82.1586964491,0.002,0.00136127,0.00212273,82.1586964491,500,4668.94900031,0.00146037,1.00005,1.00129,0.4,4668.94900031,500.0,4668.94900031,16.8904,4411.98,100,499.356027424,499.321683653,5.4445e-09
1.0,4668.17,1.0,2,83.5065838121,0.01,,0.01,83.5065838121,500,4668.16833128,0.01,1.0,1.0,0.4,4668.16833128,500.0,4668.16833128,9.09237,4094.99,100,500.0,100.0,3.50449e-18
1.0,4668.99,1.0,2,69.7387884891,0.005,,0.005,69.7387884891,500,4669.80988516,0.005,1.0,1.0,0.4,4669.80988516,500.0,4669.80988516,8.74814,4263.69,100,500.0,200.000000102,2.1793e-19
1.0,4669.65,1.0,2,50.2690406726,0.00333333,,0.00333333,50.2690406726,500,4670.97965748,0.00333333,1.0,1.0,0.4,4670.97965748,500.0,4670.97965748,8.27582,4338.73,100,500.0,299.999969474,5.43914e-20
1.0,4669.96,1.0,2,48.3118166379,0.0025,,0.0025,48.3118166379,500,4670.90169983,0.0025,1.0,1.0,0.4,4670.90169983,500.0,4670.90169983,7.97599,4383.38,100,500.0,400.0,5.4346e-20
1.03806,4669.81,0.889499,1,82.3244556143,0.002,0.000435566,0.0020743,82.3244556143,500,4668.69793685,0.00177744,1.00088,1.00037,0.4,4668.69793685,500.0,4668.69793685,8.04552,4413.43,100,499.814757814,499.783030759,1.73921e-09
1.0,4671.48,1.0,2,54.804144352,0.01,,0.01,54.804144352,500,4671.47824949,0.01,1.0,1.0,0.4,4671.47824949,500.0,4671.47824949,7.36586,4098.3,100,500.0,100.0,3.50449e-18
1.0,4671.16,1.0,2,54.6083132864,0.005,,0.005,54.6083132864,500,4670.85065374,0.005,1.0,1.0,0.4,4670.85065374,500.0,4670.85065374,7.36597,4265.86,100,500.0,200.000000102,2.1793e-19
1.0,4671.12,1.0,2,76.8755251367,0.00333333,,0.00333333,76.8755251367,500,4671.02187585,0.00333333,1.0,1.0,0.4,4671.02187585,500.0,4671.02187585,7.84507,4340.19,100,500.0,299.999969474,5.43914e-20
1.0,4671.13,1.0,2,56.6717540669,0.0025,,0.0025,56.6717540669,500,4671.18673693,0.0025,1.0,1.0,0.4,4671.18673693,500.0,4671.18673693,7.75797,4384.54,100,500.0,400.0,5.4346e-20
1.031,4670.99,0.927072,1,71.8228197423,0.002,0.000218711,0.00206151,71.8228197423,500,4670.09867788,0.00185371,1.00023,1.00021,0.4,4670.09867788,500.0,4670.09867788,7.81373,4414.63,100,499.895773207,499.891226939,8.74435e-10
1.0,4669.54,1.0,2,65.5809008767,0.01,,0.01,65.5809008767,500,4669.54465368,0.01,1.0,1.0,0.4,4669.54465368,500.0,4669.54465368,8.05762,4096.37,100,500.0,100.0,3.50449e-18
1.0,4669.36,1.0,2,53.6242924834,0.005,,0.005,53.6242924834,500,4669.16963782,0.005,1.0,1.0,0.4,4669.16963782,500.0,4669.16963782,7.68387,4264.06,100,500.0,200.000000102,2.1793e-19
1.0,4669.46,1.0,2,71.8736597478,0.00333333,,0.00333333,71.8736597478,500,4669.65242964,0.00333333,1.0,1.0,0.4,4669.65242964,500.0,4669.65242964,7.94348,4338.53,100,500.0,299.999969474,5.43914e-20
1.0,4669.72,1.0,2,49.6637440297,0.0025,,0.0025,49.6637440297,500,4670.50308074,0.0025,1.0,1.0,0.4,4670.50308074,500.0,4670.50308074,7.73445,4383.13,100,500.0,400.0,5.4346e-20
1.04247,4669.78,0.899042,1,68.1774029418,0.002,0.000381619,0.00208491,68.1774029418,500,4669.64794107,0.00179806,1.00001,1.00034,0.4,4669.64794107,500.0,4669.64794107,7.7221,4413.4,100,499.828695357,499.809526723,1.52644e-09
1.0,4670.33,1.0,2,70.7692112233,0.01,,0.01,70.7692112233,500,4670.33241804,0.01,1.0,1.0,0.4,4670.33241804,500.0,4670.33241804,8.37029,4097.16,100,500.0,100.0,3.50449e-18
1.0,4670.42,1.0,2,70.3849350879,0.005,,0.005,70.3849350879,500,4670.51421103,0.005,1.0,1.0,0.4,4670.51421103,500.0,4670.51421103,8.35941,4265.13,100,500.0,200.000000102,2.1793e-19
1.0,4670.6,1.0,2,45.9087095351,0.00333333,,0.00333333,45.9087095351,500,4670.96007668,0.00333333,1.0,1.0,0.4,4670.96007668,500.0,4670.96007668,7.86132,4339.68,100,500.0,299.999969474,5.43914e-20
1.0,4670.28,1.0,2,84.4487097152,0.0025,,0.0025,84.4487097152,500,4669.30668903,0.0025,1.0,1.0,0.4,4669.30668903,500.0,4669.30668903,8.21985,4383.69,100,500.0,400.0,5.4346e-20
1.02352,4670.29,0.957564,1,52.3836146282,0.002,0.00013528,0.00204568,52.3836146282,500,4670.12719151,0.00191386,1.00066,1.00015,0.4,4670.12719151,500.0,4670.12719151,7.95607,4413.93,100,499.926220338,499.932473385,5.40402e-10
1.0,4669.95,1.0,2,75.7298373573,0.01,,0.01,75.7298373573,500,4669.95137095,0.01,1.0,1.0,0.4,4669.95137095,500.0,4669.95137095,8.65868,4096.8,100,500.0,100.0,3.50449e-18
1.0,4669.91,1.0,2,64.9596587941,0.005,,0.005,64.9596587941,500,4669.87055386,0.005,1.0,1.0,0.4,4669.87055386,500.0,4669.87055386,8.34525,4264.62,100,500.0,200.000000102,2.1793e-19
1.0,4669.55,1.0,2,74.5235932805,0.00333333,,0.00333333,74.5235932805,500,4668.82079647,0.00333333,1.0,1.0,0.4,4668.82079647,500.0,4668.82079647,8.44308,4338.63,100,500.0,299.999969474,5.43914e-20
1.0,4669.67,1.0,2,61.2687660363,0.0025,,0.0025,61.2687660363,500,4670.0215715,0.0025,1.0,1.0,0.4,4670.0215715,500.0,4670.0215715,8.28676,4383.08,100,500.0,400.0,5.4346e-20
1.03978,4669.83,0.939608,1,48.9962547615,0.002,0.000242142,0.0020803,48.9962547615,500,4670.15956483,0.00187988,0.999646,1.00022,0.4,4670.15956483,500.0,4670.15956483,7.95133,4413.46,100,499.890232347,499.879055324,9.69254e-10
1.0,4670.55,1.0,2,69.4414605295,0.01,,0.01,69.4414605295,500,4670.55065229,0.01,1.0,1.0,0.4,4670.55065229,500.0,4670.55065229,8.29138,4097.38,100,500.0,100.0,3.50449e-18
1.0,4670.06,1.0,2,66.0741850598,0.005,,0.005,66.0741850598,500,4669.57471678,0.005,1.0,1.0,0.4,4669.57471678,500.0,4669.57471678,8.20478,4264.77,100,500.0,200.000000102,2.1793e-19
1.0,4669.96,1.0,2,67.7095781295,0.00333333,,0.00333333,67.7095781295,500,4669.75385139,0.00333333,1.0,1.0,0.4,4669.75385139,500.0,4669.75385139,8.20026,4339.04,100,500.0,299.999969474,5.43914e-20
1.0,4670.23,1.0,2,50.3052287741,0.0025,,0.0025,50.3052287741,500,4671.04032774,0.0025,1.0,1.0,0.4,4671.04032774,500.0,4671.04032774,7.94373,4383.64,100,500.0,400.0,5.4346e-20
1.03451,4670.18,0.927212,1,67.7399710179,0.002,0.000350337,0.00206994,67.7399710179,500,4669.64615336,0.00185526,0.999549,1.00028,0.4,4669.64615336,500.0,4669.64615336,7.89161,4413.82,100,499.862351175,499.82485512,1.40261e-09
1.0,4670.57,1.0,2,50.6004102362,0.01,,0.01,50.6004102362,500,4670.56555262,0.01,1.0,1.0,0.4,4670.56555262,500.0,4670.56555262,7.07774,4097.39,100,500.0,100.0,3.50449e-18
1.0,4669.86,1.0,2,71.8546758351,0.005,,0.005,71.8546758351,500,4669.15626863,0.005,1.0,1.0,0.4,4669.15626863,500.0,4669.15626863,7.81739,4264.56,100,500.0,200.000000102,2.1793e-19
1.0,4670.36,1.0,2,56.3189948233,0.00333333,,0.00333333,56.3189948233,500,4671.34544821,0.00333333,1.0,1.0,0.4,4671.34544821,500.0,4671.34544821,7.73409,4339.43,100,500.0,299.999969474,5.43914e-20
1.0,4670.15,1.0,2,89.7075197781,0.0025,,0.0025,89.7075197781,500,4669.54530416,0.0025,1.0,1.0,0.4,4669.54530416,500.0,4669.54530416,8.19681,4383.56,100,500.0,400.0,5.4346e-20
1.04109,4670.39,0.921879,1,56.7057831226,0.002,0.000295683,0.00208237,56.7057831226,500,4671.00778819,0.00184393,0.999907,1.00024,0.4,4671.00778819,500.0,4671.00778819,7.9426,4414.03,100,499.87825736,499.852453286,1.18295e-09
1.0,4670.13,1.0,2,69.9501423563,0.01,,0.01,69.9501423563,500,4670.12632752,0.01,1.0,1.0,0.4,4670.12632752,500.0,4670.12632752,8.32168,4096.96,100,500.0,100.0,3.50449e-18
1.0,4670.17,1.0,2,59.4889483912,0.005,,0.005,59.4889483912,500,4670.21876384,0.005,1.0,1.0,0.4,4670.21876384,500.0,4670.21876384,8.00464,4264.88,100,500.0,200.000000102,2.1793e-19
1.0,4669.91,1.0,2,72.236183088,0.00333333,,0.00333333,72.236183088,500,4669.37924965,0.00333333,1.0,1.0,0.4,4669.37924965,500.0,4669.37924965,8.16665,4338.99,100,500.0,299.999969474,5.43914e-20
