AvgDiscRet,EpsThisIter,BatchSize,VarVanillaIw,AvgEpLen,Bound,VarNormIw,VanillaAvgRet,VarRet,VarDiscRet,MaxNormIw,AvgVanillaIw,AvgNormIw,J,ESSClassic,Delta,IterType,ESSRenyi,VarJ,eRenyi2,MinVanillaIw,AvgRet,MinNormIw,MaxVanillaIw
-432.80493346,100,100,0.0385808,500.0,-544.32,4.09056e-06,-432.80493346,1598.31819613,1598.31819613,0.0142116,0.971168,0.01,-429.459,96.1079921366,0.2,1,97.1657750604,40.022,1.02917,0.245014,-432.80493346,0.00252288,1.38018
-432.976751455,100,100,0.104641,500.0,-542.952,1.01134e-05,-432.976751455,1546.45009111,1546.45009111,0.0240041,1.01719,0.01,-427.275,90.8989638004,0.2,1,95.3175521572,38.8065,1.04912,0.301568,-432.976751455,0.00296471,2.44168
-437.040461542,100,100,0.0167513,500.0,-540.939,1.70292e-06,-437.040461542,1637.13041382,1637.13041382,0.0126024,0.991805,0.01,-435.033,98.3420315652,0.2,1,98.0759427843,39.6745,1.01962,0.632832,-437.040461542,0.00638061,1.24992
-436.043689306,100,100,0.0115468,500.0,-547.823,1.16826e-06,-436.043689306,1802.35346595,1802.35346595,0.0123225,0.994171,0.01,-434.698,98.8566272899,0.2,1,98.8177713496,41.4823,1.01196,0.688072,-436.043689306,0.00692107,1.22506
-430.143965825,100,100,0.0415024,500.0,-534.575,4.08826e-06,-430.143965825,1293.02756655,1293.02756655,0.018655,1.00755,0.01,-427.6,96.1100793911,0.2,1,97.6403090695,34.7446,1.02417,0.628392,-430.143965825,0.00623681,1.87958
-433.863868208,100,100,0.0139753,500.0,-540.759,1.44169e-06,-433.863868208,1557.9724108,1557.9724108,0.0144939,0.984567,0.01,-432.145,98.5928217044,0.2,1,98.4121110859,40.4709,1.01614,0.663073,-433.863868208,0.00673466,1.42702
-424.925060733,100,100,0.0268738,500.0,-530.261,2.49064e-06,-424.925060733,1630.10585981,1630.10585981,0.0160027,1.03874,0.01,-422.422,97.5935823767,0.2,1,97.7254159116,39.9682,1.02328,0.745723,-424.925060733,0.00717908,1.66228
-427.567786873,100,100,0.026812,500.0,-539.086,2.74839e-06,-427.567786873,1684.94871722,1684.94871722,0.0150037,0.987702,0.01,-425.246,97.3511527206,0.2,1,97.8913687613,40.6856,1.02154,0.606555,-427.567786873,0.00614107,1.48192
-428.605070485,100,100,0.055964,500.0,-531.037,5.22257e-06,-428.605070485,1299.66058843,1299.66058843,0.0283681,1.03517,0.01,-426.592,95.0838403384,0.2,1,97.9701971688,36.8394,1.02072,0.808928,-428.605070485,0.00781444,2.93658
-428.109590379,100,100,0.0267994,500.0,-538.287,2.58199e-06,-428.109590379,1522.9982218,1522.9982218,0.0155504,1.01879,0.01,-425.355,97.5075433191,0.2,1,97.5636443823,39.5581,1.02497,0.642365,-428.109590379,0.00630517,1.58427
-425.328978199,100,100,0.0125875,500.0,-538.152,1.21728e-06,-425.328978199,1731.00484309,1731.00484309,0.0124008,1.01689,0.01,-423.803,98.8092424209,0.2,1,98.668089103,41.0022,1.0135,0.727661,-425.328978199,0.00715574,1.26102
-432.952800039,100,100,0.0150605,500.0,-537.832,1.4662e-06,-432.952800039,1666.12084348,1666.12084348,0.0137231,1.0135,0.01,-431.374,98.569248468,0.2,1,98.549484456,40.3785,1.01472,0.716599,-432.952800039,0.00707055,1.39083
-430.164551401,100,100,0.0531373,500.0,-540.036,5.38774e-06,-430.164551401,1593.2464437,1593.2464437,0.0150336,0.993108,0.01,-425.546,94.9362374515,0.2,1,96.2194175935,39.6056,1.03929,0.233675,-430.164551401,0.00235296,1.493
-429.234662234,100,100,0.0164457,500.0,-543.901,1.58412e-06,-429.234662234,1687.91267565,1687.91267565,0.0146768,1.0189,0.01,-427.371,98.4559357484,0.2,1,98.4520395629,40.0113,1.01572,0.806049,-429.234662234,0.00791094,1.49542
-420.740099322,100,100,0.0387519,500.0,-529.307,3.86857e-06,-420.740099322,1626.0738857,1626.0738857,0.0183695,1.00086,0.01,-417.537,96.311396889,0.2,1,97.0301869477,39.5654,1.03061,0.551921,-420.740099322,0.00551449,1.83852
-428.376286455,100,100,0.00582195,500.0,-539.345,5.89209e-07,-428.376286455,1350.07360209,1350.07360209,0.0116671,0.99403,0.01,-427.719,99.4200703395,0.2,1,99.4087339198,36.4779,1.00595,0.757184,-428.376286455,0.00761732,1.15975
-426.236871948,100,100,0.0234576,500.0,-528.44,2.39538e-06,-426.236871948,1307.52215701,1307.52215701,0.0155052,0.989589,0.01,-424.178,97.6835278779,0.2,1,97.9555079748,37.9652,1.02087,0.662665,-426.236871948,0.00669637,1.53438
-423.583942986,100,100,0.0343547,500.0,-528.301,3.37535e-06,-423.583942986,1589.54605947,1589.54605947,0.019497,1.00887,0.01,-421.416,96.7664398022,0.2,1,97.8105457965,41.7169,1.02238,0.665033,-423.583942986,0.00659188,1.96699
-427.156669481,100,100,0.0162282,500.0,-534.555,1.55455e-06,-427.156669481,1507.46730711,1507.46730711,0.0135697,1.02172,0.01,-425.359,98.48435077,0.2,1,98.3296771051,37.618,1.01699,0.738839,-427.156669481,0.00723132,1.38644
-422.938056962,100,100,0.013445,500.0,-531.596,1.36043e-06,-422.938056962,1651.70025222,1651.70025222,0.0124969,0.994127,0.01,-421.717,98.6710943254,0.2,1,98.9425427051,40.8792,1.01069,0.621231,-422.938056962,0.00624901,1.24235
-423.124430234,100,100,0.0138289,500.0,-529.419,1.37926e-06,-423.124430234,1644.47575001,1644.47575001,0.0126549,1.00131,0.01,-421.674,98.6529205163,0.2,1,98.6455099849,40.4372,1.01373,0.625027,-423.124430234,0.00624207,1.26716
-430.036364202,100,100,0.0266374,500.0,-545.176,2.65476e-06,-430.036364202,1873.51867958,1873.51867958,0.0153349,1.00169,0.01,-427.086,97.4390906333,0.2,1,97.6456168002,40.4556,1.02411,0.598137,-430.036364202,0.00597128,1.53608
-424.542808895,100,100,0.0254526,500.0,-533.413,2.53013e-06,-424.542808895,1577.44211989,1577.44211989,0.0172245,1.00299,0.01,-422.388,97.5563867133,0.2,1,97.9917126607,40.5098,1.02049,0.638619,-424.542808895,0.00636718,1.7276
-423.700141626,100,100,0.0204723,500.0,-533.659,1.96017e-06,-423.700141626,1476.22611016,1476.22611016,0.0160104,1.02197,0.01,-422.116,98.0963816299,0.2,1,98.5384638065,37.6052,1.01483,0.785371,-423.700141626,0.00768491,1.63621
-429.708270094,100,100,0.0319513,500.0,-538.991,3.22546e-06,-429.708270094,1894.57827596,1894.57827596,0.0130972,0.995288,0.01,-427.125,96.9056020408,0.2,1,97.868241654,41.8907,1.02178,0.353541,-429.708270094,0.00355215,1.30355
-416.493382434,100,100,0.0147047,500.0,-523.264,1.41894e-06,-416.493382434,1578.63124261,1578.63124261,0.0129796,1.018,0.01,-415.07,98.614719408,0.2,1,98.7143586738,39.4956,1.01302,0.660234,-416.493382434,0.00648562,1.32131
-421.450125516,100,100,0.021783,500.0,-526.907,2.09737e-06,-421.450125516,1453.3407837,1453.3407837,0.012563,1.01911,0.01,-419.904,97.9658290352,0.2,1,98.4689585843,37.7609,1.01555,0.443173,-421.450125516,0.00434863,1.28031
-426.147859241,100,100,0.0226395,500.0,-536.001,2.22127e-06,-426.147859241,1385.20665307,1385.20665307,0.0128739,1.00956,0.01,-423.952,97.8482653303,0.2,1,98.1481897488,34.6229,1.01887,0.570201,-426.147859241,0.005648,1.2997
-417.49592013,100,100,0.0330256,500.0,-519.188,3.04292e-06,-417.49592013,1142.23657509,1142.23657509,0.0186323,1.04179,0.01,-415.753,97.0755857252,0.2,1,98.2844007084,33.8385,1.01746,0.783587,-417.49592013,0.00752154,1.94109
-419.137473759,100,100,0.0420774,500.0,-522.406,4.20362e-06,-419.137473759,1875.45045019,1875.45045019,0.0172074,1.00049,0.01,-415.998,96.0046850489,0.2,1,97.0800556145,43.1865,1.03008,0.480033,-419.137473759,0.00479799,1.72158
-422.319019637,100,100,0.0236082,500.0,-551.552,2.47466e-06,-422.319019637,1827.39834515,1827.39834515,0.0132805,0.97673,0.01,-420.309,97.6086701997,0.2,1,98.4550669934,40.9411,1.01569,0.595573,-422.319019637,0.00609762,1.29714
-419.600900925,100,100,0.019051,500.0,-527.893,1.83854e-06,-419.600900925,1760.67993203,1760.67993203,0.0124937,1.01794,0.01,-417.938,98.2123808805,0.2,1,98.5385101066,40.0705,1.01483,0.568902,-419.600900925,0.00558876,1.27178
-418.794658161,100,100,0.0175853,500.0,-522.751,1.74869e-06,-418.794658161,1360.88387311,1360.88387311,0.0144175,1.00281,0.01,-417.407,98.2982824669,0.2,1,98.6954856677,35.8335,1.01322,0.720915,-418.794658161,0.00718895,1.4458
-408.015153495,100,100,0.0182594,500.0,-510.687,1.77501e-06,-408.015153495,1395.69635811,1395.69635811,0.0142695,1.01425,0.01,-406.371,98.2731064401,0.2,1,98.34408674,38.6484,1.01684,0.556174,-408.015153495,0.00548362,1.44727
-419.046792115,100,100,0.0280854,500.0,-530.422,2.79819e-06,-419.046792115,1532.56062527,1532.56062527,0.0149655,1.00185,0.01,-416.811,97.3044982858,0.2,1,98.0580237457,39.4564,1.0198,0.485019,-419.046792115,0.00484124,1.49931
-415.09133927,100,100,0.0233893,500.0,-512.946,2.36328e-06,-415.09133927,1080.2926157,1080.2926157,0.0144823,0.994835,0.01,-413.505,97.7138525008,0.2,1,98.3652131332,32.8792,1.01662,0.665561,-415.09133927,0.00669017,1.44075
-423.273202841,100,100,0.0246888,500.0,-532.972,2.61491e-06,-423.273202841,1871.0189277,1871.0189277,0.0127701,0.971675,0.01,-421.245,97.4765422301,0.2,1,98.2483016562,40.3032,1.01783,0.506927,-423.273202841,0.00521705,1.24084
-413.891875136,100,100,0.0235292,500.0,-516.776,2.41907e-06,-413.891875136,1386.41950704,1386.41950704,0.012188,0.986232,0.01,-412.125,97.6611209699,0.2,1,98.4323311517,35.8477,1.01593,0.395511,-413.891875136,0.00401032,1.20202
-413.503262646,100,100,0.0226568,500.0,-523.38,2.27822e-06,-413.503262646,1813.03634287,1813.03634287,0.0159494,0.997244,0.01,-410.994,97.7943123497,0.2,1,97.7790221384,41.4538,1.02271,0.635285,-413.503262646,0.00637041,1.59055
-418.316822891,100,100,0.0114337,500.0,-523.143,1.17894e-06,-418.316822891,1508.98132253,1508.98132253,0.0131389,0.9848,0.01,-417.214,98.8463061982,0.2,1,98.9422976327,38.3362,1.01069,0.759894,-418.316822891,0.00771623,1.29392
-409.87214971,100,100,0.0316512,500.0,-510.214,3.10217e-06,-409.87214971,1418.85516981,1418.85516981,0.018268,1.01009,0.01,-407.014,97.020360917,0.2,1,97.1845854268,37.6247,1.02897,0.721839,-409.87214971,0.00714626,1.84524
-418.261863292,100,100,0.0222015,500.0,-526.703,2.26896e-06,-418.261863292,1689.52072329,1689.52072329,0.0134003,0.989185,0.01,-415.577,97.8031015956,0.2,1,97.4566336053,40.0777,1.0261,0.626834,-418.261863292,0.00633687,1.32554
-416.50923518,100,100,0.0448373,500.0,-515.334,4.45142e-06,-416.50923518,1648.74942423,1648.74942423,0.0167173,1.00362,0.01,-412.88,95.7791238401,0.2,1,96.4761389524,42.2254,1.03653,0.674079,-416.50923518,0.00671646,1.67778
-410.832447233,100,100,0.0253892,500.0,-511.725,2.61337e-06,-410.832447233,1429.50324485,1429.50324485,0.0166924,0.985652,0.01,-408.395,97.4780123709,0.2,1,97.6254118637,38.6664,1.02432,0.71029,-410.832447233,0.0072063,1.64529
-410.160026018,100,100,0.0108283,500.0,-516.264,1.08119e-06,-410.160026018,1430.91343514,1430.91343514,0.0136407,1.00076,0.01,-409.056,98.9409563986,0.2,1,98.9565021671,38.294,1.01055,0.752014,-410.160026018,0.00751446,1.3651
-416.310885506,100,100,0.0723777,500.0,-520.326,6.88108e-06,-416.310885506,1522.60455032,1522.60455032,0.0269429,1.02559,0.01,-412.212,93.6222231666,0.2,1,95.9623792507,40.3025,1.04208,0.529547,-416.310885506,0.00516333,2.76324
-405.967952706,100,100,0.00850729,500.0,-504.858,8.6727e-07,-405.967952706,1432.9684749,1432.9684749,0.0120884,0.990418,0.01,-405.028,99.1487424624,0.2,1,99.0258559396,38.0027,1.00984,0.77616,-405.967952706,0.00783669,1.19725
-409.45298687,100,100,0.0256708,500.0,-517.708,2.5454e-06,-409.45298687,1844.25070044,1844.25070044,0.0157779,1.00425,0.01,-407.318,97.542015752,0.2,1,97.9293551852,42.6911,1.02114,0.59215,-409.45298687,0.00589644,1.58449
-415.333522492,100,100,0.0754366,500.0,-521.173,7.14958e-06,-415.333522492,1836.69005056,1836.69005056,0.0302322,1.02719,0.01,-412.329,93.3897556965,0.2,1,97.2743359548,41.926,1.02802,0.73721,-415.333522492,0.00717696,3.10543
-408.0567679,100,100,0.0246835,500.0,-510.126,2.42887e-06,-408.0567679,1441.52621353,1441.52621353,0.01547,1.0081,0.01,-406.083,97.6518587929,0.2,1,98.1746548922,37.8705,1.01859,0.470812,-408.0567679,0.00467031,1.55953
-409.776019885,100,100,0.0350492,500.0,-507.44,3.64683e-06,-409.776019885,1137.65683135,1137.65683135,0.0152468,0.980351,0.01,-406.647,96.5154564274,0.2,1,96.8841327581,34.4253,1.03216,0.511517,-409.776019885,0.00521769,1.49472
-408.54637309,100,100,0.0144682,500.0,-518.719,1.44704e-06,-408.54637309,2203.33493529,2203.33493529,0.0127925,0.999927,0.01,-407.214,98.5876730846,0.2,1,98.8678285505,46.9311,1.01145,0.492151,-408.54637309,0.00492187,1.27916
-405.971164261,100,100,0.0173047,500.0,-503.978,1.68139e-06,-405.971164261,1078.52403782,1078.52403782,0.0159728,1.01449,0.01,-404.618,98.3626612716,0.2,1,98.5889219845,33.4884,1.01431,0.722096,-405.971164261,0.00711781,1.62043
-419.662983291,100,100,0.0291897,500.0,-521.047,2.99648e-06,-419.662983291,1727.96025777,1727.96025777,0.0193802,0.986981,0.01,-417.152,97.1189646125,0.2,1,97.6187999157,41.6443,1.02439,0.613412,-419.662983291,0.00621503,1.91279
-411.961746987,100,100,0.0156543,500.0,-523.183,1.58677e-06,-411.961746987,1762.57424522,1762.57424522,0.0148588,0.993255,0.01,-410.475,98.453412601,0.2,1,98.6549302309,41.8259,1.01363,0.654813,-411.961746987,0.0065926,1.47586
-413.860563716,100,100,0.0115232,500.0,-513.307,1.15239e-06,-413.860563716,1138.71369293,1138.71369293,0.0130741,0.999968,0.01,-412.403,98.8719816141,0.2,1,98.6840608442,32.5321,1.01333,0.728188,-413.860563716,0.00728211,1.30736
-413.638393723,100,100,0.0170498,500.0,-531.657,1.73944e-06,-413.638393723,1952.05471905,1952.05471905,0.0143334,0.990046,0.01,-412.063,98.3071315165,0.2,1,98.7210966333,41.5123,1.01295,0.594136,-413.638393723,0.0060011,1.41907
-412.471259244,100,100,0.0145059,500.0,-518.29,1.4488e-06,-412.471259244,1420.53564188,1420.53564188,0.012252,1.00062,0.01,-411.106,98.5859541038,0.2,1,98.721549736,37.1679,1.01295,0.594519,-412.471259244,0.00594151,1.22596
-401.770099647,100,100,0.0443379,500.0,-519.024,4.36827e-06,-401.770099647,1715.87766664,1715.87766664,0.0181405,1.00747,0.01,-397.736,95.8546800296,0.2,1,96.8167286443,39.1381,1.03288,0.470944,-401.770099647,0.00467452,1.82761
-400.645077714,100,100,0.00901321,500.0,-502.591,9.20825e-07,-400.645077714,1438.33620377,1438.33620377,0.0141274,0.989353,0.01,-399.433,99.0966112973,0.2,1,98.8309737008,38.2579,1.01183,0.862818,-400.645077714,0.00872103,1.3977
-412.893774298,100,100,0.0437672,500.0,-514.305,3.98801e-06,-412.893774298,1184.67964411,1184.67964411,0.0197048,1.0476,0.01,-410.263,96.2018161643,0.2,1,97.3547493616,35.4628,1.02717,0.667824,-412.893774298,0.00637479,2.06428
-404.281222395,100,100,0.003853,500.0,-506.655,3.89454e-07,-404.281222395,1434.63474158,1434.63474158,0.0113988,0.994653,0.01,-403.84,99.6159021138,0.2,1,99.576758228,37.0462,1.00425,0.780548,-404.281222395,0.00784744,1.13378
-408.840584572,100,100,0.0248176,500.0,-510.423,2.41552e-06,-408.840584572,1269.11819383,1269.11819383,0.0128902,1.01362,0.01,-406.374,97.6644791728,0.2,1,97.8273363039,33.2775,1.02221,0.432239,-408.840584572,0.00426432,1.30657
-403.295751358,100,100,0.0164412,500.0,-505.382,1.66914e-06,-403.295751358,1383.30768866,1383.30768866,0.0140725,0.992477,0.01,-401.651,98.3744072297,0.2,1,98.4483075289,37.1313,1.01576,0.630544,-403.295751358,0.00635323,1.39666
-407.038349921,100,100,0.0220983,500.0,-512.602,2.26539e-06,-407.038349921,1557.77714042,1557.77714042,0.0129867,0.987662,0.01,-405.126,97.8064752929,0.2,1,98.2743833255,37.0653,1.01756,0.524891,-407.038349921,0.00531448,1.28264
-409.93994805,100,100,0.0232995,500.0,-532.959,2.38938e-06,-409.93994805,2021.71007745,2021.71007745,0.012964,0.987484,0.01,-407.225,97.689153877,0.2,1,97.8554778881,42.7719,1.02192,0.563136,-409.93994805,0.00570274,1.28017
-406.391705596,100,100,0.035065,500.0,-507.923,3.68635e-06,-406.391705596,1673.36520375,1673.36520375,0.0214021,0.975301,0.01,-403.839,96.4790169923,0.2,1,97.3500945636,44.3931,1.02722,0.659917,-406.391705596,0.00676629,2.08735
-398.57588107,100,100,0.0272255,500.0,-493.521,2.81681e-06,-398.57588107,1545.05113195,1545.05113195,0.0161611,0.983127,0.01,-396.526,97.2870153646,0.2,1,97.91791273,38.4942,1.02126,0.558234,-398.57588107,0.00567815,1.58884
-404.687995041,100,100,0.0434556,500.0,-504.826,4.10319e-06,-404.687995041,1132.06198614,1132.06198614,0.022181,1.02911,0.01,-402.624,96.0964405448,0.2,1,97.8874849279,33.6001,1.02158,0.773424,-404.687995041,0.00751546,2.28268
-396.750326185,100,100,0.0110722,500.0,-495.188,1.07581e-06,-396.750326185,1247.84476987,1247.84476987,0.0115731,1.01449,0.01,-395.456,98.9461758548,0.2,1,98.7204111781,34.5487,1.01296,0.527055,-396.750326185,0.00519526,1.17408
-405.021557844,100,100,0.0414309,500.0,-503.496,4.49833e-06,-405.021557844,1289.49073575,1289.49073575,0.0149888,0.959702,0.01,-401.569,95.7365043074,0.2,1,96.5635736063,36.3563,1.03559,0.511905,-405.021557844,0.00533399,1.43848
-404.372884503,100,100,0.0229537,500.0,-502.363,2.34397e-06,-404.372884503,1646.47788517,1646.47788517,0.013844,0.989579,0.01,-402.651,97.7321020434,0.2,1,98.3918416227,39.8018,1.01634,0.428083,-404.372884503,0.00432592,1.36997
-398.465238675,100,100,0.0127507,500.0,-509.131,1.27687e-06,-398.465238675,1703.96303234,1703.96303234,0.0143941,0.999294,0.01,-397.202,98.7516402716,0.2,1,98.8252336209,41.7723,1.01189,0.601405,-398.465238675,0.0060183,1.43839
-412.004294286,100,100,0.0206963,500.0,-525.349,2.08484e-06,-412.004294286,1758.0225183,1758.0225183,0.0148087,0.996345,0.01,-410.028,97.9777291495,0.2,1,98.2603969489,41.5131,1.0177,0.602544,-412.004294286,0.00604755,1.47546
-411.604538134,100,100,0.00597575,500.0,-515.027,5.84385e-07,-411.604538134,1652.48821411,1652.48821411,0.0124867,1.01122,0.01,-410.83,99.4247825837,0.2,1,99.2634118958,40.2492,1.00742,0.794524,-411.604538134,0.00785706,1.26269
-409.416631431,100,100,0.0173626,500.0,-518.26,1.72643e-06,-409.416631431,1735.15362873,1735.15362873,0.0123433,1.00284,0.01,-407.577,98.3195454399,0.2,1,98.4108872938,40.0324,1.01615,0.635287,-409.416631431,0.00633487,1.23783
-398.038139584,100,100,0.0158107,500.0,-499.128,1.5461e-06,-398.038139584,1220.32486138,1220.32486138,0.014116,1.01125,0.01,-396.491,98.4924234053,0.2,1,98.5041905281,34.9292,1.01519,0.692507,-398.038139584,0.00684806,1.42747
-399.602394545,100,100,0.0348211,500.0,-517.141,3.57152e-06,-399.602394545,1974.30858306,1974.30858306,0.0195332,0.987404,0.01,-396.541,96.5849517918,0.2,1,97.557755576,41.0829,1.02503,0.538755,-399.602394545,0.00545628,1.92872
-398.650599653,100,100,0.0196746,500.0,-499.929,1.93791e-06,-398.650599653,1310.14893959,1310.14893959,0.0137278,1.0076,0.01,-397.151,98.1175753455,0.2,1,98.5372021457,35.6272,1.01485,0.599577,-398.650599653,0.00595057,1.3832
-403.115953719,100,100,0.0202129,500.0,-516.282,2.03033e-06,-403.115953719,1702.7323134,1702.7323134,0.0125763,0.99777,0.01,-401.489,98.0295120228,0.2,1,98.595828246,40.7397,1.01424,0.652382,-403.115953719,0.0065384,1.25482
-399.929896761,100,100,0.0266007,500.0,-505.312,2.72434e-06,-399.929896761,1644.10269166,1644.10269166,0.0136689,0.988134,0.01,-397.267,97.373716142,0.2,1,97.3456887329,40.9564,1.02727,0.565231,-399.929896761,0.00572019,1.35067
-398.891527526,100,100,0.0234969,500.0,-499.852,2.46356e-06,-398.891527526,1292.35440953,1292.35440953,0.0144883,0.976616,0.01,-396.56,97.6191661672,0.2,1,97.7651650017,35.0519,1.02286,0.620136,-398.891527526,0.00634984,1.41495
-395.681870158,100,100,0.0809928,500.0,-488.714,7.92828e-06,-395.681870158,1154.96418187,1154.96418187,0.0239591,1.01073,0.01,-391.649,92.722216994,0.2,1,95.4947894907,41.695,1.04718,0.35341,-395.681870158,0.00349659,2.42161
-391.104205377,100,100,0.00524576,500.0,-510.301,5.15498e-07,-391.104205377,1934.85363324,1934.85363324,0.0118909,1.00877,0.01,-390.544,99.4922648918,0.2,1,99.5226863958,43.5008,1.0048,0.742022,-391.104205377,0.00735573,1.19951
-393.447278341,100,100,0.0569651,500.0,-505.831,5.47386e-06,-393.447278341,1672.77655555,1672.77655555,0.0182739,1.02013,0.01,-388.553,94.8594744727,0.2,1,95.7557961275,39.7877,1.04432,0.49919,-393.447278341,0.00489337,1.86418
-395.813385567,100,100,0.00961759,500.0,-494.699,9.44235e-07,-395.813385567,1251.97422908,1251.97422908,0.0127537,1.00924,0.01,-394.705,99.0738628953,0.2,1,98.8509119773,34.3148,1.01162,0.778391,-395.813385567,0.00771267,1.28715
-390.814231769,100,100,0.0345048,500.0,-489.431,3.40228e-06,-390.814231769,1105.15005705,1105.15005705,0.0177199,1.00706,0.01,-388.687,96.7415120818,0.2,1,97.7741671353,33.9365,1.02277,0.545483,-390.814231769,0.00541661,1.7845
-395.654274941,100,100,0.0528399,500.0,-503.379,5.74232e-06,-395.654274941,1607.78148507,1607.78148507,0.0138538,0.959262,0.01,-391.606,94.6209319032,0.2,1,96.6221221209,40.3885,1.03496,0.321219,-395.654274941,0.0033486,1.32894
-397.811354818,100,100,0.0207964,500.0,-495.55,2.10819e-06,-397.811354818,1275.56815131,1275.56815131,0.0141621,0.993205,0.01,-395.652,97.9555576133,0.2,1,97.8496793521,36.7175,1.02198,0.700022,-397.811354818,0.00704811,1.40658
-395.516378359,100,100,0.0253744,500.0,-500.896,2.44233e-06,-395.516378359,1446.9028789,1446.9028789,0.0142865,1.01929,0.01,-393.227,97.6392227895,0.2,1,97.8599870673,38.3848,1.02187,0.686853,-395.516378359,0.00673857,1.4562
-395.521235047,100,100,0.035859,500.0,-501.486,3.67305e-06,-395.521235047,1626.21132325,1626.21132325,0.0145126,0.988065,0.01,-391.883,96.4912790101,0.2,1,96.8823312625,39.0322,1.03218,0.280593,-395.521235047,0.00283982,1.43394
-396.12148615,100,100,0.00969895,500.0,-508.001,9.83953e-07,-396.12148615,1473.37347419,1473.37347419,0.0117645,0.992831,0.01,-395.017,99.0352794578,0.2,1,99.0513813643,38.277,1.00958,0.669939,-396.12148615,0.00674776,1.16801
-394.833469774,100,100,0.00987964,500.0,-496.65,9.84518e-07,-394.833469774,1904.02361304,1904.02361304,0.0118653,1.00175,0.01,-393.557,99.0347084386,0.2,1,98.7038005151,42.9586,1.01313,0.743252,-394.833469774,0.00741954,1.18861
-396.614448466,100,100,0.0198043,500.0,-495.792,1.90555e-06,-396.614448466,1244.59229967,1244.59229967,0.0130933,1.01946,0.01,-394.616,98.1484285518,0.2,1,98.0950957644,34.2327,1.01942,0.683174,-396.614448466,0.00670135,1.33481
-395.672878947,100,100,0.0316209,500.0,-518.036,3.18378e-06,-395.672878947,1912.75695962,1912.75695962,0.014269,0.996588,0.01,-392.819,96.9443740639,0.2,1,97.783490079,41.0677,1.02267,0.536595,-395.672878947,0.00538432,1.42203
-392.359933701,100,100,0.0211578,500.0,-488.344,2.09701e-06,-392.359933701,1139.10448312,1139.10448312,0.0137414,1.00447,0.01,-390.263,97.9662173454,0.2,1,97.8734029054,32.9892,1.02173,0.588565,-392.359933701,0.00585948,1.38028
-395.38096933,100,100,0.0114534,500.0,-495.977,1.157e-06,-395.38096933,1514.19538248,1514.19538248,0.0132964,0.994951,0.01,-394.096,98.8675747237,0.2,1,98.7650437117,38.5965,1.0125,0.678815,-395.38096933,0.00682259,1.32292
-392.983455948,100,100,0.0214156,500.0,-493.658,2.22793e-06,-392.983455948,1371.42734433,1371.42734433,0.0129704,0.980425,0.01,-391.116,97.8419531449,0.2,1,98.3104900284,35.2473,1.01719,0.513177,-392.983455948,0.00523423,1.27165
-391.350707637,100,100,1.98366,500.0,-490.67,0.000156621,-391.350707637,1276.18403983,1276.18403983,0.129254,1.1254,0.01,-381.135,39.2071856809,0.2,1,86.2719124854,83.9329,1.15913,0.523286,-391.350707637,0.00464977,14.5463
-395.89876367,100,100,0.0404285,500.0,-500.163,3.92674e-06,-395.89876367,1899.5265967,1899.5265967,0.0208605,1.01468,0.01,-392.742,96.258003326,0.2,1,97.0800331446,44.7744,1.03008,0.734005,-395.89876367,0.00723388,2.11667
-400.069020248,100,100,0.0563307,500.0,-499.195,6.06609e-06,-400.069020248,1446.49485072,1446.49485072,0.0168103,0.963647,0.01,-395.757,94.3347934938,0.2,1,95.8455321487,37.465,1.04335,0.427573,-400.069020248,0.00443703,1.61992
-390.856692519,100,100,0.0124318,500.0,-496.263,1.28571e-06,-390.856692519,1204.23494986,1204.23494986,0.0132202,0.983323,0.01,-389.483,98.7431174561,0.2,1,98.6651297915,34.3582,1.01353,0.769256,-390.856692519,0.00782302,1.29998
-390.679939426,100,100,0.0843666,500.0,-492.822,9.01018e-06,-390.679939426,1811.8364175,1811.8364175,0.0186204,0.96765,0.01,-385.387,91.8104299804,0.2,1,94.8243107932,39.5022,1.05458,0.362048,-390.679939426,0.00374152,1.80181
-391.96136869,100,100,0.0345167,500.0,-486.064,3.31314e-06,-391.96136869,1263.22853917,1263.22853917,0.0243547,1.02069,0.01,-390.662,96.8241586063,0.2,1,98.2526284597,38.5952,1.01778,0.773341,-391.96136869,0.00757663,2.48587
-387.095469455,100,100,0.0232565,500.0,-491.384,2.39138e-06,-387.095469455,1549.71336431,1549.71336431,0.0154705,0.98616,0.01,-385.136,97.6872692646,0.2,1,98.0562814886,39.713,1.01982,0.655668,-387.095469455,0.0066487,1.52564
-384.424903321,100,100,0.0466927,500.0,-480.79,4.89128e-06,-384.424903321,1404.94258768,1404.94258768,0.0164453,0.977042,0.01,-380.592,95.3812894005,0.2,1,96.3714992184,35.8569,1.03765,0.281274,-384.424903321,0.00287884,1.60678
-389.509682379,100,100,0.013688,500.0,-486.195,1.34422e-06,-389.509682379,1208.10288427,1208.10288427,0.0137386,1.0091,0.01,-388.395,98.686687439,0.2,1,98.8801817717,33.7578,1.01133,0.818541,-389.509682379,0.00811159,1.38636
-393.351294883,100,100,0.0432977,500.0,-491.359,4.40453e-06,-393.351294883,1604.10580221,1604.10580221,0.0213353,0.991477,0.01,-390.902,95.8217182576,0.2,1,97.3479932715,39.4819,1.02724,0.664669,-393.351294883,0.00670383,2.11535
