MinNormIw,ESSClassic,AvgRet,MinVanillaIw,VarVanillaIw,AvgVanillaIw,VanillaAvgRet,J,MaxNormIw,eRenyi2,VarNormIw,AvgDiscRet,AvgNormIw,VarJ,VarRet,MaxVanillaIw,Bound,ESSRenyi,VarDiscRet,BatchSize,AvgEpLen
0.0041745845,25.573678824653648,-8.526512829121202e-14,0.4600155,3.569576,1.1019433,441.7377602797517,91.146,0.13183801,nan,0.00029396676,-8.526512829121202e-14,0.009999999,584.80707,74936.58546398328,14.5278,-26.623146,nan,74936.58546398328,100,45.2
0.0071815494,92.05053224841237,-6.8212102632969615e-15,0.7579265,0.097161695,1.0553802,466.3373223119536,6.5781016,0.023139013,1.0990447,8.723229e-06,-6.8212102632969615e-15,0.01,371.26895,122364.23168662602,2.4420457,-78.75922,90.98811155323173,122364.23168662602,100,47.66
0.00047588092,90.51508882561687,2.7284841053187846e-14,0.04825449,0.10883166,1.0140034,471.0283592221125,10.584793,0.013514723,1.10101,1.0584646e-05,2.7284841053187846e-14,0.01,328.22546,86793.02059329866,1.3703976,-90.99172,90.82569929799249,86793.02059329866,100,48.13
0.00014079234,51.296112121033445,-8.355982572538778e-14,0.014874272,1.0704275,1.0564688,432.73943905743084,46.95671,0.047675744,1.867685,9.5905576e-05,-8.355982572538778e-14,0.010000002,401.02997,76871.1693927534,5.0367937,-56.07242,53.54222051477101,76871.1693927534,100,44.3
0.0061267917,98.86135649098541,4.547473508864641e-15,0.61774844,0.011827162,1.008274,470.825640058792,0.794605,0.010914159,1.0119336,1.163385e-06,4.547473508864641e-15,0.009999999,297.6845,87097.16056026865,1.1004462,-77.780495,98.8207165419874,87097.16056026865,100,48.11
0.0007922311,64.93719176500674,7.787548383930699e-14,0.071333826,0.44218642,0.90041685,452.3493893305731,34.694557,0.046902522,1.458369,5.4540385e-05,7.787548383930699e-14,0.009999998,341.89844,81210.63209302083,4.223182,-57.96147,68.56975076849284,81210.63209302083,100,46.26
0.0076564024,73.5808964888501,-9.094947017729283e-14,0.8360051,0.43240044,1.0919033,486.95173777922116,27.588047,0.054544922,1.1001368,3.626751e-05,-9.094947017729283e-14,0.010000002,393.6197,117388.44185370945,5.955778,-89.387436,90.8977900911686,117388.44185370945,100,49.72
,9.652751192833543,5.456968210637569e-14,,6.858903,0.8517516,488.71606589344333,264.13455,0.14740893,9.007402,0.00094542856,5.456968210637569e-14,0.009999998,1293.5259,122278.02289120598,12.55558,-25.854004,11.1019798313299,122278.02289120598,100,49.9
0.003675531,96.94737622011108,-3.2969182939268646e-14,0.37204984,0.032588396,1.0122342,466.50971168528974,3.470217,0.0117173055,1.0370697,3.18054e-06,-3.2969182939268646e-14,0.01,378.52142,126384.49118172923,1.1860658,-167.64056,96.42553638564476,126384.49118172923,100,47.68
0.008375365,93.97029333103981,4.263256414560601e-14,0.8248151,0.062860385,0.9848109,478.0262227583348,4.344968,0.020584784,1.1147176,6.4814385e-06,4.263256414560601e-14,0.01,311.36646,87692.76014408398,2.027212,-63.51781,89.70881930554708,87692.76014408398,100,48.83
0.001529244,67.63040013005504,-5.456968210637569e-14,0.14309052,0.4232807,0.9356945,453.0168131673459,26.110397,0.041820165,1.4276005,4.834597e-05,-5.456968210637569e-14,0.01,398.05255,96663.86317957418,3.91309,-61.528404,70.04760771105802,96663.86317957418,100,46.33
3.8290583e-18,44.84312571165748,-2.7853275241795927e-14,3.9705696e-16,1.3359501,1.0369573,428.93842466378084,56.248188,0.027919749,2.1384115,0.00012424203,-2.7853275241795927e-14,0.01,402.86224,70082.18860320869,2.8951585,-35.559757,46.763683685451504,70082.18860320869,100,43.92
0.0065018507,77.0063455849626,-7.275957614183426e-14,0.64219135,0.29423967,0.98770547,482.33609174199046,13.164963,0.05092879,1.3014001,3.0161047e-05,-7.275957614183426e-14,0.01,294.80978,83762.86774712664,5.0302644,-62.338127,76.84032194017827,83762.86774712664,100,49.26
0.008564927,95.51285566397131,-5.343281372915953e-14,0.8348069,0.045081396,0.9746808,520.2066940539485,6.109353,0.023311483,1.11053,4.7453964e-06,-5.343281372915953e-14,0.01,416.14664,160975.95683605573,2.2721255,-144.46309,90.04709310557406,160975.95683605573,100,53.05
0.004292896,91.70293618338249,-3.183231456205249e-14,0.42587736,0.08994438,0.99205136,376.7746518273782,3.4328823,0.01599871,1.0952874,9.139148e-06,-3.183231456205249e-14,0.01,297.0892,79699.39737906177,1.5871543,-62.73751,91.30023420926808,79699.39737906177,100,38.7
1.0547716e-05,73.72441141026296,-6.536993168992921e-14,0.0010558403,0.36073256,1.0010132,455.3274577419117,27.218662,0.017821549,1.3739921,3.600027e-05,-6.536993168992921e-14,0.010000002,376.69666,90917.49651449731,1.7839605,-67.26868,72.78062301701709,90917.49651449731,100,46.56
0.004246321,71.9617553042147,-4.206412995699793e-14,0.44170773,0.42585158,1.0402128,474.2286419772352,23.30687,0.037144143,1.5648104,3.9356277e-05,-4.206412995699793e-14,0.01,343.35248,90720.56572016761,3.8637812,-56.577805,63.905505934866056,90720.56572016761,100,48.45
0.009542,99.99218654125154,-6.536993168992921e-14,0.95309526,7.88418e-05,0.9988423,438.5413943609548,0.007610798,0.010064187,1.0000544,7.9024405e-09,-6.536993168992921e-14,0.009999999,327.3463,107988.55920659778,1.0052537,-124.609024,99.99456435187525,107988.55920659778,100,44.88
0.009917471,99.98203857311692,-1.3585577107733116e-13,0.9906699,0.00018102652,0.9989139,512.6226840993481,0.011356831,0.010904975,1.0001783,1.8142023e-08,-1.3585577107733116e-13,0.01,332.74893,112369.23726200737,1.0893131,-76.32368,99.98216947012814,112369.23726200737,100,52.29
0.006162163,46.930596927781274,-1.1539214028744026e-13,0.66279924,1.3214499,1.0755951,434.1612626500074,61.343975,0.10259265,nan,0.00011422285,-1.1539214028744026e-13,0.009999999,602.28284,102747.32312747175,11.034816,-55.966625,nan,102747.32312747175,100,44.44
3.7652e-12,39.674390221583565,2.955857780762017e-14,3.3545905e-10,1.219156,0.8909462,408.4581801476894,70.49262,0.032603193,2.2185087,0.00015358767,2.955857780762017e-14,0.01,527.95215,76317.18620993396,2.904769,-55.240616,45.07532428453214,76317.18620993396,100,41.87
0.0015762454,89.78817062137408,1.8758328224066646e-14,0.15418997,0.10992936,0.97821045,415.16599598603295,8.2416935,0.0135430535,1.1077608,1.1488125e-05,1.8758328224066646e-14,0.01,341.34027,93854.47675474931,1.3247956,-68.53501,90.27219700554346,93854.47675474931,100,42.54
0.008415661,95.32011102178099,-2.2737367544323206e-15,0.85178924,0.05080473,1.0121478,486.34410568421447,2.6429553,0.015485519,1.0802704,4.959253e-06,-2.2737367544323206e-15,0.01,297.77414,83854.76469873982,1.5673633,-62.274723,92.56941513236919,83854.76469873982,100,49.66
,inf,-4.5474735088646414e-14,,,1.0614386e-38,511.6047943885606,364.11102,0.38036427,nan,0.0015662612,-4.5474735088646414e-14,0.009999999,1917.1704,104531.02519717159,4.0373332e-37,22.95813,nan,104531.02519717159,100,52.19
0.0025244686,91.99092175627075,-1.8189894035458565e-14,0.24240111,0.08108322,0.96020645,491.93698217747334,10.656388,0.013310947,1.0814605,8.794309e-06,-1.8189894035458565e-14,0.010000002,369.81366,109793.92289253768,1.2781258,-114.57024,92.46754941717037,109793.92289253768,100,50.22
0.0020925566,93.23316450540813,-2.4442670110147446e-14,0.20435593,0.06991971,0.9765849,430.1414298834362,9.72354,0.012408308,1.0549233,7.3312776e-06,-2.4442670110147446e-14,0.01,322.7971,95225.19941247217,1.2117766,-86.087166,94.79362185058362,95225.19941247217,100,44.04
,8.935100638580126,-1.3642420526593923e-14,,6.3702483,0.7866291,500.03592580053635,277.65408,0.16943651,10.218592,0.0010294766,-1.3642420526593923e-14,0.010000002,1295.8861,106537.70156051965,13.328369,18.781189,9.786084328747537,106537.70156051965,100,51.03
0.0069856755,73.10392154086357,2.842170943040401e-14,0.7373786,0.4140732,1.055558,483.44954059723443,19.109686,0.045866597,1.8386151,3.7163183e-05,2.842170943040401e-14,0.01,476.03848,92589.3465359187,4.8414855,-62.21334,54.38876368608495,92589.3465359187,100,49.37
,7.999999377632907,1.8758328224066646e-14,,41.02415,1.879267,457.4416505186351,300.97452,0.125,16.61954,0.0011616162,1.8758328224066646e-14,0.01,1073.8494,93029.99963289931,23.490837,41.46759,6.017013975560701,93029.99963289931,100,46.77
0.01,100.0,3.183231456205249e-14,1.0,,1.0,464.0262127794912,-9.536743e-07,0.01,1.0,3.5044917e-18,3.183231456205249e-14,0.009999998,355.16467,127416.12052156708,1.0,-87.996475,100.0,127416.12052156708,100,47.43
0.01,100.0,-1.6484591469634323e-14,1.0,,1.0,441.5449258631195,,0.01,1.0,3.5044917e-18,-1.6484591469634323e-14,0.009999998,320.87766,104002.50286460522,1.0,-78.926956,100.0,104002.50286460522,100,45.18
0.01,100.0,-1.7053025658242404e-15,1.0,,1.0,445.13383866553136,-2.3841858e-07,0.01,1.0,3.5044917e-18,-1.7053025658242404e-15,0.009999998,281.47327,80027.47812886423,1.0,-74.424904,100.0,80027.47812886423,100,45.54
0.01,100.0,3.865352482534945e-14,1.0,,1.0,434.3350145467671,4.7683716e-07,0.01,1.0,3.5044917e-18,3.865352482534945e-14,0.009999998,306.06726,94623.39730743969,1.0,-109.00467,100.0,94623.39730743969,100,44.46
0.01,100.0,-4.774847184307873e-14,1.0,,1.0,439.2431846721836,-2.3841858e-07,0.01,1.0,3.5044917e-18,-4.774847184307873e-14,0.009999998,280.7984,79644.1886990726,1.0,-85.84902,100.0,79644.1886990726,100,44.95
0.01,100.0,2.1600499167107046e-14,1.0,,1.0,418.9449739539999,2.3841858e-07,0.01,1.0,3.5044917e-18,2.1600499167107046e-14,0.009999998,304.66727,93759.73230007221,1.0,-104.381645,100.0,93759.73230007221,100,42.92
0.01,100.0,7.958078640513123e-15,1.0,,1.0,456.2449008027215,-1.9073486e-06,0.01,1.0,3.5044917e-18,7.958078640513123e-15,0.009999998,338.3574,115642.13818271326,1.0,-144.1704,100.0,115642.13818271326,100,46.65
0.01,100.0,-6.366462912410498e-14,1.0,,1.0,435.4315219586471,1.9073486e-06,0.01,1.0,3.5044917e-18,-6.366462912410498e-14,0.009999998,351.94595,125117.11122279715,1.0,-178.69853,100.0,125117.11122279715,100,44.57
0.01,100.0,-5.684341886080802e-15,1.0,,1.0,492.72990906913503,3.8146973e-06,0.01,1.0,3.5044917e-18,-5.684341886080802e-15,0.009999998,345.55054,120611.29039785895,1.0,-76.28381,100.0,120611.29039785895,100,50.3
3.5690283e-12,98.99999310326714,-2.3305801732931285e-14,4.9268906e-10,0.019443545,1.3804572,456.4400321775564,4.1063724,0.01010101,1.1439936,1.0203039e-06,-2.3305801732931285e-14,0.010000002,303.7948,93054.62559142771,1.3944012,-96.800064,87.4130752062676,93054.62559142771,100,46.67
0.01,100.0,3.922195901395753e-14,1.0,,1.0,455.4400634355666,-4.7683716e-07,0.01,1.0,3.5044917e-18,3.922195901395753e-14,0.009999998,357.428,129045.23428319432,1.0,-98.78984,100.0,129045.23428319432,100,46.57
0.01,100.0,2.1032064978498965e-14,1.0,,1.0,479.3094562246986,-6.67572e-06,0.01,1.0,3.5044917e-18,2.1032064978498965e-14,0.009999998,330.05048,110033.6627708551,1.0,-108.5473,100.0,110033.6627708551,100,48.96
0.01,100.0,1.8758328224066646e-14,1.0,,1.0,434.6366978484426,-1.4305115e-06,0.01,1.0,3.5044917e-18,1.8758328224066646e-14,0.009999998,314.5141,99918.28734857163,1.0,-93.80554,100.0,99918.28734857163,100,44.49
0.01,100.0,-5.6274984672199934e-14,1.0,,1.0,424.14268205541464,-1.4305115e-06,0.01,1.0,3.5044917e-18,-5.6274984672199934e-14,0.009999998,278.71545,78466.9824382159,1.0,-54.328365,100.0,78466.9824382159,100,43.44
0.01,100.0,1.7053025658242404e-14,1.0,,1.0,499.32109071232713,-9.536743e-07,0.01,1.0,3.5044917e-18,1.7053025658242404e-14,0.009999998,357.1284,128828.97595967958,1.0,-152.32146,100.0,128828.97595967958,100,50.96
0.01,100.0,7.958078640513123e-15,1.0,,1.0,469.13109063473223,-9.536743e-07,0.01,1.0,3.5044917e-18,7.958078640513123e-15,0.009999998,364.36462,134102.61494041537,1.0,-117.002144,100.0,134102.61494041537,100,47.94
0.01,100.0,-1.1368683772161603e-13,1.0,,1.0,423.06338740544345,-4.7683716e-07,0.01,1.0,3.5044917e-18,-1.1368683772161603e-13,0.009999998,292.04074,86149.2819921027,1.0,-89.75459,100.0,86149.2819921027,100,43.33
0.01,100.0,-2.5579538487363607e-14,1.0,,1.0,509.13946289487797,1.3113022e-06,0.01,1.0,3.5044917e-18,-2.5579538487363607e-14,0.009999998,333.92966,112635.37561850694,1.0,-83.357925,100.0,112635.37561850694,100,51.94
0.01,100.0,-7.275957614183426e-14,1.0,,1.0,489.0156018660627,-5.2452087e-06,0.01,1.0,3.5044917e-18,-7.275957614183426e-14,0.009999998,389.4844,153230.4131396857,1.0,-125.41299,100.0,153230.4131396857,100,49.93
0.01,100.0,8.185452315956354e-14,1.0,,1.0,498.3055795983339,9.536743e-07,0.01,1.0,3.5044917e-18,8.185452315956354e-14,0.009999998,400.99057,162417.60244235798,1.0,-130.49004,100.0,162417.60244235798,100,50.86
0.01,100.0,1.7053025658242404e-15,1.0,,1.0,447.95807509557267,-4.7683716e-07,0.01,1.0,3.5044917e-18,1.7053025658242404e-15,0.009999998,340.23956,116932.30365875337,1.0,-96.90211,100.0,116932.30365875337,100,45.82
0.01,100.0,3.751665644813329e-14,1.0,,1.0,517.718746179218,1.66893e-06,0.01,1.0,3.5044917e-18,3.751665644813329e-14,0.009999998,320.50684,103762.23729016997,1.0,-80.95214,100.0,103762.23729016997,100,52.8
0.01,100.0,-7.787548383930699e-14,1.0,,1.0,535.819103215974,5.2452087e-06,0.01,1.0,3.5044917e-18,-7.787548383930699e-14,0.009999998,291.70697,85952.49334513287,1.0,-83.639725,100.0,85952.49334513287,100,54.61
0.01,100.0,-9.038103598868475e-14,1.0,,1.0,487.8241924093015,,0.01,1.0,3.5044917e-18,-9.038103598868475e-14,0.009999998,299.8301,90806.16535741721,1.0,-71.67273,100.0,90806.16535741721,100,49.81
0.01,100.0,-2.6147972675971688e-14,1.0,,1.0,495.7254291549941,2.861023e-06,0.01,1.0,3.5044917e-18,-2.6147972675971688e-14,0.009999998,326.8878,107934.98380337859,1.0,-79.43581,100.0,107934.98380337859,100,50.6
0.01,100.0,-4.376943252282217e-14,1.0,,1.0,449.5480675942537,-5.4836273e-06,0.01,1.0,3.5044917e-18,-4.376943252282217e-14,0.009999998,315.2267,100371.60473331757,1.0,-91.73101,100.0,100371.60473331757,100,45.98
0.01,100.0,-7.389644451905042e-14,1.0,,1.0,474.55157487970445,-5.2452087e-06,0.01,1.0,3.5044917e-18,-7.389644451905042e-14,0.009999998,335.67612,113816.63186306281,1.0,-71.94748,100.0,113816.63186306281,100,48.48
0.01,100.0,5.2295945351943376e-14,1.0,,1.0,496.53942765222246,5.722046e-06,0.01,1.0,3.5044917e-18,5.2295945351943376e-14,0.009999998,327.95676,108642.0515912308,1.0,-83.5706,100.0,108642.0515912308,100,50.68
0.01,100.0,3.126388037344441e-14,1.0,,1.0,510.41015755905386,-1.3113022e-06,0.01,1.0,3.5044917e-18,3.126388037344441e-14,0.009999998,295.895,88438.23421470144,1.0,-80.70205,100.0,88438.23421470144,100,52.07
0.01,100.0,2.5011104298755527e-14,1.0,,1.0,461.2423602264226,-5.00679e-06,0.01,1.0,3.5044917e-18,2.5011104298755527e-14,0.009999998,274.06354,75869.52366774094,1.0,-49.508907,100.0,75869.52366774094,100,47.15
0.01,100.0,3.4106051316484808e-15,1.0,,1.0,487.5156175428324,-7.1525574e-07,0.01,1.0,3.5044917e-18,3.4106051316484808e-15,0.009999998,343.42474,119131.87207629533,1.0,-89.36883,100.0,119131.87207629533,100,49.78
0.01,100.0,4.945377440890297e-14,1.0,,1.0,479.94685102277515,5.2452087e-06,0.01,1.0,3.5044917e-18,4.945377440890297e-14,0.009999998,362.0654,132415.51647429587,1.0,-145.50972,100.0,132415.51647429587,100,49.02
0.01,100.0,-6.8212102632969615e-15,1.0,,1.0,491.52676959966834,4.7683716e-07,0.01,1.0,3.5044917e-18,-6.8212102632969615e-15,0.009999998,406.60806,167000.1296295145,1.0,-147.9426,100.0,167000.1296295145,100,50.18
0.01,100.0,-4.433786671143025e-14,1.0,,1.0,412.8288423973998,-1.5497208e-06,0.01,1.0,3.5044917e-18,-4.433786671143025e-14,0.009999998,266.49792,71738.53624090935,1.0,-69.54938,100.0,71738.53624090935,100,42.31
0.01,100.0,-7.958078640513123e-15,1.0,,1.0,470.3339995640326,4.529953e-06,0.01,1.0,3.5044917e-18,-7.958078640513123e-15,0.009999998,272.7004,75116.68948597979,1.0,-92.48635,100.0,75116.68948597979,100,48.06
0.01,100.0,8.242295734817162e-14,1.0,,1.0,461.4210163962196,-3.8146973e-06,0.01,1.0,3.5044917e-18,8.242295734817162e-14,0.009999998,369.98663,138272.84863509273,1.0,-102.487686,100.0,138272.84863509273,100,47.17
0.01,100.0,-1.9326762412674726e-14,1.0,,1.0,462.83439533877686,2.861023e-06,0.01,1.0,3.5044917e-18,-1.9326762412674726e-14,0.009999998,354.6882,127074.48311628343,1.0,-93.9758,100.0,127074.48311628343,100,47.31
0.01,100.0,-7.560174708487466e-14,1.0,,1.0,471.34405279325773,9.536743e-07,0.01,1.0,3.5044917e-18,-7.560174708487466e-14,0.009999998,297.8196,89592.45330710146,1.0,-90.73412,100.0,89592.45330710146,100,48.16
0.01,100.0,2.955857780762017e-14,1.0,,1.0,481.22472755010006,-1.9073486e-06,0.01,1.0,3.5044917e-18,2.955857780762017e-14,0.009999998,295.6082,88266.87099819817,1.0,-68.8493,100.0,88266.87099819817,100,49.15
0.01,100.0,5.5706550483591854e-14,1.0,,1.0,475.4175813056354,1.9073486e-06,0.01,1.0,3.5044917e-18,5.5706550483591854e-14,0.009999998,285.81387,82514.72765575007,1.0,-85.32069,100.0,82514.72765575007,100,48.57
0.01,100.0,3.410605131648481e-14,1.0,,1.0,481.62493338826954,-6.67572e-06,0.01,1.0,3.5044917e-18,3.410605131648481e-14,0.009999998,359.96008,130880.07888366624,1.0,-132.79459,100.0,130880.07888366624,100,49.19
0.01,100.0,8.981260180007667e-14,1.0,,1.0,473.74678328775406,,0.01,1.0,3.5044917e-18,8.981260180007667e-14,0.009999998,376.94373,143521.80315849013,1.0,-137.65604,100.0,143521.80315849013,100,48.4
0.01,100.0,1.8701484805205837e-13,1.0,,1.0,531.1172682823988,-5.2452087e-06,0.01,1.0,3.5044917e-18,1.8701484805205837e-13,0.009999998,377.89746,144248.9817658199,1.0,-102.536194,100.0,144248.9817658199,100,54.14
0.01,100.0,-1.2789769243681803e-13,1.0,,1.0,505.32857688056555,-2.6226044e-06,0.01,1.0,3.5044917e-18,-1.2789769243681803e-13,0.009999998,340.54904,117145.08938972699,1.0,-90.395424,100.0,117145.08938972699,100,51.56
0.01,100.0,-2.3305801732931285e-14,1.0,,1.0,452.6405276259276,3.33786e-06,0.01,1.0,3.5044917e-18,-2.3305801732931285e-14,0.009999998,344.7148,120028.57090686209,1.0,-126.76946,100.0,120028.57090686209,100,46.29
0.01,100.0,-3.979039320256561e-14,1.0,,1.0,460.54616294778623,,0.01,1.0,3.5044917e-18,-3.979039320256561e-14,0.009999998,298.45264,89973.70348837676,1.0,-69.77311,100.0,89973.70348837676,100,47.08
0.01,100.0,-4.547473508864641e-15,1.0,,1.0,480.83448691364106,-5.4836273e-06,0.01,1.0,3.5044917e-18,-4.547473508864641e-15,0.009999998,412.2035,171628.01330243718,1.0,-111.79368,100.0,171628.01330243718,100,49.11
0.01,100.0,1.0800249583553523e-14,1.0,,1.0,510.727730116339,-1.013279e-06,0.01,1.0,3.5044917e-18,1.0800249583553523e-14,0.009999998,336.8507,114614.54731970707,1.0,-99.205376,100.0,114614.54731970707,100,52.1
0.01,100.0,9.777068044058978e-14,1.0,,1.0,498.54224898907785,2.3841858e-07,0.01,1.0,3.5044917e-18,9.777068044058978e-14,0.009999998,327.74988,108505.04032535104,1.0,-72.44966,100.0,108505.04032535104,100,50.88
0.01,100.0,-6.8212102632969615e-15,1.0,,1.0,497.03551396275367,3.5762787e-07,0.01,1.0,3.5044917e-18,-6.8212102632969615e-15,0.009999998,307.17242,95307.97976589568,1.0,-100.34994,100.0,95307.97976589568,100,50.73
0.01,100.0,-9.43600753089413e-14,1.0,,1.0,521.9974844736541,1.9073486e-06,0.01,1.0,3.5044917e-18,-9.43600753089413e-14,0.009999998,383.23035,148349.00018387413,1.0,-139.44572,100.0,148349.00018387413,100,53.23
0.01,100.0,-2.955857780762017e-14,1.0,,1.0,518.8237409237429,-2.3841858e-06,0.01,1.0,3.5044917e-18,-2.955857780762017e-14,0.009999998,350.3259,123967.91863594204,1.0,-104.38148,100.0,123967.91863594204,100,52.91
0.01,100.0,-1.1084466677857563e-13,1.0,,1.0,486.13172556613705,-9.536743e-07,0.01,1.0,3.5044917e-18,-1.1084466677857563e-13,0.009999998,282.80222,80784.93733679502,1.0,-65.07113,100.0,80784.93733679502,100,49.64
0.01,100.0,2.5011104298755527e-14,1.0,,1.0,508.4154422980937,-1.9073486e-06,0.01,1.0,3.5044917e-18,2.5011104298755527e-14,0.009999998,372.97485,140515.39223009892,1.0,-101.06937,100.0,140515.39223009892,100,51.87
0.01,100.0,-5.2295945351943376e-14,1.0,,1.0,480.9251897631568,-9.536743e-07,0.01,1.0,3.5044917e-18,-5.2295945351943376e-14,0.009999998,319.40652,103051.0396882685,1.0,-87.34783,100.0,103051.0396882685,100,49.12
0.01,100.0,2.1600499167107046e-14,1.0,,1.0,499.72040576200044,4.7683716e-06,0.01,1.0,3.5044917e-18,2.1600499167107046e-14,0.009999998,323.2791,105565.03587045823,1.0,-94.22707,100.0,105565.03587045823,100,51.0
0.01,100.0,-9.094947017729283e-15,1.0,,1.0,441.23141227302716,-4.7683716e-07,0.01,1.0,3.5044917e-18,-9.094947017729283e-15,0.009999998,253.64972,64988.07012776343,1.0,-79.7831,100.0,64988.07012776343,100,45.15
0.01,100.0,-8.810729923425243e-14,1.0,,1.0,483.8171127709366,-2.9802322e-06,0.01,1.0,3.5044917e-18,-8.810729923425243e-14,0.009999998,318.7513,102628.68569455527,1.0,-113.237274,100.0,102628.68569455527,100,49.41
0.01,100.0,3.637978807091713e-14,1.0,,1.0,467.54838300832205,-2.861023e-06,0.01,1.0,3.5044917e-18,3.637978807091713e-14,0.009999998,329.878,109918.67424158475,1.0,-107.04982,100.0,109918.67424158475,100,47.78
0.01,100.0,-2.0463630789890885e-14,1.0,,1.0,444.24227619976955,2.3841858e-06,0.01,1.0,3.5044917e-18,-2.0463630789890885e-14,0.009999998,283.20392,81014.60398982448,1.0,-77.004005,100.0,81014.60398982448,100,45.45
0.01,100.0,-2.0463630789890885e-14,1.0,,1.0,456.933193902997,2.9802322e-06,0.01,1.0,3.5044917e-18,-2.0463630789890885e-14,0.009999998,331.16937,110780.9686978078,1.0,-107.072174,100.0,110780.9686978078,100,46.72
0.01,100.0,2.842170943040401e-14,1.0,,1.0,418.54038051568835,7.1525574e-07,0.01,1.0,3.5044917e-18,2.842170943040401e-14,0.009999998,267.89017,72490.03966823456,1.0,-73.28872,100.0,72490.03966823456,100,42.88
0.01,100.0,3.353761712787673e-14,1.0,,1.0,499.518881147333,-4.7683716e-07,0.01,1.0,3.5044917e-18,3.353761712787673e-14,0.009999998,345.0076,120232.58213376958,1.0,-139.66153,100.0,120232.58213376958,100,50.98
0.01,100.0,-3.751665644813329e-14,1.0,,1.0,449.1465899968189,3.0994415e-06,0.01,1.0,3.5044917e-18,-3.751665644813329e-14,0.009999998,327.38882,108266.11944963194,1.0,-107.72301,100.0,108266.11944963194,100,45.94
0.01,100.0,3.9790393202565614e-15,1.0,,1.0,518.1084957595059,2.861023e-06,0.01,1.0,3.5044917e-18,3.9790393202565614e-15,0.009999998,285.5851,82382.68440701229,1.0,-68.295555,100.0,82382.68440701229,100,52.84
0.01,100.0,4.888534022029489e-14,1.0,,1.0,474.13998403996555,-5.722046e-06,0.01,1.0,3.5044917e-18,4.888534022029489e-14,0.009999998,300.11685,90979.940813147,1.0,-116.57859,100.0,90979.940813147,100,48.44
0.01,100.0,4.718003765447065e-14,1.0,,1.0,456.722129832646,1.9073486e-06,0.01,1.0,3.5044917e-18,4.718003765447065e-14,0.009999998,281.43326,80004.7190003999,1.0,-68.38689,100.0,80004.7190003999,100,46.7
0.01,100.0,-1.0288658813806251e-13,1.0,,1.0,457.9440610629441,2.6226044e-06,0.01,1.0,3.5044917e-18,-1.0288658813806251e-13,0.009999998,319.98782,103426.4629804965,1.0,-76.71494,100.0,103426.4629804965,100,46.82
0.01,100.0,-1.7053025658242404e-14,1.0,,1.0,440.2406034312587,2.861023e-06,0.01,1.0,3.5044917e-18,-1.7053025658242404e-14,0.009999998,281.72247,80169.24421217704,1.0,-77.34085,100.0,80169.24421217704,100,45.05
0.01,100.0,9.606537787476554e-14,1.0,,1.0,443.94326169492456,2.861023e-06,0.01,1.0,3.5044917e-18,9.606537787476554e-14,0.009999998,247.7765,62013.32929042727,1.0,-61.065147,100.0,62013.32929042727,100,45.42
0.01,100.0,-5.2864379540551457e-14,1.0,,1.0,530.5138329700734,3.8146973e-06,0.01,1.0,3.5044917e-18,-5.2864379540551457e-14,0.009999998,362.0441,132399.93584619625,1.0,-80.66548,100.0,132399.93584619625,100,54.08
0.01,100.0,1.284661266254261e-13,1.0,,1.0,491.9294653312958,-3.33786e-06,0.01,1.0,3.5044917e-18,1.284661266254261e-13,0.009999998,301.10983,91582.96371520915,1.0,-94.86549,100.0,91582.96371520915,100,50.22
0.01,100.0,-1.0231815394945442e-14,1.0,,1.0,479.73349629969323,-1.1920929e-06,0.01,1.0,3.5044917e-18,-1.0231815394945442e-14,0.009999998,336.8476,114612.42951312981,1.0,-104.32936,100.0,114612.42951312981,100,49.0
0.01,100.0,4.4906300900038334e-14,1.0,,1.0,465.5511020835202,1.4305115e-06,0.01,1.0,3.5044917e-18,4.4906300900038334e-14,0.009999998,377.52054,143961.37571232693,1.0,-145.89633,100.0,143961.37571232693,100,47.58
0.01,100.0,-3.126388037344441e-14,1.0,,1.0,477.8277294643127,-2.3841858e-06,0.01,1.0,3.5044917e-18,-3.126388037344441e-14,0.009999998,332.6807,111794.39937867047,1.0,-98.60038,100.0,111794.39937867047,100,48.81
0.01,100.0,-9.663381206337363e-15,1.0,,1.0,459.3308777533081,-3.8146973e-06,0.01,1.0,3.5044917e-18,-9.663381206337363e-15,0.009999998,332.00616,111341.51723925558,1.0,-91.76129,100.0,111341.51723925558,100,46.96
0.01,100.0,-6.252776074688882e-14,1.0,,1.0,549.9087111983473,-3.8146973e-06,0.01,1.0,3.5044917e-18,-6.252776074688882e-14,0.009999998,403.34586,164331.19620889847,1.0,-104.292404,100.0,164331.19620889847,100,56.02
0.01,100.0,-2.3874235921539365e-14,1.0,,1.0,499.62654261047305,-1.9073486e-06,0.01,1.0,3.5044917e-18,-2.3874235921539365e-14,0.009999998,290.8989,85476.94891988559,1.0,-101.82032,100.0,85476.94891988559,100,50.99
0.01,100.0,6.991740519879386e-14,1.0,,1.0,489.31890674031274,-4.7683716e-07,0.01,1.0,3.5044917e-18,6.991740519879386e-14,0.009999998,345.36688,120483.09229245655,1.0,-84.172226,100.0,120483.09229245655,100,49.96
0.01,100.0,-1.7053025658242404e-14,1.0,,1.0,450.44108791699875,3.0994415e-06,0.01,1.0,3.5044917e-18,-1.7053025658242404e-14,0.009999998,306.65192,94985.23806598032,1.0,-95.81648,100.0,94985.23806598032,100,46.07
