VarVanillaIw,renyi2,VarRet,VarJ,VarDiscRet,ESSRenyi,AvgDiscRet,MinVanillaIw,EpsThisIter,AvgVanillaIw,MinNormIw,SamplesThisIter,AvgEpLen,ESSClassic,IterType,VarNormIw,BatchSize,AvgNormIw,MaxNormIw,MaxVanillaIw,VanillaAvgRet,AvgRet,delta,Bound,J
0.141051,37.9176,55.6254398434,167.958,55.6254398434,3.40886150232e-15,-59.3154875051,0.0198121,573,0.971994,1.97624e-07,50000,87.260034904,3.51754333493,1,1.40344e-11,100,9.69556e-06,7.76033e-05,7.77985,-59.3154875051,-59.3154875051,0.1,-66.9095,-10433.7
0.0636479,38.3489,84.0466990841,127.318,84.0466990841,2.21457831726e-15,-58.7877948303,0.0548082,579,0.971688,5.41212e-07,50000,86.3557858377,3.45126037261,1,6.20623e-12,100,9.59509e-06,4.15986e-05,4.21266,-58.7877948303,-58.7877948303,0.1,-72.0046,-10395.3
0.00917977,38.0797,496.550923193,224.901,496.550923193,2.89859752928e-15,-59.6345755891,0.126397,574,0.996189,1.22803e-06,50000,87.1080139373,3.29964489476,1,8.66522e-13,100,9.67867e-06,1.80205e-05,1.85478,-59.6345755891,-59.6345755891,0.1,-109.879,-10609.8
0.103486,38.8092,54.1739295149,109.57,54.1739295149,1.39762307881e-15,-58.8703987286,0.0111421,577,0.956639,1.12143e-07,50000,86.6551126516,3.56818320688,1,1.04831e-11,100,9.62835e-06,4.21074e-05,4.18364,-58.8703987286,-58.8703987286,0.1,-67.527,-10385.0
0.10823,38.4759,62.0219796586,185.841,62.0219796586,1.95042602281e-15,-58.3829828798,0.027401,583,0.980231,2.66377e-07,50000,85.7632933105,3.43018875996,1,1.02284e-11,100,9.52925e-06,6.49426e-05,6.68035,-58.3829828798,-58.3829828798,0.1,-68.0831,-10286.1
0.106083,39.0006,58.4549607375,119.725,58.4549607375,1.15413543808e-15,-59.7035618614,0.0247863,569,0.963861,2.5108e-07,50000,87.8734622144,3.46397062051,1,1.08854e-11,100,9.76372e-06,4.55798e-05,4.49957,-59.7035618614,-59.7035618614,0.1,-68.7868,-10525.8
0.00781603,38.6674,407.910172117,215.121,407.910172117,1.61058231665e-15,-60.2224625861,0.175608,568,0.996742,1.72322e-06,50000,88.0281690141,3.26486188785,1,7.52626e-13,100,9.78091e-06,1.50445e-05,1.53314,-60.2224625861,-60.2224625861,0.1,-110.932,-10743.1
0.00748804,38.9514,298.725185545,189.656,298.725185545,1.21230891675e-15,-59.5476137674,0.191864,573,0.997276,1.86531e-06,50000,87.260034904,3.27902144832,1,7.07755e-13,100,9.69556e-06,1.76723e-05,1.81776,-59.5476137674,-59.5476137674,0.1,-110.242,-10633.8
0.117169,39.3655,62.1365409634,136.227,62.1365409634,8.01302577369e-16,-58.4194832165,0.0302684,583,0.96148,2.99991e-07,50000,85.7632933105,3.6248071254,1,1.15093e-11,100,9.52925e-06,5.58286e-05,5.63297,-58.4194832165,-58.4194832165,0.1,-67.1974,-10275.8
0.0105065,38.76,499.337171588,231.302,499.337171588,1.4680190735e-15,-59.4151901418,0.10215,575,0.995307,9.91612e-07,50000,86.9565217391,3.31984632672,1,9.9006e-13,100,9.66184e-06,2.02125e-05,2.08218,-59.4151901418,-59.4151901418,0.1,-109.54,-10559.7
0.00698631,38.8669,284.101627993,184.348,284.101627993,1.3192612727e-15,-59.0450097906,0.200823,580,0.996303,1.93073e-06,50000,86.2068965517,3.39257848704,1,6.45749e-13,100,9.57854e-06,1.47589e-05,1.53514,-59.0450097906,-59.0450097906,0.1,-109.407,-10549.0
0.0120629,38.8996,693.911024233,267.039,693.911024233,1.2768293199e-15,-59.8832573404,0.112255,573,0.994689,1.09419e-06,50000,87.260034904,3.32148151156,1,1.1461e-12,100,9.69556e-06,2.02598e-05,2.07849,-59.8832573404,-59.8832573404,0.1,-110.014,-10616.2
0.0592279,39.2527,73.444065693,139.243,73.444065693,8.96964527772e-16,-58.9434997986,0.0500468,577,0.977583,4.92918e-07,50000,86.6551126516,3.47133874073,1,5.74543e-12,100,9.62835e-06,4.99486e-05,5.07137,-58.9434997986,-58.9434997986,0.1,-72.9734,-10436.9
0.0519048,39.1719,97.3565471576,141.317,97.3565471576,9.72402292921e-16,-59.4571847966,0.115488,574,0.980089,1.14048e-06,50000,87.1080139373,3.38751491345,1,5.06183e-12,100,9.67867e-06,3.74417e-05,3.79145,-59.4571847966,-59.4571847966,0.1,-75.8077,-10522.0
0.0116343,39.6343,716.555449658,270.073,716.555449658,6.12426120445e-16,-60.5303993676,0.104689,567,0.994098,1.03185e-06,50000,88.1834215168,3.26856858576,1,1.13024e-12,100,9.79816e-06,1.62169e-05,1.64533,-60.5303993676,-60.5303993676,0.1,-111.037,-10734.1
0.121634,39.7804,58.627912173,131.738,58.627912173,5.29188408312e-16,-58.354168565,0.0107583,585,0.959012,1.06535e-07,50000,85.4700854701,3.58585834485,1,1.19276e-11,100,9.49668e-06,5.75446e-05,5.81108,-58.354168565,-58.354168565,0.1,-66.6071,-10265.3
0.117281,40.4116,61.9665725485,126.112,61.9665725485,2.81491900839e-16,-58.9445414512,0.00892851,577,0.955832,8.99392e-08,50000,86.6551126516,3.46076544675,1,1.19006e-11,100,9.62835e-06,5.49019e-05,5.45026,-58.9445414512,-58.9445414512,0.1,-67.3544,-10369.3
0.0065114,39.0451,270.584355968,178.906,270.584355968,1.10392934632e-15,-59.2906770929,0.18623,577,0.997544,1.7975e-06,50000,86.6551126516,3.39322747682,1,6.06616e-13,100,9.62835e-06,1.47871e-05,1.53201,-59.2906770929,-59.2906770929,0.1,-109.874,-10598.3
0.00953452,39.0673,507.324581645,229.147,507.324581645,1.07969875015e-15,-60.0288322965,0.125586,569,0.995955,1.23116e-06,50000,87.8734622144,3.28741611419,1,9.16326e-13,100,9.76372e-06,1.77094e-05,1.80646,-60.0288322965,-60.0288322965,0.1,-111.194,-10677.2
0.0112767,39.2394,732.482049453,272.373,732.482049453,9.08961680962e-16,-60.6262588526,0.106027,565,0.994039,1.0488e-06,50000,88.4955752212,3.28248445254,1,1.1034e-12,100,9.83284e-06,1.69125e-05,1.70975,-60.6262588526,-60.6262588526,0.1,-111.683,-10751.0
0.104406,39.9085,50.4466304375,153.847,50.4466304375,4.65527252701e-16,-57.9364672799,0.0158797,589,0.970242,1.54374e-07,50000,84.8896434635,3.58081143039,1,9.86707e-12,100,9.43218e-06,7.33757e-05,7.5478,-57.9364672799,-57.9364672799,0.1,-66.4523,-10230.3
0.0123566,39.0034,712.972826971,274.255,712.972826971,1.15086009367e-15,-60.9300226576,0.102662,562,0.993522,1.02146e-06,50000,88.9679715302,3.24150738235,1,1.22328e-12,100,9.88533e-06,2.10078e-05,2.11139,-60.9300226576,-60.9300226576,0.1,-111.339,-10799.4
0.117724,39.4686,55.5831935183,145.942,55.5831935183,7.2280999129e-16,-58.6689388114,0.0207404,580,0.966087,2.05637e-07,50000,86.2068965517,3.46205496839,1,1.15726e-11,100,9.57854e-06,6.32696e-05,6.38134,-58.6689388114,-58.6689388114,0.1,-66.9073,-10336.3
0.0149935,39.2144,958.63387011,317.037,958.63387011,9.32012636772e-16,-60.4772838403,0.0977226,568,0.994539,9.61064e-07,50000,88.0281690141,3.40056833786,1,1.45017e-12,100,9.78091e-06,2.07268e-05,2.10754,-60.4772838403,-60.4772838403,0.1,-110.819,-10679.0
0.0107764,39.3672,356.729811413,195.91,356.729811413,7.99879414308e-16,-59.6983902505,0.130423,573,0.994157,1.27196e-06,50000,87.260034904,3.31982348404,1,1.02497e-12,100,9.69556e-06,2.01184e-05,2.06289,-59.6983902505,-59.6983902505,0.1,-102.534,-10629.2
0.103884,39.8543,59.329861047,119.489,59.329861047,4.91449116453e-16,-58.8021281233,0.00998886,579,0.96413,9.94098e-08,50000,86.3557858377,3.50311775666,1,1.02891e-11,100,9.59509e-06,5.02118e-05,5.04536,-58.8021281233,-58.8021281233,0.1,-67.7239,-10370.5
0.163242,39.5846,68.2071081477,236.75,68.2071081477,6.43631391427e-16,-58.8409693523,0.020426,578,0.984163,1.99488e-07,50000,86.5051903114,3.48523834271,1,1.55703e-11,100,9.61169e-06,8.22658e-05,8.42339,-58.8409693523,-58.8409693523,0.1,-66.9203,-10310.6
0.0107036,39.4351,520.154467139,230.486,520.154467139,7.47420530422e-16,-59.9950425204,0.106656,569,0.995537,1.04603e-06,50000,87.8734622144,3.29208650357,1,1.02954e-12,100,9.76372e-06,1.8543e-05,1.8907,-59.9950425204,-59.9950425204,0.1,-110.269,-10658.5
0.0119359,39.6202,711.339581573,271.359,711.339581573,6.21112472116e-16,-60.3753108002,0.115511,568,0.993551,1.13714e-06,50000,88.0281690141,3.29221056175,1,1.15673e-12,100,9.78091e-06,1.9931e-05,2.02461,-60.3753108002,-60.3753108002,0.1,-110.377,-10703.6
0.00889841,39.4939,487.86786327,223.109,487.86786327,7.0475564408e-16,-60.0693988073,0.111482,568,0.994465,1.09646e-06,50000,88.0281690141,3.3322337978,1,8.60779e-13,100,9.78091e-06,1.54567e-05,1.57155,-60.0693988073,-60.0693988073,0.1,-110.554,-10690.8
0.126735,40.0747,52.8297648563,139.843,52.8297648563,3.94237233159e-16,-57.9901882618,0.00752372,589,0.964972,7.35412e-08,50000,84.8896434635,3.48588321375,1,1.21085e-11,100,9.43218e-06,6.74495e-05,6.90051,-57.9901882618,-57.9901882618,0.1,-65.7808,-10210.5
0.00656102,39.2403,271.838069574,181.127,271.838069574,9.08109055058e-16,-58.6671495577,0.167773,582,0.997505,1.60551e-06,50000,85.910652921,3.32919270409,1,6.00828e-13,100,9.54563e-06,1.68794e-05,1.76387,-58.6671495577,-58.6671495577,0.1,-109.025,-10485.8
0.0065672,39.1815,273.341632231,180.11,273.341632231,9.631361163e-16,-58.8048311237,0.182561,582,0.998515,1.74526e-06,50000,85.910652921,3.32718226884,1,6.00179e-13,100,9.54563e-06,1.42091e-05,1.48634,-58.8048311237,-58.8048311237,0.1,-109.117,-10510.5
0.0910782,39.6281,54.6281379676,103.994,54.6281379676,6.16220199575e-16,-58.9996378162,0.0198529,578,0.960829,1.986e-07,50000,86.5051903114,3.47631055356,1,9.11426e-12,100,9.61169e-06,3.37544e-05,3.37424,-58.9996378162,-58.9996378162,0.1,-68.3382,-10425.0
0.0986358,39.3575,53.6450634608,147.001,53.6450634608,8.0770124917e-16,-57.9416490806,0.0386584,590,0.969534,3.75454e-07,50000,84.7457627119,3.96614128798,1,9.30378e-12,100,9.4162e-06,6.73659e-05,6.93629,-57.9416490806,-57.9416490806,0.1,-66.8801,-10234.7
0.107819,39.5883,55.520429053,125.629,55.520429053,6.41254173398e-16,-57.7730673119,0.0119019,590,0.966911,1.15905e-07,50000,84.7457627119,3.66243180434,1,1.02252e-11,100,9.4162e-06,5.0913e-05,5.22805,-57.7730673119,-57.7730673119,0.1,-66.693,-10186.1
0.00668293,38.365,274.572887203,182.392,274.572887203,2.17908875776e-15,-58.9358023013,0.206201,579,0.997327,1.98382e-06,50000,86.3557858377,3.29726711834,1,6.18571e-13,100,9.59509e-06,1.41068e-05,1.46628,-58.9358023013,-58.9358023013,0.1,-109.248,-10533.0
0.125705,38.696,59.8884053996,169.502,59.8884053996,1.56513228369e-15,-58.8865680105,0.0418412,576,0.963539,4.18832e-07,50000,86.8055555556,3.45813800199,1,1.25957e-11,100,9.64506e-06,7.1415e-05,7.13434,-58.8865680105,-58.8865680105,0.1,-67.3565,-10355.1
0.016451,38.3514,112.431332659,128.312,112.431332659,2.20894226515e-15,-58.7298114758,0.154508,581,0.992954,1.4879e-06,50000,86.0585197935,3.32472742319,1,1.52559e-12,100,9.56206e-06,1.93296e-05,2.00724,-58.7298114758,-58.7298114758,0.1,-86.6562,-10477.9
0.1043,38.7871,52.104618128,103.43,52.104618128,1.42876508385e-15,-58.4250067814,0.0150293,584,0.960631,1.48832e-07,50000,85.6164383562,3.62507286098,1,1.02283e-11,100,9.51294e-06,3.31965e-05,3.35223,-58.4250067814,-58.4250067814,0.1,-66.7642,-10312.2
0.00890664,38.3339,483.167586601,222.385,483.167586601,2.24791731663e-15,-59.593253199,0.119356,575,0.995405,1.15853e-06,50000,86.9565217391,3.28791236822,1,8.39138e-13,100,9.66184e-06,1.56516e-05,1.6125,-59.593253199,-59.593253199,0.1,-109.684,-10606.1
0.00878905,38.4726,501.185136413,226.06,501.185136413,1.95686507144e-15,-59.6870242781,0.121519,574,0.99651,1.18027e-06,50000,87.1080139373,3.29205500507,1,8.29106e-13,100,9.67867e-06,1.67626e-05,1.72587,-59.6870242781,-59.6870242781,0.1,-110.745,-10622.7
0.0816143,39.2158,46.2434196961,94.0127,46.2434196961,9.30659051938e-16,-58.2029566443,0.0293184,585,0.964414,2.88701e-07,50000,85.4700854701,3.6697665233,1,7.91376e-12,100,9.49668e-06,3.22426e-05,3.27432,-58.2029566443,-58.2029566443,0.1,-67.0718,-10311.4
0.108628,39.6157,62.529784544,116.923,62.529784544,6.23931292912e-16,-58.4130099385,0.0127923,583,0.954292,1.2774e-07,50000,85.7632933105,3.62174137634,1,1.08317e-11,100,9.52925e-06,4.28097e-05,4.28711,-58.4130099385,-58.4130099385,0.1,-67.1896,-10283.8
0.125394,40.0627,60.8468754008,145.862,60.8468754008,3.99016799231e-16,-58.5749270349,0.0112565,582,0.968092,1.10992e-07,50000,85.910652921,3.61507574311,1,1.21914e-11,100,9.54563e-06,6.54531e-05,6.63808,-58.5749270349,-58.5749270349,0.1,-67.2655,-10299.5
0.00665893,39.6257,268.552774749,181.374,268.552774749,6.17719388482e-16,-58.6325559147,0.172269,583,0.996861,1.64676e-06,50000,85.7632933105,3.3663175204,1,6.08489e-13,100,9.52925e-06,1.84668e-05,1.93182,-58.6325559147,-58.6325559147,0.1,-108.92,-10479.6
0.0991385,40.1085,51.8409676519,105.428,51.8409676519,3.81157184404e-16,-58.6315758121,0.0235792,581,0.965273,2.33577e-07,50000,86.0585197935,3.64267807476,1,9.72848e-12,100,9.56206e-06,3.85295e-05,3.88948,-58.6315758121,-58.6315758121,0.1,-67.5019,-10355.5
0.119531,39.8373,46.8949823794,111.102,46.8949823794,4.9991055968e-16,-57.9098055029,0.00363768,588,0.965487,3.55982e-08,50000,85.0340136054,3.49621838217,1,1.14469e-11,100,9.44822e-06,5.02064e-05,5.13045,-57.9098055029,-57.9098055029,0.1,-65.5475,-10215.0
0.0114072,39.3473,382.719911907,201.453,382.719911907,8.15988592712e-16,-59.8525808063,0.139907,570,0.995221,1.37017e-06,50000,87.7192982456,3.29350497366,1,1.09407e-12,100,9.74659e-06,1.72547e-05,1.76187,-59.8525808063,-59.8525808063,0.1,-104.03,-10648.0
0.00929685,39.1211,496.256666429,227.174,496.256666429,1.02315112473e-15,-60.0775840207,0.118287,568,0.995908,1.16171e-06,50000,88.0281690141,3.25126619874,1,8.96717e-13,100,9.78091e-06,1.541e-05,1.56907,-60.0775840207,-60.0775840207,0.1,-110.546,-10689.2
0.0913043,39.6519,49.7452182727,102.409,49.7452182727,6.0175259514e-16,-57.5977067021,0.0292732,593,0.961711,2.85167e-07,50000,84.3170320405,3.63102987171,1,8.66459e-12,100,9.36856e-06,3.00705e-05,3.08683,-57.5977067021,-57.5977067021,0.1,-66.5153,-10182.6
0.00946966,38.7184,489.407711815,223.986,489.407711815,1.53039896255e-15,-59.6305656089,0.124743,573,0.995277,1.2152e-06,50000,87.260034904,3.2829781636,1,8.98654e-13,100,9.69556e-06,1.89111e-05,1.94128,-59.6305656089,-59.6305656089,0.1,-109.887,-10608.1
0.146544,39.4277,59.0612551363,216.85,59.0612551363,7.5295514968e-16,-58.5520585285,0.0267069,583,0.980548,2.59546e-07,50000,85.7632933105,3.41578169441,1,1.38404e-11,100,9.52925e-06,7.64386e-05,7.86543,-58.5520585285,-58.5520585285,0.1,-66.6203,-10282.6
0.00887422,39.2636,480.579373733,220.028,480.579373733,8.87255503933e-16,-59.4797157559,0.12004,576,0.995309,1.16325e-06,50000,86.8055555556,3.32785629423,1,8.33345e-13,100,9.64506e-06,1.44265e-05,1.48872,-59.4797157559,-59.4797157559,0.1,-109.496,-10585.5
0.0142718,39.2475,930.896177754,308.991,930.896177754,9.0160600145e-16,-60.6864884161,0.117187,566,0.991564,1.16003e-06,50000,88.3392226148,3.324659331,1,1.39848e-12,100,9.81547e-06,1.75515e-05,1.77306,-60.6864884161,-60.6864884161,0.1,-110.568,-10722.9
0.0987483,39.8131,51.2790054134,112.399,51.2790054134,5.12144460927e-16,-58.0055866604,0.0122793,589,0.961338,1.20478e-07,50000,84.8896434635,3.62204925779,1,9.5061e-12,100,9.43218e-06,5.21721e-05,5.31743,-58.0055866604,-58.0055866604,0.1,-66.7093,-10245.3
0.0236284,39.4981,109.309848532,124.187,109.309848532,7.01793871125e-16,-58.4750402863,0.127717,584,0.990739,1.22632e-06,50000,85.6164383562,3.4032888751,1,2.17844e-12,100,9.51294e-06,2.08817e-05,2.17476,-58.4750402863,-58.4750402863,0.1,-80.6501,-10413.9
0.0100863,39.5195,486.166415632,224.242,486.166415632,6.86913725355e-16,-59.2536150233,0.119842,577,0.997047,1.1573e-06,50000,86.6551126516,3.43150016615,1,9.40601e-13,100,9.62835e-06,1.95053e-05,2.01984,-59.2536150233,-59.2536150233,0.1,-109.238,-10536.2
0.115043,39.9526,53.4901880676,158.889,53.4901880676,4.45451338271e-16,-58.3741985977,0.0204756,584,0.966602,2.01514e-07,50000,85.6164383562,3.53103722999,1,1.11428e-11,100,9.51294e-06,8.37492e-05,8.50968,-58.3741985977,-58.3741985977,0.1,-66.841,-10289.4
0.0145214,40.7247,923.25807816,298.971,923.25807816,2.05818206084e-16,-60.6616761815,0.106945,568,0.993779,1.05256e-06,50000,88.0281690141,3.31452790352,1,1.40666e-12,100,9.78091e-06,1.9633e-05,1.99479,-60.6616761815,-60.6616761815,0.1,-110.335,-10706.9
0.00574435,40.6747,267.549682502,175.56,267.549682502,2.16374690651e-16,-58.8465058113,0.207647,581,0.996001,1.99351e-06,50000,86.0585197935,3.31312511521,1,5.29448e-13,100,9.56206e-06,1.39707e-05,1.45521,-58.8465058113,-58.8465058113,0.1,-109.992,-10524.3
0.125458,41.138,51.0138659973,160.528,51.0138659973,1.36143952939e-16,-57.5851905009,0.0132421,593,0.979573,1.26646e-07,50000,84.3170320405,3.51988017805,1,1.14755e-11,100,9.36856e-06,6.72509e-05,7.03172,-57.5851905009,-57.5851905009,0.1,-65.8103,-10147.1
0.110582,41.2185,56.4398218111,175.824,56.4398218111,1.25613213741e-16,-58.0450013585,0.0473653,587,0.985687,4.5479e-07,50000,85.1788756388,3.51682650351,1,1.0195e-11,100,9.46432e-06,6.79369e-05,7.07547,-58.0450013585,-58.0450013585,0.1,-67.0358,-10243.8
0.0993823,41.522,55.3685949493,104.066,55.3685949493,9.27352142384e-17,-58.257996372,0.0108176,584,0.961318,1.07048e-07,50000,85.6164383562,3.6126265755,1,9.73205e-12,100,9.51294e-06,3.36545e-05,3.40092,-58.257996372,-58.257996372,0.1,-66.998,-10282.3
0.0488411,41.1584,70.5182729281,133.795,70.5182729281,1.33396651537e-16,-58.2026849341,0.0860861,585,0.981934,8.32573e-07,50000,85.4700854701,3.44207660052,1,4.5684e-12,100,9.49668e-06,4.88374e-05,5.04967,-58.2026849341,-58.2026849341,0.1,-73.5183,-10326.7
0.00631675,40.8503,266.449823381,177.981,266.449823381,1.81534181455e-16,-58.9333951324,0.180183,579,0.996279,1.73533e-06,50000,86.3557858377,3.3274740138,1,5.85909e-13,100,9.59509e-06,1.52349e-05,1.58187,-58.9333951324,-58.9333951324,0.1,-109.444,-10536.0
0.142819,41.2463,55.6759985061,161.927,55.6759985061,1.22166746562e-16,-58.265633711,0.0208092,585,0.97194,2.03324e-07,50000,85.4700854701,3.51247989662,1,1.36348e-11,100,9.49668e-06,6.77755e-05,6.93651,-58.265633711,-58.265633711,0.1,-65.8273,-10245.1
0.104146,41.6716,55.7303470398,107.378,55.7303470398,7.98500970771e-17,-58.3309736461,0.0125435,584,0.963726,1.23817e-07,50000,85.6164383562,3.68309988637,1,1.01477e-11,100,9.51294e-06,3.09e-05,3.13038,-58.3309736461,-58.3309736461,0.1,-66.9866,-10290.1
0.0149569,41.9956,934.823156952,300.275,934.823156952,5.77482206895e-17,-60.5681175543,0.112948,567,0.993158,1.1143e-06,50000,88.1834215168,3.285902968,1,1.45577e-12,100,9.79816e-06,2.02575e-05,2.05334,-60.5681175543,-60.5681175543,0.1,-110.277,-10683.7
0.111985,42.3044,54.0405772839,140.05,54.0405772839,4.24077434693e-17,-58.6122355188,0.0187706,581,0.953085,1.88321e-07,50000,86.0585197935,3.5594218726,1,1.12719e-11,100,9.56206e-06,6.23155e-05,6.21121,-58.6122355188,-58.6122355188,0.1,-66.8984,-10326.9
0.11197,42.6454,53.3136852847,141.071,53.3136852847,3.01533803735e-17,-58.2580783,0.0223008,586,0.958303,2.20622e-07,50000,85.3242320819,3.69937869806,1,1.09586e-11,100,9.48047e-06,6.88619e-05,6.96068,-58.2580783,-58.2580783,0.1,-66.5048,-10269.6
0.108677,43.0051,50.8021489474,109.706,50.8021489474,2.10437068832e-17,-58.4930228297,0.012954,584,0.956197,1.28876e-07,50000,85.6164383562,3.85528931026,1,1.07565e-11,100,9.51294e-06,4.49944e-05,4.52263,-58.4930228297,-58.4930228297,0.1,-66.3915,-10322.1
0.10316,42.672,51.8437591596,104.086,51.8437591596,2.93629976703e-17,-58.0444358755,0.00460457,588,0.959668,4.53334e-08,50000,85.0340136054,3.60719532249,1,9.99932e-12,100,9.44822e-06,3.43527e-05,3.48925,-58.0444358755,-58.0444358755,0.1,-66.2352,-10246.8
0.117967,inf,54.2365524987,142.985,54.2365524987,,-58.6169201737,0.0106212,582,0.972877,1.04212e-07,50000,85.910652921,3.51278244644,1,1.13567e-11,100,9.54563e-06,5.81401e-05,5.92555,-58.6169201737,-58.6169201737,0.1,-66.882,-10331.3
0.0100706,inf,516.934456404,229.685,516.934456404,,-59.6851651991,0.108481,575,0.99628,1.05204e-06,50000,86.9565217391,3.34155028894,1,9.47138e-13,100,9.66184e-06,1.62335e-05,1.67392,-59.6851651991,-59.6851651991,0.1,-110.528,-10609.1
0.156049,inf,67.273127677,219.486,67.273127677,,-57.7112435422,0.022574,592,0.977893,2.16633e-07,50000,84.4594594595,3.5708715132,1,1.43711e-11,100,9.38438e-06,7.64289e-05,7.96422,-57.7112435422,-57.7112435422,0.1,-65.6332,-10112.5
0.123443,inf,63.2824574968,164.655,63.2824574968,,-58.8169596656,0.0134215,580,0.969663,1.3258e-07,50000,86.2068965517,3.55246257751,1,1.20455e-11,100,9.57855e-06,6.4849e-05,6.56485,-58.8169596656,-58.8169596656,0.1,-67.3541,-10345.6
0.0996998,inf,55.2678164529,101.903,55.2678164529,,-58.3274555858,0.0095982,585,0.957176,9.52291e-08,50000,85.4700854701,3.54920708082,1,9.81417e-12,100,9.49668e-06,3.32545e-05,3.35174,-58.3274555858,-58.3274555858,0.1,-66.8468,-10295.2
0.0282032,inf,79.4840363568,116.228,79.4840363568,,-58.7970374349,0.172672,580,0.988616,1.67299e-06,50000,86.2068965517,3.40113850021,1,2.64754e-12,100,9.57854e-06,2.7649e-05,2.85369,-58.7970374349,-58.7970374349,0.1,-78.7289,-10471.5
0.143064,inf,54.4631292445,166.255,54.4631292445,,-57.4160914701,0.020456,595,0.973065,1.96286e-07,50000,84.0336134454,3.50333052679,1,1.31724e-11,100,9.33707e-06,6.61024e-05,6.88888,-57.4160914701,-57.4160914701,0.1,-64.9205,-10092.8
0.00641123,inf,267.788245429,181.406,267.788245429,,-58.3779327248,0.204884,586,0.996959,1.94832e-06,50000,85.3242320819,3.36801796992,1,5.79757e-13,100,9.48047e-06,1.8699e-05,1.96638,-58.3779327248,-58.3779327248,0.1,-108.595,-10437.2
0.112314,inf,51.8523354969,148.501,51.8523354969,,-57.6906302267,0.0249495,593,0.981313,2.38192e-07,50000,84.3170320405,3.67162194242,1,1.02368e-11,100,9.36856e-06,5.89607e-05,6.17586,-57.6906302267,-57.6906302267,0.1,-66.6915,-10174.1
0.0959823,inf,49.328112031,97.5927,49.328112031,,-59.1442411606,0.0145773,576,0.961365,1.4625e-07,50000,86.8055555556,3.4929648319,1,9.66106e-12,100,9.64506e-06,3.47959e-05,3.46826,-59.1442411606,-59.1442411606,0.1,-67.5777,-10456.4
0.0110423,inf,161.902542337,152.328,161.902542337,,-58.7134365542,0.174079,580,0.996077,1.67399e-06,50000,86.2068965517,3.32896795886,1,1.02111e-12,100,9.57855e-06,2.1248e-05,2.20959,-58.7134365542,-58.7134365542,0.1,-95.6604,-10485.2
0.106006,inf,51.2412318729,102.78,51.2412318729,,-57.6798160045,0.00952308,592,0.958612,9.32266e-08,50000,84.4594594595,3.58836833698,1,1.01591e-11,100,9.38439e-06,3.97596e-05,4.06143,-57.6798160045,-57.6798160045,0.1,-65.5158,-10180.4
0.108969,inf,56.2725277027,118.609,56.2725277027,,-57.6516837406,0.0226866,593,0.963797,2.20525e-07,50000,84.3170320405,3.58205608349,1,1.02962e-11,100,9.36856e-06,4.33321e-05,4.45782,-57.6516837406,-57.6516837406,0.1,-66.268,-10163.3
0.00803526,inf,236.010927245,169.871,236.010927245,,-58.599196569,0.192644,583,0.996237,1.84269e-06,50000,85.7632933105,3.37261893847,1,7.35178e-13,100,9.52925e-06,1.71746e-05,1.79552,-58.599196569,-58.599196569,0.1,-103.111,-10468.7
0.121963,inf,58.9270724829,117.129,58.9270724829,,-58.5223056705,0.0125839,582,0.954088,1.25902e-07,50000,85.910652921,3.57803081079,1,1.22085e-11,100,9.54563e-06,4.50215e-05,4.49992,-58.5223056705,-58.5223056705,0.1,-66.8974,-10290.5
0.0986964,inf,52.7911187462,156.477,52.7911187462,,-57.2468788411,0.042772,599,0.981768,4.04066e-07,50000,83.4724540902,3.46010139623,1,8.80817e-12,100,9.27472e-06,5.86837e-05,6.21192,-57.2468788411,-57.2468788411,0.1,-66.4806,-10112.5
0.109475,inf,56.0503944525,107.419,56.0503944525,,-57.8694421719,0.00512776,590,0.955986,5.0507e-08,50000,84.7457627119,3.60610854821,1,1.0621e-11,100,9.4162e-06,4.1105e-05,4.17322,-57.8694421719,-57.8694421719,0.1,-65.9848,-10201.4
0.126844,inf,58.4782515259,147.073,58.4782515259,,-57.6218358923,0.00964298,591,0.968954,9.3551e-08,50000,84.6023688663,3.54467926,1,1.19383e-11,100,9.40026e-06,5.57825e-05,5.74991,-57.6218358923,-57.6218358923,0.1,-65.9573,-10134.7
0.0803261,inf,72.0617735569,166.591,72.0617735569,,-58.1506781306,0.0631127,586,0.982736,6.0885e-07,50000,85.3242320819,3.72956909719,1,7.47554e-12,100,9.48047e-06,4.92938e-05,5.10974,-58.1506781306,-58.1506781306,0.1,-70.4403,-10267.5
0.0965176,inf,66.398672499,137.05,66.398672499,,-57.8414064483,0.0192175,589,0.971451,1.8659e-07,50000,84.8896434635,3.58880199261,1,9.0989e-12,100,9.43218e-06,4.54575e-05,4.68182,-57.8414064483,-57.8414064483,0.1,-68.4147,-10190.8
0.104063,inf,55.2905729961,130.387,55.2905729961,,-58.0510979764,0.0125377,587,0.961672,1.2339e-07,50000,85.1788756388,3.60747592401,1,1.00791e-11,100,9.46432e-06,6.41562e-05,6.51893,-58.0510979764,-58.0510979764,0.1,-66.7166,-10240.4
0.101091,inf,59.1361162697,113.3,59.1361162697,,-58.1594615415,0.00971357,587,0.959126,9.58501e-08,50000,85.1788756388,3.54025833998,1,9.84327e-12,100,9.46432e-06,4.14854e-05,4.20419,-58.1594615415,-58.1594615415,0.1,-67.1066,-10256.8
