eRenyi2,VarRet,VanillaAvgRet,EpsThisIter,AvgRet,AvgEpLen,ESSRenyi,MinVanillaIw,MaxVanillaIw,AvgVanillaIw,BatchSize,Bound,IterType,AvgDiscRet,AvgNormIw,J,Delta,VarDiscRet,VarJ,VarVanillaIw,MaxNormIw,MinNormIw,VarNormIw,ESSClassic
1.0,127.000349747,75.8924522161,100,75.8924522161,500.0,500.0,0.999997,1.0,1.0,500,73.4247,1,75.8924522161,0.002,76.8747,0.6,127.000349747,11.4993,9.64629e-13,0.002,0.00199999,3.86032e-18,499.999762502
1.0,736.833274631,65.457512313,100,65.457512313,500.0,500.0,1.0,1.0,1.0,500,58.0402,2,65.457512313,0.01,65.4575,0.6,736.833274631,27.0086,,0.01,0.01,3.50449e-18,100.0
1.0,146.64391932,77.4372656142,100,77.4372656142,500.0,500.0,1.0,1.0,1.0,500,66.2026,2,77.4372656142,0.005,71.4474,0.6,146.64391932,21.7532,,0.005,0.005,2.1793e-19,200.000000102
1.0,69.9768218373,76.1906149668,100,76.1906149668,500.0,500.0,1.0,1.0,1.0,500,68.6926,2,76.1906149668,0.00333333,73.0285,0.6,69.9768218373,18.5353,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,184.342724265,81.9195215564,100,81.9195215564,500.0,500.0,1.0,1.0,1.0,500,71.3452,2,81.9195215564,0.0025,75.2512,0.6,184.342724265,17.8358,,0.0025,0.0025,5.4346e-20,400.0
1.0,450.51657125,76.9471082754,100,76.9471082754,500.0,500.0,0.999997,1.0,1.0,500,72.0881,1,76.9471082754,0.002,75.5904,0.6,450.51657125,18.5514,7.2669e-13,0.002,0.00199999,2.7985e-18,499.999994136
1.0,191.730318832,76.4222470213,100,76.4222470213,500.0,500.0,1.0,1.0,1.0,500,68.6537,2,76.4222470213,0.01,76.4222,0.6,191.730318832,13.7773,,0.01,0.01,3.50449e-18,100.0
1.0,340.350774581,75.1349184525,100,75.1349184525,500.0,500.0,1.0,1.0,1.0,500,70.2854,2,75.1349184525,0.005,75.7786,0.6,340.350774581,16.2417,,0.005,0.005,2.1793e-19,200.000000102
1.0,726.333713697,67.2518413328,100,67.2518413328,500.0,500.0,1.0,1.0,1.0,500,68.4511,2,67.2518413328,0.00333333,72.9363,0.6,726.333713697,20.7776,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,94.0932024818,76.7885217106,100,76.7885217106,500.0,500.0,1.0,1.0,1.0,500,70.0151,2,76.7885217106,0.0025,73.8994,0.6,94.0932024818,18.7044,,0.0025,0.0025,5.4346e-20,400.0
1.0,50.8530065693,83.602329675,100,83.602329675,500.0,500.0,1.0,1.0,1.0,500,72.3658,1,83.602329675,0.002,75.84,0.6,50.8530065693,17.4647,,0.002,0.002,5.43187e-20,500.000006643
1.0,55.615219741,77.6228276098,100,77.6228276098,500.0,500.0,1.0,1.0,1.0,500,70.4932,2,77.6228276098,0.01,77.6228,0.6,55.615219741,7.42018,,0.01,0.01,3.50449e-18,100.0
1.0,166.537105429,75.8710134948,100,75.8710134948,500.0,500.0,1.0,1.0,1.0,500,71.518,2,75.8710134948,0.005,76.7469,0.6,166.537105429,10.523,,0.005,0.005,2.1793e-19,200.000000102
1.0,181.888511131,80.0561945498,100,80.0561945498,500.0,500.0,1.0,1.0,1.0,500,73.2877,2,80.0561945498,0.00333333,77.85,0.6,181.888511131,11.6738,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,70.4533932926,79.7086559964,100,79.7086559964,500.0,500.0,1.0,1.0,1.0,500,74.3636,2,79.7086559964,0.0025,78.3147,0.6,70.4533932926,10.9679,,0.0025,0.0025,5.4346e-20,400.0
1.0,149.791691213,71.6202432073,100,71.6202432073,500.0,500.0,1.0,1.0,1.0,500,73.4364,1,71.6202432073,0.002,76.9758,0.6,149.791691213,11.5354,3.86883e-14,0.002,0.002,2.41827e-19,500.000006643
1.0,118.992713514,72.3445119235,100,72.3445119235,500.0,500.0,1.0,1.0,1.0,500,65.5586,2,72.3445119235,0.01,72.3445,0.6,118.992713514,10.8537,,0.01,0.01,3.50449e-18,100.0
1.0,56.5626845915,81.4931757978,100,81.4931757978,500.0,500.0,1.0,1.0,1.0,500,71.3675,2,81.4931757978,0.005,76.9189,0.6,56.5626845915,10.3839,,0.005,0.005,2.1793e-19,200.000000102
1.0,110.182240171,80.5211862559,100,80.5211862559,500.0,500.0,1.0,1.0,1.0,500,73.587,2,80.5211862559,0.00333333,78.1196,0.6,110.182240171,10.5417,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,18.3249016513,83.4890177745,100,83.4890177745,500.0,500.0,1.0,1.0,1.0,500,75.5366,2,83.4890177745,0.0025,79.462,0.6,18.3249016513,9.65848,,0.0025,0.0025,5.4346e-20,400.0
1.00001,153.199321303,76.690547901,100,76.690547901,500.0,499.996185332,0.999997,1.0,1.0,500,75.3967,1,76.690547901,0.002,78.9077,0.6,153.199321303,10.3049,9.85376e-13,0.002,0.00199999,4.01263e-18,499.999847801
1.0,85.8222608175,79.7249565946,100,79.7249565946,500.0,500.0,1.0,1.0,1.0,500,72.3697,2,79.7249565946,0.01,79.725,0.6,85.8222608175,9.21759,,0.01,0.01,3.50449e-18,100.0
1.0,50.2403832448,80.6564323361,100,80.6564323361,500.0,500.0,1.0,1.0,1.0,500,74.7716,2,80.6564323361,0.005,80.1907,0.6,50.2403832448,8.21997,,0.005,0.005,2.1793e-19,200.000000102
1.0,321.712662535,74.8439081743,100,74.8439081743,500.0,500.0,1.0,1.0,1.0,500,73.9838,2,74.8439081743,0.00333333,78.4084,0.6,321.712662535,12.5524,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,117.602385534,78.8329956385,100,78.8329956385,500.0,500.0,1.0,1.0,1.0,500,74.6827,2,78.8329956385,0.0025,78.5146,0.6,117.602385534,12.1373,,0.0025,0.0025,5.4346e-20,400.0
1.00001,410.405049107,71.4357135828,100,71.4357135828,500.0,499.996185332,0.999998,1.0,1.0,500,73.6715,1,71.4357135828,0.002,77.0988,0.6,410.405049107,14.3919,2.6572e-13,0.002,0.002,1.12548e-18,499.999884572
1.0,90.124013181,82.3207358085,100,82.3207358085,500.0,500.0,1.0,1.0,1.0,500,74.7662,2,82.3207358085,0.01,82.3207,0.6,90.124013181,9.44578,,0.01,0.01,3.50449e-18,100.0
1.0,65.2791636949,79.4547765039,100,79.4547765039,500.0,500.0,1.0,1.0,1.0,500,75.5459,2,79.4547765039,0.005,80.8878,0.6,65.2791636949,8.88696,,0.005,0.005,2.1793e-19,200.000000102
1.0,260.992899862,73.3925390898,100,73.3925390898,500.0,500.0,1.0,1.0,1.0,500,74.0277,2,73.3925390898,0.00333333,78.3894,0.6,260.992899862,12.2989,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,213.584796208,72.0216816112,100,72.0216816112,500.0,500.0,1.0,1.0,1.0,500,73.0201,2,72.0216816112,0.0025,76.7974,0.6,213.584796208,13.1876,,0.0025,0.0025,5.4346e-20,400.0
1.0,201.1521759,79.020490148,100,79.020490148,500.0,500.0,1.0,1.0,1.0,500,73.7307,1,79.020490148,0.002,77.242,0.6,201.1521759,13.407,,0.002,0.002,5.43187e-20,500.000006643
1.0,151.092275009,79.6699787024,100,79.6699787024,500.0,500.0,1.0,1.0,1.0,500,71.9913,2,79.6699787024,0.01,79.67,0.6,151.092275009,12.2303,,0.01,0.01,3.50449e-18,100.0
1.0,244.401224482,70.6671113086,100,70.6671113086,500.0,500.0,1.0,1.0,1.0,500,69.6428,2,70.6671113086,0.005,75.1685,0.6,244.401224482,14.698,,0.005,0.005,2.1793e-19,200.000000102
1.0,102.141831364,76.1927125215,100,76.1927125215,500.0,500.0,1.0,1.0,1.0,500,70.9982,2,76.1927125215,0.00333333,75.5099,0.6,102.141831364,13.3402,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,133.81679562,75.6749244951,100,75.6749244951,500.0,500.0,1.0,1.0,1.0,500,71.6438,2,75.6749244951,0.0025,75.5512,0.6,133.81679562,12.9072,,0.0025,0.0025,5.4346e-20,400.0
1.0,89.4734571399,78.2742542759,100,78.2742542759,500.0,500.0,0.999999,1.0,1.0,500,72.601,1,78.2742542759,0.002,76.0958,0.6,89.4734571399,12.3361,2.74805e-13,0.002,0.002,1.23369e-18,500.000128713
1.0,45.8240576464,82.7700644118,100,82.7700644118,500.0,500.0,1.0,1.0,1.0,500,75.2228,2,82.7700644118,0.01,82.7701,0.6,45.8240576464,6.73541,,0.01,0.01,3.50449e-18,100.0
1.0,218.165688376,70.0134098533,100,70.0134098533,500.0,500.0,1.0,1.0,1.0,500,71.055,2,70.0134098533,0.005,76.3917,0.6,218.165688376,13.0904,,0.005,0.005,2.1793e-19,200.000000102
1.0,87.3762897754,82.3302966195,100,82.3302966195,500.0,500.0,1.0,1.0,1.0,500,73.9753,2,82.3302966195,0.00333333,78.3713,0.6,87.3762897754,12.2845,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,94.5115051806,81.8156533222,100,81.8156533222,500.0,500.0,1.0,1.0,1.0,500,75.4253,2,81.8156533222,0.0025,79.2323,0.6,94.5115051806,11.7813,,0.0025,0.0025,5.4346e-20,400.0
1.0,73.4150165271,83.1860207011,100,83.1860207011,500.0,500.0,0.999999,1.0,1.0,500,76.618,1,83.1860207011,0.002,80.0231,0.6,73.4150165271,11.3171,1.19895e-13,0.002,0.002,4.64534e-19,500.000067678
1.0,33.8880722585,82.6082155412,100,82.6082155412,500.0,500.0,1.0,1.0,1.0,500,75.0332,2,82.6082155412,0.01,82.6082,0.6,33.8880722585,5.79217,,0.01,0.01,3.50449e-18,100.0
1.0,129.942777172,76.4532620168,100,76.4532620168,500.0,500.0,1.0,1.0,1.0,500,74.0782,2,76.4532620168,0.005,79.5307,0.6,129.942777172,9.51668,,0.005,0.005,2.1793e-19,200.000000102
1.0,101.707026507,69.3927190707,100,69.3927190707,500.0,500.0,1.0,1.0,1.0,500,71.6995,2,69.3927190707,0.00333333,76.1514,0.6,101.707026507,10.8065,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,71.1306350335,83.2267608945,100,83.2267608945,500.0,500.0,1.0,1.0,1.0,500,74.0647,2,83.2267608945,0.0025,77.9202,0.6,71.1306350335,10.7041,,0.0025,0.0025,5.4346e-20,400.0
1.0,101.162733556,79.3429374997,100,79.3429374997,500.0,500.0,1.0,1.0,1.0,500,74.7563,1,79.3429374997,0.002,78.2048,0.6,101.162733556,10.5838,,0.002,0.002,5.43187e-20,500.000006643
1.0,55.6493044879,74.4616037228,100,74.4616037228,500.0,500.0,1.0,1.0,1.0,500,67.339,2,74.4616037228,0.01,74.4616,0.6,55.6493044879,7.42245,,0.01,0.01,3.50449e-18,100.0
1.0,130.635907786,77.3581193703,100,77.3581193703,500.0,500.0,1.0,1.0,1.0,500,70.737,2,77.3581193703,0.005,75.9099,0.6,130.635907786,9.71126,,0.005,0.005,2.1793e-19,200.000000102
1.0,120.363479266,75.046069887,100,75.046069887,500.0,500.0,1.0,1.0,1.0,500,71.2365,2,75.046069887,0.00333333,75.6219,0.6,120.363479266,10.137,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,147.493359269,74.7441571172,100,74.7441571172,500.0,500.0,1.0,1.0,1.0,500,71.6046,2,74.7441571172,0.0025,75.4025,0.6,147.493359269,10.6638,,0.0025,0.0025,5.4346e-20,400.0
1.0,74.5010146328,87.440227108,100,87.440227108,500.0,500.0,0.999981,1.00003,1.0,500,74.2102,1,87.440227108,0.002,77.8101,0.6,74.5010146328,11.3539,1.24224e-10,0.00200005,0.00199996,4.9661e-16,499.999753745
1.0,126.35324842,75.2111010881,100,75.2111010881,500.0,500.0,1.0,1.0,1.0,500,67.8941,2,75.2111010881,0.01,75.2111,0.6,126.35324842,11.1844,,0.01,0.01,3.50449e-18,100.0
1.0,171.036745423,73.7394880413,100,73.7394880413,500.0,500.0,1.0,1.0,1.0,500,69.0918,2,73.7394880413,0.005,74.4753,0.6,171.036745423,12.1552,,0.005,0.005,2.1793e-19,200.000000102
1.0,188.2056273,78.428606358,100,78.428606358,500.0,500.0,1.0,1.0,1.0,500,71.3673,2,78.428606358,0.00333333,75.7931,0.6,188.2056273,12.8094,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,75.5505663845,79.6201776719,100,79.6201776719,500.0,500.0,1.0,1.0,1.0,500,72.9171,2,79.6201776719,0.0025,76.7499,0.6,75.5505663845,12.021,,0.0025,0.0025,5.4346e-20,400.0
1.0,58.8302955562,81.2192465288,100,81.2192465288,500.0,500.0,0.999999,1.0,1.0,500,74.2156,1,81.2192465288,0.002,77.6437,0.6,58.8302955562,11.4214,1.10341e-13,0.002,0.002,4.61927e-19,500.000006643
1.0,87.4618903942,82.2429731219,100,82.2429731219,500.0,500.0,1.0,1.0,1.0,500,74.7327,2,82.2429731219,0.01,82.243,0.6,87.4618903942,9.30523,,0.01,0.01,3.50449e-18,100.0
1.0,113.196974252,75.8394933676,100,75.8394933676,500.0,500.0,1.0,1.0,1.0,500,73.7307,2,75.8394933676,0.005,79.0412,0.6,113.196974252,10.4679,,0.005,0.005,2.1793e-19,200.000000102
1.0,327.815750582,68.4662421639,100,68.4662421639,500.0,500.0,1.0,1.0,1.0,500,71.1602,2,68.4662421639,0.00333333,75.5162,0.6,327.815750582,14.3556,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,107.726731016,80.4418438195,100,80.4418438195,500.0,500.0,1.0,1.0,1.0,500,72.9483,2,80.4418438195,0.0025,76.7476,0.6,107.726731016,13.6299,,0.0025,0.0025,5.4346e-20,400.0
1.0,177.476563784,72.3177234062,100,72.3177234062,500.0,500.0,0.999999,1.0,1.0,500,72.4634,1,72.3177234062,0.002,75.8617,0.6,177.476563784,13.6711,4.59076e-14,0.002,0.002,2.33788e-19,500.000006643
1.0,462.343479941,72.4407957012,100,72.4407957012,500.0,500.0,1.0,1.0,1.0,500,64.9183,2,72.4407957012,0.01,72.4408,0.6,462.343479941,21.3944,,0.01,0.01,3.50449e-18,100.0
1.0,245.338651964,73.3304337704,100,73.3304337704,500.0,500.0,1.0,1.0,1.0,500,67.3502,2,73.3304337704,0.005,72.8856,0.6,245.338651964,18.7217,,0.005,0.005,2.1793e-19,200.000000102
1.0,67.0959395113,80.4464196305,100,80.4464196305,500.0,500.0,1.0,1.0,1.0,500,70.8862,2,80.4464196305,0.00333333,75.4059,0.6,67.0959395113,16.3863,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,141.737570361,78.5760961534,100,78.5760961534,500.0,500.0,1.0,1.0,1.0,500,72.2843,2,78.5760961534,0.0025,76.1984,0.6,141.737570361,15.4385,,0.0025,0.0025,5.4346e-20,400.0
1.0,65.9739426843,75.3485905523,100,75.3485905523,500.0,500.0,1.0,1.0,1.0,500,72.5276,1,75.3485905523,0.002,76.0285,0.6,65.9739426843,14.2779,,0.002,0.002,5.43187e-20,500.000006643
1.0,71.2974980434,84.014578959,100,84.014578959,500.0,500.0,1.0,1.0,1.0,500,76.1115,2,84.014578959,0.01,84.0146,0.6,71.2974980434,8.40146,,0.01,0.01,3.50449e-18,100.0
1.0,95.6478018975,71.8222380512,100,71.8222380512,500.0,500.0,1.0,1.0,1.0,500,72.3301,2,71.8222380512,0.005,77.9184,0.6,95.6478018975,10.9454,,0.005,0.005,2.1793e-19,200.000000102
1.0,67.4866239576,81.6944674605,100,81.6944674605,500.0,500.0,1.0,1.0,1.0,500,74.6143,2,81.6944674605,0.00333333,79.1771,0.6,67.4866239576,10.2619,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,56.7390034213,74.3813968886,100,74.3813968886,500.0,500.0,1.0,1.0,1.0,500,74.0266,2,74.3813968886,0.0025,77.9782,0.6,56.7390034213,9.86586,,0.0025,0.0025,5.4346e-20,400.0
1.0,57.6128280148,82.6654015094,100,82.6654015094,500.0,500.0,1.0,1.0,1.0,500,75.3813,1,82.6654015094,0.002,78.9156,0.6,57.6128280148,9.63279,,0.002,0.002,5.43187e-20,500.000006643
1.0,58.2962091375,79.8118783744,100,79.8118783744,500.0,500.0,1.0,1.0,1.0,500,72.512,2,79.8118783744,0.01,79.8119,0.6,58.2962091375,7.59692,,0.01,0.01,3.50449e-18,100.0
1.0,104.364074275,80.8111209349,100,80.8111209349,500.0,500.0,1.0,1.0,1.0,500,74.8464,2,80.8111209349,0.005,80.3115,0.6,104.364074275,8.98702,,0.005,0.005,2.1793e-19,200.000000102
1.0,294.573125546,73.8194842415,100,73.8194842415,500.0,500.0,1.0,1.0,1.0,500,73.6853,2,73.8194842415,0.00333333,78.1475,0.6,294.573125546,12.6657,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,141.175510063,78.9640564575,100,78.9640564575,500.0,500.0,1.0,1.0,1.0,500,74.4873,2,78.9640564575,0.0025,78.3516,0.6,141.175510063,12.4652,,0.0025,0.0025,5.4346e-20,400.0
1.0,110.721302204,82.7595632652,100,82.7595632652,500.0,500.0,1.0,1.0,1.0,500,75.6734,1,82.7595632652,0.002,79.2332,0.6,110.721302204,12.2203,,0.002,0.002,5.43187e-20,500.000006643
1.0,45.984497383,87.2829310745,100,87.2829310745,500.0,500.0,1.0,1.0,1.0,500,79.6501,2,87.2829310745,0.01,87.2829,0.6,45.984497383,6.7472,,0.01,0.01,3.50449e-18,100.0
1.0,67.5924676091,82.1931012217,100,82.1931012217,500.0,500.0,1.0,1.0,1.0,500,79.2357,2,82.1931012217,0.005,84.738,0.6,67.5924676091,7.91816,,0.005,0.005,2.1793e-19,200.000000102
1.0,109.943324993,81.0908595177,100,81.0908595177,500.0,500.0,1.0,1.0,1.0,500,79.0042,2,81.0908595177,0.00333333,83.5223,0.6,109.943324993,9.00196,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,34.722592329,78.0608546303,100,78.0608546303,500.0,500.0,1.0,1.0,1.0,500,78.2442,2,78.0608546303,0.0025,82.1569,0.6,34.722592329,8.65812,,0.0025,0.0025,5.4346e-20,400.0
1.0,101.161862591,74.1371787965,100,74.1371787965,500.0,500.0,1.0,1.0,1.0,500,77.0533,1,74.1371787965,0.002,80.553,0.6,101.161862591,9.50216,,0.002,0.002,5.43187e-20,500.000006643
1.0,14.8576699054,79.0965540343,100,79.0965540343,500.0,500.0,1.0,1.0,1.0,500,72.2478,2,79.0965540343,0.01,79.0966,0.6,14.8576699054,3.83524,,0.01,0.01,3.50449e-18,100.0
1.0,137.655165574,74.7186813424,100,74.7186813424,500.0,500.0,1.0,1.0,1.0,500,71.5629,2,74.7186813424,0.005,76.9076,0.6,137.655165574,8.96021,,0.005,0.005,2.1793e-19,200.000000102
1.0,69.1673076357,80.6545349802,100,80.6545349802,500.0,500.0,1.0,1.0,1.0,500,73.7926,2,80.6545349802,0.00333333,78.1566,0.6,69.1673076357,8.91452,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,187.244640062,78.6117785414,100,78.6117785414,500.0,500.0,1.0,1.0,1.0,500,74.4113,2,78.6117785414,0.0025,78.2704,0.6,187.244640062,10.2948,,0.0025,0.0025,5.4346e-20,400.0
1.0,49.1376063559,79.4542220496,100,79.4542220496,500.0,500.0,1.0,1.0,1.0,500,75.0554,1,79.4542220496,0.002,78.5071,0.6,49.1376063559,9.73346,,0.002,0.002,5.43187e-20,500.000006643
1.0,194.581667614,69.8238121144,100,69.8238121144,500.0,500.0,1.0,1.0,1.0,500,62.1013,2,69.8238121144,0.01,69.8238,0.6,194.581667614,13.8793,,0.01,0.01,3.50449e-18,100.0
1.0,146.117421842,77.6320853397,100,77.6320853397,500.0,500.0,1.0,1.0,1.0,500,68.2673,2,77.6320853397,0.005,73.7279,0.6,146.117421842,13.5605,,0.005,0.005,2.1793e-19,200.000000102
1.0,217.775776585,75.4744323355,100,75.4744323355,500.0,500.0,1.0,1.0,1.0,500,69.8515,2,75.4744323355,0.00333333,74.3101,0.6,217.775776585,13.9691,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,69.2053544537,83.6075271679,100,83.6075271679,500.0,500.0,1.0,1.0,1.0,500,72.7319,2,83.6075271679,0.0025,76.6345,0.6,69.2053544537,13.4048,,0.0025,0.0025,5.4346e-20,400.0
1.0,17.990433768,79.2185794138,100,79.2185794138,500.0,500.0,1.0,1.0,1.0,500,73.6608,1,79.2185794138,0.002,77.1513,0.6,17.990433768,12.1812,,0.002,0.002,5.43187e-20,500.000006643
1.0,25.7219362965,83.5977109423,100,83.5977109423,500.0,500.0,1.0,1.0,1.0,500,75.9305,2,83.5977109423,0.01,83.5977,0.6,25.7219362965,5.04626,,0.01,0.01,3.50449e-18,100.0
1.0,136.828351099,77.747088527,100,77.747088527,500.0,500.0,1.0,1.0,1.0,500,75.2508,2,77.747088527,0.005,80.6724,0.6,136.828351099,9.43503,,0.005,0.005,2.1793e-19,200.000000102
1.0,91.5415007252,78.0895942454,100,78.0895942454,500.0,500.0,1.0,1.0,1.0,500,75.3848,2,78.0895942454,0.00333333,79.8115,0.6,91.5415007252,9.54137,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,84.5036350195,79.6499437608,100,79.6499437608,500.0,500.0,1.0,1.0,1.0,500,75.9374,2,79.6499437608,0.0025,79.7711,0.6,84.5036350195,9.44446,,0.0025,0.0025,5.4346e-20,400.0
1.0,109.96439002,78.3349996825,100,78.3349996825,500.0,500.0,1.0,1.0,1.0,500,76.0321,1,78.3349996825,0.002,79.4839,0.6,109.96439002,9.66753,,0.002,0.002,5.43187e-20,500.000006643
1.0,180.950665972,75.1679004067,100,75.1679004067,500.0,500.0,1.0,1.0,1.0,500,67.9007,2,75.1679004067,0.01,75.1679,0.6,180.950665972,13.3844,,0.01,0.01,3.50449e-18,100.0
1.0,51.2857658952,69.9748061603,100,69.9748061603,500.0,500.0,1.0,1.0,1.0,500,67.4327,2,69.9748061603,0.005,72.5714,0.6,51.2857658952,11.0317,,0.005,0.005,2.1793e-19,200.000000102
1.0,106.246785291,73.4059913753,100,73.4059913753,500.0,500.0,1.0,1.0,1.0,500,68.6539,2,73.4059913753,0.00333333,72.8496,0.6,106.246785291,10.7865,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,196.798130417,76.4520000248,100,76.4520000248,500.0,500.0,1.0,1.0,1.0,500,69.9684,2,76.4520000248,0.0025,73.7502,0.6,196.798130417,11.7645,,0.0025,0.0025,5.4346e-20,400.0
1.0,559.053322995,72.0222825303,100,72.0222825303,500.0,500.0,1.0,1.0,1.0,500,70.0221,1,72.0222825303,0.002,73.4046,0.6,559.053322995,14.8961,,0.002,0.002,5.43187e-20,500.000006643
1.0,81.169303928,81.8344600769,100,81.8344600769,500.0,500.0,1.0,1.0,1.0,500,74.2822,2,81.8344600769,0.01,81.8345,0.6,81.169303928,8.96424,,0.01,0.01,3.50449e-18,100.0
1.0,66.7785165273,76.2224083439,100,76.2224083439,500.0,500.0,1.0,1.0,1.0,500,73.6882,2,76.2224083439,0.005,79.0284,0.6,66.7785165273,9.00599,,0.005,0.005,2.1793e-19,200.000000102
1.0,107.582314009,82.2085291136,100,82.2085291136,500.0,500.0,1.0,1.0,1.0,500,75.6614,2,82.2085291136,0.00333333,80.0885,0.6,107.582314009,9.58235,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,70.0893224383,80.884508677,100,80.884508677,500.0,500.0,1.0,1.0,1.0,500,76.4535,2,80.884508677,0.0025,80.2875,0.6,70.0893224383,9.2915,,0.0025,0.0025,5.4346e-20,400.0
1.0,254.65744254,73.794594096,100,73.794594096,500.0,500.0,1.0,1.0,1.0,500,75.5212,1,73.794594096,0.002,78.9889,0.6,254.65744254,11.2353,,0.002,0.002,5.43187e-20,500.000006643
1.0,8.56106585858,88.8928420061,100,88.8928420061,500.0,500.0,1.0,1.0,1.0,500,81.2296,2,88.8928420061,0.01,88.8928,0.6,8.56106585858,2.91126,,0.01,0.01,3.50449e-18,100.0
1.0,60.902651723,81.2175028749,100,81.2175028749,500.0,500.0,1.0,1.0,1.0,500,79.6365,2,81.2175028749,0.005,85.0552,0.6,60.902651723,7.00801,,0.005,0.005,2.1793e-19,200.000000102
1.0,55.7950160977,82.1568910939,100,82.1568910939,500.0,500.0,1.0,1.0,1.0,500,79.6647,2,82.1568910939,0.00333333,84.0891,0.6,55.7950160977,7.28152,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,127.947012115,81.4164463755,100,81.4164463755,500.0,500.0,1.0,1.0,1.0,500,79.4128,2,81.4164463755,0.0025,83.4209,0.6,127.947012115,8.53063,,0.0025,0.0025,5.4346e-20,400.0
1.0,94.8879789694,79.524422761,100,79.524422761,500.0,500.0,1.0,1.0,1.0,500,79.0567,1,79.524422761,0.002,82.6416,0.6,94.8879789694,8.91259,,0.002,0.002,5.43187e-20,500.000006643
1.0,172.862544351,78.9034732271,100,78.9034732271,500.0,500.0,1.0,1.0,1.0,500,71.2497,2,78.9034732271,0.01,78.9035,0.6,172.862544351,13.0818,,0.01,0.01,3.50449e-18,100.0
1.0,112.893395457,71.7923716814,100,71.7923716814,500.0,500.0,1.0,1.0,1.0,500,69.9359,2,71.7923716814,0.005,75.3479,0.6,112.893395457,12.4133,,0.005,0.005,2.1793e-19,200.000000102
1.0,104.338543797,83.5304527301,100,83.5304527301,500.0,500.0,1.0,1.0,1.0,500,73.5856,2,83.5304527301,0.00333333,78.0754,0.6,104.338543797,12.3304,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,57.2131631856,80.717048844,100,80.717048844,500.0,500.0,1.0,1.0,1.0,500,74.8475,2,80.717048844,0.0025,78.7359,0.6,57.2131631856,11.3797,,0.0025,0.0025,5.4346e-20,400.0
1.0,82.5147495246,81.67627785,100,81.67627785,500.0,500.0,1.0,1.0,1.0,500,75.8461,1,81.67627785,0.002,79.3239,0.6,82.5147495246,11.0145,,0.002,0.002,5.43187e-20,500.000006643
1.0,125.396263654,78.6471976347,100,78.6471976347,500.0,500.0,1.0,1.0,1.0,500,71.0811,2,78.6471976347,0.01,78.6472,0.6,125.396263654,11.1419,,0.01,0.01,3.50449e-18,100.0
1.0,303.210610777,67.8580015209,100,67.8580015209,500.0,500.0,1.0,1.0,1.0,500,67.8143,2,67.8580015209,0.005,73.2526,0.6,303.210610777,15.5326,,0.005,0.005,2.1793e-19,200.000000102
1.0,164.601258426,77.1154412649,100,77.1154412649,500.0,500.0,1.0,1.0,1.0,500,70.0998,2,77.1154412649,0.00333333,74.5402,0.6,164.601258426,14.7809,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,88.0862904969,81.4042022071,100,81.4042022071,500.0,500.0,1.0,1.0,1.0,500,72.4107,2,81.4042022071,0.0025,76.2562,0.6,88.0862904969,13.946,,0.0025,0.0025,5.4346e-20,400.0
1.0,103.962512363,82.3861035805,100,82.3861035805,500.0,500.0,1.0,1.0,1.0,500,74.0201,1,82.3861035805,0.002,77.4822,0.6,103.962512363,13.4978,,0.002,0.002,5.43187e-20,500.000006643
1.0,468.380332585,66.5004286732,100,66.5004286732,500.0,500.0,1.0,1.0,1.0,500,59.0291,2,66.5004286732,0.01,66.5004,0.6,468.380332585,21.5336,,0.01,0.01,3.50449e-18,100.0
1.0,45.9680952649,86.5600207679,100,86.5600207679,500.0,500.0,1.0,1.0,1.0,500,71.0578,2,86.5600207679,0.005,76.5302,0.6,45.9680952649,18.8467,,0.005,0.005,2.1793e-19,200.000000102
1.0,79.751988984,77.6007331579,100,77.6007331579,500.0,500.0,1.0,1.0,1.0,500,72.4189,2,77.6007331579,0.00333333,76.8871,0.6,79.751988984,16.2288,,0.00333333,0.00333333,5.43914e-20,299.999969474
