Bound,InitialReturnMean,TimeElapsed,MinD2w0t,Weights,TimestepsSoFar,MeanIW,Iteration,InitialReturnStd,MeanEntropy,ReturnStepMax,StdIW,J_sample_variance,EpRewMean,EpLenMean,InitialReturnMin,ReturnStepMaxmin,InitialBound,MinIW,EpisodesSoFar,StdD2w0t,MeanD2w0t,MaxD2w0t,ReturnMeanIW,InitialReturnMax,EmpiricalD2,EntropyCoefficient,MaxIW,EpThisIter
3.5984867,1.7642975e-06,9530.799078702927,,[-2.022 -0.638 -0.375 -0.634 -0.41 ],5658351,0.170841,159,8.597943,1.0664151,100.0,0.9225299,701.03937,-59.1002953682428,484.82,-29.252277,98.756195,-2.1795151,4.14623e-22,15900,nan,inf,inf,3.5984867,25.028439,inf,,50.444664,100
6.6867514,-1.2588501e-06,9596.769898414612,,[-1.941 -0.713 -0.381 -0.697 -0.352],5704196,0.7896161,160,10.074055,1.066775,100.0,5.265732,5031.982,-66.26792583200249,458.45,-52.580753,98.71091,-1.4227186,1.1960576e-16,16000,inf,4.2021638e+18,1.631808e+22,6.6867514,22.75439,1.8132148e+20,,132.31982,100
0.43427885,-9.3460085e-07,9667.798409938812,,[-1.935 -0.703 -0.346 -0.669 -0.352],5753114,1.3217878,161,8.306107,0.9711605,100.0,9.967726,451.47726,-53.50196955009353,489.18,-33.48072,98.781265,-2.6330163,2.8656484e-09,16100,12854.514,5109.5464,140830.5,0.43427885,27.23693,57872.87,,458.21344,100
1.6259822,2.670288e-07,9741.16880941391,,[-1.963 -0.7   -0.362 -0.674 -0.448],5803099,0.6133849,162,6.4751887,0.9820963,100.0,6.4848886,1408.8486,-59.77299373616122,499.85,-14.534121,98.76083,-2.9267442,6.3923294e-15,16200,inf,6.993382e+16,1.4940006e+20,1.6259822,16.53748,1.8104591e+18,,480.4587,100
257.995,-1.3637542e-06,9806.313400030136,,[-1.963 -0.71  -0.347 -0.726 -0.437],5847600,1.2613287,163,9.825597,0.859861,100.0,44.290092,6865014.5,-69.75858573218602,445.01,-55.076645,98.68649,-0.445342,,16300,nan,nan,inf,257.995,26.811165,inf,,3465.2212,100
48.276882,-1.2588501e-06,9835.703273057938,,[-1.917 -0.831 -0.556 -0.799 -0.559],5866892,2.5204656,164,25.112125,0.8256353,100.0,24.48171,128536.41,-99.61348081572814,192.92,-47.387093,97.967316,17.77221,3.9574143e-12,16400,623975800000000.0,20522755000000.0,5.2027812e+16,48.276882,39.199066,656434100000000.0,,1295.8914,100
788.6362,-2.2888183e-07,9860.618746995926,,[-1.924 -0.829 -0.559 -0.84  -0.593],5882896,2.1210868,165,26.047764,0.65136725,100.0,68.66866,54363436.0,-103.58232416836499,160.04,-45.87144,97.70555,23.863745,,16500,nan,nan,inf,788.6362,48.009632,inf,,4781.3623,100
19.837172,3.0517577e-07,9890.753388166428,,[-1.964 -0.834 -0.653 -0.793 -0.768],5902600,1.0312912,166,26.404451,0.6654785,100.0,1.7238309,2106.508,-104.53607434859727,197.04,-52.65893,97.938934,16.986053,0.0039443844,16600,16.956339,5.194593,252.45483,19.837172,35.58164,27.007383,,36.253887,100
1903.6493,7.6293944e-08,9917.603276729584,,[-1.962 -0.821 -0.662 -0.775 -0.753],5919772,15.07458,167,27.90873,0.57683825,100.0,589.62714,329714530.0,-101.60788897606821,171.72,-46.45613,97.81659,18.773554,1.8877917e-35,16700,nan,nan,inf,1903.6493,41.62625,inf,,55323.96,100
108.96098,2.269745e-06,9950.517544746399,,[-1.971 -0.805 -0.624 -0.723 -0.842],5941032,1.3351856,168,25.223923,0.54884267,100.0,30.108683,834877.2,-98.56347754630356,212.6,-51.314705,98.072784,11.662351,3.5334616e-18,16800,inf,2.2514369e+16,1.3913351e+20,108.96098,37.17236,2.472565e+18,,1674.9374,100
41.265713,9.155273e-07,9982.93875837326,,[-1.986 -0.827 -0.601 -0.714 -0.87 ],5962184,1.6458216,169,23.498362,0.54460883,100.0,24.22397,51092.504,-96.24565001326549,211.52,-42.70148,98.089966,11.708989,9.278753e-09,16900,7770728400.0,406162940.0,686803400000.0,41.265713,34.71857,20258265000.0,,1299.5887,100
34.995884,1.1253356e-06,10019.189188241959,,[-1.983 -0.859 -0.63  -0.733 -0.874],5986506,1.089826,170,22.911196,0.6149903,100.0,11.597967,80594.195,-87.2715188926479,243.22,-50.348564,98.282364,6.021296,1.7447524e-10,17000,502780350000000.0,19133714000000.0,4.3777562e+16,34.995884,37.86246,1083064100000000.0,,482.7821,100
19.974157,-7.05719e-07,10052.63745045662,,[-1.994 -0.847 -0.646 -0.749 -0.804],6008784,1.1466596,171,26.32308,0.62037444,100.0,7.150064,33081.836,-90.7840833678261,222.78,-50.368164,98.18498,4.774558,5.855829e-10,17100,6089611000.0,539079400.0,223411730000.0,19.974157,41.376507,11558658000.0,,193.66077,100
54.122215,-7.6293946e-07,10083.98864865303,,[-1.981 -0.863 -0.618 -0.78  -0.799],6029463,0.38097757,172,26.904818,0.65057635,100.0,15.34167,273702.66,-94.43888613476642,206.79,-49.167046,98.086624,9.558324,,17200,nan,nan,inf,54.122215,43.973763,inf,,1449.0205,100
10.756271,1.9454956e-06,10120.200754404068,,[-2.005 -0.958 -0.592 -0.788 -0.768],6053521,0.9278204,173,25.476933,0.64234877,100.0,7.0666327,3256.823,-83.54985345357198,240.58,-49.043896,98.305435,0.9058373,5.4787236e-08,17300,21544690.0,2681812.0,640671000.0,10.756271,43.6656,47119724.0,,359.48868,100
101.020996,-1.0681152e-06,10155.87288403511,,[-1.983 -0.932 -0.614 -0.768 -0.777],6077350,1.437085,174,24.074387,0.65840054,100.0,32.460613,805274.8,-89.08070416726767,238.29,-41.525436,98.252335,4.949624,7.888069e-19,17400,inf,1.1323699e+28,1.9598498e+32,101.020996,40.225136,1.9602914e+30,,1611.7935,100
43.4615,1.335144e-07,10189.247512578964,,[-2.002 -0.907 -0.673 -0.771 -0.761],6099454,0.8127775,175,25.3626,0.64965457,100.0,10.236872,55262.54,-84.84279388614306,221.04,-48.3091,98.23233,4.702478,7.963364e-16,17500,inf,1.2801959e+18,3.9192235e+21,43.4615,41.58855,7.640941e+19,,607.7078,100
233.91333,2.3651123e-06,10223.193623781204,,[-1.972 -0.89  -0.7   -0.778 -0.769],6121565,2.2070613,176,26.959822,0.60133415,100.0,80.080574,4795324.0,-93.67184697890016,221.11,-52.062416,98.15271,7.22289,3.2544388e-29,17600,inf,1.8477587e+33,2.74142e+37,233.91333,45.864685,2.865652e+35,,9250.254,100
37.07658,-6.8664554e-07,10259.065624713898,,[-1.948 -0.877 -0.629 -0.796 -0.818],6144909,1.3218553,177,27.536709,0.58593667,100.0,14.107813,42343.27,-92.51487024721546,233.44,-53.232506,98.20738,7.1473255,6.9089985e-12,17700,3391996600000.0,58320613000.0,392172200000000.0,37.07658,46.10047,4082426000000.0,,429.9298,100
153.20218,1.2588501e-06,10292.669131994247,,[-1.949 -0.887 -0.593 -0.802 -0.833],6166997,0.76692986,178,26.976812,0.5062837,100.0,29.450014,2246697.2,-90.22005864884464,220.88,-49.221188,98.18309,3.797926,,17800,nan,nan,inf,153.20218,38.35871,inf,,2641.0442,100
34.48054,-2.5558472e-06,10318.302749156952,,[-1.839 -0.949 -0.61  -0.884 -0.913],6183655,0.46117163,179,25.417517,0.5219918,100.0,1.7049205,6893.576,-103.83219089542413,166.58,-45.061913,97.75337,22.032753,1.5086245e-10,17900,436402060000000.0,14410757000000.0,4.472025e+16,34.48054,42.190495,685919160000000.0,,82.71808,100
467.12704,-5.722046e-07,10361.202173233032,,[-1.847 -0.964 -0.594 -0.873 -0.897],6212143,3.6465926,180,25.553991,0.49143597,100.0,118.057465,22117146.0,-82.77937520488511,284.88,-56.612167,98.41885,-1.6122118,7.1122575e-28,18000,inf,5.318113e+31,1.7168182e+35,467.12704,31.812387,6.130142e+33,,9440.645,100
-1.7025067,-1.3732911e-06,10408.542973279953,,[-1.824 -0.935 -0.617 -0.819 -0.928],6244424,0.794783,181,24.519508,0.4697316,100.0,2.9514248,878.1233,-68.61521574800315,322.81,-56.723854,98.57489,-4.304112,5.5562887e-06,18100,11006.923,3149.322,169105.1,-1.7025067,30.520863,33208.246,,132.38748,100
89.832985,-2.2888183e-07,10443.48639345169,,[-1.829 -0.933 -0.609 -0.832 -0.949],6270680,2.808078,182,27.931648,0.4539279,100.0,65.779594,608218.5,-76.66680710389367,262.56,-52.42514,98.416,-3.8926659,2.1140958e-14,18200,inf,1.0475191e+18,1.5194805e+21,89.832985,45.388443,3.4950493e+19,,3282.724,100
45556.445,-9.155273e-07,10484.369083404541,,[-1.745 -0.96  -0.569 -0.821 -0.965],6300562,20141.08,183,25.403732,0.5338749,100.0,444998.66,207447050000.0,-65.94348581582753,298.82,-48.7099,98.55864,-7.3473797,6.809725e-12,18300,inf,1.1630707e+16,4.3928164e+18,45556.445,44.986275,4.1878037e+17,,20600306.0,100
1.1054099,6.4849854e-07,10526.779216051102,,[-1.758 -0.965 -0.605 -0.814 -0.885],6331597,1.4356892,184,26.582,0.5288266,100.0,10.614094,4129.433,-64.41662743571176,310.35,-51.796593,98.584885,-6.0371814,1.5755936e-07,18400,3032708.0,637711.1,45073544.0,1.1054099,38.408745,9814485.0,,304.38885,100
7.6692038,-1.8692017e-06,10563.29122376442,,[-1.765 -0.965 -0.586 -0.826 -0.89 ],6359039,0.30694225,185,27.982273,0.50050443,100.0,3.955506,3152.9595,-66.73835078055231,274.42,-50.86668,98.51361,-8.045992,1.5568881e-28,18500,inf,4.7367856e+30,5.2023524e+34,7.6692038,42.14449,5.611837e+32,,241.99576,100
27.959724,2.670288e-06,10598.57198190689,,[-1.748 -1.    -0.629 -0.854 -0.918],6385898,0.3262049,186,26.122963,0.5053906,100.0,6.1908913,26286.338,-89.07645576184963,268.59,-52.368904,98.336716,0.97303104,3.97822e-34,18600,nan,nan,inf,27.959724,32.765705,inf,,576.664,100
0.5839179,1.2969971e-06,10642.555130720139,,[-1.751 -1.052 -0.619 -0.844 -0.914],6419910,0.14957933,187,25.4068,0.50422966,100.0,0.99112546,513.1066,-50.057581961331195,340.12,-48.868706,98.70564,-11.825023,6.570109e-22,18700,inf,5.5934595e+21,2.7267495e+25,0.5839179,38.774696,5.3684565e+23,,48.88607,100
17.206753,-1.8310546e-06,10676.956686019897,,[-1.742 -1.064 -0.657 -0.862 -0.915],6446258,0.26735172,188,27.571768,0.5310776,100.0,6.4511094,12591.857,-72.3289485357494,263.48,-52.97001,98.45097,-4.301095,4.2658117e-33,18800,nan,nan,inf,17.206753,38.54282,inf,,436.74667,100
30.43668,1.9454956e-06,10717.16314291954,,[-1.746 -1.077 -0.643 -0.823 -0.888],6477390,0.51459295,189,24.159569,0.5756877,100.0,13.440888,89686.39,-60.094999384483714,311.32,-48.782196,98.61394,-7.723031,4.3573587e-31,18900,nan,nan,inf,30.43668,31.947548,inf,,1205.5369,100
2.7147806,-1.9454956e-06,10756.242287158966,,[-1.735 -1.132 -0.687 -0.828 -0.843],6507399,2.1106904,190,23.603676,0.59936917,100.0,27.580778,31039.637,-55.47213179052855,300.09,-49.586494,98.630295,-7.826482,1.0052539e-10,19000,76037220000.0,7508329000.0,3948701300000.0,2.7147806,28.192968,245245870000.0,,962.2618,100
25.385366,1.5258789e-06,10796.032146692276,,[-1.752 -1.159 -0.676 -0.826 -0.82 ],6537812,2.5749097,191,24.137648,0.6081016,100.0,42.666122,37983.6,-60.35200852595755,304.13,-44.559135,98.60312,-8.632627,2.4951376e-13,19100,10458673000000.0,473269760000.0,493231960000000.0,25.385366,41.16836,14018058000000.0,,2086.2275,100
45.085995,9.536743e-08,10838.31686425209,,[-1.769 -1.151 -0.721 -0.829 -0.811],6570591,0.8123814,192,23.931608,0.56785786,100.0,20.145792,238897.72,-49.57532231809563,327.79,-49.928867,98.697525,-9.475573,5.6014526e-23,19200,inf,2.3679943e+23,3.3713824e+27,45.085995,36.747868,3.8209797e+25,,1132.0857,100
13.852701,1.4495849e-06,10879.081277370453,,[-1.785 -1.156 -0.782 -0.839 -0.851],6601176,1.1468282,193,24.903856,0.54999316,100.0,9.735175,16220.419,-60.19985400684721,305.85,-49.73914,98.60634,-7.070267,3.635854e-11,19300,7578871300.0,951171300.0,280120100000.0,13.852701,36.07449,23968850000.0,,429.90503,100
5.9704833,1.7547608e-06,10919.264323949814,,[-1.772 -1.158 -0.763 -0.816 -0.869],6632335,0.11686564,194,25.286,0.51930153,100.0,2.4012008,13104.671,-51.36755345355881,311.59,-52.67578,98.67029,-9.258231,,19400,nan,nan,inf,5.9704833,38.785526,inf,,190.98819,100
15.422549,-7.6293946e-07,10956.781946659088,,[-1.785 -1.094 -0.68  -0.799 -0.9  ],6661170,0.13499294,195,25.242836,0.51611423,100.0,2.7433062,28446.176,-56.160548782849894,288.35,-48.398003,98.61047,-9.039345,,19500,nan,nan,inf,15.422549,38.17501,inf,,309.45944,100
14.499597,7.6293946e-07,10996.09881901741,,[-1.758 -1.101 -0.676 -0.869 -0.903],6690859,0.5256041,196,25.278141,0.5200376,100.0,4.7737083,24922.285,-57.56856816244789,296.89,-54.016335,98.61218,-9.681122,4.797833e-16,19600,inf,3.1885554e+19,4.880086e+22,14.499597,35.45786,1.7092191e+21,,262.51688,100
3.600877,-4.5776366e-07,11035.37386584282,,[-1.76  -1.16  -0.674 -0.879 -0.899],6721148,0.11746521,197,25.853598,0.57032675,100.0,1.5319564,3676.1243,-50.44983983171505,302.89,-47.467037,98.66687,-11.066286,,19700,nan,nan,inf,3.600877,36.625107,inf,,112.63968,100
136.90149,-2.822876e-06,11076.897310495377,,[-1.845 -1.161 -0.645 -0.872 -0.849],6753227,2.7305138,198,22.892351,0.5190276,100.0,73.7026,1830239.9,-55.65352817591771,320.79,-47.697777,98.653015,-7.366829,1.7123278e-29,19800,inf,1.251662e+26,2.3807157e+30,136.90149,36.36185,2.6525844e+28,,4648.6323,100
-2.2627676,7.6293946e-07,11124.20291352272,,[-1.854 -1.175 -0.683 -0.915 -0.9  ],6789254,0.21120535,199,24.448692,0.4919625,100.0,0.9481703,329.2709,-41.3476503666179,360.27,-51.46941,98.77046,-12.121718,1.5418868e-14,19900,106188260000000.0,7706514000000.0,1.2381989e+16,-2.2627676,34.72444,334199700000000.0,,28.29824,100
3.9037204,-1.1444092e-06,11169.161512851715,,[-1.855 -1.163 -0.645 -0.904 -0.927],6823945,0.7068303,200,25.378567,0.49542668,100.0,9.236714,7391.612,-37.27693853319731,346.91,-49.91697,98.785095,-13.999357,6.845109e-15,20000,inf,3.4273901e+16,1.8730022e+19,3.9037204,33.01716,1.3602838e+18,,421.529,100
11.607286,-7.6293944e-08,11207.298408269882,,[-1.846 -1.148 -0.617 -0.87  -0.923],6853485,1.8169878,201,25.9889,0.49739382,100.0,27.43609,76066.234,-57.06797612192837,295.4,-42.872673,98.61362,-10.610484,4.9189304e-13,20100,6449285000000.0,727231400000.0,224489350000000.0,11.607286,47.24858,20717318000000.0,,1621.2242,100
22.209747,-1.6403199e-06,11247.976932525635,,[-1.858 -1.16  -0.624 -0.85  -0.922],6884673,0.3562134,202,24.730778,0.55939424,100.0,6.8608623,71223.23,-60.45658065965787,311.88,-47.206806,98.612305,-8.446132,5.8719924e-17,20200,inf,4.4621576e+24,2.328831e+28,22.209747,39.4916,4.9066565e+26,,367.71304,100
20.817226,-7.6293946e-07,11294.5971763134,,[-1.895 -1.151 -0.664 -0.872 -0.86 ],6920326,4.3309464,203,23.395576,0.54661345,100.0,110.50778,41380.523,-43.908649124464326,356.53,-53.541473,98.75369,-8.740271,4.2381286e-16,20300,inf,1.1461494e+16,1.5284958e+19,20.817226,34.284557,5.4777542e+17,,6552.6846,100
-5.761797,-5.722046e-07,11336.928508520126,,[-1.903 -1.146 -0.656 -0.837 -0.872],6953047,0.97771484,204,23.352308,0.5571971,100.0,0.3052531,496.94815,-61.38340396552492,327.21,-49.278126,98.6248,-6.35573,0.28670174,20400,0.5506675,0.7499917,1.3813304,-5.761797,34.54264,1.2295389,,2.8493404,100
18.006927,-1.6021728e-06,11383.480774402618,,[-1.897 -1.148 -0.653 -0.836 -0.862],6989002,0.15835516,205,19.245754,0.5663398,100.0,3.6872587,18231.79,-54.24888700255444,359.55,-51.38134,98.69824,-5.280089,,20500,nan,nan,inf,18.006927,30.76295,inf,,381.7111,100
294.81296,1.2969971e-06,11425.020510911942,,[-1.95  -1.079 -0.605 -0.843 -0.853],7020575,12.55068,206,22.732882,0.46624294,100.0,426.91122,8786555.0,-63.127151828452504,315.73,-46.82158,98.60011,-5.7713323,1.9791108e-30,20600,inf,3.3677695e+23,7.306551e+26,294.81296,35.615242,1.2655964e+25,,33256.594,100
7.312518,9.3460085e-07,11469.425730228424,,[-1.928 -1.139 -0.638 -0.863 -0.953],7054097,0.32245314,207,23.312557,0.44748873,100.0,1.5375227,1204.879,-49.313240138625794,335.22,-50.915848,98.70578,-8.068967,3.6933343e-12,20700,420884680000.0,22250895000.0,41991020000000.0,7.312518,34.45633,1213917000000.0,,43.20201,100
-5.267062,1.8501282e-06,11515.355397701263,,[-1.915 -1.127 -0.662 -0.863 -0.971],7089207,0.79549533,208,23.713007,0.42204332,100.0,3.9427257,525.56165,-39.49832520595067,351.1,-52.672882,98.77501,-10.009315,1.525134e-07,20800,5992.4043,2066.7136,65884.74,-5.267062,32.497204,20108.143,,128.00732,100
22.602163,7.2479247e-07,11558.837040424347,,[-1.923 -1.122 -0.679 -0.848 -0.997],7122574,0.3993015,209,24.27469,0.39697427,100.0,5.661556,52709.46,-43.0053235740383,333.67,-50.94153,98.74223,-10.209126,6.877236e-19,20900,inf,3.6620378e+19,2.2224009e+23,22.602163,38.3638,2.989974e+21,,229.87228,100
1.530955,7.2479247e-07,11605.7981569767,,[-1.921 -1.109 -0.635 -0.844 -1.022],7158365,0.12292205,210,20.908798,0.42016116,100.0,1.4455949,3448.275,-47.64043690784708,357.91,-49.173042,98.73378,-9.303657,9.011049e-31,21000,nan,nan,inf,1.530955,31.933245,inf,,146.08792,100
-9.892695,-4.2915343e-07,11649.412114143372,,[-1.9   -1.096 -0.648 -0.877 -0.999],7192219,0.8874138,211,25.587135,0.42065307,100.0,2.978931,870.3519,-43.423126542068864,338.54,-49.694542,98.74347,-13.062195,4.920705e-05,21100,621.2644,247.9089,7117.825,-9.892695,40.95854,2058.1172,,73.260574,100
3.043878,-5.340576e-07,11691.842119693756,,[-1.894 -1.104 -0.658 -0.874 -0.998],7224760,0.16940531,212,25.917948,0.47169957,100.0,1.3767138,1468.5114,-49.115639995192986,325.41,-47.185966,98.698135,-10.496342,7.7120444e-27,21200,inf,inf,2.04945e+38,3.043878,34.82171,inf,,93.7433,100
24.314737,6.8664554e-07,11733.015955209732,,[-1.912 -1.085 -0.654 -0.827 -0.947],7256247,0.7721125,213,23.837824,0.4721891,100.0,15.521931,90242.664,-52.00662697483281,314.87,-45.31984,98.66966,-9.39155,1.9110439e-19,21300,inf,3.6191704e+20,4.9727342e+23,24.314737,35.297386,2.4164548e+22,,882.5925,100
309.9652,-1.2207031e-06,11777.09059381485,1.0186571,[-1.871 -1.152 -0.671 -0.859 -0.947],7290001,1.1661123,214,23.037893,0.36768258,100.0,40.670685,10164931.0,-49.43644538649563,337.54,-47.901352,98.70708,-8.928451,,21400,nan,nan,inf,309.9652,34.836548,inf,,3615.728,100
101.45162,3.490448e-06,11803.12067604065,,[-1.871 -1.263 -0.807 -0.987 -1.051],7309163,0.8512622,215,24.318998,0.35131657,100.0,18.306702,645926.9,-102.73841490685143,191.62,-47.243603,97.92769,16.590488,8.615171e-18,21500,inf,1.33546e+23,4.713956e+26,101.45162,34.56655,8.6781474e+24,,1159.1865,100
29.154894,2.3651123e-06,11845.253501415253,,[-1.864 -1.274 -0.794 -0.965 -1.068],7341018,0.66603935,216,24.816025,0.35269636,100.0,11.62351,105116.54,-55.36207837851035,318.55,-56.343292,98.652405,-9.619804,6.986579e-18,21600,inf,4.313389e+19,2.4863788e+22,29.154894,30.525097,1.31108e+21,,428.517,100
-1.8719294,-9.155273e-07,11891.248212337494,,[-1.883 -1.302 -0.777 -0.968 -1.066],7376436,0.17155422,217,25.874807,0.33797973,100.0,1.2381797,581.5172,-33.240714727828355,354.18,-52.272423,98.8123,-14.312341,8.3764604e-26,21700,inf,1.2764366e+33,3.2917923e+36,-1.8719294,34.371536,5.1347356e+34,,49.833176,100
9.201169,2.670288e-06,11934.362428426743,,[-1.857 -1.324 -0.809 -0.995 -1.081],7409403,0.24190028,218,24.720167,0.30335256,100.0,2.6758087,5006.6387,-57.46844973627514,329.67,-53.32177,98.65135,-9.199592,2.0687934e-25,21800,inf,5.7160483e+28,8.74015e+31,9.201169,30.96812,2.645285e+30,,122.051186,100
43.46118,-2.0980835e-07,11957.821641921997,,[-1.792 -1.277 -0.809 -0.971 -1.116],7427139,0.2776646,219,22.15835,0.30080813,100.0,6.549896,99419.266,-104.90160994757888,177.36,-49.274574,97.81708,21.372528,9.599965e-25,21900,inf,1.622807e+30,1.2712781e+34,43.46118,47.20938,1.6585232e+32,,557.61005,100
5.032426,-3.8146973e-07,12000.15469956398,,[-1.797 -1.274 -0.79  -0.94  -1.118],7459505,0.117121935,220,25.014862,0.32150987,100.0,3.426758,8620.918,-46.96629315342723,323.66,-50.07766,98.70978,-12.395693,,22000,nan,nan,inf,5.032426,30.89068,inf,,353.31995,100
56.251186,3.2043456e-06,12016.383194684982,,[-1.792 -1.199 -0.793 -0.934 -1.097],7471092,1.0746385,221,21.365623,0.3038067,100.0,3.611188,10745.454,-103.43870486012318,115.87,-39.93013,97.21457,43.60892,0.00012626604,22100,4196.759,199.09842,174483.39,56.251186,59.475903,2345.8306,,46.342087,100
1806.5768,1.2588501e-06,12042.518432855606,,[-1.79  -1.2   -0.779 -0.925 -1.115],7490443,14.299502,222,25.220898,0.27132592,100.0,541.7515,326368100.0,-97.73596928389938,193.51,-44.292507,97.98987,14.42584,,22200,nan,nan,inf,1806.5768,42.072517,inf,,33966.152,100
11.30431,1.5258789e-06,12078.27079319954,,[-1.796 -1.215 -0.822 -0.9   -1.148],7517098,1.6159993,223,27.300182,0.26749295,100.0,11.669975,2862.3503,-73.28101815390826,266.55,-49.60192,98.45015,-4.510056,3.8926498e-09,22300,2811587.5,525822.8,65389140.0,11.30431,44.47461,8678397.0,,404.37598,100
57.66353,-2.7465821e-06,12119.293950080872,,[-1.813 -1.226 -0.813 -0.903 -1.151],7548927,1.0985198,224,25.413624,0.23998766,100.0,31.123642,552957.6,-52.17191513302251,318.29,-55.561306,98.67218,-7.581638,3.463129e-37,22400,nan,nan,inf,57.66353,36.311672,inf,,3863.7507,100
234.344,7.6293944e-08,12171.444439411163,,[-1.845 -1.275 -0.826 -0.897 -1.179],7588719,1.1943132,225,25.397842,0.22143556,100.0,36.90197,6319586.5,-11.537668113997652,397.92,-60.370743,98.94202,-14.935051,,22500,nan,nan,inf,234.344,35.37892,inf,,2378.7107,100
3.4203334,-1.14440915e-07,12218.664084911346,,[-1.852 -1.265 -0.796 -0.944 -1.198],7624568,0.09434043,226,26.207495,0.2049187,100.0,2.0314877,5707.4263,-40.805492342757724,358.49,-55.614723,98.772354,-11.997495,,22600,nan,nan,inf,3.4203334,34.781017,inf,,181.15054,100
38248.03,4.5776366e-07,12265.786817789078,,[-1.852 -1.252 -0.747 -0.908 -1.214],7661215,5767.667,227,25.193197,0.2572003,100.0,202956.52,146333880000.0,-21.784307585811767,366.47,-52.053688,98.88112,-15.726622,1.1737192e-18,22700,inf,8.8854185e+25,5.849571e+29,38248.03,31.489187,6.5770924e+27,,16880188.0,100
34.587753,3.8146973e-07,12313.806461334229,,[-1.861 -1.17  -0.763 -0.87  -1.162],7697455,4.8083982,228,25.566843,0.25283778,100.0,117.190926,224986.75,-31.34816720769805,362.4,-52.733894,98.826996,-14.41773,1.9353678e-15,22800,4449156000000000.0,486877900000000.0,1.8345955e+17,34.587753,30.816431,1.7094017e+16,,5140.7993,100
138.37437,-9.155273e-07,12363.328958749771,,[-1.875 -1.177 -0.775 -0.851 -1.166],7735351,0.52359533,229,25.24114,0.2326667,100.0,37.92459,2061337.0,-19.731850026045052,378.96,-57.871544,98.89586,-15.153331,,22900,nan,nan,inf,138.37437,45.331593,inf,,6493.5547,100
10.580179,8.9645386e-07,12408.840949773788,,[-1.845 -1.166 -0.792 -0.895 -1.186],7769504,0.23672664,230,26.015606,0.20881666,100.0,7.3774195,24278.906,-53.30893810024714,341.53,-58.21679,98.68782,-10.386963,,23000,nan,nan,inf,10.580179,48.226967,inf,,665.6255,100
-6.286665,-1.2207031e-06,12460.307262897491,,[-1.844 -1.209 -0.739 -0.91  -1.21 ],7808904,0.5173213,231,23.540428,0.20783764,100.0,3.6624515,1779.535,-25.26557291260105,394.0,-55.870987,98.87175,-13.7948475,1.5870312e-10,23100,1733725300.0,311593280.0,34488087000.0,-6.286665,32.793324,6512947000.0,,143.879,100
2.1234598,7.6293944e-08,12507.618483066559,,[-1.87  -1.193 -0.741 -0.887 -1.211],7845490,1.5676931,232,23.891233,0.1990154,100.0,21.734581,5185.0156,-29.91072288952637,365.86,-53.281555,98.83649,-13.512824,2.2831112e-14,23200,14705289000000.0,1810362500000.0,529148560000000.0,2.1234598,34.566216,57308436000000.0,,1113.738,100
7.394353,-1.1825562e-06,12553.794397354126,,[-1.889 -1.195 -0.737 -0.87  -1.22 ],7880814,0.20598108,233,24.763918,0.19116217,100.0,5.108176,16014.161,-26.79420617952131,353.24,-51.690014,98.8483,-14.396926,4.3029144e-24,23300,inf,3.7182922e+28,5.0356755e+32,7.394353,31.976574,5.306247e+30,,249.60468,100
0.8866419,-8.773804e-07,12603.364521503448,,[-1.913 -1.238 -0.715 -0.892 -1.228],7918819,0.07882259,234,22.665878,0.19152817,100.0,1.8613485,2538.8984,-24.811229130461875,380.05,-52.36325,98.86943,-13.44045,,23400,nan,nan,inf,0.8866419,34.28942,inf,,327.8061,100
70.0493,-6.4849854e-07,12649.743294477463,,[-1.87  -1.237 -0.743 -0.907 -1.227],7954691,2.3702734,235,25.232754,0.21048504,100.0,48.679974,689881.06,-25.171643163292316,358.72,-51.20322,98.859665,-15.131427,1.5470449e-14,23500,inf,2.0585617e+16,1.3829051e+19,70.0493,33.57057,8.243005e+17,,3752.3115,100
-0.6848121,-2.7465821e-06,12695.43929362297,,[-1.896 -1.274 -0.774 -0.912 -1.208],7989093,3.1315463,236,26.983606,0.1999135,100.0,44.155907,4468.8013,-25.970102502461263,344.02,-51.921036,98.849014,-16.412447,1.6735061e-08,23600,174153.1,47372.6,2630324.0,-0.6848121,38.710533,641397.6,,2850.4268,100
92.22901,2.1362305e-06,12739.510392189026,,[-1.892 -1.294 -0.767 -0.913 -1.219],8022896,2.1579006,237,26.016317,0.2244428,100.0,53.952637,861291.06,-31.43680402493305,338.03,-48.54435,98.813995,-16.094732,1.4805228e-22,23700,inf,1.4265719e+30,2.2149726e+33,92.22901,42.531075,3.5088574e+31,,3396.377,100
,2.861023e-07,12791.217529296875,inf,[-1.885 -1.292 -0.802 -0.902 -1.195],8062442,,238,20.810884,-23.592344,100.0,,,-12.674916897184426,395.46,-56.520897,98.9359,-14.632052,,23800,nan,nan,inf,,24.01876,inf,,,100
1.0086652e+20,2.5939942e-06,12794.726071834564,,[-11.416  45.849  64.814 -27.667 -25.01 ],8064064,2.1280872e+17,239,2.5047903,-25.514397,100.0,inf,inf,-108.36064560132077,16.22,-3.8200684,86.0408,569.89856,6.8366146,23900,29666272000000.0,257271500000.0,6211774000000000.0,1.0086652e+20,7.1170197,102169070000000.0,,1.5898329e+19,100
