ReturnMeanIW,TimestepsSoFar,Weights,MeanIW,J_sample_variance,TimeElapsed,ReturnStepMax,EpRewMean,Iteration,EpThisIter,EpisodesSoFar,InitialReturnMean,EmpiricalD2,InitialReturnMin,ReturnStepMaxmin,Bound,MinIWNorm,MaxIWNorm,InitialReturnStd,MinIW,MeanEntropy,InitialReturnMax,MaxIW,MeanIWNorm,StdIW,ESSClassic,InitialBound,ESSRenyi,StdIWNorm,EpLenMean,EntropyCoefficient
6.099169,1516045,[-0.508 -0.514 -0.149 -0.366 -0.677],1.1980315,7891.4175,3032.226445913315,100.0,-84.98111190203065,48,100,4800,-1.14440915e-07,83.40479,-42.989334,98.34009,13.421312,3.4192166e-05,0.4109967,17.045197,0.0034192167,0.7322144,32.168106,41.09967,0.011980314,4.151009,7.6892085,7.417026,1.1989719,0.041510087,257.55,10.0
34.729565,1548624,[-0.508 -0.519 -0.16  -0.355 -0.687],5.772489,122855.586,3096.0738892555237,100.0,-69.68712288787779,49,100,4900,-3.3950805e-06,3523.905,-45.40438,98.57219,41.66304,6.6161226e-07,5.230883,14.071413,6.616123e-05,0.69334763,30.497128,523.0883,0.0577249,52.02784,1.2160214,7.3221407,0.02837761,0.5202784,325.79,10.0
20.542728,1589692,[-0.512 -0.53  -0.155 -0.345 -0.726],5.77935,70172.61,3177.0365097522736,100.0,-70.06388918996538,50,100,5000,8.010864e-07,67823.516,-36.555134,98.6588,27.471582,9.165306e-10,5.263164,10.249531,9.165306e-08,0.6928854,21.272623,526.3164,0.0577935,52.37872,1.2027984,6.9334774,0.0014744148,0.5237872,410.68,10.0
56.286907,1633601,[-0.512 -0.522 -0.147 -0.32  -0.726],4.4638743,329729.47,3264.3294694423676,100.0,-71.0019050668209,51,100,5100,-1.2779236e-06,321331.3,-27.881199,98.67659,63.251656,2.6486405e-10,4.255189,9.957354,2.6486404e-08,0.69647485,19.362904,425.51892,0.044638734,42.323895,1.100141,6.9288526,0.00031120528,0.42323896,439.09,10.0
3.6676369,1671311,[-0.506 -0.531 -0.153 -0.347 -0.722],1.3525714,1895.0948,3340.114000558853,100.0,-73.6805438690599,52,100,5200,1.5640259e-06,22.188766,-45.045048,98.60922,10.606575,3.6695823e-05,0.22497436,14.235203,0.0036695823,0.69389385,22.120377,22.497437,0.013525711,3.5040283,12.967771,6.96475,4.506785,0.03504028,377.1,10.0
25.751099,1708871,[-0.505 -0.547 -0.159 -0.365 -0.725],3.1407626,71002.05,3414.6148817539215,100.0,-68.23302400171272,53,100,5300,1.5258789e-07,22131.885,-48.172585,98.63667,32.721024,1.5165057e-07,2.926711,14.9498005,1.5165057e-05,0.6969926,25.099243,292.6711,0.03140762,29.11305,1.150454,6.9389386,0.004518368,0.29113054,375.6,10.0
19.697924,1743894,[-0.499 -0.549 -0.178 -0.365 -0.722],1.1907239,41063.402,3485.1767275333405,100.0,-68.8790667550494,54,100,5400,-1.5258789e-06,1726.97,-41.793976,98.60666,26.825111,3.6652257e-06,0.8222305,13.438997,0.00036652258,0.7127187,28.461977,82.22305,0.011907238,8.195182,2.067436,6.9699244,0.057904888,0.08195181,350.23,10.0
4.6436367,1782627,[-0.491 -0.534 -0.164 -0.343 -0.706],1.1947418,857.73303,3563.2366404533386,100.0,-68.30575320996837,55,100,5500,-6.294251e-07,19.627945,-45.697605,98.64729,12.067129,7.7032004e-05,0.14557299,13.548243,0.0077032004,0.7423492,21.181456,14.557299,0.011947418,2.2924008,21.36036,7.127187,5.094777,0.022924008,387.33,10.0
1913.604,1824167,[-0.507 -0.563 -0.171 -0.356 -0.677],169.9877,366431840.0,3643.6038308143616,100.0,-66.2443331286146,56,100,5600,9.918213e-07,10668375.0,-39.451286,98.68106,1921.021,1.0572971e-09,169.77611,11.316441,1.0572972e-07,0.7416985,21.440792,16977.611,1.699877,1689.23,1.0024936,7.423493,9.373499e-06,16.8923,415.4,10.0
12.791843,1867772,[-0.506 -0.582 -0.195 -0.352 -0.677],3.4837658,17986.584,3731.2643456459045,100.0,-63.234656656467195,57,100,5700,1.5258789e-07,2346.6616,-48.5673,98.70996,20.07711,4.1709813e-09,3.0391724,12.672826,4.1709814e-07,0.7285266,26.516901,303.91724,0.034837663,30.230545,1.310619,7.416985,0.04261373,0.30230543,436.05,10.0
6.129441,1908955,[-0.529 -0.619 -0.201 -0.382 -0.69 ],1.4040729,2949.227,3812.5468485355377,100.0,-76.46072979305383,58,100,5800,-3.1089783e-06,288.34842,-40.885628,98.62868,13.417286,2.6924838e-06,0.5321186,10.097713,0.00026924838,0.72878444,21.033762,53.21186,0.014040729,5.7280593,5.6679196,7.285263,0.34680265,0.057280596,411.83,10.0
7.8140845,1948794,[-0.531 -0.649 -0.205 -0.412 -0.69 ],1.4464835,6981.136,3890.6992518901825,100.0,-74.25507161062227,59,100,5900,1.5830993e-06,792.50885,-31.98739,98.62723,15.067156,6.3215765e-07,0.7753766,9.985085,6.321577e-05,0.7253071,19.024979,77.53767,0.014464835,7.939085,3.2129452,7.287846,0.12618156,0.07939084,398.39,10.0
2.9338627,1983543,[-0.546 -0.626 -0.208 -0.414 -0.694],1.0539953,650.3172,3959.8383450508118,100.0,-73.11544603167296,60,100,6000,1.4781951e-06,21.491423,-54.107037,98.57918,10.150114,1.5614014e-05,0.31108114,14.544882,0.0015614014,0.7216251,28.961182,31.108116,0.010539954,3.2793648,9.362772,7.2530723,4.653019,0.032793645,347.49,10.0
9.580219,2024210,[-0.553 -0.631 -0.201 -0.409 -0.697],0.9700314,7223.965,4040.0620267391205,100.0,-71.8455590003972,61,100,6100,3.0422211e-06,2201.8162,-38.77057,98.64667,16.837759,1.0726048e-06,0.5695267,12.327174,0.00010726049,0.72575396,26.90995,56.95267,0.009700312,5.7919807,2.7283714,7.2162538,0.04541705,0.05791981,406.67,10.0
8.397077,2065664,[-0.566 -0.643 -0.19  -0.412 -0.693],1.0098048,12819.814,4120.627427577972,100.0,-68.40487122361496,62,100,6200,-6.8664554e-07,287.2314,-31.87728,98.66997,15.619179,3.5674154e-06,0.3776913,11.489026,0.00035674154,0.7222102,31.41255,37.76913,0.010098049,4.073044,5.7906938,7.257539,0.34815133,0.040730435,414.54,10.0
21.223732,2102464,[-0.564 -0.647 -0.195 -0.429 -0.697],3.0956702,65924.91,4194.040576934814,100.0,-75.01324851106229,63,100,6300,5.912781e-07,2230.9507,-47.16566,98.592316,28.362432,3.2857614e-07,1.8802046,14.595897,3.2857613e-05,0.71387,25.30989,188.02046,0.030956704,19.578156,2.439166,7.2221026,0.04482394,0.19578154,368.0,10.0
23.984776,2139453,[-0.537 -0.621 -0.196 -0.407 -0.705],2.9695117,32788.11,4268.767795801163,100.0,-70.21482935729382,64,100,6400,2.5939942e-06,4038.6655,-43.562172,98.620346,31.051937,5.994025e-09,1.3808814,14.170921,5.994025e-07,0.7067161,23.59249,138.08815,0.02969512,15.427096,3.5727413,7.1387024,0.024760654,0.15427096,369.89,10.0
1.5849445,2171215,[-0.537 -0.606 -0.181 -0.412 -0.712],1.0569528,472.99182,4331.592934131622,100.0,-76.66745942563345,65,100,6500,1.7166137e-06,3.0777524,-39.28157,98.51724,8.6205435,0.00021036455,0.085662894,17.487976,0.021036455,0.70355994,33.419266,8.56629,0.010569527,1.3774824,37.057865,7.0671625,32.49124,0.013774823,317.62,10.0
2.0553026,2204147,[-0.543 -0.611 -0.192 -0.415 -0.715],1.048099,352.55347,4397.611533403397,100.0,-74.50591068569712,66,100,6600,1.1062622e-06,1.6419085,-44.908382,98.547516,9.076779,0.0012309442,0.040208854,15.645095,0.12309442,0.70214766,25.70546,4.0208855,0.010480991,0.7761035,64.586105,7.0356007,60.90473,0.0077610346,329.32,10.0
43.060192,2240148,[-0.569 -0.62  -0.204 -0.417 -0.717],5.2556543,245657.05,4468.707317352295,100.0,-66.86975834010288,67,100,6700,7.2479247e-07,24856.096,-40.019108,98.62851,49.800392,1.4271756e-08,4.392443,13.790342,1.4271757e-06,0.67402005,34.905823,439.24432,0.052556545,43.710903,1.425084,7.021477,0.004023158,0.437109,360.01,10.0
18.534035,2268078,[-0.58  -0.604 -0.203 -0.427 -0.745],1.7164726,35901.48,4524.72522354126,100.0,-83.55676517969064,68,100,6800,-2.3269654e-06,9219.702,-42.789196,98.40167,25.291962,1.04972976e-07,1.3764316,18.41989,1.0497298e-05,0.6757926,35.889225,137.64316,0.017164726,13.689747,1.5477766,6.7401986,0.010846337,0.13689749,279.3,10.0
6.7057214,2301190,[-0.575 -0.626 -0.196 -0.423 -0.743],3.8970153,7708.4746,4590.329051733017,100.0,-77.05338444687082,69,100,6900,-1.6975403e-06,4236.837,-40.47805,98.53459,13.468563,9.503201e-08,3.2242613,15.408272,9.503201e-06,0.67628413,30.875687,322.42615,0.038970158,32.113297,1.451261,6.757924,0.023602514,0.32113293,331.12,10.0
11.853697,2339405,[-0.58  -0.618 -0.199 -0.399 -0.743],0.8732874,18160.922,4665.365196943283,100.0,-75.03407458875932,70,100,7000,-1.1062622e-06,4909.736,-41.560875,98.6073,18.828217,8.572749e-07,0.4560501,13.796303,8.572749e-05,0.69745195,29.115215,45.60501,0.008732873,4.7416177,3.2807581,6.7628403,0.020367695,0.04741617,382.15,10.0
15.452132,2381078,[-0.58  -0.619 -0.182 -0.4   -0.721],3.1394799,29605.525,4740.915316820145,100.0,-70.97434934315822,71,100,7100,-1.2207031e-06,3889.6018,-40.7337,98.65938,22.385284,7.4040827e-07,2.383819,10.1415825,7.404083e-05,0.69331515,24.296392,238.38193,0.031394795,23.807144,1.7092804,6.974519,0.025709573,0.23807144,416.73,10.0
