EpLenMean,EpisodesSoFar,Weights,InitialReturnMax,TimestepsSoFar,ESSClassic,MaxIWNorm,InitialBound,StdIWNorm,EntropyCoefficient,EpRewMean,Iteration,MinIW,ReturnStepMax,ESSRenyi,InitialReturnMin,ReturnMeanIW,MeanIW,MinIWNorm,InitialReturnMean,ReturnStepMaxmin,EpThisIter,MeanIWNorm,TimeElapsed,MaxIW,EmpiricalD2,MeanEntropy,Bound,InitialReturnStd,J_sample_variance,StdIW
55.13,29700,[ 0.753  0.52   3.358 -2.564 44.666],42.852493,1622339,2.2629766,1.0914575,3.4496188e-06,0.109960325,,-139.08512720235086,297,4.134925e-05,100.0,nan,-9.630569,3.2799067,1.6731949,4.1349247e-07,3.4332274e-06,94.31092,100,0.01673195,3592.195145845413,109.14575,nan,45.87789,3.2799067,8.575035,2385.5754,10.996035
47.13,29800,[ 0.753  0.52   3.358 -2.564 44.462],25.978447,1627052,90.19821,0.022088012,7.4207783e-06,0.0033229946,,-134.43620015226955,298,0.50843865,100.0,nan,-7.3531036,0.060558192,1.008036,0.0050843866,7.476807e-06,93.50579,100,0.01008036,3602.6768958568573,2.2088013,nan,45.909595,0.060558192,6.7022924,49.068897,0.33229947
61.14,29900,[ 0.753  0.52   3.358 -2.564 44.493],31.010914,1633166,100.0,0.01,-6.6012144e-06,9.313226e-10,,-144.4330376311942,299,1.0,100.0,nan,-9.518616,-6.6012144e-06,1.0,0.01,-6.5231325e-06,94.54139,100,0.009999999,3615.8545801639557,1.0,nan,45.909595,-6.6012144e-06,7.815074,61.692303,
53.66,30000,[ 0.753  0.52   3.358 -2.564 44.493],18.78347,1638532,97.27839,0.014459172,-2.3841858e-07,0.0016279732,,-139.9890054782198,300,0.59269065,100.0,nan,-7.531616,0.044221982,0.9732888,0.005926906,-3.0517577e-07,94.00666,100,0.009732888,3626.803261756897,1.4459172,nan,45.934147,0.044221982,6.452407,44.495987,0.16279732
57.27,30100,[ 0.753  0.52   3.358 -2.564 44.512],34.259007,1644259,1.4386741,1.4732449,8.583069e-06,0.14936168,,-141.18737676058075,301,,100.0,2.0719065e-28,-8.588463,4.404177,1.8045424,,8.583069e-06,94.22404,100,0.018045424,3639.342353820801,147.3245,4.8264728e+29,45.392715,4.404177,7.522643,4633.87,14.936169
54.5,30200,[ 0.753  0.52   3.358 -2.564 43.975],27.824242,1649709,26.835398,0.08640231,4.813075e-06,0.014644784,,-139.75417367971744,302,0.005097179,100.0,8.966698,-8.643539,1.2819188,0.886924,5.097179e-05,4.8065185e-06,94.25303,100,0.00886924,3650.805925130844,8.640231,11.152378,45.261765,1.2819188,7.1236243,456.30267,1.4644783
56.7,30300,[ 0.753  0.52   3.358 -2.564 43.843],28.251945,1655379,14.657726,0.25440428,-9.655952e-06,0.029036457,,-141.2390249324872,303,7.711631e-05,100.0,0.09649507,-8.607597,1.2905123,1.2033578,7.7116306e-07,-9.689331e-06,94.179405,100,0.012033577,3663.4910361766815,25.440428,1036.3224,45.389225,1.2905123,6.7871842,783.6943,2.9036458
55.05,30400,[ 0.753  0.52   3.358 -2.564 43.97 ],25.852257,1660884,64.75682,0.05356743,-2.1979213e-06,0.008102952,,-140.25760212939215,304,0.13381115,100.0,59.97672,-8.209824,0.23917614,1.0983697,0.0013381115,-2.1362305e-06,94.341965,100,0.010983698,3674.7942163944244,5.356743,1.6673136,45.324066,0.23917614,6.862762,90.94754,0.8102952
53.63,30500,[ 0.753  0.52   3.358 -2.564 43.904],34.175117,1666247,79.74612,0.032700922,4.634261e-06,0.005624843,,-137.22972186277667,305,0.24577673,100.0,76.20181,-9.999298,0.17717981,1.1161205,0.0024577673,4.577637e-06,93.99735,100,0.0111612035,3686.3553767204285,3.2700925,1.3123047,45.26971,0.17717981,9.459992,135.12054,0.5624843
63.05,30600,[ 0.753  0.52   3.358 -2.564 43.852],28.447937,1672552,89.8937,0.018808313,-8.3222985e-06,0.003438809,,-147.5777976138819,306,0.27587393,100.0,88.39979,-8.588303,0.06602998,1.0255967,0.0027587393,-8.31604e-06,94.62117,100,0.010255966,3700.1839015483856,1.8808314,1.1312244,45.23841,0.06602998,6.8607006,51.198868,0.3438809
49.56,30700,[ 0.753  0.52   3.358 -2.564 43.821],37.80755,1677508,100.0,0.01,5.4296106e-06,9.313226e-10,,-136.68357483313636,307,1.0,100.0,100.0,-7.437523,5.4296106e-06,1.0,0.01,5.41687e-06,93.727455,100,0.009999999,3711.157201528549,1.0,1.0,45.23841,5.4296106e-06,6.729159,45.738968,
51.73,30800,[ 0.753  0.52   3.358 -2.564 43.821],19.652267,1682681,7.3039827,0.5720287,-6.5490603e-06,0.0723358,,-137.74527517870328,308,0.0063183047,100.0,0.17275734,-8.169952,7.119294,2.0304985,6.318305e-05,-6.5612794e-06,93.99121,100,0.020304985,3721.2719798088074,57.202873,578.8466,45.37839,7.119294,7.0707817,6536.2715,7.233581
60.46,30900,[ 0.753  0.52   3.358 -2.564 43.962],29.25874,1688727,2.6321461,1.1775972,-7.2568655e-06,0.11729533,,-145.95788883474702,309,3.2917615e-05,100.0,7.5100294e-11,-8.543602,5.255324,1.9285367,3.2917615e-07,-7.209778e-06,94.5787,100,0.019285364,3734.9063408374786,117.75972,1331552700000.0,45.59369,5.255324,8.016687,2790.8667,11.729533
52.86,31000,[ 0.753  0.52   3.358 -2.564 44.174],23.224297,1694013,58.026424,0.0503519,-6.193295e-06,0.009408657,,-139.29735443470898,310,0.09320096,100.0,3697.3013,-7.8910217,0.63055766,1.1062483,0.0009320096,-6.2561035e-06,94.21513,100,0.011062481,3746.8997609615326,5.03519,0.027046755,45.5135,0.63055766,7.152261,226.0838,0.94086576
58.01,31100,[ 0.753  0.52   3.358 -2.564 44.093],23.129242,1699814,100.0,0.01,1.0788441e-05,9.313226e-10,,-142.10626997183158,311,1.0,100.0,156475.31,-8.914307,1.0788441e-05,1.0,0.01,1.083374e-05,94.757545,100,0.009999999,3759.027251958847,1.0,0.00063907844,45.5135,1.0788441e-05,6.9170113,48.32833,
53.49,31200,[ 0.753  0.52   3.358 -2.564 44.093],32.05744,1705163,35.560856,0.0954411,9.6187e-06,0.013878462,,-138.68022280553268,312,0.0043258206,100.0,9243.477,-8.225914,2.4833088,1.0309855,4.3258206e-05,9.613037e-06,93.861534,100,0.010309854,3770.486228466034,9.54411,0.0108184405,45.377766,2.4833088,7.236485,552.5164,1.3878461
56.06,31300,[ 0.753  0.52   3.358 -2.564 43.961],24.749062,1710769,94.174225,0.01792184,8.627772e-06,0.0024754605,,-140.8222272684572,313,0.59557354,100.0,93.07381,-8.566307,0.10516911,0.99527776,0.005955735,8.69751e-06,94.23247,100,0.009952777,3783.268616914749,1.7921841,1.0744162,45.406025,0.10516911,7.6933184,68.39681,0.24754606
54.82,31400,[ 0.753  0.52   3.358 -2.564 43.985],31.071724,1716251,3.0427544,0.18906803,3.97861e-06,0.019370697,,-138.79722038039228,314,2.3224074e-10,100.0,nan,-8.901497,0.5173806,0.3431536,2.3224075e-12,4.043579e-06,94.26104,100,0.0034315356,3795.2423183918,18.906803,nan,45.767815,0.5173806,7.830462,50.833332,1.9370697
60.13,31500,[ 0.753  0.52   3.358 -2.564 44.35 ],41.837883,1722264,100.0,0.01,3.427267e-07,9.313226e-10,,-141.48705309366758,315,1.0,100.0,182.77606,-10.520737,3.427267e-07,1.0,0.01,3.0517577e-07,94.29426,100,0.009999999,3808.2074666023254,1.0,0.5471176,45.767815,3.427267e-07,9.663886,94.334045,
56.75,31600,[ 0.753  0.52   3.358 -2.564 44.35 ],34.321007,1727939,93.14231,0.02192649,-2.0861626e-07,0.0026518358,,-141.89755760480872,316,0.5591716,100.0,nan,-8.618454,0.076483406,0.9773075,0.005591716,-2.2888183e-07,94.22893,100,0.009773076,3819.950708389282,2.1926491,nan,45.794846,0.076483406,7.673388,62.48285,0.2651836
46.41,31700,[ 0.753  0.52   3.358 -2.564 44.375],30.224014,1732580,96.577065,0.020101393,1.29994005e-05,0.0018832935,,-134.38579059539245,317,0.64534074,100.0,79.98649,-7.3352127,0.032477025,1.0003579,0.0064534075,1.3046265e-05,93.747925,100,0.010003579,3830.338124036789,2.0101392,1.2502111,45.778355,0.032477025,6.449026,41.126095,0.18832934
54.57,31800,[ 0.753  0.52   3.358 -2.564 44.357],25.080574,1738037,44.534096,0.09435977,-5.6773424e-06,0.012413345,,-138.83381362894363,318,0.07618456,100.0,nan,-8.4422455,0.74389434,1.1123005,0.0007618456,-5.645752e-06,94.12396,100,0.011123004,3842.0674340724945,9.435977,nan,45.85465,0.74389434,7.9559665,199.26665,1.2413346
54.97,31900,[ 0.753  0.52   3.358 -2.564 44.434],19.14804,1743534,34.35386,0.108119644,-7.919967e-06,0.013972669,,-140.3312346030997,319,6.8681315e-06,100.0,0.10158305,-8.018799,0.5769976,1.0107939,6.868132e-08,-8.010864e-06,94.42646,100,0.010107939,3853.9911024570465,10.811965,984.4162,45.736553,0.5769976,6.76394,140.13907,1.397267
53.17,32000,[ 0.753  0.52   3.358 -2.564 44.319],28.268219,1748851,88.30805,0.019973133,-8.001924e-06,0.00332728,,-138.1639319226472,320,0.14927599,100.0,95.898224,-8.843452,0.1484986,0.9144206,0.0014927598,-8.087158e-06,94.109764,100,0.009144206,3865.742540359497,1.9973134,1.0427722,45.69104,0.1484986,7.4318647,62.693657,0.33272803
57.47,32100,[ 0.753  0.52   3.358 -2.564 44.276],35.95527,1754598,30.836924,0.08609205,9.007752e-06,0.014870643,,-141.2942659315749,321,0.00076043373,100.0,0.98353446,-9.588783,1.0273211,0.9929516,7.604337e-06,9.07898e-06,94.2733,100,0.009929516,3878.0192453861237,8.609205,101.67412,45.563175,1.0273211,8.133253,313.43066,1.4870642
58.23,32200,[ 0.753  0.52   3.358 -2.564 44.146],33.311867,1760421,100.0,0.01,6.4745545e-06,9.313226e-10,,-143.02749854927458,322,1.0,100.0,40733.598,-9.036446,6.4745545e-06,1.0,0.01,6.5612794e-06,94.483536,100,0.009999999,3890.9171962738037,1.0,0.0024549759,45.563175,6.4745545e-06,7.208759,52.491116,
61.38,32300,[ 0.753  0.52   3.358 -2.564 44.146],34.00175,1766559,85.50614,0.029509481,-4.6640635e-06,0.0040141526,,-144.1237583447091,323,0.28971177,100.0,185851.31,-9.211502,0.10140763,0.9749916,0.0028971178,-4.7683716e-06,94.630035,100,0.009749916,3904.153106689453,2.9509482,0.0005380645,45.6047,0.10140763,8.881423,99.397255,0.4014153
48.28,32400,[ 0.753  0.52   3.358 -2.564 44.184],25.87564,1771387,100.0,0.01,5.8859587e-06,9.313226e-10,,-135.82616738175503,324,1.0,100.0,21077.48,-7.388603,5.8859587e-06,1.0,0.01,5.8746336e-06,93.59693,100,0.009999999,3914.4972620010376,1.0,0.0047444003,45.6047,5.8859587e-06,6.2446175,39.389137,
52.29,32500,[ 0.753  0.52   3.358 -2.564 44.184],26.771477,1776616,22.347229,0.11612693,3.0770898e-06,0.015187614,,-137.2296135504168,325,0.005412585,100.0,141752.81,-9.064262,1.3897083,0.8147472,5.412585e-05,3.1280517e-06,93.79977,100,0.0081474725,3925.538036108017,11.612694,0.0007054534,45.73854,1.3897083,7.210284,850.1886,1.5187614
60.99,32600,[ 0.753  0.52   3.358 -2.564 44.321],19.237976,1782715,81.890656,0.02728879,6.4224005e-06,0.0048925905,,-144.34640422053337,326,0.20617753,100.0,61.763695,-8.312523,0.19842261,1.04041,0.0020617752,6.408691e-06,94.68371,100,0.010404099,3938.591071844101,2.7288792,1.6190741,45.690235,0.19842261,7.108702,73.715836,0.48925906
50.32,32700,[ 0.753  0.52   3.358 -2.564 44.273],31.170242,1787747,1.0864931,1.2865075,-2.3543835e-06,0.12797834,,-136.24297751798383,327,2.5518238e-25,100.0,5.7482264e-30,-7.9774704,1.8098506,1.3412883,2.5518237e-27,-2.3651123e-06,93.78038,100,0.013412882,3949.3490188121796,128.65076,1.739667e+31,45.238274,1.8098506,7.080901,399.3801,12.797834
54.98,32800,[ 0.753  0.52   3.358 -2.564 43.82 ],25.034477,1793245,100.0,0.01,-7.458031e-06,9.313226e-10,,-139.17845478138838,328,1.0,100.0,100.0,-9.37841,-7.458031e-06,1.0,0.01,-7.476807e-06,93.97109,100,0.009999999,3962.2021024227142,1.0,1.0,45.238274,-7.458031e-06,8.816085,78.50843,
56.19,32900,[ 0.753  0.52   3.358 -2.564 43.82 ],20.066856,1798864,3.7020018,0.5374758,3.0398369e-06,0.054050576,,-141.00900300760372,329,3.1770593e-08,100.0,0.1357742,-8.777962,1.6014335,1.059766,3.1770592e-10,3.0517579e-06,94.638596,100,0.01059766,3973.86039686203,53.74758,736.51697,45.061634,1.6014335,6.350992,882.92865,5.4050574
49.82,33000,[ 0.753  0.52   3.358 -2.564 43.64 ],33.856514,1803846,79.915955,0.034666438,4.7683716e-07,0.005098596,,-136.35930204993508,330,0.1960789,100.0,74.970505,-8.091484,0.31227797,1.0170486,0.0019607889,4.5776366e-07,93.84563,100,0.010170485,3985.0769803524017,3.4666438,1.3338579,45.002747,0.31227797,7.6221085,66.82366,0.5098596
53.14,33100,[ 0.753  0.52   3.358 -2.564 43.585],18.28772,1809160,18.455795,0.1674807,-3.233552e-06,0.018735271,,-139.76149817368338,331,0.00013689276,100.0,2.4850895,-7.765373,1.3007962,0.8913121,1.3689275e-06,-3.2043456e-06,94.23392,100,0.00891312,3996.7654201984406,16.748072,40.239998,44.84462,1.3007962,5.843467,220.11772,1.8735273
59.21,33200,[ 0.753  0.52   3.358 -2.564 43.428],26.5765,1815081,70.927925,0.032953627,6.8470836e-06,0.0065273717,,-143.86228938354327,332,0.1098205,100.0,66.75327,-9.114342,0.2883985,1.0195512,0.001098205,6.866455e-06,94.44512,100,0.010195511,4009.602348089218,3.295363,1.4980539,44.78491,0.2883985,6.8484573,96.05314,0.65273726
52.05,33300,[ 0.753  0.52   3.358 -2.564 43.37 ],22.01426,1820286,10.253459,0.27668256,-1.6391277e-07,0.028300337,,-138.6556798979942,333,4.2926113e-05,100.0,1.0120782,-7.6340714,1.8542578,0.95657265,4.2926112e-07,-1.5258789e-07,93.89435,100,0.009565727,4021.062292575836,27.668257,98.8066,44.636196,1.8542578,6.443176,778.07227,2.8300338
64.75,33400,[ 0.753  0.52   3.358 -2.564 43.215],28.975086,1826761,98.72025,0.013461194,-1.937151e-07,0.0011472752,,-145.32065704814892,334,0.69736195,100.0,98.230515,-10.902443,0.020129755,1.0076503,0.006973619,-2.2888183e-07,94.51206,100,0.010076504,4035.036871433258,1.3461194,1.0180136,44.624264,0.020129755,8.381226,72.32047,0.11472752
53.23,33500,[ 0.753  0.52   3.358 -2.564 43.204],24.387215,1832084,94.2189,0.017205311,2.1345913e-06,0.0025504914,,-139.33119771798948,335,0.5717685,100.0,92.28151,-8.267967,0.06132562,1.029646,0.005717685,2.2125244e-06,94.05217,100,0.01029646,4046.2148144245148,1.7205311,1.0836407,44.652626,0.06132562,6.783568,55.89522,0.25504914
51.57,33600,[ 0.753  0.52   3.358 -2.564 43.23 ],31.908966,1837241,97.36323,0.014978316,4.8801303e-06,0.0016221325,,-137.48187827992106,336,0.55159974,100.0,97.4215,-8.771675,0.023904603,0.985706,0.0055159973,4.8828124e-06,93.71682,100,0.009857059,4057.0783927440643,1.4978316,1.0264674,44.636017,0.023904603,7.810688,62.637035,0.16221325
52.38,33700,[ 0.753  0.52   3.358 -2.564 43.214],42.50763,1842479,1.0672688,4.676483,9.983778e-07,0.46523035,,-136.99010058699693,337,1.4453404e-27,100.0,2.9590323e-12,-8.96302,66.67622,4.8320885,1.4453405e-29,9.155273e-07,93.77029,100,0.04832089,4068.238959789276,467.64832,33794833000000.0,44.22228,66.67622,8.864285,456806.88,46.52303
58.61,33800,[ 0.753  0.52   3.358 -2.564 42.807],20.0512,1848340,2.1936684,3.1365178,7.2568655e-06,0.33182457,,-143.16267559673767,338,6.8265114e-09,100.0,0.010012667,-8.948402,62.7582,4.9694757,6.826511e-11,7.2479247e-06,94.477516,100,0.049694754,4082.4044177532196,313.6518,9987.35,43.999996,62.7582,7.2560096,324090.03,33.182457
53.23,33900,[ 0.753  0.52   3.358 -2.564 42.581],19.210007,1853663,100.0,0.01,3.7774444e-06,9.313226e-10,,-140.7861487651001,339,1.0,100.0,100.0,-7.0509567,3.7774444e-06,1.0,0.01,3.8146973e-06,94.26587,100,0.009999999,4094.110202550888,1.0,1.0,43.999996,3.7774444e-06,5.6182013,31.883017,
55.08,34000,[ 0.753  0.52   3.358 -2.564 42.581],27.947674,1859171,nan,,-8.866191e-07,,,-140.39973795458098,340,,100.0,,-8.546684,,,,-8.010864e-07,94.27643,100,,4105.385852575302,,inf,42.204136,,7.2112393,,
60.41,34100,[ 0.753  0.52   3.358 -2.564 40.787],29.082985,1865212,1.5118034,2.2910516,-5.170703e-06,0.22821406,,-145.28545415628616,341,8.979092e-11,100.0,0.00011515585,-8.250999,6.5223174,2.8274696,8.9790913e-13,-5.1116945e-06,94.43039,100,0.028274693,4118.018094301224,229.10518,868388.3,41.952934,6.5223174,7.3627024,6095.0454,22.821405
58.73,34200,[ 0.753  0.52   3.358 -2.564 40.533],22.163834,1871085,100.0,0.01,2.6226044e-06,9.313226e-10,,-143.76281368658798,342,1.0,100.0,100.0,-8.247948,2.6226044e-06,1.0,0.01,2.5939942e-06,94.351715,100,0.009999999,4131.051451444626,1.0,1.0,41.952934,2.6226044e-06,6.8892593,47.941303,
59.78,34300,[ 0.753  0.52   3.358 -2.564 40.533],27.10801,1877063,100.0,0.01,-1.5795231e-06,9.313226e-10,,-142.051542649631,343,1.0,100.0,100.0,-10.454987,-1.5795231e-06,1.0,0.01,-1.6021728e-06,94.26053,100,0.009999999,4143.167324304581,1.0,1.0,41.952934,-1.5795231e-06,8.822847,78.628914,
50.74,34400,[ 0.753  0.52   3.358 -2.564 40.533],27.81923,1882137,51.910053,0.05325671,-2.630055e-06,0.008975413,,-137.244167663213,344,0.03628728,100.0,11.980073,-8.110893,1.2320449,0.932509,0.00036287282,-2.670288e-06,93.952736,100,0.00932509,4153.733644485474,5.325671,8.347195,42.06154,1.2320449,6.8460765,124.29886,0.8975414
59.2,34500,[ 0.753  0.52   3.358 -2.564 40.64 ],32.39364,1888057,100.0,0.01,6.660819e-06,9.313226e-10,,-142.99628495831084,345,1.0,100.0,100.0,-9.655983,6.660819e-06,1.0,0.01,6.6375733e-06,94.16971,100,0.009999999,4166.793358325958,1.0,1.0,42.06154,6.660819e-06,8.103023,66.322205,
58.7,34600,[ 0.753  0.52   3.358 -2.564 40.64 ],27.507313,1893927,100.0,0.01,1.2785196e-05,9.313226e-10,,-143.05440882603378,346,1.0,100.0,100.0,-8.822868,1.2785196e-05,1.0,0.01,1.2855529e-05,94.126724,100,0.009999999,4179.555660247803,1.0,1.0,42.06154,1.2785196e-05,7.508836,56.952133,
51.61,34700,[ 0.753  0.52   3.358 -2.564 40.64 ],21.90377,1899088,3.0978224,0.9300824,9.3877316e-07,0.096874595,,-138.81452486049628,347,5.2857374e-08,100.0,,-7.9134216,3.162743,1.7320938,5.2857374e-10,9.155273e-07,93.849625,100,0.017320938,4190.281667947769,93.00824,inf,42.332127,3.162743,6.168536,2156.5522,9.687461
55.12,34800,[ 0.753  0.52   3.358 -2.564 40.917],33.120224,1904600,75.77395,0.033675186,1.2665987e-06,0.005832345,,-141.66140653432598,348,0.09319882,100.0,75.51488,-7.7723846,0.14221868,1.0314826,0.0009319882,1.2969971e-06,94.42182,100,0.010314826,4202.205450296402,3.3675187,1.3242424,42.28217,0.14221868,6.9155483,49.869576,0.58323455
56.55,34900,[ 0.753  0.52   3.358 -2.564 40.866],27.242737,1910255,63.911446,0.036529537,5.207956e-06,0.008000987,,-141.4634572503203,349,0.02732168,100.0,48.269478,-8.793762,0.5970192,1.0647511,0.00027321678,5.1879883e-06,94.319405,100,0.010647511,4214.367172002792,3.6529536,2.0717025,42.20298,0.5970192,7.2813306,136.79053,0.8000986
57.78,35000,[ 0.753  0.52   3.358 -2.564 40.784],38.01181,1916033,2.5309317,0.99275273,2.1457672e-06,0.09916549,,-141.64435869996456,350,4.7528965e-07,100.0,0.01684837,-8.986137,6.660047,1.5979656,4.7528963e-09,2.1362305e-06,94.4862,100,0.015979653,4227.015509128571,99.275276,5935.292,41.988274,6.660047,8.631242,8622.603,9.91655
57.95,35100,[ 0.753  0.52   3.358 -2.564 40.573],23.229729,1921828,3.616213,0.7467039,-4.053116e-06,0.080145,,-142.0146326724219,351,1.8781441e-06,100.0,2.382616e-08,-8.937874,2.409813,1.5523922,1.878144e-08,-4.043579e-06,94.16104,100,0.015523923,4240.021930932999,74.670395,4197067300.0,42.160126,2.409813,7.2837005,2569.4038,8.014502
53.15,35200,[ 0.753  0.52   3.358 -2.564 40.745],24.49067,1927143,100.0,0.01,1.4510006e-06,9.313226e-10,,-137.93217995052092,352,1.0,100.0,100.0,-9.043068,1.4510006e-06,1.0,0.01,1.4495849e-06,94.25887,100,0.009999999,4251.807239294052,1.0,1.0,42.160126,1.4510006e-06,7.3899217,55.162567,
49.3,35300,[ 0.753  0.52   3.358 -2.564 40.745],30.645687,1932073,75.437584,0.027681438,-8.0652535e-07,0.0054477304,,-136.09674592096226,353,0.15265864,100.0,68.51785,-7.921921,0.25278708,0.9547158,0.0015265864,-8.010864e-07,93.69803,100,0.009547158,4262.402275085449,2.768144,1.4594736,42.09741,0.25278708,6.5442467,55.43604,0.54477304
52.54,35400,[ 0.753  0.52   3.358 -2.564 40.681],38.709606,1937327,94.97687,0.016981332,1.8700957e-06,0.0021552998,,-137.70422791549552,354,0.4696606,100.0,91.7987,-8.870415,0.12831832,0.93719405,0.004696606,1.9073486e-06,93.840805,100,0.00937194,4273.461165189743,1.6981332,1.0893401,42.125744,0.12831832,9.61727,85.66072,0.21552998
54.86,35500,[ 0.753  0.52   3.358 -2.564 40.708],42.806587,1942813,86.40503,0.029091239,4.399568e-06,0.0037235874,,-139.41989045880874,355,0.21946898,100.0,81.419556,-8.410347,0.24923466,0.93873286,0.0021946898,4.272461e-06,94.00056,100,0.009387328,4285.235803604126,2.909124,1.2282062,42.168865,0.24923466,8.454885,60.827435,0.37235874
56.86,35600,[ 0.753  0.52   3.358 -2.564 40.749],35.34495,1948499,6.427741,0.5374717,-1.1637807e-05,0.06169663,,-142.29991212398426,356,0.00017778877,100.0,0.3469966,-8.175568,10.204891,1.6170263,1.7778876e-06,-1.16348265e-05,94.193,100,0.016170261,4297.8122935295105,53.747173,288.18726,42.000977,10.204891,7.0160365,4427.08,6.1696634
56.78,35700,[ 0.753  0.52   3.358 -2.564 40.585],20.68367,1954177,1.2301264,1.6740478,5.155802e-06,0.1665062,,-142.22873256001785,357,4.618513e-12,100.0,3.828572e-06,-8.263496,15.66819,1.8582023,4.618513e-14,5.1879883e-06,94.52106,100,0.018582022,4310.518453121185,167.40479,26119398.0,41.687687,15.66819,6.6778502,25467.438,16.650621
57.17,35800,[ 0.753  0.52   3.358 -2.564 40.27 ],31.655563,1959894,95.25405,0.018445231,-2.1830201e-06,0.0022430962,,-143.22097511875853,358,0.5514967,100.0,93.406364,-7.799614,0.10159209,1.0049123,0.005514967,-2.2125244e-06,94.558044,100,0.010049122,4323.085563421249,1.8445231,1.0705909,41.71502,0.10159209,6.5402174,49.479996,0.22430964
58.3,35900,[ 0.753  0.52   3.358 -2.564 40.293],24.172928,1965724,62.081173,0.047706604,-4.604459e-06,0.007286221,,-142.53550317751333,359,0.13438049,100.0,66.653595,-8.1490555,0.32488054,0.9322981,0.0013438049,-4.5013426e-06,94.110504,100,0.00932298,4335.537367582321,4.7706604,1.5002941,41.655277,0.32488054,7.721942,112.35866,0.7286221
61.25,36000,[ 0.753  0.52   3.358 -2.564 40.234],26.762062,1971849,30.256681,0.11334602,-6.5267086e-06,0.016263103,,-144.37285700796653,360,0.0013486204,100.0,5.903581,-9.184013,2.3126745,1.0711807,1.3486204e-05,-6.790161e-06,94.71868,100,0.010711807,4348.6041078567505,11.334602,16.938871,41.5459,2.3126745,8.151948,685.40265,1.6263103
55.28,36100,[ 0.753  0.52   3.358 -2.564 40.124],35.087532,1977377,2.4271903,1.0774174,3.9339066e-06,0.107007876,,-140.12070178166385,361,0.008648231,100.0,0.00018138014,-8.895218,4.4246445,1.6877311,8.64823e-05,4.043579e-06,94.21157,100,0.01687731,4361.460844993591,107.741745,551328.3,41.6877,4.4246445,8.577192,3658.7644,10.7007885
52.58,36200,[ 0.753  0.52   3.358 -2.564 40.27 ],22.056496,1982635,1.1493369,0.9950314,3.600493e-06,0.09894643,,-138.22941674148456,362,1.2656394e-06,100.0,,-7.993431,21.677635,1.0669254,1.2656394e-08,3.5858154e-06,93.74363,100,0.010669254,4373.173956632614,99.50314,inf,42.028316,21.677635,6.727452,48179.45,9.894643
55.62,36300,[ 0.753  0.52   3.358 -2.564 40.608],21.520912,1988197,81.53939,0.0241828,3.6135316e-06,0.004877372,,-141.11299198401326,363,0.13288535,100.0,79.067726,-8.277565,0.24144758,1.0250531,0.0013288535,3.6621093e-06,94.48901,100,0.01025053,4385.903892755508,2.4182801,1.2647386,41.983383,0.24144758,6.7031856,59.144024,0.48773727
53.65,36400,[ 0.753  0.52   3.358 -2.564 40.562],34.62419,1993562,52.720497,0.0665674,-2.4549663e-06,0.009349748,,-138.79045125879412,364,0.09057017,100.0,40.639812,-8.554459,1.2460889,0.98730934,0.00090570166,-2.4414062e-06,94.11484,100,0.009873093,4397.619462251663,6.65674,2.4606414,42.059334,1.2460889,8.880339,301.9974,0.93497473
56.18,36500,[ 0.753  0.52   3.358 -2.564 40.638],31.464104,1999180,46.90745,0.066618204,5.275011e-06,0.01167565,,-140.49236825506262,365,0.024410874,100.0,31.232061,-9.059502,0.26326138,1.0974511,0.00024410873,5.340576e-06,94.43954,100,0.010974511,4409.8173768520355,6.6618204,3.201838,41.96503,0.26326138,8.349078,215.35666,1.1675651
54.15,36600,[ 0.753  0.52   3.358 -2.564 40.543],27.736713,2004595,100.0,0.01,3.963709e-06,9.313226e-10,,-139.3487059562334,366,1.0,100.0,100.0,-8.356903,3.963709e-06,1.0,0.01,3.929138e-06,94.10743,100,0.009999999,4421.589149236679,1.0,1.0,41.96503,3.963709e-06,6.9331937,48.55472,
49.92,36700,[ 0.753  0.52   3.358 -2.564 40.543],25.371498,2009587,52.80498,0.045946773,-3.993511e-06,0.008309519,,-136.00325345707287,367,0.0051362948,100.0,28.604431,-8.185326,0.82496583,0.8789522,5.1362946e-05,-4.043579e-06,93.953835,100,0.008789521,4432.5184988975525,4.5946774,3.495962,41.858624,0.82496583,6.5339246,102.954605,0.8309518
55.26,36800,[ 0.753  0.52   3.358 -2.564 40.438],31.183834,2015113,98.77873,0.012524975,6.8619847e-06,0.001108812,,-141.5213180568331,368,0.734213,100.0,98.32217,-7.751503,0.01622364,0.9972038,0.00734213,6.904602e-06,94.3094,100,0.009972038,4444.039869070053,1.2524976,1.0170647,41.8438,0.01622364,7.426108,58.479588,0.11088121
53.29,36900,[ 0.753  0.52   3.358 -2.564 40.425],15.809975,2020442,1.4912562,5.5449707e-08,-8.419156e-07,5.681545e-09,,-139.6469143257277,369,,100.0,nan,-7.9218216,-3.1508057e-07,6.990451e-08,,-9.155273e-07,94.270874,100,6.9904504e-10,4455.346030712128,5.544971e-06,nan,43.34369,-3.1508057e-07,5.9041924,5.9390427e-12,5.681544e-07
53.33,37000,[ 0.753  0.52   3.358 -2.564 41.924],35.387215,2025775,73.39007,0.036739297,2.5331974e-06,0.006157782,,-138.2416823148938,370,0.11464876,100.0,67.0566,-8.474617,0.34934053,1.0226357,0.0011464875,2.5177003e-06,94.1847,100,0.010226356,4466.355047464371,3.67393,1.4912775,43.281235,0.34934053,7.0649967,80.78919,0.61577827
