EpRewMean,InitialReturnStd,MinD2w0t,InitialBound,EpThisIter,MeanEntropy,ReturnStepMax,MeanD2w0t,ReturnStepMaxmin,InitialReturnMin,MeanIW,Iteration,Bound,InitialReturnMean,J_sample_variance,TimeElapsed,InitialReturnMax,ReturnMeanIW,MaxIW,TimestepsSoFar,EpisodesSoFar,StdIW,EpLenMean,EmpiricalD2,Weights,StdD2w0t,MinIW,MaxD2w0t
-108.71339447338204,2.4416628,,544.777,100,-0.22599623,100.0,0.05371651,86.54972,-4.2379,1.0730803,164,583.1158,-3.5095215e-06,230077.4,1413.1860988140106,7.60894,583.1158,8.71552,272017,16400,0.9327091,16.92,2.225502,[-0.731  0.928 -0.667 -0.049 -1.644],0.31837603,0.05707476,11.002301
-108.17439777006753,2.8986325,,555.581,100,-0.22973637,100.0,7946.377,86.30602,-4.011032,1.611664,165,840.9276,-2.2125244e-06,8398203.0,1420.156353712082,10.056786,840.9276,56.825745,273673,16500,6.1908584,16.56,3569962.5,[-0.735  0.934 -0.668 -0.032 -1.645],1603981.6,4.8786977e-05,356940930.0
-108.4823783354923,2.7913225,,565.7623,100,-0.23014584,100.0,240.01628,86.084175,-3.6961517,4.496156,166,2337.803,-1.6784668e-06,250043980.0,1429.0878388881683,11.537697,2337.803,261.18637,275307,16600,31.22065,16.34,84760.8,[-0.762  0.93  -0.659 -0.066 -1.649],7031.389,1.5384185e-07,587651.2
-108.62459975228552,2.4360247,,555.5879,100,-0.2255943,100.0,nan,86.31291,-3.7340775,94.23114,167,48103.035,-3.4332274e-06,227818420000.0,1438.7107117176056,8.390938,48103.035,15296.916,276969,16700,938.8308,16.62,inf,[-0.737  0.94  -0.679 -0.075 -1.649],nan,2.3027098e-24,inf
-107.67498468667861,3.4748135,,554.5824,100,-0.2289691,100.0,0.2235817,86.31256,-4.7136,1.5029218,168,802.93085,-1.4495849e-06,7137577.5,1449.4246983528137,14.025536,802.93085,52.699543,278621,16800,5.4163084,16.52,44.232403,[-0.715  0.972 -0.582 -0.154 -1.645],6.633014,0.00054847443,1188.3049
-108.05326610028447,2.456796,,558.4519,100,-0.23001523,100.0,nan,86.27532,-3.8308334,129.54166,169,80016.16,1.04522705e-05,635234100000.0,1458.044498205185,6.465332,80016.16,43670.71,280268,16900,1322.9391,16.47,inf,[-0.698  0.98  -0.594 -0.14  -1.648],nan,3.296109e-35,inf
-107.67012541150005,3.1352198,,568.2982,100,-0.22648247,100.0,1.4303533e+29,86.03635,-4.2522736,29.699558,170,16182.616,-1.3732911e-06,25502935000.0,1468.2425730228424,11.441818,16182.616,8935.181,281885,17000,295.7797,16.17,3.1307201e+31,[-0.724  0.895 -0.69  -0.165 -1.649],inf,2.9192648e-21,1.6946415e+33
-108.04719835399497,2.8750048,,552.2839,100,-0.24170129,100.0,0.31860727,86.36511,-4.5581436,1.3912725,171,741.52246,1.9836425e-06,3733294.8,1479.2610638141632,8.388435,741.52246,35.402637,283548,17100,4.0170546,16.63,73.650475,[-0.714  0.883 -0.699 -0.07  -1.645],4.3618584,0.00012149489,215.06271
-108.70361089135258,2.236089,,564.9301,100,-0.23510687,100.0,9042205.0,86.08421,-3.590088,4.14775,172,2254.507,-2.2888185e-06,357816480.0,1486.9019749164581,6.7947235,2254.507,828.5506,285187,17200,35.250534,16.39,727155800.0,[-0.742  0.872 -0.69  -0.076 -1.661],614973440.0,2.3030843e-08,72355550000.0
-108.25855232143287,2.6739943,,545.84064,100,-0.22973639,100.0,0.47146788,86.48666,-4.138054,1.2630136,173,679.0402,-1.0375977e-05,3282999.0,1496.3561420440674,8.36525,679.0402,48.33424,286870,17300,3.6116493,16.83,35.42604,[-0.726  0.824 -0.747 -0.07  -1.654],12.839013,0.0069317203,885.9772
-108.36290379910673,2.7872179,,560.83124,100,-0.23133199,100.0,0.9322675,86.19505,-3.9722672,1.2094859,174,666.23694,4.4250487e-06,2141912.8,1504.1224207878113,7.9304733,666.23694,60.49412,288515,17400,2.8921702,16.45,89.48912,[-0.719  0.816 -0.769 -0.049 -1.649],36.58948,0.00036659057,3026.7002
-108.14253340109696,2.6728404,,562.0178,100,-0.23046607,100.0,36.011974,86.15507,-4.101692,2.4155443,175,1241.5273,1.7547608e-06,72529190.0,1512.1449122428894,8.346985,1241.5273,179.45847,290154,17500,17.67393,16.39,10448.241,[-0.707  0.821 -0.778 -0.016 -1.65 ],1375.0204,1.5541544e-05,191980.62
-108.4165413358291,2.8107522,,539.2625,100,-0.23726502,100.0,94364150000000.0,86.62483,-4.5472565,8.041386,176,3850.0457,-7.6293944e-08,1431385000.0,1520.8524150848389,10.089554,3850.0457,822.3757,291857,17600,80.59925,17.03,4.076038e+16,[-0.685  0.856 -0.763 -0.03  -1.649],6451898000000000.0,2.893991e-13,1.15688e+18
-108.06883612532785,2.5086603,,573.2155,100,-0.24100047,100.0,0.15012443,85.93857,-3.9196396,1.3549925,177,757.8595,-4.348755e-06,2293892.0,1530.8706169128418,7.2806396,757.8595,19.006622,293467,17700,2.976222,16.1,24.07286,[-0.667  0.869 -0.799 -0.056 -1.656],1.6441054,0.000988829,74.77464
-107.99624132955392,2.712185,,565.6033,100,-0.24950935,100.0,0.20821027,86.0866,-3.8804245,1.4485484,178,794.68976,-8.621216e-06,5545069.0,1538.5993733406067,6.9018555,794.68976,43.58263,295095,17800,4.657111,16.28,40.03384,[-0.675  0.853 -0.793 -0.064 -1.66 ],6.15481,0.0017799736,754.4492
-108.09419564039023,2.7891858,,550.9949,100,-0.2478349,100.0,4069.2905,86.390594,-4.562294,1.9716108,179,1056.3959,1.4495849e-06,37359696.0,1547.4543254375458,7.9815598,1056.3959,117.57798,296762,17900,11.722723,16.67,341132.16,[-0.68   0.834 -0.789 -0.085 -1.668],154424.39,1.3231355e-06,14491085.0
-108.36965074413287,3.0120933,,553.1593,100,-0.2468287,100.0,0.061184898,86.37397,-4.1298676,1.1116918,180,610.4027,2.2888185e-06,357855.6,1555.749609708786,10.339333,610.4027,10.585598,298427,18000,1.1801754,16.65,2.961448,[-0.664  0.853 -0.746 -0.118 -1.667],0.40719265,0.058147907,8.542736
-108.39528427920466,2.3605676,,583.1885,100,-0.24535888,100.0,11248.757,85.718445,-3.7450867,1.7643262,181,1008.01324,-4.196167e-06,23065044.0,1562.3669872283936,6.951767,1008.01324,184.14194,300017,18100,8.846901,15.9,2201283.8,[-0.662  0.859 -0.744 -0.13  -1.666],455526.56,1.1416121e-06,44755972.0
-108.2860283500181,2.7161314,,547.4648,100,-0.252038,100.0,131.05864,86.466484,-4.284729,1.4462066,182,778.3878,5.4931643e-06,8233706.0,1570.7360231876373,8.913078,778.3878,57.953552,301696,18200,5.600271,16.79,10032.612,[-0.647  0.844 -0.733 -0.104 -1.664],8068.7803,2.5032143e-06,763645.06
-107.8116961142743,2.793149,,555.66266,100,-0.23852594,100.0,12.89828,86.300705,-4.3399506,2.1759002,183,1206.5592,-5.1879883e-06,62681532.0,1578.8277189731598,6.8444366,1206.5592,341.3397,303347,18300,14.591293,16.51,1158.371,[-0.661  0.832 -0.772 -0.074 -1.671],261.2402,0.0006391237,12200.639
-108.1249698337112,2.6731923,,561.55743,100,-0.24158552,100.0,1070.7185,86.173035,-4.2422485,1.568102,184,858.64355,-4.348755e-06,16345556.0,1587.7683234214783,8.992233,858.64355,76.54711,304987,18400,7.935154,16.4,424739.75,[-0.685  0.836 -0.782 -0.098 -1.657],101979.2,4.8566076e-06,19258632.0
-107.83406420382407,2.607724,,548.92896,100,-0.24014354,100.0,0.20163827,86.472946,-4.4251328,1.2575986,185,692.553,1.7547608e-06,1872781.1,1596.5459778308868,7.511421,692.553,29.467203,306656,18500,2.6294756,16.69,14.699524,[-0.648  0.873 -0.756 -0.057 -1.661],1.9143606,0.00083682826,52.0616
-108.27644676500402,3.0363936,,539.31793,100,-0.25284705,100.0,0.5132765,86.643265,-4.58033,1.5309099,186,798.90936,-2.2888183e-07,10290723.0,1604.8528790473938,8.628441,798.90936,84.623695,308357,18600,6.542982,17.01,47.272396,[-0.637  0.866 -0.749 -0.045 -1.659],5.9670534,0.00018017343,277.49966
-108.29422190839625,2.4198198,,572.7738,100,-0.25951377,100.0,22.65594,85.950516,-3.7901459,3.3920228,187,1722.4032,-4.4250487e-06,191105500.0,1613.3086714744568,6.3298264,1722.4032,294.39465,309971,18700,28.687151,16.14,5714.0156,[-0.626  0.87  -0.719 -0.053 -1.672],498.65213,5.847487e-06,27956.346
-107.8409352314458,2.1842122,,576.88434,100,-0.26200047,100.0,0.04776887,85.945045,-4.077263,1.1839019,188,669.7074,-7.705688e-06,634704.9,1622.6440374851227,7.601715,669.7074,8.585895,311569,18800,1.5755504,15.98,3.5913346,[-0.618  0.879 -0.738 -0.061 -1.678],0.30081296,0.012197275,7.042945
-107.72340167011701,2.6892369,,571.7865,100,-0.24508643,100.0,12203381.0,85.97508,-3.987587,8.932208,189,4630.5093,3.967285e-06,2079423000.0,1630.5651881694794,8.146294,4630.5093,1634.0674,313178,18900,89.388596,16.09,4319728600.0,[-0.632  0.863 -0.744 -0.066 -1.681],865173400.0,1.9745631e-08,140490210000.0
-107.74507458521559,2.8294883,,562.708,100,-0.24377377,100.0,0.057055663,86.15208,-4.308998,1.0520257,190,588.95764,7.3242186e-06,257516.16,1640.1988320350647,11.342773,588.95764,8.866785,314810,19000,0.937877,16.32,2.3535433,[-0.618  0.857 -0.699 -0.061 -1.664],0.5235789,0.050550196,62.208298
-108.07169920576999,3.0743225,,560.50525,100,-0.24081357,100.0,0.050107244,86.1922,-4.2763596,1.052411,191,589.7204,-6.1035155e-07,144050.23,1646.933655500412,6.9876785,589.7204,5.7276773,316452,19100,0.69804764,16.42,1.8469741,[-0.619  0.871 -0.681 -0.065 -1.663],0.32536376,0.02484489,25.663225
-108.11330619678924,2.4816487,,568.5898,100,-0.2485045,100.0,0.10208717,86.034386,-3.605095,1.1641258,192,657.1329,-2.7465821e-06,642162.0,1654.6605627536774,6.346245,657.1329,10.186647,318074,19200,1.5027145,16.22,6.4540668,[-0.607  0.88  -0.666 -0.062 -1.66 ],1.2993968,0.029391969,130.60986
-108.02759442884785,2.987009,,568.1596,100,-0.24999937,100.0,10.762653,86.061615,-3.9912033,2.1273642,193,1148.3147,-1.6784668e-06,31858654.0,1662.8713591098785,7.856079,1148.3147,107.73984,319696,19300,11.0765295,16.22,3216.8428,[-0.617  0.876 -0.67  -0.081 -1.667],277.6947,9.634985e-06,23838.967
-107.52253982417078,3.1925774,,541.0455,100,-0.24954416,100.0,24838.105,86.59556,-4.8593826,2.0876982,194,1074.4751,-9.9182125e-06,60191988.0,1671.5680532455444,13.875084,1074.4751,251.4471,321382,19400,15.888073,16.86,10581677.0,[-0.637  0.852 -0.67  -0.074 -1.669],4760876.5,5.9318218e-06,1053442900.0
-107.90078443685142,2.6156638,,558.82306,100,-0.24389455,100.0,611166700000000.0,86.22666,-4.255844,8.828344,195,4573.922,1.1062622e-05,2009363700.0,1680.8658559322357,10.093796,4573.922,887.18835,323026,19500,87.35573,16.44,1.6499907e+17,[-0.62   0.879 -0.639 -0.109 -1.668],5.849858e+16,2.6412869e-14,1.013706e+19
-107.68846557333681,2.033938,,595.55255,100,-0.24397953,100.0,0.060080703,85.46927,-3.293274,1.1216056,196,664.55585,5.7983398e-06,318440.78,1691.008198261261,6.505005,664.55585,6.527607,324578,19600,1.0138217,15.52,2.9956672,[-0.624  0.88  -0.586 -0.088 -1.663],0.42665908,0.024357377,8.92989
-107.84208460407997,2.9478943,,556.60345,100,-0.24850447,100.0,0.1492228,86.28859,-4.187294,1.1870433,197,657.2074,-3.1280517e-06,927167.94,1698.4519877433777,12.310432,657.2074,15.506453,326227,19700,1.8513743,16.49,10.532711,[-0.624  0.88  -0.585 -0.105 -1.663],1.4393723,0.0072912443,38.135212
-108.13809977155738,2.932623,,561.2324,100,-0.23905535,100.0,2.4678133e+25,86.18932,-4.0415726,3.9645188,198,2090.1394,-3.6621093e-06,201476200.0,1706.3365633487701,15.131401,2090.1394,328.5333,327868,19800,27.603386,16.41,1.0264631e+28,[-0.625  0.879 -0.58  -0.089 -1.667],inf,8.977768e-16,1.0260209e+30
-108.00324962490735,2.7625906,,564.04785,100,-0.23644805,100.0,0.124729805,86.113396,-4.3002167,1.0929817,199,613.1998,-3.1280517e-06,1918656.1,1715.178390264511,9.458969,613.1998,29.669704,329500,19900,2.6597488,16.32,8.021365,[-0.545  0.915 -0.525 -0.071 -1.658],1.5468632,0.014068811,111.19073
-107.68465957065949,2.8130825,,567.1445,100,-0.24014413,100.0,14.685067,86.06264,-3.9834976,3.1480594,200,1662.2407,-5.645752e-06,65079708.0,1723.9011812210083,8.823181,1662.2407,133.20529,331120,20000,15.90002,16.2,4555.4893,[-0.529  0.912 -0.506 -0.088 -1.655],1383.8508,0.00014109966,277488.3
-107.54526428185534,2.64481,,577.3856,100,-0.24148615,100.0,24156.812,85.88398,-4.4453125,3.1463206,201,1688.3802,-5.9509275e-06,254884940.0,1733.56787109375,13.54129,1688.3802,312.74347,332713,20100,30.733795,15.93,9589649.0,[-0.532  0.938 -0.475 -0.079 -1.659],926784.56,2.7306345e-07,115055210.0
-107.89481593893073,2.5312738,,571.4817,100,-0.27347404,100.0,6.33973,85.98189,-4.177414,2.3589725,202,1254.8154,-6.790161e-06,34458150.0,1742.8060188293457,10.080582,1254.8154,108.334335,334325,20200,11.758199,16.12,1742.3789,[-0.539  0.9   -0.469 -0.075 -1.66 ],140.36687,5.4803415e-05,13433.457
-108.08559410243375,3.5420775,,530.48425,100,-0.27572793,100.0,74775.766,86.80417,-4.48172,2.1830304,203,1120.3267,-1.0681152e-06,24010240.0,1751.5864219665527,12.876991,1120.3267,119.87979,336048,20300,10.009801,17.23,11830908.0,[-0.557  0.877 -0.466 -0.067 -1.692],8034517.5,4.535012e-05,1182138200.0
-107.71057426384496,3.1181352,,567.6644,100,-0.27844235,100.0,0.1435812,86.06014,-4.0274506,1.235082,204,691.5977,5.340576e-07,566815.94,1760.0304381847382,12.071022,691.5977,12.926784,337667,20400,1.4429046,16.19,19.247139,[-0.563  0.878 -0.439 -0.096 -1.695],3.284132,0.0017181616,256.6445
-107.74340360548325,2.9340706,,541.7738,100,-0.281852,100.0,0.4370211,86.6017,-4.6463394,1.8586364,205,920.2988,5.8746336e-06,11981458.0,1767.9075355529785,13.483383,920.2988,83.76983,339354,20500,8.102672,16.87,62.04398,[-0.554  0.894 -0.426 -0.098 -1.697],27.52724,0.012142366,4868.4873
-107.92915371608707,2.546797,,566.0314,100,-0.28332573,100.0,0.03736943,86.09034,-3.7082977,1.0488348,206,592.87427,-5.264282e-06,35943.875,1775.7267799377441,9.0952,592.87427,3.353426,340980,20600,0.35291266,16.26,1.2556963,[-0.546  0.898 -0.423 -0.078 -1.701],0.20700936,0.21267624,2.6022701
-107.45260329593756,2.508248,,567.5289,100,-0.28628162,100.0,1190.1384,86.07308,-4.0566025,1.6961366,207,932.3467,-1.586914e-05,12476382.0,1782.753746509552,8.387108,932.3467,61.294537,342596,20700,6.789925,16.16,468585.3,[-0.553  0.895 -0.431 -0.076 -1.702],214075.58,1.9515972e-05,46709324.0
-107.92536973637586,2.640274,,573.26025,100,-0.2870155,100.0,nan,85.93329,-4.0329056,16.80677,208,9322.346,-7.93457e-06,8550348300.0,1790.94242978096,11.81514,9322.346,4281.0137,344204,20800,167.90524,16.08,inf,[-0.562  0.883 -0.415 -0.099 -1.705],nan,2.5139404e-24,inf
-108.0189547181539,3.160023,,558.2703,100,-0.28783476,100.0,151.1353,86.244446,-3.9698868,2.4014373,209,1272.0725,7.6293944e-08,62950650.0,1801.1659741401672,13.036369,1272.0725,154.26309,345851,20900,15.864778,16.47,60715.68,[-0.524  0.937 -0.33  -0.076 -1.706],23899.717,1.1735009e-07,5247422.5
-107.29339016339351,2.8324678,,577.2585,100,-0.29012868,100.0,0.15478395,85.879105,-4.9467545,1.215705,210,698.7274,-3.8146973e-06,1405338.6,1810.2832820415497,14.198097,698.7274,25.85705,347441,21000,2.2115533,15.9,20.366459,[-0.504  0.964 -0.335 -0.07  -1.707],2.3718138,0.002928552,199.00534
-108.01969802222676,2.4215562,,569.7158,100,-0.28463325,100.0,5455946300000000.0,86.02034,-4.111,34.107986,211,17653.125,1.5258789e-06,30937762000.0,1818.225753068924,8.091957,17653.125,3479.182,349059,21100,341.85364,16.18,1.808384e+18,[-0.53   0.966 -0.32  -0.079 -1.709],inf,2.7862598e-15,1.6454582e+20
-107.21614637142903,2.049435,,603.95715,100,-0.28958327,100.0,0.10258397,85.339355,-3.9586563,1.2095183,212,726.3189,-8.392334e-07,753707.4,1826.8117189407349,6.9589386,726.3189,10.54891,350586,21200,1.5138395,15.27,6.5743566,[-0.539  0.991 -0.257 -0.09  -1.704],1.1467086,0.0066575077,60.36008
-107.15968123039941,2.5876923,,574.89526,100,-0.28881878,100.0,1530560400000.0,85.91174,-3.9312897,1.7537328,213,975.2216,-4.4250487e-06,17230710.0,1834.1466393470764,11.11496,975.2216,240.19728,352180,21300,7.894895,15.94,753611800000000.0,[-0.53   0.982 -0.274 -0.086 -1.709],337062200000000.0,2.7354015e-09,7.536147e+16
-107.43440577068364,2.578513,,577.99554,100,-0.28934118,100.0,3.4961893e+25,85.84684,-4.2547684,32.952896,214,17399.49,1.0070801e-05,29695418000.0,1842.4148178100586,8.931976,17399.49,3340.6484,353770,21400,328.70123,15.9,1.3738377e+28,[-0.533  0.958 -0.259 -0.124 -1.708],inf,2.2948709e-16,1.3732034e+30
-107.35625913283114,2.239365,,561.8596,100,-0.29837322,100.0,1.0825579,86.1804,-4.431305,2.0311358,215,1074.9688,-6.8664554e-07,7500362.5,1852.9887943267822,6.697769,1074.9688,69.84489,355399,21500,5.556762,16.29,199.94418,[-0.514  0.996 -0.206 -0.083 -1.708],15.0817375,0.00011405359,679.7672
-106.65358965091664,2.7553387,,596.3628,100,-0.30191106,100.0,9630.356,85.519936,-4.3063736,1.6591932,216,964.3697,9.002685e-06,10385921.0,1859.5043680667877,10.541496,964.3697,112.68029,356936,21600,5.801767,15.37,3777917.0,[-0.511  1.018 -0.206 -0.089 -1.717],1678683.6,8.708655e-09,368748740.0
-107.38555012701445,2.7294307,,579.4109,100,-0.30747062,100.0,0.047530588,85.81136,-4.2640457,1.0840781,217,621.8988,9.002685e-06,342494.62,1868.1511089801788,10.817711,621.8988,10.174924,358522,21700,1.08459,15.86,2.104336,[-0.493  1.038 -0.19  -0.059 -1.721],0.29707998,0.071513206,8.412158
-107.10094036553691,2.2565193,,588.857,100,-0.32394955,100.0,7.322364,85.62796,-3.9304504,1.3414397,218,798.20856,-4.272461e-06,6599062.0,1876.2492351531982,9.404259,798.20856,66.58248,360082,21800,4.698459,15.6,1306.5403,[-0.511  1.04  -0.186 -0.069 -1.726],692.61786,0.0003990889,113303.89
-106.71123755512977,2.0518959,,613.39954,100,-0.3257999,100.0,0.042484116,85.14846,-4.229721,1.133792,219,690.5681,-8.7738035e-06,270219.47,1884.3914167881012,6.073677,690.5681,5.918228,361582,21900,0.9252827,15.0,2.3966634,[-0.528  1.05  -0.209 -0.059 -1.743],0.2747918,0.058908693,6.5559235
-106.9938367357126,2.4660807,,598.2727,100,-0.32605016,100.0,0.03987941,85.45281,-4.095955,1.0595826,220,632.78485,-6.866455e-06,300639.5,1891.7054686546326,9.822342,632.78485,11.175026,363119,22000,1.0243793,15.37,1.8805542,[-0.518  1.056 -0.205 -0.062 -1.745],0.24525133,0.040939745,7.1564975
-107.11953388912082,2.5494258,,585.98114,100,-0.318604,100.0,56.96126,85.685265,-4.315056,1.7733138,221,991.4117,5.8746336e-06,21564088.0,1898.9282550811768,10.21357,991.4117,71.101616,364686,22100,8.9978895,15.67,15496.91,[-0.522  1.048 -0.212 -0.07  -1.745],1672.1957,4.1395274e-06,134002.98
-107.25425538832795,2.5080957,,578.29376,100,-0.3195786,100.0,0.042842217,85.85465,-3.6377258,1.0870162,222,617.992,-4.8065185e-06,224369.22,1906.7800052165985,8.909378,617.992,8.9141865,366273,22200,0.96437746,15.87,1.7010753,[-0.519  1.021 -0.207 -0.064 -1.738],0.28475073,0.17393675,16.00138
-107.03677795821274,2.0493128,,618.51514,100,-0.3204419,100.0,380368900.0,85.02465,-3.3085938,5.2300487,223,3047.7136,2.822876e-06,348338720.0,1914.2352364063263,8.722786,3047.7136,508.92166,367766,22300,33.369137,14.93,33514658000.0,[-0.521  1.015 -0.211 -0.075 -1.739],30498867000.0,4.1145563e-09,3159560800000.0
-107.52690627137873,2.0261168,,589.88336,100,-0.31259206,100.0,nan,85.595894,-3.4935608,86.72284,224,43983.035,-4.196167e-06,191447910000.0,1923.114229440689,5.457321,43983.035,19767.664,369329,22400,878.52545,15.63,inf,[-0.505  1.031 -0.171 -0.045 -1.739],nan,6.740934e-24,inf
-106.62811074088441,2.4799223,,595.7952,100,-0.28824055,100.0,nan,85.49492,-4.4883347,2.285508,225,2847.9666,5.569458e-06,418179460.0,1933.8271565437317,9.015236,2847.9666,32616.4,370867,22500,146.37941,15.38,inf,[-0.517  1.033 -0.116 -0.114 -1.732],nan,2.8454665e-22,inf
-106.9932159509679,2.3791049,,600.48035,100,-0.26403987,100.0,0.046906244,85.39027,-4.0771027,1.1537769,226,685.05383,6.790161e-06,310943.12,1943.1418647766113,8.311035,685.05383,8.919131,372399,22600,1.0063938,15.32,2.2078238,[-0.511  1.014 -0.166 -0.062 -1.707],0.2936814,0.17239693,6.2209134
-106.66464918909432,2.4058506,,591.1931,100,-0.28402242,100.0,0.82994866,85.594986,-5.153816,2.4323902,227,1333.3236,3.6621093e-06,21477454.0,1951.0970797538757,6.702957,1333.3236,54.56227,373948,22700,8.980191,15.49,206.77065,[-0.488  1.    -0.173 -0.078 -1.683],15.907849,0.00034847116,1056.3143
-107.2783892962509,2.3216803,,596.3422,100,-0.28319484,100.0,0.033725146,85.46554,-4.0366516,1.0241394,228,611.0475,2.670288e-06,64126.22,1958.8504371643066,11.424866,611.0475,2.9664817,375493,22800,0.46453747,15.45,1.2375792,[-0.51   0.98  -0.177 -0.076 -1.703],0.19001463,0.22991171,1.8197529
-107.00267612244272,2.7142456,,593.0663,100,-0.2832049,100.0,0.03401258,85.553894,-3.7764359,1.0222013,229,602.66547,-8.010864e-06,104975.484,1965.4016797542572,8.776779,602.66547,3.8108625,377042,22900,0.6074732,15.49,1.4070773,[-0.524  0.981 -0.174 -0.08  -1.702],0.19202325,0.16836205,2.0517588
-107.30865094535162,2.311529,,587.00555,100,-0.28259945,100.0,0.8412697,85.69633,-3.8863068,1.3546429,230,783.2701,9.07898e-06,5091472.5,1972.2760860919952,6.653557,783.2701,39.9289,378609,23000,4.214999,15.67,138.76338,[-0.533  0.976 -0.176 -0.082 -1.702],25.120396,0.000121753896,3578.3403
-106.9584738246272,2.5986464,,601.17426,100,-0.2931248,100.0,194420030000.0,85.38471,-4.535782,20.875582,231,11358.3545,2.0599366e-06,12520711000.0,1980.245329618454,13.076462,11358.3545,2119.3828,380139,23100,208.37144,15.3,95927790000000.0,[-0.519  0.965 -0.157 -0.084 -1.702],42902206000000.0,1.8817858e-15,9592509000000000.0
-107.15136152895862,2.0545993,,606.7444,100,-0.30123645,100.0,0.10471422,85.292404,-4.0661087,1.0952859,232,663.201,6.3323973e-06,725902.1,1991.6413743495941,6.391884,663.201,15.421334,381659,23200,1.525293,15.2,7.7609034,[-0.49   1.014 -0.155 -0.071 -1.712],1.3064438,0.0028463476,78.182846
-106.71065436918032,2.132691,,606.51117,100,-0.3014883,100.0,0.036924027,85.31557,-2.9682388,1.0960991,233,659.5971,8.239746e-06,299136.4,1998.8685569763184,8.268761,659.5971,8.561878,383174,23300,0.9958628,15.15,1.8215437,[-0.496  1.009 -0.146 -0.092 -1.72 ],0.21495856,0.07064735,2.8312674
-107.11689556386999,2.2312422,,583.4037,100,-0.32272437,100.0,0.07695393,85.740395,-4.7054443,1.0893368,234,630.1643,-6.1035157e-06,1008497.7,2006.3784680366516,7.122658,630.1643,16.2818,384747,23400,1.8948348,15.73,6.04763,[-0.52   1.013 -0.14  -0.092 -1.72 ],0.6186901,0.015156427,15.934792
-107.16964676420125,2.868131,,592.24347,100,-0.33456936,100.0,205.77954,85.56615,-4.039627,4.218813,235,2385.0579,-2.3651123e-06,185997730.0,2013.3770413398743,11.222305,2385.0579,727.2402,386300,23500,24.574326,15.53,79575.49,[-0.527  1.01  -0.133 -0.085 -1.742],28040.463,7.707678e-06,6140881.5
-106.59330937315578,2.175089,,596.909,100,-0.32776597,100.0,0.5603689,85.4741,-4.2001114,1.2767241,236,752.8239,-7.781982e-06,3690858.2,2022.8738141059875,6.5563965,752.8239,48.151253,387835,23600,3.4410772,15.35,121.46236,[-0.52   0.989 -0.111 -0.096 -1.753],16.723766,0.0037826586,2916.1504
-106.95939473441739,2.5782454,,601.18854,100,-0.33141375,100.0,10472.273,85.38469,-3.8591003,1.816001,237,1027.6418,-8.239746e-06,26946848.0,2030.565851688385,10.655342,1027.6418,103.59169,389365,23700,10.195674,15.3,3113316.5,[-0.534  0.976 -0.13  -0.098 -1.747],1262098.4,2.0689872e-06,268052770.0
-106.76044193035132,2.9189394,,604.5356,100,-0.34030852,100.0,0.73574626,85.330124,-4.4056625,1.5501722,238,900.8546,3.1280517e-06,11551813.0,2039.1385869979858,10.233376,900.8546,59.878845,390885,23800,6.201778,15.2,185.82632,[-0.557  0.967 -0.113 -0.13  -1.75 ],27.634024,0.0004028749,3182.396
-106.84972968692442,2.508937,,595.27435,100,-0.3367817,100.0,0.058726728,85.50539,-4.2448273,1.1418083,239,678.605,-6.866455e-06,260409.25,2047.0616161823273,8.785774,678.605,9.839919,392427,23900,0.9137264,15.42,3.4827673,[-0.546  0.98  -0.122 -0.11  -1.759],0.44855985,0.054294027,38.71898
-107.1618650910882,2.4080575,,601.4194,100,-0.32858294,100.0,2.3401237e+16,85.362335,-4.225975,5.6136,240,3193.175,-1.1444092e-06,966902850.0,2053.8776931762695,8.2602005,3193.175,2036.1837,393959,24000,55.951378,15.32,1.1108399e+19,[-0.539  0.985 -0.125 -0.093 -1.756],inf,7.73407e-15,8.095461e+20
-106.83314246157106,2.2586715,,598.258,100,-0.3270019,100.0,0.035753366,85.47707,-4.1839905,1.0584091,241,633.8331,1.3732911e-06,70890.18,2062.585480451584,7.9379654,633.8331,3.5186784,395494,24100,0.4751376,15.35,1.3096857,[-0.537  1.027 -0.136 -0.112 -1.747],0.20493141,0.103946365,2.4712243
-107.17225670934096,1.9784755,,586.24426,100,-0.33285382,100.0,0.11687078,85.66587,-3.5220947,1.1835753,242,690.44824,1.0604858e-05,1272478.1,2069.670405626297,7.7052917,690.44824,20.634604,397061,24200,2.0532992,15.67,7.577864,[-0.528  1.023 -0.132 -0.121 -1.746],1.2735403,0.003992463,44.84741
-107.1438167537707,2.5644763,,580.2078,100,-0.34204665,100.0,4.613332,85.82411,-4.541954,1.7232124,243,966.36914,-3.890991e-06,9709519.0,2078.1017553806305,10.858665,966.36914,46.52191,398642,24300,5.8347535,15.81,383.65497,[-0.511  1.018 -0.124 -0.111 -1.752],171.76729,0.0001795816,19824.66
-106.92358204375356,2.4475925,,602.3129,100,-0.33997715,100.0,0.16270496,85.35248,-4.0540085,1.1822475,244,701.029,-1.5258789e-06,3790087.5,2085.839049100876,9.260994,701.029,36.568924,400169,24400,3.639561,15.27,23.496965,[-0.509  1.013 -0.109 -0.133 -1.761],2.0991776,0.0007515981,89.51201
