MinD2w0t,InitialBound,EmpiricalD2,MeanD2w0t,StdD2w0t,TimestepsSoFar,Iteration,InitialReturnStd,StdIW,InitialReturnMin,ReturnStepMax,ReturnStepMaxmin,EpRewMean,MaxIW,MaxD2w0t,Bound,InitialReturnMax,EpThisIter,InitialReturnMean,EpLenMean,MeanIW,Weights,EpisodesSoFar,ReturnMeanIW,MinIW,EntropyCoefficient,MeanEntropy,TimeElapsed,J_sample_variance
,444.6407,564.5452,10.95416,159.12987,397780,160,1.4973923,6.221163,-2.3081818,100.0,89.12503,-115.16600153042381,59.58045,6999.0586,629.2868,4.5138474,100,3.8146973e-06,21.18,1.4635122,[ 0.859 -0.824  1.399  1.107 -1.605],16000,629.2868,7.911929e-06,,-0.19629163,1624.7968406677246,6192668.5
,444.655,3173.8503,31.215382,820.27844,399894,161,1.4715014,15.387703,-2.4088974,100.0,89.12897,-114.90675672612127,266.58075,94370.766,1033.1263,4.217613,100,2.670288e-06,21.14,2.5642226,[ 0.88  -0.831  1.426  1.087 -1.615],16100,1033.1263,4.5770015e-05,,-0.18327872,1633.9261584281921,31995594.0
,438.8789,26.77333,0.19695862,1.7812743,402038,162,1.5001248,3.011036,-2.37632,100.0,89.243,-115.31514411871798,31.489326,69.51658,577.45593,5.14682,100,8.544922e-06,21.44,1.3461518,[ 0.878 -0.83   1.388  1.087 -1.602],16200,577.45593,0.00048529342,,-0.19975694,1643.7378511428833,1288763.5
,457.6773,6.576373e+16,373392700000000.0,3.7744774e+16,404095,163,1.5224699,64.42466,-2.356102,100.0,88.864075,-114.53296457335638,973.6631,5.522599e+18,2932.3538,5.219803,100,-8.392334e-07,20.57,7.3614964,[ 0.873 -0.85   1.383  1.084 -1.619],16300,2932.3538,2.8139036e-11,,-0.15246274,1652.6223752498627,609811700.0
,417.86597,63.33067,2.4467971,33.864,406340,164,1.6844403,3.4201245,-2.7196808,100.0,89.673416,-115.91596273077155,34.428883,1144.0875,547.5553,4.20327,100,1.4724731e-05,22.45,1.3475221,[ 1.038 -0.964  1.4    1.092 -1.571],16400,547.5553,0.0017060976,,-0.15491025,1662.3426008224487,1693524.4
,421.14636,40910.066,446.60815,11757.355,408575,165,1.613187,12.885214,-2.826805,100.0,89.59984,-116.22177203222537,180.36603,1089130.6,1000.0322,3.5488434,100,4.196167e-06,22.35,2.496159,[ 1.048 -0.953  1.37   1.097 -1.574],16500,1000.0322,1.5825955e-06,,-0.14953934,1671.4281458854675,23070802.0
,412.77942,176046.34,3445.063,85262.75,410847,166,1.8692029,62.635567,-2.744751,100.0,89.77615,-116.14294383962857,1273.056,5526121.5,2612.9373,4.2493744,100,-3.7384034e-06,22.72,6.9234667,[ 1.05  -0.963  1.421  1.105 -1.568],16600,2612.9373,3.3042368e-06,,-0.15791377,1682.2517609596252,534073380.0
,422.81586,82.659035,0.53556603,5.971976,413071,167,1.7305799,7.801265,-2.3476715,100.0,89.568115,-116.00262703676466,113.54056,276.10178,603.988,5.612076,100,-3.8146973e-07,22.24,1.5174394,[ 1.045 -0.942  1.397  1.143 -1.577],16700,603.988,0.00012769876,,-0.18603195,1692.7784390449524,6995932.0
,440.9629,25.65259,0.8563073,12.513881,415209,168,1.6554819,4.3671956,-2.2854004,100.0,89.19704,-115.48370195148658,42.008186,559.2562,715.86566,5.6603546,100,1.3046265e-05,21.38,1.6798506,[ 1.049 -0.974  1.399  1.155 -1.605],16800,715.86566,0.0016662367,,-0.18763535,1702.2093122005463,2828150.0
,424.78552,93986.18,655.615,32495.299,417424,169,1.4504585,12.458127,-2.3052368,100.0,89.52724,-115.98580779755608,125.39498,2791007.5,883.5807,5.896675,100,-8.392334e-07,22.15,2.1407228,[ 1.038 -0.98   1.428  1.155 -1.607],16900,883.5807,1.1621455e-07,,-0.15160745,1711.437209367752,22953248.0
,437.4617,12410015.0,43502.445,5587301.0,419574,170,1.6131526,32.726784,-2.584694,100.0,89.27133,-115.31616587232054,334.05066,1173153500.0,1496.102,5.708641,100,-3.7384034e-06,21.5,3.8690193,[ 1.035 -0.97   1.445  1.215 -1.571],17000,1496.102,2.7109495e-08,,-0.15818733,1720.656646490097,149139470.0
,441.17154,69625080000000.0,144895770000.0,22941857000000.0,421715,171,1.0245605,111.13681,-1.8498077,100.0,89.188354,-115.7386058791142,1139.8435,4548256000000000.0,4234.016,3.3486557,100,-4.4250487e-06,21.41,11.204769,[ 1.076 -0.919  1.39   1.187 -1.577],17100,4234.016,2.628571e-11,,-0.15519932,1729.377205133438,1664964000.0
,418.41785,45490.42,131.71997,3132.7166,423963,172,1.7997547,37.126007,-2.620514,100.0,89.65646,-116.26141553489242,383.95203,234527.2,1514.0844,5.4871216,100,-9.307862e-06,22.48,4.4933877,[ 1.039 -0.975  1.41   1.14  -1.574],17200,1514.0844,7.9595355e-07,,-0.14561613,1739.2873167991638,129314440.0
,432.10117,2.2544384,0.054036822,0.26302895,426142,173,1.4807105,0.9707235,-2.4672852,100.0,89.378296,-115.72348216720502,5.1398954,2.4561646,459.50925,3.8668747,100,-1.0223389e-05,21.79,1.0732659,[ 1.061 -0.944  1.417  1.125 -1.565],17300,459.50925,0.044015855,,-0.16729324,1748.89062333107,127453.79
,432.59402,40436680000.0,87658870.0,11914579000.0,428315,174,1.5389923,207.34094,-2.3069916,100.0,89.371826,-115.4750466798422,2117.7666,2529831000000.0,7791.471,4.151764,100,8.392334e-07,21.73,20.593512,[ 1.046 -0.95   1.415  1.124 -1.586],17400,7791.471,6.8588655e-09,,-0.1694976,1757.546166419983,5940141600.0
,428.5773,2215.2932,24.003645,735.6068,430507,175,1.8310243,5.410781,-2.811798,100.0,89.45453,-115.5783290017162,70.24136,58174.027,646.3644,6.2227554,100,6.1035155e-07,21.92,1.5717824,[ 1.078 -0.899  1.405  1.151 -1.588],17500,646.3644,0.000675046,,-0.103553936,1768.7413415908813,4389813.0
,430.20425,1720797.6,43341.402,1732987.2,432692,176,1.6682082,206.96997,-2.5092087,100.0,89.41972,-115.5895135406674,3847.8396,126248270.0,9198.445,5.1091537,100,7.858276e-06,21.85,22.299885,[ 1.082 -0.908  1.447  1.179 -1.522],17600,9198.445,1.3533409e-07,,-0.12709117,1777.1742551326752,7193797000.0
,442.0624,67948264.0,843773.6,37472924.0,434819,177,1.512478,72.082344,-2.50206,100.0,89.180405,-115.06643023135148,740.3725,3372078300.0,3465.6687,4.594284,100,-3.5858154e-06,21.27,9.039477,[ 1.056 -0.945  1.516  1.195 -1.546],17700,3465.6687,1.1306131e-07,,-0.13895927,1789.1551089286804,701505540.0
,445.3417,12830.736,74.361015,2414.334,436934,178,1.5869424,22.368721,-2.30336,100.0,89.1109,-115.15215495628944,652.7268,243187.83,1160.1324,5.837097,100,5.1116945e-06,21.15,2.9007776,[ 1.079 -0.938  1.498  1.248 -1.558],17800,1160.1324,2.7083255e-05,,-0.16271666,1799.6876969337463,69945730.0
,429.30203,6149.5786,29.3809,967.5454,439120,179,1.6257269,46.143883,-2.4794083,100.0,89.44156,-115.40376255696438,479.58777,147834.78,1841.7043,5.3874435,100,1.0986329e-05,21.86,5.2559714,[ 1.058 -0.91   1.52   1.241 -1.582],17900,1841.7043,7.3939677e-06,,-0.17560247,1809.8754823207855,225168620.0
,475.8121,691011.06,2144.373,307430.72,441101,180,1.2439367,11.721442,-1.8345032,100.0,88.49553,-113.95180088871753,104.97841,64392936.0,959.76654,5.487747,100,-2.7465821e-06,19.81,2.219846,[ 1.039 -0.879  1.537  1.239 -1.595],18000,959.76654,7.4906493e-06,,-0.19909653,1820.0886294841766,21354614.0
,460.11176,15508.996,58.49198,1772.9679,443144,181,1.429181,11.276284,-2.4927444,100.0,88.817566,-114.2286157862312,283.40103,171307.61,788.4021,5.4378204,100,-9.155273e-07,20.43,1.7780881,[ 1.072 -0.845  1.515  1.264 -1.618],18100,788.4021,1.5134832e-05,,-0.1902583,1829.3007984161377,20140546.0
,456.65698,63.618664,2.0905578,32.595684,445202,182,1.6730174,4.9311004,-2.3950653,100.0,88.85589,-114.34747774952282,61.256058,1297.5212,615.5565,5.182617,100,1.2207031e-05,20.58,1.3840562,[ 1.053 -0.803  1.52   1.261 -1.609],18200,615.5565,0.0015139525,,-0.20922795,1838.9071199893951,4176646.8
,436.10532,7290.3887,20.711477,568.2075,447352,183,1.7552713,33.398365,-2.811592,100.0,89.30638,-114.9563553911261,340.2311,68506.805,1577.0669,6.033386,100,7.400513e-06,21.5,3.9941568,[ 1.056 -0.815  1.538  1.237 -1.628],18300,1577.0669,4.153752e-06,,-0.23840317,1847.4362087249756,154580860.0
,457.721,8.992767,0.09477437,0.6288534,449402,184,1.5150418,2.3674414,-2.3830261,100.0,88.86902,-114.09256075057105,18.164349,15.365534,502.74673,4.13575,100,-3.8146973e-07,20.5,1.1122644,[ 1.093 -0.783  1.526  1.216 -1.657],18400,502.74673,0.0071969135,,-0.25821698,1858.0816535949707,864827.0
,445.1617,13912296.0,230596.33,7671292.0,451507,185,1.7974931,9.799975,-2.5644379,100.0,89.11232,-114.45738665979367,98.41693,635908350.0,794.6295,4.7821884,100,-4.4250487e-06,21.05,1.8721489,[ 1.074 -0.794  1.523  1.219 -1.677],18500,794.6295,7.647036e-09,,-0.25094417,1867.3416719436646,14393603.0
,445.1496,1.6248105,0.058358986,0.29088348,453615,186,1.3597178,0.6885801,-2.4713364,100.0,89.122025,-114.65393166305824,3.8090463,3.5779908,478.4896,4.192787,100,4.8828124e-06,21.08,1.083372,[ 1.117 -0.768  1.472  1.205 -1.67 ],18600,478.4896,0.05371079,,-0.27157664,1876.7878556251526,78102.94
,430.0208,280805340.0,9049959.0,401558430.0,455795,187,1.6073625,379.46912,-2.4041824,100.0,89.42917,-115.22207289472297,3905.9116,22640714000.0,13985.541,5.192894,100,3.8146973e-07,21.8,38.2143,[ 1.113 -0.765  1.474  1.222 -1.691],18700,13985.541,6.138144e-10,,-0.27929476,1884.9524385929108,18700347000.0
,459.11777,275651740000000.0,1631573800000.0,145191290000000.0,457840,188,1.4354942,32.32525,-2.512352,100.0,88.83971,-114.11399995140614,329.9478,2.301097e+16,1485.0017,4.8668137,100,-9.002685e-06,20.45,3.5508664,[ 1.092 -0.769  1.498  1.184 -1.698],18800,1485.0017,7.4352755e-14,,-0.29333445,1896.2219333648682,166430060.0
,466.7912,2228672.2,5850.0137,629230.4,459848,189,1.4283608,43.12362,-2.82193,100.0,88.68852,-113.56726257975085,397.98145,133009704.0,2658.164,3.9315948,100,3.2043456e-06,20.08,6.3823843,[ 1.149 -0.765  1.504  1.111 -1.712],18900,2658.164,1.3546031e-08,,-0.3013008,1906.531625509262,306803420.0
,458.56403,21.882742,0.6575484,9.483239,461892,190,1.8503969,2.504831,-2.801567,100.0,88.82971,-113.90299551464386,14.788245,357.84836,576.6359,6.7966766,100,1.5258789e-06,20.44,1.3004261,[ 1.129 -0.816  1.555  1.147 -1.72 ],19000,576.6359,0.0007684728,,-0.29262817,1916.909385919571,1059442.0
,429.1759,172269.9,1377.9161,46143.957,464073,191,1.4511305,23.48126,-2.801178,100.0,89.448944,-115.05932966134243,253.12068,6230470.0,1220.1091,4.249237,100,7.781982e-06,21.81,3.1968343,[ 1.167 -0.831  1.548  1.158 -1.712],19100,1220.1091,4.425582e-06,,-0.29882655,1925.7956759929657,70630860.0
,475.09482,34.529964,0.23083828,5.2797008,466052,192,1.4330696,4.1979966,-2.406517,100.0,88.48421,-113.6426793531948,42.421364,772.749,592.9859,4.1506195,100,1.5258789e-07,19.79,1.317596,[ 1.126 -0.849  1.582  1.145 -1.718],19200,592.9859,0.003739889,,-0.2835358,1935.6618943214417,2485214.5
,472.53683,19.67276,0.32573265,8.456978,468037,193,1.4734869,1.8134882,-2.6881485,100.0,88.57153,-113.42749498043324,16.461058,1111.1414,556.9789,5.2639694,100,9.918213e-07,19.85,1.1930817,[ 1.125 -0.866  1.581  1.122 -1.702],19300,556.9789,0.014005231,,-0.26073453,1943.983945608139,610350.75
,452.97028,1617012.0,3875.9014,329035.7,470107,194,1.6389089,35.605473,-2.4989166,100.0,88.96652,-114.19647820574036,564.11194,48278610.0,1559.8667,4.1757965,100,2.670288e-06,20.7,3.9367082,[ 1.096 -0.866  1.602  1.159 -1.68 ],19400,1559.8667,3.4584457e-07,,-0.2585523,1952.8773593902588,174297920.0
,439.78113,63485.26,192.78874,20534.594,472237,195,1.6576604,20.547565,-2.5611038,100.0,89.23375,-114.6606381315546,204.48209,4277025.5,1394.2273,4.4989853,100,-4.119873e-06,21.3,3.427789,[ 1.125 -0.825  1.583  1.173 -1.678],19500,1394.2273,8.766451e-07,,-0.30957195,1962.4389643669128,65791270.0
,468.14288,1138001.8,3521.9949,470913.56,474244,196,1.3208286,181.50305,-2.0898743,100.0,88.65472,-113.83504019226928,2267.948,99149940.0,7428.256,4.0512695,100,6.8664554e-07,20.07,19.607727,[ 1.037 -0.801  1.545  1.165 -1.729],19600,7428.256,6.7626183e-06,,-0.30957234,1972.1156787872314,4376679400.0
,451.50125,803.3732,2.8295293,55.315475,476323,197,1.4823638,11.527184,-2.0557175,100.0,88.9935,-114.41265046447005,203.1634,5570.5864,1041.6238,4.6473694,100,-9.002685e-06,20.79,2.5170536,[ 1.026 -0.852  1.594  1.191 -1.729],19700,1041.6238,0.00040288756,,-0.31252554,1982.419218301773,18815880.0
,478.84787,10760.827,360.1608,14590.493,478285,198,1.3674959,5.69326,-2.3888397,100.0,88.44116,-113.39224170088355,72.29997,831002.6,758.344,5.0490494,100,-8.392334e-07,19.62,1.6279516,[ 1.043 -0.822  1.583  1.179 -1.731],19800,758.344,1.0432328e-05,,-0.3330083,1992.1060149669647,6327514.0
,447.45483,4.569221,0.13147937,0.8294504,480382,199,1.4137796,1.6733819,-2.2927933,100.0,89.0759,-114.53918822625046,16.242565,15.217357,510.55853,4.5878754,100,1.5335083e-05,20.97,1.1604749,[ 1.056 -0.813  1.555  1.196 -1.752],19900,510.55853,0.00049574475,,-0.3776603,2001.8346922397614,465890.94
,444.10434,5701851000.0,33736224.0,1579308200.0,482490,200,1.4298153,39.609703,-2.6044693,100.0,89.14816,-114.37835259701582,403.43265,191429070000.0,1697.3652,4.2226486,100,-8.392334e-06,21.08,4.1310334,[ 1.067 -0.815  1.565  1.184 -1.797],20000,1697.3652,1.449949e-08,,-0.392674,2009.6817934513092,252418530.0
,464.51117,6591.893,34.91465,3491.4016,484513,201,1.2314088,84.09951,-2.0167007,100.0,88.72914,-114.00481051910829,2040.1558,590239.9,4096.426,5.193947,100,-1.0299683e-05,20.23,9.396568,[ 1.054 -0.81   1.518  1.195 -1.812],20100,4096.426,3.1658252e-05,,-0.37385952,2019.9771790504456,1307567200.0
,450.39734,40.689846,0.40182677,7.796715,486598,202,1.5339046,3.0626898,-2.4255524,100.0,89.01491,-114.51953065991171,31.126337,644.9347,637.3534,4.5964966,100,-9.994506e-06,20.85,1.4193736,[ 1.047 -0.798  1.49   1.152 -1.793],20200,637.3534,0.002594594,,-0.38729054,2029.6031501293182,1401954.1
,446.28357,55.368202,0.35517654,6.102156,488698,203,1.6825371,4.071626,-2.3262253,100.0,89.05677,-114.42731244200357,28.676395,474.66968,669.0474,4.5159607,100,7.400513e-06,21.0,1.584272,[ 1.047 -0.795  1.514  1.173 -1.806],20300,669.0474,0.0010098447,,-0.40112454,2039.202159166336,2285445.5
,438.61652,1.3738565,0.05653372,0.27726203,490834,204,1.6245801,0.6146548,-2.0860214,100.0,89.25729,-114.73216418493855,5.3609076,3.0974197,457.0708,5.868744,100,-4.348755e-06,21.36,1.0454695,[ 1.042 -0.786  1.53   1.199 -1.82 ],20400,457.0708,0.22761038,,-0.4075446,2048.964361667633,63813.418
,447.4721,345.10675,2.5941079,78.64201,492932,205,1.533667,6.768836,-2.1654434,100.0,89.074585,-114.6075395204151,65.90752,10075.1455,730.0205,4.4276047,100,2.0599366e-06,20.98,1.7034206,[ 1.042 -0.793  1.539  1.198 -1.826],20500,730.0205,0.0005357836,,-0.4115479,2057.121213912964,7029513.0
,458.3707,239079.56,894.8736,63622.13,494980,206,1.470934,33.108017,-2.247528,100.0,88.85515,-114.12330101353785,341.07645,9271482.0,1519.1497,5.8749924,100,-7.93457e-06,20.48,3.916141,[ 1.04  -0.759  1.506  1.175 -1.83 ],20600,1519.1497,8.491636e-06,,-0.4210532,2065.84188246727,145568220.0
,477.64963,15.043307,0.13258477,1.0004308,496947,207,1.593113,2.7869422,-2.1795273,100.0,88.46188,-113.44238342073649,20.148455,29.472149,613.5742,5.8761597,100,6.4849855e-06,19.67,1.3252432,[ 1.034 -0.748  1.54   1.199 -1.84 ],20700,613.5742,0.0061257686,,-0.42750782,2075.923219203949,1221270.2
,455.75998,1.0236278,0.041893292,0.20222127,499005,208,1.4484712,0.13543049,-2.4961624,100.0,88.90944,-114.12194407290282,1.4891942,1.0629658,461.9267,4.243492,100,-2.5177003e-06,20.58,1.013585,[ 1.02  -0.755  1.53   1.195 -1.846],20800,461.9267,0.58076805,,-0.42429394,2084.2139332294464,3438.6765
,460.87576,3.6996503,0.1530965,1.2174716,501040,209,1.692815,1.3407109,-2.5428238,100.0,88.80649,-113.89403894645795,11.567004,31.711325,524.9059,4.9046173,100,-7.095337e-06,20.35,1.1469314,[ 1.013 -0.751  1.529  1.194 -1.843],20900,524.9059,0.021502716,,-0.4233398,2091.610610961914,361581.9
,460.20935,1.6024951,0.049210634,0.24308209,503079,210,1.3485757,0.73166585,-2.192337,100.0,88.81614,-113.99272483744099,4.191319,2.997582,481.66245,4.034569,100,1.0528564e-05,20.39,1.0552478,[ 1.019 -0.742  1.507  1.185 -1.842],21000,481.66245,0.17190063,,-0.41723746,2100.410144329071,84044.56
,437.24277,1.362746,0.053834457,0.25911835,505220,211,1.5588759,0.63363993,-2.5063705,100.0,89.28616,-114.69170349669479,3.6815598,2.1293874,461.61224,4.972046,100,-3.8146973e-06,21.41,1.0642687,[ 1.022 -0.753  1.514  1.183 -1.836],21100,461.61224,0.22957039,,-0.4063961,2107.826567173004,66599.336
,461.66196,2.5803618,0.07360237,0.38148385,507253,212,1.5139989,1.0892704,-2.6378021,100.0,88.78535,-113.95739098215834,8.661656,4.5591483,487.83826,4.5495453,100,-2.3651123e-06,20.33,1.0637043,[ 1.03  -0.76   1.526  1.19  -1.825],21200,487.83826,0.0064828275,,-0.40395397,2116.266488790512,201645.4
,476.66913,40.592358,0.2173697,2.5762231,509223,213,1.1252744,4.521391,-2.1497192,100.0,88.48526,-113.42017869578792,30.008842,154.17596,625.63196,4.055458,100,6.2561035e-06,19.7,1.3934863,[ 1.037 -0.761  1.537  1.189 -1.823],21300,625.63196,0.0014876393,,-0.43261603,2123.458862066269,3131673.0
,451.172,21.615646,0.7968871,12.005397,511301,214,1.6090289,2.8749747,-2.7619247,100.0,89.00285,-114.26033390102249,36.83187,509.58167,529.6605,5.098213,100,-6.027222e-06,20.78,1.1926163,[ 1.029 -0.784  1.543  1.182 -1.852],21400,529.6605,0.0023727051,,-0.42749032,2133.2264947891235,1445750.1
,443.73206,9265.466,152.32237,3356.216,513415,215,1.3796475,5.1324925,-2.179039,100.0,89.151215,-114.67170703554393,50.777073,272160.9,631.8796,4.016472,100,4.272461e-06,21.14,1.4314818,[ 1.036 -0.776  1.52   1.184 -1.846],21500,631.8796,3.7049235e-06,,-0.41201836,2141.9495058059692,4609347.5
,456.28082,4.5788187e+22,3.090411e+20,inf,515472,216,1.5231586,4619.144,-2.2679825,100.0,88.89295,-114.18767798887905,98610.2,1.9072185e+24,199039.95,5.002861,100,1.6784668e-06,20.57,459.6972,[ 1.045 -0.796  1.567  1.202 -1.831],21600,199039.95,9.578244e-16,,-0.41112706,2151.134546279907,3957885500000.0
,460.59015,4.7756577,0.08654342,0.49703336,517505,217,1.8733873,1.6657892,-2.752327,100.0,88.81596,-113.68573991362945,12.759378,9.790073,537.6117,5.785347,100,-3.6621093e-06,20.33,1.1830628,[ 1.041 -0.784  1.605  1.159 -1.83 ],21700,537.6117,0.0101067955,,-0.42367727,2158.862454891205,465249.84
,437.55054,116.80726,0.6346653,7.1918116,519641,218,1.756224,4.106082,-2.6635208,100.0,89.28378,-114.44922396444403,39.945595,297.09677,522.74097,6.608818,100,-6.790161e-06,21.36,1.2105035,[ 1.038 -0.797  1.607  1.169 -1.843],21800,522.74097,0.00013693376,,-0.43450016,2167.6680347919464,2599285.5
,471.97562,15990.492,163.57307,3432.3494,521630,219,1.37522,6.736356,-2.5383835,100.0,88.58087,-113.56326714098124,72.58142,249982.88,831.49335,3.6949844,100,1.5258789e-07,19.89,1.8131194,[ 1.047 -0.784  1.618  1.169 -1.853],21900,831.49335,5.3293793e-06,,-0.44238284,2176.235751390457,8491104.0
,458.10898,171.21017,0.90683174,16.223738,523672,220,1.4156909,6.4104786,-2.7819138,100.0,88.86752,-113.66257501454481,56.81556,1718.2905,747.35016,4.9140778,100,4.196167e-06,20.42,1.7182572,[ 1.039 -0.781  1.585  1.175 -1.861],22000,747.35016,0.00020352309,,-0.45751983,2185.4842393398285,6406361.0
,468.97842,11587941000000.0,106347130000.0,10254113000000.0,525671,221,1.5474554,35.343197,-2.6190643,100.0,88.64401,-113.50307240640534,389.40042,1158662600000000.0,1871.825,4.786804,100,-9.307862e-06,19.99,4.1996064,[ 1.038 -0.769  1.603  1.187 -1.876],22100,1871.825,3.4888046e-08,,-0.46604425,2193.813740491867,226239580.0
,481.56873,598201340.0,1329415.0,82454216.0,527621,222,1.3960167,155.48422,-2.190956,100.0,88.387054,-113.22623139565583,1696.6765,13309993000.0,6628.185,4.5419464,100,1.7700195e-05,19.5,15.642187,[ 1.029 -0.754  1.547  1.144 -1.885],22200,6628.185,1.7983506e-08,,-0.4745409,2203.4631474018097,4175724300.0
,455.60342,22202268.0,54421.41,8312561.0,529680,223,1.3090518,34.934162,-2.2455063,100.0,88.912094,-114.15005342343899,331.47162,1822451100.0,2157.5173,2.8780594,100,6.2561035e-06,20.59,5.2465143,[ 1.021 -0.788  1.535  1.14  -1.893],22300,2157.5173,4.85485e-09,,-0.4657387,2214.144641160965,186752750.0
,447.54874,1.973455e+16,43744620000000.0,8356611600000000.0,531772,224,1.6082786,1117.7094,-2.5628738,100.0,89.07849,-114.23900639982867,14374.522,1.8557335e+18,45367.688,4.586952,100,2.7465821e-06,20.92,111.23102,[ 1.041 -0.745  1.503  1.139 -1.885],22400,45367.688,7.3148494e-11,,-0.47485363,2223.8938887119293,204996410000.0
,432.62396,502.9967,9.738204,174.05222,533941,225,1.4181678,17.045,-2.2822952,100.0,89.3743,-115.23567980667536,184.13983,12439.97,941.3347,4.0422134,100,5.340576e-06,21.69,2.3213556,[ 1.036 -0.796  1.527  1.11  -1.894],22500,941.3347,1.1578334e-05,,-0.47125515,2235.2253835201263,42987456.0
,471.90213,383.14337,3.4634426,57.870415,535928,226,1.5379165,3.763247,-2.5109406,100.0,88.5847,-113.41105099870423,45.639847,4763.389,598.7714,5.971794,100,-4.5776366e-07,19.87,1.2935671,[ 1.039 -0.787  1.512  1.068 -1.89 ],22600,598.7714,4.1736996e-05,,-0.47892433,2244.541724205017,2624891.5
,434.94757,4540.313,14.028017,293.96503,538071,227,1.7324976,13.808882,-3.2810593,100.0,89.33418,-114.20190646242851,171.12317,18840.521,946.29816,4.764839,100,-7.858276e-06,21.43,2.2761803,[ 1.036 -0.775  1.527  1.061 -1.898],22700,946.29816,7.884233e-06,,-0.4909016,2252.4288759231567,28527154.0
,464.3744,2.7416078e+19,2.0175648e+17,inf,540088,228,1.5543398,35.401344,-2.2981873,100.0,88.738464,-113.57259197532535,411.31863,2.7414185e+21,2095.1682,5.9671783,100,5.1879883e-06,20.17,4.8260827,[ 1.044 -0.746  1.523  1.059 -1.91 ],22800,2095.1682,2.1841166e-12,,-0.48675066,2261.651477575302,229321500.0
,479.66394,103.73484,1.7960235,28.645447,542047,229,1.3985558,10.881004,-1.9569626,100.0,88.424194,-113.38506572737663,111.14281,1873.372,886.1463,4.977379,100,2.5177003e-06,19.59,1.9550705,[ 1.039 -0.718  1.449  1.038 -1.906],22900,886.1463,0.0010414178,,-0.49167913,2271.0254442691803,20949862.0
,459.65363,41.13605,0.22153063,3.7558398,544083,230,1.5633842,3.8232756,-3.0769882,100.0,88.8043,-113.65776224077862,35.064457,437.2059,544.4154,5.5569534,100,6.8664554e-07,20.36,1.2269176,[ 1.049 -0.696  1.415  1.018 -1.911],23000,544.4154,0.0028283156,,-0.49187848,2281.3435320854187,2062182.0
,467.163,6993.1333,41.97562,3439.6238,546091,231,1.5395708,50.31408,-2.4448242,100.0,88.67935,-113.65935282757601,798.8268,596382.44,2722.9397,4.91214,100,9.918213e-07,20.08,6.8071327,[ 1.043 -0.709  1.411  1.002 -1.911],23100,2722.9397,6.5088796e-05,,-0.48787078,2289.5937974452972,364427170.0
,469.85217,201283.36,1825.9465,63082.832,548087,232,1.3283079,11.540508,-2.5558472,100.0,88.625885,-113.51366865622498,126.64456,5822170.5,865.43414,5.5121,100,3.0517579e-06,19.96,1.904254,[ 1.055 -0.682  1.384  1.006 -1.907],23200,865.43414,1.9270548e-05,,-0.48341888,2299.098687648773,25381294.0
,480.97928,7213490.0,157646.17,5253390.0,550043,233,1.3208394,150.48026,-1.8842545,100.0,88.39493,-113.49765395190276,1927.3264,330380960.0,7013.968,4.9622726,100,-1.7547608e-06,19.56,15.584098,[ 1.061 -0.68   1.372  0.954 -1.902],23300,7013.968,2.3374918e-07,,-0.48553288,2308.086807012558,4504800000.0
,479.9723,375.0811,1.6800188,32.70472,551997,234,1.3798935,9.906255,-2.0116425,100.0,88.42149,-113.12204654418294,101.38113,3880.0754,691.8199,4.88813,100,-2.4414062e-06,19.54,1.541108,[ 1.087 -0.7    1.397  0.921 -1.904],23400,691.8199,0.00020902319,,-0.48820058,2318.5882210731506,15747470.0
,481.87158,211.92413,3.9328976,63.531357,553944,235,1.5466067,9.244139,-2.6412659,100.0,88.38245,-113.09692093995551,95.075226,3152.9722,752.73474,4.7588043,100,-3.0517577e-07,19.47,1.6635128,[ 1.092 -0.671  1.383  0.909 -1.907],23500,752.73474,0.00035981272,,-0.5009005,2327.288843870163,14705757.0
,452.84164,7.847281,0.1890311,1.5848439,556007,236,1.7837865,2.7101307,-2.7620468,100.0,88.97649,-113.70754768608921,25.79478,88.874695,547.4739,4.2042236,100,4.196167e-06,20.63,1.2465475,[ 1.098 -0.679  1.392  0.944 -1.92 ],23600,547.4739,0.008813189,,-0.5071395,2336.7834656238556,1126779.4
,459.45816,2.3981037,0.059084464,0.32437536,558043,237,1.5658973,1.4563038,-2.6662903,100.0,88.84,-113.60875704245315,13.055931,8.351449,512.1078,5.663658,100,4.4250487e-06,20.36,1.1252166,[ 1.101 -0.686  1.414  0.96  -1.926],23700,512.1078,0.054094307,,-0.51178205,2345.562731742859,331099.66
,459.5431,503.8152,1.7847815,36.192677,560077,238,1.5500323,7.2972803,-3.0411606,100.0,88.81594,-113.49102498172883,89.91156,4308.965,788.0525,5.207657,100,7.6293946e-07,20.34,1.7976402,[ 1.123 -0.705  1.418  0.956 -1.931],23800,788.0525,0.00029955554,,-0.51536256,2354.5625083446503,8622397.0
,444.83755,64.959,1.5603625,17.09417,562178,239,1.6389275,6.254469,-2.6839294,100.0,89.13667,-114.11919710695882,135.585,528.0567,797.2779,4.370262,100,-7.6293946e-07,21.01,1.8428411,[ 1.13  -0.68   1.414  0.96  -1.934],23900,797.2779,0.0015638624,,-0.5103314,2364.202698945999,6814985.5
