MeanIW,MaxD2w0t,MinIW,InitialReturnMax,MeanD2w0t,ReturnStepMaxmin,InitialBound,StdD2w0t,Bound,Iteration,EpisodesSoFar,MaxIW,MinD2w0t,StdIW,InitialReturnStd,EpThisIter,EpRewMean,Weights,TimestepsSoFar,EpLenMean,ReturnMeanIW,InitialReturnMean,EmpiricalD2,J_sample_variance,InitialReturnMin,ReturnStepMax,MeanEntropy,TimeElapsed
1.3352891,1066987.9,4.754812e-06,8.542503,110.62498,85.954834,572.9044,7529.363,785.8931,81,8100,149.36058,,7.496091,2.8588274,100,-107.70461236468554,[-0.278 -1.062 -2.549 -0.469 -1.177],251495,16.06,785.8931,5.0354006e-06,16526.502,18027322.0,-4.101776,100.0,0.23441716,928.0468354225159
1.5935822,20047.926,3.983438e-05,6.1971054,2.7720141,86.22012,560.08246,132.09613,871.34576,82,8200,74.111206,,6.7797365,2.594349,100,-108.06819565919254,[-0.08  -1.173 -2.537 -0.522 -1.185],253138,16.43,871.34576,1.7547608e-06,671.6806,11757550.0,-4.2948074,100.0,0.20256338,936.073145866394
6.6434813,92501770000000.0,1.2420173e-13,7.663048,9169413000.0,86.04007,568.55707,642574700000.0,3559.7139,83,8300,820.51196,,65.08008,2.6522148,100,-107.87518302464217,[-0.071 -1.204 -2.514 -0.561 -1.216],254757,16.19,3559.7139,-7.019043e-06,1773981900000.0,1177881700.0,-4.3281174,100.0,0.16639616,945.0164515972137
1.2326783,14.849155,0.014711262,8.195877,0.08644462,86.416664,550.0703,0.56071794,670.76074,84,8400,20.2248,,1.8902482,2.8794966,100,-107.76057644811175,[-0.098 -1.224 -2.602 -0.597 -1.253],256422,16.65,670.76074,3.8146973e-07,3.207718,986841.0,-4.844162,100.0,0.1542361,954.8737273216248
1.3066881,4225.908,7.4502575e-05,7.5809937,1.3504491,86.17835,561.8872,53.430264,736.4608,85,8500,59.371746,,2.5742002,2.8465788,100,-107.96203753169583,[-0.123 -1.249 -2.636 -0.606 -1.265],258059,16.37,736.4608,1.5258789e-07,85.35125,1967174.2,-4.5673065,100.0,0.14201204,963.8858277797699
1.14796,13.274891,0.07666443,6.637909,0.06428142,85.78607,581.44904,0.4155248,666.21564,86,8600,8.847393,,1.0657762,2.3472328,100,-108.3852637776333,[-0.116 -1.268 -2.675 -0.572 -1.277],259653,15.94,666.21564,4.7302246e-06,2.934089,332632.5,-3.5460358,100.0,0.13285848,972.3042521476746
2.4000666,6765.9004,0.0004691762,7.793167,1.3606778,86.04877,568.3734,46.36443,1292.9734,87,8700,129.67412,,9.630809,2.5512846,100,-108.37474782850761,[-0.087 -1.242 -2.644 -0.587 -1.286],261279,16.26,1292.9734,1.0986329e-05,400.10034,24341216.0,-4.0299606,100.0,0.13688788,980.3624491691589
1.8149239,221.98882,8.415464e-05,7.926697,0.36341327,86.10128,565.32043,4.3699784,993.9613,88,8800,56.58663,,6.0090704,2.9822383,100,-107.86498477554674,[-0.074 -1.206 -2.652 -0.566 -1.282],262906,16.27,993.9613,3.8146973e-06,29.493374,9644573.0,-3.8912735,100.0,0.08856191,988.1740062236786
2.8224142,55180.375,0.00017233966,7.2734222,21.487156,86.39631,551.2589,579.7901,1448.8262,89,8900,197.21869,,19.324253,2.733115,100,-107.91811120926418,[-0.073 -1.197 -2.658 -0.517 -1.33 ],264570,16.64,1448.8262,-2.3651123e-06,2038.391,89476070.0,-4.371643,100.0,0.06603246,995.7280552387238
1.3608375,77253.87,7.366684e-05,7.8356094,45.135826,86.26247,556.4174,1040.2373,744.81195,90,9000,56.168552,,6.160227,2.7346687,100,-108.40731077835937,[-0.043 -1.173 -2.633 -0.469 -1.353],266227,16.57,744.81195,-9.765625e-06,8359.785,9563626.0,-3.990715,100.0,0.08230387,1005.3282673358917
5.027725,1.0724732e+19,1.0328895e-11,8.644142,386447200000000.0,86.20114,559.8678,5.461774e+16,2487.5261,91,9100,479.37695,,46.896267,2.7673004,100,-108.25282975231183,[-0.044 -1.177 -2.672 -0.486 -1.337],267873,16.46,2487.5261,1.9836425e-06,1.8590567e+17,499951170.0,-4.180443,100.0,0.08956516,1013.339873790741
2.5392182,11741.59,0.0002790432,6.766678,3.6263468,86.003586,570.23157,95.196236,1364.4103,92,9200,70.289444,,11.303154,2.5260859,100,-107.81255907783077,[-0.008 -1.143 -2.719 -0.421 -1.329],269487,16.14,1364.4103,5.7983398e-06,1052.7462,33026384.0,-4.154175,100.0,0.060392335,1022.6711165904999
1.3542047,110.50054,0.0027773974,6.467041,0.23560242,86.06777,567.8764,2.7343426,759.3715,93,9300,35.69978,,3.2957246,2.5023859,100,-107.89683159179846,[-0.025 -1.165 -2.696 -0.435 -1.359],271108,16.21,759.3715,1.8310546e-06,15.348095,3043316.8,-4.197792,100.0,0.047625624,1031.479324579239
1.2118217,28.623158,0.0090290615,6.980606,0.11694955,86.0392,568.374,1.0246202,680.6172,94,9400,18.72702,,2.020715,2.7510045,100,-107.69008533891879,[ 0.028 -1.173 -2.659 -0.461 -1.371],272725,16.17,680.6172,-3.8146973e-06,7.6152163,1102948.9,-4.1179504,100.0,0.038119532,1039.933426141739
1.1017089,4.8575964,0.06969075,7.0763855,0.060672265,85.897804,578.20386,0.36155894,635.5595,95,9500,8.6303835,,1.1773013,2.3064456,100,-107.85501409556453,[ 0.018 -1.176 -2.665 -0.433 -1.381],274320,15.95,635.5595,7.6293944e-08,2.6934052,410982.62,-3.7630463,100.0,0.032408696,1047.7579023838043
1.010509,1.5997783,0.12991127,6.867882,0.036525283,86.21308,560.25446,0.1995121,565.4886,96,9600,4.840746,,0.5051836,2.6158528,100,-107.94997009237221,[ 0.012 -1.163 -2.641 -0.432 -1.387],275961,16.41,565.4886,-7.3242186e-06,1.2261992,69089.49,-4.1428375,100.0,0.02802621,1056.217877149582
1.2153633,16.806503,0.010373454,7.3740463,0.06274311,85.52134,594.44794,0.45230442,711.57,97,9700,15.156017,,1.3799049,2.3776796,100,-107.40981661254591,[ 0.022 -1.161 -2.636 -0.442 -1.391],277512,15.51,711.57,-9.002685e-06,3.9179153,580536.2,-4.1220703,100.0,0.033263937,1062.7242798805237
3.43358,2.0678504e+16,1.3820554e-12,6.7332916,723732100000.0,86.039894,568.5899,98303815000000.0,1739.2457,98,9800,340.54892,,33.270435,2.3950891,100,-107.72952618574807,[ 0.027 -1.146 -2.634 -0.414 -1.386],279129,16.17,1739.2457,-1.7547608e-06,336356740000000.0,254658000.0,-4.3423843,100.0,0.024632541,1070.1226613521576
2.0953414,217457.7,2.4824945e-05,6.7338943,53.35807,85.80563,579.88715,2102.7761,1161.1433,99,9900,139.12805,,11.88841,2.2868454,100,-108.86929560386814,[ 0.076 -1.114 -2.665 -0.359 -1.394],280733,16.04,1161.1433,9.002685e-06,9446.615,39244108.0,-2.8486938,100.0,-0.003042973,1079.1814596652985
1.4315147,98519.68,0.00013279659,6.407959,52.18245,85.78121,583.20233,1667.1222,826.6187,100,10000,25.9319,,3.201043,2.3818421,100,-108.01208040178238,[ 0.082 -1.086 -2.649 -0.398 -1.422],282318,15.85,826.6187,-9.613037e-06,2820.2258,3189215.8,-3.8399506,100.0,-0.013570531,1088.4132826328278
3.5926008,214476370.0,2.433195e-09,6.362755,23284.037,86.1271,565.03064,1368027.2,1842.243,101,10100,291.2329,,28.692938,2.6240995,100,-108.34030340791728,[ 0.052 -1.127 -2.719 -0.388 -1.433],283952,16.34,1842.243,-6.1798096e-06,6217815.5,194584000.0,-3.9749832,100.0,-0.024037473,1096.3194630146027
2.2884283,698123.94,1.5159945e-06,7.440178,51.58963,85.91237,573.9507,4121.958,1239.8956,102,10200,84.10475,,11.021922,2.5183098,100,-108.67362597213106,[ 0.056 -1.119 -2.769 -0.362 -1.443],285568,16.16,1239.8956,7.6293944e-08,8816.464,32010432.0,-3.519638,100.0,-0.025625225,1106.2148447036743
58.575096,2058240300000000.0,7.662958e-11,7.248848,123698510000.0,86.225334,560.2038,13041883000000.0,28984.486,103,10300,5837.0337,,572.28516,2.7167985,100,-108.32016016246183,[ 0.052 -1.106 -2.789 -0.308 -1.445],287214,16.46,28984.486,-6.027222e-06,55640400000000.0,78431674000.0,-3.3497925,100.0,-0.015076329,1114.9799246788025
1.7933528,1005.07074,2.6911217e-05,7.6764984,0.78399795,86.06993,566.6623,13.714394,972.072,104,10400,37.18907,,5.012889,2.71812,100,-107.8208690255134,[ 0.012 -1.148 -2.805 -0.258 -1.434],288837,16.23,972.072,5.41687e-06,75.42281,6431218.0,-4.149681,100.0,-0.058646254,1124.805867433548
2.0706246,37232.016,4.0064474e-06,6.736305,18.447025,85.63973,588.569,454.5264,1171.9006,105,10500,87.51472,,8.60775,2.3332727,100,-107.59628699287921,[-0.027 -1.127 -2.818 -0.201 -1.478],290404,15.67,1171.9006,3.0517579e-06,4857.12,21326762.0,-3.9116821,100.0,-0.082313195,1134.3510715961456
5.2990675,1.5889008e+21,1.0521428e-19,5.9268036,1.5158434e+17,86.16577,563.49915,inf,3356.3467,106,10600,4167.814,,50.61538,2.4876683,100,-107.97303954767892,[-0.015 -1.107 -2.83  -0.214 -1.501],292037,16.33,3356.3467,-9.155273e-07,1.5994408e+19,892415800.0,-4.411705,100.0,-0.07048687,1142.465205192566
1.0890071,3.7102392,0.07754799,6.7426605,0.04354,86.11105,563.5353,0.24352327,613.1396,107,10700,5.0656934,,0.75958294,2.4774272,100,-108.43102465761383,[-0.021 -1.124 -2.795 -0.303 -1.489],293676,16.39,613.1396,1.6784668e-06,1.6538905,156950.75,-3.9804764,100.0,-0.076256886,1151.9039897918701
1.4289136,1643.6718,0.00078666135,8.169746,0.7781262,86.08379,566.0898,22.041853,774.96625,108,10800,34.30033,,4.2388873,2.5524557,100,-108.16116366297948,[-0.036 -1.14  -2.811 -0.3   -1.495],295305,16.29,774.96625,,84.44563,4364146.0,-3.7889557,100.0,-0.091091864,1159.3474311828613
1.835759,4067.599,0.0008749968,9.991699,0.615674,86.36246,552.381,27.428543,947.0768,109,10900,93.84062,,4.62221,2.9068186,100,-107.91679440756012,[-0.069 -1.139 -2.8   -0.335 -1.51 ],296966,16.61,947.0768,-3.5858154e-06,187.6891,4852263.0,-4.4218674,100.0,-0.09393269,1167.4256720542908
1.8601966,779488.25,6.358744e-07,8.347244,175.73965,86.23848,559.81384,7699.6177,1008.85785,110,11000,142.54132,,14.02302,2.7282643,100,-107.48993960930265,[-0.039 -1.107 -2.79  -0.311 -1.513],298602,16.36,1008.85785,2.2888183e-07,50063.76,49183068.0,-4.2266693,100.0,-0.11107862,1176.4660215377808
1.3707699,37115.805,0.00011884832,7.467514,10.208575,86.47054,547.5766,368.10214,744.2806,111,11100,65.73781,,5.3027005,2.89404,100,-108.23040370804128,[-0.042 -1.091 -2.826 -0.289 -1.53 ],300280,16.78,744.2806,-2.2888185e-06,1353.8037,6938642.0,-4.4744034,100.0,-0.1184072,1185.9797224998474
6.3803363,2184542500000000.0,2.6415545e-10,7.578041,47742525000.0,86.10159,564.5544,9787644000000.0,3233.847,112,11200,614.0948,,60.268116,2.8179443,100,-107.87295616787091,[-0.028 -1.089 -2.838 -0.24  -1.537],301909,16.29,3233.847,6.713867e-06,22470510000000.0,886884540.0,-4.1673203,100.0,-0.12630035,1194.558010816574
1.5839872,6505.828,1.1226826e-05,7.072792,4.9851475,86.36257,552.6607,91.24787,847.1803,113,11300,54.410675,,5.594978,2.895862,100,-108.12170334393875,[ 2.714e-03 -1.051e+00 -2.863e+00 -2.018e-01 -1.545e+00],303572,16.63,847.1803,1.9073486e-06,434.7652,7768008.5,-4.1252594,100.0,-0.1238602,1204.7046349048615
1.0549678,2.252479,0.1741953,6.5576324,0.042198367,86.143616,563.29877,0.2330252,594.18604,114,11400,6.1783133,,0.56655145,2.7254174,100,-108.00810250714089,[-0.015 -1.063 -2.876 -0.236 -1.543],305206,16.34,594.18604,-5.1116945e-06,1.3521264,98240.56,-4.2238846,100.0,-0.12083015,1212.7064414024353
6.006241,934841540.0,5.3760845e-09,8.800438,276266.56,86.32404,555.0019,10749600.0,3083.1655,115,11500,507.66544,,50.064163,2.6844397,100,-108.50538360442006,[-0.025 -1.072 -2.891 -0.237 -1.54 ],306868,16.62,3083.1655,6.4849855e-06,61867176.0,624967500.0,-3.962204,100.0,-0.11787879,1220.1903908252716
25.938862,199371710.0,3.914935e-09,7.508644,32105.145,85.910576,575.4587,1459718.2,13670.103,116,11600,3606.8013,,249.71855,2.4287062,100,-108.0328618309724,[-0.025 -1.067 -2.916 -0.268 -1.537],308472,16.04,13670.103,-5.9509275e-06,6672929.5,16990406000.0,-3.3751068,100.0,-0.120035596,1229.973881483078
1.2799476,112.58528,0.00738753,9.461342,0.11643406,85.972664,571.64294,1.4038204,714.8852,117,11700,13.949221,,2.374156,2.7115774,100,-107.77281978430874,[-0.026 -1.043 -2.848 -0.274 -1.539],310082,16.1,714.8852,1.2664795e-05,18.3347,1465002.5,-4.1975327,100.0,-0.11686202,1240.2943613529205
1.3973844,84031.36,9.4641524e-05,6.9535522,26.667597,85.93595,574.07635,847.7707,790.7322,118,11800,93.36835,,5.4999056,2.3779764,100,-107.77428785371636,[-0.041 -1.057 -2.84  -0.286 -1.536],311686,16.04,790.7322,7.6293944e-08,2754.9429,9018597.0,-3.99823,100.0,-0.10709364,1247.0623621940613
2.0762746,110627.19,1.0964205e-07,8.081062,38.778526,85.77078,580.9799,1215.267,1118.1443,119,11900,126.92562,,12.611418,2.5186558,100,-108.21683636257059,[-0.033 -1.031 -2.791 -0.273 -1.526],313279,15.93,1118.1443,-9.9182125e-06,8792.597,40949776.0,-3.9059448,100.0,-0.10980334,1255.6097447872162
2.9140668,10583034.0,9.8797955e-06,7.3501053,4020.782,85.8465,579.31305,121824.31,1607.5474,120,12000,302.5051,,22.151571,2.4221535,100,-107.98234225884813,[-0.037 -1.056 -2.793 -0.251 -1.529],314873,15.94,1607.5474,-7.400513e-06,628096.94,137888930.0,-3.961296,100.0,-0.10628132,1263.9058837890625
16.764637,2.712477e+27,2.5741343e-14,8.630241,2.651129e+23,85.98576,569.92456,inf,8824.639,121,12100,1997.4459,,164.24803,2.8071394,100,-107.90307768923547,[-0.014 -1.065 -2.768 -0.226 -1.525],316489,16.16,8824.639,-1.3732911e-06,3.156967e+25,7333958000.0,-4.141571,100.0,-0.11430134,1273.5085072517395
1.8283149,156527.97,1.4175658e-05,8.862129,68.13087,85.893425,576.0504,1741.247,1039.1788,122,12200,267.073,,11.856192,2.6123214,100,-107.60490347836787,[-0.007 -1.06  -2.833 -0.138 -1.533],318086,15.97,1039.1788,-3.3569336e-06,19314.68,39636020.0,-4.3291397,100.0,-0.12434746,1283.4223279953003
2.3535647,189522.06,5.3035696e-05,6.3621216,27.088724,85.89755,577.9918,1428.1915,1265.052,123,12300,161.32059,,11.953155,2.3585665,100,-107.81297095571128,[ 2.723e-03 -1.108e+00 -2.837e+00 -1.360e-01 -1.543e+00],319681,15.95,1265.052,-1.9073486e-06,8661.89,37333130.0,-4.305336,100.0,-0.14344575,1291.613275051117
2.5031304,6809514.5,2.0255868e-07,6.4639587,1015.8635,86.11344,565.9531,42991.78,1347.5363,124,12400,148.33237,,11.159801,2.645112,100,-107.45785652878864,[ 0.008 -1.082 -2.85  -0.106 -1.562],321301,16.2,1347.5363,-3.2043456e-06,221764.9,32676642.0,-4.287491,100.0,-0.1724888,1300.187243938446
1.8348826,3892.4282,8.666633e-05,7.7345886,1.53513,85.87991,576.57886,33.151947,1020.02075,125,12500,85.19583,,7.195269,2.8126996,100,-107.70456423075743,[-0.062 -1.094 -2.866 -0.149 -1.591],322898,15.97,1020.02075,-2.3651123e-06,211.14655,14711427.0,-4.580673,100.0,-0.17790145,1309.893136024475
1.0106268,1.3265116,0.3832391,9.754097,0.03417455,85.967285,571.21094,0.18716417,577.5093,126,12600,1.9899223,,0.25716558,2.578306,100,-108.30556099878591,[-0.079 -1.095 -2.855 -0.188 -1.597],324516,16.18,577.5093,-6.1035155e-07,1.070432,20264.863,-3.957344,100.0,-0.18725854,1318.4523520469666
3.328167,247381.23,1.9775616e-06,7.175949,60.96221,86.35384,552.7378,2050.187,1691.5547,127,12700,199.05307,,19.713318,2.9961193,100,-107.76265321910834,[-0.086 -1.084 -2.848 -0.187 -1.606],326174,16.58,1691.5547,-1.6021728e-06,8840.318,91747860.0,-4.8343735,100.0,-0.177047,1325.1365780830383
1.0996602,3.7880056,0.08993213,8.263123,0.044902023,85.773895,583.642,0.2648902,641.1581,128,12800,5.9266095,,0.9267336,2.486387,100,-108.71490401336578,[-0.066 -1.066 -2.818 -0.232 -1.596],327767,15.93,641.1581,5.4931643e-06,2.2639976,238415.08,-3.2966614,100.0,-0.17851952,1334.0171160697937
1.2820833,78.509995,0.0027147634,7.6985474,0.21738398,86.13503,563.7869,2.2501044,717.3853,129,12900,34.711464,,2.7270894,2.654896,100,-107.9528955429278,[-0.059 -1.08  -2.818 -0.232 -1.597],329399,16.32,717.3853,-6.942749e-06,11.433741,2146986.8,-4.3097305,100.0,-0.17956457,1341.4319243431091
1.0573485,2.7493997,0.07781356,8.451546,0.045134645,86.28491,556.74774,0.25592515,587.0849,130,13000,6.6485033,,0.81219155,2.8660054,100,-108.02290066605936,[-0.018 -1.07  -2.795 -0.221 -1.598],331050,16.51,587.0849,-2.670288e-06,1.8544986,170432.84,-4.171097,100.0,-0.18046148,1349.2905418872833
1.070259,16.904652,0.04686398,7.0960007,0.05610457,86.14531,563.4969,0.40341464,604.1096,131,13100,6.7527447,,1.0081737,2.6499994,100,-108.27392011111183,[-0.018 -1.072 -2.79  -0.215 -1.599],332687,16.37,604.1096,-8.544922e-06,2.1637084,291987.97,-3.9769974,100.0,-0.18169227,1355.4290981292725
1.9066343,230608.86,3.9719475e-07,8.153687,107.44724,86.10957,565.1808,2622.8547,1004.59235,132,13200,155.47841,,15.31123,2.7581594,100,-108.29513389300979,[-0.01  -1.082 -2.805 -0.201 -1.601],334320,16.33,1004.59235,5.340576e-06,30601.586,56527884.0,-3.909172,100.0,-0.1758473,1362.8381209373474
1.9574817,11164.737,4.800498e-06,8.134659,5.334894,85.851875,578.55963,105.39389,1086.4346,133,13300,256.76224,,9.543329,2.7343025,100,-108.15269130656179,[-0.014 -1.077 -2.842 -0.198 -1.595],335918,15.98,1086.4346,-1.15966795e-05,1552.0483,25355796.0,-3.9672928,100.0,-0.17285502,1370.7070384025574
1.0442054,1.8917612,0.29010722,6.260681,0.035067324,85.991486,571.93134,0.19370306,594.896,134,13400,2.8895257,,0.39389732,2.4752548,100,-107.59640919503036,[-0.02  -1.097 -2.826 -0.202 -1.592],337525,16.07,594.896,-7.6293944e-08,1.1940554,44229.047,-4.071701,100.0,-0.1809194,1378.4222633838654
3.738477,3071577300.0,4.1120575e-07,6.7332916,110275.66,85.874054,576.29584,14712836.0,1958.3535,135,13500,375.3566,,32.764023,2.6497445,100,-107.80697575691585,[-0.028 -1.093 -2.819 -0.208 -1.6  ],339124,15.99,1958.3535,-5.340576e-07,54279868.0,264870290.0,-3.8875046,100.0,-0.16587941,1385.5948507785797
3.4836924,58833.723,1.1887376e-05,9.110809,30.65843,85.91733,573.94696,758.5973,1830.1984,136,13600,251.20227,,21.783878,2.9100518,100,-107.90041615572358,[ 0.017 -1.039 -2.795 -0.172 -1.585],340730,16.06,1830.1984,-1.6021728e-06,10056.425,118129340.0,-4.1110764,100.0,-0.16918969,1394.539016008377
4.345897,18449168.0,9.507937e-07,7.398613,802.27155,86.09333,565.33325,87286.05,2206.5361,137,13700,289.67575,,30.24611,2.657982,100,-108.17495331904041,[ 0.024 -0.992 -2.787 -0.171 -1.588],342361,16.31,2206.5361,-7.781982e-06,224798.62,216271440.0,-3.7550735,100.0,-0.18213938,1403.853836297989
4.051355,14134534000000.0,1.585263e-08,7.003151,300232480.0,85.99053,571.601,63255237000.0,2112.0496,138,13800,380.06958,,37.3212,2.5146859,100,-108.14966904556496,[ 0.024 -1.008 -2.775 -0.228 -1.601],343976,16.15,2112.0496,2.2125244e-06,144706900000.0,349620670.0,-4.121025,100.0,-0.19688915,1413.7168321609497
1.2160583,125.735725,0.00042832855,8.10556,0.13923076,86.11099,565.4121,2.1166942,679.4847,139,13900,44.168022,,1.8217472,2.77476,100,-108.18872153543569,[-9.241e-04 -1.048e+00 -2.762e+00 -2.598e-01 -1.616e+00],345607,16.31,679.4847,6.4849855e-06,8.977341,903608.0,-3.8618927,100.0,-0.2010024,1423.0240461826324
1.1840311,10857.984,0.0016907104,8.273361,2.3198621,85.75725,583.554,125.02294,687.53827,140,14000,17.815409,,2.5504344,2.823963,100,-107.29856828323402,[ 0.006 -1.049 -2.774 -0.233 -1.62 ],347182,15.75,687.53827,-9.460449e-06,160.05214,1912263.6,-4.3265915,100.0,-0.21045148,1430.6328818798065
1.3307853,17577.518,0.00033383054,8.330193,4.0561757,86.15445,563.64105,148.22484,739.92084,141,14100,61.028442,,4.256331,2.4611037,100,-107.4689874860274,[ 0.006 -1.056 -2.801 -0.206 -1.629],348808,16.26,739.92084,8.621216e-06,433.46497,5146858.5,-4.5051956,100.0,-0.2027688,1439.0559241771698
1.7572632,1400767.2,0.00024098538,8.574974,130.5159,86.394066,550.99524,10597.713,935.9484,142,14200,124.9608,,12.439862,2.9048183,100,-108.01795425096272,[ 5.371e-04 -1.054e+00 -2.785e+00 -2.479e-01 -1.622e+00],350474,16.66,935.9484,-7.6293945e-06,36532.92,38473296.0,-4.438408,100.0,-0.23800506,1447.535635471344
1.0593061,5.5677037,0.07935501,9.177101,0.049980402,85.769775,582.2758,0.3123096,613.74384,143,14300,7.2641726,,1.0544288,2.4851367,100,-107.99453631872412,[-0.02  -1.061 -2.763 -0.279 -1.657],352061,15.87,613.74384,-1.4495849e-06,2.5249915,313513.44,-3.7917633,100.0,-0.23856713,1456.8195106983185
2.96399,3.3871324e+18,9.656608e-16,6.903099,135244150000000.0,86.08559,569.0316,1.5861914e+16,1574.1007,144,14400,219.18047,,19.765978,2.4297388,100,-107.96730293048006,[-0.016 -1.071 -2.764 -0.273 -1.658],353680,16.19,1574.1007,1.7547608e-06,5.4012512e+16,102531150.0,-3.5198364,100.0,-0.23518749,1463.985624074936
1.2818012,245.76949,0.0019988595,6.264244,0.16081212,86.29568,556.75555,2.0932503,693.98694,145,14500,17.297552,,2.342895,2.71493,100,-107.87253686308779,[-0.016 -1.105 -2.767 -0.227 -1.654],355329,16.49,693.98694,9.002685e-06,16.200089,1394850.4,-4.4928207,100.0,-0.24109861,1471.8302655220032
4.069968,320334.53,6.2359095e-07,8.495964,95.11087,86.05231,566.7992,2829.8064,2091.064,146,14600,218.41406,,23.750072,2.613086,100,-108.52893814010439,[-0.006 -1.094 -2.768 -0.2   -1.66 ],356961,16.32,2091.064,-2.0599366e-06,28786.506,136285310.0,-3.7181854,100.0,-0.23990932,1480.3093612194061
1.8337004,37928.605,1.6842554e-05,8.92234,7.1010175,86.46854,547.28796,260.23917,965.0427,147,14700,186.54723,,11.095062,3.077674,100,-108.10289341785244,[-0.003 -1.113 -2.747 -0.2   -1.659],358638,16.77,965.0427,3.8146973e-07,1811.6133,28533718.0,-4.3081284,100.0,-0.24658456,1488.7928388118744
1.2660552,28.878798,0.0052531012,9.188423,0.054758456,85.74714,582.0829,0.41967604,722.9914,148,14800,6.6225176,,1.4365638,2.5411031,100,-107.64719738821569,[ 0.015 -1.067 -2.717 -0.212 -1.666],360221,15.83,722.9914,-6.1035157e-06,5.243482,557976.94,-4.134285,100.0,-0.25296876,1497.9484241008759
1.1040063,13.4903965,0.05015686,6.911476,0.084710106,86.1922,562.44116,0.581973,619.63477,149,14900,10.405123,,1.5034854,2.5586522,100,-107.76777451998336,[ 0.039 -1.051 -2.71  -0.201 -1.672],361854,16.33,619.63477,6.4849855e-06,4.2931166,619910.56,-4.479332,100.0,-0.27026427,1505.7171926498413
1.5142922,8888738.0,4.9245922e-05,7.6010895,1379.2921,86.05167,567.9389,90896.016,845.3385,150,15000,46.239456,,5.162253,2.7545412,100,-108.13575256780919,[ 0.048 -1.063 -2.725 -0.213 -1.689],363478,16.24,845.3385,-2.2888183e-07,105700.53,7099491.5,-4.1189194,100.0,-0.2743007,1513.6181955337524
1.347531,54.76863,0.0015385727,9.077179,0.15158124,86.43475,549.3459,1.2996771,734.555,151,15100,10.377581,,1.6441867,2.9529939,100,-108.65961972066994,[ 0.037 -1.053 -2.702 -0.257 -1.693],365157,16.79,734.555,1.0681152e-06,6.92953,751297.4,-4.034874,100.0,-0.27608907,1522.678331375122
1.0471804,2.7291331,0.24181885,7.415863,0.03642964,85.87364,578.10535,0.2036026,603.2496,152,15200,3.0289803,,0.44138977,2.4173565,100,-107.99314773222723,[ 0.011 -1.075 -2.73  -0.252 -1.695],366754,15.97,603.2496,-5.4931643e-06,1.3345436,55069.62,-3.9665375,100.0,-0.27200723,1531.1483328342438
5.5875764,14209847000.0,1.0736051e-07,7.900299,786738.3,86.08298,566.3934,93207840.0,2863.4753,153,15300,522.5695,,51.204273,2.7655551,100,-107.91855176018444,[ 0.006 -1.071 -2.735 -0.242 -1.691],368379,16.25,2863.4753,-4.272461e-06,374347170.0,643582300.0,-3.9328232,100.0,-0.2775789,1537.7613761425018
1.2780479,949.42175,5.019825e-05,8.5625305,0.45489743,86.145355,563.67285,10.510998,710.03754,154,15400,64.77881,,6.413567,2.5323327,100,-107.92747293554065,[-0.016 -1.151 -2.781 -0.272 -1.696],370011,16.32,710.03754,-3.890991e-06,119.57777,10037862.0,-4.3008804,100.0,-0.2913899,1547.759691953659
1.3345647,10473.407,0.000894396,8.810127,2.1185586,86.33577,553.9526,100.314384,718.6786,155,15500,32.154133,,3.7361684,3.0828485,100,-107.84932388215886,[-0.024 -1.184 -2.788 -0.285 -1.71 ],371667,16.56,718.6786,-3.5095215e-06,252.5991,3386378.8,-4.7864304,100.0,-0.29406735,1556.0342535972595
1.1399723,145.19766,0.00642367,6.9965973,0.09045313,86.18944,561.8964,1.468817,632.02264,156,15600,29.295126,,2.0751038,2.8920195,100,-107.36066726954036,[-0.035 -1.18  -2.764 -0.302 -1.713],373296,16.29,632.02264,-1.6021728e-06,12.910689,1080218.9,-4.270752,100.0,-0.2814658,1563.3415520191193
1.0747753,7.716782,0.041203566,5.579239,0.05928086,85.94719,573.6883,0.38192084,608.7514,157,15700,11.78823,,1.4110953,2.3578312,100,-108.08439357471057,[-0.037 -1.206 -2.77  -0.319 -1.7  ],374905,16.09,608.7514,-4.272461e-06,3.8602967,531140.56,-3.9313126,100.0,-0.2881206,1570.6025965213776
1.1441548,27.684292,0.010744483,7.1815033,0.09155331,86.00206,570.033,0.70597804,646.72125,158,15800,18.013885,,1.7137405,2.4794512,100,-107.9251262723825,[-0.051 -1.208 -2.765 -0.312 -1.707],376521,16.16,646.72125,-1.2207031e-06,3.7183802,864263.7,-3.6796265,100.0,-0.30129495,1577.8084836006165
4.943721,75342.62,0.0014622142,8.173233,12.454825,85.96556,572.0897,602.5937,2613.1914,159,15900,559.2306,,42.069252,2.8482115,100,-107.93428219154691,[-0.014 -1.209 -2.744 -0.32  -1.72 ],378132,16.11,2613.1914,-7.2479247e-06,980.043,474824740.0,-4.2409973,100.0,-0.3133546,1586.0515704154968
1.061316,7.0296707,0.09249507,8.859894,0.051593915,86.50615,545.35657,0.30580613,578.18524,160,16000,5.6647844,,0.7003076,3.0623915,100,-108.67966557923897,[ 0.005 -1.178 -2.702 -0.335 -1.732],379822,16.9,578.18524,-5.340576e-07,1.7450708,133458.55,-4.1039886,100.0,-0.3173587,1596.3484013080597
