InitialReturnMin,EpThisIter,ESSRenyi,ESSClassic,InitialReturnMean,InitialReturnStd,Bound,ReturnStepMax,EpRewMean,ReturnMeanIW,MaxIWNorm,MeanIWNorm,TimeElapsed,MeanEntropy,InitialBound,EmpiricalD2,Weights,J_sample_variance,StdIWNorm,Iteration,MaxIW,StdIW,InitialReturnMax,MinIWNorm,EpLenMean,MinIW,EntropyCoefficient,ReturnStepMaxmin,MeanIW,EpisodesSoFar,TimestepsSoFar
-14.582352,100,0.020351741,2.0200315,-5.7220458e-08,6.0993037,25.797855,100.0,-34.02515737763194,8.408912,0.9663942,0.014195884,5450.317556858063,1.7388943,17.229525,4913.5845,[-1.631 -1.064  0.02  -0.905  0.304],4822.3057,0.098867156,72,96.63942,9.886716,14.94399,5.205105e-08,494.81,5.205105e-06,10.0,98.86247,1.4195884,7200,2807587
-17.014421,100,0.0030762234,1.7224491,5.340576e-07,6.701013,60.260628,100.0,-35.76800783646401,42.359554,3.355689,0.044310786,5524.329385757446,1.7901071,17.388943,32507.393,[-1.583 -1.079 -0.006 -0.883  0.32 ],162453.36,0.33470592,73,335.5689,33.470592,12.674886,4.826496e-07,498.56,4.8264963e-05,10.0,98.85652,4.4310784,7300,2857443
-23.207699,100,0.00010143751,1.0527773,-7.6293946e-07,8.055266,99.538216,1.0,-34.569180373924176,82.14476,13.835917,0.14197947,5597.914214134216,1.7393454,17.901072,985828.6,[-1.529 -1.066  0.012 -0.841  0.371],652648.94,1.3764458,74,1383.5918,137.64458,17.250647,8.4726265e-10,500.0,8.472627e-08,10.0,0.13827676,14.197948,7400,2907443
-18.540262,100,1.7952983,9.071447,3.8146973e-07,9.258995,19.809141,100.0,-47.42005308173841,2.706011,0.18644805,0.008643301,5668.3672659397125,1.710313,17.393454,55.70105,[-1.552 -1.063  0.049 -0.812  0.321],590.61456,0.027364753,75,18.644806,2.7364755,34.27459,4.9087084e-06,500.0,0.00049087085,10.0,98.81032,0.8643301,7500,2957443
-18.400192,100,0.037535787,1.1470529,-7.2479247e-07,6.648646,25.578037,1.0,-38.11907295907967,8.403973,1.8602128,0.019926054,5739.646100282669,1.7174065,17.10313,2664.1243,[-1.543 -1.041  0.044 -0.829  0.291],6977.731,0.18497981,76,186.02129,18.497982,22.507141,5.1544525e-08,500.0,5.1544525e-06,10.0,0.15247631,1.9926053,7600,3007443
-31.539059,100,1.3984479,9.714796,-1.14440915e-07,8.150683,21.435787,100.0,-39.36640596507489,4.4985924,0.17537153,0.007850599,5805.903683185577,1.6937194,17.174065,71.50785,[-1.569 -0.975  0.042 -0.831  0.298],689.1948,0.02393284,77,17.537153,2.3932838,20.757883,1.2211811e-05,484.36,0.0012211811,10.0,98.83745,0.78506,7700,3055879
-15.14638,100,7.492391e-09,1.0000559,-2.4032593e-06,7.289882,7985.1377,1.0,-34.61897446876884,7968.9766,370.37485,3.703852,5873.651394367218,1.6161165,16.937193,13346874000.0,[-1.6   -1.043  0.052 -0.857  0.275],6350569500.0,36.85182,78,37037.484,3685.1821,21.516163,4.179739e-16,500.0,4.179739e-14,10.0,0.1384759,370.3852,7800,3105879
-51.080296,100,0.00010971457,1.0325868,5.340576e-07,10.291592,121.29025,100.0,-41.31627879558017,104.79018,16.863018,0.1713596,5938.532149076462,1.6500074,16.161165,911455.94,[-1.438 -1.071  0.082 -0.883  0.197],1096603.2,1.6776106,79,1686.3018,167.76105,26.405556,1.9553623e-07,470.57,1.9553623e-05,10.0,98.8244,17.135958,7900,3152936
-23.55317,100,3.606296,16.454496,3.8146973e-07,7.007858,19.645689,100.0,-39.718326476784824,3.2589738,0.1553755,0.010569984,6006.879739284515,1.6386714,16.500074,27.729282,[-1.481 -1.079  0.05  -0.859  0.231],314.7608,0.023817355,80,15.53755,2.3817353,14.983734,4.5336133e-06,496.42,0.00045336134,10.0,98.83998,1.0569983,8000,3202578
-14.61731,100,0.14050445,4.7534904,-5.340576e-07,6.646591,23.937874,1.0,-32.27991989787398,7.6295257,0.6219792,0.016356792,6074.843329191208,1.6308348,16.386715,711.72125,[-1.485 -1.062  0.038 -0.872  0.22 ],2229.2458,0.07321774,81,62.197918,7.3217745,20.88686,5.853957e-07,500.0,5.853957e-05,10.0,0.12911963,1.6356791,8100,3252578
-39.638252,100,1.14521035e-05,1.383103,-1.0204316e-06,8.276925,29.822254,100.0,-35.149662551419986,13.141652,1.3129938,0.015470631,6140.22416472435,1.6680602,16.308348,8732020.0,[-1.467 -1.02   0.021 -0.874  0.212],21545.682,0.13063407,82,131.29938,13.063408,22.01051,5.538578e-09,478.33,5.5385783e-07,10.0,98.85303,1.5470631,8200,3300411
-36.556976,100,0.012921333,1.7130463,-2.861023e-07,11.126311,25.72132,100.0,-42.073399660092576,9.231058,1.1283519,0.01481975,6200.566684961319,1.649026,16.680601,7739.139,[-1.424 -1.072 -0.006 -0.912  0.249],8202.626,0.11225462,83,112.8352,11.225463,19.635021,1.1692393e-07,444.24,1.1692393e-05,10.0,98.81058,1.481975,8300,3344835
-23.538704,100,9.67634e-24,1.0000005,1.8024444e-06,8.014936,2838.2444,100.0,-34.20813111327031,2822.1606,2636.9734,26.36974,6267.092071533203,1.6083747,16.490263,1.0334486e+25,[-1.419 -1.082 -0.035 -0.885  0.23 ],796462460.0,262.37558,84,263697.34,26237.557,20.122437,1.5330545e-23,489.96,1.5330545e-21,10.0,98.86037,2636.974,8400,3393831
-51.86754,100,0.0016808604,1.0598115,8.392334e-07,16.98379,59.123093,100.0,-73.25199149598413,43.557716,4.884315,0.050284456,6316.2245445251465,1.5565379,16.083748,59493.34,[-1.491 -1.247 -0.064 -1.06   0.189],197730.14,0.48585397,85,488.43152,48.585403,32.54135,2.3824095e-08,355.56,2.3824095e-06,10.0,98.58797,5.0284452,8500,3429387
-51.739014,100,0.056402113,2.5767102,4.005432e-07,11.948656,81.18076,100.0,-47.3841761360485,65.80576,1.8173784,0.03402122,6377.622631311417,1.5374998,15.565378,1772.9832,[-1.503 -1.252 -0.069 -1.017  0.137],305415.22,0.20919366,86,181.73784,20.919369,28.434101,2.4685077e-08,450.58,2.4685078e-06,10.0,98.78967,3.4021223,8600,3474445
-53.175987,100,70.81635,64.69912,1.5449524e-06,15.141094,16.591122,100.0,-63.84366335040028,1.2656598,0.063338205,0.0102379015,6430.115075826645,1.5325463,15.375,1.4121032,[-1.465 -1.209 -0.075 -1.021  0.119],414.50525,0.0075623104,87,6.3338203,0.756231,24.528343,0.0023778554,376.48,0.23778553,10.0,98.66084,1.0237901,8700,3512093
-48.10617,100,0.28453478,6.310858,1.14440915e-07,18.80617,26.586823,100.0,-66.0405363667031,10.863353,0.3640088,0.013311071,6479.7524445056915,1.572347,15.325462,351.45087,[-1.451 -1.226 -0.073 -1.033  0.114],6922.6147,0.051287726,88,36.400883,5.1287723,36.244995,6.40249e-06,356.79,0.000640249,10.0,98.62981,1.3311071,8800,3547772
-52.334053,100,2.5016926e-09,1.0006753,2.0980835e-07,16.46201,932.8817,100.0,-68.54460729108878,917.4022,149.44472,1.4949515,6530.6122143268585,1.5479485,15.723471,39972938000.0,[-1.461 -1.21  -0.095 -1.004  0.153],84188220.0,14.869511,89,14944.473,1486.9513,26.228136,2.4751163e-11,366.1,2.4751163e-09,10.0,98.625534,149.49518,8900,3584382
-52.885513,100,0.00017672856,1.1274018,4.196167e-07,10.3548765,25.667105,100.0,-32.74657901396589,9.557598,1.7847996,0.018956315,6597.600994348526,1.6109506,15.479485,565839.5,[-1.483 -1.136 -0.068 -0.926  0.129],9501.895,0.17752218,90,178.47997,17.752216,18.562029,1.9452625e-07,478.25,1.9452626e-05,10.0,98.86305,1.8956319,9000,3632207
-19.482319,100,0.39957446,7.26516,-4.4822693e-07,7.2832294,19.882587,100.0,-38.010553260371964,3.8894985,0.23597835,0.007957854,6665.275513648987,1.5993088,16.109507,250.26625,[-1.527 -1.143 -0.045 -0.928  0.192],660.0079,0.028431175,91,23.597836,2.8431177,19.106209,4.417467e-06,495.21,0.00044174673,10.0,98.84648,0.7957854,9100,3681728
-30.862991,100,0.006235681,1.554556,9.536743e-07,9.269489,70.188995,100.0,-39.74570909580225,53.845196,2.3896713,0.029897194,6729.07315659523,1.6343799,15.99309,16036.74,[-1.512 -1.101 -0.065 -0.92   0.18 ],278245.06,0.23791675,92,238.96713,23.791674,24.802837,2.8702328e-07,467.94,2.8702329e-05,10.0,98.830124,2.989719,9200,3728522
-54.15352,100,0.22339131,2.6692846,-7.6293946e-07,19.403402,26.28212,100.0,-70.37585734629228,9.984258,0.5045558,0.008309983,6777.963248252869,1.6297861,16.3438,447.645,[-1.453 -1.113 -0.069 -0.952  0.215],10458.378,0.05017965,93,50.455585,5.0179653,32.267387,6.8440113e-06,355.33,0.00068440114,10.0,98.60388,0.8309983,9300,3764055
-19.757584,100,0.6615111,9.413656,7.2479247e-07,7.6012716,20.846426,100.0,-41.63372340898383,4.827757,0.35535383,0.012962174,6840.780291080475,1.6018668,16.297861,151.16904,[-1.475 -1.142 -0.041 -0.961  0.211],1084.206,0.040209625,94,35.535385,4.0209627,17.097578,2.4676993e-07,461.07,2.4676994e-05,10.0,98.8194,1.2962172,9400,3810162
-49.476704,100,0.00047453624,2.3766978,1.0108947e-06,14.334908,38.04004,100.0,-63.53805412313957,22.367214,0.9628566,0.015992392,6894.543835639954,1.5672823,16.01867,210732.06,[-1.437 -1.175 -0.023 -1.002  0.183],31305.945,0.10249513,95,96.28566,10.249512,25.662277,1.2642465e-09,391.87,1.2642465e-07,10.0,98.67572,1.5992393,9500,3849349
-25.159115,100,0.85569715,4.9362736,-2.861023e-07,7.2170386,20.108059,100.0,-31.019071789015097,4.1617827,0.3834903,0.00911016,6961.857511997223,1.5946276,15.672823,116.86378,[-1.416 -1.22   0.011 -1.     0.148],1550.4481,0.03997917,96,38.34903,3.9979177,18.386652,1.3294187e-05,489.3,0.0013294187,10.0,98.873215,0.911016,9600,3898279
-57.170166,100,4.6491783e-05,1.0539849,-9.441376e-07,9.309223,48.806557,100.0,-34.521282770918226,32.26339,8.069518,0.08284934,7027.568180799484,1.6543165,15.946275,2150917.8,[-1.413e+00 -1.280e+00 -1.137e-03 -1.031e+00  1.756e-01],88565.24,0.8027328,97,806.95184,80.27329,35.682747,5.1185168e-08,480.78,5.118517e-06,10.0,98.8564,8.284934,9700,3946357
-51.053246,100,0.05551421,2.8961496,-4.2915343e-07,9.443648,36.659172,100.0,-42.059755137115225,20.458927,0.92035055,0.016017994,7091.4855399131775,1.6200246,16.543165,1801.3406,[-1.383 -1.328 -0.026 -1.038  0.235],37024.46,0.09275039,98,92.03506,9.27504,20.797987,1.35701725e-08,464.12,1.3570173e-06,10.0,98.818756,1.6017991,9800,3992769
-24.124878,100,0.0001290718,1.0893056,-1.14440915e-07,7.2263775,39.186428,100.0,-36.34236306111061,22.458868,2.0216928,0.021102933,7159.907920837402,1.672756,16.200245,774762.56,[-1.451 -1.349 -0.012 -1.033  0.201],49720.293,0.20108958,99,202.16928,20.10896,19.836756,2.2550028e-08,498.86,2.2550028e-06,10.0,98.854294,2.1102936,9900,4042655
-50.42087,100,6.998831e-08,1.0055442,-9.441376e-07,10.717735,4827.388,100.0,-40.77534647558962,4827.388,315.2336,3.1610677,7223.351801156998,1.6816407,-1.0728836e-06,1428810000.0,[-1.458 -1.324 -0.043 -1.041  0.254],2324750800.0,31.364521,100,31523.363,3136.452,21.693804,1.9946355e-11,464.86,1.9946356e-09,,98.82457,316.1068,10000,4089141
-53.369587,100,0.011909033,1.3836112,-2.5749208e-07,8.754723,14.073074,100.0,-40.61407738693115,14.073074,3.9464002,0.046588365,7290.254801988602,1.6259997,-1.6391277e-07,8396.987,[-1.613 -1.458 -0.038 -1.142  0.263],14312.372,0.39331904,101,394.64,39.3319,20.496525,1.2843386e-10,483.15,1.2843386e-08,,98.83188,4.658837,10100,4137456
-14.965264,100,0.0002452106,1.7231433,1.04904174e-07,7.285573,59.12615,100.0,-34.81013252810609,59.12615,3.070266,0.04092314,7358.760142326355,1.6337106,-7.4505806e-08,407812.72,[-1.557 -1.464 -0.005 -1.13   0.207],339279.8,0.30905366,102,307.0266,30.905367,18.964195,8.294947e-09,498.89,8.2949475e-07,,98.86044,4.0923142,10200,4187345
-18.377048,100,1.6561815e-08,1.0005217,7.724762e-07,6.9777102,868.4003,100.0,-31.39085972585567,868.4003,145.18797,1.4522583,7426.971036195755,1.7255856,7.227063e-07,6037985300.0,[-1.597 -1.509 -0.044 -1.166  0.215],75358130.0,14.445984,103,14518.798,1444.5984,18.937721,6.897268e-10,493.57,6.897268e-08,,98.8728,145.22585,10300,4236702
-41.667847,100,5.5122404,6.8867593,9.536743e-08,10.337162,3.447652,100.0,-46.510970967814444,3.447652,0.47529167,0.014824721,7489.472560882568,1.6923603,8.940697e-08,18.141443,[-1.668 -1.529 -0.045 -1.223  0.307],802.20074,0.054511078,104,47.529167,5.451108,24.673069,9.16963e-06,455.25,0.00091696304,,98.79567,1.4824721,10400,4282227
-44.522774,100,0.0020531204,1.3153057,1.7166138e-07,10.93694,14.402962,100.0,-52.1888306171139,14.402962,1.5323232,0.017595304,7549.617094278336,1.7207958,2.0861626e-07,48706.35,[-1.714 -1.532 -0.064 -1.234  0.273],22078.145,0.1524082,105,153.23233,15.240819,27.680025,8.773703e-09,440.94,8.7737027e-07,,98.76329,1.7595305,10500,4326321
-50.78823,100,0.01031504,1.1277612,-1.5258789e-07,9.117507,23.949064,100.0,-35.165368958681945,23.949064,1.8399255,0.019548533,7615.340476512909,1.6373239,-1.7881393e-07,9694.582,[-1.692 -1.528 -0.046 -1.186  0.302],57096.137,0.18303864,106,183.99255,18.303864,18.222092,2.239594e-09,485.44,2.2395942e-07,,98.85512,1.9548534,10600,4374865
-16.199495,100,0.16334237,2.8029482,1.4591217e-06,6.5271316,2.0422826,100.0,-29.474180928675654,2.0422826,0.4735571,0.008098872,7682.899586677551,1.6823314,1.4454126e-06,612.211,[-1.722 -1.501 -0.054 -1.199  0.218],484.68674,0.04769178,107,47.355713,4.769178,16.331917,2.8922575e-06,494.75,0.00028922575,,98.88086,0.80988723,10700,4424340
-52.03214,100,0.002286317,1.5589715,-8.773804e-07,11.897649,20.504868,100.0,-52.7643757339368,20.504868,1.69842,0.021409566,7742.451565027237,1.622075,-8.940697e-07,43738.465,[-1.703 -1.513 -0.063 -1.229  0.263],44002.066,0.1701284,108,169.84201,17.012842,21.47626,1.2078611e-08,436.59,1.2078611e-06,,98.758286,2.1409566,10800,4467999
-54.9494,100,0.08396552,1.4754573,-2.0217894e-06,14.256427,21.126684,100.0,-45.26239507316741,21.126684,2.8894982,0.035269152,7802.707755327225,1.5918217,-1.9967556e-06,1190.9651,[-1.709 -1.462 -0.035 -1.226  0.203],51929.445,0.28820655,109,288.94983,28.820658,26.022598,1.3078385e-07,439.84,1.3078385e-05,,98.79419,3.5269153,10900,4511983
-47.97022,100,0.027002933,3.2406855,-8.010864e-07,10.820147,6.0818095,100.0,-42.71041708373723,6.0818095,0.8396422,0.015988162,7865.820780277252,1.5635737,-9.3877316e-07,3703.3015,[-1.792 -1.43  -0.035 -1.225  0.173],3386.2988,0.08736278,110,83.964226,8.736279,26.068115,2.8079812e-08,456.07,2.8079812e-06,,98.8127,1.5988163,11000,4557590
-52.922775,100,1.4654303e-07,1.030981,9.822845e-07,11.067267,362.9902,100.0,-46.964476997887566,362.9902,45.056473,0.45754123,7930.11440372467,1.5488216,9.0897083e-07,682393400.0,[-1.794 -1.43  -0.069 -1.212  0.145],13381614.0,4.482854,111,4505.6475,448.28546,22.902641,9.969089e-11,445.76,9.969089e-09,,98.789276,45.75413,11100,4602166
-14.557808,100,0.0026790372,1.5021303,3.8146972e-08,6.4929047,10.602027,100.0,-32.765436693014884,10.602027,2.6174042,0.03226478,8003.095011234283,1.5623989,-1.4901161e-08,37326.844,[-1.776 -1.404 -0.022 -1.176  0.13 ],6821.3667,0.2612692,112,261.74042,26.126923,22.47073,1.9796155e-07,498.78,1.9796156e-05,,98.86862,3.2264774,11200,4652044
-55.907352,100,3.875618e-06,1.0002329,-2.0408631e-06,10.101179,363.9333,100.0,-37.0555869894733,363.9333,257.05075,2.5708072,8071.392116546631,1.521884,-1.9073486e-06,25802338.0,[-1.741 -1.421 -0.05  -1.188  0.143],13256855.0,25.576199,113,25705.074,2557.6199,23.937572,3.1572058e-12,470.69,3.157206e-10,,98.842545,257.0807,11300,4699113
-46.223328,100,0.013881151,2.338167,-2.193451e-07,10.438534,51.463856,100.0,-40.14677499979997,51.463856,1.9396815,0.030290162,8139.650409460068,1.5130326,-2.682209e-07,7204.0137,[-1.625 -1.372 -0.063 -1.121  0.103],332809.28,0.19576104,114,193.96815,19.576105,29.562162,1.6881516e-09,465.82,1.6881516e-07,,98.82764,3.029016,11400,4745695
-43.519455,100,0.47707647,4.458662,-3.33786e-07,12.816913,20.314499,100.0,-52.15803615232953,20.314499,1.2338512,0.03555627,8200.563858032227,1.4634362,-2.9802322e-08,209.61,[-1.637 -1.368 -0.091 -1.142  0.094],22523.621,0.1645923,115,123.38512,16.45923,23.111017,1.2582595e-06,416.06,0.00012582596,,98.74928,3.5556269,11500,4787301
-48.916096,100,0.01577722,2.1151307,6.1035155e-07,12.686776,46.21332,100.0,-41.18749405972071,46.21332,2.8742256,0.043458704,8266.49064540863,1.4057217,5.9604645e-07,6338.2524,[-1.612 -1.397 -0.083 -1.137  0.044],161778.56,0.29564193,116,287.42258,29.564194,19.961529,7.0935835e-09,457.71,7.0935835e-07,,98.82002,4.3458714,11600,4833072
-36.46383,100,0.6054236,3.2163343,9.536743e-08,9.995087,4.6287456,100.0,-35.137106267927365,4.6287456,0.91472244,0.018144662,8334.384273767471,1.3686745,1.0430813e-07,165.1736,[-1.683 -1.355 -0.091 -1.13  -0.013],1357.1815,0.09953348,117,91.472244,9.95335,19.486336,1.2554835e-06,461.83,0.00012554835,,98.84784,1.814466,11700,4879255
-53.91882,100,9.304671,26.134182,-2.2888183e-07,11.67761,0.94642127,100.0,-34.465485767052535,0.94642127,0.06405194,0.0069020875,8400.061089277267,1.3575342,-1.1920929e-07,10.74729,[-1.688 -1.328 -0.081 -1.133 -0.05 ],86.76615,0.011603733,118,6.4051943,1.1603732,20.47154,9.482149e-05,458.11,0.009482149,,98.84953,0.6902087,11800,4925066
-29.433044,100,0.0007996595,1.308842,-5.340576e-07,7.736094,12.9724,100.0,-31.632712055479175,12.9724,1.2614384,0.01444734,8469.671860456467,1.3608217,-4.61936e-07,125053.23,[-1.7   -1.337 -0.078 -1.123 -0.061],17801.13,0.12545367,119,126.14384,12.545367,25.031334,5.1207483e-08,480.46,5.1207485e-06,,98.86832,1.4447339,11900,4973112
-41.421047,100,0.31079954,6.936549,-1.0967254e-06,7.505117,3.3575094,100.0,-32.110798369558864,3.3575094,0.2300941,0.00853105,8539.527968883514,1.3705606,-1.1324883e-06,321.7508,[-1.689 -1.314 -0.048 -1.122 -0.058],867.3776,0.031247865,120,23.00941,3.1247864,16.697758,3.3847598e-06,483.96,0.00033847598,,98.867294,0.85310495,12000,5021508
-52.1997,100,0.0006716243,1.0805053,4.1007996e-07,10.006484,16.701002,100.0,-33.89673433775687,16.701002,4.8251257,0.050162055,8604.45406126976,1.3502067,5.066395e-07,148892.77,[-1.624 -1.303 -0.051 -1.114 -0.048],26736.416,0.47995752,121,482.5126,47.99575,23.123634,7.065557e-09,456.57,7.0655574e-07,,98.85152,5.0162053,12100,5067165
-53.9307,100,0.11893618,2.6035922,-2.5749208e-07,9.5115,6.0381184,100.0,-40.669160057058136,6.0381184,0.72267324,0.011786114,8671.213662147522,1.3470361,-3.501773e-07,840.78705,[-1.64  -1.272 -0.025 -1.116 -0.069],2998.527,0.072086796,122,72.26733,7.208679,20.377083,5.8500362e-08,465.0,5.8500364e-06,,98.82507,1.1786116,12200,5113665
-35.87644,100,14.563716,34.709778,-1.2302398e-06,8.101522,1.5368683,100.0,-42.463270418305044,1.5368683,0.07784365,0.010728543,8736.061030626297,1.3579341,-1.1399388e-06,6.8663793,[-1.611e+00 -1.267e+00 -5.302e-04 -1.110e+00 -7.201e-02],222.74683,0.014714276,123,7.7843657,1.4714277,28.401306,0.00016857877,458.93,0.016857877,,98.81494,1.0728543,12300,5159558
-28.061523,100,0.006013423,2.0769665,-9.441376e-07,7.7030606,39.115376,100.0,-30.864039159382738,39.115376,2.2952013,0.038074326,8805.18146109581,1.2850378,-9.536743e-07,16629.463,[-1.636 -1.268  0.005 -1.105 -0.061],207204.19,0.26143268,124,229.52014,26.143267,23.08854,4.5157593e-09,483.49,4.5157594e-07,,98.87233,3.8074322,12400,5207907
-19.362007,100,9.3741666e-18,1.000187,-2.479553e-07,7.424824,108.3717,100.0,-26.089129164157438,108.3717,26.985819,0.26988345,8876.123446702957,1.3135968,-1.4156103e-07,1.0667615e+19,[-1.611 -1.28   0.007 -1.085 -0.134],1174338.6,2.6850522,125,2698.582,268.50528,30.716866,2.5042345e-15,497.59,2.5042346e-13,,98.89514,26.988344,12500,5257666
-29.975588,100,0.38553473,6.6198864,-1.9073486e-08,7.5741024,4.4586062,100.0,-35.149668271420396,4.4586062,0.26169947,0.009076537,8947.009323120117,1.3153368,-1.4901161e-08,259.38,[-1.624 -1.298 -0.044 -1.074 -0.105],951.6894,0.03408961,126,26.169949,3.4089613,21.749979,1.4701611e-05,485.62,0.0014701611,,98.85524,0.9076536,12600,5306228
-15.058046,100,0.0017637388,3.4146357,8.392334e-07,6.8644867,9.124023,1.0,-33.18024596290074,9.124023,0.9358426,0.019132596,9018.37482213974,1.3199413,8.046627e-07,56697.74,[-1.646 -1.289 -0.058 -1.049 -0.104],7014.3086,0.10175537,127,93.58426,10.175537,25.948748,1.13561214e-07,500.0,1.1356122e-05,,0.132721,1.9132596,12700,5356228
-17.39951,100,0.20483807,2.5878224,-1.14440915e-07,6.5717607,4.9056287,100.0,-35.79686322495858,4.9056287,0.72657424,0.012223136,9089.427146673203,1.2891865,-1.1920929e-07,488.19052,[-1.648 -1.321 -0.084 -1.057 -0.099],1293.0217,0.07499322,128,72.657425,7.4993215,28.17284,2.8245915e-07,499.26,2.8245915e-05,,98.8566,1.2223134,12800,5406154
-53.204273,100,5.1079965e-12,1.0126727,-9.202957e-07,10.371078,352.84384,100.0,-32.48814770735556,352.84384,42.587963,0.42857522,9159.432183742523,1.2759789,-9.275973e-07,19577147000000.0,[-1.641 -1.286 -0.091 -1.057 -0.13 ],13295237.0,4.2372327,129,4258.7964,423.72324,31.580133,3.6043115e-14,491.31,3.6043117e-12,,98.86775,42.857513,12900,5455285
-50.306873,100,0.02831733,1.7465974,-5.4359435e-07,14.911694,19.36623,100.0,-62.78403589113613,19.36623,1.4214548,0.01889709,9217.355194091797,1.2909164,-6.183982e-07,3531.4062,[-1.64  -1.299 -0.125 -1.095 -0.143],40777.867,0.1417335,130,142.14548,14.173348,25.15699,4.222616e-06,398.72,0.0004222616,,98.685074,1.8897095,13000,5495157
-57.149456,100,0.011783986,1.5827873,1.0299683e-06,12.614481,18.638323,100.0,-42.26259439356308,18.638323,1.922314,0.024330683,9282.336109399796,1.3236333,9.834766e-07,8486.093,[-1.638 -1.266 -0.102 -1.078 -0.128],27460.12,0.19185738,131,192.23141,19.18574,33.754944,2.076967e-07,445.87,2.076967e-05,,98.810425,2.4330683,13100,5539744
-50.18801,100,1.924931e-06,1.0035176,-5.8174135e-07,9.466248,3561.8096,100.0,-37.8280387871344,3561.8096,206.62508,2.0698833,9350.74966430664,1.2377627,-3.501773e-07,51949910.0,[-1.617 -1.287 -0.094 -1.062 -0.095],1267559000.0,20.558584,132,20662.508,2055.8584,18.29801,3.6182354e-16,476.21,3.6182354e-14,,98.841125,206.98833,13200,5587365
-38.263508,100,0.010557832,1.8837423,-3.2424927e-07,8.509182,12.558138,100.0,-33.813576024190546,12.558138,1.1366552,0.01580154,9421.946550369263,1.228151,-2.8312206e-07,9471.642,[-1.585 -1.364 -0.107 -1.092 -0.181],19051.355,0.11404051,133,113.66553,11.404051,19.3443,3.2221827e-08,486.07,3.2221828e-06,,98.86087,1.5801541,13300,5635972
-51.808807,100,0.034228235,3.9280162,-2.9563904e-07,12.760162,13.299543,100.0,-52.30839303359972,13.299543,0.63142604,0.013781156,9484.947023391724,1.2314459,-4.4703484e-08,2921.5645,[-1.598 -1.345 -0.133 -1.073 -0.191],15281.428,0.06815496,134,63.142605,6.815496,19.587137,1.1584469e-06,440.72,0.0001158447,,98.76262,1.3781157,13400,5680044
-15.356885,100,0.0009732373,1.1715989,-1.5258789e-07,6.017685,6.0559673,100.0,-36.67199287771329,6.0559673,1.7256796,0.018690206,9555.938932657242,1.2943101,-1.937151e-07,102749.87,[-1.601 -1.365 -0.128 -1.058 -0.187],3529.4695,0.17165859,135,172.56796,17.16586,17.44748,1.0715216e-07,497.97,1.0715216e-05,,98.85271,1.8690208,13500,5729841
-15.588777,100,0.0031573062,1.2427921,-1.0871887e-06,7.199797,58.7536,100.0,-45.69672364507752,58.7536,2.5514925,0.02850525,9627.311695098877,1.2572988,-1.0579824e-06,31672.57,[-1.626 -1.369 -0.12  -1.044 -0.125],342903.0,0.25410312,136,255.14925,25.410313,22.950459,9.182668e-09,495.26,9.1826684e-07,,98.81546,2.850525,13600,5779367
-20.132202,100,4.3059463e-09,1.0549518,-6.8664554e-07,7.9183717,35.44422,100.0,-34.813893871855186,35.44422,1.9011002,0.019527202,9699.603765249252,1.292017,-6.2584877e-07,23223700000.0,[-1.63  -1.378 -0.113 -1.084 -0.162],125740.96,0.1891127,137,190.11002,18.91127,18.652176,5.6005634e-11,497.05,5.6005636e-09,,98.859924,1.9527202,13700,5829072
-17.042707,100,0.0006410421,4.0874557,-7.6293944e-08,7.936896,8.798574,100.0,-36.22399748825733,8.798574,0.53415936,0.012071967,9773.039652109146,1.3056931,-2.9802322e-08,155996.0,[-1.637 -1.432 -0.077 -1.121 -0.127],5695.517,0.058477562,138,53.415936,5.847756,31.600142,3.470621e-09,498.88,3.470621e-07,,98.85478,1.2071968,13800,5878960
-19.387987,100,2.1905733e-17,1.0000261,4.196167e-07,7.4878945,51601.953,100.0,-35.61232589989774,51601.953,3593.4968,35.935436,9844.24770975113,1.3100873,4.0233135e-07,4.565015e+18,[-1.638 -1.404 -0.051 -1.115 -0.113],266275490000.0,357.54834,139,359349.7,35754.836,22.684807,2.7439434e-16,495.04,2.7439434e-14,,98.856125,3593.5437,13900,5928464
-54.052193,100,0.012135859,1.4361633,-6.9618227e-07,13.803303,9.565186,100.0,-38.59174462368398,9.565186,4.8868146,0.058856264,9909.506133556366,1.2940671,-4.0233135e-07,8240.043,[-1.625 -1.401 -0.086 -1.152 -0.109],7385.0103,0.4875841,140,488.6815,48.758415,19.846596,5.9023822e-08,446.91,5.9023823e-06,,98.8273,5.885627,14000,5973155
-18.037338,100,6.354682e-09,1.0024207,4.5776366e-07,6.482036,349.67337,100.0,-27.516691563805498,349.67337,51.422356,0.51484567,9982.572870016098,1.3789064,2.9802322e-07,15736429000.0,[-1.635 -1.378 -0.066 -1.121 -0.125],12178123.0,5.116399,141,5142.236,511.63992,19.835304,7.2976636e-10,499.76,7.297664e-08,,98.88988,51.484573,14100,6023131
-25.023561,100,4.6764703e-10,1.0065225,-1.9073486e-08,7.11496,53.958717,100.0,-30.610198887502364,53.958717,2.410293,0.024181433,10054.164009332657,1.3349549,2.9802322e-08,213836500000.0,[-1.624 -1.371 -0.038 -1.136 -0.04 ],291224.2,0.23981342,142,241.02933,23.981344,22.389442,1.997006e-12,488.45,1.9970062e-10,,98.874664,2.418143,14200,6071976
