MaxIW,Weights,EpThisIter,EpisodesSoFar,J_sample_variance,InitialReturnMax,ReturnStepMax,InitialReturnMean,MinIW,EmpiricalD2,Bound,MeanIW,InitialReturnStd,MinD2w0t,MaxD2w0t,StdIW,ReturnStepMaxmin,TimestepsSoFar,MeanD2w0t,InitialReturnMin,Iteration,ReturnMeanIW,EntropyCoefficient,EpRewMean,MeanEntropy,StdD2w0t,EpLenMean,TimeElapsed,InitialBound
363.93057,[-1.113 -1.071 -0.419 -0.693 -1.198],100,15600,7453.9263,25.031168,100.0,-1.9073487e-07,,inf,6.903244,0.15013154,11.636382,,inf,3.5212913,98.697845,5017892,nan,-48.026848,156,6.903244,,-68.16689132724879,0.20495906,nan,451.21,8536.286613464355,-4.7948356
187.66103,[-1.129 -1.082 -0.442 -0.737 -1.214],100,15700,5257.005,31.575459,100.0,1.2874603e-06,5.0933192e-15,9.2043516e+18,-3.5075936,0.39172235,16.25813,,5.4747798e+20,4.7300563,98.88515,5057705,1.4776083e+17,-53.107437,157,-3.5075936,,-22.86355807987863,0.20338066,inf,398.13,8593.631104707718,-9.375347
170.29938,[-1.115 -1.074 -0.463 -0.725 -1.216],100,15800,7683.727,33.705757,100.0,-2.0599366e-06,7.40466e-15,6.848347e+27,7.8434687,0.25010484,16.235214,,6.8481356e+29,2.9767098,98.837875,5097355,8.3067275e+25,-47.540268,158,7.8434687,,-32.14197356901442,0.1989842,inf,396.5,8649.739507198334,-9.623914
129.9352,[-1.068 -1.085 -0.419 -0.729 -1.22 ],100,15900,1306.6874,27.142523,100.0,-8.392334e-07,5.251721e-19,4.1106908e+18,-2.037142,0.31286117,13.908315,,3.1480538e+20,1.9556231,98.78107,5136032,1.2323357e+17,-46.0279,159,-2.037142,,-42.337843527466646,0.1953535,inf,386.77,8704.866600990295,-8.447246
350.48044,[-1.084 -1.088 -0.444 -0.742 -1.224],100,16000,3737.224,25.455997,100.0,4.5776366e-07,4.4623164e-12,207561000.0,-2.0285447,1.0389581,16.600126,,1765881600.0,10.147282,98.92166,5176676,11236871.0,-52.190514,160,-2.0285447,,-15.91947908309518,0.19135724,57638280.0,406.44,8762.851934671402,-9.968294
1252.9762,[-1.077 -1.109 -0.438 -0.74  -1.228],100,16100,34177.938,31.930954,100.0,2.670288e-07,,inf,13.607929,0.42796734,15.067718,,inf,12.894965,98.84105,5218671,nan,-48.556137,161,13.607929,,-33.37645327359738,0.1912942,nan,419.95,8822.230528354645,-7.7706833
631.231,[-1.048 -1.122 -0.471 -0.749 -1.228],100,16200,27437.695,25.829037,100.0,-2.1743774e-06,2.833053e-23,6.8038287e+31,14.00227,0.7899592,17.627258,,6.734627e+33,9.428925,98.8138,5258398,8.1350704e+29,-52.55316,162,14.00227,,-36.985553421678716,0.17467098,inf,397.27,8879.960370540619,-8.62871
73.84185,[-1.053 -1.11  -0.49  -0.767 -1.244],100,16300,658.9691,32.141262,100.0,1.6784668e-06,8.57662e-08,6775286.5,-1.8738651,0.5599392,20.033075,,260566930.0,1.8767039,98.78836,5290672,281225.0,-51.423492,163,-1.8738651,,-34.151160491044365,0.1679232,2701071.8,322.74,8926.981023788452,-10.227735
12811.976,[-1.072 -1.087 -0.482 -0.746 -1.251],100,16400,48627.516,28.04607,100.0,1.1825562e-06,1.4046284e-12,9930431000000000.0,15.071142,6.677199,20.934341,,1.3316058e+17,202.89458,98.879395,5327613,262141790000000.0,-51.831093,164,15.071142,,-22.27521219202546,0.17273226,2509521700000000.0,369.41,8980.808336019516,-12.733836
186.64314,[-1.079 -1.099 -0.479 -0.732 -1.246],100,16500,3368.1853,26.665741,100.0,6.4849854e-07,1.0433634e-12,2.1291502e+16,3.1915185,0.33805344,18.954485,,7.765563e+17,1.924615,98.86946,5368213,463048780000000.0,-53.104755,165,3.1915185,,-26.499753431219318,0.16552378,1.3573578e+16,406.0,9038.852377176285,-9.940022
559.8216,[-1.123 -1.074 -0.475 -0.714 -1.253],100,16600,6455.6504,31.54013,100.0,-3.0517577e-07,2.5866192e-15,9.461687e+18,3.9653702,0.76144046,15.907586,,2.2720298e+20,13.111159,98.83125,5408803,1.7573494e+17,-52.64847,166,3.9653702,,-34.24839534750643,0.16217336,inf,405.9,9096.7007086277,-7.5319867
133.06422,[-1.104 -1.078 -0.48  -0.739 -1.257],100,16700,4254.169,23.122967,100.0,8.5830686e-07,8.0447434e-21,4.1094702e+16,3.2189636,0.41988066,18.66483,,4.7395748e+17,4.2574353,98.932816,5448521,1375959100000000.0,-53.00772,167,3.2189636,,-13.343633255993163,0.15369971,1.3340147e+16,397.18,9153.452286720276,-11.917812
481.2073,[-1.102 -1.054 -0.454 -0.738 -1.265],100,16800,10732.981,31.82829,100.0,6.1035155e-07,2.731147e-13,12662702000.0,3.4911578,0.47511312,21.044083,,1124163400000.0,5.592586,98.90494,5484626,194743180.0,-50.834034,168,3.4911578,,-17.160330863676176,0.14209068,8893797000.0,361.05,9205.320450782776,-13.9592085
7150.7217,[-1.079 -1.043 -0.42  -0.727 -1.277],100,16900,6551300.0,31.05405,100.0,9.155273e-07,2.5563887e-36,inf,253.58658,1.0066347,21.222723,,inf,59.43426,98.782364,5517075,nan,-47.761444,169,253.58658,,-35.30982218747347,0.10400982,nan,324.49,9252.478878736496,-10.85788
99.19829,[-1.032 -1.058 -0.425 -0.766 -1.315],100,17000,1758.3043,30.96184,100.0,-2.002716e-06,9.558362e-10,4178908200.0,2.1527007,0.47714204,22.101482,,52629393000.0,2.974935,98.754364,5549147,215795420.0,-46.112125,170,2.1527007,,-39.391154794317195,0.10081024,1392512400.0,320.72,9299.672262907028,-10.490029
93.98401,[-1.05  -1.074 -0.418 -0.769 -1.318],100,17100,174.97794,37.32641,100.0,-1.0681152e-06,1.4866575e-11,633126900.0,-6.130864,0.35411766,22.340456,,6666846700.0,1.7089053,98.900894,5584640,31964828.0,-49.19678,171,-6.130864,,-17.58782276394837,0.107887,192507950.0,354.93,9350.845968723297,-15.984885
,[-1.05  -1.075 -0.401 -0.762 -1.311],100,17200,,31.88393,100.0,-3.0517577e-07,,inf,,,20.043423,17488.43,inf,,98.88295,5619744,nan,-48.495724,172,,,-20.54425291074489,-7.934639,nan,351.04,9402.719259023666,-14.424993
1.0,[ 1.274  3.26  32.406 32.385 -9.354],100,17300,2.5637336,4.7982254,100.0,-3.5095215e-06,1.0,1.0,488.9527,1.0,1.5931389,,1.0,,88.2469,5621656,0.03824,-2.6267395,173,488.9527,,-112.35964212924047,-7.934639,0.1917797,19.12,9406.951648712158,488.9527
1.0,[ 1.274  3.26  32.406 32.385 -9.354],100,17400,1.9501457,3.7534409,100.0,-5.645752e-06,1.0,1.0,483.35953,1.0,1.3894826,,1.0,,88.36183,5623588,0.03864,-2.8274384,174,483.35953,,-112.42465158983967,-7.934639,0.19273911,19.32,9410.165692329407,483.35953
1.0,[ 1.274  3.26  32.406 32.385 -9.354],100,17500,2.156849,4.3941193,100.0,-6.866455e-06,1.0,1.0,495.06573,1.0,1.4612621,,1.0,,88.12557,5625474,0.03772,-2.9019394,175,495.06573,,-111.97051879766514,-7.934639,0.19051135,18.86,9413.66255903244,495.06573
1.0,[ 1.274  3.26  32.406 32.385 -9.354],100,17600,3.3902304,7.055786,100.0,9.07898e-06,1.0,1.0,462.0553,1.0,1.832028,,1.0,,88.79556,5627490,0.04032,-3.055046,176,462.0553,,-112.94077496075553,-7.934639,0.1967156,20.16,9417.06718635559,462.0553
1.0,[ 1.274  3.26  32.406 32.385 -9.354],100,17700,2.0722668,4.9632797,100.0,-4.8828124e-06,1.0,1.0,485.37787,1.0,1.4323233,,1.0,,88.32228,5629413,0.03846,-2.6963959,177,485.37787,,-112.28119902028091,-7.934639,0.1923063,19.23,9420.656490564346,485.37787
1.0,[ 1.274  3.26  32.406 32.385 -9.354],100,17800,2.5300653,5.810837,100.0,5.645752e-06,1.0,1.0,482.74512,1.0,1.5826433,,1.0,,88.37857,5631343,0.0386,-2.8562317,178,482.74512,,-112.14686183395524,-7.934639,0.1926447,19.3,9424.262446641922,482.74512
1.0,[ 1.274  3.26  32.406 32.385 -9.354],100,17900,2.7436478,5.5006332,100.0,-8.926391e-06,1.0,1.0,491.24326,1.0,1.6480886,,1.0,,88.20207,5633245,0.03804,-2.658287,179,491.24326,,-112.19827315421713,-7.934639,0.19129719,19.02,9428.044913768768,491.24326
1.0,[ 1.274  3.26  32.406 32.385 -9.354],100,18000,2.2184155,4.1292725,100.0,7.171631e-06,1.0,1.0,480.65988,1.0,1.4819703,,1.0,,88.413635,5635190,0.0389,-3.0107956,180,480.65988,,-112.67738357042144,-7.934639,0.19335194,19.45,9431.475379705429,480.65988
1.0,[ 1.274  3.26  32.406 32.385 -9.354],100,18100,2.8439534,6.146202,100.0,7.6293946e-07,1.0,1.0,477.80728,1.0,1.6779467,,1.0,,88.46754,5637142,0.03904,-3.174408,181,477.80728,,-112.47288612748318,-7.934639,0.19369413,19.52,9434.900292158127,477.80728
1.0,[ 1.274  3.26  32.406 32.385 -9.354],100,18200,2.1679218,4.07946,100.0,1.6021728e-06,1.0,1.0,473.72504,1.0,1.4650092,,1.0,,88.55609,5639113,0.03942,-2.6844864,182,473.72504,,-112.77978126442355,-7.934639,0.19459607,19.71,9438.679518461227,473.72504
1.0,[ 1.274  3.26  32.406 32.385 -9.354],100,18300,2.1213164,4.257889,100.0,7.781982e-06,1.0,1.0,473.93796,1.0,1.4491721,,1.0,,88.55142,5641083,0.0394,-2.4808578,183,473.93796,,-112.76848709347479,-7.934639,0.19454755,19.7,9441.905803442001,473.93796
1.0,[ 1.274  3.26  32.406 32.385 -9.354],100,18400,2.6258337,4.7972336,100.0,-3.1280517e-06,1.0,1.0,500.477,1.0,1.6123168,,1.0,,88.00361,5642952,0.03738,-2.8803864,184,500.477,,-112.00962164449952,-7.934639,0.18969764,18.69,9445.62509393692,500.477
1.0,[ 1.274  3.26  32.406 32.385 -9.354],100,18500,2.324521,5.2452164,100.0,-7.93457e-06,1.0,1.0,477.48117,1.0,1.5169989,,1.0,,88.479965,5644908,0.03912,-2.9189224,185,477.48117,,-112.66595021756522,-7.934639,0.19387713,19.56,9448.88010931015,477.48117
1.0,[ 1.274  3.26  32.406 32.385 -9.354],100,18600,1.7770787,4.9225082,100.0,1.0986329e-05,1.0,1.0,480.40082,1.0,1.3263923,,1.0,,88.421036,5646852,0.03888,-2.8158035,186,480.40082,,-112.54760018539848,-7.934639,0.19330694,19.44,9452.487192630768,480.40082
1.0,[ 1.274  3.26  32.406 32.385 -9.354],100,18700,2.5301054,5.0938797,100.0,1.5258789e-06,1.0,1.0,478.2042,1.0,1.5826554,,1.0,,88.465485,5648805,0.03906,-2.8337097,187,478.2042,,-112.63447017571112,-7.934639,0.19373807,19.53,9456.04372215271,478.2042
1.4652708,[ 1.274  3.26  32.406 32.385 -9.354],100,18800,2960.4333,4.0315323,100.0,-6.4849855e-06,0.6944832,1.023266,469.57312,1.0067106,1.4834841,,1.0975561,0.13412336,88.67927,5650801,0.040229995,-2.9555511,188,469.57312,,-112.75061426159078,-7.934639,0.19730796,19.96,9459.50029873848,466.7106
1.0,[ 1.274  3.26  32.406 32.385 -9.354],100,18900,2.96102,5.781563,100.0,-7.705688e-06,1.0,1.0,478.82574,1.0,1.7121383,,1.0,,88.4463,5652750,0.03898,-2.9799118,189,478.82574,,-112.51021790821555,-7.934639,0.19355258,19.49,9463.394177436829,478.82574
1.0,[ 1.274  3.26  32.406 32.385 -9.354],100,19000,2.7010658,5.265671,100.0,6.790161e-06,1.0,1.0,470.68668,1.0,1.6352555,,1.0,,88.62201,5654729,0.03958,-3.2927475,190,470.68668,,-112.58523814020083,-7.934639,0.19497456,19.79,9466.71869969368,470.68668
1.0,[ 1.274  3.26  32.406 32.385 -9.354],100,19100,2.9717987,5.922699,100.0,-1.2969971e-06,1.0,1.0,463.26077,1.0,1.7152511,,1.0,,88.772385,5656739,0.0402,-3.197754,191,463.26077,,-112.83755372892485,-7.934639,0.19643107,20.1,9470.359181642532,463.26077
1.0,[ 1.274  3.26  32.406 32.385 -9.354],100,19200,2.1713307,5.069992,100.0,-5.1116945e-06,1.0,1.0,485.65475,1.0,1.4661537,,1.0,,88.31729,5658660,0.03842,-2.59095,192,485.65475,,-112.21235998005261,-7.934639,0.19221014,19.21,9473.54851937294,485.65475
1.0,[ 1.274  3.26  32.406 32.385 -9.354],100,19300,2.201392,3.7690353,100.0,-8.7738035e-06,1.0,1.0,495.667,1.0,1.4762694,,1.0,,88.111725,5660546,0.03772,-2.6547318,193,495.667,,-112.10648991176997,-7.934639,0.1905113,18.86,9477.054940462112,495.667
1.0,[ 1.274  3.26  32.406 32.385 -9.354],100,19400,2.112753,4.8488846,100.0,1.2207031e-06,1.0,1.0,476.98398,1.0,1.4462378,,1.0,,88.48868,5662505,0.03918,-2.8168411,194,476.98398,,-112.75332835044723,-7.934639,0.1940279,19.59,9480.41113448143,476.98398
1.0,[ 1.274  3.26  32.406 32.385 -9.354],100,19500,2.4011822,4.364273,100.0,1.6784668e-06,1.0,1.0,479.04578,1.0,1.541804,,1.0,,88.45096,5664452,0.03894,-3.0682373,195,479.04578,,-112.42990701594789,-7.934639,0.19344595,19.47,9483.879289865494,479.04578
1.0,[ 1.274  3.26  32.406 32.385 -9.354],100,19600,2.1486223,5.137726,100.0,4.5776366e-07,1.0,1.0,483.6846,1.0,1.4584684,,1.0,,88.35567,5666382,0.0386,-2.7939224,196,483.6846,,-112.36776390714456,-7.934639,0.19264437,19.3,9487.55603671074,483.6846
3786.996,[ 1.274  3.26  32.406 32.385 -9.354],100,19700,21471009000.0,5.5444717,100.0,-2.4414062e-06,3.7834647e-20,2.5479052e+35,14760.23,36.882896,1.7826202,,2.5450697e+37,370.58707,88.88626,5668418,7.1573894e+32,-2.99189,197,14760.23,,-113.13781082060201,-7.934639,inf,20.36,9491.034457206726,457.5741
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,19800,2.5020456,4.588707,100.0,1.2283325e-05,1.0,1.0,479.24304,1.0,1.5738544,,1.0,,88.44223,5670369,0.03902,-2.9600677,198,479.24304,,-112.74606007811327,-7.934639,0.19364817,19.51,9494.99331331253,479.24304
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,19900,2.0312278,5.1177673,100.0,2.2888185e-06,1.0,1.0,486.54822,1.0,1.4180672,,1.0,,88.29437,5672291,0.03844,-2.8620682,199,486.54822,,-112.49105767590598,-7.934639,0.19225986,19.22,9498.699579000473,486.54822
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,20000,2.4534783,4.70076,100.0,-7.6293944e-08,1.0,1.0,474.90585,1.0,1.5585078,,1.0,,88.533295,5674256,0.0393,-3.0160599,200,474.90585,,-112.66045094723327,-7.934639,0.19430189,19.65,9502.211055517197,474.90585
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,20100,2.2825882,5.5246353,100.0,3.1280517e-06,1.0,1.0,482.80472,1.0,1.5032506,,1.0,,88.37311,5676190,0.03868,-2.8617935,201,482.80472,,-112.43199115990943,-7.934639,0.19282916,19.34,9505.39961361885,482.80472
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,20200,2.6368616,3.9926682,100.0,-1.2969971e-06,1.0,1.0,470.7372,1.0,1.6157024,,1.0,,88.61769,5678172,0.03964,-3.347458,202,470.7372,,-112.79864646431353,-7.934639,0.19511251,19.82,9509.366740703583,470.7372
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,20300,2.493122,4.661766,100.0,3.2043456e-06,1.0,1.0,479.1542,1.0,1.5710453,,1.0,,88.44812,5680119,0.03894,-2.8190155,203,479.1542,,-112.45765235174605,-7.934639,0.19344606,19.47,9512.645229816437,479.1542
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,20400,2.6195374,5.776306,100.0,-3.5858154e-06,1.0,1.0,504.29858,1.0,1.6103811,,1.0,,87.93771,5681973,0.03708,-2.7022858,204,504.29858,,-111.81742410908826,-7.934639,0.18895443,18.54,9516.15150809288,504.29858
1.2279212,[ 1.274  3.26  32.406 32.384 -9.354],100,20500,374.39288,4.3027344,100.0,9.155273e-07,0.8333568,1.0026611,469.4082,1.0026618,1.5926387,,1.0395478,0.046113115,88.66724,5683963,0.03983306,-2.7849503,205,469.4082,,-112.76106927248365,-7.934639,0.19565284,19.9,9519.453520774841,468.38422
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,20600,2.4277008,5.2176666,100.0,6.1798096e-06,1.0,1.0,497.67587,1.0,1.5502987,,1.0,,88.076126,5685837,0.03748,-2.829422,206,497.67587,,-111.72671540631907,-7.934639,0.18993233,18.74,9523.118089914322,497.67587
1.3664645,[ 1.274  3.26  32.406 32.384 -9.354],100,20700,2015.0778,3.8436508,100.0,4.4250487e-06,0.66161615,1.0134355,459.32742,1.0074444,1.5914371,,1.0558015,0.11019747,88.90335,5687880,0.041097492,-3.1006088,207,459.32742,,-113.35229324500588,-7.934639,0.19912925,20.43,9526.66994023323,456.5751
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,20800,2.2128334,4.4349213,100.0,-3.2806397e-06,1.0,1.0,496.2736,1.0,1.4801018,,1.0,,88.10155,5689762,0.03764,-2.9726257,208,496.2736,,-111.96439113454544,-7.934639,0.19032751,18.82,9530.422926664352,496.2736
2.0091083,[ 1.274  3.26  32.406 32.384 -9.354],100,20900,10957.674,5.914963,100.0,1.411438e-05,0.44366544,1.0799276,475.21918,1.0162649,1.6358232,,1.2234644,0.24914734,88.65102,5691749,0.040709086,-2.8764877,209,475.21918,,-112.57530421955255,-7.934639,0.20020765,19.87,9533.849438905716,468.45047
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,21000,2.4273129,5.067734,100.0,2.3651123e-06,1.0,1.0,511.39752,1.0,1.5501825,,1.0,,87.79286,5693579,0.0366,-2.6343384,210,511.39752,,-111.69525864631554,-7.934639,0.18778336,18.3,9537.319083452225,511.39752
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,21100,2.4069316,6.5043488,100.0,4.043579e-06,1.0,1.0,471.1041,1.0,1.5436578,,1.0,,88.61185,5695558,0.03958,-2.5653076,211,471.1041,,-112.68572905930512,-7.934639,0.19497477,19.79,9540.815369844437,471.1041
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,21200,1.9373405,4.173126,100.0,2.8991699e-06,1.0,1.0,474.58987,1.0,1.3849069,,1.0,,88.538574,5697525,0.03934,-2.6306915,212,474.58987,,-112.72308209484846,-7.934639,0.19439596,19.67,9544.199813604355,474.58987
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,21300,1.8138082,3.360176,100.0,-2.8991699e-06,1.0,1.0,478.75577,1.0,1.3400271,,1.0,,88.42653,5699474,0.03898,-3.039032,213,478.75577,,-112.49734622912389,-7.934639,0.19355322,19.49,9547.755727529526,478.75577
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,21400,2.243787,3.9927292,100.0,-2.8991699e-06,1.0,1.0,476.98596,1.0,1.4904156,,1.0,,88.49423,5701428,0.03908,-2.6854248,214,476.98596,,-112.41132932908393,-7.934639,0.19378266,19.54,9551.042498111725,476.98596
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,21500,2.3512127,4.609352,100.0,-1.2207031e-06,1.0,1.0,479.06348,1.0,1.5256815,,1.0,,88.45276,5703373,0.0389,-2.720871,215,479.06348,,-112.29686683320935,-7.934639,0.19335203,19.45,9554.511797904968,479.06348
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,21600,2.8444479,4.720787,100.0,-2.5177003e-06,1.0,1.0,480.74277,1.0,1.6780955,,1.0,,88.41391,5705316,0.03886,-2.7176132,216,480.74277,,-112.55885065300924,-7.934639,0.19326276,19.43,9558.380254507065,480.74277
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,21700,2.1136935,4.8454437,100.0,2.0599366e-06,1.0,1.0,492.11252,1.0,1.4465641,,1.0,,88.18402,5707215,0.03798,-2.7292862,217,492.11252,,-112.19272165891988,-7.934639,0.19115502,18.99,9561.91792178154,492.11252
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,21800,2.3639386,4.748947,100.0,6.2561035e-06,1.0,1.0,485.57883,1.0,1.5298041,,1.0,,88.319214,5709136,0.03842,-2.5728302,218,485.57883,,-112.19389192784747,-7.934639,0.19220997,19.21,9565.75628566742,485.57883
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,21900,2.3479533,4.5556564,100.0,1.0147095e-05,1.0,1.0,481.57648,1.0,1.5246242,,1.0,,88.39444,5711078,0.03884,-2.9653397,219,481.57648,,-112.68999340557885,-7.934639,0.19321682,19.42,9568.971848487854,481.57648
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,22000,1.5034853,4.233986,100.0,2.3651123e-06,1.0,1.0,503.50006,1.0,1.2200199,,1.0,,87.95438,5712934,0.03712,-2.6828232,220,503.50006,,-111.78335362574138,-7.934639,0.18905257,18.56,9572.52745938301,503.50006
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,22100,2.2411866,5.607567,100.0,-2.4414062e-06,1.0,1.0,488.4853,1.0,1.4895589,,1.0,,88.260284,5714844,0.0382,-2.9766312,221,488.4853,,-112.11426729405093,-7.934639,0.19168426,19.1,9575.68030333519,488.4853
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,22200,2.2863858,5.1095963,100.0,2.7465821e-06,1.0,1.0,470.89627,1.0,1.504508,,1.0,,88.617386,5716823,0.03958,-2.7012863,222,470.89627,,-112.63090620973422,-7.934639,0.19497497,19.79,9579.355784893036,470.89627
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,22300,2.328478,5.7711716,100.0,7.3242186e-06,1.0,1.0,480.71255,1.0,1.5182863,,1.0,,88.39818,5718765,0.03884,-2.8208847,223,480.71255,,-112.48646371358049,-7.934639,0.19321679,19.42,9582.605233669281,480.71255
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,22400,2.600345,5.111183,100.0,-3.1280517e-06,1.0,1.0,458.08377,1.0,1.6044762,,1.0,,88.87851,5720796,0.04062,-3.1424637,224,458.08377,,-112.93869537471001,-7.934639,0.19740498,20.31,9586.383212089539,458.08377
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,22500,2.731758,6.208931,100.0,1.1444092e-05,1.0,1.0,463.8619,1.0,1.6445177,,1.0,,88.754875,5722805,0.04018,-2.5701523,225,463.8619,,-112.91920292673284,-7.934639,0.19638613,20.09,9589.794842243195,463.8619
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,22600,2.392944,4.499565,100.0,-7.6293944e-08,1.0,1.0,467.74115,1.0,1.5391641,,1.0,,88.681625,5724796,0.03982,-3.0097198,226,467.74115,,-112.67440595569973,-7.934639,0.19553891,19.91,9593.479618310928,467.74115
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,22700,2.9662867,5.3331146,100.0,-1.2969971e-06,1.0,1.0,483.2771,1.0,1.7136533,,1.0,,88.36519,5726727,0.03862,-2.605606,227,483.2771,,-112.33409753065521,-7.934639,0.19268939,19.31,9596.845481157303,483.2771
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,22800,2.7467344,4.985489,100.0,5.1116945e-06,1.0,1.0,455.82346,1.0,1.6490219,,1.0,,88.92229,5728770,0.04086,-3.0079803,228,455.82346,,-113.15888329162237,-7.934639,0.19796026,20.43,9600.670113563538,455.82346
1.2046294,[ 1.274  3.26  32.406 32.384 -9.354],100,22900,566.94336,6.3225784,100.0,-1.2893677e-05,0.75928414,1.0041596,482.40292,1.004526,1.6123906,,1.0395478,0.05439002,88.41879,5730712,0.03889325,-2.7715073,229,482.40292,,-112.453577709145,-7.934639,0.19347756,19.42,9603.944032669067,480.583
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,23000,2.1440358,3.814476,100.0,1.5258789e-07,1.0,1.0,492.15753,1.0,1.4569122,,1.0,,88.1832,5732611,0.03798,-2.8518372,230,492.15753,,-112.20060267032721,-7.934639,0.19115499,18.99,9608.06429219246,492.15753
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,23100,2.3378408,4.372154,100.0,9.765625e-06,1.0,1.0,479.41476,1.0,1.5213392,,1.0,,88.443085,5734557,0.03892,-3.1401138,231,479.41476,,-112.44873667167386,-7.934639,0.19340196,19.46,9611.247277975082,479.41476
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,23200,3.3039834,6.166771,100.0,1.15966795e-05,1.0,1.0,453.3024,1.0,1.8085784,,1.0,,88.97734,5736607,0.041,-2.8698425,232,453.3024,,-112.98230724039153,-7.934639,0.19828573,20.5,9614.971113204956,453.3024
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,23300,1.7714918,3.3408966,100.0,-2.1362305e-06,1.0,1.0,502.7428,1.0,1.3243035,,1.0,,87.967445,5738465,0.03716,-2.706047,233,502.7428,,-111.74881250080145,-7.934639,0.18914574,18.58,9618.20365858078,502.7428
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,23400,2.3271785,6.441803,100.0,5.4931643e-06,1.0,1.0,489.57175,1.0,1.5178665,,1.0,,88.22678,5740374,0.03818,-2.6763535,234,489.57175,,-112.29735684621474,-7.934639,0.19163734,19.09,9622.074625253677,489.57175
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,23500,2.3981526,4.1156616,100.0,-7.858276e-06,1.0,1.0,479.37766,1.0,1.5408374,,1.0,,88.44098,5742323,0.03898,-3.075714,235,479.37766,,-112.64270395059694,-7.934639,0.19355306,19.49,9625.327447891235,479.37766
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,23600,2.4839976,4.1141815,100.0,4.577637e-06,1.0,1.0,469.35434,1.0,1.568166,,1.0,,88.64676,5744310,0.03974,-3.061348,236,469.35434,,-112.79442124110548,-7.934639,0.19533913,19.87,9629.683823108673,469.35434
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,23700,2.945407,4.863495,100.0,-3.5095215e-06,1.0,1.0,459.8515,1.0,1.7076147,,1.0,,88.842926,5746333,0.04046,-3.1160507,237,459.8515,,-112.8537937321489,-7.934639,0.19703244,20.23,9633.019004106522,459.8515
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,23800,2.7887173,4.9390717,100.0,-7.6293946e-07,1.0,1.0,465.50565,1.0,1.661577,,1.0,,88.72659,5748334,0.04002,-3.0876007,238,465.50565,,-112.79038156708859,-7.934639,0.196007,20.01,9636.802152633667,465.50565
1.5380623,[ 1.274  3.26  32.406 32.384 -9.354],100,23900,2821.7324,5.1222153,100.0,-2.670288e-06,0.7592834,1.0183743,473.75256,1.0052036,1.4306374,,1.0723093,0.12804423,88.608185,5750311,0.039739896,-2.9802094,239,473.75256,,-112.60808785203255,-7.934639,0.19586167,19.77,9640.098307847977,471.33093
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,24000,3.2593057,4.908539,100.0,4.196167e-06,1.0,1.0,468.56796,1.0,1.7963016,,1.0,,88.6622,5752302,0.03982,-2.9496536,240,468.56796,,-112.86771979264788,-7.934639,0.19553904,19.91,9643.824108839035,468.56796
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,24100,1.7889737,4.470787,100.0,-1.5258789e-07,1.0,1.0,490.6945,1.0,1.3308218,,1.0,,88.21631,5754203,0.03802,-2.9442978,241,490.6945,,-112.00404902842891,-7.934639,0.19124657,19.01,9646.995655298233,490.6945
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,24200,1.8807182,3.139862,100.0,3.2806397e-06,1.0,1.0,484.71042,1.0,1.3645163,,1.0,,88.33856,5756126,0.03846,-2.9663696,242,484.71042,,-112.12478423248547,-7.934639,0.1923063,19.23,9650.760013341904,484.71042
