InitialReturnMean,ReturnStepMaxmin,InitialReturnMin,StdD2w0t,TimeElapsed,TimestepsSoFar,EpLenMean,MaxD2w0t,MeanIW,InitialReturnStd,EpisodesSoFar,EmpiricalD2,ReturnMeanIW,Iteration,EpRewMean,ReturnStepMax,InitialBound,MeanD2w0t,MaxIW,InitialReturnMax,MeanEntropy,EpThisIter,MinIW,J_sample_variance,StdIW,Weights,MinD2w0t,Bound
3.8146973e-06,91.40532,-10.264313,inf,1045.5517711639404,331042,28.27,9.134751e+23,25.055635,7.785361,8200,1.3152726e+22,6097.585,82,-109.63257874420933,100.0,299.7322,5.461081e+19,2475.6792,21.12378,0.5888,100,1.2388598e-15,3273188900.0,241.21594,[-0.157 -1.114 -0.882 -0.619 -0.834],,6097.585
-4.4631956e-06,92.773544,-17.732521,183.51208,1058.711458683014,334457,34.15,5251.144,1.9671415,14.606001,8300,466.82266,422.5586,83,-106.31712327275409,100.0,229.82185,22.378782,151.92819,41.57294,0.54368365,100,9.498715e-06,3649602.5,10.056294,[-0.15  -1.014 -0.752 -0.696 -0.83 ],,422.5586
4.196167e-06,93.074356,-18.771484,31.192871,1070.5145864486694,338091,36.34,1127.313,1.6018693,14.240146,8400,79.86268,340.96234,84,-107.66914746085166,100.0,215.55598,3.9532282,69.42611,43.690563,0.5534665,100,0.00093924993,883171.9,4.83678,[-0.131 -1.014 -0.7   -0.734 -0.875],,340.96234
1.2588501e-06,92.51336,-14.816078,1790882.9,1081.9254746437073,341382,32.91,213890940.0,1.3639848,13.784132,8500,2439593.2,354.47604,85,-106.73787129503472,100.0,241.69283,28497.78,172.17279,67.01052,0.52336556,100,1.5998883e-05,1661369.8,5.479716,[-0.176 -0.964 -0.721 -0.688 -0.865],,354.47604
5.7983398e-06,93.004326,-17.607658,91208.164,1093.4675958156586,344919,35.37,14502670.0,1.7620616,15.488426,8600,147655.44,333.23932,86,-106.03388361110444,100.0,219.55382,966.1304,55.399853,38.944008,0.49396133,100,1.6174403e-05,1154838.9,6.577829,[-0.225 -0.986 -0.746 -0.748 -0.896],,333.23932
1.6021728e-06,92.82035,-16.43576,0.452788,1104.3697681427002,348352,34.33,5.1723547,1.1062992,13.728118,8700,2.229144,247.08716,87,-106.0739515415958,100.0,228.15897,0.1147509,10.848993,44.685913,0.4843956,100,0.069316745,43958.184,1.0708257,[-0.256 -0.964 -0.754 -0.784 -0.925],,247.08716
4.196167e-06,92.60129,-14.7738495,522.37396,1114.5647523403168,351678,33.26,50689.07,1.9098947,14.45139,8800,4735.978,433.22815,88,-106.41093098177087,100.0,237.71777,25.012152,112.35526,45.337658,0.48308712,100,8.271057e-06,4862225.0,11.305667,[-0.273 -0.928 -0.727 -0.763 -0.935],,433.22815
-3.2043456e-06,93.214066,-17.289154,926.3944,1125.593650341034,355356,36.78,132922.77,1.4650264,12.609863,8900,2716.1775,306.31992,89,-106.40348741772915,100.0,210.15259,24.856615,98.421906,30.264233,0.49847394,100,9.057512e-05,1257583.2,5.8305445,[-0.308 -0.973 -0.72  -0.758 -0.936],,306.31992
-2.9373168e-06,93.343445,-19.089485,2.4309318,1138.0502789020538,359080,37.24,177.81653,1.2553122,15.97521,9000,12.560694,258.9379,90,-105.32509793576429,100.0,204.33142,0.31097472,47.20027,51.363186,0.5196045,100,0.023457805,179841.25,2.3663635,[-0.305 -1.025 -0.706 -0.772 -0.92 ],,258.9379
8.8119505e-06,93.17111,-19.070183,0.43200612,1150.0336956977844,362724,36.44,4.091308,1.1683272,14.982901,9100,1.7485619,243.31473,91,-106.20222342429885,100.0,211.96658,0.112769656,6.2686872,39.700317,0.50537014,100,0.09467087,22027.01,0.7986074,[-0.344 -0.974 -0.679 -0.733 -0.899],,243.31473
7.6293946e-07,93.58252,-18.31845,24.915964,1161.0165829658508,366619,38.95,513.37854,1.4622228,17.163277,9200,53.010548,257.57712,92,-105.50552182295793,100.0,193.34984,3.3773677,21.531036,62.537865,0.47347304,100,0.0006654476,260979.66,3.299401,[-0.351 -0.937 -0.672 -0.712 -0.914],,257.57712
6.8664554e-07,93.26413,-19.745216,15062911.0,1172.5542669296265,370314,36.95,2565518000.0,1.718894,15.623648,9300,51369732.0,1679.2124,93,-105.97030053967663,100.0,207.63806,219427.47,4167.313,47.639572,0.4316418,100,2.9887524e-08,258433600.0,58.503883,[-0.329 -0.921 -0.681 -0.678 -0.945],,1679.2124
1.6403199e-06,94.179596,-21.695137,2331.0127,1185.3775987625122,374610,42.96,117459.53,2.708849,17.847586,9400,8654.226,359.46933,94,-103.54244919873565,100.0,167.52563,252.63734,234.70865,36.251503,0.40454596,100,2.7342332e-07,6544690.0,22.235176,[-0.333 -0.984 -0.648 -0.699 -0.987],,359.46933
6.4849854e-07,93.82828,-20.444122,82.42274,1198.4698605537415,378708,40.98,6505.617,1.2725707,13.890052,9500,511.60464,219.82164,95,-105.96867766309221,100.0,182.60555,4.0527377,47.630707,31.938702,0.4079587,100,0.0001786079,358134.9,4.513398,[-0.328 -0.995 -0.598 -0.714 -1.014],,219.82164
-2.708435e-06,94.137924,-19.736176,10809.8,1210.379408121109,383039,43.31,1040176.9,3.7653146,14.588732,9600,43251.977,1212.7074,96,-105.28821403342286,100.0,169.2426,437.1612,2277.7126,35.663586,0.3983371,100,8.478026e-08,115202440.0,40.91006,[-0.322 -0.991 -0.608 -0.743 -1.011],,1212.7074
6.904602e-06,94.311356,-21.103676,411.87537,1224.1484372615814,387521,44.82,14134.617,1.6321949,14.836468,9700,486.83194,286.93365,97,-105.072586065345,100.0,161.76813,30.058693,117.22647,43.226902,0.3781688,100,1.2155891e-05,1320968.4,6.445605,[-0.341 -1.115 -0.659 -0.796 -1.021],,286.93365
-6.5231325e-06,93.82204,-20.625343,3.1849546,1236.045996427536,391635,41.14,98.01581,1.2074744,13.947443,9800,16.301353,212.88214,98,-106.51078976245935,100.0,182.5431,0.51645535,33.284107,30.85965,0.38015315,100,0.0034460193,199204.39,3.5572317,[-0.346 -1.155 -0.718 -0.798 -1.041],,212.88214
3.0517579e-06,93.75273,-20.756111,3.4666886,1247.4924182891846,395683,40.48,246.32549,1.4479834,14.377291,9900,30.137802,251.38588,99,-106.20491168619381,100.0,185.87155,0.4650029,30.518799,34.410583,0.3916223,100,0.00074110203,195337.03,3.1892831,[-0.322 -1.153 -0.695 -0.779 -1.039],,251.38588
3.0517577e-07,94.455864,-24.72174,1.1091567,1261.1072626113892,400208,45.25,26.183403,1.1944891,17.519377,10000,8.65676,177.62476,100,-102.81108374007016,100.0,155.97276,0.27241567,16.710085,47.087276,0.38574713,100,0.0049507646,43980.035,2.086431,[-0.376 -1.199 -0.735 -0.781 -1.027],,177.62476
-1.5258789e-07,94.11655,-21.167068,5.027301,1272.3951654434204,404538,43.3,203.73131,1.2212582,16.286299,10100,29.19125,209.56384,101,-105.72717262033322,100.0,169.63806,0.7322064,58.700977,49.81664,0.3833012,100,0.0029399523,154115.36,3.019739,[-0.389 -1.2   -0.721 -0.772 -1.033],,209.56384
-3.7002565e-06,94.1638,-20.265724,41.399708,1284.5093371868134,408921,43.83,1312.9167,1.4677162,16.82314,10200,110.71523,244.7236,102,-105.9853835699832,100.0,167.21432,5.449195,49.91633,46.573868,0.35879776,100,2.7557913e-05,402195.28,4.0240674,[-0.391 -1.189 -0.716 -0.793 -1.036],,244.7236
-4.043579e-06,94.06909,-21.333038,5.81612,1296.5865440368652,413180,42.59,188.77975,1.2041554,15.263981,10300,55.132797,221.50462,103,-105.00372759884634,100.0,172.08461,0.8410994,46.043343,45.132477,0.37253845,100,0.002921985,111491.484,2.2719283,[-0.391 -1.161 -0.667 -0.787 -1.06 ],,221.50462
2.670288e-07,94.07297,-19.830818,40.675648,1309.0518808364868,417415,42.35,2665.8406,1.4729806,15.474553,10400,295.2732,213.21208,104,-104.33004618816629,100.0,172.14648,4.4034576,70.43781,61.21649,0.37514406,100,0.0003029583,431700.66,6.9213104,[-0.41  -1.151 -0.667 -0.753 -1.046],,213.21208
-2.9754638e-06,94.06642,-19.034973,8530.537,1320.8494753837585,421699,42.84,505558.97,2.8612132,14.8293495,10500,26831.14,363.6419,105,-105.67718469956135,100.0,172.02765,499.7947,281.19345,39.88438,0.36620578,100,2.290597e-06,6636961.0,23.806364,[-0.405 -1.156 -0.703 -0.763 -1.044],,363.6419
-1.4877319e-06,94.21246,-21.177681,2537978.0,1334.274731874466,426038,43.39,150698750.0,2.9603157,15.51847,10600,2217989.8,644.8828,106,-103.86567818142188,100.0,166.53682,82364.17,492.5744,38.91676,0.37192824,100,1.2735894e-06,21144230.0,20.864084,[-0.412 -1.113 -0.667 -0.781 -1.053],,644.8828
-8.010864e-07,94.32901,-23.193726,2807571700.0,1348.6507189273834,430564,45.26,527099900000.0,6.2871337,14.207145,10700,9505279000.0,826.3496,107,-105.70458978408001,100.0,160.69418,27520360.0,1732.0522,33.876034,0.38167652,100,4.6301515e-10,38067960.0,46.954628,[-0.327 -1.111 -0.594 -0.768 -1.047],,826.3496
3.0899048e-06,94.1857,-21.08487,766.59,1362.751461982727,435006,44.42,49070.812,12.200177,13.146534,10800,3004.5388,1259.3802,108,-106.92577347929729,100.0,166.56221,47.43566,1305.6155,32.66824,0.29379562,100,1.5022215e-06,135057090.0,123.04216,[-0.347 -1.178 -0.601 -0.758 -1.037],,1259.3802
-4.0817263e-06,94.64487,-25.222832,31.98753,1377.5886223316193,439806,48.0,2075.923,1.7516116,15.338274,10900,276.776,213.87238,109,-104.5233420708667,100.0,147.32121,3.424662,52.938583,48.44568,0.28134486,100,0.00026276204,271837.44,5.3553033,[-0.264 -1.144 -0.542 -0.778 -1.125],,213.87238
3.5858154e-06,94.68039,-21.683037,35.991188,1391.5456676483154,444799,49.93,2267.563,1.5111717,11.798785,11000,287.27557,216.90343,110,-107.83922025608413,100.0,145.04079,3.8508708,98.89522,26.515282,0.27563304,100,4.390516e-05,327829.6,5.685061,[-0.258 -1.151 -0.521 -0.762 -1.138],,216.90343
3.8146973e-06,94.46725,-25.61692,1.7959157,1404.106742143631,449497,46.98,48.390648,1.1107069,13.720084,11100,12.271707,175.83199,111,-106.47439055498945,100.0,154.4971,0.4077407,18.523678,34.05071,0.26413164,100,0.002152097,77121.484,2.071445,[-0.266 -1.166 -0.547 -0.792 -1.143],,175.83199
-2.4032593e-06,94.11539,-19.74163,7412.3228,1416.5784795284271,453914,44.17,404283.28,4.730054,12.354382,11200,9074.468,739.05566,112,-107.87683913865591,100.0,169.20288,361.38177,803.26447,31.462364,0.2993081,100,4.7489684e-05,36521260.0,41.289402,[-0.265 -1.163 -0.565 -0.798 -1.155],,739.05566
3.3187866e-06,94.44748,-20.962189,2.7325387,1431.0298824310303,458684,47.7,96.992035,1.2474277,13.098286,11300,14.464286,176.66675,113,-108.57775010386467,100.0,154.39523,0.5143191,16.68037,36.93428,0.31078452,100,0.0070138304,66099.28,2.4708228,[-0.194 -1.202 -0.529 -0.813 -1.12 ],,176.66675
-2.4032593e-06,94.49578,-19.143578,16194393.0,1444.567087650299,463496,48.12,2664665300.0,9.644902,11.643743,11400,86168540.0,934.6245,114,-108.37184782098112,100.0,152.42021,257674.48,2547.3774,34.178997,0.31542364,100,1.6993698e-09,74732240.0,99.10188,[-0.184 -1.229 -0.537 -0.807 -1.108],,934.6245
-5.722046e-07,94.53051,-14.769875,0.4171491,1460.1535031795502,468439,49.43,2.606825,1.1001227,8.933734,11500,1.8430705,160.60617,115,-110.53042058241714,100.0,150.75107,0.13565099,6.1338925,44.51298,0.3083758,100,0.048936326,8352.068,0.79871905,[-0.228 -1.242 -0.516 -0.783 -1.104],,160.60617
4.5776366e-07,94.20302,-13.665848,1474544.1,1472.437726020813,473109,46.7,90568856.0,2.5339324,7.498038,11600,1029534.6,325.5498,116,-112.01005107837338,100.0,163.98932,33471.66,126.89784,23.34795,0.32386026,100,5.543041e-08,2318313.5,14.082548,[-0.228 -1.229 -0.509 -0.767 -1.111],,325.5498
5.0354006e-06,94.77207,-22.389061,0.6804312,1487.3443286418915,478339,52.3,7.300077,1.2134316,8.975849,11700,3.7731957,161.35143,117,-110.56032145038327,100.0,140.24545,0.2084186,16.126158,26.7672,0.2939114,100,0.013907013,22252.455,1.6144986,[-0.242 -1.208 -0.477 -0.787 -1.095],,161.35143
-4.043579e-06,94.618004,-18.556305,1340667.4,1501.1516592502594,483443,51.04,133878900.0,5.24706,8.352936,11800,9569322.0,529.4826,118,-111.82962920014675,100.0,146.31467,43198.52,665.3329,25.445957,0.2920183,100,3.4833042e-07,18921924.0,53.09261,[-0.247 -1.248 -0.488 -0.797 -1.125],,529.4826
-9.536743e-07,95.139206,-15.683067,143.77893,1519.2999732494354,489391,59.48,5085.9004,3.1948445,6.965659,11900,363.6676,311.67947,119,-114.82855632140685,100.0,123.40664,16.57291,273.52707,18.990623,0.24191183,100,7.946157e-05,3747549.5,24.165821,[-0.265 -1.291 -0.466 -0.805 -1.127],,311.67947
-3.8146972e-08,95.32931,-22.704048,227337.56,1536.7048213481903,495752,63.61,19390290.0,14.36546,7.0690293,12000,417248.2,932.72394,120,-116.76105994512726,100.0,115.11613,12991.181,1730.9805,22.902027,0.2818875,100,3.3492715e-06,72337224.0,144.30663,[-0.227 -1.289 -0.423 -0.804 -1.177],,932.72394
-2.4795531e-06,95.44726,-17.159424,4726.4243,1555.538927078247,502490,67.38,249008.3,4.4315615,6.567092,12100,30247.268,294.42627,121,-119.69419659392894,100.0,109.23129,396.04233,461.57013,14.363266,0.2861608,100,5.547272e-06,2483646.8,29.225101,[-0.191 -1.318 -0.384 -0.821 -1.137],,294.42627
1.7547608e-06,95.54101,-28.612091,4199471.5,1573.8730244636536,509220,67.3,715318800.0,6.6379395,7.887749,12200,10605602.0,430.52176,122,-116.39674928273044,100.0,106.78287,64944.035,804.65375,21.547752,0.2924527,100,8.737822e-07,9664642.0,58.557987,[-0.16  -1.306 -0.359 -0.846 -1.133],,430.52176
-3.3569336e-06,95.514656,-19.691833,91070680.0,1591.5873696804047,515730,65.1,12712965000.0,543.73346,9.501166,12300,555616600.0,19024.838,123,-113.44829812601887,100.0,108.518845,1779544.5,66664.87,35.728928,0.25793687,100,3.2355753e-13,36024304000.0,5990.2246,[-0.17  -1.321 -0.39  -0.884 -1.127],,19024.838
-1.6784668e-06,95.61876,-22.411133,2467.072,1611.6834790706635,522659,69.29,209355.72,2.1767464,7.094464,12400,19770.646,183.65988,124,-117.14733092071498,100.0,103.39426,141.03043,266.295,14.198067,0.25157708,100,9.542616e-06,417803.28,10.751443,[-0.269 -1.375 -0.407 -0.903 -1.161],,183.65988
-3.6239624e-06,95.52013,-20.759281,9.592138,1629.3345999717712,529127,64.68,253.91261,1.7348406,7.6846538,12500,45.849106,157.32976,125,-112.54089041404308,100.0,109.153786,2.0998197,62.67528,20.472466,0.25389642,100,0.00053536246,105318.586,5.737764,[-0.252 -1.386 -0.43  -0.925 -1.167],,157.32976
-3.852844e-06,95.528046,-20.538055,34723.684,1645.605765581131,535771,66.44,3043304.0,1.0133512,7.59455,12600,80943.43,175.97748,126,-115.33858874661901,100.0,107.81177,1221.4088,654.7275,29.376652,0.24889931,100,3.993177e-06,644351.25,7.6403265,[-0.222 -1.378 -0.401 -0.91  -1.165],,175.97748
-2.9754638e-06,95.54719,-20.221878,112710.1,1662.5937633514404,542201,64.3,13058486.0,1.1768618,9.320605,12700,353286.56,233.81337,127,-111.00917214438685,100.0,108.24743,5016.6895,606.3812,27.356747,0.24304986,100,1.1334503e-07,1591761.6,10.47917,[-0.256 -1.339 -0.414 -0.915 -1.17 ],,233.81337
-2.5558472e-06,95.670296,-18.248085,921869.2,1680.1600949764252,548959,67.58,46641396.0,4.647321,8.924328,12800,1761275.2,369.5092,128,-112.51085488991798,100.0,102.8522,49727.785,1378.544,29.091179,0.24788697,100,5.681798e-07,9376576.0,44.640667,[-0.3   -1.348 -0.4   -0.927 -1.176],,369.5092
3.0517577e-07,95.98683,-23.057793,8.231044,1698.8391885757446,556408,74.49,446.0406,1.5858645,10.388252,12900,53.72367,119.65188,129,-112.22520175457294,100.0,90.564644,1.5866547,69.29434,36.30236,0.26794446,100,0.0009613022,39611.05,5.558758,[-0.304 -1.334 -0.362 -0.934 -1.171],,119.65188
-9.536743e-08,96.12285,-25.45147,0.6761355,1717.091467142105,564275,78.67,4.3870673,1.0531497,10.7597885,13000,2.3230224,91.412315,130,-113.1729720351752,100.0,85.21704,0.27576616,5.165571,32.39517,0.2699066,100,0.075763136,3270.014,0.8975862,[-0.311 -1.356 -0.363 -0.93  -1.151],,91.412315
9.155273e-07,96.17224,-26.534138,34708932.0,1735.737687587738,572305,80.3,4380806000.0,2.427508,10.963881,13100,57825660.0,582.25757,131,-113.53470633837367,100.0,83.515915,625583.6,3731.3608,30.607548,0.25149652,100,8.622219e-08,29379808.0,51.650887,[-0.31  -1.369 -0.357 -0.942 -1.149],,582.25757
-6.3705443e-06,96.13779,-19.093418,1620.7593,1755.626627445221,579873,75.68,115781.72,1.4854927,11.158359,13200,8363.504,117.5095,132,-108.30644723183408,100.0,85.85399,136.17188,207.05331,26.917814,0.24096434,100,1.5345531e-05,287275.62,9.207483,[-0.303 -1.338 -0.343 -0.961 -1.167],,117.5095
1.7166137e-06,96.364746,-25.070946,453952580000000.0,1775.5858926773071,588332,84.59,7.404014e+16,29.17946,11.849666,13300,1534854600000000.0,591.4858,133,-111.45834168015354,100.0,76.47676,5183131600000.0,3320.172,40.413094,0.23877154,100,3.4294437e-13,30135888.0,308.91745,[-0.292 -1.369 -0.32  -0.972 -1.178],,591.4858
-2.8991699e-06,96.01343,-23.41755,inf,1795.1586327552795,595593,72.61,6.4257065e+24,0.49151564,10.617942,13400,6.4284746e+22,296.62653,134,-108.42756941243125,100.0,91.036316,2.0471694e+20,1447.8237,39.498787,0.22196043,100,1.906976e-16,6767786.0,13.343721,[-0.258 -1.338 -0.342 -0.968 -1.18 ],,296.62653
-3.3950805e-06,95.65619,-21.7873,8.695728,1810.4922876358032,601872,62.79,303.43707,1.4385686,12.793041,13500,38.320354,128.69481,135,-104.97899848671693,100.0,105.40881,1.5890247,47.89594,31.227346,0.21668404,100,0.0003998495,55658.434,4.0766597,[-0.257 -1.352 -0.361 -1.037 -1.197],,128.69481
-9.536743e-07,95.590485,-17.839512,4098897700000.0,1826.1878588199615,608032,61.6,422017250000000.0,23.29915,9.677238,13600,4464370000000.0,1712.8751,136,-105.01285803748948,100.0,108.43864,91193524000.0,2664.848,38.7986,0.2199343,100,9.8528796e-11,276005400.0,233.95448,[-0.286 -1.365 -0.38  -1.027 -1.202],,1712.8751
4.196167e-07,95.64885,-21.896687,0.4003958,1844.251754283905,614457,64.25,1.5756336,1.0679525,9.524826,13700,1.29054,113.02522,137,-107.65581247235087,100.0,105.34865,0.15268224,3.405362,31.100748,0.21479996,100,0.2833058,1560.1147,0.4255642,[-0.201 -1.319 -0.363 -0.966 -1.199],,113.02522
3.8146973e-06,95.62561,-20.711575,4207761.0,1859.4574823379517,620811,63.54,537878700.0,30.37135,10.690457,13800,21742756.0,1553.1992,138,-107.20445278721348,100.0,106.47555,145365.7,9450.04,33.603146,0.23629428,100,2.007812e-07,222518960.0,324.1068,[-0.217 -1.322 -0.369 -0.971 -1.204],,1553.1992
3.7384034e-06,95.40316,-25.314602,2.9870741,1875.8563332557678,626706,58.95,45.494995,1.423915,12.260618,13900,11.641899,150.4174,139,-106.0169062364628,100.0,115.32231,0.6688751,22.061235,37.322414,0.21382317,100,0.008432722,43447.98,2.6743975,[-0.241 -1.314 -0.386 -1.001 -1.183],,150.4174
-4.577637e-06,95.402466,-18.795616,47.627357,1891.3056020736694,632592,58.86,3078.1719,1.411341,11.901252,14000,442.8633,154.22035,140,-105.87536519129047,100.0,115.762566,4.056942,63.91339,31.810608,0.20959711,100,0.00047105429,139856.95,5.609411,[-0.213 -1.293 -0.386 -0.983 -1.205],,154.22035
8.354187e-06,95.32179,-18.594055,1161.2357,1906.480341911316,638425,58.33,132448.62,1.2619714,10.414577,14100,7243.574,161.6601,141,-107.27492350442637,100.0,118.263954,50.276154,105.04781,30.790775,0.22241144,100,4.2309216e-06,231108.89,5.0530286,[-0.247 -1.299 -0.382 -0.971 -1.209],,161.6601
7.2479247e-07,95.65519,-20.105839,1.3583565,1922.9225749969482,644923,64.98,24.693012,1.2452012,9.894026,14200,5.700393,124.22065,142,-108.67307762816006,100.0,104.714195,0.40002874,40.18962,34.911938,0.20475784,100,0.0014489435,50101.51,3.499529,[-0.283 -1.31  -0.373 -0.968 -1.197],,124.22065
3.6239624e-06,95.47363,-21.764881,89960130000000.0,1938.0400552749634,650976,60.53,1.3991509e+16,30.00471,10.198482,14300,279212120000000.0,1967.5011,143,-106.72561309498927,100.0,112.65507,1182015400000.0,5551.457,30.40041,0.21049654,100,4.1745327e-12,335040930.0,303.59515,[-0.238 -1.283 -0.35  -0.956 -1.214],,1967.5011
1.8310546e-06,95.927765,-25.950832,2.866343,1956.5182180404663,657877,69.01,82.15224,1.1847703,11.915102,14400,15.673013,111.22191,144,-106.00740109799733,100.0,94.62479,0.6865906,40.895634,37.148125,0.20788573,100,0.0014472532,16321.328,3.0012968,[-0.269 -1.297 -0.313 -0.968 -1.208],,111.22191
-2.670288e-06,96.26454,-26.636642,304567550.0,1975.2243733406067,665797,79.2,10561655000.0,58.3639,10.748885,14500,368890900.0,2300.5132,145,-108.32431105230646,100.0,81.19922,15016785.0,25788.191,27.463976,0.20532472,100,2.0143798e-08,438407550.0,595.0818,[-0.282 -1.309 -0.304 -0.973 -1.211],,2300.5132
-2.7465821e-06,96.3632,-27.676098,1.6042112,1995.9966070652008,673732,79.35,32.967823,1.1417203,13.291391,14600,6.5225506,86.64545,146,-104.61520681386564,100.0,77.99536,0.52363783,26.13148,33.651306,0.19970779,100,0.017838832,7366.257,2.0132873,[-0.332 -1.316 -0.301 -1.004 -1.214],,86.64545
-1.335144e-06,96.18678,-20.272854,1.3284655,2013.557963848114,681349,76.17,23.711136,1.2396258,10.481134,14700,6.139208,91.91132,147,-107.14154957895447,100.0,84.16465,0.40659952,20.824078,31.69485,0.19478266,100,0.0033239669,10448.277,2.5777867,[-0.346 -1.32  -0.311 -0.993 -1.219],,91.91132
1.7929077e-06,96.10747,-22.23703,14252925000.0,2030.8990523815155,688729,73.8,2361968800000.0,5.147709,10.876312,14800,33669503000.0,254.89621,148,-106.73461834125924,100.0,87.45854,227921250.0,706.0555,29.366276,0.18390818,100,2.5486875e-09,2596069.5,41.191196,[-0.314 -1.306 -0.307 -0.985 -1.224],,254.89621
-1.9073486e-06,95.9057,-22.553905,867451260.0,2048.488940477371,695667,69.38,128554950000.0,9.000215,12.217603,14900,1446240900.0,554.68933,149,-107.34126804846171,100.0,94.850494,11386004.0,3937.958,41.9869,0.15704265,100,7.3666615e-09,25481510.0,91.38626,[-0.277 -1.329 -0.333 -0.996 -1.235],,554.68933
8.392334e-07,96.0091,-21.944023,13591.905,2067.9138028621674,702940,72.73,1874732.2,0.67335916,11.712265,15000,60545.926,130.43217,150,-108.76410771633131,100.0,90.394394,387.61945,178.33984,39.578156,0.16387941,100,1.8090725e-06,394579.12,4.790715,[-0.265 -1.336 -0.327 -0.964 -1.262],,130.43217
2.7465821e-06,96.35772,-19.562183,124524400.0,2088.086766242981,711338,83.98,17762497000.0,0.4953157,10.565291,15100,236478050.0,129.14056,151,-110.94971559476687,100.0,77.02621,2700809.8,408.9076,26.65025,0.14552097,100,4.826556e-07,283127.62,5.8717546,[-0.3   -1.355 -0.32  -0.965 -1.255],,129.14056
-5.531311e-06,96.699265,-26.629616,3288.344,2110.918331861496,720925,95.87,185636.19,1.0315015,11.570777,15200,12773.642,85.950485,152,-110.2859683363107,100.0,65.28493,323.06897,134.60437,29.072014,0.15104859,100,1.685851e-05,49384.0,4.372238,[-0.311 -1.354 -0.291 -0.966 -1.273],,85.950485
1.2016296e-06,96.67113,-34.562172,75814290.0,2131.6396605968475,730234,93.09,9179258000.0,10.344995,12.155394,15300,105759150.0,202.63464,153,-108.3976784030679,100.0,66.35974,1436508.1,1251.459,35.37497,0.12815462,100,7.5195965e-09,2002356.5,110.06166,[-0.32  -1.346 -0.294 -0.984 -1.268],,202.63464
7.6293944e-08,96.510635,-26.448845,inf,2152.823896408081,738860,86.26,7.12914e+36,2.0556865,11.562859,15400,1.2758508e+35,885.65265,154,-107.36596052496361,100.0,72.05432,4.5037446e+32,4184.888,29.990088,0.1774894,100,1.2912315e-22,71716330.0,61.7352,[-0.328 -1.334 -0.294 -1.006 -1.291],,885.65265
-2.0980835e-07,97.01555,-37.063293,85950740000.0,2178.568892478943,749669,108.09,11084677000000.0,0.47001684,13.142721,15500,159404620000.0,85.05958,155,-107.24985103704604,100.0,53.60532,2155700700.0,308.7119,31.172035,0.16191445,100,3.976541e-09,150237.33,5.0014496,[-0.3   -1.308 -0.228 -0.973 -1.241],,85.05958
1.2588501e-06,97.42323,-29.962212,inf,2205.4637014865875,762704,130.35,1.607044e+24,6.4239388,13.801041,15600,1.60979e+22,289.19003,156,-102.7661178422909,100.0,41.2039,3.297416e+20,2304.5637,51.816383,0.17252973,100,1.0729686e-18,3797977.8,53.08326,[-0.295 -1.33  -0.205 -0.977 -1.257],,289.19003
2.670288e-06,96.73541,-23.354816,150786690000000.0,2227.7643690109253,771916,92.12,1.065531e+16,21.419485,12.140197,15700,106796730000000.0,578.18616,157,-104.30696464679966,100.0,63.6719,3605353000000.0,3631.209,37.56167,0.15892005,100,1.3596837e-09,29432164.0,223.78722,[-0.295 -1.341 -0.211 -1.017 -1.246],,578.18616
2.822876e-06,96.46974,-19.18626,inf,2248.00044631958,779969,80.53,2.3156306e+27,10.918692,12.456968,15800,3.6941256e+25,452.91577,158,-101.88069629759939,100.0,74.32076,1.3021342e+23,3203.5286,33.041958,0.17723203,100,9.503379e-16,18427734.0,116.60768,[-0.285 -1.323 -0.185 -1.033 -1.26 ],,452.91577
-4.005432e-06,96.55469,-24.227768,2346.079,2268.738686800003,788491,85.22,261563.66,1.051902,12.592288,15900,6039.5957,94.57894,159,-104.19465525428357,100.0,70.96547,82.30079,54.028595,42.539696,0.18376748,100,2.1495533e-05,24433.027,2.7421331,[-0.265 -1.387 -0.23  -1.073 -1.242],,94.57894
4.386902e-07,96.87912,-27.314003,inf,2291.85045337677,798190,96.99,3.282772e+26,13.994525,12.715344,16000,3.2829117e+24,1906.847,160,-102.85235981253015,100.0,59.796562,1.5209497e+22,12111.975,30.715317,0.15740946,100,8.738333e-14,348063520.0,213.31624,[-0.288 -1.393 -0.224 -1.065 -1.235],,1906.847
1.4495849e-06,96.98802,-21.608894,578309900000.0,2316.766870737076,808199,100.09,29667530000000.0,0.68385077,12.871415,16100,334033650000.0,89.687614,161,-100.68941839633126,100.0,55.100605,16610321000.0,413.65765,35.415565,0.1581999,100,3.4198635e-08,134941.39,5.5445733,[-0.306 -1.457 -0.204 -1.095 -1.262],,89.687614
-4.196167e-07,97.305664,-31.467175,inf,2344.3829069137573,820632,124.33,8.8870595e+21,0.93153936,13.440176,16200,8.925792e+19,230.58058,162,-105.32828617216715,100.0,43.944813,7.433759e+17,4298.22,43.700897,0.14770408,100,7.1020833e-15,3678704.8,37.305325,[-0.301 -1.472 -0.215 -1.077 -1.261],,230.58058
5.340576e-07,97.77969,-34.702923,3.9107137,2379.0753276348114,836107,154.75,64.830444,0.94237,14.71879,16300,5.375963,28.9217,163,-94.42099528905428,100.0,27.728617,1.0556234,7.28787,35.84977,0.14875609,100,0.0036330512,762.80237,0.98448265,[-0.299 -1.487 -0.188 -1.075 -1.271],,28.9217
