EpThisIter,TimeElapsed,MaxD2w0t,Weights,EpLenMean,InitialReturnMean,MaxIW,InitialReturnMax,ReturnStepMaxmin,MeanIW,InitialReturnMin,J_sample_variance,StdIW,EpisodesSoFar,StdD2w0t,Bound,EpRewMean,MinD2w0t,ReturnStepMax,Iteration,TimestepsSoFar,EmpiricalD2,MinIW,ReturnMeanIW,EntropyCoefficient,InitialReturnStd,MeanEntropy,InitialBound,MeanD2w0t
100,4722.396831274033,27774088.0,[-1.265 -1.015 -0.506 -0.656 -0.96 ],380.37,1.0871887e-06,424.1548,27.011341,98.596985,1.4750719,-47.743668,550.9309,10.632561,7900,292895.97,7.4724693,-76.6486551191837,,100.0,79,2380956,995760.2,1.1166267e-06,2.6167085,10.0,15.431512,0.48557606,2.7367105,25930.9
100,4794.560575723648,inf,[-1.291 -0.984 -0.501 -0.627 -0.933],414.65,5.340576e-07,3530.68,32.859444,98.60712,2.856037,-44.20229,10464445.0,58.168114,8000,nan,325.58575,-81.45504817418394,,100.0,80,2422421,inf,2.6785062e-24,320.00403,10.0,12.504171,0.55817264,3.7311735,nan
100,4855.897261381149,81327300000000.0,[-1.342 -0.913 -0.545 -0.612 -0.861],343.02,8.773804e-07,2934.106,36.179684,98.617966,3.8450468,-51.374702,175489.66,61.39312,8100,1661903000000.0,53.79174,-65.52333847903392,,100.0,81,2456723,2637989700000.0,8.625613e-14,48.46398,10.0,18.655615,0.5327758,4.5109277,103626375000.0
100,4909.319252729416,7817855000000.0,[-1.326 -0.88  -0.566 -0.582 -0.886],301.99,-4.5776366e-07,184.92877,31.76598,98.49628,0.49496868,-50.98375,1429.4683,4.2763567,8200,188204380000.0,10.26056,-76.06029005422681,,100.0,82,2486922,547287600000.0,7.553517e-10,4.906602,10.0,19.8194,0.5353958,6.625324,20032471000.0
100,4975.554194927216,709149400000000.0,[-1.343 -0.898 -0.568 -0.566 -0.884],382.43,1.0681152e-06,235.93307,32.168552,98.62106,0.46798882,-49.691372,5745.7954,5.512371,8300,10299272000000.0,13.908541,-72.45957502044308,,100.0,83,2525165,29863371000000.0,1.5210055e-13,8.48147,10.0,16.371038,0.5427071,3.7258844,902881500000.0
100,5031.071177959442,2.445264e+29,[-1.349 -0.871 -0.568 -0.578 -0.876],317.43,7.6293946e-07,1000.36926,38.25486,98.55133,0.6897328,-50.392586,28297.527,8.868347,8400,inf,31.852081,-71.21174400166349,,100.0,84,2556908,2.4453005e+27,3.782922e-17,26.234371,10.0,19.134075,0.5617709,6.858849,1.0232891e+25
100,5082.853055000305,198884.88,[-1.32  -0.91  -0.596 -0.611 -0.857],292.06,-7.6293946e-07,53.767883,35.05385,98.5173,0.7295259,-52.102077,1746.182,2.3534977,8500,11001.345,13.923422,-70.48859739810273,,100.0,85,2586114,28411.922,7.6250117e-06,8.501059,10.0,22.619957,0.5422364,7.214698,2492.9358
100,5138.62119269371,2642914300000.0,[-1.303 -0.938 -0.59  -0.612 -0.877],315.94,1.7929077e-06,806.1969,34.55032,98.56708,1.8262062,-49.73536,65554.695,23.81501,8600,68225753000.0,30.920286,-68.38876729295403,,100.0,86,2617708,193923630000.0,6.8530037e-10,24.702665,10.0,22.228243,0.62176204,2.7140927,7902438000.0
100,5206.703294038773,inf,[-1.28  -0.986 -0.591 -0.627 -0.797],406.8,-1.5258789e-07,1151.0364,23.159561,98.673065,0.7396392,-53.71032,503439.44,18.017292,8700,nan,82.59925,-66.49849016100862,,100.0,87,2658388,inf,,76.11258,10.0,17.260418,0.648667,4.022686,nan
100,5260.373299121857,3.3493257e+22,[-1.321 -1.004 -0.539 -0.66  -0.77 ],346.61,3.8146972e-08,196.5585,27.370934,98.56589,0.39824015,-50.636154,7436.7515,3.6311586,8800,inf,21.862371,-75.23462063728202,,100.0,88,2693049,1.111701e+21,1.6967006e-17,15.155738,10.0,15.509201,0.67066336,6.8173065,2.1231391e+19
100,5306.212409257889,4146248000.0,[-1.325 -0.969 -0.551 -0.676 -0.748],299.91,-1.4686584e-06,39.76668,40.32917,98.57793,0.48392358,-45.89434,1171.782,1.807375,8900,67831550.0,12.434347,-63.29248962715062,,100.0,89,2723040,153460080.0,2.1860997e-09,6.0041513,10.0,22.425102,0.64301956,3.6596375,5717314.0
100,5353.143181800842,1.11043816e+36,[-1.329 -0.956 -0.527 -0.652 -0.776],317.13,1.9073487e-07,543.63745,47.541664,98.568924,0.28968593,-48.66487,68413.75,5.8555136,9000,inf,37.214787,-68.3543660007923,,100.0,90,2754753,1.1105813e+34,1.3194571e-25,31.145452,10.0,20.692661,0.6069334,5.2488036,6.5371556e+31
100,5394.434286594391,102043480000000.0,[-1.369 -0.956 -0.595 -0.674 -0.812],273.14,-3.2043456e-06,52.27912,40.62268,98.48613,0.45219937,-48.35559,1358.07,1.735073,9100,1047806400000.0,14.936824,-70.1794802109322,,100.0,91,2782067,3437681200000.0,2.763739e-11,8.647277,10.0,22.679785,0.6289547,6.2556005,48974480000.0
100,5437.693508148193,42315840000000.0,[-1.397 -0.939 -0.58  -0.646 -0.79 ],285.53,2.670288e-07,144.41493,46.14876,98.45598,0.5577606,-49.343124,3120.226,2.9712434,9200,347707380000.0,21.07798,-77.66693775870206,,100.0,92,2810620,427742040000.0,4.7144427e-11,14.728511,10.0,21.758015,0.6349468,8.203899,6036991500.0
100,5481.102130413055,4.8259958e+16,[-1.4   -0.938 -0.55  -0.636 -0.784],289.58,3.4332277e-07,5703.1074,34.312477,98.46495,4.753767,-48.661102,122367.89,77.45078,9300,456140400000000.0,50.661224,-77.47054298763597,,100.0,93,2839578,739274940000000.0,2.0833476e-12,44.17138,10.0,19.960672,0.6489843,7.6625433,10946331000000.0
100,5529.882259845734,2.6169638e+18,[-1.402 -0.948 -0.513 -0.644 -0.77 ],319.08,-1.5258789e-06,6131.825,29.619705,98.556885,5.7712746,-50.37442,912881.9,139.07526,9400,4.4417534e+16,133.26723,-70.69580380146417,,100.0,94,2871486,4.3391496e+16,8.224669e-18,127.49802,10.0,17.338606,0.57692164,6.6985493,1588778500000000.0
100,5583.162441492081,7071022600000000.0,[-1.395 -1.09  -0.51  -0.725 -0.842],359.07,1.4019013e-06,3794.0742,24.497002,98.63789,3.9362376,-45.34027,169738.58,74.391785,9500,176602700000000.0,41.04606,-65.0104487440018,,100.0,95,2907393,478168470000000.0,4.4290517e-12,34.667255,10.0,15.877875,0.63788044,2.2197094,15950863000000.0
100,5641.540410041809,22389879000.0,[-1.389 -1.167 -0.515 -0.749 -0.781],408.83,9.155273e-07,89.310905,26.461864,98.61568,0.46674046,-47.090485,7391.154,2.3305187,9600,883975360.0,11.032394,-78.56126221582355,,100.0,96,2948276,3223804700.0,1.7333478e-11,4.8458743,10.0,14.429034,0.61865205,2.0379233,155779920.0
100,5694.814377069473,inf,[-1.363 -1.192 -0.498 -0.792 -0.8  ],372.14,-4.196167e-07,596.0017,24.289276,98.65762,0.09303762,-47.208225,48766.22,4.4588327,9700,nan,20.913616,-63.70724731027587,,100.0,97,2985490,inf,,14.510424,10.0,14.715427,0.64031917,3.1282706,nan
100,5765.723643064499,5454815700000000.0,[-1.277 -1.286 -0.577 -0.728 -0.779],500.0,-2.9373168e-06,314.04822,15.796419,0.5751134,0.62728256,-9.910107,793.7986,6.0638356,9800,248362290000000.0,8.301844,-160.86966166498962,1.0000911,1.0,98,3035490,1378275800000000.0,1.4984723e-14,1.9668765,10.0,4.292542,0.63349676,3.405851,44342170000000.0
100,5830.161817789078,1.1578835e+20,[-1.271 -1.265 -0.593 -0.744 -0.785],474.84,9.918213e-07,11184.549,20.965729,98.443726,4.2645693,-41.30886,34587.066,149.344,9900,inf,27.683548,-132.07128216098553,,100.0,99,3082974,1.9895494e+19,6.093879e-16,21.266916,10.0,9.760218,0.6416632,4.238167,4.4999815e+17
100,5893.381366968155,inf,[-1.251 -1.23  -0.587 -0.761 -0.777],458.69,-5.912781e-07,3516.63,29.098476,98.59912,2.0631912,-46.960854,4216034.0,58.324978,10000,nan,206.89659,-91.9380763015105,,100.0,100,3128843,inf,9.250172e-33,206.89659,,13.544505,0.6899407,-4.11665,nan
100,5954.725827455521,9.695269e+32,[-1.332 -1.283 -0.68  -0.81  -0.729],446.07,1.1444092e-06,3362.54,25.16703,98.66173,0.93695587,-52.86375,315872.62,32.223545,10100,inf,54.818954,-75.4459534333699,,100.0,101,3173450,2.0337512e+31,1.4881552e-30,54.818954,,13.129396,0.6388681,-0.9939398,4.1990784e+29
100,5998.239106416702,32775699000000.0,[-1.299 -1.246 -0.638 -0.839 -0.78 ],312.98,1.3732911e-06,512.2288,44.131485,98.55229,0.87177515,-50.403893,40597.754,11.813895,10200,548004000000.0,18.765007,-70.06249961886448,,100.0,102,3204748,1035390900000.0,4.4336813e-13,18.765007,,21.23357,0.61419654,0.28528273,35967160000.0
100,6054.708232879639,inf,[-1.294 -1.277 -0.629 -0.829 -0.805],411.72,-1.2779236e-06,1257.1349,24.73668,98.71449,0.5124911,-52.756706,1185527.6,19.726748,10300,nan,100.634186,-58.77494282729743,,100.0,103,3245920,inf,,100.634186,,16.707577,0.68360835,-5.088151,nan
100,6118.139986753464,233259300000000.0,[-1.259 -1.162 -0.594 -0.695 -0.735],466.25,-1.5258789e-07,63.5117,26.500751,98.55969,0.4388863,-45.174683,602.293,2.078953,10400,2425482600000.0,1.8239477,-102.6471258278602,,100.0,104,3292545,3169022000000.0,2.3404122e-14,1.8239477,,11.259745,0.6774267,-1.6436381,88440290000.0
100,6179.357568502426,834313660.0,[-1.268 -1.159 -0.565 -0.697 -0.742],447.22,1.335144e-06,347.01123,24.929268,98.51117,0.7801733,-43.011646,1443.2001,5.426805,10500,45132690.0,2.8481102,-109.30742368465673,,100.0,105,3337267,216184420.0,1.3741318e-10,2.8481102,,12.177681,0.6759707,-2.0853183,11205450.0
100,6239.415584564209,1.870932e+27,[-1.281 -1.138 -0.557 -0.708 -0.743],441.44,1.5163422e-06,208.44873,22.473635,98.57562,0.52647537,-45.148544,4736.8516,5.3579817,10600,inf,8.902877,-93.66745108230836,,100.0,106,3381411,2.9969722e+25,3.0548602e-22,8.902877,,11.305215,0.6803632,-1.9585427,5.6641084e+23
100,6299.1302490234375,7112106500.0,[-1.266 -1.132 -0.594 -0.7   -0.739],438.14,3.2424927e-07,4425.678,31.063173,98.61049,4.6007566,-45.696346,6667.643,94.43454,10700,281017020.0,10.210501,-85.33074155846012,,100.0,107,3425225,939758660.0,4.0783238e-10,10.210501,,13.8199005,0.6664476,-0.65793175,43155190.0
100,6352.611181020737,6.49844e+36,[-1.267 -1.127 -0.613 -0.718 -0.753],393.55,-3.2424928e-06,195.18153,27.811405,98.6264,0.33195266,-54.668316,27856.154,4.326136,10800,inf,12.813997,-73.51362625312954,,100.0,108,3464580,1.1139588e+35,2.577098e-28,12.813997,,14.843301,0.67579585,0.095366135,2.0249244e+33
100,6399.590304374695,34250.707,[-1.306 -1.117 -0.591 -0.745 -0.743],338.03,1.6784668e-06,62.081882,34.106888,98.66272,0.802056,-51.02111,1490.4124,2.601517,10900,2318.4849,0.94746673,-57.006305536633064,,100.0,109,3498383,5710.216,2.9072944e-05,0.94746673,,21.012602,0.65870583,-4.101472,663.5842
100,6449.079206466675,1.0251566e+23,[-1.307 -1.141 -0.576 -0.77  -0.76 ],353.73,-1.7547608e-06,247.2917,28.928635,98.677704,0.4417717,-54.58855,6611.1924,5.429025,11000,inf,8.38672,-57.00352402887179,,100.0,110,3533756,1.0251714e+21,3.914972e-13,8.38672,,16.56709,0.6420898,-1.2957357,1.2596789e+19
100,6500.481559991837,1.4471033e+22,[-1.319 -1.146 -0.547 -0.755 -0.777],377.53,-3.4332277e-07,1339.52,32.023613,98.71155,1.2457161,-51.830055,163395.9,22.776846,11100,inf,41.558086,-54.4506471535261,,100.0,111,3571509,5.5904224e+20,7.2018635e-20,41.558086,,16.094614,0.6223154,-4.2103424,1.2168424e+19
100,6546.125092983246,7.9326e+24,[-1.309 -1.162 -0.558 -0.805 -0.797],322.35,8.392334e-07,619.58594,36.372612,98.65094,0.633898,-49.89045,66103.11,9.609735,11200,inf,23.613136,-56.260295443802136,,100.0,112,3603744,2.0473894e+23,1.9544196e-23,23.613136,,21.697556,0.60029095,-4.834456,5.012359e+21
100,6583.53927731514,86369470000.0,[-1.333 -1.136 -0.549 -0.828 -0.819],260.58,-4.959106e-07,133.34485,39.021297,98.52968,0.9193305,-42.395905,4798.3066,3.7178223,11300,2422602800.0,0.79725057,-61.27741646511712,,100.0,113,3629802,7088559000.0,6.4089765e-09,0.79725057,,25.570845,0.6179685,-8.503287,292128930.0
100,6628.37019944191,139734170000.0,[-1.348 -1.15  -0.526 -0.84  -0.801],321.77,-1.9073486e-06,4137.5415,36.588604,98.695755,5.7975426,-47.412586,68374.29,106.8965,11400,3582632700.0,27.137482,-48.94918164309012,,100.0,114,3661979,12538642000.0,1.005544e-09,27.137482,,22.585697,0.6157066,-8.464883,454620450.0
100,6676.849538803101,537267650.0,[-1.376 -1.17  -0.513 -0.84  -0.803],348.41,-1.0108947e-06,111.67079,32.24109,98.75455,1.0060533,-51.80755,4924.443,4.6179175,11500,9722599.0,8.422943,-42.75907328976694,,100.0,115,3696820,32365068.0,3.953088e-10,8.422943,,20.649708,0.6057788,-7.929852,1360597.9
100,6724.42183470726,8.0722504e+30,[-1.358 -1.15  -0.486 -0.808 -0.813],346.69,-1.1062622e-06,220.46724,32.598007,98.728806,0.32471132,-50.23265,16826.297,4.162137,11600,inf,6.3502293,-47.01094606761897,,100.0,116,3731489,1.5010765e+29,7.632304e-24,6.3502293,,19.854954,0.62286365,-7.468363,1.1106909e+27
100,6769.414372682571,10297928.0,[-1.409 -1.168 -0.459 -0.812 -0.796],329.49,1.3446808e-06,166.4959,32.91525,98.62915,0.7210858,-43.88521,3622.8318,3.6627164,11700,291856.78,5.099027,-61.09662640601775,,100.0,117,3764438,767025.44,4.4872646e-08,5.099027,,18.20339,0.59160763,-4.0763884,57542.035
100,6815.235553264618,3.0753295e+28,[-1.418 -1.151 -0.476 -0.781 -0.827],333.53,-5.1498415e-07,47197.1,31.147896,98.58212,24.635796,-42.910896,132252750.0,780.7639,11800,inf,1160.0228,-69.68705173057896,,100.0,118,3797791,5.2796906e+26,2.346863e-25,1160.0228,,16.247318,0.56788874,-0.95481753,1.7889832e+25
100,6859.308463335037,11843780.0,[-1.441 -1.134 -0.457 -0.809 -0.851],313.87,-1.5258789e-07,30.765985,36.423454,98.609406,0.75643694,-45.549667,1296.6377,1.5907528,11900,445996.9,-2.0306957,-61.29678708467311,,100.0,119,3829178,1347239.6,1.5919025e-07,-2.0306957,,20.328144,0.5656772,-6.586555,92745.78
100,6903.4679346084595,6.2774373e+19,[-1.443 -1.139 -0.466 -0.792 -0.853],316.86,5.531311e-07,136.93588,32.310226,98.641464,0.27005836,-44.325043,1356.2413,2.0306501,12000,inf,-0.666191,-56.80270621699002,,100.0,120,3860864,1.3157743e+18,1.6796808e-16,-0.666191,,19.035946,0.5407865,-7.008295,3.2137765e+16
100,6945.579863548279,inf,[-1.397 -1.101 -0.425 -0.801 -0.878],300.88,1.964569e-06,651.6909,34.6597,98.6263,0.49897304,-46.254517,48837.64,11.903689,12100,nan,23.649069,-56.22073097571076,,100.0,121,3890952,inf,8.361767e-28,23.649069,,20.772127,0.5568165,-7.997488,inf
100,6985.756371259689,37595460000.0,[-1.438 -1.121 -0.41  -0.855 -0.862],288.03,3.4332277e-07,171.3924,46.021763,98.65933,0.95225286,-41.621914,7382.0234,6.2982903,12200,587147650.0,5.5392447,-49.06022766833566,,100.0,122,3919755,1323150600.0,6.383698e-09,5.5392447,,24.540348,0.5710583,-12.044371,56958356.0
100,7032.039849996567,inf,[-1.459 -1.087 -0.396 -0.823 -0.848],333.11,2.2888183e-07,963.3397,32.15441,98.71251,0.5830758,-44.904404,89831.58,11.777032,12300,nan,33.847343,-47.88223970636983,,100.0,123,3953066,inf,1.0925567e-29,33.847343,,21.850996,0.5626908,-9.543327,nan
100,7075.505403995514,inf,[-1.435 -1.144 -0.445 -0.846 -0.856],310.71,-1.1062622e-06,399.92755,43.461586,98.6734,0.22052932,-42.757175,49628.965,5.6767807,12400,nan,19.779964,-50.73953738571728,,100.0,124,3984137,inf,,19.779964,,23.561773,0.52433896,-10.721965,nan
100,7117.294318675995,3.1779902e+28,[-1.426 -1.113 -0.501 -0.867 -0.895],301.47,-7.2479247e-07,2517.7656,50.90172,98.59773,1.264191,-44.732903,245913.23,35.147903,12500,inf,49.77343,-60.63478602340952,,100.0,125,4014284,1.3888089e+27,8.5747887e-23,49.77343,,26.54325,0.5148331,-9.355477,1.6960081e+25
100,7161.304493188858,33325715000.0,[-1.393 -1.138 -0.527 -0.864 -0.904],313.23,-4.196167e-07,107.148865,45.742813,98.67708,0.45849007,-49.419586,297.4962,2.915172,12600,515575500.0,1.0142155,-50.575193750560686,,100.0,126,4045607,1643517800.0,4.2774495e-09,1.0142155,,25.475054,0.52679384,-9.09833,64251336.0
100,7210.674078702927,1036225.4,[-1.406 -1.13  -0.506 -0.853 -0.892],361.68,1.5258789e-06,66.105644,31.41462,98.826035,0.87359935,-51.87494,969.96686,2.642735,12700,70161.195,-8.29805,-31.461055234587366,,100.0,127,4081775,263406.97,5.1124527e-08,-8.29805,,23.76795,0.51788133,-12.794958,20318.062
100,7256.32497882843,570604350.0,[-1.41  -1.13  -0.522 -0.837 -0.901],327.53,-7.8201293e-07,1867.1143,38.00894,98.75986,4.56525,-47.353233,28782.602,61.155525,12800,19967998.0,3.686657,-39.32766678010755,,100.0,128,4114528,75944880.0,7.4290285e-09,3.686657,,24.960451,0.5154545,-13.259993,4187704.5
100,7303.329469203949,2831499800.0,[-1.399 -1.14  -0.505 -0.864 -0.903],342.36,1.5258789e-06,425.3094,36.92418,98.75452,0.8226461,-50.29138,663.5178,10.096901,12900,96682856.0,-0.2709657,-42.02268077831962,,100.0,129,4148764,323494720.0,1.6364544e-09,-0.2709657,,23.161787,0.5017837,-9.751227,16889770.0
100,7341.012519359589,103816320.0,[-1.396 -1.118 -0.525 -0.863 -0.917],268.03,-1.5258789e-07,60.661457,42.82328,98.421875,0.5647178,-45.622993,1753.112,1.6573497,13000,4353165.5,4.6304216,-77.4778407933828,,100.0,130,4175567,12707578.0,8.4872966e-08,4.6304216,,23.889635,0.50193346,0.841361,751355.3
100,7383.280179262161,7.128582e+32,[-1.418 -1.111 -0.51  -0.86  -0.917],302.18,1.9073486e-06,319.06177,30.213184,98.623215,0.16915685,-45.09562,8297.099,2.5212014,13100,inf,12.090741,-56.92955282390017,,100.0,131,4205785,1.5216058e+31,1.1111892e-22,12.090741,,24.237911,0.5046545,-8.694832,2.4137764e+29
100,7433.010481595993,9.235631,[-1.403 -1.055 -0.448 -0.818 -0.914],351.59,7.6293944e-08,9.77396,35.23155,98.775375,0.85882,-46.97856,488.9673,0.8187208,13200,2.1996427,-9.177014,-39.48813073044946,,100.0,132,4240944,5.7100215,0.0076554436,-9.177014,,22.899225,0.47770047,-12.633664,2.2755132
100,7476.105963945389,5.6126224e+31,[-1.404 -1.054 -0.456 -0.816 -0.941],313.04,-9.3460085e-07,558.2411,36.616272,98.69374,0.43254694,-44.234028,50867.53,10.136615,13300,inf,17.154379,-47.935671010575206,,100.0,133,4272248,5.639085e+29,7.518719e-21,17.154379,,26.059229,0.4754062,-13.189013,2.935566e+27
100,7515.940237760544,5.387807e+36,[-1.413 -1.047 -0.508 -0.822 -0.944],287.61,-8.392334e-07,103.56335,42.30158,98.57324,0.14982763,-45.791885,1126.1547,1.5046244,13400,inf,1.555969,-61.37046701936076,,100.0,134,4301009,2.3707346e+35,6.2004324e-38,1.555969,,26.18851,0.42112476,-8.450792,4.6588864e+33
100,7567.583378791809,1.3462102e+35,[-1.46  -1.08  -0.511 -0.807 -0.998],374.33,-6.8664554e-07,1330.5364,31.538528,98.857285,0.5161485,-52.824333,132616.7,14.90697,13500,inf,30.06998,-26.71097726224209,,100.0,135,4338442,3.0172062e+33,8.844633e-35,30.06998,,22.876036,0.38916013,-13.604466,5.598394e+31
100,7616.138889551163,7193441600000.0,[-1.445 -1.103 -0.526 -0.785 -1.03 ],357.06,3.8146973e-07,59.04915,35.110054,98.78636,0.26008484,-45.440624,132.39023,1.2612028,13600,105094330000.0,-5.315112,-38.14120090494143,,100.0,136,4374148,153102970000.0,1.2533109e-10,-5.315112,,22.283432,0.3745101,-12.780789,4066623200.0
100,7663.947099685669,inf,[-1.451 -1.068 -0.502 -0.755 -1.044],347.86,-1.1062622e-06,552.9413,36.579975,98.70888,0.26828042,-46.760567,154298.05,7.174635,13700,nan,32.852844,-50.63550982316249,,100.0,137,4408934,inf,,32.852844,,20.472939,0.33984965,-7.4284186,nan
100,7715.57945227623,inf,[-1.402 -1.134 -0.509 -0.855 -1.079],376.36,-2.4604797e-06,115.34798,30.108616,98.858,0.08120544,-52.89026,786.1799,1.1010519,13800,nan,-2.090388,-26.72028263639251,,100.0,138,4446570,inf,,-2.090388,,23.246546,0.31289804,-14.763576,inf
100,7741.203338384628,663047.6,[-1.398 -1.106 -0.524 -0.882 -1.106],180.89,-2.2888185e-06,42.287846,36.90246,97.83765,0.7616717,-37.54888,2453.178,1.8013817,13900,19013.379,33.28022,-105.12941067703763,,100.0,139,4464659,25124.395,1.2724962e-05,33.28022,,21.855207,0.3171367,21.60859,1794.8381
100,7775.85537648201,1201707.8,[-1.395 -1.114 -0.512 -0.876 -1.102],241.78,-4.234314e-06,2011.9999,39.8069,98.364395,3.2902787,-39.88074,17077.193,46.075813,14000,56752.664,18.990095,-76.83840114161097,,100.0,140,4488837,121657.78,1.7434835e-06,18.990095,,25.330326,0.30770874,-5.1244287,11617.8125
100,7819.625789642334,inf,[-1.39  -1.146 -0.496 -0.894 -1.111],318.12,-2.2888183e-07,446.87042,38.35453,98.65015,0.18797155,-46.9615,43321.797,3.6315308,14100,nan,20.762726,-55.64819784431122,,100.0,141,4520649,inf,6.2378614e-33,20.762726,,24.399754,0.2848787,-9.749041,inf
100,7862.596505403519,inf,[-1.427 -1.143 -0.467 -0.893 -1.134],306.61,-1.9073486e-06,1.4813811e-30,41.082348,98.679565,3.8574854e-35,-42.537117,,,14200,nan,-7.144695e-33,-49.12518718691055,8.7350187e+24,100.0,142,4551310,inf,,-7.144695e-33,,24.876215,0.04741365,-12.857999,nan
100,7868.382213830948,151107110000.0,[-1.627 -1.738 -2.1   -1.156 -1.372],28.7,1.9454956e-06,17374.107,32.194523,91.47171,27.95636,-11.894966,3192630000.0,293.73135,14300,749485800.0,5812.9536,-109.0029027995106,,100.0,143,4554180,2272401400.0,1.2457494e-09,5812.9536,,9.121226,0.0155201135,292.5516,5459102.5
100,7875.118101835251,190416800.0,[-1.59  -1.669 -2.051 -1.176 -1.403],26.95,-5.8746336e-06,358.58215,64.12077,90.96596,5.2435827,-10.660866,43400310.0,24.971493,14400,2354966.2,1423.5387,-108.28106429993403,,100.0,144,4556875,5479663.5,1.3089489e-07,1423.5387,,10.750528,0.02958679,313.56668,108149.16
100,7881.662960767746,1.4982243,[-1.622 -1.689 -2.034 -1.196 -1.389],28.33,2.670288e-06,3.160004,36.672337,91.42255,1.0132678,-11.568153,11702.984,0.45417967,14500,0.25679147,297.72708,-108.19774166106592,,100.0,145,4559708,1.2212901,0.26135144,297.72708,,10.011986,0.030832946,294.95465,0.062654376
100,7887.443934202194,953.429,[-1.616 -1.691 -2.033 -1.204 -1.388],30.45,-6.408691e-06,45.77146,51.73002,91.9541,1.4359527,-13.4356,1081418.5,5.048751,14600,29.801445,364.2938,-107.27401118204696,,100.0,146,4562753,123.04299,0.0009715699,364.2938,,14.126282,0.019347642,267.6314,3.260532
100,7893.1927444934845,2974.9995,[-1.598 -1.684 -2.05  -1.196 -1.4  ],26.75,4.5013426e-06,73.61039,34.53454,90.96692,1.4398746,-10.345108,2683089.2,6.5538034,14700,45.831387,425.78757,-108.3650746457933,,100.0,147,4565428,220.71645,0.0008645711,425.78757,,9.522363,0.014419723,316.71893,4.162161
100,7899.543540239334,32497.482,[-1.606 -1.665 -2.054 -1.164 -1.405],29.21,7.6293944e-08,226.71217,54.21225,91.58505,2.940495,-12.526779,16183124.0,17.0482,14800,319.20935,766.7012,-108.40654159114204,,100.0,148,4568349,1261.3103,6.165505e-05,766.7012,,10.962586,-0.027052727,284.72458,13.072568
100,7905.718501091003,9288.053,[-1.589 -1.596 -2.012 -1.156 -1.446],25.68,-2.670288e-07,117.55062,39.707108,90.644165,1.9459888,-10.326347,11109994.0,12.192766,14900,115.45942,574.99414,-107.72762149349427,,100.0,149,4570917,1409.5283,4.2938394e-05,574.99414,,10.083073,-0.020560825,330.78476,8.067779
100,7912.164565324783,2006.8632,[-1.595 -1.625 -2.003 -1.157 -1.439],28.52,7.705688e-06,103.27899,19.10469,91.58638,2.0353668,-11.100479,4314564.0,9.260615,15000,90.402245,521.4588,-108.67892638325873,,100.0,150,4573769,444.18134,0.00022856239,521.4588,,8.770006,-0.016523018,293.95654,11.65256
100,7918.496728181839,10.521374,[-1.589 -1.631 -2.019 -1.134 -1.435],28.38,-3.7002565e-06,6.369012,41.79901,91.390976,1.0729588,-12.053604,51545.035,0.913548,15100,0.4923091,312.48218,-108.40896150387924,,100.0,151,4576607,2.3783,0.045452494,312.48218,,10.948718,-0.012866148,294.92822,0.10465456
100,7924.180207967758,367.19983,[-1.598 -1.613 -2.018 -1.119 -1.432],26.8,3.0899048e-06,55.437904,37.346878,90.97607,1.3157995,-10.860718,1492976.8,4.2681265,15200,13.387457,407.64746,-108.32097832410216,,100.0,152,4579287,88.29893,0.0010690934,407.64746,,9.384127,-0.016988935,315.9095,1.943745
100,7930.229142904282,44616.082,[-1.591 -1.615 -1.987 -1.121 -1.436],29.21,-2.2125244e-06,871.04065,29.309032,91.63238,4.1325207,-11.639694,53416436.0,37.86186,15300,692.374,893.3054,-108.70480508101237,,100.0,153,4582208,2842.1018,5.72027e-07,893.3054,,9.8083935,-0.055147562,285.6037,32.583946
100,7936.971706867218,18682.8,[-1.587 -1.584 -1.952 -1.083 -1.474],27.7,-6.713867e-06,125.08707,38.71436,91.25078,1.6064869,-10.976013,6779193.0,9.702963,15400,520.16016,457.71658,-108.02656085252151,,100.0,154,4584978,1286.2014,4.8127305e-05,457.71658,,10.239766,-0.05342682,302.71133,31.85372
100,7943.903907060623,7.9992924,[-1.563 -1.59  -1.915 -1.087 -1.472],32.46,-1.5258789e-07,16.409739,76.61484,92.28258,1.1445434,-13.615143,109686.76,1.5662084,15500,0.57724917,287.39206,-109.02465765484101,,100.0,155,4588224,4.43931,0.024273995,287.39206,,12.057621,-0.052703712,251.45705,0.13386363
100,7949.613704919815,3.1657535e+18,[-1.559 -1.591 -1.906 -1.076 -1.472],29.44,-2.5558472e-06,6475.5034,33.786915,91.70257,9.471895,-13.017349,547750660.0,97.55489,15600,2.4433811e+16,2402.5027,-108.3342970079179,,100.0,156,4591168,3.829877e+16,3.4636948e-12,2402.5027,,10.62929,-0.032024235,281.84976,520331130000000.0
100,7956.544607877731,27.78076,[-1.604 -1.62  -1.89  -1.106 -1.451],31.23,-3.4332277e-07,10.031713,32.29095,92.12968,1.1757622,-14.38855,114787.164,1.5109977,15700,2.1858628,299.27252,-107.28086590058697,,100.0,157,4594291,7.3365855,0.003840027,299.27252,,11.687238,-0.02679589,259.54562,0.36651
100,7962.779851913452,64901270000000.0,[-1.59  -1.615 -1.89  -1.092 -1.446],32.03,9.765625e-06,14179.116,41.68093,92.234245,121.70993,-14.99752,43973198000.0,1260.8262,15800,1172288200000.0,21071.73,-108.35362670716279,,100.0,158,4597494,1033171570000.0,8.722855e-12,21071.73,,11.578615,-0.05575334,254.1472,35227650000.0
