VarJ,eRenyi2,AvgEpLen,AvgRet,ESSRenyi,Delta,VarRet,BatchSize,AvgVanillaIw,AvgNormIw,EpsThisIter,VanillaAvgRet,AvgDiscRet,VarNormIw,IterType,VarVanillaIw,MaxNormIw,Bound,J,ESSClassic,MaxVanillaIw,MinVanillaIw,VarDiscRet,MinNormIw
156.53299,1.0039419,497.42,4974.031696044695,99.60735839366872,0.05,67082.86576770149,100,0.9902284,0.01,100,4974.031696044695,4974.031696044695,6.697724e-07,1,0.0065674684,0.010801056,2800.522,4984.2627,99.34129746425464,1.0695513,0.5990703,67082.86576770149,0.0060498193
462.28665,1.0015802,495.01,4949.927822311606,99.84222548710619,0.05,249992.71481609097,100,0.9957486,0.01,100,4949.927822311606,4949.927822311606,1.6338163e-07,1,0.0016199535,0.011181671,2772.3296,4953.5005,99.838524451583,1.1134133,0.88696754,249992.71481609097,0.008907545
0.072388254,1.0000001,500.0,4999.932968706474,99.99998807907247,0.05,0.005301921211299933,100,0.9999747,0.01,100,4999.932968706474,4999.932968706474,2.8396042e-11,1,2.8394774e-07,0.010011804,2820.4836,4999.933,99.99998474082734,1.0011551,0.99786955,0.005301921211299933,0.009978947
0.06983367,1.0,500.0,4999.935648108505,100.0,0.05,0.004925807033083332,100,0.9999939,0.01,100,4999.935648108505,4999.935648108505,1.1926537e-12,1,1.1925976e-08,0.010002148,2820.4868,4999.9365,100.0,1.0002087,0.99956805,0.004925807033083332,0.009995742
455.2525,1.0019195,495.01,4949.945843567044,99.80841694716415,0.05,249994.53256106528,100,1.006419,0.01,100,4949.945843567044,4949.945843567044,1.9790399e-07,1,0.0020045282,0.011130607,2772.6912,4954.2314,99.80446170015354,1.1202053,0.9091068,249994.53256106528,0.009033085
0.056813903,1.0,500.0,4999.944677467481,100.0,0.05,0.00326124522977736,100,0.99998915,0.010000002,100,4999.944677467481,4999.944677467481,9.299047e-12,1,9.298867e-08,0.010005866,2820.4956,4999.9453,99.99998855578521,1.0005758,0.998633,0.00326124522977736,0.009986439
108.253494,1.0019946,498.42,4984.041508370628,99.80093607159259,0.05,25281.546372266937,100,1.0051227,0.010000002,100,4984.041508370628,4984.041508370628,1.7179121e-07,1,0.0017355577,0.010426003,2807.475,4989.097,99.83021184681616,1.0479412,0.6855638,25281.546372266937,0.006820698
0.06836786,1.0000005,500.0,4999.925067763331,99.99995231630692,0.05,0.00472597241920546,100,0.9998744,0.01,100,4999.925067763331,4999.925067763331,8.008445e-11,1,8.006432e-07,0.010015992,2820.4758,4999.926,99.99990843582988,1.0014734,0.9978783,0.00472597241920546,0.009980037
0.0738544,1.0,500.0,4999.930250243736,100.0,0.05,0.005510804738951525,100,1.0,0.009999998,100,4999.930250243736,4999.930250243736,3.5044917e-18,1,,0.01,2820.4812,4999.9307,100.0,1.0,1.0,0.005510804738951525,0.01
0.066002965,1.0,500.0,4999.938098934653,100.0,0.05,0.004400145664223364,100,1.0,0.009999998,100,4999.938098934653,4999.938098934653,3.5044917e-18,1,,0.01,2820.4883,4999.938,100.0,1.0,1.0,0.004400145664223364,0.01
0.04552523,1.0,500.0,4999.954832146883,100.0,0.05,0.002094039097745494,100,1.0,0.009999998,100,4999.954832146883,4999.954832146883,3.5044917e-18,1,,0.01,2820.505,4999.9546,100.0,1.0,1.0,0.002094039097745494,0.01
0.057381485,1.0000001,500.0,4999.945802790175,99.99998807907247,0.05,0.0033267201187269207,100,0.99995744,0.01,100,4999.945802790175,4999.945802790175,2.0998099e-11,1,2.099665e-07,0.010008367,2820.4966,4999.9463,99.99999237028109,1.000794,0.9988293,0.0033267201187269207,0.009988719
0.07093968,1.0,500.0,4999.936202579516,100.0,0.05,0.005076378597876754,100,1.0000091,0.010000002,100,4999.936202579516,4999.936202579516,1.9884595e-12,1,1.9884864e-08,0.010005608,2820.4875,4999.937,99.99996948270359,1.0005698,0.999728,0.005076378597876754,0.00999719
0.0652148,1.0000001,500.0,4999.940990178808,99.99998807907247,0.05,0.0042986136415030934,100,0.9999683,0.01,100,4999.940990178808,4999.940990178808,1.4004488e-11,1,1.4003842e-07,0.010006721,2820.4917,4999.9414,99.99998474072838,1.0006404,0.9986948,0.0042986136415030934,0.009987265
0.060224738,1.0000001,500.0,4999.942591362309,99.99998807907247,0.05,0.0036650054742533057,100,1.0000732,0.01,100,4999.942591362309,4999.942591362309,1.2473236e-11,1,1.2475374e-07,0.010009366,2820.4932,4999.943,99.99998092791328,1.00101,0.99941653,0.0036650054742533057,0.009993433
0.06026172,1.0,500.0,4999.944161207693,100.0,0.05,0.0036694213026139616,100,1.0,0.009999998,100,4999.944161207693,4999.944161207693,3.5044917e-18,1,,0.01,2820.4946,4999.9443,100.0,1.0,1.0,0.0036694213026139616,0.01
0.053023454,1.0,500.0,4999.942069298818,100.0,0.05,0.0028423979282683957,100,1.0,0.009999998,100,4999.942069298818,4999.942069298818,3.5044917e-18,1,,0.01,2820.4924,4999.942,100.0,1.0,1.0,0.0028423979282683957,0.01
0.05978192,1.0000001,500.0,4999.94521735284,99.99998807907247,0.05,0.0036138855374121424,100,0.99999815,0.010000002,100,4999.94521735284,4999.94521735284,9.236247e-12,1,9.2360494e-08,0.010005874,2820.496,4999.946,99.99997711177842,1.0005856,0.999063,0.0036138855374121424,0.009990648
0.07480413,1.0000001,500.0,4999.932470942106,99.99998807907247,0.05,0.005659116859870838,100,1.0000141,0.01,100,4999.932470942106,4999.932470942106,1.5612997e-11,1,1.5613547e-07,0.010008858,2820.4834,4999.933,99.99998092678561,1.0008999,0.9987783,0.005659116859870838,0.009987642
0.058338445,1.0,500.0,4999.937822967396,100.0,0.05,0.0034390627944900355,100,0.99996996,0.010000002,100,4999.937822967396,4999.937822967396,3.8152216e-12,1,3.814907e-08,0.010009154,2820.4888,4999.9385,99.9999771111323,1.0008852,0.99959594,0.0034390627944900355,0.00999626
0.054856632,1.0,500.0,4999.943981760373,100.0,0.05,0.0030420202166489643,100,1.0,0.009999998,100,4999.943981760373,4999.943981760373,3.5044917e-18,1,,0.01,2820.4941,4999.944,100.0,1.0,1.0,0.0030420202166489643,0.01
0.060787182,1.0000001,500.0,4999.941914004421,99.99998807907247,0.05,0.0037333543484892977,100,1.0000168,0.01,100,4999.941914004421,4999.941914004421,2.0240094e-11,1,2.0240888e-07,0.010006729,2820.4927,4999.9424,100.0,1.0006896,0.9977719,0.0037333543484892977,0.009977552
0.05688556,1.0,500.0,4999.936487267701,100.0,0.05,0.0032703979719520436,100,1.0,0.009999998,100,4999.936487267701,4999.936487267701,3.5044917e-18,1,,0.01,2820.4868,4999.9365,100.0,1.0,1.0,0.0032703979719520436,0.01
0.06532185,1.0000002,500.0,4999.9369877318,99.99997615814777,0.05,0.004315041737552802,100,1.000009,0.01,100,4999.9369877318,4999.9369877318,3.320336e-11,1,3.320421e-07,0.010019931,2820.4878,4999.9375,99.99997329736284,1.002002,0.99857706,0.004315041737552802,0.009985682
89.359215,1.0007428,498.94,4989.2456916170795,99.9257758248848,0.05,11449.89402126584,100,0.997277,0.01,100,4989.2456916170795,4989.2456916170795,9.587102e-08,1,0.0009534963,0.010359836,2810.7217,4990.9805,99.90517026812347,1.0331626,0.8356513,11449.89402126584,0.00837933
0.058016546,1.0,500.0,4999.925569510101,100.0,0.05,0.0034001655744226905,100,1.0,0.009999998,100,4999.925569510101,4999.925569510101,3.5044917e-18,1,,0.01,2820.476,4999.926,100.0,1.0,1.0,0.0034001655744226905,0.01
0.062647566,1.0,500.0,4999.945962996845,100.0,0.05,0.003968386345373057,100,1.0000014,0.01,100,4999.945962996845,4999.945962996845,1.6435747e-12,1,1.6435317e-08,0.010003949,2820.4966,4999.9463,99.9999885559249,1.0003963,0.9997598,0.003968386345373057,0.009997584
0.06668248,1.0000001,500.0,4999.940197241953,99.99998807907247,0.05,0.004493954198525664,100,1.0000023,0.01,100,4999.940197241953,4999.940197241953,2.1307683e-11,1,2.1307659e-07,0.010008218,2820.4912,4999.941,99.99998474124645,1.000824,0.99842256,0.004493954198525664,0.009984204
0.058458444,1.0000004,500.0,4999.949128804524,99.99996423722592,0.05,0.003453066694530436,100,1.0000347,0.010000002,100,4999.949128804524,4999.949128804524,4.7704205e-11,1,4.7707397e-07,0.01001532,2820.4995,4999.949,99.99992752330176,1.0015666,0.9976462,0.003453066694530436,0.009976117
0.07557853,1.0,500.0,4999.9362521966805,100.0,0.05,0.005769176806627798,100,0.99999636,0.010000003,100,4999.9362521966805,4999.9362521966805,4.7356926e-13,1,4.7354907e-09,0.010001015,2820.4875,4999.937,99.9999732970267,1.0000979,0.9997922,0.005769176806627798,0.009997959
287.00946,1.0081977,495.02,4950.023560714157,99.18689900826202,0.05,248995.27858802714,100,1.0146227,0.01,100,4950.023560714157,4950.023560714157,6.4359284e-07,1,0.0066255247,0.010910299,2782.838,4971.202,99.36687017468114,1.1069837,0.5840093,248995.27858802714,0.005755926
0.0587885,1.0,500.0,4999.934873023522,100.0,0.05,0.003490579821601101,100,0.99999726,0.01,100,4999.934873023522,4999.934873023522,1.4050719e-12,1,1.4050432e-08,0.010004954,2820.4858,4999.9355,100.00000381470785,1.0004927,0.99972993,0.003490579821601101,0.009997327
88.36974,1.0016277,498.72,4987.044175120173,99.83749614092015,0.05,16640.13013013342,100,0.9945729,0.01,100,4987.044175120173,4987.044175120173,2.3163766e-07,1,0.0022913024,0.010507757,2809.8684,4991.091,99.7711984641616,1.045073,0.6826021,16640.13013013342,0.0068632686
0.06386864,1.0,500.0,4999.930697353487,100.0,0.05,0.00411675580170597,100,1.0,0.009999998,100,4999.930697353487,4999.930697353487,3.5044917e-18,1,,0.01,2820.4812,4999.9307,100.0,1.0,1.0,0.00411675580170597,0.01
0.09345998,1.0,500.0,4999.935860583464,100.0,0.05,0.008822956043543924,100,1.0,0.009999998,100,4999.935860583464,4999.935860583464,3.5044917e-18,1,,0.01,2820.4858,4999.9355,100.0,1.0,1.0,0.008822956043543924,0.01
0.053704143,1.0,500.0,4999.939486831712,100.0,0.05,0.00291108295039561,100,1.0,0.009999998,100,4999.939486831712,4999.939486831712,3.5044917e-18,1,,0.01,2820.4905,4999.94,100.0,1.0,1.0,0.00291108295039561,0.01
0.05525169,1.0,500.0,4999.934627594459,100.0,0.05,0.0030830031756667263,100,1.0,0.009999998,100,4999.934627594459,4999.934627594459,3.5044917e-18,1,,0.01,2820.4849,4999.9346,100.0,1.0,1.0,0.0030830031756667263,0.01
453.83627,1.0019541,495.01,4949.934999425414,99.80497323022011,0.05,249993.4383597553,100,1.0042064,0.010000002,100,4949.934999425414,4949.934999425414,1.9373829e-07,1,0.0019537162,0.011101739,2772.786,4954.364,99.80855402426819,1.1148437,0.84586465,249993.4383597553,0.008423215
0.058879204,1.0,500.0,4999.94024728274,100.0,0.05,0.0035018051937949113,100,1.0,0.009999998,100,4999.94024728274,4999.94024728274,3.5044917e-18,1,,0.01,2820.4907,4999.9404,100.0,1.0,1.0,0.0035018051937949113,0.01
0.061959077,1.0,500.0,4999.930678356253,100.0,0.05,0.003876859546243476,100,0.9999956,0.01,100,4999.930678356253,4999.930678356253,5.518599e-13,1,5.5184324e-09,0.010001064,2820.4817,4999.931,100.00001144414342,1.000102,0.999721,0.003876859546243476,0.009997254
0.057923082,1.0,500.0,4999.936147292678,100.0,0.05,0.003389557694050209,100,0.9999736,0.01,100,4999.936147292678,4999.936147292678,6.7944947e-12,1,6.794208e-08,0.010008078,2820.487,4999.9365,99.99998474080988,1.0007814,0.99914,0.003389557694050209,0.009991664
0.063019216,1.0000004,500.0,4999.927970981757,99.99996423722592,0.05,0.004010718054043419,100,1.0000777,0.009999999,100,4999.927970981757,4999.927970981757,3.1844694e-11,1,3.1849805e-07,0.010015247,2820.479,4999.9287,99.9999694847989,1.0016025,0.9986557,0.004010718054043419,0.009985781
0.0600776,1.0,500.0,4999.938045721174,100.0,0.05,0.0036461637972828313,100,0.99999833,0.010000002,100,4999.938045721174,4999.938045721174,1.186935e-12,1,1.1869489e-08,0.010001886,2820.4895,4999.939,99.99998855588997,1.0001869,0.9996579,0.0036461637972828313,0.009996596
0.07346351,1.0,500.0,4999.936270966206,100.0,0.05,0.005454478493927125,100,0.9999981,0.010000002,100,4999.936270966206,4999.936270966206,1.1269185e-12,1,1.1269102e-08,0.010002267,2820.4875,4999.937,99.99998092648002,1.0002247,0.9994218,0.005454478493927125,0.009994237
0.056975428,1.0,500.0,4999.938268431395,100.0,0.05,0.0032802640629549734,100,1.0000015,0.010000002,100,4999.938268431395,4999.938268431395,7.1502225e-14,1,7.1513845e-10,0.010000686,2820.4893,4999.939,99.999977111857,1.0000702,0.9999298,0.0032802640629549734,0.009999282
0.059944604,1.0,500.0,4999.935630988027,100.0,0.05,0.003631677385374246,100,0.9999997,0.01,100,4999.935630988027,4999.935630988027,2.7370296e-13,1,2.736851e-09,0.010001721,2820.4868,4999.9365,99.99999618530168,1.0001718,0.9998895,0.003631677385374246,0.009998898
0.06549686,1.0,500.0,4999.935116157941,100.0,0.05,0.004333846181053,100,0.9999722,0.01,100,4999.935116157941,4999.935116157941,8.099285e-12,1,8.0987974e-08,0.01000448,2820.4858,4999.9355,99.9999961851969,1.0004202,0.9987253,0.004333846181053,0.00998753
470.5165,1.0011642,495.02,4950.051357623889,99.88371558589793,0.05,248998.11186639784,100,0.99694115,0.01,100,4950.051357623889,4950.051357623889,9.2233634e-08,1,0.0009167024,0.010870466,2771.9705,4952.6885,99.90875689073806,1.0837215,0.9295541,248998.11186639784,0.009324062
0.07201904,1.0,500.0,4999.932573536344,100.0,0.05,0.005238767704705188,100,0.9999793,0.01,100,4999.932573536344,4999.932573536344,4.5499355e-12,1,4.5496463e-08,0.010003958,2820.4834,4999.933,100.00000381477625,1.0003752,0.99905545,0.005238767704705188,0.009990761
0.058391582,1.0000001,500.0,4999.940779144388,99.99998807907247,0.05,0.003446203157607614,100,0.9999839,0.010000002,100,4999.940779144388,4999.940779144388,1.4805742e-11,1,1.4805414e-07,0.010009583,2820.4912,4999.941,99.99998474096704,1.0009422,0.9988202,0.003446203157607614,0.009988363
0.06291305,1.0000001,500.0,4999.934329881303,99.99998807907247,0.05,0.0039977996219961115,100,1.0000288,0.01,100,4999.934329881303,4999.934329881303,1.8931684e-11,1,1.8932882e-07,0.010010985,2820.485,4999.9346,99.99996948330893,1.0011274,0.99883825,0.0039977996219961115,0.009988095
0.0655048,1.0000001,500.0,4999.935034250482,99.99998807907247,0.05,0.004338360098938691,100,0.99999964,0.01,100,4999.935034250482,4999.935034250482,2.5811932e-11,1,2.5812233e-07,0.010010935,2820.4858,4999.9355,99.9999618530237,1.0010931,0.99833184,0.004338360098938691,0.009983323
0.06234946,1.0,500.0,4999.940191850202,100.0,0.05,0.003926620061073545,100,1.0,0.009999998,100,4999.940191850202,4999.940191850202,3.5044917e-18,1,,0.01,2820.4907,4999.9404,100.0,1.0,1.0,0.003926620061073545,0.01
464.8633,1.0014542,495.01,4949.93509503313,99.85478776027112,0.05,249993.44767202987,100,1.0016742,0.010000002,100,4949.93509503313,4949.93509503313,1.3188632e-07,1,0.0013232833,0.010863884,2772.212,4953.2456,99.86958225559243,1.0882072,0.9126959,249993.44767202987,0.009111704
0.10039981,1.0,500.0,4999.9271236104,100.0,0.05,0.010186084916106682,100,0.99999446,0.01,100,4999.9271236104,4999.9271236104,7.976149e-13,1,7.975989e-09,0.010000838,2820.478,4999.9277,100.00001144415651,1.0000782,0.9995746,0.010186084916106682,0.009995801
0.060753718,1.0000002,500.0,4999.93952671906,99.99997615814777,0.05,0.0037324723782125517,100,0.9999735,0.010000002,100,4999.93952671906,4999.93952671906,2.9808225e-11,1,2.9806756e-07,0.010016586,2820.4907,4999.9404,99.99995422243312,1.001632,0.99848074,0.0037324723782125517,0.009985073
647.4594,1.003366,490.02,4899.941835074662,99.66452984040099,0.05,494937.7483086666,100,1.0093218,0.01,100,4899.941835074662,4899.941835074662,4.1222054e-07,1,0.004199417,0.012667602,2724.4846,4907.599,99.59355975188517,1.2785687,0.922447,494937.7483086666,0.009139275
0.06229141,1.0,500.0,4999.94146578063,100.0,0.05,0.0039211096401344766,100,0.99998415,0.01,100,4999.94146578063,4999.94146578063,2.9678347e-12,1,2.9679256e-08,0.010002586,2820.4922,4999.942,100.00001144427439,1.0002427,0.9990324,0.0039211096401344766,0.009990483
0.063520506,1.0000001,500.0,4999.939926741492,99.99998807907247,0.05,0.0040754438024816,100,0.9999446,0.01,100,4999.939926741492,4999.939926741492,4.4964643e-11,1,4.4959157e-07,0.010016793,2820.4907,4999.9404,99.9999656658317,1.0016239,0.9978977,0.0040754438024816,0.009979529
0.06844267,1.0,500.0,4999.93409162829,100.0,0.05,0.0047343965503720805,100,0.9999769,0.01,100,4999.93409162829,4999.93409162829,2.7090142e-12,1,2.7087749e-08,0.010001905,2820.4849,4999.9346,100.00001144435734,1.0001674,0.9992901,0.0047343965503720805,0.009993132
0.053871613,1.0,500.0,4999.945532262399,100.0,0.05,0.002932208517645673,100,1.0000099,0.01,100,4999.945532262399,4999.945532262399,6.337779e-12,1,6.3376284e-08,0.010007754,2820.4966,4999.9463,99.99998474136285,1.0007852,0.99926794,0.002932208517645673,0.009992581
0.058149565,1.0,500.0,4999.942943075647,100.0,0.05,0.0034152133033815307,100,1.0000004,0.01,100,4999.942943075647,4999.942943075647,1.0011264e-12,1,1.0011415e-08,0.01000315,2820.494,4999.9434,100.0,1.0003154,0.99979734,0.0034152133033815307,0.0099979695
0.057561588,1.0,500.0,4999.944096335885,100.0,0.05,0.003349879772935455,100,1.0,0.009999998,100,4999.944096335885,4999.944096335885,3.5044917e-18,1,,0.01,2820.4944,4999.944,100.0,1.0,1.0,0.003349879772935455,0.01
0.061312206,1.0,500.0,4999.9452879342225,100.0,0.05,0.0037970649616788812,100,1.0,0.009999998,100,4999.9452879342225,4999.9452879342225,3.5044917e-18,1,,0.01,2820.4956,4999.9453,100.0,1.0,1.0,0.0037970649616788812,0.01
658.1788,1.0027212,490.02,4899.945653814535,99.7286194329505,0.05,494938.5187575661,100,1.009077,0.010000002,100,4899.945653814535,4899.945653814535,2.980974e-07,1,0.0030353349,0.01163365,2723.6265,4906.0396,99.70575084601411,1.1739248,0.9266835,494938.5187575661,0.009183478
0.060997915,1.0,500.0,4999.943624457641,100.0,0.05,0.003762346001833941,100,0.99995834,0.01,100,4999.943624457641,4999.943624457641,3.090891e-11,1,3.0906585e-07,0.010008869,2820.4946,4999.9443,99.99994659203489,1.0008452,0.9961118,0.003762346001833941,0.009961533
0.0713131,1.0000001,500.0,4999.933587877284,99.99998807907247,0.05,0.0051425740397125375,100,0.9999262,0.009999999,100,4999.933587877284,4999.933587877284,2.9434667e-11,1,2.9430393e-07,0.010006174,2820.4844,4999.934,99.99998855506482,1.0005436,0.9965008,0.0051425740397125375,0.009965743
431.7699,1.0029929,495.01,4949.934502302562,99.70160621100266,0.05,249993.3875060612,100,1.006041,0.010000002,100,4949.934502302562,4949.934502302562,2.5238504e-07,1,0.0025544362,0.011463411,2773.8896,4956.598,99.75075095110468,1.1532663,0.84545314,249993.3875060612,0.008403763
0.063399225,1.0,500.0,4999.946816810663,100.0,0.05,0.0040626641990165885,100,1.000002,0.01,100,4999.946816810663,4999.946816810663,3.0444462e-12,1,3.0445772e-08,0.010006522,2820.4978,4999.9473,99.99999237062163,1.0006542,0.99940914,0.0040626641990165885,0.009994071
0.08017913,1.0,500.0,4999.937386671517,100.0,0.05,0.006491623633913696,100,1.0,0.009999998,100,4999.937386671517,4999.937386671517,3.5044917e-18,1,,0.01,2820.4878,4999.9375,100.0,1.0,1.0,0.006491623633913696,0.01
101.334526,1.006973,496.17,4961.522386629169,99.30752582364934,0.05,147482.12161315017,100,0.9997216,0.01,100,4961.522386629169,4961.522386629169,9.968886e-07,1,0.009963337,0.010728252,2802.7825,4989.8174,99.02273285891052,1.0725266,0.26315954,147482.12161315017,0.0026323283
0.070199795,1.0,500.0,4999.929531416785,100.0,0.05,0.0049760695719023185,100,1.0,0.010000002,100,4999.929531416785,4999.929531416785,3.3529227e-17,1,3.2222036e-13,0.01000002,2820.4807,4999.93,100.0,1.000002,0.9999987,0.0049760695719023185,0.009999987
165.24889,1.0047675,497.07,4970.523677785885,99.52550844440258,0.05,86492.46387707841,100,0.99464166,0.01,100,4970.523677785885,4970.523677785885,8.2540515e-07,1,0.008165834,0.010952654,2798.7598,4983.3984,99.18946435260719,1.0893966,0.5592023,86492.46387707841,0.0056221485
355.84265,1.0060081,495.01,4949.933322258226,99.40277340654256,0.05,249993.2687244826,100,1.0107487,0.01,100,4949.933322258226,4949.933322258226,4.207843e-07,1,0.0042987866,0.010967735,2778.2866,4964.2734,99.58515583811182,1.1085625,0.72086835,249993.2687244826,0.007132023
452.21658,1.0020666,495.01,4949.945358429723,99.79376498344504,0.05,249994.4840211362,100,1.0061592,0.010000002,100,4949.945358429723,4949.945358429723,1.3761321e-07,1,0.0013931363,0.010676051,2772.8376,4954.538,99.86393869407792,1.0741806,0.91374457,249994.4840211362,0.009081512
0.04698874,1.0,500.0,4999.945918570049,100.0,0.05,0.002231792595282364,100,1.0,0.009999998,100,4999.945918570049,4999.945918570049,3.5044917e-18,1,,0.01,2820.496,4999.946,100.0,1.0,1.0,0.002231792595282364,0.01
0.06861137,1.0,500.0,4999.939291912198,100.0,0.05,0.0047548361245072675,100,1.0,0.009999998,100,4999.939291912198,4999.939291912198,3.5044917e-18,1,,0.01,2820.4897,4999.9395,100.0,1.0,1.0,0.0047548361245072675,0.01
0.07016051,1.0,500.0,4999.929822657487,100.0,0.05,0.0049710125244953485,100,1.0000027,0.01,100,4999.929822657487,4999.929822657487,2.5715465e-13,1,2.5714695e-09,0.010000969,2820.481,4999.9307,99.9999771118832,1.0000997,0.9998443,0.0049710125244953485,0.009998416
0.071195774,1.0,500.0,4999.929636445329,100.0,0.05,0.005122716542509407,100,1.0000048,0.009999999,100,4999.929636445329,4999.929636445329,1.5921457e-13,1,1.5920013e-09,0.010001249,2820.4805,4999.93,100.0000076293583,1.0001297,0.99995303,0.005122716542509407,0.009999482
0.057230912,1.0,500.0,4999.93477346318,100.0,0.05,0.0033063598327585306,100,1.0,0.009999998,100,4999.93477346318,4999.93477346318,3.5044917e-18,1,,0.01,2820.4849,4999.9346,100.0,1.0,1.0,0.0033063598327585306,0.01
462.16284,1.0016179,495.01,4949.93765555564,99.83847049218178,0.05,249993.70675330816,100,0.9974012,0.01,100,4949.93765555564,4949.93765555564,2.1464488e-07,1,0.0021353073,0.011606884,2772.31,4953.522,99.78794811495032,1.157672,0.8676763,249993.70675330816,0.0086993715
0.056575216,1.0,500.0,4999.943905151682,100.0,0.05,0.0032332310796091804,100,1.0,0.009999998,100,4999.943905151682,4999.943905151682,3.5044917e-18,1,,0.01,2820.4944,4999.944,100.0,1.0,1.0,0.0032332310796091804,0.01
0.09174681,1.0,500.0,4999.92736710412,100.0,0.05,0.008520108533401228,100,0.9999607,0.009999999,100,4999.92736710412,4999.92736710412,2.6141549e-11,1,2.6139602e-07,0.010004884,2820.4785,4999.928,100.0,1.0004491,0.99684715,0.008520108533401228,0.009968863
0.053155396,1.0,500.0,4999.938795606443,100.0,0.05,0.0028566456860669802,100,1.0,0.009999998,100,4999.938795606443,4999.938795606443,3.5044917e-18,1,,0.01,2820.4893,4999.939,100.0,1.0,1.0,0.0028566456860669802,0.01
0.057305146,1.0,500.0,4999.944437071419,100.0,0.05,0.0033158763101908853,100,0.99999964,0.01,100,4999.944437071419,4999.944437071419,1.1958533e-12,1,1.1958444e-08,0.010002953,2820.4954,4999.945,100.0,1.0002949,0.9997711,0.0033158763101908853,0.009997715
0.06312944,1.0,500.0,4999.936837547756,100.0,0.05,0.004024026646747825,100,1.0,0.009999998,100,4999.936837547756,4999.936837547756,3.5044917e-18,1,,0.01,2820.4873,4999.937,100.0,1.0,1.0,0.004024026646747825,0.01
0.059671935,1.0,500.0,4999.947465272424,100.0,0.05,0.003598331639669288,100,1.0000181,0.01,100,4999.947465272424,4999.947465272424,4.083843e-12,1,4.0841364e-08,0.010003958,2820.4983,4999.9478,100.00001144388585,1.0004139,0.99931777,0.003598331639669288,0.009992997
0.057566848,1.0,500.0,4999.94414785643,100.0,0.05,0.003348349280800089,100,1.0,0.009999998,100,4999.94414785643,4999.94414785643,3.5044917e-18,1,,0.01,2820.4946,4999.9443,100.0,1.0,1.0,0.003348349280800089,0.01
0.0766953,1.0,500.0,4999.927270341659,100.0,0.05,0.00594663467602241,100,0.9999915,0.01,100,4999.927270341659,4999.927270341659,2.0223e-12,1,2.0222238e-08,0.010003369,2820.478,4999.9277,100.00000762946016,1.0003284,0.9994736,0.00594663467602241,0.009994821
0.058096807,1.0,500.0,4999.939015050267,100.0,0.05,0.00340850088031736,100,1.0000045,0.010000002,100,4999.939015050267,4999.939015050267,1.1528536e-12,1,1.1529499e-08,0.0100027,2820.4902,4999.94,99.99998092660371,1.0002745,0.99970967,0.00340850088031736,0.009997051
0.12676366,1.0,500.0,4999.925730026992,100.0,0.05,0.016239709532601655,100,1.0,0.009999998,100,4999.925730026992,4999.925730026992,3.5044917e-18,1,,0.01,2820.4763,4999.926,100.0,1.0,1.0,0.016239709532601655,0.01
449.59937,1.0021482,495.02,4950.031037184772,99.78564532652094,0.05,248996.09669110097,100,1.0061761,0.01,100,4950.031037184772,4950.031037184772,2.4324106e-07,1,0.0024625491,0.011199734,2772.9995,4954.7886,99.75975936011429,1.1268904,0.8101847,248996.09669110097,0.008052117
0.05677361,1.0,500.0,4999.939771180134,100.0,0.05,0.0032572667566166023,100,1.0,0.009999998,100,4999.939771180134,4999.939771180134,3.5044917e-18,1,,0.01,2820.49,4999.9395,100.0,1.0,1.0,0.0032572667566166023,0.01
440.82715,1.0024965,495.02,4950.044037293304,99.7509735954956,0.05,248997.3679427411,100,1.0037757,0.01,100,4950.044037293304,4950.044037293304,2.23605e-07,1,0.0022529676,0.010934454,2773.5222,4955.6904,99.77913306826342,1.097574,0.8201289,248997.3679427411,0.00817044
135.33604,1.0033227,497.8,4977.836168131524,99.66882833811422,0.05,48844.590971479316,100,0.98617804,0.01,100,4977.836168131524,4977.836168131524,6.110528e-07,1,0.0059427763,0.010846603,2803.322,4986.389,99.3987001454912,1.0696682,0.60455894,48844.590971479316,0.0061303223
0.05750987,1.0,500.0,4999.930278214384,100.0,0.05,0.003339627540530623,100,0.9999972,0.01,100,4999.930278214384,4999.930278214384,2.258898e-12,1,2.2589772e-08,0.010003124,2820.4814,4999.931,100.0000076294165,1.0003096,0.999619,0.003339627540530623,0.009996219
312.2314,1.0076218,495.01,4949.934899805734,99.24358867578802,0.05,249993.42889396372,100,0.9954777,0.01,100,4949.934899805734,4949.934899805734,9.879157e-07,1,0.009790003,0.011114848,2780.935,4968.6743,99.0314398724424,1.1064583,0.6120118,249993.42889396372,0.0061479206
463.15625,1.0015863,495.01,4949.938842997409,99.84161944032998,0.05,249993.82625863995,100,0.99897105,0.010000002,100,4949.938842997409,4949.938842997409,1.8552834e-07,1,0.0018514667,0.011031129,2772.2454,4953.423,99.81664151836404,1.1019778,0.8896549,249993.82625863995,0.0089057125
0.07310378,1.0,500.0,4999.9292190353435,100.0,0.05,0.005396247152150249,100,1.0,0.009999998,100,4999.9292190353435,4999.9292190353435,3.5044917e-18,1,,0.01,2820.4795,4999.929,100.0,1.0,1.0,0.005396247152150249,0.01
0.05907164,1.0,500.0,4999.949107791619,100.0,0.05,0.003524777090146846,100,1.0,0.009999998,100,4999.949107791619,4999.949107791619,3.5044917e-18,1,,0.01,2820.4995,4999.949,100.0,1.0,1.0,0.003524777090146846,0.01
