InitialReturnMin,MinIW,J_sample_variance,Iteration,EpRewMean,EpThisIter,EpisodesSoFar,InitialReturnMean,MaxIW,InitialBound,TimestepsSoFar,TimeElapsed,Weights,InitialReturnMax,StdIW,ReturnMeanIW,EmpiricalD2,MeanIW,EpLenMean,InitialReturnStd,Bound
-11.85507,1.1603965,2268.1152,107,-110.21921194658196,100,10700,-2.0980835e-07,116.789825,36.70904,243660,801.4879925251007,[  1.078 -11.773 -41.029  29.449 -43.213],15.288124,19.35348,66.06327,1.9014084,19.624725,18.4,6.264408,66.06327
-14.367313,1.1670821,2885.459,108,-109.63936810096158,100,10800,1.4495849e-06,140.36047,36.54833,245475,808.1175990104675,[  1.078 -11.773 -41.029  29.449 -43.361],15.308197,22.662395,68.37053,1.9772519,22.20091,18.15,7.238405,68.37053
-12.827108,1.1685567,2204.7957,109,-110.07974894560515,100,10900,-2.8419495e-06,125.067024,37.62005,247263,814.2322580814362,[  1.078 -11.773 -41.029  29.449 -43.516],15.235417,18.66448,69.498474,nan,19.993172,17.88,6.1382413,69.498474
-15.207306,1.1727097,2628.2476,110,-109.87032202529434,100,11000,-2.670288e-07,139.60646,37.500042,249039,820.9849405288696,[  1.078 -11.773 -41.029  29.449 -43.672],15.354963,20.789001,71.01909,nan,21.59619,17.76,6.9180856,71.01909
-15.147718,1.1687884,2759.282,111,-109.74458856237995,100,11100,-5.8174135e-07,125.83847,36.941578,250841,826.4536643028259,[  1.078 -11.773 -41.029  29.449 -43.831],15.097334,21.125492,69.17382,nan,21.765108,18.02,7.098617,69.17382
-12.855724,1.1712209,3086.5007,112,-109.9298026818386,100,11200,-1.6212464e-06,215.6353,37.21964,252634,832.9206063747406,[  1.078 -11.773 -41.029  29.449 -43.987],16.89849,27.901337,70.15212,nan,23.03861,17.93,6.8402395,70.15212
-18.407732,1.1497467,1973.0057,113,-110.38142265479215,100,11300,-3.2043456e-06,75.62527,35.31406,254548,839.8982217311859,[  1.078 -11.773 -41.029  29.449 -44.145],13.948718,15.386614,61.81156,nan,18.185028,19.14,7.2568064,61.81156
-14.501671,1.1572491,2282.1597,114,-110.14036252850885,100,11400,1.9073486e-08,107.067764,36.013374,256414,846.4028930664062,[  1.078 -11.773 -41.029  29.449 -44.284],15.058501,19.029667,64.645386,nan,19.72503,18.66,6.969553,64.645386
-14.219479,1.1713594,2808.9395,115,-109.97731733997698,100,11500,1.1062622e-06,157.79225,37.318523,258202,852.9520905017853,[  1.078 -11.773 -41.029  29.449 -44.43 ],15.363381,24.612928,70.32635,nan,22.179544,17.88,6.5794277,70.32635
-12.867931,1.1446571,1540.4569,116,-110.47111236253915,100,11600,2.6988982e-06,65.90795,35.299614,260138,859.9755973815918,[  1.078 -11.773 -41.029  29.449 -44.589],12.633714,12.933806,60.205853,nan,16.459957,19.36,6.29284,60.205853
-13.984802,1.1569798,1625.59,117,-110.068781973891,100,11700,-4.863739e-07,79.39137,36.682587,261981,866.6673481464386,[  1.078 -11.773 -41.029  29.449 -44.724],13.580469,12.669374,65.09519,nan,17.357346,18.43,6.3535986,65.09519
-15.308756,1.1697652,3327.304,118,-109.80100869382865,100,11800,-1.2779236e-06,206.70786,36.944153,263786,873.5842413902283,[  1.078 -11.773 -41.029  29.449 -44.87 ],16.685844,30.04194,69.335106,nan,23.64517,18.05,6.822614,69.335106
-12.817963,1.1685567,2755.5735,119,-109.50188916256053,100,11900,-2.632141e-06,199.56856,36.97032,265585,879.8336186408997,[  1.078 -11.773 -41.029  29.449 -45.026],17.090118,23.41968,69.02395,nan,21.602777,17.99,6.8815536,69.02395
-15.241623,1.1672245,1958.9441,120,-110.00824270581538,100,12000,2.670288e-06,88.60904,37.59711,267375,886.3231525421143,[  1.078 -11.773 -41.029  29.449 -45.182],14.109571,14.259248,69.03911,nan,19.004635,17.9,6.2266035,69.03911
-15.889145,1.1550571,2288.912,121,-110.1145622066719,100,12100,-4.196167e-07,134.43657,35.707676,269257,892.408510684967,[  1.078 -11.773 -41.029  29.449 -45.337],15.631002,19.930805,63.694763,nan,19.642307,18.82,7.081319,63.694763
-14.803896,1.1495142,1815.2981,122,-110.74247113071226,100,12200,-1.6975403e-06,86.38917,35.765564,271166,898.7693870067596,[  1.078 -11.773 -41.029  29.449 -45.481],14.048477,16.113615,62.016125,nan,17.71271,19.09,6.4367275,62.016125
-13.205908,1.1652849,1789.57,123,-110.5076144935079,100,12300,1.0871887e-06,98.39267,37.792076,272963,905.1679973602295,[  1.078 -11.773 -41.029  29.449 -45.62 ],14.008241,15.756492,68.53631,nan,18.528967,17.97,5.4805956,68.53631
-13.289261,1.1652937,2989.5032,124,-109.98667310619138,100,12400,2.002716e-06,133.63893,36.5824,274791,911.7309014797211,[  1.078 -11.773 -41.029  29.449 -45.773],15.560102,24.475712,67.641754,nan,22.34016,18.28,6.926532,67.641754
-16.278496,1.1643473,2948.9517,125,-109.9761105301828,100,12500,3.6811828e-06,151.60846,36.4189,276625,918.5548539161682,[  1.078 -11.773 -41.029  29.449 -45.926],15.882172,25.020111,67.23624,nan,22.1599,18.34,7.0852895,67.23624
-14.492052,1.1622128,2595.3188,126,-110.10372731444264,100,12600,-8.9645386e-07,105.646545,36.35601,278466,925.479653596878,[  1.078 -11.773 -41.029  29.449 -46.078],14.636192,20.579536,66.54947,nan,20.872557,18.41,7.027144,66.54947
-12.4088955,1.1677322,1936.6552,127,-109.9452342063995,100,12700,-1.8882752e-06,166.85075,37.78162,280250,931.361385345459,[  1.078 -11.773 -41.029  29.449 -46.229],16.010351,19.909157,69.200264,nan,19.171642,17.84,5.559289,69.200264
-15.029915,1.1636457,2218.2285,128,-109.89354644026739,100,12800,1.8882752e-06,94.32419,36.857567,282069,938.0082058906555,[  1.078 -11.773 -41.029  29.449 -46.384],13.92737,16.96519,67.3118,nan,19.581535,18.19,6.66201,67.3118
-14.234478,1.1619601,1751.5442,129,-109.86811265135599,100,12900,-8.010864e-07,104.93682,37.142117,283883,944.4410207271576,[  1.078 -11.773 -41.029  29.449 -46.535],14.005909,15.020904,66.95052,nan,18.206673,18.14,6.031979,66.95052
-16.965567,1.1665524,2942.5002,130,-110.25134408586862,100,13000,4.386902e-07,138.33627,36.914883,285702,951.0431880950928,[  1.078 -11.773 -41.029  29.449 -46.685],15.425913,25.364235,68.28329,nan,22.094847,18.19,6.767884,68.28329
-18.63532,1.1684809,2716.2468,131,-110.17338518484775,100,13100,-2.2888183e-07,124.81585,37.218975,287504,957.8127400875092,[  1.078 -11.773 -41.029  29.449 -46.839],15.210859,20.989082,69.21766,nan,21.331785,18.02,6.73431,69.21766
-13.529699,1.1615125,2467.9387,132,-110.07120128759762,100,13200,2.9373168e-06,76.85869,36.240353,289348,963.8474111557007,[  1.078 -11.773 -41.029  29.449 -46.995],13.152631,18.342491,66.307144,nan,20.493038,18.44,7.258991,66.307144
-13.998669,1.1668639,3830.269,133,-109.60913913656027,100,13300,-1.5258789e-07,162.80484,36.064114,291183,971.0136234760284,[  1.078 -11.773 -41.029  29.449 -47.145],16.01197,31.993181,67.900635,nan,25.45143,18.35,7.6709943,67.900635
-15.029652,1.1638322,1936.1443,134,-109.878879230073,100,13400,-1.7547608e-06,110.30644,37.13696,292992,977.6804599761963,[  1.078 -11.773 -41.029  29.449 -47.299],14.742558,16.021536,67.59169,nan,18.89302,18.09,6.3325205,67.59169
-14.2395115,1.1527418,1994.4154,135,-110.29046044127381,100,13500,1.6212464e-07,81.977165,35.874496,294878,984.4172043800354,[  1.078 -11.773 -41.029  29.449 -47.451],13.809237,15.900986,63.211395,nan,18.29017,18.86,6.736889,63.211395
-16.241879,1.158181,2208.0688,136,-110.15626411275007,100,13600,2.479553e-07,109.86131,36.19932,296735,990.9853217601776,[  1.078 -11.773 -41.029  29.449 -47.593],14.878639,19.170853,65.13811,nan,19.580786,18.57,6.8187366,65.13811
-17.170193,1.1666949,1734.4956,137,-110.33202459022829,100,13700,-6.4849854e-07,102.02768,37.90849,298522,997.5974464416504,[  1.078 -11.773 -41.029  29.449 -47.74 ],14.113556,15.003849,69.07686,nan,18.442953,17.87,5.6115155,69.07686
-17.85139,1.1718332,2399.8047,138,-109.73622221993855,100,13800,-1.5640259e-06,116.40553,37.805393,300294,1004.0469229221344,[  1.078 -11.773 -41.029  29.449 -47.894],14.244718,18.649424,70.65064,nan,20.643564,17.72,6.2302995,70.65064
-15.452356,1.1622926,2511.288,139,-109.82148672569144,100,13900,2.4414062e-06,123.05385,36.2158,302132,1010.7658805847168,[  1.078 -11.773 -41.029  29.449 -48.053],14.944065,19.19337,66.56889,nan,20.682686,18.38,7.494222,66.56889
-16.336645,1.1537228,1822.5447,140,-110.3801725061579,100,14000,-2.07901e-06,72.95318,36.0912,304009,1017.5695278644562,[  1.078 -11.773 -41.029  29.449 -48.203],13.346931,14.244604,63.61043,nan,17.854124,18.77,6.54992,63.61043
-13.941767,1.1656849,2444.9426,141,-109.84966833156852,100,14100,4.0817263e-06,115.882286,36.922947,305821,1024.1119947433472,[  1.078 -11.773 -41.029  29.449 -48.346],14.820898,18.768333,68.054565,nan,20.49569,18.12,6.7628584,68.054565
-13.438343,1.1568253,2257.2192,142,-110.3435943866235,100,14200,3.8146973e-07,91.474815,36.02013,307691,1031.0589444637299,[  1.078 -11.773 -41.029  29.449 -48.499],14.155779,17.00134,64.55258,nan,19.455296,18.7,7.02806,64.55258
-15.457157,1.1690025,3056.5366,143,-109.74180389417963,100,14300,2.4414062e-06,126.554794,36.843994,309496,1037.922112941742,[  1.078 -11.773 -41.029  29.449 -48.645],14.776788,23.648594,69.19639,nan,22.626513,18.05,7.1968813,69.19639
-14.51753,1.1805285,3845.5032,144,-109.56183990049632,100,14400,-1.926422e-06,145.30959,37.567364,311252,1044.5701875686646,[  1.078 -11.773 -41.029  29.449 -48.801],15.448755,29.032158,73.944176,nan,25.713037,17.56,7.279526,73.944176
-13.644405,1.1524911,1889.768,145,-110.31251080708684,100,14500,2.2983552e-06,93.84326,35.916557,313139,1050.9660050868988,[  1.078 -11.773 -41.029  29.449 -48.967],14.703623,15.983464,63.02712,nan,18.064465,18.87,6.422901,63.02712
-16.642498,1.1570107,2417.5728,146,-110.35405341777397,100,14600,2.8419495e-06,142.38712,36.001354,315011,1057.159265756607,[  1.078 -11.773 -41.029  29.449 -49.109],15.684528,21.391594,64.530624,nan,20.190737,18.72,6.869895,64.530624
-15.464245,1.1740211,2996.0278,147,-109.63469850188518,100,14700,-7.05719e-07,169.67946,37.450115,316785,1063.406569480896,[  1.078 -11.773 -41.029  29.449 -49.255],15.46393,24.634403,71.321556,nan,22.722178,17.74,6.77038,71.321556
-18.658213,1.1767652,3422.9204,148,-109.66611492996091,100,14800,1.8882752e-06,215.1612,37.55174,318552,1069.8183479309082,[  1.078 -11.773 -41.029  29.449 -49.415],16.613033,28.837908,72.37841,nan,24.13181,17.67,7.098264,72.37841
-13.363235,1.172155,2394.4233,149,-109.89102727476262,100,14900,-6.67572e-07,117.36865,37.7444,320325,1075.987884759903,[  1.078 -11.773 -41.029  29.449 -49.578],14.930033,19.214218,70.830864,nan,20.791225,17.73,6.3021717,70.830864
-15.0959,1.1752623,2651.5154,150,-109.71507603954907,100,15000,-1.2588501e-06,127.07047,38.072838,322083,1082.1799097061157,[  1.078 -11.773 -41.029  29.449 -49.737],14.770993,20.886377,71.97187,nan,21.55907,17.58,6.036706,71.97187
-14.242771,1.1557976,1959.518,151,-110.32629901893502,100,15100,-4.196167e-07,88.98876,36.311134,323948,1088.2281448841095,[  1.078 -11.773 -41.029  29.449 -49.898],14.024553,16.632727,64.350746,nan,18.462505,18.65,6.222744,64.350746
-14.163179,1.1703678,2310.5574,152,-110.10359365418837,100,15200,-5.722046e-07,112.11706,37.697346,325730,1094.2275760173798,[  1.078 -11.773 -41.029  29.449 -50.043],14.248981,17.27008,70.18411,nan,20.30068,17.82,6.308381,70.18411
-14.413906,1.1524603,1978.4644,153,-110.46123292109773,100,15300,4.196167e-07,108.058266,35.742813,327621,1100.8473825454712,[  1.078 -11.773 -41.029  29.449 -50.201],14.759569,16.178299,63.1139,nan,18.29753,18.91,7.023656,63.1139
-15.171238,1.1560401,2841.2434,154,-110.31802692855705,100,15400,-4.196167e-07,138.38167,35.268684,329518,1107.0651910305023,[  1.078 -11.773 -41.029  29.449 -50.342],15.516548,23.53827,63.729168,nan,21.789478,18.97,7.643467,63.729168
-16.142277,1.1528254,1783.3427,155,-110.32328389145276,100,15500,-1.3446808e-06,109.19323,35.995426,331400,1113.9597420692444,[  1.078 -11.773 -41.029  29.449 -50.487],14.909171,16.051964,63.238384,nan,17.844038,18.82,6.4502463,63.238384
-13.25013,1.1632906,1794.0457,156,-110.11355143793111,100,15600,1.0967254e-06,108.726456,37.333824,333209,1120.4409992694855,[  1.078 -11.773 -41.029  29.449 -50.63 ],14.222628,15.724842,67.525696,nan,18.451897,18.09,5.789906,67.525696
-13.665743,1.1658139,2734.6064,157,-109.958357033372,100,15700,-3.452301e-06,116.28038,36.756634,335027,1126.9327268600464,[  1.078 -11.773 -41.029  29.449 -50.781],14.726347,20.93019,68.051605,nan,21.418747,18.18,7.0647874,68.051605
-15.529552,1.172723,3810.002,158,-109.80995064958175,100,15800,4.5776366e-07,225.24026,36.839954,336826,1133.6671290397644,[  1.078 -11.773 -41.029  29.449 -50.934],16.830006,31.801922,70.573,nan,25.43262,17.99,7.42434,70.573
-13.10335,1.1659696,2258.8027,159,-109.77275754785582,100,15900,-6.198883e-07,85.887405,36.88268,338634,1140.4175446033478,[  1.078 -11.773 -41.029  29.449 -51.094],12.8441305,16.41062,68.23221,nan,20.055492,18.08,6.8886003,68.23221
-14.414257,1.1648804,2108.4722,160,-110.29493838492367,100,16000,1.7642975e-06,132.13037,37.303978,340443,1147.033586025238,[  1.078 -11.773 -41.029  29.449 -51.247],14.847419,18.06166,68.05462,nan,19.440134,18.09,6.2468677,68.05462
-13.709637,1.1756569,3589.2112,161,-109.7789845608064,100,16100,-1.4305115e-06,208.574,37.60099,342216,1153.0941755771637,[  1.078 -11.773 -41.029  29.449 -51.4  ],16.549194,32.10269,71.8728,nan,24.499004,17.73,6.687636,71.8728
-17.281122,1.184959,4543.012,162,-109.56331961214275,100,16200,-1.6593933e-06,192.66556,37.877163,343957,1159.5029737949371,[  1.078 -11.773 -41.029  29.449 -51.562],16.336803,35.4673,75.81384,nan,27.876604,17.41,7.218064,75.81384
-17.85945,1.1735823,3657.3901,163,-109.76821761266473,100,16300,6.1035155e-07,230.9197,37.117435,345746,1165.0750987529755,[  1.078 -11.773 -41.029  29.449 -51.731],16.816662,32.17108,70.96231,nan,24.94176,17.89,6.9264774,70.96231
-15.918119,1.1654227,2805.1143,164,-109.827391177262,100,16400,5.722046e-07,134.11285,36.57871,347569,1171.768481016159,[  1.078 -11.773 -41.029  29.449 -51.891],15.229408,21.20591,67.76465,nan,21.659096,18.23,7.1245255,67.76465
-16.149485,1.1599982,2856.2493,165,-110.28259360486756,100,16500,-7.8201293e-07,133.99574,35.994183,349433,1178.4909114837646,[  1.078 -11.773 -41.029  29.449 -52.045],15.7902975,23.975534,65.47629,nan,21.72556,18.64,7.171967,65.47629
-14.13718,1.1709841,2496.3296,166,-109.73654243430512,100,16600,-1.5640259e-06,113.90176,37.431213,351215,1185.3397216796875,[  1.078 -11.773 -41.029  29.449 -52.193],14.276729,19.45262,70.2214,nan,21.082516,17.82,6.4313517,70.2214
-14.920506,1.151072,2124.7542,167,-110.39594991867065,100,16700,-6.8664554e-07,78.37489,35.519146,353121,1191.6066195964813,[  1.078 -11.773 -41.029  29.449 -52.351],13.607759,16.932768,62.31057,nan,18.733114,19.06,7.0164347,62.31057
-13.168905,1.1588305,2076.268,168,-110.41779247305958,100,16800,-7.05719e-07,96.52014,36.575333,354970,1198.086434841156,[  1.078 -11.773 -41.029  29.449 -52.491],13.893234,17.33225,65.552,nan,19.040415,18.49,6.2965126,65.552
-13.672489,1.1571608,2498.9727,169,-110.1397089061812,100,16900,1.411438e-06,123.59251,35.73354,356845,1204.808259010315,[  1.078 -11.773 -41.029  29.449 -52.639],14.98715,20.760115,64.426956,nan,20.498528,18.75,7.098677,64.426956
-15.200541,1.1500055,2019.3234,170,-110.26890041007614,100,17000,-9.727478e-07,133.19766,35.250076,358759,1212.0150074958801,[  1.078 -11.773 -41.029  29.449 -52.785],15.32085,17.382406,61.812363,nan,18.53208,19.14,7.051674,61.812363
-14.809689,1.1572756,2298.1328,171,-109.64735971490511,100,17100,-1.0108947e-06,107.14621,35.724335,360625,1218.5172514915466,[  1.078 -11.773 -41.029  29.449 -52.925],14.719568,17.863644,64.4549,nan,19.782139,18.66,7.304719,64.4549
-14.43516,1.1695333,2786.2698,172,-110.3526798085591,100,17200,-5.912781e-07,128.34831,37.429886,362422,1225.1218843460083,[  1.078 -11.773 -41.029  29.449 -53.071],15.527901,23.601074,69.70364,nan,21.749718,17.97,6.4553814,69.70364
-12.770664,1.172996,3024.3115,173,-110.03823717946103,100,17300,3.33786e-06,165.0019,37.418133,364205,1231.7896189689636,[  1.078 -11.773 -41.029  29.449 -53.227],16.675201,24.041069,70.98923,nan,22.670645,17.83,6.805651,70.98923
-16.597633,1.1533444,1556.6305,174,-110.47224205093278,100,17400,-3.8146973e-07,62.63411,36.240013,366077,1238.210943222046,[  1.078 -11.773 -41.029  29.449 -53.387],12.256168,12.296667,63.70295,nan,17.07576,18.72,6.377018,63.70295
-15.298973,1.1510632,1830.09,175,-110.50223785599732,100,17500,1.8882752e-06,90.193115,35.714848,367975,1244.9609010219574,[  1.078 -11.773 -41.029  29.449 -53.53 ],13.73111,15.675513,62.564804,nan,17.943655,18.98,6.87619,62.564804
-15.546862,1.1669129,2449.8555,176,-110.00618847366715,100,17600,-8.773804e-07,119.72692,37.175507,369779,1251.3242583274841,[  1.078 -11.773 -41.029  29.449 -53.67 ],14.847092,19.701015,68.63324,nan,20.572124,18.04,6.448611,68.63324
-16.754847,1.1550483,1774.2157,177,-110.06644704148395,100,17700,-7.6293944e-08,75.50996,36.18256,371643,1257.8131003379822,[  1.078 -11.773 -41.029  29.449 -53.825],13.531632,14.352727,64.10741,nan,17.833838,18.64,6.657882,64.10741
-19.303087,1.1558373,1852.2496,178,-110.57020245966592,100,17800,1.2397766e-06,119.01201,36.474045,373505,1264.2784235477448,[  1.078 -11.773 -41.029  29.449 -53.969],15.055458,16.327662,64.57433,nan,18.18347,18.62,6.322024,64.57433
-14.697002,1.1794841,3773.614,179,-109.52152287961073,100,17900,-1.7356873e-06,196.85565,37.62127,375262,1270.928154706955,[  1.078 -11.773 -41.029  29.449 -54.114],16.06932,31.355848,73.51782,nan,25.49101,17.57,7.11228,73.51782
-15.89064,1.1563312,2512.4243,180,-109.96489658146331,100,18000,-1.335144e-07,120.70186,35.611324,377141,1277.140061378479,[  1.078 -11.773 -41.029  29.449 -54.279],14.793472,19.907488,64.0585,nan,20.405838,18.79,7.446373,64.0585
-14.590261,1.1610031,1758.7227,181,-110.38276386384479,100,18100,-1.6212464e-06,88.10514,37.047546,378966,1283.3717772960663,[  1.078 -11.773 -41.029  29.449 -54.424],13.124882,13.758938,66.7114,nan,18.150333,18.25,6.2416654,66.7114
-15.7022,1.1691809,2634.0276,182,-109.77430503482043,100,18200,1.411438e-06,127.15485,37.14486,380761,1289.6008100509644,[  1.078 -11.773 -41.029  29.449 -54.573],15.591189,20.324411,69.4514,nan,21.282005,17.95,6.9375134,69.4514
-15.914907,1.1521263,1941.8356,183,-110.4571102391993,100,18300,-2.822876e-06,92.89726,35.833683,382653,1296.702026128769,[  1.078 -11.773 -41.029  29.449 -54.729],14.575392,16.415781,62.91651,nan,18.265598,18.92,6.669076,62.91651
-17.495367,1.1494967,2059.1458,184,-110.4919038322416,100,18400,1.2493133e-06,86.347,35.204235,384573,1303.3038985729218,[  1.078 -11.773 -41.029  29.449 -54.871],14.119748,16.997936,61.655975,nan,18.546892,19.2,7.306623,61.655975
-15.98539,1.162674,2897.1235,185,-110.35833590705542,100,18500,2.861023e-07,124.35248,36.29025,386419,1309.7707226276398,[  1.078 -11.773 -41.029  29.449 -55.01 ],15.40969,23.842768,66.70267,nan,21.89526,18.46,7.3690853,66.70267
-16.019676,1.1615081,2849.523,186,-110.16444255713546,100,18600,2.3460389e-06,139.873,35.985413,388273,1316.5643272399902,[  1.078 -11.773 -41.029  29.449 -55.161],15.570291,23.353662,66.17571,nan,21.844418,18.54,7.5995736,66.17571
-15.584217,1.1646316,2155.2046,187,-109.98622153515733,100,18700,-8.583069e-08,96.75128,36.912407,390087,1323.3518846035004,[  1.078 -11.773 -41.029  29.449 -55.311],14.518619,16.815344,67.76678,nan,19.631485,18.14,6.6382723,67.76678
-18.71178,1.1751727,2247.0627,188,-109.99328643512666,100,18800,7.2479247e-07,91.800964,38.089817,391843,1329.6786789894104,[  1.078 -11.773 -41.029  29.449 -55.463],13.254363,17.47254,72.19952,nan,20.696848,17.56,6.26661,72.19952
-12.012901,1.1645694,1948.011,189,-109.91830577473134,100,18900,3.490448e-06,96.59639,37.15495,393650,1335.5360577106476,[  1.078 -11.773 -41.029  29.449 -55.625],14.1172695,15.103552,67.8625,nan,18.960182,18.07,6.2496905,67.8625
-15.151455,1.1667216,2413.5417,190,-109.95221182287656,100,19000,4.196167e-07,102.09776,37.201626,395454,1342.362361907959,[  1.078 -11.773 -41.029  29.449 -55.777],14.229521,18.91184,68.5357,nan,20.387943,18.04,6.421986,68.5357
-14.377584,1.163446,3420.6868,191,-109.78908370761715,100,19100,3.8146972e-08,200.04036,35.91017,397305,1349.52246260643,[  1.078 -11.773 -41.029  29.449 -55.931],16.919888,30.51323,66.56299,nan,24.058628,18.51,7.4547954,66.56299
-15.197893,1.1613353,2898.1401,192,-110.13126579290693,100,19200,1.0681152e-06,161.6439,36.030155,399160,1356.0868351459503,[  1.078 -11.773 -41.029  29.449 -56.083],16.3659,25.874212,66.0352,nan,22.138443,18.55,7.118571,66.0352
-19.370445,1.160826,2695.1301,193,-109.88165071254343,100,19300,-3.1280517e-06,137.1875,36.006027,401012,1362.947600364685,[  1.078 -11.773 -41.029  29.449 -56.232],15.483691,21.095379,65.86945,nan,21.14968,18.52,7.4418473,65.86945
-14.889072,1.1590517,2563.8528,194,-110.18356607946552,100,19400,-6.67572e-07,83.76895,35.92346,402876,1369.8901641368866,[  1.078 -11.773 -41.029  29.449 -56.381],13.777018,19.699108,65.221954,nan,20.736752,18.64,7.229142,65.221954
-15.928106,1.1578275,1973.9774,195,-110.20661907800138,100,19500,3.1089783e-06,93.96362,36.446033,404727,1376.8169405460358,[  1.078 -11.773 -41.029  29.449 -56.529],13.898638,16.48147,65.18024,nan,18.673895,18.51,6.5308566,65.18024
-14.172716,1.1447924,1669.1755,196,-110.82656929308152,100,19600,4.4822693e-07,66.15001,35.280792,406669,1384.0820744037628,[  1.078 -11.773 -41.029  29.449 -56.675],12.883316,14.52367,60.258102,nan,17.001688,19.42,6.392587,60.258102
-16.33336,1.1605558,2042.6206,197,-110.03910233537235,100,19700,-9.536743e-08,87.092636,36.65728,408504,1390.9146411418915,[  1.078 -11.773 -41.029  29.449 -56.811],14.069876,16.129124,66.16784,nan,18.935047,18.35,6.6286883,66.16784
-15.237579,1.1508613,1806.019,198,-110.15112862722131,100,19800,1.039505e-06,77.931274,35.416916,410404,1397.4974377155304,[  1.078 -11.773 -41.029  29.449 -56.96 ],13.429208,14.041677,62.32339,nan,17.850294,19.0,7.2376685,62.32339
-16.194708,1.1612068,2397.2854,199,-109.93550378931836,100,19900,,138.68077,36.414417,412244,1404.2670772075653,[  1.078 -11.773 -41.029  29.449 -57.1  ],15.62639,19.474636,66.21221,nan,20.189943,18.4,6.971303,66.21221
-15.829872,1.1615435,2428.8735,200,-109.99267363707845,100,20000,-1.2016296e-06,103.776794,36.33112,414085,1410.8614592552185,[  1.078 -11.773 -41.029  29.449 -57.25 ],14.385849,19.60521,66.31046,nan,20.401123,18.41,6.920004,66.31046
-12.191246,1.1701849,2364.1494,201,-109.9560547531908,100,20100,-2.4604797e-06,130.58353,37.67763,415867,1417.374801158905,[  1.078 -11.773 -41.029  29.449 -57.399],15.0132885,20.99571,70.00716,nan,20.600147,17.82,6.0543833,70.00716
-12.879175,1.1710511,3038.17,202,-109.82248598377163,100,20200,2.0980835e-06,156.46877,37.355286,417657,1423.2527556419373,[  1.078 -11.773 -41.029  29.449 -57.556],15.572762,25.194118,70.07681,nan,22.560684,17.9,6.620758,70.07681
-16.412228,1.1641386,2951.8567,203,-109.9515054560491,100,20300,-2.2888183e-07,175.45209,36.38769,419492,1429.7118246555328,[  1.078 -11.773 -41.029  29.449 -57.714],16.359066,24.845541,67.1546,nan,22.2128,18.35,7.0602946,67.1546
-14.74539,1.1594009,2392.851,204,-109.92759364863144,100,20400,6.7710874e-07,98.003845,36.14693,421344,1436.4067862033844,[  1.078 -11.773 -41.029  29.449 -57.866],14.408508,18.491793,65.49361,nan,20.00611,18.52,7.1197042,65.49361
-15.879787,1.1575979,2148.6902,205,-110.07150220033881,100,20500,-6.1035155e-07,108.10527,36.237743,423202,1443.4469945430756,[  1.078 -11.773 -41.029  29.449 -58.014],14.300442,18.494778,64.85588,nan,19.25809,18.58,6.595211,64.85588
-16.663157,1.1510501,1443.503,206,-110.32318989192817,100,20600,1.8119812e-06,68.04966,36.10206,425084,1449.9545114040375,[  1.078 -11.773 -41.029  29.449 -58.161],13.19668,11.633778,62.844353,nan,16.469173,18.82,6.3165927,62.844353
-14.653212,1.15334,1814.8739,207,-110.52993246618087,100,20700,-2.5177003e-06,110.813385,36.2209,426962,1456.8773353099823,[  1.078 -11.773 -41.029  29.449 -58.301],14.625784,16.578476,63.537773,nan,17.904388,18.78,6.140797,63.537773
-18.222025,1.1673982,2146.0752,208,-109.88489124065546,100,20800,1.4877319e-06,103.88929,37.32522,428756,1463.5573720932007,[  1.078 -11.773 -41.029  29.449 -58.444],14.126962,16.77191,68.969826,nan,19.69823,17.94,6.629376,68.969826
-16.3392,1.1601176,2301.3262,209,-110.03351408417087,100,20900,6.1035155e-07,86.11148,36.186478,430604,1469.9669382572174,[  1.078 -11.773 -41.029  29.449 -58.599],13.646117,17.330479,65.82314,nan,19.918024,18.48,7.179547,65.82314
-14.545349,1.1501195,1946.9015,210,-110.38098888132464,100,21000,-1.335144e-06,133.66086,35.516502,432513,1476.6899766921997,[  1.078 -11.773 -41.029  29.449 -58.747],15.185184,19.053432,61.974243,nan,18.466162,19.09,6.459626,61.974243
-17.135988,1.1472362,1618.269,211,-110.29845502516275,100,21100,-1.1825562e-06,61.600754,35.308918,434433,1483.5066459178925,[  1.078 -11.773 -41.029  29.449 -58.887],12.485679,12.64604,61.072346,nan,16.877558,19.2,6.864754,61.072346
-15.750217,1.1662899,3596.4646,212,-110.2403633281653,100,21200,-9.536743e-07,160.18237,36.530567,436268,1489.7734789848328,[  1.078 -11.773 -41.029  29.449 -59.024],15.670526,30.318865,67.87407,nan,24.326612,18.35,6.8947186,67.87407
-19.556658,1.162634,2011.0771,213,-110.10250248156035,100,21300,-1.6403199e-06,106.8401,36.836563,438091,1496.5642447471619,[  1.078 -11.773 -41.029  29.449 -59.178],15.282114,16.868637,67.046074,nan,19.17241,18.23,6.504363,67.046074
-12.603418,1.1617517,2223.054,214,-110.38583828948843,100,21400,-3.7193297e-07,121.23484,36.83078,439924,1503.1574873924255,[  1.078 -11.773 -41.029  29.449 -59.329],15.263024,18.698328,66.68081,nan,19.602116,18.33,6.2974505,66.68081
-12.135641,1.168793,3395.0132,215,-109.88571571346725,100,21500,3.2615662e-06,147.0965,36.537632,441741,1509.4885778427124,[  1.078 -11.773 -41.029  29.449 -59.479],15.664927,27.158932,68.9718,nan,23.902227,18.17,7.291329,68.9718
