TimestepsSoFar,EpisodesSoFar,InitialReturnMin,StdIW,Weights,MaxIW,Iteration,InitialReturnMax,EpThisIter,EpRewMean,MeanIW,J_sample_variance,EmpiricalD2,TimeElapsed,MinIW,EpLenMean,InitialBound,InitialReturnMean,Bound,InitialReturnStd,ReturnMeanIW
266766,10200,-2.9397202,5.09914,[ 0.083  0.314 -0.411  1.194 -1.341],58.48152,102,2.5351334,100,-116.18412713542668,1.4470725,3924742.5,3954632.2,1157.6248099803925,8.5389195e-07,21.4,443.09473,1.6784668e-06,623.3803,1.0706322,623.3803
269101,10300,-3.1485977,4.8670855,[ 0.065  0.362 -0.38   1.232 -1.338],96.43218,103,2.501297,100,-118.15298392370558,1.3671368,2476732.0,67.25276,1167.6825110912323,0.0021726568,23.35,406.3263,-1.1444092e-05,519.08527,1.1295487,519.08527
271366,10400,-2.8802872,1.1585586,[ 0.031  0.341 -0.384  1.237 -1.348],7.697633,104,3.0656815,100,-117.45608877258199,1.2261374,181361.4,2.9726527,1178.8255770206451,0.03775359,22.65,418.8396,-1.4724731e-05,505.1993,1.0508802,505.1993
273624,10500,-2.3971863,4.5155334,[ 0.015  0.332 -0.39   1.275 -1.379],91.694565,105,3.7903824,100,-117.5920692590213,1.3213803,3089476.2,1545.4926,1188.1961681842804,7.9960024e-05,22.58,420.86276,8.010864e-06,550.2419,1.1486008,550.2419
275857,10600,-3.0284348,0.90555066,[ 0.013  0.358 -0.353  1.232 -1.389],7.6759615,106,2.8426971,100,-117.38064237214006,1.1035041,134147.16,2.2214549,1197.465240240097,0.13328134,22.33,425.6908,6.866455e-06,468.28354,1.0312433,468.28354
278271,10700,-3.0914536,5.339557,[ 0.005  0.368 -0.343  1.202 -1.376],47.760105,107,2.5641098,100,-118.95859821831314,1.6759317,2811403.8,1621.6178,1206.520035982132,0.00011962954,24.14,393.16394,1.5258789e-07,615.8324,1.0361655,615.8324
280405,10800,-2.4556198,12.301909,[ 0.003  0.378 -0.312  1.202 -1.388],137.00824,108,2.5298767,100,-116.36083998093574,1.920465,20060282.0,1075.5789,1216.054720878601,4.8685233e-05,21.34,445.2353,1.0757446e-05,791.15845,0.9487207,791.15845
282746,10900,-2.685318,2.4511225,[ 0.04   0.403 -0.321  1.201 -1.429],24.951567,109,2.8360596,100,-118.59582982668489,1.1762898,727470.3,8.609337,1228.369751214981,0.0029605392,23.41,406.6114,-7.6293944e-08,465.66788,1.188343,465.66788
284993,11000,-3.1506271,1.4133139,[ 0.042  0.407 -0.333  1.176 -1.45 ],11.158389,110,2.6522827,100,-117.320616247841,1.2041972,257264.08,3.5964432,1237.3380279541016,0.007526988,22.47,422.34326,3.7384034e-06,494.55136,1.0859922,494.55136
287253,11100,-2.901886,21.632612,[ 0.025  0.412 -0.324  1.141 -1.475],667.453,111,2.1596527,100,-117.66727692227776,3.6923103,59056108.0,1283171500.0,1248.7496855258942,4.2175702e-10,22.6,420.68478,-2.3651123e-06,1409.3376,1.0930825,1409.3376
289497,11200,-2.9248047,49.154404,[ 0.053  0.41  -0.289  1.104 -1.472],2556.788,112,3.3014069,100,-117.85272135002698,4.801437,269386660.0,24610394.0,1258.7608587741852,3.4062563e-07,22.44,424.91553,-5.340576e-07,1731.1631,1.1110648,1731.1631
291864,11300,-3.0717773,150.08455,[ 0.038  0.352 -0.291  1.094 -1.462],1533.683,113,2.2708511,100,-118.7636746174222,15.026168,2728904000.0,inf,1269.8945779800415,2.7964892e-25,23.67,401.84924,-4.272461e-06,5392.03,0.96119183,5392.03
294118,11400,-2.5879364,26.507093,[ 0.082  0.341 -0.236  1.174 -1.426],427.7561,114,3.1497192,100,-117.98470715258897,2.883225,111177736.0,1.671086e+26,1281.9348084926605,2.102004e-19,22.54,423.16046,-7.705688e-06,1179.0342,1.0842534,1179.0342
296339,11500,-2.5739136,1.6513765,[ 0.092  0.393 -0.163  1.205 -1.43 ],24.656298,115,3.104004,100,-118.02595733868286,1.0962125,391478.53,10.355594,1292.2313528060913,0.0018445951,22.21,430.81754,-5.264282e-06,472.37354,1.1841358,472.37354
298527,11600,-2.8693542,0.84830683,[ 0.11   0.403 -0.15   1.206 -1.43 ],5.0350976,116,3.9493866,100,-117.52007537493054,1.0750811,96580.95,1.9453586,1302.1017441749573,0.074578114,21.88,436.62125,1.9073486e-06,466.88568,1.2020065,466.88568
300829,11700,-2.5573425,17.063375,[ 0.114  0.388 -0.149  1.21  -1.443],410.9001,117,2.6142807,100,-118.85829274029972,3.2317145,29413942.0,9111.242,1311.1696927547455,2.3112905e-05,23.02,415.77197,4.4250487e-06,1122.0865,1.0370284,1122.0865
303024,11800,-2.5616837,1091.6719,[ 0.142  0.416 -0.133  1.219 -1.427],238814.16,118,2.8184204,100,-117.73837864724847,6.0536885,15306104000.0,inf,1322.1335201263428,7.53475e-26,21.95,435.78058,-1.5792846e-05,12444.243,1.0913552,12444.243
305164,11900,-2.7828827,9.961528,[ 0.183  0.534 -0.137  1.17  -1.425],97.85232,119,3.2467957,100,-117.02552564619498,1.6635807,16761787.0,422068.8,1334.816810131073,5.6201254e-05,21.4,446.30276,4.8828124e-06,725.8061,1.161823,725.8061
307305,12000,-2.7014465,8.567629,[ 0.191  0.542 -0.107  1.236 -1.42 ],87.423584,120,2.9088593,100,-116.96928131116316,1.586129,11858719.0,222.50203,1345.8212189674377,0.00014198205,21.41,445.84354,7.400513e-06,686.3278,0.9210077,686.3278
309249,12100,-2.1960983,4.0416727,[ 0.194  0.563 -0.081  1.262 -1.446],40.28002,121,2.7513885,100,-114.97892718658822,1.5139449,3259103.0,16.814896,1355.991405248642,0.00014299114,19.44,490.72552,-3.1280517e-06,720.5995,0.8921421,720.5995
311365,12200,-2.1376572,0.60126525,[ 0.192  0.572 -0.072  1.312 -1.465],3.9632688,122,3.423729,100,-116.86473379080996,1.033101,55642.84,1.4659386,1365.7195761203766,0.093229845,21.16,451.6478,9.918213e-07,463.82703,1.004518,463.82703
313457,12300,-2.2022018,16.392826,[ 0.193  0.563 -0.075  1.322 -1.471],145.54446,123,3.4611588,100,-116.65177457826809,2.8567548,41959412.0,24537556.0,1374.0237972736359,5.3802546e-07,20.92,456.8966,4.119873e-06,1213.0107,0.93144375,1213.0107
315447,12400,-1.8261185,65.16891,[ 0.155  0.599 -0.05   1.255 -1.474],630.9758,124,2.3501892,100,-115.4463322970657,9.363884,760973440.0,2.8746565e+26,1385.77534365654,4.9408644e-18,19.9,479.4652,6.2561035e-06,3976.8206,0.84158003,3976.8206
317670,12500,-1.8158951,5.886339,[ 0.167  0.554 -0.004  1.341 -1.486],82.53495,125,3.213997,100,-118.02905869645238,1.4531044,4276071.5,36.30804,1397.5915141105652,0.0005963987,22.23,430.3315,,580.22095,1.0260335,580.22095
319748,12600,-1.7426453,4.837282,[ 0.165  0.569  0.008  1.302 -1.512],86.89303,126,3.2058105,100,-116.51675531946472,1.6123207,3964775.8,37059.816,1407.3057997226715,0.00039791153,20.78,460.00446,-4.272461e-06,726.43445,1.0679023,726.43445
321832,12700,-2.154396,1.3762653,[ 0.093  0.602  0.012  1.242 -1.512],11.790776,127,2.8391495,100,-116.46020577228269,1.095584,301069.28,3.075872,1418.4391224384308,0.026762968,20.84,458.2156,4.043579e-06,493.29898,1.0098503,493.29898
324168,12800,-1.6401825,12.218961,[ 0.083  0.621  0.013  1.23  -1.515],123.363815,128,2.9211655,100,-119.14326951052247,2.0721211,18946972.0,2566632.8,1428.1222825050354,3.9717807e-07,23.36,409.5382,3.2806397e-06,807.5947,1.0037303,807.5947
326315,12900,-2.3894196,14.22924,[ 0.088  0.661  0.032  1.226 -1.522],148.52232,129,2.7643356,100,-117.12200756010188,2.0899785,31748996.0,7767430600000000.0,1438.9011108875275,6.606311e-11,21.47,444.95288,-1.1444092e-06,866.9205,1.0166929,866.9205
328587,13000,-2.2402496,18.982,[ 0.088  0.688  0.079  1.252 -1.538],192.2844,130,2.7029037,100,-118.28057793170404,2.6167498,47939816.0,1120663.5,1449.8251194953918,5.593982e-07,22.72,420.2334,-7.3242186e-06,1025.1069,0.98988235,1025.1069
330607,13100,-1.820221,34.30883,[ 0.093  0.729  0.094  1.241 -1.545],708.3746,131,2.4644394,100,-115.59776714766069,4.192469,201495660.0,131626.52,1458.3909151554108,2.2960032e-06,20.2,471.76068,-6.1798096e-06,1798.7689,0.8317024,1798.7689
332661,13200,-1.8686981,1.0351981,[ 0.082  0.74   0.059  1.227 -1.548],6.201024,132,3.192627,100,-115.85267350197837,1.0871905,199904.73,3.4839354,1470.6947436332703,0.018381486,20.54,463.64243,6.027222e-06,500.80334,0.8450154,500.80334
334757,13300,-1.9914856,68.70773,[ 0.063  0.751  0.052  1.257 -1.549],703.1677,133,3.6925888,100,-116.39461610623495,6.885654,710796160.0,4.631357e+22,1479.630304813385,2.4445812e-10,20.96,454.8673,-9.994506e-06,2741.3225,0.8954456,2741.3225
336834,13400,-2.097046,4.0180244,[ 0.016  0.758 -0.014  1.25  -1.45 ],31.604025,134,3.0262375,100,-116.27052100677598,1.3690957,2622625.5,161.56754,1490.9013600349426,6.674217e-05,20.77,459.28674,-8.163453e-06,615.55927,0.9325485,615.55927
339018,13500,-1.9406738,4.955721,[ 0.014  0.728 -0.021  1.268 -1.451],34.747433,135,3.0113144,100,-117.43601189777506,1.7107068,3682918.2,99.33166,1500.185207605362,0.0021865005,21.84,437.2253,-2.670288e-06,706.4271,0.99659663,706.4271
341004,13600,-1.7485809,3.2183306,[ 0.012  0.752 -0.035  1.285 -1.454],21.947062,136,3.6694717,100,-115.30401153873576,1.3334436,1742384.4,14.876656,1510.221279144287,0.0033924982,19.86,480.00336,2.2125244e-06,612.37396,0.95596975,612.37396
343102,13700,-1.7556763,213.99603,[ 0.045  0.766 -0.033  1.281 -1.469],2205.7861,137,2.157219,100,-116.44684635162443,21.623,6171811300.0,8551956.0,1519.887267112732,4.843042e-08,20.98,454.56073,-6.790161e-06,8145.72,0.7652892,8145.72
345115,13800,-1.9374008,25.988764,[ 0.048  0.771 -0.076  1.271 -1.486],265.27426,138,3.004448,100,-115.42745068252547,3.1898022,111606570.0,1249604.0,1532.0222549438477,1.0679698e-06,20.13,473.01288,6.027222e-06,1380.0336,1.0281267,1380.0336
347264,13900,-2.139862,24.768528,[ 0.07   0.805 -0.074  1.225 -1.469],253.43108,139,2.5535583,100,-116.77878619723805,3.0392694,90992120.0,155224.19,1543.6165099143982,1.1936883e-07,21.49,443.1559,-3.2043456e-06,1227.5349,0.9245371,1227.5349
349319,14000,-2.1337433,6.514396,[ 0.103  0.797 -0.11   1.227 -1.466],130.1315,140,2.783226,100,-115.77703051224493,1.6616733,8092065.0,292797.6,1554.2901151180267,1.0019806e-06,20.55,463.05722,-5.7983398e-06,767.0621,0.75602096,767.0621
351175,14100,-1.8048782,1.3564749,[ 0.113  0.792 -0.077  1.239 -1.475],28.756157,141,2.3722153,100,-113.80543015463147,1.2149073,410450.47,3.9203005,1564.160138130188,0.018101756,18.56,512.5799,2.7465821e-06,614.76666,0.85662603,614.76666
353157,14200,-1.8786469,957.44965,[ 0.124  0.8   -0.067  1.26  -1.473],9739.553,142,2.8779907,100,-115.15831021844659,95.72945,170201090000.0,29225470000.0,1573.253529548645,6.543636e-10,19.82,480.4963,3.6621093e-06,41573.887,0.75576943,41573.887
355221,14300,-2.7481003,88.105034,[ 0.146  0.827 -0.104  1.257 -1.485],871.1686,143,3.7498093,100,-115.86458884345397,11.108549,1295150300.0,194344290000.0,1586.3985571861267,8.738126e-08,20.64,461.04886,4.348755e-06,4685.456,0.9689025,4685.456
357196,14400,-3.0600204,10.989275,[ 0.112  0.826 -0.142  1.179 -1.454],131.52089,144,2.7814026,100,-114.78554639059381,1.9698786,21497762.0,112542536.0,1598.3857400417328,6.74597e-07,19.75,480.96387,3.1280517e-06,894.15234,1.046245,894.15234
359150,14500,-1.9181595,4.3475175,[ 0.079  0.888 -0.132  1.234 -1.444],29.754704,145,2.5816727,100,-114.70556429815738,1.3904188,3638756.2,259.48517,1609.351974248886,0.0010728996,19.54,486.64752,-3.3569336e-06,665.5065,0.87560564,665.5065
361132,14600,-1.9427948,21.940002,[ 0.045  0.907 -0.102  1.248 -1.435],454.24408,146,3.12986,100,-114.76872627270151,2.9894238,91899170.0,355816.8,1619.001977443695,4.9356104e-06,19.82,478.8917,9.155274e-06,1344.4119,0.9597144,1344.4119
363049,14700,-2.22126,13.201152,[ 0.047  0.929 -0.08   1.192 -1.431],109.940445,147,2.6227646,100,-114.22497320899116,2.8690372,30982600.0,385.79147,1628.601157426834,9.40564e-05,19.17,495.50745,2.4414062e-06,1283.7717,0.89991057,1283.7717
364922,14800,-1.4691772,14.715248,[ 0.054  0.957 -0.089  1.181 -1.443],247.27896,148,2.7092056,100,-113.83048075004919,2.2078385,47620956.0,5708964.0,1639.1248071193695,1.3890482e-08,18.73,507.2887,-1.4953614e-05,1072.1085,0.8135158,1072.1085
366822,14900,-2.1315536,2.8651888,[ 0.042  0.971 -0.043  1.237 -1.455],20.769001,149,2.1867294,100,-114.13332795534713,1.2355179,1591020.6,151748.48,1650.621957540512,0.0003024032,19.0,500.25214,4.5013426e-06,598.2676,0.7885777,598.2676
368768,15000,-1.6637421,21.948582,[ 0.166  0.935 -0.029  1.203 -1.417],386.51382,150,3.3084717,100,-114.56525916139213,3.7610931,97951600.0,16248.776,1661.0268261432648,7.726018e-06,19.46,488.38538,3.5858154e-06,1728.4153,0.86162734,1728.4153
370679,15100,-1.5390549,27.99725,[ 0.179  0.939 -0.003  1.268 -1.438],284.03906,151,2.6201248,100,-114.21491630633598,3.6098132,157295660.0,2776867000.0,1670.6514048576355,1.6686528e-07,19.11,497.28677,4.5013426e-06,1710.0665,0.8392589,1710.0665
372644,15200,-1.3746262,2.3959641,[ 0.188  0.964  0.038  1.27  -1.395],19.45692,152,2.260933,100,-114.86227588722497,1.3238959,1157167.4,18.65433,1682.8525614738464,0.004195313,19.65,484.0896,3.5858154e-06,629.1564,0.7879452,629.1564
374530,15300,-1.419281,5.6732326,[ 0.177  0.959  0.033  1.22  -1.361],54.98477,153,2.8433075,100,-113.850111385235,1.4575319,6459457.5,8047.5713,1692.7909293174744,7.669996e-06,18.86,503.34467,-3.0517577e-07,710.06647,0.8483246,710.06647
376422,15400,-1.93853,7.4197974,[ 1.777e-01  9.384e-01 -5.933e-04  1.248e+00 -1.358e+00],123.042465,154,3.079193,100,-114.12225829521368,2.2466276,10389311.0,304.489,1701.4751975536346,3.9586743e-05,18.92,502.6574,1.0681152e-06,1067.6819,0.7636156,1067.6819
378336,15500,-1.9215927,3.7110362,[ 0.182  0.932 -0.031  1.293 -1.379],68.23412,155,3.1369934,100,-114.36962868763591,1.3394204,2788269.2,93.68254,1712.211184978485,0.0017770224,19.14,497.01553,-1.0757446e-05,656.13153,0.86770517,656.13153
380244,15600,-1.7035522,8.562298,[ 0.175  0.95  -0.022  1.239 -1.369],166.4747,156,1.9390564,100,-114.27481292398905,1.8084893,13933948.0,220.44055,1722.9901022911072,0.00030703505,19.08,498.436,1.2359619e-05,857.5537,0.6863964,857.5537
382257,15700,-1.5870514,2.1487052,[ 0.202  0.913 -0.04   1.251 -1.362],18.900587,157,2.6172943,100,-115.26264082185155,1.18615,897637.44,16.783037,1733.5018026828766,0.0036840464,20.13,472.2896,-1.1901855e-05,554.80835,0.8787463,554.80835
384305,15800,-1.3515167,70.54201,[ 0.198  0.918 -0.012  1.243 -1.354],721.2763,158,3.6199036,100,-115.56703806987484,7.2401123,808902900.0,48251970000000.0,1743.4672384262085,8.237843e-10,20.48,464.0805,7.6293944e-08,2977.8784,0.83284384,2977.8784
386284,15900,-1.6212616,0.8245652,[ 0.131  0.94  -0.074  1.204 -1.376],5.6923156,159,2.8349,100,-114.79305457970065,1.1087474,116572.58,1.575029,1753.537722826004,0.14489244,19.79,479.82675,8.7738035e-06,525.6398,0.88892,525.6398
388215,16000,-2.134758,0.65209,[ 0.172  0.931 -0.073  1.189 -1.405],4.18404,160,2.7413254,100,-114.42127363597803,1.085301,87892.82,1.4898043,1761.702087879181,0.06274689,19.31,492.179,6.3323973e-06,529.34595,0.8558253,529.34595
390213,16100,-1.3929672,23.896692,[ 0.161  0.936 -0.075  1.215 -1.434],267.82797,161,3.5713959,100,-115.21501861516599,2.6966715,106409740.0,1.923308e+16,1771.0722403526306,1.5581902e-08,19.98,476.2439,-1.3046265e-05,1216.3679,0.8992165,1216.3679
392089,16200,-1.6886444,1.7941058,[ 0.161  0.942 -0.021  1.219 -1.446],16.496717,162,2.1847305,100,-113.95903588925177,1.1571305,541916.6,3.2194102,1781.037969827652,0.022067782,18.76,506.93365,-3.890991e-06,571.90845,0.754105,571.90845
394000,16300,-1.87854,29.516954,[ 0.128  0.945 -0.029  1.241 -1.464],280.94257,163,3.7556229,100,-114.24104091175717,5.899925,158108560.0,543567.4,1791.1498157978058,3.205679e-07,19.11,497.38394,5.722046e-06,2629.6394,1.0141155,2629.6394
395931,16400,-1.9272995,158.65665,[ 0.174  0.983 -0.032  1.259 -1.467],1630.2617,164,2.6489716,100,-114.39308254453408,15.7642975,4206552000.0,4.611309e+22,1803.5358939170837,3.6238947e-20,19.31,492.03674,-3.2806397e-06,6582.3125,0.7302,6582.3125
397823,16500,-1.9398422,502.52487,[ 0.194  0.945  0.006  1.368 -1.511],5436.2637,165,3.15522,100,-113.89652827365394,50.056774,52589950000.0,inf,1815.8598656654358,4.165618e-30,18.92,501.69525,2.0599366e-06,22972.627,0.87881017,22972.627
399747,16600,-1.9743195,0.9923282,[ 0.219  1.009  0.092  1.439 -1.519],5.3534503,166,2.2593384,100,-114.52152680632906,1.1039691,181214.97,2.3863244,1828.8061599731445,0.07349827,19.24,494.6861,-5.0354006e-06,538.926,0.72453487,538.926
401758,16700,-1.7925186,489.91025,[ 0.246  1.012  0.097  1.443 -1.528],5034.708,167,2.3998947,100,-115.40112181747864,48.39295,37457445000.0,inf,1838.5616428852081,2.410242e-21,20.11,473.42862,-1.6021728e-06,19428.736,0.83835083,19428.736
403783,16800,-1.8212585,0.80141777,[ 0.237  0.953  0.03   1.333 -1.41 ],5.3174,168,3.6211166,100,-115.38259628688394,1.064245,115185.2,1.8191298,1850.943422794342,0.06120195,20.25,469.52588,4.348755e-06,500.3646,1.0122416,500.3646
405621,16900,-1.5944672,3.241992,[ 0.259  0.949  0.021  1.323 -1.42 ],45.90026,169,3.0176163,100,-113.34407996470476,1.3053414,2552961.2,15.412955,1859.6760022640228,0.007992389,18.38,516.283,-3.7384034e-06,674.5658,0.8892654,674.5658
407566,17000,-1.7822418,3.1033478,[ 0.26   0.935  0.002  1.285 -1.441],28.11819,170,3.6175995,100,-114.53673360294016,1.4214113,1901003.1,23.765688,1868.8709452152252,0.0006793465,19.45,488.53775,1.9073486e-06,678.18634,0.76718724,678.18634
409400,17100,-2.0401917,3.366096,[ 0.324  0.909  0.021  1.272 -1.427],266.66733,171,3.0692673,100,-113.37710865263487,1.1199825,1940015.0,410417.9,1878.751144170761,5.0475666e-07,18.34,517.76215,-6.4849855e-06,632.06274,0.82642245,632.06274
411275,17200,-1.7947006,34.925503,[ 0.302  0.91   0.054  1.305 -1.438],354.08478,172,2.3784256,100,-114.00986966451767,4.445,227226750.0,997714.25,1889.3071875572205,2.3331555e-07,18.75,507.45096,-7.705688e-06,2018.4258,0.77443993,2018.4258
413323,17300,-1.4850311,39.709145,[ 3.022e-01  8.926e-01  1.166e-03  1.307e+00 -1.443e+00],800.7584,173,3.0843124,100,-115.72071235277363,4.713599,300353200.0,739971100000000.0,1899.5731873512268,7.921123e-10,20.48,464.6932,-4.196167e-06,2100.2021,0.77544165,2100.2021
415350,17400,-1.5541534,6.0939784,[ 0.284  0.868 -0.065  1.294 -1.444],62.264534,174,3.163948,100,-115.34573376225647,1.5419706,5621348.0,179.5696,1910.4196915626526,0.00019682295,20.27,468.82974,-7.93457e-06,685.1496,0.7915414,685.1496
417240,17500,-1.6251144,11.9835005,[ 0.289  0.845 -0.048  1.287 -1.447],170.97586,175,2.9144135,100,-114.12100344787709,2.7474825,29607980.0,52419650000.0,1919.9580516815186,6.078302e-08,18.9,503.27457,1.6784668e-06,1320.3964,0.91483873,1320.3964
419183,17600,-1.6327133,3.5535822,[ 0.273  0.838 -0.023  1.206 -1.412],48.843803,176,2.953102,100,-114.85046211333467,1.3433744,2307920.0,9.042166,1930.351866722107,0.008260676,19.43,490.4568,-2.4414062e-06,636.16187,0.8073092,636.16187
421045,17700,-1.4513702,7.4631824,[ 0.22   0.863 -0.002  1.198 -1.454],74.47691,177,2.7040482,100,-113.89818424104864,1.9783028,11138926.0,2634.6257,1940.4256887435913,5.4053244e-06,18.62,511.08496,5.722046e-06,934.8023,0.820969,934.8023
423110,17800,-1.2558746,4.964964,[ 0.211  0.913  0.007  1.206 -1.464],50.816895,178,3.053505,100,-115.84361831474817,1.6817034,3773860.2,54.3088,1951.4722573757172,0.0006625863,20.65,460.6785,4.043579e-06,740.968,0.7725489,740.968
425026,17900,-1.6661987,40.77795,[ 0.198  0.907  0.028  1.215 -1.47 ],423.07895,179,2.5765762,100,-114.26482221059963,4.4805717,246883490.0,5757.2944,1960.7920010089874,3.0010784e-05,19.16,495.98474,-2.2125244e-06,1833.8474,0.87813014,1833.8474
427027,18000,-1.7095947,5.206733,[ 0.19   0.91  -0.002  1.182 -1.473],54.781845,180,3.1602936,100,-115.02003280690784,1.4850945,4092756.2,47.653843,1971.3886404037476,0.00031696542,20.01,474.61273,-2.822876e-06,664.0773,0.8343215,664.0773
428907,18100,-1.5448914,25.156801,[ 0.189  0.906  0.024  1.177 -1.491],430.68716,181,3.1028366,100,-113.83874445626824,3.1062815,107028650.0,6.054311e+17,1980.2091436386108,4.136387e-15,18.8,505.16046,6.866455e-06,1385.5387,0.8405463,1385.5387
430839,18200,-1.5462341,6.7301106,[ 0.178  0.864  0.074  1.169 -1.499],47.158295,182,2.3829727,100,-114.4956290914988,2.059284,8437139.0,152.85953,1990.6839067935944,0.00015887184,19.32,492.1945,1.3275147e-05,961.21606,0.7957876,961.21606
432962,18300,-1.3660812,2.9102948,[ 0.169  0.834  0.079  1.151 -1.506],28.797659,183,2.990593,100,-116.41415269562737,1.1912948,1329474.9,68.16969,2001.146579027176,0.0033785617,21.23,448.12527,1.2969971e-06,523.5627,0.75394064,523.5627
434920,18400,-2.4079208,4.4773955,[ 0.179  0.846  0.095  1.131 -1.505],29.56987,184,2.9073257,100,-114.76612821400917,1.5510831,3147702.5,188.68431,2009.804072856903,0.00093514344,19.58,485.7406,-8.392334e-07,707.6166,0.99788094,707.6166
436884,18500,-1.8178787,23.462906,[ 0.149  0.827  0.087  1.144 -1.516],187.69379,185,3.287857,100,-114.87711934931669,3.8804638,95719496.0,6219.983,2019.1920058727264,7.294419e-05,19.64,484.47495,-5.340576e-07,1701.2043,0.8878043,1701.2043
438892,18600,-2.2621384,9.14998,[ 0.141  0.798  0.102  1.153 -1.528],91.04896,186,2.805832,100,-115.35211354007043,1.7552425,14064658.0,836.6943,2030.129765033722,1.33802705e-05,20.08,474.044,1.6784668e-06,788.6896,0.9184928,788.6896
440920,18700,-1.9573135,6.5660787,[ 0.183  0.819  0.097  1.167 -1.526],58.5112,187,1.9400787,100,-115.77821574047707,1.7168947,6341822.5,639.97314,2041.0652203559875,1.7778393e-05,20.28,470.29367,1.5258789e-07,755.25146,0.73142797,755.25146
443079,18800,-2.0231094,1.1633918,[ 0.195  0.787  0.082  1.176 -1.544],8.4212055,188,2.461563,100,-116.85335808749792,1.1193922,194837.7,3.9612958,2050.8560445308685,0.017740363,21.59,441.01498,7.6293946e-07,485.23083,0.8565391,485.23083
444983,18900,-2.070343,3.1119025,[ 0.186  0.783  0.093  1.185 -1.543],50.28701,189,3.3342133,100,-114.20196447526864,1.3116103,2151583.5,49.48479,2058.7108402252197,0.0005192822,19.04,499.36026,4.043579e-06,644.3273,0.8864339,644.3273
446993,19000,-1.9844742,4.3005586,[ 0.189  0.786  0.117  1.218 -1.562],38.093468,190,3.0074387,100,-115.52413026479812,1.3970044,2828501.2,34.717205,2067.87406873703,0.0009058096,20.1,474.1921,2.670288e-06,635.1781,0.85017866,635.1781
449045,19100,-2.1568146,8.565834,[ 0.261  0.773  0.129  1.202 -1.577],96.05325,191,2.0509796,100,-115.87928286456962,1.6197,13205363.0,749.2227,2077.396270275116,0.0012986958,20.52,464.28403,-1.3198853e-05,723.75616,0.7824339,723.75616
451056,19200,-2.3870697,24.95266,[ 0.246  0.772  0.111  1.16  -1.551],435.37558,192,3.4369202,100,-115.1750913849837,3.1349978,118280664.0,1388639000000000.0,2088.4194116592407,4.2381093e-10,20.11,472.53363,-7.3242186e-06,1405.5747,1.0577672,1405.5747
453184,19300,-2.07827,11.894308,[ 0.309  0.761  0.151  1.078 -1.512],114.19869,193,2.5824203,100,-116.43781420666035,2.2340968,19026802.0,33376.133,2099.266417980194,8.373311e-06,21.28,446.9804,-7.705688e-06,922.24927,0.78020793,922.24927
455056,19400,-2.1599045,31.331427,[ 0.289  0.747  0.148  1.132 -1.53 ],327.1615,194,2.102005,100,-113.85016917427251,3.422116,132584970.0,34521.406,2110.286883831024,1.4979912e-06,18.72,507.72156,-7.705688e-06,1403.9667,0.8819307,1403.9667
457053,19500,-2.2383652,256.57153,[ 0.29   0.786  0.147  1.102 -1.563],2632.4268,195,2.8152313,100,-115.23429841641128,26.12654,10397240000.0,11311.696,2120.864861011505,3.611657e-05,19.97,476.62277,3.0517579e-06,10614.844,0.9026248,10614.844
458926,19600,-1.8472519,22.50612,[ 0.331  0.78   0.152  1.042 -1.575],1402.6874,196,2.6850128,100,-113.7134965263561,3.0312161,110652690.0,5078205.5,2132.806090116501,4.4451026e-06,18.73,506.7865,-5.722046e-06,1521.6133,0.93539816,1521.6133
461037,19700,-2.1573715,13.812111,[ 0.33   0.761  0.182  1.043 -1.53 ],157.81332,197,2.359558,100,-116.4017205187844,2.8456306,27923850.0,2519.7725,2143.4379353523254,2.4503515e-06,21.11,451.09174,-2.5177003e-06,1175.5609,0.8088303,1175.5609
463041,19800,-2.0648422,2.24112,[ 0.353  0.785  0.183  1.014 -1.544],23.905281,198,2.9730072,100,-115.04639663249617,1.2276496,817822.44,14.887402,2154.991429567337,0.0020194014,20.04,473.89026,7.6293944e-08,568.3808,1.0040894,568.3808
465119,19900,-2.3547134,2.146729,[ 0.35   0.768  0.19   1.028 -1.551],16.264894,199,2.05822,100,-115.87586463950143,1.1997169,746105.75,8.492498,2165.3312203884125,0.009518408,20.78,457.44266,-4.196167e-06,535.02704,0.8359827,535.02704
467009,20000,-2.3697586,6.045962,[ 0.377  0.779  0.191  1.044 -1.542],59.552956,200,3.2948532,100,-113.91510523468651,1.4725834,7035272.5,3158.7688,2174.4711487293243,1.1279455e-05,18.9,502.38577,7.6293946e-07,721.5897,1.015939,721.5897
468931,20100,-2.07547,9.456925,[ 0.372  0.781  0.157  1.027 -1.502],163.93065,201,2.0827332,100,-114.16278231157916,1.7631576,16743428.0,431763.38,2184.612577199936,4.209243e-07,19.22,493.7287,3.5858154e-06,829.0751,0.8843929,829.0751
470810,20200,-1.9586716,223.17067,[ 0.391  0.814  0.145  1.005 -1.509],2291.4268,202,2.799881,100,-113.88190708869331,22.46274,8660784000.0,175642.73,2194.1676342487335,1.0963541e-06,18.79,505.64615,-5.1879883e-06,9616.374,0.904898,9616.374
472817,20300,-2.2592545,2.4616168,[ 0.347  0.78   0.151  1.001 -1.507],34.272793,203,2.5811157,100,-115.08493873423642,1.2569793,1022855.94,16.687576,2207.259243249893,0.003946025,20.07,473.23035,-3.2806397e-06,586.5382,0.9541422,586.5382
